df_hash,22ZHK4.GW7WJ2
360.873,470
360.898,471
360.923,471
360.948,466
360.973,453
360.998,436
361.023,420
361.048,407
361.073,394
361.098,381
361.123,370
361.148,360
361.173,347
361.198,330
361.223,315
361.248,303
361.273,289
361.298,262
361.323,219
361.348,176
361.373,151
361.398,155
361.423,177
361.448,199
361.473,214
361.498,225
361.523,241
361.548,259
361.573,270
361.598,271
361.623,270
361.648,273
361.673,277
361.698,272
361.723,253
361.748,224
361.773,194
361.798,164
361.823,130
361.848,87
361.873,41
361.898,6
361.923,-15
361.948,-30
361.973,-52
361.998,-91
362.023,-138
362.048,-176
362.073,-182
362.098,-144
362.123,-63
362.148,41
362.173,145
362.198,237
362.223,320
362.248,407
362.273,501
362.298,586
362.323,641
362.348,663
362.373,668
362.398,680
362.423,703
362.448,724
362.473,728
362.498,718
362.523,704
362.548,686
362.573,646
362.598,563
362.623,444
362.648,323
362.673,237
362.698,195
362.723,172
362.748,144
362.773,111
362.798,96
362.823,113
362.848,152
362.873,185
362.898,195
362.923,191
362.948,191
362.973,202
362.998,217
363.023,220
363.048,211
363.073,198
363.098,186
363.123,175
363.148,160
363.173,143
363.198,132
363.223,130
363.248,132
363.273,129
363.298,119
363.323,115
363.348,122
363.373,133
363.398,134
363.423,120
363.448,105
363.473,114
363.498,156
363.523,217
363.548,273
363.573,311
363.598,337
363.623,366
363.648,402
363.673,434
363.698,450
363.723,449
363.748,444
363.773,449
363.798,463
363.823,472
363.848,462
363.873,430
363.898,390
363.923,352
363.948,320
363.973,289
363.998,254
364.023,219
364.048,190
364.073,165
364.098,137
364.123,100
364.148,60
364.173,35
364.198,39
364.223,71
364.248,115
364.273,155
364.298,187
364.323,219
364.348,256
364.373,296
364.398,327
364.423,345
364.448,355
364.473,368
364.498,389
364.523,409
364.548,420
364.573,419
364.598,412
364.623,404
364.648,398
364.673,388
364.698,374
364.723,357
364.748,339
364.773,316
364.798,284
364.823,242
364.848,202
364.873,181
364.898,191
364.923,229
364.948,281
364.973,331
364.998,363
365.023,368
365.048,342
365.073,290
365.098,228
365.123,181
365.148,165
365.173,178
365.198,201
365.223,214
365.248,210
365.273,199
365.298,190
365.323,185
365.348,176
365.373,161
365.398,145
365.423,136
365.448,134
365.473,126
365.498,106
365.523,79
365.548,66
365.573,79
365.598,119
365.623,171
365.648,220
365.673,263
365.698,304
365.723,343
365.748,375
365.773,393
365.798,399
365.823,400
365.848,403
365.873,412
365.898,422
365.923,428
365.948,427
365.973,418
365.998,403
366.023,385
366.048,364
366.073,339
366.098,307
366.123,271
366.148,235
366.173,205
366.198,178
366.223,147
366.248,110
366.273,76
366.298,60
366.323,73
366.348,107
366.373,148
366.398,186
366.423,221
366.448,257
366.473,295
366.498,330
366.523,354
366.548,369
366.573,381
366.598,389
366.623,391
366.648,385
366.673,374
366.698,364
366.723,358
366.748,349
366.773,335
366.798,317
366.823,302
366.848,290
366.873,274
366.898,252
366.923,226
366.948,202
366.973,178
366.998,146
367.023,106
367.048,70
367.073,61
367.098,87
367.123,136
367.148,185
367.173,221
367.198,250
367.223,284
367.248,325
367.273,363
367.298,387
367.323,397
367.348,400
367.373,404
367.398,408
367.423,407
367.448,397
367.473,381
367.498,364
367.523,347
367.548,331
367.573,312
367.598,284
367.623,246
367.648,204
367.673,169
367.698,151
367.723,147
367.748,143
367.773,125
367.798,100
367.823,87
367.848,100
367.873,137
367.898,180
367.923,214
367.948,237
367.973,259
367.998,286
368.023,314
368.048,330
368.073,334
368.098,332
368.123,332
368.148,336
368.173,339
368.198,337
368.223,330
368.248,323
368.273,317
368.298,311
368.323,302
368.348,289
368.373,272
368.398,249
368.423,217
368.448,174
368.473,125
368.498,80
368.523,55
368.548,61
368.573,94
368.598,141
368.623,184
368.648,213
368.673,237
368.698,268
368.723,309
368.748,350
368.773,377
368.798,388
368.823,394
368.848,406
368.873,425
368.898,441
368.923,447
368.948,446
368.973,447
368.998,452
369.023,454
369.048,447
369.073,435
369.098,426
369.123,414
369.148,377
369.173,299
369.198,187
369.223,79
369.248,11
369.273,-2
369.298,16
369.323,40
369.348,54
369.373,65
369.398,91
369.423,140
369.448,202
369.473,263
369.498,313
369.523,349
369.548,372
369.573,384
369.598,387
369.623,379
369.648,361
369.673,337
369.698,313
369.723,293
369.748,274
369.773,252
369.798,224
369.823,194
369.848,167
369.873,146
369.898,123
369.923,95
369.948,71
369.973,69
369.998,99
370.023,158
370.048,225
370.073,282
370.098,328
370.123,369
370.148,408
370.173,434
370.198,438
370.223,421
370.248,396
370.273,375
370.298,361
370.323,345
370.348,323
370.373,296
370.398,270
370.423,247
370.448,223
370.473,195
370.498,167
370.523,145
370.548,125
370.573,102
370.598,71
370.623,38
370.648,18
370.673,21
370.698,47
370.723,86
370.748,129
370.773,176
370.798,232
370.823,301
370.848,378
370.873,451
370.898,511
370.923,559
370.948,605
370.973,658
370.998,719
371.023,779
371.048,827
371.073,865
371.098,897
371.123,929
371.148,959
371.173,981
371.198,992
371.223,994
371.248,976
371.273,917
371.298,799
371.323,622
371.348,418
371.373,230
371.398,82
371.423,-27
371.448,-113
371.473,-184
371.498,-236
371.523,-271
371.548,-303
371.573,-352
371.598,-424
371.623,-503
371.648,-569
371.673,-617
371.698,-652
371.723,-676
371.748,-683
371.773,-665
371.798,-624
371.823,-567
371.848,-492
371.873,-389
371.898,-253
371.923,-103
371.948,27
371.973,121
371.998,191
372.023,259
372.048,329
372.073,379
372.098,392
372.123,376
372.148,369
372.173,402
372.198,475
372.223,561
372.248,638
372.273,701
372.298,756
372.323,802
372.348,828
372.373,826
372.398,801
372.423,764
372.448,720
372.473,667
372.498,607
372.523,549
372.548,497
372.573,444
372.598,385
372.623,324
372.648,284
372.673,281
372.698,311
372.723,348
372.748,367
372.773,359
372.798,338
372.823,318
372.848,302
372.873,287
372.898,270
372.923,253
372.948,240
372.973,230
372.998,225
373.023,227
373.048,236
373.073,247
373.098,254
373.123,254
373.148,249
373.173,241
373.198,228
373.223,208
373.248,186
373.273,175
373.298,183
373.323,208
373.348,237
373.373,264
373.398,290
373.423,319
373.448,349
373.473,369
373.498,372
373.523,363
373.548,352
373.573,346
373.598,340
373.623,326
373.648,304
373.673,279
373.698,257
373.723,234
373.748,208
373.773,179
373.798,149
373.823,121
373.848,95
373.873,74
373.898,67
373.923,78
373.948,106
373.973,140
373.998,170
374.023,196
374.048,221
374.073,247
374.098,269
374.123,283
374.148,289
374.173,292
374.198,296
374.223,299
374.248,298
374.273,293
374.298,286
374.323,274
374.348,257
374.373,240
374.398,227
374.423,218
374.448,204
374.473,176
374.498,137
374.523,108
374.548,106
374.573,132
374.598,167
374.623,194
374.648,213
374.673,236
374.698,268
374.723,301
374.748,319
374.773,320
374.798,315
374.823,317
374.848,325
374.873,331
374.898,325
374.923,309
374.948,289
374.973,267
374.998,241
375.023,212
375.048,181
375.073,149
375.098,107
375.123,54
375.148,0
375.173,-30
375.198,-23
375.223,17
375.248,68
375.273,114
375.298,157
375.323,210
375.348,278
375.373,348
375.398,398
375.423,421
375.448,428
375.473,433
375.498,440
375.523,444
375.548,442
375.573,438
375.598,440
375.623,452
375.648,467
375.673,477
375.698,480
375.723,476
375.748,466
375.773,448
375.798,418
375.823,380
375.848,343
375.873,317
375.898,305
375.923,301
375.948,295
375.973,280
375.998,257
376.023,234
376.048,217
376.073,210
376.098,204
376.123,191
376.148,164
376.173,130
376.198,102
376.223,88
376.248,85
376.273,81
376.298,66
376.323,44
376.348,23
376.373,6
376.398,-7
376.423,-22
376.448,-32
376.473,-22
376.498,10
376.523,58
376.548,107
376.573,152
376.598,204
376.623,275
376.648,359
376.673,431
376.698,474
376.723,493
376.748,508
376.773,532
376.798,553
376.823,544
376.848,490
376.873,401
376.898,299
376.923,201
376.948,106
376.973,8
376.998,-83
377.023,-154
377.048,-194
377.073,-206
377.098,-199
377.123,-173
377.148,-123
377.173,-52
377.198,28
377.223,103
377.248,173
377.273,254
377.298,357
377.323,475
377.348,583
377.373,667
377.398,737
377.423,810
377.448,889
377.473,951
377.498,968
377.523,930
377.548,857
377.573,777
377.598,703
377.623,631
377.648,556
377.673,482
377.698,415
377.723,355
377.748,293
377.773,223
377.798,153
377.823,92
377.848,37
377.873,-24
377.898,-100
377.923,-176
377.948,-226
377.973,-227
377.998,-185
378.023,-122
378.048,-59
378.073,-2
378.098,55
378.123,119
378.148,182
378.173,235
378.198,270
378.223,291
378.248,305
378.273,316
378.298,325
378.323,326
378.348,318
378.373,302
378.398,286
378.423,272
378.448,259
378.473,239
378.498,207
378.523,171
378.548,138
378.573,110
378.598,77
378.623,29
378.648,-24
378.673,-56
378.698,-44
378.723,13
378.748,93
378.773,170
378.798,238
378.823,309
378.848,389
378.873,467
378.898,518
378.923,533
378.948,522
378.973,505
378.998,497
379.023,494
379.048,487
379.073,470
379.098,443
379.123,412
379.148,381
379.173,348
379.198,311
379.223,268
379.248,216
379.273,161
379.298,109
379.323,64
379.348,22
379.373,-24
379.398,-71
379.423,-101
379.448,-94
379.473,-47
379.498,22
379.523,90
379.548,148
379.573,201
379.598,261
379.623,323
379.648,372
379.673,397
379.698,402
379.723,406
379.748,422
379.773,446
379.798,466
379.823,471
379.848,462
379.873,449
379.898,437
379.923,427
379.948,414
379.973,402
379.998,396
380.023,395
380.048,389
380.073,367
380.098,329
380.123,294
380.148,289
380.173,322
380.198,375
380.223,416
380.248,426
380.273,414
380.298,402
380.323,405
380.348,417
380.373,422
380.398,410
380.423,388
380.448,366
380.473,344
380.498,319
380.523,286
380.548,247
380.573,210
380.598,177
380.623,145
380.648,112
380.673,80
380.698,52
380.723,28
380.748,5
380.773,-19
380.798,-48
380.823,-84
380.848,-129
380.873,-176
380.898,-207
380.923,-200
380.948,-151
380.973,-76
380.998,-1
381.023,58
381.048,105
381.073,155
381.098,213
381.123,271
381.148,317
381.173,348
381.198,369
381.223,389
381.248,409
381.273,424
381.298,429
381.323,425
381.348,418
381.373,412
381.398,408
381.423,405
381.448,401
381.473,392
381.498,377
381.523,353
381.548,321
381.573,280
381.598,233
381.623,189
381.648,160
381.673,157
381.698,180
381.723,222
381.748,272
381.773,325
381.798,381
381.823,442
381.848,504
381.873,556
381.898,588
381.923,598
381.948,591
381.973,581
381.998,577
382.023,580
382.048,579
382.073,554
382.098,481
382.123,347
382.148,162
382.173,-39
382.198,-211
382.223,-320
382.248,-360
382.273,-347
382.298,-303
382.323,-240
382.348,-158
382.373,-59
382.398,45
382.423,141
382.448,221
382.473,291
382.498,355
382.523,411
382.548,447
382.573,460
382.598,461
382.623,464
382.648,475
382.673,484
382.698,478
382.723,456
382.748,427
382.773,403
382.798,379
382.823,351
382.848,318
382.873,288
382.898,263
382.923,234
382.948,189
382.973,131
382.998,85
383.023,75
383.048,106
383.073,158
383.098,208
383.123,252
383.148,298
383.173,351
383.198,402
383.223,434
383.248,445
383.273,443
383.298,442
383.323,442
383.348,438
383.373,425
383.398,406
383.423,383
383.448,359
383.473,330
383.498,296
383.523,260
383.548,221
383.573,180
383.598,136
383.623,95
383.648,59
383.673,26
383.698,-14
383.723,-63
383.748,-104
383.773,-112
383.798,-78
383.823,-15
383.848,50
383.873,109
383.898,166
383.923,233
383.948,309
383.973,376
383.998,420
384.023,444
384.048,458
384.073,474
384.098,489
384.123,496
384.148,493
384.173,486
384.198,478
384.223,468
384.248,450
384.273,425
384.298,398
384.323,372
384.348,345
384.373,314
384.398,281
384.423,248
384.448,217
384.473,184
384.498,145
384.523,95
384.548,35
384.573,-26
384.598,-72
384.623,-82
384.648,-48
384.673,21
384.698,102
384.723,174
384.748,233
384.773,295
384.798,364
384.823,430
384.848,472
384.873,483
384.898,477
384.923,477
384.948,490
384.973,501
384.998,497
385.023,478
385.048,458
385.073,444
385.098,427
385.123,395
385.148,345
385.173,288
385.198,237
385.223,195
385.248,155
385.273,112
385.298,66
385.323,12
385.348,-51
385.373,-118
385.398,-168
385.423,-176
385.448,-134
385.473,-59
385.498,17
385.523,82
385.548,140
385.573,207
385.598,284
385.623,353
385.648,397
385.673,418
385.698,432
385.723,452
385.748,476
385.773,489
385.798,486
385.823,472
385.848,462
385.873,459
385.898,454
385.923,440
385.948,417
385.973,396
385.998,383
386.023,374
386.048,357
386.073,326
386.098,285
386.123,247
386.148,214
386.173,178
386.198,127
386.223,71
386.248,33
386.273,38
386.298,85
386.323,150
386.348,200
386.373,228
386.398,251
386.423,288
386.448,340
386.473,386
386.498,404
386.523,392
386.548,370
386.573,354
386.598,351
386.623,350
386.648,340
386.673,321
386.698,299
386.723,280
386.748,267
386.773,256
386.798,244
386.823,226
386.848,203
386.873,178
386.898,153
386.923,128
386.948,99
386.973,67
386.998,43
387.023,39
387.048,63
387.073,107
387.098,151
387.123,186
387.148,215
387.173,248
387.198,292
387.223,338
387.248,374
387.273,395
387.298,407
387.323,419
387.348,432
387.373,442
387.398,445
387.423,445
387.448,442
387.473,436
387.498,422
387.523,398
387.548,369
387.573,342
387.598,317
387.623,286
387.648,243
387.673,197
387.698,158
387.723,136
387.748,121
387.773,97
387.798,56
387.823,12
387.848,-8
387.873,10
387.898,62
387.923,125
387.948,180
387.973,224
387.998,268
388.023,319
388.048,372
388.073,416
388.098,442
388.123,454
388.148,456
388.173,454
388.198,450
388.223,443
388.248,433
388.273,420
388.298,402
388.323,378
388.348,353
388.373,330
388.398,306
388.423,277
388.448,239
388.473,195
388.498,153
388.523,116
388.548,81
388.573,46
388.598,22
388.623,23
388.648,51
388.673,95
388.698,139
388.723,178
388.748,217
388.773,265
388.798,316
388.823,354
388.848,369
388.873,369
388.898,366
388.923,368
388.948,371
388.973,370
388.998,362
389.023,351
389.048,336
389.073,315
389.098,289
389.123,263
389.148,240
389.173,219
389.198,193
389.223,161
389.248,128
389.273,97
389.298,64
389.323,24
389.348,-15
389.373,-31
389.398,-9
389.423,49
389.448,119
389.473,180
389.498,232
389.523,289
389.548,358
389.573,430
389.598,485
389.623,517
389.648,536
389.673,554
389.698,572
389.723,583
389.748,584
389.773,576
389.798,563
389.823,544
389.848,518
389.873,486
389.898,455
389.923,425
389.948,390
389.973,343
389.998,288
390.023,233
390.048,186
390.073,142
390.098,98
390.123,58
390.148,26
390.173,1
390.198,-32
390.223,-87
390.248,-146
390.273,-176
390.298,-150
390.323,-77
390.348,8
390.373,78
390.398,135
390.423,196
390.448,269
390.473,341
390.498,395
390.523,428
390.548,455
390.573,485
390.598,509
390.623,515
390.648,504
390.673,487
390.698,478
390.723,473
390.748,462
390.773,441
390.798,418
390.823,404
390.848,399
390.873,397
390.898,393
390.923,386
390.948,377
390.973,361
390.998,336
391.023,311
391.048,293
391.073,281
391.098,264
391.123,236
391.148,214
391.173,225
391.198,279
391.223,354
391.248,416
391.273,454
391.298,489
391.323,539
391.348,600
391.373,644
391.398,655
391.423,646
391.448,643
391.473,656
391.498,668
391.523,667
391.548,671
391.573,704
391.598,764
391.623,799
391.648,742
391.673,563
391.698,285
391.723,-33
391.748,-340
391.773,-595
391.798,-765
391.823,-826
391.848,-780
391.873,-670
391.898,-566
391.923,-517
391.948,-524
391.973,-555
391.998,-579
392.023,-592
392.048,-601
392.073,-604
392.098,-583
392.123,-526
392.148,-443
392.173,-359
392.198,-291
392.223,-236
392.248,-175
392.273,-94
392.298,10
392.323,135
392.348,272
392.373,409
392.398,528
392.423,610
392.448,656
392.473,688
392.498,728
392.523,781
392.548,823
392.573,830
392.598,796
392.623,742
392.648,693
392.673,656
392.698,624
392.723,596
392.748,586
392.773,614
392.798,680
392.823,753
392.848,791
392.873,776
392.898,725
392.923,676
392.948,654
392.973,654
392.998,648
393.023,612
393.048,547
393.073,475
393.098,421
393.123,393
393.148,379
393.173,357
393.198,314
393.223,254
393.248,195
393.273,150
393.298,121
393.323,103
393.348,90
393.373,85
393.398,93
393.423,118
393.448,159
393.473,213
393.498,277
393.523,341
393.548,388
393.573,405
393.598,398
393.623,392
393.648,414
393.673,470
393.698,541
393.723,599
393.748,633
393.773,656
393.798,680
393.823,694
393.848,663
393.873,551
393.898,352
393.923,96
393.948,-162
393.973,-373
393.998,-507
394.023,-560
394.048,-550
394.073,-507
394.098,-452
394.123,-390
394.148,-312
394.173,-210
394.198,-89
394.223,28
394.248,120
394.273,179
394.298,215
394.323,243
394.348,271
394.373,294
394.398,308
394.423,313
394.448,312
394.473,312
394.498,314
394.523,314
394.548,314
394.573,316
394.598,329
394.623,360
394.648,412
394.673,481
394.698,558
394.723,633
394.748,701
394.773,755
394.798,787
394.823,784
394.848,736
394.873,644
394.898,525
394.923,400
394.948,287
394.973,188
394.998,95
395.023,5
395.048,-77
395.073,-144
395.098,-193
395.123,-231
395.148,-268
395.173,-307
395.198,-334
395.223,-332
395.248,-288
395.273,-210
395.298,-117
395.323,-26
395.348,56
395.373,138
395.398,221
395.423,295
395.448,348
395.473,372
395.498,376
395.523,376
395.548,383
395.573,388
395.598,377
395.623,345
395.648,301
395.673,260
395.698,225
395.723,188
395.748,138
395.773,81
395.798,40
395.823,39
395.848,80
395.873,150
395.898,225
395.923,295
395.948,365
395.973,439
395.998,516
396.023,581
396.048,621
396.073,633
396.098,628
396.123,616
396.148,600
396.173,574
396.198,534
396.223,481
396.248,423
396.273,371
396.298,323
396.323,272
396.348,210
396.373,140
396.398,80
396.423,49
396.448,55
396.473,90
396.498,135
396.523,177
396.548,219
396.573,269
396.598,327
396.623,383
396.648,422
396.673,436
396.698,431
396.723,416
396.748,400
396.773,381
396.798,357
396.823,325
396.848,288
396.873,249
396.898,209
396.923,168
396.948,119
396.973,59
396.998,-4
397.023,-57
397.048,-77
397.073,-58
397.098,-8
397.123,48
397.148,99
397.173,148
397.198,206
397.223,275
397.248,340
397.273,380
397.298,393
397.323,392
397.348,395
397.373,403
397.398,406
397.423,391
397.448,363
397.473,330
397.498,299
397.523,268
397.548,232
397.573,193
397.598,155
397.623,116
397.648,69
397.673,12
397.698,-39
397.723,-60
397.748,-38
397.773,15
397.798,76
397.823,131
