df_hash,22ZHK4.MC7JBY
430.917,1.039
430.947,1.028
430.977,1.031
431.007,1.033
431.037,1.031
431.067,1.024
431.097,1.028
431.127,1.030
431.157,1.028
431.187,1.032
431.217,1.033
431.247,1.032
431.277,1.023
431.307,1.027
431.337,1.021
431.367,1.025
431.397,1.031
431.427,1.034
431.457,1.022
431.487,1.021
431.517,1.028
431.547,1.030
431.577,1.034
431.607,1.030
431.637,1.028
431.667,1.033
431.697,1.030
431.727,1.030
431.757,1.031
431.787,1.032
431.817,1.028
431.847,1.030
431.877,1.027
431.907,1.030
431.937,1.025
431.967,1.027
431.997,1.025
432.027,1.028
432.057,1.033
432.087,1.033
432.117,1.030
432.147,1.030
432.177,1.028
432.207,1.028
432.237,1.023
432.267,1.028
432.297,1.024
432.327,1.031
432.357,1.029
432.387,1.033
432.417,1.031
432.447,1.032
432.477,1.021
432.507,1.034
432.537,1.026
432.567,1.029
432.597,1.034
432.627,1.022
432.657,1.032
432.687,1.032
432.717,1.028
432.747,1.028
432.777,1.034
432.807,1.029
432.837,1.026
432.867,1.031
432.897,1.029
432.927,1.026
432.957,1.029
432.987,1.031
433.017,1.030
433.047,1.031
433.077,1.027
433.107,1.028
433.137,1.029
433.167,1.028
433.197,1.032
433.227,1.026
433.257,1.029
433.287,1.030
433.317,1.033
433.347,1.022
433.377,1.029
433.407,1.031
433.437,1.031
433.467,1.025
433.497,1.029
433.527,1.033
433.557,1.026
433.587,1.029
433.617,1.034
433.647,1.030
433.677,1.028
433.707,1.034
433.737,1.033
433.767,1.026
433.797,1.032
433.827,1.029
433.857,1.029
433.887,1.027
433.917,1.029
433.947,1.032
433.977,1.026
434.007,1.026
434.037,1.031
434.067,1.029
434.097,1.031
434.127,1.025
434.157,1.026
434.187,1.030
434.217,1.024
434.247,1.029
434.277,1.027
434.307,1.035
434.337,1.022
434.367,1.032
434.397,1.034
434.427,1.028
434.457,1.027
434.487,1.026
434.517,1.030
434.547,1.021
434.577,1.029
434.607,1.029
434.637,1.034
434.667,1.028
434.697,1.026
434.727,1.030
434.757,1.031
434.787,1.031
434.817,1.028
434.847,1.029
434.877,1.028
434.907,1.028
434.937,1.031
434.967,1.029
434.997,1.026
435.027,1.027
435.057,1.027
435.087,1.028
435.117,1.028
435.147,1.030
435.177,1.028
435.207,1.031
435.237,1.035
435.267,1.026
435.297,1.023
435.327,1.031
435.357,1.027
435.387,1.027
435.417,1.035
435.447,1.028
435.477,1.027
435.507,1.031
435.537,1.028
435.567,1.027
435.597,1.029
435.627,1.026
435.657,1.029
435.687,1.030
435.717,1.030
435.747,1.028
435.777,1.030
435.807,1.034
435.837,1.029
435.867,1.029
435.897,1.028
435.927,1.031
435.957,1.032
435.987,1.026
436.017,1.032
436.047,1.029
436.077,1.032
436.107,1.032
436.137,1.028
436.167,1.029
436.197,1.030
436.227,1.033
436.257,1.030
436.287,1.031
436.317,1.033
436.347,1.028
436.377,1.023
436.407,1.029
436.437,1.032
436.467,1.024
436.497,1.031
436.527,1.026
436.557,1.030
436.587,1.026
436.617,1.027
436.647,1.036
436.677,1.034
436.707,1.035
436.737,1.023
436.767,1.038
436.797,1.039
436.827,1.029
436.857,1.024
436.887,1.030
436.917,1.026
436.947,1.023
436.977,1.032
437.007,1.028
437.037,1.030
437.067,1.020
437.097,1.017
437.127,1.021
437.157,1.023
437.187,1.029
437.217,1.035
437.247,1.054
437.277,1.037
437.307,1.039
437.337,1.031
437.367,1.034
437.397,1.038
437.427,1.029
437.457,1.031
437.487,1.025
437.517,1.025
437.547,1.027
437.577,1.033
437.607,1.027
437.637,1.034
437.667,1.032
437.697,1.033
437.727,1.034
437.757,1.025
437.787,1.028
437.817,1.030
437.847,1.031
437.877,1.029
437.907,1.031
437.937,1.034
437.967,1.032
437.997,1.030
438.027,1.029
438.057,1.025
438.087,1.032
438.117,1.035
438.147,1.027
438.177,1.030
438.207,1.028
438.237,1.029
438.267,1.031
438.297,1.031
438.327,1.031
438.357,1.035
438.387,1.033
438.417,1.029
438.447,1.033
438.477,1.028
438.507,1.028
438.537,1.030
438.567,1.027
438.597,1.031
438.627,1.028
438.657,1.033
438.687,1.027
438.717,1.033
438.747,1.030
438.777,1.032
438.807,1.033
438.837,1.028
438.867,1.028
438.897,1.031
438.927,1.034
438.957,1.025
438.987,1.032
439.017,1.026
439.047,1.037
439.077,1.025
439.107,1.028
439.137,1.032
439.167,1.027
439.197,1.031
439.227,1.031
439.257,1.028
439.287,1.028
439.317,1.034
439.347,1.028
439.377,1.027
439.407,1.037
439.437,1.030
439.467,1.029
439.497,1.029
439.527,1.032
439.557,1.034
439.587,1.030
439.617,1.029
439.647,1.031
439.677,1.033
439.707,1.032
439.737,1.030
439.767,1.026
439.797,1.030
439.827,1.026
439.857,1.029
439.887,1.028
439.917,1.030
439.947,1.027
439.977,1.033
440.007,1.027
440.037,1.035
440.067,1.028
440.097,1.028
440.127,1.031
440.157,1.026
440.187,1.027
440.217,1.036
440.247,1.030
440.277,1.032
440.307,1.036
440.337,1.031
440.367,1.024
440.397,1.030
440.427,1.025
440.457,1.029
440.487,1.031
440.517,1.030
440.547,1.029
440.577,1.032
440.607,1.030
440.637,1.029
440.667,1.025
440.697,1.032
440.727,1.030
440.757,1.033
440.787,1.033
440.817,1.032
440.847,1.029
440.877,1.029
440.907,1.028
440.937,1.030
440.967,1.028
440.997,1.032
441.027,1.029
441.057,1.031
441.087,1.035
441.117,1.026
441.147,1.029
441.177,1.033
441.207,1.032
441.237,1.028
441.267,1.027
441.297,1.033
441.327,1.026
441.357,1.032
441.387,1.028
441.417,1.030
441.447,1.032
441.477,1.025
441.507,1.022
441.537,1.034
441.567,1.033
441.597,1.020
441.627,1.029
441.657,1.035
441.687,1.024
441.717,1.026
441.747,1.037
441.777,1.030
441.807,1.025
441.837,1.027
441.867,1.026
441.897,1.031
441.927,1.033
441.957,1.020
441.987,1.034
442.017,1.033
442.047,1.026
442.077,1.031
442.107,1.029
442.137,1.035
442.167,1.029
442.197,1.032
442.227,1.021
442.257,1.030
442.287,1.025
442.317,1.027
442.347,1.031
442.377,1.030
442.407,1.031
442.437,1.027
442.467,1.024
442.497,1.034
442.527,1.028
442.557,1.030
442.587,1.034
442.617,1.023
442.647,1.028
442.677,1.026
442.707,1.032
442.737,1.033
442.767,1.025
442.797,1.029
442.827,1.030
442.857,1.028
442.887,1.027
442.917,1.036
442.947,1.025
442.977,1.033
443.007,1.030
443.037,1.024
443.067,1.033
443.097,1.030
443.127,1.032
443.157,1.026
443.187,1.033
443.217,1.037
443.247,1.025
443.277,1.025
443.307,1.034
443.337,1.034
443.367,1.019
443.397,1.034
443.427,1.033
443.457,1.024
443.487,1.027
443.517,1.033
443.547,1.027
443.577,1.025
443.607,1.031
443.637,1.026
443.667,1.034
443.697,1.032
443.727,1.027
443.757,1.030
443.787,1.031
443.817,1.029
443.847,1.030
443.877,1.030
443.907,1.027
443.937,1.029
443.967,1.026
443.997,1.035
444.027,1.024
444.057,1.031
444.087,1.031
444.117,1.027
444.147,1.027
444.177,1.031
444.207,1.030
444.237,1.027
444.267,1.031
444.297,1.027
444.327,1.034
444.357,1.031
444.387,1.025
444.417,1.029
444.447,1.026
444.477,1.030
444.507,1.031
444.537,1.033
444.567,1.030
444.597,1.030
444.627,1.030
444.657,1.031
444.687,1.027
444.717,1.032
444.747,1.030
444.777,1.030
444.807,1.025
444.837,1.034
444.867,1.028
444.897,1.026
444.927,1.032
444.957,1.028
444.987,1.031
445.017,1.026
445.047,1.032
445.077,1.027
445.107,1.035
445.137,1.031
445.167,1.028
445.197,1.028
445.227,1.030
445.257,1.029
445.287,1.032
445.317,1.031
445.347,1.030
445.377,1.030
445.407,1.031
445.437,1.031
445.467,1.031
445.497,1.031
445.527,1.030
445.557,1.028
445.587,1.031
445.617,1.030
445.647,1.031
445.677,1.026
445.707,1.036
445.737,1.029
445.767,1.030
445.797,1.035
445.827,1.027
445.857,1.024
445.887,1.030
445.917,1.031
445.947,1.030
445.977,1.037
446.007,1.031
446.037,1.027
446.067,1.032
446.097,1.028
446.127,1.028
446.157,1.031
446.187,1.028
446.217,1.028
446.247,1.035
446.277,1.031
446.307,1.032
446.337,1.031
446.367,1.031
446.397,1.028
446.427,1.027
446.457,1.030
446.487,1.030
446.517,1.031
446.547,1.029
446.577,1.029
446.607,1.033
446.637,1.028
446.667,1.035
446.697,1.029
446.727,1.025
446.757,1.030
446.787,1.031
446.817,1.026
446.847,1.032
446.877,1.031
446.907,1.029
446.937,1.035
446.967,1.028
446.997,1.030
447.027,1.032
447.057,1.029
447.087,1.028
447.117,1.032
447.147,1.027
447.177,1.035
447.207,1.027
447.237,1.030
447.267,1.029
447.297,1.030
447.327,1.027
447.357,1.031
447.387,1.027
447.417,1.035
447.447,1.029
447.477,1.037
447.507,1.034
447.537,1.026
447.567,1.025
447.597,1.032
447.627,1.030
447.657,1.031
447.687,1.040
447.717,1.027
447.747,1.034
447.777,1.034
447.807,1.023
447.837,1.027
447.867,1.031
447.897,1.030
447.927,1.029
447.957,1.030
447.987,1.032
448.017,1.028
448.047,1.031
448.077,1.029
448.107,1.033
448.137,1.034
448.167,1.026
448.197,1.035
448.227,1.033
448.257,1.028
448.287,1.033
448.317,1.032
448.347,1.028
448.377,1.025
448.407,1.035
448.437,1.026
448.467,1.036
448.497,1.028
448.527,1.027
448.557,1.029
448.587,1.033
448.617,1.028
448.647,1.031
448.677,1.030
448.707,1.030
448.737,1.031
448.767,1.030
448.797,1.030
448.827,1.028
448.857,1.038
448.887,1.027
448.917,1.031
448.947,1.032
448.977,1.026
449.007,1.032
449.037,1.031
449.067,1.032
449.097,1.032
449.127,1.035
449.157,1.033
449.187,1.031
449.217,1.033
449.247,1.027
449.277,1.030
449.307,1.028
449.337,1.028
449.367,1.030
449.397,1.028
449.427,1.031
449.457,1.031
449.487,1.031
449.517,1.031
449.547,1.032
449.577,1.025
449.607,1.032
449.637,1.029
449.667,1.031
449.697,1.035
449.727,1.030
449.757,1.029
449.787,1.035
449.817,1.030
449.847,1.032
449.877,1.036
449.907,1.028
449.937,1.032
449.967,1.037
449.997,1.026
450.027,1.029
450.057,1.031
450.087,1.032
450.117,1.031
450.147,1.031
450.177,1.031
450.207,1.029
450.237,1.030
450.267,1.032
450.297,1.031
450.327,1.029
450.357,1.027
450.387,1.035
450.417,1.031
450.447,1.033
450.477,1.031
450.507,1.030
450.537,1.036
450.567,1.025
450.597,1.028
450.627,1.031
450.657,1.029
450.687,1.031
450.717,1.035
450.747,1.026
450.777,1.033
450.807,1.033
450.837,1.028
450.867,1.031
450.897,1.032
450.927,1.031
450.957,1.031
450.987,1.027
451.017,1.031
451.047,1.028
451.077,1.033
451.107,1.033
451.137,1.032
451.167,1.028
451.197,1.030
451.227,1.030
451.257,1.030
451.287,1.033
451.317,1.031
451.347,1.029
451.377,1.027
451.407,1.027
451.437,1.031
451.467,1.032
451.497,1.034
451.527,1.029
451.557,1.034
451.587,1.026
451.617,1.029
451.647,1.033
451.677,1.028
451.707,1.030
451.737,1.032
451.767,1.032
451.797,1.028
451.827,1.033
451.857,1.031
451.887,1.035
451.917,1.032
451.947,1.028
451.977,1.027
452.007,1.034
452.037,1.032
452.067,1.034
452.097,1.028
452.127,1.027
452.157,1.029
452.187,1.031
452.217,1.027
452.247,1.027
452.277,1.034
452.307,1.026
452.337,1.033
452.367,1.032
452.397,1.030
452.427,1.032
452.457,1.030
452.487,1.030
452.517,1.032
452.547,1.031
452.577,1.035
452.607,1.031
452.637,1.028
452.667,1.035
452.697,1.032
452.727,1.032
452.757,1.028
452.787,1.029
452.817,1.032
452.847,1.027
452.877,1.034
452.907,1.026
452.937,1.032
452.967,1.033
452.997,1.031
453.027,1.032
453.057,1.032
453.087,1.033
453.117,1.030
453.147,1.034
453.177,1.027
453.207,1.024
453.237,1.030
453.267,1.027
453.297,1.032
453.327,1.029
453.357,1.027
453.387,1.034
453.417,1.030
453.447,1.032
453.477,1.032
453.507,1.033
453.537,1.029
453.567,1.027
453.597,1.026
453.627,1.034
453.657,1.031
453.687,1.034
453.717,1.031
453.747,1.031
453.777,1.028
453.807,1.030
453.837,1.030
453.867,1.030
453.897,1.032
453.927,1.033
453.957,1.038
453.987,1.027
454.017,1.026
454.047,1.033
454.077,1.029
454.107,1.031
454.137,1.030
454.167,1.032
454.197,1.030
454.227,1.029
454.257,1.028
454.287,1.034
454.317,1.032
454.347,1.024
454.377,1.034
454.407,1.030
454.437,1.024
454.467,1.025
454.497,1.029
454.527,1.032
454.557,1.037
454.587,1.032
454.617,1.030
454.647,1.033
454.677,1.025
454.707,1.029
454.737,1.031
454.767,1.027
454.797,1.030
454.827,1.030
454.857,1.030
454.887,1.030
454.917,1.029
454.947,1.033
454.977,1.031
455.007,1.039
455.037,1.025
455.067,1.030
455.097,1.030
455.127,1.024
455.157,1.030
455.187,1.031
455.217,1.026
455.247,1.027
455.277,1.030
455.307,1.029
455.337,1.033
455.367,1.027
455.397,1.029
455.427,1.029
455.457,1.027
455.487,1.032
455.517,1.036
455.547,1.032
455.577,1.028
455.607,1.030
455.637,1.032
455.667,1.029
455.697,1.036
455.727,1.027
455.757,1.030
455.787,1.031
455.817,1.026
455.847,1.030
455.877,1.031
455.907,1.029
455.937,1.030
455.967,1.031
455.997,1.030
456.027,1.034
456.057,1.032
456.087,1.027
456.117,1.033
456.147,1.030
456.177,1.033
456.207,1.030
456.237,1.030
456.267,1.028
456.297,1.030
456.327,1.030
456.357,1.029
456.387,1.031
456.417,1.031
456.447,1.028
456.477,1.032
456.507,1.027
456.537,1.032
456.567,1.035
456.597,1.025
456.627,1.031
456.657,1.030
456.687,1.032
456.717,1.034
456.747,1.031
456.777,1.030
456.807,1.035
456.837,1.025
456.867,1.030
456.897,1.028
456.927,1.032
456.957,1.031
456.987,1.025
457.017,1.033
457.047,1.030
457.077,1.028
457.107,1.031
457.137,1.029
457.167,1.021
457.197,1.035
457.227,1.027
457.257,1.034
457.287,1.030
457.317,1.024
457.347,1.030
457.377,1.035
457.407,1.031
457.437,1.025
457.467,1.035
457.497,1.024
457.527,1.036
457.557,1.033
457.587,1.026
457.617,1.028
457.647,1.031
457.677,1.032
457.707,1.031
457.737,1.029
457.767,1.031
457.797,1.027
457.827,1.034
457.857,1.033
457.887,1.035
457.917,1.023
457.947,1.033
457.977,1.030
458.007,1.030
458.037,1.030
458.067,1.031
458.097,1.033
458.127,1.029
458.157,1.034
458.187,1.030
458.217,1.035
458.247,1.027
458.277,1.029
458.307,1.030
458.337,1.027
458.367,1.030
458.397,1.031
458.427,1.033
458.457,1.032
458.487,1.031
458.517,1.025
458.547,1.035
458.577,1.029
458.607,1.031
458.637,1.027
458.667,1.027
458.697,1.025
458.727,1.035
458.757,1.031
458.787,1.029
458.817,1.032
458.847,1.030
458.877,1.033
458.907,1.030
458.937,1.031
458.967,1.030
458.997,1.031
459.027,1.025
459.057,1.028
459.087,1.030
459.117,1.029
459.147,1.031
459.177,1.031
459.207,1.030
459.237,1.028
459.267,1.033
459.297,1.034
459.327,1.027
459.357,1.029
459.387,1.031
459.417,1.030
459.447,1.031
459.477,1.030
459.507,1.035
459.537,1.030
459.567,1.034
459.597,1.028
459.627,1.027
459.657,1.030
459.687,1.034
459.717,1.030
459.747,1.028
459.777,1.034
459.807,1.025
459.837,1.035
459.867,1.026
459.897,1.028
459.927,1.026
459.957,1.028
459.987,1.030
460.017,1.027
460.047,1.030
460.077,1.030
460.107,1.030
460.137,1.031
460.167,1.029
460.197,1.031
460.227,1.026
460.257,1.031
460.287,1.026
460.317,1.018
460.347,1.019
460.377,1.024
460.407,1.018
460.437,1.028
460.467,1.048
460.497,1.039
460.527,1.048
460.557,1.039
460.587,1.030
460.617,1.021
460.647,1.024
460.677,1.035
460.707,1.032
460.737,1.030
460.767,1.022
460.797,1.030
460.827,1.028
460.857,1.031
460.887,1.035
460.917,1.034
460.947,1.028
460.977,1.031
461.007,1.022
461.037,1.028
461.067,1.029
461.097,1.030
461.127,1.026
461.157,1.028
461.187,1.025
461.217,1.026
461.247,1.031
461.277,1.028
461.307,1.032
461.337,1.028
461.367,1.026
461.397,1.030
461.427,1.025
461.457,1.023
461.487,1.025
461.517,1.028
461.547,1.030
461.577,1.031
461.607,1.033
461.637,1.029
461.667,1.027
461.697,1.031
461.727,1.028
461.757,1.033
461.787,1.030
461.817,1.024
461.847,1.033
461.877,1.028
461.907,1.027
461.937,1.036
461.967,1.028
461.997,1.028
462.027,1.031
462.057,1.026
462.087,1.029
462.117,1.031
462.147,1.029
462.177,1.029
462.207,1.031
462.237,1.031
462.267,1.026
462.297,1.027
462.327,1.028
462.357,1.027
462.387,1.024
462.417,1.034
462.447,1.027
462.477,1.032
462.507,1.031
462.537,1.029
462.567,1.031
462.597,1.028
462.627,1.032
462.657,1.027
462.687,1.033
462.717,1.022
462.747,1.034
462.777,1.032
462.807,1.023
462.837,1.029
462.867,1.031
462.897,1.032
462.927,1.028
462.957,1.029
462.987,1.031
463.017,1.027
463.047,1.027
463.077,1.027
463.107,1.028
463.137,1.032
463.167,1.031
463.197,1.030
463.227,1.033
463.257,1.023
463.287,1.027
463.317,1.031
463.347,1.026
463.377,1.027
463.407,1.034
463.437,1.024
463.467,1.032
463.497,1.028
463.527,1.025
463.557,1.025
463.587,1.030
463.617,1.034
463.647,1.023
463.677,1.029
463.707,1.027
463.737,1.032
463.767,1.027
463.797,1.035
463.827,1.027
463.857,1.029
463.887,1.031
463.917,1.026
463.947,1.028
463.977,1.033
464.007,1.027
464.037,1.033
464.067,1.031
464.097,1.027
464.127,1.035
464.157,1.029
464.187,1.028
464.217,1.027
464.247,1.028
464.277,1.030
464.307,1.029
464.337,1.033
464.367,1.029
464.397,1.031
464.427,1.029
464.457,1.032
464.487,1.028
464.517,1.025
464.547,1.032
464.577,1.031
464.607,1.027
464.637,1.029
464.667,1.031
464.697,1.032
464.727,1.032
464.757,1.032
464.787,1.033
464.817,1.029
464.847,1.031
464.877,1.026
464.907,1.028
464.937,1.032
464.967,1.032
464.997,1.029
465.027,1.028
465.057,1.027
465.087,1.034
465.117,1.032
465.147,1.029
465.177,1.040
465.207,1.026
465.237,1.027
465.267,1.029
465.297,1.027
465.327,1.034
465.357,1.030
465.387,1.026
465.417,1.022
465.447,1.034
465.477,1.027
465.507,1.030
465.537,1.031
465.567,1.027
465.597,1.029
465.627,1.033
465.657,1.030
465.687,1.029
465.717,1.033
465.747,1.031
465.777,1.031
465.807,1.031
465.837,1.031
465.867,1.030
465.897,1.027
465.927,1.030
465.957,1.024
465.987,1.032
466.017,1.029
466.047,1.030
466.077,1.038
466.107,1.027
466.137,1.029
466.167,1.033
466.197,1.031
466.227,1.032
466.257,1.033
466.287,1.026
466.317,1.033
466.347,1.031
466.377,1.026
466.407,1.029
466.437,1.032
466.467,1.032
466.497,1.029
466.527,1.028
466.557,1.034
466.587,1.033
466.617,1.032
466.647,1.027
466.677,1.032
466.707,1.030
466.737,1.026
466.767,1.030
466.797,1.030
466.827,1.025
466.857,1.026
466.887,1.030
466.917,1.035
466.947,1.037
466.977,1.033
467.007,1.028
467.037,1.029
467.067,1.027
467.097,1.029
467.127,1.030
467.157,1.032
467.187,1.029
467.217,1.029
467.247,1.032
467.277,1.032
467.307,1.029
467.337,1.030
467.367,1.031
467.397,1.037
467.427,1.027
467.457,1.030
467.487,1.034
467.517,1.026
467.547,1.030
467.577,1.033
467.607,1.029
467.637,1.032
467.667,1.036
467.697,1.028
467.727,1.030
467.757,1.032
467.787,1.031
467.817,1.029
467.847,1.031
467.877,1.029
467.907,1.032
467.937,1.030
467.967,1.030
467.997,1.031
468.027,1.026
468.057,1.030
468.087,1.030
468.117,1.025
468.147,1.034
468.177,1.022
468.207,1.036
468.237,1.027
468.267,1.030
468.297,1.031
468.327,1.033
468.357,1.031
468.387,1.035
468.417,1.029
468.447,1.028
468.477,1.036
468.507,1.026
468.537,1.031
468.567,1.027
468.597,1.029
468.627,1.029
468.657,1.032
468.687,1.027
468.717,1.029
468.747,1.030
468.777,1.031
468.807,1.032
468.837,1.032
468.867,1.029
468.897,1.034
468.927,1.027
468.957,1.033
468.987,1.026
469.017,1.034
469.047,1.030
469.077,1.025
469.107,1.026
469.137,1.029
469.167,1.030
469.197,1.031
469.227,1.028
469.257,1.031
469.287,1.035
469.317,1.027
469.347,1.030
469.377,1.028
469.407,1.031
469.437,1.028
469.467,1.032
469.497,1.030
469.527,1.030
469.557,1.030
469.587,1.030
469.617,1.025
469.647,1.027
469.677,1.032
469.707,1.029
469.737,1.030
469.767,1.029
469.797,1.027
469.827,1.030
469.857,1.029
469.887,1.027
469.917,1.037
469.947,1.026
469.977,1.032
470.007,1.027
470.037,1.025
470.067,1.031
470.097,1.030
470.127,1.029
470.157,1.030
470.187,1.032
470.217,1.031
470.247,1.031
470.277,1.033
470.307,1.029
470.337,1.034
470.367,1.025
470.397,1.035
470.427,1.030
470.457,1.028
470.487,1.030
470.517,1.029
470.547,1.031
470.577,1.034
470.607,1.031
470.637,1.030
470.667,1.033
470.697,1.022
470.727,1.029
470.757,1.028
470.787,1.030
470.817,1.035
470.847,1.032
470.877,1.027
470.907,1.029
470.937,1.026
470.967,1.027
470.997,1.031
471.027,1.027
471.057,1.025
471.087,1.032
471.117,1.026
471.147,1.025
471.177,1.026
471.207,1.027
471.237,1.033
471.267,1.033
471.297,1.030
471.327,1.027
471.357,1.032
471.387,1.022
471.417,1.027
471.447,1.026
471.477,1.028
471.507,1.031
471.537,1.027
471.567,1.029
471.597,1.030
471.627,1.027
471.657,1.027
471.687,1.023
471.717,1.031
471.747,1.019
471.777,1.025
471.807,1.032
471.837,1.025
471.867,1.029
471.897,1.034
471.927,1.029
471.957,1.027
471.987,1.032
472.017,1.023
472.047,1.025
472.077,1.021
472.107,1.026
472.137,1.025
472.167,1.030
472.197,1.031
472.227,1.027
472.257,1.029
472.287,1.027
472.317,1.030
472.347,1.022
472.377,1.027
472.407,1.043
472.437,1.027
472.467,1.031
472.497,1.039
472.527,1.029
472.557,1.021
472.587,1.029
472.617,1.027
472.647,1.034
472.677,1.028
472.707,1.032
472.737,1.031
472.767,1.022
472.797,1.031
472.827,1.029
472.857,1.032
472.887,1.031
472.917,1.024
472.947,1.033
472.977,1.029
473.007,1.027
473.037,1.030
473.067,1.033
473.097,1.019
473.127,1.023
473.157,1.011
473.187,1.011
473.217,1.027
473.247,1.026
473.277,1.031
473.307,1.039
473.337,1.033
473.367,1.034
473.397,1.034
473.427,1.022
473.457,1.019
473.487,1.021
473.517,1.032
473.547,1.034
473.577,1.037
473.607,1.039
473.637,1.032
473.667,1.025
473.697,1.016
473.727,1.018
473.757,1.030
473.787,1.034
473.817,1.036
473.847,1.038
473.877,1.028
473.907,1.033
473.937,1.029
473.967,1.021
473.997,1.027
474.027,1.026
474.057,1.021
474.087,1.021
474.117,1.030
474.147,1.037
474.177,1.036
474.207,1.032
474.237,1.027
474.267,1.034
474.297,1.021
474.327,1.029
474.357,1.021
474.387,1.021
474.417,1.039
474.447,1.021
474.477,1.031
474.507,1.031
474.537,1.031
474.567,1.027
474.597,1.043
474.627,1.039
474.657,1.039
474.687,1.044
474.717,1.040
474.747,1.046
474.777,1.045
474.807,1.050
474.837,1.052
474.867,1.052
474.897,1.044
474.927,1.035
