df_hash,22ZHK4.2TBHGE
333.511,1.070
333.541,1.054
333.571,1.036
333.601,1.023
333.631,1.025
333.661,1.024
333.691,1.048
333.721,1.047
333.751,1.045
333.781,1.050
333.811,1.043
333.841,1.045
333.871,1.036
333.901,1.012
333.931,1.010
333.961,1.019
333.991,1.031
334.021,1.016
334.051,1.024
334.081,1.021
334.111,1.032
334.141,1.034
334.171,1.029
334.201,1.037
334.231,1.051
334.261,1.051
334.291,1.062
334.321,1.054
334.351,1.060
334.381,1.065
334.411,1.063
334.441,1.052
334.471,1.067
334.501,1.072
334.531,1.070
334.561,1.075
334.591,1.054
334.621,1.055
334.651,1.041
334.681,1.031
334.711,1.033
334.741,1.041
334.771,1.036
334.801,1.034
334.831,1.040
334.861,1.047
334.891,1.045
334.921,1.038
334.951,1.014
334.981,1.019
335.011,1.031
335.041,1.024
335.071,1.020
335.101,1.039
335.131,1.038
335.161,1.052
335.191,1.048
335.221,1.054
335.251,1.045
335.281,1.036
335.311,1.041
335.341,1.046
335.371,1.042
335.401,1.043
335.431,1.047
335.461,1.039
335.491,1.039
335.521,1.040
335.551,1.045
335.581,1.048
335.611,1.048
335.641,1.044
335.671,1.039
335.701,1.040
335.731,1.038
335.761,1.040
335.791,1.045
335.821,1.045
335.851,1.042
335.881,1.034
335.911,1.041
335.941,1.043
335.971,1.039
336.001,1.038
336.031,1.046
336.061,1.046
336.091,1.043
336.121,1.046
336.151,1.044
336.181,1.041
336.211,1.042
336.241,1.046
336.271,1.041
336.301,1.040
336.331,1.044
336.361,1.040
336.391,1.042
336.421,1.039
336.451,1.041
336.481,1.041
336.511,1.039
336.541,1.037
336.571,1.040
336.601,1.040
336.631,1.043
336.661,1.044
336.691,1.043
336.721,1.046
336.751,1.045
336.781,1.040
336.811,1.042
336.841,1.042
336.871,1.041
336.901,1.046
336.931,1.042
336.961,1.041
336.991,1.045
337.021,1.038
337.051,1.043
337.081,1.043
337.111,1.037
337.141,1.042
337.171,1.046
337.201,1.047
337.231,1.046
337.261,1.036
337.291,1.039
337.321,1.043
337.351,1.045
337.381,1.042
337.411,1.047
337.441,1.045
337.471,1.046
337.501,1.044
337.531,1.041
337.561,1.041
337.591,1.043
337.621,1.039
337.651,1.040
337.681,1.041
337.711,1.040
337.741,1.047
337.771,1.044
337.801,1.048
337.831,1.044
337.861,1.038
337.891,1.043
337.921,1.042
337.951,1.044
337.981,1.050
338.011,1.038
338.041,1.028
338.071,1.046
338.101,1.039
338.131,1.054
338.161,1.055
338.191,1.043
338.221,1.044
338.251,1.035
338.281,1.044
338.311,1.039
338.341,1.034
338.371,1.044
338.401,1.047
338.431,1.044
338.461,1.037
338.491,1.049
338.521,1.047
338.551,1.048
338.581,1.043
338.611,1.042
338.641,1.045
338.671,1.043
338.701,1.044
338.731,1.050
338.761,1.042
338.791,1.041
338.821,1.033
338.851,1.042
338.881,1.060
338.911,1.047
338.941,1.036
338.971,1.027
339.001,1.038
339.031,1.040
339.061,1.044
339.091,1.046
339.121,1.049
339.151,1.044
339.181,1.034
339.211,1.041
339.241,1.071
339.271,1.060
339.301,1.050
339.331,1.057
339.361,1.043
339.391,1.053
339.421,1.056
339.451,1.056
339.481,1.050
339.511,1.049
339.541,1.049
339.571,1.060
339.601,1.056
339.631,1.061
339.661,1.053
339.691,1.032
339.721,1.021
339.751,1.025
339.781,1.033
339.811,1.032
339.841,1.022
339.871,1.017
339.901,1.018
339.931,1.037
339.961,1.041
339.991,1.034
340.021,1.014
340.051,1.022
340.081,1.015
340.111,1.023
340.141,1.024
340.171,1.020
340.201,1.006
340.231,1.054
340.261,1.063
340.291,1.060
340.321,1.083
340.351,1.077
340.381,1.069
340.411,1.074
340.441,1.072
340.471,1.055
340.501,1.045
340.531,1.044
340.561,1.040
340.591,1.042
340.621,1.038
340.651,1.039
340.681,1.031
340.711,1.047
340.741,1.054
340.771,1.049
340.801,1.041
340.831,1.039
340.861,1.038
340.891,1.051
340.921,1.047
340.951,1.047
340.981,1.047
341.011,1.047
341.041,1.048
341.071,1.043
341.101,1.047
341.131,1.046
341.161,1.050
341.191,1.051
341.221,1.047
341.251,1.046
341.281,1.039
341.311,1.049
341.341,1.047
341.371,1.046
341.401,1.049
341.431,1.046
341.461,1.044
341.491,1.046
341.521,1.051
341.551,1.047
341.581,1.041
341.611,1.044
341.641,1.042
341.671,1.043
341.701,1.047
341.731,1.050
341.761,1.046
341.791,1.052
341.821,1.055
341.851,1.053
341.881,1.059
341.911,1.064
341.941,1.067
341.971,1.081
342.001,1.075
342.031,1.067
342.061,1.050
342.091,1.041
342.121,1.036
342.151,1.034
342.181,1.031
342.211,1.027
342.241,1.036
342.271,1.060
342.301,1.054
342.331,1.046
342.361,1.051
342.391,1.048
342.421,1.062
342.451,1.044
342.481,1.056
342.511,1.042
342.541,1.033
342.571,1.018
342.601,1.022
342.631,1.019
342.661,1.015
342.691,1.040
342.721,1.034
342.751,1.048
342.781,1.053
342.811,1.035
342.841,1.051
342.871,1.057
342.901,1.054
342.931,1.054
342.961,1.067
342.991,1.068
343.021,1.067
343.051,1.066
343.081,1.052
343.111,1.063
343.141,1.075
343.171,1.058
343.201,1.062
343.231,1.060
343.261,1.050
343.291,1.052
343.321,1.058
343.351,1.062
343.381,1.062
343.411,1.062
343.441,1.062
343.471,1.062
343.501,1.059
343.531,1.052
343.561,1.053
343.591,1.055
343.621,1.055
343.651,1.053
343.681,1.053
343.711,1.053
343.741,1.056
343.771,1.048
343.801,1.056
343.831,1.062
343.861,1.062
343.891,1.056
343.921,1.057
343.951,1.055
343.981,1.063
344.011,1.055
344.041,1.061
344.071,1.053
344.101,1.055
344.131,1.056
344.161,1.058
344.191,1.059
344.221,1.053
344.251,1.054
344.281,1.056
344.311,1.059
344.341,1.057
344.371,1.056
344.401,1.051
344.431,1.057
344.461,1.060
344.491,1.051
344.521,1.057
344.551,1.060
344.581,1.064
344.611,1.062
344.641,1.062
344.671,1.055
344.701,1.060
344.731,1.058
344.761,1.057
344.791,1.062
344.821,1.054
344.851,1.057
344.881,1.059
344.911,1.054
344.941,1.052
344.971,1.056
345.001,1.053
345.031,1.057
345.061,1.062
345.091,1.059
345.121,1.051
345.151,1.053
345.181,1.058
345.211,1.059
345.241,1.058
345.271,1.052
345.301,1.053
345.331,1.062
345.361,1.056
345.391,1.054
345.421,1.057
345.451,1.058
345.481,1.057
345.511,1.053
345.541,1.062
345.571,1.057
345.601,1.055
345.631,1.059
345.661,1.048
345.691,1.055
345.721,1.055
345.751,1.049
345.781,1.055
345.811,1.059
345.841,1.062
345.871,1.055
345.901,1.059
345.931,1.058
345.961,1.051
345.991,1.057
346.021,1.054
346.051,1.053
346.081,1.055
346.111,1.060
346.141,1.055
346.171,1.062
346.201,1.059
346.231,1.060
346.261,1.056
346.291,1.057
346.321,1.055
346.351,1.062
346.381,1.065
346.411,1.054
346.441,1.049
346.471,1.056
346.501,1.054
346.531,1.055
346.561,1.056
346.591,1.055
346.621,1.057
346.651,1.054
346.681,1.055
346.711,1.060
346.741,1.057
346.771,1.057
346.801,1.056
346.831,1.065
346.861,1.062
346.891,1.055
346.921,1.050
346.951,1.058
346.981,1.066
347.011,1.066
347.041,1.069
347.071,1.067
347.101,1.072
347.131,1.063
347.161,1.062
347.191,1.062
347.221,1.056
347.251,1.051
347.281,1.039
347.311,1.039
347.341,1.030
347.371,1.045
347.401,1.046
347.431,1.050
347.461,1.045
347.491,1.051
347.521,1.047
347.551,1.049
347.581,1.058
347.611,1.051
347.641,1.050
347.671,1.046
347.701,1.044
347.731,1.056
347.761,1.059
347.791,1.050
347.821,1.043
347.851,1.059
347.881,1.055
347.911,1.053
347.941,1.057
347.971,1.055
348.001,1.048
348.031,1.055
348.061,1.051
348.091,1.050
348.121,1.055
348.151,1.050
348.181,1.055
348.211,1.054
348.241,1.050
348.271,1.047
348.301,1.056
348.331,1.045
348.361,1.046
348.391,1.058
348.421,1.063
348.451,1.058
348.481,1.055
348.511,1.052
348.541,1.046
348.571,1.034
348.601,1.049
348.631,1.044
348.661,1.042
348.691,1.052
348.721,1.058
348.751,1.051
348.781,1.063
348.811,1.059
348.841,1.066
348.871,1.061
348.901,1.051
348.931,1.050
348.961,1.051
348.991,1.055
349.021,1.073
349.051,1.075
349.081,1.055
349.111,1.056
349.141,1.062
349.171,1.045
349.201,1.035
349.231,1.040
349.261,1.027
349.291,1.031
349.321,1.025
349.351,1.026
349.381,1.028
349.411,1.027
349.441,1.046
349.471,1.049
349.501,1.061
349.531,1.078
349.561,1.077
349.591,1.083
349.621,1.083
349.651,1.064
349.681,1.065
349.711,1.062
349.741,1.060
349.771,1.058
349.801,1.057
349.831,1.053
349.861,1.054
349.891,1.057
349.921,1.056
349.951,1.053
349.981,1.054
350.011,1.062
350.041,1.053
350.071,1.062
350.101,1.062
350.131,1.060
350.161,1.056
350.191,1.052
350.221,1.054
350.251,1.056
350.281,1.057
350.311,1.052
350.341,1.057
350.371,1.062
350.401,1.066
350.431,1.063
350.461,1.056
350.491,1.062
350.521,1.059
350.551,1.059
350.581,1.052
350.611,1.049
350.641,1.059
350.671,1.061
350.701,1.057
350.731,1.062
350.761,1.061
350.791,1.051
350.821,1.057
350.851,1.060
350.881,1.058
350.911,1.062
350.941,1.058
350.971,1.059
351.001,1.055
351.031,1.060
351.061,1.062
351.091,1.064
351.121,1.059
351.151,1.059
351.181,1.061
351.211,1.056
351.241,1.062
351.271,1.059
351.301,1.055
351.331,1.056
351.361,1.057
351.391,1.052
351.421,1.054
351.451,1.061
351.481,1.056
351.511,1.057
351.541,1.056
351.571,1.058
351.601,1.062
351.631,1.053
351.661,1.062
351.691,1.063
351.721,1.053
351.751,1.062
351.781,1.062
351.811,1.055
351.841,1.058
351.871,1.061
351.901,1.056
351.931,1.053
351.961,1.055
351.991,1.061
352.021,1.053
352.051,1.055
352.081,1.054
352.111,1.061
352.141,1.062
352.171,1.062
352.201,1.063
352.231,1.054
352.261,1.062
352.291,1.057
352.321,1.061
352.351,1.060
352.381,1.051
352.411,1.054
352.441,1.061
352.471,1.062
352.501,1.052
352.531,1.059
352.561,1.056
352.591,1.059
352.621,1.060
352.651,1.058
352.681,1.059
352.711,1.067
352.741,1.059
352.771,1.058
352.801,1.057
352.831,1.057
352.861,1.058
352.891,1.057
352.921,1.062
352.951,1.062
352.981,1.049
353.011,1.060
353.041,1.062
353.071,1.057
353.101,1.062
353.131,1.065
353.161,1.062
353.191,1.059
353.221,1.058
353.251,1.061
353.281,1.059
353.311,1.056
353.341,1.059
353.371,1.056
353.401,1.056
353.431,1.060
353.461,1.054
353.491,1.055
353.521,1.061
353.551,1.054
353.581,1.055
353.611,1.059
353.641,1.058
353.671,1.064
353.701,1.074
353.731,1.065
353.761,1.053
353.791,1.053
353.821,1.051
353.851,1.058
353.881,1.067
353.911,1.057
353.941,1.055
353.971,1.059
354.001,1.050
354.031,1.052
354.061,1.062
354.091,1.062
354.121,1.064
354.151,1.062
354.181,1.061
354.211,1.061
354.241,1.058
354.271,1.059
354.301,1.059
354.331,1.063
354.361,1.061
354.391,1.061
354.421,1.062
354.451,1.062
354.481,1.061
354.511,1.058
354.541,1.059
354.571,1.054
354.601,1.064
354.631,1.059
354.661,1.058
354.691,1.059
354.721,1.060
354.751,1.064
354.781,1.059
354.811,1.058
354.841,1.061
354.871,1.062
354.901,1.060
354.931,1.054
354.961,1.059
354.991,1.062
355.021,1.057
355.051,1.055
355.081,1.062
355.111,1.067
355.141,1.066
355.171,1.070
355.201,1.064
355.231,1.073
355.261,1.080
355.291,1.079
355.321,1.078
355.351,1.063
355.381,1.051
355.411,1.064
355.441,1.051
355.471,1.040
355.501,1.045
355.531,1.037
355.561,1.052
355.591,1.047
355.621,1.042
355.651,1.030
355.681,1.019
355.711,1.000
355.741,1.023
355.771,1.023
355.801,1.035
355.831,1.022
355.861,1.087
355.891,1.109
355.921,1.055
355.951,1.081
355.981,1.085
356.011,1.072
356.041,1.069
356.071,1.058
356.101,1.043
356.131,1.035
356.161,1.037
356.191,1.046
356.221,1.044
356.251,1.050
356.281,1.038
356.311,1.043
356.341,1.057
356.371,1.063
356.401,1.057
356.431,1.056
356.461,1.057
356.491,1.063
356.521,1.079
356.551,1.091
356.581,1.107
356.611,1.096
356.641,1.089
356.671,1.064
356.701,1.045
356.731,1.029
356.761,1.023
356.791,1.031
356.821,1.028
356.851,1.019
356.881,1.008
356.911,1.005
356.941,1.002
356.971,1.010
357.001,1.014
357.031,1.030
357.061,1.055
357.091,1.075
357.121,1.084
357.151,1.062
357.181,1.047
357.211,1.054
357.241,1.063
357.271,1.082
357.301,1.069
357.331,1.049
357.361,1.047
357.391,1.048
357.421,1.048
357.451,1.061
357.481,1.060
357.511,1.045
357.541,1.044
357.571,1.054
357.601,1.055
357.631,1.055
357.661,1.067
357.691,1.061
357.721,1.056
357.751,1.053
357.781,1.048
357.811,1.059
357.841,1.065
357.871,1.057
357.901,1.060
357.931,1.064
357.961,1.056
357.991,1.058
358.021,1.058
358.051,1.057
358.081,1.058
358.111,1.056
358.141,1.056
358.171,1.067
358.201,1.057
358.231,1.061
358.261,1.064
358.291,1.057
358.321,1.055
358.351,1.062
358.381,1.058
358.411,1.062
358.441,1.062
358.471,1.057
358.501,1.061
358.531,1.060
358.561,1.057
358.591,1.062
358.621,1.058
358.651,1.057
358.681,1.057
358.711,1.057
358.741,1.058
358.771,1.065
358.801,1.060
358.831,1.058
358.861,1.058
358.891,1.061
358.921,1.057
358.951,1.055
358.981,1.056
359.011,1.060
359.041,1.063
359.071,1.058
359.101,1.058
359.131,1.064
359.161,1.063
359.191,1.056
359.221,1.060
359.251,1.063
359.281,1.057
359.311,1.054
359.341,1.059
359.371,1.063
359.401,1.059
359.431,1.054
359.461,1.062
359.491,1.063
359.521,1.058
359.551,1.056
359.581,1.058
359.611,1.059
359.641,1.058
359.671,1.063
359.701,1.058
359.731,1.054
359.761,1.060
359.791,1.058
359.821,1.057
359.851,1.059
359.881,1.062
359.911,1.062
359.941,1.057
359.971,1.050
360.001,1.062
360.031,1.065
360.061,1.056
360.091,1.056
360.121,1.062
360.151,1.060
360.181,1.059
360.211,1.061
360.241,1.064
360.271,1.059
360.301,1.058
360.331,1.059
360.361,1.059
360.391,1.058
360.421,1.058
360.451,1.062
360.481,1.059
360.511,1.058
360.541,1.061
360.571,1.062
360.601,1.062
360.631,1.056
360.661,1.056
360.691,1.061
360.721,1.064
360.751,1.057
360.781,1.059
360.811,1.062
360.841,1.059
360.871,1.062
360.901,1.061
360.931,1.054
360.961,1.055
360.991,1.056
361.021,1.060
361.051,1.059
361.081,1.059
361.111,1.057
361.141,1.054
361.171,1.057
361.201,1.061
361.231,1.054
361.261,1.059
361.291,1.060
361.321,1.058
361.351,1.052
361.381,1.052
361.411,1.062
361.441,1.065
361.471,1.067
361.501,1.064
361.531,1.055
361.561,1.057
361.591,1.059
361.621,1.060
361.651,1.056
361.681,1.059
361.711,1.056
361.741,1.059
361.771,1.054
361.801,1.060
361.831,1.061
361.861,1.056
361.891,1.061
361.921,1.061
361.951,1.055
361.981,1.062
362.011,1.072
362.041,1.063
362.071,1.062
362.101,1.053
362.131,1.055
362.161,1.068
362.191,1.057
362.221,1.059
362.251,1.064
362.281,1.061
362.311,1.060
362.341,1.056
362.371,1.057
362.401,1.058
362.431,1.063
362.461,1.065
362.491,1.060
362.521,1.058
362.551,1.060
362.581,1.061
362.611,1.056
362.641,1.055
362.671,1.062
362.701,1.064
362.731,1.062
362.761,1.058
362.791,1.057
362.821,1.057
362.851,1.066
362.881,1.059
362.911,1.060
362.941,1.062
362.971,1.062
363.001,1.057
363.031,1.062
363.061,1.061
363.091,1.061
363.121,1.066
363.151,1.056
363.181,1.053
363.211,1.062
363.241,1.063
363.271,1.062
363.301,1.056
363.331,1.061
363.361,1.066
363.391,1.065
363.421,1.061
363.451,1.063
363.481,1.062
363.511,1.054
363.541,1.061
363.571,1.062
363.601,1.061
363.631,1.054
363.661,1.062
363.691,1.062
363.721,1.063
363.751,1.064
363.781,1.060
363.811,1.061
363.841,1.059
363.871,1.060
363.901,1.063
363.931,1.063
363.961,1.061
363.991,1.059
364.021,1.057
364.051,1.069
364.081,1.084
364.111,1.066
364.141,1.057
364.171,1.061
364.201,1.055
364.231,1.054
364.261,1.058
364.291,1.048
364.321,1.050
364.351,1.057
364.381,1.064
364.411,1.066
364.441,1.060
364.471,1.064
364.501,1.060
364.531,1.064
364.561,1.060
364.591,1.062
364.621,1.061
364.651,1.065
364.681,1.074
364.711,1.057
364.741,1.061
364.771,1.062
364.801,1.060
364.831,1.060
364.861,1.062
364.891,1.062
364.921,1.058
364.951,1.068
364.981,1.061
365.011,1.059
365.041,1.063
365.071,1.064
365.101,1.062
365.131,1.064
365.161,1.062
365.191,1.063
365.221,1.056
365.251,1.062
365.281,1.064
365.311,1.060
365.341,1.060
365.371,1.062
365.401,1.064
365.431,1.063
365.461,1.055
365.491,1.064
365.521,1.055
365.551,1.062
365.581,1.065
365.611,1.062
365.641,1.064
365.671,1.065
365.701,1.058
365.731,1.062
365.761,1.059
365.791,1.062
365.821,1.066
365.851,1.064
365.881,1.059
365.911,1.064
365.941,1.059
365.971,1.063
366.001,1.063
366.031,1.058
366.061,1.061
366.091,1.062
366.121,1.055
366.151,1.061
366.181,1.062
366.211,1.057
366.241,1.060
366.271,1.063
366.301,1.065
366.331,1.062
366.361,1.063
366.391,1.063
366.421,1.063
366.451,1.059
366.481,1.060
366.511,1.063
366.541,1.063
366.571,1.059
366.601,1.057
366.631,1.064
366.661,1.062
366.691,1.059
366.721,1.054
366.751,1.067
366.781,1.067
366.811,1.062
366.841,1.067
366.871,1.063
366.901,1.058
366.931,1.061
366.961,1.067
366.991,1.061
367.021,1.058
367.051,1.063
367.081,1.061
367.111,1.062
367.141,1.064
367.171,1.060
367.201,1.060
367.231,1.060
367.261,1.061
367.291,1.062
367.321,1.063
367.351,1.061
367.381,1.062
367.411,1.057
367.441,1.058
367.471,1.062
367.501,1.062
367.531,1.063
367.561,1.065
367.591,1.063
367.621,1.056
367.651,1.059
367.681,1.062
367.711,1.062
367.741,1.062
367.771,1.064
367.801,1.062
367.831,1.062
367.861,1.064
367.891,1.060
367.921,1.058
367.951,1.062
367.981,1.061
368.011,1.061
368.041,1.061
368.071,1.064
368.101,1.062
368.131,1.061
368.161,1.058
368.191,1.062
368.221,1.062
368.251,1.063
368.281,1.068
368.311,1.065
368.341,1.062
368.371,1.063
368.401,1.060
368.431,1.059
368.461,1.056
368.491,1.066
368.521,1.061
368.551,1.057
368.581,1.062
368.611,1.062
368.641,1.056
368.671,1.058
368.701,1.063
368.731,1.062
368.761,1.062
368.791,1.061
368.821,1.060
368.851,1.063
368.881,1.064
368.911,1.064
368.941,1.058
368.971,1.054
369.001,1.060
369.031,1.067
369.061,1.065
369.091,1.070
369.121,1.064
369.151,1.059
369.181,1.060
369.211,1.061
369.241,1.061
369.271,1.064
369.301,1.059
369.331,1.056
369.361,1.064
369.391,1.062
369.421,1.059
369.451,1.064
369.481,1.062
369.511,1.064
369.541,1.062
369.571,1.057
369.601,1.063
369.631,1.071
369.661,1.062
369.691,1.058
369.721,1.051
369.751,1.059
369.781,1.065
369.811,1.058
369.841,1.056
369.871,1.062
369.901,1.062
369.931,1.061
369.961,1.059
369.991,1.062
370.021,1.063
370.051,1.067
370.081,1.060
370.111,1.057
370.141,1.059
370.171,1.059
370.201,1.067
370.231,1.064
370.261,1.053
370.291,1.059
370.321,1.070
370.351,1.064
370.381,1.062
370.411,1.056
370.441,1.061
370.471,1.069
370.501,1.064
370.531,1.061
370.561,1.061
370.591,1.060
370.621,1.065
370.651,1.052
370.681,1.057
370.711,1.060
370.741,1.067
370.771,1.066
370.801,1.062
370.831,1.062
370.861,1.063
370.891,1.066
370.921,1.061
370.951,1.059
370.981,1.064
371.011,1.063
371.041,1.069
371.071,1.067
371.101,1.062
371.131,1.060
371.161,1.058
371.191,1.059
371.221,1.063
371.251,1.063
371.281,1.067
371.311,1.064
371.341,1.060
371.371,1.062
371.401,1.062
371.431,1.065
371.461,1.058
371.491,1.062
371.521,1.055
371.551,1.057
371.581,1.063
371.611,1.064
371.641,1.069
371.671,1.072
371.701,1.064
371.731,1.062
371.761,1.066
371.791,1.062
371.821,1.060
371.851,1.067
371.881,1.064
371.911,1.066
371.941,1.062
371.971,1.061
372.001,1.066
372.031,1.068
372.061,1.066
372.091,1.064
372.121,1.060
372.151,1.062
372.181,1.062
372.211,1.063
372.241,1.067
372.271,1.063
372.301,1.066
372.331,1.064
372.361,1.063
372.391,1.065
372.421,1.066
372.451,1.062
372.481,1.063
372.511,1.065
372.541,1.062
372.571,1.065
372.601,1.062
372.631,1.062
372.661,1.063
372.691,1.065
372.721,1.064
372.751,1.057
372.781,1.066
372.811,1.070
372.841,1.071
372.871,1.069
372.901,1.059
372.931,1.062
372.961,1.067
372.991,1.070
373.021,1.070
373.051,1.064
373.081,1.065
373.111,1.066
373.141,1.066
373.171,1.075
373.201,1.075
373.231,1.068
373.261,1.067
373.291,1.069
373.321,1.072
373.351,1.064
373.381,1.058
373.411,1.061
373.441,1.058
373.471,1.059
373.501,1.047
373.531,1.046
373.561,1.042
373.591,1.028
373.621,1.035
373.651,1.013
373.681,0.994
373.711,1.012
373.741,1.041
373.771,1.062
373.801,1.069
373.831,1.059
373.861,1.077
373.891,1.093
373.921,1.090
373.951,1.083
373.981,1.067
374.011,1.073
374.041,1.102
374.071,1.101
374.101,1.081
374.131,1.075
374.161,1.083
374.191,1.084
374.221,1.073
374.251,1.085
374.281,1.078
374.311,1.067
374.341,1.065
374.371,1.066
374.401,1.078
374.431,1.065
374.461,1.058
374.491,1.071
374.521,1.060
374.551,1.057
374.581,1.044
374.611,1.082
374.641,1.060
374.671,1.058
374.701,1.037
374.731,1.022
374.761,0.994
374.791,0.994
374.821,0.989
374.851,0.993
374.881,1.001
374.911,0.993
374.941,0.988
374.971,0.990
375.001,0.976
375.031,0.979
375.061,0.986
375.091,1.004
375.121,1.002
375.151,1.018
375.181,1.027
375.211,1.052
375.241,1.070
375.271,1.060
375.301,1.072
375.331,1.102
375.361,1.089
375.391,1.076
375.421,1.075
375.451,1.034
375.481,1.034
375.511,1.047
375.541,1.042
375.571,1.043
375.601,1.039
375.631,1.039
375.661,1.041
375.691,1.059
375.721,1.064
375.751,1.057
375.781,1.042
375.811,1.050
375.841,1.042
375.871,1.056
375.901,1.048
375.931,1.044
375.961,1.045
375.991,1.033
376.021,1.033
376.051,1.040
376.081,1.045
376.111,1.048
376.141,1.045
376.171,1.035
376.201,1.039
376.231,1.032
376.261,1.039
376.291,1.048
376.321,1.052
376.351,1.048
376.381,1.040
376.411,1.038
376.441,1.044
376.471,1.032
376.501,1.043
376.531,1.042
376.561,1.036
376.591,1.042
376.621,1.041
376.651,1.039
376.681,1.039
376.711,1.043
376.741,1.040
376.771,1.039
376.801,1.043
376.831,1.042
376.861,1.041
376.891,1.042
376.921,1.038
376.951,1.036
376.981,1.041
377.011,1.046
377.041,1.039
377.071,1.038
377.101,1.045
377.131,1.044
377.161,1.043
377.191,1.039
377.221,1.037
377.251,1.038
377.281,1.044
377.311,1.043
377.341,1.041
377.371,1.036
377.401,1.043
377.431,1.043
377.461,1.047
377.491,1.038
377.521,1.040
377.551,1.042
377.581,1.041
377.611,1.038
377.641,1.036
377.671,1.044
377.701,1.041
377.731,1.039
377.761,1.043
377.791,1.045
377.821,1.044
377.851,1.037
377.881,1.041
377.911,1.048
377.941,1.044
377.971,1.045
378.001,1.043
378.031,1.050
378.061,1.045
378.091,1.056
378.121,1.062
378.151,1.067
378.181,1.070
378.211,1.057
378.241,1.048
378.271,1.048
378.301,1.043
378.331,1.043
378.361,1.033
378.391,1.049
378.421,1.027
378.451,1.035
378.481,1.035
378.511,1.050
378.541,1.066
378.571,1.028
378.601,1.015
378.631,1.026
378.661,1.013
378.691,1.030
378.721,1.047
378.751,1.054
378.781,1.055
378.811,1.042
378.841,1.040
378.871,1.027
378.901,1.032
378.931,1.045
378.961,1.052
378.991,1.054
379.021,1.056
379.051,1.056
379.081,1.043
379.111,1.046
379.141,1.055
379.171,1.043
379.201,1.043
379.231,1.039
379.261,1.039
379.291,1.024
379.321,1.014
379.351,1.009
379.381,1.028
379.411,1.045
379.441,1.051
379.471,1.051
379.501,1.060
379.531,1.046
379.561,1.025
379.591,1.020
379.621,1.026
379.651,1.024
379.681,1.051
379.711,1.058
379.741,1.049
379.771,1.049
379.801,1.059
379.831,1.071
379.861,1.061
379.891,1.055
379.921,1.049
379.951,1.051
379.981,1.052
380.011,1.062
380.041,1.056
380.071,1.042
380.101,1.035
380.131,1.032
380.161,1.024
380.191,1.039
380.221,1.041
380.251,1.032
380.281,1.038
380.311,1.033
380.341,1.039
380.371,1.043
380.401,1.029
380.431,1.037
380.461,1.038
380.491,1.041
380.521,1.037
380.551,1.036
380.581,1.037
380.611,1.033
380.641,1.030
380.671,1.036
380.701,1.028
380.731,1.043
380.761,1.047
380.791,1.041
380.821,1.041
380.851,1.039
380.881,1.036
380.911,1.032
380.941,1.036
380.971,1.036
381.001,1.041
381.031,1.045
381.061,1.033
381.091,1.031
381.121,1.036
381.151,1.039
381.181,1.033
381.211,1.038
381.241,1.043
381.271,1.033
381.301,1.034
381.331,1.040
381.361,1.041
381.391,1.031
381.421,1.033
381.451,1.035
381.481,1.040
381.511,1.031
381.541,1.042
381.571,1.038
381.601,1.027
381.631,1.034
381.661,1.034
381.691,1.034
381.721,1.036
381.751,1.036
381.781,1.039
381.811,1.035
381.841,1.034
381.871,1.031
381.901,1.038
381.931,1.036
381.961,1.030
381.991,1.041
382.021,1.042
382.051,1.042
382.081,1.035
382.111,1.033
382.141,1.034
382.171,1.038
382.201,1.033
382.231,1.035
382.261,1.039
382.291,1.040
382.321,1.034
382.351,1.033
382.381,1.037
382.411,1.042
382.441,1.039
382.471,1.035
382.501,1.029
382.531,1.033
382.561,1.031
382.591,1.037
382.621,1.038
382.651,1.040
382.681,1.033
382.711,1.034
382.741,1.038
382.771,1.035
382.801,1.040
382.831,1.039
382.861,1.033
382.891,1.029
382.921,1.037
382.951,1.033
382.981,1.036
383.011,1.034
383.041,1.039
383.071,1.039
383.101,1.034
383.131,1.039
383.161,1.033
383.191,1.043
383.221,1.034
383.251,1.038
383.281,1.042
383.311,1.036
383.341,1.029
383.371,1.039
383.401,1.036
383.431,1.023
383.461,1.036
383.491,1.038
383.521,1.036
383.551,1.037
383.581,1.036
383.611,1.031
383.641,1.035
383.671,1.041
383.701,1.038
383.731,1.034
383.761,1.027
383.791,1.036
383.821,1.041
383.851,1.041
383.881,1.037
383.911,1.032
383.941,1.030
383.971,1.038
384.001,1.034
384.031,1.033
384.061,1.029
384.091,1.034
384.121,1.040
384.151,1.036
384.181,1.038
384.211,1.042
384.241,1.028
384.271,1.028
384.301,1.030
384.331,1.031
384.361,1.036
384.391,1.037
384.421,1.032
384.451,1.032
384.481,1.032
384.511,1.036
384.541,1.038
384.571,1.033
384.601,1.030
384.631,1.036
384.661,1.037
384.691,1.039
384.721,1.035
384.751,1.038
384.781,1.027
384.811,1.026
384.841,1.033
384.871,1.035
384.901,1.036
384.931,1.035
384.961,1.040
384.991,1.037
385.021,1.034
385.051,1.031
385.081,1.032
385.111,1.035
385.141,1.037
385.171,1.033
385.201,1.032
385.231,1.038
385.261,1.035
385.291,1.037
385.321,1.035
385.351,1.036
385.381,1.034
385.411,1.028
385.441,1.035
385.471,1.039
385.501,1.035
385.531,1.045
385.561,1.037
385.591,1.030
385.621,1.039
385.651,1.037
385.681,1.037
385.711,1.041
385.741,1.035
385.771,1.034
385.801,1.034
385.831,1.038
385.861,1.038
385.891,1.032
