df_hash,22ZHK4.6K1ZK0
108.624,1.019
108.654,1.009
108.684,1.012
108.714,1.017
108.744,0.999
108.774,0.998
108.804,0.999
108.834,0.992
108.864,0.990
108.894,1.006
108.924,1.014
108.954,1.022
108.984,1.026
109.014,1.027
109.044,1.032
109.074,1.031
109.104,1.038
109.134,1.035
109.164,1.032
109.194,1.012
109.224,1.021
109.254,1.032
109.284,1.031
109.314,1.007
109.344,1.001
109.374,1.003
109.404,1.012
109.434,1.017
109.464,1.027
109.494,1.023
109.524,1.034
109.554,1.021
109.584,1.026
109.614,1.031
109.644,1.025
109.674,1.033
109.704,1.028
109.734,1.028
109.764,1.027
109.794,1.023
109.824,1.023
109.854,1.021
109.884,1.021
109.914,1.021
109.944,1.026
109.974,1.021
110.004,1.018
110.034,1.020
110.064,1.014
110.094,1.019
110.124,1.020
110.154,1.017
110.184,1.021
110.214,1.025
110.244,1.021
110.274,1.021
110.304,1.020
110.334,1.017
110.364,1.015
110.394,1.018
110.424,1.021
110.454,1.021
110.484,1.015
110.514,1.016
110.544,1.017
110.574,1.012
110.604,1.021
110.634,1.031
110.664,1.023
110.694,1.025
110.724,1.021
110.754,1.016
110.784,1.015
110.814,1.016
110.844,1.023
110.874,1.019
110.904,1.021
110.934,1.020
110.964,1.021
110.994,1.020
111.024,1.010
111.054,1.008
111.084,0.999
111.114,0.994
111.144,1.002
111.174,1.021
111.204,1.021
111.234,1.011
111.264,1.019
111.294,1.024
111.324,1.032
111.354,1.046
111.384,1.046
111.414,1.034
111.444,1.034
111.474,1.028
111.504,1.028
111.534,1.028
111.564,1.022
111.594,1.029
111.624,1.028
111.654,1.018
111.684,1.018
111.714,1.010
111.744,1.017
111.774,1.018
111.804,1.021
111.834,1.021
111.864,1.020
111.894,1.017
111.924,1.025
111.954,1.021
111.984,1.035
112.014,1.021
112.044,1.029
112.074,1.029
112.104,1.022
112.134,1.025
112.164,1.027
112.194,1.018
112.224,1.012
112.254,1.017
112.284,1.015
112.314,1.022
112.344,1.022
112.374,1.029
112.404,1.017
112.434,1.023
112.464,1.025
112.494,1.031
112.524,1.028
112.554,1.025
112.584,1.025
112.614,1.032
112.644,1.017
112.674,1.037
112.704,1.009
112.734,1.014
112.764,1.030
112.794,1.021
112.824,1.047
112.854,1.036
112.884,1.043
112.914,1.004
112.944,1.001
112.974,0.984
113.004,0.975
113.034,0.971
113.064,0.985
113.094,0.975
113.124,0.979
113.154,0.989
113.184,0.969
113.214,0.976
113.244,0.984
113.274,0.979
113.304,0.989
113.334,0.985
113.364,0.999
113.394,0.992
113.424,0.991
113.454,0.998
113.484,0.999
113.514,0.985
113.544,0.999
113.574,1.004
113.604,0.999
113.634,0.998
113.664,1.008
113.694,0.983
113.724,0.989
113.754,0.984
113.784,0.987
113.814,0.984
113.844,0.976
113.874,0.979
113.904,0.980
113.934,0.985
113.964,0.997
113.994,1.003
114.024,1.013
114.054,1.003
114.084,1.002
114.114,1.002
114.144,1.003
114.174,1.019
114.204,1.027
114.234,1.007
114.264,0.949
114.294,0.946
114.324,0.996
114.354,0.993
114.384,0.999
114.414,1.001
114.444,1.002
114.474,0.987
114.504,0.985
114.534,1.000
114.564,0.997
114.594,0.992
114.624,0.986
114.654,0.994
114.684,0.989
114.714,0.983
114.744,0.977
114.774,0.979
114.804,1.010
114.834,1.017
114.864,0.994
114.894,1.005
114.924,0.996
114.954,0.989
114.984,0.976
115.014,0.987
115.044,0.996
115.074,0.976
115.104,1.000
115.134,1.018
115.164,0.996
115.194,0.984
115.224,0.988
115.254,0.986
115.284,0.983
115.314,0.986
115.344,0.978
115.374,0.981
115.404,0.988
115.434,0.987
115.464,0.996
115.494,1.000
115.524,1.022
115.554,1.025
115.584,1.024
115.614,1.021
115.644,1.022
115.674,1.031
115.704,1.031
115.734,1.017
115.764,1.015
115.794,1.006
115.824,1.005
115.854,1.002
115.884,0.991
115.914,1.007
115.944,1.012
115.974,1.015
116.004,1.017
116.034,1.017
116.064,1.021
116.094,1.015
116.124,1.018
116.154,1.021
116.184,1.023
116.214,1.021
116.244,1.018
116.274,1.020
116.304,1.020
116.334,1.016
116.364,1.021
116.394,1.018
116.424,1.012
116.454,1.016
116.484,1.017
116.514,1.009
116.544,1.005
116.574,1.007
116.604,1.007
116.634,1.010
116.664,1.018
116.694,1.022
116.724,1.017
116.754,1.009
116.784,1.014
116.814,1.013
116.844,1.018
116.874,1.017
116.904,1.014
116.934,1.006
116.964,1.013
116.994,1.008
117.024,1.017
117.054,1.020
117.084,1.014
117.114,1.011
117.144,1.007
117.174,1.006
117.204,1.004
117.234,1.012
117.264,1.002
117.294,1.012
117.324,1.012
117.354,1.012
117.384,1.007
117.414,1.003
117.444,1.018
117.474,1.009
117.504,1.017
117.534,1.019
117.564,1.017
117.594,1.016
117.624,1.017
117.654,1.011
117.684,1.013
117.714,1.011
117.744,1.007
117.774,1.010
117.804,1.021
117.834,1.024
117.864,1.022
117.894,1.020
117.924,1.016
117.954,1.017
117.984,1.014
118.014,1.020
118.044,1.019
118.074,1.016
118.104,1.013
118.134,1.017
118.164,1.015
118.194,1.018
118.224,1.012
118.254,1.016
118.284,1.020
118.314,1.018
118.344,1.015
118.374,1.016
118.404,1.021
118.434,1.019
118.464,1.016
118.494,1.019
118.524,1.016
118.554,1.021
118.584,1.021
118.614,1.015
118.644,1.014
118.674,1.015
118.704,1.017
118.734,1.014
118.764,1.019
118.794,1.018
118.824,1.022
118.854,1.019
118.884,1.015
118.914,1.008
118.944,1.009
118.974,1.017
119.004,1.016
119.034,1.018
119.064,1.014
119.094,1.014
119.124,1.018
119.154,1.014
119.184,1.013
119.214,1.010
119.244,1.004
119.274,1.009
119.304,1.019
119.334,1.016
119.364,1.021
119.394,1.022
119.424,1.020
119.454,1.012
119.484,1.013
119.514,1.020
119.544,1.019
119.574,1.011
119.604,1.007
119.634,1.015
119.664,1.020
119.694,1.021
119.724,1.016
119.754,1.010
119.784,1.004
119.814,1.003
119.844,1.008
119.874,1.015
119.904,1.013
119.934,1.011
119.964,1.015
119.994,1.017
120.024,1.016
120.054,1.024
120.084,1.027
120.114,1.025
120.144,1.028
120.174,1.026
120.204,1.030
120.234,1.023
120.264,1.018
120.294,1.009
120.324,1.021
120.354,1.025
120.384,1.023
120.414,1.027
120.444,1.024
120.474,1.027
120.504,1.024
120.534,1.024
120.564,1.021
120.594,1.019
120.624,1.025
120.654,1.021
120.684,1.030
120.714,1.023
120.744,1.026
120.774,1.031
120.804,1.027
120.834,1.024
120.864,1.023
120.894,1.024
120.924,1.022
120.954,1.016
120.984,1.017
121.014,1.026
121.044,1.023
121.074,1.022
121.104,1.021
121.134,1.017
121.164,1.024
121.194,1.029
121.224,1.024
121.254,1.020
121.284,1.017
121.314,1.018
121.344,1.021
121.374,1.022
121.404,1.018
121.434,1.025
121.464,1.027
121.494,1.025
121.524,1.026
121.554,1.021
121.584,1.024
121.614,1.022
121.644,1.024
121.674,1.023
121.704,1.026
121.734,1.024
121.764,1.021
121.794,1.024
121.824,1.019
121.854,1.018
121.884,1.020
121.914,1.018
121.944,1.019
121.974,1.023
122.004,1.026
122.034,1.023
122.064,1.021
122.094,1.021
122.124,1.030
122.154,1.025
122.184,1.025
122.214,1.026
122.244,1.026
122.274,1.021
122.304,1.028
122.334,1.028
122.364,1.029
122.394,1.025
122.424,1.022
122.454,1.021
122.484,1.020
122.514,1.021
122.544,1.019
122.574,1.016
122.604,1.016
122.634,1.020
122.664,1.022
122.694,1.019
122.724,1.018
122.754,1.011
122.784,1.006
122.814,1.016
122.844,1.016
122.874,1.018
122.904,1.015
122.934,1.019
122.964,1.021
122.994,1.021
123.024,1.017
123.054,1.025
123.084,1.029
123.114,1.029
123.144,1.022
123.174,1.026
123.204,1.019
123.234,1.019
123.264,1.017
123.294,1.025
123.324,1.020
123.354,1.017
123.384,1.024
123.414,1.016
123.444,1.016
123.474,1.020
123.504,1.027
123.534,1.037
123.564,1.041
123.594,1.021
123.624,1.025
123.654,1.020
123.684,1.015
123.714,1.016
123.744,1.004
123.774,1.010
123.804,1.017
123.834,1.013
123.864,1.002
123.894,1.029
123.924,1.031
123.954,1.019
123.984,1.011
124.014,1.006
124.044,1.026
124.074,1.020
124.104,1.022
124.134,1.030
124.164,1.028
124.194,1.028
124.224,1.030
124.254,1.021
124.284,1.018
124.314,1.033
124.344,1.021
124.374,1.025
124.404,1.032
124.434,1.029
124.464,1.014
124.494,1.020
124.524,1.012
124.554,1.018
124.584,1.019
124.614,1.013
124.644,1.001
124.674,1.021
124.704,1.012
124.734,1.021
124.764,1.024
124.794,1.023
124.824,1.020
124.854,1.033
124.884,1.027
124.914,1.025
124.944,1.023
124.974,1.021
125.004,1.018
125.034,1.019
125.064,1.018
125.094,1.024
125.124,1.024
125.154,1.021
125.184,1.025
125.214,1.022
125.244,1.021
125.274,1.023
125.304,1.019
125.334,1.024
125.364,1.015
125.394,1.021
125.424,1.021
125.454,1.020
125.484,1.019
125.514,1.025
125.544,1.020
125.574,1.024
125.604,1.023
125.634,1.018
125.664,1.031
125.694,1.021
125.724,1.021
125.754,1.023
125.784,1.025
125.814,1.021
125.844,1.023
125.874,1.027
125.904,1.019
125.934,1.016
125.964,1.014
125.994,1.016
126.024,1.021
126.054,1.015
126.084,1.021
126.114,1.023
126.144,1.021
126.174,1.022
126.204,1.024
126.234,1.021
126.264,1.019
126.294,1.018
126.324,1.021
126.354,1.020
126.384,1.018
126.414,1.024
126.444,1.023
126.474,1.023
126.504,1.014
126.534,1.021
126.564,1.020
126.594,1.024
126.624,1.021
126.654,1.018
126.684,1.020
126.714,1.023
126.744,1.026
126.774,1.020
126.804,1.027
126.834,1.025
126.864,1.024
126.894,1.026
126.924,1.021
126.954,1.022
126.984,1.031
127.014,1.023
127.044,1.030
127.074,1.028
127.104,1.036
127.134,1.053
127.164,1.048
127.194,1.052
127.224,1.055
127.254,1.056
127.284,1.043
127.314,1.029
127.344,1.005
127.374,1.010
127.404,0.996
127.434,1.003
127.464,0.996
127.494,1.007
127.524,0.979
127.554,0.993
127.584,0.990
127.614,0.984
127.644,0.984
127.674,0.963
127.704,0.983
127.734,1.007
127.764,1.016
127.794,1.012
127.824,1.006
127.854,1.011
127.884,1.017
127.914,1.021
127.944,1.002
127.974,1.014
128.004,1.003
128.034,0.998
128.064,1.002
128.094,1.000
128.124,1.006
128.154,1.007
128.184,1.013
128.214,1.031
128.244,0.961
128.274,0.870
128.304,0.955
128.334,1.046
128.364,1.031
128.394,1.017
128.424,1.100
128.454,1.008
128.484,0.998
128.514,1.026
128.544,1.009
128.574,0.978
128.604,1.039
128.634,1.047
128.664,1.029
128.694,0.950
128.724,0.944
128.754,0.976
128.784,1.002
128.814,1.032
128.844,1.014
128.874,1.031
128.904,1.018
128.934,0.972
128.964,0.970
128.994,1.010
129.024,1.042
129.054,1.029
129.084,1.040
129.114,1.013
129.144,0.992
129.174,1.000
129.204,1.003
129.234,1.011
129.264,1.025
129.294,1.055
129.324,1.035
129.354,1.012
129.384,1.000
129.414,1.003
129.444,1.019
129.474,1.036
129.504,1.046
129.534,1.027
129.564,1.003
129.594,1.039
129.624,1.028
129.654,1.015
129.684,1.016
129.714,1.016
129.744,1.018
129.774,1.015
129.804,1.005
129.834,1.012
129.864,1.028
129.894,1.021
129.924,1.024
129.954,1.018
129.984,1.025
130.014,1.033
130.044,1.027
130.074,1.024
130.104,1.018
130.134,1.026
130.164,1.017
130.194,1.002
130.224,1.018
130.254,1.034
130.284,1.030
130.314,1.035
130.344,1.027
130.374,1.025
130.404,1.025
130.434,1.016
130.464,1.021
130.494,1.020
130.524,1.021
130.554,1.011
130.584,1.020
130.614,1.029
130.644,1.029
130.674,1.031
130.704,1.017
130.734,1.015
130.764,1.017
130.794,1.018
130.824,1.025
130.854,1.016
130.884,1.022
130.914,1.021
130.944,1.011
130.974,1.024
131.004,1.013
131.034,1.015
131.064,1.032
131.094,1.026
131.124,1.025
131.154,1.015
131.184,1.024
131.214,1.018
131.244,1.021
131.274,1.032
131.304,1.016
131.334,1.006
131.364,1.017
131.394,1.022
131.424,1.028
131.454,1.043
131.484,1.051
131.514,1.039
131.544,1.021
131.574,1.063
131.604,1.032
131.634,1.066
131.664,1.075
131.694,1.072
131.724,1.080
131.754,1.066
131.784,1.053
131.814,1.039
131.844,1.040
131.874,1.024
131.904,1.026
131.934,0.978
131.964,0.985
131.994,1.002
132.024,0.960
132.054,0.982
132.084,0.942
132.114,0.993
132.144,1.033
132.174,1.027
132.204,1.008
132.234,0.997
132.264,0.980
132.294,0.976
132.324,0.958
132.354,0.982
132.384,1.020
132.414,1.022
132.444,0.997
132.474,1.007
132.504,1.011
132.534,1.018
132.564,1.018
132.594,1.022
132.624,1.014
132.654,0.990
132.684,1.004
132.714,0.938
132.744,0.958
132.774,1.000
132.804,0.934
132.834,0.980
132.864,1.023
132.894,0.955
132.924,0.924
132.954,1.002
132.984,1.016
133.014,1.052
133.044,1.025
133.074,1.034
133.104,0.988
133.134,0.957
133.164,0.983
133.194,1.006
133.224,1.025
133.254,1.049
133.284,1.054
133.314,1.047
133.344,1.059
133.374,1.059
133.404,1.051
133.434,1.049
133.464,1.058
133.494,1.047
133.524,1.039
133.554,1.039
133.584,1.046
133.614,1.051
133.644,1.037
133.674,1.036
133.704,1.035
133.734,1.022
133.764,1.016
133.794,1.017
133.824,1.030
133.854,1.028
133.884,1.026
133.914,1.022
133.944,1.021
133.974,1.037
134.004,1.052
134.034,1.066
134.064,1.072
134.094,1.062
134.124,1.065
134.154,1.041
134.184,1.038
134.214,1.034
134.244,1.054
134.274,1.056
134.304,1.023
134.334,1.010
134.364,0.997
134.394,1.001
134.424,0.990
134.454,0.996
134.484,0.999
134.514,0.983
134.544,0.984
134.574,0.985
134.604,0.979
134.634,0.977
134.664,0.986
134.694,0.986
134.724,1.000
134.754,0.980
134.784,0.988
134.814,0.981
134.844,1.002
134.874,1.000
134.904,0.999
134.934,0.994
134.964,0.981
134.994,0.980
135.024,0.975
135.054,0.998
135.084,1.011
135.114,0.997
135.144,0.994
135.174,1.020
135.204,1.022
135.234,1.020
135.264,1.007
135.294,1.005
135.324,0.994
135.354,0.993
135.384,1.003
135.414,1.003
135.444,1.004
135.474,1.009
135.504,1.011
135.534,1.015
135.564,0.985
135.594,0.960
135.624,0.981
135.654,0.988
135.684,0.982
135.714,0.993
135.744,0.996
135.774,0.997
135.804,0.990
135.834,0.993
135.864,0.995
135.894,0.994
135.924,1.001
135.954,1.006
135.984,1.005
136.014,1.004
136.044,1.006
136.074,1.000
136.104,0.997
136.134,1.001
136.164,1.006
136.194,0.996
136.224,0.985
136.254,0.989
136.284,0.990
136.314,0.975
136.344,0.990
136.374,1.007
136.404,1.013
136.434,1.017
136.464,1.028
136.494,1.025
136.524,1.028
136.554,1.025
136.584,1.022
136.614,1.006
136.644,1.003
136.674,1.012
136.704,1.018
136.734,1.003
136.764,1.003
136.794,1.001
136.824,0.997
136.854,0.999
136.884,1.003
136.914,1.004
136.944,1.003
136.974,1.008
137.004,1.000
137.034,0.998
137.064,1.001
137.094,1.006
137.124,1.016
137.154,1.013
137.184,1.012
137.214,1.017
137.244,1.013
137.274,0.995
137.304,1.007
137.334,1.008
137.364,1.001
137.394,0.996
137.424,0.993
137.454,0.991
137.484,0.996
137.514,1.001
137.544,1.004
137.574,1.004
137.604,1.011
137.634,1.004
137.664,1.008
137.694,1.008
137.724,1.004
137.754,1.007
137.784,1.008
137.814,1.006
137.844,1.006
137.874,1.004
137.904,1.013
137.934,1.009
137.964,1.000
137.994,1.005
138.024,1.009
138.054,1.004
138.084,1.000
138.114,1.007
138.144,1.004
138.174,1.006
138.204,1.015
138.234,1.038
138.264,1.024
138.294,1.009
138.324,0.996
138.354,1.002
138.384,1.000
138.414,0.989
138.444,0.993
138.474,1.001
138.504,1.015
138.534,0.992
138.564,1.000
138.594,1.008
138.624,0.999
138.654,1.003
138.684,1.000
138.714,1.005
138.744,0.993
138.774,0.984
138.804,0.984
138.834,0.984
138.864,0.986
138.894,0.981
138.924,0.995
138.954,1.003
138.984,0.988
139.014,1.008
139.044,1.002
139.074,1.021
139.104,1.009
139.134,0.999
139.164,0.971
139.194,0.989
139.224,0.974
139.254,0.990
139.284,1.002
139.314,1.012
139.344,1.019
139.374,1.024
139.404,1.014
139.434,0.999
139.464,1.020
139.494,1.001
139.524,0.988
139.554,0.995
139.584,0.980
139.614,0.969
139.644,0.987
139.674,0.966
139.704,1.005
139.734,1.020
139.764,1.062
139.794,1.056
139.824,1.022
139.854,0.984
139.884,1.001
139.914,0.990
139.944,0.988
139.974,0.999
140.004,0.980
140.034,0.984
140.064,0.995
140.094,1.005
140.124,1.014
140.154,1.018
140.184,1.001
140.214,1.000
140.244,1.002
140.274,1.030
140.304,0.997
140.334,0.967
140.364,0.975
140.394,0.981
140.424,0.995
140.454,0.990
140.484,0.988
140.514,0.976
140.544,0.967
140.574,0.971
140.604,0.994
140.634,0.976
140.664,0.947
140.694,0.988
140.724,0.976
140.754,0.972
140.784,0.985
140.814,1.005
140.844,1.007
140.874,1.008
140.904,1.017
140.934,1.027
140.964,1.026
140.994,1.040
141.024,1.031
141.054,1.024
141.084,1.033
141.114,1.024
141.144,1.037
141.174,1.039
141.204,1.026
141.234,1.038
141.264,1.034
141.294,1.034
141.324,1.042
141.354,1.051
141.384,1.049
141.414,1.050
141.444,1.054
141.474,1.046
141.504,1.028
141.534,1.026
141.564,1.024
141.594,1.026
141.624,1.023
141.654,1.019
141.684,1.030
141.714,1.027
141.744,1.030
141.774,1.029
141.804,1.022
141.834,1.019
141.864,1.021
141.894,1.027
141.924,1.027
141.954,1.022
141.984,1.025
142.014,1.021
142.044,1.021
142.074,1.025
142.104,1.033
142.134,1.026
142.164,1.020
142.194,1.024
142.224,1.026
142.254,1.020
142.284,1.035
142.314,1.031
142.344,1.029
142.374,1.026
142.404,1.031
142.434,1.037
142.464,1.032
142.494,1.028
142.524,1.024
142.554,1.030
142.584,1.035
142.614,1.027
142.644,1.040
142.674,1.045
142.704,1.047
142.734,1.039
142.764,1.039
142.794,1.040
142.824,1.045
142.854,1.033
142.884,1.026
142.914,1.021
142.944,1.025
142.974,1.027
143.004,1.038
143.034,1.042
143.064,1.037
143.094,1.038
143.124,1.050
143.154,1.052
143.184,1.055
143.214,1.032
143.244,1.019
143.274,1.019
143.304,1.005
143.334,0.998
143.364,1.042
143.394,0.981
143.424,0.986
143.454,0.997
143.484,0.989
143.514,1.007
143.544,0.997
143.574,0.990
143.604,1.008
143.634,0.993
143.664,0.971
143.694,1.019
143.724,1.016
143.754,1.009
143.784,1.000
143.814,0.979
143.844,0.988
143.874,0.993
143.904,1.000
143.934,1.004
143.964,0.991
143.994,1.005
144.024,1.004
144.054,1.015
144.084,1.020
144.114,1.004
144.144,0.989
144.174,0.983
144.204,0.955
144.234,0.954
144.264,0.959
144.294,0.981
144.324,0.998
144.354,1.018
144.384,1.034
144.414,1.034
144.444,1.032
144.474,1.025
144.504,1.020
144.534,1.010
144.564,1.003
144.594,0.986
144.624,0.971
144.654,0.968
144.684,0.951
144.714,0.979
144.744,0.983
144.774,0.996
144.804,0.999
144.834,1.002
144.864,1.013
144.894,1.010
144.924,1.009
144.954,1.019
144.984,1.007
145.014,1.021
145.044,1.019
145.074,1.026
145.104,1.021
145.134,1.027
145.164,1.034
145.194,1.030
145.224,1.034
145.254,1.035
145.284,1.029
145.314,1.038
145.344,1.036
145.374,1.022
145.404,1.026
145.434,1.034
145.464,1.045
145.494,1.049
145.524,1.043
145.554,1.043
145.584,1.035
145.614,1.041
145.644,1.041
145.674,1.033
145.704,1.038
145.734,1.044
145.764,1.046
145.794,1.041
145.824,1.038
145.854,1.035
145.884,1.037
145.914,1.040
145.944,1.040
145.974,1.032
146.004,1.033
146.034,1.028
146.064,1.027
146.094,1.030
146.124,1.022
146.154,1.021
146.184,1.026
146.214,1.026
146.244,1.023
146.274,1.025
146.304,1.025
146.334,1.028
146.364,1.018
146.394,1.024
146.424,1.029
146.454,1.027
146.484,1.026
146.514,1.024
146.544,1.027
146.574,1.027
146.604,1.022
146.634,1.024
146.664,1.028
146.694,1.024
146.724,1.028
146.754,1.026
146.784,1.024
146.814,1.025
146.844,1.024
146.874,1.025
146.904,1.032
146.934,1.026
146.964,1.023
146.994,1.031
147.024,1.032
147.054,1.026
147.084,1.022
147.114,1.023
147.144,1.032
147.174,1.028
147.204,1.029
147.234,1.018
147.264,1.020
147.294,1.025
147.324,1.028
147.354,1.033
147.384,1.032
147.414,1.031
147.444,1.032
147.474,1.033
147.504,1.037
147.534,1.026
147.564,1.024
147.594,1.030
147.624,1.036
147.654,1.030
147.684,1.029
147.714,1.024
147.744,1.022
147.774,1.032
147.804,1.031
147.834,1.028
147.864,1.028
147.894,1.026
147.924,1.030
147.954,1.049
147.984,1.059
148.014,1.068
148.044,1.062
148.074,1.067
148.104,1.060
148.134,1.059
148.164,1.040
148.194,1.019
148.224,1.026
148.254,1.029
148.284,1.007
148.314,1.001
148.344,1.010
148.374,1.021
148.404,1.021
148.434,0.986
148.464,0.992
148.494,1.003
148.524,1.000
148.554,0.995
148.584,0.995
148.614,0.993
148.644,0.984
148.674,0.980
148.704,1.016
148.734,1.014
148.764,1.013
148.794,1.013
148.824,1.015
148.854,1.015
148.884,1.011
148.914,1.019
148.944,1.029
148.974,1.027
149.004,1.033
149.034,1.029
149.064,1.027
149.094,1.029
149.124,1.020
149.154,1.027
149.184,1.023
149.214,1.029
149.244,1.041
149.274,1.034
149.304,1.030
149.334,1.041
149.364,1.034
149.394,1.035
149.424,1.031
149.454,1.027
149.484,1.027
149.514,1.025
149.544,1.029
149.574,1.031
149.604,1.021
149.634,1.021
149.664,1.024
149.694,1.029
149.724,1.024
149.754,1.017
149.784,1.022
149.814,1.026
149.844,1.024
149.874,1.011
149.904,0.993
149.934,1.021
149.964,1.009
149.994,1.015
150.024,1.021
150.054,1.025
150.084,1.028
150.114,1.028
150.144,1.023
150.174,1.021
150.204,1.028
150.234,1.021
150.264,1.021
150.294,1.023
150.324,1.027
150.354,1.017
150.384,1.012
150.414,1.022
150.444,1.004
150.474,0.997
150.504,1.007
150.534,0.997
150.564,1.013
150.594,1.003
150.624,1.022
150.654,1.023
150.684,1.020
150.714,1.035
150.744,1.049
150.774,1.064
150.804,1.063
150.834,1.066
150.864,1.089
150.894,1.059
150.924,1.036
150.954,1.027
150.984,1.018
151.014,1.025
151.044,1.030
151.074,1.046
151.104,1.041
151.134,1.048
151.164,1.049
151.194,1.041
151.224,1.042
151.254,1.046
151.284,1.048
151.314,1.042
151.344,1.045
151.374,1.042
151.404,1.041
151.434,1.038
151.464,1.030
151.494,1.032
151.524,1.024
151.554,1.033
151.584,1.035
151.614,1.036
151.644,1.036
151.674,1.036
151.704,1.038
151.734,1.036
151.764,1.039
151.794,1.037
151.824,1.046
151.854,1.042
151.884,1.039
151.914,1.035
151.944,1.041
151.974,1.040
152.004,1.037
152.034,1.035
152.064,1.037
152.094,1.038
152.124,1.040
152.154,1.036
152.184,1.040
152.214,1.045
152.244,1.043
152.274,1.042
152.304,1.049
152.334,1.057
152.364,1.059
152.394,1.064
152.424,1.060
152.454,1.052
152.484,1.054
152.514,1.047
152.544,1.044
152.574,1.037
152.604,1.037
152.634,1.040
152.664,1.041
152.694,1.019
152.724,1.013
152.754,1.020
152.784,1.021
152.814,1.018
152.844,1.016
152.874,1.020
152.904,1.013
152.934,1.012
152.964,1.017
152.994,1.024
153.024,1.021
153.054,1.026
153.084,1.032
153.114,1.030
153.144,1.033
153.174,1.037
153.204,1.036
153.234,1.035
153.264,1.032
153.294,1.036
153.324,1.033
153.354,1.038
153.384,1.036
153.414,1.040
153.444,1.040
153.474,1.038
153.504,1.036
153.534,1.029
153.564,1.030
153.594,1.036
153.624,1.035
153.654,1.042
153.684,1.045
153.714,1.029
153.744,1.035
153.774,1.040
153.804,1.028
153.834,1.025
153.864,1.035
153.894,1.035
153.924,1.043
153.954,1.038
153.984,1.021
154.014,1.000
154.044,1.053
154.074,1.068
154.104,1.066
154.134,1.067
154.164,1.034
154.194,1.019
154.224,1.016
154.254,1.000
154.284,1.027
154.314,1.058
154.344,1.084
154.374,1.059
154.404,1.008
154.434,0.988
154.464,0.987
154.494,1.008
154.524,1.012
154.554,1.051
154.584,1.078
154.614,1.061
154.644,1.054
154.674,1.072
154.704,1.055
154.734,1.055
154.764,1.069
154.794,1.085
154.824,1.080
154.854,1.060
154.884,1.057
154.914,1.041
154.944,1.009
154.974,1.000
155.004,1.016
155.034,0.976
155.064,0.958
155.094,0.935
155.124,0.941
155.154,0.947
155.184,0.988
155.214,0.985
155.244,1.018
155.274,0.999
155.304,0.972
155.334,0.979
155.364,0.992
155.394,1.020
155.424,1.029
155.454,1.015
155.484,1.014
155.514,0.995
155.544,0.972
155.574,0.977
155.604,0.992
155.634,0.981
155.664,1.028
155.694,1.041
155.724,1.060
155.754,1.107
155.784,1.106
155.814,1.098
155.844,1.109
155.874,1.088
155.904,1.077
155.934,1.038
155.964,0.986
155.994,0.925
156.024,0.861
156.054,0.865
156.084,0.932
156.114,0.978
156.144,1.027
156.174,1.054
156.204,1.029
156.234,1.052
156.264,1.003
156.294,0.970
156.324,0.979
156.354,0.958
156.384,0.938
156.414,0.933
156.444,0.966
156.474,0.975
156.504,0.981
156.534,0.956
156.564,0.990
156.594,0.976
156.624,0.986
156.654,1.002
156.684,1.021
156.714,1.034
156.744,1.043
156.774,1.049
156.804,1.037
156.834,1.045
156.864,1.025
156.894,1.034
156.924,1.030
156.954,1.017
156.984,1.021
157.014,1.012
157.044,0.989
157.074,0.998
157.104,0.989
157.134,0.993
157.164,0.996
157.194,1.003
157.224,0.996
157.254,1.001
157.284,0.999
157.314,0.997
157.344,1.008
157.374,1.002
157.404,0.993
157.434,1.005
157.464,1.009
157.494,1.009
157.524,1.007
157.554,1.014
157.584,1.014
157.614,1.001
157.644,1.011
157.674,0.999
157.704,0.999
157.734,1.012
157.764,1.007
157.794,0.999
157.824,1.003
157.854,0.999
157.884,1.005
157.914,1.008
157.944,0.998
157.974,1.000
158.004,1.005
158.034,1.000
158.064,1.001
158.094,1.007
158.124,1.000
158.154,1.004
158.184,1.003
158.214,1.002
158.244,1.008
158.274,1.014
158.304,1.012
158.334,1.019
158.364,1.024
158.394,1.018
158.424,1.036
158.454,1.023
158.484,1.008
158.514,1.022
158.544,1.024
158.574,1.014
158.604,0.989
158.634,0.991
158.664,0.988
158.694,0.994
158.724,1.005
158.754,1.031
158.784,1.059
158.814,1.067
158.844,1.044
158.874,1.039
158.904,1.031
158.934,1.032
158.964,1.020
158.994,0.998
159.024,0.965
159.054,0.973
159.084,0.983
159.114,0.984
159.144,1.006
159.174,0.992
159.204,0.974
159.234,1.023
159.264,1.002
159.294,0.951
159.324,0.979
159.354,0.917
159.384,0.966
159.414,1.028
159.444,1.024
159.474,1.006
159.504,1.000
159.534,1.013
159.564,1.003
159.594,0.980
159.624,1.000
159.654,0.969
159.684,1.033
159.714,1.021
159.744,1.098
159.774,1.027
159.804,1.009
159.834,0.979
159.864,0.918
159.894,0.959
159.924,0.979
159.954,1.029
159.984,1.055
160.014,1.050
160.044,1.014
160.074,1.039
160.104,1.037
160.134,1.002
160.164,0.986
160.194,1.043
160.224,1.027
160.254,0.989
160.284,1.009
160.314,1.006
160.344,0.983
160.374,0.993
160.404,1.026
160.434,0.996
160.464,0.992
160.494,1.079
160.524,1.053
160.554,1.090
160.584,1.040
160.614,0.978
160.644,0.963
160.674,0.928
160.704,0.962
160.734,1.028
160.764,0.957
160.794,0.953
160.824,0.986
160.854,0.988
160.884,1.070
160.914,1.031
160.944,0.978
160.974,0.923
161.004,0.967
