df_hash,22ZHK4.D641S7
193.946,0.988
193.976,0.990
194.006,0.992
194.036,0.992
194.066,0.982
194.096,0.989
194.126,0.993
194.156,0.991
194.186,0.985
194.216,0.994
194.246,0.993
194.276,0.983
194.306,0.984
194.336,0.987
194.366,0.988
194.396,0.986
194.426,0.979
194.456,0.992
194.486,0.987
194.516,0.989
194.546,0.982
194.576,0.989
194.606,0.993
194.636,0.993
194.666,0.987
194.696,0.985
194.726,0.988
194.756,0.996
194.786,0.998
194.816,0.977
194.846,0.987
194.876,0.989
194.906,0.989
194.936,0.990
194.966,0.984
194.996,0.994
195.026,0.994
195.056,0.979
195.086,0.986
195.116,0.997
195.146,0.989
195.176,0.986
195.206,0.991
195.236,0.987
195.266,0.985
195.296,0.992
195.326,0.986
195.356,0.990
195.386,0.990
195.416,0.985
195.446,0.989
195.476,0.990
195.506,0.989
195.536,0.984
195.566,0.990
195.596,0.989
195.626,0.993
195.656,0.989
195.686,0.989
195.716,0.993
195.746,0.992
195.776,0.985
195.806,0.983
195.836,0.998
195.866,0.987
195.896,0.992
195.926,0.995
195.956,0.988
195.986,0.985
196.016,0.984
196.046,0.987
196.076,0.988
196.106,0.984
196.136,0.993
196.166,0.986
196.196,0.988
196.226,0.990
196.256,0.994
196.286,0.989
196.316,0.986
196.346,0.991
196.376,0.987
196.406,0.990
196.436,0.994
196.466,0.992
196.496,0.988
196.526,0.984
196.556,0.995
196.586,0.994
196.616,0.990
196.646,0.988
196.676,0.988
196.706,0.991
196.736,0.988
196.766,0.985
196.796,0.989
196.826,0.983
196.856,0.993
196.886,0.992
196.916,0.990
196.946,0.990
196.976,0.985
197.006,0.986
197.036,0.988
197.066,0.986
197.096,0.989
197.126,0.987
197.156,0.988
197.186,0.989
197.216,0.986
197.246,0.989
197.276,0.990
197.306,0.985
197.336,0.988
197.366,0.991
197.396,0.988
197.426,0.988
197.456,0.990
197.486,0.982
197.516,0.988
197.546,0.994
197.576,0.990
197.606,0.986
197.636,0.978
197.666,0.989
197.696,0.996
197.726,0.988
197.756,0.988
197.786,0.989
197.816,0.987
197.846,0.986
197.876,0.990
197.906,0.993
197.936,0.991
197.966,0.992
197.996,0.986
198.026,0.988
198.056,0.988
198.086,0.992
198.116,0.985
198.146,0.990
198.176,0.990
198.206,0.990
198.236,0.986
198.266,0.990
198.296,0.989
198.326,0.992
198.356,0.990
198.386,0.984
198.416,0.991
198.446,0.991
198.476,0.987
198.506,0.990
198.536,0.993
198.566,0.988
198.596,0.991
198.626,0.985
198.656,0.991
198.686,0.988
198.716,0.988
198.746,0.991
198.776,0.992
198.806,0.991
198.836,0.987
198.866,0.988
198.896,0.990
198.926,0.985
198.956,0.988
198.986,0.992
199.016,0.989
199.046,0.987
199.076,0.988
199.106,0.987
199.136,0.989
199.166,0.988
199.196,0.989
199.226,0.988
199.256,0.989
199.286,0.987
199.316,0.990
199.346,0.991
199.376,0.997
199.406,0.988
199.436,0.994
199.466,0.992
199.496,0.989
199.526,0.991
199.556,0.988
199.586,0.990
199.616,0.988
199.646,0.990
199.676,0.997
199.706,0.987
199.736,0.989
199.766,0.990
199.796,0.993
199.826,0.987
199.856,0.986
199.886,0.991
199.916,0.993
199.946,0.990
199.976,0.986
200.006,0.988
200.036,0.990
200.066,0.989
200.096,0.988
200.126,0.989
200.156,0.991
200.186,0.993
200.216,0.994
200.246,0.989
200.276,0.993
200.306,0.987
200.336,0.990
200.366,0.997
200.396,0.991
200.426,0.988
200.456,0.989
200.486,0.992
200.516,0.989
200.546,0.992
200.576,0.997
200.606,0.990
200.636,0.991
200.666,0.988
200.696,0.988
200.726,0.991
200.756,0.990
200.786,0.983
200.816,0.986
200.846,0.986
200.876,0.991
200.906,0.994
200.936,0.993
200.966,0.988
200.996,0.987
201.026,0.988
201.056,0.990
201.086,0.993
201.116,0.994
201.146,0.995
201.176,0.989
201.206,0.985
201.236,0.991
201.266,0.988
201.296,0.989
201.326,0.995
201.356,0.990
201.386,0.996
201.416,0.992
201.446,0.989
201.476,0.988
201.506,0.992
201.536,0.994
201.566,0.988
201.596,0.993
201.626,0.993
201.656,0.990
201.686,0.989
201.716,0.988
201.746,0.993
201.776,0.991
201.806,0.990
201.836,0.996
201.866,0.994
201.896,0.988
201.926,0.988
201.956,0.989
201.986,0.988
202.016,0.993
202.046,0.996
202.076,0.988
202.106,0.994
202.136,0.986
202.166,0.993
202.196,0.986
202.226,0.991
202.256,0.991
202.286,0.994
202.316,0.995
202.346,0.993
202.376,0.991
202.406,0.991
202.436,0.993
202.466,0.993
202.496,0.998
202.526,0.983
202.556,0.991
202.586,0.997
202.616,0.989
202.646,0.991
202.676,0.988
202.706,0.988
202.736,0.994
202.766,0.995
202.796,0.992
202.826,0.985
202.856,0.996
202.886,0.994
202.916,0.994
202.946,0.988
202.976,0.989
203.006,0.989
203.036,0.991
203.066,0.991
203.096,0.989
203.126,0.992
203.156,0.990
203.186,0.992
203.216,0.994
203.246,0.989
203.276,0.993
203.306,0.983
203.336,0.990
203.366,0.999
203.396,0.992
203.426,0.987
203.456,0.990
203.486,0.993
203.516,0.995
203.546,0.993
203.576,0.991
203.606,0.989
203.636,0.993
203.666,0.993
203.696,0.993
203.726,0.993
203.756,0.988
203.786,0.989
203.816,0.996
203.846,0.990
203.876,0.994
203.906,0.994
203.936,0.989
203.966,0.991
203.996,0.991
204.026,0.992
204.056,0.992
204.086,0.996
204.116,0.993
204.146,0.988
204.176,0.995
204.206,0.986
204.236,0.995
204.266,0.995
204.296,0.990
204.326,0.990
204.356,0.993
204.386,0.991
204.416,0.991
204.446,0.993
204.476,0.990
204.506,0.988
204.536,0.996
204.566,0.991
204.596,0.992
204.626,0.993
204.656,0.992
204.686,0.993
204.716,0.997
204.746,0.993
204.776,0.990
204.806,0.992
204.836,0.992
204.866,0.993
204.896,0.994
204.926,0.993
204.956,0.996
204.986,0.993
205.016,0.993
205.046,0.996
205.076,0.994
205.106,0.993
205.136,0.996
205.166,0.988
205.196,0.997
205.226,0.998
205.256,0.994
205.286,0.991
205.316,0.993
205.346,0.991
205.376,0.996
205.406,0.994
205.436,0.991
205.466,0.996
205.496,0.993
205.526,0.992
205.556,0.991
205.586,0.993
205.616,0.994
205.646,0.991
205.676,0.995
205.706,0.995
205.736,0.991
205.766,0.993
205.796,0.997
205.826,0.992
205.856,0.991
205.886,0.994
205.916,0.992
205.946,0.995
205.976,0.996
206.006,0.993
206.036,0.997
206.066,0.993
206.096,0.991
206.126,0.991
206.156,0.996
206.186,0.992
206.216,0.993
206.246,0.996
206.276,0.992
206.306,0.997
206.336,0.994
206.366,0.992
206.396,0.996
206.426,0.991
206.456,0.993
206.486,0.995
206.516,0.994
206.546,0.992
206.576,0.994
206.606,0.994
206.636,0.996
206.666,0.993
206.696,0.996
206.726,0.993
206.756,0.993
206.786,0.992
206.816,0.995
206.846,0.986
206.876,0.993
206.906,1.000
206.936,0.993
206.966,0.993
206.996,0.996
207.026,0.993
207.056,0.993
207.086,0.993
207.116,1.002
207.146,0.993
207.176,0.996
207.206,0.993
207.236,0.991
207.266,0.994
207.296,0.993
207.326,0.993
207.356,0.994
207.386,0.993
207.416,0.996
207.446,0.997
207.476,0.992
207.506,0.991
207.536,0.992
207.566,0.994
207.596,0.995
207.626,0.992
207.656,0.993
207.686,0.994
207.716,0.991
207.746,0.999
207.776,0.989
207.806,0.998
207.836,0.999
207.866,0.995
207.896,0.990
207.926,0.992
207.956,0.989
207.986,0.993
208.016,0.996
208.046,0.998
208.076,0.992
208.106,0.995
208.136,0.997
208.166,0.993
208.196,0.993
208.226,0.994
208.256,0.993
208.286,0.993
208.316,0.996
208.346,0.993
208.376,0.992
208.406,0.995
208.436,0.994
208.466,0.992
208.496,0.997
208.526,0.994
208.556,0.992
208.586,0.994
208.616,0.993
208.646,0.992
208.676,0.994
208.706,0.994
208.736,0.995
208.766,1.001
208.796,0.995
208.826,0.992
208.856,0.992
208.886,0.994
208.916,1.000
208.946,0.996
208.976,0.993
209.006,0.997
209.036,0.994
209.066,0.993
209.096,0.994
209.126,0.994
209.156,0.994
209.186,0.993
209.216,0.994
209.246,0.997
209.276,0.997
209.306,0.995
209.336,0.996
209.366,0.993
209.396,0.994
209.426,0.997
209.456,0.996
209.486,0.994
209.516,0.996
209.546,0.996
209.576,0.996
209.606,0.994
209.636,0.993
209.666,0.999
209.696,0.996
209.726,0.993
209.756,0.994
209.786,0.992
209.816,0.991
209.846,0.994
209.876,1.003
209.906,0.996
209.936,0.998
209.966,0.993
209.996,0.994
210.026,0.995
210.056,0.995
210.086,0.993
210.116,0.994
210.146,0.995
210.176,0.996
210.206,0.997
210.236,0.997
210.266,0.994
210.296,0.996
210.326,0.997
210.356,0.993
210.386,0.996
210.416,0.995
210.446,0.996
210.476,0.993
210.506,0.999
210.536,0.987
210.566,0.995
210.596,1.005
210.626,0.997
210.656,0.995
210.686,0.993
210.716,0.994
210.746,0.997
210.776,0.996
210.806,0.995
210.836,0.993
210.866,0.999
210.896,0.997
210.926,0.990
210.956,0.996
210.986,0.994
211.016,0.994
211.046,0.998
211.076,0.996
211.106,0.995
211.136,0.994
211.166,0.996
211.196,0.998
211.226,0.995
211.256,0.993
211.286,0.994
211.316,0.994
211.346,0.999
211.376,0.996
211.406,0.997
211.436,0.994
211.466,0.997
211.496,0.989
211.526,0.994
211.556,1.006
211.586,0.994
211.616,0.992
211.646,0.996
211.676,0.993
211.706,0.996
211.736,0.995
211.766,0.996
211.796,0.995
211.826,0.997
211.856,0.996
211.886,0.992
211.916,0.995
211.946,0.994
211.976,0.997
212.006,0.994
212.036,0.997
212.066,0.995
212.096,0.995
212.126,0.996
212.156,0.996
212.186,0.997
212.216,0.994
212.246,0.995
212.276,0.995
212.306,0.996
212.336,0.995
212.366,0.994
212.396,0.994
212.426,0.996
212.456,1.001
212.486,0.991
212.516,0.999
212.546,1.001
212.576,0.997
212.606,0.995
212.636,0.996
212.666,0.996
212.696,0.994
212.726,0.997
212.756,0.998
212.786,0.994
212.816,0.999
212.846,0.996
212.876,0.995
212.906,0.995
212.936,0.993
212.966,0.992
212.996,0.996
213.026,0.999
213.056,0.998
213.086,0.997
213.116,0.996
213.146,0.993
213.176,0.995
213.206,0.995
213.236,0.996
213.266,0.995
213.296,0.997
213.326,0.994
213.356,0.996
213.386,0.991
213.416,0.997
213.446,1.002
213.476,0.998
213.506,0.997
213.536,0.996
213.566,0.996
213.596,0.994
213.626,0.999
213.656,0.996
213.686,0.990
213.716,1.001
213.746,0.994
213.776,0.994
213.806,0.997
213.836,0.996
213.866,0.995
213.896,0.999
213.926,0.999
213.956,0.998
213.986,1.000
214.016,0.997
214.046,0.994
214.076,0.996
214.106,0.994
214.136,0.997
214.166,0.995
214.196,0.998
214.226,0.994
214.256,0.995
214.286,1.001
214.316,0.992
214.346,0.994
214.376,1.001
214.406,0.997
214.436,0.994
214.466,0.993
214.496,0.992
214.526,0.995
214.556,0.999
214.586,1.000
214.616,0.994
214.646,1.001
214.676,0.993
214.706,0.991
214.736,0.996
214.766,0.997
214.796,0.994
214.826,0.997
214.856,0.998
214.886,0.995
214.916,0.995
214.946,0.996
214.976,0.996
215.006,0.998
215.036,0.999
215.066,0.997
215.096,0.997
215.126,0.998
215.156,0.993
215.186,0.995
215.216,0.996
215.246,0.995
215.276,0.997
215.306,0.995
215.336,1.004
215.366,0.995
215.396,0.996
215.426,0.993
215.456,0.993
215.486,0.996
215.516,0.996
215.546,1.000
215.576,0.997
215.606,0.992
215.636,0.998
215.666,0.999
215.696,0.998
215.726,0.996
215.756,0.996
215.786,1.003
215.816,0.997
215.846,0.997
215.876,0.997
215.906,0.999
215.936,0.994
215.966,0.999
215.996,0.998
216.026,0.997
216.056,0.997
216.086,0.997
216.116,0.996
216.146,0.996
216.176,0.998
216.206,0.996
216.236,0.997
216.266,0.999
216.296,0.997
216.326,1.003
216.356,0.999
216.386,0.996
216.416,0.996
216.446,0.996
216.476,0.995
216.506,0.999
216.536,0.997
216.566,1.001
216.596,1.001
216.626,0.995
216.656,0.994
216.686,0.997
216.716,0.999
216.746,0.997
216.776,0.997
216.806,0.996
216.836,0.998
216.866,0.994
216.896,0.996
216.926,0.998
216.956,0.996
216.986,0.996
217.016,0.995
217.046,0.994
217.076,0.999
217.106,0.994
217.136,0.996
217.166,1.000
217.196,0.994
217.226,0.997
217.256,1.002
217.286,0.998
217.316,0.998
217.346,0.995
217.376,0.994
217.406,0.999
217.436,0.997
217.466,0.998
217.496,0.995
217.526,1.000
217.556,0.996
217.586,0.998
217.616,0.997
217.646,0.993
217.676,0.998
217.706,1.002
217.736,0.997
217.766,0.995
217.796,0.998
217.826,0.998
217.856,0.996
217.886,0.998
217.916,0.996
217.946,0.999
217.976,0.997
218.006,0.997
218.036,0.997
218.066,0.995
218.096,0.996
218.126,1.001
218.156,0.990
218.186,0.998
218.216,1.006
218.246,0.994
218.276,0.995
218.306,0.998
218.336,0.992
218.366,0.996
218.396,0.997
218.426,0.998
218.456,0.997
218.486,0.996
218.516,0.997
218.546,0.994
218.576,0.998
218.606,0.997
218.636,0.996
218.666,0.998
218.696,0.997
218.726,0.996
218.756,0.997
218.786,0.995
218.816,0.997
218.846,0.998
218.876,0.996
218.906,0.998
218.936,0.999
218.966,0.995
218.996,0.997
219.026,0.997
219.056,0.994
219.086,0.998
219.116,1.000
219.146,0.989
219.176,1.000
219.206,0.996
219.236,0.995
219.266,0.994
219.296,0.996
219.326,0.993
219.356,0.996
219.386,0.997
219.416,0.999
219.446,0.992
219.476,1.002
219.506,0.997
219.536,0.992
219.566,0.996
219.596,0.999
219.626,1.000
219.656,0.999
219.686,0.996
219.716,0.997
219.746,0.997
219.776,0.995
219.806,1.000
219.836,0.994
219.866,0.995
219.896,0.998
219.926,0.999
219.956,0.997
219.986,0.997
220.016,0.997
220.046,0.996
220.076,0.995
220.106,1.001
220.136,0.998
220.166,1.000
220.196,0.995
220.226,0.996
220.256,0.995
220.286,0.995
220.316,1.000
220.346,0.997
220.376,1.003
220.406,0.993
220.436,0.994
220.466,0.999
220.496,0.994
220.526,0.999
220.556,1.001
220.586,1.000
220.616,0.997
220.646,0.998
220.676,0.997
220.706,0.995
220.736,0.999
220.766,0.998
220.796,0.997
220.826,0.993
220.856,1.000
220.886,0.996
220.916,0.998
220.946,1.001
220.976,0.992
221.006,0.993
221.036,1.000
221.066,0.999
221.096,0.992
221.126,0.993
221.156,0.997
221.186,0.996
221.216,0.999
221.246,1.001
221.276,0.996
221.306,0.999
221.336,0.997
221.366,0.998
221.396,0.999
221.426,0.995
221.456,0.999
221.486,1.001
221.516,0.997
221.546,1.000
221.576,0.998
221.606,0.994
221.636,0.998
221.666,0.999
221.696,1.000
221.726,0.994
221.756,0.997
221.786,0.997
221.816,0.995
221.846,0.994
221.876,1.004
221.906,0.989
221.936,1.001
221.966,1.002
221.996,0.995
222.026,0.994
222.056,0.996
222.086,0.996
222.116,0.998
222.146,0.997
222.176,1.000
222.206,0.996
222.236,1.003
222.266,0.998
222.296,0.998
222.326,0.997
222.356,0.998
222.386,0.998
222.416,0.995
222.446,0.993
222.476,0.994
222.506,1.001
222.536,0.999
222.566,0.997
222.596,1.000
222.626,0.997
222.656,1.000
222.686,0.998
222.716,0.996
222.746,0.995
222.776,0.998
222.806,1.005
222.836,0.991
222.866,0.999
222.896,1.006
222.926,0.995
222.956,0.998
222.986,0.996
223.016,0.996
223.046,0.994
223.076,0.995
223.106,1.000
223.136,0.993
223.166,1.001
223.196,0.995
223.226,0.996
223.256,0.996
223.286,0.995
223.316,0.999
223.346,0.997
223.376,1.001
223.406,0.998
223.436,1.000
223.466,0.999
223.496,0.997
223.526,0.994
223.556,0.998
223.586,0.994
223.616,0.996
223.646,1.003
223.676,0.992
223.706,1.001
223.736,1.005
223.766,0.994
223.796,0.995
223.826,0.993
223.856,0.992
223.886,0.998
223.916,1.001
223.946,1.001
223.976,0.995
224.006,0.997
224.036,0.994
224.066,0.995
224.096,0.997
224.126,0.995
224.156,1.000
224.186,1.002
224.216,0.996
224.246,0.998
224.276,0.999
224.306,0.999
224.336,0.999
224.366,0.996
224.396,0.997
224.426,0.995
224.456,0.998
224.486,1.002
224.516,0.995
224.546,1.003
224.576,0.995
224.606,0.996
224.636,0.998
224.666,0.997
224.696,0.997
224.726,0.999
224.756,1.001
224.786,1.000
224.816,0.996
224.846,1.000
224.876,0.993
224.906,0.994
224.936,0.994
224.966,0.995
224.996,0.996
225.026,1.001
225.056,0.999
225.086,0.997
225.116,0.996
225.146,0.996
225.176,0.999
225.206,0.997
225.236,0.998
225.266,0.997
225.296,0.995
225.326,0.995
225.356,0.998
225.386,0.993
225.416,0.997
225.446,1.006
225.476,0.994
225.506,0.996
225.536,0.996
225.566,0.997
225.596,0.997
225.626,0.999
225.656,0.998
225.686,1.000
225.716,0.999
225.746,0.997
225.776,0.998
225.806,0.994
225.836,0.997
225.866,0.997
225.896,1.000
225.926,1.002
225.956,0.999
225.986,0.994
226.016,0.998
226.046,0.998
226.076,0.999
226.106,1.000
226.136,1.001
226.166,0.996
226.196,1.000
226.226,1.000
226.256,1.001
226.286,0.999
226.316,1.003
226.346,0.992
226.376,0.999
226.406,1.005
226.436,0.999
226.466,0.993
226.496,0.996
226.526,0.995
226.556,0.997
226.586,0.996
226.616,1.003
226.646,0.994
226.676,1.000
226.706,0.999
226.736,0.993
226.766,0.996
226.796,0.994
226.826,0.998
226.856,0.998
226.886,0.998
226.916,0.997
226.946,0.999
226.976,0.997
227.006,0.991
227.036,0.996
227.066,0.999
227.096,1.000
227.126,0.997
227.156,0.994
227.186,0.997
227.216,0.988
227.246,1.000
227.276,1.005
227.306,0.995
227.336,0.997
227.366,0.998
227.396,0.996
227.426,0.996
227.456,1.001
227.486,1.000
227.516,0.998
227.546,1.003
227.576,0.996
227.606,0.994
227.636,0.996
227.666,0.994
227.696,0.998
227.726,0.999
227.756,0.995
227.786,0.994
227.816,0.999
227.846,0.998
227.876,0.997
227.906,0.996
227.936,0.995
227.966,0.997
227.996,0.996
228.026,1.000
228.056,0.993
228.086,0.996
228.116,1.005
228.146,0.994
228.176,0.998
228.206,0.997
228.236,0.998
228.266,0.993
228.296,0.998
228.326,1.001
228.356,1.000
228.386,0.998
228.416,0.996
228.446,0.996
228.476,0.997
228.506,0.996
228.536,0.995
228.566,1.000
228.596,0.998
228.626,0.997
228.656,1.000
228.686,0.996
228.716,0.997
228.746,0.996
228.776,0.998
228.806,0.995
228.836,0.999
228.866,0.995
228.896,0.999
228.926,1.004
228.956,0.996
228.986,1.002
229.016,0.997
229.046,0.998
229.076,0.998
229.106,0.995
229.136,0.996
229.166,0.999
229.196,0.998
229.226,1.000
229.256,0.997
229.286,0.999
229.316,0.995
229.346,0.995
229.376,0.996
229.406,0.996
229.436,0.996
229.466,0.999
229.496,0.997
229.526,0.998
229.556,0.998
229.586,0.997
229.616,0.997
229.646,1.000
229.676,1.000
229.706,1.000
229.736,0.996
229.766,0.999
229.796,1.000
229.826,0.998
229.856,0.991
229.886,0.997
229.916,1.005
229.946,0.996
229.976,0.997
230.006,0.998
230.036,0.997
230.066,0.997
230.096,0.997
230.126,0.999
230.156,0.996
230.186,0.998
230.216,0.998
230.246,0.996
230.276,0.998
230.306,0.998
230.336,0.999
230.366,1.000
230.396,0.996
230.426,0.998
230.456,1.001
230.486,0.999
230.516,0.998
230.546,1.000
230.576,0.996
230.606,0.996
230.636,1.000
230.666,1.000
230.696,0.998
230.726,0.998
230.756,1.002
230.786,0.988
230.816,1.000
230.846,1.004
230.876,0.996
230.906,0.997
230.936,0.995
230.966,1.000
230.996,1.000
231.026,1.000
231.056,1.001
231.086,0.994
231.116,1.000
231.146,0.997
231.176,0.993
231.206,1.003
231.236,1.000
231.266,0.999
231.296,1.001
231.326,0.999
231.356,0.996
231.386,1.003
231.416,1.000
231.446,0.998
231.476,0.998
231.506,0.998
231.536,0.999
231.566,0.997
231.596,1.002
231.626,0.998
231.656,0.999
231.686,0.994
231.716,0.996
231.746,1.007
231.776,0.997
231.806,0.996
231.836,0.996
231.866,0.997
231.896,0.999
231.926,0.997
231.956,1.000
231.986,0.998
232.016,1.000
232.046,0.997
232.076,0.997
232.106,0.996
232.136,0.995
232.166,0.998
232.196,1.000
232.226,0.998
232.256,0.997
232.286,1.001
232.316,0.998
232.346,1.000
232.376,0.996
232.406,0.997
232.436,1.002
232.466,0.999
232.496,0.997
232.526,0.999
232.556,0.994
232.586,1.000
232.616,0.997
232.646,0.997
232.676,1.005
232.706,0.995
232.736,1.000
232.766,0.999
232.796,0.999
232.826,0.996
232.856,0.997
232.886,0.998
232.916,1.001
232.946,0.997
232.976,0.998
233.006,0.996
233.036,0.992
233.066,0.996
233.096,0.998
233.126,0.999
233.156,0.999
233.186,0.997
233.216,1.000
233.246,0.999
233.276,0.998
233.306,1.001
233.336,0.997
233.366,0.999
233.396,0.996
233.426,0.998
233.456,0.997
233.486,0.998
233.516,0.999
233.546,0.995
233.576,1.002
233.606,0.992
233.636,1.000
233.666,1.004
233.696,0.997
233.726,0.996
233.756,0.992
233.786,0.998
233.816,0.999
233.846,1.000
233.876,1.001
233.906,0.995
233.936,1.004
233.966,0.994
233.996,0.998
234.026,1.001
234.056,0.997
234.086,0.995
234.116,0.996
234.146,0.998
234.176,0.998
234.206,0.998
234.236,0.999
234.266,0.998
234.296,0.997
234.326,0.997
234.356,0.999
234.386,0.993
234.416,1.001
234.446,1.003
234.476,0.994
234.506,1.001
234.536,1.008
234.566,0.999
234.596,0.996
234.626,0.997
234.656,0.998
234.686,1.000
234.716,0.999
234.746,0.998
234.776,0.997
234.806,1.000
234.836,1.000
234.866,0.997
234.896,0.997
234.926,0.996
234.956,0.999
234.986,0.995
235.016,0.999
235.046,0.999
235.076,0.999
235.106,0.998
235.136,0.999
235.166,1.000
235.196,0.994
235.226,0.998
235.256,0.998
235.286,0.997
235.316,1.000
235.346,0.996
235.376,1.004
235.406,0.998
235.436,1.000
235.466,0.997
235.496,0.998
235.526,0.999
235.556,1.002
235.586,1.000
235.616,1.002
235.646,0.999
235.676,1.002
235.706,1.000
235.736,0.997
235.766,1.000
235.796,0.996
235.826,0.999
235.856,0.997
235.886,1.002
235.916,0.998
235.946,1.001
235.976,0.998
236.006,0.999
236.036,0.996
236.066,0.998
236.096,0.998
236.126,0.999
236.156,1.005
236.186,0.998
236.216,0.999
236.246,1.001
236.276,0.997
236.306,0.996
236.336,0.998
236.366,0.997
236.396,0.997
236.426,1.002
236.456,1.001
236.486,0.995
236.516,1.000
236.546,1.000
236.576,0.995
236.606,0.998
236.636,0.998
236.666,1.002
236.696,1.000
236.726,0.998
236.756,0.996
236.786,0.995
236.816,1.001
236.846,1.000
236.876,0.999
236.906,0.996
236.936,0.996
236.966,0.998
236.996,1.001
237.026,1.003
237.056,0.994
237.086,1.001
237.116,1.003
237.146,0.998
237.176,0.995
237.206,0.995
237.236,0.996
237.266,1.001
237.296,0.999
237.326,0.998
237.356,1.000
237.386,1.000
237.416,0.997
237.446,0.995
237.476,1.000
237.506,0.997
237.536,0.999
237.566,0.998
237.596,0.997
237.626,0.998
237.656,0.999
237.686,0.999
237.716,0.999
237.746,0.994
237.776,0.997
237.806,0.997
237.836,1.000
237.866,1.000
237.896,0.991
237.926,0.997
237.956,1.005
