df_hash,22ZHK4.D641S7
200.256,144
200.281,151
200.306,180
200.331,227
200.356,277
200.381,316
200.406,337
200.431,347
200.456,355
200.481,363
200.506,365
200.531,358
200.556,345
200.581,335
200.606,331
200.631,329
200.656,321
200.681,306
200.706,291
200.731,281
200.756,273
200.781,260
200.806,238
200.831,213
200.856,194
200.881,178
200.906,159
200.931,130
200.956,99
200.981,73
201.006,57
201.031,41
201.056,17
201.081,-7
201.106,-15
201.131,5
201.156,55
201.181,113
201.206,160
201.231,191
201.256,215
201.281,241
201.306,270
201.331,297
201.356,316
201.381,330
201.406,343
201.431,361
201.456,383
201.481,404
201.506,418
201.531,422
201.556,418
201.581,408
201.606,399
201.631,392
201.656,384
201.681,370
201.706,348
201.731,322
201.756,298
201.781,277
201.806,256
201.831,229
201.856,198
201.881,166
201.906,136
201.931,104
201.956,68
201.981,31
202.006,7
202.031,9
202.056,41
202.081,90
202.106,141
202.131,183
202.156,214
202.181,240
202.206,265
202.231,286
202.256,302
202.281,313
202.306,322
202.331,333
202.356,344
202.381,356
202.406,367
202.431,374
202.456,377
202.481,374
202.506,365
202.531,354
202.556,343
202.581,331
202.606,317
202.631,302
202.656,286
202.681,272
202.706,257
202.731,240
202.756,220
202.781,197
202.806,176
202.831,154
202.856,127
202.881,98
202.906,76
202.931,76
202.956,103
202.981,147
203.006,190
203.031,216
203.056,230
203.081,242
203.106,260
203.131,280
203.156,293
203.181,294
203.206,290
203.231,289
203.256,299
203.281,317
203.306,337
203.331,349
203.356,351
203.381,342
203.406,326
203.431,307
203.456,290
203.481,274
203.506,256
203.531,232
203.556,205
203.581,180
203.606,160
203.631,140
203.656,116
203.681,92
203.706,80
203.731,92
203.756,130
203.781,179
203.806,222
203.831,252
203.856,271
203.881,287
203.906,301
203.931,306
203.956,301
203.981,293
204.006,291
204.031,301
204.056,316
204.081,324
204.106,323
204.131,317
204.156,310
204.181,304
204.206,294
204.231,276
204.256,253
204.281,229
204.306,206
204.331,179
204.356,148
204.381,120
204.406,107
204.431,117
204.456,148
204.481,187
204.506,222
204.531,250
204.556,271
204.581,288
204.606,299
204.631,302
204.656,298
204.681,293
204.706,289
204.731,287
204.756,284
204.781,280
204.806,275
204.831,269
204.856,262
204.881,251
204.906,234
204.931,214
204.956,194
204.981,177
205.006,161
205.031,143
205.056,120
205.081,93
205.106,72
205.131,66
205.156,83
205.181,120
205.206,167
205.231,208
205.256,239
205.281,263
205.306,286
205.331,311
205.356,333
205.381,345
205.406,347
205.431,344
205.456,345
205.481,353
205.506,364
205.531,372
205.556,372
205.581,364
205.606,351
205.631,335
205.656,317
205.681,296
205.706,270
205.731,242
205.756,214
205.781,190
205.806,166
205.831,137
205.856,101
205.881,66
205.906,46
205.931,55
205.956,92
205.981,144
206.006,193
206.031,231
206.056,258
206.081,282
206.106,304
206.131,324
206.156,336
206.181,343
206.206,347
206.231,353
206.256,363
206.281,374
206.306,381
206.331,380
206.356,371
206.381,357
206.406,344
206.431,332
206.456,321
206.481,306
206.506,288
206.531,267
206.556,245
206.581,220
206.606,190
206.631,158
206.656,129
206.681,105
206.706,82
206.731,53
206.756,14
206.781,-20
206.806,-31
206.831,-9
206.856,41
206.881,102
206.906,155
206.931,194
206.956,227
206.981,258
207.006,289
207.031,313
207.056,327
207.081,336
207.106,344
207.131,358
207.156,375
207.181,391
207.206,401
207.231,407
207.256,408
207.281,408
207.306,403
207.331,394
207.356,379
207.381,360
207.406,341
207.431,322
207.456,304
207.481,286
207.506,267
207.531,245
207.556,222
207.581,200
207.606,178
207.631,157
207.656,134
207.681,106
207.706,72
207.731,41
207.756,22
207.781,26
207.806,55
207.831,101
207.856,149
207.881,188
207.906,214
207.931,233
207.956,249
207.981,264
208.006,274
208.031,280
208.056,283
208.081,289
208.106,300
208.131,316
208.156,329
208.181,337
208.206,340
208.231,339
208.256,335
208.281,326
208.306,312
208.331,294
208.356,277
208.381,262
208.406,246
208.431,226
208.456,202
208.481,177
208.506,154
208.531,132
208.556,109
208.581,88
208.606,80
208.631,93
208.656,127
208.681,172
208.706,214
208.731,246
208.756,269
208.781,288
208.806,304
208.831,314
208.856,316
208.881,313
208.906,312
208.931,319
208.956,332
208.981,346
209.006,355
209.031,357
209.056,353
209.081,344
209.106,331
209.131,316
209.156,301
209.181,286
209.206,271
209.231,252
209.256,229
209.281,203
209.306,179
209.331,159
209.356,139
209.381,115
209.406,82
209.431,48
209.456,29
209.481,38
209.506,75
209.531,126
209.556,173
209.581,208
209.606,234
209.631,260
209.656,287
209.681,308
209.706,317
209.731,316
209.756,316
209.781,326
209.806,344
209.831,364
209.856,376
209.881,378
209.906,375
209.931,371
209.956,366
209.981,357
210.006,344
210.031,325
210.056,304
210.081,284
210.106,265
210.131,245
210.156,224
210.181,200
210.206,177
210.231,155
210.256,135
210.281,111
210.306,79
210.331,42
210.356,11
210.381,0
210.406,20
210.431,65
210.456,122
210.481,176
210.506,219
210.531,253
210.556,281
210.581,304
210.606,322
210.631,333
210.656,340
210.681,347
210.706,359
210.731,374
210.756,390
210.781,400
210.806,404
210.831,401
210.856,394
210.881,384
210.906,374
210.931,363
210.956,350
210.981,334
211.006,313
211.031,292
211.056,271
211.081,250
211.106,227
211.131,201
211.156,174
211.181,149
211.206,126
211.231,102
211.256,72
211.281,37
211.306,10
211.331,4
211.356,28
211.381,75
211.406,130
211.431,176
211.456,210
211.481,234
211.506,255
211.531,274
211.556,290
211.581,301
211.606,307
211.631,311
211.656,318
211.681,327
211.706,338
211.731,348
211.756,355
211.781,357
211.806,352
211.831,343
211.856,332
211.881,320
211.906,307
211.931,290
211.956,271
211.981,252
212.006,235
212.031,219
212.056,201
212.081,184
212.106,168
212.131,154
212.156,138
212.181,113
212.206,83
212.231,62
212.256,64
212.281,97
212.306,152
212.331,210
212.356,254
212.381,281
212.406,296
212.431,306
212.456,315
212.481,321
212.506,325
212.531,329
212.556,335
212.581,345
212.606,357
212.631,367
212.656,371
212.681,367
212.706,359
212.731,350
212.756,341
212.781,330
212.806,315
212.831,295
212.856,274
212.881,254
212.906,235
212.931,213
212.956,187
212.981,160
213.006,136
213.031,113
213.056,87
213.081,53
213.106,15
213.131,-9
213.156,-7
213.181,26
213.206,82
213.231,142
213.256,191
213.281,226
213.306,253
213.331,277
213.356,298
213.381,315
213.406,325
213.431,332
213.456,339
213.481,349
213.506,364
213.531,378
213.556,389
213.581,395
213.606,397
213.631,395
213.656,389
213.681,379
213.706,366
213.731,349
213.756,331
213.781,311
213.806,290
213.831,268
213.856,247
213.881,225
213.906,201
213.931,173
213.956,145
213.981,119
214.006,93
214.031,63
214.056,26
214.081,-9
214.106,-28
214.131,-16
214.156,24
214.181,83
214.206,141
214.231,188
214.256,224
214.281,254
214.306,282
214.331,305
214.356,322
214.381,333
214.406,341
214.431,351
214.456,364
214.481,379
214.506,396
214.531,410
214.556,418
214.581,418
214.606,410
214.631,398
214.656,385
214.681,373
214.706,361
214.731,346
214.756,326
214.781,304
214.806,282
214.831,261
214.856,240
214.881,217
214.906,191
214.931,164
214.956,139
214.981,115
215.006,86
215.031,50
215.056,12
215.081,-11
215.106,-6
215.131,31
215.156,90
215.181,150
215.206,194
215.231,222
215.256,243
215.281,263
215.306,280
215.331,290
215.356,291
215.381,291
215.406,297
215.431,311
215.456,328
215.481,342
215.506,349
215.531,351
215.556,351
215.581,349
215.606,345
215.631,337
215.656,325
215.681,309
215.706,291
215.731,272
215.756,254
215.781,237
215.806,220
215.831,201
215.856,182
215.881,164
215.906,145
215.931,121
215.956,92
215.981,65
216.006,55
216.031,75
216.056,123
216.081,184
216.106,238
216.131,276
216.156,299
216.181,315
216.206,325
216.231,329
216.256,326
216.281,323
216.306,326
216.331,335
216.356,348
216.381,358
216.406,363
216.431,365
216.456,362
216.481,354
216.506,342
216.531,326
216.556,310
216.581,296
216.606,282
216.631,265
216.656,246
216.681,225
216.706,202
216.731,178
216.756,153
216.781,129
216.806,108
216.831,85
216.856,55
216.881,18
216.906,-11
216.931,-16
216.956,14
216.981,72
217.006,135
217.031,185
217.056,218
217.081,243
217.106,269
217.131,298
217.156,320
217.181,332
217.206,335
217.231,338
217.256,349
217.281,366
217.306,382
217.331,392
217.356,394
217.381,394
217.406,393
217.431,390
217.456,383
217.481,369
217.506,352
217.531,333
217.556,315
217.581,296
217.606,276
217.631,254
217.656,233
217.681,211
217.706,187
217.731,162
217.756,136
217.781,113
217.806,88
217.831,55
217.856,17
217.881,-14
217.906,-20
217.931,9
217.956,67
217.981,130
218.006,181
218.031,215
218.056,242
218.081,270
218.106,297
218.131,316
218.156,325
218.181,328
218.206,334
218.231,347
218.256,365
218.281,381
218.306,393
218.331,400
218.356,402
218.381,401
218.406,394
218.431,384
218.456,372
218.481,356
218.506,338
218.531,318
218.556,299
218.581,284
218.606,271
218.631,256
218.656,236
218.681,210
218.706,184
218.731,162
218.756,143
218.781,121
218.806,94
218.831,59
218.856,26
218.881,8
218.906,15
218.931,50
218.956,101
218.981,153
219.006,195
219.031,224
219.056,246
219.081,267
219.106,285
219.131,297
219.156,301
219.181,301
219.206,305
219.231,316
219.256,332
219.281,347
219.306,356
219.331,360
219.356,358
219.381,354
219.406,345
219.431,333
219.456,317
219.481,300
219.506,282
219.531,265
219.556,246
219.581,225
219.606,202
219.631,178
219.656,155
219.681,132
219.706,110
219.731,83
219.756,52
219.781,27
219.806,23
219.831,49
219.856,102
219.881,163
219.906,214
219.931,249
219.956,271
219.981,290
220.006,310
220.031,327
220.056,335
220.081,337
220.106,340
220.131,349
220.156,365
220.181,382
220.206,393
220.231,396
220.256,393
220.281,385
220.306,373
220.331,360
220.356,346
220.381,334
220.406,320
220.431,303
220.456,282
220.481,261
220.506,241
220.531,224
220.556,205
220.581,181
220.606,154
220.631,126
220.656,100
220.681,73
220.706,41
220.731,6
220.756,-20
220.781,-23
220.806,7
220.831,65
220.856,132
220.881,190
220.906,231
220.931,258
220.956,281
220.981,304
221.006,322
221.031,333
221.056,337
221.081,341
221.106,352
221.131,368
221.156,384
221.181,396
221.206,402
221.231,404
221.256,402
221.281,395
221.306,381
221.331,362
221.356,342
221.381,325
221.406,309
221.431,293
221.456,273
221.481,252
221.506,230
221.531,207
221.556,183
221.581,158
221.606,136
221.631,114
221.656,90
221.681,57
221.706,21
221.731,-5
221.756,-8
221.781,21
221.806,74
221.831,133
221.856,183
221.881,220
221.906,247
221.931,270
221.956,288
221.981,301
222.006,306
222.031,308
222.056,313
222.081,323
222.106,338
222.131,354
222.156,367
222.181,374
222.206,376
222.231,372
222.256,363
222.281,352
222.306,339
222.331,325
222.356,308
222.381,289
222.406,270
222.431,252
222.456,232
222.481,210
222.506,187
222.531,164
222.556,145
222.581,127
222.606,104
222.631,77
222.656,51
222.681,45
222.706,68
222.731,119
222.756,180
222.781,233
222.806,269
222.831,293
222.856,311
222.881,324
222.906,329
222.931,325
222.956,319
222.981,320
223.006,331
223.031,349
223.056,362
223.081,367
223.106,365
223.131,361
223.156,357
223.181,349
223.206,336
223.231,318
223.256,298
223.281,279
223.306,261
223.331,241
223.356,219
223.381,197
223.406,174
223.431,152
223.456,130
223.481,105
223.506,74
223.531,40
223.556,11
223.581,0
223.606,15
223.631,59
223.656,119
223.681,177
223.706,221
223.731,249
223.756,268
223.781,285
223.806,303
223.831,317
223.856,326
223.881,331
223.906,337
223.931,345
223.956,356
223.981,368
224.006,377
224.031,380
224.056,376
224.081,367
224.106,354
224.131,342
224.156,329
224.181,314
224.206,294
224.231,273
224.256,253
224.281,236
224.306,219
224.331,199
224.356,175
224.381,150
224.406,125
224.431,96
224.456,63
224.481,30
224.506,13
224.531,25
224.556,66
224.581,122
224.606,174
224.631,211
224.656,239
224.681,263
224.706,287
224.731,306
224.756,314
224.781,315
224.806,317
224.831,326
224.856,342
224.881,359
224.906,372
224.931,380
224.956,382
224.981,380
225.006,372
225.031,362
225.056,352
225.081,341
225.106,328
225.131,311
225.156,291
225.181,273
225.206,257
225.231,241
225.256,222
225.281,198
225.306,173
225.331,150
225.356,124
225.381,95
225.406,64
225.431,41
225.456,43
225.481,72
225.506,122
225.531,173
225.556,210
225.581,231
225.606,244
225.631,258
225.656,273
225.681,284
225.706,286
225.731,282
225.756,280
225.781,287
225.806,302
225.831,319
225.856,329
225.881,332
225.906,330
225.931,326
225.956,318
225.981,306
226.006,291
226.031,276
226.056,262
226.081,247
226.106,229
226.131,208
226.156,190
226.181,176
226.206,160
226.231,139
226.256,114
226.281,98
226.306,106
226.331,140
226.356,188
226.381,233
226.406,263
226.431,280
226.456,293
226.481,304
226.506,312
226.531,314
226.556,311
226.581,311
226.606,316
226.631,325
226.656,333
226.681,335
226.706,333
226.731,329
226.756,325
226.781,319
226.806,309
226.831,292
226.856,273
226.881,253
226.906,234
226.931,214
226.956,192
226.981,168
227.006,142
227.031,114
227.056,84
227.081,59
227.106,46
227.131,54
227.156,87
227.181,136
227.206,186
227.231,223
227.256,246
227.281,260
227.306,274
227.331,291
227.356,307
227.381,316
227.406,320
227.431,322
227.456,331
227.481,344
227.506,356
227.531,362
227.556,361
227.581,356
227.606,349
227.631,339
227.656,324
227.681,306
227.706,290
227.731,276
227.756,261
227.781,240
227.806,214
227.831,188
227.856,168
227.881,151
227.906,131
227.931,100
227.956,62
227.981,31
228.006,23
228.031,43
228.056,86
228.081,137
228.106,183
228.131,219
228.156,248
228.181,274
228.206,296
228.231,313
228.256,322
228.281,326
228.306,327
228.331,332
228.356,342
228.381,356
228.406,370
228.431,379
228.456,380
228.481,373
228.506,363
228.531,354
228.556,345
228.581,335
228.606,321
228.631,303
228.656,284
228.681,265
228.706,248
228.731,229
228.756,206
228.781,183
228.806,161
228.831,141
228.856,118
228.881,87
228.906,52
228.931,24
228.956,19
228.981,43
229.006,90
229.031,142
229.056,184
229.081,214
229.106,234
229.131,253
229.156,270
229.181,284
229.206,293
229.231,299
229.256,305
229.281,316
229.306,328
229.331,340
229.356,346
229.381,349
229.406,349
229.431,348
229.456,344
229.481,335
229.506,321
229.531,305
229.556,289
229.581,277
229.606,266
229.631,252
229.656,235
229.681,214
229.706,192
229.731,171
229.756,149
229.781,125
229.806,101
229.831,89
229.856,98
229.881,133
229.906,182
229.931,228
229.956,260
229.981,277
230.006,286
230.031,294
230.056,302
230.081,307
230.106,309
230.131,311
230.156,318
230.181,329
230.206,338
230.231,341
230.256,338
230.281,330
230.306,323
230.331,314
230.356,303
230.381,288
230.406,271
230.431,253
230.456,234
230.481,214
230.506,195
230.531,177
230.556,158
230.581,134
230.606,103
230.631,68
230.656,43
230.681,41
230.706,67
230.731,111
230.756,159
230.781,198
230.806,225
230.831,245
230.856,265
230.881,285
230.906,301
230.931,311
230.956,315
230.981,318
231.006,324
231.031,334
231.056,345
231.081,354
231.106,357
231.131,356
231.156,350
231.181,339
231.206,326
231.231,310
231.256,294
231.281,281
231.306,267
231.331,249
231.356,226
231.381,201
231.406,176
231.431,154
231.456,130
231.481,101
231.506,66
231.531,38
231.556,29
231.581,47
231.606,88
231.631,138
231.656,184
231.681,217
231.706,241
231.731,262
231.756,283
231.781,303
231.806,317
231.831,324
231.856,328
231.881,335
231.906,347
231.931,362
231.956,375
231.981,379
232.006,376
232.031,368
232.056,360
232.081,354
232.106,345
232.131,329
232.156,307
232.181,285
232.206,268
232.231,255
232.256,240
232.281,218
232.306,193
232.331,170
232.356,150
232.381,127
232.406,95
232.431,58
232.456,31
232.481,30
232.506,60
232.531,110
232.556,158
232.581,193
232.606,216
232.631,237
232.656,260
232.681,283
232.706,297
232.731,301
232.756,302
232.781,307
232.806,320
232.831,336
232.856,351
232.881,359
232.906,362
232.931,359
232.956,352
232.981,342
233.006,331
233.031,321
233.056,310
233.081,297
233.106,280
233.131,262
233.156,247
233.181,234
233.206,220
233.231,205
233.256,189
233.281,173
233.306,155
233.331,130
233.356,99
233.381,74
233.406,70
233.431,94
233.456,139
233.481,187
233.506,226
233.531,254
233.556,274
233.581,290
233.606,300
233.631,303
233.656,301
233.681,301
233.706,306
233.731,316
233.756,328
233.781,336
233.806,340
233.831,339
233.856,334
233.881,327
233.906,319
233.931,312
233.956,302
233.981,288
234.006,270
234.031,253
234.056,239
234.081,224
234.106,205
234.131,181
234.156,156
234.181,135
234.206,114
234.231,89
234.256,59
234.281,37
234.306,39
234.331,71
234.356,122
234.381,171
234.406,205
234.431,226
234.456,247
234.481,270
234.506,293
234.531,307
234.556,312
234.581,314
234.606,321
234.631,335
234.656,350
234.681,361
234.706,369
234.731,374
234.756,374
234.781,369
234.806,359
234.831,346
234.856,334
234.881,322
234.906,308
234.931,289
234.956,268
234.981,248
235.006,230
235.031,213
235.056,195
235.081,176
235.106,155
235.131,132
235.156,103
235.181,68
235.206,35
235.231,16
235.256,22
235.281,55
235.306,104
235.331,154
235.356,193
235.381,220
235.406,241
235.431,263
235.456,286
235.481,306
235.506,320
235.531,328
235.556,335
235.581,346
235.606,360
235.631,374
235.656,386
235.681,391
235.706,390
235.731,383
235.756,374
235.781,365
235.806,357
235.831,348
235.856,336
235.881,318
235.906,300
235.931,282
235.956,268
235.981,253
236.006,234
236.031,211
236.056,187
236.081,164
236.106,141
236.131,113
236.156,79
236.181,45
236.206,26
236.231,33
236.256,67
236.281,116
236.306,163
236.331,199
236.356,222
236.381,238
236.406,253
236.431,267
236.456,276
236.481,280
236.506,281
236.531,283
236.556,292
236.581,307
236.606,323
236.631,334
236.656,338
236.681,337
236.706,330
236.731,322
236.756,312
236.781,301
236.806,292
236.831,283
236.856,271
236.881,255
236.906,235
236.931,216
236.956,199
236.981,184
237.006,165
237.031,138
