df_hash,22ZHK4.EG2MBW
325.520,-275
325.545,-64
325.570,182
325.595,370
325.620,458
325.645,479
325.670,498
325.695,538
325.720,579
325.745,590
325.770,575
325.795,559
325.820,563
325.845,576
325.870,582
325.895,575
325.920,562
325.945,541
325.970,499
325.995,433
326.020,356
326.045,285
326.070,223
326.095,155
326.120,74
326.145,-3
326.170,-57
326.195,-95
326.220,-152
326.245,-248
326.270,-341
326.295,-353
326.320,-235
326.345,-20
326.370,196
326.395,335
326.420,392
326.445,417
326.470,454
326.495,500
326.520,524
326.545,511
326.570,483
326.595,472
326.620,485
326.645,506
326.670,513
326.695,504
326.720,487
326.745,467
326.770,436
326.795,386
326.820,323
326.845,260
326.870,202
326.895,146
326.920,87
326.945,32
326.970,-11
326.995,-52
327.020,-109
327.045,-187
327.070,-257
327.095,-264
327.120,-168
327.145,15
327.170,226
327.195,399
327.220,508
327.245,572
327.270,619
327.295,662
327.320,689
327.345,691
327.370,675
327.395,666
327.420,678
327.445,706
327.470,729
327.495,730
327.520,703
327.545,649
327.570,574
327.595,489
327.620,402
327.645,323
327.670,251
327.695,177
327.720,97
327.745,14
327.770,-55
327.795,-108
327.820,-158
327.845,-227
327.870,-311
327.895,-374
327.920,-362
327.945,-247
327.970,-53
327.995,154
328.020,315
328.045,411
328.070,468
328.095,521
328.120,580
328.145,633
328.170,661
328.195,668
328.220,674
328.245,698
328.270,740
328.295,778
328.320,794
328.345,779
328.370,740
328.395,682
328.420,610
328.445,524
328.470,426
328.495,318
328.520,203
328.545,84
328.570,-27
328.595,-121
328.620,-195
328.645,-265
328.670,-348
328.695,-439
328.720,-504
328.745,-494
328.770,-387
328.795,-212
328.820,-32
328.845,104
328.870,192
328.895,257
328.920,324
328.945,388
328.970,428
328.995,434
329.020,426
329.045,430
329.070,458
329.095,495
329.120,518
329.145,518
329.170,501
329.195,477
329.220,447
329.245,406
329.270,356
329.295,306
329.320,258
329.345,204
329.370,140
329.395,74
329.420,21
329.445,-18
329.470,-65
329.495,-139
329.520,-225
329.545,-266
329.570,-206
329.595,-41
329.620,168
329.645,344
329.670,449
329.695,506
329.720,558
329.745,623
329.770,681
329.795,710
329.820,714
329.845,723
329.870,754
329.895,799
329.920,833
329.945,849
329.970,854
329.995,858
330.020,853
330.045,827
330.070,783
330.095,740
330.120,710
330.145,678
330.170,618
330.195,515
330.220,386
330.245,249
330.270,104
330.295,-59
330.320,-230
330.345,-353
330.370,-368
330.395,-259
330.420,-80
330.445,89
330.470,203
330.495,269
330.520,320
330.545,369
330.570,405
330.595,417
330.620,414
330.645,416
330.670,432
330.695,451
330.720,465
330.745,473
330.770,473
330.795,449
330.820,381
330.845,271
330.870,147
330.895,47
330.920,-20
330.945,-79
330.970,-150
330.995,-227
331.020,-292
331.045,-338
331.070,-386
331.095,-448
331.120,-494
331.145,-463
331.170,-322
331.195,-104
331.220,112
331.245,266
331.270,356
331.295,424
331.320,503
331.345,585
331.370,647
331.395,680
331.420,705
331.445,747
331.470,806
331.495,853
331.520,862
331.545,829
331.570,772
331.595,712
331.620,652
331.645,582
331.670,493
331.695,391
331.720,294
331.745,212
331.770,136
331.795,48
331.820,-54
331.845,-140
331.870,-159
331.895,-79
331.920,78
331.945,253
331.970,382
331.995,447
332.020,473
332.045,493
332.070,517
332.095,530
332.120,521
332.145,498
332.170,484
332.195,490
332.220,508
332.245,520
332.270,511
332.295,482
332.320,441
332.345,396
332.370,348
332.395,293
332.420,226
332.445,145
332.470,60
332.495,-16
332.520,-84
332.545,-157
332.570,-244
332.595,-330
332.620,-365
332.645,-303
332.670,-142
332.695,61
332.720,234
332.745,338
332.770,391
332.795,433
332.820,481
332.845,520
332.870,531
332.895,522
332.920,520
332.945,544
332.970,585
332.995,620
333.020,632
333.045,623
333.070,599
333.095,562
333.120,511
333.145,451
333.170,387
333.195,320
333.220,242
333.245,155
333.270,71
333.295,8
333.320,-40
333.345,-98
333.370,-177
333.395,-249
333.420,-257
333.445,-161
333.470,17
333.495,209
333.520,354
333.545,438
333.570,494
333.595,552
333.620,611
333.645,649
333.670,657
333.695,651
333.720,657
333.745,678
333.770,699
333.795,703
333.820,692
333.845,677
333.870,656
333.895,616
333.920,544
333.945,447
333.970,349
333.995,268
334.020,200
334.045,132
334.070,64
334.095,6
334.120,-32
334.145,-65
334.170,-120
334.195,-202
334.220,-275
334.245,-279
334.270,-174
334.295,15
334.320,224
334.345,384
334.370,475
334.395,526
334.420,575
334.445,633
334.470,677
334.495,684
334.520,660
334.545,633
334.570,629
334.595,642
334.620,647
334.645,627
334.670,584
334.695,536
334.720,490
334.745,438
334.770,367
334.795,282
334.820,199
334.845,125
334.870,51
334.895,-42
334.920,-157
334.945,-274
334.970,-372
334.995,-453
335.020,-527
335.045,-593
335.070,-617
335.095,-554
335.120,-392
335.145,-169
335.170,45
335.195,205
335.220,312
335.245,400
335.270,492
335.295,580
335.320,641
335.345,665
335.370,673
335.395,692
335.420,730
335.445,773
335.470,800
335.495,803
335.520,792
335.545,773
335.570,743
335.595,695
335.620,631
335.645,563
335.670,501
335.695,443
335.720,376
335.745,301
335.770,227
335.795,164
335.820,105
335.845,28
335.870,-69
335.895,-154
335.920,-170
335.945,-80
335.970,90
335.995,272
336.020,399
336.045,451
336.070,462
336.095,470
336.120,486
336.145,493
336.170,475
336.195,445
336.220,430
336.245,443
336.270,472
336.295,492
336.320,492
336.345,480
336.370,466
336.395,448
336.420,414
336.445,361
336.470,300
336.495,244
336.520,195
336.545,140
336.570,75
336.595,10
336.620,-41
336.645,-85
336.670,-141
336.695,-220
336.720,-292
336.745,-302
336.770,-207
336.795,-23
336.820,183
336.845,346
336.870,441
336.895,496
336.920,549
336.945,612
336.970,668
336.995,694
337.020,692
337.045,685
337.070,691
337.095,706
337.120,713
337.145,700
337.170,671
337.195,637
337.220,598
337.245,549
337.270,482
337.295,404
337.320,324
337.345,244
337.370,160
337.395,66
337.420,-27
337.445,-112
337.470,-187
337.495,-269
337.520,-366
337.545,-458
337.570,-491
337.595,-418
337.620,-247
337.645,-44
337.670,115
337.695,199
337.720,237
337.745,276
337.770,335
337.795,390
337.820,414
337.845,409
337.870,410
337.895,442
337.920,499
337.945,556
337.970,598
337.995,631
338.020,664
338.045,698
338.070,724
338.095,742
338.120,761
338.145,784
338.170,797
338.195,787
338.220,759
338.245,736
338.270,726
338.295,705
338.320,641
338.345,542
338.370,463
338.395,471
338.420,580
338.445,736
338.470,862
338.495,914
338.520,899
338.545,850
338.570,793
338.595,729
338.620,648
338.645,544
338.670,418
338.695,281
338.720,151
338.745,38
338.770,-67
338.795,-193
338.820,-358
338.845,-555
338.870,-753
338.895,-941
338.920,-1134
338.945,-1357
338.970,-1600
338.995,-1823
339.020,-2005
339.045,-2186
339.070,-2415
339.095,-2667
339.120,-2791
339.145,-2595
339.170,-2004
339.195,-1143
339.220,-272
339.245,386
339.270,770
339.295,969
339.320,1106
339.345,1240
339.370,1361
339.395,1444
339.420,1510
339.445,1615
339.470,1798
339.495,2041
339.520,2282
339.545,2465
339.570,2589
339.595,2695
339.620,2816
339.645,2923
339.670,2929
339.695,2744
339.720,2347
339.745,1803
339.770,1220
339.795,699
339.820,305
339.845,76
339.870,22
339.895,110
339.920,254
339.945,359
339.970,375
339.995,321
340.020,251
340.045,192
340.070,126
340.095,35
340.120,-66
340.145,-142
340.170,-175
340.195,-202
340.220,-274
340.245,-402
340.270,-539
340.295,-624
340.320,-635
340.345,-604
340.370,-580
340.395,-585
340.420,-605
340.445,-615
340.470,-606
340.495,-597
340.520,-610
340.545,-648
340.570,-678
340.595,-645
340.620,-509
340.645,-280
340.670,-16
340.695,215
340.720,388
340.745,524
340.770,657
340.795,794
340.820,911
340.845,980
340.870,1006
340.895,1009
340.920,999
340.945,962
340.970,885
340.995,778
341.020,674
341.045,592
341.070,526
341.095,456
341.120,376
341.145,298
341.170,238
341.195,198
341.220,172
341.245,153
341.270,136
341.295,110
341.320,62
341.345,5
341.370,-18
341.395,38
341.420,175
341.445,334
341.470,443
341.495,470
341.520,444
341.545,417
341.570,409
341.595,407
341.620,393
341.645,369
341.670,351
341.695,345
341.720,337
341.745,316
341.770,288
341.795,268
341.820,255
341.845,236
341.870,199
341.895,151
341.920,109
341.945,80
341.970,59
341.995,38
342.020,15
342.045,-7
342.070,-35
342.095,-75
342.120,-112
342.145,-110
342.170,-34
342.195,108
342.220,271
342.245,400
342.270,480
342.295,532
342.320,581
342.345,632
342.370,665
342.395,670
342.420,660
342.445,655
342.470,660
342.495,669
342.520,670
342.545,658
342.570,634
342.595,600
342.620,552
342.645,493
342.670,425
342.695,352
342.720,272
342.745,189
342.770,112
342.795,44
342.820,-23
342.845,-99
342.870,-173
342.895,-207
342.920,-164
342.945,-48
342.970,90
342.995,195
343.020,251
343.045,285
343.070,334
343.095,396
343.120,441
343.145,444
343.170,418
343.195,392
343.220,385
343.245,385
343.270,373
343.295,346
343.320,320
343.345,306
343.370,301
343.395,291
343.420,266
343.445,227
343.470,174
343.495,109
343.520,39
343.545,-23
343.570,-71
343.595,-111
343.620,-156
343.645,-207
343.670,-241
343.695,-219
343.720,-122
343.745,32
343.770,199
343.795,337
343.820,432
343.845,504
343.870,577
343.895,659
343.920,734
343.945,780
343.970,798
343.995,809
344.020,837
344.045,886
344.070,936
344.095,966
344.120,981
344.145,996
344.170,1014
344.195,1019
344.220,994
344.245,956
344.270,939
344.295,946
344.320,926
344.345,810
344.370,589
344.395,333
344.420,128
344.445,-8
344.470,-139
344.495,-324
344.520,-539
344.545,-691
344.570,-707
344.595,-612
344.620,-498
344.645,-424
344.670,-374
344.695,-293
344.720,-171
344.745,-49
344.770,28
344.795,72
344.820,124
344.845,204
344.870,282
344.895,324
344.920,329
344.945,333
344.970,354
344.995,373
345.020,362
345.045,322
345.070,288
345.095,286
345.120,303
345.145,308
345.170,289
345.195,262
345.220,242
345.245,209
345.270,135
345.295,26
345.320,-57
345.345,-49
345.370,66
345.395,244
345.420,411
345.445,526
345.470,596
345.495,647
345.520,697
345.545,738
345.570,760
345.595,761
345.620,752
345.645,748
345.670,753
345.695,759
345.720,753
345.745,727
345.770,684
345.795,635
345.820,584
345.845,523
345.870,443
345.895,345
345.920,240
345.945,140
345.970,46
345.995,-48
346.020,-143
346.045,-238
346.070,-340
346.095,-469
346.120,-619
346.145,-732
346.170,-713
346.195,-504
346.220,-144
346.245,239
346.270,530
346.295,693
346.320,779
346.345,851
346.370,918
346.395,951
346.420,936
346.445,896
346.470,867
346.495,854
346.520,841
346.545,819
346.570,793
346.595,760
346.620,695
346.645,575
346.670,427
346.695,310
346.720,248
346.745,181
346.770,9
346.795,-293
346.820,-634
346.845,-863
346.870,-901
346.895,-793
346.920,-634
346.945,-465
346.970,-257
346.995,17
347.020,320
347.045,564
347.070,701
347.095,761
347.120,806
347.145,855
347.170,879
347.195,851
347.220,793
347.245,758
347.270,769
347.295,799
347.320,803
347.345,761
347.370,689
347.395,607
347.420,518
347.445,417
347.470,312
347.495,218
347.520,141
347.545,67
347.570,-16
347.595,-114
347.620,-216
347.645,-318
347.670,-422
347.695,-513
347.720,-558
347.745,-523
347.770,-405
347.795,-242
347.820,-86
347.845,32
347.870,114
347.895,181
347.920,248
347.945,319
347.970,393
347.995,460
348.020,511
348.045,543
348.070,567
348.095,607
348.120,668
348.145,730
348.170,756
348.195,733
348.220,680
348.245,629
348.270,586
348.295,534
348.320,460
348.345,378
348.370,314
348.395,267
348.420,205
348.445,104
348.470,-5
348.495,-56
348.520,-2
348.545,130
348.570,263
348.595,332
348.620,342
348.645,342
348.670,372
348.695,427
348.720,473
348.745,488
348.770,481
348.795,475
348.820,480
348.845,490
348.870,495
348.895,489
348.920,472
348.945,443
348.970,401
348.995,350
349.020,291
349.045,226
349.070,159
349.095,97
349.120,47
349.145,6
349.170,-44
349.195,-119
349.220,-202
349.245,-244
349.270,-197
349.295,-58
349.320,119
349.345,267
349.370,353
349.395,398
349.420,439
349.445,493
349.470,542
349.495,565
349.520,566
349.545,566
349.570,581
349.595,606
349.620,626
349.645,628
349.670,616
349.695,595
349.720,562
349.745,510
349.770,438
349.795,354
349.820,270
349.845,199
349.870,144
349.895,105
349.920,71
349.945,26
349.970,-30
349.995,-78
350.020,-75
350.045,-1
350.070,125
350.095,253
350.120,339
350.145,382
350.170,413
350.195,457
350.220,503
350.245,521
350.270,498
350.295,455
350.320,425
350.345,421
350.370,427
350.395,423
350.420,405
350.445,384
350.470,368
350.495,350
350.520,319
350.545,270
350.570,211
350.595,149
350.620,90
350.645,40
350.670,0
350.695,-40
350.720,-92
350.745,-160
350.770,-211
350.795,-189
350.820,-58
350.845,151
350.870,364
350.895,505
350.920,566
350.945,595
350.970,642
350.995,711
351.020,762
351.045,766
351.070,730
351.095,693
351.120,677
351.145,674
351.170,658
351.195,614
351.220,551
351.245,480
351.270,405
351.295,326
351.320,241
351.345,154
351.370,71
351.395,-9
351.420,-94
351.445,-188
351.470,-294
351.495,-404
351.520,-495
351.545,-531
351.570,-487
351.595,-378
351.620,-256
351.645,-182
351.670,-171
351.695,-190
351.720,-195
351.745,-171
351.770,-144
351.795,-141
351.820,-154
351.845,-150
351.870,-101
351.895,-9
351.920,107
351.945,237
351.970,381
351.995,535
352.020,678
352.045,787
352.070,851
352.095,877
352.120,873
352.145,841
352.170,788
352.195,729
352.220,674
352.245,610
352.270,514
352.295,390
352.320,290
352.345,280
352.370,378
352.395,530
352.420,649
352.445,692
352.470,688
352.495,694
352.520,734
352.545,780
352.570,793
352.595,772
352.620,749
352.645,753
352.670,779
352.695,802
352.720,802
352.745,780
352.770,742
352.795,684
352.820,591
352.845,463
352.870,317
352.895,174
352.920,48
352.945,-64
352.970,-174
352.995,-285
353.020,-388
353.045,-460
353.070,-473
353.095,-402
353.120,-238
353.145,10
353.170,313
353.195,614
353.220,847
353.245,955
353.270,924
353.295,791
353.320,629
353.345,497
353.370,407
353.395,347
353.420,314
353.445,325
353.470,390
353.495,458
353.520,440
353.545,276
353.570,-1
353.595,-282
353.620,-459
353.645,-506
353.670,-472
353.695,-428
353.720,-414
353.745,-440
353.770,-508
353.795,-603
353.820,-683
353.845,-684
353.870,-570
353.895,-378
353.920,-197
353.945,-92
353.970,-59
353.995,-33
354.020,33
354.045,136
354.070,227
354.095,281
354.120,314
354.145,371
354.170,478
354.195,629
354.220,789
354.245,920
354.270,998
354.295,1022
354.320,1011
354.345,993
354.370,982
354.395,965
354.420,919
354.445,838
354.470,736
354.495,632
354.520,528
354.545,414
354.570,301
354.595,230
354.620,253
354.645,375
354.670,544
354.695,678
354.720,730
354.745,708
354.770,653
354.795,598
354.820,546
354.845,488
354.870,425
354.895,368
354.920,324
354.945,281
354.970,226
354.995,156
355.020,82
355.045,17
355.070,-39
355.095,-91
355.120,-140
355.145,-181
355.170,-213
355.195,-250
355.220,-309
355.245,-390
355.270,-454
355.295,-445
355.320,-330
355.345,-136
355.370,63
355.395,203
355.420,266
355.445,286
355.470,304
355.495,330
355.520,344
355.545,333
355.570,319
355.595,334
355.620,391
355.645,468
355.670,532
355.695,570
355.720,594
355.745,617
355.770,636
355.795,635
355.820,615
355.845,589
355.870,563
355.895,524
355.920,458
355.945,384
355.970,356
355.995,421
356.020,566
356.045,716
356.070,793
356.095,776
356.120,706
356.145,642
356.170,602
356.195,564
356.220,501
356.245,416
356.270,336
356.295,280
356.320,240
356.345,202
356.370,164
356.395,136
356.420,119
356.445,93
356.470,35
356.495,-53
356.520,-149
356.545,-225
356.570,-285
356.595,-352
356.620,-435
356.645,-498
356.670,-482
356.695,-358
356.720,-155
356.745,53
356.770,208
356.795,302
356.820,368
356.845,437
356.870,502
356.895,540
356.920,540
356.945,521
356.970,513
356.995,529
357.020,550
357.045,554
357.070,534
357.095,504
357.120,475
357.145,442
357.170,392
357.195,323
357.220,250
357.245,185
357.270,123
357.295,47
357.320,-40
357.345,-108
357.370,-107
357.395,-12
357.420,148
357.445,312
357.470,427
357.495,487
357.520,518
357.545,548
357.570,573
357.595,577
357.620,551
357.645,516
357.670,496
357.695,500
357.720,509
357.745,502
357.770,477
357.795,449
357.820,427
357.845,404
357.870,360
357.895,293
357.920,218
357.945,151
357.970,86
357.995,4
358.020,-94
358.045,-171
358.070,-169
358.095,-64
358.120,108
358.145,275
358.170,383
358.195,429
358.220,453
358.245,483
358.270,513
358.295,520
358.320,499
358.345,472
358.370,467
358.395,482
358.420,496
358.445,486
358.470,455
358.495,418
358.520,383
358.545,342
358.570,282
358.595,209
358.620,140
358.645,80
358.670,11
358.695,-83
358.720,-193
358.745,-267
358.770,-253
358.795,-137
358.820,38
358.845,210
358.870,333
358.895,404
358.920,451
358.945,496
358.970,535
358.995,554
359.020,544
359.045,515
359.070,487
359.095,469
359.120,458
359.145,442
359.170,412
359.195,370
359.220,325
359.245,285
359.270,250
359.295,219
359.320,189
359.345,155
359.370,105
359.395,32
359.420,-55
359.445,-122
359.470,-122
359.495,-29
359.520,137
359.545,321
359.570,471
359.595,569
359.620,637
359.645,698
359.670,752
359.695,781
359.720,773
359.745,740
359.770,713
359.795,703
359.820,697
359.845,672
359.870,623
359.895,568
359.920,525
359.945,490
359.970,441
359.995,368
360.020,283
360.045,203
360.070,126
360.095,29
360.120,-100
360.145,-231
360.170,-299
360.195,-259
360.220,-125
360.245,34
360.270,155
360.295,219
360.320,251
360.345,280
360.370,310
360.395,325
360.420,321
360.445,316
360.470,330
360.495,359
360.520,383
360.545,387
360.570,376
360.595,361
360.620,345
360.645,311
360.670,251
360.695,173
360.720,99
360.745,35
360.770,-33
360.795,-114
360.820,-186
360.845,-197
360.870,-110
360.895,59
360.920,251
360.945,399
360.970,481
360.995,520
361.020,551
361.045,587
361.070,610
361.095,605
361.120,578
361.145,550
361.170,538
361.195,535
361.220,523
361.245,493
361.270,450
361.295,405
361.320,357
361.345,297
361.370,224
361.395,152
361.420,93
361.445,40
361.470,-27
361.495,-120
361.520,-210
361.545,-243
361.570,-180
361.595,-34
361.620,140
361.645,284
361.670,378
361.695,437
361.720,487
361.745,536
361.770,573
361.795,590
361.820,590
361.845,589
361.870,596
361.895,609
361.920,618
361.945,610
361.970,580
361.995,530
362.020,470
362.045,409
362.070,350
362.095,291
362.120,230
362.145,167
362.170,103
362.195,33
362.220,-50
362.245,-139
362.270,-199
362.295,-189
362.320,-94
362.345,58
362.370,210
362.395,323
362.420,396
