df_hash,22ZHK4.GBZGPG
406.219,1.026
406.249,1.022
406.279,1.028
406.309,1.026
406.339,1.025
406.369,1.023
406.399,1.023
406.429,1.027
406.459,1.023
406.489,1.026
406.519,1.023
406.549,1.027
406.579,1.022
406.609,1.025
406.639,1.023
406.669,1.022
406.699,1.026
406.729,1.026
406.759,1.023
406.789,1.022
406.819,1.025
406.849,1.021
406.879,1.024
406.909,1.025
406.939,1.026
406.969,1.026
406.999,1.027
407.029,1.023
407.059,1.025
407.089,1.024
407.119,1.025
407.149,1.024
407.179,1.025
407.209,1.025
407.239,1.027
407.269,1.024
407.299,1.027
407.329,1.023
407.359,1.021
407.389,1.026
407.419,1.029
407.449,1.024
407.479,1.021
407.509,1.025
407.539,1.021
407.569,1.025
407.599,1.019
407.629,1.021
407.659,1.022
407.689,1.025
407.719,1.028
407.749,1.022
407.779,1.024
407.809,1.025
407.839,1.022
407.869,1.024
407.899,1.022
407.929,1.022
407.959,1.023
407.989,1.025
408.019,1.019
408.049,1.022
408.079,1.027
408.109,1.034
408.139,1.021
408.169,1.023
408.199,1.028
408.229,1.022
408.259,1.027
408.289,1.032
408.319,1.021
408.349,1.025
408.379,1.026
408.409,1.023
408.439,1.024
408.469,1.022
408.499,1.024
408.529,1.023
408.559,1.025
408.589,1.023
408.619,1.022
408.649,1.025
408.679,1.023
408.709,1.022
408.739,1.023
408.769,1.020
408.799,1.029
408.829,1.024
408.859,1.026
408.889,1.022
408.919,1.022
408.949,1.026
408.979,1.023
409.009,1.022
409.039,1.029
409.069,1.018
409.099,1.016
409.129,1.021
409.159,1.022
409.189,1.027
409.219,1.023
409.249,1.028
409.279,1.025
409.309,1.021
409.339,1.027
409.369,1.026
409.399,1.023
409.429,1.025
409.459,1.024
409.489,1.025
409.519,1.021
409.549,1.027
409.579,1.025
409.609,1.025
409.639,1.027
409.669,1.027
409.699,1.026
409.729,1.021
409.759,1.028
409.789,1.026
409.819,1.021
409.849,1.027
409.879,1.023
409.909,1.027
409.939,1.025
409.969,1.028
409.999,1.028
410.029,1.021
410.059,1.021
410.089,1.025
410.119,1.027
410.149,1.027
410.179,1.027
410.209,1.026
410.239,1.020
410.269,1.026
410.299,1.023
410.329,1.026
410.359,1.024
410.389,1.026
410.419,1.026
410.449,1.025
410.479,1.029
410.509,1.022
410.539,1.027
410.569,1.027
410.599,1.023
410.629,1.023
410.659,1.026
410.689,1.028
410.719,1.023
410.749,1.022
410.779,1.023
410.809,1.024
410.839,1.024
410.869,1.023
410.899,1.030
410.929,1.028
410.959,1.023
410.989,1.020
411.019,1.028
411.049,1.021
411.079,1.025
411.109,1.029
411.139,1.027
411.169,1.020
411.199,1.023
411.229,1.031
411.259,1.026
411.289,1.025
411.319,1.026
411.349,1.024
411.379,1.021
411.409,1.027
411.439,1.025
411.469,1.024
411.499,1.026
411.529,1.026
411.559,1.023
411.589,1.030
411.619,1.023
411.649,1.022
411.679,1.025
411.709,1.020
411.739,1.028
411.769,1.024
411.799,1.026
411.829,1.021
411.859,1.027
411.889,1.024
411.919,1.026
411.949,1.028
411.979,1.029
412.009,1.023
412.039,1.025
412.069,1.025
412.099,1.025
412.129,1.024
412.159,1.021
412.189,1.025
412.219,1.028
412.249,1.027
412.279,1.030
412.309,1.029
412.339,1.026
412.369,1.025
412.399,1.026
412.429,1.025
412.459,1.024
412.489,1.018
412.519,1.022
412.549,1.023
412.579,1.025
412.609,1.022
412.639,1.028
412.669,1.028
412.699,1.024
412.729,1.023
412.759,1.025
412.789,1.027
412.819,1.024
412.849,1.024
412.879,1.021
412.909,1.018
412.939,1.024
412.969,1.025
412.999,1.025
413.029,1.021
413.059,1.026
413.089,1.024
413.119,1.025
413.149,1.026
413.179,1.026
413.209,1.028
413.239,1.023
413.269,1.025
413.299,1.025
413.329,1.021
413.359,1.022
413.389,1.023
413.419,1.024
413.449,1.018
413.479,1.022
413.509,1.026
413.539,1.023
413.569,1.027
413.599,1.021
413.629,1.021
413.659,1.024
413.689,1.021
413.719,1.021
413.749,1.026
413.779,1.028
413.809,1.023
413.839,1.023
413.869,1.029
413.899,1.029
413.929,1.024
413.959,1.024
413.989,1.027
414.019,1.028
414.049,1.024
414.079,1.033
414.109,1.027
414.139,1.010
414.169,1.009
414.199,1.026
414.229,1.021
414.259,1.027
414.289,1.027
414.319,1.018
414.349,1.017
414.379,1.016
414.409,1.012
414.439,1.008
414.469,1.016
414.499,1.025
414.529,1.018
414.559,1.027
414.589,1.030
414.619,1.018
414.649,1.066
414.679,1.080
414.709,1.021
414.739,1.005
414.769,1.015
414.799,1.028
414.829,1.017
414.859,1.016
414.889,1.015
414.919,1.002
414.949,1.021
414.979,1.027
415.009,1.023
415.039,1.034
415.069,1.047
415.099,1.027
415.129,1.022
415.159,1.031
415.189,1.022
415.219,1.019
415.249,1.012
415.279,1.057
415.309,1.054
415.339,1.055
415.369,1.048
415.399,1.018
415.429,1.012
415.459,1.013
415.489,0.964
415.519,0.986
415.549,1.006
415.579,1.010
415.609,1.019
415.639,1.004
415.669,1.024
415.699,1.044
415.729,1.030
415.759,1.031
415.789,1.031
415.819,1.019
415.849,1.015
415.879,1.030
415.909,1.026
415.939,1.033
415.969,1.035
415.999,1.032
416.029,1.036
416.059,1.023
416.089,1.030
416.119,1.021
416.149,1.030
416.179,1.030
416.209,1.033
416.239,1.022
416.269,1.035
416.299,1.032
416.329,1.022
416.359,1.030
416.389,1.039
416.419,1.036
416.449,1.028
416.479,1.030
416.509,1.026
416.539,1.027
416.569,1.031
416.599,1.032
416.629,1.033
416.659,1.037
416.689,1.030
416.719,1.023
416.749,1.024
416.779,1.030
416.809,1.033
416.839,1.039
416.869,1.031
416.899,1.031
416.929,1.026
416.959,1.030
416.989,1.027
417.019,1.030
417.049,1.033
417.079,1.033
417.109,1.029
417.139,1.026
417.169,1.030
417.199,1.026
417.229,1.028
417.259,1.032
417.289,1.031
417.319,1.024
417.349,1.033
417.379,1.028
417.409,1.029
417.439,1.032
417.469,1.034
417.499,1.032
417.529,1.029
417.559,1.028
417.589,1.030
417.619,1.033
417.649,1.026
417.679,1.032
417.709,1.033
417.739,1.033
417.769,1.038
417.799,1.036
417.829,1.024
417.859,1.033
417.889,1.037
417.919,1.034
417.949,1.019
417.979,1.031
418.009,1.032
418.039,1.027
418.069,1.030
418.099,1.032
418.129,1.031
418.159,1.023
418.189,1.030
418.219,1.032
418.249,1.031
418.279,1.027
418.309,1.027
418.339,1.033
418.369,1.029
418.399,1.031
418.429,1.037
418.459,1.030
418.489,1.032
418.519,1.030
418.549,1.027
418.579,1.028
418.609,1.032
418.639,1.030
418.669,1.026
418.699,1.028
418.729,1.034
418.759,1.039
418.789,1.030
418.819,1.029
418.849,1.022
418.879,1.029
418.909,1.025
418.939,1.032
418.969,1.037
418.999,1.030
419.029,1.030
419.059,1.031
419.089,1.029
419.119,1.030
419.149,1.032
419.179,1.026
419.209,1.032
419.239,1.030
419.269,1.029
419.299,1.033
419.329,1.029
419.359,1.025
419.389,1.028
419.419,1.029
419.449,1.035
419.479,1.031
419.509,1.033
419.539,1.030
419.569,1.030
419.599,1.024
419.629,1.024
419.659,1.031
419.689,1.033
419.719,1.035
419.749,1.035
419.779,1.032
419.809,1.032
419.839,1.031
419.869,1.028
419.899,1.028
419.929,1.028
419.959,1.029
419.989,1.031
420.019,1.029
420.049,1.027
420.079,1.033
420.109,1.032
420.139,1.033
420.169,1.033
420.199,1.028
420.229,1.028
420.259,1.033
420.289,1.030
420.319,1.025
420.349,1.029
420.379,1.034
420.409,1.035
420.439,1.027
420.469,1.034
420.499,1.030
420.529,1.033
420.559,1.029
420.589,1.029
420.619,1.028
420.649,1.030
420.679,1.028
420.709,1.033
420.739,1.033
420.769,1.032
420.799,1.030
420.829,1.032
420.859,1.030
420.889,1.030
420.919,1.031
420.949,1.026
420.979,1.028
421.009,1.030
421.039,1.030
421.069,1.027
421.099,1.032
421.129,1.036
421.159,1.034
421.189,1.029
421.219,1.035
421.249,1.031
421.279,1.033
421.309,1.031
421.339,1.028
421.369,1.030
421.399,1.031
421.429,1.032
421.459,1.031
421.489,1.034
421.519,1.026
421.549,1.032
421.579,1.032
421.609,1.031
421.639,1.032
421.669,1.031
421.699,1.033
421.729,1.032
421.759,1.032
421.789,1.032
421.819,1.038
421.849,1.033
421.879,1.027
421.909,1.031
421.939,1.035
421.969,1.029
421.999,1.029
422.029,1.030
422.059,1.032
422.089,1.033
422.119,1.030
422.149,1.031
422.179,1.029
422.209,1.033
422.239,1.032
422.269,1.035
422.299,1.035
422.329,1.033
422.359,1.034
422.389,1.038
422.419,1.034
422.449,1.030
422.479,1.030
422.509,1.033
422.539,1.032
422.569,1.029
422.599,1.033
422.629,1.031
422.659,1.032
422.689,1.029
422.719,1.033
422.749,1.035
422.779,1.032
422.809,1.031
422.839,1.034
422.869,1.033
422.899,1.035
422.929,1.033
422.959,1.031
422.989,1.030
423.019,1.029
423.049,1.031
423.079,1.032
423.109,1.031
423.139,1.033
423.169,1.030
423.199,1.035
423.229,1.034
423.259,1.031
423.289,1.031
423.319,1.029
423.349,1.033
423.379,1.034
423.409,1.034
423.439,1.029
423.469,1.029
423.499,1.031
423.529,1.031
423.559,1.030
423.589,1.033
423.619,1.031
423.649,1.030
423.679,1.032
423.709,1.032
423.739,1.030
423.769,1.029
423.799,1.029
423.829,1.031
423.859,1.032
423.889,1.029
423.919,1.033
423.949,1.032
423.979,1.033
424.009,1.034
424.039,1.032
424.069,1.033
424.099,1.032
424.129,1.028
424.159,1.032
424.189,1.029
424.219,1.031
424.249,1.031
424.279,1.035
424.309,1.030
424.339,1.030
424.369,1.040
424.399,1.026
424.429,1.030
424.459,1.032
424.489,1.031
424.519,1.032
424.549,1.033
424.579,1.030
424.609,1.031
424.639,1.034
424.669,1.032
424.699,1.035
424.729,1.031
424.759,1.033
424.789,1.034
424.819,1.034
424.849,1.026
424.879,1.034
424.909,1.032
424.939,1.029
424.969,1.030
424.999,1.032
425.029,1.036
425.059,1.035
425.089,1.034
425.119,1.032
425.149,1.033
425.179,1.033
425.209,1.031
425.239,1.029
425.269,1.031
425.299,1.032
425.329,1.035
425.359,1.035
425.389,1.034
425.419,1.029
425.449,1.034
425.479,1.030
425.509,1.034
425.539,1.036
425.569,1.030
425.599,1.032
425.629,1.034
425.659,1.030
425.689,1.031
425.719,1.028
425.749,1.030
425.779,1.034
425.809,1.034
425.839,1.038
425.869,1.035
425.899,1.033
425.929,1.032
425.959,1.028
425.989,1.034
426.019,1.052
426.049,1.059
426.079,1.044
426.109,1.041
426.139,1.038
426.169,1.029
426.199,1.013
426.229,1.055
426.259,1.033
426.289,1.016
426.319,1.018
426.349,1.008
426.379,1.022
426.409,1.041
426.439,1.040
426.469,1.030
426.499,1.025
426.529,1.015
426.559,1.010
426.589,1.035
426.619,1.043
426.649,1.055
426.679,1.058
426.709,1.040
426.739,1.027
426.769,1.023
426.799,1.020
426.829,1.021
426.859,1.039
426.889,1.035
426.919,1.046
426.949,1.047
426.979,1.043
427.009,1.039
427.039,1.036
427.069,1.029
427.099,1.027
427.129,1.028
427.159,1.020
427.189,1.022
427.219,1.040
427.249,1.045
427.279,1.037
427.309,1.025
427.339,1.026
427.369,1.034
427.399,1.034
427.429,1.034
427.459,1.040
427.489,1.031
427.519,1.030
427.549,1.032
427.579,1.030
427.609,1.028
427.639,1.033
427.669,1.035
427.699,1.033
427.729,1.038
427.759,1.037
427.789,1.029
427.819,1.039
427.849,1.035
427.879,1.030
427.909,1.034
427.939,1.027
427.969,1.034
427.999,1.038
428.029,1.031
428.059,1.030
428.089,1.027
428.119,1.036
428.149,1.034
428.179,1.036
428.209,1.028
428.239,1.037
428.269,1.035
428.299,1.030
428.329,1.033
428.359,1.032
428.389,1.032
428.419,1.032
428.449,1.035
428.479,1.036
428.509,1.029
428.539,1.031
428.569,1.032
428.599,1.030
428.629,1.032
428.659,1.034
428.689,1.034
428.719,1.031
428.749,1.035
428.779,1.035
428.809,1.031
428.839,1.034
428.869,1.033
428.899,1.034
428.929,1.030
428.959,1.034
428.989,1.032
429.019,1.027
429.049,1.032
429.079,1.037
429.109,1.031
429.139,1.033
429.169,1.036
429.199,1.028
429.229,1.035
429.259,1.035
429.289,1.032
429.319,1.029
429.349,1.029
429.379,1.030
429.409,1.026
429.439,1.021
429.469,1.035
429.499,1.032
429.529,1.032
429.559,1.035
429.589,1.035
429.619,1.026
429.649,1.029
429.679,1.035
429.709,1.035
429.739,1.035
429.769,1.032
429.799,1.031
429.829,1.029
429.859,1.032
429.889,1.031
429.919,1.031
429.949,1.030
429.979,1.028
430.009,1.036
430.039,1.034
430.069,1.031
430.099,1.031
430.129,1.033
430.159,1.026
430.189,1.034
430.219,1.037
430.249,1.031
430.279,1.027
430.309,1.031
430.339,1.035
430.369,1.029
430.399,1.036
430.429,1.026
430.459,1.026
430.489,1.033
430.519,1.031
430.549,1.033
430.579,1.035
430.609,1.026
430.639,1.029
430.669,1.033
430.699,1.030
430.729,1.029
430.759,1.035
430.789,1.032
430.819,1.033
430.849,1.036
430.879,1.037
430.909,1.030
430.939,1.030
430.969,1.035
430.999,1.035
431.029,1.026
431.059,1.035
431.089,1.031
431.119,1.032
431.149,1.033
431.179,1.033
431.209,1.030
431.239,1.026
431.269,1.033
431.299,1.022
431.329,1.033
431.359,1.040
431.389,1.036
431.419,1.024
431.449,1.030
431.479,1.038
431.509,1.034
431.539,1.032
431.569,1.037
431.599,1.034
431.629,1.034
431.659,1.033
431.689,1.028
431.719,1.032
431.749,1.031
431.779,1.032
431.809,1.033
431.839,1.033
431.869,1.030
431.899,1.036
431.929,1.035
431.959,1.030
431.989,1.023
432.019,1.023
432.049,1.032
432.079,1.033
432.109,1.034
432.139,1.032
432.169,1.030
432.199,1.028
432.229,1.039
432.259,1.036
432.289,1.027
432.319,1.027
432.349,1.031
432.379,1.027
432.409,1.031
432.439,1.033
432.469,1.028
432.499,1.033
432.529,1.031
432.559,1.032
432.589,1.028
432.619,1.031
432.649,1.033
432.679,1.026
432.709,1.026
432.739,1.029
432.769,1.036
432.799,1.034
432.829,1.033
432.859,1.030
432.889,1.031
432.919,1.031
432.949,1.032
432.979,1.031
433.009,1.032
433.039,1.027
433.069,1.033
433.099,1.030
433.129,1.034
433.159,1.032
433.189,1.030
433.219,1.033
433.249,1.034
433.279,1.034
433.309,1.035
433.339,1.030
433.369,1.034
433.399,1.029
433.429,1.032
433.459,1.032
433.489,1.030
433.519,1.037
433.549,1.036
433.579,1.027
433.609,1.027
433.639,1.032
433.669,1.034
433.699,1.029
433.729,1.029
433.759,1.033
433.789,1.029
433.819,1.031
433.849,1.033
433.879,1.035
433.909,1.034
433.939,1.028
433.969,1.033
433.999,1.031
434.029,1.038
434.059,1.032
434.089,1.029
434.119,1.032
434.149,1.034
434.179,1.030
434.209,1.028
434.239,1.033
434.269,1.031
434.299,1.031
434.329,1.032
434.359,1.038
434.389,1.030
434.419,1.028
434.449,1.033
434.479,1.033
434.509,1.033
434.539,1.031
434.569,1.029
434.599,1.031
434.629,1.032
434.659,1.031
434.689,1.031
434.719,1.035
434.749,1.032
434.779,1.033
434.809,1.031
434.839,1.034
434.869,1.032
434.899,1.029
434.929,1.028
434.959,1.037
434.989,1.029
435.019,1.026
435.049,1.031
435.079,1.029
435.109,0.987
435.139,1.040
435.169,1.030
435.199,1.021
435.229,1.028
435.259,1.022
435.289,1.019
435.319,1.021
435.349,1.027
435.379,1.027
435.409,1.023
435.439,1.021
435.469,1.019
435.499,1.023
435.529,1.027
435.559,1.023
435.589,1.020
435.619,1.024
435.649,1.021
435.679,1.021
435.709,1.016
435.739,1.030
435.769,1.026
435.799,1.012
435.829,1.019
435.859,1.026
435.889,1.015
435.919,1.017
435.949,1.021
435.979,1.017
436.009,1.016
436.039,1.020
436.069,1.021
436.099,1.020
436.129,1.009
436.159,1.015
436.189,1.020
436.219,1.015
436.249,1.017
436.279,1.019
436.309,1.016
436.339,1.009
436.369,1.014
436.399,1.020
436.429,1.017
436.459,1.008
436.489,1.010
436.519,1.014
436.549,1.016
436.579,1.009
436.609,1.010
436.639,1.007
436.669,1.015
436.699,1.018
436.729,1.016
436.759,1.008
436.789,1.012
436.819,1.016
436.849,1.006
436.879,1.010
436.909,1.015
436.939,1.012
436.969,1.007
436.999,1.011
437.029,1.008
437.059,1.010
437.089,1.005
437.119,1.011
437.149,1.011
437.179,1.011
437.209,1.008
437.239,1.010
437.269,1.011
437.299,1.010
437.329,1.005
437.359,1.009
437.389,1.014
437.419,1.014
437.449,1.007
437.479,1.010
437.509,1.015
437.539,1.013
437.569,1.008
437.599,1.013
437.629,1.013
437.659,1.013
437.689,1.014
437.719,1.019
437.749,1.007
437.779,0.995
437.809,1.008
437.839,1.018
437.869,1.020
437.899,1.020
437.929,1.011
437.959,0.990
437.989,0.993
438.019,1.005
438.049,1.004
438.079,1.010
438.109,1.019
438.139,1.021
438.169,1.010
438.199,1.008
438.229,0.998
438.259,1.003
438.289,0.998
438.319,1.011
438.349,1.016
438.379,1.021
438.409,1.017
438.439,1.017
438.469,1.018
438.499,1.012
438.529,1.012
438.559,1.013
438.589,1.012
438.619,1.014
438.649,1.016
438.679,1.010
438.709,0.998
438.739,1.021
438.769,1.025
438.799,1.005
438.829,1.014
438.859,1.008
438.889,1.015
438.919,1.016
438.949,1.011
438.979,1.012
439.009,1.017
439.039,1.014
439.069,1.009
439.099,1.014
439.129,1.016
439.159,1.018
439.189,1.018
439.219,1.014
439.249,1.010
439.279,1.011
439.309,1.012
439.339,1.016
439.369,1.014
439.399,1.016
439.429,1.017
439.459,1.014
439.489,1.014
439.519,1.014
439.549,1.019
439.579,1.019
439.609,1.018
439.639,1.010
439.669,1.013
439.699,1.023
439.729,1.016
439.759,1.013
439.789,1.022
439.819,1.016
439.849,1.011
439.879,1.021
439.909,1.016
439.939,1.010
439.969,1.016
439.999,1.017
440.029,1.019
440.059,1.017
440.089,1.011
440.119,1.016
440.149,1.025
440.179,1.018
440.209,1.013
440.239,1.013
440.269,1.025
440.299,1.021
440.329,1.011
440.359,1.010
440.389,1.014
440.419,1.012
440.449,1.016
440.479,1.018
440.509,1.021
440.539,1.013
440.569,1.024
440.599,1.021
440.629,1.017
440.659,1.009
440.689,1.004
440.719,1.016
440.749,1.020
440.779,1.027
440.809,1.028
440.839,1.015
440.869,1.004
440.899,1.013
440.929,1.003
440.959,1.011
440.989,1.012
441.019,1.009
441.049,1.017
441.079,1.031
441.109,1.027
441.139,1.016
441.169,1.021
441.199,1.019
441.229,1.013
441.259,1.010
441.289,1.023
441.319,1.023
441.349,1.023
441.379,1.034
441.409,1.028
441.439,1.023
441.469,1.016
441.499,1.024
441.529,1.038
441.559,1.060
441.589,1.078
441.619,1.049
441.649,1.005
441.679,0.992
441.709,0.967
441.739,0.984
441.769,0.977
441.799,0.990
441.829,1.001
441.859,0.973
441.889,0.963
441.919,0.998
441.949,1.067
441.979,1.101
442.009,1.028
442.039,0.969
442.069,1.035
442.099,1.063
442.129,1.043
442.159,1.011
442.189,0.955
442.219,0.967
442.249,1.026
442.279,1.073
442.309,1.022
442.339,0.941
442.369,0.929
442.399,1.001
442.429,1.054
442.459,1.060
442.489,1.014
442.519,0.983
442.549,0.968
442.579,0.953
442.609,0.959
442.639,1.010
442.669,1.016
442.699,1.028
442.729,1.031
442.759,1.005
442.789,1.008
442.819,1.002
442.849,1.043
442.879,1.016
442.909,0.978
442.939,1.012
442.969,1.001
442.999,1.015
443.029,1.009
443.059,0.982
443.089,1.035
443.119,1.035
443.149,0.979
443.179,1.002
443.209,1.033
443.239,0.998
443.269,0.994
443.299,1.012
443.329,1.013
443.359,0.994
443.389,0.991
443.419,0.998
443.449,0.994
443.479,1.012
443.509,1.035
443.539,1.023
443.569,1.010
443.599,0.998
443.629,0.993
443.659,0.997
443.689,0.997
443.719,1.011
443.749,1.004
443.779,1.003
443.809,1.003
443.839,1.004
443.869,1.010
443.899,1.010
443.929,1.006
443.959,1.008
443.989,1.015
444.019,1.005
444.049,1.006
444.079,1.011
444.109,1.009
444.139,1.004
444.169,1.010
444.199,1.012
444.229,1.003
444.259,1.007
444.289,1.011
444.319,1.014
444.349,1.000
444.379,1.003
444.409,1.008
444.439,1.009
444.469,1.007
444.499,1.009
444.529,1.017
444.559,1.005
444.589,1.005
444.619,1.006
444.649,1.007
444.679,1.004
444.709,1.009
444.739,1.007
444.769,1.014
444.799,1.005
444.829,1.006
444.859,1.007
444.889,1.007
444.919,1.007
444.949,1.005
444.979,1.012
445.009,1.009
445.039,1.003
445.069,1.012
445.099,1.012
445.129,1.007
445.159,1.011
445.189,1.011
445.219,1.005
445.249,1.008
445.279,1.013
445.309,1.011
445.339,1.003
445.369,1.008
445.399,1.014
445.429,1.009
445.459,1.011
445.489,1.010
445.519,1.007
445.549,1.009
445.579,1.010
445.609,1.009
445.639,1.006
445.669,1.016
445.699,1.006
445.729,1.009
445.759,1.014
445.789,1.012
445.819,1.011
445.849,1.019
445.879,1.021
445.909,1.010
445.939,1.019
445.969,1.008
445.999,0.991
446.029,0.990
446.059,1.010
446.089,1.012
446.119,1.008
446.149,1.015
446.179,1.007
446.209,1.006
446.239,1.015
446.269,1.010
446.299,1.013
446.329,1.012
446.359,1.006
446.389,1.009
446.419,1.016
446.449,1.017
446.479,1.018
446.509,1.001
446.539,1.003
446.569,1.008
446.599,1.009
446.629,1.011
446.659,1.013
446.689,1.003
446.719,1.000
446.749,1.003
446.779,1.007
446.809,1.012
446.839,1.006
446.869,1.017
446.899,1.015
446.929,1.009
446.959,1.009
446.989,1.014
447.019,1.011
447.049,1.013
447.079,1.021
447.109,1.032
447.139,1.081
447.169,1.073
447.199,1.006
447.229,0.975
447.259,0.976
447.289,0.987
447.319,1.000
447.349,1.017
447.379,1.011
447.409,1.000
447.439,1.001
447.469,1.017
447.499,1.004
447.529,0.997
447.559,1.014
447.589,1.014
447.619,1.018
447.649,1.013
447.679,1.029
447.709,1.002
447.739,1.008
447.769,1.036
447.799,1.024
447.829,0.981
447.859,1.003
447.889,1.037
447.919,0.995
447.949,1.001
447.979,1.042
448.009,1.024
448.039,0.985
448.069,0.989
448.099,1.012
448.129,1.029
448.159,1.011
448.189,1.004
448.219,1.019
448.249,1.031
448.279,1.014
448.309,1.001
448.339,1.013
448.369,1.015
448.399,1.018
448.429,1.014
448.459,1.020
448.489,1.008
448.519,1.002
448.549,1.008
448.579,1.013
448.609,1.021
448.639,1.016
448.669,1.020
448.699,1.023
448.729,1.018
448.759,1.015
448.789,1.014
448.819,1.025
448.849,1.020
448.879,1.021
448.909,1.024
448.939,1.024
448.969,1.020
448.999,1.021
449.029,1.017
449.059,1.010
449.089,1.022
449.119,1.021
449.149,1.025
449.179,1.021
449.209,1.025
449.239,1.026
449.269,1.016
449.299,1.023
449.329,1.023
449.359,1.026
449.389,1.020
449.419,1.017
449.449,1.014
449.479,1.014
449.509,1.019
449.539,1.019
449.569,1.021
449.599,1.011
449.629,1.012
449.659,1.021
449.689,1.023
449.719,1.021
449.749,1.019
449.779,1.021
449.809,1.019
449.839,1.021
449.869,1.024
449.899,1.016
449.929,1.021
449.959,1.021
449.989,1.022
450.019,1.018
450.049,1.016
450.079,1.019
450.109,1.020
450.139,1.024
450.169,1.023
450.199,1.013
450.229,1.021
