df_hash,22ZHK4.1W3XND
318.367,1.065
318.397,1.067
318.427,1.072
318.457,1.072
318.487,1.075
318.517,1.075
318.547,1.073
318.577,1.071
318.607,1.077
318.637,1.077
318.667,1.074
318.697,1.078
318.727,1.081
318.757,1.077
318.787,1.071
318.817,1.089
318.847,1.076
318.877,1.066
318.907,1.067
318.937,1.082
318.967,1.059
318.997,1.066
319.027,1.081
319.057,1.073
319.087,1.077
319.117,1.073
319.147,1.070
319.177,1.073
319.207,1.075
319.237,1.071
319.267,1.072
319.297,1.088
319.327,1.086
319.357,1.080
319.387,1.081
319.417,1.086
319.447,1.091
319.477,1.069
319.507,1.057
319.537,1.076
319.567,1.073
319.597,1.067
319.627,1.068
319.657,1.066
319.687,1.065
319.717,1.062
319.747,1.056
319.777,1.064
319.807,1.071
319.837,1.070
319.867,1.064
319.897,1.072
319.927,1.072
319.957,1.076
319.987,1.069
320.017,1.074
320.047,1.072
320.077,1.072
320.107,1.078
320.137,1.074
320.167,1.076
320.197,1.074
320.227,1.071
320.257,1.074
320.287,1.071
320.317,1.076
320.347,1.082
320.377,1.070
320.407,1.065
320.437,1.079
320.467,1.073
320.497,1.071
320.527,1.079
320.557,1.073
320.587,1.072
320.617,1.072
320.647,1.076
320.677,1.074
320.707,1.075
320.737,1.077
320.767,1.073
320.797,1.072
320.827,1.073
320.857,1.074
320.887,1.068
320.917,1.076
320.947,1.079
320.977,1.078
321.007,1.074
321.037,1.069
321.067,1.067
321.097,1.078
321.127,1.077
321.157,1.075
321.187,1.067
321.217,1.075
321.247,1.077
321.277,1.073
321.307,1.073
321.337,1.075
321.367,1.077
321.397,1.077
321.427,1.081
321.457,1.073
321.487,1.080
321.517,1.068
321.547,1.069
321.577,1.078
321.607,1.071
321.637,1.082
321.667,1.079
321.697,1.081
321.727,1.079
321.757,1.077
321.787,1.070
321.817,1.079
321.847,1.079
321.877,1.081
321.907,1.093
321.937,1.077
321.967,1.079
321.997,1.094
322.027,1.104
322.057,1.095
322.087,1.098
322.117,1.105
322.147,1.091
322.177,1.101
322.207,1.099
322.237,1.101
322.267,1.104
322.297,1.069
322.327,1.068
322.357,1.059
322.387,1.043
322.417,1.074
322.447,1.065
322.477,1.051
322.507,1.044
322.537,1.037
322.567,1.061
322.597,1.035
322.627,1.022
322.657,1.044
322.687,1.021
322.717,1.027
322.747,1.051
322.777,1.024
322.807,1.019
322.837,1.044
322.867,1.057
322.897,1.062
322.927,1.061
322.957,1.071
322.987,1.068
323.017,1.044
323.047,1.042
323.077,1.043
323.107,1.039
323.137,1.045
323.167,1.061
323.197,1.084
323.227,1.049
323.257,1.104
323.287,1.079
323.317,1.065
323.347,1.066
323.377,1.077
323.407,1.076
323.437,1.072
323.467,1.107
323.497,1.112
323.527,1.095
323.557,1.096
323.587,1.085
323.617,1.075
323.647,1.086
323.677,1.075
323.707,1.057
323.737,1.056
323.767,1.058
323.797,1.031
323.827,1.021
323.857,1.024
323.887,0.977
323.917,0.909
323.947,0.966
323.977,1.008
324.007,1.061
324.037,1.088
324.067,1.112
324.097,1.119
324.127,1.110
324.157,1.095
324.187,1.088
324.217,1.049
324.247,1.045
324.277,1.037
324.307,1.018
324.337,1.028
324.367,1.036
324.397,1.030
324.427,1.030
324.457,1.023
324.487,1.034
324.517,1.021
324.547,1.007
324.577,1.037
324.607,1.083
324.637,1.106
324.667,1.092
324.697,1.114
324.727,1.091
324.757,1.053
324.787,1.019
324.817,0.963
324.847,0.964
324.877,1.006
324.907,0.996
324.937,0.987
324.967,0.989
324.997,1.008
325.027,1.025
325.057,1.033
325.087,1.050
325.117,1.039
325.147,1.052
325.177,1.072
325.207,1.070
325.237,1.064
325.267,1.069
325.297,1.073
325.327,1.066
325.357,1.090
325.387,1.085
325.417,1.082
325.447,1.074
325.477,1.073
325.507,1.076
325.537,1.072
325.567,1.068
325.597,1.074
325.627,1.100
325.657,1.102
325.687,1.096
325.717,1.096
325.747,1.094
325.777,1.091
325.807,1.083
325.837,1.081
325.867,1.070
325.897,1.082
325.927,1.086
325.957,1.082
325.987,1.078
326.017,1.080
326.047,1.086
326.077,1.091
326.107,1.082
326.137,1.078
326.167,1.077
326.197,1.078
326.227,1.071
326.257,1.076
326.287,1.072
326.317,1.080
326.347,1.087
326.377,1.082
326.407,1.080
326.437,1.078
326.467,1.079
326.497,1.084
326.527,1.081
326.557,1.080
326.587,1.082
326.617,1.067
326.647,1.079
326.677,1.083
326.707,1.080
326.737,1.077
326.767,1.080
326.797,1.082
326.827,1.078
326.857,1.083
326.887,1.078
326.917,1.075
326.947,1.073
326.977,1.076
327.007,1.079
327.037,1.078
327.067,1.081
327.097,1.087
327.127,1.085
327.157,1.085
327.187,1.084
327.217,1.079
327.247,1.076
327.277,1.083
327.307,1.075
327.337,1.078
327.367,1.084
327.397,1.077
327.427,1.080
327.457,1.082
327.487,1.083
327.517,1.078
327.547,1.083
327.577,1.077
327.607,1.076
327.637,1.073
327.667,1.081
327.697,1.077
327.727,1.074
327.757,1.081
327.787,1.081
327.817,1.079
327.847,1.084
327.877,1.075
327.907,1.073
327.937,1.078
327.967,1.085
327.997,1.081
328.027,1.082
328.057,1.084
328.087,1.088
328.117,1.083
328.147,1.085
328.177,1.075
328.207,1.078
328.237,1.085
328.267,1.085
328.297,1.081
328.327,1.093
328.357,1.093
328.387,1.082
328.417,1.094
328.447,1.087
328.477,1.094
328.507,1.089
328.537,1.084
328.567,1.085
328.597,1.083
328.627,1.094
328.657,1.085
328.687,1.083
328.717,1.097
328.747,1.090
328.777,1.082
328.807,1.083
328.837,1.089
328.867,1.095
328.897,1.083
328.927,1.081
328.957,1.076
328.987,1.079
329.017,1.069
329.047,1.062
329.077,1.070
329.107,1.066
329.137,1.068
329.167,1.056
329.197,1.055
329.227,1.084
329.257,1.091
329.287,1.084
329.317,1.072
329.347,1.079
329.377,1.088
329.407,1.079
329.437,1.080
329.467,1.079
329.497,1.066
329.527,1.061
329.557,1.064
329.587,1.060
329.617,1.049
329.647,1.061
329.677,1.054
329.707,1.054
329.737,1.060
329.767,1.046
329.797,1.038
329.827,1.049
329.857,1.048
329.887,1.056
329.917,1.053
329.947,1.062
329.977,1.063
330.007,1.067
330.037,1.062
330.067,1.053
330.097,1.085
330.127,1.082
330.157,1.097
330.187,1.091
330.217,1.087
330.247,1.079
330.277,1.087
330.307,1.076
330.337,1.069
330.367,1.046
330.397,1.058
330.427,1.057
330.457,1.058
330.487,1.076
330.517,1.064
330.547,1.074
330.577,1.085
330.607,1.079
330.637,1.072
330.667,1.066
330.697,1.083
330.727,1.082
330.757,1.068
330.787,1.080
330.817,1.085
330.847,1.073
330.877,1.076
330.907,1.085
330.937,1.065
330.967,1.077
330.997,1.083
331.027,1.065
331.057,1.071
331.087,1.080
331.117,1.073
331.147,1.076
331.177,1.081
331.207,1.074
331.237,1.068
331.267,1.075
331.297,1.074
331.327,1.077
331.357,1.073
331.387,1.075
331.417,1.073
331.447,1.078
331.477,1.078
331.507,1.074
331.537,1.077
331.567,1.081
331.597,1.075
331.627,1.077
331.657,1.076
331.687,1.071
331.717,1.079
331.747,1.074
331.777,1.069
331.807,1.066
331.837,1.077
331.867,1.075
331.897,1.071
331.927,1.076
331.957,1.067
331.987,1.082
332.017,1.073
332.047,1.071
332.077,1.072
332.107,1.074
332.137,1.076
332.167,1.072
332.197,1.082
332.227,1.073
332.257,1.072
332.287,1.076
332.317,1.075
332.347,1.071
332.377,1.076
332.407,1.074
332.437,1.070
332.467,1.075
332.497,1.076
332.527,1.077
332.557,1.079
332.587,1.071
332.617,1.075
332.647,1.079
332.677,1.069
332.707,1.076
332.737,1.071
332.767,1.078
332.797,1.074
332.827,1.076
332.857,1.080
332.887,1.076
332.917,1.077
332.947,1.071
332.977,1.069
333.007,1.072
333.037,1.074
333.067,1.074
333.097,1.080
333.127,1.076
333.157,1.076
333.187,1.079
333.217,1.081
333.247,1.078
333.277,1.080
333.307,1.077
333.337,1.071
333.367,1.075
333.397,1.081
333.427,1.075
333.457,1.074
333.487,1.076
333.517,1.081
333.547,1.078
333.577,1.086
333.607,1.082
333.637,1.074
333.667,1.078
333.697,1.079
333.727,1.073
333.757,1.075
333.787,1.076
333.817,1.070
333.847,1.075
333.877,1.073
333.907,1.073
333.937,1.078
333.967,1.075
333.997,1.071
334.027,1.079
334.057,1.072
334.087,1.079
334.117,1.079
334.147,1.073
334.177,1.080
334.207,1.072
334.237,1.070
334.267,1.077
334.297,1.074
334.327,1.083
334.357,1.073
334.387,1.070
334.417,1.071
334.447,1.082
334.477,1.082
334.507,1.076
334.537,1.078
334.567,1.075
334.597,1.075
334.627,1.079
334.657,1.079
334.687,1.079
334.717,1.078
334.747,1.083
334.777,1.084
334.807,1.080
334.837,1.074
334.867,1.073
334.897,1.079
334.927,1.081
334.957,1.081
334.987,1.071
335.017,1.075
335.047,1.074
335.077,1.074
335.107,1.079
335.137,1.072
335.167,1.077
335.197,1.083
335.227,1.070
335.257,1.072
335.287,1.083
335.317,1.076
335.347,1.072
335.377,1.089
335.407,1.080
335.437,1.076
335.467,1.085
335.497,1.076
335.527,1.082
335.557,1.081
335.587,1.075
335.617,1.077
335.647,1.080
335.677,1.073
335.707,1.075
335.737,1.071
335.767,1.074
335.797,1.078
335.827,1.077
335.857,1.080
335.887,1.081
335.917,1.075
335.947,1.076
335.977,1.078
336.007,1.079
336.037,1.079
336.067,1.078
336.097,1.073
336.127,1.083
336.157,1.081
336.187,1.072
336.217,1.079
336.247,1.080
336.277,1.078
336.307,1.074
336.337,1.071
336.367,1.077
336.397,1.072
336.427,1.074
336.457,1.077
336.487,1.082
336.517,1.077
336.547,1.074
336.577,1.079
336.607,1.074
336.637,1.078
336.667,1.082
336.697,1.074
336.727,1.080
336.757,1.082
336.787,1.073
336.817,1.078
336.847,1.079
336.877,1.083
336.907,1.077
336.937,1.075
336.967,1.074
336.997,1.073
337.027,1.077
337.057,1.076
337.087,1.073
337.117,1.088
337.147,1.076
337.177,1.081
337.207,1.079
337.237,1.081
337.267,1.074
337.297,1.082
337.327,1.084
337.357,1.074
337.387,1.082
337.417,1.079
337.447,1.075
337.477,1.075
337.507,1.076
337.537,1.074
337.567,1.080
337.597,1.083
337.627,1.071
337.657,1.081
337.687,1.081
337.717,1.077
337.747,1.072
337.777,1.080
337.807,1.076
337.837,1.072
337.867,1.077
337.897,1.083
337.927,1.076
337.957,1.073
337.987,1.078
338.017,1.073
338.047,1.077
338.077,1.074
338.107,1.077
338.137,1.071
338.167,1.077
338.197,1.082
338.227,1.079
338.257,1.079
338.287,1.078
338.317,1.073
338.347,1.075
338.377,1.082
338.407,1.076
338.437,1.080
338.467,1.078
338.497,1.079
338.527,1.078
338.557,1.075
338.587,1.083
338.617,1.078
338.647,1.080
338.677,1.085
338.707,1.081
338.737,1.077
338.767,1.088
338.797,1.101
338.827,1.099
338.857,1.096
338.887,1.104
338.917,1.102
338.947,1.113
338.977,1.117
339.007,1.132
339.037,1.126
339.067,1.104
339.097,1.081
339.127,1.105
339.157,1.051
339.187,1.047
339.217,1.047
339.247,1.072
339.277,1.060
339.307,1.037
339.337,1.071
339.367,1.077
339.397,1.050
339.427,1.059
339.457,1.088
339.487,1.073
339.517,1.076
339.547,1.079
339.577,1.082
339.607,1.086
339.637,1.095
339.667,1.091
339.697,1.088
339.727,1.101
339.757,1.086
339.787,1.096
339.817,1.088
339.847,1.067
339.877,1.054
339.907,1.056
339.937,1.081
339.967,1.045
339.997,1.077
340.027,1.084
340.057,1.056
340.087,1.049
340.117,1.059
340.147,1.044
340.177,1.027
340.207,1.061
340.237,1.045
340.267,1.006
340.297,1.027
340.327,1.037
340.357,1.030
340.387,0.999
340.417,1.007
340.447,1.034
340.477,1.055
340.507,1.025
340.537,1.017
340.567,1.028
340.597,1.039
340.627,1.038
340.657,1.048
340.687,1.045
340.717,1.001
340.747,1.002
340.777,1.003
340.807,1.001
340.837,1.005
340.867,1.000
340.897,0.959
340.927,0.911
340.957,0.898
340.987,0.935
341.017,1.027
341.047,1.193
341.077,1.372
341.107,1.206
341.137,1.168
341.167,1.181
341.197,1.190
341.227,1.167
341.257,1.257
341.287,1.220
341.317,1.108
341.347,1.095
341.377,1.134
341.407,1.148
341.437,1.089
341.467,1.049
341.497,1.074
341.527,1.024
341.557,0.996
341.587,1.017
341.617,1.020
341.647,0.995
341.677,1.028
341.707,1.020
341.737,1.011
341.767,0.996
341.797,1.018
341.827,1.021
341.857,1.015
341.887,1.002
341.917,1.017
341.947,1.042
341.977,1.163
342.007,1.255
342.037,1.257
342.067,1.245
342.097,1.209
342.127,1.137
342.157,1.123
342.187,1.148
342.217,1.146
342.247,1.160
342.277,1.155
342.307,1.163
342.337,1.103
342.367,1.022
342.397,0.895
342.427,0.833
342.457,0.790
342.487,0.822
342.517,0.865
342.547,0.881
342.577,0.974
342.607,1.024
342.637,1.039
342.667,1.100
342.697,1.142
342.727,1.176
342.757,1.133
342.787,1.155
342.817,1.109
342.847,1.053
342.877,1.013
342.907,1.115
342.937,1.192
342.967,1.174
342.997,1.023
343.027,1.053
343.057,1.077
343.087,1.059
343.117,1.067
343.147,1.104
343.177,1.058
343.207,1.050
343.237,0.976
343.267,1.060
343.297,1.217
343.327,1.341
343.357,1.440
343.387,1.167
343.417,0.956
343.447,0.920
343.477,0.999
343.507,1.089
343.537,1.100
343.567,1.034
343.597,0.991
343.627,0.997
343.657,0.988
343.687,1.031
343.717,1.028
343.747,1.038
343.777,1.041
343.807,1.019
343.837,1.001
343.867,0.992
343.897,1.021
343.927,1.044
343.957,1.000
343.987,0.997
344.017,0.992
344.047,1.024
344.077,1.027
344.107,1.016
344.137,1.046
344.167,1.056
344.197,1.056
344.227,1.075
344.257,1.044
344.287,1.078
344.317,1.089
344.347,1.071
344.377,1.078
344.407,1.050
344.437,1.079
344.467,1.102
344.497,1.081
344.527,1.120
344.557,1.145
344.587,1.120
344.617,1.132
344.647,1.144
344.677,1.101
344.707,1.082
344.737,1.083
344.767,1.073
344.797,1.077
344.827,1.062
344.857,1.054
344.887,1.036
344.917,1.040
344.947,1.049
344.977,1.064
345.007,1.083
345.037,1.069
345.067,1.082
345.097,1.077
345.127,1.087
345.157,1.086
345.187,1.065
345.217,1.056
345.247,1.053
345.277,1.041
345.307,0.966
345.337,0.848
345.367,0.830
345.397,0.876
345.427,1.160
345.457,1.356
345.487,1.356
345.517,1.236
345.547,1.342
345.577,1.334
345.607,1.298
345.637,1.377
345.667,1.351
345.697,1.263
345.727,1.216
345.757,1.081
345.787,1.065
345.817,1.059
345.847,1.078
345.877,1.073
345.907,1.051
345.937,1.125
345.967,1.062
345.997,1.047
346.027,0.940
346.057,0.888
346.087,0.891
346.117,0.874
346.147,1.000
346.177,1.040
346.207,1.018
346.237,1.073
346.267,1.053
346.297,1.024
346.327,1.011
346.357,1.021
346.387,1.030
346.417,0.988
346.447,0.981
346.477,1.021
346.507,0.949
346.537,0.901
346.567,0.937
346.597,0.920
346.627,0.928
346.657,0.961
346.687,0.997
346.717,1.102
346.747,1.112
346.777,1.093
346.807,1.143
346.837,1.184
346.867,1.204
346.897,1.147
346.927,1.180
346.957,1.217
346.987,1.177
347.017,1.122
347.047,1.120
347.077,1.168
347.107,1.144
347.137,1.153
347.167,1.105
347.197,1.102
347.227,1.078
347.257,1.060
347.287,1.011
347.317,0.988
347.347,0.996
347.377,1.013
347.407,0.996
347.437,1.032
347.467,1.021
347.497,1.027
347.527,1.027
347.557,1.061
347.587,1.046
347.617,1.064
347.647,1.115
347.677,1.117
347.707,1.113
347.737,1.138
347.767,1.120
347.797,1.121
347.827,1.116
347.857,1.090
347.887,1.089
347.917,1.088
347.947,1.077
347.977,1.091
348.007,1.083
348.037,1.077
348.067,1.070
348.097,1.075
348.127,1.072
348.157,1.070
348.187,1.077
348.217,1.083
348.247,1.078
348.277,1.078
348.307,1.076
348.337,1.070
348.367,1.076
348.397,1.080
348.427,1.075
348.457,1.088
348.487,1.074
348.517,1.077
348.547,1.085
348.577,1.081
348.607,1.073
348.637,1.082
348.667,1.075
348.697,1.079
348.727,1.066
348.757,1.064
348.787,1.071
348.817,1.065
348.847,1.065
348.877,1.071
348.907,1.059
348.937,1.074
348.967,1.076
348.997,1.073
349.027,1.072
349.057,1.078
349.087,1.069
349.117,1.068
349.147,1.078
349.177,1.082
349.207,1.084
349.237,1.078
349.267,1.074
349.297,1.079
349.327,1.073
349.357,1.074
349.387,1.066
349.417,1.069
349.447,1.064
349.477,1.072
349.507,1.072
349.537,1.072
349.567,1.071
349.597,1.072
349.627,1.073
349.657,1.073
349.687,1.064
349.717,1.070
349.747,1.075
349.777,1.076
349.807,1.074
349.837,1.076
349.867,1.075
349.897,1.076
349.927,1.072
349.957,1.072
349.987,1.067
350.017,1.071
350.047,1.075
350.077,1.066
350.107,1.077
350.137,1.072
350.167,1.072
350.197,1.071
350.227,1.076
350.257,1.067
350.287,1.071
350.317,1.067
350.347,1.070
350.377,1.074
350.407,1.076
350.437,1.071
350.467,1.076
350.497,1.073
350.527,1.077
350.557,1.073
350.587,1.072
350.617,1.062
350.647,1.060
350.677,1.067
350.707,1.074
350.737,1.090
350.767,1.091
350.797,1.085
350.827,1.069
350.857,1.078
350.887,1.078
350.917,1.070
350.947,1.071
350.977,1.074
351.007,1.072
351.037,1.069
351.067,1.065
351.097,1.067
351.127,1.068
351.157,1.064
351.187,1.061
351.217,1.072
351.247,1.075
351.277,1.067
351.307,1.069
351.337,1.070
351.367,1.077
351.397,1.073
351.427,1.077
351.457,1.068
351.487,1.068
351.517,1.070
351.547,1.071
351.577,1.076
351.607,1.069
351.637,1.073
351.667,1.081
351.697,1.073
351.727,1.072
351.757,1.071
351.787,1.066
351.817,1.072
351.847,1.078
351.877,1.074
351.907,1.073
351.937,1.074
351.967,1.068
351.997,1.067
352.027,1.066
352.057,1.077
352.087,1.077
352.117,1.080
352.147,1.084
352.177,1.086
352.207,1.083
352.237,1.080
352.267,1.101
352.297,1.106
352.327,1.091
352.357,1.097
352.387,1.129
352.417,1.113
352.447,1.109
352.477,1.109
352.507,1.079
352.537,1.062
352.567,1.059
352.597,1.062
352.627,1.050
352.657,1.024
352.687,1.034
352.717,1.036
352.747,1.027
352.777,1.040
352.807,1.036
352.837,1.032
352.867,1.045
352.897,1.041
352.927,1.039
352.957,1.040
352.987,1.037
353.017,1.046
353.047,1.045
353.077,1.047
353.107,1.076
353.137,1.076
353.167,1.080
353.197,1.090
353.227,1.089
353.257,1.110
353.287,1.114
353.317,1.111
353.347,1.102
353.377,1.096
353.407,1.096
353.437,1.078
353.467,1.063
353.497,1.072
353.527,1.075
353.557,1.069
353.587,1.067
353.617,1.077
353.647,1.073
353.677,1.085
353.707,1.082
353.737,1.073
353.767,1.061
353.797,1.076
353.827,1.072
353.857,1.070
353.887,1.063
353.917,1.064
353.947,1.076
353.977,1.070
354.007,1.063
354.037,1.059
354.067,1.061
354.097,1.069
354.127,1.073
354.157,1.080
354.187,1.082
354.217,1.088
354.247,1.072
354.277,1.064
354.307,1.057
354.337,1.034
354.367,1.034
354.397,1.046
354.427,1.071
354.457,1.082
354.487,1.091
354.517,1.109
354.547,1.092
354.577,1.094
354.607,1.085
354.637,1.083
354.667,1.081
354.697,1.077
354.727,1.066
354.757,1.074
354.787,1.079
354.817,1.071
354.847,1.081
354.877,1.082
354.907,1.073
354.937,1.076
354.967,1.076
354.997,1.078
355.027,1.075
355.057,1.083
355.087,1.082
355.117,1.087
355.147,1.079
355.177,1.074
355.207,1.083
355.237,1.077
355.267,1.085
355.297,1.079
355.327,1.077
355.357,1.086
355.387,1.084
355.417,1.084
355.447,1.078
355.477,1.074
355.507,1.062
355.537,1.078
355.567,1.076
355.597,1.081
355.627,1.084
355.657,1.081
355.687,1.078
355.717,1.084
355.747,1.076
355.777,1.070
355.807,1.069
355.837,1.070
355.867,1.073
355.897,1.082
355.927,1.080
355.957,1.082
355.987,1.089
356.017,1.084
356.047,1.076
356.077,1.072
356.107,1.069
356.137,1.076
356.167,1.077
356.197,1.068
356.227,1.075
356.257,1.075
356.287,1.070
356.317,1.076
356.347,1.081
356.377,1.083
356.407,1.083
356.437,1.079
356.467,1.082
356.497,1.082
356.527,1.074
356.557,1.072
356.587,1.076
356.617,1.078
356.647,1.079
356.677,1.078
356.707,1.067
356.737,1.075
356.767,1.080
356.797,1.076
356.827,1.074
356.857,1.080
356.887,1.074
356.917,1.073
356.947,1.078
356.977,1.075
357.007,1.074
357.037,1.072
357.067,1.073
357.097,1.076
357.127,1.079
357.157,1.078
357.187,1.075
357.217,1.077
357.247,1.071
357.277,1.079
357.307,1.082
357.337,1.079
357.367,1.083
357.397,1.081
357.427,1.082
357.457,1.084
357.487,1.080
357.517,1.071
357.547,1.071
357.577,1.077
357.607,1.079
357.637,1.083
357.667,1.072
357.697,1.069
357.727,1.071
357.757,1.070
357.787,1.074
357.817,1.080
357.847,1.075
357.877,1.071
357.907,1.072
357.937,1.075
357.967,1.074
357.997,1.072
358.027,1.080
358.057,1.081
358.087,1.073
358.117,1.080
358.147,1.074
358.177,1.074
358.207,1.077
358.237,1.072
358.267,1.070
358.297,1.073
358.327,1.073
358.357,1.078
358.387,1.083
358.417,1.078
358.447,1.078
358.477,1.075
358.507,1.072
358.537,1.076
358.567,1.073
358.597,1.076
358.627,1.070
358.657,1.080
358.687,1.081
358.717,1.076
358.747,1.068
358.777,1.078
358.807,1.076
358.837,1.076
358.867,1.079
358.897,1.082
358.927,1.078
358.957,1.078
358.987,1.079
359.017,1.076
359.047,1.080
359.077,1.070
359.107,1.075
359.137,1.077
359.167,1.078
359.197,1.082
359.227,1.071
359.257,1.072
359.287,1.075
359.317,1.079
359.347,1.079
359.377,1.079
359.407,1.083
359.437,1.073
359.467,1.073
359.497,1.072
359.527,1.073
359.557,1.081
359.587,1.078
359.617,1.073
359.647,1.078
359.677,1.076
359.707,1.074
359.737,1.075
359.767,1.082
359.797,1.079
359.827,1.074
359.857,1.072
359.887,1.075
359.917,1.078
359.947,1.075
359.977,1.072
360.007,1.078
360.037,1.077
360.067,1.072
360.097,1.072
360.127,1.069
360.157,1.071
360.187,1.079
360.217,1.075
360.247,1.076
360.277,1.075
360.307,1.073
360.337,1.073
360.367,1.078
360.397,1.075
360.427,1.073
360.457,1.078
360.487,1.077
360.517,1.076
360.547,1.069
360.577,1.076
360.607,1.075
360.637,1.081
360.667,1.085
360.697,1.077
360.727,1.076
360.757,1.076
360.787,1.076
360.817,1.076
360.847,1.083
360.877,1.073
360.907,1.076
360.937,1.074
360.967,1.071
360.997,1.078
361.027,1.085
361.057,1.081
361.087,1.076
361.117,1.071
361.147,1.073
361.177,1.079
361.207,1.070
361.237,1.078
361.267,1.075
361.297,1.072
361.327,1.077
361.357,1.075
361.387,1.073
361.417,1.077
361.447,1.077
361.477,1.074
361.507,1.079
361.537,1.079
361.567,1.083
361.597,1.082
361.627,1.078
361.657,1.074
361.687,1.076
361.717,1.069
361.747,1.069
361.777,1.067
361.807,1.080
361.837,1.081
361.867,1.081
361.897,1.075
361.927,1.082
361.957,1.079
361.987,1.068
362.017,1.072
362.047,1.076
362.077,1.082
362.107,1.077
362.137,1.066
362.167,1.068
362.197,1.079
362.227,1.076
362.257,1.077
362.287,1.082
362.317,1.074
362.347,1.078
362.377,1.091
