df_hash,22ZHK4.MYBFT3
395.925,1.043
395.955,1.041
395.985,1.043
396.015,1.040
396.045,1.046
396.075,1.044
396.105,1.045
396.135,1.055
396.165,1.059
396.195,1.062
396.225,1.043
396.255,1.039
396.285,1.035
396.315,1.028
396.345,1.033
396.375,1.037
396.405,1.041
396.435,1.038
396.465,1.049
396.495,1.048
396.525,1.044
396.555,1.044
396.585,1.047
396.615,1.047
396.645,1.043
396.675,1.045
396.705,1.040
396.735,1.040
396.765,1.043
396.795,1.047
396.825,1.049
396.855,1.045
396.885,1.043
396.915,1.041
396.945,1.048
396.975,1.054
397.005,1.049
397.035,1.043
397.065,1.039
397.095,1.038
397.125,1.042
397.155,1.042
397.185,1.050
397.215,1.047
397.245,1.045
397.275,1.042
397.305,1.034
397.335,1.036
397.365,1.043
397.395,1.047
397.425,1.048
397.455,1.048
397.485,1.050
397.515,1.044
397.545,1.046
397.575,1.052
397.605,1.044
397.635,1.045
397.665,1.037
397.695,1.038
397.725,1.038
397.755,1.046
397.785,1.044
397.815,1.040
397.845,1.039
397.875,1.051
397.905,1.049
397.935,1.044
397.965,1.044
397.995,1.044
398.025,1.046
398.055,1.042
398.085,1.037
398.115,1.035
398.145,1.032
398.175,1.037
398.205,1.045
398.235,1.051
398.265,1.051
398.295,1.049
398.325,1.046
398.355,1.048
398.385,1.038
398.415,1.047
398.445,1.049
398.475,1.048
398.505,1.039
398.535,1.041
398.565,1.041
398.595,1.048
398.625,1.046
398.655,1.049
398.685,1.046
398.715,1.047
398.745,1.046
398.775,1.044
398.805,1.041
398.835,1.042
398.865,1.047
398.895,1.044
398.925,1.046
398.955,1.048
398.985,1.049
399.015,1.045
399.045,1.048
399.075,1.045
399.105,1.047
399.135,1.047
399.165,1.046
399.195,1.047
399.225,1.039
399.255,1.042
399.285,1.050
399.315,1.052
399.345,1.061
399.375,1.052
399.405,1.034
399.435,1.044
399.465,1.043
399.495,1.036
399.525,1.036
399.555,1.041
399.585,1.045
399.615,1.047
399.645,1.045
399.675,1.041
399.705,1.042
399.735,1.044
399.765,1.046
399.795,1.054
399.825,1.047
399.855,1.044
399.885,1.041
399.915,1.040
399.945,1.047
399.975,1.055
400.005,1.048
400.035,1.046
400.065,1.048
400.095,1.045
400.125,1.050
400.155,1.055
400.185,1.043
400.215,1.039
400.245,1.042
400.275,1.049
400.305,1.049
400.335,1.048
400.365,1.044
400.395,1.041
400.425,1.053
400.455,1.047
400.485,1.039
400.515,1.046
400.545,1.049
400.575,1.051
400.605,1.048
400.635,1.053
400.665,1.048
400.695,1.045
400.725,1.041
400.755,1.043
400.785,1.045
400.815,1.051
400.845,1.048
400.875,1.038
400.905,1.050
400.935,1.050
400.965,1.046
400.995,1.042
401.025,1.052
401.055,1.059
401.085,1.043
401.115,1.041
401.145,1.049
401.175,1.054
401.205,1.037
401.235,1.041
401.265,1.056
401.295,1.054
401.325,1.054
401.355,1.044
401.385,1.039
401.415,1.039
401.445,1.048
401.475,1.053
401.505,1.048
401.535,1.052
401.565,1.041
401.595,1.049
401.625,1.042
401.655,1.038
401.685,1.037
401.715,1.032
401.745,1.050
401.775,1.058
401.805,1.061
401.835,1.050
401.865,1.034
401.895,1.040
401.925,1.037
401.955,1.033
401.985,1.063
402.015,1.070
402.045,1.049
402.075,1.033
402.105,1.031
402.135,1.031
402.165,1.030
402.195,1.035
402.225,1.044
402.255,1.053
402.285,1.045
402.315,1.048
402.345,1.042
402.375,1.043
402.405,1.043
402.435,1.046
402.465,1.045
402.495,1.044
402.525,1.043
402.555,1.045
402.585,1.048
402.615,1.054
402.645,1.043
402.675,1.037
402.705,1.043
402.735,1.039
402.765,1.040
402.795,1.047
402.825,1.041
402.855,1.046
402.885,1.050
402.915,1.050
402.945,1.035
402.975,1.042
403.005,1.044
403.035,1.038
403.065,1.043
403.095,1.041
403.125,1.036
403.155,1.042
403.185,1.035
403.215,1.047
403.245,1.035
403.275,1.053
403.305,1.041
403.335,1.038
403.365,1.035
403.395,1.041
403.425,1.042
403.455,1.041
403.485,1.050
403.515,1.047
403.545,1.045
403.575,1.042
403.605,1.044
403.635,1.045
403.665,1.042
403.695,1.045
403.725,1.038
403.755,1.044
403.785,1.040
403.815,1.037
403.845,1.038
403.875,1.044
403.905,1.043
403.935,1.046
403.965,1.047
403.995,1.044
404.025,1.042
404.055,1.045
404.085,1.046
404.115,1.041
404.145,1.045
404.175,1.043
404.205,1.045
404.235,1.040
404.265,1.046
404.295,1.044
404.325,1.040
404.355,1.049
404.385,1.044
404.415,1.036
404.445,1.043
404.475,1.043
404.505,1.045
404.535,1.043
404.565,1.042
404.595,1.042
404.625,1.039
404.655,1.047
404.685,1.042
404.715,1.042
404.745,1.046
404.775,1.043
404.805,1.047
404.835,1.045
404.865,1.047
404.895,1.045
404.925,1.043
404.955,1.047
404.985,1.048
405.015,1.043
405.045,1.043
405.075,1.043
405.105,1.048
405.135,1.049
405.165,1.044
405.195,1.043
405.225,1.043
405.255,1.045
405.285,1.052
405.315,1.040
405.345,1.037
405.375,1.048
405.405,1.057
405.435,1.051
405.465,1.047
405.495,1.059
405.525,1.043
405.555,1.036
405.585,1.046
405.615,1.044
405.645,1.042
405.675,1.041
405.705,1.042
405.735,1.045
405.765,1.049
405.795,1.050
405.825,1.047
405.855,1.047
405.885,1.046
405.915,1.039
405.945,1.053
405.975,1.048
406.005,1.052
406.035,1.045
406.065,1.046
406.095,1.049
406.125,1.048
406.155,1.041
406.185,1.041
406.215,1.046
406.245,1.048
406.275,1.046
406.305,1.045
406.335,1.046
406.365,1.057
406.395,1.050
406.425,1.044
406.455,1.044
406.485,1.046
406.515,1.042
406.545,1.046
406.575,1.049
406.605,1.050
406.635,1.044
406.665,1.045
406.695,1.047
406.725,1.048
406.755,1.040
406.785,1.047
406.815,1.046
406.845,1.052
406.875,1.048
406.905,1.048
406.935,1.044
406.965,1.039
406.995,1.046
407.025,1.050
407.055,1.047
407.085,1.044
407.115,1.048
407.145,1.044
407.175,1.049
407.205,1.048
407.235,1.044
407.265,1.041
407.295,1.049
407.325,1.048
407.355,1.045
407.385,1.049
407.415,1.048
407.445,1.047
407.475,1.049
407.505,1.047
407.535,1.051
407.565,1.046
407.595,1.045
407.625,1.046
407.655,1.050
407.685,1.048
407.715,1.053
407.745,1.050
407.775,1.048
407.805,1.042
407.835,1.044
407.865,1.046
407.895,1.048
407.925,1.045
407.955,1.052
407.985,1.048
408.015,1.044
408.045,1.055
408.075,1.048
408.105,1.042
408.135,1.049
408.165,1.046
408.195,1.046
408.225,1.048
408.255,1.047
408.285,1.050
408.315,1.047
408.345,1.049
408.375,1.045
408.405,1.048
408.435,1.043
408.465,1.045
408.495,1.049
408.525,1.051
408.555,1.046
408.585,1.046
408.615,1.048
408.645,1.047
408.675,1.046
408.705,1.050
408.735,1.057
408.765,1.032
408.795,1.072
408.825,1.074
408.855,1.063
408.885,1.041
408.915,1.023
408.945,1.017
408.975,1.023
409.005,1.048
409.035,1.055
409.065,1.051
409.095,1.044
409.125,1.041
409.155,1.033
409.185,1.042
409.215,1.044
409.245,1.045
409.275,1.052
409.305,1.053
409.335,1.057
409.365,1.055
409.395,1.049
409.425,1.050
409.455,1.041
409.485,1.048
409.515,1.054
409.545,1.061
409.575,1.046
409.605,1.050
409.635,1.049
409.665,1.052
409.695,1.048
409.725,1.048
409.755,1.045
409.785,1.041
409.815,1.043
409.845,1.050
409.875,1.057
409.905,1.061
409.935,1.050
409.965,1.046
409.995,1.047
410.025,1.042
410.055,1.040
410.085,1.041
410.115,1.044
410.145,1.050
410.175,1.053
410.205,1.052
410.235,1.048
410.265,1.046
410.295,1.041
410.325,1.043
410.355,1.048
410.385,1.051
410.415,1.045
410.445,1.046
410.475,1.049
410.505,1.042
410.535,1.043
410.565,1.050
410.595,1.050
410.625,1.053
410.655,1.053
410.685,1.056
410.715,1.059
410.745,1.056
410.775,1.043
410.805,1.033
410.835,1.052
410.865,1.047
410.895,1.045
410.925,1.052
410.955,1.044
410.985,1.056
411.015,1.052
411.045,1.044
411.075,1.041
411.105,1.049
411.135,1.048
411.165,1.044
411.195,1.047
411.225,1.045
411.255,1.043
411.285,1.054
411.315,1.046
411.345,1.043
411.375,1.047
411.405,1.051
411.435,1.050
411.465,1.051
411.495,1.047
411.525,1.056
411.555,1.044
411.585,1.040
411.615,1.043
411.645,1.049
411.675,1.045
411.705,1.055
411.735,1.061
411.765,1.049
411.795,1.046
411.825,1.043
411.855,1.047
411.885,1.046
411.915,1.045
411.945,1.036
411.975,1.051
412.005,1.046
412.035,1.049
412.065,1.052
412.095,1.048
412.125,1.048
412.155,1.051
412.185,1.054
412.215,1.050
412.245,1.053
412.275,1.051
412.305,1.040
412.335,1.048
412.365,1.050
412.395,1.043
412.425,1.047
412.455,1.047
412.485,1.049
412.515,1.050
412.545,1.053
412.575,1.050
412.605,1.049
412.635,1.048
412.665,1.044
412.695,1.043
412.725,1.043
412.755,1.047
412.785,1.054
412.815,1.051
412.845,1.050
412.875,1.042
412.905,1.047
412.935,1.054
412.965,1.050
412.995,1.053
413.025,1.056
413.055,1.044
413.085,1.046
413.115,1.050
413.145,1.046
413.175,1.047
413.205,1.063
413.235,1.051
413.265,1.048
413.295,1.049
413.325,1.049
413.355,1.047
413.385,1.044
413.415,1.048
413.445,1.050
413.475,1.047
413.505,1.046
413.535,1.048
413.565,1.050
413.595,1.049
413.625,1.051
413.655,1.050
413.685,1.050
413.715,1.053
413.745,1.047
413.775,1.048
413.805,1.051
413.835,1.048
413.865,1.049
413.895,1.044
413.925,1.047
413.955,1.049
413.985,1.056
414.015,1.047
414.045,1.044
414.075,1.050
414.105,1.051
414.135,1.047
414.165,1.048
414.195,1.050
414.225,1.048
414.255,1.047
414.285,1.048
414.315,1.054
414.345,1.048
414.375,1.048
414.405,1.043
414.435,1.046
414.465,1.047
414.495,1.047
414.525,1.052
414.555,1.050
414.585,1.048
414.615,1.054
414.645,1.048
414.675,1.043
414.705,1.046
414.735,1.050
414.765,1.052
414.795,1.046
414.825,1.046
414.855,1.045
414.885,1.045
414.915,1.052
414.945,1.049
414.975,1.046
415.005,1.047
415.035,1.047
415.065,1.044
415.095,1.036
415.125,1.035
415.155,1.050
415.185,1.053
415.215,1.055
415.245,1.054
415.275,1.053
415.305,1.050
415.335,1.045
415.365,1.045
415.395,1.049
415.425,1.047
415.455,1.044
415.485,1.048
415.515,1.047
415.545,1.048
415.575,1.051
415.605,1.042
415.635,1.043
415.665,1.043
415.695,1.047
415.725,1.052
415.755,1.050
415.785,1.041
415.815,1.046
415.845,1.052
415.875,1.047
415.905,1.050
415.935,1.045
415.965,1.044
415.995,1.049
416.025,1.042
416.055,1.046
416.085,1.041
416.115,1.043
416.145,1.048
416.175,1.050
416.205,1.047
416.235,1.046
416.265,1.045
416.295,1.052
416.325,1.044
416.355,1.046
416.385,1.049
416.415,1.052
416.445,1.051
416.475,1.042
416.505,1.040
416.535,1.045
416.565,1.047
416.595,1.048
416.625,1.052
416.655,1.044
416.685,1.046
416.715,1.041
416.745,1.049
416.775,1.048
416.805,1.044
416.835,1.048
416.865,1.046
416.895,1.049
416.925,1.048
416.955,1.049
416.985,1.047
417.015,1.045
417.045,1.045
417.075,1.049
417.105,1.049
417.135,1.045
417.165,1.045
417.195,1.048
417.225,1.044
417.255,1.050
417.285,1.048
417.315,1.047
417.345,1.042
417.375,1.043
417.405,1.047
417.435,1.051
417.465,1.044
417.495,1.049
417.525,1.045
417.555,1.045
417.585,1.052
417.615,1.044
417.645,1.041
417.675,1.049
417.705,1.048
417.735,1.048
417.765,1.047
417.795,1.050
417.825,1.048
417.855,1.048
417.885,1.046
417.915,1.044
417.945,1.048
417.975,1.044
418.005,1.046
418.035,1.042
418.065,1.049
418.095,1.050
418.125,1.049
418.155,1.051
418.185,1.046
418.215,1.044
418.245,1.047
418.275,1.047
418.305,1.048
418.335,1.051
418.365,1.045
418.395,1.047
418.425,1.048
418.455,1.054
418.485,1.049
418.515,1.044
418.545,1.043
418.575,1.047
418.605,1.047
418.635,1.050
418.665,1.047
418.695,1.048
418.725,1.050
418.755,1.045
418.785,1.048
418.815,1.044
418.845,1.046
418.875,1.046
418.905,1.050
418.935,1.045
418.965,1.046
418.995,1.051
419.025,1.045
419.055,1.048
419.085,1.053
419.115,1.051
419.145,1.041
419.175,1.045
419.205,1.050
419.235,1.049
419.265,1.047
419.295,1.044
419.325,1.045
419.355,1.050
419.385,1.052
419.415,1.048
419.445,1.049
419.475,1.042
419.505,1.045
419.535,1.047
419.565,1.049
419.595,1.052
419.625,1.048
419.655,1.049
419.685,1.048
419.715,1.046
419.745,1.048
419.775,1.045
419.805,1.045
419.835,1.044
419.865,1.050
419.895,1.048
419.925,1.046
419.955,1.046
419.985,1.050
420.015,1.049
420.045,1.054
420.075,1.042
420.105,1.041
420.135,1.047
420.165,1.052
420.195,1.052
420.225,1.050
420.255,1.044
420.285,1.040
420.315,1.049
420.345,1.050
420.375,1.045
420.405,1.048
420.435,1.046
420.465,1.048
420.495,1.050
420.525,1.047
420.555,1.049
420.585,1.047
420.615,1.049
420.645,1.049
420.675,1.050
420.705,1.046
420.735,1.047
420.765,1.053
420.795,1.045
420.825,1.047
420.855,1.051
420.885,1.050
420.915,1.049
420.945,1.046
420.975,1.052
421.005,1.050
421.035,1.046
421.065,1.044
421.095,1.049
421.125,1.046
421.155,1.046
421.185,1.049
421.215,1.046
421.245,1.048
421.275,1.052
421.305,1.048
421.335,1.048
421.365,1.044
421.395,1.050
421.425,1.050
421.455,1.049
421.485,1.046
421.515,1.049
421.545,1.047
421.575,1.049
421.605,1.050
421.635,1.045
421.665,1.049
421.695,1.046
421.725,1.047
421.755,1.047
421.785,1.050
421.815,1.046
421.845,1.052
421.875,1.053
421.905,1.050
421.935,1.041
421.965,1.048
421.995,1.046
422.025,1.048
422.055,1.053
422.085,1.054
422.115,1.046
422.145,1.049
422.175,1.053
422.205,1.047
422.235,1.048
422.265,1.049
422.295,1.046
422.325,1.048
422.355,1.050
422.385,1.048
422.415,1.047
422.445,1.049
422.475,1.049
422.505,1.048
422.535,1.047
422.565,1.048
422.595,1.047
422.625,1.047
422.655,1.049
422.685,1.049
422.715,1.049
422.745,1.050
422.775,1.049
422.805,1.051
422.835,1.046
422.865,1.044
422.895,1.049
422.925,1.050
422.955,1.051
422.985,1.051
423.015,1.050
423.045,1.051
423.075,1.056
423.105,1.042
423.135,1.053
423.165,1.046
423.195,1.043
423.225,1.044
423.255,1.050
423.285,1.051
423.315,1.046
423.345,1.045
423.375,1.042
423.405,1.042
423.435,1.034
423.465,1.053
423.495,1.050
423.525,1.036
423.555,1.035
423.585,1.045
423.615,1.065
423.645,1.061
423.675,1.064
423.705,1.046
423.735,1.047
423.765,1.031
423.795,1.030
423.825,1.045
423.855,1.046
423.885,1.052
423.915,1.050
423.945,1.051
423.975,1.042
424.005,1.053
424.035,1.046
424.065,1.038
424.095,1.039
424.125,1.043
424.155,1.043
424.185,1.046
424.215,1.046
424.245,1.043
424.275,1.052
424.305,1.044
424.335,1.046
424.365,1.048
424.395,1.045
424.425,1.044
424.455,1.040
424.485,1.045
424.515,1.043
424.545,1.047
424.575,1.046
424.605,1.045
424.635,1.040
424.665,1.045
424.695,1.045
424.725,1.050
424.755,1.049
424.785,1.041
424.815,1.044
424.845,1.046
424.875,1.047
424.905,1.045
424.935,1.045
424.965,1.046
424.995,1.047
425.025,1.048
425.055,1.046
425.085,1.049
425.115,1.042
425.145,1.047
425.175,1.045
425.205,1.044
425.235,1.046
425.265,1.042
425.295,1.043
425.325,1.043
425.355,1.045
425.385,1.042
425.415,1.047
425.445,1.053
425.475,1.052
425.505,1.048
425.535,1.042
425.565,1.046
425.595,1.044
425.625,1.047
425.655,1.046
425.685,1.045
425.715,1.039
425.745,1.049
425.775,1.045
425.805,1.044
425.835,1.045
425.865,1.046
425.895,1.045
425.925,1.047
425.955,1.047
425.985,1.045
426.015,1.046
426.045,1.047
426.075,1.051
426.105,1.056
426.135,1.049
426.165,1.049
426.195,1.029
426.225,1.035
426.255,1.042
426.285,1.080
426.315,1.132
426.345,1.081
426.375,1.039
426.405,1.006
426.435,0.973
426.465,0.980
426.495,1.029
426.525,1.065
426.555,1.070
426.585,1.086
426.615,1.086
426.645,1.027
426.675,1.027
426.705,1.035
426.735,1.048
426.765,1.048
426.795,1.067
426.825,1.080
426.855,1.100
426.885,1.061
426.915,1.023
426.945,0.993
426.975,0.987
427.005,1.003
427.035,0.985
427.065,0.996
427.095,1.029
427.125,1.065
427.155,1.069
427.185,1.062
427.215,1.061
427.245,1.050
427.275,1.048
427.305,1.069
427.335,1.044
427.365,1.012
427.395,1.040
427.425,1.049
427.455,1.052
427.485,1.048
427.515,1.053
427.545,1.053
427.575,1.080
427.605,1.082
427.635,1.067
427.665,1.057
427.695,1.033
427.725,1.007
427.755,1.030
427.785,1.062
427.815,1.073
427.845,1.055
427.875,1.050
427.905,1.050
427.935,1.062
427.965,1.067
427.995,1.058
428.025,1.056
428.055,1.050
428.085,1.040
428.115,1.043
428.145,1.040
428.175,1.036
428.205,1.042
428.235,1.045
428.265,1.046
428.295,1.060
428.325,1.059
428.355,1.049
428.385,1.056
428.415,1.062
428.445,1.051
428.475,1.039
428.505,1.045
428.535,1.050
428.565,1.043
428.595,1.047
428.625,1.045
428.655,1.049
428.685,1.056
428.715,1.057
428.745,1.056
428.775,1.053
428.805,1.045
428.835,1.041
428.865,1.044
428.895,1.050
428.925,1.072
428.955,1.054
428.985,1.043
429.015,1.039
429.045,1.045
429.075,1.054
429.105,1.059
429.135,1.058
429.165,1.054
429.195,1.053
429.225,1.052
429.255,1.046
429.285,1.049
429.315,1.055
429.345,1.050
429.375,1.050
429.405,1.046
429.435,1.041
429.465,1.041
429.495,1.041
429.525,1.056
429.555,1.053
429.585,1.051
429.615,1.057
429.645,1.052
429.675,1.055
429.705,1.048
429.735,1.044
429.765,1.037
429.795,1.047
429.825,1.065
429.855,1.056
429.885,1.041
429.915,1.047
429.945,1.031
429.975,1.047
430.005,1.059
430.035,1.055
430.065,1.058
430.095,1.056
430.125,1.051
430.155,1.046
430.185,1.044
430.215,1.044
430.245,1.041
430.275,1.052
430.305,1.060
430.335,1.051
430.365,1.056
430.395,1.063
430.425,1.069
430.455,1.040
430.485,1.043
430.515,1.052
430.545,1.048
430.575,1.054
430.605,1.041
430.635,1.038
430.665,1.037
430.695,1.022
430.725,1.027
430.755,1.043
430.785,1.042
430.815,1.035
430.845,1.039
430.875,1.041
430.905,1.044
430.935,1.044
430.965,1.025
430.995,1.038
431.025,1.042
431.055,1.032
431.085,1.032
431.115,1.039
431.145,1.035
431.175,1.027
431.205,1.036
431.235,1.040
431.265,1.039
431.295,1.035
431.325,1.031
431.355,1.030
431.385,1.046
431.415,1.050
431.445,1.039
431.475,1.040
431.505,1.033
431.535,1.030
431.565,1.021
431.595,1.022
431.625,1.067
431.655,1.052
431.685,1.041
431.715,1.042
431.745,1.046
431.775,1.040
431.805,1.024
431.835,1.030
431.865,1.052
431.895,1.060
431.925,1.047
431.955,1.055
431.985,1.051
432.015,1.043
432.045,1.038
432.075,1.026
432.105,1.036
432.135,1.036
432.165,1.032
432.195,1.038
432.225,1.044
432.255,1.034
432.285,1.043
432.315,1.048
432.345,1.044
432.375,1.037
432.405,1.049
432.435,1.046
432.465,1.037
432.495,1.041
432.525,1.046
432.555,1.040
432.585,1.044
432.615,1.037
432.645,1.035
432.675,1.039
432.705,1.042
432.735,1.045
432.765,1.045
432.795,1.049
432.825,1.047
432.855,1.039
432.885,1.039
432.915,1.037
432.945,1.041
432.975,1.042
433.005,1.044
433.035,1.040
433.065,1.046
433.095,1.053
433.125,1.044
433.155,1.031
433.185,1.046
433.215,1.041
433.245,1.035
433.275,1.037
433.305,1.045
433.335,1.043
433.365,1.042
433.395,1.039
433.425,1.036
433.455,1.042
433.485,1.046
433.515,1.046
433.545,1.041
433.575,1.039
433.605,1.044
433.635,1.045
433.665,1.042
433.695,1.041
433.725,1.043
433.755,1.046
433.785,1.042
433.815,1.036
433.845,1.035
433.875,1.040
433.905,1.050
433.935,1.048
433.965,1.038
433.995,1.038
434.025,1.043
434.055,1.043
434.085,1.044
434.115,1.047
434.145,1.048
434.175,1.042
434.205,1.043
434.235,1.042
434.265,1.047
434.295,1.045
434.325,1.045
434.355,1.046
434.385,1.040
434.415,1.043
434.445,1.038
434.475,1.050
434.505,1.039
434.535,1.042
434.565,1.045
434.595,1.047
434.625,1.046
434.655,1.043
434.685,1.044
434.715,1.044
434.745,1.045
434.775,1.039
434.805,1.040
434.835,1.042
434.865,1.039
434.895,1.044
434.925,1.046
434.955,1.052
434.985,1.043
435.015,1.046
435.045,1.046
435.075,1.041
435.105,1.041
435.135,1.041
435.165,1.038
435.195,1.047
435.225,1.046
435.255,1.046
435.285,1.047
435.315,1.041
435.345,1.039
435.375,1.041
435.405,1.045
435.435,1.051
435.465,1.046
435.495,1.047
435.525,1.039
435.555,1.046
435.585,1.046
435.615,1.041
435.645,1.043
435.675,1.042
435.705,1.042
435.735,1.048
435.765,1.050
435.795,1.045
435.825,1.047
435.855,1.044
435.885,1.043
435.915,1.045
435.945,1.051
435.975,1.046
436.005,1.044
436.035,1.042
436.065,1.047
436.095,1.047
436.125,1.045
436.155,1.046
436.185,1.044
436.215,1.043
436.245,1.044
436.275,1.045
436.305,1.044
436.335,1.041
436.365,1.048
436.395,1.050
436.425,1.040
436.455,1.045
436.485,1.044
436.515,1.048
436.545,1.043
436.575,1.038
436.605,1.045
436.635,1.047
436.665,1.040
436.695,1.042
436.725,1.046
436.755,1.043
436.785,1.048
436.815,1.046
436.845,1.050
436.875,1.046
436.905,1.044
436.935,1.047
436.965,1.048
436.995,1.043
437.025,1.041
437.055,1.041
437.085,1.046
437.115,1.045
437.145,1.046
437.175,1.055
437.205,1.048
437.235,1.049
437.265,1.045
437.295,1.042
437.325,1.040
437.355,1.050
437.385,1.046
437.415,1.045
437.445,1.039
437.475,1.047
437.505,1.044
437.535,1.047
437.565,1.046
437.595,1.050
437.625,1.044
437.655,1.043
437.685,1.047
437.715,1.038
437.745,1.048
437.775,1.049
437.805,1.045
437.835,1.044
437.865,1.043
437.895,1.038
437.925,1.040
437.955,1.047
437.985,1.047
438.015,1.048
438.045,1.051
438.075,1.049
438.105,1.051
438.135,1.041
438.165,1.044
438.195,1.041
438.225,1.042
438.255,1.045
438.285,1.049
438.315,1.049
438.345,1.047
438.375,1.041
438.405,1.047
438.435,1.045
438.465,1.041
438.495,1.046
438.525,1.041
438.555,1.042
438.585,1.046
438.615,1.052
438.645,1.046
438.675,1.043
438.705,1.045
438.735,1.043
438.765,1.046
438.795,1.042
438.825,1.043
438.855,1.040
438.885,1.045
438.915,1.054
438.945,1.051
438.975,1.043
439.005,1.040
439.035,1.046
439.065,1.044
439.095,1.045
439.125,1.046
439.155,1.049
439.185,1.046
439.215,1.048
439.245,1.045
439.275,1.045
439.305,1.044
439.335,1.043
439.365,1.043
439.395,1.043
439.425,1.044
439.455,1.052
439.485,1.043
439.515,1.030
439.545,1.052
439.575,1.044
439.605,1.045
439.635,1.042
439.665,1.042
439.695,1.039
439.725,1.053
439.755,1.049
439.785,1.045
439.815,1.046
439.845,1.043
439.875,1.052
439.905,1.044
439.935,1.047
439.965,1.043
439.995,1.046
440.025,1.043
440.055,1.044
440.085,1.044
440.115,1.044
440.145,1.047
440.175,1.043
440.205,1.049
440.235,1.047
440.265,1.043
440.295,1.045
440.325,1.047
440.355,1.048
440.385,1.048
440.415,1.043
440.445,1.041
440.475,1.049
440.505,1.042
440.535,1.050
440.565,1.045
440.595,1.043
440.625,1.040
440.655,1.044
440.685,1.047
440.715,1.048
440.745,1.046
440.775,1.047
440.805,1.049
440.835,1.046
440.865,1.047
440.895,1.042
440.925,1.042
440.955,1.047
440.985,1.048
441.015,1.044
441.045,1.042
441.075,1.047
441.105,1.050
441.135,1.050
441.165,1.043
441.195,1.037
441.225,1.043
441.255,1.049
441.285,1.048
441.315,1.051
441.345,1.044
441.375,1.044
441.405,1.050
441.435,1.046
441.465,1.044
441.495,1.043
441.525,1.045
441.555,1.050
441.585,1.046
441.615,1.047
441.645,1.047
441.675,1.049
441.705,1.041
441.735,1.046
441.765,1.049
441.795,1.049
441.825,1.046
441.855,1.054
441.885,1.044
441.915,1.041
441.945,1.048
441.975,1.047
442.005,1.045
442.035,1.050
442.065,1.046
442.095,1.041
442.125,1.043
442.155,1.045
442.185,1.047
442.215,1.043
442.245,1.042
442.275,1.043
442.305,1.048
442.335,1.050
442.365,1.045
442.395,1.042
442.425,1.044
442.455,1.044
442.485,1.046
442.515,1.045
442.545,1.045
442.575,1.044
442.605,1.048
442.635,1.046
442.665,1.050
442.695,1.046
442.725,1.042
442.755,1.043
442.785,1.042
442.815,1.044
442.845,1.047
442.875,1.039
442.905,1.053
442.935,1.051
442.965,1.046
442.995,1.041
443.025,1.040
443.055,1.046
443.085,1.046
443.115,1.047
443.145,1.044
443.175,1.049
443.205,1.043
443.235,1.052
443.265,1.048
443.295,1.043
443.325,1.045
443.355,1.044
443.385,1.045
443.415,1.048
443.445,1.047
443.475,1.048
443.505,1.047
443.535,1.046
443.565,1.045
443.595,1.043
443.625,1.046
443.655,1.040
443.685,1.045
443.715,1.046
443.745,1.043
443.775,1.045
443.805,1.047
443.835,1.047
443.865,1.048
443.895,1.049
443.925,1.041
443.955,1.042
443.985,1.047
444.015,1.049
444.045,1.046
444.075,1.044
444.105,1.050
444.135,1.044
444.165,1.049
444.195,1.049
444.225,1.046
444.255,1.041
444.285,1.043
444.315,1.050
444.345,1.046
444.375,1.048
444.405,1.048
444.435,1.043
444.465,1.046
444.495,1.045
444.525,1.048
444.555,1.046
444.585,1.042
444.615,1.043
444.645,1.046
444.675,1.047
444.705,1.048
444.735,1.051
444.765,1.045
444.795,1.047
444.825,1.051
444.855,1.048
444.885,1.044
444.915,1.039
444.945,1.047
444.975,1.048
445.005,1.047
445.035,1.043
445.065,1.046
445.095,1.039
445.125,1.047
445.155,1.046
445.185,1.042
445.215,1.043
445.245,1.046
445.275,1.046
445.305,1.038
445.335,1.048
445.365,1.052
445.395,1.046
445.425,1.038
445.455,1.039
445.485,1.042
445.515,1.047
445.545,1.046
445.575,1.043
445.605,1.048
445.635,1.046
445.665,1.043
445.695,1.044
445.725,1.044
445.755,1.046
445.785,1.046
445.815,1.046
445.845,1.043
445.875,1.046
445.905,1.046
445.935,1.047
445.965,1.047
445.995,1.044
446.025,1.045
446.055,1.040
446.085,1.049
446.115,1.045
446.145,1.047
446.175,1.040
446.205,1.043
446.235,1.050
446.265,1.047
446.295,1.051
446.325,1.048
446.355,1.045
446.385,1.043
446.415,1.045
446.445,1.043
446.475,1.047
446.505,1.049
446.535,1.048
446.565,1.049
446.595,1.046
446.625,1.052
446.655,1.045
446.685,1.047
446.715,1.044
446.745,1.046
446.775,1.040
446.805,1.047
446.835,1.047
446.865,1.048
446.895,1.046
446.925,1.052
446.955,1.045
446.985,1.038
447.015,1.052
447.045,1.048
447.075,1.044
447.105,1.044
447.135,1.044
447.165,1.046
447.195,1.044
447.225,1.046
447.255,1.045
447.285,1.040
447.315,1.048
447.345,1.047
447.375,1.041
447.405,1.041
447.435,1.048
447.465,1.044
447.495,1.047
447.525,1.048
447.555,1.046
447.585,1.044
447.615,1.043
447.645,1.044
447.675,1.046
447.705,1.043
447.735,1.045
447.765,1.047
447.795,1.039
447.825,1.045
447.855,1.046
447.885,1.035
447.915,1.042
447.945,1.037
447.975,1.046
448.005,1.060
448.035,1.045
448.065,1.051
448.095,1.038
448.125,1.026
448.155,1.084
448.185,1.056
448.215,1.026
448.245,1.047
448.275,1.048
448.305,1.054
