df_hash,22ZHK4.QHHSTC
390.614,1.070
390.644,1.071
390.674,1.077
390.704,1.079
390.734,1.076
390.764,1.072
390.794,1.081
390.824,1.076
390.854,1.076
390.884,1.088
390.914,1.077
390.944,1.072
390.974,1.074
391.004,1.072
391.034,1.074
391.064,1.072
391.094,1.067
391.124,1.067
391.154,1.075
391.184,1.072
391.214,1.069
391.244,1.073
391.274,1.070
391.304,1.069
391.334,1.069
391.364,1.077
391.394,1.080
391.424,1.076
391.454,1.079
391.484,1.066
391.514,1.067
391.544,1.076
391.574,1.084
391.604,1.066
391.634,1.072
391.664,1.077
391.694,1.072
391.724,1.075
391.754,1.071
391.784,1.068
391.814,1.066
391.844,1.080
391.874,1.073
391.904,1.077
391.934,1.068
391.964,1.067
391.994,1.075
392.024,1.082
392.054,1.075
392.084,1.075
392.114,1.078
392.144,1.068
392.174,1.074
392.204,1.072
392.234,1.078
392.264,1.078
392.294,1.065
392.324,1.075
392.354,1.090
392.384,1.086
392.414,1.077
392.444,1.066
392.474,1.067
392.504,1.059
392.534,1.060
392.564,1.066
392.594,1.061
392.624,1.070
392.654,1.071
392.684,1.068
392.714,1.076
392.744,1.089
392.774,1.078
392.804,1.071
392.834,1.085
392.864,1.084
392.894,1.079
392.924,1.093
392.954,1.079
392.984,1.062
393.014,1.078
393.044,1.080
393.074,1.072
393.104,1.062
393.134,1.069
393.164,1.077
393.194,1.077
393.224,1.064
393.254,1.068
393.284,1.074
393.314,1.078
393.344,1.078
393.374,1.079
393.404,1.075
393.434,1.072
393.464,1.080
393.494,1.070
393.524,1.074
393.554,1.074
393.584,1.071
393.614,1.064
393.644,1.071
393.674,1.072
393.704,1.070
393.734,1.076
393.764,1.064
393.794,1.081
393.824,1.079
393.854,1.073
393.884,1.068
393.914,1.077
393.944,1.077
393.974,1.072
394.004,1.071
394.034,1.073
394.064,1.073
394.094,1.074
394.124,1.071
394.154,1.068
394.184,1.072
394.214,1.071
394.244,1.072
394.274,1.081
394.304,1.075
394.334,1.057
394.364,1.082
394.394,1.070
394.424,1.062
394.454,1.069
394.484,1.069
394.514,1.071
394.544,1.056
394.574,1.066
394.604,1.073
394.634,1.068
394.664,1.063
394.694,1.067
394.724,1.077
394.754,1.082
394.784,1.073
394.814,1.056
394.844,1.070
394.874,1.073
394.904,1.063
394.934,1.058
394.964,1.067
394.994,1.070
395.024,1.075
395.054,1.071
395.084,1.076
395.114,1.072
395.144,1.068
395.174,1.074
395.204,1.076
395.234,1.072
395.264,1.067
395.294,1.075
395.324,1.074
395.354,1.073
395.384,1.076
395.414,1.076
395.444,1.074
395.474,1.073
395.504,1.076
395.534,1.062
395.564,1.069
395.594,1.068
395.624,1.082
395.654,1.071
395.684,1.056
395.714,1.078
395.744,1.078
395.774,1.071
395.804,1.048
395.834,1.079
395.864,1.068
395.894,1.069
395.924,1.064
395.954,1.080
395.984,1.086
396.014,1.090
396.044,1.080
396.074,1.073
396.104,1.074
396.134,1.076
396.164,1.066
396.194,1.056
396.224,1.085
396.254,1.067
396.284,1.066
396.314,1.064
396.344,1.080
396.374,1.071
396.404,1.062
396.434,1.077
396.464,1.075
396.494,1.069
396.524,1.082
396.554,1.090
396.584,1.072
396.614,1.081
396.644,1.074
396.674,1.076
396.704,1.079
396.734,1.075
396.764,1.065
396.794,1.067
396.824,1.078
396.854,1.075
396.884,1.068
396.914,1.062
396.944,1.064
396.974,1.067
397.004,1.074
397.034,1.064
397.064,1.066
397.094,1.067
397.124,1.084
397.154,1.074
397.184,1.072
397.214,1.075
397.244,1.076
397.274,1.074
397.304,1.083
397.334,1.070
397.364,1.064
397.394,1.082
397.424,1.072
397.454,1.068
397.484,1.068
397.514,1.071
397.544,1.067
397.574,1.076
397.604,1.081
397.634,1.068
397.664,1.063
397.694,1.067
397.724,1.067
397.754,1.078
397.784,1.077
397.814,1.068
397.844,1.070
397.874,1.065
397.904,1.078
397.934,1.074
397.964,1.064
397.994,1.074
398.024,1.083
398.054,1.075
398.084,1.068
398.114,1.076
398.144,1.073
398.174,1.071
398.204,1.062
398.234,1.063
398.264,1.068
398.294,1.073
398.324,1.071
398.354,1.062
398.384,1.068
398.414,1.076
398.444,1.071
398.474,1.081
398.504,1.067
398.534,1.060
398.564,1.077
398.594,1.078
398.624,1.081
398.654,1.073
398.684,1.066
398.714,1.073
398.744,1.066
398.774,1.076
398.804,1.071
398.834,1.068
398.864,1.075
398.894,1.075
398.924,1.076
398.954,1.080
398.984,1.074
399.014,1.064
399.044,1.073
399.074,1.073
399.104,1.064
399.134,1.066
399.164,1.074
399.194,1.081
399.224,1.066
399.254,1.076
399.284,1.077
399.314,1.068
399.344,1.071
399.374,1.066
399.404,1.076
399.434,1.073
399.464,1.074
399.494,1.067
399.524,1.075
399.554,1.084
399.584,1.080
399.614,1.075
399.644,1.062
399.674,1.073
399.704,1.080
399.734,1.067
399.764,1.067
399.794,1.070
399.824,1.081
399.854,1.073
399.884,1.073
399.914,1.066
399.944,1.077
399.974,1.071
400.004,1.065
400.034,1.062
400.064,1.071
400.094,1.070
400.124,1.077
400.154,1.084
400.184,1.070
400.214,1.076
400.244,1.075
400.274,1.069
400.304,1.080
400.334,1.068
400.364,1.069
400.394,1.071
400.424,1.068
400.454,1.067
400.484,1.074
400.514,1.061
400.544,1.072
400.574,1.073
400.604,1.069
400.634,1.070
400.664,1.074
400.694,1.069
400.724,1.073
400.754,1.063
400.784,1.062
400.814,1.088
400.844,1.077
400.874,1.071
400.904,1.071
400.934,1.073
400.964,1.072
400.994,1.080
401.024,1.065
401.054,1.066
401.084,1.072
401.114,1.075
401.144,1.070
401.174,1.065
401.204,1.072
401.234,1.070
401.264,1.071
401.294,1.074
401.324,1.074
401.354,1.076
401.384,1.069
401.414,1.072
401.444,1.074
401.474,1.068
401.504,1.076
401.534,1.062
401.564,1.066
401.594,1.075
401.624,1.082
401.654,1.077
401.684,1.083
401.714,1.065
401.744,1.064
401.774,1.083
401.804,1.076
401.834,1.064
401.864,1.064
401.894,1.075
401.924,1.081
401.954,1.067
401.984,1.066
402.014,1.068
402.044,1.072
402.074,1.074
402.104,1.077
402.134,1.077
402.164,1.071
402.194,1.083
402.224,1.116
402.254,1.153
402.284,1.164
402.314,1.189
402.344,1.170
402.374,1.132
402.404,1.080
402.434,1.057
402.464,1.033
402.494,0.975
402.524,1.037
402.554,1.025
402.584,1.026
402.614,1.099
402.644,1.079
402.674,1.006
402.704,1.073
402.734,1.053
402.764,0.972
402.794,0.969
402.824,1.009
402.854,1.029
402.884,1.022
402.914,1.040
402.944,1.021
402.974,1.041
403.004,1.018
403.034,0.990
403.064,0.990
403.094,0.980
403.124,0.983
403.154,0.986
403.184,0.990
403.214,1.022
403.244,1.055
403.274,0.970
403.304,0.980
403.334,0.974
403.364,0.919
403.394,0.912
403.424,0.956
403.454,1.042
403.484,1.288
403.514,1.458
403.544,1.365
403.574,1.283
403.604,1.221
403.634,1.182
403.664,1.112
403.694,1.068
403.724,1.017
403.754,0.966
403.784,0.972
403.814,0.932
403.844,0.959
403.874,0.915
403.904,0.894
403.934,0.904
403.964,0.930
403.994,0.965
404.024,0.986
404.054,1.008
404.084,1.049
404.114,1.104
404.144,1.108
404.174,1.084
404.204,1.114
404.234,1.115
404.264,1.094
404.294,1.082
404.324,1.077
404.354,1.060
404.384,1.081
404.414,1.066
404.444,1.060
404.474,1.073
404.504,1.043
404.534,1.050
404.564,1.111
404.594,1.087
404.624,1.056
404.654,1.046
404.684,1.020
404.714,1.027
404.744,0.997
404.774,1.019
404.804,1.012
404.834,1.019
404.864,1.028
404.894,1.102
404.924,1.127
404.954,1.062
404.984,1.040
405.014,1.090
405.044,1.077
405.074,1.069
405.104,1.035
405.134,1.018
405.164,1.001
405.194,1.022
405.224,1.025
405.254,0.975
405.284,0.946
405.314,1.021
405.344,1.074
405.374,1.086
405.404,1.036
405.434,1.051
405.464,1.035
405.494,1.082
405.524,1.378
405.554,1.419
405.584,1.130
405.614,0.869
405.644,0.826
405.674,0.924
405.704,1.045
405.734,1.076
405.764,1.018
405.794,0.944
405.824,0.956
405.854,0.973
405.884,1.006
405.914,1.020
405.944,1.053
405.974,1.037
406.004,1.033
406.034,1.066
406.064,1.059
406.094,1.072
406.124,1.095
406.154,1.071
406.184,1.024
406.214,1.055
406.244,1.032
406.274,1.016
406.304,1.036
406.334,1.054
406.364,1.052
406.394,1.020
406.424,1.031
406.454,1.026
406.484,1.038
406.514,1.022
406.544,1.010
406.574,1.046
406.604,1.045
406.634,1.015
406.664,1.043
406.694,1.053
406.724,1.028
406.754,1.031
406.784,1.040
406.814,1.045
406.844,1.024
406.874,1.027
406.904,1.031
406.934,1.040
406.964,1.041
406.994,1.028
407.024,1.029
407.054,1.029
407.084,1.020
407.114,1.024
407.144,1.048
407.174,1.037
407.204,1.037
407.234,1.042
407.264,1.027
407.294,1.033
407.324,1.032
407.354,1.049
407.384,1.036
407.414,1.033
407.444,1.025
407.474,1.040
407.504,1.037
407.534,1.037
407.564,1.027
407.594,1.019
407.624,1.040
407.654,1.052
407.684,1.028
407.714,1.021
407.744,1.043
407.774,1.033
407.804,1.026
407.834,1.026
407.864,1.033
407.894,1.031
407.924,1.038
407.954,1.026
407.984,1.022
408.014,1.024
408.044,1.035
408.074,1.045
408.104,1.034
408.134,1.033
408.164,1.031
408.194,1.038
408.224,1.032
408.254,1.021
408.284,1.038
408.314,1.036
408.344,1.023
408.374,1.029
408.404,1.042
408.434,1.028
408.464,1.036
408.494,1.036
408.524,1.035
408.554,1.036
408.584,1.030
408.614,1.025
408.644,1.047
408.674,1.048
408.704,1.029
408.734,1.032
408.764,1.026
408.794,1.042
408.824,1.032
408.854,1.026
408.884,1.033
408.914,1.032
408.944,1.043
408.974,1.033
409.004,1.038
409.034,1.022
409.064,1.030
409.094,1.044
409.124,1.038
409.154,1.026
409.184,1.023
409.214,1.041
409.244,1.047
409.274,1.031
409.304,1.029
409.334,1.029
409.364,1.023
409.394,1.028
409.424,1.040
409.454,1.040
409.484,1.026
409.514,1.028
409.544,1.030
409.574,1.040
409.604,1.036
409.634,1.028
409.664,1.031
409.694,1.041
409.724,1.037
409.754,1.029
409.784,1.038
409.814,1.033
409.844,1.037
409.874,1.051
409.904,1.049
409.934,1.034
409.964,1.022
409.994,1.034
410.024,1.030
410.054,1.021
410.084,1.034
410.114,1.038
410.144,1.043
410.174,1.041
410.204,1.033
410.234,1.036
410.264,1.038
410.294,1.041
410.324,1.037
410.354,1.015
410.384,1.021
410.414,1.029
410.444,1.030
410.474,1.033
410.504,1.038
410.534,1.035
410.564,1.026
410.594,1.030
410.624,1.038
410.654,1.029
410.684,1.036
410.714,1.036
410.744,1.026
410.774,1.032
410.804,1.036
410.834,1.034
410.864,1.041
410.894,1.029
410.924,1.032
410.954,1.024
410.984,1.026
411.014,1.037
411.044,1.035
411.074,1.028
411.104,1.018
411.134,1.030
411.164,1.046
411.194,1.036
411.224,1.027
411.254,1.040
411.284,1.033
411.314,1.039
411.344,1.035
411.374,1.027
411.404,1.034
411.434,1.036
411.464,1.032
411.494,1.023
411.524,1.026
411.554,1.031
411.584,1.032
411.614,1.046
411.644,1.034
411.674,1.028
411.704,1.026
411.734,1.037
411.764,1.036
411.794,1.030
411.824,1.034
411.854,1.028
411.884,1.036
411.914,1.033
411.944,1.032
411.974,1.034
412.004,1.030
412.034,1.031
412.064,1.037
412.094,1.036
412.124,1.041
412.154,1.045
412.184,1.034
412.214,1.038
412.244,1.048
412.274,1.051
412.304,1.047
412.334,1.055
412.364,1.047
412.394,1.046
412.424,1.018
412.454,0.995
412.484,0.997
412.514,1.014
412.544,1.018
412.574,1.025
412.604,1.042
412.634,1.043
412.664,1.028
412.694,1.021
412.724,1.021
412.754,1.028
412.784,1.036
412.814,1.030
412.844,1.027
412.874,1.031
412.904,1.045
412.934,1.029
412.964,1.037
412.994,1.027
413.024,1.025
413.054,1.021
413.084,1.036
413.114,1.046
413.144,1.033
413.174,1.029
413.204,1.019
413.234,1.035
413.264,1.033
413.294,1.032
413.324,1.025
413.354,1.031
413.384,1.021
413.414,1.019
413.444,1.047
413.474,1.028
413.504,1.029
413.534,1.036
413.564,1.038
413.594,1.033
413.624,1.032
413.654,1.043
413.684,1.035
413.714,1.024
413.744,1.022
413.774,1.044
413.804,1.030
413.834,1.026
413.864,1.031
413.894,1.038
413.924,1.034
413.954,1.031
413.984,1.035
414.014,1.028
414.044,1.035
414.074,1.051
414.104,1.035
414.134,1.024
414.164,1.032
414.194,1.026
414.224,1.032
414.254,1.032
414.284,1.023
414.314,1.030
414.344,1.033
414.374,1.043
414.404,1.041
414.434,1.035
414.464,1.042
414.494,1.055
414.524,1.063
414.554,1.057
414.584,1.051
414.614,1.051
414.644,1.017
414.674,0.950
414.704,0.971
414.734,1.018
414.764,1.034
414.794,1.049
414.824,1.076
414.854,1.106
414.884,1.092
414.914,1.039
414.944,1.027
414.974,1.015
415.004,1.007
415.034,0.984
415.064,0.950
415.094,0.969
415.124,0.964
415.154,0.972
415.184,0.961
415.214,0.987
415.244,1.023
415.274,1.032
415.304,1.017
415.334,0.984
415.364,0.976
415.394,0.971
415.424,1.013
415.454,1.010
415.484,0.981
415.514,0.990
415.544,1.052
415.574,1.062
415.604,1.021
415.634,1.056
415.664,0.996
415.694,0.927
415.724,0.984
415.754,0.992
415.784,0.991
415.814,1.029
415.844,1.078
415.874,1.080
415.904,1.041
415.934,0.979
415.964,1.053
415.994,1.021
416.024,0.953
416.054,0.943
416.084,0.943
416.114,0.967
416.144,1.040
416.174,1.063
416.204,1.052
416.234,1.077
416.264,1.062
416.294,1.087
416.324,1.026
416.354,0.976
416.384,0.964
416.414,0.936
416.444,0.964
416.474,0.979
416.504,1.039
416.534,1.066
416.564,1.065
416.594,1.065
416.624,1.039
416.654,1.023
416.684,1.019
416.714,1.015
416.744,1.003
416.774,1.033
416.804,1.029
416.834,1.021
416.864,1.023
416.894,1.024
416.924,1.020
416.954,1.058
416.984,1.029
417.014,1.031
417.044,1.048
417.074,1.060
417.104,1.059
417.134,1.016
417.164,1.011
417.194,1.014
417.224,1.020
417.254,1.021
417.284,1.044
417.314,1.036
417.344,1.039
417.374,1.014
417.404,0.997
417.434,0.995
417.464,0.961
417.494,1.009
417.524,1.022
417.554,1.078
417.584,1.014
417.614,1.014
417.644,1.051
417.674,1.032
417.704,0.978
417.734,1.042
417.764,0.995
417.794,0.977
417.824,1.031
417.854,1.008
417.884,0.990
417.914,1.005
417.944,1.030
417.974,1.047
418.004,1.054
418.034,1.025
418.064,1.048
418.094,1.029
418.124,1.051
418.154,1.042
418.184,0.996
418.214,0.973
418.244,1.051
418.274,1.057
418.304,0.986
418.334,1.052
418.364,1.069
418.394,1.052
418.424,1.053
418.454,1.048
418.484,1.007
418.514,1.009
418.544,1.015
418.574,1.019
418.604,1.012
418.634,1.037
418.664,1.066
418.694,1.052
418.724,1.030
418.754,1.029
418.784,1.029
418.814,1.022
418.844,1.031
418.874,1.047
418.904,1.024
418.934,1.034
418.964,1.021
418.994,1.027
419.024,1.047
419.054,1.047
419.084,1.039
419.114,1.034
419.144,1.024
419.174,1.071
419.204,1.046
419.234,1.036
419.264,1.022
419.294,1.046
419.324,1.041
419.354,1.035
419.384,1.053
419.414,1.028
419.444,0.998
419.474,1.009
419.504,1.020
419.534,1.034
419.564,1.031
419.594,1.093
419.624,1.043
419.654,1.042
419.684,1.056
419.714,0.874
419.744,1.005
419.774,1.080
419.804,1.042
419.834,1.009
419.864,1.082
419.894,1.062
419.924,1.006
419.954,0.955
419.984,1.061
420.014,0.974
420.044,1.005
420.074,1.041
420.104,1.013
420.134,1.047
420.164,1.000
420.194,1.027
420.224,1.044
420.254,1.004
420.284,1.018
420.314,1.053
420.344,1.106
420.374,1.043
420.404,1.065
420.434,1.058
420.464,0.997
420.494,0.947
420.524,1.013
420.554,1.073
420.584,1.087
420.614,1.036
420.644,1.021
420.674,1.136
420.704,0.996
420.734,1.038
420.764,1.041
420.794,1.038
420.824,1.030
420.854,1.025
420.884,1.037
420.914,1.031
420.944,1.036
420.974,1.037
421.004,1.027
421.034,1.033
421.064,1.030
421.094,1.029
421.124,1.005
421.154,1.042
421.184,1.062
421.214,1.038
421.244,1.030
421.274,1.053
421.304,1.095
421.334,1.059
421.364,1.021
421.394,1.039
421.424,1.058
421.454,1.007
421.484,1.025
421.514,1.083
421.544,1.029
421.574,1.018
421.604,1.085
421.634,1.079
421.664,1.012
421.694,1.031
421.724,1.064
421.754,1.041
421.784,1.053
421.814,1.069
421.844,1.061
421.874,1.075
421.904,1.058
421.934,1.037
421.964,1.017
421.994,1.019
422.024,1.003
422.054,1.028
422.084,1.025
422.114,1.027
422.144,1.052
422.174,1.014
422.204,1.016
422.234,1.053
422.264,1.061
422.294,1.052
422.324,1.060
422.354,1.067
422.384,1.053
422.414,1.013
422.444,0.983
422.474,1.029
422.504,0.941
422.534,1.027
422.564,1.035
422.594,0.990
422.624,1.031
422.654,1.090
422.684,1.087
422.714,1.035
422.744,1.050
422.774,1.075
422.804,1.050
422.834,1.013
422.864,1.004
422.894,1.003
422.924,1.014
422.954,1.014
422.984,1.010
423.014,1.042
423.044,0.978
423.074,0.966
423.104,1.064
423.134,1.078
423.164,0.998
423.194,1.118
423.224,1.159
423.254,1.107
423.284,1.082
423.314,1.053
423.344,1.004
423.374,0.968
423.404,1.064
423.434,1.081
423.464,1.118
423.494,1.127
423.524,1.041
423.554,1.040
423.584,1.021
423.614,1.078
423.644,1.069
423.674,1.039
423.704,1.000
423.734,1.015
423.764,1.050
423.794,1.004
423.824,1.058
423.854,1.035
423.884,0.971
423.914,1.035
423.944,1.107
423.974,1.104
424.004,1.027
424.034,1.099
424.064,1.091
424.094,0.952
424.124,0.944
424.154,1.043
424.184,1.138
424.214,1.079
424.244,1.149
424.274,1.163
424.304,1.157
424.334,1.060
424.364,1.095
424.394,1.110
424.424,1.034
424.454,0.975
424.484,1.047
424.514,0.990
424.544,1.025
424.574,1.051
424.604,1.039
424.634,1.079
424.664,0.974
424.694,0.986
424.724,1.048
424.754,1.064
424.784,1.064
424.814,0.990
424.844,1.083
424.874,1.020
424.904,1.045
424.934,1.061
424.964,1.032
424.994,1.062
425.024,1.060
425.054,1.068
425.084,1.074
425.114,1.024
425.144,0.987
425.174,1.163
425.204,1.024
425.234,1.167
425.264,0.952
425.294,0.961
425.324,1.090
425.354,1.053
425.384,1.119
425.414,1.041
425.444,1.053
425.474,1.030
425.504,1.031
425.534,1.042
425.564,1.037
425.594,1.032
425.624,1.032
425.654,1.028
425.684,1.053
425.714,1.049
425.744,1.029
425.774,1.023
425.804,1.040
425.834,1.078
425.864,1.059
425.894,1.049
425.924,1.038
425.954,1.033
425.984,1.015
426.014,1.038
426.044,1.037
426.074,1.018
426.104,1.023
426.134,1.049
426.164,1.020
426.194,1.048
426.224,1.080
426.254,1.054
426.284,1.052
426.314,1.057
426.344,1.046
426.374,1.020
426.404,0.992
426.434,1.031
426.464,1.015
426.494,1.008
426.524,1.051
426.554,1.023
426.584,1.023
426.614,1.060
426.644,0.998
426.674,1.024
426.704,1.075
426.734,1.021
426.764,0.999
426.794,1.043
426.824,1.026
426.854,1.022
426.884,1.031
426.914,1.026
426.944,1.027
426.974,1.062
427.004,1.046
427.034,1.021
427.064,1.032
427.094,1.018
427.124,1.030
427.154,1.050
427.184,1.066
427.214,1.039
427.244,1.005
427.274,0.973
427.304,1.044
427.334,1.013
427.364,1.025
427.394,1.054
427.424,1.070
427.454,1.020
427.484,1.040
427.514,1.053
427.544,1.031
427.574,1.024
427.604,1.029
427.634,1.034
427.664,1.030
427.694,1.034
427.724,1.044
427.754,1.043
427.784,1.022
427.814,1.019
427.844,1.021
427.874,1.032
427.904,1.018
427.934,0.991
427.964,1.003
427.994,1.060
428.024,1.058
428.054,1.019
428.084,0.987
428.114,0.966
428.144,1.021
428.174,0.990
428.204,1.031
428.234,0.972
428.264,0.952
428.294,0.976
428.324,0.887
428.354,0.971
428.384,1.017
428.414,0.989
428.444,0.996
428.474,1.031
428.504,1.110
428.534,1.000
428.564,1.000
428.594,1.102
428.624,1.142
428.654,1.183
428.684,1.212
428.714,1.160
428.744,1.101
428.774,1.173
428.804,1.183
428.834,1.068
428.864,1.072
428.894,1.114
428.924,0.994
428.954,1.034
428.984,1.032
429.014,1.022
429.044,1.035
429.074,1.115
429.104,1.172
429.134,1.231
429.164,1.228
429.194,1.194
429.224,1.055
429.254,0.966
429.284,0.917
429.314,0.842
429.344,0.918
429.374,0.914
429.404,0.905
429.434,0.980
429.464,0.922
429.494,0.894
429.524,0.989
429.554,0.981
429.584,0.983
429.614,0.991
429.644,0.976
429.674,0.946
429.704,1.089
429.734,0.987
429.764,0.993
429.794,1.065
429.824,1.106
429.854,0.993
429.884,0.991
429.914,1.017
429.944,1.016
429.974,1.100
430.004,1.012
430.034,1.186
430.064,1.180
430.094,0.903
430.124,0.962
430.154,0.992
430.184,1.052
430.214,1.022
430.244,1.060
430.274,1.100
430.304,1.057
430.334,1.089
430.364,1.089
430.394,1.009
430.424,1.026
430.454,0.979
430.484,1.003
430.514,1.045
430.544,1.021
430.574,1.009
430.604,1.035
430.634,1.034
430.664,1.009
430.694,0.991
430.724,0.998
430.754,1.002
430.784,1.024
430.814,1.010
430.844,1.017
430.874,0.881
430.904,1.006
430.934,1.065
430.964,1.102
430.994,1.026
431.024,1.015
431.054,1.029
431.084,1.042
431.114,1.035
431.144,1.007
431.174,1.027
431.204,1.036
431.234,0.991
431.264,0.939
431.294,1.057
431.324,1.027
431.354,1.048
431.384,0.997
431.414,1.139
431.444,1.022
431.474,1.043
431.504,0.974
431.534,1.040
431.564,1.019
431.594,1.072
431.624,1.008
431.654,0.987
431.684,1.025
431.714,1.079
431.744,1.020
431.774,1.056
431.804,1.052
431.834,1.023
431.864,1.050
431.894,0.997
431.924,1.021
431.954,1.082
431.984,1.010
432.014,1.068
432.044,1.039
432.074,0.966
432.104,1.017
432.134,1.038
432.164,0.994
432.194,1.007
432.224,1.041
432.254,1.038
432.284,1.056
432.314,1.086
432.344,1.107
432.374,1.042
432.404,0.974
432.434,0.937
432.464,0.958
432.494,0.968
432.524,0.985
432.554,1.038
432.584,1.027
432.614,1.012
432.644,1.011
432.674,1.061
432.704,1.048
432.734,1.049
432.764,1.025
432.794,1.010
432.824,1.007
432.854,1.013
432.884,1.007
432.914,1.011
432.944,0.975
432.974,1.034
433.004,1.035
433.034,0.976
433.064,1.013
433.094,1.021
433.124,0.999
433.154,1.021
433.184,1.011
433.214,0.996
433.244,0.993
433.274,1.004
433.304,1.018
433.334,1.024
433.364,1.050
433.394,1.065
433.424,1.033
433.454,1.008
433.484,1.007
433.514,1.022
433.544,1.025
433.574,1.000
433.604,0.989
433.634,1.043
433.664,1.035
433.694,1.006
433.724,0.991
433.754,1.023
433.784,1.048
433.814,1.013
433.844,1.004
433.874,1.008
433.904,1.037
433.934,1.027
433.964,1.016
433.994,1.016
434.024,1.030
434.054,1.029
434.084,1.014
434.114,1.025
434.144,1.019
434.174,1.026
434.204,1.010
434.234,1.010
434.264,1.042
434.294,1.021
434.324,1.017
434.354,1.037
434.384,1.010
434.414,0.984
434.444,1.017
434.474,1.040
434.504,1.034
434.534,1.037
434.564,1.048
434.594,1.026
434.624,1.022
434.654,1.021
434.684,1.024
434.714,1.036
434.744,1.021
434.774,1.036
434.804,1.026
434.834,1.023
434.864,1.021
434.894,1.036
434.924,1.048
434.954,1.023
434.984,1.034
435.014,1.026
435.044,1.026
435.074,1.034
435.104,1.016
435.134,1.039
435.164,1.021
435.194,1.025
435.224,1.006
435.254,1.026
435.284,1.053
435.314,1.026
435.344,1.028
435.374,1.024
435.404,1.037
435.434,1.021
435.464,1.021
435.494,1.036
435.524,1.028
435.554,1.067
435.584,1.045
435.614,1.039
435.644,1.072
435.674,1.045
435.704,1.011
435.734,1.027
435.764,1.040
435.794,1.108
435.824,1.047
435.854,0.996
435.884,1.021
435.914,1.037
435.944,1.001
435.974,1.094
436.004,1.115
436.034,1.027
436.064,1.025
436.094,1.040
436.124,1.063
436.154,1.039
436.184,1.004
436.214,1.036
436.244,1.000
436.274,1.101
436.304,1.086
436.334,1.035
436.364,1.039
436.394,1.027
436.424,1.037
436.454,1.053
436.484,1.039
436.514,1.044
436.544,1.035
436.574,1.037
436.604,1.021
436.634,1.035
436.664,1.038
436.694,1.027
436.724,1.061
436.754,1.023
436.784,1.026
436.814,1.045
436.844,0.992
436.874,1.041
436.904,1.041
436.934,1.036
436.964,1.028
436.994,1.044
437.024,1.037
437.054,1.033
437.084,1.032
437.114,1.021
437.144,1.030
437.174,1.051
437.204,1.055
437.234,1.052
437.264,1.029
437.294,1.006
437.324,1.027
437.354,1.048
437.384,1.062
437.414,1.049
437.444,1.049
437.474,1.039
437.504,1.024
437.534,1.040
437.564,1.030
437.594,1.021
437.624,1.043
437.654,1.042
437.684,1.041
437.714,1.053
437.744,1.052
437.774,1.050
437.804,1.068
437.834,1.055
437.864,1.038
437.894,1.011
437.924,1.053
437.954,1.045
437.984,1.079
438.014,1.045
438.044,1.037
438.074,1.031
438.104,1.027
438.134,1.035
438.164,1.035
438.194,1.029
438.224,1.049
438.254,1.043
438.284,1.037
438.314,1.043
438.344,1.044
438.374,1.043
438.404,1.046
438.434,1.023
438.464,1.038
438.494,1.058
438.524,1.056
438.554,1.044
438.584,1.042
438.614,1.046
438.644,1.022
438.674,1.025
438.704,1.041
438.734,1.042
438.764,1.032
438.794,1.046
438.824,1.029
438.854,1.040
438.884,1.037
438.914,1.021
438.944,1.019
438.974,1.055
439.004,1.031
439.034,1.026
439.064,1.035
439.094,1.044
439.124,1.062
439.154,1.047
439.184,1.059
439.214,1.054
439.244,1.031
439.274,1.013
439.304,1.024
439.334,1.056
439.364,1.058
439.394,1.025
439.424,1.016
439.454,1.031
439.484,1.030
439.514,1.021
439.544,1.045
439.574,1.042
439.604,1.033
439.634,1.063
439.664,1.045
439.694,1.015
439.724,1.040
439.754,1.052
439.784,1.040
439.814,1.036
439.844,1.069
439.874,1.066
439.904,1.013
439.934,1.029
439.964,1.044
439.994,1.048
440.024,1.036
440.054,1.015
440.084,1.016
440.114,1.035
440.144,1.026
440.174,1.027
440.204,1.027
440.234,1.028
440.264,1.030
440.294,1.029
440.324,1.033
440.354,1.044
440.384,1.033
440.414,1.035
440.444,1.051
440.474,1.037
440.504,1.042
440.534,1.043
440.564,1.037
440.594,1.031
440.624,1.033
440.654,1.042
440.684,1.038
440.714,1.038
440.744,1.045
440.774,1.030
440.804,1.036
440.834,1.041
440.864,1.040
440.894,1.033
440.924,1.037
440.954,1.048
440.984,1.029
441.014,1.046
441.044,1.025
441.074,1.060
441.104,1.061
441.134,1.006
441.164,1.003
441.194,1.037
441.224,1.031
441.254,1.017
441.284,1.027
441.314,1.038
441.344,1.027
441.374,1.037
441.404,1.041
441.434,1.030
441.464,1.022
441.494,1.033
441.524,1.042
441.554,1.059
441.584,1.045
441.614,1.017
441.644,1.023
441.674,1.046
441.704,1.047
441.734,1.029
441.764,1.031
441.794,1.039
441.824,1.038
441.854,1.030
441.884,1.027
441.914,1.031
441.944,1.031
441.974,1.029
442.004,1.033
442.034,1.032
442.064,1.029
442.094,1.035
442.124,1.050
442.154,1.032
442.184,1.020
442.214,1.047
442.244,1.041
442.274,1.030
442.304,1.029
442.334,1.036
442.364,1.035
442.394,1.031
442.424,1.038
442.454,1.043
442.484,1.020
442.514,1.039
442.544,1.039
442.574,1.032
442.604,1.030
442.634,1.034
442.664,1.035
442.694,1.031
442.724,1.029
442.754,1.035
442.784,1.027
442.814,1.033
442.844,1.033
442.874,1.030
442.904,1.029
442.934,1.043
442.964,1.030
442.994,1.029
