df_hash,22ZHK4.VNCQ3E
221.015,-533
221.040,-660
221.065,-858
221.090,-1060
221.115,-1095
221.140,-836
221.165,-329
221.190,215
221.215,594
221.240,774
221.265,878
221.290,1023
221.315,1192
221.340,1283
221.365,1242
221.390,1136
221.415,1072
221.440,1086
221.465,1116
221.490,1086
221.515,985
221.540,855
221.565,721
221.590,573
221.615,402
221.640,223
221.665,65
221.690,-78
221.715,-231
221.740,-396
221.765,-543
221.790,-660
221.815,-788
221.840,-977
221.865,-1181
221.890,-1246
221.915,-1026
221.940,-540
221.965,13
221.990,414
222.015,594
222.040,664
222.065,761
222.090,902
222.115,995
222.140,971
222.165,876
222.190,823
222.215,859
222.240,918
222.265,901
222.290,784
222.315,634
222.340,515
222.365,414
222.390,270
222.415,69
222.440,-128
222.465,-262
222.490,-353
222.515,-490
222.540,-705
222.565,-892
222.590,-869
222.615,-549
222.640,-41
222.665,432
222.690,721
222.715,850
222.740,941
222.765,1064
222.790,1173
222.815,1185
222.840,1096
222.865,993
222.890,958
222.915,985
222.940,1000
222.965,945
222.990,830
223.015,695
223.040,557
223.065,407
223.090,245
223.115,90
223.140,-50
223.165,-194
223.190,-358
223.215,-520
223.240,-645
223.265,-745
223.290,-883
223.315,-1090
223.340,-1264
223.365,-1218
223.390,-842
223.415,-244
223.440,320
223.465,661
223.490,792
223.515,871
223.540,1007
223.565,1157
223.590,1214
223.615,1150
223.640,1052
223.665,1014
223.690,1042
223.715,1062
223.740,1020
223.765,927
223.790,817
223.815,698
223.840,552
223.865,383
223.890,225
223.915,93
223.940,-36
223.965,-192
223.990,-357
224.015,-487
224.040,-583
224.065,-707
224.090,-899
224.115,-1075
224.140,-1059
224.165,-737
224.190,-194
224.215,339
224.240,677
224.265,811
224.290,872
224.315,965
224.340,1075
224.365,1119
224.390,1066
224.415,975
224.440,928
224.465,942
224.490,968
224.515,947
224.540,863
224.565,739
224.590,600
224.615,463
224.640,329
224.665,193
224.690,49
224.715,-103
224.740,-246
224.765,-361
224.790,-461
224.815,-590
224.840,-769
224.865,-927
224.890,-921
224.915,-645
224.940,-154
224.965,356
224.990,694
225.015,821
225.040,844
225.065,881
225.090,940
225.115,951
225.140,875
225.165,773
225.190,740
225.215,786
225.240,829
225.265,781
225.290,645
225.315,497
225.340,386
225.365,284
225.390,133
225.415,-66
225.440,-249
225.465,-371
225.490,-469
225.515,-623
225.540,-836
225.565,-988
225.590,-913
225.615,-557
225.640,-38
225.665,439
225.690,737
225.715,863
225.740,919
225.765,985
225.790,1056
225.815,1077
225.840,1019
225.865,920
225.890,850
225.915,841
225.940,861
225.965,843
225.990,751
226.015,606
226.040,455
226.065,324
226.090,190
226.115,21
226.140,-171
226.165,-342
226.190,-459
226.215,-559
226.240,-711
226.265,-927
226.290,-1099
226.315,-1057
226.340,-716
226.365,-169
226.390,368
226.415,718
226.440,861
226.465,909
226.490,974
226.515,1066
226.540,1117
226.565,1080
226.590,986
226.615,918
226.640,915
226.665,943
226.690,930
226.715,840
226.740,698
226.765,555
226.790,430
226.815,297
226.840,127
226.865,-68
226.890,-246
226.915,-374
226.940,-482
226.965,-634
226.990,-852
227.015,-1053
227.040,-1081
227.065,-823
227.090,-324
227.115,225
227.140,624
227.165,802
227.190,842
227.215,873
227.240,942
227.265,995
227.290,967
227.315,873
227.340,797
227.365,796
227.390,838
227.415,837
227.440,752
227.465,619
227.490,498
227.515,399
227.540,275
227.565,97
227.590,-97
227.615,-243
227.640,-332
227.665,-434
227.690,-608
227.715,-799
227.740,-844
227.765,-612
227.790,-143
227.815,370
227.840,730
227.865,884
227.890,919
227.915,940
227.940,963
227.965,937
227.990,847
228.015,753
228.040,729
228.065,775
228.090,810
228.115,764
228.140,643
228.165,508
228.190,389
228.215,256
228.240,78
228.265,-122
228.290,-287
228.315,-408
228.340,-546
228.365,-751
228.390,-958
228.415,-997
228.440,-736
228.465,-222
228.490,332
228.515,714
228.540,870
228.565,904
228.590,943
228.615,1012
228.640,1045
228.665,988
228.690,878
228.715,803
228.740,807
228.765,845
228.790,830
228.815,726
228.840,569
228.865,420
228.890,293
228.915,153
228.940,-30
228.965,-234
228.990,-404
229.015,-527
229.040,-654
229.065,-847
229.090,-1073
229.115,-1185
229.140,-1027
229.165,-579
229.190,-7
229.215,458
229.240,697
229.265,767
229.290,814
229.315,908
229.340,997
229.365,997
229.390,907
229.415,816
229.440,803
229.465,847
229.490,859
229.515,786
229.540,659
229.565,536
229.590,425
229.615,283
229.640,94
229.665,-94
229.690,-232
229.715,-338
229.740,-489
229.765,-706
229.790,-872
229.815,-802
229.840,-423
229.865,133
229.890,625
229.915,898
229.940,987
229.965,1029
229.990,1102
230.015,1163
230.040,1138
230.065,1035
230.090,938
230.115,918
230.140,950
230.165,955
230.190,884
230.215,759
230.240,624
230.265,493
230.290,346
230.315,176
230.340,5
230.365,-147
230.390,-292
230.415,-453
230.440,-621
230.465,-761
230.490,-869
230.515,-995
230.540,-1181
230.565,-1362
230.590,-1362
230.615,-1036
230.640,-428
230.665,228
230.690,693
230.715,900
230.740,975
230.765,1070
230.790,1210
230.815,1303
230.840,1276
230.865,1173
230.890,1105
230.915,1122
230.940,1167
230.965,1156
230.990,1069
231.015,951
231.040,840
231.065,718
231.090,557
231.115,368
231.140,201
231.165,75
231.190,-44
231.215,-201
231.240,-382
231.265,-529
231.290,-631
231.315,-753
231.340,-954
231.365,-1176
231.390,-1236
231.415,-982
231.440,-447
231.465,154
231.490,592
231.515,797
231.540,867
231.565,934
231.590,1031
231.615,1099
231.640,1082
231.665,1002
231.690,932
231.715,921
231.740,951
231.765,964
231.790,918
231.815,814
231.840,679
231.865,541
231.890,408
231.915,270
231.940,113
231.965,-58
231.990,-217
232.015,-337
232.040,-431
232.065,-550
232.090,-730
232.115,-914
232.140,-959
232.165,-738
232.190,-264
232.215,286
232.240,705
232.265,896
232.290,928
232.315,931
232.340,961
232.365,975
232.390,918
232.415,810
232.440,737
232.465,751
232.490,806
232.515,806
232.540,707
232.565,554
232.590,419
232.615,315
232.640,191
232.665,7
232.690,-202
232.715,-364
232.740,-460
232.765,-560
232.790,-743
232.815,-975
232.840,-1098
232.865,-948
232.890,-504
232.915,71
232.940,557
232.965,830
232.990,927
233.015,966
233.040,1022
233.065,1078
233.090,1076
233.115,1001
233.140,906
233.165,857
233.190,872
233.215,902
233.240,877
233.265,770
233.290,618
233.315,471
233.340,346
233.365,209
233.390,29
233.415,-176
233.440,-354
233.465,-477
233.490,-595
233.515,-777
233.540,-1018
233.565,-1180
233.590,-1089
233.615,-681
233.640,-88
233.665,454
233.690,784
233.715,909
233.740,954
233.765,1019
233.790,1098
233.815,1126
233.840,1074
233.865,984
233.890,925
233.915,924
233.940,942
233.965,921
233.990,832
234.015,688
234.040,527
234.065,375
234.090,229
234.115,66
234.140,-123
234.165,-317
234.190,-474
234.215,-588
234.240,-708
234.265,-891
234.290,-1112
234.315,-1226
234.340,-1064
234.365,-590
234.390,39
234.415,579
234.440,882
234.465,986
234.490,1033
234.515,1112
234.540,1195
234.565,1209
234.590,1141
234.615,1056
234.640,1022
234.665,1037
234.690,1046
234.715,1000
234.740,897
234.765,764
234.790,622
234.815,474
234.840,314
234.865,141
234.890,-43
234.915,-230
234.940,-401
234.965,-542
234.990,-674
235.015,-842
235.040,-1059
235.065,-1236
235.090,-1210
235.115,-871
235.140,-286
235.165,312
235.190,706
235.215,845
235.240,858
235.265,891
235.290,970
235.315,1010
235.340,949
235.365,834
235.390,771
235.415,801
235.440,857
235.465,844
235.490,742
235.515,612
235.540,508
235.565,412
235.590,270
235.615,76
235.640,-106
235.665,-224
235.690,-305
235.715,-435
235.740,-645
235.765,-832
235.790,-821
235.815,-515
235.840,5
235.865,535
235.890,895
235.915,1044
235.940,1063
235.965,1050
235.990,1038
236.015,998
236.040,912
236.065,815
236.090,764
236.115,778
236.140,812
236.165,794
236.190,693
236.215,544
236.240,400
236.265,278
236.290,145
236.315,-35
236.340,-250
236.365,-440
236.390,-571
236.415,-683
236.440,-849
236.465,-1081
236.490,-1261
236.515,-1209
236.540,-827
236.565,-208
236.590,412
236.615,824
236.640,983
236.665,1004
236.690,1024
236.715,1084
236.740,1121
236.765,1074
236.790,965
236.815,881
236.840,878
236.865,920
236.890,919
236.915,824
236.940,666
236.965,512
236.990,384
237.015,243
237.040,49
237.065,-173
237.090,-358
237.115,-476
237.140,-584
237.165,-764
237.190,-1007
237.215,-1164
237.240,-1051
237.265,-611
237.290,13
237.315,575
237.340,906
237.365,1019
237.390,1042
237.415,1080
237.440,1133
237.465,1136
237.490,1062
237.515,954
237.540,888
237.565,887
237.590,908
237.615,884
237.640,786
237.665,639
237.690,487
237.715,350
237.740,212
237.765,44
237.790,-148
237.815,-327
237.840,-457
237.865,-555
237.890,-688
237.915,-892
237.940,-1092
237.965,-1118
237.990,-830
238.015,-264
238.040,362
238.065,806
238.090,977
238.115,979
238.140,972
238.165,1014
238.190,1038
238.215,972
238.240,845
238.265,762
238.290,779
238.315,836
238.340,829
238.365,722
238.390,574
238.415,452
238.440,348
238.465,202
238.490,-4
238.515,-212
238.540,-354
238.565,-450
238.590,-589
238.615,-812
238.640,-1013
238.665,-1002
238.690,-667
238.715,-98
238.740,474
238.765,853
238.790,1002
238.815,1028
238.840,1043
238.865,1073
238.890,1066
238.915,991
238.940,887
238.965,829
238.990,846
239.015,887
239.040,872
239.065,768
239.090,616
239.115,475
239.140,355
239.165,213
239.190,17
239.215,-204
239.240,-388
239.265,-517
239.290,-650
239.315,-859
239.340,-1111
239.365,-1242
239.390,-1075
239.415,-584
239.440,58
239.465,595
239.490,879
239.515,952
239.540,965
239.565,1018
239.590,1090
239.615,1100
239.640,1019
239.665,912
239.690,861
239.715,884
239.740,914
239.765,872
239.790,746
239.815,586
239.840,441
239.865,307
239.890,145
239.915,-59
239.940,-266
239.965,-422
239.990,-534
240.015,-673
240.040,-890
240.065,-1121
240.090,-1196
240.115,-961
240.140,-431
240.165,193
240.190,671
240.215,892
240.240,936
240.265,952
240.290,1013
240.315,1070
240.340,1044
240.365,940
240.390,846
240.415,832
240.440,876
240.465,889
240.490,816
240.515,685
240.540,556
240.565,445
240.590,311
240.615,125
240.640,-76
240.665,-230
240.690,-333
240.715,-456
240.740,-656
240.765,-868
240.790,-915
240.815,-658
240.840,-140
240.865,419
240.890,801
240.915,941
240.940,946
240.965,948
240.990,974
241.015,962
241.040,867
241.065,742
241.090,681
241.115,708
241.140,749
241.165,712
241.190,587
241.215,439
241.240,316
241.265,197
241.290,30
241.315,-180
241.340,-369
241.365,-492
241.390,-597
241.415,-769
241.440,-1003
241.465,-1151
241.490,-1028
241.515,-585
241.540,22
241.565,551
241.590,852
241.615,954
241.640,986
241.665,1038
241.690,1097
241.715,1104
241.740,1035
241.765,938
241.790,881
241.815,886
241.840,909
241.865,882
241.890,778
241.915,623
241.940,465
241.965,325
241.990,180
242.015,0
242.040,-199
242.065,-367
242.090,-478
242.115,-581
242.140,-752
242.165,-987
242.190,-1142
242.215,-1030
242.240,-587
242.265,38
242.290,588
242.315,895
242.340,989
242.365,1020
242.390,1090
242.415,1172
242.440,1183
242.465,1099
242.490,990
242.515,934
242.540,941
242.565,954
242.590,918
242.615,823
242.640,696
242.665,555
242.690,408
242.715,254
242.740,98
242.765,-59
242.790,-219
242.815,-370
242.840,-495
242.865,-601
242.890,-733
242.915,-920
242.940,-1099
242.965,-1111
242.990,-823
243.015,-267
243.040,338
243.065,755
243.090,904
243.115,903
243.140,915
243.165,982
243.190,1020
243.215,955
243.240,834
243.265,770
243.290,810
243.315,875
243.340,857
243.365,734
243.390,581
243.415,466
243.440,366
243.465,216
243.490,5
243.515,-193
243.540,-318
243.565,-409
243.590,-564
243.615,-802
243.640,-988
243.665,-930
243.690,-554
243.715,8
243.740,520
243.765,823
243.790,926
243.815,944
243.840,964
243.865,985
243.890,963
243.915,884
243.940,793
243.965,745
243.990,753
244.015,777
244.040,759
244.065,671
244.090,531
244.115,382
244.140,252
244.165,127
244.190,-22
244.215,-206
244.240,-386
244.265,-521
244.290,-621
244.315,-750
244.340,-951
244.365,-1152
244.390,-1182
244.415,-900
244.440,-334
244.465,307
244.490,784
244.515,1000
244.540,1044
244.565,1070
244.590,1146
244.615,1217
244.640,1205
244.665,1108
244.690,1009
244.715,985
244.740,1023
244.765,1043
244.790,978
244.815,837
244.840,679
244.865,544
244.890,412
244.915,241
244.940,26
244.965,-183
244.990,-336
245.015,-443
245.040,-578
245.065,-792
245.090,-1027
245.115,-1120
245.140,-922
245.165,-432
245.190,169
245.215,651
245.240,890
245.265,939
245.290,940
245.315,978
245.340,1023
245.365,1001
245.390,898
245.415,786
245.440,747
245.465,779
245.490,806
245.515,754
245.540,627
245.565,486
245.590,371
245.615,260
245.640,107
245.665,-84
245.690,-257
245.715,-368
245.740,-449
245.765,-582
245.790,-788
245.815,-955
245.840,-904
245.865,-546
245.890,12
245.915,542
245.940,860
245.965,954
245.990,942
246.015,931
246.040,929
246.065,883
246.090,779
246.115,682
246.140,658
246.165,697
246.190,719
246.215,663
246.240,543
246.265,413
246.290,296
246.315,161
246.340,-18
246.365,-211
246.390,-363
246.415,-476
246.440,-618
246.465,-830
246.490,-1023
246.515,-1013
246.540,-680
246.565,-107
246.590,464
246.615,821
246.640,937
246.665,943
246.690,971
246.715,1029
246.740,1038
246.765,954
246.790,836
246.815,779
246.840,806
246.865,846
246.890,815
246.915,703
246.940,563
