df_hash,22ZHK4.VNCQ3E
213.580,1.022
213.610,1.021
213.640,1.021
213.670,1.023
213.700,1.024
213.730,1.024
213.760,1.025
213.790,1.025
213.820,1.021
213.850,1.023
213.880,1.021
213.910,1.024
213.940,1.022
213.970,1.016
214.000,1.023
214.030,1.022
214.060,1.021
214.090,1.020
214.120,1.021
214.150,1.026
214.180,1.027
214.210,1.026
214.240,1.025
214.270,1.019
214.300,1.022
214.330,1.024
214.360,1.026
214.390,1.028
214.420,1.021
214.450,1.018
214.480,1.019
214.510,1.018
214.540,1.028
214.570,1.024
214.600,1.021
214.630,1.021
214.660,1.030
214.690,1.027
214.720,1.022
214.750,1.021
214.780,1.021
214.810,1.020
214.840,1.014
214.870,1.021
214.900,1.023
214.930,1.021
214.960,1.027
214.990,1.023
215.020,1.019
215.050,1.021
215.080,1.027
215.110,1.026
215.140,1.027
215.170,1.027
215.200,1.015
215.230,1.028
215.260,1.027
215.290,1.022
215.320,1.022
215.350,1.021
215.380,1.021
215.410,1.024
215.440,1.027
215.470,1.027
215.500,1.017
215.530,1.021
215.560,1.028
215.590,1.027
215.620,1.021
215.650,1.021
215.680,1.020
215.710,1.022
215.740,1.021
215.770,1.021
215.800,1.023
215.830,1.027
215.860,1.024
215.890,1.026
215.920,1.020
215.950,1.023
215.980,1.025
216.010,1.028
216.040,1.028
216.070,1.021
216.100,1.025
216.130,1.022
216.160,1.021
216.190,1.024
216.220,1.021
216.250,1.025
216.280,1.024
216.310,1.021
216.340,1.022
216.370,1.022
216.400,1.029
216.430,1.026
216.460,1.020
216.490,1.024
216.520,1.025
216.550,1.026
216.580,1.021
216.610,1.023
216.640,1.022
216.670,1.024
216.700,1.018
216.730,1.027
216.760,1.027
216.790,1.024
216.820,1.025
216.850,1.021
216.880,1.020
216.910,1.026
216.940,1.021
216.970,1.023
217.000,1.022
217.030,1.025
217.060,1.028
217.090,1.017
217.120,1.028
217.150,1.023
217.180,1.024
217.210,1.022
217.240,1.022
217.270,1.023
217.300,1.026
217.330,1.025
217.360,1.024
217.390,1.023
217.420,1.024
217.450,1.024
217.480,1.021
217.510,1.021
217.540,1.022
217.570,1.021
217.600,1.022
217.630,1.024
217.660,1.024
217.690,1.022
217.720,1.028
217.750,1.026
217.780,1.020
217.810,1.027
217.840,1.028
217.870,1.025
217.900,1.022
217.930,1.024
217.960,1.024
217.990,1.028
218.020,1.023
218.050,1.025
218.080,1.021
218.110,1.027
218.140,1.026
218.170,1.023
218.200,1.022
218.230,1.025
218.260,1.023
218.290,1.027
218.320,1.023
218.350,1.026
218.380,1.022
218.410,1.023
218.440,1.022
218.470,1.028
218.500,1.028
218.530,1.021
218.560,1.022
218.590,1.027
218.620,1.024
218.650,1.022
218.680,1.025
218.710,1.025
218.740,1.025
218.770,1.025
218.800,1.023
218.830,1.022
218.860,1.026
218.890,1.026
218.920,1.025
218.950,1.019
218.980,1.022
219.010,1.028
219.040,1.021
219.070,1.025
219.100,1.023
219.130,1.023
219.160,1.022
219.190,1.027
219.220,1.021
219.250,1.028
219.280,1.016
219.310,1.022
219.340,1.026
219.370,1.022
219.400,1.024
219.430,1.025
219.460,1.028
219.490,1.023
219.520,1.024
219.550,1.019
219.580,1.025
219.610,1.022
219.640,1.024
219.670,1.024
219.700,1.022
219.730,1.024
219.760,1.023
219.790,1.022
219.820,1.026
219.850,1.031
219.880,1.028
219.910,1.022
219.940,1.020
219.970,1.018
220.000,1.023
220.030,1.024
220.060,1.027
220.090,1.025
220.120,1.023
220.150,1.021
220.180,1.021
220.210,1.025
220.240,1.021
220.270,1.027
220.300,1.026
220.330,1.025
220.360,1.026
220.390,1.024
220.420,1.024
220.450,1.028
220.480,1.023
220.510,1.028
220.540,1.020
220.570,1.024
220.600,1.025
220.630,1.023
220.660,1.026
220.690,1.024
220.720,1.024
220.750,1.021
220.780,1.025
220.810,1.025
220.840,1.022
220.870,1.021
220.900,1.026
220.930,1.028
220.960,1.023
220.990,1.022
221.020,1.017
221.050,1.023
221.080,1.025
221.110,1.017
221.140,1.018
221.170,1.023
221.200,1.026
221.230,1.026
221.260,1.029
221.290,1.025
221.320,1.023
221.350,1.021
221.380,1.022
221.410,1.026
221.440,1.024
221.470,1.018
221.500,1.023
221.530,1.023
221.560,1.026
221.590,1.025
221.620,1.026
221.650,1.022
221.680,1.023
221.710,1.019
221.740,1.022
221.770,1.025
221.800,1.026
221.830,1.023
221.860,1.026
221.890,1.026
221.920,1.021
221.950,1.026
221.980,1.030
222.010,1.024
222.040,1.020
222.070,1.023
222.100,1.021
222.130,1.022
222.160,1.025
222.190,1.026
222.220,1.025
222.250,1.028
222.280,1.024
222.310,1.034
222.340,1.022
222.370,1.023
222.400,1.023
222.430,1.023
222.460,1.023
222.490,1.024
222.520,1.022
222.550,1.027
222.580,1.023
222.610,1.024
222.640,1.027
222.670,1.021
222.700,1.021
222.730,1.026
222.760,1.021
222.790,1.021
222.820,1.023
222.850,1.021
222.880,1.023
222.910,1.023
222.940,1.027
222.970,1.022
223.000,1.024
223.030,1.025
223.060,1.024
223.090,1.024
223.120,1.028
223.150,1.026
223.180,1.026
223.210,1.023
223.240,1.020
223.270,1.022
223.300,1.021
223.330,1.022
223.360,1.026
223.390,1.024
223.420,1.023
223.450,1.021
223.480,1.022
223.510,1.027
223.540,1.025
223.570,1.024
223.600,1.023
223.630,1.022
223.660,1.028
223.690,1.026
223.720,1.021
223.750,1.026
223.780,1.023
223.810,1.022
223.840,1.026
223.870,1.025
223.900,1.023
223.930,1.021
223.960,1.026
223.990,1.028
224.020,1.020
224.050,1.025
224.080,1.024
224.110,1.023
224.140,1.024
224.170,1.024
224.200,1.027
224.230,1.026
224.260,1.023
224.290,1.024
224.320,1.024
224.350,1.029
224.380,1.027
224.410,1.025
224.440,1.018
224.470,1.026
224.500,1.027
224.530,1.025
224.560,1.023
224.590,1.025
224.620,1.026
224.650,1.026
224.680,1.021
224.710,1.025
224.740,1.019
224.770,1.024
224.800,1.023
224.830,1.022
224.860,1.028
224.890,1.029
224.920,1.021
224.950,1.022
224.980,1.021
225.010,1.019
225.040,1.027
225.070,1.026
225.100,1.020
225.130,1.018
225.160,1.028
225.190,1.025
225.220,1.023
225.250,1.022
225.280,1.023
225.310,1.022
225.340,1.023
225.370,1.027
225.400,1.027
225.430,1.021
225.460,1.024
225.490,1.026
225.520,1.026
225.550,1.024
225.580,1.024
225.610,1.023
225.640,1.023
225.670,1.023
225.700,1.022
225.730,1.023
225.760,1.027
225.790,1.027
225.820,1.022
225.850,1.027
225.880,1.030
225.910,1.025
225.940,1.020
225.970,1.028
226.000,1.025
226.030,1.029
226.060,1.023
226.090,1.024
226.120,1.017
226.150,1.024
226.180,1.021
226.210,1.022
226.240,1.025
226.270,1.026
226.300,1.023
226.330,1.025
226.360,1.021
226.390,1.024
226.420,1.023
226.450,1.022
226.480,1.025
226.510,1.022
226.540,1.024
226.570,1.028
226.600,1.025
226.630,1.029
226.660,1.025
226.690,1.026
226.720,1.027
226.750,1.023
226.780,1.022
226.810,1.023
226.840,1.026
226.870,1.026
226.900,1.020
226.930,1.021
226.960,1.023
226.990,1.022
227.020,1.029
227.050,1.024
227.080,1.019
227.110,1.025
227.140,1.023
227.170,1.025
227.200,1.024
227.230,1.032
227.260,1.022
227.290,1.021
227.320,1.022
227.350,1.021
227.380,1.021
227.410,1.024
227.440,1.023
227.470,1.022
227.500,1.025
227.530,1.024
227.560,1.022
227.590,1.023
227.620,1.021
227.650,1.024
227.680,1.021
227.710,1.024
227.740,1.027
227.770,1.026
227.800,1.024
227.830,1.023
227.860,1.027
227.890,1.026
227.920,1.022
227.950,1.026
227.980,1.023
228.010,1.035
228.040,1.035
228.070,1.029
228.100,1.024
228.130,1.021
228.160,1.033
228.190,1.031
228.220,1.026
228.250,1.017
228.280,1.015
228.310,1.015
228.340,1.021
228.370,1.023
228.400,1.028
228.430,1.024
228.460,1.030
228.490,1.024
228.520,1.025
228.550,1.027
228.580,1.018
228.610,1.021
228.640,1.026
228.670,1.029
228.700,1.029
228.730,1.027
228.760,1.029
228.790,1.033
228.820,1.029
228.850,1.024
228.880,1.023
228.910,1.024
228.940,1.026
228.970,1.025
229.000,1.023
229.030,1.027
229.060,1.026
229.090,1.025
229.120,1.022
229.150,1.022
229.180,1.024
229.210,1.027
229.240,1.029
229.270,1.026
229.300,1.027
229.330,1.022
229.360,1.026
229.390,1.025
229.420,1.024
229.450,1.025
229.480,1.024
229.510,1.026
229.540,1.025
229.570,1.029
229.600,1.026
229.630,1.023
229.660,1.021
229.690,1.027
229.720,1.023
229.750,1.023
229.780,1.030
229.810,1.030
229.840,1.022
229.870,1.025
229.900,1.026
229.930,1.026
229.960,1.023
229.990,1.025
230.020,1.022
230.050,1.023
230.080,1.025
230.110,1.020
230.140,1.025
230.170,1.026
230.200,1.027
230.230,1.022
230.260,1.021
230.290,1.026
230.320,1.026
230.350,1.022
230.380,1.023
230.410,1.022
230.440,1.026
230.470,1.027
230.500,1.027
230.530,1.025
230.560,1.021
230.590,1.026
230.620,1.027
230.650,1.023
230.680,1.026
230.710,1.023
230.740,1.024
230.770,1.026
230.800,1.024
230.830,1.021
230.860,1.026
230.890,1.026
230.920,1.029
230.950,1.030
230.980,1.022
231.010,1.026
231.040,1.025
231.070,1.027
231.100,1.023
231.130,1.023
231.160,1.024
231.190,1.023
231.220,1.024
231.250,1.024
231.280,1.027
231.310,1.021
231.340,1.021
231.370,1.025
231.400,1.023
231.430,1.025
231.460,1.024
231.490,1.022
231.520,1.025
231.550,1.025
231.580,1.028
231.610,1.027
231.640,1.024
231.670,1.028
231.700,1.031
231.730,1.022
231.760,1.025
231.790,1.027
231.820,1.023
231.850,1.020
231.880,1.021
231.910,1.024
231.940,1.025
231.970,1.023
232.000,1.027
232.030,1.019
232.060,1.025
232.090,1.024
232.120,1.025
232.150,1.022
232.180,1.022
232.210,1.024
232.240,1.024
232.270,1.024
232.300,1.024
232.330,1.020
232.360,1.025
232.390,1.027
232.420,1.027
232.450,1.028
232.480,1.018
232.510,1.026
232.540,1.025
232.570,1.025
232.600,1.021
232.630,1.023
232.660,1.024
232.690,1.024
232.720,1.024
232.750,1.023
232.780,1.022
232.810,1.028
232.840,1.029
232.870,1.024
232.900,1.022
232.930,1.027
232.960,1.029
232.990,1.024
233.020,1.024
233.050,1.024
233.080,1.024
233.110,1.022
233.140,1.024
233.170,1.026
233.200,1.027
233.230,1.025
233.260,1.029
233.290,1.021
233.320,1.021
233.350,1.028
233.380,1.028
233.410,1.027
233.440,1.022
233.470,1.026
233.500,1.021
233.530,1.023
233.560,1.027
233.590,1.025
233.620,1.029
233.650,1.028
233.680,1.023
233.710,1.023
233.740,1.026
233.770,1.022
233.800,1.024
233.830,1.025
233.860,1.026
233.890,1.030
233.920,1.023
233.950,1.024
233.980,1.031
234.010,1.025
234.040,1.026
234.070,1.026
234.100,1.026
234.130,1.024
234.160,1.023
234.190,1.032
234.220,1.021
234.250,1.024
234.280,1.024
234.310,1.024
234.340,1.025
234.370,1.026
234.400,1.024
234.430,1.024
234.460,1.023
234.490,1.025
234.520,1.027
234.550,1.026
234.580,1.024
234.610,1.027
234.640,1.023
234.670,1.024
234.700,1.030
234.730,1.024
234.760,1.027
234.790,1.023
234.820,1.024
234.850,1.021
234.880,1.023
234.910,1.028
234.940,1.020
234.970,1.023
235.000,1.026
235.030,1.029
235.060,1.026
235.090,1.024
235.120,1.024
235.150,1.021
235.180,1.022
235.210,1.026
235.240,1.029
235.270,1.028
235.300,1.026
235.330,1.026
235.360,1.021
235.390,1.028
235.420,1.027
235.450,1.025
235.480,1.024
235.510,1.022
235.540,1.023
235.570,1.024
235.600,1.029
235.630,1.024
235.660,1.024
235.690,1.028
235.720,1.026
235.750,1.027
235.780,1.021
235.810,1.027
235.840,1.025
235.870,1.025
235.900,1.027
235.930,1.028
235.960,1.027
235.990,1.026
236.020,1.024
236.050,1.021
236.080,1.028
236.110,1.026
236.140,1.024
236.170,1.023
236.200,1.027
236.230,1.026
236.260,1.026
236.290,1.026
236.320,1.023
236.350,1.027
236.380,1.027
236.410,1.023
236.440,1.022
236.470,1.023
236.500,1.025
236.530,1.024
236.560,1.027
236.590,1.023
236.620,1.024
236.650,1.023
236.680,1.027
236.710,1.024
236.740,1.031
236.770,1.021
236.800,1.025
236.830,1.024
236.860,1.022
236.890,1.023
236.920,1.025
236.950,1.022
236.980,1.024
237.010,1.027
237.040,1.021
237.070,1.024
237.100,1.025
237.130,1.025
237.160,1.028
237.190,1.025
237.220,1.026
237.250,1.023
237.280,1.024
237.310,1.024
237.340,1.021
237.370,1.022
237.400,1.021
237.430,1.024
237.460,1.026
237.490,1.023
237.520,1.026
237.550,1.031
237.580,1.028
237.610,1.024
237.640,1.025
237.670,1.022
237.700,1.022
237.730,1.026
237.760,1.017
237.790,1.021
237.820,1.022
237.850,1.025
237.880,1.023
237.910,1.024
237.940,1.023
237.970,1.026
238.000,1.026
238.030,1.026
238.060,1.026
238.090,1.023
238.120,1.025
238.150,1.024
238.180,1.021
238.210,1.029
238.240,1.029
238.270,1.024
238.300,1.022
238.330,1.022
238.360,1.022
238.390,1.027
238.420,1.026
238.450,1.020
238.480,1.022
238.510,1.023
238.540,1.025
238.570,1.024
238.600,1.022
238.630,1.026
238.660,1.022
238.690,1.022
238.720,1.024
238.750,1.025
238.780,1.027
238.810,1.026
238.840,1.030
238.870,1.021
238.900,1.024
238.930,1.028
238.960,1.024
238.990,1.023
239.020,1.024
239.050,1.025
239.080,1.025
239.110,1.021
239.140,1.021
239.170,1.021
239.200,1.025
239.230,1.028
239.260,1.029
239.290,1.023
239.320,1.021
239.350,1.024
239.380,1.024
239.410,1.025
239.440,1.023
239.470,1.024
239.500,1.024
239.530,1.024
239.560,1.026
239.590,1.026
239.620,1.026
239.650,1.024
239.680,1.024
239.710,1.020
239.740,1.021
239.770,1.027
239.800,1.024
239.830,1.022
239.860,1.026
239.890,1.028
239.920,1.022
239.950,1.026
239.980,1.026
240.010,1.023
240.040,1.024
240.070,1.029
240.100,1.022
240.130,1.029
240.160,1.025
240.190,1.021
240.220,1.019
240.250,1.023
240.280,1.026
240.310,1.030
240.340,1.026
240.370,1.018
240.400,1.028
240.430,1.029
240.460,1.023
240.490,1.023
240.520,1.024
240.550,1.025
240.580,1.026
240.610,1.026
240.640,1.025
240.670,1.022
240.700,1.024
240.730,1.025
240.760,1.023
240.790,1.025
240.820,1.027
240.850,1.024
240.880,1.025
240.910,1.021
240.940,1.025
240.970,1.025
241.000,1.029
241.030,1.031
241.060,1.021
241.090,1.026
241.120,1.027
241.150,1.022
241.180,1.027
241.210,1.027
241.240,1.025
241.270,1.024
241.300,1.023
241.330,1.028
241.360,1.024
241.390,1.025
241.420,1.021
241.450,1.024
241.480,1.023
241.510,1.021
241.540,1.025
241.570,1.026
241.600,1.023
241.630,1.022
241.660,1.023
241.690,1.023
241.720,1.024
241.750,1.025
241.780,1.025
241.810,1.024
241.840,1.023
241.870,1.029
241.900,1.027
241.930,1.024
241.960,1.025
241.990,1.024
242.020,1.024
242.050,1.026
242.080,1.025
242.110,1.024
242.140,1.025
242.170,1.024
242.200,1.027
242.230,1.024
242.260,1.026
242.290,1.026
242.320,1.024
242.350,1.026
242.380,1.025
242.410,1.026
242.440,1.020
242.470,1.028
242.500,1.029
242.530,1.021
242.560,1.025
242.590,1.033
242.620,1.022
242.650,1.024
242.680,1.024
242.710,1.022
242.740,1.022
242.770,1.024
242.800,1.026
242.830,1.021
242.860,1.024
242.890,1.024
242.920,1.027
242.950,1.024
242.980,1.026
243.010,1.025
243.040,1.029
243.070,1.022
243.100,1.027
243.130,1.027
243.160,1.025
243.190,1.020
243.220,1.019
243.250,1.025
243.280,1.024
243.310,1.021
243.340,1.022
243.370,1.021
243.400,1.024
243.430,1.028
243.460,1.026
243.490,1.022
243.520,1.021
243.550,1.021
243.580,1.025
243.610,1.025
243.640,1.025
243.670,1.022
243.700,1.021
243.730,1.024
243.760,1.024
243.790,1.026
243.820,1.024
243.850,1.026
243.880,1.024
243.910,1.022
243.940,1.031
243.970,1.027
244.000,1.026
244.030,1.021
244.060,1.027
244.090,1.029
244.120,1.024
244.150,1.025
244.180,1.024
244.210,1.021
244.240,1.022
244.270,1.022
244.300,1.022
244.330,1.028
244.360,1.027
244.390,1.027
244.420,1.025
244.450,1.021
244.480,1.021
244.510,1.026
244.540,1.020
244.570,1.021
244.600,1.022
244.630,1.025
244.660,1.025
244.690,1.028
244.720,1.025
244.750,1.022
244.780,1.025
244.810,1.023
244.840,1.023
244.870,1.021
244.900,1.023
244.930,1.022
244.960,1.024
244.990,1.025
245.020,1.030
245.050,1.025
245.080,1.023
245.110,1.025
245.140,1.024
245.170,1.021
245.200,1.023
245.230,1.025
245.260,1.025
245.290,1.024
245.320,1.022
245.350,1.026
245.380,1.028
245.410,1.023
245.440,1.024
245.470,1.024
245.500,1.023
245.530,1.024
245.560,1.027
245.590,1.024
245.620,1.021
245.650,1.028
245.680,1.027
245.710,1.021
245.740,1.021
245.770,1.024
245.800,1.023
245.830,1.025
245.860,1.028
245.890,1.023
245.920,1.024
245.950,1.021
245.980,1.026
246.010,1.021
246.040,1.018
246.070,1.027
246.100,1.029
246.130,1.022
246.160,1.028
246.190,1.028
246.220,1.029
246.250,1.022
246.280,1.021
246.310,1.023
246.340,1.026
246.370,1.029
246.400,1.023
246.430,1.024
246.460,1.021
246.490,1.022
246.520,1.021
246.550,1.023
246.580,1.023
246.610,1.026
246.640,1.022
246.670,1.026
246.700,1.024
246.730,1.021
