df_hash,22ZHK4.QK206M
174.416,372
174.441,374
174.466,369
174.491,356
174.516,337
174.541,319
174.566,298
174.591,273
174.616,245
174.641,214
174.666,183
174.691,151
174.716,119
174.741,89
174.766,60
174.791,26
174.816,-15
174.841,-57
174.866,-77
174.891,-53
174.916,14
174.941,102
174.966,181
174.991,233
175.016,265
175.041,289
175.066,312
175.091,329
175.116,331
175.141,321
175.166,313
175.191,314
175.216,321
175.241,323
175.266,313
175.291,295
175.316,276
175.341,259
175.366,241
175.391,217
175.416,190
175.441,165
175.466,145
175.491,121
175.516,83
175.541,35
175.566,-1
175.591,0
175.616,46
175.641,126
175.666,210
175.691,274
175.716,312
175.741,334
175.766,352
175.791,371
175.816,384
175.841,384
175.866,372
175.891,355
175.916,343
175.941,340
175.966,341
175.991,336
176.016,320
176.041,295
176.066,268
176.091,243
176.116,218
176.141,190
176.166,160
176.191,130
176.216,101
176.241,65
176.266,17
176.291,-31
176.316,-55
176.341,-33
176.366,36
176.391,126
176.416,205
176.441,257
176.466,291
176.491,320
176.516,350
176.541,374
176.566,383
176.591,379
176.616,371
176.641,368
176.666,368
176.691,367
176.716,361
176.741,348
176.766,332
176.791,314
176.816,293
176.841,268
176.866,238
176.891,206
176.916,176
176.941,148
176.966,121
176.991,85
177.016,39
177.041,-3
177.066,-17
177.091,15
177.116,87
177.141,170
177.166,231
177.191,263
177.216,281
177.241,302
177.266,326
177.291,338
177.316,331
177.341,313
177.366,300
177.391,299
177.416,300
177.441,291
177.466,271
177.491,250
177.516,232
177.541,214
177.566,193
177.591,167
177.616,143
177.641,119
177.666,87
177.691,46
177.716,10
177.741,5
177.766,46
177.791,122
177.816,202
177.841,261
177.866,295
177.891,319
177.916,340
177.941,358
177.966,363
177.991,355
178.016,344
178.041,340
178.066,340
178.091,338
178.116,325
178.141,306
178.166,286
178.191,266
178.216,243
178.241,212
178.266,179
178.291,148
178.316,119
178.341,82
178.366,32
178.391,-20
178.416,-49
178.441,-31
178.466,33
178.491,120
178.516,197
178.541,250
178.566,283
178.591,311
178.616,342
178.641,369
178.666,381
178.691,376
178.716,365
178.741,359
178.766,360
178.791,357
178.816,343
178.841,319
178.866,295
178.891,276
178.916,256
178.941,228
178.966,193
178.991,160
179.016,130
179.041,94
179.066,46
179.091,-5
179.116,-30
179.141,-3
179.166,72
179.191,164
179.216,237
179.241,278
179.266,302
179.291,326
179.316,351
179.341,366
179.366,361
179.391,346
179.416,336
179.441,334
179.466,332
179.491,319
179.516,299
179.541,278
179.566,259
179.591,238
179.616,210
179.641,180
179.666,153
179.691,127
179.716,91
179.741,47
179.766,16
179.791,26
179.816,86
179.841,172
179.866,250
179.891,301
179.916,331
179.941,356
179.966,379
179.991,389
180.016,379
180.041,356
180.066,335
180.091,325
180.116,322
180.141,316
180.166,304
180.191,288
180.216,269
180.241,246
180.266,219
180.291,191
180.316,165
180.341,133
180.366,88
180.391,39
180.416,10
180.441,25
180.466,84
180.491,158
180.516,214
180.541,243
180.566,256
180.591,268
180.616,282
180.641,283
180.666,268
180.691,245
180.716,227
180.741,219
180.766,210
180.791,193
180.816,171
180.841,152
180.866,142
180.891,136
180.916,127
180.941,118
180.966,109
180.991,96
181.016,71
181.041,31
181.066,-4
181.091,-6
181.116,43
181.141,130
181.166,219
181.191,283
181.216,321
181.241,350
181.266,384
181.291,416
181.316,434
181.341,431
181.366,421
181.391,415
181.416,415
181.441,411
181.466,397
181.491,374
181.516,349
181.541,325
181.566,298
181.591,267
181.616,236
181.641,209
181.666,180
181.691,138
181.716,81
181.741,30
181.766,16
181.791,51
181.816,120
181.841,189
181.866,234
181.891,257
181.916,272
181.941,289
181.966,305
181.991,310
182.016,302
182.041,290
182.066,281
182.091,276
182.116,272
182.141,265
182.166,253
182.191,237
182.216,220
182.241,202
182.266,184
182.291,164
182.316,134
182.341,93
182.366,56
182.391,44
182.416,70
182.441,127
182.466,191
182.491,240
182.516,269
182.541,287
182.566,302
182.591,312
182.616,311
182.641,299
182.666,282
182.691,271
182.716,268
182.741,267
182.766,261
182.791,245
182.816,222
182.841,198
182.866,176
182.891,155
182.916,128
182.941,91
182.966,50
182.991,24
183.016,33
183.041,78
183.066,143
183.091,203
183.116,243
183.141,269
183.166,290
183.191,311
183.216,326
183.241,329
183.266,324
183.291,318
183.316,312
183.341,305
183.366,294
183.391,280
183.416,268
183.441,256
183.466,240
183.491,217
183.516,192
183.541,170
183.566,147
183.591,116
183.616,80
183.641,58
183.666,71
183.691,122
183.716,192
183.741,255
183.766,295
183.791,321
183.816,345
183.841,371
183.866,391
183.891,397
183.916,390
183.941,380
183.966,374
183.991,370
184.016,364
184.041,353
184.066,336
184.091,316
184.116,295
184.141,274
184.166,251
184.191,224
184.216,193
184.241,160
184.266,130
184.291,104
184.316,79
184.341,47
184.366,7
184.391,-28
184.416,-39
184.441,-14
184.466,41
184.491,108
184.516,164
184.541,201
184.566,226
184.591,246
184.616,264
184.641,277
184.666,283
184.691,283
184.716,283
184.741,287
184.766,293
184.791,296
184.816,291
184.841,280
184.866,266
184.891,253
184.916,239
184.941,222
184.966,202
184.991,181
185.016,160
185.041,135
185.066,103
185.091,72
185.116,58
185.141,76
185.166,126
185.191,189
185.216,243
185.241,280
185.266,305
185.291,329
185.316,352
185.341,369
185.366,373
185.391,368
185.416,362
185.441,360
185.466,359
185.491,356
185.516,346
185.541,331
185.566,313
185.591,293
185.616,272
185.641,250
185.666,226
185.691,199
185.716,170
185.741,144
185.766,120
185.791,93
185.816,55
185.841,7
185.866,-33
185.891,-41
185.916,-3
185.941,65
185.966,135
185.991,186
186.016,219
186.041,249
186.066,282
186.091,313
186.116,332
186.141,338
186.166,340
186.191,345
186.216,351
186.241,353
186.266,350
186.291,345
186.316,340
186.341,331
186.366,314
186.391,292
186.416,272
186.441,254
186.466,233
186.491,204
186.516,171
186.541,140
186.566,113
186.591,83
186.616,42
186.641,3
186.666,-8
186.691,25
186.716,95
186.741,171
186.766,226
186.791,255
186.816,276
186.841,302
186.866,332
186.891,350
186.916,348
186.941,334
186.966,324
186.991,323
187.016,326
187.041,322
187.066,310
187.091,295
187.116,280
187.141,265
187.166,243
187.191,213
187.216,182
187.241,158
187.266,139
187.291,114
187.316,78
187.341,43
187.366,32
187.391,61
187.416,125
187.441,198
187.466,254
187.491,285
187.516,302
187.541,318
187.566,335
187.591,345
187.616,343
187.641,333
187.666,327
187.691,325
187.716,323
187.741,311
187.766,292
187.791,272
187.816,255
187.841,235
187.866,208
187.891,175
187.916,145
187.941,120
187.966,91
187.991,47
188.016,-2
188.041,-31
188.066,-16
188.091,44
188.116,126
188.141,198
188.166,246
188.191,277
188.216,305
188.241,333
188.266,355
188.291,364
188.316,362
188.341,354
188.366,347
188.391,343
188.416,340
188.441,335
188.466,324
188.491,306
188.516,284
188.541,261
188.566,238
188.591,214
188.616,185
188.641,155
188.666,127
188.691,101
188.716,68
188.741,24
188.766,-18
188.791,-33
188.816,0
188.841,74
188.866,160
188.891,228
188.916,270
188.941,303
188.966,339
188.991,377
189.016,400
189.041,402
189.066,392
189.091,384
189.116,383
189.141,383
189.166,374
189.191,356
189.216,336
189.241,319
189.266,303
189.291,285
189.316,264
189.341,239
189.366,211
189.391,180
189.416,150
189.441,125
189.466,102
189.491,73
189.516,31
189.541,-14
189.566,-36
189.591,-14
189.616,52
189.641,136
189.666,206
189.691,247
189.716,267
189.741,285
189.766,304
189.791,318
189.816,319
189.841,308
189.866,297
189.891,295
189.916,299
189.941,302
189.966,298
189.991,286
190.016,272
190.041,258
190.066,240
190.091,216
190.116,191
190.141,168
190.166,147
190.191,121
190.216,83
190.241,39
190.266,10
190.291,19
190.316,72
190.341,151
190.366,227
190.391,280
190.416,309
190.441,326
190.466,341
190.491,355
190.516,364
190.541,362
190.566,354
190.591,345
190.616,339
190.641,336
190.666,331
190.691,319
190.716,301
190.741,279
190.766,258
190.791,238
190.816,214
190.841,184
190.866,151
190.891,120
190.916,92
190.941,60
190.966,19
190.991,-19
191.016,-33
191.041,0
191.066,74
191.091,162
191.116,233
191.141,275
191.166,301
191.191,328
191.216,360
191.241,383
191.266,388
191.291,380
191.316,371
191.341,367
191.366,367
191.391,363
191.416,354
191.441,340
191.466,323
191.491,304
191.516,284
191.541,262
191.566,238
191.591,210
191.616,177
191.641,145
191.666,119
191.691,96
191.716,64
191.741,18
191.766,-28
191.791,-47
191.816,-19
191.841,50
191.866,134
191.891,204
191.916,248
191.941,279
191.966,307
191.991,334
192.016,352
192.041,355
192.066,347
192.091,338
192.116,336
192.141,338
192.166,339
192.191,333
192.216,318
192.241,298
192.266,279
192.291,261
192.316,241
192.341,215
192.366,184
192.391,156
192.416,133
192.441,108
192.466,73
192.491,31
192.516,4
192.541,15
192.566,72
192.591,155
192.616,230
192.641,277
192.666,299
192.691,313
192.716,329
192.741,341
192.766,342
192.791,333
192.816,324
192.841,324
192.866,329
192.891,328
192.916,314
192.941,292
192.966,270
192.991,252
193.016,232
193.041,206
193.066,175
193.091,145
193.116,119
193.141,91
193.166,51
193.191,2
193.216,-36
193.241,-40
193.266,1
193.291,77
193.316,160
193.341,228
193.366,275
193.391,308
193.416,336
193.441,361
193.466,377
193.491,381
193.516,375
193.541,366
193.566,361
193.591,361
193.616,360
193.641,351
193.666,331
193.691,305
193.716,277
193.741,253
193.766,230
193.791,203
193.816,174
193.841,145
193.866,120
193.891,93
193.916,55
193.941,9
193.966,-23
193.991,-16
194.016,42
194.041,130
194.066,214
194.091,269
194.116,301
194.141,329
194.166,360
194.191,388
194.216,399
194.241,393
194.266,384
194.291,382
194.316,387
194.341,387
194.366,377
194.391,357
194.416,335
194.441,313
194.466,290
194.491,266
194.516,240
194.541,212
194.566,182
194.591,152
194.616,124
194.641,99
194.666,69
194.691,26
194.716,-27
194.741,-67
194.766,-64
194.791,-8
194.816,80
194.841,165
194.866,220
194.891,250
194.916,273
194.941,302
194.966,328
194.991,338
195.016,330
195.041,318
195.066,313
195.091,318
195.116,321
195.141,311
195.166,293
195.191,275
195.216,263
195.241,252
195.266,234
195.291,207
195.316,180
195.341,157
195.366,134
195.391,101
195.416,57
195.441,19
195.466,14
195.491,55
195.516,130
195.541,212
195.566,274
195.591,310
195.616,333
195.641,353
195.666,371
195.691,379
195.716,375
195.741,364
195.766,356
195.791,353
195.816,350
195.841,339
195.866,319
195.891,296
195.916,276
195.941,258
195.966,237
195.991,209
196.016,175
196.041,142
196.066,113
196.091,85
196.116,47
196.141,-1
196.166,-48
196.191,-68
196.216,-40
196.241,33
196.266,127
196.291,210
196.316,264
196.341,295
196.366,321
196.391,349
196.416,374
196.441,387
196.466,386
196.491,377
196.516,371
196.541,370
196.566,369
196.591,363
196.616,348
196.641,327
196.666,305
196.691,285
196.716,262
196.741,234
196.766,199
196.791,164
196.816,134
196.841,107
196.866,75
196.891,29
196.916,-21
196.941,-54
196.966,-43
196.991,15
197.016,102
197.041,183
197.066,241
197.091,277
197.116,306
197.141,336
197.166,362
197.191,374
197.216,373
197.241,364
197.266,358
197.291,356
197.316,354
197.341,348
197.366,335
197.391,319
197.416,302
197.441,282
197.466,259
197.491,230
197.516,200
197.541,171
197.566,144
197.591,115
197.616,77
197.641,31
197.666,-7
197.691,-14
197.716,21
197.741,94
197.766,177
197.791,243
197.816,282
197.841,305
197.866,324
197.891,342
197.916,352
197.941,347
197.966,334
197.991,325
198.016,326
198.041,332
198.066,329
198.091,311
198.116,284
198.141,260
198.166,242
198.191,222
198.216,196
198.241,165
198.266,137
198.291,112
198.316,81
198.341,36
198.366,-14
198.391,-46
198.416,-33
198.441,28
198.466,115
198.491,194
198.516,249
198.541,282
198.566,308
198.591,335
198.616,357
198.641,368
198.666,365
198.691,358
198.716,354
198.741,354
198.766,352
198.791,344
198.816,328
198.841,309
198.866,290
198.891,271
198.916,251
198.941,227
198.966,197
198.991,166
199.016,138
199.041,113
199.066,82
199.091,38
199.116,-9
199.141,-37
199.166,-19
199.191,48
199.216,143
199.241,228
199.266,284
199.291,317
199.316,344
199.341,374
199.366,400
199.391,410
199.416,404
199.441,392
199.466,384
199.491,381
199.516,376
199.541,364
199.566,345
199.591,322
199.616,298
199.641,273
199.666,248
199.691,223
199.716,199
199.741,173
199.766,145
199.791,116
199.816,86
199.841,49
199.866,5
199.891,-33
199.916,-45
199.941,-11
199.966,61
199.991,147
200.016,214
200.041,253
200.066,276
200.091,297
200.116,318
200.141,331
200.166,326
200.191,313
200.216,305
200.241,308
200.266,314
200.291,311
200.316,297
200.341,280
200.366,268
200.391,258
200.416,241
200.441,214
200.466,185
200.491,159
200.516,136
200.541,103
200.566,59
200.591,17
200.616,6
200.641,39
200.666,111
200.691,191
200.716,255
200.741,295
200.766,319
200.791,340
200.816,358
200.841,370
200.866,370
200.891,362
200.916,353
200.941,349
200.966,348
200.991,340
201.016,324
201.041,300
201.066,276
201.091,254
201.116,232
201.141,208
201.166,178
201.191,148
201.216,120
201.241,92
201.266,58
201.291,14
201.316,-29
201.341,-49
201.366,-25
201.391,41
201.416,131
201.441,212
201.466,267
201.491,301
201.516,327
201.541,355
201.566,380
201.591,394
201.616,393
201.641,384
201.666,375
201.691,370
201.716,368
201.741,361
201.766,347
201.791,327
201.816,303
201.841,278
201.866,252
201.891,223
201.916,193
201.941,163
201.966,134
201.991,101
202.016,60
202.041,11
202.066,-30
202.091,-44
202.116,-12
202.141,60
202.166,148
202.191,221
202.216,266
202.241,290
202.266,312
202.291,338
202.316,358
202.341,360
202.366,347
202.391,333
202.416,328
202.441,333
202.466,336
202.491,325
202.516,304
202.541,280
202.566,259
202.591,237
202.616,211
202.641,182
202.666,157
202.691,136
202.716,108
202.741,68
202.766,22
202.791,-5
202.816,8
202.841,68
202.866,153
202.891,231
202.916,282
202.941,309
202.966,325
202.991,341
203.016,355
203.041,359
203.066,351
203.091,338
203.116,329
203.141,328
203.166,327
203.191,318
203.216,298
203.241,275
203.266,254
203.291,235
203.316,210
203.341,180
203.366,148
203.391,121
203.416,95
203.441,62
203.466,17
203.491,-26
203.516,-43
203.541,-11
203.566,63
203.591,155
203.616,232
203.641,283
203.666,314
203.691,338
203.716,362
203.741,379
203.766,384
203.791,378
203.816,369
203.841,363
203.866,360
203.891,356
203.916,346
203.941,330
203.966,310
203.991,288
204.016,264
204.041,239
204.066,210
204.091,179
204.116,150
204.141,125
204.166,98
204.191,62
204.216,17
204.241,-22
204.266,-31
204.291,5
204.316,81
204.341,166
204.366,233
204.391,274
204.416,300
204.441,327
204.466,356
204.491,375
204.516,376
204.541,365
204.566,355
204.591,353
204.616,354
204.641,350
204.666,335
204.691,316
204.716,299
204.741,284
204.766,265
204.791,237
204.816,203
204.841,171
204.866,148
204.891,126
204.916,96
204.941,52
204.966,8
204.991,-12
205.016,9
205.041,70
205.066,146
205.091,210
205.116,251
205.141,277
205.166,300
205.191,322
205.216,335
205.241,333
205.266,321
205.291,311
205.316,309
205.341,308
205.366,301
205.391,285
205.416,268
205.441,255
205.466,242
205.491,222
205.516,194
205.541,164
205.566,139
205.591,117
205.616,87
205.641,47
205.666,10
205.691,1
205.716,35
205.741,105
205.766,185
205.791,248
205.816,287
205.841,310
205.866,329
205.891,349
205.916,363
205.941,366
205.966,358
205.991,350
206.016,348
206.041,351
206.066,350
206.091,337
206.116,316
206.141,291
206.166,266
206.191,241
206.216,212
206.241,182
206.266,154
206.291,128
206.316,98
206.341,56
206.366,10
206.391,-17
206.416,-6
206.441,48
206.466,130
206.491,207
206.516,263
206.541,296
206.566,320
206.591,346
206.616,370
206.641,385
206.666,384
206.691,372
206.716,358
206.741,350
206.766,346
206.791,340
206.816,327
206.841,307
206.866,285
206.891,264
206.916,244
206.941,220
206.966,191
206.991,160
207.016,130
207.041,99
207.066,61
207.091,19
207.116,-11
207.141,-9
207.166,34
207.191,108
207.216,183
207.241,236
207.266,264
207.291,282
207.316,304
207.341,326
207.366,337
207.391,331
207.416,317
207.441,307
207.466,307
207.491,308
207.516,299
207.541,282
207.566,263
207.591,248
207.616,233
207.641,213
207.666,189
207.691,166
207.716,146
207.741,123
207.766,89
207.791,53
207.816,38
207.841,65
207.866,131
207.891,210
207.916,272
207.941,305
207.966,320
207.991,333
208.016,349
208.041,357
208.066,353
208.091,340
208.116,330
208.141,325
208.166,318
208.191,300
208.216,274
208.241,248
208.266,228
208.291,211
208.316,189
208.341,161
208.366,134
208.391,108
208.416,78
208.441,38
208.466,-3
208.491,-25
208.516,-5
208.541,56
208.566,138
208.591,209
208.616,255
208.641,284
208.666,310
208.691,338
208.716,363
208.741,373
208.766,369
208.791,358
208.816,352
208.841,350
208.866,346
208.891,336
208.916,317
208.941,295
208.966,274
208.991,253
209.016,228
209.041,198
209.066,169
209.091,143
209.116,117
209.141,85
209.166,42
209.191,1
209.216,-11
209.241,21
209.266,96
209.291,187
209.316,261
209.341,306
209.366,332
209.391,354
209.416,381
209.441,403
209.466,409
209.491,399
209.516,383
209.541,374
209.566,373
209.591,371
209.616,361
209.641,339
209.666,313
209.691,288
209.716,263
209.741,236
209.766,204
209.791,170
209.816,137
209.841,103
209.866,61
209.891,11
209.916,-34
209.941,-52
209.966,-27
209.991,35
210.016,109
210.041,168
210.066,204
210.091,225
210.116,245
210.141,265
210.166,275
210.191,268
210.216,252
210.241,242
210.266,244
210.291,252
210.316,257
210.341,259
210.366,265
210.391,277
210.416,286
210.441,282
210.466,264
210.491,243
210.516,222
210.541,196
210.566,157
210.591,119
210.616,108
210.641,143
210.666,215
210.691,290
210.716,340
210.741,362
210.766,375
210.791,390
210.816,401
210.841,395
210.866,373
210.891,353
210.916,347
210.941,350
210.966,344
210.991,321
211.016,292
211.041,273
211.066,264
211.091,251
211.116,225
211.141,189
211.166,153
211.191,118
211.216,73
211.241,16
211.266,-31
211.291,-41
211.316,-2
211.341,62
211.366,121
211.391,155
211.416,174
211.441,196
211.466,225
211.491,245
211.516,248
211.541,237
211.566,225
211.591,219
211.616,213
211.641,199
211.666,178
211.691,157
211.716,137
211.741,112
211.766,78
211.791,42
211.816,11
211.841,-20
211.866,-62
211.891,-113
211.916,-145
211.941,-115
211.966,-1
211.991,177
