df_hash,22ZHK4.W8ZZR3
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.2MA8
person_label,V92
date_time_start,2025-11-04_16-32-02.909000_+03
date_time_start_unix,1762259522.909
date_time_end,2025-11-04_16-40-18.078000_+03
length_difference_noticed,no

time,ppg_med
313.683,293
313.708,260
313.733,233
313.758,214
313.783,195
313.808,167
313.833,130
313.858,93
313.883,61
313.908,30
313.933,-14
313.958,-73
313.983,-131
314.008,-156
314.033,-131
314.058,-62
314.083,25
314.108,110
314.133,188
314.158,265
314.183,339
314.208,400
314.233,435
314.258,446
314.283,450
314.308,461
314.333,479
314.358,492
314.383,485
314.408,461
314.433,431
314.458,405
314.483,382
314.508,353
314.533,312
314.558,266
314.583,223
314.608,186
314.633,147
314.658,95
314.683,34
314.708,-23
314.733,-66
314.758,-104
314.783,-154
314.808,-222
314.833,-285
314.858,-306
314.883,-257
314.908,-148
314.933,-17
314.958,103
314.983,206
315.008,302
315.033,397
315.058,478
315.083,527
315.108,541
315.133,536
315.158,533
315.183,537
315.208,538
315.233,524
315.258,495
315.283,460
315.308,430
315.333,404
315.358,378
315.383,349
315.408,318
315.433,288
315.458,263
315.483,238
315.508,210
315.533,173
315.558,130
315.583,89
315.608,56
315.633,30
315.658,-4
315.683,-58
315.708,-120
315.733,-159
315.758,-145
315.783,-75
315.808,23
315.833,117
315.858,191
315.883,256
315.908,325
315.933,393
315.958,439
315.983,448
316.008,432
316.033,413
316.058,409
316.083,412
316.108,402
316.133,369
316.158,323
316.183,281
316.208,250
316.233,227
316.258,200
316.283,168
316.308,137
316.333,116
316.358,104
316.383,91
316.408,70
316.433,43
316.458,19
316.483,0
316.508,-21
316.533,-57
316.558,-105
316.583,-141
316.608,-133
316.633,-66
316.658,38
316.683,137
316.708,202
316.733,240
316.758,281
316.783,340
316.808,402
316.833,435
316.858,429
316.883,406
316.908,400
316.933,422
316.958,454
316.983,469
317.008,462
317.033,451
317.058,448
317.083,443
317.108,420
317.133,373
317.158,322
317.183,283
317.208,257
317.233,225
317.258,177
317.283,125
317.308,88
317.333,69
317.358,48
317.383,4
317.408,-52
317.433,-89
317.458,-74
317.483,-10
317.508,73
317.533,144
317.558,194
317.583,234
317.608,275
317.633,316
317.658,350
317.683,370
317.708,381
317.733,388
317.758,392
317.783,392
317.808,385
317.833,372
317.858,355
317.883,337
317.908,318
317.933,299
317.958,278
317.983,253
318.008,224
318.033,196
318.058,173
318.083,152
318.108,126
318.133,92
318.158,55
318.183,25
318.208,2
318.233,-26
318.258,-67
318.283,-107
318.308,-117
318.333,-77
318.358,0
318.383,81
318.408,141
318.433,183
318.458,229
318.483,291
318.508,352
318.533,387
318.558,390
318.583,379
318.608,378
318.633,391
318.658,402
318.683,396
318.708,376
318.733,354
318.758,337
318.783,321
318.808,301
318.833,278
318.858,257
318.883,235
318.908,204
318.933,162
318.958,118
318.983,82
319.008,49
319.033,8
319.058,-45
319.083,-89
319.108,-90
319.133,-38
319.158,41
319.183,114
319.208,165
319.233,210
319.258,271
319.283,344
319.308,403
319.333,428
319.358,424
319.383,415
319.408,416
319.433,422
319.458,419
319.483,406
319.508,393
319.533,386
319.558,380
319.583,367
319.608,344
319.633,317
319.658,290
319.683,260
319.708,226
319.733,192
319.758,163
319.783,131
319.808,84
319.833,24
319.858,-21
319.883,-16
319.908,52
319.933,158
319.958,258
319.983,328
320.008,376
320.033,416
320.058,442
320.083,431
320.108,373
320.133,283
320.158,195
320.183,134
320.208,104
320.233,96
320.258,105
320.283,127
320.308,156
320.333,180
320.358,189
320.383,181
320.408,154
320.433,113
320.458,73
320.483,60
320.508,97
320.533,176
320.558,249
320.583,258
320.608,188
320.633,81
320.658,6
320.683,2
320.708,55
320.733,125
320.758,187
320.783,248
320.808,319
320.833,397
320.858,461
320.883,491
320.908,483
320.933,449
320.958,402
320.983,353
321.008,309
321.033,273
321.058,239
321.083,192
321.108,121
321.133,27
321.158,-75
321.183,-175
321.208,-270
321.233,-357
321.258,-435
321.283,-507
321.308,-584
321.333,-667
321.358,-726
321.383,-697
321.408,-527
321.433,-227
321.458,119
321.483,418
321.508,626
321.533,773
321.558,907
321.583,1040
321.608,1133
321.633,1147
321.658,1087
321.683,996
321.708,912
321.733,836
321.758,751
321.783,649
321.808,548
321.833,468
321.858,409
321.883,361
321.908,315
321.933,279
321.958,253
321.983,223
322.008,177
322.033,119
322.058,82
322.083,92
322.108,148
322.133,218
322.158,272
322.183,304
322.208,329
322.233,353
322.258,361
322.283,338
322.308,287
322.333,229
322.358,188
322.383,168
322.408,160
322.433,147
322.458,123
322.483,87
322.508,41
322.533,-10
322.558,-58
322.583,-92
322.608,-120
322.633,-155
322.658,-203
322.683,-244
322.708,-244
322.733,-189
322.758,-96
322.783,-2
322.808,72
322.833,138
322.858,214
322.883,301
322.908,375
322.933,411
322.958,408
322.983,389
323.008,378
323.033,376
323.058,372
323.083,359
323.108,335
323.133,305
323.158,267
323.183,223
323.208,177
323.233,138
323.258,105
323.283,65
323.308,8
323.333,-50
323.358,-80
323.383,-57
323.408,13
323.433,98
323.458,170
323.483,225
323.508,277
323.533,336
323.558,390
323.583,422
323.608,424
323.633,408
323.658,391
323.683,379
323.708,368
323.733,348
323.758,319
323.783,289
323.808,261
323.833,237
323.858,221
323.883,219
323.908,236
323.933,265
323.958,288
323.983,283
324.008,245
324.033,191
324.058,141
324.083,106
324.108,76
324.133,30
324.158,-36
324.183,-102
324.208,-132
324.233,-103
324.258,-23
324.283,72
324.308,155
324.333,218
324.358,273
324.383,331
324.408,385
324.433,418
324.458,419
324.483,398
324.508,377
324.533,370
324.558,375
324.583,375
324.608,360
324.633,332
324.658,301
324.683,277
324.708,256
324.733,230
324.758,192
324.783,146
324.808,102
324.833,66
324.858,36
324.883,4
324.908,-35
324.933,-70
324.958,-80
324.983,-47
325.008,24
325.033,110
325.058,189
325.083,251
325.108,306
325.133,359
325.158,405
325.183,431
325.208,434
325.233,425
325.258,422
325.283,433
325.308,449
325.333,460
325.358,462
325.383,460
325.408,456
325.433,447
325.458,425
325.483,392
325.508,358
325.533,327
325.558,300
325.583,272
325.608,242
325.633,215
325.658,193
325.683,171
325.708,142
325.733,106
325.758,70
325.783,42
325.808,14
325.833,-18
325.858,-55
325.883,-88
325.908,-108
325.933,-125
325.958,-156
325.983,-200
326.008,-233
326.033,-221
326.058,-150
326.083,-43
326.108,61
326.133,141
326.158,201
326.183,263
326.208,334
326.233,401
326.258,444
326.283,458
326.308,458
326.333,462
326.358,477
326.383,493
326.408,497
326.433,483
326.458,457
326.483,430
326.508,406
326.533,382
326.558,354
326.583,323
326.608,291
326.633,260
326.658,227
326.683,187
326.708,147
326.733,111
326.758,81
326.783,44
326.808,-8
326.833,-67
326.858,-102
326.883,-85
326.908,-14
326.933,78
326.958,158
326.983,212
327.008,256
327.033,306
327.058,356
327.083,387
327.108,387
327.133,368
327.158,353
327.183,353
327.208,361
327.233,361
327.258,347
327.283,325
327.308,303
327.333,282
327.358,258
327.383,228
327.408,193
327.433,152
327.458,109
327.483,67
327.508,30
327.533,-6
327.558,-56
327.583,-117
327.608,-169
327.633,-175
327.658,-113
327.683,0
327.708,120
327.733,211
327.758,272
327.783,328
327.808,396
327.833,464
327.858,506
327.883,506
327.908,479
327.933,452
327.958,440
327.983,440
328.008,433
328.033,408
328.058,366
328.083,321
328.108,281
328.133,244
328.158,203
328.183,153
328.208,99
328.233,51
328.258,11
328.283,-30
328.308,-85
328.333,-151
328.358,-198
328.383,-194
328.408,-127
328.433,-22
328.458,81
328.483,160
328.508,224
328.533,293
328.558,368
328.583,430
328.608,458
328.633,453
328.658,439
328.683,439
328.708,456
328.733,475
328.758,476
328.783,459
328.808,436
328.833,418
328.858,403
328.883,378
328.908,331
328.933,269
328.958,208
328.983,162
329.008,123
329.033,71
329.058,-3
329.083,-80
329.108,-121
329.133,-97
329.158,-21
329.183,68
329.208,140
329.233,195
329.258,251
329.283,318
329.308,382
329.333,416
329.358,416
329.383,397
329.408,381
329.433,376
329.458,370
329.483,353
329.508,326
329.533,294
329.558,264
329.583,234
329.608,206
329.633,178
329.658,146
329.683,106
329.708,59
329.733,17
329.758,-12
329.783,-37
329.808,-77
329.833,-136
329.858,-187
329.883,-189
329.908,-125
329.933,-20
329.958,79
329.983,149
330.008,201
330.033,261
330.058,334
330.083,396
330.108,425
330.133,421
330.158,407
330.183,402
330.208,408
330.233,413
330.258,409
330.283,395
330.308,376
330.333,352
330.358,327
330.383,302
330.408,277
330.433,249
330.458,215
330.483,176
330.508,141
330.533,107
330.558,67
330.583,14
330.608,-36
330.633,-52
330.658,-14
330.683,65
330.708,152
330.733,218
330.758,266
330.783,315
330.808,373
330.833,423
330.858,444
330.883,432
330.908,407
330.933,391
330.958,388
330.983,388
331.008,375
331.033,348
331.058,314
331.083,279
331.108,244
331.133,206
331.158,163
331.183,117
331.208,72
331.233,34
331.258,0
331.283,-38
331.308,-91
331.333,-152
331.358,-198
331.383,-199
331.408,-147
331.433,-62
331.458,22
331.483,87
331.508,143
331.533,208
331.558,284
331.583,349
331.608,381
331.633,380
331.658,370
331.683,370
331.708,378
331.733,381
331.758,371
331.783,357
331.808,345
331.833,334
331.858,312
331.883,278
331.908,245
331.933,220
331.958,201
331.983,174
332.008,140
332.033,111
332.058,96
332.083,87
332.108,62
332.133,18
332.158,-17
332.183,-8
332.208,59
332.233,163
332.258,265
332.283,349
332.308,423
332.333,505
332.358,592
332.383,665
332.408,702
332.433,703
332.458,684
332.483,663
332.508,643
332.533,619
332.558,587
332.583,552
332.608,526
332.633,516
332.658,516
332.683,516
332.708,502
332.733,475
332.758,442
332.783,417
332.808,401
332.833,383
332.858,354
332.883,315
332.908,275
332.933,224
332.958,133
332.983,-29
333.008,-265
333.033,-531
333.058,-772
333.083,-961
333.108,-1108
333.133,-1231
333.158,-1318
333.183,-1330
333.208,-1238
333.233,-1056
333.258,-832
333.283,-611
333.308,-401
333.333,-190
333.358,25
333.383,231
333.408,405
333.433,546
333.458,664
333.483,767
333.508,850
333.533,904
333.558,934
333.583,954
333.608,972
333.633,985
333.658,980
333.683,952
333.708,905
333.733,843
333.758,770
333.783,687
333.808,598
333.833,510
333.858,421
333.883,327
333.908,231
333.933,154
333.958,120
333.983,135
334.008,178
334.033,226
334.058,268
334.083,312
334.108,365
334.133,417
334.158,448
334.183,448
334.208,424
334.233,394
334.258,370
334.283,351
334.308,330
334.333,303
334.358,270
334.383,231
334.408,190
334.433,150
334.458,113
334.483,77
334.508,37
334.533,-8
334.558,-55
334.583,-96
334.608,-128
334.633,-158
334.658,-186
334.683,-207
334.708,-216
334.733,-222
334.758,-239
334.783,-272
334.808,-298
334.833,-279
334.858,-199
334.883,-74
334.908,56
334.933,165
334.958,253
334.983,337
335.008,421
335.033,493
335.058,539
335.083,561
335.108,570
335.133,580
335.158,590
335.183,594
335.208,586
335.233,568
335.258,541
335.283,509
335.308,472
335.333,431
335.358,386
335.383,335
335.408,280
335.433,227
335.458,182
335.483,145
335.508,109
335.533,70
335.558,32
335.583,0
335.608,-29
335.633,-68
335.658,-126
335.683,-184
335.708,-208
335.733,-175
335.758,-90
335.783,13
335.808,104
335.833,176
335.858,245
335.883,321
335.908,393
335.933,440
335.958,452
335.983,441
336.008,431
336.033,437
336.058,451
336.083,455
336.108,442
336.133,420
336.158,401
336.183,392
336.208,383
336.233,365
336.258,340
336.283,315
336.308,300
336.333,290
336.358,280
336.383,267
336.408,260
336.433,263
336.458,259
336.483,219
336.508,132
336.533,23
336.558,-56
336.583,-74
336.608,-38
336.633,12
336.658,51
336.683,79
336.708,114
336.733,161
336.758,200
336.783,210
336.808,195
336.833,182
336.858,188
336.883,211
336.908,230
336.933,230
336.958,211
336.983,175
337.008,120
337.033,44
337.058,-40
337.083,-111
337.108,-158
337.133,-194
337.158,-237
337.183,-285
337.208,-310
337.233,-281
337.258,-202
337.283,-110
337.308,-39
337.333,9
337.358,68
337.383,161
337.408,281
337.433,393
337.458,473
337.483,527
337.508,585
337.533,660
337.558,738
337.583,787
337.608,790
337.633,755
337.658,708
337.683,671
337.708,652
337.733,647
337.758,650
337.783,657
337.808,663
337.833,663
337.858,654
337.883,630
337.908,587
337.933,519
337.958,429
337.983,330
338.008,235
338.033,139
338.058,20
338.083,-141
338.108,-327
338.133,-482
338.158,-545
338.183,-507
338.208,-417
338.233,-341
338.258,-309
338.283,-296
338.308,-262
338.333,-201
338.358,-149
338.383,-140
338.408,-168
338.433,-191
338.458,-175
338.483,-123
338.508,-63
338.533,-6
338.558,67
338.583,185
338.608,350
338.633,535
338.658,713
338.683,880
338.708,1048
338.733,1217
338.758,1355
338.783,1415
338.808,1369
338.833,1226
338.858,1019
338.883,783
338.908,537
338.933,290
338.958,56
338.983,-146
339.008,-293
339.033,-367
339.058,-367
339.083,-313
339.108,-237
339.133,-167
339.158,-116
339.183,-77
339.208,-37
339.233,7
339.258,48
339.283,72
339.308,75
339.333,65
339.358,50
339.383,35
339.408,22
339.433,14
339.458,16
339.483,29
339.508,43
339.533,50
339.558,42
339.583,24
339.608,8
339.633,9
339.658,38
339.683,99
339.708,182
339.733,269
339.758,343
339.783,404
339.808,463
339.833,527
339.858,581
339.883,607
339.908,593
339.933,556
339.958,520
339.983,495
340.008,471
340.033,431
340.058,377
340.083,324
340.108,281
340.133,239
340.158,183
340.183,115
340.208,54
340.233,18
340.258,-6
340.283,-45
340.308,-112
340.333,-178
340.358,-202
340.383,-160
340.408,-69
340.433,32
340.458,119
340.483,197
340.508,278
340.533,360
340.558,427
340.583,465
340.608,480
340.633,488
340.658,504
340.683,528
340.708,549
340.733,562
340.758,567
340.783,569
340.808,564
340.833,543
340.858,497
340.883,423
340.908,333
340.933,242
340.958,161
340.983,84
341.008,-7
341.033,-121
341.058,-243
341.083,-335
341.108,-363
341.133,-326
341.158,-253
341.183,-183
341.208,-128
341.233,-77
341.258,-15
341.283,55
341.308,118
341.333,158
341.358,180
341.383,196
341.408,215
341.433,233
341.458,244
341.483,249
341.508,252
341.533,253
341.558,247
341.583,228
341.608,201
341.633,177
341.658,166
341.683,168
341.708,177
341.733,192
341.758,220
341.783,265
341.808,327
341.833,388
341.858,425
341.883,418
341.908,369
341.933,299
341.958,249
341.983,249
342.008,303
342.033,389
342.058,477
342.083,553
342.108,623
342.133,700
342.158,785
342.183,865
342.208,932
342.233,988
342.258,1043
342.283,1097
342.308,1140
342.333,1170
342.358,1193
342.383,1208
342.408,1189
342.433,1080
342.458,835
342.483,457
342.508,9
342.533,-425
342.558,-780
342.583,-1033
342.608,-1191
342.633,-1269
342.658,-1284
342.683,-1261
342.708,-1231
342.733,-1210
342.758,-1190
342.783,-1141
342.808,-1045
342.833,-906
342.858,-749
342.883,-595
342.908,-443
342.933,-278
342.958,-95
342.983,92
343.008,261
343.033,394
343.058,493
343.083,569
343.108,629
343.133,674
343.158,695
343.183,692
343.208,670
343.233,641
343.258,613
343.283,584
343.308,551
343.333,516
343.358,494
343.383,501
343.408,539
343.433,592
343.458,634
343.483,655
343.508,662
343.533,672
343.558,690
343.583,706
343.608,708
343.633,692
343.658,662
343.683,625
343.708,578
343.733,518
343.758,453
343.783,393
343.808,341
343.833,287
343.858,218
343.883,144
343.908,95
343.933,100
343.958,159
343.983,240
344.008,305
344.033,338
344.058,355
344.083,377
344.108,411
344.133,443
344.158,453
344.183,439
344.208,415
344.233,396
344.258,387
344.283,377
344.308,352
344.333,307
344.358,246
344.383,174
344.408,90
344.433,-8
344.458,-122
344.483,-235
344.508,-331
344.533,-402
344.558,-458
344.583,-519
344.608,-591
344.633,-664
344.658,-716
344.683,-730
344.708,-703
344.733,-644
344.758,-565
344.783,-485
344.808,-424
344.833,-398
344.858,-393
344.883,-374
344.908,-297
344.933,-150
344.958,40
344.983,227
345.008,384
345.033,514
345.058,637
345.083,758
345.108,862
345.133,932
345.158,972
345.183,998
345.208,1025
345.233,1048
345.258,1048
345.283,1016
345.308,958
345.333,886
345.358,810
345.383,728
345.408,640
345.433,548
345.458,456
345.483,364
345.508,270
345.533,177
345.558,92
345.583,22
345.608,-41
345.633,-112
345.658,-198
345.683,-282
345.708,-333
345.733,-325
345.758,-263
345.783,-171
345.808,-71
345.833,33
345.858,159
345.883,308
345.908,459
345.933,578
345.958,648
345.983,683
346.008,711
346.033,743
346.058,762
346.083,744
346.108,692
346.133,635
346.158,604
346.183,593
346.208,564
346.233,481
346.258,344
346.283,190
346.308,56
346.333,-45
346.358,-131
346.383,-213
346.408,-293
346.433,-360
346.458,-414
346.483,-458
346.508,-488
346.533,-485
346.558,-428
346.583,-318
346.608,-183
346.633,-51
346.658,63
346.683,170
346.708,275
346.733,370
346.758,434
346.783,458
346.808,459
346.833,458
346.858,468
346.883,478
346.908,473
346.933,453
346.958,431
346.983,421
347.008,416
347.033,400
347.058,362
347.083,309
347.108,259
347.133,218
347.158,177
347.183,120
347.208,49
347.233,-10
347.258,-29
347.283,6
347.308,81
347.333,167
347.358,245
347.383,317
347.408,393
347.433,469
347.458,520
347.483,516
347.508,452
347.533,355
347.558,265
347.583,209
347.608,179
347.633,147
347.658,89
347.683,3
347.708,-91
347.733,-173
347.758,-232
347.783,-270
347.808,-287
347.833,-286
347.858,-274
347.883,-267
347.908,-280
347.933,-313
347.958,-347
347.983,-352
348.008,-314
348.033,-233
348.058,-129
348.083,-20
348.108,86
348.133,191
348.158,298
348.183,407
348.208,510
348.233,601
348.258,672
348.283,727
348.308,769
348.333,804
348.358,828
348.383,837
348.408,826
348.433,801
348.458,773
348.483,746
348.508,717
348.533,680
348.558,631
348.583,574
348.608,511
348.633,441
348.658,366
348.683,296
348.708,235
348.733,175
348.758,97
348.783,-7
348.808,-120
348.833,-194
348.858,-198
348.883,-141
348.908,-64
348.933,-3
348.958,42
348.983,100
349.008,185
349.033,278
349.058,345
349.083,368
349.108,362
349.133,354
349.158,358
349.183,364
349.208,362
349.233,351
349.258,337
349.283,321
349.308,296
349.333,262
349.358,225
349.383,192
349.408,162
349.433,129
349.458,92
349.483,59
349.508,31
349.533,-2
349.558,-54
349.583,-113
349.608,-141
349.633,-104
349.658,-6
349.683,107
349.708,193
349.733,240
349.758,278
349.783,331
349.808,393
349.833,428
349.858,412
349.883,355
349.908,296
349.933,261
349.958,252
349.983,249
350.008,242
350.033,230
350.058,218
350.083,208
350.108,192
350.133,169
350.158,140
350.183,108
350.208,71
350.233,28
350.258,-15
350.283,-52
350.308,-79
350.333,-109
350.358,-152
350.383,-205
350.408,-247
350.433,-250
350.458,-204
350.483,-121
350.508,-23
350.533,75
350.558,175
350.583,280
350.608,380
350.633,456
350.658,496
350.683,502
350.708,495
350.733,491
350.758,495
350.783,505
350.808,519
350.833,545
350.858,585
350.883,632
350.908,667
350.933,672
350.958,645
350.983,597
351.008,544
351.033,494
351.058,446
351.083,395
351.108,337
351.133,272
351.158,203
351.183,137
351.208,75
351.233,15
351.258,-49
351.283,-123
351.308,-192
351.333,-233
351.358,-223
351.383,-165
351.408,-84
351.433,-10
351.458,44
351.483,95
351.508,157
351.533,231
351.558,298
351.583,341
351.608,357
351.633,363
351.658,373
351.683,391
