df_hash,22ZHK4.W8ZZR3
177.788,1.030
177.818,1.020
177.848,1.007
177.878,0.995
177.908,0.993
177.938,1.001
177.968,1.003
177.998,1.005
178.028,1.012
178.058,0.995
178.088,0.997
178.118,0.998
178.148,1.001
178.178,1.032
178.208,1.042
178.238,1.031
178.268,1.022
178.298,1.005
178.328,0.993
178.358,0.988
178.388,0.990
178.418,0.992
178.448,1.006
178.478,1.016
178.508,0.999
178.538,0.998
178.568,1.028
178.598,1.058
178.628,1.047
178.658,0.993
178.688,0.994
178.718,0.994
178.748,0.975
178.778,0.988
178.808,0.985
178.838,0.996
178.868,1.012
178.898,1.025
178.928,1.021
178.958,1.003
178.988,0.979
179.018,0.979
179.048,0.999
179.078,1.000
179.108,1.006
179.138,1.004
179.168,1.006
179.198,1.001
179.228,0.999
179.258,0.998
179.288,1.003
179.318,1.015
179.348,1.022
179.378,1.009
179.408,0.991
179.438,0.997
179.468,1.007
179.498,1.007
179.528,1.003
179.558,0.999
179.588,1.000
179.618,0.986
179.648,0.991
179.678,0.991
179.708,0.993
179.738,1.002
179.768,1.010
179.798,1.015
179.828,1.004
179.858,0.990
179.888,0.990
179.918,0.979
179.948,0.974
179.978,0.980
180.008,0.990
180.038,0.990
180.068,0.999
180.098,0.991
180.128,0.974
180.158,0.955
180.188,0.952
180.218,1.009
180.248,1.011
180.278,0.994
180.308,1.019
180.338,1.005
180.368,0.998
180.398,1.013
180.428,1.024
180.458,1.009
180.488,1.009
180.518,1.008
180.548,1.009
180.578,1.008
180.608,0.989
180.638,0.988
180.668,0.975
180.698,0.971
180.728,0.924
180.758,0.943
180.788,0.937
180.818,0.936
180.848,0.936
180.878,0.985
180.908,0.977
180.938,1.081
180.968,1.079
180.998,1.049
181.028,1.031
181.058,1.021
181.088,0.975
181.118,0.972
181.148,0.989
181.178,0.998
181.208,1.023
181.238,1.036
181.268,1.077
181.298,1.104
181.328,1.099
181.358,1.068
181.388,1.039
181.418,1.015
181.448,0.994
181.478,1.005
181.508,0.979
181.538,1.017
181.568,1.085
181.598,1.101
181.628,1.058
181.658,1.047
181.688,0.994
181.718,0.938
181.748,0.950
181.778,0.968
181.808,0.995
181.838,1.016
181.868,1.027
181.898,1.001
181.928,0.978
181.958,0.960
181.988,0.964
182.018,0.967
182.048,0.972
182.078,0.994
182.108,0.990
182.138,0.992
182.168,0.995
182.198,1.007
182.228,1.023
182.258,1.018
182.288,1.012
182.318,1.020
182.348,1.009
182.378,1.010
182.408,1.012
182.438,1.017
182.468,1.023
182.498,1.025
182.528,1.004
182.558,1.010
182.588,1.012
182.618,0.989
182.648,0.995
182.678,1.032
182.708,1.012
182.738,0.995
182.768,0.973
182.798,0.989
182.828,1.001
182.858,1.028
182.888,1.082
182.918,1.075
182.948,1.028
182.978,1.022
183.008,1.001
183.038,0.976
183.068,0.974
183.098,0.987
183.128,1.012
183.158,1.025
183.188,1.048
183.218,1.045
183.248,1.004
183.278,0.979
183.308,0.950
183.338,0.950
183.368,0.964
183.398,0.975
183.428,0.997
183.458,1.011
183.488,1.042
183.518,1.026
183.548,1.002
183.578,0.994
183.608,0.995
183.638,1.001
183.668,1.002
183.698,1.011
183.728,1.019
183.758,1.023
183.788,1.026
183.818,1.021
183.848,0.983
183.878,0.975
183.908,0.975
183.938,0.990
183.968,1.009
183.998,1.009
184.028,1.016
184.058,1.007
184.088,1.000
184.118,1.010
184.148,1.019
184.178,1.027
184.208,1.005
184.238,1.011
184.268,1.011
184.298,0.996
184.328,1.002
184.358,1.014
184.388,0.999
184.418,1.005
184.448,1.009
184.478,1.016
184.508,1.016
184.538,1.014
184.568,1.003
184.598,1.009
184.628,1.009
184.658,1.010
184.688,1.018
184.718,1.023
184.748,1.015
184.778,1.012
184.808,1.019
184.838,1.017
184.868,1.017
184.898,1.005
184.928,1.016
184.958,1.014
184.988,1.010
185.018,1.015
185.048,1.015
185.078,1.006
185.108,1.005
185.138,1.014
185.168,1.014
185.198,1.016
185.228,1.012
185.258,1.014
185.288,1.020
185.318,1.011
185.348,1.010
185.378,1.015
185.408,1.015
185.438,1.015
185.468,1.010
185.498,1.016
185.528,1.019
185.558,1.016
185.588,1.015
185.618,1.021
185.648,1.016
185.678,1.011
185.708,1.021
185.738,1.016
185.768,1.018
185.798,1.017
185.828,1.007
185.858,1.014
185.888,1.014
185.918,1.017
185.948,1.017
185.978,1.013
186.008,1.010
186.038,1.009
186.068,1.019
186.098,1.013
186.128,1.012
186.158,1.017
186.188,1.018
186.218,1.013
186.248,1.015
186.278,1.019
186.308,1.015
186.338,1.013
186.368,1.015
186.398,1.016
186.428,1.019
186.458,1.007
186.488,1.015
186.518,1.009
186.548,1.021
186.578,1.015
186.608,1.009
186.638,1.015
186.668,1.014
186.698,1.017
186.728,1.019
186.758,1.013
186.788,1.004
186.818,1.013
186.848,1.021
186.878,1.015
186.908,1.007
186.938,1.018
186.968,1.015
186.998,1.012
187.028,1.011
187.058,1.017
187.088,1.016
187.118,1.009
187.148,1.013
187.178,1.017
187.208,1.013
187.238,1.010
187.268,1.017
187.298,1.010
187.328,1.017
187.358,1.019
187.388,1.005
187.418,1.012
187.448,1.016
187.478,1.011
187.508,1.015
187.538,1.019
187.568,1.011
187.598,1.010
187.628,1.021
187.658,1.019
187.688,1.012
187.718,1.014
187.748,1.019
187.778,1.019
187.808,1.016
187.838,1.018
187.868,1.010
187.898,1.012
187.928,1.013
187.958,1.016
187.988,1.008
188.018,1.013
188.048,1.018
188.078,1.014
188.108,1.011
188.138,1.005
188.168,1.018
188.198,1.014
188.228,1.018
188.258,1.010
188.288,1.013
188.318,1.015
188.348,1.015
188.378,1.013
188.408,1.017
188.438,1.017
188.468,1.013
188.498,1.018
188.528,1.014
188.558,1.012
188.588,1.010
188.618,1.015
188.648,1.010
188.678,1.009
188.708,1.016
188.738,1.012
188.768,1.013
188.798,1.018
188.828,1.015
188.858,1.012
188.888,1.015
188.918,1.012
188.948,1.008
188.978,1.016
189.008,1.016
189.038,1.015
189.068,1.011
189.098,1.010
189.128,1.017
189.158,1.009
189.188,1.015
189.218,1.012
189.248,1.008
189.278,1.008
189.308,1.011
189.338,1.010
189.368,1.011
189.398,1.012
189.428,1.007
189.458,1.011
189.488,1.017
189.518,1.015
189.548,1.011
189.578,1.012
189.608,1.012
189.638,1.011
189.668,1.015
189.698,1.011
189.728,1.010
189.758,1.015
189.788,1.014
189.818,1.016
189.848,1.015
189.878,1.010
189.908,1.012
189.938,1.009
189.968,1.011
189.998,1.013
190.028,1.012
190.058,1.014
190.088,1.013
190.118,1.014
190.148,1.011
190.178,1.016
190.208,1.006
190.238,1.014
190.268,1.005
190.298,1.013
190.328,1.014
190.358,1.009
190.388,1.011
190.418,1.015
190.448,1.010
190.478,1.008
190.508,1.011
190.538,1.014
190.568,1.010
190.598,1.013
190.628,1.013
190.658,1.015
190.688,1.012
190.718,1.011
190.748,1.012
190.778,1.013
190.808,1.015
190.838,1.015
190.868,1.015
190.898,1.013
190.928,1.008
190.958,1.010
190.988,1.013
191.018,1.012
191.048,1.013
191.078,1.010
191.108,1.009
191.138,1.010
191.168,1.009
191.198,1.010
191.228,1.016
191.258,1.012
191.288,1.019
191.318,1.014
191.348,1.009
191.378,1.014
191.408,1.014
191.438,1.010
191.468,1.013
191.498,1.009
191.528,1.020
191.558,1.021
191.588,1.013
191.618,1.014
191.648,1.012
191.678,1.012
191.708,1.010
191.738,1.006
191.768,1.006
191.798,1.005
191.828,1.005
191.858,1.011
191.888,1.012
191.918,1.007
191.948,1.004
191.978,1.011
192.008,1.006
192.038,0.995
192.068,1.016
192.098,1.015
192.128,0.987
192.158,1.021
192.188,1.023
192.218,1.021
192.248,1.014
192.278,1.015
192.308,1.020
192.338,1.017
192.368,1.019
192.398,1.029
192.428,1.023
192.458,1.030
192.488,1.026
192.518,1.022
192.548,1.019
192.578,1.016
192.608,1.012
192.638,1.037
192.668,1.025
192.698,1.021
192.728,1.020
192.758,1.018
192.788,1.020
192.818,1.002
192.848,1.012
192.878,1.021
192.908,1.021
192.938,1.029
192.968,1.021
192.998,1.019
193.028,1.018
193.058,1.019
193.088,1.012
193.118,1.026
193.148,1.016
193.178,1.019
193.208,1.010
193.238,1.007
193.268,1.032
193.298,1.001
193.328,1.009
193.358,1.025
193.388,1.025
193.418,1.021
193.448,1.025
193.478,1.015
193.508,1.011
193.538,1.017
193.568,1.017
193.598,1.025
193.628,1.027
193.658,1.021
193.688,1.022
193.718,1.018
193.748,1.025
193.778,1.013
193.808,1.010
193.838,1.010
193.868,1.014
193.898,1.009
193.928,1.008
193.958,1.018
193.988,1.022
194.018,1.019
194.048,1.023
194.078,1.014
194.108,1.013
194.138,1.011
194.168,1.017
194.198,0.999
194.228,1.019
194.258,1.011
194.288,1.012
194.318,1.024
194.348,1.021
194.378,1.012
194.408,1.008
194.438,1.015
194.468,1.004
194.498,1.008
194.528,1.013
194.558,1.003
194.588,1.005
194.618,1.009
194.648,1.012
194.678,1.007
194.708,1.019
194.738,1.016
194.768,1.019
194.798,1.016
194.828,1.016
194.858,1.015
194.888,1.019
194.918,1.025
194.948,1.006
194.978,1.013
195.008,1.009
195.038,1.012
195.068,1.017
195.098,0.998
195.128,0.988
195.158,1.021
195.188,1.031
195.218,1.031
195.248,1.028
195.278,1.012
195.308,1.005
195.338,1.011
195.368,1.017
195.398,1.003
195.428,1.011
195.458,1.011
195.488,1.017
195.518,1.013
195.548,1.009
195.578,1.014
195.608,1.019
195.638,1.013
195.668,1.014
195.698,1.004
195.728,1.008
195.758,1.009
195.788,1.011
195.818,1.008
195.848,1.013
195.878,1.012
195.908,1.011
195.938,0.991
195.968,1.012
195.998,1.006
196.028,1.022
196.058,1.018
196.088,1.012
196.118,1.021
196.148,1.010
196.178,1.015
196.208,1.008
196.238,1.003
196.268,1.007
196.298,1.017
196.328,1.018
196.358,1.006
196.388,1.007
196.418,1.014
196.448,1.003
196.478,1.004
196.508,1.009
196.538,1.017
196.568,1.010
196.598,1.014
196.628,1.009
196.658,1.004
196.688,1.017
196.718,1.008
196.748,1.004
196.778,1.008
196.808,1.014
196.838,1.014
196.868,1.013
196.898,1.006
196.928,0.999
196.958,1.006
196.988,1.008
197.018,1.013
197.048,1.011
197.078,1.010
197.108,1.009
197.138,1.011
197.168,1.015
197.198,1.009
197.228,1.007
197.258,1.003
197.288,1.004
197.318,1.006
197.348,1.001
197.378,1.006
197.408,1.008
197.438,1.014
197.468,1.011
197.498,1.011
197.528,1.012
197.558,1.015
197.588,0.995
197.618,0.995
197.648,1.010
197.678,0.999
197.708,1.002
197.738,1.001
197.768,1.000
197.798,1.002
197.828,1.007
197.858,1.009
197.888,1.003
197.918,1.007
197.948,1.009
197.978,1.001
198.008,0.998
198.038,1.003
198.068,1.009
198.098,1.001
198.128,1.004
198.158,1.005
198.188,1.009
198.218,1.006
198.248,0.993
198.278,1.002
198.308,1.010
198.338,1.008
198.368,1.012
198.398,0.996
198.428,1.000
198.458,0.994
198.488,0.991
198.518,1.001
198.548,1.000
198.578,0.993
198.608,0.996
198.638,0.988
198.668,1.003
198.698,0.995
198.728,0.998
198.758,0.995
198.788,0.991
198.818,0.993
198.848,0.995
198.878,1.001
198.908,1.000
198.938,1.015
198.968,0.992
198.998,0.987
199.028,0.983
199.058,0.996
199.088,0.994
199.118,0.987
199.148,1.006
199.178,0.994
199.208,1.007
199.238,0.982
199.268,1.011
199.298,0.978
199.328,1.019
199.358,0.970
199.388,0.998
199.418,0.988
199.448,0.998
199.478,0.992
199.508,1.001
199.538,0.991
199.568,0.988
199.598,0.997
199.628,1.010
199.658,0.988
199.688,0.990
199.718,0.987
199.748,0.999
199.778,1.002
199.808,0.993
199.838,1.013
199.868,0.995
199.898,0.997
199.928,1.008
199.958,1.014
199.988,0.933
200.018,1.058
200.048,0.978
200.078,1.018
200.108,1.021
200.138,0.990
200.168,0.996
200.198,0.997
200.228,1.010
200.258,1.007
200.288,1.013
200.318,1.021
200.348,1.006
200.378,1.017
200.408,1.024
200.438,1.005
200.468,1.012
200.498,1.009
200.528,1.006
200.558,1.008
200.588,1.012
200.618,1.017
200.648,1.017
200.678,1.031
200.708,1.007
200.738,1.021
200.768,1.018
200.798,1.019
200.828,1.021
200.858,1.032
200.888,1.031
200.918,1.020
200.948,1.020
200.978,1.025
201.008,1.023
201.038,1.021
201.068,1.019
201.098,1.026
201.128,1.022
201.158,1.008
201.188,1.011
201.218,1.021
201.248,1.022
201.278,1.034
201.308,1.033
201.338,1.043
201.368,1.035
201.398,1.034
201.428,1.033
201.458,1.030
201.488,1.030
201.518,1.040
201.548,1.037
201.578,1.029
201.608,1.049
201.638,1.033
201.668,1.022
201.698,1.008
201.728,1.019
201.758,1.009
201.788,1.003
201.818,1.007
201.848,1.019
201.878,1.028
201.908,1.028
201.938,1.032
201.968,1.042
201.998,1.033
202.028,1.057
202.058,1.047
202.088,1.046
202.118,1.030
202.148,1.021
202.178,1.009
202.208,1.032
202.238,1.043
202.268,1.045
202.298,1.056
202.328,1.049
202.358,1.038
202.388,1.028
202.418,1.024
202.448,1.028
202.478,1.030
202.508,1.036
202.538,1.038
202.568,1.037
202.598,1.027
202.628,1.030
202.658,1.033
202.688,1.032
202.718,1.025
202.748,1.029
202.778,1.026
202.808,1.023
202.838,1.032
202.868,1.028
202.898,1.026
202.928,1.035
202.958,1.017
202.988,1.026
203.018,1.031
203.048,1.030
203.078,1.040
203.108,1.045
203.138,1.029
203.168,1.035
203.198,1.030
203.228,1.029
203.258,1.022
203.288,1.018
203.318,1.019
203.348,1.019
203.378,1.022
203.408,1.035
203.438,1.029
203.468,1.032
203.498,1.032
203.528,1.027
203.558,1.025
203.588,1.022
203.618,1.023
203.648,1.009
203.678,1.027
203.708,1.032
203.738,1.031
203.768,1.028
203.798,1.040
203.828,1.041
203.858,1.026
203.888,1.034
203.918,1.018
203.948,1.028
203.978,1.028
204.008,1.027
204.038,1.036
204.068,1.041
204.098,1.039
204.128,1.038
204.158,1.033
204.188,1.030
204.218,1.027
204.248,1.020
204.278,1.014
204.308,1.018
204.338,1.024
204.368,1.029
204.398,1.046
204.428,1.034
204.458,1.030
204.488,1.032
204.518,1.035
204.548,1.030
204.578,1.028
204.608,1.023
204.638,1.027
204.668,1.038
204.698,1.031
204.728,1.021
204.758,1.021
204.788,1.018
204.818,1.020
204.848,1.020
204.878,1.022
204.908,1.029
204.938,1.023
204.968,1.022
204.998,1.017
205.028,1.006
205.058,1.017
205.088,1.021
205.118,1.034
205.148,1.025
205.178,1.033
205.208,1.022
205.238,1.025
205.268,1.023
205.298,1.022
205.328,1.020
205.358,1.025
205.388,1.025
205.418,1.020
205.448,1.019
205.478,1.016
205.508,1.021
205.538,1.013
205.568,1.018
205.598,1.021
205.628,1.017
205.658,1.017
205.688,1.021
205.718,1.024
205.748,1.038
205.778,1.035
205.808,1.034
205.838,1.026
205.868,1.034
205.898,1.019
205.928,1.000
205.958,0.997
205.988,1.011
206.018,1.020
206.048,1.022
206.078,1.021
206.108,1.028
206.138,1.034
206.168,1.033
206.198,1.027
206.228,1.019
206.258,1.023
206.288,1.020
206.318,1.008
206.348,1.010
206.378,1.017
206.408,1.021
206.438,1.022
206.468,1.041
206.498,1.028
206.528,1.029
206.558,1.025
206.588,1.021
206.618,1.017
206.648,1.016
206.678,1.015
206.708,1.027
206.738,1.029
206.768,1.029
206.798,1.020
206.828,1.030
206.858,1.019
206.888,1.017
206.918,1.016
206.948,1.018
206.978,1.019
207.008,1.022
207.038,1.021
207.068,1.022
207.098,1.017
207.128,1.026
207.158,1.019
207.188,1.022
207.218,1.021
207.248,1.024
207.278,1.021
207.308,1.023
207.338,1.012
207.368,1.028
207.398,1.019
207.428,1.017
207.458,1.016
207.488,1.023
207.518,1.024
207.548,1.022
207.578,1.019
207.608,1.019
207.638,1.021
207.668,1.019
207.698,1.021
207.728,1.020
207.758,1.018
207.788,1.021
207.818,1.021
207.848,1.021
207.878,1.019
207.908,1.021
207.938,1.024
207.968,1.021
207.998,1.021
208.028,1.022
208.058,1.021
208.088,1.021
208.118,1.025
208.148,1.021
208.178,1.023
208.208,1.026
208.238,1.017
208.268,1.023
208.298,1.018
208.328,1.021
208.358,1.023
208.388,1.018
208.418,1.021
208.448,1.023
208.478,1.028
208.508,1.016
208.538,1.020
208.568,1.024
208.598,1.021
208.628,1.021
208.658,1.021
208.688,1.021
208.718,1.020
208.748,1.020
208.778,1.022
208.808,1.024
208.838,1.021
208.868,1.022
208.898,1.021
208.928,1.018
208.958,1.023
208.988,1.020
209.018,1.021
209.048,1.022
209.078,1.021
209.108,1.022
209.138,1.024
209.168,1.012
209.198,1.026
209.228,1.021
209.258,1.021
209.288,1.021
209.318,1.020
209.348,1.021
209.378,1.021
209.408,1.030
209.438,1.019
209.468,1.022
209.498,1.025
209.528,1.022
209.558,1.021
209.588,1.023
209.618,1.022
209.648,1.021
209.678,1.021
209.708,1.023
209.738,1.026
209.768,1.021
209.798,1.021
209.828,1.020
209.858,1.021
209.888,1.021
209.918,1.020
209.948,1.021
209.978,1.022
210.008,1.021
210.038,1.021
210.068,1.021
210.098,1.023
210.128,1.025
210.158,1.014
210.188,1.021
210.218,1.021
210.248,1.022
210.278,1.021
210.308,1.021
210.338,1.021
210.368,1.023
210.398,1.028
210.428,1.021
210.458,1.023
210.488,1.021
210.518,1.021
210.548,1.021
210.578,1.023
210.608,1.021
210.638,1.021
210.668,1.021
210.698,1.020
210.728,1.022
210.758,1.021
210.788,1.021
210.818,1.022
210.848,1.017
210.878,1.024
210.908,1.021
210.938,1.019
210.968,1.025
210.998,1.027
211.028,1.021
211.058,1.021
211.088,1.019
211.118,1.024
211.148,1.023
211.178,1.018
211.208,1.021
211.238,1.022
211.268,1.019
211.298,1.022
211.328,1.027
211.358,1.021
211.388,1.020
211.418,1.020
211.448,1.020
211.478,1.021
211.508,1.021
211.538,1.021
211.568,1.021
211.598,1.021
211.628,1.019
211.658,1.020
211.688,1.022
211.718,1.022
211.748,1.023
211.778,1.023
211.808,1.024
211.838,1.021
211.868,1.021
211.898,1.020
211.928,1.020
211.958,1.021
211.988,1.021
212.018,1.023
212.048,1.016
212.078,1.026
212.108,1.024
212.138,1.021
212.168,1.023
212.198,1.019
212.228,1.019
212.258,1.022
212.288,1.024
212.318,1.021
212.348,1.028
212.378,1.024
212.408,1.023
212.438,1.026
212.468,1.021
212.498,1.022
212.528,1.021
212.558,1.023
212.588,1.021
212.618,1.018
212.648,1.021
212.678,1.021
212.708,1.021
212.738,1.021
212.768,1.024
212.798,1.022
212.828,1.021
212.858,1.023
212.888,1.020
212.918,1.021
212.948,1.020
212.978,1.024
213.008,1.019
213.038,1.021
213.068,1.022
213.098,1.018
213.128,1.020
213.158,1.021
213.188,1.023
213.218,1.023
213.248,1.026
213.278,1.014
213.308,1.021
213.338,1.024
213.368,1.019
213.398,1.017
213.428,1.021
213.458,1.020
213.488,1.019
213.518,1.019
213.548,1.021
213.578,1.023
213.608,1.019
213.638,1.022
213.668,1.021
213.698,1.024
213.728,1.018
213.758,1.021
213.788,1.021
213.818,1.021
213.848,1.023
213.878,1.017
213.908,1.018
213.938,1.019
213.968,1.017
213.998,1.023
214.028,1.020
214.058,1.017
214.088,1.025
214.118,1.021
214.148,1.021
214.178,1.021
214.208,1.028
214.238,1.014
214.268,1.020
214.298,1.025
214.328,1.019
214.358,1.024
214.388,1.022
214.418,1.020
214.448,1.021
214.478,1.020
214.508,1.021
214.538,1.020
214.568,1.018
214.598,1.020
214.628,1.020
214.658,1.020
214.688,1.022
214.718,1.020
214.748,1.018
214.778,1.026
214.808,1.016
214.838,1.022
214.868,1.021
214.898,1.019
214.928,1.021
214.958,1.021
214.988,1.021
215.018,1.020
215.048,1.024
215.078,1.021
215.108,1.022
215.138,1.021
215.168,1.021
215.198,1.021
215.228,1.022
215.258,1.021
215.288,1.020
215.318,1.021
215.348,1.020
215.378,1.022
215.408,1.022
215.438,1.021
215.468,1.021
215.498,1.021
215.528,1.020
215.558,1.021
215.588,1.020
215.618,1.022
215.648,1.020
215.678,1.021
215.708,1.021
215.738,1.021
215.768,1.023
215.798,1.020
215.828,1.021
215.858,1.019
215.888,1.020
215.918,1.018
215.948,1.021
215.978,1.018
216.008,1.020
216.038,1.022
216.068,1.018
216.098,1.021
216.128,1.023
216.158,1.021
216.188,1.021
216.218,1.023
216.248,1.022
216.278,1.020
216.308,1.021
216.338,1.021
216.368,1.021
216.398,1.021
216.428,1.023
216.458,1.021
216.488,1.019
216.518,1.022
216.548,1.019
216.578,1.022
216.608,1.022
216.638,1.019
216.668,1.019
216.698,1.020
216.728,1.022
216.758,1.022
216.788,1.019
216.818,1.020
216.848,1.018
216.878,1.020
216.908,1.022
216.938,1.020
216.968,1.022
216.998,1.020
217.028,1.021
217.058,1.020
217.088,1.021
217.118,1.021
217.148,1.020
217.178,1.018
217.208,1.019
217.238,1.023
217.268,1.023
217.298,1.021
217.328,1.025
217.358,1.020
217.388,1.020
217.418,1.023
217.448,1.022
217.478,1.020
217.508,1.022
217.538,1.019
217.568,1.017
217.598,1.021
217.628,1.021
217.658,1.020
217.688,1.020
217.718,1.021
217.748,1.019
217.778,1.019
217.808,1.018
217.838,1.021
217.868,1.021
217.898,1.021
217.928,1.021
217.958,1.018
217.988,1.023
218.018,1.020
218.048,1.021
218.078,1.023
218.108,1.024
218.138,1.015
218.168,1.020
218.198,1.019
218.228,1.018
218.258,1.019
218.288,1.019
218.318,1.021
218.348,1.021
218.378,1.020
218.408,1.017
218.438,1.018
218.468,1.021
218.498,1.024
218.528,1.021
218.558,1.021
218.588,1.021
218.618,1.019
218.648,1.020
218.678,1.021
218.708,1.021
218.738,1.021
218.768,1.021
218.798,1.021
218.828,1.022
218.858,1.019
218.888,1.020
218.918,1.018
218.948,1.020
218.978,1.018
219.008,1.023
219.038,1.021
219.068,1.021
219.098,1.020
219.128,1.021
219.158,1.020
219.188,1.016
219.218,1.022
219.248,1.018
219.278,1.019
219.308,1.020
219.338,1.019
219.368,1.021
219.398,1.023
219.428,1.023
219.458,1.020
219.488,1.021
219.518,1.020
219.548,1.023
219.578,1.020
219.608,1.020
219.638,1.019
219.668,1.020
219.698,1.017
219.728,1.022
219.758,1.024
219.788,1.021
219.818,1.019
219.848,1.019
219.878,1.019
219.908,1.021
219.938,1.020
219.968,1.021
219.998,1.021
220.028,1.021
220.058,1.020
220.088,1.021
220.118,1.023
220.148,1.021
220.178,1.013
220.208,1.019
220.238,1.020
220.268,1.017
220.298,1.019
220.328,1.019
220.358,1.021
220.388,1.021
220.418,1.021
220.448,1.016
220.478,1.014
220.508,1.023
220.538,1.022
220.568,1.018
220.598,1.021
220.628,1.021
220.658,1.018
220.688,1.017
220.718,1.019
220.748,1.022
220.778,1.022
220.808,1.019
220.838,1.021
220.868,1.020
220.898,1.016
220.928,1.017
220.958,1.022
220.988,1.019
221.018,1.019
221.048,1.021
221.078,1.022
221.108,1.021
221.138,1.017
221.168,1.021
221.198,1.026
221.228,1.012
221.258,1.021
221.288,1.021
221.318,1.020
221.348,1.021
221.378,1.021
221.408,1.020
221.438,1.021
221.468,1.020
221.498,1.018
221.528,1.016
221.558,1.023
221.588,1.023
221.618,1.018
221.648,1.019
221.678,1.021
221.708,1.017
221.738,1.022
221.768,1.022
221.798,1.022
