df_hash,22ZHK4.U116G3
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.0HMD
person_label,V22-2
date_time_start,2025-05-27_09-51-37.125000_+03
date_time_start_unix,1748328697.125
date_time_end,2025-05-27_09-59-17.135000_+03
length_difference_noticed,no

time,ppg_med
227.686,680
227.711,758
227.736,824
227.761,892
227.786,934
227.811,926
227.836,879
227.861,835
227.886,822
227.911,830
227.936,822
227.961,773
227.986,690
228.011,600
228.036,517
228.061,433
228.086,336
228.111,229
228.136,130
228.161,46
228.186,-40
228.211,-158
228.236,-305
228.261,-420
228.286,-419
228.311,-256
228.336,31
228.361,341
228.386,576
228.411,708
228.436,774
228.461,827
228.486,882
228.511,912
228.536,894
228.561,843
228.586,802
228.611,797
228.636,809
228.661,793
228.686,725
228.711,625
228.736,532
228.761,462
228.786,397
228.811,314
228.836,216
228.861,129
228.886,62
228.911,-8
228.936,-121
228.961,-265
228.986,-367
229.011,-335
229.036,-139
229.061,156
229.086,438
229.111,630
229.136,730
229.161,788
229.186,837
229.211,872
229.236,872
229.261,837
229.286,798
229.311,781
229.336,787
229.361,786
229.386,752
229.411,680
229.436,590
229.461,501
229.486,422
229.511,344
229.536,256
229.561,155
229.586,51
229.611,-43
229.636,-135
229.661,-245
229.686,-385
229.711,-522
229.736,-577
229.761,-470
229.786,-196
229.811,155
229.836,463
229.861,658
229.886,764
229.911,850
229.936,950
229.961,1039
229.986,1071
230.011,1042
230.036,994
230.061,967
230.086,961
230.111,948
230.136,906
230.161,841
230.186,765
230.211,681
230.236,584
230.261,478
230.286,380
230.311,293
230.336,201
230.361,91
230.386,-24
230.411,-125
230.436,-210
230.461,-314
230.486,-460
230.511,-600
230.536,-629
230.561,-464
230.586,-128
230.611,250
230.636,541
230.661,703
230.686,794
230.711,889
230.736,1002
230.761,1086
230.786,1100
230.811,1058
230.836,1013
230.861,1001
230.886,1010
230.911,1003
230.936,957
230.961,887
230.986,815
231.011,748
231.036,672
231.061,574
231.086,464
231.111,362
231.136,278
231.161,196
231.186,99
231.211,-12
231.236,-124
231.261,-221
231.286,-320
231.311,-444
231.336,-583
231.361,-668
231.386,-608
231.411,-365
231.436,0
231.461,357
231.486,603
231.511,729
231.536,802
231.561,883
231.586,971
231.611,1019
231.636,1004
231.661,956
231.686,925
231.711,930
231.736,941
231.761,917
231.786,858
231.811,791
231.836,735
231.861,677
231.886,598
231.911,499
231.936,404
231.961,326
231.986,251
232.011,160
232.036,58
232.061,-32
232.086,-112
232.111,-209
232.136,-340
232.161,-461
232.186,-471
232.211,-299
232.236,21
232.261,364
232.286,609
232.311,727
232.336,776
232.361,820
232.386,869
232.411,890
232.436,867
232.461,827
232.486,806
232.511,812
232.536,816
232.561,793
232.586,739
232.611,672
232.636,603
232.661,532
232.686,452
232.711,366
232.736,274
232.761,177
232.786,77
232.811,-18
232.836,-109
232.861,-213
232.886,-345
232.911,-481
232.936,-541
232.961,-438
232.986,-160
233.011,203
233.036,516
233.061,701
233.086,787
233.111,853
233.136,942
233.161,1024
233.186,1049
233.211,1012
233.236,958
233.261,932
233.286,934
233.311,928
233.336,892
233.361,828
233.386,754
233.411,672
233.436,578
233.461,477
233.486,381
233.511,293
233.536,200
233.561,88
233.586,-31
233.611,-135
233.636,-222
233.661,-322
233.686,-457
233.711,-588
233.736,-613
233.761,-451
233.786,-122
233.811,252
233.836,539
233.861,694
233.886,771
233.911,851
233.936,955
233.961,1039
233.986,1059
234.011,1021
234.036,977
234.061,963
234.086,970
234.111,960
234.136,914
234.161,844
234.186,774
234.211,708
234.236,632
234.261,538
234.286,437
234.311,344
234.336,258
234.361,163
234.386,52
234.411,-58
234.436,-151
234.461,-238
234.486,-347
234.511,-489
234.536,-608
234.561,-608
234.586,-424
234.611,-91
234.636,273
234.661,549
234.686,699
234.711,774
234.736,849
234.761,946
234.786,1028
234.811,1052
234.836,1019
234.861,977
234.886,963
234.911,974
234.936,974
234.961,935
234.986,865
235.011,789
235.036,718
235.061,643
235.086,551
235.111,450
235.136,359
235.161,282
235.186,201
235.211,98
235.236,-19
235.261,-122
235.286,-199
235.311,-276
235.336,-389
235.361,-533
235.386,-631
235.411,-582
235.436,-347
235.461,7
235.486,351
235.511,588
235.536,711
235.561,785
235.586,869
235.611,961
235.636,1018
235.661,1015
235.686,973
235.711,943
235.736,947
235.761,965
235.786,958
235.811,909
235.836,836
235.861,764
235.886,701
235.911,634
235.936,551
235.961,460
235.986,373
236.011,290
236.036,197
236.061,87
236.086,-24
236.111,-115
236.136,-189
236.161,-281
236.186,-415
236.211,-558
236.236,-619
236.261,-510
236.286,-227
236.311,136
236.336,451
236.361,645
236.386,741
236.411,811
236.436,900
236.461,992
236.486,1038
236.511,1019
236.536,964
236.561,923
236.586,920
236.611,935
236.636,930
236.661,886
236.686,816
236.711,740
236.736,669
236.761,598
236.786,519
236.811,438
236.836,360
236.861,283
236.886,194
236.911,92
236.936,-6
236.961,-90
236.986,-167
237.011,-265
237.036,-389
237.061,-483
237.086,-458
237.111,-261
237.136,61
237.161,389
237.186,615
237.211,721
237.236,763
237.261,807
237.286,860
237.311,889
237.336,872
237.361,832
237.386,808
237.411,818
237.436,841
237.461,845
237.486,817
237.511,762
237.536,693
237.561,618
237.586,545
237.611,478
237.636,411
237.661,330
237.686,227
237.711,113
237.736,9
237.761,-87
237.786,-200
237.811,-335
237.836,-437
237.861,-414
237.886,-216
237.911,104
237.936,418
237.961,621
237.986,706
238.011,744
238.036,797
238.061,858
238.086,885
238.111,861
238.136,820
238.161,807
238.186,824
238.211,838
238.236,813
238.261,749
238.286,668
238.311,587
238.336,506
238.361,421
238.386,332
238.411,241
238.436,146
238.461,44
238.486,-56
238.511,-151
238.536,-252
238.561,-378
238.586,-517
238.611,-599
238.636,-531
238.661,-281
238.686,76
238.711,408
238.736,618
238.761,720
238.786,793
238.811,893
238.836,1002
238.861,1066
238.886,1065
238.911,1031
238.936,1007
238.961,1002
238.986,990
239.011,952
239.036,892
239.061,827
239.086,755
239.111,666
239.136,561
239.161,458
239.186,368
239.211,280
239.236,171
239.261,41
239.286,-79
239.311,-175
239.336,-266
239.361,-391
239.386,-541
239.411,-634
239.436,-565
239.461,-304
239.486,62
239.511,398
239.536,614
239.561,726
239.586,808
239.611,911
239.636,1017
239.661,1077
239.686,1072
239.711,1028
239.736,991
239.761,984
239.786,989
239.811,975
239.836,930
239.861,861
239.886,785
239.911,707
239.936,624
239.961,533
239.986,441
240.011,352
240.036,264
240.061,165
240.086,52
240.111,-61
240.136,-159
240.161,-240
240.186,-331
240.211,-456
240.236,-597
240.261,-678
240.286,-607
240.311,-355
240.336,9
240.361,362
240.386,604
240.411,728
240.436,798
240.461,879
240.486,975
240.511,1043
240.536,1052
240.561,1015
240.586,982
240.611,981
240.636,998
240.661,992
240.686,944
240.711,871
240.736,798
240.761,732
240.786,658
240.811,566
240.836,467
240.861,380
240.886,306
240.911,227
240.936,126
240.961,16
240.986,-80
241.011,-161
241.036,-255
241.061,-385
241.086,-513
241.111,-551
241.136,-421
241.161,-134
241.186,210
241.211,493
241.236,660
241.261,739
241.286,791
241.311,844
241.336,884
241.361,888
241.386,862
241.411,835
241.436,829
241.461,837
241.486,836
241.511,804
241.536,740
241.561,659
241.586,578
241.611,507
241.636,438
241.661,363
241.686,275
241.711,184
241.736,102
241.761,28
241.786,-61
241.811,-182
241.836,-308
241.861,-361
241.886,-269
241.911,-26
241.936,287
241.961,555
241.986,710
242.011,771
242.036,800
242.061,840
242.086,878
242.111,879
242.136,833
242.161,777
242.186,748
242.211,752
242.236,752
242.261,713
242.286,634
242.311,544
242.336,467
242.361,400
242.386,319
242.411,216
242.436,110
242.461,20
242.486,-59
242.511,-163
242.536,-304
242.561,-433
242.586,-458
242.611,-313
242.636,-28
242.661,288
242.686,529
242.711,664
242.736,740
242.761,817
242.786,904
242.811,966
242.836,969
242.861,925
242.886,874
242.911,849
242.936,844
242.961,834
242.986,796
243.011,731
243.036,649
243.061,562
243.086,479
243.111,396
243.136,310
243.161,214
243.186,113
243.211,17
243.236,-75
243.261,-183
243.286,-320
243.311,-456
243.336,-508
243.361,-402
243.386,-138
243.411,184
243.436,444
243.461,591
243.486,670
243.511,759
243.536,878
243.561,980
243.586,1012
243.611,976
243.636,926
243.661,904
243.686,904
243.711,892
243.736,849
243.761,789
243.786,728
243.811,664
243.836,586
243.861,495
243.886,407
243.911,330
243.936,249
243.961,150
243.986,40
244.011,-58
244.036,-147
244.061,-251
244.086,-385
244.111,-505
244.136,-522
244.161,-372
244.186,-87
244.211,221
244.236,448
244.261,573
244.286,655
244.311,755
244.336,874
244.361,960
244.386,977
244.411,939
244.436,897
244.461,885
244.486,892
244.511,887
244.536,853
244.561,800
244.586,746
244.611,689
244.636,620
244.661,536
244.686,452
244.711,381
244.736,317
244.761,239
244.786,141
244.811,41
244.836,-38
244.861,-107
244.886,-198
244.911,-324
244.936,-440
244.961,-458
244.986,-321
245.011,-61
245.036,223
245.061,437
245.086,563
245.111,649
245.136,746
245.161,855
245.186,936
245.211,956
245.236,930
245.261,903
245.286,902
245.311,918
245.336,918
245.361,884
245.386,827
245.411,768
245.436,717
245.461,664
245.486,599
245.511,522
245.536,445
245.561,376
245.586,309
245.611,230
245.636,137
245.661,45
245.686,-32
245.711,-102
245.736,-187
245.761,-300
245.786,-404
245.811,-428
245.836,-318
245.861,-90
245.886,166
245.911,362
245.936,469
245.961,531
245.986,603
246.011,692
246.036,758
246.061,769
246.086,735
246.111,700
246.136,695
246.161,708
246.186,706
246.211,672
246.236,617
246.261,561
246.286,507
246.311,449
246.336,383
246.361,316
246.386,250
246.411,184
246.436,118
246.461,57
246.486,1
246.511,-60
246.536,-141
246.561,-229
246.586,-271
246.611,-207
246.636,-23
246.661,225
246.686,449
246.711,595
246.736,676
246.761,741
246.786,820
246.811,896
246.836,942
246.861,954
246.886,963
246.911,998
246.936,1056
246.961,1106
246.986,1124
247.011,1112
247.036,1095
247.061,1091
247.086,1096
247.111,1091
247.136,1061
247.161,999
247.186,895
247.211,725
247.236,475
247.261,166
247.286,-127
247.311,-314
247.336,-338
247.361,-222
247.386,-51
247.411,89
247.436,171
247.461,221
247.486,285
247.511,372
247.536,449
247.561,477
247.586,453
247.611,408
247.636,380
247.661,378
247.686,381
247.711,362
247.736,319
247.761,262
247.786,200
247.811,132
247.836,50
247.861,-33
247.886,-103
247.911,-151
247.936,-199
247.961,-268
247.986,-345
248.011,-372
248.036,-284
248.061,-71
248.086,200
248.111,436
248.136,586
248.161,670
248.186,737
248.211,807
248.236,853
248.261,845
248.286,794
248.311,750
248.336,751
248.361,785
248.386,811
248.411,795
248.436,737
248.461,658
248.486,570
248.511,476
248.536,382
248.561,295
248.586,211
248.611,105
248.636,-30
248.661,-157
248.686,-199
248.711,-109
248.736,83
248.761,288
248.786,426
248.811,493
248.836,540
248.861,611
248.886,695
248.911,751
248.936,759
248.961,749
248.986,761
249.011,810
249.036,870
249.061,905
249.086,898
249.111,861
249.136,811
249.161,765
249.186,719
249.211,653
249.236,537
249.261,361
249.286,163
249.311,22
249.336,5
249.361,112
249.386,273
249.411,407
249.436,487
249.461,547
249.486,627
249.511,717
249.536,773
249.561,767
249.586,718
249.611,672
249.636,648
249.661,627
249.686,584
249.711,519
249.736,455
249.761,398
249.786,332
249.811,240
249.836,136
249.861,44
249.886,-31
249.911,-121
249.936,-250
249.961,-387
249.986,-454
250.011,-391
250.036,-210
250.061,7
250.086,184
250.111,299
250.136,389
250.161,493
250.186,608
250.211,695
250.236,724
250.261,705
250.286,680
250.311,683
250.336,718
250.361,759
250.386,775
250.411,754
250.436,706
250.461,645
250.486,578
250.511,501
250.536,412
250.561,320
250.586,236
250.611,156
250.636,66
250.661,-38
250.686,-131
250.711,-155
250.736,-71
250.761,112
250.786,331
250.811,518
250.836,648
250.861,749
250.886,856
250.911,973
250.936,1068
250.961,1107
250.986,1090
251.011,1052
251.036,1028
251.061,1023
251.086,1011
251.111,961
251.136,863
251.161,736
251.186,608
251.211,492
251.236,385
251.261,279
251.286,175
251.311,78
251.336,-16
251.361,-127
251.386,-259
251.411,-380
251.436,-424
251.461,-343
251.486,-153
251.511,67
251.536,239
251.561,342
251.586,417
251.611,507
251.636,607
251.661,669
251.686,660
251.711,601
251.736,541
251.761,510
251.786,494
251.811,464
251.836,409
251.861,342
251.886,280
251.911,234
251.936,208
251.961,202
251.986,201
252.011,173
252.036,98
252.061,6
252.086,-17
252.111,98
252.136,347
252.161,639
252.186,871
252.211,1008
252.236,1084
252.261,1144
252.286,1185
252.311,1171
252.336,1086
252.361,959
252.386,833
252.411,719
252.436,592
252.461,425
252.486,225
252.511,22
252.536,-152
252.561,-284
252.586,-374
252.611,-435
252.636,-493
252.661,-574
252.686,-671
252.711,-723
252.736,-645
252.761,-396
252.786,-24
252.811,352
252.836,640
252.861,820
252.886,944
252.911,1063
252.936,1185
252.961,1285
252.986,1342
253.011,1364
253.036,1372
253.061,1373
253.086,1356
253.111,1300
253.136,1188
253.161,1014
253.186,795
253.211,569
253.236,375
253.261,221
253.286,82
253.311,-76
253.336,-243
253.361,-353
253.386,-332
253.411,-168
253.436,67
253.461,284
253.486,435
253.511,545
253.536,657
253.561,774
253.586,854
253.611,864
253.636,815
253.661,755
253.686,714
253.711,680
253.736,618
253.761,518
253.786,404
253.811,303
253.836,216
253.861,126
253.886,24
253.911,-69
253.936,-133
253.961,-181
253.986,-255
254.011,-381
254.036,-517
254.061,-571
254.086,-474
254.111,-242
254.136,34
254.161,264
254.186,424
254.211,553
254.236,694
254.261,846
254.286,967
254.311,1025
254.336,1030
254.361,1022
254.386,1028
254.411,1046
254.436,1049
254.461,1022
254.486,967
254.511,897
254.536,818
254.561,733
254.586,638
254.611,533
254.636,417
254.661,295
254.686,179
254.711,79
254.736,-14
254.761,-128
254.786,-283
254.811,-451
254.836,-555
254.861,-519
254.886,-330
254.911,-55
254.936,204
254.961,389
254.986,514
255.011,632
255.036,766
255.061,893
255.086,970
255.111,982
255.136,958
255.161,936
255.186,933
255.211,934
255.236,917
255.261,875
255.286,812
255.311,733
255.336,645
255.361,553
255.386,467
255.411,390
255.436,313
255.461,224
255.486,119
255.511,13
255.536,-83
255.561,-180
255.586,-297
255.611,-432
255.636,-532
255.661,-516
255.686,-341
255.711,-44
255.736,273
255.761,517
255.786,668
255.811,770
255.836,874
255.861,982
255.886,1056
255.911,1067
255.936,1032
255.961,995
255.986,983
256.011,980
256.036,956
256.061,903
256.086,834
256.111,761
256.136,679
256.161,578
256.186,464
256.211,359
256.236,270
256.261,176
256.286,58
256.311,-77
256.336,-193
256.361,-271
256.386,-337
256.411,-437
256.436,-568
256.461,-657
256.486,-606
256.511,-386
256.536,-66
256.561,241
256.586,467
256.611,620
256.636,746
256.661,871
256.686,976
256.711,1033
256.736,1041
256.761,1028
256.786,1019
256.811,1016
256.836,1003
256.861,963
256.886,893
256.911,800
256.936,694
256.961,590
256.986,497
257.011,413
257.036,330
257.061,237
257.086,139
257.111,38
257.136,-71
257.161,-199
257.186,-336
257.211,-426
257.236,-394
257.261,-208
257.286,83
257.311,376
257.336,586
257.361,702
257.386,774
257.411,844
257.436,902
257.461,916
257.486,879
257.511,827
257.536,804
257.561,812
257.586,811
257.611,766
257.636,682
257.661,593
257.686,518
257.711,446
257.736,355
257.761,246
257.786,143
257.811,58
257.836,-34
257.861,-161
257.886,-309
257.911,-403
257.936,-361
257.961,-161
257.986,132
258.011,414
258.036,615
258.061,730
258.086,798
258.111,850
258.136,885
258.161,886
258.186,856
258.211,818
258.236,796
258.261,791
258.286,781
258.311,742
258.336,670
258.361,582
258.386,498
258.411,422
258.436,341
258.461,246
258.486,145
258.511,52
258.536,-30
258.561,-126
258.586,-259
258.611,-410
258.636,-502
258.661,-451
258.686,-228
258.711,101
258.736,421
258.761,647
258.786,772
258.811,845
258.836,904
258.861,945
258.886,946
258.911,913
258.936,878
258.961,870
258.986,880
259.011,875
259.036,836
259.061,777
259.086,717
259.111,656
259.136,581
259.161,487
259.186,391
259.211,306
259.236,224
259.261,128
259.286,13
259.311,-98
259.336,-194
259.361,-292
259.386,-414
259.411,-534
259.436,-566
259.461,-422
259.486,-106
259.511,274
259.536,586
259.561,765
259.586,850
259.611,912
259.636,976
259.661,1015
259.686,1001
259.711,956
259.736,924
259.761,924
259.786,931
259.811,910
259.836,855
259.861,787
259.886,723
259.911,654
259.936,569
259.961,474
259.986,383
260.011,298
260.036,205
260.061,96
260.086,-12
260.111,-100
260.136,-178
260.161,-286
260.186,-431
260.211,-550
260.236,-535
260.261,-329
260.286,16
260.311,371
260.336,628
260.361,770
260.386,846
260.411,901
260.436,937
260.461,935
260.486,902
260.511,870
260.536,863
260.561,874
260.586,872
260.611,843
260.636,790
260.661,726
260.686,657
260.711,580
260.736,501
260.761,423
260.786,342
260.811,249
260.836,148
260.861,55
260.886,-25
260.911,-114
260.936,-239
260.961,-383
260.986,-469
261.011,-403
261.036,-158
261.061,189
261.086,513
261.111,723
261.136,818
261.161,852
261.186,873
261.211,885
261.236,874
261.261,840
261.286,807
261.311,796
261.336,803
261.361,799
261.386,762
261.411,692
261.436,607
261.461,528
261.486,454
261.511,374
261.536,279
261.561,174
261.586,80
261.611,1
261.636,-82
261.661,-200
261.686,-348
261.711,-462
261.736,-448
261.761,-254
261.786,76
261.811,424
261.836,678
261.861,805
261.886,851
261.911,881
261.936,915
261.961,931
261.986,906
262.011,856
262.036,818
262.061,813
262.086,821
262.111,804
262.136,740
262.161,646
262.186,552
262.211,475
262.236,400
262.261,306
262.286,192
262.311,83
262.336,-1
262.361,-78
262.386,-188
262.411,-344
262.436,-492
262.461,-529
262.486,-380
262.511,-68
262.536,292
262.561,580
262.586,747
262.611,830
262.636,892
262.661,954
262.686,996
262.711,988
262.736,941
262.761,891
262.786,867
262.811,862
262.836,848
262.861,801
262.886,721
262.911,625
262.936,529
262.961,438
262.986,345
263.011,241
263.036,129
263.061,21
263.086,-76
263.111,-178
263.136,-311
263.161,-473
263.186,-601
263.211,-596
263.236,-398
263.261,-52
263.286,314
263.311,584
263.336,729
263.361,811
263.386,896
263.411,990
263.436,1047
263.461,1035
263.486,980
263.511,936
263.536,927
263.561,933
263.586,915
263.611,861
263.636,787
263.661,708
263.686,626
263.711,533
263.736,431
263.761,325
263.786,219
263.811,109
263.836,0
263.861,-104
263.886,-208
263.911,-332
263.936,-482
263.961,-608
263.986,-614
264.011,-431
264.036,-89
264.061,287
264.086,574
264.111,736
264.136,829
264.161,923
264.186,1024
264.211,1089
264.236,1085
264.261,1037
264.286,995
264.311,984
264.336,982
264.361,955
264.386,897
264.411,827
264.436,759
264.461,685
264.486,592
264.511,488
264.536,391
264.561,306
264.586,215
264.611,102
264.636,-20
264.661,-127
264.686,-213
264.711,-312
264.736,-450
264.761,-590
264.786,-634
264.811,-497
264.836,-189
264.861,177
264.886,474
264.911,648
264.936,743
264.961,825
264.986,916
265.011,982
265.036,989
265.061,950
265.086,913
265.111,909
265.136,922
265.161,913
265.186,861
265.211,784
265.236,706
265.261,634
265.286,554
265.311,459
265.336,362
265.361,277
265.386,203
265.411,120
265.436,16
265.461,-92
265.486,-187
265.511,-275
265.536,-385
265.561,-523
265.586,-633
265.611,-621
265.636,-427
265.661,-96
265.686,251
265.711,505
265.736,642
265.761,720
265.786,802
265.811,896
265.836,959
265.861,964
265.886,930
265.911,905
265.936,912
265.961,931
265.986,925
266.011,884
266.036,826
266.061,771
266.086,720
266.111,659
266.136,582
266.161,501
266.186,426
266.211,351
266.236,268
266.261,180
266.286,102
266.311,35
266.336,-41
266.361,-151
266.386,-273
266.411,-330
266.436,-237
266.461,17
266.486,354
266.511,650
266.536,833
266.561,920
266.586,980
266.611,1059
266.636,1136
266.661,1162
266.686,1116
266.711,1028
266.736,947
266.761,890
266.786,836
266.811,761
266.836,663
266.861,566
266.886,485
266.911,413
266.936,336
266.961,250
266.986,171
267.011,106
267.036,43
267.061,-36
267.086,-133
267.111,-227
267.136,-304
267.161,-380
267.186,-481
267.211,-598
267.236,-660
267.261,-580
267.286,-331
267.311,14
267.336,335
267.361,546
267.386,655
267.411,728
267.436,816
267.461,909
267.486,964
267.511,964
267.536,935
267.561,922
267.586,939
267.611,958
267.636,947
267.661,897
267.686,830
267.711,767
267.736,708
267.761,639
267.786,558
267.811,475
267.836,401
267.861,327
267.886,239
267.911,137
267.936,41
267.961,-30
267.986,-92
268.011,-180
268.036,-305
268.061,-419
268.086,-434
268.111,-286
268.136,-4
268.161,306
268.186,541
268.211,665
268.236,727
268.261,790
268.286,874
268.311,942
268.336,955
268.361,920
268.386,880
268.411,868
268.436,876
268.461,868
268.486,824
268.511,755
268.536,686
268.561,620
268.586,546
268.611,456
268.636,362
268.661,281
268.686,210
268.711,131
268.736,34
268.761,-62
268.786,-139
268.811,-208
268.836,-301
268.861,-426
268.886,-521
268.911,-494
268.936,-302
268.961,-2
268.986,283
269.011,473
269.036,575
269.061,654
269.086,747
269.111,836
269.136,878
269.161,869
269.186,853
269.211,868
269.236,912
269.261,954
269.286,966
269.311,951
269.336,922
269.361,884
269.386,835
269.411,781
269.436,738
269.461,709
269.486,679
269.511,632
269.536,577
269.561,533
269.586,495
269.611,439
269.636,353
269.661,281
269.686,296
269.711,424
269.736,591
269.761,681
269.786,628
269.811,482
269.836,347
269.861,291
269.886,297
269.911,313
269.936,318
269.961,334
269.986,375
270.011,414
270.036,404
270.061,336
270.086,245
270.111,173
270.136,125
270.161,79
270.186,23
270.211,-29
270.236,-65
270.261,-93
270.286,-133
270.311,-190
270.336,-244
270.361,-291
270.386,-356
270.411,-461
270.436,-569
270.461,-585
270.486,-427
270.511,-118
270.536,221
270.561,473
270.586,610
270.611,703
270.636,828
270.661,986
270.686,1116
270.711,1169
270.736,1161
270.761,1143
270.786,1146
270.811,1155
270.836,1140
270.861,1096
270.886,1040
270.911,984
270.936,923
270.961,846
270.986,763
271.011,694
271.036,637
271.061,569
271.086,467
271.111,337
271.136,207
271.161,84
271.186,-51
271.211,-211
271.236,-350
271.261,-379
271.286,-237
271.311,38
271.336,332
271.361,537
271.386,636
271.411,693
271.436,769
271.461,862
271.486,919
271.511,908
271.536,855
271.561,811
271.586,801
271.611,799
271.636,770
271.661,709
271.686,637
271.711,572
271.736,507
271.761,426
271.786,333
271.811,249
271.836,181
271.861,111
271.886,21
271.911,-80
271.936,-169
271.961,-239
271.986,-319
272.011,-434
272.036,-552
272.061,-587
272.086,-464
272.111,-198
272.136,112
272.161,358
272.186,504
272.211,592
272.236,679
272.261,775
272.286,845
272.311,863
272.336,839
272.361,812
272.386,811
272.411,830
272.436,842
272.461,825
272.486,779
272.511,719
272.536,665
272.561,627
272.586,596
272.611,553
272.636,491
272.661,419
272.686,357
272.711,303
272.736,228
272.761,105
272.786,-45
272.811,-143
272.836,-104
272.861,84
272.886,344
272.911,558
272.936,662
272.961,676
272.986,673
273.011,702
273.036,759
273.061,813
273.086,847
273.111,879
273.136,933
273.161,1012
273.186,1079
273.211,1076
273.236,968
273.261,772
273.286,548
273.311,359
273.336,231
273.361,140
273.386,45
273.411,-72
273.436,-198
273.461,-317
273.486,-430
273.511,-543
273.536,-625
273.561,-608
273.586,-440
273.611,-144
273.636,184
273.661,444
273.686,606
273.711,715
273.736,828
273.761,954
273.786,1049
273.811,1077
273.836,1043
273.861,986
273.886,941
273.911,913
273.936,882
273.961,834
273.986,767
274.011,687
274.036,600
274.061,504
274.086,396
274.111,276
274.136,154
274.161,50
274.186,-26
274.211,-94
274.236,-190
274.261,-328
274.286,-465
274.311,-517
274.336,-421
274.361,-196
274.386,64
274.411,273
274.436,410
274.461,519
274.486,643
274.511,774
274.536,865
274.561,887
274.586,861
274.611,831
274.636,823
274.661,831
274.686,834
274.711,818
274.736,784
274.761,736
274.786,676
274.811,604
274.836,527
274.861,446
274.886,364
274.911,284
274.936,210
274.961,137
274.986,50
275.011,-63
275.036,-178
275.061,-229
275.086,-151
275.111,54
275.136,315
275.161,534
275.186,664
275.211,730
275.236,788
275.261,858
275.286,915
275.311,922
275.336,877
275.361,819
275.386,785
275.411,778
275.436,772
275.461,740
275.486,678
275.511,603
275.536,529
275.561,458
275.586,384
275.611,303
275.636,224
275.661,150
275.686,70
275.711,-39
275.736,-183
275.761,-320
275.786,-374
275.811,-288
275.836,-80
275.861,160
275.886,340
275.911,433
275.936,483
275.961,546
275.986,626
276.011,683
276.036,690
276.061,671
276.086,676
276.111,718
276.136,757
276.161,748
276.186,688
276.211,613
276.236,552
276.261,494
276.286,414
276.311,314
276.336,217
276.361,130
276.386,29
276.411,-96
276.436,-199
276.461,-186
276.486,-9
276.511,273
276.536,532
276.561,679
276.586,736
276.611,788
276.636,880
276.661,973
276.686,1002
276.711,954
276.736,884
276.761,848
276.786,845
276.811,827
276.836,762
276.861,666
276.886,575
276.911,497
276.936,413
276.961,306
276.986,179
277.011,42
277.036,-117
277.061,-313
277.086,-512
277.111,-628
277.136,-576
277.161,-350
277.186,-41
277.211,231
277.236,410
277.261,528
277.286,649
277.311,794
277.336,923
277.361,984
277.386,969
277.411,925
277.436,904
277.461,917
277.486,928
277.511,893
277.536,804
277.561,688
277.586,578
277.611,479
277.636,375
277.661,256
277.686,135
277.711,23
277.736,-92
277.761,-250
277.786,-457
277.811,-644
277.836,-694
277.861,-536
277.886,-211
277.911,142
277.936,406
277.961,564
277.986,688
278.011,844
278.036,1013
278.061,1123
278.086,1129
278.111,1061
278.136,992
278.161,961
278.186,948
278.211,915
278.236,848
278.261,770
278.286,701
278.311,640
278.336,576
278.361,503
278.386,424
278.411,340
278.436,244
278.461,136
278.486,17
278.511,-126
278.536,-325
278.561,-581
278.586,-822
278.611,-918
278.636,-775
278.661,-426
278.686,-21
278.711,291
278.736,478
278.761,618
278.786,792
278.811,992
278.836,1136
278.861,1171
278.886,1128
278.911,1087
278.936,1092
278.961,1116
278.986,1111
279.011,1062
279.036,988
279.061,910
279.086,822
279.111,716
279.136,603
279.161,503
279.186,415
279.211,313
279.236,176
279.261,14
279.286,-148
279.311,-310
279.336,-484
279.361,-654
279.386,-740
279.411,-650
279.436,-370
279.461,4
279.486,333
279.511,535
279.536,640
279.561,730
279.586,841
279.611,947
279.636,997
279.661,987
279.686,957
279.711,944
279.736,953
279.761,958
279.786,938
279.811,888
279.836,816
279.861,727
279.886,630
279.911,537
279.936,449
279.961,355
279.986,239
280.011,109
280.036,-12
280.061,-117
280.086,-228
280.111,-375
280.136,-531
280.161,-603
280.186,-495
280.211,-203
280.236,162
280.261,459
280.286,622
280.311,699
280.336,775
280.361,877
280.386,958
280.411,963
280.436,904
280.461,846
280.486,841
280.511,872
280.536,874
280.561,809
280.586,698
280.611,596
280.636,523
280.661,456
280.686,361
280.711,242
280.736,134
280.761,49
280.786,-41
280.811,-178
280.836,-338
280.861,-424
280.886,-335
280.911,-63
280.936,284
280.961,567
280.986,723
281.011,793
281.036,850
281.061,913
281.086,939
281.111,893
281.136,804
281.161,739
281.186,734
281.211,754
281.236,737
281.261,662
281.286,560
281.311,468
281.336,383
281.361,279
281.386,147
281.411,15
281.436,-98
281.461,-216
281.486,-375
281.511,-559
281.536,-674
281.561,-615
281.586,-358
281.611,0
281.636,322
281.661,529
281.686,646
281.711,750
281.736,881
281.761,1010
281.786,1080
281.811,1071
281.836,1019
281.861,980
281.886,974
281.911,972
281.936,933
281.961,843
281.986,727
282.011,621
282.036,530
282.061,431
282.086,307
282.111,171
282.136,51
282.161,-55
282.186,-188
282.211,-376
282.236,-573
282.261,-665
282.286,-558
282.311,-264
282.336,94
282.361,385
282.386,563
282.411,682
282.436,814
282.461,967
282.486,1088
282.511,1127
282.536,1088
282.561,1022
282.586,975
282.611,954
