df_hash,22ZHK4.L5WD3N
53.401,1113
53.426,1051
53.451,842
53.476,573
53.501,378
53.526,292
53.551,239
53.576,143
53.601,13
53.626,-95
53.651,-188
53.676,-332
53.701,-564
53.726,-836
53.751,-1076
53.776,-1307
53.801,-1614
53.826,-1985
53.851,-2203
53.876,-1979
53.901,-1224
53.926,-190
53.951,715
53.976,1255
54.001,1512
54.026,1717
54.051,1972
54.076,2174
54.101,2195
54.126,2077
54.151,1994
54.176,2056
54.201,2191
54.226,2258
54.251,2230
54.276,2209
54.301,2263
54.326,2309
54.351,2217
54.376,2004
54.401,1843
54.426,1830
54.451,1785
54.476,1374
54.501,481
54.526,-567
54.551,-1224
54.576,-1195
54.601,-701
54.626,-254
54.651,-189
54.676,-434
54.701,-714
54.726,-905
54.751,-1133
54.776,-1550
54.801,-2088
54.826,-2483
54.851,-2548
54.876,-2363
54.901,-2181
54.926,-2175
54.951,-2294
54.976,-2381
55.001,-2357
55.026,-2271
55.051,-2183
55.076,-2060
55.101,-1827
55.126,-1501
55.151,-1214
55.176,-1054
55.201,-892
55.226,-430
55.251,541
55.276,1910
55.301,3283
55.326,4285
55.351,4829
55.376,5111
55.401,5356
55.426,5595
55.451,5696
55.476,5565
55.501,5272
55.526,4955
55.551,4646
55.576,4236
55.601,3623
55.626,2858
55.651,2093
55.676,1410
55.701,727
55.726,-89
55.751,-1048
55.776,-2028
55.801,-2937
55.826,-3825
55.851,-4764
55.876,-5623
55.901,-6026
55.926,-5629
55.951,-4469
55.976,-3005
56.001,-1789
56.026,-1062
56.051,-665
56.076,-307
56.101,116
56.126,475
56.151,623
56.176,595
56.201,575
56.226,696
56.251,913
56.276,1085
56.301,1135
56.326,1115
56.351,1105
56.376,1105
56.401,1044
56.426,882
56.451,668
56.476,485
56.501,335
56.526,134
56.551,-168
56.576,-476
56.601,-565
56.626,-260
56.651,399
56.676,1168
56.701,1768
56.726,2079
56.751,2170
56.776,2174
56.801,2148
56.826,2056
56.851,1865
56.876,1625
56.901,1431
56.926,1332
56.951,1282
56.976,1202
57.001,1058
57.026,879
57.051,698
57.076,504
57.101,273
57.126,15
57.151,-233
57.176,-471
57.201,-756
57.226,-1111
57.251,-1429
57.276,-1489
57.301,-1135
57.326,-438
57.351,317
57.376,850
57.401,1080
57.426,1136
57.451,1169
57.476,1208
57.501,1177
57.526,1034
57.551,850
57.576,730
57.601,700
57.626,686
57.651,613
57.676,476
57.701,316
57.726,140
57.751,-89
57.776,-389
57.801,-705
57.826,-972
57.851,-1202
57.876,-1469
57.901,-1780
57.926,-1973
57.951,-1813
57.976,-1209
58.001,-344
58.026,442
58.051,924
58.076,1129
58.101,1241
58.126,1379
58.151,1502
58.176,1510
58.201,1387
58.226,1227
58.251,1124
58.276,1076
58.301,1017
58.326,913
58.351,791
58.376,677
58.401,548
58.426,360
58.451,121
58.476,-114
58.501,-320
58.526,-551
58.551,-867
58.576,-1200
58.601,-1337
58.626,-1082
58.651,-449
58.676,310
58.701,906
58.726,1219
58.751,1344
58.776,1430
58.801,1521
58.826,1547
58.851,1446
58.876,1260
58.901,1092
58.926,999
58.951,946
58.976,874
59.001,765
59.026,648
59.051,531
59.076,387
59.101,190
59.126,-34
59.151,-245
59.176,-447
59.201,-699
59.226,-1018
59.251,-1287
59.276,-1295
59.301,-909
59.326,-218
59.351,511
59.376,1026
59.401,1256
59.426,1300
59.451,1288
59.476,1259
59.501,1181
59.526,1039
59.551,888
59.576,796
59.601,772
59.626,760
59.651,706
59.676,609
59.701,495
59.726,368
59.751,201
59.776,-12
59.801,-239
59.826,-440
59.851,-633
59.876,-884
59.901,-1206
59.926,-1483
59.951,-1511
59.976,-1161
60.001,-512
60.026,183
60.051,685
60.076,927
60.101,1016
60.126,1084
60.151,1155
60.176,1157
60.201,1035
60.226,845
60.251,706
60.276,687
60.301,744
60.326,782
60.351,751
60.376,680
60.401,608
60.426,522
60.451,382
60.476,185
60.501,-12
60.526,-174
60.551,-339
60.576,-591
60.601,-926
60.626,-1184
60.651,-1145
60.676,-718
60.701,-39
60.726,625
60.751,1079
60.776,1308
60.801,1423
60.826,1511
60.851,1567
60.876,1538
60.901,1418
60.926,1266
60.951,1154
60.976,1108
61.001,1096
61.026,1067
61.051,991
61.076,871
61.101,729
61.126,588
61.151,450
61.176,291
61.201,89
61.226,-147
61.251,-375
61.276,-568
61.301,-758
61.326,-1013
61.351,-1332
61.376,-1583
61.401,-1564
61.426,-1168
61.451,-499
61.476,186
61.501,666
61.526,892
61.551,970
61.576,1016
61.601,1057
61.626,1042
61.651,941
61.676,795
61.701,678
61.726,631
61.751,634
61.776,643
61.801,625
61.826,579
61.851,516
61.876,435
61.901,327
61.926,179
61.951,-3
61.976,-195
62.001,-372
62.026,-537
62.051,-732
62.076,-990
62.101,-1263
62.126,-1406
62.151,-1260
62.176,-783
62.201,-116
62.226,499
62.251,894
62.276,1064
62.301,1124
62.326,1173
62.351,1212
62.376,1191
62.401,1097
62.426,997
62.451,969
62.476,1026
62.501,1105
62.526,1132
62.551,1091
62.576,1025
62.601,973
62.626,929
62.651,857
62.676,738
62.701,606
62.726,508
62.751,452
62.776,385
62.801,239
62.826,25
62.851,-132
62.876,-52
62.901,371
62.926,1069
62.951,1824
62.976,2414
63.001,2756
63.026,2914
63.051,2984
63.076,2963
63.101,2745
63.126,2257
63.151,1582
63.176,933
63.201,510
63.226,357
63.251,375
63.276,438
63.301,490
63.326,512
63.351,443
63.376,159
63.401,-415
63.426,-1213
63.451,-2060
63.476,-2858
63.501,-3700
63.526,-4781
63.551,-6127
63.576,-7429
63.601,-8152
63.626,-7893
63.651,-6668
63.676,-4899
63.701,-3104
63.726,-1582
63.751,-328
63.776,788
63.801,1811
63.826,2658
63.851,3265
63.876,3709
63.901,4166
63.926,4737
63.951,5334
63.976,5756
64.001,5886
64.026,5805
64.051,5674
64.076,5529
64.101,5175
64.126,4333
64.151,2885
64.176,1002
64.201,-962
64.226,-2685
64.251,-3978
64.276,-4743
64.301,-4885
64.326,-4362
64.351,-3309
64.376,-2079
64.401,-1090
64.426,-563
64.451,-420
64.476,-406
64.501,-321
64.526,-124
64.551,141
64.576,486
64.601,983
64.626,1661
64.651,2430
64.676,3116
64.701,3587
64.726,3824
64.751,3894
64.776,3894
64.801,3913
64.826,3992
64.851,4068
64.876,3940
64.901,3371
64.926,2311
64.951,1042
64.976,55
65.001,-301
65.026,-95
65.051,271
65.076,419
65.101,281
65.126,65
65.151,-35
65.176,-49
65.201,-150
65.226,-424
65.251,-764
65.276,-999
65.301,-1081
65.326,-1107
65.351,-1172
65.376,-1269
65.401,-1337
65.426,-1388
65.451,-1519
65.476,-1787
65.501,-2119
65.526,-2387
65.551,-2568
65.576,-2775
65.601,-3094
65.626,-3397
65.651,-3385
65.676,-2844
65.701,-1880
65.726,-863
65.751,-146
65.776,188
65.801,296
65.826,345
65.851,342
65.876,190
65.901,-120
65.926,-418
65.951,-461
65.976,-148
66.001,404
66.026,977
66.051,1453
66.076,1893
66.101,2421
66.126,3058
66.151,3655
66.176,4027
66.201,4112
66.226,4018
66.251,3895
66.276,3785
66.301,3616
66.326,3347
66.351,3088
66.376,3043
66.401,3297
66.426,3677
66.451,3847
66.476,3564
66.501,2855
66.526,1935
66.551,995
66.576,67
66.601,-882
66.626,-1799
66.651,-2513
66.676,-2895
66.701,-2993
66.726,-2999
66.751,-3054
66.776,-3136
66.801,-3127
66.826,-2994
66.851,-2844
66.876,-2812
66.901,-2909
66.926,-3023
66.951,-3054
66.976,-3020
67.001,-2982
67.026,-2885
67.051,-2525
67.076,-1708
67.101,-470
67.126,880
67.151,1969
67.176,2604
67.201,2870
67.226,2984
67.251,3089
67.276,3166
67.301,3119
67.326,2914
67.351,2626
67.376,2369
67.401,2195
67.426,2069
67.451,1921
67.476,1719
67.501,1487
67.526,1264
67.551,1055
67.576,830
67.601,566
67.626,284
67.651,32
67.676,-178
67.701,-397
67.726,-683
67.751,-1009
67.776,-1223
67.801,-1147
67.826,-732
67.851,-121
67.876,445
67.901,806
67.926,967
67.951,1042
67.976,1109
68.001,1151
68.026,1115
68.051,1001
68.076,876
68.101,805
68.126,790
68.151,788
68.176,763
68.201,712
68.226,642
68.251,547
68.276,418
68.301,268
68.326,123
68.351,-14
68.376,-171
68.401,-359
68.426,-550
68.451,-704
68.476,-835
68.501,-1006
68.526,-1238
68.551,-1421
68.576,-1363
68.601,-956
68.626,-299
68.651,354
68.676,792
68.701,984
68.726,1046
68.751,1087
68.776,1116
68.801,1077
68.826,961
68.851,833
68.876,768
68.901,777
68.926,808
68.951,809
68.976,768
69.001,700
69.026,615
69.051,511
69.076,385
69.101,244
69.126,91
69.151,-77
69.176,-255
69.201,-421
69.226,-565
69.251,-722
69.276,-934
69.301,-1170
69.326,-1292
69.351,-1130
69.376,-636
69.401,40
69.426,649
69.451,1025
69.476,1188
69.501,1270
69.526,1358
69.551,1426
69.576,1404
69.601,1293
69.626,1181
69.651,1154
69.676,1210
69.701,1270
69.726,1270
69.751,1217
69.776,1153
69.801,1091
69.826,995
69.851,832
69.876,620
69.901,399
69.926,184
69.951,-46
69.976,-312
70.001,-578
70.026,-797
70.051,-974
70.076,-1176
70.101,-1438
70.126,-1665
70.151,-1661
70.176,-1286
70.201,-604
70.226,136
70.251,683
70.276,958
70.301,1061
70.326,1127
70.351,1196
70.376,1216
70.401,1144
70.426,1023
70.451,933
70.476,913
70.501,931
70.526,935
70.551,908
70.576,862
70.601,800
70.626,703
70.651,564
70.676,404
70.701,250
70.726,93
70.751,-97
70.776,-328
70.801,-554
70.826,-738
70.851,-909
70.876,-1142
70.901,-1446
70.926,-1691
70.951,-1673
70.976,-1283
71.001,-623
71.026,57
71.051,542
71.076,783
71.101,872
71.126,917
71.151,945
71.176,924
71.201,837
71.226,720
71.251,634
71.276,616
71.301,651
71.326,697
71.351,715
71.376,690
71.401,633
71.426,562
71.451,487
71.476,399
71.501,285
71.526,153
71.551,35
71.576,-45
71.601,-112
71.626,-224
71.651,-398
71.676,-540
71.701,-474
71.726,-62
71.751,665
71.776,1501
71.801,2199
71.826,2635
71.851,2861
71.876,3015
71.901,3180
71.926,3331
71.951,3403
71.976,3387
72.001,3348
72.026,3336
72.051,3309
72.076,3153
72.101,2793
72.126,2276
72.151,1731
72.176,1238
72.201,751
72.226,175
72.251,-501
72.276,-1164
72.301,-1702
72.326,-2157
72.351,-2701
72.376,-3414
72.401,-4094
72.426,-4333
72.451,-3851
72.476,-2772
72.501,-1576
72.526,-734
72.551,-383
72.576,-323
72.601,-295
72.626,-235
72.651,-261
72.676,-465
72.701,-772
72.726,-1028
72.751,-1176
72.776,-1326
72.801,-1626
72.826,-2118
72.851,-2702
72.876,-3237
72.901,-3615
72.926,-3752
72.951,-3566
72.976,-3010
73.001,-2172
73.026,-1274
73.051,-540
73.076,-23
73.101,442
73.126,1101
73.151,2072
73.176,3266
73.201,4452
73.226,5416
73.251,6067
73.276,6442
73.301,6628
73.326,6673
73.351,6542
73.376,6140
73.401,5390
73.426,4318
73.451,3070
73.476,1842
73.501,786
73.526,-47
73.551,-695
73.576,-1231
73.601,-1720
73.626,-2182
73.651,-2565
73.676,-2770
73.701,-2711
73.726,-2386
73.751,-1866
73.776,-1205
73.801,-390
73.826,596
73.851,1650
73.876,2552
73.901,3139
73.926,3463
73.951,3711
73.976,3921
74.001,3824
74.026,3053
74.051,1557
74.076,-238
74.101,-1740
74.126,-2669
74.151,-3219
74.176,-3736
74.201,-4300
74.226,-4666
74.251,-4566
74.276,-3975
74.301,-3075
74.326,-2036
74.351,-956
74.376,19
74.401,668
74.426,893
74.451,932
74.476,1195
74.501,1818
74.526,2424
74.551,2444
74.576,1704
74.601,629
74.626,-182
74.651,-543
74.676,-760
74.701,-1153
74.726,-1599
74.751,-1630
74.776,-939
74.801,281
74.826,1532
74.851,2442
74.876,2958
74.901,3189
74.926,3213
74.951,3092
74.976,2957
75.001,2922
75.026,2869
75.051,2451
75.076,1436
75.101,60
75.126,-1061
75.151,-1466
75.176,-1264
75.201,-1002
75.226,-1104
75.251,-1514
75.276,-1876
75.301,-2001
75.326,-2057
75.351,-2302
75.376,-2720
75.401,-2995
75.426,-2840
75.451,-2258
75.476,-1482
75.501,-694
75.526,101
75.551,961
75.576,1823
75.601,2540
75.626,3041
75.651,3406
75.676,3734
75.701,3991
75.726,4058
75.751,3940
75.776,3855
75.801,4056
75.826,4552
75.851,5074
75.876,5341
75.901,5346
75.926,5305
75.951,5330
75.976,5186
76.001,4449
76.026,2935
76.051,941
76.076,-954
76.101,-2338
76.126,-3220
76.151,-3890
76.176,-4592
76.201,-5341
76.226,-6005
76.251,-6469
76.276,-6713
76.301,-6783
76.326,-6764
76.351,-6770
76.376,-6872
76.401,-6986
76.426,-6841
76.451,-6154
76.476,-4867
76.501,-3200
76.526,-1443
76.551,272
76.576,1964
76.601,3590
76.626,4926
76.651,5751
76.676,6096
76.701,6256
76.726,6491
76.751,6779
76.776,6910
76.801,6804
76.826,6617
76.851,6502
76.876,6315
76.901,5696
76.926,4475
76.951,2915
76.976,1466
77.001,279
77.026,-925
77.051,-2461
77.076,-4181
77.101,-5486
77.126,-5865
77.151,-5413
77.176,-4756
77.201,-4504
77.226,-4776
77.251,-5226
77.276,-5434
77.301,-5214
77.326,-4613
77.351,-3737
77.376,-2654
77.401,-1418
77.426,-93
77.451,1269
77.476,2632
77.501,3903
77.526,4911
77.551,5517
77.576,5769
77.601,5884
77.626,5998
77.651,5943
77.676,5356
77.701,4073
77.726,2419
77.751,1057
77.776,487
77.801,703
77.826,1294
77.851,1865
77.876,2302
77.901,2677
77.926,2999
77.951,3146
77.976,3029
78.001,2724
78.026,2366
78.051,1933
78.076,1224
78.101,107
78.126,-1241
78.151,-2413
78.176,-3102
78.201,-3349
78.226,-3430
78.251,-3562
78.276,-3762
78.301,-4003
78.326,-4379
78.351,-5020
78.376,-5825
78.401,-6379
78.426,-6258
78.451,-5416
78.476,-4224
78.501,-3066
78.526,-1935
78.551,-491
78.576,1471
78.601,3665
78.626,5479
78.651,6501
78.676,6828
78.701,6882
78.726,6965
78.751,7051
78.776,6952
78.801,6567
78.826,5914
78.851,4984
78.876,3701
78.901,2074
78.926,328
78.951,-1232
78.976,-2496
79.001,-3616
79.026,-4770
79.051,-5875
79.076,-6627
79.101,-6807
79.126,-6462
79.151,-5739
79.176,-4599
79.201,-2859
79.226,-559
79.251,1787
79.276,3461
79.301,4118
79.326,4065
79.351,3896
79.376,3881
79.401,3755
79.426,3097
79.451,1837
79.476,332
79.501,-981
79.526,-1927
79.551,-2565
79.576,-2978
79.601,-3212
79.626,-3401
79.651,-3817
79.676,-4672
79.701,-5887
79.726,-7114
79.751,-8032
79.776,-8563
79.801,-8809
79.826,-8864
79.851,-8768
79.876,-8603
79.901,-8519
79.926,-8582
79.951,-8653
79.976,-8496
80.001,-7976
80.026,-7071
80.051,-5677
80.076,-3586
80.101,-816
80.126,2071
80.151,4216
80.176,5219
80.201,5609
80.226,6361
80.251,7860
80.276,9446
80.301,10146
80.326,9842
80.351,9586
80.376,10685
80.401,13539
80.426,17422
80.451,21263
80.476,24437
80.501,26743
80.526,27918
80.551,27526
80.576,25436
80.601,22200
80.626,18728
80.651,15572
80.676,12685
80.701,9892
80.726,7408
80.751,5652
80.776,4568
80.801,3351
80.826,1061
80.851,-2483
80.876,-6490
80.901,-9884
80.926,-12142
80.951,-13464
80.976,-14267
81.001,-14684
81.026,-14575
81.051,-13867
81.076,-12759
81.101,-11614
81.126,-10725
81.151,-10210
81.176,-10042
81.201,-10099
81.226,-10224
81.251,-10289
81.276,-10251
81.301,-10094
81.326,-9734
81.351,-9040
81.376,-8010
81.401,-6867
81.426,-5890
81.451,-5106
81.476,-4240
81.501,-3059
81.526,-1733
81.551,-771
81.576,-548
81.601,-924
81.626,-1400
81.651,-1588
81.676,-1469
81.701,-1181
81.726,-693
81.751,184
81.776,1472
81.801,2822
81.826,3745
81.851,4019
81.876,3819
81.901,3457
81.926,3068
81.951,2582
81.976,1951
82.001,1307
82.026,862
82.051,701
82.076,698
82.101,619
82.126,286
82.151,-308
82.176,-999
82.201,-1528
82.226,-1720
82.251,-1633
82.276,-1514
82.301,-1509
82.326,-1398
82.351,-671
82.376,1003
82.401,3367
82.426,5642
82.451,7086
82.476,7509
82.501,7281
82.526,6889
82.551,6548
82.576,6189
82.601,5729
82.626,5239
82.651,4845
82.676,4564
82.701,4281
82.726,3888
82.751,3396
82.776,2896
82.801,2460
82.826,2085
82.851,1714
82.876,1277
82.901,733
82.926,138
82.951,-327
82.976,-435
83.001,-92
83.026,532
83.051,1102
83.076,1362
83.101,1305
83.126,1098
83.151,874
83.176,637
83.201,342
83.226,22
83.251,-219
83.276,-329
83.301,-366
83.326,-423
83.351,-533
83.376,-669
83.401,-822
83.426,-1019
83.451,-1268
83.476,-1519
83.501,-1736
83.526,-1966
83.551,-2282
83.576,-2609
83.601,-2678
83.626,-2225
83.651,-1271
83.676,-177
83.701,631
83.726,999
83.751,1102
83.776,1185
83.801,1301
83.826,1323
83.851,1161
83.876,912
83.901,757
83.926,763
83.951,824
83.976,814
84.001,722
84.026,631
84.051,572
84.076,469
84.101,232
84.126,-112
84.151,-453
84.176,-726
84.201,-986
84.226,-1299
84.251,-1569
84.276,-1543
84.301,-1022
84.326,-92
84.351,885
84.376,1539
84.401,1757
84.426,1708
84.451,1627
84.476,1586
84.501,1496
84.526,1276
84.551,999
84.576,829
84.601,850
84.626,978
84.651,1053
84.676,993
84.701,838
84.726,657
84.751,453
84.776,188
84.801,-119
84.826,-380
84.851,-528
84.876,-618
84.901,-764
84.926,-975
84.951,-1063
84.976,-772
85.001,-24
85.026,961
85.051,1813
85.076,2282
85.101,2385
85.126,2312
85.151,2216
85.176,2114
85.201,1958
85.226,1768
85.251,1652
85.276,1691
85.301,1830
85.326,1906
85.351,1791
85.376,1501
85.401,1145
85.426,784
85.451,351
85.476,-245
85.501,-973
85.526,-1641
85.551,-2076
85.576,-2319
85.601,-2594
85.626,-3047
85.651,-3493
85.676,-3494
85.701,-2757
85.726,-1468
85.751,-215
85.776,470
85.801,521
85.826,300
85.851,188
85.876,231
85.901,208
85.926,-22
85.951,-300
85.976,-303
86.001,112
86.026,771
86.051,1365
86.076,1725
86.101,1893
86.126,1969
86.151,1961
86.176,1817
86.201,1556
86.226,1273
86.251,1010
86.276,682
86.301,197
86.326,-338
86.351,-603
86.376,-313
86.401,483
86.426,1393
86.451,1984
86.476,2115
86.501,1967
86.526,1798
86.551,1689
86.576,1533
86.601,1225
86.626,796
86.651,370
86.676,20
86.701,-283
86.726,-601
86.751,-948
86.776,-1315
86.801,-1712
86.826,-2130
86.851,-2444
86.876,-2436
86.901,-1981
86.926,-1256
86.951,-681
86.976,-571
87.001,-806
87.026,-877
87.051,-307
87.076,925
87.101,2378
87.126,3531
87.151,4174
87.176,4435
87.201,4505
87.226,4408
87.251,4058
87.276,3469
87.301,2832
87.326,2349
87.351,2050
87.376,1808
87.401,1513
87.426,1171
87.451,829
87.476,462
87.501,17
87.526,-444
87.551,-754
87.576,-843
87.601,-940
87.626,-1418
87.651,-2386
87.676,-3439
87.701,-3929
87.726,-3548
87.751,-2649
87.776,-1937
87.801,-1829
87.826,-2107
87.851,-2191
87.876,-1731
87.901,-902
87.926,-162
87.951,205
87.976,312
88.001,471
88.026,880
88.051,1478
88.076,2052
88.101,2412
88.126,2479
88.151,2280
88.176,1909
88.201,1467
88.226,1004
88.251,487
88.276,-111
88.301,-669
88.326,-884
88.351,-449
88.376,655
88.401,2061
88.426,3219
88.451,3773
88.476,3745
88.501,3399
88.526,2948
88.551,2417
88.576,1750
88.601,992
88.626,314
88.651,-134
88.676,-361
88.701,-504
88.726,-685
88.751,-917
88.776,-1149
88.801,-1377
88.826,-1672
88.851,-2104
88.876,-2640
88.901,-3124
88.926,-3337
88.951,-3095
88.976,-2346
89.001,-1224
89.026,-30
89.051,900
89.076,1386
89.101,1515
89.126,1551
89.151,1708
89.176,1983
89.201,2220
89.226,2311
89.251,2310
89.276,2337
89.301,2405
89.326,2405
89.351,2263
89.376,2065
89.401,1966
89.426,1945
89.451,1746
89.476,1117
89.501,153
89.526,-667
89.551,-833
89.576,-242
89.601,702
89.626,1428
89.651,1628
89.676,1405
89.701,1048
89.726,726
89.751,390
89.776,-77
89.801,-683
89.826,-1282
89.851,-1711
89.876,-1919
89.901,-1982
89.926,-2012
89.951,-2045
89.976,-2034
90.001,-1941
90.026,-1846
90.051,-1933
90.076,-2311
90.101,-2814
90.126,-3008
90.151,-2465
90.176,-1115
90.201,641
90.226,2205
90.251,3194
90.276,3638
90.301,3821
90.326,3965
90.351,4071
90.376,4027
90.401,3794
90.426,3462
90.451,3141
90.476,2868
90.501,2602
90.526,2296
90.551,1933
90.576,1495
90.601,926
90.626,145
90.651,-900
90.676,-2163
90.701,-3445
90.726,-4410
90.751,-4717
90.776,-4229
90.801,-3159
90.826,-1977
90.851,-1099
90.876,-607
90.901,-256
90.926,241
90.951,940
90.976,1639
91.001,2106
91.026,2284
91.051,2295
91.076,2291
91.101,2332
91.126,2390
91.151,2407
91.176,2334
91.201,2154
91.226,1897
91.251,1631
91.276,1360
91.301,960
91.326,269
91.351,-668
91.376,-1461
91.401,-1593
91.426,-874
91.451,305
91.476,1240
91.501,1477
91.526,1131
91.551,650
91.576,312
91.601,2
91.626,-518
91.651,-1229
91.676,-1807
91.701,-1955
91.726,-1694
91.751,-1290
91.776,-930
91.801,-568
91.826,-90
91.851,443
91.876,809
91.901,864
91.926,704
91.951,520
91.976,344
92.001,39
92.026,-448
92.051,-861
92.076,-783
92.101,-45
92.126,1036
92.151,1884
92.176,2138
92.201,1911
92.226,1596
92.251,1462
92.276,1470
92.301,1440
92.326,1325
92.351,1255
92.376,1347
92.401,1537
92.426,1653
92.451,1618
92.476,1509
92.501,1408
92.526,1230
92.551,775
92.576,-40
92.601,-1050
92.626,-1975
92.651,-2704
92.676,-3370
92.701,-4108
92.726,-4749
92.751,-4836
92.776,-3998
92.801,-2356
92.826,-514
92.851,879
92.876,1602
92.901,1928
92.926,2277
92.951,2800
92.976,3315
93.001,3582
93.026,3598
93.051,3592
93.076,3742
93.101,3951
93.126,3916
93.151,3433
93.176,2596
93.201,1714
93.226,1026
93.251,531
93.276,79
93.301,-399
93.326,-809
93.351,-1037
93.376,-1137
93.401,-1319
93.426,-1701
93.451,-2097
93.476,-2099
93.501,-1420
93.526,-191
93.551,1088
93.576,1913
93.601,2116
93.626,1892
93.651,1535
93.676,1172
93.701,746
93.726,216
93.751,-302
93.776,-607
93.801,-611
93.826,-434
93.851,-278
93.876,-228
93.901,-199
93.926,-86
93.951,60
93.976,64
94.001,-176
94.026,-542
94.051,-788
94.076,-811
94.101,-779
94.126,-957
94.151,-1376
94.176,-1705
94.201,-1490
94.226,-580
94.251,693
94.276,1753
94.301,2207
94.326,2102
94.351,1777
94.376,1520
94.401,1357
94.426,1135
94.451,759
94.476,315
94.501,-15
94.526,-139
94.551,-127
94.576,-122
94.601,-203
94.626,-326
94.651,-406
94.676,-420
94.701,-438
94.726,-532
94.751,-679
94.776,-756
94.801,-671
94.826,-467
94.851,-286
94.876,-187
94.901,-8
94.926,538
94.951,1590
94.976,2942
95.001,4162
95.026,4923
95.051,5235
95.076,5330
95.101,5345
95.126,5142
95.151,4486
95.176,3360
95.201,2076
95.226,1042
95.251,424
95.276,66
95.301,-291
95.326,-763
95.351,-1279
95.376,-1761
95.401,-2241
95.426,-2778
95.451,-3325
95.476,-3750
95.501,-4005
95.526,-4235
95.551,-4605
95.576,-5034
95.601,-5120
95.626,-4439
95.651,-2955
95.676,-1136
95.701,373
95.726,1229
95.751,1577
95.776,1823
95.801,2235
95.826,2763
95.851,3188
95.876,3388
95.901,3435
95.926,3470
95.951,3548
95.976,3629
96.001,3663
96.026,3628
96.051,3453
96.076,2986
96.101,2110
96.126,934
96.151,-186
96.176,-914
96.201,-1248
96.226,-1551
96.251,-2183
96.276,-3084
96.301,-3734
96.326,-3598
96.351,-2624
96.376,-1303
96.401,-242
96.426,331
96.451,638
96.476,988
96.501,1429
96.526,1775
96.551,1909
96.576,1971
96.601,2190
96.626,2585
96.651,2932
96.676,3026
96.701,2935
96.726,2905
96.751,3022
96.776,3037
96.801,2585
96.826,1550
96.851,177
96.876,-1193
96.901,-2429
96.926,-3581
96.951,-4587
96.976,-5120
97.001,-4824
97.026,-3722
97.051,-2319
97.076,-1236
97.101,-716
97.126,-503
97.151,-177
97.176,421
97.201,1103
97.226,1603
97.251,1854
97.276,1994
97.301,2155
97.326,2331
97.351,2440
97.376,2458
97.401,2429
97.426,2363
97.451,2194
97.476,1863
97.501,1406
97.526,897
97.551,303
97.576,-528
97.601,-1649
97.626,-2792
