df_hash,22ZHK4.E6KA8L
198.522,273
198.547,286
198.572,229
198.597,157
198.622,120
198.647,111
198.672,76
198.697,-21
198.722,-158
198.747,-261
198.772,-274
198.797,-203
198.822,-103
198.847,-32
198.872,-2
198.897,8
198.922,37
198.947,99
198.972,183
198.997,256
199.022,285
199.047,258
199.072,201
199.097,162
199.122,180
199.147,253
199.172,352
199.197,453
199.222,560
199.247,681
199.272,792
199.297,837
199.322,772
199.347,623
199.372,477
199.397,415
199.422,450
199.447,530
199.472,594
199.497,615
199.522,604
199.547,573
199.572,523
199.597,459
199.622,401
199.647,368
199.672,355
199.697,330
199.722,265
199.747,161
199.772,40
199.797,-84
199.822,-222
199.847,-383
199.872,-543
199.897,-655
199.922,-681
199.947,-620
199.972,-506
199.997,-377
200.022,-263
200.047,-174
200.072,-109
200.097,-52
200.122,19
200.147,117
200.172,221
200.197,292
200.222,301
200.247,253
200.272,176
200.297,93
200.322,4
200.347,-89
200.372,-174
200.397,-225
200.422,-238
200.447,-225
200.472,-198
200.497,-136
200.522,-3
200.547,205
200.572,448
200.597,673
200.622,874
200.647,1092
200.672,1361
200.697,1651
200.722,1872
200.747,1945
200.772,1869
200.797,1711
200.822,1547
200.847,1403
200.872,1265
200.897,1111
200.922,949
200.947,799
200.972,670
200.997,546
201.022,395
201.047,201
201.072,-20
201.097,-223
201.122,-357
201.147,-405
201.172,-397
201.197,-400
201.222,-472
201.247,-621
201.272,-794
201.297,-922
201.322,-959
201.347,-915
201.372,-839
201.397,-785
201.422,-785
201.447,-846
201.472,-953
201.497,-1091
201.522,-1252
201.547,-1441
201.572,-1661
201.597,-1895
201.622,-2103
201.647,-2247
201.672,-2314
201.697,-2321
201.722,-2297
201.747,-2254
201.772,-2189
201.797,-2093
201.822,-1950
201.847,-1727
201.872,-1375
201.897,-877
201.922,-283
201.947,302
201.972,795
201.997,1195
202.022,1572
202.047,1985
202.072,2413
202.097,2784
202.122,3048
202.147,3221
202.172,3342
202.197,3421
202.222,3431
202.247,3366
202.272,3267
202.297,3176
202.322,3071
202.347,2883
202.372,2580
202.397,2231
202.422,1947
202.447,1766
202.472,1602
202.497,1332
202.522,937
202.547,538
202.572,291
202.597,239
202.622,283
202.647,274
202.672,140
202.697,-78
202.722,-296
202.747,-456
202.772,-550
202.797,-593
202.822,-595
202.847,-560
202.872,-492
202.897,-406
202.922,-335
202.947,-328
202.972,-432
202.997,-648
203.022,-912
203.047,-1127
203.072,-1243
203.097,-1298
203.122,-1374
203.147,-1499
203.172,-1597
203.197,-1548
203.222,-1307
203.247,-956
203.272,-637
203.297,-441
203.322,-349
203.347,-287
203.372,-204
203.397,-113
203.422,-51
203.447,-25
203.472,-2
203.497,58
203.522,179
203.547,346
203.572,532
203.597,708
203.622,844
203.647,919
203.672,929
203.697,885
203.722,808
203.747,718
203.772,629
203.797,542
203.822,449
203.847,334
203.872,190
203.897,38
203.922,-76
203.947,-119
203.972,-99
203.997,-74
204.022,-99
204.047,-180
204.072,-274
204.097,-333
204.122,-356
204.147,-381
204.172,-431
204.197,-494
204.222,-533
204.247,-540
204.272,-547
204.297,-588
204.322,-657
204.347,-702
204.372,-665
204.397,-525
204.422,-302
204.447,-37
204.472,230
204.497,462
204.522,614
204.547,662
204.572,619
204.597,543
204.622,501
204.647,541
204.672,663
204.697,840
204.722,1032
204.747,1202
204.772,1320
204.797,1380
204.822,1400
204.847,1413
204.872,1446
204.897,1492
204.922,1524
204.947,1512
204.972,1440
204.997,1305
205.022,1108
205.047,853
205.072,559
205.097,269
205.122,45
205.147,-64
205.172,-50
205.197,49
205.222,163
205.247,228
205.272,230
205.297,207
205.322,205
205.347,213
205.372,153
205.397,-63
205.422,-447
205.447,-900
205.472,-1281
205.497,-1517
205.522,-1643
205.547,-1742
205.572,-1846
205.597,-1903
205.622,-1840
205.647,-1636
205.672,-1337
205.697,-997
205.722,-641
205.747,-288
205.772,13
205.797,195
205.822,238
205.847,217
205.872,258
205.897,436
205.922,715
205.947,990
205.972,1181
205.997,1291
206.022,1369
206.047,1444
206.072,1498
206.097,1499
206.122,1449
206.147,1386
206.172,1347
206.197,1324
206.222,1270
206.247,1140
206.272,925
206.297,660
206.322,395
206.347,163
206.372,-26
206.397,-178
206.422,-286
206.447,-338
206.472,-332
206.497,-301
206.522,-288
206.547,-318
206.572,-366
206.597,-384
206.622,-347
206.647,-281
206.672,-226
206.697,-201
206.722,-183
206.747,-142
206.772,-78
206.797,-11
206.822,38
206.847,70
206.872,80
206.897,50
206.922,-37
206.947,-160
206.972,-267
206.997,-325
207.022,-363
207.047,-437
207.072,-537
207.097,-547
207.122,-313
207.147,207
207.172,869
207.197,1411
207.222,1625
207.247,1492
207.272,1165
207.297,843
207.322,639
207.347,544
207.372,469
207.397,341
207.422,151
207.447,-41
207.472,-163
207.497,-184
207.522,-142
207.547,-117
207.572,-165
207.597,-276
207.622,-380
207.647,-408
207.672,-342
207.697,-222
207.722,-111
207.747,-44
207.772,-10
207.797,28
207.822,98
207.847,188
207.872,254
207.897,264
207.922,233
207.947,231
207.972,337
207.997,567
208.022,842
208.047,1026
208.072,1021
208.097,832
208.122,564
208.147,346
208.172,259
208.197,308
208.222,438
208.247,578
208.272,667
208.297,673
208.322,604
208.347,498
208.372,399
208.397,332
208.422,291
208.447,263
208.472,243
208.497,234
208.522,233
208.547,223
208.572,183
208.597,114
208.622,41
208.647,-8
208.672,-29
208.697,-41
208.722,-65
208.747,-104
208.772,-136
208.797,-136
208.822,-94
208.847,-19
208.872,65
208.897,142
208.922,201
208.947,236
208.972,241
208.997,214
209.022,171
209.047,145
209.072,163
209.097,218
209.122,264
209.147,250
209.172,165
209.197,50
209.222,-47
209.247,-115
209.272,-178
209.297,-258
209.322,-349
209.347,-439
209.372,-550
209.397,-724
209.422,-957
209.447,-1165
209.472,-1231
209.497,-1118
209.522,-914
209.547,-753
209.572,-683
209.597,-643
209.622,-554
209.647,-417
209.672,-300
209.697,-216
209.722,-70
209.747,255
209.772,750
209.797,1247
209.822,1563
209.847,1660
209.872,1653
209.897,1671
209.922,1716
209.947,1688
209.972,1519
209.997,1265
210.022,1058
210.047,989
210.072,1045
210.097,1146
210.122,1217
210.147,1219
210.172,1140
210.197,986
210.222,785
210.247,586
210.272,431
210.297,330
210.322,273
210.347,246
210.372,229
210.397,195
210.422,117
210.447,11
210.472,-55
210.497,-21
210.522,90
210.547,176
210.572,151
210.597,34
210.622,-75
210.647,-117
210.672,-143
210.697,-247
210.722,-437
210.747,-604
210.772,-638
210.797,-549
210.822,-449
210.847,-413
210.872,-394
210.897,-305
210.922,-162
210.947,-122
210.972,-333
210.997,-778
211.022,-1263
211.047,-1572
211.072,-1619
211.097,-1465
211.122,-1219
211.147,-952
211.172,-700
211.197,-490
211.222,-342
211.247,-238
211.272,-121
211.297,44
211.322,234
211.347,393
211.372,497
211.397,579
211.422,685
211.447,810
211.472,900
211.497,920
211.522,896
211.547,894
211.572,944
211.597,1013
211.622,1038
211.647,999
211.672,934
211.697,902
211.722,929
211.747,992
211.772,1053
211.797,1091
211.822,1110
211.847,1121
211.872,1126
211.897,1125
211.922,1124
211.947,1135
211.972,1155
211.997,1165
212.022,1143
212.047,1091
212.072,1038
212.097,1008
212.122,984
212.147,910
212.172,731
212.197,444
212.222,101
212.247,-228
212.272,-501
212.297,-708
212.322,-852
212.347,-932
212.372,-953
212.397,-937
212.422,-920
212.447,-923
212.472,-945
212.497,-977
212.522,-1017
212.547,-1058
212.572,-1070
212.597,-1005
212.622,-852
212.647,-669
212.672,-557
212.697,-571
212.722,-661
212.747,-709
212.772,-631
212.797,-447
212.822,-255
212.847,-147
212.872,-137
212.897,-174
212.922,-202
212.947,-205
212.972,-207
212.997,-237
213.022,-289
213.047,-321
213.072,-268
213.097,-87
213.122,208
213.147,542
213.172,820
213.197,989
213.222,1062
213.247,1093
213.272,1121
213.297,1141
213.322,1122
213.347,1051
213.372,949
213.397,852
213.422,783
213.447,746
213.472,732
213.497,735
213.522,753
213.547,780
213.572,807
213.597,820
213.622,806
213.647,761
213.672,700
213.697,651
213.722,628
213.747,607
213.772,534
213.797,375
213.822,166
213.847,-4
213.872,-66
213.897,-37
213.922,-1
213.947,-28
213.972,-101
213.997,-146
214.022,-117
214.047,-50
214.072,-23
214.097,-68
214.122,-138
214.147,-155
214.172,-89
214.197,22
214.222,131
214.247,225
214.272,331
214.297,464
214.322,601
214.347,697
214.372,732
214.397,720
214.422,691
214.447,663
214.472,641
214.497,624
214.522,610
214.547,596
214.572,579
214.597,567
214.622,576
214.647,615
214.672,663
214.697,684
214.722,658
214.747,598
214.772,529
214.797,457
214.822,367
214.847,252
214.872,136
214.897,55
214.922,11
214.947,-32
214.972,-113
214.997,-227
215.022,-342
215.047,-441
215.072,-551
215.097,-711
215.122,-930
215.147,-1182
215.172,-1443
215.197,-1707
215.222,-1974
215.247,-2217
215.272,-2406
215.297,-2548
215.322,-2700
215.347,-2922
215.372,-3219
215.397,-3549
215.422,-3866
215.447,-4124
215.472,-4219
215.497,-3956
215.522,-3137
215.547,-1734
215.572,22
215.597,1759
215.622,3178
215.647,4197
215.672,4882
215.697,5291
215.722,5404
215.747,5205
215.772,4779
215.797,4278
215.822,3797
215.847,3310
215.872,2744
215.897,2108
215.922,1523
215.947,1114
215.972,904
215.997,813
216.022,750
216.047,688
216.072,647
216.097,632
216.122,614
216.147,564
216.172,485
216.197,395
216.222,299
216.247,189
216.272,70
216.297,-30
216.322,-84
216.347,-98
216.372,-102
216.397,-113
216.422,-115
216.447,-77
216.472,0
216.497,82
216.522,128
216.547,124
216.572,84
216.597,31
216.622,-21
216.647,-66
216.672,-92
216.697,-96
216.722,-91
216.747,-101
216.772,-148
216.797,-231
216.822,-333
216.847,-431
216.872,-505
216.897,-546
216.922,-553
216.947,-532
216.972,-491
216.997,-432
217.022,-350
217.047,-240
217.072,-110
217.097,14
217.122,113
217.147,182
217.172,239
217.197,303
217.222,376
217.247,435
217.272,452
217.297,402
217.322,273
217.347,80
217.372,-141
217.397,-339
217.422,-473
217.447,-533
217.472,-543
217.497,-534
217.522,-522
217.547,-497
217.572,-447
217.597,-368
217.622,-269
217.647,-163
217.672,-55
217.697,52
217.722,155
217.747,250
217.772,336
217.797,415
217.822,486
217.847,533
217.872,542
217.897,509
217.922,449
217.947,382
217.972,316
217.997,253
218.022,198
218.047,161
218.072,147
218.097,143
218.122,124
218.147,80
218.172,24
218.197,-25
218.222,-74
218.247,-143
218.272,-233
218.297,-307
218.322,-314
218.347,-248
218.372,-171
218.397,-154
218.422,-214
218.447,-293
218.472,-317
218.497,-265
218.522,-173
218.547,-67
218.572,70
218.597,275
218.622,525
218.647,739
218.672,842
218.697,837
218.722,803
218.747,811
218.772,858
218.797,890
218.822,875
218.847,842
218.872,841
218.897,888
218.922,946
218.947,974
218.972,966
218.997,946
219.022,927
219.047,899
219.072,847
219.097,779
219.122,724
219.147,695
219.172,689
219.197,690
219.222,697
219.247,716
219.272,745
219.297,768
219.322,767
219.347,736
219.372,681
219.397,604
219.422,503
219.447,385
219.472,266
219.497,154
219.522,36
219.547,-116
219.572,-310
219.597,-521
219.622,-703
219.647,-827
219.672,-895
219.697,-926
219.722,-931
219.747,-901
219.772,-827
219.797,-713
219.822,-586
219.847,-477
219.872,-404
219.897,-364
219.922,-339
219.947,-306
219.972,-258
219.997,-204
220.022,-159
220.047,-128
220.072,-100
220.097,-59
220.122,2
220.147,85
220.172,189
220.197,317
220.222,462
220.247,596
220.272,686
220.297,719
220.322,712
220.347,688
220.372,657
220.397,611
220.422,544
220.447,471
220.472,405
220.497,344
220.522,264
220.547,154
220.572,25
220.597,-106
220.622,-241
220.647,-399
220.672,-581
220.697,-755
220.722,-883
220.747,-966
220.772,-1042
220.797,-1135
220.822,-1217
220.847,-1224
220.872,-1118
220.897,-912
220.922,-637
220.947,-291
220.972,152
220.997,675
221.022,1180
221.047,1533
221.072,1662
221.097,1608
221.122,1483
221.147,1367
221.172,1266
221.197,1141
221.222,974
221.247,795
221.272,650
221.297,557
221.322,504
221.347,464
221.372,421
221.397,379
221.422,346
221.447,328
221.472,317
221.497,302
221.522,281
221.547,264
221.572,267
221.597,286
221.622,296
221.647,265
221.672,185
221.697,85
221.722,2
221.747,-46
221.772,-71
221.797,-87
221.822,-91
221.847,-72
221.872,-40
221.897,-18
221.922,-15
221.947,-14
221.972,7
221.997,45
222.022,63
222.047,47
222.072,37
222.097,93
222.122,227
222.147,370
222.172,433
222.197,400
222.222,349
222.247,377
222.272,508
222.297,679
222.322,815
222.347,902
222.372,976
222.397,1069
222.422,1162
222.447,1215
222.472,1212
222.497,1169
222.522,1091
222.547,946
222.572,703
222.597,395
222.622,123
222.647,-13
222.672,-11
222.697,42
222.722,54
222.747,4
222.772,-54
222.797,-72
222.822,-66
222.847,-95
222.872,-182
222.897,-287
222.922,-364
222.947,-420
222.972,-506
222.997,-645
223.022,-784
223.047,-842
223.072,-807
223.097,-758
223.122,-785
223.147,-886
223.172,-972
223.197,-961
223.222,-864
223.247,-755
223.272,-696
223.297,-691
223.322,-737
223.347,-870
223.372,-1139
223.397,-1517
223.422,-1883
223.447,-2088
223.472,-2062
223.497,-1822
223.522,-1413
223.547,-851
223.572,-161
223.597,568
223.622,1214
223.647,1716
223.672,2133
223.697,2565
223.722,3016
223.747,3353
223.772,3416
223.797,3158
223.822,2673
223.847,2099
223.872,1516
223.897,952
223.922,450
223.947,90
223.972,-69
223.997,-54
224.022,42
224.047,141
224.072,225
224.097,303
224.122,367
224.147,373
224.172,295
224.197,149
224.222,-22
224.247,-191
224.272,-340
224.297,-431
224.322,-398
224.347,-172
224.372,255
224.397,812
224.422,1371
224.447,1799
224.472,2016
224.497,2022
224.522,1893
224.547,1726
224.572,1582
224.597,1440
224.622,1243
224.647,956
224.672,604
224.697,235
224.722,-137
224.747,-539
224.772,-974
224.797,-1389
224.822,-1704
224.847,-1889
224.872,-1991
224.897,-2082
224.922,-2181
224.947,-2230
224.972,-2137
224.997,-1836
225.022,-1327
225.047,-691
225.072,-82
225.097,325
225.122,443
225.147,346
225.172,236
225.197,277
225.222,447
225.247,558
225.272,452
225.297,161
225.322,-120
225.347,-238
225.372,-200
225.397,-111
225.422,-9
225.447,175
225.472,486
225.497,810
225.522,949
225.547,837
225.572,656
225.597,680
225.622,1013
225.647,1485
225.672,1827
225.697,1928
225.722,1889
225.747,1840
225.772,1756
225.797,1477
225.822,921
225.847,224
225.872,-348
225.897,-621
225.922,-635
225.947,-572
225.972,-583
225.997,-691
226.022,-825
226.047,-901
226.072,-871
226.097,-715
226.122,-446
226.147,-104
226.172,251
226.197,579
226.222,859
226.247,1058
226.272,1094
226.297,877
226.322,411
226.347,-147
226.372,-563
226.397,-669
226.422,-469
226.447,-113
226.472,226
226.497,446
226.522,520
226.547,481
226.572,394
226.597,337
226.622,349
226.647,397
226.672,391
226.697,284
226.722,138
226.747,79
226.772,159
226.797,279
226.822,269
226.847,46
226.872,-302
226.897,-607
226.922,-773
226.947,-837
226.972,-890
226.997,-963
227.022,-1008
227.047,-971
227.072,-860
227.097,-731
227.122,-615
227.147,-483
227.172,-284
227.197,-3
227.222,326
227.247,649
227.272,916
227.297,1094
227.322,1172
227.347,1167
227.372,1125
227.397,1105
227.422,1151
227.447,1280
227.472,1489
227.497,1744
227.522,1954
227.547,1978
227.572,1700
227.597,1144
227.622,521
227.647,118
227.672,98
227.697,383
227.722,708
227.747,833
227.772,704
227.797,452
227.822,237
227.847,105
227.872,-22
227.897,-238
227.922,-525
227.947,-757
227.972,-801
227.997,-641
228.022,-409
228.047,-287
228.072,-377
228.097,-627
228.122,-883
228.147,-1005
228.172,-949
228.197,-761
228.222,-518
228.247,-277
228.272,-71
228.297,71
228.322,133
228.347,116
228.372,54
228.397,-2
228.422,-16
228.447,35
228.472,166
228.497,361
228.522,567
228.547,703
228.572,711
228.597,613
228.622,501
228.647,462
228.672,511
228.697,587
228.722,621
228.747,597
228.772,550
228.797,515
228.822,491
228.847,461
228.872,421
228.897,387
228.922,372
228.947,371
228.972,368
228.997,349
229.022,304
229.047,226
229.072,122
229.097,26
229.122,-4
229.147,54
229.172,166
229.197,243
229.222,217
229.247,90
229.272,-83
229.297,-253
229.322,-395
229.347,-501
229.372,-547
229.397,-508
229.422,-390
229.447,-249
229.472,-144
229.497,-95
229.522,-71
229.547,-32
229.572,29
229.597,100
229.622,169
229.647,242
229.672,324
229.697,399
229.722,435
229.747,420
229.772,368
229.797,307
229.822,257
229.847,219
229.872,194
229.897,182
229.922,182
229.947,186
229.972,189
229.997,197
230.022,224
230.047,274
230.072,337
230.097,399
230.122,453
230.147,508
230.172,571
230.197,637
230.222,697
230.247,747
230.272,793
230.297,844
230.322,902
230.347,959
230.372,1010
230.397,1052
230.422,1088
230.447,1126
230.472,1169
230.497,1209
230.522,1224
230.547,1198
230.572,1138
230.597,1074
230.622,1032
230.647,999
230.672,945
230.697,854
230.722,752
230.747,680
230.772,642
230.797,589
230.822,468
230.847,285
230.872,101
230.897,-34
230.922,-140
230.947,-281
230.972,-489
230.997,-731
231.022,-948
231.047,-1128
231.072,-1317
231.097,-1548
231.122,-1792
231.147,-1974
231.172,-2063
231.197,-2112
231.222,-2213
231.247,-2402
231.272,-2629
231.297,-2807
231.322,-2888
231.347,-2883
231.372,-2822
231.397,-2715
231.422,-2560
231.447,-2376
231.472,-2207
231.497,-2082
231.522,-1982
231.547,-1846
231.572,-1632
231.597,-1342
231.622,-1015
231.647,-683
231.672,-352
231.697,-15
231.722,317
231.747,621
231.772,889
231.797,1137
231.822,1394
231.847,1667
231.872,1938
231.897,2184
231.922,2404
231.947,2614
231.972,2823
231.997,3034
232.022,3256
232.047,3518
232.072,3834
232.097,4156
232.122,4378
232.147,4406
232.172,4249
232.197,4027
232.222,3880
232.247,3855
232.272,3869
232.297,3792
232.322,3554
232.347,3185
232.372,2768
232.397,2361
232.422,1957
232.447,1501
232.472,925
232.497,183
232.522,-724
232.547,-1719
232.572,-2652
232.597,-3361
232.622,-3764
232.647,-3903
232.672,-3896
232.697,-3840
232.722,-3748
232.747,-3572
232.772,-3278
232.797,-2893
232.822,-2482
232.847,-2085
232.872,-1692
232.897,-1264
232.922,-778
232.947,-238
232.972,340
232.997,962
233.022,1626
233.047,2305
233.072,2933
233.097,3449
233.122,3837
233.147,4115
233.172,4285
233.197,4292
233.222,4074
233.247,3663
233.272,3215
233.297,2905
233.322,2765
233.347,2628
233.372,2266
233.397,1597
233.422,773
233.447,40
233.472,-474
233.497,-838
233.522,-1215
233.547,-1700
233.572,-2274
233.597,-2872
233.622,-3443
233.647,-3953
233.672,-4360
233.697,-4642
233.722,-4864
233.747,-5159
233.772,-5606
233.797,-6136
233.822,-6583
233.847,-6840
233.872,-6940
233.897,-6947
233.922,-6799
233.947,-6293
233.972,-5261
233.997,-3756
234.022,-2042
234.047,-420
234.072,929
234.097,1956
234.122,2654
234.147,3046
234.172,3237
234.197,3409
234.222,3714
234.247,4132
234.272,4492
234.297,4626
234.322,4528
234.347,4330
234.372,4159
234.397,4027
234.422,3877
234.447,3677
234.472,3455
234.497,3243
234.522,3030
234.547,2792
234.572,2543
234.597,2335
234.622,2196
234.647,2097
234.672,1987
234.697,1854
234.722,1725
234.747,1611
234.772,1480
234.797,1284
234.822,1011
234.847,687
234.872,334
234.897,-41
234.922,-420
234.947,-741
234.972,-931
234.997,-973
235.022,-933
