df_hash,22ZHK4.E6KA8L
313.302,1.037
313.332,1.038
313.362,1.028
313.392,1.031
313.422,1.024
313.452,1.018
313.482,1.021
313.512,1.038
313.542,1.030
313.572,1.022
313.602,1.023
313.632,1.030
313.662,1.031
313.692,1.032
313.722,1.036
313.752,1.031
313.782,1.027
313.812,1.036
313.842,1.034
313.872,1.038
313.902,1.038
313.932,1.045
313.962,1.041
313.992,1.052
314.022,1.031
314.052,1.029
314.082,1.028
314.112,1.020
314.142,1.024
314.172,1.035
314.202,1.038
314.232,1.031
314.262,1.019
314.292,1.028
314.322,1.039
314.352,1.031
314.382,1.030
314.412,1.038
314.442,1.039
314.472,1.031
314.502,1.034
314.532,1.021
314.562,1.016
314.592,1.028
314.622,1.032
314.652,1.026
314.682,1.023
314.712,1.028
314.742,1.021
314.772,1.046
314.802,1.046
314.832,1.028
314.862,1.024
314.892,1.030
314.922,1.040
314.952,1.049
314.982,1.053
315.012,1.034
315.042,1.055
315.072,1.069
315.102,1.064
315.132,1.062
315.162,1.039
315.192,1.021
315.222,1.024
315.252,0.994
315.282,0.993
315.312,1.007
315.342,1.001
315.372,0.992
315.402,1.007
315.432,1.004
315.462,1.008
315.492,1.009
315.522,1.000
315.552,1.007
315.582,1.020
315.612,1.021
315.642,0.997
315.672,0.993
315.702,0.984
315.732,1.015
315.762,1.025
315.792,1.015
315.822,0.994
315.852,0.985
315.882,0.994
315.912,0.997
315.942,0.993
315.972,0.994
316.002,0.999
316.032,1.011
316.062,1.006
316.092,0.986
316.122,0.996
316.152,1.000
316.182,0.996
316.212,0.990
316.242,0.996
316.272,0.991
316.302,0.987
316.332,1.004
316.362,0.997
316.392,1.001
316.422,1.004
316.452,0.992
316.482,1.005
316.512,0.999
316.542,0.981
316.572,0.982
316.602,1.003
316.632,1.025
316.662,1.021
316.692,1.009
316.722,1.033
316.752,1.028
316.782,0.985
316.812,1.011
316.842,1.016
316.872,1.003
316.902,1.005
316.932,0.978
316.962,1.009
316.992,1.000
317.022,1.010
317.052,1.006
317.082,1.006
317.112,1.018
317.142,1.001
317.172,1.007
317.202,1.004
317.232,1.003
317.262,1.011
317.292,1.026
317.322,1.024
317.352,1.010
317.382,0.996
317.412,1.020
317.442,1.016
317.472,1.010
317.502,1.006
317.532,1.019
317.562,1.015
317.592,1.004
317.622,1.004
317.652,1.009
317.682,1.011
317.712,1.009
317.742,1.019
317.772,1.009
317.802,1.007
317.832,1.017
317.862,1.019
317.892,1.019
317.922,1.021
317.952,1.004
317.982,1.030
318.012,1.017
318.042,0.998
318.072,1.008
318.102,1.010
318.132,1.001
318.162,1.007
318.192,1.015
318.222,1.022
318.252,1.000
318.282,1.013
318.312,1.021
318.342,1.037
318.372,1.045
318.402,1.048
318.432,1.012
318.462,1.012
318.492,1.020
318.522,1.025
318.552,1.019
318.582,1.040
318.612,1.032
318.642,1.023
318.672,1.039
318.702,1.025
318.732,1.031
318.762,1.033
318.792,1.028
318.822,1.028
318.852,1.025
318.882,1.017
318.912,1.071
318.942,1.081
318.972,1.078
319.002,1.071
319.032,1.038
319.062,0.989
319.092,0.955
319.122,0.946
319.152,0.951
319.182,0.967
319.212,1.003
319.242,1.006
319.272,1.045
319.302,1.066
319.332,1.056
319.362,1.055
319.392,1.033
319.422,1.021
319.452,1.017
319.482,1.006
319.512,1.024
319.542,1.045
319.572,1.036
319.602,1.028
319.632,1.021
319.662,1.033
319.692,1.039
319.722,1.037
319.752,1.015
319.782,1.006
319.812,0.995
319.842,1.012
319.872,1.047
319.902,1.028
319.932,1.011
319.962,1.055
319.992,1.048
320.022,1.025
320.052,1.017
320.082,1.026
320.112,0.999
320.142,0.998
320.172,1.016
320.202,0.990
320.232,1.016
320.262,1.031
320.292,1.024
320.322,1.021
320.352,1.029
320.382,1.020
320.412,1.017
320.442,1.019
320.472,1.010
320.502,0.999
320.532,1.003
320.562,1.017
320.592,1.013
320.622,1.013
320.652,1.018
320.682,1.022
320.712,1.004
320.742,1.018
320.772,1.029
320.802,1.036
320.832,1.007
320.862,1.016
320.892,1.026
320.922,1.028
320.952,1.014
320.982,1.004
321.012,1.020
321.042,1.038
321.072,1.056
321.102,1.054
321.132,1.029
321.162,1.031
321.192,1.027
321.222,1.036
321.252,1.021
321.282,1.005
321.312,0.965
321.342,0.958
321.372,0.940
321.402,0.987
321.432,1.032
321.462,1.016
321.492,1.023
321.522,1.044
321.552,0.986
321.582,0.974
321.612,1.001
321.642,0.995
321.672,0.990
321.702,0.975
321.732,0.987
321.762,1.031
321.792,1.018
321.822,0.998
321.852,0.972
321.882,0.990
321.912,0.986
321.942,0.955
321.972,0.948
322.002,0.959
322.032,0.941
322.062,0.972
322.092,1.013
322.122,1.011
322.152,1.020
322.182,1.005
322.212,1.022
322.242,1.043
322.272,1.030
322.302,1.073
322.332,1.087
322.362,1.049
322.392,1.058
322.422,1.024
322.452,1.059
322.482,1.062
322.512,1.065
322.542,1.042
322.572,1.066
322.602,1.048
322.632,1.025
322.662,1.040
322.692,1.063
322.722,1.062
322.752,1.020
322.782,1.062
322.812,1.036
322.842,1.032
322.872,1.081
322.902,1.074
322.932,1.035
322.962,1.033
322.992,1.081
323.022,1.081
323.052,1.054
323.082,1.044
323.112,1.039
323.142,1.041
323.172,1.069
323.202,1.063
323.232,1.057
323.262,1.051
323.292,1.047
323.322,1.035
323.352,1.028
323.382,1.059
323.412,1.066
323.442,1.061
323.472,1.028
323.502,1.000
323.532,0.998
323.562,1.042
323.592,1.021
323.622,1.019
323.652,1.027
323.682,1.039
323.712,1.036
323.742,1.061
323.772,1.089
323.802,1.079
323.832,1.083
323.862,1.097
323.892,1.081
323.922,1.047
323.952,1.058
323.982,1.044
324.012,1.036
324.042,1.024
324.072,1.012
324.102,1.022
324.132,1.024
324.162,1.021
324.192,0.982
324.222,0.947
324.252,0.992
324.282,0.973
324.312,0.957
324.342,1.012
324.372,0.999
324.402,0.977
324.432,1.012
324.462,1.021
324.492,1.004
324.522,1.011
324.552,1.008
324.582,1.021
324.612,0.981
324.642,0.969
324.672,0.958
324.702,0.964
324.732,0.970
324.762,0.959
324.792,1.002
324.822,0.997
324.852,0.984
324.882,0.988
324.912,0.986
324.942,0.983
324.972,0.996
325.002,0.993
325.032,1.001
325.062,0.992
325.092,1.000
325.122,0.992
325.152,0.966
325.182,0.978
325.212,1.014
325.242,0.991
325.272,0.995
325.302,0.991
325.332,0.976
325.362,0.987
325.392,0.979
325.422,0.960
325.452,0.968
325.482,0.959
325.512,0.961
325.542,0.993
325.572,0.980
325.602,0.969
325.632,0.995
325.662,0.959
325.692,0.924
325.722,0.984
325.752,0.997
325.782,0.988
325.812,1.022
325.842,1.009
325.872,1.018
325.902,1.012
325.932,1.006
325.962,1.015
325.992,1.007
326.022,1.008
326.052,1.026
326.082,1.032
326.112,1.019
326.142,1.022
326.172,1.031
326.202,1.018
326.232,1.005
326.262,1.008
326.292,0.987
326.322,0.979
326.352,0.995
326.382,0.989
326.412,0.993
326.442,0.996
326.472,1.009
326.502,0.998
326.532,0.982
326.562,0.981
326.592,0.987
326.622,0.975
326.652,0.999
326.682,1.023
326.712,0.992
326.742,0.995
326.772,1.001
326.802,0.984
326.832,0.991
326.862,0.996
326.892,0.991
326.922,0.971
326.952,0.968
326.982,0.975
327.012,0.989
327.042,0.997
327.072,1.000
327.102,1.005
327.132,1.002
327.162,1.011
327.192,1.010
327.222,1.015
327.252,1.000
327.282,1.018
327.312,1.029
327.342,1.002
327.372,0.998
327.402,1.006
327.432,1.005
327.462,1.017
327.492,1.015
327.522,1.001
327.552,0.996
327.582,1.003
327.612,1.008
327.642,1.012
327.672,0.998
327.702,1.003
327.732,1.007
327.762,1.007
327.792,0.993
327.822,1.010
327.852,1.001
327.882,1.007
327.912,1.009
327.942,1.021
327.972,1.016
328.002,1.032
328.032,1.021
328.062,1.015
328.092,1.021
328.122,1.010
328.152,1.002
328.182,1.008
328.212,1.025
328.242,1.024
328.272,1.024
328.302,1.015
328.332,1.005
328.362,1.020
328.392,1.014
328.422,1.021
328.452,1.024
328.482,1.011
328.512,1.028
328.542,1.019
328.572,1.016
328.602,1.016
328.632,1.005
328.662,1.010
328.692,1.011
328.722,1.023
328.752,1.030
328.782,1.017
328.812,1.007
328.842,1.003
328.872,1.021
328.902,1.012
328.932,0.998
328.962,1.010
328.992,1.012
329.022,0.989
329.052,0.998
329.082,0.982
329.112,1.005
329.142,1.005
329.172,1.007
329.202,1.013
329.232,1.020
329.262,1.016
329.292,1.012
329.322,1.011
329.352,1.007
329.382,1.000
329.412,0.993
329.442,0.989
329.472,1.006
329.502,0.994
329.532,1.008
329.562,1.012
329.592,1.002
329.622,1.000
329.652,1.015
329.682,1.020
329.712,1.023
329.742,1.023
329.772,1.004
329.802,0.999
329.832,0.992
329.862,1.001
329.892,1.002
329.922,0.998
329.952,0.975
329.982,0.976
330.012,0.990
330.042,0.988
330.072,0.990
330.102,0.998
330.132,0.994
330.162,1.006
330.192,1.015
330.222,0.998
330.252,1.006
330.282,1.006
330.312,1.006
330.342,1.001
330.372,0.998
330.402,1.001
330.432,1.006
330.462,0.997
330.492,0.999
330.522,0.992
330.552,1.003
330.582,1.008
330.612,1.008
330.642,1.015
330.672,1.008
330.702,1.006
330.732,0.993
330.762,0.996
330.792,0.994
330.822,0.984
330.852,0.991
330.882,1.004
330.912,1.008
330.942,1.006
330.972,0.982
331.002,0.997
331.032,1.008
331.062,0.998
331.092,1.002
331.122,1.005
331.152,1.013
331.182,0.995
331.212,1.002
331.242,1.000
331.272,1.005
331.302,0.988
331.332,0.990
331.362,1.007
331.392,1.023
331.422,1.015
331.452,1.001
331.482,1.000
331.512,0.992
331.542,0.984
331.572,1.009
331.602,1.014
331.632,1.004
331.662,1.012
331.692,1.005
331.722,1.003
331.752,0.989
331.782,0.981
331.812,0.986
331.842,0.992
331.872,0.976
331.902,1.002
331.932,1.017
331.962,0.997
331.992,1.007
332.022,1.031
332.052,1.017
332.082,0.975
332.112,0.995
332.142,0.991
332.172,1.000
332.202,0.996
332.232,1.017
332.262,1.000
332.292,1.011
332.322,1.015
332.352,1.015
332.382,1.010
332.412,0.974
332.442,1.021
332.472,1.016
332.502,1.005
332.532,1.002
332.562,0.998
332.592,0.999
332.622,1.006
332.652,1.013
332.682,0.992
332.712,1.005
332.742,1.003
332.772,0.977
332.802,0.937
332.832,0.964
332.862,0.978
332.892,0.966
332.922,0.954
332.952,0.994
332.982,1.029
333.012,1.029
333.042,0.997
333.072,0.976
333.102,0.999
333.132,1.011
333.162,1.025
333.192,1.021
333.222,1.020
333.252,1.046
333.282,1.052
333.312,1.041
333.342,1.047
333.372,1.051
333.402,1.053
333.432,1.030
333.462,1.021
333.492,1.014
333.522,1.007
333.552,1.013
333.582,1.014
333.612,1.025
333.642,1.021
333.672,1.018
333.702,1.024
333.732,1.020
333.762,1.022
333.792,1.013
333.822,1.007
333.852,1.004
333.882,1.009
333.912,1.015
333.942,1.001
333.972,0.997
334.002,1.013
334.032,1.007
334.062,1.022
334.092,1.015
334.122,0.992
334.152,0.995
334.182,1.014
334.212,1.013
334.242,0.985
334.272,1.012
334.302,1.018
334.332,1.008
334.362,1.013
334.392,0.997
334.422,1.014
334.452,1.020
334.482,1.009
334.512,1.021
334.542,1.026
334.572,1.021
334.602,1.011
334.632,1.002
334.662,1.011
334.692,1.011
334.722,1.011
334.752,0.999
334.782,0.979
334.812,0.974
334.842,0.967
334.872,0.977
334.902,1.017
334.932,1.057
334.962,1.071
334.992,1.055
335.022,1.006
335.052,0.973
335.082,0.977
335.112,0.984
335.142,1.003
335.172,1.029
335.202,1.032
335.232,1.023
335.262,1.002
335.292,0.999
335.322,1.022
335.352,1.037
335.382,1.010
335.412,0.980
335.442,0.981
335.472,0.992
335.502,0.991
335.532,0.982
335.562,0.977
335.592,0.994
335.622,0.979
335.652,0.992
335.682,0.997
335.712,1.002
335.742,0.989
335.772,0.990
335.802,0.987
335.832,1.011
335.862,1.015
335.892,0.989
335.922,0.996
335.952,1.005
335.982,0.992
336.012,0.975
336.042,0.993
336.072,0.993
336.102,0.993
336.132,0.996
336.162,1.001
336.192,1.008
336.222,0.989
336.252,0.996
336.282,1.008
336.312,0.994
336.342,1.004
336.372,0.998
336.402,1.002
336.432,1.001
336.462,0.991
336.492,0.993
336.522,1.015
336.552,0.996
336.582,1.001
336.612,1.015
336.642,1.012
336.672,1.017
336.702,1.003
336.732,1.003
336.762,1.006
336.792,0.992
336.822,1.012
336.852,1.003
336.882,0.982
336.912,0.995
336.942,1.029
336.972,1.026
337.002,1.015
337.032,1.000
337.062,1.006
337.092,1.019
337.122,1.009
337.152,1.004
337.182,1.021
337.212,1.026
337.242,1.022
337.272,1.039
337.302,1.030
337.332,1.021
337.362,1.023
337.392,1.025
337.422,1.007
337.452,1.012
337.482,1.010
337.512,1.026
337.542,1.008
337.572,1.015
337.602,1.008
337.632,1.023
337.662,1.022
337.692,1.021
337.722,1.008
337.752,0.990
337.782,0.987
337.812,1.021
337.842,1.000
337.872,1.008
337.902,1.027
337.932,1.011
337.962,0.991
337.992,1.005
338.022,0.996
338.052,1.000
338.082,1.003
338.112,0.999
338.142,1.002
338.172,1.009
338.202,1.017
338.232,0.977
338.262,1.005
338.292,1.034
338.322,1.021
338.352,1.014
338.382,1.012
338.412,1.012
338.442,1.005
338.472,1.021
338.502,1.041
338.532,1.058
338.562,1.059
338.592,1.041
338.622,1.044
338.652,1.048
338.682,1.044
338.712,1.023
338.742,1.023
338.772,1.031
338.802,1.028
338.832,1.021
338.862,1.020
338.892,1.032
338.922,1.029
338.952,1.023
338.982,1.022
339.012,1.027
339.042,1.030
339.072,1.021
339.102,1.027
339.132,1.028
339.162,1.030
339.192,1.034
339.222,1.031
339.252,1.030
339.282,1.047
339.312,1.027
339.342,1.032
339.372,1.034
339.402,1.034
339.432,1.019
339.462,1.004
339.492,0.998
339.522,1.016
339.552,1.024
339.582,1.036
339.612,1.014
339.642,0.976
339.672,1.001
339.702,1.032
339.732,0.998
339.762,1.032
339.792,1.054
339.822,1.047
339.852,1.051
339.882,1.057
339.912,1.050
339.942,1.048
339.972,1.047
340.002,1.032
340.032,1.038
340.062,1.047
340.092,1.055
340.122,1.039
340.152,1.019
340.182,1.037
340.212,1.041
340.242,1.034
340.272,1.013
340.302,1.018
340.332,1.014
340.362,1.017
340.392,1.008
340.422,1.007
340.452,0.985
340.482,0.992
340.512,1.022
340.542,1.016
340.572,1.005
340.602,0.974
340.632,1.039
340.662,1.036
340.692,1.032
340.722,1.032
340.752,0.996
340.782,1.027
340.812,1.021
340.842,1.017
340.872,1.017
340.902,1.027
340.932,1.033
340.962,1.030
340.992,1.021
341.022,1.014
341.052,1.017
341.082,1.018
341.112,1.025
341.142,1.023
341.172,1.029
341.202,1.046
341.232,1.022
341.262,1.009
341.292,1.038
341.322,1.039
341.352,1.021
341.382,1.018
341.412,1.031
341.442,1.041
341.472,1.024
341.502,1.035
341.532,1.026
341.562,1.026
341.592,1.025
341.622,1.014
341.652,1.021
341.682,1.031
341.712,1.034
341.742,1.058
341.772,1.032
341.802,1.021
341.832,1.036
341.862,1.030
341.892,1.018
341.922,1.019
341.952,1.018
341.982,1.024
342.012,1.019
342.042,1.019
342.072,1.031
342.102,1.051
342.132,1.030
342.162,1.017
342.192,1.005
342.222,1.021
342.252,1.041
342.282,1.036
342.312,1.024
342.342,1.011
342.372,1.014
342.402,1.030
342.432,1.022
342.462,1.015
342.492,1.003
342.522,1.007
342.552,0.993
342.582,0.990
342.612,1.022
342.642,1.031
342.672,1.034
342.702,1.025
342.732,1.024
342.762,0.992
342.792,1.002
342.822,1.014
342.852,1.062
342.882,1.066
342.912,1.060
342.942,1.018
342.972,1.008
343.002,0.996
343.032,1.001
343.062,1.006
343.092,1.032
343.122,1.036
343.152,1.047
343.182,1.046
343.212,1.023
343.242,1.003
343.272,0.995
343.302,1.015
343.332,1.018
343.362,0.992
343.392,1.044
343.422,1.048
343.452,1.052
343.482,1.065
343.512,1.065
343.542,1.040
343.572,1.010
343.602,1.020
343.632,0.877
343.662,0.908
343.692,0.989
343.722,1.069
343.752,1.050
343.782,1.043
343.812,1.056
343.842,1.054
343.872,1.051
343.902,1.041
343.932,0.981
343.962,0.980
343.992,1.022
344.022,0.981
344.052,0.991
344.082,0.992
344.112,1.000
344.142,1.019
344.172,0.997
344.202,0.998
344.232,1.014
344.262,0.994
344.292,0.974
344.322,0.964
344.352,0.970
344.382,0.971
344.412,1.006
344.442,0.983
344.472,0.982
344.502,0.986
344.532,0.999
344.562,1.014
344.592,1.005
344.622,0.983
344.652,0.966
344.682,1.013
344.712,1.030
344.742,1.014
344.772,0.996
344.802,0.980
344.832,0.955
344.862,0.907
344.892,0.922
344.922,0.952
344.952,0.992
344.982,1.067
345.012,1.094
345.042,1.011
345.072,1.006
345.102,1.022
345.132,1.042
345.162,0.972
345.192,0.984
345.222,1.031
345.252,0.997
345.282,1.014
345.312,0.987
345.342,0.966
345.372,0.975
345.402,0.994
345.432,0.982
345.462,0.991
345.492,0.992
345.522,0.998
345.552,0.983
345.582,1.012
345.612,0.995
345.642,0.985
345.672,0.970
345.702,1.012
345.732,1.003
345.762,0.993
345.792,0.993
345.822,0.974
345.852,1.000
345.882,1.018
345.912,1.010
345.942,0.986
345.972,1.014
346.002,1.001
346.032,1.021
346.062,0.999
346.092,0.990
346.122,1.001
346.152,1.029
346.182,1.043
346.212,1.034
346.242,1.009
346.272,1.013
346.302,1.036
346.332,1.025
346.362,1.044
346.392,1.065
346.422,1.032
346.452,1.039
346.482,1.039
346.512,1.031
346.542,1.030
346.572,1.032
346.602,1.018
346.632,1.012
346.662,0.999
346.692,1.017
346.722,1.015
346.752,1.006
346.782,1.016
346.812,1.011
346.842,1.004
346.872,1.008
346.902,1.020
346.932,1.006
346.962,1.006
346.992,1.000
347.022,1.000
347.052,1.022
347.082,1.008
347.112,0.996
347.142,1.019
347.172,1.026
347.202,0.994
347.232,1.000
347.262,1.035
347.292,1.021
347.322,1.001
347.352,1.021
347.382,1.017
347.412,0.999
347.442,1.010
347.472,1.021
347.502,1.022
347.532,1.016
347.562,1.018
347.592,1.028
347.622,1.000
347.652,1.017
347.682,1.020
347.712,1.006
347.742,0.998
347.772,1.016
347.802,0.997
347.832,1.000
347.862,1.010
347.892,1.014
347.922,1.005
347.952,1.006
347.982,0.996
348.012,1.011
348.042,1.020
348.072,1.014
348.102,1.028
348.132,1.015
348.162,1.023
348.192,1.008
348.222,1.012
348.252,0.997
348.282,0.978
348.312,1.008
348.342,1.047
348.372,1.024
348.402,1.008
348.432,1.019
348.462,1.023
348.492,1.009
348.522,1.008
348.552,1.021
348.582,1.000
348.612,1.000
348.642,1.016
348.672,1.009
348.702,1.009
348.732,0.995
348.762,0.986
348.792,1.007
348.822,1.012
348.852,1.003
348.882,1.006
348.912,1.001
348.942,1.015
348.972,1.022
349.002,1.029
349.032,1.023
349.062,1.023
349.092,1.029
349.122,0.991
349.152,1.008
349.182,1.030
349.212,1.015
349.242,1.004
349.272,1.002
349.302,1.001
349.332,0.987
349.362,1.016
349.392,1.024
349.422,1.025
349.452,1.006
349.482,1.021
349.512,0.944
349.542,0.961
349.572,1.002
349.602,0.991
349.632,0.962
349.662,0.983
349.692,1.010
349.722,0.978
349.752,0.968
349.782,1.016
349.812,1.049
349.842,0.980
349.872,1.010
349.902,1.046
349.932,1.049
349.962,0.999
349.992,1.000
350.022,1.020
350.052,1.008
350.082,1.014
350.112,1.022
350.142,1.027
350.172,1.027
350.202,1.027
350.232,1.014
350.262,1.016
350.292,1.037
350.322,1.058
350.352,1.065
350.382,1.034
350.412,1.004
350.442,1.020
350.472,1.006
350.502,1.009
350.532,1.004
350.562,1.016
350.592,1.030
350.622,1.020
350.652,1.012
350.682,1.032
350.712,1.041
350.742,1.046
350.772,1.037
350.802,1.039
350.832,1.017
350.862,1.043
350.892,1.053
350.922,1.060
350.952,1.037
350.982,1.040
351.012,1.035
351.042,1.033
351.072,1.036
351.102,1.025
351.132,1.036
351.162,1.025
351.192,1.050
351.222,1.053
351.252,1.038
351.282,1.040
351.312,1.049
351.342,1.041
351.372,1.031
351.402,1.034
351.432,1.018
351.462,1.027
351.492,1.032
351.522,1.025
351.552,1.008
351.582,1.026
351.612,1.019
351.642,1.012
351.672,1.007
351.702,1.043
351.732,1.031
351.762,1.014
351.792,1.026
351.822,1.021
351.852,1.026
351.882,1.019
351.912,1.005
351.942,1.026
351.972,1.053
352.002,1.041
352.032,1.043
352.062,1.025
352.092,1.014
352.122,1.011
352.152,1.006
352.182,1.040
352.212,1.028
352.242,1.044
352.272,1.022
352.302,1.015
352.332,1.029
352.362,1.032
352.392,1.043
352.422,0.996
352.452,1.005
352.482,1.000
352.512,1.006
352.542,1.086
352.572,1.072
352.602,1.050
352.632,1.064
352.662,1.057
352.692,1.041
352.722,1.016
352.752,0.989
352.782,1.010
352.812,1.017
352.842,1.016
352.872,0.986
352.902,0.996
352.932,1.002
352.962,1.008
352.992,1.009
353.022,1.008
353.052,1.044
353.082,1.038
353.112,1.029
353.142,1.037
353.172,1.024
353.202,1.036
353.232,0.998
353.262,0.987
353.292,0.984
353.322,0.964
353.352,0.944
353.382,0.953
353.412,1.000
353.442,1.008
353.472,1.012
353.502,1.012
353.532,0.989
353.562,1.032
353.592,1.024
353.622,1.050
353.652,1.085
353.682,1.088
353.712,1.095
353.742,1.104
353.772,1.118
353.802,1.104
353.832,1.139
353.862,1.140
353.892,1.099
353.922,1.081
353.952,1.037
353.982,1.011
354.012,0.980
354.042,0.936
354.072,0.944
354.102,0.948
354.132,0.996
354.162,1.013
354.192,0.974
354.222,0.940
354.252,0.960
354.282,0.948
354.312,0.942
354.342,0.995
354.372,1.008
354.402,1.057
354.432,1.016
354.462,1.031
354.492,1.074
354.522,1.055
354.552,1.021
354.582,1.006
354.612,1.056
354.642,1.067
354.672,1.017
354.702,0.999
354.732,1.031
354.762,1.009
354.792,1.005
354.822,1.028
354.852,0.953
354.882,0.960
354.912,0.954
354.942,0.988
354.972,1.012
355.002,1.012
355.032,1.023
355.062,1.007
355.092,0.958
355.122,0.989
355.152,1.025
355.182,1.003
355.212,0.982
355.242,1.002
355.272,1.021
355.302,1.026
355.332,1.029
355.362,1.024
355.392,1.030
355.422,1.033
355.452,1.030
355.482,1.044
355.512,1.046
355.542,1.029
355.572,1.037
355.602,1.035
355.632,1.017
355.662,1.012
355.692,1.020
355.722,1.036
355.752,1.022
355.782,1.016
355.812,1.021
355.842,1.020
355.872,1.018
355.902,1.025
355.932,1.033
355.962,1.034
355.992,1.042
356.022,1.027
356.052,1.033
356.082,1.023
356.112,1.022
356.142,1.045
356.172,1.023
356.202,1.030
356.232,1.025
356.262,1.035
356.292,1.025
356.322,1.021
356.352,1.026
356.382,1.021
356.412,1.023
356.442,1.036
356.472,1.020
356.502,1.024
356.532,1.023
356.562,1.021
356.592,1.031
356.622,1.028
356.652,1.027
356.682,1.029
356.712,1.028
356.742,1.048
356.772,1.023
356.802,1.011
356.832,1.030
356.862,1.024
356.892,1.012
356.922,1.021
356.952,1.034
356.982,1.040
357.012,1.040
357.042,1.033
357.072,1.040
357.102,1.021
357.132,1.014
357.162,1.036
357.192,1.045
357.222,1.023
357.252,1.020
357.282,1.020
357.312,1.019
