df_hash,22ZHK4.S8EAUS
475.286,1.009
475.316,1.017
475.346,1.017
475.376,1.016
475.406,1.012
475.436,1.011
475.466,1.013
475.496,1.009
475.526,1.002
475.556,1.003
475.586,1.010
475.616,1.013
475.646,1.005
475.676,1.005
475.706,1.007
475.736,1.010
475.766,1.009
475.796,1.000
475.826,1.017
475.856,0.996
475.886,1.013
475.916,1.016
475.946,1.014
475.976,1.018
476.006,1.010
476.036,1.004
476.066,0.998
476.096,1.005
476.126,1.013
476.156,1.009
476.186,1.015
476.216,1.006
476.246,1.010
476.276,1.002
476.306,1.016
476.336,1.022
476.366,1.010
476.396,0.992
476.426,1.006
476.456,1.011
476.486,1.017
476.516,0.995
476.546,1.003
476.576,0.996
476.606,1.004
476.636,1.008
476.666,1.013
476.696,1.003
476.726,1.006
476.756,1.010
476.786,1.015
476.816,1.010
476.846,1.003
476.876,1.007
476.906,1.008
476.936,1.008
476.966,0.996
476.996,0.992
477.026,0.999
477.056,1.002
477.086,1.006
477.116,1.011
477.146,1.015
477.176,1.026
477.206,1.036
477.236,1.025
477.266,1.016
477.296,1.017
477.326,1.022
477.356,1.021
477.386,1.019
477.416,1.016
477.446,1.012
477.476,1.010
477.506,1.021
477.536,1.022
477.566,1.013
477.596,1.007
477.626,1.011
477.656,1.007
477.686,1.013
477.716,1.027
477.746,1.019
477.776,1.005
477.806,0.996
477.836,1.005
477.866,1.015
477.896,1.026
477.926,1.020
477.956,1.010
477.986,1.011
478.016,1.017
478.046,1.020
478.076,1.022
478.106,1.027
478.136,1.022
478.166,1.008
478.196,1.004
478.226,1.014
478.256,1.019
478.286,1.014
478.316,1.019
478.346,1.015
478.376,1.001
478.406,0.997
478.436,1.024
478.466,1.023
478.496,1.020
478.526,1.011
478.556,1.021
478.586,1.010
478.616,1.021
478.646,1.024
478.676,1.021
478.706,1.000
478.736,0.998
478.766,0.981
478.796,0.982
478.826,0.991
478.856,1.000
478.886,1.049
478.916,1.048
478.946,1.007
478.976,0.995
479.006,1.001
479.036,0.997
479.066,1.021
479.096,1.010
479.126,0.959
479.156,0.928
479.186,0.979
479.216,1.026
479.246,1.043
479.276,1.082
479.306,1.081
479.336,1.011
479.366,0.995
479.396,1.015
479.426,1.020
479.456,1.027
479.486,1.051
479.516,1.013
479.546,1.015
479.576,1.010
479.606,1.028
479.636,0.998
479.666,1.006
479.696,1.022
479.726,1.035
479.756,1.029
479.786,1.033
479.816,1.012
479.846,1.008
479.876,1.028
479.906,1.012
479.936,1.006
479.966,0.976
479.996,0.944
480.026,0.983
480.056,1.002
480.086,1.002
480.116,1.097
480.146,1.087
480.176,0.976
480.206,1.027
480.236,1.016
480.266,0.998
480.296,1.018
480.326,1.013
480.356,0.986
480.386,0.999
480.416,0.992
480.446,1.005
480.476,1.043
480.506,1.023
480.536,1.029
480.566,1.042
480.596,1.035
480.626,1.013
480.656,1.014
480.686,1.022
480.716,1.028
480.746,1.038
480.776,1.032
480.806,1.021
480.836,1.021
480.866,1.007
480.896,1.008
480.926,1.011
480.956,1.015
480.986,1.010
481.016,1.013
481.046,1.012
481.076,1.015
481.106,1.023
481.136,1.026
481.166,1.021
481.196,1.009
481.226,1.012
481.256,1.018
481.286,1.019
481.316,1.028
481.346,1.029
481.376,1.023
481.406,1.050
481.436,1.071
481.466,1.059
481.496,1.046
481.526,1.039
481.556,1.030
481.586,0.999
481.616,0.986
481.646,0.987
481.676,0.985
481.706,0.995
481.736,1.002
481.766,1.005
481.796,0.988
481.826,0.964
481.856,0.993
481.886,0.989
481.916,0.995
481.946,1.018
481.976,1.039
482.006,1.020
482.036,1.013
482.066,1.014
482.096,1.023
482.126,1.004
482.156,0.981
482.186,0.980
482.216,0.979
482.246,0.985
482.276,0.985
482.306,0.987
482.336,1.000
482.366,1.012
482.396,1.009
482.426,1.006
482.456,1.009
482.486,1.006
482.516,0.999
482.546,0.991
482.576,0.979
482.606,0.965
482.636,0.969
482.666,0.991
482.696,1.010
482.726,1.043
482.756,1.060
482.786,1.058
482.816,1.034
482.846,1.000
482.876,1.021
482.906,1.011
482.936,1.005
482.966,0.999
482.996,0.994
483.026,0.984
483.056,0.997
483.086,1.012
483.116,1.008
483.146,1.013
483.176,1.010
483.206,1.005
483.236,0.982
483.266,0.964
483.296,0.997
483.326,1.015
483.356,1.024
483.386,1.028
483.416,1.030
483.446,1.021
483.476,1.016
483.506,1.011
483.536,1.017
483.566,1.021
483.596,1.020
483.626,1.006
483.656,0.999
483.686,0.992
483.716,1.013
483.746,1.021
483.776,1.021
483.806,1.015
483.836,0.997
483.866,1.004
483.896,1.005
483.926,1.011
483.956,1.014
483.986,1.021
484.016,1.009
484.046,1.012
484.076,1.006
484.106,0.999
484.136,1.016
484.166,1.017
484.196,1.018
484.226,1.008
484.256,1.006
484.286,1.007
484.316,1.009
484.346,1.021
484.376,1.024
484.406,1.015
484.436,1.007
484.466,1.015
484.496,1.034
484.526,1.049
484.556,1.051
484.586,1.010
484.616,1.021
484.646,1.018
484.676,0.999
484.706,0.981
484.736,1.001
484.766,0.993
484.796,0.994
484.826,1.009
484.856,1.022
484.886,1.006
484.916,1.009
484.946,1.017
484.976,1.020
485.006,1.022
485.036,1.004
485.066,0.993
485.096,0.985
485.126,0.984
485.156,0.999
485.186,1.006
485.216,1.010
485.246,0.992
485.276,0.995
485.306,1.000
485.336,0.987
485.366,0.981
485.396,0.967
485.426,0.985
485.456,0.983
485.486,0.992
485.516,0.988
485.546,0.995
485.576,1.000
485.606,0.992
485.636,0.994
485.666,0.991
485.696,0.984
485.726,0.994
485.756,0.996
485.786,0.989
485.816,0.998
485.846,0.998
485.876,0.996
485.906,0.981
485.936,0.992
485.966,1.007
485.996,0.991
486.026,1.002
486.056,0.999
486.086,0.990
486.116,0.972
486.146,0.976
486.176,1.005
486.206,1.012
486.236,1.012
486.266,0.988
486.296,0.976
486.326,0.983
486.356,1.014
486.386,1.021
486.416,1.000
486.446,0.984
486.476,0.979
486.506,0.980
486.536,0.989
486.566,1.008
486.596,1.010
486.626,0.996
486.656,0.979
486.686,0.980
486.716,0.985
486.746,1.006
486.776,1.017
486.806,1.003
486.836,0.979
486.866,0.976
486.896,0.982
486.926,0.991
486.956,1.008
486.986,1.009
487.016,0.983
487.046,0.979
487.076,0.979
487.106,0.986
487.136,1.003
487.166,1.013
487.196,1.001
487.226,0.994
487.256,0.980
487.286,0.980
487.316,0.989
487.346,1.003
487.376,1.006
487.406,0.989
487.436,0.986
487.466,0.979
487.496,0.995
487.526,1.013
487.556,1.010
487.586,1.002
487.616,0.988
487.646,0.979
487.676,0.983
487.706,0.996
487.736,0.983
487.766,0.993
487.796,1.001
487.826,1.003
487.856,0.997
487.886,0.985
487.916,0.983
487.946,0.992
487.976,0.988
488.006,0.995
488.036,0.993
488.066,0.994
488.096,0.997
488.126,0.990
488.156,0.987
488.186,0.993
488.216,0.997
488.246,0.998
488.276,0.994
488.306,0.997
488.336,0.978
488.366,0.998
488.396,1.007
488.426,0.991
488.456,0.996
488.486,0.990
488.516,0.997
488.546,1.000
488.576,1.000
488.606,0.989
488.636,0.979
488.666,0.995
488.696,0.995
488.726,1.000
488.756,0.995
488.786,0.991
488.816,0.993
488.846,0.992
488.876,0.994
488.906,0.995
488.936,0.987
488.966,0.995
488.996,0.998
489.026,0.994
489.056,0.991
489.086,0.997
489.116,0.989
489.146,0.990
489.176,0.990
489.206,0.988
489.236,0.997
489.266,0.994
489.296,0.995
489.326,0.990
489.356,0.984
489.386,0.991
489.416,1.000
489.446,1.006
489.476,0.993
489.506,0.984
489.536,0.989
489.566,0.992
489.596,0.996
489.626,0.995
489.656,0.995
489.686,0.984
489.716,0.996
489.746,0.998
489.776,0.997
489.806,0.988
489.836,0.994
489.866,0.991
489.896,0.998
489.926,0.995
489.956,0.993
489.986,0.994
490.016,0.998
490.046,0.994
490.076,0.994
490.106,0.995
490.136,0.988
490.166,0.993
490.196,0.997
490.226,0.986
490.256,0.991
490.286,0.999
490.316,1.000
490.346,0.987
490.376,0.986
490.406,0.992
490.436,0.987
490.466,1.003
490.496,1.005
490.526,0.991
490.556,0.992
490.586,0.991
490.616,0.989
490.646,1.003
490.676,1.007
490.706,1.000
490.736,0.987
490.766,0.986
490.796,0.994
490.826,0.997
490.856,0.989
490.886,0.982
490.916,0.983
490.946,0.987
490.976,0.985
491.006,0.993
491.036,0.995
491.066,0.994
491.096,0.992
491.126,0.991
491.156,0.993
491.186,0.996
491.216,0.993
491.246,0.990
491.276,0.996
491.306,0.989
491.336,0.992
491.366,0.993
491.396,0.994
491.426,0.991
491.456,0.979
491.486,0.988
491.516,0.986
491.546,1.003
491.576,1.000
491.606,0.994
491.636,0.989
491.666,0.983
491.696,0.988
491.726,0.989
491.756,0.992
491.786,0.987
491.816,0.979
491.846,0.992
491.876,0.999
491.906,0.993
491.936,0.987
491.966,0.995
491.996,0.995
492.026,0.988
492.056,0.992
492.086,0.993
492.116,0.996
492.146,0.990
492.176,0.986
492.206,0.990
492.236,0.998
492.266,0.998
492.296,0.992
492.326,0.990
492.356,0.990
492.386,0.993
492.416,0.991
492.446,0.996
492.476,0.990
492.506,1.000
492.536,1.005
492.566,0.985
492.596,0.992
492.626,0.981
492.656,0.973
492.686,0.986
492.716,0.992
492.746,0.998
492.776,0.993
492.806,0.983
492.836,0.982
492.866,0.984
492.896,0.979
492.926,0.991
492.956,1.001
492.986,0.995
493.016,0.996
493.046,0.987
493.076,0.992
493.106,0.982
493.136,0.986
493.166,0.989
493.196,0.990
493.226,0.990
493.256,0.991
493.286,0.994
493.316,0.990
493.346,0.986
493.376,0.983
493.406,0.991
493.436,0.996
493.466,0.991
493.496,0.986
493.526,0.980
493.556,0.997
493.586,0.996
493.616,0.992
493.646,0.988
493.676,0.985
493.706,0.982
493.736,0.990
493.766,1.009
493.796,1.000
493.826,0.996
493.856,0.978
493.886,0.976
493.916,0.967
493.946,0.990
493.976,0.993
494.006,1.012
494.036,1.006
494.066,0.996
494.096,0.994
494.126,1.012
494.156,1.003
494.186,0.995
494.216,0.980
494.246,0.984
494.276,0.990
494.306,0.994
494.336,1.000
494.366,0.993
494.396,0.985
494.426,0.992
494.456,0.985
494.486,1.004
494.516,1.003
494.546,0.997
494.576,0.988
494.606,0.985
494.636,0.989
494.666,0.999
494.696,0.994
494.726,0.986
494.756,0.985
494.786,0.991
494.816,0.992
494.846,0.987
494.876,0.990
494.906,0.993
494.936,0.994
494.966,0.994
494.996,0.993
495.026,0.993
495.056,0.992
495.086,0.993
495.116,0.981
495.146,0.983
495.176,0.989
495.206,0.999
495.236,0.994
495.266,0.993
495.296,0.992
495.326,0.980
495.356,0.994
495.386,1.004
495.416,1.000
495.446,0.986
495.476,0.980
495.506,0.982
495.536,0.993
495.566,1.000
495.596,0.992
495.626,0.965
495.656,0.978
495.686,1.006
495.716,1.013
495.746,1.001
495.776,0.986
495.806,0.990
495.836,0.988
495.866,0.992
495.896,0.989
495.926,0.984
495.956,0.987
495.986,0.987
496.016,0.987
496.046,0.990
496.076,0.993
496.106,0.990
496.136,0.984
496.166,0.992
496.196,0.982
496.226,0.998
496.256,1.006
496.286,0.983
496.316,0.991
496.346,0.987
496.376,0.983
496.406,0.994
496.436,0.998
496.466,0.987
496.496,0.981
496.526,0.989
496.556,1.000
496.586,0.994
496.616,0.994
496.646,0.987
496.676,0.990
496.706,0.995
496.736,0.989
496.766,0.992
496.796,0.995
496.826,0.989
496.856,0.988
496.886,0.994
496.916,0.995
496.946,0.999
496.976,0.988
497.006,0.987
497.036,0.991
497.066,0.985
497.096,1.013
497.126,1.005
497.156,0.995
497.186,0.985
497.216,0.983
497.246,0.993
497.276,0.991
497.306,0.995
497.336,0.979
497.366,0.992
497.396,0.997
497.426,0.995
497.456,0.992
497.486,0.988
497.516,0.988
497.546,0.981
497.576,0.983
497.606,0.988
497.636,0.984
497.666,0.983
497.696,0.980
497.726,0.972
497.756,0.972
497.786,0.970
497.816,0.987
497.846,0.987
497.876,0.991
497.906,0.987
497.936,1.000
497.966,0.995
497.996,0.987
498.026,0.994
498.056,1.004
498.086,0.990
498.116,0.977
498.146,0.983
498.176,0.991
498.206,0.982
498.236,0.976
498.266,0.979
498.296,0.976
498.326,0.974
498.356,0.972
498.386,0.971
498.416,0.980
498.446,0.985
498.476,0.978
498.506,0.966
498.536,0.974
498.566,0.989
498.596,0.988
498.626,0.988
498.656,0.979
498.686,0.975
498.716,0.986
498.746,0.988
498.776,1.016
498.806,1.036
498.836,1.027
498.866,0.992
498.896,1.006
498.926,0.974
498.956,0.952
498.986,0.958
499.016,0.966
499.046,0.963
499.076,0.950
499.106,0.954
499.136,0.961
499.166,0.956
499.196,0.980
499.226,0.988
499.256,0.983
499.286,0.970
499.316,0.980
499.346,0.982
499.376,0.990
499.406,0.989
499.436,0.975
499.466,0.977
499.496,0.979
499.526,0.986
499.556,0.979
499.586,0.974
499.616,0.976
499.646,0.978
499.676,0.990
499.706,0.984
499.736,0.982
499.766,0.983
499.796,0.986
499.826,0.987
499.856,0.981
499.886,0.978
499.916,0.982
499.946,0.983
499.976,0.981
500.006,0.982
500.036,0.981
500.066,0.983
500.096,0.980
500.126,0.980
500.156,0.987
500.186,0.986
500.216,0.990
500.246,0.979
500.276,0.972
500.306,0.979
500.336,0.990
500.366,0.993
500.396,0.987
500.426,0.984
500.456,0.981
500.486,0.981
500.516,0.984
500.546,0.993
500.576,0.984
500.606,0.979
500.636,0.989
500.666,0.993
500.696,0.983
500.726,0.985
500.756,0.987
500.786,0.981
500.816,0.982
500.846,0.992
500.876,0.987
500.906,0.979
500.936,0.991
500.966,0.987
500.996,0.984
501.026,0.983
501.056,0.988
501.086,0.988
501.116,0.985
501.146,0.980
501.176,0.984
501.206,0.988
501.236,0.981
501.266,0.983
501.296,0.989
501.326,0.987
501.356,0.986
501.386,0.973
501.416,0.990
501.446,0.990
501.476,0.992
501.506,0.986
501.536,0.981
501.566,0.980
501.596,0.982
501.626,0.983
501.656,0.986
501.686,0.981
501.716,0.979
501.746,0.992
501.776,0.989
501.806,0.985
501.836,0.986
501.866,0.987
501.896,0.984
501.926,0.984
501.956,0.990
501.986,0.994
502.016,0.989
502.046,0.984
502.076,0.988
502.106,0.984
502.136,0.983
502.166,0.982
502.196,0.982
502.226,0.982
502.256,0.990
502.286,0.982
502.316,0.986
502.346,0.983
502.376,0.988
502.406,0.986
502.436,0.982
502.466,0.985
502.496,0.988
502.526,0.995
502.556,0.986
502.586,0.982
502.616,0.979
502.646,0.985
502.676,0.988
502.706,0.986
502.736,0.989
502.766,0.980
502.796,0.991
502.826,0.988
502.856,0.989
502.886,0.988
502.916,0.979
502.946,0.982
502.976,0.987
503.006,0.987
503.036,0.987
503.066,0.990
503.096,0.990
503.126,0.984
503.156,0.982
503.186,0.987
503.216,0.985
503.246,0.987
503.276,0.986
503.306,0.990
503.336,0.983
503.366,0.994
503.396,0.989
503.426,0.980
503.456,0.982
503.486,0.984
503.516,0.996
503.546,0.996
503.576,0.991
503.606,0.982
503.636,0.979
503.666,0.982
503.696,0.985
503.726,0.986
503.756,0.982
503.786,0.982
503.816,0.979
503.846,0.989
503.876,0.988
503.906,0.984
503.936,0.987
503.966,0.982
503.996,0.980
504.026,0.983
504.056,0.988
504.086,0.983
504.116,0.983
504.146,0.986
504.176,0.987
504.206,0.984
504.236,0.985
504.266,0.984
504.296,0.985
504.326,0.990
504.356,0.992
504.386,0.991
504.416,0.988
504.446,0.979
504.476,0.978
504.506,0.985
504.536,0.996
504.566,1.000
504.596,0.983
504.626,0.982
504.656,0.980
504.686,0.985
504.716,0.988
504.746,0.990
504.776,0.987
504.806,0.984
504.836,0.993
504.866,0.994
504.896,0.986
504.926,0.984
504.956,0.986
504.986,0.984
505.016,0.982
505.046,0.986
505.076,0.988
505.106,0.989
505.136,0.991
505.166,0.987
505.196,0.989
505.226,0.984
505.256,0.982
505.286,0.989
505.316,0.987
505.346,0.991
505.376,0.991
505.406,0.985
505.436,0.981
505.466,0.985
505.496,0.997
505.526,0.998
505.556,0.986
505.586,0.980
505.616,0.985
505.646,0.985
505.676,0.986
505.706,0.992
505.736,0.993
505.766,0.984
505.796,0.991
505.826,0.995
505.856,0.988
505.886,0.986
505.916,0.984
505.946,0.982
505.976,0.987
506.006,0.990
506.036,0.990
506.066,0.983
506.096,0.988
506.126,0.986
506.156,0.986
506.186,0.986
506.216,0.986
506.246,0.986
506.276,0.992
506.306,0.987
506.336,0.982
506.366,0.988
506.396,0.986
506.426,0.993
506.456,0.998
506.486,0.994
506.516,0.981
506.546,0.977
506.576,0.984
506.606,0.991
506.636,0.999
506.666,0.979
506.696,0.984
506.726,0.981
506.756,0.994
506.786,0.991
506.816,0.986
506.846,0.995
506.876,0.999
506.906,0.990
506.936,0.997
506.966,0.994
506.996,0.995
507.026,0.988
507.056,0.974
507.086,0.979
507.116,0.969
507.146,0.967
507.176,0.971
507.206,0.965
507.236,0.970
507.266,0.974
507.296,0.979
507.326,0.972
507.356,0.977
507.386,0.996
507.416,1.000
507.446,0.992
507.476,0.986
507.506,0.975
507.536,0.980
507.566,0.974
507.596,0.974
507.626,0.966
507.656,0.970
507.686,0.986
507.716,0.987
507.746,0.980
507.776,0.987
507.806,0.976
507.836,0.982
507.866,0.981
507.896,0.978
507.926,0.982
507.956,0.986
507.986,0.975
508.016,0.977
508.046,0.987
508.076,0.979
508.106,0.978
508.136,0.982
508.166,0.977
508.196,0.980
508.226,0.966
508.256,0.988
508.286,0.991
508.316,0.992
508.346,0.981
508.376,0.977
508.406,0.977
508.436,0.979
508.466,0.976
508.496,0.972
508.526,0.976
508.556,0.978
508.586,0.989
508.616,0.991
508.646,0.981
508.676,0.988
508.706,0.984
508.736,0.986
508.766,0.987
508.796,0.989
508.826,0.985
508.856,0.996
508.886,0.984
508.916,0.982
508.946,0.984
508.976,0.982
509.006,0.986
509.036,0.990
509.066,0.979
509.096,0.979
509.126,0.991
509.156,0.982
509.186,1.003
509.216,1.002
509.246,0.996
509.276,0.997
509.306,0.991
509.336,0.989
509.366,0.989
509.396,0.994
509.426,0.990
509.456,0.997
509.486,0.994
509.516,0.999
509.546,0.997
509.576,1.000
509.606,0.997
509.636,0.993
509.666,0.994
509.696,0.998
509.726,1.001
509.756,0.999
509.786,0.995
509.816,0.997
509.846,1.000
509.876,0.997
509.906,0.999
509.936,0.996
509.966,1.001
509.996,1.000
510.026,1.000
510.056,1.001
510.086,1.003
510.116,0.993
510.146,0.998
510.176,0.996
510.206,1.001
510.236,1.001
510.266,0.993
510.296,0.993
510.326,0.996
510.356,1.001
510.386,0.998
510.416,1.000
510.446,1.000
510.476,0.998
510.506,0.997
510.536,1.005
510.566,1.000
510.596,0.995
510.626,0.999
510.656,0.993
510.686,1.001
510.716,1.005
510.746,1.002
510.776,0.997
510.806,0.997
510.836,0.999
510.866,1.005
510.896,1.008
510.926,1.000
510.956,0.996
510.986,0.996
511.016,1.005
511.046,1.002
511.076,1.004
511.106,1.002
511.136,1.005
511.166,0.991
511.196,1.009
511.226,1.005
511.256,0.998
511.286,0.995
511.316,0.993
511.346,0.993
511.376,0.998
511.406,1.004
511.436,0.997
511.466,0.994
511.496,0.991
511.526,1.002
511.556,0.998
511.586,0.995
511.616,1.003
511.646,1.001
511.676,1.002
511.706,1.000
511.736,0.994
511.766,1.018
511.796,1.004
511.826,0.994
511.856,0.994
511.886,0.995
511.916,0.989
511.946,1.002
511.976,1.003
512.006,0.995
512.036,0.994
512.066,1.008
512.096,1.001
512.126,1.009
512.156,1.007
512.186,0.997
512.216,1.000
512.246,0.992
512.276,1.001
512.306,1.007
512.336,1.000
512.366,0.995
512.396,0.995
512.426,1.016
512.456,1.019
512.486,1.003
512.516,0.979
512.546,0.961
512.576,0.970
512.606,0.989
512.636,1.011
512.666,1.022
512.696,1.043
512.726,1.052
512.756,1.035
512.786,1.028
512.816,1.028
512.846,1.011
512.876,1.005
512.906,1.006
512.936,1.037
512.966,1.021
512.996,1.025
513.026,1.003
513.056,0.997
513.086,1.010
513.116,1.002
513.146,0.999
513.176,0.989
513.206,1.010
513.236,1.013
513.266,1.008
513.296,1.011
513.326,1.021
513.356,1.014
513.386,1.002
513.416,0.986
513.446,1.003
513.476,1.008
513.506,1.011
513.536,1.019
513.566,1.017
513.596,1.018
513.626,1.007
513.656,1.015
513.686,0.996
513.716,0.995
513.746,1.003
513.776,1.003
513.806,0.970
513.836,0.953
513.866,0.971
513.896,0.977
513.926,1.019
513.956,2.385
513.986,0.921
514.016,1.013
514.046,1.201
514.076,1.124
514.106,0.768
514.136,1.025
514.166,1.065
514.196,1.138
514.226,1.006
514.256,0.961
514.286,0.882
514.316,0.996
514.346,1.000
514.376,0.881
514.406,0.956
514.436,0.983
514.466,1.131
514.496,1.036
514.526,0.978
514.556,1.045
514.586,0.878
514.616,0.922
514.646,1.165
514.676,2.297
514.706,0.799
514.736,0.871
514.766,1.186
514.796,1.064
514.826,1.079
514.856,0.950
514.886,1.409
514.916,0.910
514.946,1.069
514.976,1.109
515.006,1.015
515.036,0.981
515.066,0.989
515.096,0.981
515.126,0.950
515.156,1.024
515.186,0.901
515.216,0.879
515.246,0.857
515.276,0.989
515.306,0.962
515.336,1.169
515.366,1.205
515.396,1.061
515.426,1.040
515.456,0.987
515.486,0.931
515.516,0.983
515.546,0.919
515.576,1.015
515.606,1.123
515.636,1.303
515.666,1.102
515.696,1.060
515.726,1.182
515.756,1.228
515.786,1.164
515.816,1.095
515.846,0.878
515.876,0.875
515.906,0.848
515.936,0.950
515.966,1.030
515.996,1.069
516.026,1.136
516.056,1.202
516.086,1.102
516.116,1.190
516.146,1.310
516.176,1.240
516.206,1.308
516.236,1.213
516.266,1.090
516.296,0.994
516.326,0.833
516.356,0.756
516.386,0.917
516.416,0.991
516.446,0.979
516.476,0.976
516.506,1.000
516.536,0.979
516.566,1.010
516.596,0.993
516.626,1.007
516.656,1.041
516.686,1.032
516.716,0.975
516.746,0.951
516.776,0.996
516.806,1.186
516.836,1.351
516.866,1.312
516.896,1.060
516.926,1.013
516.956,1.160
516.986,0.962
517.016,0.991
517.046,1.158
517.076,0.890
517.106,0.672
517.136,0.978
517.166,0.959
517.196,0.733
517.226,0.933
517.256,1.047
517.286,0.941
517.316,0.946
517.346,0.919
517.376,0.812
517.406,0.846
517.436,0.942
517.466,0.995
517.496,1.021
517.526,1.070
517.556,1.498
517.586,1.399
517.616,1.219
517.646,1.271
517.676,1.107
517.706,0.992
517.736,0.888
517.766,1.404
517.796,1.032
517.826,0.977
517.856,1.038
517.886,0.788
517.916,1.031
517.946,1.031
517.976,1.008
518.006,1.058
518.036,1.085
518.066,0.586
518.096,1.095
518.126,1.077
518.156,1.062
518.186,1.079
518.216,1.079
518.246,1.080
518.276,1.350
518.306,1.023
518.336,1.018
518.366,1.142
518.396,1.063
518.426,1.075
518.456,1.097
518.486,1.079
518.516,1.086
518.546,1.077
518.576,1.090
518.606,1.086
518.636,1.088
518.666,1.081
518.696,1.086
518.726,1.085
518.756,1.079
518.786,1.094
518.816,1.080
518.846,1.082
518.876,1.087
518.906,1.086
518.936,1.078
518.966,1.085
518.996,1.085
519.026,1.081
519.056,1.085
519.086,1.083
519.116,1.081
519.146,1.085
519.176,1.088
519.206,1.085
519.236,1.079
519.266,1.089
519.296,1.083
