df_hash,22ZHK4.TDZQKW
330.710,1.049
330.740,1.064
330.770,1.043
330.800,1.023
330.830,1.036
330.860,1.053
330.890,1.050
330.920,1.034
330.950,1.037
330.980,1.045
331.010,1.048
331.040,1.062
331.070,1.064
331.100,1.074
331.130,1.062
331.160,1.060
331.190,1.057
331.220,1.049
331.250,1.039
331.280,1.046
331.310,1.038
331.340,1.038
331.370,1.037
331.400,1.041
331.430,1.051
331.460,1.051
331.490,1.051
331.520,1.045
331.550,1.039
331.580,1.049
331.610,1.045
331.640,1.041
331.670,1.036
331.700,1.046
331.730,1.047
331.760,1.055
331.790,1.052
331.820,1.048
331.850,1.046
331.880,1.047
331.910,1.044
331.940,1.043
331.970,1.045
332.000,1.049
332.030,1.047
332.060,1.049
332.090,1.041
332.120,1.037
332.150,1.051
332.180,1.048
332.210,1.047
332.240,1.043
332.270,1.047
332.300,1.042
332.330,1.041
332.360,1.043
332.390,1.036
332.420,1.039
332.450,1.043
332.480,1.047
332.510,1.047
332.540,1.047
332.570,1.046
332.600,1.042
332.630,1.044
332.660,1.048
332.690,1.046
332.720,1.050
332.750,1.050
332.780,1.038
332.810,1.043
332.840,1.044
332.870,1.057
332.900,1.046
332.930,1.046
332.960,1.047
332.990,1.047
333.020,1.041
333.050,1.043
333.080,1.041
333.110,1.039
333.140,1.043
333.170,1.047
333.200,1.041
333.230,1.041
333.260,1.043
333.290,1.043
333.320,1.024
333.350,1.044
333.380,1.045
333.410,1.043
333.440,1.042
333.470,1.039
333.500,1.046
333.530,1.055
333.560,1.064
333.590,1.060
333.620,1.076
333.650,1.081
333.680,1.084
333.710,1.090
333.740,1.098
333.770,1.064
333.800,1.038
333.830,1.034
333.860,1.026
333.890,1.018
333.920,1.022
333.950,1.039
333.980,1.035
334.010,1.010
334.040,1.011
334.070,1.020
334.100,1.028
334.130,1.022
334.160,1.024
334.190,1.026
334.220,1.032
334.250,1.025
334.280,1.024
334.310,1.016
334.340,1.022
334.370,1.024
334.400,1.021
334.430,1.012
334.460,1.008
334.490,1.000
334.520,1.006
334.550,1.014
334.580,1.009
334.610,1.019
334.640,1.015
334.670,1.008
334.700,1.006
334.730,1.031
334.760,1.034
334.790,1.039
334.820,1.036
334.850,1.041
334.880,1.039
334.910,1.029
334.940,1.039
334.970,1.046
335.000,1.041
335.030,1.037
335.060,1.036
335.090,1.033
335.120,1.027
335.150,1.031
335.180,1.035
335.210,1.034
335.240,1.032
335.270,1.031
335.300,1.039
335.330,1.034
335.360,1.018
335.390,1.019
335.420,1.023
335.450,1.032
335.480,1.020
335.510,1.025
335.540,1.029
335.570,1.033
335.600,1.036
335.630,1.033
335.660,1.031
335.690,1.035
335.720,1.026
335.750,1.030
335.780,1.032
335.810,1.028
335.840,1.036
335.870,1.035
335.900,1.032
335.930,1.037
335.960,1.027
335.990,1.031
336.020,1.033
336.050,1.033
336.080,1.028
336.110,1.033
336.140,1.029
336.170,1.026
336.200,1.026
336.230,1.037
336.260,1.028
336.290,1.030
336.320,1.019
336.350,1.020
336.380,1.028
336.410,1.027
336.440,1.011
336.470,1.021
336.500,1.035
336.530,1.028
336.560,0.960
336.590,0.979
336.620,1.026
336.650,1.013
336.680,1.009
336.710,1.043
336.740,1.006
336.770,0.998
336.800,1.015
336.830,1.013
336.860,1.065
336.890,1.122
336.920,1.129
336.950,1.146
336.980,1.120
337.010,1.091
337.040,1.100
337.070,1.109
337.100,1.062
337.130,1.056
337.160,1.073
337.190,1.060
337.220,1.045
337.250,1.048
337.280,1.059
337.310,1.044
337.340,1.044
337.370,1.047
337.400,1.020
337.430,1.016
337.460,1.057
337.490,1.074
337.520,1.073
337.550,1.057
337.580,1.041
337.610,1.038
337.640,1.048
337.670,1.050
337.700,1.064
337.730,1.060
337.760,1.059
337.790,1.058
337.820,1.059
337.850,1.060
337.880,1.054
337.910,1.048
337.940,1.057
337.970,1.055
338.000,1.045
338.030,1.055
338.060,1.051
338.090,1.048
338.120,1.052
338.150,1.057
338.180,1.046
338.210,1.050
338.240,1.049
338.270,1.063
338.300,1.051
338.330,1.048
338.360,1.048
338.390,1.049
338.420,1.055
338.450,1.048
338.480,1.050
338.510,1.057
338.540,1.049
338.570,1.038
338.600,1.067
338.630,1.080
338.660,1.109
338.690,1.098
338.720,1.037
338.750,1.082
338.780,1.097
338.810,1.056
338.840,1.048
338.870,1.061
338.900,1.080
338.930,1.083
338.960,1.093
338.990,1.135
339.020,1.167
339.050,1.175
339.080,1.122
339.110,1.115
339.140,1.083
339.170,1.071
339.200,1.039
339.230,1.025
339.260,1.023
339.290,1.047
339.320,1.041
339.350,1.011
339.380,1.034
339.410,1.059
339.440,1.063
339.470,1.053
339.500,1.053
339.530,1.062
339.560,1.037
339.590,1.035
339.620,1.057
339.650,1.040
339.680,1.029
339.710,1.042
339.740,1.029
339.770,1.026
339.800,1.066
339.830,1.055
339.860,1.031
339.890,1.029
339.920,1.052
339.950,1.050
339.980,1.043
340.010,1.052
340.040,1.061
340.070,1.014
340.100,1.010
340.130,1.036
340.160,1.057
340.190,1.044
340.220,1.041
340.250,1.050
340.280,1.055
340.310,1.059
340.340,1.041
340.370,1.025
340.400,1.032
340.430,1.021
340.460,1.031
340.490,1.050
340.520,1.057
340.550,1.074
340.580,1.082
340.610,1.075
340.640,1.070
340.670,1.060
340.700,1.055
340.730,1.050
340.760,1.050
340.790,1.046
340.820,1.048
340.850,1.043
340.880,1.035
340.910,1.049
340.940,1.063
340.970,1.067
341.000,1.056
341.030,1.018
341.060,1.000
341.090,1.010
341.120,1.034
341.150,1.047
341.180,1.062
341.210,1.054
341.240,1.086
341.270,1.074
341.300,1.073
341.330,1.049
341.360,1.057
341.390,1.047
341.420,1.050
341.450,1.054
341.480,1.046
341.510,1.071
341.540,1.077
341.570,1.069
341.600,1.063
341.630,1.081
341.660,1.078
341.690,1.071
341.720,1.064
341.750,1.045
341.780,1.048
341.810,0.997
341.840,1.030
341.870,1.069
341.900,1.026
341.930,1.042
341.960,1.108
341.990,1.107
342.020,1.073
342.050,1.036
342.080,1.031
342.110,1.053
342.140,1.026
342.170,1.029
342.200,1.073
342.230,1.081
342.260,1.065
342.290,1.049
342.320,1.056
342.350,1.042
342.380,1.032
342.410,1.029
342.440,1.039
342.470,1.039
342.500,1.032
342.530,1.048
342.560,1.068
342.590,1.075
342.620,1.072
342.650,1.059
342.680,1.045
342.710,1.046
342.740,1.039
342.770,1.055
342.800,1.048
342.830,1.070
342.860,1.062
342.890,1.037
342.920,1.028
342.950,1.049
342.980,1.066
343.010,1.062
343.040,1.062
343.070,1.073
343.100,1.070
343.130,1.072
343.160,1.075
343.190,1.071
343.220,1.057
343.250,1.060
343.280,1.049
343.310,1.049
343.340,1.050
343.370,1.043
343.400,1.053
343.430,1.050
343.460,1.047
343.490,1.058
343.520,1.058
343.550,1.059
343.580,1.065
343.610,1.067
343.640,1.062
343.670,1.047
343.700,1.056
343.730,1.054
343.760,1.060
343.790,1.058
343.820,1.063
343.850,1.066
343.880,1.074
343.910,1.076
343.940,1.068
343.970,1.044
344.000,1.015
344.030,1.059
344.060,1.078
344.090,1.067
344.120,1.078
344.150,1.062
344.180,1.063
344.210,1.068
344.240,1.159
344.270,1.143
344.300,1.095
344.330,1.064
344.360,1.016
344.390,1.006
344.420,1.104
344.450,1.075
344.480,1.012
344.510,1.036
344.540,1.056
344.570,1.073
344.600,1.086
344.630,1.122
344.660,1.105
344.690,1.015
344.720,0.991
344.750,1.008
344.780,1.027
344.810,1.017
344.840,1.036
344.870,1.057
344.900,1.074
344.930,1.060
344.960,1.059
344.990,1.065
345.020,1.038
345.050,1.016
345.080,1.040
345.110,1.037
345.140,0.997
345.170,1.001
345.200,0.996
345.230,1.008
345.260,0.989
345.290,1.010
345.320,1.002
345.350,1.005
345.380,0.984
345.410,0.980
345.440,0.999
345.470,0.961
345.500,0.947
345.530,0.993
345.560,1.021
345.590,1.025
345.620,1.006
345.650,1.034
345.680,1.044
345.710,1.081
345.740,1.063
345.770,1.033
345.800,1.028
345.830,1.011
345.860,1.046
345.890,1.079
345.920,1.065
345.950,1.078
345.980,1.069
346.010,1.070
346.040,1.082
346.070,1.065
346.100,1.096
346.130,1.091
346.160,1.064
346.190,1.065
346.220,1.060
346.250,1.052
346.280,1.051
346.310,1.062
346.340,1.053
346.370,1.032
346.400,1.056
346.430,1.021
346.460,1.029
346.490,1.036
346.520,1.053
346.550,1.016
346.580,1.048
346.610,1.067
346.640,1.051
346.670,1.050
346.700,1.048
346.730,1.027
346.760,1.034
346.790,1.036
346.820,1.038
346.850,1.037
346.880,1.035
346.910,1.036
346.940,1.033
346.970,1.035
347.000,1.043
347.030,1.035
347.060,1.039
347.090,1.050
347.120,1.046
347.150,1.040
347.180,1.031
347.210,1.041
347.240,1.041
347.270,1.033
347.300,1.027
347.330,1.029
347.360,1.018
347.390,1.022
347.420,1.041
347.450,1.057
347.480,1.050
347.510,1.050
347.540,1.044
347.570,1.040
347.600,1.035
347.630,1.037
347.660,1.043
347.690,1.038
347.720,1.030
347.750,1.036
347.780,1.034
347.810,1.039
347.840,1.035
347.870,1.045
347.900,1.052
347.930,1.055
347.960,1.049
347.990,1.047
348.020,1.043
348.050,1.045
348.080,1.042
348.110,1.038
348.140,1.036
348.170,1.045
348.200,1.044
348.230,1.038
348.260,1.037
348.290,1.034
348.320,1.043
348.350,1.052
348.380,1.052
348.410,1.038
348.440,1.045
348.470,1.042
348.500,1.043
348.530,1.047
348.560,1.039
348.590,1.046
348.620,1.053
348.650,1.044
348.680,1.033
348.710,1.037
348.740,1.036
348.770,1.039
348.800,1.047
348.830,1.042
348.860,1.041
348.890,1.047
348.920,1.047
348.950,1.040
348.980,1.036
349.010,1.043
349.040,1.048
349.070,1.031
349.100,1.041
349.130,1.046
349.160,1.043
349.190,1.040
349.220,1.046
349.250,1.036
349.280,1.043
349.310,1.045
349.340,1.047
349.370,1.040
349.400,1.043
349.430,1.050
349.460,1.040
349.490,1.040
349.520,1.046
349.550,1.044
349.580,1.045
349.610,1.041
349.640,1.044
349.670,1.037
349.700,1.041
349.730,1.047
349.760,1.040
349.790,1.044
349.820,1.040
349.850,1.044
349.880,1.040
349.910,1.043
349.940,1.045
349.970,1.045
350.000,1.040
350.030,1.048
350.060,1.047
350.090,1.047
350.120,1.044
350.150,1.055
350.180,1.047
350.210,1.058
350.240,1.114
350.270,1.102
350.300,1.094
350.330,1.083
350.360,1.069
350.390,1.076
350.420,1.042
350.450,1.007
350.480,0.982
350.510,1.008
350.540,1.000
350.570,0.997
350.600,1.013
350.630,1.017
350.660,1.007
350.690,1.009
350.720,1.028
350.750,1.026
350.780,1.011
350.810,1.021
350.840,1.016
350.870,1.019
350.900,1.018
350.930,1.030
350.960,1.032
350.990,1.035
351.020,1.015
351.050,1.021
351.080,1.040
351.110,1.032
351.140,1.022
351.170,1.031
351.200,1.025
351.230,1.033
351.260,1.042
351.290,1.035
351.320,1.029
351.350,1.025
351.380,1.032
351.410,1.028
351.440,1.022
351.470,1.032
351.500,1.037
351.530,1.031
351.560,1.032
351.590,1.032
351.620,1.034
351.650,1.024
351.680,1.039
351.710,1.036
351.740,1.034
351.770,1.027
351.800,1.024
351.830,1.035
351.860,1.031
351.890,1.042
351.920,1.028
351.950,1.026
351.980,1.037
352.010,1.032
352.040,1.021
352.070,1.027
352.100,1.036
352.130,1.039
352.160,1.037
352.190,1.031
352.220,1.030
352.250,1.028
352.280,1.031
352.310,1.033
352.340,1.025
352.370,1.034
352.400,1.031
352.430,1.030
352.460,1.030
352.490,1.032
352.520,1.043
352.550,1.030
352.580,1.030
352.610,1.029
352.640,1.029
352.670,1.038
352.700,1.033
352.730,1.046
352.760,1.042
352.790,1.035
352.820,1.037
352.850,1.029
352.880,1.027
352.910,1.037
352.940,1.030
352.970,1.029
353.000,1.016
353.030,1.030
353.060,1.036
353.090,1.015
353.120,1.015
353.150,1.045
353.180,1.025
353.210,1.019
353.240,1.040
353.270,1.009
353.300,1.050
353.330,1.058
353.360,1.055
353.390,1.053
353.420,1.048
353.450,1.046
353.480,1.039
353.510,1.031
353.540,1.032
353.570,1.041
353.600,1.040
353.630,1.028
353.660,1.039
353.690,1.041
353.720,1.030
353.750,1.035
353.780,1.030
353.810,1.028
353.840,1.034
353.870,1.034
353.900,1.021
353.930,1.037
353.960,1.049
353.990,1.026
354.020,1.028
354.050,1.038
354.080,1.034
354.110,1.023
354.140,1.038
354.170,1.043
354.200,1.037
354.230,1.036
354.260,1.044
354.290,1.047
354.320,1.035
354.350,1.032
354.380,1.046
354.410,1.044
354.440,1.038
354.470,1.050
354.500,1.043
354.530,1.049
354.560,1.044
354.590,1.037
354.620,1.041
354.650,1.046
354.680,1.040
354.710,1.024
354.740,1.043
354.770,1.045
354.800,1.041
354.830,1.042
354.860,1.045
354.890,1.040
354.920,1.033
354.950,1.036
354.980,1.044
355.010,1.048
355.040,1.038
355.070,1.032
355.100,1.047
355.130,1.043
355.160,1.038
355.190,1.042
355.220,1.046
355.250,1.042
355.280,1.039
355.310,1.041
355.340,1.045
355.370,1.034
355.400,1.042
355.430,1.038
355.460,1.042
355.490,1.044
355.520,1.036
355.550,1.045
355.580,1.039
355.610,1.039
355.640,1.038
355.670,1.044
355.700,1.042
355.730,1.037
355.760,1.040
355.790,1.041
355.820,1.043
355.850,1.039
355.880,1.046
355.910,1.042
355.940,1.041
355.970,1.039
356.000,1.036
356.030,1.035
356.060,1.042
356.090,1.040
356.120,1.041
356.150,1.041
356.180,1.039
356.210,1.046
356.240,1.038
356.270,1.037
356.300,1.043
356.330,1.045
356.360,1.038
356.390,1.042
356.420,1.035
356.450,1.037
356.480,1.039
356.510,1.043
356.540,1.043
356.570,1.043
356.600,1.043
356.630,1.041
356.660,1.039
356.690,1.037
356.720,1.031
356.750,1.035
356.780,1.043
356.810,1.038
356.840,1.039
356.870,1.045
356.900,1.041
356.930,1.044
356.960,1.043
356.990,1.033
357.020,1.037
357.050,1.041
357.080,1.040
357.110,1.038
357.140,1.036
357.170,1.044
357.200,1.046
357.230,1.038
357.260,1.041
357.290,1.044
357.320,1.038
357.350,1.041
357.380,1.042
357.410,1.041
357.440,1.043
357.470,1.040
357.500,1.037
357.530,1.035
357.560,1.048
357.590,1.045
357.620,1.039
357.650,1.047
357.680,1.046
357.710,1.034
357.740,1.037
357.770,1.039
357.800,1.038
357.830,1.043
357.860,1.047
357.890,1.045
357.920,1.040
357.950,1.037
357.980,1.038
358.010,1.037
358.040,1.042
358.070,1.041
358.100,1.034
358.130,1.044
358.160,1.040
358.190,1.035
358.220,1.036
358.250,1.033
358.280,1.041
358.310,1.043
358.340,1.038
358.370,1.034
358.400,1.041
358.430,1.047
358.460,1.046
358.490,1.042
358.520,1.041
358.550,1.039
358.580,1.038
358.610,1.043
358.640,1.045
358.670,1.039
358.700,1.041
358.730,1.044
358.760,1.044
358.790,1.045
358.820,1.043
358.850,1.041
358.880,1.035
358.910,1.043
358.940,1.047
358.970,1.045
359.000,1.034
359.030,1.032
359.060,1.036
359.090,1.040
359.120,1.044
359.150,1.044
359.180,1.044
359.210,1.041
359.240,1.038
359.270,1.033
359.300,1.040
359.330,1.043
359.360,1.040
359.390,1.047
359.420,1.044
359.450,1.044
359.480,1.044
359.510,1.040
359.540,1.041
359.570,1.044
359.600,1.042
359.630,1.038
359.660,1.036
359.690,1.041
359.720,1.042
359.750,1.038
359.780,1.036
359.810,1.042
359.840,1.042
359.870,1.042
359.900,1.036
359.930,1.038
359.960,1.042
359.990,1.037
360.020,1.040
360.050,1.038
360.080,1.045
360.110,1.042
360.140,1.041
360.170,1.050
360.200,1.050
360.230,1.047
360.260,1.036
360.290,1.031
360.320,1.033
360.350,1.037
360.380,1.038
360.410,1.039
360.440,1.041
360.470,1.043
360.500,1.049
360.530,1.043
360.560,1.045
360.590,1.058
360.620,1.054
360.650,1.045
360.680,1.043
360.710,1.045
360.740,1.038
360.770,1.036
360.800,1.036
360.830,1.033
360.860,1.037
360.890,1.048
360.920,1.046
360.950,1.048
360.980,1.045
361.010,1.050
361.040,1.045
361.070,1.042
361.100,1.043
361.130,1.041
361.160,1.031
361.190,1.042
361.220,1.050
361.250,1.043
361.280,1.029
361.310,1.023
361.340,1.034
361.370,1.029
361.400,1.032
361.430,1.044
361.460,1.032
361.490,1.028
361.520,1.041
361.550,1.060
361.580,1.041
361.610,1.034
361.640,1.036
361.670,1.034
361.700,1.042
361.730,1.042
361.760,1.036
361.790,1.037
361.820,1.045
361.850,1.047
361.880,1.039
361.910,1.045
361.940,1.046
361.970,1.050
362.000,1.046
362.030,1.039
362.060,1.039
362.090,1.033
362.120,1.027
362.150,1.054
362.180,1.057
362.210,1.050
362.240,1.031
362.270,1.031
362.300,1.033
362.330,1.042
362.360,1.041
362.390,1.040
362.420,1.038
362.450,1.048
362.480,1.042
362.510,1.035
362.540,1.037
362.570,1.038
362.600,1.041
362.630,1.044
362.660,1.043
362.690,1.032
362.720,1.038
362.750,1.043
362.780,1.046
362.810,1.048
362.840,1.043
362.870,1.037
362.900,1.036
362.930,1.046
362.960,1.042
362.990,1.042
363.020,1.042
363.050,1.044
363.080,1.034
363.110,1.034
363.140,1.045
363.170,1.041
363.200,1.047
363.230,1.047
363.260,1.032
363.290,1.033
363.320,1.034
363.350,1.044
363.380,1.045
363.410,1.042
363.440,1.042
363.470,1.039
363.500,1.044
363.530,1.041
363.560,1.041
363.590,1.036
363.620,1.037
363.650,1.043
363.680,1.044
363.710,1.039
363.740,1.044
363.770,1.053
363.800,1.049
363.830,1.045
363.860,1.041
363.890,1.041
363.920,1.038
363.950,1.044
363.980,1.043
364.010,1.041
364.040,1.036
364.070,1.036
364.100,1.040
364.130,1.043
364.160,1.034
364.190,1.035
364.220,1.045
364.250,1.044
364.280,1.042
364.310,1.038
364.340,1.041
364.370,1.045
364.400,1.041
364.430,1.045
364.460,1.049
364.490,1.036
364.520,1.035
364.550,1.041
364.580,1.057
364.610,1.041
364.640,1.026
364.670,1.061
364.700,1.048
364.730,1.038
364.760,1.048
364.790,1.041
364.820,1.036
364.850,1.036
364.880,1.046
364.910,1.039
364.940,1.037
364.970,1.044
365.000,1.046
365.030,1.037
365.060,1.037
365.090,1.041
365.120,1.040
365.150,1.037
365.180,1.033
365.210,1.037
365.240,1.041
365.270,1.041
365.300,1.049
365.330,1.041
365.360,1.027
365.390,1.041
365.420,1.041
365.450,1.047
365.480,1.034
365.510,1.033
365.540,1.036
365.570,1.044
365.600,1.042
365.630,1.042
365.660,1.048
365.690,1.041
365.720,1.036
365.750,1.034
365.780,1.045
365.810,1.040
365.840,1.036
365.870,1.041
365.900,1.044
365.930,1.041
365.960,1.046
365.990,1.044
366.020,1.036
366.050,1.045
366.080,1.049
366.110,1.038
366.140,1.033
366.170,1.037
366.200,1.042
366.230,1.049
366.260,1.047
366.290,1.035
366.320,1.041
366.350,1.045
366.380,1.039
366.410,1.041
366.440,1.043
366.470,1.043
366.500,1.039
366.530,1.033
366.560,1.041
366.590,1.047
366.620,1.043
366.650,1.037
366.680,1.043
366.710,1.045
366.740,1.037
366.770,1.034
366.800,1.037
366.830,1.035
366.860,1.041
366.890,1.047
366.920,1.044
366.950,1.041
366.980,1.035
367.010,1.045
367.040,1.047
367.070,1.040
367.100,1.037
367.130,1.048
367.160,1.038
367.190,1.034
367.220,1.035
367.250,1.039
367.280,1.047
367.310,1.046
367.340,1.045
367.370,1.049
367.400,1.041
367.430,1.035
367.460,1.032
367.490,1.035
367.520,1.035
367.550,1.036
367.580,1.043
367.610,1.040
367.640,1.037
367.670,1.040
367.700,1.048
367.730,1.051
367.760,1.042
367.790,1.038
367.820,1.050
367.850,1.049
367.880,1.034
367.910,1.037
367.940,1.035
367.970,1.037
368.000,1.049
368.030,1.051
368.060,1.054
368.090,1.054
368.120,1.048
368.150,1.046
368.180,1.040
368.210,1.047
368.240,1.050
368.270,1.050
368.300,1.049
368.330,1.049
368.360,1.024
368.390,1.002
368.420,1.000
368.450,1.014
368.480,1.036
368.510,1.104
368.540,1.127
368.570,1.141
368.600,1.124
368.630,1.108
368.660,1.091
368.690,1.073
368.720,1.070
368.750,1.057
368.780,1.064
368.810,1.037
368.840,1.025
368.870,1.017
368.900,1.055
368.930,1.061
368.960,1.028
368.990,1.041
369.020,1.044
369.050,1.025
369.080,1.009
369.110,1.025
369.140,1.023
369.170,1.015
369.200,1.015
369.230,1.033
369.260,1.027
369.290,1.025
369.320,1.030
369.350,1.036
369.380,1.002
369.410,1.021
369.440,1.045
369.470,1.050
369.500,1.055
369.530,1.056
369.560,1.056
369.590,1.038
369.620,1.043
369.650,1.022
369.680,1.058
369.710,1.023
369.740,1.025
369.770,1.033
369.800,1.029
369.830,1.032
369.860,1.049
369.890,1.049
369.920,1.045
369.950,1.038
369.980,1.061
370.010,1.041
370.040,1.038
370.070,1.047
370.100,1.053
370.130,1.035
370.160,1.044
370.190,1.043
370.220,1.038
370.250,1.039
370.280,1.040
370.310,1.040
370.340,1.036
370.370,1.039
370.400,1.039
370.430,1.064
370.460,1.065
370.490,1.063
370.520,1.050
370.550,1.057
370.580,1.057
370.610,1.050
370.640,1.041
370.670,1.058
370.700,1.052
370.730,1.041
370.760,1.047
370.790,1.051
370.820,1.043
370.850,1.051
370.880,1.045
370.910,1.044
370.940,1.034
370.970,1.043
371.000,1.048
371.030,1.035
371.060,1.030
371.090,1.043
371.120,1.042
371.150,1.043
371.180,1.050
371.210,1.048
371.240,1.039
371.270,1.045
371.300,1.046
371.330,1.037
371.360,1.038
371.390,1.054
371.420,1.054
371.450,1.041
371.480,1.048
371.510,1.044
371.540,1.046
371.570,1.036
371.600,1.039
371.630,1.047
371.660,1.045
371.690,1.044
371.720,1.044
371.750,1.041
371.780,1.043
371.810,1.044
371.840,1.041
371.870,1.042
371.900,1.039
371.930,1.037
371.960,1.048
371.990,1.042
372.020,1.034
372.050,1.052
372.080,1.047
372.110,1.047
372.140,1.044
372.170,1.049
372.200,1.046
372.230,1.038
372.260,1.045
372.290,1.042
372.320,1.048
372.350,1.054
372.380,1.043
372.410,1.033
372.440,1.043
372.470,1.048
372.500,1.040
372.530,1.040
372.560,1.040
372.590,1.044
372.620,1.046
372.650,1.042
372.680,1.045
372.710,1.048
372.740,1.045
372.770,1.040
372.800,1.039
372.830,1.046
372.860,1.047
372.890,1.037
372.920,1.038
372.950,1.044
372.980,1.042
373.010,1.047
373.040,1.046
373.070,1.048
373.100,1.041
373.130,1.039
373.160,1.042
373.190,1.040
373.220,1.042
373.250,1.043
373.280,1.041
373.310,1.046
373.340,1.044
373.370,1.044
373.400,1.044
373.430,1.052
373.460,1.045
373.490,1.047
373.520,1.041
373.550,1.039
373.580,1.040
373.610,1.045
373.640,1.043
373.670,1.040
373.700,1.045
373.730,1.046
373.760,1.043
373.790,1.043
373.820,1.048
373.850,1.047
373.880,1.038
373.910,1.038
373.940,1.045
373.970,1.037
374.000,1.042
374.030,1.049
374.060,1.045
374.090,1.043
374.120,1.046
374.150,1.050
374.180,1.045
374.210,1.041
374.240,1.042
374.270,1.049
374.300,1.042
374.330,1.032
374.360,1.042
374.390,1.045
374.420,1.045
374.450,1.049
374.480,1.046
374.510,1.045
374.540,1.041
374.570,1.039
374.600,1.042
374.630,1.033
374.660,1.042
374.690,1.047
374.720,1.047
