df_hash,22ZHK4.L745P3
435.360,0.983
435.390,0.971
435.420,0.984
435.450,0.986
435.480,0.979
435.510,0.982
435.540,0.985
435.570,0.976
435.600,0.983
435.630,0.981
435.660,0.971
435.690,0.966
435.720,0.965
435.750,0.972
435.780,0.974
435.810,0.979
435.840,0.979
435.870,0.981
435.900,0.972
435.930,0.974
435.960,0.981
435.990,0.974
436.020,0.979
436.050,0.977
436.080,0.971
436.110,0.971
436.140,0.969
436.170,0.984
436.200,0.990
436.230,0.987
436.260,0.972
436.290,0.964
436.320,0.977
436.350,0.972
436.380,0.973
436.410,0.977
436.440,0.968
436.470,0.964
436.500,0.972
436.530,0.970
436.560,0.969
436.590,0.971
436.620,0.977
436.650,0.973
436.680,0.971
436.710,0.978
436.740,0.979
436.770,0.985
436.800,0.983
436.830,0.977
436.860,0.975
436.890,0.976
436.920,0.975
436.950,0.975
436.980,0.975
437.010,0.981
437.040,0.970
437.070,0.965
437.100,0.973
437.130,0.973
437.160,0.973
437.190,0.981
437.220,0.986
437.250,0.970
437.280,0.972
437.310,0.974
437.340,0.970
437.370,0.980
437.400,0.985
437.430,0.968
437.460,0.978
437.490,0.999
437.520,0.976
437.550,0.961
437.580,0.980
437.610,0.985
437.640,0.971
437.670,0.962
437.700,0.964
437.730,0.974
437.760,0.989
437.790,0.963
437.820,0.974
437.850,0.985
437.880,0.988
437.910,0.956
437.940,0.978
437.970,0.990
438.000,0.981
438.030,0.993
438.060,0.986
438.090,0.992
438.120,0.985
438.150,0.981
438.180,0.984
438.210,1.005
438.240,0.975
438.270,0.976
438.300,1.021
438.330,1.004
438.360,0.993
438.390,0.995
438.420,0.971
438.450,0.980
438.480,0.980
438.510,0.989
438.540,0.982
438.570,0.963
438.600,0.984
438.630,0.977
438.660,0.964
438.690,0.972
438.720,0.974
438.750,0.994
438.780,0.998
438.810,1.027
438.840,1.055
438.870,1.060
438.900,1.047
438.930,1.040
438.960,1.039
438.990,1.009
439.020,1.019
439.050,1.000
439.080,0.989
439.110,0.976
439.140,0.974
439.170,0.975
439.200,0.958
439.230,0.944
439.260,0.938
439.290,0.937
439.320,0.939
439.350,0.939
439.380,0.941
439.410,0.955
439.440,0.972
439.470,0.966
439.500,0.979
439.530,1.000
439.560,1.025
439.590,1.039
439.620,1.062
439.650,1.081
439.680,1.030
439.710,0.984
439.740,1.028
439.770,1.016
439.800,0.992
439.830,1.001
439.860,1.007
439.890,1.010
439.920,0.997
439.950,1.011
439.980,0.993
440.010,0.980
440.040,0.999
440.070,0.984
440.100,0.970
440.130,0.989
440.160,0.987
440.190,0.980
440.220,0.984
440.250,0.993
440.280,0.997
440.310,0.963
440.340,0.967
440.370,0.952
440.400,0.955
440.430,0.964
440.460,0.948
440.490,0.939
440.520,0.964
440.550,0.974
440.580,0.967
440.610,0.991
440.640,1.001
440.670,1.000
440.700,0.991
440.730,0.943
440.760,0.973
440.790,0.965
440.820,0.958
440.850,0.953
440.880,0.962
440.910,0.997
440.940,1.006
440.970,1.000
441.000,0.987
441.030,0.989
441.060,0.997
441.090,0.978
441.120,0.948
441.150,0.914
441.180,0.949
441.210,0.918
441.240,0.923
441.270,0.964
441.300,0.960
441.330,0.980
441.360,1.020
441.390,1.015
441.420,1.061
441.450,1.049
441.480,1.015
441.510,1.000
441.540,1.001
441.570,0.988
441.600,0.965
441.630,0.950
441.660,0.943
441.690,0.956
441.720,0.968
441.750,0.938
441.780,0.926
441.810,0.924
441.840,0.958
441.870,0.995
441.900,0.994
441.930,1.005
441.960,1.008
441.990,1.015
442.020,0.996
442.050,0.975
442.080,0.970
442.110,0.965
442.140,0.964
442.170,0.964
442.200,0.983
442.230,0.987
442.260,0.987
442.290,0.980
442.320,0.980
442.350,0.978
442.380,0.970
442.410,0.958
442.440,0.967
442.470,0.979
442.500,0.974
442.530,0.974
442.560,0.975
442.590,0.981
442.620,0.976
442.650,0.974
442.680,0.979
442.710,0.983
442.740,0.971
442.770,0.972
442.800,0.978
442.830,0.978
442.860,0.980
442.890,0.981
442.920,0.981
442.950,0.979
442.980,0.968
443.010,0.968
443.040,0.970
443.070,0.968
443.100,0.977
443.130,0.975
443.160,0.970
443.190,0.975
443.220,0.979
443.250,0.970
443.280,0.973
443.310,0.977
443.340,0.980
443.370,0.971
443.400,0.973
443.430,0.977
443.460,0.979
443.490,0.978
443.520,0.976
443.550,0.976
443.580,0.978
443.610,0.971
443.640,0.974
443.670,0.984
443.700,0.972
443.730,0.981
443.760,0.986
443.790,0.974
443.820,0.979
443.850,0.975
443.880,0.974
443.910,0.972
443.940,0.980
443.970,0.975
444.000,0.974
444.030,0.975
444.060,0.977
444.090,0.974
444.120,0.978
444.150,0.979
444.180,0.973
444.210,0.983
444.240,0.980
444.270,0.971
444.300,0.975
444.330,0.978
444.360,0.969
444.390,0.974
444.420,0.983
444.450,0.979
444.480,0.975
444.510,0.978
444.540,0.970
444.570,0.975
444.600,0.980
444.630,0.971
444.660,0.979
444.690,0.984
444.720,0.977
444.750,0.976
444.780,0.969
444.810,0.975
444.840,0.982
444.870,0.978
444.900,0.970
444.930,0.980
444.960,0.979
444.990,0.972
445.020,0.975
445.050,0.973
445.080,0.975
445.110,0.976
445.140,0.982
445.170,0.979
445.200,0.978
445.230,0.979
445.260,0.971
445.290,0.975
445.320,0.981
445.350,0.980
445.380,0.978
445.410,0.977
445.440,0.979
445.470,0.973
445.500,0.972
445.530,0.981
445.560,0.974
445.590,0.972
445.620,0.975
445.650,0.977
445.680,0.974
445.710,0.974
445.740,0.979
445.770,0.973
445.800,0.974
445.830,0.979
445.860,0.977
445.890,0.976
445.920,0.972
445.950,0.972
445.980,0.979
446.010,0.978
446.040,0.977
446.070,0.977
446.100,0.980
446.130,0.977
446.160,0.977
446.190,0.970
446.220,0.971
446.250,0.983
446.280,0.980
446.310,0.974
446.340,0.979
446.370,0.972
446.400,0.971
446.430,0.972
446.460,0.973
446.490,0.972
446.520,0.985
446.550,0.980
446.580,0.969
446.610,0.977
446.640,0.974
446.670,0.972
446.700,0.975
446.730,0.975
446.760,0.980
446.790,0.979
446.820,0.977
446.850,0.976
446.880,0.971
446.910,0.969
446.940,0.980
446.970,0.972
447.000,0.971
447.030,0.976
447.060,0.974
447.090,0.967
447.120,0.970
447.150,0.978
447.180,0.976
447.210,0.977
447.240,0.980
447.270,0.975
447.300,0.977
447.330,0.973
447.360,0.971
447.390,0.970
447.420,0.979
447.450,0.978
447.480,0.978
447.510,0.981
447.540,0.976
447.570,0.970
447.600,0.975
447.630,0.985
447.660,0.975
447.690,0.972
447.720,0.977
447.750,0.979
447.780,0.976
447.810,0.974
447.840,0.982
447.870,0.982
447.900,1.002
447.930,0.987
447.960,0.978
447.990,0.974
448.020,0.970
448.050,0.970
448.080,0.965
448.110,0.972
448.140,0.971
448.170,0.962
448.200,0.971
448.230,0.964
448.260,0.988
448.290,0.968
448.320,0.966
448.350,0.973
448.380,0.971
448.410,0.976
448.440,0.970
448.470,0.982
448.500,0.974
448.530,0.971
448.560,0.973
448.590,0.972
448.620,0.972
448.650,0.968
448.680,0.967
448.710,0.975
448.740,0.976
448.770,0.978
448.800,0.981
448.830,0.984
448.860,0.972
448.890,0.973
448.920,0.980
448.950,0.966
448.980,0.971
449.010,0.981
449.040,0.958
449.070,0.991
449.100,0.974
449.130,0.981
449.160,0.984
449.190,0.964
449.220,0.959
449.250,0.980
449.280,0.964
449.310,0.963
449.340,0.986
449.370,0.976
449.400,0.983
449.430,0.988
449.460,0.963
449.490,0.964
449.520,0.963
449.550,0.971
449.580,0.967
449.610,0.981
449.640,0.993
449.670,0.949
449.700,0.986
449.730,0.985
449.760,0.958
449.790,0.967
449.820,0.973
449.850,0.965
449.880,0.974
449.910,0.973
449.940,0.972
449.970,0.976
450.000,0.972
450.030,0.992
450.060,0.987
450.090,0.996
450.120,0.971
450.150,0.970
450.180,0.963
450.210,0.979
450.240,0.987
450.270,0.969
450.300,0.964
450.330,0.981
450.360,0.990
450.390,0.976
450.420,0.970
450.450,0.972
450.480,0.971
450.510,0.976
450.540,0.979
450.570,0.976
450.600,0.980
450.630,0.977
450.660,0.976
450.690,0.966
450.720,0.972
450.750,0.980
450.780,0.975
450.810,0.971
450.840,0.978
450.870,0.975
450.900,0.977
450.930,0.973
450.960,0.964
450.990,0.972
451.020,0.980
451.050,0.978
451.080,0.973
451.110,0.976
451.140,0.973
451.170,0.975
451.200,0.971
451.230,0.974
451.260,0.978
451.290,0.980
451.320,0.971
451.350,0.976
451.380,0.978
451.410,0.968
451.440,0.976
451.470,0.976
451.500,0.977
451.530,0.974
451.560,0.971
451.590,0.976
451.620,0.973
451.650,0.978
451.680,0.965
451.710,0.979
451.740,0.978
451.770,0.978
451.800,0.976
451.830,0.986
451.860,0.991
451.890,0.982
451.920,0.977
451.950,0.968
451.980,0.966
452.010,0.966
452.040,0.974
452.070,0.977
452.100,0.968
452.130,0.979
452.160,0.975
452.190,0.979
452.220,0.980
452.250,0.980
452.280,0.980
452.310,0.977
452.340,0.977
452.370,0.975
452.400,0.974
452.430,0.970
452.460,0.976
452.490,0.978
452.520,0.976
452.550,0.976
452.580,0.977
452.610,0.978
452.640,0.973
452.670,0.974
452.700,0.975
452.730,0.973
452.760,0.976
452.790,0.981
452.820,0.979
452.850,0.971
452.880,0.971
452.910,0.974
452.940,0.973
452.970,0.979
453.000,0.978
453.030,0.975
453.060,0.979
453.090,0.978
453.120,0.970
453.150,0.972
453.180,0.978
453.210,0.972
453.240,0.980
453.270,0.980
453.300,0.978
453.330,0.978
453.360,0.978
453.390,0.971
453.420,0.972
453.450,0.983
453.480,0.977
453.510,0.978
453.540,0.974
453.570,0.978
453.600,0.977
453.630,0.974
453.660,0.966
453.690,0.977
453.720,0.978
453.750,0.979
453.780,0.979
453.810,0.979
453.840,0.973
453.870,0.973
453.900,0.979
453.930,0.968
453.960,0.979
453.990,0.981
454.020,0.980
454.050,0.975
454.080,0.973
454.110,0.973
454.140,0.977
454.170,0.979
454.200,0.974
454.230,0.978
454.260,0.981
454.290,0.976
454.320,0.979
454.350,0.973
454.380,0.969
454.410,0.980
454.440,0.980
454.470,0.976
454.500,0.980
454.530,0.977
454.560,0.968
454.590,0.971
454.620,0.975
454.650,0.972
454.680,0.983
454.710,0.978
454.740,0.974
454.770,0.975
454.800,0.977
454.830,0.974
454.860,0.974
454.890,0.979
454.920,0.978
454.950,0.977
454.980,0.975
455.010,0.984
455.040,0.973
455.070,0.975
455.100,0.971
455.130,0.974
455.160,0.981
455.190,0.976
455.220,0.975
455.250,0.977
455.280,0.979
455.310,0.970
455.340,0.972
455.370,0.972
455.400,0.971
455.430,0.981
455.460,0.979
455.490,0.971
455.520,0.972
455.550,0.976
455.580,0.974
455.610,0.976
455.640,0.979
455.670,0.977
455.700,0.979
455.730,0.978
455.760,0.975
455.790,0.975
455.820,0.971
455.850,0.970
455.880,0.982
455.910,0.979
455.940,0.975
455.970,0.977
456.000,0.976
456.030,0.971
456.060,0.973
456.090,0.982
456.120,0.976
456.150,0.984
456.180,0.981
456.210,0.970
456.240,0.968
456.270,0.968
456.300,0.966
456.330,0.977
456.360,0.983
456.390,0.988
456.420,0.983
456.450,0.976
456.480,0.972
456.510,0.963
456.540,0.970
456.570,0.984
456.600,0.974
456.630,0.976
456.660,0.976
456.690,0.976
456.720,0.979
456.750,0.970
456.780,0.980
456.810,0.976
456.840,0.979
456.870,0.980
456.900,0.977
456.930,0.977
456.960,0.977
456.990,0.972
457.020,0.971
457.050,0.978
457.080,0.984
457.110,0.979
457.140,0.975
457.170,0.972
457.200,0.967
457.230,0.974
457.260,0.983
457.290,0.976
457.320,0.978
457.350,0.977
457.380,0.972
457.410,0.965
457.440,0.974
457.470,0.979
457.500,0.980
457.530,0.982
457.560,0.979
457.590,0.970
457.620,0.975
457.650,0.976
457.680,0.972
457.710,0.971
457.740,0.978
457.770,0.980
457.800,0.984
457.830,0.972
457.860,0.975
457.890,0.971
457.920,0.974
457.950,0.984
457.980,0.982
458.010,0.978
458.040,0.980
458.070,0.973
458.100,0.971
458.130,0.979
458.160,0.970
458.190,0.974
458.220,0.981
458.250,0.979
458.280,0.975
458.310,0.977
458.340,0.973
458.370,0.971
458.400,0.978
458.430,0.976
458.460,0.976
458.490,0.979
458.520,0.974
458.550,0.978
458.580,0.973
458.610,0.976
458.640,0.984
458.670,0.979
458.700,0.973
458.730,0.975
458.760,0.970
458.790,0.972
458.820,0.977
458.850,0.980
458.880,0.967
458.910,0.972
458.940,0.977
458.970,0.980
459.000,0.986
459.030,0.983
459.060,0.969
459.090,0.968
459.120,0.976
459.150,0.979
459.180,0.979
459.210,0.982
459.240,0.975
459.270,0.972
459.300,0.980
459.330,0.979
459.360,0.973
459.390,0.979
459.420,0.978
459.450,0.974
459.480,0.975
459.510,0.975
459.540,0.973
459.570,0.979
459.600,0.979
459.630,0.973
459.660,0.973
459.690,0.967
459.720,0.965
459.750,0.979
459.780,0.977
459.810,0.979
459.840,0.989
459.870,0.985
459.900,0.981
459.930,0.980
459.960,0.978
459.990,0.981
460.020,0.978
460.050,0.980
460.080,0.973
460.110,0.991
460.140,0.993
460.170,0.988
460.200,1.001
460.230,0.971
460.260,0.943
460.290,0.956
460.320,0.982
460.350,0.995
460.380,1.008
460.410,0.974
460.440,0.987
460.470,0.983
460.500,0.979
460.530,0.958
460.560,0.938
460.590,0.949
460.620,0.966
460.650,0.979
460.680,0.978
460.710,0.981
460.740,0.995
460.770,0.996
460.800,0.980
460.830,0.976
460.860,0.967
460.890,0.977
460.920,0.976
460.950,0.972
460.980,0.986
461.010,0.987
461.040,0.980
461.070,0.984
461.100,0.981
461.130,0.987
461.160,0.991
461.190,0.975
461.220,0.966
461.250,1.013
461.280,0.965
461.310,0.997
461.340,0.971
461.370,0.963
461.400,0.967
461.430,0.978
461.460,1.001
461.490,0.992
461.520,0.964
461.550,0.971
461.580,0.985
461.610,0.964
461.640,0.960
461.670,0.972
461.700,0.974
461.730,0.963
461.760,0.973
461.790,1.002
461.820,0.984
461.850,0.985
461.880,0.984
461.910,0.974
461.940,0.973
461.970,0.979
462.000,0.983
462.030,0.980
462.060,0.987
462.090,0.970
462.120,0.980
462.150,0.983
462.180,0.988
462.210,0.975
462.240,0.970
462.270,0.980
462.300,0.988
462.330,0.979
462.360,0.972
462.390,0.963
462.420,0.983
462.450,0.994
462.480,0.976
462.510,0.980
462.540,0.970
462.570,0.984
462.600,0.980
462.630,0.976
462.660,0.974
462.690,0.984
462.720,0.987
462.750,0.978
462.780,0.978
462.810,0.974
462.840,0.978
462.870,0.986
462.900,0.977
462.930,0.970
462.960,0.977
462.990,0.982
463.020,0.975
463.050,0.974
463.080,0.979
463.110,0.967
463.140,0.974
463.170,0.979
463.200,0.978
463.230,0.979
463.260,0.981
463.290,0.977
463.320,0.971
463.350,0.976
463.380,0.981
463.410,0.976
463.440,0.974
463.470,0.978
463.500,0.981
463.530,0.978
463.560,0.979
463.590,0.981
463.620,0.978
463.650,0.973
463.680,0.970
463.710,0.981
463.740,0.977
463.770,0.981
463.800,0.981
463.830,0.976
463.860,0.976
463.890,0.976
463.920,0.971
463.950,0.976
463.980,0.984
464.010,0.982
464.040,0.981
464.070,0.975
464.100,0.975
464.130,0.981
464.160,0.977
464.190,0.976
464.220,0.978
464.250,0.979
464.280,0.977
464.310,0.975
464.340,0.978
464.370,0.977
464.400,0.981
464.430,0.979
464.460,0.974
464.490,0.975
464.520,0.975
464.550,0.975
464.580,0.979
464.610,0.980
464.640,0.983
464.670,0.976
464.700,0.973
464.730,0.974
464.760,0.975
464.790,0.985
464.820,0.978
464.850,0.976
464.880,0.976
464.910,0.975
464.940,0.978
464.970,0.978
465.000,0.973
465.030,0.980
465.060,0.984
465.090,0.977
465.120,0.975
465.150,0.973
465.180,0.974
465.210,0.978
465.240,0.984
465.270,0.979
465.300,0.982
465.330,0.975
465.360,0.974
465.390,0.973
465.420,0.975
465.450,0.988
465.480,0.976
465.510,0.977
465.540,0.982
465.570,0.970
465.600,0.972
465.630,0.977
465.660,0.972
465.690,0.979
465.720,0.983
465.750,0.979
465.780,0.971
465.810,0.978
465.840,0.976
465.870,0.976
465.900,0.982
465.930,0.980
465.960,0.979
465.990,0.977
466.020,0.978
466.050,0.975
466.080,0.980
466.110,0.975
466.140,0.976
466.170,0.983
466.200,0.975
466.230,0.978
466.260,0.982
466.290,0.978
466.320,0.972
466.350,0.970
466.380,0.974
466.410,0.979
466.440,0.984
466.470,0.982
466.500,0.976
466.530,0.976
466.560,0.973
466.590,0.977
466.620,0.980
466.650,0.984
466.680,0.978
466.710,0.980
466.740,0.978
466.770,0.977
466.800,0.976
466.830,0.971
466.860,0.972
466.890,0.987
466.920,0.978
466.950,0.977
466.980,0.982
467.010,0.978
467.040,0.972
467.070,0.975
467.100,0.980
467.130,0.974
467.160,0.980
467.190,0.979
467.220,0.980
467.250,0.978
467.280,0.974
467.310,0.971
467.340,0.980
467.370,0.981
467.400,0.977
467.430,0.978
467.460,0.979
467.490,0.979
467.520,0.978
467.550,0.972
467.580,0.969
467.610,0.982
467.640,0.985
467.670,0.972
467.700,0.982
467.730,0.979
467.760,0.969
467.790,0.974
467.820,0.980
467.850,0.972
467.880,0.979
467.910,0.985
467.940,0.979
467.970,0.972
468.000,0.974
468.030,0.976
468.060,0.978
468.090,0.982
468.120,0.977
468.150,0.978
468.180,0.979
468.210,0.982
468.240,0.976
468.270,0.980
468.300,0.974
468.330,0.976
468.360,0.985
468.390,0.978
468.420,0.974
468.450,0.980
468.480,0.979
468.510,0.972
468.540,0.975
468.570,0.976
468.600,0.979
468.630,0.985
468.660,0.982
468.690,0.973
468.720,0.976
468.750,0.975
468.780,0.976
468.810,0.977
468.840,0.982
468.870,0.982
468.900,0.980
468.930,0.980
468.960,0.974
468.990,0.975
469.020,0.974
469.050,0.976
469.080,0.980
469.110,0.980
469.140,0.979
469.170,0.979
469.200,0.978
469.230,0.970
469.260,0.973
469.290,0.980
469.320,0.975
469.350,0.982
469.380,0.981
469.410,0.977
469.440,0.973
469.470,0.977
469.500,0.976
469.530,0.978
469.560,0.980
469.590,0.976
469.620,0.978
469.650,0.976
469.680,0.976
469.710,0.976
469.740,0.978
469.770,0.975
469.800,0.973
469.830,0.988
469.860,0.979
469.890,0.969
469.920,0.983
469.950,0.981
469.980,0.975
470.010,0.978
470.040,0.979
470.070,0.973
470.100,0.979
470.130,0.982
470.160,0.978
470.190,0.972
470.220,0.975
470.250,0.975
470.280,0.979
470.310,0.981
470.340,0.978
470.370,0.979
470.400,0.976
470.430,0.980
470.460,0.972
470.490,0.979
470.520,0.973
470.550,0.977
470.580,0.982
470.610,0.977
470.640,0.979
470.670,0.982
470.700,0.977
470.730,0.974
470.760,0.971
470.790,0.975
470.820,0.972
470.850,0.982
470.880,0.982
470.910,0.981
470.940,0.980
470.970,0.975
471.000,0.971
471.030,0.979
471.060,0.976
471.090,0.975
471.120,0.978
471.150,0.975
471.180,0.979
471.210,0.968
471.240,0.975
471.270,0.979
471.300,0.985
471.330,0.985
471.360,0.976
471.390,0.979
471.420,0.976
471.450,0.973
471.480,0.978
471.510,0.978
471.540,0.971
471.570,0.978
471.600,0.982
471.630,0.980
471.660,0.976
471.690,0.975
471.720,0.973
471.750,0.973
471.780,0.977
471.810,0.979
471.840,0.984
471.870,0.975
471.900,0.978
471.930,0.972
471.960,0.977
471.990,0.981
472.020,0.977
472.050,0.976
472.080,0.975
472.110,0.979
472.140,0.974
472.170,0.975
472.200,0.981
472.230,0.972
472.260,0.979
472.290,0.983
472.320,0.977
472.350,0.975
472.380,0.973
472.410,0.971
472.440,0.977
472.470,0.979
472.500,0.984
472.530,0.981
472.560,0.981
472.590,0.975
472.620,0.979
472.650,0.977
472.680,0.973
472.710,0.986
472.740,0.973
472.770,0.975
472.800,0.983
472.830,0.976
472.860,0.971
472.890,0.972
472.920,0.978
472.950,0.977
472.980,0.985
473.010,0.981
473.040,0.975
473.070,0.975
473.100,0.975
473.130,0.977
473.160,0.981
473.190,0.980
473.220,0.979
473.250,0.980
473.280,0.972
473.310,0.975
473.340,0.974
473.370,0.980
473.400,0.982
473.430,0.975
473.460,0.976
473.490,0.978
473.520,0.979
473.550,0.973
473.580,0.974
473.610,0.980
473.640,0.974
473.670,0.984
473.700,0.978
473.730,0.973
473.760,0.974
473.790,0.976
473.820,0.977
473.850,0.981
473.880,0.976
473.910,0.982
473.940,0.979
473.970,0.978
474.000,0.971
474.030,0.978
474.060,0.975
474.090,0.975
474.120,0.981
474.150,0.978
474.180,0.976
474.210,0.984
474.240,0.977
474.270,0.975
474.300,0.978
474.330,0.980
474.360,0.977
474.390,0.981
474.420,0.982
474.450,0.976
474.480,0.976
474.510,0.975
474.540,0.975
474.570,0.980
474.600,0.982
474.630,0.976
474.660,0.980
474.690,0.976
474.720,0.977
474.750,0.973
474.780,0.981
474.810,0.974
474.840,0.979
474.870,0.981
474.900,0.977
474.930,0.977
474.960,0.978
474.990,0.972
475.020,0.969
475.050,0.975
475.080,0.979
475.110,0.978
475.140,0.984
475.170,0.980
475.200,0.977
475.230,0.974
475.260,0.973
475.290,0.977
475.320,0.981
475.350,0.978
475.380,0.975
475.410,0.978
475.440,0.979
475.470,0.982
475.500,0.976
475.530,0.975
475.560,0.973
475.590,0.974
475.620,0.986
475.650,0.980
475.680,0.973
475.710,0.982
475.740,0.975
475.770,0.970
475.800,0.973
475.830,0.986
475.860,0.976
475.890,0.984
475.920,0.983
475.950,0.976
475.980,0.975
476.010,0.975
476.040,0.970
476.070,0.977
476.100,0.981
476.130,0.981
476.160,0.972
476.190,0.976
476.220,0.980
476.250,0.977
476.280,0.974
476.310,0.973
476.340,0.973
476.370,0.985
476.400,0.979
476.430,0.978
476.460,0.980
476.490,0.978
476.520,0.971
476.550,0.979
476.580,0.984
476.610,0.975
476.640,0.983
476.670,0.982
476.700,0.979
476.730,0.975
476.760,0.976
476.790,0.974
476.820,0.979
476.850,0.986
476.880,0.977
476.910,0.974
476.940,0.978
476.970,0.981
477.000,0.968
477.030,0.976
477.060,0.977
477.090,0.979
477.120,0.983
477.150,0.980
477.180,0.980
477.210,0.992
477.240,1.007
477.270,0.986
477.300,0.986
477.330,0.979
477.360,0.965
477.390,0.969
477.420,0.987
477.450,0.979
477.480,0.984
477.510,0.967
477.540,0.972
477.570,0.976
477.600,0.970
477.630,0.967
477.660,0.973
477.690,0.967
477.720,0.973
477.750,0.970
477.780,0.960
477.810,0.966
477.840,0.961
477.870,0.960
477.900,0.958
477.930,0.974
477.960,0.973
477.990,0.957
478.020,0.975
478.050,0.970
478.080,0.942
478.110,0.961
478.140,0.972
478.170,0.973
478.200,0.977
478.230,0.980
478.260,0.976
478.290,0.982
478.320,0.979
478.350,0.978
478.380,0.974
478.410,0.974
478.440,0.970
478.470,0.970
478.500,0.975
478.530,0.976
478.560,0.972
478.590,0.986
478.620,0.983
478.650,0.988
478.680,0.987
478.710,0.970
478.740,0.969
478.770,0.961
478.800,0.970
478.830,0.958
478.860,0.956
478.890,0.958
478.920,0.966
478.950,0.947
478.980,0.956
479.010,0.977
479.040,0.984
479.070,0.977
479.100,0.960
479.130,0.981
479.160,0.996
479.190,1.000
479.220,0.974
479.250,0.986
479.280,0.981
479.310,0.939
479.340,0.937
479.370,0.945
