df_hash,22ZHK4.L745P3
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.HN75
person_label,V121
date_time_start,2026-04-06_13-33-18.934000_+03
date_time_start_unix,1775464398.934
date_time_end,2026-04-06_13-41-40.504000_+03
length_difference_noticed,no

time,ppg_med
193.280,442
193.305,434
193.330,400
193.355,357
193.380,323
193.405,291
193.430,245
193.455,182
193.480,121
193.505,78
193.530,41
193.555,-16
193.580,-97
193.605,-163
193.630,-160
193.655,-71
193.680,69
193.705,204
193.730,301
193.755,363
193.780,411
193.805,455
193.830,483
193.855,486
193.880,470
193.905,452
193.930,446
193.955,446
193.980,442
194.005,420
194.030,383
194.055,338
194.080,294
194.105,253
194.130,208
194.155,154
194.180,95
194.205,39
194.230,-6
194.255,-50
194.280,-110
194.305,-187
194.330,-253
194.355,-259
194.380,-177
194.405,-30
194.430,123
194.455,232
194.480,292
194.505,333
194.530,384
194.555,436
194.580,463
194.605,455
194.630,433
194.655,426
194.680,438
194.705,445
194.730,426
194.755,385
194.780,345
194.805,317
194.830,288
194.855,240
194.880,175
194.905,117
194.930,79
194.955,46
194.980,-8
195.005,-87
195.030,-150
195.055,-147
195.080,-58
195.105,81
195.130,216
195.155,310
195.180,365
195.205,406
195.230,446
195.255,477
195.280,487
195.305,475
195.330,456
195.355,445
195.380,446
195.405,446
195.430,431
195.455,399
195.480,356
195.505,313
195.530,273
195.555,230
195.580,177
195.605,115
195.630,59
195.655,14
195.680,-28
195.705,-86
195.730,-161
195.755,-221
195.780,-219
195.805,-133
195.830,8
195.855,146
195.880,238
195.905,288
195.930,328
195.955,377
195.980,420
196.005,431
196.030,410
196.055,386
196.080,386
196.105,404
196.130,409
196.155,384
196.180,341
196.205,304
196.230,278
196.255,247
196.280,198
196.305,142
196.330,97
196.355,65
196.380,22
196.405,-44
196.430,-114
196.455,-133
196.480,-70
196.505,59
196.530,198
196.555,301
196.580,361
196.605,402
196.630,441
196.655,472
196.680,482
196.705,467
196.730,444
196.755,432
196.780,436
196.805,442
196.830,432
196.855,401
196.880,358
196.905,314
196.930,274
196.955,233
196.980,183
197.005,123
197.030,62
197.055,12
197.080,-27
197.105,-74
197.130,-139
197.155,-210
197.180,-242
197.205,-197
197.230,-73
197.255,81
197.280,211
197.305,289
197.330,333
197.355,376
197.380,425
197.405,461
197.430,465
197.455,444
197.480,427
197.505,429
197.530,441
197.555,437
197.580,410
197.605,371
197.630,336
197.655,303
197.680,259
197.705,199
197.730,136
197.755,85
197.780,40
197.805,-16
197.830,-92
197.855,-158
197.880,-167
197.905,-93
197.930,42
197.955,185
197.980,290
198.005,349
198.030,386
198.055,421
198.080,451
198.105,461
198.130,446
198.155,423
198.180,412
198.205,415
198.230,417
198.255,401
198.280,366
198.305,324
198.330,284
198.355,240
198.380,186
198.405,126
198.430,72
198.455,30
198.480,-12
198.505,-73
198.530,-146
198.555,-195
198.580,-175
198.605,-72
198.630,75
198.655,213
198.680,305
198.705,357
198.730,395
198.755,433
198.780,459
198.805,459
198.830,439
198.855,422
198.880,423
198.905,432
198.930,428
198.955,399
198.980,354
199.005,312
199.030,275
199.055,234
199.080,178
199.105,116
199.130,62
199.155,17
199.180,-35
199.205,-109
199.230,-187
199.255,-223
199.280,-177
199.305,-52
199.330,104
199.355,237
199.380,321
199.405,371
199.430,413
199.455,455
199.480,483
199.505,483
199.530,463
199.555,445
199.580,443
199.605,449
199.630,442
199.655,410
199.680,363
199.705,318
199.730,280
199.755,238
199.780,181
199.805,116
199.830,60
199.855,16
199.880,-29
199.905,-97
199.930,-179
199.955,-234
199.980,-214
200.005,-106
200.030,51
200.055,201
200.080,305
200.105,366
200.130,411
200.155,454
200.180,489
200.205,500
200.230,487
200.255,467
200.280,460
200.305,463
200.330,462
200.355,441
200.380,401
200.405,358
200.430,319
200.455,279
200.480,227
200.505,162
200.530,98
200.555,50
200.580,13
200.605,-36
200.630,-112
200.655,-194
200.680,-231
200.705,-182
200.730,-52
200.755,104
200.780,230
200.805,306
200.830,349
200.855,389
200.880,426
200.905,445
200.930,436
200.955,414
200.980,402
201.005,406
201.030,409
201.055,394
201.080,360
201.105,324
201.130,294
201.155,261
201.180,213
201.205,155
201.230,104
201.255,65
201.280,22
201.305,-43
201.330,-118
201.355,-157
201.380,-117
201.405,0
201.430,148
201.455,271
201.480,346
201.505,388
201.530,422
201.555,453
201.580,469
201.605,460
201.630,438
201.655,423
201.680,423
201.705,427
201.730,416
201.755,384
201.780,340
201.805,298
201.830,262
201.855,221
201.880,165
201.905,101
201.930,45
201.955,2
201.980,-38
202.005,-99
202.030,-178
202.055,-239
202.080,-229
202.105,-129
202.130,28
202.155,179
202.180,279
202.205,333
202.230,372
202.255,417
202.280,457
202.305,468
202.330,449
202.355,425
202.380,419
202.405,427
202.430,425
202.455,401
202.480,363
202.505,330
202.530,302
202.555,262
202.580,204
202.605,141
202.630,95
202.655,64
202.680,20
202.705,-54
202.730,-139
202.755,-179
202.780,-131
202.805,-4
202.830,147
202.855,268
202.880,340
202.905,385
202.930,426
202.955,465
202.980,489
203.005,486
203.030,466
203.055,450
203.080,447
203.105,447
203.130,435
203.155,403
203.180,359
203.205,317
203.230,280
203.255,239
203.280,184
203.305,121
203.330,63
203.355,18
203.380,-24
203.405,-86
203.430,-164
203.455,-222
203.480,-212
203.505,-116
203.530,30
203.555,167
203.580,256
203.605,303
203.630,340
203.655,381
203.680,414
203.705,420
203.730,404
203.755,389
203.780,392
203.805,405
203.830,406
203.855,384
203.880,351
203.905,318
203.930,284
203.955,241
203.980,188
204.005,137
204.030,96
204.055,54
204.080,-7
204.105,-82
204.130,-129
204.155,-103
204.180,1
204.205,143
204.230,263
204.255,336
204.280,376
204.305,411
204.330,447
204.355,466
204.380,455
204.405,428
204.430,409
204.455,412
204.480,421
204.505,411
204.530,376
204.555,330
204.580,289
204.605,255
204.630,213
204.655,156
204.680,92
204.705,37
204.730,-7
204.755,-58
204.780,-131
204.805,-208
204.830,-247
204.855,-208
204.880,-92
204.905,57
204.930,187
204.955,272
204.980,327
205.005,379
205.030,433
205.055,474
205.080,483
205.105,466
205.130,448
205.155,447
205.180,457
205.205,455
205.230,429
205.255,386
205.280,344
205.305,305
205.330,261
205.355,203
205.380,141
205.405,90
205.430,51
205.455,4
205.480,-65
205.505,-144
205.530,-187
205.555,-155
205.580,-46
205.605,98
205.630,225
205.655,312
205.680,369
205.705,417
205.730,465
205.755,501
205.780,509
205.805,494
205.830,472
205.855,462
205.880,463
205.905,459
205.930,437
205.955,397
205.980,352
206.005,311
206.030,268
206.055,213
206.080,145
206.105,81
206.130,32
206.155,-6
206.180,-59
206.205,-139
206.230,-222
206.255,-256
206.280,-206
206.305,-84
206.330,58
206.355,173
206.380,248
206.405,300
206.430,350
206.455,395
206.480,418
206.505,416
206.530,401
206.555,390
206.580,387
206.605,383
206.630,370
206.655,347
206.680,318
206.705,282
206.730,238
206.755,189
206.780,144
206.805,103
206.830,52
206.855,-14
206.880,-79
206.905,-102
206.930,-51
206.955,63
206.980,198
207.005,306
207.030,370
207.055,410
207.080,446
207.105,477
207.130,487
207.155,471
207.180,443
207.205,425
207.230,422
207.255,418
207.280,395
207.305,352
207.330,305
207.355,265
207.380,227
207.405,179
207.430,115
207.455,50
207.480,-2
207.505,-46
207.530,-101
207.555,-178
207.580,-252
207.605,-275
207.630,-213
207.655,-78
207.680,75
207.705,199
207.730,280
207.755,340
207.780,403
207.805,463
207.830,499
207.855,501
207.880,483
207.905,469
207.930,467
207.955,465
207.980,450
208.005,420
208.030,384
208.055,345
208.080,298
208.105,241
208.130,181
208.155,131
208.180,86
208.205,28
208.230,-49
208.255,-121
208.280,-143
208.305,-86
208.330,33
208.355,165
208.380,266
208.405,329
208.430,376
208.455,426
208.480,472
208.505,492
208.530,479
208.555,450
208.580,430
208.605,426
208.630,424
208.655,406
208.680,368
208.705,325
208.730,285
208.755,243
208.780,190
208.805,124
208.830,61
208.855,11
208.880,-31
208.905,-88
208.930,-159
208.955,-212
208.980,-202
209.005,-115
209.030,16
209.055,141
209.080,225
209.105,278
209.130,326
209.155,377
209.180,415
209.205,424
209.230,409
209.255,391
209.280,386
209.305,386
209.330,376
209.355,350
209.380,316
209.405,281
209.430,242
209.455,197
209.480,148
209.505,102
209.530,55
209.555,-1
209.580,-68
209.605,-115
209.630,-103
209.655,-17
209.680,111
209.705,229
209.730,306
209.755,351
209.780,391
209.805,438
209.830,471
209.855,472
209.880,445
209.905,419
209.930,413
209.955,419
209.980,414
210.005,384
210.030,339
210.055,297
210.080,259
210.105,214
210.130,157
210.155,97
210.180,48
210.205,6
210.230,-46
210.255,-118
210.280,-181
210.305,-192
210.330,-122
210.355,7
210.380,146
210.405,250
210.430,316
210.455,367
210.480,422
210.505,474
210.530,500
210.555,493
210.580,471
210.605,456
210.630,452
210.655,445
210.680,422
210.705,385
210.730,347
210.755,311
210.780,267
210.805,211
210.830,149
210.855,97
210.880,53
210.905,0
210.930,-77
210.955,-153
210.980,-180
211.005,-123
211.030,0
211.055,133
211.080,228
211.105,282
211.130,325
211.155,376
211.180,427
211.205,450
211.230,438
211.255,412
211.280,399
211.305,399
211.330,395
211.355,372
211.380,336
211.405,302
211.430,272
211.455,234
211.480,182
211.505,123
211.530,73
211.555,31
211.580,-20
211.605,-91
211.630,-155
211.655,-167
211.680,-102
211.705,18
211.730,143
211.755,236
211.780,298
211.805,352
211.830,410
211.855,456
211.880,469
211.905,453
211.930,432
211.955,427
211.980,433
212.005,429
212.030,403
212.055,362
212.080,322
212.105,284
212.130,238
212.155,179
212.180,116
212.205,63
212.230,16
212.255,-42
212.280,-118
212.305,-188
212.330,-206
212.355,-143
212.380,-19
212.405,115
212.430,220
212.455,290
212.480,346
212.505,406
212.530,459
212.555,484
212.580,476
212.605,453
212.630,440
212.655,442
212.680,444
212.705,427
212.730,389
212.755,343
212.780,301
212.805,264
212.830,225
212.855,179
212.880,134
212.905,92
212.930,46
212.955,-18
212.980,-101
213.005,-172
213.030,-187
213.055,-122
213.080,6
213.105,147
213.130,257
213.155,327
213.180,382
213.205,441
213.230,497
213.255,526
213.280,519
213.305,495
213.330,480
213.355,481
213.380,479
213.405,454
213.430,408
213.455,359
213.480,321
213.505,281
213.530,222
213.555,148
213.580,79
213.605,28
213.630,-18
213.655,-89
213.680,-180
213.705,-246
213.730,-233
213.755,-132
213.780,7
213.805,126
213.830,199
213.855,247
213.880,299
213.905,353
213.930,386
213.955,384
213.980,362
214.005,345
214.030,343
214.055,341
214.080,325
214.105,294
214.130,261
214.155,229
214.180,193
214.205,147
214.230,101
214.255,60
214.280,17
214.305,-41
214.330,-109
214.355,-146
214.380,-106
214.405,14
214.430,173
214.455,306
214.480,389
214.505,439
214.530,488
214.555,542
214.580,580
214.605,584
214.630,567
214.655,554
214.680,551
214.705,541
214.730,506
214.755,449
214.780,391
214.805,342
214.830,293
214.855,227
214.880,149
214.905,78
214.930,21
214.955,-37
214.980,-118
215.005,-204
215.030,-245
215.055,-197
215.080,-69
215.105,78
215.130,188
215.155,250
215.180,294
215.205,347
215.230,401
215.255,425
215.280,412
215.305,384
215.330,370
215.355,375
215.380,379
215.405,364
215.430,334
215.455,301
215.480,267
215.505,221
215.530,164
215.555,106
215.580,60
215.605,14
215.630,-50
215.655,-129
215.680,-178
215.705,-145
215.730,-26
215.755,125
215.780,247
215.805,318
215.830,364
215.855,417
215.880,473
215.905,502
215.930,491
215.955,462
215.980,444
216.005,441
216.030,428
216.055,388
216.080,331
216.105,281
216.130,245
216.155,205
216.180,151
216.205,91
216.230,43
216.255,2
216.280,-55
216.305,-132
216.330,-192
216.355,-180
216.380,-79
216.405,65
216.430,190
216.455,263
216.480,305
216.505,349
216.530,398
216.555,430
216.580,428
216.605,407
216.630,393
216.655,396
216.680,401
216.705,389
216.730,359
216.755,322
216.780,284
216.805,242
216.830,193
216.855,144
216.880,93
216.905,33
216.930,-41
216.955,-108
216.980,-123
217.005,-55
217.030,76
217.055,213
217.080,303
217.105,349
217.130,382
217.155,424
217.180,462
217.205,467
217.230,438
217.255,405
217.280,393
217.305,398
217.330,391
217.355,360
217.380,316
217.405,275
217.430,237
217.455,191
217.480,134
217.505,77
217.530,29
217.555,-21
217.580,-92
217.605,-168
217.630,-199
217.655,-142
217.680,-5
217.705,149
217.730,263
217.755,326
217.780,371
217.805,425
217.830,476
217.855,494
217.880,472
217.905,439
217.930,425
217.955,429
217.980,427
218.005,399
218.030,356
218.055,316
218.080,280
218.105,234
218.130,175
218.155,115
218.180,65
218.205,17
218.230,-50
218.255,-134
218.280,-188
218.305,-162
218.330,-48
218.355,105
218.380,234
218.405,311
218.430,358
218.455,402
218.480,443
218.505,462
218.530,450
218.555,426
218.580,411
218.605,408
218.630,400
218.655,373
218.680,335
218.705,300
218.730,265
218.755,219
218.780,160
218.805,103
218.830,59
218.855,15
218.880,-48
218.905,-129
218.930,-179
218.955,-148
218.980,-30
219.005,122
219.030,245
219.055,315
219.080,357
219.105,399
219.130,442
219.155,459
219.180,443
219.205,413
219.230,397
219.255,399
219.280,398
219.305,377
219.330,339
219.355,300
219.380,265
219.405,221
219.430,162
219.455,100
219.480,48
219.505,1
219.530,-61
219.555,-140
219.580,-196
219.605,-176
219.630,-67
219.655,88
219.680,223
219.705,306
219.730,353
219.755,398
219.780,450
219.805,483
219.830,480
219.855,452
219.880,428
219.905,425
219.930,428
219.955,414
219.980,379
220.005,336
220.030,297
220.055,257
220.080,205
220.105,142
220.130,84
220.155,37
220.180,-11
220.205,-80
220.230,-162
220.255,-214
220.280,-190
220.305,-81
220.330,71
220.355,209
220.380,302
220.405,359
220.430,408
220.455,458
220.480,493
220.505,495
220.530,471
220.555,448
220.580,444
220.605,451
220.630,446
220.655,415
220.680,369
220.705,326
220.730,289
220.755,248
220.780,190
220.805,124
220.830,69
220.855,30
220.880,-11
220.905,-79
220.930,-162
220.955,-217
220.980,-196
221.005,-90
221.030,61
221.055,200
221.080,295
221.105,354
221.130,404
221.155,455
221.180,494
221.205,505
221.230,490
221.255,468
221.280,459
221.305,463
221.330,460
221.355,437
221.380,394
221.405,345
221.430,302
221.455,262
221.480,212
221.505,149
221.530,84
221.555,31
221.580,-10
221.605,-60
221.630,-133
221.655,-211
221.680,-247
221.705,-201
221.730,-75
221.755,78
221.780,203
221.805,279
221.830,325
221.855,370
221.880,415
221.905,442
221.930,438
221.955,417
221.980,406
222.005,412
222.030,419
222.055,408
222.080,378
222.105,341
222.130,306
222.155,264
222.180,212
222.205,155
222.230,109
222.255,70
222.280,19
222.305,-56
222.330,-131
222.355,-155
222.380,-92
222.405,39
222.430,184
222.455,293
222.480,356
222.505,399
222.530,442
222.555,477
222.580,488
222.605,472
222.630,446
222.655,433
222.680,437
222.705,441
222.730,427
222.755,393
222.780,349
222.805,307
222.830,265
222.855,216
222.880,155
222.905,89
222.930,33
222.955,-11
222.980,-57
223.005,-120
223.030,-198
223.055,-257
223.080,-250
223.105,-152
223.130,6
223.155,165
223.180,275
223.205,332
223.230,367
223.255,408
223.280,450
223.305,467
223.330,454
223.355,430
223.380,422
223.405,431
223.430,435
223.455,414
223.480,373
223.505,333
223.530,299
223.555,261
223.580,207
223.605,146
223.630,95
223.655,55
223.680,5
223.705,-69
223.730,-146
223.755,-172
223.780,-111
223.805,22
223.830,173
223.855,291
223.880,362
223.905,410
223.930,453
223.955,490
223.980,507
224.005,498
224.030,476
224.055,459
224.080,453
224.105,452
224.130,443
224.155,416
224.180,375
224.205,327
224.230,279
224.255,231
224.280,178
224.305,119
224.330,60
224.355,10
224.380,-32
224.405,-83
224.430,-156
224.455,-233
224.480,-267
224.505,-214
224.530,-77
224.555,87
224.580,217
224.605,291
224.630,331
224.655,372
224.680,416
224.705,439
224.730,429
224.755,404
224.780,392
224.805,401
224.830,410
224.855,397
224.880,364
224.905,330
224.930,302
224.955,266
224.980,214
225.005,154
225.030,104
225.055,63
225.080,9
225.105,-68
225.130,-144
225.155,-161
225.180,-83
225.205,64
225.230,220
225.255,332
225.280,395
225.305,435
225.330,471
225.355,498
225.380,500
225.405,479
225.430,455
225.455,447
225.480,451
225.505,448
225.530,424
225.555,382
225.580,337
225.605,297
225.630,257
225.655,206
225.680,143
225.705,79
225.730,27
225.755,-17
225.780,-72
225.805,-153
225.830,-242
225.855,-295
225.880,-263
225.905,-135
225.930,42
225.955,203
225.980,307
226.005,362
226.030,403
226.055,450
226.080,487
226.105,493
226.130,468
226.155,443
226.180,439
226.205,450
226.230,449
226.255,420
226.280,374
226.305,330
226.330,291
226.355,243
226.380,180
226.405,118
226.430,71
226.455,31
226.480,-28
226.505,-115
226.530,-189
226.555,-188
226.580,-85
226.605,80
226.630,235
226.655,333
226.680,380
226.705,416
226.730,456
226.755,483
226.780,476
226.805,444
226.830,417
226.855,411
226.880,415
226.905,402
226.930,365
226.955,319
226.980,280
227.005,242
227.030,194
227.055,133
227.080,74
227.105,26
227.130,-25
227.155,-100
227.180,-185
227.205,-231
227.230,-188
227.255,-57
227.280,109
227.305,246
227.330,330
227.355,381
227.380,426
227.405,467
227.430,482
227.455,462
227.480,430
227.505,411
227.530,413
227.555,413
227.580,391
227.605,350
227.630,307
227.655,269
227.680,228
227.705,173
227.730,111
227.755,56
227.780,11
227.805,-41
227.830,-117
227.855,-192
227.880,-216
227.905,-150
227.930,-6
227.955,154
227.980,277
228.005,348
228.030,396
228.055,444
228.080,488
228.105,504
228.130,485
228.155,450
228.180,431
228.205,435
228.230,438
228.255,418
228.280,376
228.305,331
228.330,296
228.355,260
228.380,206
228.405,136
228.430,73
228.455,34
228.480,2
228.505,-52
228.530,-139
228.555,-217
228.580,-223
228.605,-128
228.630,33
228.655,194
228.680,306
228.705,372
228.730,421
228.755,472
228.780,514
228.805,526
228.830,511
228.855,488
228.880,479
228.905,484
228.930,485
228.955,467
228.980,429
229.005,383
229.030,338
229.055,295
229.080,249
229.105,194
229.130,133
229.155,72
229.180,19
229.205,-26
229.230,-78
229.255,-146
229.280,-222
229.305,-269
229.330,-242
229.355,-130
229.380,27
229.405,170
229.430,259
229.455,305
229.480,342
229.505,387
229.530,423
229.555,429
229.580,408
229.605,387
229.630,389
229.655,402
229.680,401
229.705,377
229.730,342
229.755,314
229.780,288
229.805,247
229.830,188
229.855,130
229.880,90
229.905,58
229.930,4
229.955,-72
229.980,-132
230.005,-119
230.030,-16
230.055,136
230.080,273
230.105,359
230.130,407
230.155,447
230.180,487
230.205,512
230.230,506
230.255,479
230.280,455
230.305,447
230.330,448
230.355,440
230.380,414
230.405,375
230.430,333
230.455,293
230.480,252
230.505,206
230.530,151
230.555,88
230.580,24
230.605,-28
230.630,-67
230.655,-104
230.680,-159
230.705,-230
230.730,-281
230.755,-262
230.780,-152
230.805,14
230.830,171
230.855,271
230.880,322
230.905,361
230.930,410
230.955,457
230.980,477
231.005,466
231.030,447
231.055,446
231.080,457
231.105,459
231.130,435
231.155,397
231.180,360
231.205,328
231.230,287
231.255,228
