df_hash,22ZHK4.9VZJG1
320.871,1.016
320.901,1.015
320.931,1.010
320.961,1.014
320.991,1.016
321.021,1.014
321.051,1.013
321.081,1.016
321.111,1.014
321.141,1.012
321.171,1.012
321.201,1.014
321.231,1.012
321.261,1.009
321.291,1.012
321.321,1.010
321.351,1.016
321.381,1.013
321.411,1.012
321.441,1.012
321.471,1.013
321.501,1.016
321.531,1.012
321.561,1.018
321.591,1.010
321.621,1.017
321.651,1.014
321.681,1.016
321.711,1.012
321.741,1.013
321.771,1.013
321.801,1.018
321.831,1.013
321.861,1.017
321.891,1.013
321.921,1.012
321.951,1.018
321.981,1.014
322.011,1.016
322.041,1.013
322.071,1.013
322.101,1.012
322.131,1.016
322.161,1.021
322.191,1.011
322.221,1.015
322.251,1.011
322.281,1.015
322.311,1.010
322.341,1.016
322.371,1.011
322.401,1.017
322.431,1.016
322.461,1.014
322.491,1.011
322.521,1.014
322.551,1.014
322.581,1.012
322.611,1.014
322.641,1.014
322.671,1.016
322.701,1.015
322.731,1.014
322.761,1.013
322.791,1.016
322.821,1.011
322.851,1.010
322.881,1.017
322.911,1.018
322.941,1.011
322.971,1.012
323.001,1.013
323.031,1.013
323.061,1.015
323.091,1.019
323.121,1.012
323.151,1.013
323.181,1.015
323.211,1.010
323.241,1.013
323.271,1.013
323.301,1.017
323.331,1.013
323.361,1.015
323.391,1.013
323.421,1.012
323.451,1.014
323.481,1.014
323.511,1.011
323.541,1.010
323.571,1.013
323.601,1.014
323.631,1.016
323.661,1.011
323.691,1.015
323.721,1.014
323.751,1.013
323.781,1.015
323.811,1.013
323.841,1.011
323.871,1.011
323.901,1.013
323.931,1.016
323.961,1.014
323.991,1.015
324.021,1.013
324.051,1.011
324.081,1.016
324.111,1.016
324.141,1.017
324.171,1.012
324.201,1.013
324.231,1.015
324.261,1.012
324.291,1.013
324.321,1.017
324.351,1.012
324.381,1.018
324.411,1.009
324.441,1.011
324.471,1.012
324.501,1.015
324.531,1.013
324.561,1.019
324.591,1.010
324.621,1.013
324.651,1.017
324.681,1.011
324.711,1.010
324.741,1.013
324.771,1.013
324.801,1.011
324.831,1.015
324.861,1.013
324.891,1.013
324.921,1.013
324.951,1.010
324.981,1.015
325.011,1.015
325.041,1.010
325.071,1.016
325.101,1.015
325.131,1.020
325.161,1.010
325.191,1.015
325.221,1.012
325.251,1.012
325.281,1.015
325.311,1.014
325.341,1.011
325.371,1.014
325.401,1.014
325.431,1.015
325.461,1.011
325.491,1.014
325.521,1.016
325.551,1.012
325.581,1.015
325.611,1.011
325.641,1.011
325.671,1.015
325.701,1.014
325.731,1.014
325.761,1.013
325.791,1.016
325.821,1.012
325.851,1.013
325.881,1.018
325.911,1.017
325.941,1.013
325.971,1.012
326.001,1.012
326.031,1.010
326.061,1.013
326.091,1.019
326.121,1.009
326.151,1.015
326.181,1.015
326.211,1.014
326.241,1.011
326.271,1.013
326.301,1.011
326.331,1.014
326.361,1.014
326.391,1.012
326.421,1.014
326.451,1.012
326.481,1.012
326.511,1.011
326.541,1.012
326.571,1.010
326.601,1.015
326.631,1.016
326.661,1.013
326.691,1.013
326.721,1.015
326.751,1.018
326.781,1.012
326.811,1.012
326.841,1.017
326.871,1.012
326.901,1.017
326.931,1.016
326.961,1.011
326.991,1.009
327.021,1.010
327.051,1.013
327.081,1.016
327.111,1.015
327.141,1.015
327.171,1.015
327.201,1.011
327.231,1.014
327.261,1.014
327.291,1.012
327.321,1.015
327.351,1.012
327.381,1.017
327.411,1.018
327.441,1.014
327.471,1.015
327.501,1.017
327.531,1.018
327.561,1.017
327.591,1.015
327.621,1.009
327.651,1.012
327.681,1.010
327.711,1.015
327.741,1.013
327.771,1.011
327.801,1.015
327.831,1.013
327.861,1.013
327.891,1.016
327.921,1.014
327.951,1.017
327.981,1.014
328.011,1.015
328.041,1.017
328.071,1.009
328.101,1.012
328.131,1.012
328.161,1.016
328.191,1.013
328.221,1.013
328.251,1.011
328.281,1.011
328.311,1.018
328.341,1.015
328.371,1.008
328.401,1.015
328.431,1.017
328.461,1.014
328.491,1.011
328.521,1.016
328.551,1.013
328.581,1.013
328.611,1.013
328.641,1.014
328.671,1.011
328.701,1.016
328.731,1.013
328.761,1.014
328.791,1.013
328.821,1.012
328.851,1.013
328.881,1.012
328.911,1.017
328.941,1.018
328.971,1.015
329.001,1.015
329.031,1.015
329.061,1.014
329.091,1.012
329.121,1.019
329.151,1.008
329.181,1.014
329.211,1.014
329.241,1.014
329.271,1.018
329.301,1.016
329.331,1.011
329.361,1.014
329.391,1.016
329.421,1.012
329.451,1.015
329.481,1.016
329.511,1.019
329.541,1.014
329.571,1.015
329.601,1.013
329.631,1.014
329.661,1.016
329.691,1.016
329.721,1.014
329.751,1.011
329.781,1.013
329.811,1.015
329.841,1.016
329.871,1.014
329.901,1.014
329.931,1.015
329.961,1.017
329.991,1.014
330.021,1.013
330.051,1.014
330.081,1.012
330.111,1.014
330.141,1.015
330.171,1.015
330.201,1.014
330.231,1.012
330.261,1.013
330.291,1.010
330.321,1.008
330.351,1.014
330.381,1.015
330.411,1.018
330.441,1.015
330.471,1.014
330.501,1.012
330.531,1.015
330.561,1.010
330.591,1.015
330.621,1.008
330.651,1.014
330.681,1.014
330.711,1.017
330.741,1.013
330.771,1.015
330.801,1.011
330.831,1.013
330.861,1.014
330.891,1.015
330.921,1.017
330.951,1.015
330.981,1.012
331.011,1.014
331.041,1.014
331.071,1.011
331.101,1.012
331.131,1.018
331.161,1.016
331.191,1.013
331.221,1.013
331.251,1.013
331.281,1.013
331.311,1.014
331.341,1.018
331.371,1.010
331.401,1.013
331.431,1.017
331.461,1.015
331.491,1.012
331.521,1.013
331.551,1.010
331.581,1.014
331.611,1.014
331.641,1.015
331.671,1.014
331.701,1.012
331.731,1.013
331.761,1.015
331.791,1.016
331.821,1.012
331.851,1.013
331.881,1.013
331.911,1.014
331.941,1.016
331.971,1.011
332.001,1.013
332.031,1.013
332.061,1.013
332.091,1.014
332.121,1.016
332.151,1.010
332.181,1.013
332.211,1.014
332.241,1.013
332.271,1.011
332.301,1.015
332.331,1.011
332.361,1.014
332.391,1.015
332.421,1.014
332.451,1.010
332.481,1.015
332.511,1.012
332.541,1.013
332.571,1.016
332.601,1.017
332.631,1.015
332.661,1.013
332.691,1.017
332.721,1.015
332.751,1.013
332.781,1.010
332.811,1.017
332.841,1.013
332.871,1.015
332.901,1.020
332.931,1.013
332.961,1.014
332.991,1.016
333.021,1.014
333.051,1.011
333.081,1.014
333.111,1.014
333.141,1.013
333.171,1.014
333.201,1.011
333.231,1.011
333.261,1.014
333.291,1.018
333.321,1.018
333.351,1.017
333.381,1.012
333.411,1.011
333.441,1.012
333.471,1.012
333.501,1.018
333.531,1.012
333.561,1.007
333.591,1.010
333.621,1.014
333.651,1.015
333.681,1.012
333.711,1.020
333.741,1.013
333.771,1.014
333.801,1.013
333.831,1.011
333.861,1.014
333.891,1.015
333.921,1.012
333.951,1.011
333.981,1.014
334.011,1.013
334.041,1.014
334.071,1.012
334.101,1.013
334.131,1.018
334.161,1.014
334.191,1.014
334.221,1.016
334.251,1.014
334.281,1.017
334.311,1.013
334.341,1.012
334.371,1.012
334.401,1.010
334.431,1.012
334.461,1.015
334.491,1.010
334.521,1.015
334.551,1.015
334.581,1.017
334.611,1.011
334.641,1.015
334.671,1.013
334.701,1.011
334.731,1.014
334.761,1.014
334.791,1.013
334.821,1.014
334.851,1.013
334.881,1.015
334.911,1.015
334.941,1.012
334.971,1.016
335.001,1.014
335.031,1.022
335.061,1.015
335.091,1.013
335.121,1.015
335.151,1.014
335.181,1.010
335.211,1.014
335.241,1.012
335.271,1.013
335.301,1.017
335.331,1.017
335.361,1.012
335.391,1.013
335.421,1.015
335.451,1.014
335.481,1.014
335.511,1.013
335.541,1.015
335.571,1.012
335.601,1.012
335.631,1.012
335.661,1.014
335.691,1.012
335.721,1.014
335.751,1.013
335.781,1.018
335.811,1.011
335.841,1.011
335.871,1.012
335.901,1.014
335.931,1.013
335.961,1.014
335.991,1.011
336.021,1.011
336.051,1.017
336.081,1.018
336.111,1.012
336.141,1.014
336.171,1.013
336.201,1.018
336.231,1.015
336.261,1.016
336.291,1.017
336.321,1.014
336.351,1.011
336.381,1.014
336.411,1.014
336.441,1.013
336.471,1.016
336.501,1.013
336.531,1.021
336.561,1.012
336.591,1.012
336.621,1.013
336.651,1.013
336.681,1.012
336.711,1.015
336.741,1.013
336.771,1.014
336.801,1.012
336.831,1.012
336.861,1.010
336.891,1.015
336.921,1.014
336.951,1.014
336.981,1.013
337.011,1.013
337.041,1.018
337.071,1.014
337.101,1.012
337.131,1.013
337.161,1.011
337.191,1.012
337.221,1.013
337.251,1.018
337.281,1.015
337.311,1.014
337.341,1.014
337.371,1.014
337.401,1.010
337.431,1.014
337.461,1.016
337.491,1.010
337.521,1.015
337.551,1.017
337.581,1.011
337.611,1.011
337.641,1.014
337.671,1.011
337.701,1.011
337.731,1.015
337.761,1.013
337.791,1.016
337.821,1.015
337.851,1.017
337.881,1.016
337.911,1.013
337.941,1.016
337.971,1.016
338.001,1.019
338.031,1.014
338.061,1.017
338.091,1.013
338.121,1.013
338.151,1.013
338.181,1.018
338.211,1.008
338.241,1.015
338.271,1.016
338.301,1.015
338.331,1.012
338.361,1.016
338.391,1.011
338.421,1.015
338.451,1.014
338.481,1.012
338.511,1.012
338.541,1.013
338.571,1.013
338.601,1.015
338.631,1.015
338.661,1.013
338.691,1.013
338.721,1.017
338.751,1.016
338.781,1.011
338.811,1.010
338.841,1.013
338.871,1.015
338.901,1.012
338.931,1.018
338.961,1.011
338.991,1.016
339.021,1.018
339.051,1.011
339.081,1.014
339.111,1.014
339.141,1.013
339.171,1.016
339.201,1.015
339.231,1.009
339.261,1.012
339.291,1.015
339.321,1.014
339.351,1.016
339.381,1.013
339.411,1.012
339.441,1.013
339.471,1.014
339.501,1.018
339.531,1.014
339.561,1.013
339.591,1.013
339.621,1.015
339.651,1.010
339.681,1.013
339.711,1.012
339.741,1.012
339.771,1.016
339.801,1.015
339.831,1.016
339.861,1.011
339.891,1.015
339.921,1.010
339.951,1.013
339.981,1.018
340.011,1.014
340.041,1.016
340.071,1.016
340.101,1.016
340.131,1.009
340.161,1.013
340.191,1.011
340.221,1.013
340.251,1.015
340.281,1.019
340.311,1.012
340.341,1.012
340.371,1.014
340.401,1.014
340.431,1.012
340.461,1.016
340.491,1.013
340.521,1.013
340.551,1.013
340.581,1.011
340.611,1.013
340.641,1.014
340.671,1.011
340.701,1.013
340.731,1.018
340.761,1.013
340.791,1.015
340.821,1.010
340.851,1.012
340.881,1.014
340.911,1.009
340.941,1.015
340.971,1.012
341.001,1.016
341.031,1.015
341.061,1.016
341.091,1.014
341.121,1.014
341.151,1.014
341.181,1.015
341.211,1.011
341.241,1.012
341.271,1.015
341.301,1.013
341.331,1.012
341.361,1.014
341.391,1.013
341.421,1.012
341.451,1.014
341.481,1.018
341.511,1.014
341.541,1.014
341.571,1.016
341.601,1.015
341.631,1.011
341.661,1.014
341.691,1.017
341.721,1.014
341.751,1.017
341.781,1.011
341.811,1.015
341.841,1.012
341.871,1.010
341.901,1.011
341.931,1.016
341.961,1.012
341.991,1.013
342.021,1.012
342.051,1.016
342.081,1.011
342.111,1.013
342.141,1.012
342.171,1.014
342.201,1.018
342.231,1.017
342.261,1.014
342.291,1.016
342.321,1.011
342.351,1.017
342.381,1.012
342.411,1.010
342.441,1.013
342.471,1.011
342.501,1.017
342.531,1.016
342.561,1.012
342.591,1.013
342.621,1.015
342.651,1.012
342.681,1.013
342.711,1.014
342.741,1.011
342.771,1.015
342.801,1.016
342.831,1.015
342.861,1.013
342.891,1.016
342.921,1.014
342.951,1.017
342.981,1.015
343.011,1.013
343.041,1.015
343.071,1.012
343.101,1.014
343.131,1.015
343.161,1.009
343.191,1.015
343.221,1.012
343.251,1.019
343.281,1.016
343.311,1.015
343.341,1.010
343.371,1.017
343.401,1.016
343.431,1.013
343.461,1.017
343.491,1.014
343.521,1.014
343.551,1.015
343.581,1.013
343.611,1.012
343.641,1.013
343.671,1.016
343.701,1.013
343.731,1.014
343.761,1.014
343.791,1.015
343.821,1.011
343.851,1.013
343.881,1.014
343.911,1.010
343.941,1.015
343.971,1.016
344.001,1.017
344.031,1.012
344.061,1.014
344.091,1.013
344.121,1.015
344.151,1.012
344.181,1.018
344.211,1.011
344.241,1.016
344.271,1.016
344.301,1.015
344.331,1.012
344.361,1.013
344.391,1.012
344.421,1.013
344.451,1.014
344.481,1.015
344.511,1.013
344.541,1.013
344.571,1.013
344.601,1.014
344.631,1.013
344.661,1.016
344.691,1.012
344.721,1.017
344.751,1.015
344.781,1.015
344.811,1.011
344.841,1.015
344.871,1.013
344.901,1.016
344.931,1.010
344.961,1.016
344.991,1.015
345.021,1.016
345.051,1.012
345.081,1.013
345.111,1.012
345.141,1.012
345.171,1.016
345.201,1.015
345.231,1.015
345.261,1.012
345.291,1.014
345.321,1.014
345.351,1.010
345.381,1.014
345.411,1.016
345.441,1.018
345.471,1.011
345.501,1.012
345.531,1.013
345.561,1.014
345.591,1.012
345.621,1.018
345.651,1.012
345.681,1.012
345.711,1.017
345.741,1.017
345.771,1.013
345.801,1.014
345.831,1.013
345.861,1.015
345.891,1.018
345.921,1.014
345.951,1.013
345.981,1.012
346.011,1.014
346.041,1.012
346.071,1.011
346.101,1.013
346.131,1.016
346.161,1.021
346.191,1.016
346.221,1.014
346.251,1.012
346.281,1.013
346.311,1.013
346.341,1.018
346.371,1.011
346.401,1.013
346.431,1.016
346.461,1.015
346.491,1.012
346.521,1.013
346.551,1.011
346.581,1.015
346.611,1.015
346.641,1.017
346.671,1.015
346.701,1.014
346.731,1.016
346.761,1.012
346.791,1.009
346.821,1.014
346.851,1.018
346.881,1.018
346.911,1.014
346.941,1.014
346.971,1.015
347.001,1.013
347.031,1.014
347.061,1.019
347.091,1.011
347.121,1.019
347.151,1.018
347.181,1.012
347.211,1.010
347.241,1.014
347.271,1.013
347.301,1.014
347.331,1.013
347.361,1.013
347.391,1.012
347.421,1.018
347.451,1.013
347.481,1.017
347.511,1.013
347.541,1.016
347.571,1.015
347.601,1.017
347.631,1.013
347.661,1.015
347.691,1.011
347.721,1.013
347.751,1.013
347.781,1.015
347.811,1.011
347.841,1.015
347.871,1.016
347.901,1.015
347.931,1.011
347.961,1.014
347.991,1.013
348.021,1.015
348.051,1.015
348.081,1.014
348.111,1.014
348.141,1.014
348.171,1.013
348.201,1.009
348.231,1.012
348.261,1.014
348.291,1.016
348.321,1.013
348.351,1.014
348.381,1.013
348.411,1.015
348.441,1.013
348.471,1.014
348.501,1.012
348.531,1.016
348.561,1.015
348.591,1.014
348.621,1.013
348.651,1.017
348.681,1.014
348.711,1.010
348.741,1.016
348.771,1.015
348.801,1.016
348.831,1.013
348.861,1.009
348.891,1.015
348.921,1.011
348.951,1.014
348.981,1.014
349.011,1.018
349.041,1.016
349.071,1.013
349.101,1.011
349.131,1.013
349.161,1.013
349.191,1.014
349.221,1.012
349.251,1.011
349.281,1.015
349.311,1.015
349.341,1.013
349.371,1.012
349.401,1.011
349.431,1.014
349.461,1.016
349.491,1.012
349.521,1.014
349.551,1.014
349.581,1.015
349.611,1.016
349.641,1.014
349.671,1.011
349.701,1.016
349.731,1.016
349.761,1.018
349.791,1.012
349.821,1.017
349.851,1.016
349.881,1.010
349.911,1.014
349.941,1.015
349.971,1.013
350.001,1.018
350.031,1.017
350.061,1.012
350.091,1.011
350.121,1.012
350.151,1.012
350.181,1.012
350.211,1.014
350.241,1.012
350.271,1.016
350.301,1.011
350.331,1.014
350.361,1.012
350.391,1.012
350.421,1.014
350.451,1.013
350.481,1.019
350.511,1.013
350.541,1.012
350.571,1.012
350.601,1.015
350.631,1.009
350.661,1.016
350.691,1.014
350.721,1.011
350.751,1.013
350.781,1.015
350.811,1.012
350.841,1.011
350.871,1.014
350.901,1.010
350.931,1.016
350.961,1.021
350.991,1.016
351.021,1.014
351.051,1.014
351.081,1.015
351.111,1.014
351.141,1.013
351.171,1.011
351.201,1.017
351.231,1.015
351.261,1.012
351.291,1.013
351.321,1.016
351.351,1.010
351.381,1.009
351.411,1.016
351.441,1.010
351.471,1.018
351.501,1.016
351.531,1.015
351.561,1.015
351.591,1.015
351.621,1.013
351.651,1.012
351.681,1.013
351.711,1.013
351.741,1.015
351.771,1.012
351.801,1.012
351.831,1.011
351.861,1.014
351.891,1.013
351.921,1.013
351.951,1.019
351.981,1.013
352.011,1.013
352.041,1.015
352.071,1.011
352.101,1.015
352.131,1.014
352.161,1.019
352.191,1.009
352.221,1.015
352.251,1.014
352.281,1.014
352.311,1.014
352.341,1.016
352.371,1.013
352.401,1.015
352.431,1.017
352.461,1.012
352.491,1.015
352.521,1.012
352.551,1.012
352.581,1.018
352.611,1.017
352.641,1.014
352.671,1.015
352.701,1.014
352.731,1.016
352.761,1.011
352.791,1.009
352.821,1.011
352.851,1.014
352.881,1.014
352.911,1.015
352.941,1.010
352.971,1.016
353.001,1.018
353.031,1.015
353.061,1.012
353.091,1.016
353.121,1.016
353.151,1.016
353.181,1.018
353.211,1.016
353.241,1.013
353.271,1.018
353.301,1.014
353.331,1.015
353.361,1.015
353.391,1.014
353.421,1.012
353.451,1.019
353.481,1.016
353.511,1.011
353.541,1.012
353.571,1.014
353.601,1.015
353.631,1.014
353.661,1.019
353.691,1.013
353.721,1.015
353.751,1.018
353.781,1.014
353.811,1.011
353.841,1.013
353.871,1.015
353.901,1.013
353.931,1.017
353.961,1.017
353.991,1.013
354.021,1.016
354.051,1.015
354.081,1.014
354.111,1.012
354.141,1.014
354.171,1.015
354.201,1.016
354.231,1.012
354.261,1.014
354.291,1.013
354.321,1.011
354.351,1.011
354.381,1.016
354.411,1.010
354.441,1.018
354.471,1.015
354.501,1.010
354.531,1.015
354.561,1.012
354.591,1.013
354.621,1.013
354.651,1.017
354.681,1.018
354.711,1.016
354.741,1.016
354.771,1.013
354.801,1.009
354.831,1.013
354.861,1.011
354.891,1.020
354.921,1.014
354.951,1.013
354.981,1.011
355.011,1.012
355.041,1.011
355.071,1.014
355.101,1.010
355.131,1.015
355.161,1.018
355.191,1.012
355.221,1.016
355.251,1.015
355.281,1.015
355.311,1.013
355.341,1.015
355.371,1.015
355.401,1.015
355.431,1.012
355.461,1.016
355.491,1.011
355.521,1.012
355.551,1.015
355.581,1.017
355.611,1.014
355.641,1.013
355.671,1.014
355.701,1.016
355.731,1.015
355.761,1.011
355.791,1.017
355.821,1.012
355.851,1.017
355.881,1.012
355.911,1.016
355.941,1.010
355.971,1.012
356.001,1.012
356.031,1.015
356.061,1.014
356.091,1.015
356.121,1.012
356.151,1.010
356.181,1.019
356.211,1.016
356.241,1.012
356.271,1.014
356.301,1.014
356.331,1.018
356.361,1.015
356.391,1.014
356.421,1.013
356.451,1.015
356.481,1.018
356.511,1.018
356.541,1.013
356.571,1.013
356.601,1.015
356.631,1.016
356.661,1.012
356.691,1.014
356.721,1.012
356.751,1.009
356.781,1.017
356.811,1.013
356.841,1.017
356.871,1.013
356.901,1.015
356.931,1.012
356.961,1.012
356.991,1.011
357.021,1.015
357.051,1.016
357.081,1.016
357.111,1.013
357.141,1.013
357.171,1.013
357.201,1.013
357.231,1.014
357.261,1.016
357.291,1.013
357.321,1.015
357.351,1.016
357.381,1.012
357.411,1.017
357.441,1.012
357.471,1.012
357.501,1.011
357.531,1.014
357.561,1.014
357.591,1.014
357.621,1.012
357.651,1.015
357.681,1.017
357.711,1.014
357.741,1.014
357.771,1.013
357.801,1.019
357.831,1.012
357.861,1.012
357.891,1.011
357.921,1.015
357.951,1.011
357.981,1.013
358.011,1.013
358.041,1.011
358.071,1.017
358.101,1.015
358.131,1.011
358.161,1.015
358.191,1.013
358.221,1.016
358.251,1.013
358.281,1.016
358.311,1.015
358.341,1.015
358.371,1.012
358.401,1.015
358.431,1.014
358.461,1.017
358.491,1.011
358.521,1.012
358.551,1.019
358.581,1.017
358.611,1.012
358.641,1.013
358.671,1.016
358.701,1.015
358.731,1.015
358.761,1.013
358.791,1.012
358.821,1.017
358.851,1.017
358.881,1.015
358.911,1.012
358.941,1.012
358.971,1.012
359.001,1.015
359.031,1.012
359.061,1.013
359.091,1.013
359.121,1.015
359.151,1.015
359.181,1.014
359.211,1.017
359.241,1.012
359.271,1.013
359.301,1.017
359.331,1.017
359.361,1.015
359.391,1.011
359.421,1.013
359.451,1.016
359.481,1.011
359.511,1.014
359.541,1.017
359.571,1.010
359.601,1.015
359.631,1.016
359.661,1.016
359.691,1.015
359.721,1.013
359.751,1.011
359.781,1.015
359.811,1.013
359.841,1.017
359.871,1.010
359.901,1.012
359.931,1.016
359.961,1.014
359.991,1.014
360.021,1.015
360.051,1.014
360.081,1.013
360.111,1.014
360.141,1.018
360.171,1.015
360.201,1.015
360.231,1.011
360.261,1.015
360.291,1.011
360.321,1.014
360.351,1.018
360.381,1.008
360.411,1.014
360.441,1.016
360.471,1.015
360.501,1.011
360.531,1.010
360.561,1.013
360.591,1.016
360.621,1.014
360.651,1.009
360.681,1.012
360.711,1.012
360.741,1.013
360.771,1.014
360.801,1.014
360.831,1.012
360.861,1.015
360.891,1.017
360.921,1.020
360.951,1.012
360.981,1.014
361.011,1.014
361.041,1.014
361.071,1.012
361.101,1.017
361.131,1.015
361.161,1.011
361.191,1.015
361.221,1.011
361.251,1.012
361.281,1.012
361.311,1.014
361.341,1.015
361.371,1.017
361.401,1.016
361.431,1.016
361.461,1.014
361.491,1.014
361.521,1.016
361.551,1.014
361.581,1.011
361.611,1.013
361.641,1.012
361.671,1.017
361.701,1.014
361.731,1.009
361.761,1.012
361.791,1.014
361.821,1.016
361.851,1.014
361.881,1.015
361.911,1.012
361.941,1.016
361.971,1.016
362.001,1.014
362.031,1.015
362.061,1.014
362.091,1.014
362.121,1.015
362.151,1.014
362.181,1.016
362.211,1.012
362.241,1.012
362.271,1.011
362.301,1.014
362.331,1.016
362.361,1.014
362.391,1.010
362.421,1.013
362.451,1.015
362.481,1.018
362.511,1.013
362.541,1.015
362.571,1.011
362.601,1.011
362.631,1.013
362.661,1.017
362.691,1.012
362.721,1.016
362.751,1.014
362.781,1.016
362.811,1.011
362.841,1.013
362.871,1.016
362.901,1.014
362.931,1.017
362.961,1.012
362.991,1.017
363.021,1.014
363.051,1.015
363.081,1.016
363.111,1.015
363.141,1.012
363.171,1.013
363.201,1.012
363.231,1.017
363.261,1.017
363.291,1.014
363.321,1.013
363.351,1.014
363.381,1.015
363.411,1.014
363.441,1.016
363.471,1.009
363.501,1.013
363.531,1.016
363.561,1.013
363.591,1.012
363.621,1.014
363.651,1.013
363.681,1.014
363.711,1.016
363.741,1.012
363.771,1.014
363.801,1.012
363.831,1.011
363.861,1.018
363.891,1.015
363.921,1.012
363.951,1.016
363.981,1.011
364.011,1.022
364.041,1.011
364.071,1.011
364.101,1.010
364.131,1.012
364.161,1.012
364.191,1.014
364.221,1.009
364.251,1.012
364.281,1.015
364.311,1.017
364.341,1.012
364.371,1.015
364.401,1.014
364.431,1.014
364.461,1.017
364.491,1.016
364.521,1.017
364.551,1.012
364.581,1.013
364.611,1.013
364.641,1.015
364.671,1.015
364.701,1.012
364.731,1.015
364.761,1.010
364.791,1.017
364.821,1.014
364.851,1.012
364.881,1.012
