df_hash,22ZHK4.BUJ0BH
289.373,1.077
289.403,1.090
289.433,1.091
289.463,1.078
289.493,1.081
289.523,1.080
289.553,1.072
289.583,1.078
289.613,1.079
289.643,1.082
289.673,1.072
289.703,1.079
289.733,1.077
289.763,1.072
289.793,1.075
289.823,1.081
289.853,1.083
289.883,1.078
289.913,1.085
289.943,1.075
289.973,1.071
290.003,1.081
290.033,1.091
290.063,1.079
290.093,1.080
290.123,1.078
290.153,1.074
290.183,1.082
290.213,1.085
290.243,1.083
290.273,1.080
290.303,1.083
290.333,1.082
290.363,1.088
290.393,1.078
290.423,1.077
290.453,1.076
290.483,1.080
290.513,1.084
290.543,1.083
290.573,1.083
290.603,1.082
290.633,1.081
290.663,1.078
290.693,1.077
290.723,1.081
290.753,1.086
290.783,1.077
290.813,1.077
290.843,1.081
290.873,1.082
290.903,1.074
290.933,1.080
290.963,1.086
290.993,1.079
291.023,1.081
291.053,1.081
291.083,1.078
291.113,1.082
291.143,1.088
291.173,1.089
291.203,1.076
291.233,1.074
291.263,1.084
291.293,1.080
291.323,1.074
291.353,1.084
291.383,1.080
291.413,1.081
291.443,1.083
291.473,1.087
291.503,1.080
291.533,1.082
291.563,1.083
291.593,1.080
291.623,1.081
291.653,1.081
291.683,1.078
291.713,1.073
291.743,1.084
291.773,1.083
291.803,1.080
291.833,1.082
291.863,1.081
291.893,1.080
291.923,1.078
291.953,1.083
291.983,1.080
292.013,1.078
292.043,1.084
292.073,1.084
292.103,1.080
292.133,1.077
292.163,1.088
292.193,1.086
292.223,1.085
292.253,1.084
292.283,1.085
292.313,1.079
292.343,1.079
292.373,1.083
292.403,1.080
292.433,1.082
292.463,1.073
292.493,1.080
292.523,1.079
292.553,1.081
292.583,1.078
292.613,1.086
292.643,1.088
292.673,1.082
292.703,1.085
292.733,1.082
292.763,1.087
292.793,1.075
292.823,1.077
292.853,1.085
292.883,1.084
292.913,1.081
292.943,1.090
292.973,1.078
293.003,1.072
293.033,1.080
293.063,1.085
293.093,1.079
293.123,1.079
293.153,1.087
293.183,1.086
293.213,1.079
293.243,1.079
293.273,1.084
293.303,1.082
293.333,1.079
293.363,1.080
293.393,1.083
293.423,1.085
293.453,1.079
293.483,1.086
293.513,1.084
293.543,1.078
293.573,1.087
293.603,1.087
293.633,1.082
293.663,1.080
293.693,1.082
293.723,1.078
293.753,1.070
293.783,1.072
293.813,1.077
293.843,1.083
293.873,1.088
293.903,1.080
293.933,1.083
293.963,1.088
293.993,1.083
294.023,1.082
294.053,1.084
294.083,1.084
294.113,1.076
294.143,1.078
294.173,1.087
294.203,1.080
294.233,1.071
294.263,1.086
294.293,1.090
294.323,1.086
294.353,1.081
294.383,1.086
294.413,1.082
294.443,1.084
294.473,1.092
294.503,1.080
294.533,1.080
294.563,1.085
294.593,1.082
294.623,1.083
294.653,1.087
294.683,1.078
294.713,1.082
294.743,1.082
294.773,1.083
294.803,1.083
294.833,1.080
294.863,1.084
294.893,1.091
294.923,1.086
294.953,1.077
294.983,1.077
295.013,1.075
295.043,1.078
295.073,1.076
295.103,1.081
295.133,1.085
295.163,1.080
295.193,1.089
295.223,1.081
295.253,1.085
295.283,1.077
295.313,1.084
295.343,1.083
295.373,1.084
295.403,1.079
295.433,1.089
295.463,1.092
295.493,1.084
295.523,1.079
295.553,1.088
295.583,1.093
295.613,1.088
295.643,1.078
295.673,1.074
295.703,1.086
295.733,1.100
295.763,1.073
295.793,1.080
295.823,1.087
295.853,1.103
295.883,1.078
295.913,1.069
295.943,1.061
295.973,1.069
296.003,1.094
296.033,1.087
296.063,1.096
296.093,1.079
296.123,1.081
296.153,1.086
296.183,1.084
296.213,1.082
296.243,1.087
296.273,1.074
296.303,1.078
296.333,1.083
296.363,1.084
296.393,1.098
296.423,1.089
296.453,1.080
296.483,1.084
296.513,1.082
296.543,1.091
296.573,1.087
296.603,1.084
296.633,1.079
296.663,1.083
296.693,1.085
296.723,1.086
296.753,1.081
296.783,1.082
296.813,1.092
296.843,1.090
296.873,1.086
296.903,1.083
296.933,1.092
296.963,1.086
296.993,1.080
297.023,1.088
297.053,1.092
297.083,1.075
297.113,1.070
297.143,1.082
297.173,1.083
297.203,1.086
297.233,1.080
297.263,1.088
297.293,1.081
297.323,1.087
297.353,1.094
297.383,1.087
297.413,1.084
297.443,1.090
297.473,1.094
297.503,1.088
297.533,1.093
297.563,1.096
297.593,1.090
297.623,1.085
297.653,1.088
297.683,1.088
297.713,1.088
297.743,1.084
297.773,1.081
297.803,1.087
297.833,1.091
297.863,1.093
297.893,1.086
297.923,1.089
297.953,1.095
297.983,1.095
298.013,1.087
298.043,1.085
298.073,1.092
298.103,1.093
298.133,1.091
298.163,1.088
298.193,1.093
298.223,1.090
298.253,1.092
298.283,1.089
298.313,1.087
298.343,1.085
298.373,1.092
298.403,1.091
298.433,1.081
298.463,1.084
298.493,1.097
298.523,1.086
298.553,1.091
298.583,1.099
298.613,1.090
298.643,1.077
298.673,1.082
298.703,1.084
298.733,1.079
298.763,1.085
298.793,1.097
298.823,1.090
298.853,1.090
298.883,1.086
298.913,1.089
298.943,1.089
298.973,1.083
299.003,1.088
299.033,1.083
299.063,1.088
299.093,1.084
299.123,1.089
299.153,1.093
299.183,1.085
299.213,1.083
299.243,1.095
299.273,1.094
299.303,1.080
299.333,1.084
299.363,1.086
299.393,1.092
299.423,1.086
299.453,1.083
299.483,1.091
299.513,1.089
299.543,1.092
299.573,1.090
299.603,1.085
299.633,1.085
299.663,1.087
299.693,1.091
299.723,1.089
299.753,1.086
299.783,1.087
299.813,1.089
299.843,1.087
299.873,1.092
299.903,1.092
299.933,1.086
299.963,1.085
299.993,1.086
300.023,1.085
300.053,1.087
300.083,1.091
300.113,1.091
300.143,1.089
300.173,1.087
300.203,1.085
300.233,1.091
300.263,1.086
300.293,1.088
300.323,1.092
300.353,1.088
300.383,1.082
300.413,1.084
300.443,1.091
300.473,1.086
300.503,1.090
300.533,1.092
300.563,1.088
300.593,1.078
300.623,1.085
300.653,1.082
300.683,1.088
300.713,1.088
300.743,1.092
300.773,1.088
300.803,1.089
300.833,1.087
300.863,1.085
300.893,1.086
300.923,1.088
300.953,1.090
300.983,1.093
301.013,1.090
301.043,1.090
301.073,1.083
301.103,1.083
301.133,1.092
301.163,1.087
301.193,1.088
301.223,1.091
301.253,1.095
301.283,1.085
301.313,1.089
301.343,1.089
301.373,1.085
301.403,1.093
301.433,1.095
301.463,1.083
301.493,1.084
301.523,1.092
301.553,1.090
301.583,1.101
301.613,1.091
301.643,1.085
301.673,1.084
301.703,1.078
301.733,1.092
301.763,1.085
301.793,1.090
301.823,1.091
301.853,1.090
301.883,1.075
301.913,1.078
301.943,1.086
301.973,1.077
302.003,1.094
302.033,1.099
302.063,1.088
302.093,1.093
302.123,1.084
302.153,1.092
302.183,1.099
302.213,1.088
302.243,1.086
302.273,1.086
302.303,1.085
302.333,1.088
302.363,1.076
302.393,1.095
302.423,1.094
302.453,1.089
302.483,1.088
302.513,1.098
302.543,1.093
302.573,1.087
302.603,1.086
302.633,1.078
302.663,1.085
302.693,1.079
302.723,1.091
302.753,1.087
302.783,1.089
302.813,1.097
302.843,1.092
302.873,1.098
302.903,1.083
302.933,1.082
302.963,1.094
302.993,1.090
303.023,1.081
303.053,1.084
303.083,1.083
303.113,1.087
303.143,1.086
303.173,1.097
303.203,1.095
303.233,1.094
303.263,1.093
303.293,1.097
303.323,1.091
303.353,1.088
303.383,1.082
303.413,1.086
303.443,1.086
303.473,1.090
303.503,1.081
303.533,1.087
303.563,1.093
303.593,1.087
303.623,1.092
303.653,1.089
303.683,1.087
303.713,1.092
303.743,1.086
303.773,1.087
303.803,1.086
303.833,1.091
303.863,1.092
303.893,1.083
303.923,1.085
303.953,1.104
303.983,1.104
304.013,1.078
304.043,1.095
304.073,1.090
304.103,1.084
304.133,1.088
304.163,1.097
304.193,1.088
304.223,1.091
304.253,1.098
304.283,1.082
304.313,1.092
304.343,1.090
304.373,1.084
304.403,1.083
304.433,1.083
304.463,1.092
304.493,1.093
304.523,1.096
304.553,1.093
304.583,1.091
304.613,1.085
304.643,1.098
304.673,1.081
304.703,1.093
304.733,1.088
304.763,1.090
304.793,1.092
304.823,1.096
304.853,1.088
304.883,1.088
304.913,1.094
304.943,1.095
304.973,1.084
305.003,1.085
305.033,1.091
305.063,1.091
305.093,1.087
305.123,1.094
305.153,1.082
305.183,1.081
305.213,1.087
305.243,1.095
305.273,1.081
305.303,1.084
305.333,1.096
305.363,1.088
305.393,1.088
305.423,1.084
305.453,1.095
305.483,1.086
305.513,1.088
305.543,1.095
305.573,1.100
305.603,1.092
305.633,1.083
305.663,1.089
305.693,1.088
305.723,1.090
305.753,1.089
305.783,1.095
305.813,1.101
305.843,1.106
305.873,1.100
305.903,1.104
305.933,1.103
305.963,1.104
305.993,1.113
306.023,1.092
306.053,1.083
306.083,1.081
306.113,1.084
306.143,1.081
306.173,1.083
306.203,1.107
306.233,1.084
306.263,1.053
306.293,1.037
306.323,1.028
306.353,1.087
306.383,1.116
306.413,1.066
306.443,1.033
306.473,1.035
306.503,1.049
306.533,1.054
306.563,1.066
306.593,1.067
306.623,1.053
306.653,1.068
306.683,1.092
306.713,1.070
306.743,1.063
306.773,1.084
306.803,1.093
306.833,1.088
306.863,1.080
306.893,1.073
306.923,1.073
306.953,1.079
306.983,1.078
307.013,1.081
307.043,1.076
307.073,1.066
307.103,1.084
307.133,1.067
307.163,1.071
307.193,1.072
307.223,1.076
307.253,1.070
307.283,1.063
307.313,1.077
307.343,1.075
307.373,1.070
307.403,1.076
307.433,1.080
307.463,1.075
307.493,1.066
307.523,1.070
307.553,1.077
307.583,1.073
307.613,1.079
307.643,1.077
307.673,1.073
307.703,1.067
307.733,1.067
307.763,1.075
307.793,1.070
307.823,1.075
307.853,1.071
307.883,1.072
307.913,1.076
307.943,1.075
307.973,1.071
308.003,1.073
308.033,1.077
308.063,1.074
308.093,1.071
308.123,1.068
308.153,1.074
308.183,1.077
308.213,1.072
308.243,1.073
308.273,1.074
308.303,1.079
308.333,1.067
308.363,1.074
308.393,1.077
308.423,1.070
308.453,1.064
308.483,1.069
308.513,1.074
308.543,1.070
308.573,1.078
308.603,1.070
308.633,1.071
308.663,1.066
308.693,1.071
308.723,1.078
308.753,1.070
308.783,1.062
308.813,1.062
308.843,1.066
308.873,1.069
308.903,1.073
308.933,1.078
308.963,1.071
308.993,1.076
309.023,1.071
309.053,1.066
309.083,1.072
309.113,1.077
309.143,1.068
309.173,1.071
309.203,1.063
309.233,1.072
309.263,1.070
309.293,1.073
309.323,1.072
309.353,1.064
309.383,1.069
309.413,1.080
309.443,1.072
309.473,1.067
309.503,1.075
309.533,1.076
309.563,1.074
309.593,1.062
309.623,1.066
309.653,1.082
309.683,1.069
309.713,1.074
309.743,1.077
309.773,1.069
309.803,1.075
309.833,1.077
309.863,1.076
309.893,1.076
309.923,1.072
309.953,1.070
309.983,1.066
310.013,1.081
310.043,1.080
310.073,1.068
310.103,1.071
310.133,1.068
310.163,1.070
310.193,1.074
310.223,1.068
310.253,1.065
310.283,1.074
310.313,1.077
310.343,1.067
310.373,1.068
310.403,1.068
310.433,1.073
310.463,1.069
310.493,1.073
310.523,1.074
310.553,1.067
310.583,1.075
310.613,1.072
310.643,1.072
310.673,1.070
310.703,1.070
310.733,1.072
310.763,1.077
310.793,1.071
310.823,1.061
310.853,1.067
310.883,1.072
310.913,1.071
310.943,1.071
310.973,1.071
311.003,1.078
311.033,1.067
311.063,1.072
311.093,1.074
311.123,1.068
311.153,1.069
311.183,1.080
311.213,1.077
311.243,1.077
311.273,1.079
311.303,1.078
311.333,1.069
311.363,1.071
311.393,1.070
311.423,1.079
311.453,1.076
311.483,1.076
311.513,1.073
311.543,1.068
311.573,1.071
311.603,1.077
311.633,1.074
311.663,1.067
311.693,1.078
311.723,1.080
311.753,1.073
311.783,1.068
311.813,1.075
311.843,1.077
311.873,1.071
311.903,1.075
311.933,1.075
311.963,1.068
311.993,1.078
312.023,1.075
312.053,1.066
312.083,1.072
312.113,1.072
312.143,1.077
312.173,1.077
312.203,1.072
312.233,1.073
312.263,1.078
312.293,1.077
312.323,1.070
312.353,1.070
312.383,1.076
312.413,1.070
312.443,1.074
312.473,1.076
312.503,1.066
312.533,1.071
312.563,1.077
312.593,1.075
312.623,1.068
312.653,1.072
312.683,1.080
312.713,1.068
312.743,1.075
312.773,1.076
312.803,1.070
312.833,1.076
312.863,1.074
312.893,1.071
312.923,1.070
312.953,1.070
312.983,1.073
313.013,1.075
313.043,1.069
313.073,1.074
313.103,1.076
313.133,1.074
313.163,1.074
313.193,1.071
313.223,1.070
313.253,1.076
313.283,1.081
313.313,1.077
313.343,1.074
313.373,1.074
313.403,1.071
313.433,1.080
313.463,1.073
313.493,1.068
313.523,1.074
313.553,1.077
313.583,1.067
313.613,1.073
313.643,1.069
313.673,1.075
313.703,1.078
313.733,1.072
313.763,1.071
313.793,1.075
313.823,1.070
313.853,1.074
313.883,1.070
313.913,1.071
313.943,1.073
313.973,1.080
314.003,1.067
314.033,1.074
314.063,1.079
314.093,1.081
314.123,1.074
314.153,1.070
314.183,1.070
314.213,1.073
314.243,1.075
314.273,1.074
314.303,1.071
314.333,1.076
314.363,1.075
314.393,1.088
314.423,1.069
314.453,1.070
314.483,1.074
314.513,1.068
314.543,1.074
314.573,1.083
314.603,1.079
314.633,1.067
314.663,1.080
314.693,1.076
314.723,1.066
314.753,1.070
314.783,1.070
314.813,1.073
314.843,1.073
314.873,1.072
314.903,1.072
314.933,1.071
314.963,1.076
314.993,1.071
315.023,1.071
315.053,1.076
315.083,1.081
315.113,1.070
315.143,1.071
315.173,1.078
315.203,1.071
315.233,1.064
315.263,1.075
315.293,1.069
315.323,1.070
315.353,1.078
315.383,1.072
315.413,1.070
315.443,1.076
315.473,1.078
315.503,1.071
315.533,1.072
315.563,1.071
315.593,1.076
315.623,1.078
315.653,1.076
315.683,1.074
315.713,1.072
315.743,1.075
315.773,1.082
315.803,1.070
315.833,1.070
315.863,1.073
315.893,1.075
315.923,1.079
315.953,1.079
315.983,1.070
316.013,1.070
316.043,1.072
316.073,1.075
316.103,1.074
316.133,1.071
316.163,1.076
316.193,1.076
316.223,1.068
316.253,1.065
316.283,1.072
316.313,1.076
316.343,1.071
316.373,1.070
316.403,1.072
316.433,1.070
316.463,1.081
316.493,1.080
316.523,1.080
316.553,1.073
316.583,1.068
316.613,1.080
316.643,1.069
316.673,1.075
316.703,1.074
316.733,1.080
316.763,1.069
316.793,1.063
316.823,1.067
316.853,1.071
316.883,1.069
316.913,1.066
316.943,1.067
316.973,1.076
317.003,1.068
317.033,1.066
317.063,1.066
317.093,1.072
317.123,1.083
317.153,1.070
317.183,1.069
317.213,1.069
317.243,1.072
317.273,1.070
317.303,1.083
317.333,1.073
317.363,1.070
317.393,1.081
317.423,1.076
317.453,1.072
317.483,1.070
317.513,1.078
317.543,1.074
317.573,1.067
317.603,1.067
317.633,1.073
317.663,1.076
317.693,1.071
317.723,1.072
317.753,1.070
317.783,1.077
317.813,1.078
317.843,1.068
317.873,1.073
317.903,1.075
317.933,1.073
317.963,1.074
317.993,1.073
318.023,1.071
318.053,1.073
318.083,1.076
318.113,1.072
318.143,1.071
318.173,1.077
318.203,1.079
318.233,1.068
318.263,1.071
318.293,1.072
318.323,1.072
318.353,1.075
318.383,1.079
318.413,1.069
318.443,1.076
318.473,1.072
318.503,1.075
318.533,1.070
318.563,1.072
318.593,1.077
318.623,1.071
318.653,1.068
318.683,1.068
318.713,1.073
318.743,1.072
318.773,1.072
318.803,1.066
318.833,1.078
318.863,1.077
318.893,1.072
318.923,1.078
318.953,1.074
318.983,1.072
319.013,1.070
319.043,1.072
319.073,1.072
319.103,1.070
319.133,1.074
319.163,1.084
319.193,1.075
319.223,1.068
319.253,1.079
319.283,1.074
319.313,1.074
319.343,1.087
319.373,1.070
319.403,1.065
319.433,1.074
319.463,1.080
319.493,1.074
319.523,1.068
319.553,1.072
319.583,1.070
319.613,1.065
319.643,1.062
319.673,1.076
319.703,1.083
319.733,1.075
319.763,1.075
319.793,1.068
319.823,1.074
319.853,1.079
319.883,1.064
319.913,1.069
319.943,1.075
319.973,1.071
320.003,1.069
320.033,1.083
320.063,1.072
320.093,1.075
320.123,1.074
320.153,1.073
320.183,1.076
320.213,1.076
320.243,1.071
320.273,1.073
320.303,1.067
320.333,1.069
320.363,1.075
320.393,1.080
320.423,1.077
320.453,1.070
320.483,1.073
320.513,1.074
320.543,1.070
320.573,1.073
320.603,1.077
320.633,1.067
320.663,1.072
320.693,1.073
320.723,1.073
320.753,1.074
320.783,1.073
320.813,1.076
320.843,1.073
320.873,1.073
320.903,1.071
320.933,1.073
320.963,1.071
320.993,1.071
321.023,1.075
321.053,1.071
321.083,1.072
321.113,1.072
321.143,1.073
321.173,1.073
321.203,1.070
321.233,1.077
321.263,1.079
321.293,1.076
321.323,1.073
321.353,1.071
321.383,1.078
321.413,1.073
321.443,1.076
321.473,1.075
321.503,1.079
321.533,1.066
321.563,1.075
321.593,1.076
321.623,1.069
321.653,1.075
321.683,1.075
321.713,1.071
321.743,1.075
321.773,1.075
321.803,1.072
321.833,1.073
321.863,1.077
321.893,1.072
321.923,1.070
321.953,1.078
321.983,1.078
322.013,1.067
322.043,1.067
322.073,1.079
322.103,1.078
322.133,1.075
322.163,1.071
322.193,1.069
322.223,1.078
322.253,1.079
322.283,1.073
322.313,1.075
322.343,1.074
322.373,1.074
322.403,1.072
322.433,1.074
322.463,1.073
322.493,1.069
322.523,1.074
322.553,1.072
322.583,1.083
322.613,1.068
322.643,1.068
322.673,1.067
322.703,1.084
322.733,1.074
322.763,1.070
322.793,1.077
322.823,1.074
322.853,1.076
322.883,1.070
322.913,1.078
322.943,1.075
322.973,1.079
323.003,1.075
323.033,1.066
323.063,1.078
323.093,1.072
323.123,1.072
323.153,1.080
323.183,1.073
323.213,1.074
323.243,1.080
323.273,1.074
323.303,1.073
323.333,1.065
323.363,1.066
323.393,1.080
323.423,1.079
323.453,1.067
323.483,1.075
323.513,1.078
323.543,1.075
323.573,1.071
323.603,1.078
323.633,1.076
323.663,1.080
323.693,1.071
323.723,1.077
323.753,1.068
323.783,1.081
323.813,1.075
323.843,1.072
323.873,1.071
323.903,1.071
323.933,1.072
323.963,1.078
323.993,1.077
324.023,1.069
324.053,1.071
324.083,1.072
324.113,1.075
324.143,1.076
324.173,1.061
324.203,1.064
324.233,1.071
324.263,1.084
324.293,1.082
324.323,1.094
324.353,1.089
324.383,1.081
324.413,1.068
324.443,1.081
324.473,1.080
324.503,1.071
324.533,1.075
324.563,1.073
324.593,1.062
324.623,1.061
324.653,1.067
324.683,1.075
324.713,1.088
324.743,1.084
324.773,1.072
324.803,1.081
324.833,1.076
324.863,1.062
324.893,1.056
324.923,1.062
324.953,1.072
324.983,1.071
325.013,1.075
325.043,1.087
325.073,1.104
325.103,1.090
325.133,1.084
325.163,1.085
325.193,1.081
325.223,1.080
325.253,1.080
325.283,1.081
325.313,1.080
325.343,1.083
325.373,1.091
325.403,1.095
325.433,1.092
325.463,1.095
325.493,1.088
325.523,1.083
325.553,1.093
325.583,1.091
325.613,1.084
325.643,1.092
325.673,1.092
325.703,1.086
325.733,1.089
325.763,1.092
325.793,1.087
325.823,1.089
325.853,1.091
325.883,1.087
325.913,1.098
325.943,1.089
325.973,1.086
326.003,1.085
326.033,1.091
326.063,1.091
326.093,1.097
326.123,1.092
326.153,1.084
326.183,1.088
326.213,1.085
326.243,1.088
326.273,1.089
326.303,1.091
326.333,1.088
326.363,1.092
326.393,1.086
326.423,1.092
326.453,1.088
326.483,1.088
326.513,1.089
326.543,1.089
326.573,1.091
326.603,1.092
326.633,1.088
326.663,1.089
326.693,1.085
326.723,1.089
326.753,1.093
326.783,1.093
326.813,1.084
326.843,1.095
326.873,1.092
326.903,1.087
326.933,1.089
326.963,1.087
326.993,1.090
327.023,1.089
327.053,1.088
327.083,1.092
327.113,1.095
327.143,1.090
327.173,1.091
327.203,1.087
327.233,1.083
327.263,1.093
327.293,1.092
327.323,1.085
327.353,1.081
327.383,1.089
327.413,1.095
327.443,1.088
327.473,1.087
327.503,1.093
327.533,1.084
327.563,1.090
327.593,1.089
327.623,1.088
327.653,1.093
327.683,1.091
327.713,1.087
327.743,1.087
327.773,1.095
327.803,1.091
327.833,1.085
327.863,1.084
327.893,1.087
327.923,1.089
327.953,1.093
327.983,1.089
328.013,1.091
328.043,1.092
328.073,1.090
328.103,1.093
328.133,1.092
328.163,1.089
328.193,1.091
328.223,1.092
328.253,1.083
328.283,1.089
328.313,1.091
328.343,1.088
328.373,1.090
328.403,1.090
328.433,1.088
328.463,1.089
328.493,1.092
328.523,1.087
328.553,1.086
328.583,1.088
328.613,1.087
328.643,1.093
328.673,1.092
328.703,1.089
328.733,1.089
328.763,1.097
328.793,1.093
328.823,1.091
328.853,1.096
328.883,1.096
328.913,1.093
328.943,1.093
328.973,1.087
329.003,1.132
329.033,1.143
329.063,1.106
329.093,1.103
329.123,1.097
329.153,1.076
329.183,1.079
329.213,1.060
329.243,1.055
329.273,1.071
329.303,1.071
329.333,1.068
329.363,1.074
329.393,1.084
329.423,1.085
329.453,1.086
329.483,1.077
329.513,1.077
329.543,1.075
329.573,1.085
329.603,1.082
329.633,1.065
329.663,1.077
329.693,1.082
329.723,1.078
329.753,1.086
329.783,1.086
329.813,1.083
329.843,1.084
329.873,1.084
329.903,1.075
329.933,1.068
329.963,1.070
329.993,1.084
330.023,1.084
330.053,1.087
330.083,1.094
330.113,1.084
330.143,1.088
330.173,1.089
330.203,1.092
330.233,1.083
330.263,1.078
330.293,1.087
330.323,1.099
330.353,1.102
330.383,1.096
330.413,1.086
330.443,1.080
330.473,1.084
330.503,1.064
330.533,1.068
330.563,1.076
330.593,1.073
330.623,1.075
330.653,1.085
330.683,1.064
330.713,1.068
330.743,1.084
330.773,1.077
330.803,1.065
330.833,1.076
330.863,1.077
330.893,1.065
330.923,1.073
330.953,1.068
330.983,1.070
331.013,1.088
331.043,1.082
331.073,1.081
331.103,1.078
331.133,1.073
331.163,1.074
331.193,1.080
331.223,1.070
331.253,1.077
331.283,1.083
331.313,1.074
331.343,1.072
331.373,1.080
331.403,1.079
331.433,1.073
331.463,1.081
331.493,1.084
331.523,1.076
331.553,1.080
331.583,1.081
331.613,1.075
331.643,1.081
331.673,1.079
331.703,1.076
331.733,1.081
331.763,1.076
331.793,1.072
331.823,1.079
331.853,1.079
331.883,1.075
331.913,1.071
331.943,1.078
331.973,1.079
332.003,1.078
332.033,1.082
332.063,1.083
332.093,1.075
332.123,1.076
332.153,1.078
332.183,1.077
332.213,1.072
332.243,1.070
332.273,1.073
332.303,1.073
332.333,1.079
332.363,1.077
332.393,1.074
332.423,1.073
332.453,1.078
332.483,1.076
332.513,1.077
332.543,1.076
332.573,1.071
332.603,1.073
332.633,1.080
332.663,1.075
332.693,1.080
332.723,1.072
332.753,1.075
332.783,1.077
332.813,1.080
332.843,1.077
332.873,1.076
332.903,1.077
332.933,1.078
332.963,1.076
332.993,1.074
333.023,1.073
333.053,1.078
333.083,1.076
333.113,1.071
333.143,1.079
333.173,1.077
333.203,1.080
333.233,1.074
333.263,1.075
333.293,1.078
333.323,1.072
333.353,1.077
333.383,1.080
