df_hash,22ZHK4.S8VSPF
394.278,1.046
394.308,0.992
394.338,0.986
394.368,0.974
394.398,0.981
394.428,0.995
394.458,1.020
394.488,1.001
394.518,1.009
394.548,1.022
394.578,1.023
394.608,1.044
394.638,1.057
394.668,1.071
394.698,1.074
394.728,1.066
394.758,1.067
394.788,1.061
394.818,1.059
394.848,1.046
394.878,1.047
394.908,1.036
394.938,1.043
394.968,1.045
394.998,1.055
395.028,1.043
395.058,1.039
395.088,1.026
395.118,1.032
395.148,1.042
395.178,1.051
395.208,1.047
395.238,1.055
395.268,1.050
395.298,1.064
395.328,1.072
395.358,1.052
395.388,1.047
395.418,1.040
395.448,1.044
395.478,1.056
395.508,1.045
395.538,1.050
395.568,1.062
395.598,1.069
395.628,1.056
395.658,1.080
395.688,1.066
395.718,1.075
395.748,1.085
395.778,1.034
395.808,1.078
395.838,1.086
395.868,1.055
395.898,1.042
395.928,1.046
395.958,1.098
395.988,1.114
396.018,1.074
396.048,1.056
396.078,1.052
396.108,1.062
396.138,1.055
396.168,1.067
396.198,1.056
396.228,1.069
396.258,1.022
396.288,0.952
396.318,0.949
396.348,0.984
396.378,0.979
396.408,0.982
396.438,1.033
396.468,1.070
396.498,1.065
396.528,1.073
396.558,1.066
396.588,1.101
396.618,1.148
396.648,1.141
396.678,1.108
396.708,1.109
396.738,1.092
396.768,1.056
396.798,1.037
396.828,1.028
396.858,1.011
396.888,1.018
396.918,1.027
396.948,1.046
396.978,1.048
397.008,1.043
397.038,1.040
397.068,1.035
397.098,1.035
397.128,1.029
397.158,1.041
397.188,1.052
397.218,1.042
397.248,1.059
397.278,1.066
397.308,1.063
397.338,1.046
397.368,1.041
397.398,1.043
397.428,1.047
397.458,1.058
397.488,1.054
397.518,1.052
397.548,1.057
397.578,1.046
397.608,1.044
397.638,1.049
397.668,1.048
397.698,1.051
397.728,1.061
397.758,1.059
397.788,1.050
397.818,1.054
397.848,1.048
397.878,1.043
397.908,1.046
397.938,1.058
397.968,1.066
397.998,1.082
398.028,1.121
398.058,1.087
398.088,1.048
398.118,1.014
398.148,0.993
398.178,0.997
398.208,1.013
398.238,1.052
398.268,1.066
398.298,1.059
398.328,1.062
398.358,1.063
398.388,1.076
398.418,1.091
398.448,1.115
398.478,1.135
398.508,1.148
398.538,1.181
398.568,1.180
398.598,1.125
398.628,1.072
398.658,0.994
398.688,0.957
398.718,0.953
398.748,0.934
398.778,0.952
398.808,0.975
398.838,0.985
398.868,1.008
398.898,1.021
398.928,1.006
398.958,1.000
398.988,1.020
399.018,1.040
399.048,1.031
399.078,1.015
399.108,1.019
399.138,1.037
399.168,1.064
399.198,1.057
399.228,1.047
399.258,1.062
399.288,1.051
399.318,1.058
399.348,1.084
399.378,1.066
399.408,1.058
399.438,1.065
399.468,1.050
399.498,1.060
399.528,1.068
399.558,1.059
399.588,1.058
399.618,1.066
399.648,1.069
399.678,1.067
399.708,1.069
399.738,1.062
399.768,1.063
399.798,1.063
399.828,1.058
399.858,1.062
399.888,1.063
399.918,1.063
399.948,1.057
399.978,1.062
400.008,1.061
400.038,1.062
400.068,1.060
400.098,1.061
400.128,1.066
400.158,1.062
400.188,1.063
400.218,1.062
400.248,1.054
400.278,1.061
400.308,1.060
400.338,1.065
400.368,1.069
400.398,1.080
400.428,1.108
400.458,1.100
400.488,1.062
400.518,1.040
400.548,1.039
400.578,1.031
400.608,1.031
400.638,1.045
400.668,1.032
400.698,1.063
400.728,1.079
400.758,1.094
400.788,1.066
400.818,1.062
400.848,1.046
400.878,1.033
400.908,1.022
400.938,1.029
400.968,1.051
400.998,1.049
401.028,1.047
401.058,1.050
401.088,1.036
401.118,1.070
401.148,1.067
401.178,1.081
401.208,1.079
401.238,1.056
401.268,1.050
401.298,1.050
401.328,1.062
401.358,1.055
401.388,1.046
401.418,1.044
401.448,1.052
401.478,1.051
401.508,1.050
401.538,1.054
401.568,1.050
401.598,1.057
401.628,1.064
401.658,1.062
401.688,1.059
401.718,1.061
401.748,1.054
401.778,1.053
401.808,1.068
401.838,1.058
401.868,1.068
401.898,1.077
401.928,1.062
401.958,1.041
401.988,1.014
402.018,1.016
402.048,1.039
402.078,1.051
402.108,1.052
402.138,1.031
402.168,1.043
402.198,1.034
402.228,1.000
402.258,1.018
402.288,1.043
402.318,1.007
402.348,1.030
402.378,1.036
402.408,1.029
402.438,1.065
402.468,1.086
402.498,1.084
402.528,1.098
402.558,1.077
402.588,1.067
402.618,1.076
402.648,1.070
402.678,1.104
402.708,1.069
402.738,1.040
402.768,1.033
402.798,0.998
402.828,0.997
402.858,1.013
402.888,1.018
402.918,1.008
402.948,1.029
402.978,1.045
403.008,1.058
403.038,1.038
403.068,1.057
403.098,1.036
403.128,1.046
403.158,1.041
403.188,1.031
403.218,1.067
403.248,1.063
403.278,1.035
403.308,1.050
403.338,1.073
403.368,1.069
403.398,1.057
403.428,1.065
403.458,1.018
403.488,1.052
403.518,1.064
403.548,1.058
403.578,1.056
403.608,1.061
403.638,1.087
403.668,1.060
403.698,1.062
403.728,1.048
403.758,1.067
403.788,1.058
403.818,1.021
403.848,1.056
403.878,1.029
403.908,1.034
403.938,1.088
403.968,1.090
403.998,1.059
404.028,1.077
404.058,1.026
404.088,1.032
404.118,0.965
404.148,1.064
404.178,1.083
404.208,1.115
404.238,1.133
404.268,1.068
404.298,1.135
404.328,1.190
404.358,1.138
404.388,1.066
404.418,1.021
404.448,0.966
404.478,1.026
404.508,0.886
404.538,0.904
404.568,0.947
404.598,0.978
404.628,1.033
404.658,1.004
404.688,0.981
404.718,1.005
404.748,1.082
404.778,1.060
404.808,1.039
404.838,1.034
404.868,1.001
404.898,0.956
404.928,0.934
404.958,0.936
404.988,0.946
405.018,1.034
405.048,1.047
405.078,1.088
405.108,0.992
405.138,0.972
405.168,0.945
405.198,0.943
405.228,1.071
405.258,1.114
405.288,1.035
405.318,0.982
405.348,1.042
405.378,1.095
405.408,1.117
405.438,1.107
405.468,1.047
405.498,1.005
405.528,1.086
405.558,1.078
405.588,1.079
405.618,1.055
405.648,1.073
405.678,1.067
405.708,1.074
405.738,1.077
405.768,1.075
405.798,1.107
405.828,1.100
405.858,1.087
405.888,1.061
405.918,1.070
405.948,1.060
405.978,1.025
406.008,1.070
406.038,1.085
406.068,1.058
406.098,1.033
406.128,1.044
406.158,1.054
406.188,1.048
406.218,1.099
406.248,1.090
406.278,1.075
406.308,1.082
406.338,1.078
406.368,1.059
406.398,1.052
406.428,1.056
406.458,1.055
406.488,1.042
406.518,1.013
406.548,1.008
406.578,1.044
406.608,1.060
406.638,1.074
406.668,1.082
406.698,1.084
406.728,1.074
406.758,1.074
406.788,1.080
406.818,1.080
406.848,1.053
406.878,1.063
406.908,1.066
406.938,1.063
406.968,1.078
406.998,1.094
407.028,1.092
407.058,1.081
407.088,1.131
407.118,1.211
407.148,1.310
407.178,1.308
407.208,1.181
407.238,1.083
407.268,1.009
407.298,0.938
407.328,0.937
407.358,0.967
407.388,0.994
407.418,1.033
407.448,1.031
407.478,1.022
407.508,1.030
407.538,1.065
407.568,1.079
407.598,1.082
407.628,1.065
407.658,1.078
407.688,1.072
407.718,1.060
407.748,1.050
407.778,1.048
407.808,1.056
407.838,1.067
407.868,1.093
407.898,1.097
407.928,1.091
407.958,1.091
407.988,1.069
408.018,1.044
408.048,1.038
408.078,1.054
408.108,1.065
408.138,1.074
408.168,1.075
408.198,1.074
408.228,1.092
408.258,1.092
408.288,1.075
408.318,1.073
408.348,1.069
408.378,1.067
408.408,1.063
408.438,1.074
408.468,1.089
408.498,1.088
408.528,1.075
408.558,1.067
408.588,1.080
408.618,1.101
408.648,1.096
408.678,1.084
408.708,1.078
408.738,1.079
408.768,1.069
408.798,1.069
408.828,1.076
408.858,1.071
408.888,1.069
408.918,1.064
408.948,1.062
408.978,1.088
409.008,1.107
409.038,1.093
409.068,1.098
409.098,1.095
409.128,1.074
409.158,1.087
409.188,1.112
409.218,1.091
409.248,1.066
409.278,1.087
409.308,1.107
409.338,1.127
409.368,1.143
409.398,1.100
409.428,1.070
409.458,1.073
409.488,1.083
409.518,1.064
409.548,1.041
409.578,1.038
409.608,1.054
409.638,1.047
409.668,1.050
409.698,1.046
409.728,1.042
409.758,0.979
409.788,0.973
409.818,0.945
409.848,0.984
409.878,1.041
409.908,1.052
409.938,1.146
409.968,1.167
409.998,1.232
410.028,1.202
410.058,1.163
410.088,1.133
410.118,1.097
410.148,1.028
410.178,1.006
410.208,0.927
410.238,0.850
410.268,0.880
410.298,0.829
410.328,0.866
410.358,0.971
410.388,1.033
410.418,1.062
410.448,1.152
410.478,1.137
410.508,1.204
410.538,1.228
410.568,1.252
410.598,1.257
410.628,1.229
410.658,1.080
410.688,0.981
410.718,0.863
410.748,0.757
410.778,0.782
410.808,0.772
410.838,0.851
410.868,0.877
410.898,1.067
410.928,1.102
410.958,1.125
410.988,1.208
411.018,1.290
411.048,1.276
411.078,1.195
411.108,1.140
411.138,1.066
411.168,0.984
411.198,0.980
411.228,0.918
411.258,0.817
411.288,0.790
411.318,0.820
411.348,0.831
411.378,0.877
411.408,0.918
411.438,0.939
411.468,0.959
411.498,1.043
411.528,1.093
411.558,1.047
411.588,1.041
411.618,1.043
411.648,1.021
411.678,1.034
411.708,1.004
411.738,1.874
411.768,0.956
411.798,0.858
411.828,0.772
411.858,0.931
411.888,1.057
411.918,1.155
411.948,1.087
411.978,1.069
412.008,1.098
412.038,1.072
412.068,1.084
412.098,1.039
412.128,0.987
412.158,0.949
412.188,0.917
412.218,0.908
412.248,1.021
412.278,1.059
412.308,1.088
412.338,1.113
412.368,1.134
412.398,1.116
412.428,1.056
412.458,1.006
412.488,0.992
412.518,0.938
412.548,0.905
412.578,0.875
412.608,0.887
412.638,0.856
412.668,0.849
412.698,0.902
412.728,0.915
412.758,0.937
412.788,1.068
412.818,1.170
412.848,1.174
412.878,1.185
412.908,1.128
412.938,1.080
412.968,1.038
412.998,0.931
413.028,0.875
413.058,0.856
413.088,0.864
413.118,0.847
413.148,0.912
413.178,0.971
413.208,0.991
413.238,0.989
413.268,1.079
413.298,1.202
413.328,1.355
413.358,1.160
413.388,1.166
413.418,1.126
413.448,1.046
413.478,0.986
413.508,0.986
413.538,1.012
413.568,1.013
413.598,0.993
413.628,1.008
413.658,1.008
413.688,1.021
413.718,1.007
413.748,1.020
413.778,0.965
413.808,0.986
413.838,1.039
413.868,1.012
413.898,0.987
413.928,0.941
413.958,1.019
413.988,1.078
414.018,1.086
414.048,1.038
414.078,0.952
414.108,0.974
414.138,1.033
414.168,1.052
414.198,1.023
414.228,0.974
414.258,0.966
414.288,1.016
414.318,1.054
414.348,1.042
414.378,1.001
414.408,0.997
414.438,1.015
414.468,1.042
414.498,1.033
414.528,1.012
414.558,0.966
414.588,0.994
414.618,1.029
414.648,1.036
414.678,1.030
414.708,1.003
414.738,0.980
414.768,1.000
414.798,1.026
414.828,1.022
414.858,1.047
414.888,1.043
414.918,1.039
414.948,1.019
414.978,1.031
415.008,1.018
415.038,1.006
415.068,1.016
415.098,1.030
415.128,1.049
415.158,1.054
415.188,1.074
415.218,1.066
415.248,1.041
415.278,1.100
415.308,1.060
415.338,1.003
415.368,0.957
415.398,1.020
415.428,1.020
415.458,1.013
415.488,0.965
415.518,0.981
415.548,1.054
415.578,1.021
415.608,1.016
415.638,1.010
415.668,1.011
415.698,1.031
415.728,1.017
415.758,1.034
415.788,1.034
415.818,1.036
415.848,1.044
415.878,1.036
415.908,1.009
415.938,1.008
415.968,0.997
415.998,0.996
416.028,1.009
416.058,0.989
416.088,0.999
416.118,1.008
416.148,1.004
416.178,0.995
416.208,1.017
416.238,1.017
416.268,1.030
416.298,1.020
416.328,1.005
416.358,1.036
416.388,1.059
416.418,1.044
416.448,1.021
416.478,0.997
416.508,1.017
416.538,1.053
416.568,1.027
416.598,1.022
416.628,1.071
416.658,1.038
416.688,1.057
416.718,1.081
416.748,1.061
416.778,1.051
416.808,1.020
416.838,1.059
416.868,1.030
416.898,1.029
416.928,1.045
416.958,1.032
416.988,1.018
417.018,1.025
417.048,1.034
417.078,1.027
417.108,1.004
417.138,1.019
417.168,1.003
417.198,0.977
417.228,1.004
417.258,0.995
417.288,1.002
417.318,0.991
417.348,0.980
417.378,1.002
417.408,1.010
417.438,1.022
417.468,1.052
417.498,1.043
417.528,1.008
417.558,0.988
417.588,0.976
417.618,0.970
417.648,0.987
417.678,1.013
417.708,1.022
417.738,1.017
417.768,1.027
417.798,1.038
417.828,1.049
417.858,1.053
417.888,0.986
417.918,1.013
417.948,1.052
417.978,1.050
418.008,1.043
418.038,1.037
418.068,1.079
418.098,0.964
418.128,0.904
418.158,0.962
418.188,1.017
418.218,1.027
418.248,1.037
418.278,0.975
418.308,0.956
418.338,0.943
418.368,0.994
418.398,1.093
418.428,1.108
418.458,1.118
418.488,1.100
418.518,1.054
418.548,0.979
418.578,0.955
418.608,0.958
418.638,0.989
418.668,0.986
418.698,0.984
418.728,0.991
418.758,0.971
418.788,0.977
418.818,0.981
418.848,0.978
418.878,0.992
418.908,1.042
418.938,1.074
418.968,1.106
418.998,1.064
419.028,1.071
419.058,1.099
419.088,1.032
419.118,1.019
419.148,0.963
419.178,0.962
419.208,0.949
419.238,0.962
419.268,0.990
419.298,0.981
419.328,1.012
419.358,1.012
419.388,0.991
419.418,1.007
419.448,1.005
419.478,0.996
419.508,1.011
419.538,1.005
419.568,0.993
419.598,1.000
419.628,1.008
419.658,1.016
419.688,1.020
419.718,1.011
419.748,1.003
419.778,0.999
419.808,1.001
419.838,0.998
419.868,1.001
419.898,0.993
419.928,1.000
419.958,1.019
419.988,1.009
420.018,0.999
420.048,1.017
420.078,1.012
420.108,0.999
420.138,0.998
420.168,1.012
420.198,0.996
420.228,0.999
420.258,1.020
420.288,0.998
420.318,1.007
420.348,0.958
420.378,0.929
420.408,0.935
420.438,0.999
420.468,1.050
420.498,1.076
420.528,1.082
420.558,1.067
420.588,1.048
420.618,1.014
420.648,1.001
420.678,0.994
420.708,0.968
420.738,0.990
420.768,1.007
420.798,0.997
420.828,0.976
420.858,1.003
420.888,0.998
420.918,0.999
420.948,0.995
420.978,0.999
421.008,1.001
421.038,0.983
421.068,0.991
421.098,1.004
421.128,0.996
421.158,0.984
421.188,1.001
421.218,0.999
421.248,0.996
421.278,0.998
421.308,0.997
421.338,1.020
421.368,1.021
421.398,1.019
421.428,1.010
421.458,0.979
421.488,0.988
421.518,0.995
421.548,1.003
421.578,1.017
421.608,1.026
421.638,1.014
421.668,0.997
421.698,0.974
421.728,0.982
421.758,0.969
421.788,1.011
421.818,1.042
421.848,1.023
421.878,1.004
421.908,1.018
421.938,1.034
421.968,1.039
421.998,0.988
422.028,0.950
422.058,1.002
422.088,0.971
422.118,0.950
422.148,0.981
422.178,0.995
422.208,0.981
422.238,0.975
422.268,1.015
422.298,1.021
422.328,1.020
422.358,1.011
422.388,1.035
422.418,1.065
422.448,0.970
422.478,0.928
422.508,0.872
422.538,0.921
422.568,1.011
422.598,1.058
422.628,1.123
422.658,1.063
422.688,0.953
422.718,0.934
422.748,0.920
422.778,0.916
422.808,1.077
422.838,1.171
422.868,1.121
422.898,1.021
422.928,0.948
422.958,0.907
422.988,0.916
423.018,0.977
423.048,1.057
423.078,1.058
423.108,1.070
423.138,1.033
423.168,1.006
423.198,1.002
423.228,0.994
423.258,1.011
423.288,1.007
423.318,1.029
423.348,1.028
423.378,0.970
423.408,0.958
423.438,0.978
423.468,0.956
423.498,0.944
423.528,0.776
423.558,0.865
423.588,0.993
423.618,1.078
423.648,1.081
423.678,1.038
423.708,0.998
423.738,0.990
423.768,0.979
423.798,0.983
423.828,0.928
423.858,1.051
423.888,1.136
423.918,1.111
423.948,1.061
423.978,0.983
424.008,0.915
424.038,0.952
424.068,1.051
424.098,1.053
424.128,1.024
424.158,1.001
424.188,0.989
424.218,0.975
424.248,0.987
424.278,1.007
424.308,1.025
424.338,1.022
424.368,1.018
424.398,1.017
424.428,1.005
424.458,1.008
424.488,1.006
424.518,0.996
424.548,1.000
424.578,1.004
424.608,0.976
424.638,0.989
424.668,0.979
424.698,0.987
424.728,0.985
424.758,1.005
424.788,1.001
424.818,0.996
424.848,1.019
424.878,1.011
424.908,1.044
424.938,1.006
424.968,0.969
424.998,0.939
425.028,1.047
425.058,1.017
425.088,1.021
425.118,1.035
425.148,0.996
425.178,0.999
425.208,0.993
425.238,0.999
425.268,0.979
425.298,0.983
425.328,0.992
425.358,1.002
425.388,1.019
425.418,1.012
425.448,0.999
425.478,1.010
425.508,1.017
425.538,0.995
425.568,0.996
425.598,1.003
425.628,1.010
425.658,0.987
425.688,1.034
425.718,1.012
425.748,1.019
425.778,1.017
425.808,0.995
425.838,0.983
425.868,0.997
425.898,1.005
425.928,1.000
425.958,1.046
425.988,1.010
426.018,1.031
426.048,1.022
426.078,0.998
426.108,1.007
426.138,0.987
426.168,0.992
426.198,1.005
426.228,1.004
426.258,1.013
426.288,1.021
426.318,0.967
426.348,0.984
426.378,1.023
426.408,1.025
426.438,1.016
426.468,1.009
426.498,0.997
426.528,1.012
426.558,1.015
426.588,1.007
426.618,1.007
426.648,1.018
426.678,1.015
426.708,1.002
426.738,1.004
426.768,1.005
426.798,1.019
426.828,1.018
426.858,0.990
426.888,1.023
426.918,1.030
426.948,1.068
426.978,1.066
427.008,0.993
427.038,0.889
427.068,1.002
427.098,1.052
427.128,1.039
427.158,1.004
427.188,0.986
427.218,0.975
427.248,1.012
427.278,1.009
427.308,1.002
427.338,0.996
427.368,0.992
427.398,0.976
427.428,0.967
427.458,0.926
427.488,0.991
427.518,1.136
427.548,1.137
427.578,1.134
427.608,1.008
427.638,0.808
427.668,0.872
427.698,0.950
427.728,1.032
427.758,1.070
427.788,1.049
427.818,0.998
427.848,1.009
427.878,0.999
427.908,0.989
427.938,0.977
427.968,0.982
427.998,0.984
428.028,1.004
428.058,1.015
428.088,0.986
428.118,0.989
428.148,1.015
428.178,1.044
428.208,1.042
428.238,1.049
428.268,1.035
428.298,1.006
428.328,1.007
428.358,0.973
428.388,0.939
428.418,0.982
428.448,0.994
428.478,1.024
428.508,1.055
428.538,1.045
428.568,1.037
428.598,1.035
428.628,1.018
428.658,1.011
428.688,1.017
428.718,1.003
428.748,1.006
428.778,1.023
428.808,1.024
428.838,1.022
428.868,1.019
428.898,1.007
428.928,1.012
428.958,1.002
428.988,1.006
429.018,1.018
429.048,1.007
429.078,1.008
429.108,1.025
429.138,1.025
429.168,1.018
429.198,1.012
429.228,1.009
429.258,1.015
429.288,1.015
429.318,1.020
429.348,1.022
429.378,1.003
429.408,1.003
429.438,1.013
429.468,1.004
429.498,0.999
429.528,1.002
429.558,1.013
429.588,1.011
429.618,1.007
429.648,1.017
429.678,1.017
429.708,1.009
429.738,1.013
429.768,1.021
429.798,1.016
429.828,1.006
429.858,1.008
429.888,1.011
429.918,1.010
429.948,1.007
429.978,0.992
430.008,0.998
430.038,1.012
430.068,1.017
430.098,1.018
430.128,1.012
430.158,1.014
430.188,1.029
430.218,1.015
430.248,1.018
430.278,1.019
430.308,0.995
430.338,1.011
430.368,1.015
430.398,1.016
430.428,1.018
430.458,1.018
430.488,1.007
430.518,1.012
430.548,1.011
430.578,1.003
430.608,1.004
430.638,1.016
430.668,1.019
430.698,1.026
430.728,1.007
430.758,1.006
430.788,0.997
430.818,0.993
430.848,0.997
430.878,1.008
430.908,1.004
430.938,1.013
430.968,1.011
430.998,1.010
431.028,1.001
431.058,0.983
431.088,0.989
431.118,0.989
431.148,1.004
431.178,1.021
431.208,1.034
431.238,1.036
431.268,1.019
431.298,1.021
431.328,1.022
431.358,1.014
431.388,1.026
431.418,1.036
431.448,1.042
431.478,1.018
431.508,1.032
431.538,1.020
431.568,1.008
431.598,1.011
431.628,1.010
431.658,1.017
431.688,1.019
431.718,1.015
431.748,1.005
431.778,0.999
431.808,1.004
431.838,1.006
431.868,1.009
431.898,1.002
431.928,1.015
431.958,1.006
431.988,1.012
432.018,1.008
432.048,1.009
432.078,1.014
432.108,1.013
432.138,1.004
432.168,1.007
432.198,1.016
432.228,1.005
432.258,1.011
432.288,1.018
432.318,1.006
432.348,1.008
432.378,1.016
432.408,1.017
432.438,1.021
432.468,1.013
432.498,1.006
432.528,1.012
432.558,1.012
432.588,1.010
432.618,1.040
432.648,1.044
432.678,1.032
432.708,1.003
432.738,0.986
432.768,0.985
432.798,0.988
432.828,1.005
432.858,1.011
432.888,1.017
432.918,1.021
432.948,1.018
432.978,1.008
433.008,1.007
433.038,1.010
433.068,1.010
433.098,1.021
433.128,1.015
433.158,1.013
433.188,1.021
433.218,1.024
433.248,1.025
433.278,1.017
433.308,1.014
433.338,1.016
433.368,1.018
433.398,1.014
433.428,1.007
433.458,1.009
433.488,1.013
433.518,0.995
433.548,1.012
433.578,1.024
433.608,1.026
433.638,1.018
433.668,1.000
433.698,1.005
433.728,1.009
433.758,1.018
433.788,1.016
433.818,1.013
433.848,1.010
433.878,1.008
433.908,1.011
433.938,1.015
433.968,1.008
433.998,1.012
434.028,1.008
434.058,1.016
434.088,1.018
434.118,1.019
434.148,1.015
434.178,1.010
434.208,1.004
434.238,1.012
434.268,1.020
434.298,1.012
434.328,1.015
434.358,1.007
434.388,1.005
434.418,1.011
434.448,1.016
434.478,1.017
434.508,1.014
434.538,1.010
434.568,1.009
434.598,1.013
434.628,1.012
434.658,1.006
434.688,1.013
434.718,1.021
434.748,1.017
434.778,1.016
434.808,1.009
434.838,1.007
434.868,1.009
434.898,1.015
434.928,1.019
434.958,1.010
434.988,1.012
435.018,1.013
435.048,1.015
435.078,1.017
435.108,1.011
435.138,1.011
435.168,1.013
435.198,1.016
435.228,1.013
435.258,1.006
435.288,1.006
435.318,1.008
435.348,1.021
435.378,1.017
435.408,1.018
435.438,1.015
435.468,1.006
435.498,1.011
435.528,1.012
435.558,1.006
435.588,1.008
435.618,1.018
435.648,1.014
435.678,1.011
435.708,1.012
435.738,1.007
435.768,1.011
435.798,1.016
435.828,1.020
435.858,1.013
435.888,1.011
435.918,1.014
435.948,1.012
435.978,1.016
436.008,1.008
436.038,1.015
436.068,1.015
436.098,1.015
436.128,1.012
436.158,1.007
436.188,1.006
436.218,1.013
436.248,1.019
436.278,1.017
436.308,1.018
436.338,1.008
436.368,1.009
436.398,1.012
436.428,1.015
436.458,1.009
436.488,1.004
436.518,1.015
436.548,1.017
436.578,1.015
436.608,1.005
436.638,1.010
436.668,1.012
436.698,1.009
436.728,1.013
436.758,1.016
436.788,1.017
436.818,1.014
436.848,1.011
436.878,1.012
436.908,1.014
436.938,1.015
436.968,1.013
436.998,1.007
437.028,1.006
437.058,1.010
437.088,1.021
437.118,1.010
437.148,1.011
437.178,1.012
437.208,1.012
437.238,1.013
437.268,1.013
437.298,1.009
437.328,1.012
437.358,1.017
437.388,1.014
437.418,1.015
437.448,1.016
437.478,1.009
437.508,1.014
437.538,1.014
437.568,1.006
437.598,1.010
437.628,1.015
437.658,1.017
437.688,1.012
437.718,1.015
437.748,1.012
437.778,1.016
437.808,1.017
437.838,1.012
437.868,1.006
437.898,1.010
437.928,1.018
437.958,1.017
437.988,1.015
438.018,1.012
438.048,1.013
438.078,1.008
438.108,1.014
438.138,1.012
438.168,1.003
438.198,1.006
438.228,1.021
438.258,1.017
438.288,1.018
438.318,1.006
438.348,1.009
438.378,1.013
438.408,1.017
438.438,1.016
438.468,1.008
438.498,1.017
438.528,1.011
438.558,1.009
438.588,1.012
438.618,1.014
438.648,1.015
438.678,1.013
438.708,1.007
438.738,1.007
438.768,1.013
438.798,1.021
438.828,1.017
438.858,1.010
438.888,1.013
438.918,1.013
438.948,1.008
438.978,1.013
439.008,1.009
439.038,1.008
439.068,1.020
439.098,1.019
439.128,1.016
439.158,1.007
439.188,1.011
439.218,1.015
439.248,1.012
439.278,1.015
439.308,1.013
439.338,1.011
439.368,1.010
439.398,1.014
439.428,1.012
439.458,1.020
439.488,1.014
439.518,1.009
439.548,1.002
439.578,1.007
439.608,1.015
439.638,1.024
439.668,1.021
439.698,1.012
439.728,1.010
439.758,1.012
439.788,1.009
439.818,1.015
439.848,1.011
439.878,1.009
439.908,1.015
439.938,1.019
439.968,1.015
439.998,1.008
440.028,1.007
440.058,1.013
440.088,1.013
440.118,1.016
440.148,1.018
440.178,1.011
440.208,1.012
440.238,1.021
440.268,1.020
440.298,1.011
440.328,1.002
440.358,1.007
440.388,1.013
440.418,1.016
440.448,1.014
440.478,1.011
440.508,1.010
440.538,1.010
440.568,1.013
440.598,1.013
440.628,1.018
440.658,1.007
440.688,1.015
440.718,1.022
440.748,1.018
440.778,1.008
440.808,1.008
440.838,1.009
440.868,1.012
440.898,1.012
440.928,1.016
440.958,1.012
440.988,1.011
441.018,1.012
441.048,1.017
441.078,1.015
441.108,1.011
441.138,1.003
441.168,1.012
441.198,1.020
441.228,1.016
441.258,1.013
441.288,1.012
441.318,1.012
441.348,1.009
441.378,1.010
441.408,1.012
441.438,1.007
441.468,1.010
441.498,1.021
441.528,1.017
441.558,1.011
441.588,1.009
441.618,1.011
441.648,1.012
441.678,1.011
441.708,1.016
441.738,1.012
441.768,1.006
441.798,1.011
441.828,1.017
441.858,1.017
441.888,1.016
441.918,1.008
441.948,1.012
441.978,1.017
442.008,1.021
442.038,1.011
442.068,1.013
442.098,1.010
442.128,1.011
442.158,1.013
442.188,1.013
442.218,1.009
442.248,1.014
442.278,1.018
442.308,1.018
442.338,1.018
442.368,1.012
442.398,1.006
442.428,1.013
442.458,1.015
442.488,1.013
442.518,1.012
442.548,1.013
442.578,1.014
442.608,1.014
442.638,1.015
442.668,1.018
442.698,1.014
442.728,1.004
442.758,1.010
442.788,1.019
442.818,1.021
442.848,1.013
442.878,1.013
442.908,1.013
442.938,1.011
442.968,1.015
442.998,1.014
443.028,1.011
443.058,1.009
443.088,1.016
443.118,1.013
443.148,1.010
443.178,1.012
443.208,1.009
443.238,1.015
443.268,1.013
443.298,1.014
443.328,1.016
443.358,1.016
443.388,1.012
443.418,1.016
443.448,1.015
443.478,1.017
443.508,1.013
443.538,1.015
443.568,1.012
443.598,1.005
443.628,1.014
443.658,1.019
443.688,1.021
443.718,1.012
443.748,1.012
443.778,1.010
443.808,1.011
443.838,1.009
443.868,1.014
443.898,1.008
443.928,1.013
443.958,1.020
443.988,1.016
444.018,1.015
444.048,1.008
444.078,1.005
444.108,1.012
444.138,1.018
444.168,1.015
444.198,1.015
444.228,1.015
444.258,1.015
444.288,1.011
444.318,1.014
444.348,1.016
444.378,1.017
444.408,1.014
444.438,1.008
444.468,1.008
444.498,1.017
444.528,1.020
444.558,1.019
444.588,1.009
444.618,1.013
444.648,1.012
444.678,1.010
444.708,1.018
444.738,1.014
444.768,1.006
444.798,1.014
444.828,1.022
444.858,1.017
444.888,1.013
444.918,1.007
444.948,1.010
444.978,1.015
445.008,1.012
445.038,1.012
445.068,1.014
445.098,1.014
445.128,1.018
445.158,1.018
445.188,1.015
445.218,1.011
445.248,1.007
445.278,1.008
445.308,1.011
445.338,1.017
445.368,1.020
445.398,1.012
445.428,1.011
445.458,1.013
445.488,1.011
445.518,1.013
445.548,1.018
445.578,1.006
445.608,1.016
445.638,1.018
445.668,1.016
445.698,1.010
445.728,1.007
445.758,1.010
445.788,1.011
445.818,1.011
445.848,1.013
445.878,1.017
445.908,1.013
445.938,1.014
445.968,1.014
445.998,1.017
446.028,1.012
446.058,1.014
446.088,1.010
446.118,1.010
446.148,1.020
446.178,1.019
446.208,1.017
446.238,1.013
446.268,1.016
446.298,1.010
446.328,1.011
446.358,1.016
446.388,1.013
446.418,1.010
446.448,1.017
446.478,1.021
446.508,1.016
446.538,1.011
446.568,1.012
446.598,1.014
446.628,1.014
446.658,1.013
