df_hash,22ZHK4.PMY16R
430.185,1.031
430.215,1.044
430.245,1.042
430.275,1.033
430.305,1.035
430.335,1.043
430.365,1.041
430.395,1.047
430.425,1.043
430.455,1.039
430.485,1.040
430.515,1.043
430.545,1.034
430.575,1.034
430.605,1.042
430.635,1.044
430.665,1.041
430.695,1.036
430.725,1.046
430.755,1.037
430.785,1.040
430.815,1.050
430.845,1.044
430.875,1.038
430.905,1.040
430.935,1.051
430.965,1.045
430.995,1.055
431.025,1.053
431.055,1.064
431.085,1.047
431.115,1.020
431.145,1.022
431.175,1.021
431.205,1.026
431.235,1.050
431.265,1.020
431.295,1.068
431.325,1.065
431.355,1.031
431.385,1.028
431.415,1.033
431.445,1.016
431.475,1.049
431.505,1.054
431.535,1.053
431.565,1.046
431.595,1.047
431.625,1.011
431.655,1.022
431.685,1.021
431.715,1.020
431.745,1.025
431.775,1.060
431.805,1.046
431.835,1.061
431.865,1.035
431.895,1.041
431.925,1.026
431.955,1.041
431.985,1.053
432.015,1.047
432.045,1.029
432.075,1.026
432.105,1.040
432.135,1.043
432.165,1.047
432.195,1.042
432.225,1.027
432.255,1.032
432.285,1.035
432.315,1.031
432.345,1.041
432.375,1.038
432.405,1.062
432.435,1.055
432.465,1.053
432.495,1.021
432.525,1.036
432.555,1.063
432.585,1.049
432.615,1.049
432.645,1.050
432.675,1.047
432.705,1.047
432.735,1.046
432.765,1.047
432.795,1.043
432.825,1.037
432.855,1.018
432.885,1.035
432.915,1.030
432.945,1.032
432.975,1.059
433.005,1.061
433.035,1.066
433.065,1.054
433.095,1.027
433.125,1.051
433.155,1.035
433.185,1.029
433.215,1.039
433.245,1.043
433.275,1.047
433.305,1.096
433.335,1.054
433.365,1.051
433.395,0.999
433.425,0.989
433.455,1.032
433.485,1.034
433.515,1.071
433.545,1.067
433.575,1.053
433.605,1.049
433.635,1.046
433.665,1.040
433.695,1.026
433.725,1.035
433.755,1.041
433.785,1.040
433.815,1.042
433.845,1.044
433.875,1.040
433.905,1.047
433.935,1.061
433.965,1.055
433.995,1.040
434.025,1.043
434.055,1.032
434.085,1.018
434.115,1.026
434.145,1.037
434.175,1.054
434.205,1.061
434.235,1.062
434.265,1.057
434.295,1.032
434.325,1.020
434.355,1.015
434.385,1.013
434.415,1.056
434.445,1.073
434.475,1.081
434.505,1.090
434.535,1.142
434.565,1.124
434.595,1.026
434.625,0.970
434.655,0.969
434.685,0.980
434.715,0.996
434.745,1.007
434.775,1.029
434.805,1.052
434.835,1.046
434.865,1.038
434.895,1.040
434.925,1.033
434.955,1.038
434.985,1.037
435.015,1.036
435.045,1.028
435.075,1.014
435.105,1.026
435.135,1.043
435.165,1.046
435.195,1.047
435.225,1.059
435.255,1.045
435.285,1.036
435.315,1.023
435.345,1.012
435.375,1.016
435.405,1.025
435.435,1.045
435.465,1.053
435.495,1.047
435.525,1.049
435.555,1.063
435.585,1.056
435.615,1.028
435.645,1.025
435.675,1.016
435.705,1.009
435.735,1.024
435.765,1.043
435.795,1.050
435.825,1.058
435.855,1.056
435.885,1.062
435.915,1.053
435.945,1.048
435.975,1.021
436.005,1.000
436.035,1.005
436.065,1.019
436.095,1.043
436.125,1.054
436.155,1.067
436.185,1.061
436.215,1.065
436.245,1.062
436.275,1.042
436.305,1.016
436.335,1.013
436.365,1.015
436.395,1.029
436.425,1.034
436.455,1.045
436.485,1.053
436.515,1.064
436.545,1.054
436.575,1.056
436.605,1.046
436.635,1.028
436.665,1.027
436.695,1.034
436.725,1.028
436.755,1.043
436.785,1.033
436.815,1.040
436.845,1.050
436.875,1.022
436.905,1.026
436.935,1.030
436.965,1.044
436.995,1.058
437.025,1.037
437.055,1.044
437.085,1.035
437.115,1.050
437.145,1.026
437.175,1.041
437.205,1.062
437.235,1.052
437.265,1.038
437.295,1.047
437.325,1.039
437.355,1.037
437.385,1.051
437.415,1.025
437.445,1.031
437.475,1.028
437.505,1.039
437.535,1.031
437.565,1.026
437.595,1.037
437.625,1.033
437.655,1.038
437.685,1.048
437.715,1.041
437.745,1.055
437.775,1.040
437.805,1.035
437.835,1.043
437.865,1.029
437.895,1.032
437.925,1.034
437.955,1.055
437.985,1.051
438.015,1.042
438.045,1.038
438.075,1.044
438.105,1.031
438.135,1.025
438.165,1.042
438.195,1.039
438.225,1.034
438.255,1.055
438.285,1.045
438.315,1.042
438.345,1.020
438.375,1.019
438.405,1.023
438.435,1.050
438.465,1.067
438.495,1.057
438.525,1.046
438.555,1.032
438.585,1.026
438.615,1.026
438.645,1.025
438.675,1.025
438.705,1.023
438.735,1.039
438.765,1.040
438.795,1.039
438.825,1.045
438.855,1.045
438.885,1.036
438.915,1.034
438.945,1.045
438.975,1.049
439.005,1.045
439.035,1.030
439.065,1.042
439.095,1.051
439.125,1.037
439.155,1.022
439.185,1.065
439.215,1.049
439.245,1.029
439.275,1.055
439.305,1.065
439.335,1.062
439.365,1.051
439.395,1.025
439.425,1.027
439.455,1.034
439.485,1.062
439.515,1.048
439.545,1.046
439.575,1.039
439.605,1.028
439.635,1.009
439.665,1.038
439.695,1.040
439.725,1.042
439.755,1.049
439.785,1.067
439.815,1.057
439.845,1.061
439.875,1.047
439.905,1.031
439.935,1.018
439.965,0.997
439.995,1.026
440.025,1.021
440.055,1.037
440.085,1.033
440.115,1.040
440.145,1.030
440.175,1.030
440.205,1.057
440.235,1.037
440.265,1.007
440.295,1.019
440.325,1.028
440.355,1.009
440.385,1.046
440.415,1.057
440.445,1.062
440.475,1.081
440.505,1.072
440.535,1.050
440.565,1.062
440.595,1.047
440.625,1.047
440.655,0.988
440.685,0.987
440.715,1.008
440.745,0.997
440.775,1.021
440.805,1.089
440.835,1.089
440.865,1.089
440.895,1.077
440.925,1.061
440.955,1.004
440.985,1.021
441.015,1.021
441.045,1.012
441.075,0.982
441.105,0.998
441.135,1.015
441.165,1.042
441.195,1.062
441.225,1.052
441.255,1.042
441.285,1.053
441.315,1.038
441.345,1.047
441.375,1.040
441.405,1.040
441.435,1.021
441.465,1.021
441.495,1.019
441.525,0.992
441.555,0.997
441.585,1.031
441.615,1.035
441.645,1.061
441.675,1.066
441.705,1.066
441.735,1.047
441.765,1.058
441.795,1.058
441.825,1.047
441.855,1.022
441.885,1.022
441.915,1.024
441.945,0.996
441.975,0.989
442.005,1.007
442.035,1.025
442.065,1.074
442.095,1.067
442.125,1.076
442.155,1.078
442.185,1.058
442.215,1.035
442.245,1.034
442.275,1.035
442.305,1.014
442.335,1.000
442.365,0.970
442.395,0.987
442.425,1.024
442.455,1.035
442.485,1.058
442.515,1.047
442.545,1.073
442.575,1.064
442.605,1.050
442.635,1.034
442.665,1.035
442.695,1.028
442.725,1.002
442.755,1.005
442.785,1.021
442.815,1.035
442.845,1.052
442.875,1.053
442.905,1.063
442.935,1.063
442.965,1.049
442.995,1.044
443.025,1.019
443.055,1.039
443.085,1.031
443.115,1.023
443.145,1.017
443.175,1.004
443.205,1.023
443.235,1.048
443.265,1.045
443.295,1.031
443.325,1.025
443.355,1.002
443.385,1.041
443.415,1.024
443.445,1.052
443.475,1.039
443.505,1.026
443.535,1.030
443.565,1.008
443.595,1.049
443.625,1.061
443.655,1.077
443.685,1.062
443.715,1.053
443.745,1.053
443.775,1.044
443.805,1.033
443.835,1.018
443.865,1.022
443.895,1.010
443.925,0.999
443.955,0.998
443.985,1.047
444.015,1.059
444.045,1.062
444.075,1.075
444.105,1.074
444.135,1.058
444.165,1.035
444.195,1.055
444.225,1.068
444.255,1.033
444.285,1.006
444.315,1.001
444.345,1.000
444.375,0.997
444.405,1.033
444.435,1.046
444.465,1.059
444.495,1.057
444.525,1.060
444.555,1.062
444.585,1.055
444.615,1.058
444.645,1.049
444.675,1.024
444.705,1.009
444.735,1.002
444.765,1.002
444.795,1.023
444.825,1.042
444.855,1.067
444.885,1.061
444.915,1.059
444.945,1.049
444.975,1.050
445.005,1.046
445.035,1.035
445.065,1.038
445.095,1.013
445.125,0.995
445.155,0.985
445.185,1.006
445.215,1.037
445.245,1.054
445.275,1.070
445.305,1.086
445.335,1.077
445.365,1.068
445.395,1.040
445.425,1.023
445.455,1.021
445.485,1.021
445.515,1.021
445.545,1.033
445.575,1.021
445.605,1.023
445.635,1.055
445.665,1.057
445.695,1.077
445.725,1.069
445.755,1.075
445.785,1.071
445.815,1.059
445.845,1.047
445.875,1.040
445.905,1.027
445.935,1.002
445.965,1.024
445.995,1.029
446.025,1.041
446.055,1.043
446.085,1.053
446.115,1.061
446.145,1.067
446.175,1.062
446.205,1.047
446.235,1.033
446.265,1.020
446.295,1.008
446.325,1.006
446.355,1.018
446.385,1.036
446.415,1.050
446.445,1.049
446.475,1.042
446.505,1.040
446.535,1.049
446.565,1.037
446.595,1.037
446.625,1.031
446.655,1.029
446.685,1.039
446.715,1.046
446.745,1.040
446.775,1.048
446.805,1.041
446.835,1.029
446.865,1.055
446.895,1.045
446.925,1.031
446.955,1.047
446.985,1.075
447.015,1.065
447.045,1.070
447.075,1.019
447.105,1.003
447.135,0.973
447.165,0.992
447.195,1.007
447.225,1.026
447.255,1.037
447.285,1.033
447.315,1.059
447.345,1.077
447.375,1.076
447.405,1.067
447.435,1.052
447.465,1.025
447.495,1.003
447.525,0.982
447.555,0.987
447.585,1.020
447.615,1.035
447.645,1.055
447.675,1.079
447.705,1.069
447.735,1.035
447.765,1.032
447.795,1.068
447.825,1.080
447.855,1.051
447.885,1.021
447.915,0.996
447.945,0.989
447.975,1.008
448.005,1.041
448.035,1.062
448.065,1.037
448.095,1.069
448.125,1.066
448.155,1.045
448.185,1.059
448.215,1.050
448.245,1.034
448.275,1.009
448.305,1.012
448.335,1.016
448.365,1.029
448.395,1.039
448.425,1.050
448.455,1.062
448.485,1.065
448.515,1.055
448.545,1.058
448.575,1.058
448.605,1.047
448.635,1.037
448.665,1.016
448.695,0.989
448.725,0.996
448.755,1.020
448.785,1.039
448.815,1.057
448.845,1.060
448.875,1.062
448.905,1.056
448.935,1.052
448.965,1.045
448.995,1.042
449.025,1.034
449.055,1.011
449.085,1.008
449.115,1.016
449.145,1.035
449.175,1.037
449.205,1.050
449.235,1.049
449.265,1.058
449.295,1.056
449.325,1.064
449.355,1.067
449.385,1.048
449.415,1.032
449.445,1.021
449.475,1.009
449.505,0.985
449.535,1.005
449.565,1.021
449.595,1.041
449.625,1.066
449.655,1.074
449.685,1.054
449.715,1.053
449.745,1.058
449.775,1.043
449.805,1.036
449.835,1.042
449.865,1.007
449.895,0.994
449.925,1.009
449.955,1.022
449.985,1.051
450.015,1.067
450.045,1.063
450.075,1.062
450.105,1.063
450.135,1.041
450.165,1.038
450.195,1.042
450.225,1.035
450.255,1.021
450.285,0.998
450.315,0.995
450.345,1.009
450.375,1.031
450.405,1.061
450.435,1.071
450.465,1.074
450.495,1.080
450.525,1.076
450.555,1.050
450.585,1.062
450.615,1.035
450.645,1.013
450.675,0.997
450.705,0.984
450.735,0.993
450.765,1.025
450.795,1.058
450.825,1.058
450.855,1.057
450.885,1.061
450.915,1.061
450.945,1.056
450.975,1.059
451.005,1.050
451.035,1.037
451.065,1.017
451.095,0.997
451.125,1.005
451.155,1.022
451.185,1.090
451.215,1.107
451.245,1.051
451.275,1.035
451.305,1.024
451.335,1.007
451.365,1.019
451.395,1.064
451.425,1.036
451.455,1.043
451.485,1.007
451.515,1.011
451.545,1.063
451.575,1.062
451.605,1.038
451.635,1.031
451.665,1.006
451.695,1.011
451.725,1.066
451.755,1.058
451.785,1.047
451.815,1.035
451.845,1.003
451.875,1.046
451.905,1.061
451.935,1.058
451.965,1.063
451.995,1.022
452.025,0.997
452.055,1.049
452.085,1.115
452.115,1.077
452.145,1.041
452.175,1.053
452.205,0.969
452.235,0.982
452.265,1.064
452.295,1.075
452.325,1.037
452.355,1.060
452.385,1.062
452.415,1.059
452.445,1.070
452.475,1.039
452.505,1.023
452.535,1.023
452.565,0.996
452.595,0.978
452.625,1.039
452.655,1.065
452.685,1.087
452.715,1.079
452.745,1.059
452.775,1.016
452.805,1.019
452.835,1.040
452.865,1.023
452.895,1.033
452.925,1.038
452.955,1.037
452.985,1.026
453.015,1.042
453.045,1.053
453.075,1.061
453.105,1.066
453.135,1.055
453.165,1.029
453.195,1.022
453.225,1.020
453.255,1.037
453.285,1.054
453.315,1.044
453.345,1.045
453.375,1.046
453.405,1.045
453.435,1.038
453.465,1.042
453.495,1.043
453.525,1.030
453.555,1.046
453.585,1.038
453.615,1.025
453.645,1.038
453.675,1.049
453.705,1.038
453.735,1.033
453.765,1.037
453.795,1.045
453.825,1.041
453.855,1.042
453.885,1.041
453.915,1.035
453.945,1.036
453.975,1.033
454.005,1.040
454.035,1.040
454.065,1.027
454.095,1.023
454.125,1.038
454.155,1.036
454.185,1.033
454.215,1.028
454.245,1.038
454.275,1.039
454.305,1.039
454.335,1.043
454.365,1.057
454.395,1.041
454.425,1.044
454.455,1.055
454.485,1.092
454.515,1.084
454.545,1.072
454.575,1.044
454.605,1.015
454.635,1.004
454.665,1.003
454.695,0.997
454.725,1.017
454.755,1.011
454.785,1.013
454.815,1.054
454.845,1.037
454.875,1.037
454.905,1.051
454.935,1.024
454.965,1.012
454.995,1.028
455.025,1.023
455.055,1.021
455.085,1.039
455.115,1.021
455.145,1.031
455.175,1.035
455.205,1.048
455.235,1.030
455.265,1.012
455.295,1.020
455.325,1.023
455.355,1.019
455.385,1.036
455.415,1.044
455.445,1.031
455.475,1.034
455.505,1.034
455.535,1.035
455.565,1.028
455.595,1.038
455.625,1.049
455.655,1.049
455.685,1.038
455.715,1.021
455.745,1.013
455.775,1.026
455.805,1.005
455.835,1.002
455.865,1.019
455.895,1.007
455.925,1.029
455.955,1.027
455.985,1.043
456.015,1.071
456.045,1.107
456.075,1.076
456.105,1.021
456.135,0.984
456.165,0.997
456.195,0.988
456.225,1.002
456.255,1.005
456.285,1.011
456.315,1.032
456.345,1.024
456.375,1.019
456.405,1.011
456.435,1.021
456.465,1.012
456.495,1.021
456.525,1.037
456.555,1.044
456.585,1.025
456.615,1.038
456.645,1.054
456.675,1.012
456.705,1.039
456.735,0.973
456.765,1.016
456.795,1.017
456.825,1.050
456.855,1.021
456.885,1.046
456.915,1.009
456.945,1.049
456.975,1.070
457.005,1.025
457.035,1.032
457.065,1.032
457.095,0.983
457.125,1.044
457.155,1.029
457.185,1.006
457.215,1.034
457.245,1.021
457.275,1.052
457.305,1.016
457.335,1.049
457.365,1.073
457.395,1.035
457.425,1.041
457.455,1.021
457.485,1.018
457.515,1.032
457.545,1.017
457.575,1.039
457.605,1.034
457.635,1.045
457.665,1.033
457.695,1.037
457.725,1.037
457.755,1.025
457.785,1.029
457.815,1.034
457.845,0.981
457.875,1.024
457.905,1.067
457.935,1.035
457.965,1.009
457.995,1.055
458.025,1.062
458.055,1.028
458.085,1.034
458.115,1.042
458.145,1.037
458.175,1.064
458.205,0.968
458.235,0.923
458.265,1.031
458.295,1.059
458.325,1.087
458.355,1.091
458.385,1.086
458.415,1.097
458.445,1.077
458.475,1.040
458.505,1.028
458.535,1.037
458.565,1.032
458.595,1.005
458.625,1.026
458.655,1.048
458.685,1.045
458.715,1.044
458.745,1.052
458.775,1.054
458.805,1.061
458.835,1.055
458.865,1.046
458.895,1.027
458.925,1.042
458.955,1.039
458.985,1.032
459.015,1.016
459.045,0.986
459.075,0.934
459.105,0.917
459.135,0.961
459.165,1.035
459.195,1.094
459.225,1.097
459.255,1.113
459.285,1.126
459.315,1.113
459.345,1.086
459.375,1.081
459.405,1.067
459.435,1.062
459.465,1.058
459.495,1.069
459.525,1.082
459.555,1.066
459.585,1.057
459.615,1.058
459.645,1.045
459.675,1.045
459.705,1.032
459.735,1.029
459.765,1.042
459.795,1.076
459.825,1.062
459.855,1.050
459.885,1.054
459.915,1.056
459.945,1.048
459.975,1.047
460.005,1.053
460.035,1.042
460.065,1.047
460.095,1.050
460.125,1.046
460.155,1.044
460.185,1.051
460.215,1.045
460.245,1.040
460.275,1.038
460.305,1.049
460.335,1.044
460.365,1.038
460.395,1.046
460.425,1.052
460.455,1.060
460.485,1.064
460.515,1.060
460.545,1.047
460.575,1.054
460.605,1.051
460.635,1.047
460.665,1.048
460.695,1.052
460.725,1.054
460.755,1.052
460.785,1.036
460.815,1.046
460.845,1.045
460.875,1.047
460.905,1.047
460.935,1.054
460.965,1.056
460.995,1.049
461.025,1.046
461.055,1.042
461.085,1.048
461.115,1.052
461.145,1.059
461.175,1.050
461.205,1.049
461.235,1.052
461.265,1.047
461.295,1.053
461.325,1.052
461.355,1.050
461.385,1.051
461.415,1.050
461.445,1.052
461.475,1.049
461.505,1.054
461.535,1.049
461.565,1.052
461.595,1.054
461.625,1.046
461.655,1.047
461.685,1.048
461.715,1.054
461.745,1.039
461.775,1.047
461.805,1.054
461.835,1.051
461.865,1.041
461.895,1.045
461.925,1.050
461.955,1.046
461.985,1.044
462.015,1.057
462.045,1.056
462.075,1.047
462.105,1.042
462.135,1.050
462.165,1.049
462.195,1.047
462.225,1.046
462.255,1.054
462.285,1.057
462.315,1.057
462.345,1.046
462.375,1.049
462.405,1.050
462.435,1.046
462.465,1.056
462.495,1.053
462.525,1.047
462.555,1.046
462.585,1.056
462.615,1.048
462.645,1.051
462.675,1.055
462.705,1.053
462.735,1.053
462.765,1.046
462.795,1.045
462.825,1.051
462.855,1.054
462.885,1.051
462.915,1.051
462.945,1.053
462.975,1.043
463.005,1.047
463.035,1.049
463.065,1.052
463.095,1.051
463.125,1.049
463.155,1.048
463.185,1.052
463.215,1.050
463.245,1.051
463.275,1.056
463.305,1.049
463.335,1.051
463.365,1.056
463.395,1.048
463.425,1.042
463.455,1.043
463.485,1.056
463.515,1.048
463.545,1.051
463.575,1.058
463.605,1.053
463.635,1.046
463.665,1.047
463.695,1.051
463.725,1.050
463.755,1.053
463.785,1.057
463.815,1.049
463.845,1.049
463.875,1.047
463.905,1.051
463.935,1.050
463.965,1.051
463.995,1.048
464.025,1.047
464.055,1.058
464.085,1.054
464.115,1.048
464.145,1.049
464.175,1.058
464.205,1.049
464.235,1.045
464.265,1.056
464.295,1.055
464.325,1.042
464.355,1.039
464.385,1.055
464.415,1.047
464.445,1.046
464.475,1.056
464.505,1.051
464.535,1.049
464.565,1.053
464.595,1.051
464.625,1.048
464.655,1.055
464.685,1.059
464.715,1.053
464.745,1.048
464.775,1.052
464.805,1.052
464.835,1.050
464.865,1.049
464.895,1.052
464.925,1.046
464.955,1.051
464.985,1.049
465.015,1.056
465.045,1.050
465.075,1.056
465.105,1.053
465.135,1.049
465.165,1.048
465.195,1.044
465.225,1.047
465.255,1.049
465.285,1.058
465.315,1.048
465.345,1.049
465.375,1.054
465.405,1.054
465.435,1.050
465.465,1.049
465.495,1.050
465.525,1.053
465.555,1.058
465.585,1.060
465.615,1.053
465.645,1.056
465.675,1.054
465.705,1.057
465.735,1.066
465.765,1.063
465.795,1.051
465.825,1.049
465.855,1.044
465.885,1.055
465.915,1.058
465.945,1.057
465.975,1.054
466.005,1.062
466.035,1.070
466.065,1.057
466.095,1.062
466.125,1.062
466.155,1.043
466.185,1.049
466.215,1.038
466.245,1.021
466.275,1.005
466.305,1.002
466.335,1.004
466.365,1.005
466.395,0.999
466.425,0.994
466.455,0.999
466.485,1.014
466.515,1.014
466.545,1.017
466.575,1.023
466.605,1.024
466.635,1.024
466.665,1.037
466.695,1.036
466.725,1.032
466.755,1.027
466.785,1.028
466.815,1.029
466.845,1.020
466.875,1.026
466.905,1.031
466.935,1.031
466.965,1.029
466.995,1.026
467.025,1.031
467.055,1.027
467.085,1.032
467.115,1.032
467.145,1.036
467.175,1.032
467.205,1.033
467.235,1.031
467.265,1.033
467.295,1.027
467.325,1.025
467.355,1.028
467.385,1.027
467.415,1.028
467.445,1.037
467.475,1.030
467.505,1.031
467.535,1.025
467.565,1.029
467.595,1.028
467.625,1.026
467.655,1.026
467.685,1.032
467.715,1.022
467.745,1.029
467.775,1.029
467.805,1.030
467.835,1.035
467.865,1.033
467.895,1.032
467.925,1.032
467.955,1.027
467.985,1.028
468.015,1.026
468.045,1.032
468.075,1.035
468.105,1.044
468.135,1.028
468.165,1.024
468.195,1.037
468.225,1.033
468.255,1.030
468.285,1.031
468.315,1.031
468.345,1.030
468.375,1.035
468.405,1.034
468.435,1.030
468.465,1.031
468.495,1.033
468.525,1.034
468.555,1.034
468.585,1.030
468.615,1.030
468.645,1.034
468.675,1.031
468.705,1.036
468.735,1.032
468.765,1.040
468.795,1.027
468.825,1.034
468.855,1.032
468.885,1.029
468.915,1.030
468.945,1.032
468.975,1.027
469.005,1.028
469.035,1.038
469.065,1.034
469.095,1.024
469.125,1.035
469.155,1.033
469.185,1.031
469.215,1.032
469.245,1.034
469.275,1.027
469.305,1.033
469.335,1.031
469.365,1.028
469.395,1.034
469.425,1.034
469.455,1.029
469.485,1.029
469.515,1.037
469.545,1.034
469.575,1.028
469.605,1.027
469.635,1.032
469.665,1.030
469.695,1.041
469.725,1.033
469.755,1.030
469.785,1.030
469.815,1.028
469.845,1.035
469.875,1.034
469.905,1.031
469.935,1.032
469.965,1.027
469.995,1.034
470.025,1.032
470.055,1.039
470.085,1.034
470.115,1.030
470.145,1.031
470.175,1.032
470.205,1.033
470.235,1.031
470.265,1.035
470.295,1.039
470.325,1.027
470.355,1.033
470.385,1.031
470.415,1.031
470.445,1.028
470.475,1.032
470.505,1.033
470.535,1.032
470.565,1.031
470.595,1.034
470.625,1.026
470.655,1.040
470.685,1.035
470.715,1.032
470.745,1.023
470.775,1.034
470.805,1.035
470.835,1.034
470.865,1.028
470.895,1.031
470.925,1.027
470.955,1.038
470.985,1.045
471.015,1.046
471.045,1.025
471.075,1.026
471.105,1.026
471.135,1.034
471.165,1.041
471.195,1.037
471.225,1.035
471.255,1.030
471.285,1.030
471.315,1.034
471.345,1.039
471.375,1.031
471.405,1.029
471.435,1.023
471.465,1.030
471.495,1.038
471.525,1.041
471.555,1.032
471.585,1.035
471.615,1.026
471.645,1.027
471.675,1.035
471.705,1.033
471.735,1.028
471.765,1.028
471.795,1.042
471.825,1.029
471.855,1.032
471.885,1.041
471.915,1.035
471.945,1.026
471.975,1.033
472.005,1.033
472.035,1.033
472.065,1.031
472.095,1.034
472.125,1.035
472.155,1.031
472.185,1.032
472.215,1.037
472.245,1.035
472.275,1.030
472.305,1.031
472.335,1.033
472.365,1.029
472.395,1.023
472.425,1.033
472.455,1.025
472.485,1.027
472.515,1.037
472.545,1.038
472.575,1.031
472.605,1.035
472.635,1.042
472.665,1.034
472.695,1.028
472.725,1.041
472.755,1.026
472.785,1.033
472.815,1.030
472.845,1.034
472.875,1.042
472.905,1.034
472.935,1.028
472.965,1.030
472.995,1.039
473.025,1.051
473.055,1.048
473.085,1.055
473.115,1.039
473.145,1.028
473.175,1.031
473.205,1.030
473.235,1.037
473.265,1.016
473.295,1.029
473.325,1.038
473.355,1.043
473.385,1.033
473.415,1.033
473.445,1.034
473.475,1.032
473.505,1.038
473.535,1.038
473.565,1.042
473.595,1.044
473.625,1.036
473.655,1.051
473.685,1.034
473.715,1.032
473.745,1.037
473.775,1.036
473.805,1.035
473.835,1.034
473.865,1.034
473.895,1.035
473.925,1.034
473.955,1.043
473.985,1.042
474.015,1.035
474.045,1.041
474.075,1.042
474.105,1.037
474.135,1.039
474.165,1.038
474.195,1.039
