df_hash,22ZHK4.566DMF
59.201,-212
59.226,-310
59.251,-453
59.276,-577
59.301,-583
59.326,-430
59.351,-170
59.376,90
59.401,287
59.426,423
59.451,534
59.476,632
59.501,690
59.526,687
59.551,642
59.576,596
59.601,578
59.626,575
59.651,560
59.676,517
59.701,453
59.726,379
59.751,302
59.776,228
59.801,159
59.826,92
59.851,16
59.876,-75
59.901,-166
59.926,-235
59.951,-283
59.976,-348
60.001,-457
60.026,-577
60.051,-614
60.076,-491
60.101,-228
60.126,71
60.151,302
60.176,444
60.201,545
60.226,647
60.251,735
60.276,765
60.301,734
60.326,690
60.351,681
60.376,704
60.401,714
60.426,681
60.451,619
60.476,559
60.501,509
60.526,455
60.551,388
60.576,319
60.601,263
60.626,206
60.651,121
60.676,9
60.701,-97
60.726,-172
60.751,-233
60.776,-328
60.801,-466
60.826,-582
60.851,-580
60.876,-419
60.901,-156
60.926,96
60.951,266
60.976,360
61.001,424
61.026,488
61.051,538
61.076,549
61.101,527
61.126,504
61.151,506
61.176,522
61.201,518
61.226,476
61.251,408
61.276,342
61.301,291
61.326,240
61.351,165
61.376,67
61.401,-24
61.426,-90
61.451,-141
61.476,-216
61.501,-327
61.526,-425
61.551,-431
61.576,-295
61.601,-55
61.626,193
61.651,371
61.676,464
61.701,509
61.726,538
61.751,551
61.776,535
61.801,497
61.826,468
61.851,463
61.876,462
61.901,438
61.926,386
61.951,328
61.976,277
62.001,222
62.026,146
62.051,56
62.076,-21
62.101,-83
62.126,-160
62.151,-276
62.176,-396
62.201,-431
62.226,-313
62.251,-69
62.276,194
62.301,385
62.326,486
62.351,544
62.376,594
62.401,623
62.426,605
62.451,552
62.476,507
62.501,497
62.526,504
62.551,486
62.576,431
62.601,359
62.626,291
62.651,220
62.676,131
62.701,31
62.726,-55
62.751,-130
62.776,-224
62.801,-362
62.826,-499
62.851,-539
62.876,-416
62.901,-162
62.926,110
62.951,309
62.976,424
63.001,503
63.026,573
63.051,616
63.076,606
63.101,557
63.126,518
63.151,517
63.176,528
63.201,509
63.226,447
63.251,369
63.276,298
63.301,227
63.326,135
63.351,29
63.376,-62
63.401,-133
63.426,-216
63.451,-341
63.476,-476
63.501,-526
63.526,-414
63.551,-162
63.576,123
63.601,339
63.626,463
63.651,541
63.676,612
63.701,662
63.726,658
63.751,606
63.776,554
63.801,541
63.826,553
63.851,542
63.876,482
63.901,396
63.926,320
63.951,257
63.976,181
64.001,79
64.026,-24
64.051,-102
64.076,-167
64.101,-262
64.126,-400
64.151,-515
64.176,-507
64.201,-332
64.226,-51
64.251,217
64.276,395
64.301,488
64.326,548
64.351,599
64.376,623
64.401,599
64.426,547
64.451,512
64.476,514
64.501,522
64.526,495
64.551,429
64.576,353
64.601,292
64.626,235
64.651,155
64.676,53
64.701,-37
64.726,-100
64.751,-162
64.776,-263
64.801,-390
64.826,-462
64.851,-391
64.876,-172
64.901,101
64.926,322
64.951,447
64.976,510
65.001,557
65.026,589
65.051,581
65.076,532
65.101,485
65.126,477
65.151,495
65.176,489
65.201,434
65.226,354
65.251,289
65.276,244
65.301,185
65.326,94
65.351,-2
65.376,-69
65.401,-111
65.426,-179
65.451,-300
65.476,-423
65.501,-449
65.526,-319
65.551,-75
65.576,175
65.601,354
65.626,453
65.651,504
65.676,530
65.701,527
65.726,495
65.751,459
65.776,445
65.801,450
65.826,448
65.851,420
65.876,370
65.901,316
65.926,262
65.951,197
65.976,123
66.001,57
66.026,4
66.051,-54
66.076,-147
66.101,-261
66.126,-328
66.151,-278
66.176,-97
66.201,144
66.226,354
66.251,475
66.276,517
66.301,521
66.326,513
66.351,494
66.376,461
66.401,424
66.426,400
66.451,393
66.476,386
66.501,356
66.526,294
66.551,215
66.576,142
66.601,87
66.626,37
66.651,-36
66.676,-148
66.701,-275
66.726,-355
66.751,-329
66.776,-180
66.801,44
66.826,265
66.851,420
66.876,493
66.901,510
66.926,504
66.951,490
66.976,468
67.001,440
67.026,412
67.051,395
67.076,386
67.101,365
67.126,309
67.151,221
67.176,128
67.201,57
67.226,7
67.251,-60
67.276,-178
67.301,-327
67.326,-431
67.351,-408
67.376,-244
67.401,-1
67.426,226
67.451,387
67.476,485
67.501,547
67.526,585
67.551,591
67.576,560
67.601,514
67.626,476
67.651,455
67.676,435
67.701,399
67.726,340
67.751,261
67.776,171
67.801,82
67.826,2
67.851,-72
67.876,-165
67.901,-297
67.926,-443
67.951,-527
67.976,-475
68.001,-278
68.026,-12
68.051,225
68.076,391
68.101,506
68.126,604
68.151,679
68.176,696
68.201,651
68.226,586
68.251,550
68.276,547
68.301,537
68.326,489
68.351,411
68.376,330
68.401,253
68.426,167
68.451,64
68.476,-36
68.501,-119
68.526,-202
68.551,-318
68.576,-459
68.601,-553
68.626,-514
68.651,-322
68.676,-48
68.701,207
68.726,394
68.751,526
68.776,634
68.801,719
68.826,757
68.851,740
68.876,697
68.901,665
68.926,658
68.951,655
68.976,625
69.001,558
69.026,469
69.051,381
69.076,305
69.101,231
69.126,143
69.151,35
69.176,-77
69.201,-171
69.226,-239
69.251,-306
69.276,-407
69.301,-541
69.326,-651
69.351,-651
69.376,-498
69.401,-235
69.426,44
69.451,266
69.476,414
69.501,520
69.526,604
69.551,658
69.576,667
69.601,639
69.626,607
69.651,597
69.676,601
69.701,593
69.726,550
69.751,478
69.776,398
69.801,328
69.826,266
69.851,198
69.876,115
69.901,23
69.926,-58
69.951,-120
69.976,-172
70.001,-244
70.026,-351
70.051,-466
70.076,-522
70.101,-457
70.126,-266
70.151,-14
70.176,215
70.201,374
70.226,471
70.251,538
70.276,589
70.301,612
70.326,596
70.351,557
70.376,527
70.401,523
70.426,527
70.451,508
70.476,450
70.501,371
70.526,299
70.551,243
70.576,189
70.601,116
70.626,25
70.651,-59
70.676,-120
70.701,-168
70.726,-237
70.751,-342
70.776,-449
70.801,-484
70.826,-390
70.851,-179
70.876,74
70.901,291
70.926,444
70.951,555
70.976,649
71.001,721
71.026,747
71.051,726
71.076,691
71.101,679
71.126,694
71.151,705
71.176,685
71.201,636
71.226,581
71.251,529
71.276,473
71.301,405
71.326,332
71.351,265
71.376,206
71.401,140
71.426,63
71.451,-16
71.476,-85
71.501,-148
71.526,-221
71.551,-306
71.576,-384
71.601,-442
71.626,-502
71.651,-596
71.676,-720
71.701,-802
71.726,-751
71.751,-542
71.776,-248
71.801,20
71.826,207
71.851,335
71.876,455
71.901,577
71.926,666
71.951,696
71.976,687
72.001,687
72.026,720
72.051,760
72.076,773
72.101,751
72.126,721
72.151,701
72.176,679
72.201,636
72.226,570
72.251,499
72.276,435
72.301,371
72.326,290
72.351,197
72.376,111
72.401,40
72.426,-30
72.451,-117
72.476,-210
72.501,-286
72.526,-342
72.551,-411
72.576,-524
72.601,-652
72.626,-701
72.651,-589
72.676,-327
72.701,-15
72.726,236
72.751,396
72.776,509
72.801,625
72.826,738
72.851,806
72.876,809
72.901,780
72.926,769
72.951,788
72.976,805
73.001,784
73.026,724
73.051,649
73.076,574
73.101,487
73.126,379
73.151,262
73.176,162
73.201,84
73.226,7
73.251,-91
73.276,-200
73.301,-291
73.326,-353
73.351,-420
73.376,-531
73.401,-666
73.426,-741
73.451,-667
73.476,-435
73.501,-130
73.526,136
73.551,310
73.576,412
73.601,489
73.626,558
73.651,598
73.676,592
73.701,563
73.726,548
73.751,562
73.776,579
73.801,560
73.826,502
73.851,430
73.876,371
73.901,317
73.926,245
73.951,151
73.976,59
74.001,-6
74.026,-63
74.051,-149
74.076,-273
74.101,-376
74.126,-370
74.151,-215
74.176,35
74.201,278
74.226,441
74.251,526
74.276,579
74.301,620
74.326,636
74.351,606
74.376,550
74.401,509
74.426,502
74.451,506
74.476,479
74.501,414
74.526,336
74.551,268
74.576,202
74.601,115
74.626,11
74.651,-81
74.676,-151
74.701,-224
74.726,-335
74.751,-467
74.776,-536
74.801,-460
74.826,-239
74.851,37
74.876,264
74.901,402
74.926,487
74.951,560
74.976,617
75.001,626
75.026,582
75.051,525
75.076,501
75.101,509
75.126,512
75.151,476
75.176,410
75.201,341
75.226,279
75.251,205
75.276,111
75.301,12
75.326,-66
75.351,-135
75.376,-228
75.401,-357
75.426,-469
75.451,-475
75.476,-328
75.501,-72
75.526,190
75.551,383
75.576,498
75.601,573
75.626,630
75.651,656
75.676,632
75.701,576
75.726,529
75.751,516
75.776,518
75.801,495
75.826,433
75.851,351
75.876,279
75.901,217
75.926,145
75.951,54
75.976,-37
76.001,-109
76.026,-170
76.051,-260
76.076,-393
76.101,-521
76.126,-553
76.151,-430
76.176,-181
76.201,93
76.226,301
76.251,425
76.276,503
76.301,569
76.326,617
76.351,621
76.376,582
76.401,539
76.426,528
76.451,540
76.476,534
76.501,485
76.526,410
76.551,344
76.576,291
76.601,226
76.626,131
76.651,27
76.676,-50
76.701,-103
76.726,-173
76.751,-294
76.776,-427
76.801,-476
76.826,-371
76.851,-137
76.876,123
76.901,321
76.926,435
76.951,502
76.976,550
77.001,572
77.026,554
77.051,510
77.076,478
77.101,476
77.126,483
77.151,466
77.176,415
77.201,347
77.226,279
77.251,208
77.276,127
77.301,43
77.326,-29
77.351,-99
77.376,-192
77.401,-313
77.426,-409
77.451,-397
77.476,-239
77.501,11
77.526,251
77.551,412
77.576,502
77.601,563
77.626,612
77.651,626
77.676,591
77.701,535
77.726,501
77.751,501
77.776,498
77.801,452
77.826,367
77.851,281
77.876,216
77.901,153
77.926,66
77.951,-37
77.976,-126
78.001,-192
78.026,-267
78.051,-386
78.076,-525
78.101,-600
78.126,-533
78.151,-327
78.176,-62
78.201,173
78.226,344
78.251,470
78.276,574
78.301,650
78.326,679
78.351,660
78.376,619
78.401,589
78.426,580
78.451,575
78.476,547
78.501,486
78.526,406
78.551,324
78.576,251
78.601,180
78.626,94
78.651,-8
78.676,-111
78.701,-193
78.726,-254
78.751,-325
78.776,-434
78.801,-562
78.826,-636
78.851,-579
78.876,-377
78.901,-96
78.926,170
78.951,370
78.976,513
79.001,634
79.026,744
79.051,818
79.076,837
79.101,816
79.126,793
79.151,795
79.176,813
79.201,814
79.226,780
79.251,719
79.276,653
79.301,597
79.326,546
79.351,485
79.376,411
79.401,332
79.426,260
79.451,199
79.476,137
79.501,66
79.526,-9
79.551,-78
79.576,-139
79.601,-202
79.626,-281
79.651,-369
79.676,-444
79.701,-494
79.726,-543
79.751,-628
79.776,-745
79.801,-826
79.826,-776
79.851,-563
79.876,-248
79.901,55
79.926,272
79.951,410
79.976,518
80.001,622
80.026,704
80.051,738
80.076,733
80.101,729
80.126,751
80.151,785
80.176,795
80.201,768
80.226,718
80.251,667
80.276,623
80.301,573
80.326,509
80.351,431
80.376,344
80.401,257
80.426,175
80.451,99
80.476,27
80.501,-52
80.526,-139
80.551,-220
80.576,-284
80.601,-341
80.626,-422
80.651,-535
80.676,-630
80.701,-623
80.726,-461
80.751,-188
80.776,88
80.801,287
80.826,403
80.851,489
80.876,575
80.901,643
80.926,658
80.951,633
80.976,613
81.001,631
81.026,664
81.051,668
81.076,626
81.101,564
81.126,512
81.151,467
81.176,405
81.201,321
81.226,235
81.251,164
81.276,96
81.301,10
81.326,-88
81.351,-172
81.376,-230
81.401,-295
81.426,-404
81.451,-538
81.476,-613
81.501,-542
81.526,-326
81.551,-50
81.576,185
81.601,342
81.626,449
81.651,544
81.676,624
81.701,665
81.726,657
81.751,626
81.776,605
81.801,605
81.826,611
81.851,600
81.876,562
81.901,502
81.926,429
81.951,354
81.976,280
82.001,202
82.026,115
82.051,19
82.076,-69
82.101,-139
82.126,-203
82.151,-292
82.176,-419
82.201,-542
82.226,-575
82.251,-458
82.276,-214
82.301,61
82.326,279
82.351,416
82.376,507
82.401,590
82.426,665
82.451,700
82.476,684
82.501,642
82.526,613
82.551,610
82.576,613
82.601,592
82.626,537
82.651,463
82.676,388
82.701,319
82.726,247
82.751,162
82.776,63
82.801,-37
82.826,-120
82.851,-188
82.876,-260
82.901,-362
82.926,-484
82.951,-565
82.976,-532
83.001,-356
83.026,-88
83.051,172
83.076,351
83.101,449
83.126,511
83.151,573
83.176,620
83.201,623
83.226,582
83.251,537
83.276,527
83.301,547
83.326,553
83.351,508
83.376,424
83.401,341
83.426,284
83.451,231
83.476,153
83.501,47
83.526,-49
83.551,-110
83.576,-156
83.601,-235
83.626,-361
83.651,-473
83.676,-476
83.701,-325
83.726,-70
83.751,182
83.776,357
83.801,455
83.826,515
83.851,561
83.876,581
83.901,562
83.926,523
83.951,500
83.976,505
84.001,512
84.026,490
84.051,437
84.076,377
84.101,321
84.126,255
84.151,165
84.176,70
84.201,-1
84.226,-53
84.251,-127
84.276,-247
84.301,-368
84.326,-396
84.351,-270
84.376,-31
84.401,214
84.426,384
84.451,471
84.476,518
84.501,550
84.526,553
84.551,516
84.576,458
84.601,419
84.626,410
84.651,407
84.676,382
84.701,332
84.726,272
84.751,209
84.776,137
84.801,57
84.826,-17
84.851,-83
84.876,-163
84.901,-280
84.926,-405
84.951,-457
84.976,-360
85.001,-129
85.026,138
85.051,341
85.076,451
85.101,512
85.126,563
85.151,598
85.176,588
85.201,538
85.226,487
85.251,467
85.276,465
85.301,446
85.326,394
85.351,325
85.376,256
85.401,183
85.426,94
85.451,0
85.476,-85
85.501,-166
85.526,-271
85.551,-410
85.576,-521
85.601,-511
85.626,-337
85.651,-60
85.676,199
85.701,368
85.726,464
85.751,543
85.776,622
85.801,665
85.826,641
85.851,575
85.876,525
85.901,515
85.926,515
85.951,482
85.976,412
86.001,334
86.026,265
86.051,191
86.076,95
86.101,-8
86.126,-95
86.151,-165
86.176,-256
86.201,-387
86.226,-510
86.251,-526
86.276,-376
86.301,-102
86.326,182
86.351,388
86.376,509
86.401,594
86.426,671
86.451,721
86.476,713
86.501,658
86.526,604
86.551,588
86.576,597
86.601,583
86.626,521
86.651,428
86.676,341
86.701,272
86.726,203
86.751,114
86.776,13
86.801,-70
86.826,-133
86.851,-206
86.876,-325
86.901,-475
86.926,-576
86.951,-538
86.976,-340
87.001,-53
87.026,211
87.051,385
87.076,478
87.101,538
87.126,588
87.151,613
87.176,593
87.201,546
87.226,515
87.251,520
87.276,533
87.301,511
87.326,445
87.351,364
87.376,298
87.401,241
87.426,167
87.451,69
87.476,-24
87.501,-91
87.526,-153
87.551,-250
87.576,-381
87.601,-473
87.626,-431
87.651,-233
87.676,41
87.701,278
87.726,417
87.751,482
87.776,521
87.801,550
87.826,550
87.851,515
87.876,471
87.901,452
87.926,457
87.951,452
87.976,414
88.001,353
88.026,291
88.051,230
88.076,153
88.101,56
88.126,-35
88.151,-102
88.176,-161
88.201,-253
88.226,-375
88.251,-460
88.276,-417
88.301,-225
88.326,44
88.351,281
88.376,429
88.401,509
88.426,566
88.451,608
88.476,611
88.501,566
88.526,509
88.551,482
88.576,489
88.601,494
88.626,460
88.651,392
88.676,322
88.701,262
88.726,194
88.751,103
88.776,2
88.801,-79
88.826,-141
88.851,-220
88.876,-343
88.901,-473
88.926,-519
88.951,-410
88.976,-167
89.001,109
89.026,323
89.051,447
89.076,521
89.101,586
89.126,638
89.151,645
89.176,602
89.201,549
89.226,527
89.251,539
89.276,543
89.301,501
89.326,420
89.351,339
89.376,278
89.401,221
89.426,138
89.451,29
89.476,-72
89.501,-142
89.526,-200
89.551,-292
89.576,-426
89.601,-540
89.626,-542
89.651,-386
89.676,-117
89.701,162
89.726,370
89.751,491
89.776,560
89.801,609
89.826,640
89.851,639
89.876,608
89.901,574
89.926,561
89.951,567
89.976,566
90.001,532
90.026,465
90.051,387
90.076,319
90.101,258
90.126,185
90.151,91
90.176,-9
90.201,-92
90.226,-153
90.251,-217
90.276,-317
90.301,-448
90.326,-546
90.351,-533
90.376,-372
90.401,-109
90.426,161
90.451,365
90.476,484
90.501,549
90.526,588
90.551,610
90.576,604
90.601,575
90.626,546
90.651,537
90.676,545
90.701,542
90.726,507
90.751,441
90.776,365
90.801,299
90.826,241
90.851,174
90.876,90
90.901,0
90.926,-78
90.951,-139
90.976,-205
91.001,-301
91.026,-420
91.051,-500
91.076,-462
91.101,-277
91.126,-1
91.151,259
91.176,429
91.201,505
91.226,537
91.251,562
91.276,576
91.301,557
91.326,517
91.351,492
91.376,504
91.401,529
91.426,522
91.451,470
91.476,402
91.501,351
91.526,307
91.551,240
91.576,139
91.601,35
91.626,-42
91.651,-109
91.676,-208
91.701,-342
91.726,-439
91.751,-408
91.776,-224
91.801,40
91.826,277
91.851,423
91.876,488
91.901,510
91.926,508
91.951,482
91.976,442
92.001,415
92.026,416
92.051,430
92.076,426
92.101,394
92.126,346
92.151,296
92.176,237
92.201,164
92.226,88
92.251,28
92.276,-19
92.301,-90
92.326,-203
92.351,-318
92.376,-351
92.401,-242
92.426,-17
92.451,229
92.476,413
92.501,509
92.526,542
92.551,541
92.576,521
92.601,484
92.626,445
92.651,423
92.676,421
92.701,424
92.726,412
92.751,371
92.776,302
92.801,210
92.826,110
92.851,24
92.876,-39
92.901,-101
92.926,-192
92.951,-313
92.976,-411
93.001,-407
93.026,-266
93.051,-33
93.076,198
93.101,361
93.126,449
93.151,494
93.176,518
93.201,519
93.226,493
93.251,454
93.276,425
93.301,414
93.326,405
93.351,381
93.376,333
93.401,265
93.426,189
93.451,115
93.476,47
93.501,-18
93.526,-106
93.551,-228
93.576,-362
93.601,-439
93.626,-391
93.651,-214
93.676,24
93.701,235
93.726,376
93.751,463
93.776,526
93.801,569
93.826,573
93.851,538
93.876,493
93.901,469
93.926,466
93.951,456
93.976,417
94.001,355
94.026,284
94.051,211
94.076,133
94.101,54
94.126,-20
94.151,-99
94.176,-203
94.201,-330
94.226,-426
94.251,-408
94.276,-245
94.301,8
94.326,248
94.351,408
94.376,500
94.401,570
94.426,633
94.451,659
94.476,627
94.501,566
94.526,530
94.551,538
94.576,550
94.601,520
94.626,445
94.651,361
94.676,294
94.701,231
94.726,147
94.751,47
94.776,-40
94.801,-105
94.826,-179
94.851,-298
94.876,-437
94.901,-511
94.926,-444
94.951,-239
94.976,18
95.001,234
95.026,378
95.051,474
95.076,551
95.101,603
95.126,608
95.151,571
95.176,530
95.201,520
95.226,533
95.251,530
95.276,487
95.301,415
95.326,344
95.351,284
95.376,221
95.401,136
95.426,41
95.451,-38
95.476,-90
95.501,-143
95.526,-234
95.551,-361
95.576,-464
95.601,-463
95.626,-326
95.651,-99
95.676,131
95.701,298
95.726,397
95.751,458
95.776,505
95.801,532
95.826,524
95.851,492
95.876,468
95.901,470
95.926,482
95.951,467
95.976,408
96.001,328
96.026,261
96.051,214
96.076,161
96.101,82
96.126,-7
96.151,-79
96.176,-130
96.201,-194
96.226,-298
96.251,-412
96.276,-455
96.301,-364
96.326,-154
96.351,90
96.376,288
96.401,424
96.426,527
96.451,623
96.476,697
96.501,721
96.526,696
96.551,660
96.576,648
96.601,659
96.626,662
96.651,636
96.676,586
96.701,530
96.726,476
96.751,416
96.776,349
96.801,278
96.826,211
96.851,144
96.876,68
96.901,-10
96.926,-84
96.951,-149
96.976,-217
97.001,-295
97.026,-373
97.051,-433
97.076,-481
97.101,-547
97.126,-650
97.151,-751
97.176,-763
97.201,-625
97.226,-360
97.251,-66
97.276,168
97.301,332
97.326,473
97.351,621
97.376,755
97.401,827
97.426,830
97.451,807
97.476,810
97.501,844
97.526,870
97.551,855
97.576,806
97.601,752
97.626,707
97.651,658
97.676,592
97.701,515
97.726,445
97.751,383
97.776,314
97.801,228
97.826,134
97.851,49
97.876,-30
97.901,-125
97.926,-238
97.951,-342
97.976,-407
98.001,-444
98.026,-503
98.051,-620
98.076,-753
98.101,-806
98.126,-703
98.151,-458
98.176,-165
98.201,84
98.226,264
98.251,404
98.276,537
98.301,657
98.326,734
98.351,755
98.376,746
98.401,742
98.426,759
98.451,781
98.476,782
98.501,749
98.526,694
98.551,634
98.576,580
98.601,526
98.626,460
98.651,375
98.676,282
98.701,197
98.726,123
98.751,50
98.776,-36
98.801,-134
98.826,-221
98.851,-288
98.876,-353
98.901,-451
98.926,-580
98.951,-684
98.976,-676
99.001,-513
99.026,-241
99.051,39
99.076,250
99.101,382
99.126,476
99.151,563
99.176,634
99.201,662
99.226,645
99.251,614
99.276,604
99.301,619
99.326,629
99.351,603
99.376,538
99.401,459
99.426,389
99.451,331
99.476,266
99.501,180
99.526,81
99.551,-9
99.576,-80
99.601,-144
99.626,-231
99.651,-348
99.676,-455
99.701,-477
99.726,-366
99.751,-139
99.776,120
99.801,329
99.826,457
99.851,531
99.876,589
99.901,637
99.926,653
99.951,626
99.976,578
100.001,549
100.026,551
100.051,556
100.076,524
100.101,449
100.126,359
100.151,284
100.176,224
100.201,156
100.226,65
100.251,-33
100.276,-115
100.301,-176
100.326,-249
100.351,-360
100.376,-489
100.401,-562
100.426,-508
100.451,-315
100.476,-50
100.501,191
100.526,355
100.551,454
100.576,528
100.601,597
100.626,643
100.651,641
100.676,603
100.701,564
100.726,554
100.751,558
100.776,542
100.801,485
100.826,406
100.851,331
100.876,267
100.901,194
100.926,98
100.951,-4
100.976,-89
101.001,-156
101.026,-239
101.051,-361
101.076,-489
101.101,-539
101.126,-446
101.151,-224
101.176,37
101.201,248
101.226,378
101.251,461
101.276,534
101.301,596
101.326,619
101.351,592
101.376,545
101.401,520
101.426,526
101.451,533
101.476,506
101.501,443
101.526,371
101.551,308
101.576,245
101.601,162
101.626,61
101.651,-32
101.676,-104
101.701,-176
101.726,-279
101.751,-405
101.776,-482
101.801,-432
101.826,-240
101.851,19
101.876,245
101.901,389
101.926,475
101.951,546
101.976,605
102.001,622
102.026,584
102.051,526
102.076,498
102.101,509
102.126,518
102.151,488
102.176,422
102.201,355
102.226,304
102.251,247
102.276,158
102.301,50
102.326,-37
102.351,-96
102.376,-163
102.401,-276
102.426,-408
102.451,-466
102.476,-374
102.501,-146
102.526,120
102.551,330
102.576,454
102.601,520
102.626,557
102.651,567
102.676,544
102.701,504
102.726,477
102.751,473
102.776,471
102.801,448
102.826,402
102.851,347
102.876,288
102.901,213
102.926,124
102.951,39
102.976,-25
103.001,-88
103.026,-186
103.051,-315
103.076,-409
103.101,-380
103.126,-203
103.151,53
103.176,286
103.201,431
103.226,498
103.251,526
103.276,537
103.301,528
103.326,496
103.351,458
103.376,435
103.401,428
103.426,421
103.451,395
103.476,343
103.501,268
103.526,176
103.551,84
103.576,3
103.601,-68
103.626,-155
103.651,-277
103.676,-408
103.701,-474
103.726,-405
103.751,-201
103.776,61
103.801,290
103.826,442
103.851,532
103.876,588
103.901,614
103.926,599
103.951,553
103.976,506
104.001,481
104.026,471
104.051,450
104.076,403
104.101,332
104.126,248
104.151,155
104.176,59
104.201,-27
104.226,-107
104.251,-203
104.276,-337
104.301,-484
104.326,-559
104.351,-481
104.376,-251
104.401,37
104.426,275
104.451,421
104.476,511
104.501,588
