df_hash,22ZHK4.NFTM31
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.SGEY
person_label,V79
date_time_start,2025-11-03_15-27-37.395000_+03
date_time_start_unix,1762169257.395
date_time_end,2025-11-03_15-35-52.731000_+03
length_difference_noticed,no

time,acc_mag
303.516,1.064
303.546,1.082
303.576,1.084
303.606,1.092
303.636,1.083
303.666,1.074
303.696,1.084
303.726,1.080
303.756,1.080
303.786,1.083
303.816,1.087
303.846,1.093
303.876,1.082
303.906,1.079
303.936,1.079
303.966,1.084
303.996,1.074
304.026,1.085
304.056,1.076
304.086,1.086
304.116,1.078
304.146,1.090
304.176,1.089
304.206,1.078
304.236,1.075
304.266,1.087
304.296,1.084
304.326,1.082
304.356,1.082
304.386,1.092
304.416,1.071
304.446,1.081
304.476,1.076
304.506,1.089
304.536,1.078
304.566,1.089
304.596,1.089
304.626,1.097
304.656,1.088
304.686,1.073
304.716,1.080
304.746,1.077
304.776,1.089
304.806,1.083
304.836,1.083
304.866,1.083
304.896,1.089
304.926,1.084
304.956,1.085
304.986,1.077
305.016,1.073
305.046,1.093
305.076,1.086
305.106,1.082
305.136,1.072
305.166,1.090
305.196,1.082
305.226,1.071
305.256,1.091
305.286,1.076
305.316,1.085
305.346,1.084
305.376,1.087
305.406,1.074
305.436,1.093
305.466,1.077
305.496,1.085
305.526,1.081
305.556,1.079
305.586,1.089
305.616,1.089
305.646,1.105
305.676,1.086
305.706,1.077
305.736,1.087
305.766,1.076
305.796,1.082
305.826,1.083
305.856,1.088
305.886,1.088
305.916,1.087
305.946,1.092
305.976,1.084
306.006,1.087
306.036,1.084
306.066,1.077
306.096,1.076
306.126,1.080
306.156,1.084
306.186,1.083
306.216,1.087
306.246,1.086
306.276,1.079
306.306,1.088
306.336,1.081
306.366,1.084
306.396,1.086
306.426,1.084
306.456,1.081
306.486,1.087
306.516,1.084
306.546,1.084
306.576,1.083
306.606,1.086
306.636,1.082
306.666,1.081
306.696,1.086
306.726,1.090
306.756,1.079
306.786,1.077
306.816,1.079
306.846,1.087
306.876,1.085
306.906,1.076
306.936,1.080
306.966,1.081
306.996,1.084
307.026,1.083
307.056,1.099
307.086,1.090
307.116,1.084
307.146,1.096
307.176,1.086
307.206,1.093
307.236,1.080
307.266,1.083
307.296,1.097
307.326,1.094
307.356,1.107
307.386,1.100
307.416,1.076
307.446,1.097
307.476,1.084
307.506,1.087
307.536,1.091
307.566,1.092
307.596,1.084
307.626,1.090
307.656,1.097
307.686,1.064
307.716,1.068
307.746,1.065
307.776,1.067
307.806,1.062
307.836,1.059
307.866,1.079
307.896,1.086
307.926,1.077
307.956,1.096
307.986,1.103
308.016,1.093
308.046,1.064
308.076,1.059
308.106,1.059
308.136,1.058
308.166,1.060
308.196,1.103
308.226,1.091
308.256,1.095
308.286,1.097
308.316,1.082
308.346,1.083
308.376,1.077
308.406,1.081
308.436,1.086
308.466,1.070
308.496,1.057
308.526,1.063
308.556,1.070
308.586,1.081
308.616,1.069
308.646,1.072
308.676,1.062
308.706,1.066
308.736,1.071
308.766,1.069
308.796,1.078
308.826,1.071
308.856,1.066
308.886,1.076
308.916,1.082
308.946,1.080
308.976,1.088
309.006,1.088
309.036,1.067
309.066,1.071
309.096,1.080
309.126,1.072
309.156,1.079
309.186,1.091
309.216,1.079
309.246,1.096
309.276,1.092
309.306,1.089
309.336,1.092
309.366,1.085
309.396,1.080
309.426,1.079
309.456,1.079
309.486,1.066
309.516,1.060
309.546,1.058
309.576,1.054
309.606,1.054
309.636,1.068
309.666,1.067
309.696,1.069
309.726,1.078
309.756,1.066
309.786,1.071
309.816,1.056
309.846,1.054
309.876,1.045
309.906,1.070
309.936,1.065
309.966,1.077
309.996,1.076
310.026,1.080
310.056,1.072
310.086,1.061
310.116,1.080
310.146,1.082
310.176,1.084
310.206,1.072
310.236,1.087
310.266,1.083
310.296,1.086
310.326,1.087
310.356,1.080
310.386,1.081
310.416,1.073
310.446,1.069
310.476,1.082
310.506,1.082
310.536,1.074
310.566,1.074
310.596,1.081
310.626,1.079
310.656,1.073
310.686,1.068
310.716,1.073
310.746,1.071
310.776,1.076
310.806,1.075
310.836,1.073
310.866,1.071
310.896,1.072
310.926,1.071
310.956,1.055
310.986,1.067
311.016,1.076
311.046,1.068
311.076,1.063
311.106,1.062
311.136,1.057
311.166,1.048
311.196,1.049
311.226,1.057
311.256,1.062
311.286,1.064
311.316,1.076
311.346,1.077
311.376,1.085
311.406,1.084
311.436,1.082
311.466,1.079
311.496,1.083
311.526,1.077
311.556,1.075
311.586,1.087
311.616,1.086
311.646,1.087
311.676,1.091
311.706,1.082
311.736,1.082
311.766,1.080
311.796,1.076
311.826,1.074
311.856,1.071
311.886,1.074
311.916,1.073
311.946,1.077
311.976,1.079
312.006,1.078
312.036,1.081
312.066,1.077
312.096,1.078
312.126,1.075
312.156,1.077
312.186,1.075
312.216,1.073
312.246,1.076
312.276,1.081
312.306,1.081
312.336,1.080
312.366,1.081
312.396,1.076
312.426,1.078
312.456,1.073
312.486,1.077
312.516,1.080
312.546,1.080
312.576,1.079
312.606,1.081
312.636,1.079
312.666,1.075
312.696,1.073
312.726,1.076
312.756,1.076
312.786,1.078
312.816,1.079
312.846,1.084
312.876,1.080
312.906,1.080
312.936,1.076
312.966,1.073
312.996,1.080
313.026,1.075
313.056,1.079
313.086,1.078
313.116,1.078
313.146,1.077
313.176,1.072
313.206,1.076
313.236,1.075
313.266,1.075
313.296,1.078
313.326,1.077
313.356,1.074
313.386,1.080
313.416,1.081
313.446,1.074
313.476,1.078
313.506,1.079
313.536,1.075
313.566,1.078
313.596,1.073
313.626,1.076
313.656,1.081
313.686,1.086
313.716,1.084
313.746,1.074
313.776,1.080
313.806,1.084
313.836,1.083
313.866,1.092
313.896,1.095
313.926,1.097
313.956,1.097
313.986,1.090
314.016,1.095
314.046,1.092
314.076,1.085
314.106,1.084
314.136,1.078
314.166,1.080
314.196,1.081
314.226,1.073
314.256,1.074
314.286,1.075
314.316,1.079
314.346,1.066
314.376,1.069
314.406,1.069
314.436,1.074
314.466,1.077
314.496,1.067
314.526,1.071
314.556,1.067
314.586,1.068
314.616,1.070
314.646,1.058
314.676,1.059
314.706,1.072
314.736,1.070
314.766,1.072
314.796,1.071
314.826,1.071
314.856,1.060
314.886,1.062
314.916,1.059
314.946,1.053
314.976,1.047
315.006,1.050
315.036,1.051
315.066,1.041
315.096,1.055
315.126,1.050
315.156,1.043
315.186,1.046
315.216,1.030
315.246,1.032
315.276,1.042
315.306,1.043
315.336,1.039
315.366,1.045
315.396,1.047
315.426,1.025
315.456,1.033
315.486,1.050
315.516,1.042
315.546,1.038
315.576,1.051
315.606,1.053
315.636,1.049
315.666,1.031
315.696,1.043
315.726,1.066
315.756,1.059
315.786,1.059
315.816,1.067
315.846,1.095
315.876,1.091
315.906,1.079
315.936,1.092
315.966,1.091
315.996,1.088
316.026,1.091
316.056,1.094
316.086,1.075
316.116,1.066
316.146,1.062
316.176,1.062
316.206,1.048
316.236,1.052
316.266,1.045
316.296,1.036
316.326,1.032
316.356,1.046
316.386,1.039
316.416,1.023
316.446,1.025
316.476,1.025
316.506,1.019
316.536,1.023
316.566,1.048
316.596,1.048
316.626,1.044
316.656,1.044
316.686,1.051
316.716,1.050
316.746,1.055
316.776,1.046
316.806,1.036
316.836,1.048
316.866,1.046
316.896,1.040
316.926,1.051
316.956,1.068
316.986,1.069
317.016,1.055
317.046,1.057
317.076,1.060
317.106,1.066
317.136,1.046
317.166,1.064
317.196,1.077
317.226,1.057
317.256,1.064
317.286,1.061
317.316,1.056
317.346,1.049
317.376,1.050
317.406,1.060
317.436,1.051
317.466,1.056
317.496,1.047
317.526,1.050
317.556,1.045
317.586,1.054
317.616,1.054
317.646,1.042
317.676,1.048
317.706,1.055
317.736,1.054
317.766,1.052
317.796,1.053
317.826,1.057
317.856,1.056
317.886,1.062
317.916,1.058
317.946,1.056
317.976,1.058
318.006,1.057
318.036,1.054
318.066,1.061
318.096,1.065
318.126,1.053
318.156,1.045
318.186,1.055
318.216,1.055
318.246,1.047
318.276,1.052
318.306,1.058
318.336,1.045
318.366,1.049
318.396,1.056
318.426,1.059
318.456,1.047
318.486,1.051
318.516,1.057
318.546,1.058
318.576,1.055
318.606,1.056
318.636,1.059
318.666,1.052
318.696,1.056
318.726,1.060
318.756,1.063
318.786,1.054
318.816,1.062
318.846,1.063
318.876,1.062
318.906,1.063
318.936,1.062
318.966,1.056
318.996,1.054
319.026,1.054
319.056,1.052
319.086,1.062
319.116,1.061
319.146,1.057
319.176,1.054
319.206,1.062
319.236,1.066
319.266,1.052
319.296,1.051
319.326,1.063
319.356,1.068
319.386,1.057
319.416,1.051
319.446,1.053
319.476,1.049
319.506,1.051
319.536,1.062
319.566,1.063
319.596,1.061
319.626,1.062
319.656,1.062
319.686,1.053
319.716,1.062
319.746,1.059
319.776,1.051
319.806,1.056
319.836,1.059
319.866,1.051
319.896,1.055
319.926,1.066
319.956,1.062
319.986,1.058
320.016,1.058
320.046,1.062
320.076,1.063
320.106,1.062
320.136,1.063
320.166,1.051
320.196,1.048
320.226,1.063
320.256,1.071
320.286,1.062
320.316,1.056
320.346,1.051
320.376,1.059
320.406,1.051
320.436,1.060
320.466,1.064
320.496,1.063
320.526,1.053
320.556,1.060
320.586,1.055
320.616,1.051
320.646,1.062
320.676,1.060
320.706,1.058
320.736,1.059
320.766,1.058
320.796,1.057
320.826,1.060
320.856,1.057
320.886,1.055
320.916,1.049
320.946,1.052
320.976,1.061
321.006,1.058
321.036,1.048
321.066,1.050
321.096,1.058
321.126,1.049
321.156,1.051
321.186,1.059
321.216,1.060
321.246,1.050
321.276,1.052
321.306,1.058
321.336,1.047
321.366,1.049
321.396,1.048
321.426,1.054
321.456,1.060
321.486,1.058
321.516,1.056
321.546,1.067
321.576,1.060
321.606,1.047
321.636,1.054
321.666,1.064
321.696,1.053
321.726,1.057
321.756,1.058
321.786,1.060
321.816,1.058
321.846,1.058
321.876,1.053
321.906,1.058
321.936,1.047
321.966,1.056
321.996,1.057
322.026,1.045
322.056,1.047
322.086,1.045
322.116,1.042
322.146,1.048
322.176,1.053
322.206,1.043
322.236,1.041
322.266,1.050
322.296,1.045
322.326,1.053
322.356,1.057
322.386,1.056
322.416,1.049
322.446,1.047
322.476,1.049
322.506,1.062
322.536,1.059
322.566,1.060
322.596,1.048
322.626,1.059
322.656,1.043
322.686,1.045
322.716,1.054
322.746,1.049
322.776,1.053
322.806,1.062
322.836,1.056
322.866,1.044
322.896,1.051
322.926,1.049
322.956,1.041
322.986,1.044
323.016,1.045
323.046,1.044
323.076,1.042
323.106,1.045
323.136,1.050
323.166,1.051
323.196,1.051
323.226,1.052
323.256,1.042
323.286,1.053
323.316,1.056
323.346,1.045
323.376,1.038
323.406,1.050
323.436,1.052
323.466,1.056
323.496,1.053
323.526,1.046
323.556,1.064
323.586,1.058
323.616,1.048
323.646,1.044
323.676,1.056
323.706,1.035
323.736,1.047
323.766,1.054
323.796,1.045
323.826,1.046
323.856,1.057
323.886,1.059
323.916,1.047
323.946,1.061
323.976,1.042
324.006,1.045
324.036,1.064
324.066,1.060
324.096,1.038
324.126,1.062
324.156,1.036
324.186,1.048
324.216,1.066
324.246,1.048
324.276,1.053
324.306,1.072
324.336,1.054
324.366,1.041
324.396,1.073
324.426,1.058
324.456,1.043
324.486,1.045
324.516,1.054
324.546,1.053
324.576,1.054
324.606,1.063
324.636,1.057
324.666,1.062
324.696,1.065
324.726,1.060
324.756,1.052
324.786,1.063
324.816,1.062
324.846,1.065
324.876,1.057
324.906,1.065
324.936,1.065
324.966,1.063
324.996,1.079
325.026,1.082
325.056,1.074
325.086,1.081
325.116,1.069
325.146,1.037
325.176,1.047
325.206,1.027
325.236,1.018
325.266,1.020
325.296,1.001
325.326,1.020
325.356,1.004
325.386,1.010
325.416,1.053
325.446,1.060
325.476,1.055
325.506,1.023
325.536,1.040
325.566,1.059
325.596,1.046
325.626,1.063
325.656,1.065
325.686,1.053
325.716,1.053
325.746,1.052
325.776,1.044
325.806,1.035
325.836,1.038
325.866,1.033
325.896,1.056
325.926,1.053
325.956,1.047
325.986,1.060
326.016,1.042
326.046,1.043
326.076,1.051
326.106,1.055
326.136,1.070
326.166,1.053
326.196,1.040
326.226,1.041
326.256,1.025
326.286,1.015
326.316,1.001
326.346,1.003
326.376,1.003
326.406,1.018
326.436,1.026
326.466,1.027
326.496,1.032
326.526,1.055
326.556,1.069
326.586,1.064
326.616,1.074
326.646,1.065
326.676,1.061
326.706,1.061
326.736,1.054
326.766,1.053
326.796,1.049
326.826,1.052
326.856,1.049
326.886,1.068
326.916,1.066
326.946,1.060
326.976,1.040
327.006,1.039
327.036,1.036
327.066,1.038
327.096,1.045
327.126,1.041
327.156,1.029
327.186,1.046
327.216,1.061
327.246,1.054
327.276,1.047
327.306,1.057
327.336,1.057
327.366,1.054
327.396,1.062
327.426,1.072
327.456,1.053
327.486,1.059
327.516,1.066
327.546,1.067
327.576,1.060
327.606,1.058
327.636,1.059
327.666,1.064
327.696,1.071
327.726,1.069
327.756,1.065
327.786,1.073
327.816,1.072
327.846,1.062
327.876,1.060
327.906,1.060
327.936,1.064
327.966,1.063
327.996,1.065
328.026,1.069
328.056,1.061
328.086,1.064
328.116,1.068
328.146,1.065
328.176,1.067
328.206,1.067
328.236,1.064
328.266,1.063
328.296,1.062
328.326,1.066
328.356,1.064
328.386,1.067
328.416,1.069
328.446,1.065
328.476,1.068
328.506,1.071
328.536,1.066
328.566,1.063
328.596,1.069
328.626,1.066
328.656,1.063
328.686,1.065
328.716,1.064
328.746,1.062
328.776,1.065
328.806,1.068
328.836,1.066
328.866,1.069
328.896,1.072
328.926,1.076
328.956,1.081
328.986,1.083
329.016,1.088
329.046,1.069
329.076,1.068
329.106,1.065
329.136,1.057
329.166,1.062
329.196,1.061
329.226,1.059
329.256,1.056
329.286,1.063
329.316,1.056
329.346,1.074
329.376,1.077
329.406,1.069
329.436,1.060
329.466,1.062
329.496,1.067
329.526,1.069
329.556,1.065
329.586,1.068
329.616,1.067
329.646,1.070
329.676,1.067
329.706,1.066
329.736,1.062
329.766,1.056
329.796,1.079
329.826,1.065
329.856,1.060
329.886,1.078
329.916,1.065
329.946,1.058
329.976,1.064
330.006,1.062
330.036,1.066
330.066,1.066
330.096,1.063
330.126,1.059
330.156,1.072
330.186,1.065
330.216,1.052
330.246,1.073
330.276,1.071
330.306,1.059
330.336,1.066
330.366,1.069
330.396,1.061
330.426,1.061
330.456,1.072
330.486,1.060
330.516,1.076
330.546,1.078
330.576,1.071
330.606,1.075
330.636,1.078
330.666,1.070
330.696,1.063
330.726,1.057
330.756,1.066
330.786,1.065
330.816,1.062
330.846,1.051
330.876,1.062
330.906,1.073
330.936,1.075
330.966,1.076
330.996,1.072
331.026,1.077
331.056,1.066
331.086,1.064
331.116,1.066
331.146,1.072
331.176,1.064
331.206,1.061
331.236,1.064
331.266,1.067
331.296,1.067
331.326,1.058
331.356,1.057
331.386,1.069
331.416,1.071
331.446,1.064
331.476,1.062
331.506,1.062
331.536,1.058
331.566,1.068
331.596,1.063
331.626,1.059
331.656,1.064
331.686,1.064
331.716,1.063
331.746,1.067
331.776,1.069
331.806,1.070
331.836,1.063
331.866,1.065
331.896,1.067
331.926,1.069
331.956,1.062
331.986,1.061
332.016,1.058
332.046,1.062
332.076,1.064
332.106,1.063
332.136,1.055
332.166,1.064
332.196,1.092
332.226,1.086
332.256,1.071
332.286,1.076
332.316,1.051
332.346,1.049
332.376,1.042
332.406,1.000
332.436,1.030
332.466,1.026
332.496,1.029
332.526,1.027
332.556,1.034
332.586,1.054
332.616,1.043
332.646,1.048
332.676,1.059
332.706,1.031
332.736,1.046
332.766,1.051
332.796,1.060
332.826,1.086
332.856,1.065
332.886,1.057
332.916,1.045
332.946,1.056
332.976,1.057
333.006,1.052
333.036,1.065
333.066,1.054
333.096,1.056
333.126,1.084
333.156,1.116
333.186,1.142
333.216,1.149
333.246,1.119
333.276,1.072
333.306,1.066
333.336,1.067
333.366,1.084
333.396,1.078
333.426,1.082
333.456,1.061
333.486,1.017
333.516,1.048
333.546,1.041
333.576,1.038
333.606,1.023
333.636,1.014
333.666,0.993
333.696,0.992
333.726,1.010
333.756,1.006
333.786,0.990
333.816,0.989
333.846,0.971
333.876,0.977
333.906,0.987
333.936,0.977
333.966,0.989
333.996,1.033
334.026,1.056
334.056,1.034
334.086,1.000
334.116,1.019
334.146,1.021
334.176,1.005
334.206,1.056
334.236,1.095
334.266,1.049
334.296,1.031
334.326,1.039
334.356,1.078
334.386,1.058
334.416,1.063
334.446,1.083
334.476,1.083
334.506,1.054
334.536,1.072
334.566,1.078
334.596,1.036
334.626,1.016
334.656,1.011
334.686,1.038
334.716,1.040
334.746,1.054
334.776,1.055
334.806,1.059
334.836,1.058
334.866,1.075
334.896,1.062
334.926,1.082
334.956,1.104
334.986,1.056
335.016,1.082
335.046,1.072
335.076,1.070
335.106,1.102
335.136,1.093
335.166,1.076
335.196,1.092
335.226,1.090
335.256,1.093
335.286,1.085
335.316,1.083
335.346,1.071
335.376,1.065
335.406,1.063
335.436,1.086
335.466,1.075
335.496,1.073
335.526,1.075
335.556,1.066
335.586,1.064
335.616,1.065
335.646,1.074
335.676,1.069
335.706,1.058
335.736,1.079
335.766,1.072
335.796,1.064
335.826,1.066
335.856,1.064
335.886,1.067
335.916,1.067
335.946,1.059
335.976,1.068
336.006,1.061
336.036,1.046
336.066,1.052
336.096,1.062
336.126,1.070
336.156,1.067
336.186,1.063
336.216,1.053
336.246,1.059
336.276,1.073
336.306,1.063
336.336,1.055
336.366,1.067
336.396,1.081
336.426,1.092
336.456,1.088
336.486,1.089
336.516,1.081
336.546,1.080
336.576,1.074
336.606,1.063
336.636,1.067
336.666,1.061
336.696,1.062
336.726,1.062
336.756,1.063
336.786,1.061
336.816,1.062
336.846,1.062
336.876,1.065
336.906,1.069
336.936,1.061
336.966,1.057
336.996,1.063
337.026,1.064
337.056,1.061
337.086,1.061
337.116,1.066
337.146,1.070
337.176,1.080
337.206,1.069
337.236,1.066
337.266,1.061
337.296,1.060
337.326,1.066
337.356,1.062
337.386,1.062
337.416,1.063
337.446,1.060
337.476,1.065
337.506,1.071
337.536,1.067
337.566,1.067
337.596,1.066
337.626,1.061
337.656,1.064
337.686,1.062
337.716,1.061
337.746,1.064
337.776,1.068
337.806,1.067
337.836,1.072
337.866,1.066
337.896,1.064
337.926,1.062
337.956,1.068
337.986,1.065
338.016,1.062
338.046,1.068
338.076,1.062
338.106,1.062
338.136,1.060
338.166,1.062
338.196,1.066
338.226,1.069
338.256,1.071
338.286,1.062
338.316,1.063
338.346,1.063
338.376,1.062
338.406,1.062
338.436,1.069
338.466,1.069
338.496,1.069
338.526,1.069
338.556,1.068
338.586,1.067
338.616,1.065
338.646,1.061
338.676,1.063
338.706,1.064
338.736,1.064
338.766,1.064
338.796,1.062
338.826,1.063
338.856,1.057
338.886,1.067
338.916,1.063
338.946,1.063
338.976,1.067
339.006,1.065
339.036,1.067
339.066,1.067
339.096,1.064
339.126,1.062
339.156,1.066
339.186,1.071
339.216,1.063
339.246,1.074
339.276,1.074
339.306,1.068
339.336,1.067
339.366,1.066
339.396,1.091
339.426,1.105
339.456,1.125
339.486,1.171
339.516,0.903
339.546,0.799
339.576,1.036
339.606,1.127
339.636,1.125
339.666,1.119
339.696,1.094
339.726,1.091
339.756,1.083
339.786,1.079
339.816,1.094
339.846,1.097
339.876,1.084
339.906,1.048
339.936,0.980
339.966,0.979
339.996,0.980
340.026,0.991
340.056,1.021
340.086,1.029
340.116,1.051
340.146,1.036
340.176,1.029
340.206,1.043
340.236,1.059
340.266,1.053
340.296,1.044
340.326,1.053
340.356,1.050
340.386,1.048
340.416,1.051
340.446,1.057
340.476,1.053
340.506,1.071
340.536,1.059
340.566,1.059
340.596,1.057
340.626,1.054
340.656,1.051
340.686,1.054
340.716,1.046
340.746,1.046
340.776,1.061
340.806,1.053
340.836,1.058
340.866,1.051
340.896,1.052
340.926,1.062
340.956,1.060
340.986,1.051
341.016,1.053
341.046,1.060
341.076,1.054
341.106,1.049
341.136,1.047
341.166,1.054
341.196,1.065
341.226,1.059
341.256,1.062
341.286,1.071
341.316,1.055
341.346,1.063
341.376,1.060
341.406,1.049
341.436,1.057
341.466,1.062
341.496,1.065
341.526,1.068
341.556,1.069
341.586,1.067
341.616,1.062
341.646,1.071
341.676,1.066
341.706,1.064
341.736,1.064
341.766,1.068
341.796,1.072
341.826,1.060
341.856,1.060
341.886,1.063
341.916,1.069
341.946,1.066
341.976,1.056
342.006,1.060
342.036,1.066
342.066,1.056
342.096,1.059
342.126,1.060
342.156,1.064
342.186,1.062
342.216,1.062
342.246,1.067
342.276,1.064
342.306,1.065
342.336,1.061
342.366,1.059
342.396,1.062
342.426,1.067
342.456,1.065
342.486,1.064
342.516,1.058
342.546,1.060
342.576,1.067
342.606,1.062
342.636,1.064
342.666,1.062
342.696,1.057
342.726,1.062
342.756,1.058
342.786,1.058
342.816,1.062
342.846,1.066
342.876,1.065
342.906,1.067
342.936,1.069
342.966,1.065
342.996,1.067
343.026,1.063
343.056,1.062
343.086,1.060
343.116,1.070
343.146,1.064
343.176,1.070
343.206,1.063
343.236,1.066
343.266,1.069
343.296,1.071
343.326,1.067
343.356,1.062
343.386,1.062
343.416,1.061
343.446,1.054
343.476,1.062
343.506,1.062
343.536,1.061
343.566,1.061
343.596,1.065
343.626,1.062
343.656,1.066
343.686,1.068
343.716,1.064
343.746,1.064
343.776,1.063
343.806,1.064
343.836,1.073
343.866,1.063
343.896,1.059
343.926,1.064
343.956,1.069
343.986,1.062
344.016,1.065
344.046,1.066
344.076,1.065
344.106,1.061
344.136,1.062
344.166,1.065
344.196,1.062
344.226,1.060
344.256,1.062
344.286,1.066
344.316,1.067
344.346,1.064
344.376,1.060
344.406,1.065
344.436,1.063
344.466,1.059
344.496,1.062
344.526,1.062
344.556,1.058
344.586,1.065
344.616,1.063
344.646,1.065
344.676,1.062
344.706,1.063
344.736,1.064
344.766,1.065
344.796,1.059
344.826,1.069
344.856,1.063
344.886,1.063
344.916,1.062
344.946,1.061
344.976,1.064
345.006,1.064
345.036,1.072
345.066,1.067
345.096,1.066
345.126,1.065
345.156,1.056
345.186,1.062
345.216,1.068
345.246,1.061
345.276,1.063
345.306,1.062
345.336,1.068
345.366,1.062
345.396,1.062
345.426,1.067
345.456,1.071
345.486,1.062
345.516,1.064
345.546,1.081
345.576,1.067
345.606,1.067
345.636,1.062
345.666,1.055
345.696,1.057
345.726,1.061
345.756,1.060
345.786,1.068
345.816,1.069
345.846,1.068
345.876,1.064
345.906,1.069
345.936,1.071
345.966,1.066
345.996,1.058
346.026,1.067
346.056,1.075
346.086,1.071
346.116,1.063
346.146,1.062
346.176,1.071
346.206,1.071
346.236,1.063
346.266,1.066
346.296,1.066
346.326,1.062
346.356,1.063
346.386,1.066
346.416,1.061
346.446,1.062
346.476,1.066
346.506,1.062
346.536,1.069
346.566,1.070
346.596,1.075
346.626,1.070
346.656,1.070
346.686,1.077
346.716,1.074
346.746,1.062
346.776,1.063
346.806,1.059
346.836,1.062
346.866,1.065
346.896,1.067
346.926,1.055
346.956,1.067
346.986,1.066
347.016,1.069
347.046,1.070
347.076,1.059
347.106,1.071
347.136,1.067
347.166,1.063
347.196,1.067
347.226,1.060
347.256,1.075
347.286,1.063
347.316,1.069
347.346,1.064
347.376,1.065
347.406,1.060
347.436,1.062
347.466,1.067
347.496,1.080
347.526,1.072
347.556,1.048
347.586,1.077
347.616,1.057
347.646,1.071
347.676,1.063
347.706,1.063
347.736,1.067
347.766,1.068
347.796,1.070
347.826,1.072
347.856,1.068
347.886,1.061
347.916,1.061
347.946,1.070
347.976,1.083
348.006,1.077
348.036,1.064
