df_hash,22ZHK4.4549PD
289.618,0.978
289.648,0.982
289.678,0.986
289.708,0.976
289.738,0.982
289.768,0.983
289.798,0.980
289.828,0.983
289.858,0.975
289.888,0.981
289.918,0.981
289.948,0.991
289.978,0.982
290.008,0.970
290.038,0.984
290.068,0.982
290.098,0.981
290.128,0.982
290.158,0.987
290.188,0.987
290.218,0.984
290.248,0.979
290.278,0.974
290.308,0.982
290.338,0.981
290.368,0.978
290.398,0.980
290.428,0.983
290.458,0.983
290.488,0.980
290.518,0.982
290.548,0.978
290.578,0.982
290.608,0.984
290.638,0.981
290.668,0.981
290.698,0.983
290.728,0.984
290.758,0.980
290.788,0.976
290.818,0.975
290.848,0.989
290.878,0.985
290.908,0.974
290.938,0.977
290.968,0.982
290.998,0.986
291.028,0.983
291.058,0.981
291.088,0.977
291.118,0.990
291.148,0.985
291.178,0.979
291.208,0.976
291.238,0.982
291.268,0.982
291.298,0.979
291.328,0.983
291.358,0.979
291.388,0.978
291.418,0.980
291.448,0.980
291.478,0.981
291.508,0.981
291.538,0.982
291.568,0.984
291.598,0.979
291.628,0.980
291.658,0.985
291.688,0.985
291.718,0.986
291.748,0.984
291.778,0.970
291.808,0.977
291.838,0.986
291.868,0.982
291.898,0.984
291.928,0.977
291.958,0.978
291.988,0.984
292.018,0.983
292.048,0.983
292.078,0.980
292.108,0.982
292.138,0.977
292.168,0.982
292.198,0.984
292.228,0.979
292.258,0.982
292.288,0.983
292.318,0.979
292.348,0.980
292.378,0.986
292.408,0.976
292.438,0.979
292.468,0.983
292.498,0.982
292.528,0.982
292.558,0.977
292.588,0.982
292.618,0.988
292.648,0.981
292.678,0.976
292.708,0.983
292.738,0.986
292.768,0.985
292.798,0.979
292.828,0.981
292.858,0.976
292.888,0.984
292.918,0.980
292.948,0.977
292.978,0.980
293.008,0.982
293.038,0.977
293.068,0.977
293.098,0.984
293.128,0.981
293.158,0.979
293.188,0.982
293.218,0.978
293.248,0.980
293.278,0.979
293.308,0.982
293.338,0.982
293.368,0.982
293.398,0.974
293.428,0.975
293.458,0.984
293.488,0.984
293.518,0.980
293.548,0.981
293.578,0.977
293.608,0.981
293.638,0.982
293.668,0.984
293.698,0.973
293.728,0.983
293.758,0.986
293.788,0.977
293.818,0.978
293.848,0.985
293.878,0.983
293.908,0.980
293.938,0.978
293.968,0.982
293.998,0.979
294.028,0.981
294.058,0.983
294.088,0.984
294.118,0.981
294.148,0.982
294.178,0.983
294.208,0.981
294.238,0.979
294.268,0.975
294.298,0.978
294.328,0.984
294.358,0.985
294.388,0.977
294.418,0.981
294.448,0.979
294.478,0.985
294.508,0.984
294.538,0.980
294.568,0.967
294.598,0.985
294.628,0.983
294.658,0.978
294.688,0.979
294.718,0.979
294.748,0.979
294.778,0.984
294.808,0.981
294.838,0.979
294.868,0.980
294.898,0.988
294.928,0.977
294.958,0.979
294.988,0.983
295.018,0.982
295.048,0.983
295.078,0.975
295.108,0.977
295.138,0.978
295.168,0.983
295.198,0.989
295.228,0.980
295.258,0.969
295.288,0.980
295.318,0.984
295.348,0.985
295.378,0.983
295.408,0.979
295.438,0.976
295.468,0.981
295.498,0.979
295.528,0.977
295.558,0.984
295.588,0.972
295.618,0.980
295.648,0.981
295.678,0.975
295.708,0.980
295.738,0.980
295.768,0.979
295.798,0.980
295.828,0.981
295.858,0.980
295.888,0.979
295.918,0.983
295.948,0.981
295.978,0.971
296.008,0.984
296.038,0.988
296.068,0.977
296.098,0.978
296.128,0.986
296.158,0.981
296.188,0.979
296.218,0.978
296.248,0.982
296.278,0.977
296.308,0.981
296.338,0.974
296.368,0.981
296.398,0.984
296.428,0.983
296.458,0.976
296.488,0.977
296.518,0.979
296.548,0.986
296.578,0.987
296.608,0.976
296.638,0.984
296.668,0.982
296.698,0.978
296.728,0.987
296.758,0.983
296.788,0.980
296.818,0.975
296.848,0.973
296.878,0.980
296.908,0.983
296.938,0.978
296.968,0.976
296.998,0.981
297.028,0.979
297.058,0.982
297.088,0.982
297.118,0.971
297.148,0.983
297.178,0.984
297.208,0.979
297.238,0.977
297.268,0.981
297.298,0.983
297.328,0.982
297.358,0.979
297.388,0.977
297.418,0.978
297.448,0.981
297.478,0.983
297.508,0.984
297.538,0.979
297.568,0.980
297.598,0.980
297.628,0.983
297.658,0.984
297.688,0.982
297.718,0.980
297.748,0.980
297.778,0.975
297.808,0.990
297.838,0.978
297.868,0.972
297.898,0.980
297.928,0.978
297.958,0.981
297.988,0.979
298.018,0.979
298.048,0.973
298.078,0.981
298.108,0.976
298.138,0.975
298.168,0.976
298.198,0.978
298.228,0.980
298.258,0.984
298.288,0.979
298.318,0.977
298.348,0.983
298.378,0.982
298.408,0.983
298.438,0.979
298.468,0.979
298.498,0.982
298.528,0.979
298.558,0.980
298.588,0.978
298.618,0.979
298.648,0.975
298.678,0.980
298.708,0.986
298.738,0.980
298.768,0.973
298.798,0.979
298.828,0.983
298.858,0.984
298.888,0.979
298.918,0.980
298.948,0.980
298.978,0.981
299.008,0.979
299.038,0.978
299.068,0.983
299.098,0.979
299.128,0.980
299.158,0.977
299.188,0.980
299.218,0.980
299.248,0.982
299.278,0.980
299.308,0.980
299.338,0.981
299.368,0.978
299.398,0.979
299.428,0.985
299.458,0.980
299.488,0.978
299.518,0.979
299.548,0.977
299.578,0.986
299.608,0.978
299.638,0.978
299.668,0.980
299.698,0.979
299.728,0.983
299.758,0.981
299.788,0.979
299.818,0.977
299.848,0.984
299.878,0.979
299.908,0.977
299.938,0.977
299.968,0.980
299.998,0.980
300.028,0.979
300.058,0.984
300.088,0.970
300.118,0.978
300.148,0.986
300.178,0.982
300.208,0.979
300.238,0.980
300.268,0.979
300.298,0.982
300.328,0.981
300.358,0.978
300.388,0.979
300.418,0.978
300.448,0.978
300.478,0.993
300.508,0.979
300.538,0.972
300.568,0.979
300.598,0.980
300.628,0.981
300.658,0.985
300.688,0.981
300.718,0.975
300.748,0.979
300.778,0.978
300.808,0.973
300.838,0.981
300.868,0.983
300.898,0.977
300.928,0.981
300.958,0.979
300.988,0.978
301.018,0.979
301.048,0.984
301.078,0.978
301.108,0.980
301.138,0.982
301.168,0.983
301.198,0.979
301.228,0.981
301.258,0.971
301.288,0.975
301.318,0.988
301.348,0.982
301.378,0.973
301.408,0.974
301.438,0.984
301.468,0.985
301.498,0.985
301.528,0.979
301.558,0.975
301.588,0.985
301.618,0.981
301.648,0.974
301.678,0.976
301.708,0.979
301.738,0.979
301.768,0.979
301.798,0.983
301.828,0.982
301.858,0.980
301.888,0.981
301.918,0.981
301.948,0.978
301.978,0.980
302.008,0.979
302.038,0.982
302.068,0.979
302.098,0.972
302.128,0.981
302.158,0.987
302.188,0.985
302.218,0.974
302.248,0.974
302.278,0.985
302.308,0.980
302.338,0.982
302.368,0.983
302.398,0.975
302.428,0.981
302.458,0.984
302.488,0.982
302.518,0.975
302.548,0.978
302.578,0.984
302.608,0.980
302.638,0.979
302.668,0.978
302.698,0.981
302.728,0.983
302.758,0.982
302.788,0.980
302.818,0.983
302.848,0.978
302.878,0.981
302.908,0.979
302.938,0.985
302.968,0.980
302.998,0.977
303.028,0.977
303.058,0.979
303.088,0.982
303.118,0.982
303.148,0.976
303.178,0.977
303.208,0.982
303.238,0.982
303.268,0.984
303.298,0.981
303.328,0.979
303.358,0.978
303.388,0.981
303.418,0.980
303.448,0.980
303.478,0.979
303.508,0.979
303.538,0.980
303.568,0.977
303.598,0.973
303.628,0.985
303.658,0.980
303.688,0.978
303.718,0.981
303.748,0.982
303.778,0.977
303.808,0.979
303.838,0.982
303.868,0.982
303.898,0.982
303.928,0.981
303.958,0.977
303.988,0.981
304.018,0.988
304.048,0.980
304.078,0.970
304.108,0.981
304.138,0.986
304.168,0.982
304.198,0.981
304.228,0.978
304.258,0.975
304.288,0.978
304.318,0.986
304.348,0.974
304.378,0.978
304.408,0.979
304.438,0.980
304.468,0.979
304.498,0.979
304.528,0.983
304.558,0.979
304.588,0.982
304.618,0.981
304.648,0.978
304.678,0.983
304.708,0.974
304.738,0.979
304.768,0.981
304.798,0.982
304.828,0.981
304.858,0.980
304.888,0.978
304.918,0.979
304.948,0.985
304.978,0.973
305.008,0.973
305.038,0.979
305.068,0.980
305.098,0.977
305.128,0.982
305.158,0.979
305.188,0.974
305.218,0.985
305.248,0.985
305.278,0.977
305.308,0.977
305.338,0.980
305.368,0.979
305.398,0.973
305.428,0.979
305.458,0.983
305.488,0.977
305.518,0.977
305.548,0.982
305.578,0.980
305.608,0.979
305.638,0.982
305.668,0.980
305.698,0.983
305.728,0.984
305.758,0.974
305.788,0.981
305.818,0.977
305.848,0.983
305.878,0.986
305.908,0.977
305.938,0.971
305.968,0.978
305.998,0.982
306.028,0.984
306.058,0.980
306.088,0.979
306.118,0.978
306.148,0.982
306.178,0.977
306.208,0.979
306.238,0.979
306.268,0.979
306.298,0.982
306.328,0.983
306.358,0.979
306.388,0.981
306.418,0.981
306.448,0.980
306.478,0.982
306.508,0.983
306.538,0.983
306.568,0.979
306.598,0.978
306.628,0.984
306.658,0.972
306.688,0.979
306.718,0.978
306.748,0.985
306.778,0.987
306.808,0.976
306.838,0.973
306.868,0.979
306.898,0.985
306.928,0.981
306.958,0.981
306.988,0.975
307.018,0.978
307.048,0.985
307.078,0.983
307.108,0.978
307.138,0.976
307.168,0.979
307.198,0.981
307.228,0.979
307.258,0.975
307.288,0.980
307.318,0.983
307.348,0.981
307.378,0.980
307.408,0.980
307.438,0.979
307.468,0.979
307.498,0.982
307.528,0.981
307.558,0.977
307.588,0.973
307.618,0.979
307.648,0.986
307.678,0.985
307.708,0.975
307.738,0.976
307.768,0.982
307.798,0.980
307.828,0.979
307.858,0.983
307.888,0.976
307.918,0.979
307.948,0.984
307.978,0.976
308.008,0.976
308.038,0.979
308.068,0.978
308.098,0.982
308.128,0.979
308.158,0.979
308.188,0.980
308.218,0.981
308.248,0.979
308.278,0.982
308.308,0.977
308.338,0.978
308.368,0.980
308.398,0.978
308.428,0.979
308.458,0.974
308.488,0.978
308.518,0.977
308.548,0.985
308.578,0.988
308.608,0.978
308.638,0.977
308.668,0.982
308.698,0.978
308.728,0.977
308.758,0.981
308.788,0.981
308.818,0.976
308.848,0.981
308.878,0.979
308.908,0.977
308.938,0.977
308.968,0.980
308.998,0.979
309.028,0.980
309.058,0.979
309.088,0.976
309.118,0.980
309.148,0.985
309.178,0.979
309.208,0.981
309.238,0.979
309.268,0.980
309.298,0.979
309.328,0.980
309.358,0.981
309.388,0.976
309.418,0.976
309.448,0.977
309.478,0.982
309.508,0.980
309.538,0.980
309.568,0.976
309.598,0.979
309.628,0.982
309.658,0.978
309.688,0.980
309.718,0.979
309.748,0.977
309.778,0.983
309.808,0.978
309.838,0.979
309.868,0.977
309.898,0.983
309.928,0.979
309.958,0.972
309.988,0.976
310.018,0.982
310.048,0.983
310.078,0.978
310.108,0.977
310.138,0.979
310.168,0.979
310.198,0.978
310.228,0.979
310.258,0.976
310.288,0.975
310.318,0.976
310.348,0.981
310.378,0.984
310.408,0.980
310.438,0.975
310.468,0.976
310.498,0.983
310.528,0.987
310.558,0.983
310.588,0.978
310.618,0.976
310.648,0.979
310.678,0.985
310.708,0.978
310.738,0.977
310.768,0.977
310.798,0.979
310.828,0.980
310.858,0.976
310.888,0.978
310.918,0.979
310.948,0.976
310.978,0.978
311.008,0.984
311.038,0.979
311.068,0.972
311.098,0.986
311.128,0.975
311.158,0.973
311.188,0.969
311.218,0.982
311.248,0.990
311.278,0.968
311.308,0.976
311.338,0.981
311.368,0.980
311.398,0.978
311.428,0.976
311.458,0.982
311.488,0.978
311.518,0.984
311.548,0.978
311.578,0.972
311.608,0.979
311.638,0.977
311.668,0.980
311.698,0.979
311.728,0.974
311.758,0.981
311.788,0.978
311.818,0.980
311.848,0.983
311.878,0.976
311.908,0.972
311.938,0.981
311.968,0.982
311.998,0.984
312.028,0.979
312.058,0.970
312.088,0.979
312.118,0.984
312.148,0.986
312.178,0.977
312.208,0.981
312.238,0.980
312.268,0.981
312.298,0.982
312.328,0.969
312.358,0.975
312.388,0.983
312.418,0.979
312.448,0.977
312.478,0.975
312.508,0.979
312.538,0.981
312.568,0.980
312.598,0.985
312.628,0.979
312.658,0.975
312.688,0.975
312.718,0.981
312.748,0.986
312.778,0.977
312.808,0.974
312.838,0.976
312.868,0.981
312.898,0.981
312.928,0.979
312.958,0.979
312.988,0.967
313.018,0.981
313.048,0.982
313.078,0.971
313.108,0.976
313.138,0.981
313.168,0.979
313.198,0.979
313.228,0.976
313.258,0.978
313.288,0.979
313.318,0.979
313.348,0.980
313.378,0.979
313.408,0.977
313.438,0.976
313.468,0.979
313.498,0.976
313.528,0.979
313.558,0.984
313.588,0.979
313.618,0.980
313.648,0.980
313.678,0.978
313.708,0.981
313.738,0.981
313.768,0.976
313.798,0.971
313.828,0.984
313.858,0.981
313.888,0.971
313.918,0.978
313.948,0.979
313.978,0.979
314.008,0.982
314.038,0.981
314.068,0.979
314.098,0.979
314.128,0.980
314.158,0.978
314.188,0.979
314.218,0.977
314.248,0.979
314.278,0.978
314.308,0.979
314.338,0.979
314.368,0.982
314.398,0.978
314.428,0.977
314.458,0.982
314.488,0.979
314.518,0.966
314.548,0.985
314.578,0.981
314.608,0.974
314.638,0.979
314.668,0.979
314.698,0.980
314.728,0.978
314.758,0.981
314.788,0.971
314.818,0.985
314.848,0.984
314.878,0.975
314.908,0.976
314.938,0.979
314.968,0.979
314.998,0.979
315.028,0.977
315.058,0.979
315.088,0.979
315.118,0.979
315.148,0.980
315.178,0.979
315.208,0.980
315.238,0.977
315.268,0.979
315.298,0.983
315.328,0.977
315.358,0.975
315.388,0.981
315.418,0.978
315.448,0.979
315.478,0.980
315.508,0.975
315.538,0.986
315.568,0.984
315.598,0.974
315.628,0.974
315.658,0.979
315.688,0.977
315.718,0.978
315.748,0.981
315.778,0.970
315.808,0.981
315.838,0.983
315.868,0.980
315.898,0.976
315.928,0.981
315.958,0.982
315.988,0.977
316.018,0.979
316.048,0.978
316.078,0.978
316.108,0.984
316.138,0.982
316.168,0.977
316.198,0.983
316.228,0.984
316.258,0.978
316.288,0.978
316.318,0.979
316.348,0.980
316.378,0.974
316.408,0.978
316.438,0.977
316.468,0.977
316.498,0.985
316.528,0.978
316.558,0.971
316.588,0.976
316.618,0.980
316.648,0.981
316.678,0.980
316.708,0.978
316.738,0.972
316.768,0.983
316.798,0.978
316.828,0.973
316.858,0.980
316.888,0.977
316.918,0.981
316.948,0.979
316.978,0.978
317.008,0.975
317.038,0.979
317.068,0.979
317.098,0.979
317.128,0.977
317.158,0.976
317.188,0.980
317.218,0.981
317.248,0.982
317.278,0.980
317.308,0.976
317.338,0.978
317.368,0.978
317.398,0.974
317.428,0.986
317.458,0.979
317.488,0.974
317.518,0.978
317.548,0.982
317.578,0.976
317.608,0.979
317.638,0.977
317.668,0.966
317.698,0.983
317.728,0.983
317.758,0.974
317.788,0.977
317.818,0.979
317.848,0.980
317.878,0.977
317.908,0.977
317.938,0.979
317.968,0.980
317.998,0.980
318.028,0.980
318.058,0.980
318.088,0.980
318.118,0.979
318.148,0.980
318.178,0.979
318.208,0.980
318.238,0.975
318.268,0.979
318.298,0.979
318.328,0.981
318.358,0.987
318.388,0.970
318.418,0.974
318.448,0.980
318.478,0.980
318.508,0.982
318.538,0.982
318.568,0.975
318.598,0.973
318.628,0.988
318.658,0.980
318.688,0.976
318.718,0.979
318.748,0.978
318.778,0.979
318.808,0.982
318.838,0.976
318.868,0.977
318.898,0.979
318.928,0.980
318.958,0.981
318.988,0.978
319.018,0.979
319.048,0.980
319.078,0.976
319.108,0.979
319.138,0.979
319.168,0.983
319.198,0.982
319.228,0.972
319.258,0.974
319.288,0.981
319.318,0.980
319.348,0.982
319.378,0.981
319.408,0.975
319.438,0.980
319.468,0.981
319.498,0.979
319.528,0.972
319.558,0.980
319.588,0.980
319.618,0.977
319.648,0.979
319.678,0.981
319.708,0.977
319.738,0.977
319.768,0.983
319.798,0.983
319.828,0.979
319.858,0.979
319.888,0.980
319.918,0.977
319.948,0.973
319.978,0.990
320.008,0.978
320.038,0.974
320.068,0.979
320.098,0.979
320.128,0.981
320.158,0.983
320.188,0.983
320.218,0.966
320.248,0.985
320.278,0.985
320.308,0.973
320.338,0.981
320.368,0.977
320.398,0.979
320.428,0.979
320.458,0.980
320.488,0.979
320.518,0.982
320.548,0.978
320.578,0.979
320.608,0.979
320.638,0.982
320.668,0.980
320.698,0.979
320.728,0.978
320.758,0.978
320.788,0.984
320.818,0.985
320.848,0.977
320.878,0.978
320.908,0.980
320.938,0.980
320.968,0.981
320.998,0.982
321.028,0.975
321.058,0.980
321.088,0.982
321.118,0.977
321.148,0.978
321.178,0.982
321.208,0.977
321.238,0.976
321.268,0.978
321.298,0.980
321.328,0.978
321.358,0.982
321.388,0.979
321.418,0.978
321.448,0.976
321.478,0.977
321.508,0.978
321.538,0.982
321.568,0.979
321.598,0.978
321.628,0.982
321.658,0.979
321.688,0.977
321.718,0.971
321.748,0.976
321.778,0.988
321.808,0.979
321.838,0.972
321.868,0.972
321.898,0.985
321.928,0.982
321.958,0.985
321.988,0.978
322.018,0.972
322.048,0.979
322.078,0.986
322.108,0.974
322.138,0.978
322.168,0.980
322.198,0.981
322.228,0.980
322.258,0.975
322.288,0.977
322.318,0.979
322.348,0.979
322.378,0.976
322.408,0.979
322.438,0.979
322.468,0.978
322.498,0.980
322.528,0.979
322.558,0.979
322.588,0.980
322.618,0.980
322.648,0.976
322.678,0.975
322.708,0.976
322.738,0.983
322.768,0.978
322.798,0.972
322.828,0.979
322.858,0.982
322.888,0.981
322.918,0.983
322.948,0.975
322.978,0.975
323.008,0.986
323.038,0.980
323.068,0.973
323.098,0.974
323.128,0.978
323.158,0.980
323.188,0.979
323.218,0.978
323.248,0.979
323.278,0.982
323.308,0.981
323.338,0.977
323.368,0.981
323.398,0.979
323.428,0.975
323.458,0.979
323.488,0.979
323.518,0.979
323.548,0.981
323.578,0.979
323.608,0.976
323.638,0.974
323.668,0.976
323.698,0.986
323.728,0.977
323.758,0.973
323.788,0.979
323.818,0.983
323.848,0.978
323.878,0.981
323.908,0.980
323.938,0.977
323.968,0.981
323.998,0.983
324.028,0.977
324.058,0.979
324.088,0.982
324.118,0.977
324.148,0.975
324.178,0.976
324.208,0.978
324.238,0.979
324.268,0.980
324.298,0.978
324.328,0.980
324.358,0.980
324.388,0.980
324.418,0.980
324.448,0.982
324.478,0.979
324.508,0.979
324.538,0.980
324.568,0.978
324.598,0.980
324.628,0.982
324.658,0.983
324.688,0.985
324.718,0.969
324.748,0.975
324.778,0.982
324.808,0.983
324.838,0.983
324.868,0.979
324.898,0.974
324.928,0.975
324.958,0.983
324.988,0.976
325.018,0.975
325.048,0.979
325.078,0.978
325.108,0.976
325.138,0.980
325.168,0.982
325.198,0.976
325.228,0.985
325.258,0.985
325.288,0.981
325.318,0.979
325.348,0.981
325.378,0.979
325.408,0.981
325.438,0.983
325.468,0.978
325.498,0.978
325.528,0.976
325.558,0.977
325.588,0.989
325.618,0.983
325.648,0.974
325.678,0.973
325.708,0.981
325.738,0.980
325.768,0.980
325.798,0.981
325.828,0.976
325.858,0.980
325.888,0.983
325.918,0.978
325.948,0.978
325.978,0.980
326.008,0.980
326.038,0.978
326.068,0.979
326.098,0.977
326.128,0.977
326.158,0.981
326.188,0.984
326.218,0.978
326.248,0.981
326.278,0.980
326.308,0.981
326.338,0.979
326.368,0.979
326.398,0.982
326.428,0.979
326.458,0.976
326.488,0.978
326.518,0.978
326.548,0.984
326.578,0.986
326.608,0.974
326.638,0.975
326.668,0.981
326.698,0.980
326.728,0.978
326.758,0.983
326.788,0.981
326.818,0.975
326.848,0.983
326.878,0.979
326.908,0.974
326.938,0.978
326.968,0.980
326.998,0.978
327.028,0.980
327.058,0.979
327.088,0.981
327.118,0.979
327.148,0.983
327.178,0.981
327.208,0.981
327.238,0.977
327.268,0.980
327.298,0.979
327.328,0.979
327.358,0.980
327.388,0.979
327.418,0.980
327.448,0.984
327.478,0.979
327.508,0.979
327.538,0.982
327.568,0.988
327.598,0.976
327.628,0.975
327.658,0.981
327.688,0.984
327.718,0.980
327.748,0.983
327.778,0.979
327.808,0.970
327.838,0.984
327.868,0.982
327.898,0.975
327.928,0.979
327.958,0.982
327.988,0.980
328.018,0.978
328.048,0.978
328.078,0.980
328.108,0.981
328.138,0.982
328.168,0.979
328.198,0.981
328.228,0.983
328.258,0.980
328.288,0.980
328.318,0.980
328.348,0.982
328.378,0.977
328.408,0.978
328.438,0.978
328.468,0.981
328.498,0.989
328.528,0.979
328.558,0.971
328.588,0.971
328.618,0.983
328.648,0.984
328.678,0.981
328.708,0.979
328.738,0.976
328.768,0.983
328.798,0.983
328.828,0.983
328.858,0.979
328.888,0.982
328.918,0.980
328.948,0.981
328.978,0.980
329.008,0.977
329.038,0.980
329.068,0.986
329.098,0.980
329.128,0.982
329.158,0.983
329.188,0.979
329.218,0.983
329.248,0.983
329.278,0.980
329.308,0.983
329.338,0.980
329.368,0.977
329.398,0.986
329.428,0.989
329.458,0.978
329.488,0.978
329.518,0.981
329.548,0.986
329.578,0.982
329.608,0.978
329.638,0.978
329.668,0.980
329.698,0.982
329.728,0.980
329.758,0.975
329.788,0.984
329.818,0.985
329.848,0.979
329.878,0.979
329.908,0.981
329.938,0.980
329.968,0.984
329.998,0.980
330.028,0.985
330.058,0.983
330.088,0.976
330.118,0.982
330.148,0.988
330.178,0.979
330.208,0.981
330.238,0.978
330.268,0.973
330.298,0.984
330.328,0.989
330.358,0.981
330.388,0.977
330.418,0.983
330.448,0.980
330.478,0.976
330.508,0.982
330.538,0.983
330.568,0.979
330.598,0.982
330.628,0.982
330.658,0.978
330.688,0.984
330.718,0.982
330.748,0.984
330.778,0.983
330.808,0.980
330.838,0.980
330.868,0.985
330.898,0.988
330.928,0.984
330.958,0.983
330.988,0.986
331.018,0.989
331.048,0.985
331.078,0.982
331.108,0.990
331.138,0.987
331.168,0.993
331.198,0.988
331.228,0.980
331.258,0.986
331.288,0.985
331.318,0.985
331.348,0.986
331.378,0.989
331.408,0.979
331.438,0.986
331.468,0.991
331.498,0.982
331.528,0.985
331.558,0.987
331.588,0.987
331.618,0.984
331.648,0.984
331.678,0.980
331.708,0.990
331.738,0.985
331.768,0.981
331.798,0.991
331.828,0.993
331.858,0.987
331.888,0.980
331.918,0.988
331.948,0.991
331.978,0.987
332.008,0.981
332.038,0.980
332.068,0.988
332.098,0.990
332.128,0.991
332.158,0.985
332.188,0.979
332.218,0.987
332.248,0.990
332.278,0.983
332.308,0.985
332.338,0.986
332.368,0.992
332.398,0.984
332.428,0.988
332.458,0.986
332.488,0.983
332.518,0.988
332.548,0.991
332.578,0.987
332.608,0.988
332.638,0.981
332.668,0.970
332.698,0.970
332.728,1.000
332.758,0.997
332.788,0.990
332.818,0.987
332.848,0.983
332.878,0.990
332.908,0.994
332.938,0.991
332.968,0.989
332.998,0.980
333.028,0.986
333.058,0.988
333.088,0.986
333.118,0.982
333.148,0.985
333.178,0.983
333.208,0.987
333.238,0.987
333.268,0.989
333.298,0.986
333.328,0.985
333.358,0.981
333.388,0.985
333.418,0.992
333.448,0.989
333.478,0.981
333.508,0.983
333.538,0.982
333.568,0.990
333.598,0.992
333.628,0.984
