df_hash,22ZHK4.4549PD
412.928,-451
412.953,-212
412.978,63
413.003,271
413.028,383
413.053,450
413.078,529
413.103,618
413.128,679
413.153,689
413.178,673
413.203,670
413.228,687
413.253,698
413.278,680
413.303,636
413.328,582
413.353,526
413.378,458
413.403,378
413.428,295
413.453,217
413.478,138
413.503,50
413.528,-39
413.553,-115
413.578,-181
413.603,-267
413.628,-388
413.653,-505
413.678,-530
413.703,-405
413.728,-158
413.753,106
413.778,296
413.803,394
413.828,452
413.853,516
413.878,588
413.903,633
413.928,633
413.953,607
413.978,590
414.003,591
414.028,595
414.053,580
414.078,539
414.103,481
414.128,417
414.153,354
414.178,292
414.203,225
414.228,146
414.253,60
414.278,-23
414.303,-96
414.328,-173
414.353,-272
414.378,-391
414.403,-475
414.428,-449
414.453,-283
414.478,-27
414.503,218
414.528,382
414.553,472
414.578,542
414.603,627
414.628,709
414.653,754
414.678,755
414.703,744
414.728,748
414.753,759
414.778,750
414.803,706
414.828,641
414.853,574
414.878,505
414.903,425
414.928,331
414.953,236
414.978,145
415.003,54
415.028,-46
415.053,-148
415.078,-238
415.103,-325
415.128,-433
415.153,-562
415.178,-653
415.203,-620
415.228,-428
415.253,-138
415.278,133
415.303,309
415.328,404
415.353,488
415.378,598
415.403,707
415.428,764
415.453,760
415.478,738
415.503,738
415.528,760
415.553,767
415.578,735
415.603,677
415.628,618
415.653,561
415.678,492
415.703,402
415.728,304
415.753,215
415.778,135
415.803,46
415.828,-58
415.853,-162
415.878,-248
415.903,-326
415.928,-428
415.953,-559
415.978,-665
416.003,-659
416.028,-496
416.053,-216
416.078,75
416.103,291
416.128,416
416.153,497
416.178,584
416.203,679
416.228,751
416.253,776
416.278,771
416.303,768
416.328,785
416.353,802
416.378,792
416.403,749
416.428,691
416.453,635
416.478,579
416.503,507
416.528,415
416.553,320
416.578,238
416.603,168
416.628,88
416.653,-11
416.678,-114
416.703,-197
416.728,-267
416.753,-358
416.778,-486
416.803,-602
416.828,-614
416.853,-467
416.878,-199
416.903,79
416.928,274
416.953,376
416.978,442
417.003,522
417.028,609
417.053,664
417.078,671
417.103,658
417.128,661
417.153,679
417.178,685
417.203,656
417.228,605
417.253,555
417.278,509
417.303,452
417.328,372
417.353,282
417.378,203
417.403,138
417.428,72
417.453,-3
417.478,-77
417.503,-141
417.528,-212
417.553,-315
417.578,-437
417.603,-507
417.628,-445
417.653,-240
417.678,30
417.703,259
417.728,395
417.753,469
417.778,540
417.803,624
417.828,691
417.853,709
417.878,693
417.903,680
417.928,689
417.953,704
417.978,694
418.003,653
418.028,598
418.053,543
418.078,483
418.103,408
418.128,320
418.153,237
418.178,161
418.203,81
418.228,-12
418.253,-108
418.278,-186
418.303,-251
418.328,-336
418.353,-456
418.378,-565
418.403,-574
418.428,-430
418.453,-169
418.478,99
418.503,286
418.528,385
418.553,458
418.578,552
418.603,656
418.628,721
418.653,729
418.678,711
418.703,708
418.728,726
418.753,736
418.778,711
418.803,658
418.828,601
418.853,548
418.878,485
418.903,398
418.928,303
418.953,220
418.978,151
419.003,72
419.028,-30
419.053,-140
419.078,-229
419.103,-299
419.128,-385
419.153,-511
419.178,-633
419.203,-663
419.228,-537
419.253,-282
419.278,1
419.303,221
419.328,356
419.353,448
419.378,541
419.403,637
419.428,709
419.453,740
419.478,743
419.503,744
419.528,757
419.553,773
419.578,777
419.603,758
419.628,716
419.653,663
419.678,609
419.703,557
419.728,505
419.753,441
419.778,365
419.803,284
419.828,208
419.853,135
419.878,52
419.903,-43
419.928,-138
419.953,-219
419.978,-293
420.003,-392
420.028,-519
420.053,-622
420.078,-615
420.103,-452
420.128,-180
420.153,91
420.178,279
420.203,382
420.228,459
420.253,555
420.278,657
420.303,724
420.328,742
420.353,735
420.378,737
420.403,753
420.428,760
420.453,738
420.478,688
420.503,628
420.528,567
420.553,506
420.578,441
420.603,371
420.628,300
420.653,227
420.678,155
420.703,86
420.728,18
420.753,-54
420.778,-133
420.803,-212
420.828,-283
420.853,-358
420.878,-456
420.903,-573
420.928,-655
420.953,-621
420.978,-435
421.003,-149
421.028,125
421.053,310
421.078,413
421.103,496
421.128,600
421.153,706
421.178,769
421.203,782
421.228,781
421.253,800
421.278,836
421.303,856
421.328,839
421.353,798
421.378,752
421.403,703
421.428,640
421.453,560
421.478,477
421.503,404
421.528,335
421.553,258
421.578,175
421.603,96
421.628,26
421.653,-46
421.678,-132
421.703,-220
421.728,-292
421.753,-356
421.778,-443
421.803,-562
421.828,-661
421.853,-651
421.878,-483
421.903,-207
421.928,66
421.953,258
421.978,373
422.003,467
422.028,577
422.053,686
422.078,757
422.103,782
422.128,785
422.153,795
422.178,811
422.203,815
422.228,797
422.253,760
422.278,711
422.303,650
422.328,577
422.353,496
422.378,416
422.403,336
422.428,248
422.453,152
422.478,61
422.503,-21
422.528,-105
422.553,-203
422.578,-308
422.603,-398
422.628,-465
422.653,-534
422.678,-634
422.703,-739
422.728,-760
422.753,-619
422.778,-325
422.803,18
422.828,294
422.853,462
422.878,568
422.903,670
422.928,779
422.953,856
422.978,877
423.003,866
423.028,864
423.053,884
423.078,901
423.103,887
423.128,842
423.153,788
423.178,737
423.203,681
423.228,612
423.253,536
423.278,466
423.303,399
423.328,325
423.353,237
423.378,146
423.403,63
423.428,-12
423.453,-97
423.478,-192
423.503,-283
423.528,-364
423.553,-451
423.578,-566
423.603,-684
423.628,-730
423.653,-630
423.678,-386
423.703,-91
423.728,144
423.753,280
423.778,358
423.803,445
423.828,560
423.853,663
423.878,715
423.903,722
423.928,728
423.953,756
423.978,792
424.003,801
424.028,772
424.053,726
424.078,687
424.103,653
424.128,606
424.153,540
424.178,466
424.203,401
424.228,340
424.253,271
424.278,189
424.303,110
424.328,46
424.353,-11
424.378,-83
424.403,-179
424.428,-277
424.453,-354
424.478,-416
424.503,-497
424.528,-610
424.553,-708
424.578,-703
424.603,-539
424.628,-251
424.653,54
424.678,284
424.703,420
424.728,516
424.753,626
424.778,752
424.803,852
424.828,899
424.853,909
424.878,919
424.903,947
424.928,971
424.953,960
424.978,911
425.003,847
425.028,788
425.053,733
425.078,665
425.103,584
425.128,501
425.153,426
425.178,353
425.203,268
425.228,171
425.253,78
425.278,-3
425.303,-85
425.328,-183
425.353,-294
425.378,-390
425.403,-459
425.428,-525
425.453,-621
425.478,-731
425.503,-777
425.528,-676
425.553,-421
425.578,-105
425.603,150
425.628,295
425.653,372
425.678,455
425.703,568
425.728,677
425.753,740
425.778,761
425.803,780
425.828,821
425.853,870
425.878,894
425.903,881
425.928,847
425.953,812
425.978,776
426.003,728
426.028,665
426.053,597
426.078,531
426.103,463
426.128,390
426.153,311
426.178,233
426.203,150
426.228,47
426.253,-74
426.278,-195
426.303,-296
426.328,-387
426.353,-499
426.378,-634
426.403,-736
426.428,-716
426.453,-537
426.478,-259
426.503,3
426.528,170
426.553,252
426.578,314
426.603,400
426.628,496
426.653,562
426.678,589
426.703,603
426.728,634
426.753,675
426.778,699
426.803,685
426.828,644
426.853,595
426.878,548
426.903,497
426.928,435
426.953,370
426.978,307
427.003,245
427.028,180
427.053,115
427.078,59
427.103,5
427.128,-65
427.153,-165
427.178,-277
427.203,-361
427.228,-398
427.253,-418
427.278,-469
427.303,-555
427.328,-606
427.353,-530
427.378,-301
427.403,9
427.428,286
427.453,463
427.478,563
427.503,651
427.528,763
427.553,874
427.578,942
427.603,960
427.628,956
427.653,964
427.678,985
427.703,999
427.728,992
427.753,967
427.778,934
427.803,891
427.828,831
427.853,754
427.878,672
427.903,591
427.928,504
427.953,404
427.978,299
428.003,201
428.028,110
428.053,9
428.078,-113
428.103,-244
428.128,-357
428.153,-451
428.178,-557
428.203,-697
428.228,-832
428.253,-872
428.278,-744
428.303,-469
428.328,-152
428.353,96
428.378,246
428.403,342
428.428,443
428.453,560
428.478,659
428.503,710
428.528,723
428.553,728
428.578,743
428.603,762
428.628,764
428.653,740
428.678,698
428.703,650
428.728,598
428.753,537
428.778,462
428.803,376
428.828,288
428.853,207
428.878,134
428.903,59
428.928,-29
428.953,-127
428.978,-220
429.003,-297
429.028,-373
429.053,-477
429.078,-611
429.103,-719
429.128,-712
429.153,-537
429.178,-232
429.203,90
429.228,329
429.253,461
429.278,542
429.303,633
429.328,742
429.353,831
429.378,867
429.403,863
429.428,859
429.453,880
429.478,905
429.503,896
429.528,836
429.553,743
429.578,649
429.603,567
429.628,487
429.653,396
429.678,298
429.703,208
429.728,133
429.753,57
429.778,-37
429.803,-147
429.828,-247
429.853,-321
429.878,-389
429.903,-486
429.928,-612
429.953,-703
429.978,-668
430.003,-473
430.028,-180
430.053,94
430.078,273
430.103,365
430.128,439
430.153,539
430.178,651
430.203,733
430.228,767
430.253,779
430.278,799
430.303,829
430.328,845
430.353,832
430.378,794
430.403,749
430.428,700
430.453,644
430.478,580
430.503,514
430.528,449
430.553,379
430.578,298
430.603,211
430.628,129
430.653,48
430.678,-43
430.703,-150
430.728,-257
430.753,-348
430.778,-436
430.803,-554
430.828,-702
430.853,-814
430.878,-789
430.903,-583
430.928,-265
430.953,34
430.978,228
431.003,329
431.028,413
431.053,530
431.078,659
431.103,750
431.128,784
431.153,788
431.178,798
431.203,821
431.228,839
431.253,835
431.278,809
431.303,770
431.328,718
431.353,654
431.378,582
431.403,510
431.428,437
431.453,360
431.478,276
431.503,193
431.528,117
431.553,39
431.578,-51
431.603,-150
431.628,-242
431.653,-319
431.678,-404
431.703,-523
431.728,-657
431.753,-724
431.778,-641
431.803,-400
431.828,-88
431.853,179
431.878,346
431.903,444
431.928,539
431.953,655
431.978,765
432.003,827
432.028,838
432.053,828
432.078,831
432.103,846
432.128,853
432.153,831
432.178,781
432.203,718
432.228,655
432.253,591
432.278,519
432.303,431
432.328,335
432.353,241
432.378,154
432.403,65
432.428,-35
432.453,-146
432.478,-249
432.503,-332
432.528,-409
432.553,-511
432.578,-646
432.603,-763
432.628,-775
432.653,-631
432.678,-362
432.703,-73
432.728,145
432.753,276
432.778,369
432.803,476
432.828,599
432.853,700
432.878,750
432.903,760
432.928,767
432.953,791
432.978,821
433.003,831
433.028,808
433.053,760
433.078,709
433.103,662
433.128,614
433.153,553
433.178,479
433.203,409
433.228,360
433.253,329
433.278,285
433.303,191
433.328,44
433.353,-123
433.378,-270
433.403,-393
433.428,-520
433.453,-666
433.478,-783
433.503,-785
433.528,-625
433.553,-350
433.578,-74
433.603,114
433.628,218
433.653,303
433.678,416
433.703,539
433.728,619
433.753,629
433.778,591
433.803,546
433.828,512
433.853,478
433.878,438
433.903,404
433.928,389
433.953,389
433.978,384
434.003,370
434.028,359
434.053,363
434.078,371
434.103,358
434.128,317
434.153,267
434.178,226
434.203,179
434.228,95
434.253,-16
434.278,-87
434.303,-29
434.328,186
434.353,488
434.378,762
434.403,934
434.428,1013
434.453,1048
434.478,1065
434.503,1047
434.528,966
434.553,832
434.578,684
434.603,560
434.628,466
434.653,389
434.678,317
434.703,247
434.728,179
434.753,112
434.778,43
434.803,-17
434.828,-67
434.853,-114
434.878,-177
434.903,-261
434.928,-350
434.953,-432
434.978,-517
435.003,-629
435.028,-758
435.053,-842
435.078,-806
435.103,-632
435.128,-382
435.153,-150
435.178,12
435.203,129
435.228,249
435.253,384
435.278,502
435.303,572
435.328,600
435.353,621
435.378,657
435.403,701
435.428,730
435.453,734
435.478,720
435.503,699
435.528,672
435.553,636
435.578,594
435.603,551
435.628,504
435.653,451
435.678,394
435.703,341
435.728,290
435.753,228
435.778,145
435.803,50
435.828,-32
435.853,-105
435.878,-194
435.903,-321
435.928,-452
435.953,-504
435.978,-412
436.003,-197
436.028,47
436.053,227
436.078,325
436.103,390
436.128,473
436.153,571
436.178,642
436.203,665
436.228,658
436.253,657
436.278,676
436.303,694
436.328,689
436.353,657
436.378,613
436.403,572
436.428,532
436.453,484
436.478,425
436.503,361
436.528,302
436.553,249
436.578,196
436.603,137
436.628,68
436.653,-1
436.678,-64
436.703,-121
436.728,-187
436.753,-279
436.778,-387
436.803,-460
436.828,-435
436.853,-285
436.878,-55
436.903,169
436.928,326
436.953,418
436.978,491
437.003,581
437.028,672
437.053,730
437.078,740
437.103,729
437.128,730
437.153,749
437.178,759
437.203,736
437.228,685
437.253,633
437.278,595
437.303,562
437.328,516
437.353,452
437.378,386
437.403,334
437.428,291
437.453,238
437.478,166
437.503,86
437.528,16
437.553,-42
437.578,-108
437.603,-191
437.628,-278
437.653,-348
437.678,-402
437.703,-465
437.728,-564
437.753,-677
437.778,-732
437.803,-658
437.828,-446
437.853,-169
437.878,74
437.903,236
437.928,340
437.953,445
437.978,574
438.003,704
438.028,790
438.053,823
438.078,830
438.103,845
438.128,873
438.153,892
438.178,884
438.203,852
438.228,815
438.253,778
438.278,735
438.303,675
438.328,606
438.353,542
438.378,490
438.403,434
438.428,361
438.453,275
438.478,193
438.503,125
438.528,58
438.553,-27
438.578,-130
438.603,-226
438.628,-299
438.653,-366
438.678,-462
438.703,-590
438.728,-692
438.753,-685
438.778,-534
438.803,-288
438.828,-51
438.853,110
438.878,204
438.903,290
438.928,403
438.953,527
438.978,617
439.003,657
439.028,671
439.053,695
439.078,735
439.103,770
439.128,779
439.153,763
439.178,736
439.203,705
439.228,667
439.253,616
439.278,558
439.303,496
439.328,432
439.353,362
439.378,289
439.403,218
439.428,151
439.453,78
439.478,-7
439.503,-98
439.528,-180
439.553,-256
439.578,-348
439.603,-464
439.628,-562
439.653,-567
439.678,-431
439.703,-188
439.728,64
439.753,244
439.778,344
439.803,421
439.828,522
439.853,637
439.878,722
439.903,752
439.928,752
439.953,762
439.978,791
440.003,816
440.028,809
440.053,773
440.078,729
440.103,687
440.128,642
440.153,583
440.178,514
440.203,446
440.228,381
440.253,310
440.278,229
440.303,150
440.328,82
440.353,18
440.378,-58
440.403,-152
440.428,-244
440.453,-318
440.478,-389
440.503,-487
440.528,-610
440.553,-695
440.578,-656
440.603,-463
440.628,-183
440.653,70
440.678,230
440.703,319
440.728,405
440.753,523
440.778,646
440.803,725
440.828,750
440.853,753
440.878,769
440.903,800
440.928,821
440.953,818
440.978,795
441.003,766
441.028,729
441.053,677
441.078,611
441.103,547
441.128,490
441.153,432
441.178,360
441.203,276
441.228,195
441.253,124
441.278,52
441.303,-37
441.328,-138
441.353,-230
441.378,-307
441.403,-393
441.428,-509
441.453,-628
441.478,-678
441.503,-591
441.528,-379
441.553,-126
441.578,70
441.603,180
441.628,244
441.653,315
441.678,409
441.703,497
441.728,547
441.753,564
441.778,576
441.803,608
441.828,653
441.853,687
441.878,695
441.903,679
441.928,653
441.953,628
441.978,599
442.003,557
442.028,497
442.053,428
442.078,361
442.103,303
442.128,246
442.153,177
442.178,99
442.203,22
442.228,-43
442.253,-112
442.278,-205
442.303,-322
442.328,-417
442.353,-421
442.378,-300
442.403,-93
442.428,117
442.453,267
442.478,355
442.503,427
442.528,516
442.553,614
442.578,684
442.603,710
442.628,712
442.653,720
442.678,744
442.703,766
442.728,762
442.753,732
442.778,694
442.803,662
442.828,630
442.853,588
442.878,531
442.903,469
442.928,412
442.953,360
442.978,301
443.003,226
443.028,143
443.053,66
443.078,0
443.103,-67
443.128,-159
443.153,-277
443.178,-383
443.203,-417
443.228,-335
443.253,-150
443.278,68
443.303,245
443.328,350
443.353,413
443.378,483
443.403,577
443.428,666
443.453,711
443.478,701
443.503,668
443.528,645
443.553,637
443.578,615
443.603,553
443.628,456
443.653,351
443.678,253
443.703,152
443.728,29
443.753,-118
443.778,-271
443.803,-412
443.828,-541
443.853,-665
443.878,-783
443.903,-887
443.928,-982
443.953,-1093
443.978,-1227
444.003,-1341
444.028,-1346
444.053,-1176
444.078,-858
444.103,-507
444.128,-230
444.153,-48
444.178,108
444.203,312
444.228,566
444.253,804
444.278,974
444.303,1085
444.328,1185
444.353,1299
444.378,1405
444.403,1470
444.428,1498
444.453,1520
444.478,1557
444.503,1586
444.528,1569
444.553,1495
444.578,1385
444.603,1264
444.628,1135
444.653,995
444.678,849
444.703,713
444.728,576
444.753,403
444.778,169
444.803,-88
444.828,-281
444.853,-337
444.878,-268
444.903,-158
444.928,-87
444.953,-64
444.978,-40
445.003,27
445.028,126
445.053,211
445.078,251
445.103,261
445.128,274
445.153,307
445.178,348
445.203,375
445.228,378
445.253,361
445.278,335
445.303,302
445.328,260
445.353,207
445.378,146
445.403,81
445.428,18
445.453,-42
445.478,-104
445.503,-175
445.528,-253
445.553,-332
445.578,-404
445.603,-480
445.628,-575
445.653,-687
445.678,-771
445.703,-759
445.728,-615
445.753,-373
445.778,-118
445.803,78
445.828,214
445.853,336
445.878,481
445.903,639
445.928,759
445.953,814
445.978,822
446.003,829
446.028,859
446.053,900
446.078,924
446.103,919
446.128,893
446.153,860
446.178,817
446.203,757
446.228,684
446.253,612
446.278,547
446.303,483
446.328,405
446.353,315
446.378,225
446.403,145
446.428,66
446.453,-28
446.478,-137
446.503,-236
446.528,-309
446.553,-369
446.578,-450
446.603,-563
446.628,-657
446.653,-658
446.678,-527
446.703,-307
446.728,-86
446.753,70
446.778,171
446.803,264
446.828,380
446.853,503
446.878,596
446.903,645
446.928,673
446.953,705
446.978,743
447.003,767
447.028,766
447.053,746
447.078,723
447.103,702
447.128,673
447.153,630
447.178,580
447.203,532
447.228,486
447.253,436
447.278,375
447.303,308
447.328,234
447.353,152
447.378,60
447.403,-28
447.428,-104
447.453,-171
447.478,-254
447.503,-364
447.528,-466
447.553,-492
447.578,-396
447.603,-208
447.628,-8
447.653,130
447.678,203
447.703,255
447.728,324
447.753,404
447.778,461
447.803,477
447.828,471
447.853,471
447.878,482
447.903,488
447.928,471
447.953,437
447.978,404
448.003,376
448.028,347
448.053,310
448.078,270
448.103,239
448.128,217
448.153,198
448.178,176
448.203,151
448.228,129
448.253,107
448.278,86
448.303,71
448.328,71
448.353,78
448.378,66
448.403,17
448.428,-46
448.453,-60
448.478,37
448.503,245
448.528,493
448.553,693
448.578,810
448.603,874
448.628,934
448.653,1002
448.678,1044
448.703,1025
448.728,949
448.753,855
448.778,776
448.803,711
448.828,636
448.853,537
448.878,426
448.903,327
448.928,250
448.953,186
448.978,126
449.003,67
449.028,15
449.053,-32
449.078,-85
449.103,-146
449.128,-207
449.153,-256
449.178,-291
449.203,-315
449.228,-328
449.253,-327
449.278,-319
449.303,-330
449.328,-386
449.353,-475
449.378,-537
449.403,-502
449.428,-351
449.453,-135
449.478,63
449.503,197
449.528,280
449.553,358
449.578,455
449.603,554
449.628,621
449.653,647
449.678,651
449.703,659
