df_hash,22ZHK4.1R5J5W
181.375,1.001
181.405,0.995
181.435,0.989
181.465,0.996
181.495,0.996
181.525,0.997
181.555,0.997
181.585,0.998
181.615,0.995
181.645,0.991
181.675,0.995
181.705,0.996
181.735,0.994
181.765,0.996
181.795,0.995
181.825,0.994
181.855,0.994
181.885,0.998
181.915,0.996
181.945,1.002
181.975,0.995
182.005,0.988
182.035,1.000
182.065,0.998
182.095,0.991
182.125,0.998
182.155,1.001
182.185,0.998
182.215,0.991
182.245,0.991
182.275,0.994
182.305,0.997
182.335,0.991
182.365,0.995
182.395,0.996
182.425,0.999
182.455,0.994
182.485,0.993
182.515,0.997
182.545,0.998
182.575,0.994
182.605,0.993
182.635,0.994
182.665,0.997
182.695,0.997
182.725,0.993
182.755,0.994
182.785,0.995
182.815,0.996
182.845,0.993
182.875,0.991
182.905,0.991
182.935,0.994
182.965,0.998
182.995,0.995
183.025,1.000
183.055,0.996
183.085,0.994
183.115,0.994
183.145,0.993
183.175,0.996
183.205,0.996
183.235,0.995
183.265,0.995
183.295,0.991
183.325,0.992
183.355,0.999
183.385,0.999
183.415,1.001
183.445,1.000
183.475,0.996
183.505,0.997
183.535,0.991
183.565,0.986
183.595,0.997
183.625,0.993
183.655,0.994
183.685,1.000
183.715,0.998
183.745,0.996
183.775,0.994
183.805,0.993
183.835,0.996
183.865,0.995
183.895,0.991
183.925,0.995
183.955,0.996
183.985,0.995
184.015,0.993
184.045,0.996
184.075,1.000
184.105,0.996
184.135,0.995
184.165,0.995
184.195,0.995
184.225,1.000
184.255,0.993
184.285,0.997
184.315,0.996
184.345,0.995
184.375,1.001
184.405,0.997
184.435,0.995
184.465,0.999
184.495,0.997
184.525,0.994
184.555,0.994
184.585,0.994
184.615,0.997
184.645,0.999
184.675,0.995
184.705,0.992
184.735,0.995
184.765,0.996
184.795,0.994
184.825,0.994
184.855,0.994
184.885,0.992
184.915,0.996
184.945,0.991
184.975,0.995
185.005,0.989
185.035,0.997
185.065,0.996
185.095,0.998
185.125,1.002
185.155,1.004
185.185,0.993
185.215,1.000
185.245,0.996
185.275,0.992
185.305,0.994
185.335,0.997
185.365,0.996
185.395,0.996
185.425,0.994
185.455,0.993
185.485,0.995
185.515,0.997
185.545,0.998
185.575,1.000
185.605,0.998
185.635,0.995
185.665,0.992
185.695,0.994
185.725,0.999
185.755,0.994
185.785,0.998
185.815,0.997
185.845,0.995
185.875,0.993
185.905,0.995
185.935,0.998
185.965,0.996
185.995,0.996
186.025,0.992
186.055,0.996
186.085,0.996
186.115,0.995
186.145,0.999
186.175,1.000
186.205,0.998
186.235,0.995
186.265,0.994
186.295,0.995
186.325,0.996
186.355,0.997
186.385,0.997
186.415,1.001
186.445,0.995
186.475,0.994
186.505,0.994
186.535,0.995
186.565,0.997
186.595,0.998
186.625,0.998
186.655,1.002
186.685,0.998
186.715,0.994
186.745,0.993
186.775,0.995
186.805,0.999
186.835,0.993
186.865,0.999
186.895,0.995
186.925,0.994
186.955,0.997
186.985,0.997
187.015,0.996
187.045,0.996
187.075,0.990
187.105,0.995
187.135,0.995
187.165,0.994
187.195,0.996
187.225,0.997
187.255,0.994
187.285,0.992
187.315,0.997
187.345,0.998
187.375,0.996
187.405,0.999
187.435,0.995
187.465,0.997
187.495,0.997
187.525,0.996
187.555,0.993
187.585,0.991
187.615,0.993
187.645,0.997
187.675,0.999
187.705,1.002
187.735,1.002
187.765,0.995
187.795,0.994
187.825,0.996
187.855,0.999
187.885,0.996
187.915,0.994
187.945,0.993
187.975,0.997
188.005,0.996
188.035,0.993
188.065,0.996
188.095,0.997
188.125,0.996
188.155,1.000
188.185,0.999
188.215,1.000
188.245,0.997
188.275,0.998
188.305,0.992
188.335,0.983
188.365,0.999
188.395,0.997
188.425,0.997
188.455,0.993
188.485,0.996
188.515,0.999
188.545,0.997
188.575,0.996
188.605,0.996
188.635,0.994
188.665,0.994
188.695,0.999
188.725,1.000
188.755,0.996
188.785,0.998
188.815,0.997
188.845,0.995
188.875,0.990
188.905,0.995
188.935,0.993
188.965,0.996
188.995,1.000
189.025,0.999
189.055,1.001
189.085,0.993
189.115,0.994
189.145,1.000
189.175,0.994
189.205,0.994
189.235,0.996
189.265,1.002
189.295,1.000
189.325,0.996
189.355,0.995
189.385,0.991
189.415,0.995
189.445,0.995
189.475,0.997
189.505,0.999
189.535,0.993
189.565,0.991
189.595,0.998
189.625,0.997
189.655,1.000
189.685,0.999
189.715,0.998
189.745,0.999
189.775,0.999
189.805,1.003
189.835,0.992
189.865,0.996
189.895,1.000
189.925,0.995
189.955,0.997
189.985,0.991
190.015,0.994
190.045,0.993
190.075,0.991
190.105,0.996
190.135,1.001
190.165,1.002
190.195,1.000
190.225,1.000
190.255,0.994
190.285,0.990
190.315,0.992
190.345,0.991
190.375,0.992
190.405,0.998
190.435,0.998
190.465,1.002
190.495,1.002
190.525,0.997
190.555,0.996
190.585,1.000
190.615,0.995
190.645,0.998
190.675,0.993
190.705,0.995
190.735,1.000
190.765,1.000
190.795,0.999
190.825,0.998
190.855,0.994
190.885,0.997
190.915,0.995
190.945,0.994
190.975,0.994
191.005,0.995
191.035,0.996
191.065,0.996
191.095,1.001
191.125,0.998
191.155,0.993
191.185,0.999
191.215,0.995
191.245,0.998
191.275,1.000
191.305,0.999
191.335,1.004
191.365,0.996
191.395,0.993
191.425,1.000
191.455,1.000
191.485,0.996
191.515,0.998
191.545,0.999
191.575,0.994
191.605,0.996
191.635,0.999
191.665,0.998
191.695,0.994
191.725,0.996
191.755,0.999
191.785,0.997
191.815,0.999
191.845,0.998
191.875,0.995
191.905,0.996
191.935,1.002
191.965,1.001
191.995,1.002
192.025,0.996
192.055,0.994
192.085,1.000
192.115,0.998
192.145,0.997
192.175,0.992
192.205,0.994
192.235,0.995
192.265,0.999
192.295,0.995
192.325,0.996
192.355,1.003
192.385,1.002
192.415,0.993
192.445,0.997
192.475,0.994
192.505,0.997
192.535,0.997
192.565,0.998
192.595,0.999
192.625,0.998
192.655,1.000
192.685,0.995
192.715,0.997
192.745,1.001
192.775,0.999
192.805,1.000
192.835,0.998
192.865,0.995
192.895,1.002
192.925,1.001
192.955,0.998
192.985,0.988
193.015,0.991
193.045,1.002
193.075,0.998
193.105,0.997
193.135,0.998
193.165,0.997
193.195,1.000
193.225,0.994
193.255,0.988
193.285,0.989
193.315,0.991
193.345,0.993
193.375,0.994
193.405,0.994
193.435,1.002
193.465,1.004
193.495,1.001
193.525,1.001
193.555,0.993
193.585,0.992
193.615,0.992
193.645,0.995
193.675,0.997
193.705,1.005
193.735,0.999
193.765,0.995
193.795,0.999
193.825,0.996
193.855,0.992
193.885,0.998
193.915,1.001
193.945,0.997
193.975,0.997
194.005,0.995
194.035,0.998
194.065,0.998
194.095,0.999
194.125,0.997
194.155,0.992
194.185,0.997
194.215,0.993
194.245,0.993
194.275,1.000
194.305,1.003
194.335,1.000
194.365,0.998
194.395,0.999
194.425,1.002
194.455,0.997
194.485,0.990
194.515,0.998
194.545,0.996
194.575,0.995
194.605,1.000
194.635,0.998
194.665,0.998
194.695,0.999
194.725,0.996
194.755,0.995
194.785,0.998
194.815,0.996
194.845,1.001
194.875,0.998
194.905,0.996
194.935,0.999
194.965,0.994
194.995,0.996
195.025,0.999
195.055,0.997
195.085,0.995
195.115,0.999
195.145,0.997
195.175,0.997
195.205,0.994
195.235,0.993
195.265,0.999
195.295,0.998
195.325,0.998
195.355,0.998
195.385,0.999
195.415,0.997
195.445,0.993
195.475,0.998
195.505,0.997
195.535,1.000
195.565,1.001
195.595,0.999
195.625,0.997
195.655,1.002
195.685,1.002
195.715,0.997
195.745,0.990
195.775,0.993
195.805,0.997
195.835,0.995
195.865,0.999
195.895,1.002
195.925,1.005
195.955,1.002
195.985,0.992
196.015,0.996
196.045,0.999
196.075,0.995
196.105,0.995
196.135,0.997
196.165,1.005
196.195,1.004
196.225,1.000
196.255,0.991
196.285,0.993
196.315,0.996
196.345,0.992
196.375,0.995
196.405,0.998
196.435,0.996
196.465,0.992
196.495,1.001
196.525,1.003
196.555,1.000
196.585,0.992
196.615,0.994
196.645,0.997
196.675,0.995
196.705,1.001
196.735,0.996
196.765,0.994
196.795,1.001
196.825,1.002
196.855,1.000
196.885,0.997
196.915,0.997
196.945,0.991
196.975,0.996
197.005,0.992
197.035,0.991
197.065,0.994
197.095,0.996
197.125,0.997
197.155,0.999
197.185,0.999
197.215,0.996
197.245,0.995
197.275,0.998
197.305,1.000
197.335,0.998
197.365,0.997
197.395,0.998
197.425,0.993
197.455,0.997
197.485,0.994
197.515,0.997
197.545,1.000
197.575,0.997
197.605,0.995
197.635,0.999
197.665,1.002
197.695,0.997
197.725,0.998
197.755,0.990
197.785,0.996
197.815,0.998
197.845,0.996
197.875,0.997
197.905,1.005
197.935,0.998
197.965,0.997
197.995,0.999
198.025,0.999
198.055,0.996
198.085,0.996
198.115,0.997
198.145,1.000
198.175,0.997
198.205,0.998
198.235,0.998
198.265,0.993
198.295,1.000
198.325,0.995
198.355,0.995
198.385,1.000
198.415,1.000
198.445,1.000
198.475,0.997
198.505,0.992
198.535,0.998
198.565,0.998
198.595,0.998
198.625,1.000
198.655,1.001
198.685,0.998
198.715,0.997
198.745,0.999
198.775,1.002
198.805,0.997
198.835,0.998
198.865,0.996
198.895,0.997
198.925,0.996
198.955,0.999
198.985,0.995
199.015,0.994
199.045,1.003
199.075,0.999
199.105,0.991
199.135,1.000
199.165,1.003
199.195,0.997
199.225,0.990
199.255,0.991
199.285,0.998
199.315,0.997
199.345,1.000
199.375,1.002
199.405,0.995
199.435,0.997
199.465,0.998
199.495,0.993
199.525,0.997
199.555,0.999
199.585,0.999
199.615,0.999
199.645,1.000
199.675,0.998
199.705,1.000
199.735,1.000
199.765,0.993
199.795,1.002
199.825,0.996
199.855,1.002
199.885,1.003
199.915,1.000
199.945,0.995
199.975,0.996
200.005,0.996
200.035,0.997
200.065,0.998
200.095,0.992
200.125,0.995
200.155,1.002
200.185,1.002
200.215,1.000
200.245,0.996
200.275,0.995
200.305,0.995
200.335,0.996
200.365,0.999
200.395,0.997
200.425,1.001
200.455,0.999
200.485,0.989
200.515,0.994
200.545,0.997
200.575,0.994
200.605,1.004
200.635,1.008
200.665,1.004
200.695,0.998
200.725,0.986
200.755,0.990
200.785,0.999
200.815,1.005
200.845,1.000
200.875,0.993
200.905,0.987
200.935,0.987
200.965,1.000
200.995,1.002
201.025,1.003
201.055,1.005
201.085,1.001
201.115,1.000
201.145,1.004
201.175,0.992
201.205,1.004
201.235,1.000
201.265,0.999
201.295,1.001
201.325,1.001
201.355,0.996
201.385,0.995
201.415,0.995
201.445,1.006
201.475,1.000
201.505,0.996
201.535,0.998
201.565,0.998
201.595,0.992
201.625,0.992
201.655,1.000
201.685,0.995
201.715,0.998
201.745,0.997
201.775,1.000
201.805,1.007
201.835,0.993
201.865,1.005
201.895,1.000
201.925,0.997
201.955,1.002
201.985,0.996
202.015,0.984
202.045,0.991
202.075,0.991
202.105,1.008
202.135,1.000
202.165,0.997
202.195,0.992
202.225,0.997
202.255,0.989
202.285,0.995
202.315,0.999
202.345,0.993
202.375,0.993
202.405,0.999
202.435,0.997
202.465,1.005
202.495,0.997
202.525,0.999
202.555,0.986
202.585,0.983
202.615,0.987
202.645,0.985
202.675,0.992
202.705,0.997
202.735,0.993
202.765,0.991
202.795,1.007
202.825,0.999
202.855,0.994
202.885,0.990
202.915,0.989
202.945,0.994
202.975,0.999
203.005,1.001
203.035,0.993
203.065,0.993
203.095,0.992
203.125,0.998
203.155,0.986
203.185,0.997
203.215,0.987
203.245,0.993
203.275,0.990
203.305,0.991
203.335,0.996
203.365,0.993
203.395,0.993
203.425,0.988
203.455,0.994
203.485,0.993
203.515,1.004
203.545,1.000
203.575,0.992
203.605,0.980
203.635,0.975
203.665,0.978
203.695,0.996
203.725,1.000
203.755,1.007
203.785,1.003
203.815,0.995
203.845,1.000
203.875,0.995
203.905,0.992
203.935,1.001
203.965,1.000
203.995,0.994
204.025,0.991
204.055,0.989
204.085,0.993
204.115,0.996
204.145,0.992
204.175,0.991
204.205,0.994
204.235,0.989
204.265,0.993
204.295,0.995
204.325,0.997
204.355,0.994
204.385,0.990
204.415,0.990
204.445,0.989
204.475,0.996
204.505,0.993
204.535,1.003
204.565,0.997
204.595,0.994
204.625,0.994
204.655,0.996
204.685,1.000
204.715,0.992
204.745,0.999
204.775,0.996
204.805,0.994
204.835,0.998
204.865,0.996
204.895,0.994
204.925,0.995
204.955,0.994
204.985,0.994
205.015,0.995
205.045,0.993
205.075,0.997
205.105,0.998
205.135,1.004
205.165,1.003
205.195,0.989
205.225,0.999
205.255,0.991
205.285,0.989
205.315,1.000
205.345,1.001
205.375,1.000
205.405,0.994
205.435,0.996
205.465,0.994
205.495,0.993
205.525,0.994
205.555,0.996
205.585,1.004
205.615,1.000
205.645,0.995
205.675,0.991
205.705,0.997
205.735,0.995
205.765,0.997
205.795,1.002
205.825,0.996
205.855,0.995
205.885,0.991
205.915,0.996
205.945,0.993
205.975,0.997
206.005,1.000
206.035,0.995
206.065,0.997
206.095,0.993
206.125,0.997
206.155,0.999
206.185,1.002
206.215,1.000
206.245,0.996
206.275,0.993
206.305,0.993
206.335,0.995
206.365,0.995
206.395,0.999
206.425,1.001
206.455,1.000
206.485,0.995
206.515,0.992
206.545,0.996
206.575,0.998
206.605,1.000
206.635,0.997
206.665,0.994
206.695,0.997
206.725,0.995
206.755,1.001
206.785,0.998
206.815,1.003
206.845,0.998
206.875,0.995
206.905,0.996
206.935,0.997
206.965,1.000
206.995,0.995
207.025,0.996
207.055,0.998
207.085,0.996
207.115,0.997
207.145,1.002
207.175,1.000
207.205,0.996
207.235,0.997
207.265,0.996
207.295,1.001
207.325,0.999
207.355,0.995
207.385,1.000
207.415,1.000
207.445,0.997
207.475,0.993
207.505,0.992
207.535,0.997
207.565,0.996
207.595,1.000
207.625,0.994
207.655,1.001
207.685,0.997
207.715,0.996
207.745,0.991
207.775,0.995
207.805,0.999
207.835,0.999
207.865,1.003
207.895,1.003
207.925,0.992
207.955,1.000
207.985,1.000
208.015,0.998
208.045,1.002
208.075,1.001
208.105,1.000
208.135,1.002
208.165,0.995
208.195,0.993
208.225,0.999
208.255,0.999
208.285,0.997
208.315,0.995
208.345,0.999
208.375,0.999
208.405,0.996
208.435,0.999
208.465,1.000
208.495,0.999
208.525,0.997
208.555,0.999
208.585,0.998
208.615,0.999
208.645,1.002
208.675,1.001
208.705,0.997
208.735,0.997
208.765,0.998
208.795,0.996
208.825,1.002
208.855,0.996
208.885,0.998
208.915,0.999
208.945,0.997
208.975,1.001
209.005,1.000
209.035,1.000
209.065,0.998
209.095,0.995
209.125,0.999
209.155,1.000
209.185,1.001
209.215,1.000
209.245,1.002
209.275,0.992
209.305,1.003
209.335,1.002
209.365,0.998
209.395,0.999
209.425,0.999
209.455,0.999
209.485,0.997
209.515,0.996
209.545,0.997
209.575,1.001
209.605,0.999
209.635,0.995
209.665,0.998
209.695,1.000
209.725,1.000
209.755,1.000
209.785,1.000
209.815,1.000
209.845,0.999
209.875,1.001
209.905,1.001
209.935,1.002
209.965,1.001
209.995,0.993
210.025,1.003
210.055,0.995
210.085,0.995
210.115,0.998
210.145,1.001
210.175,0.999
210.205,0.999
210.235,0.995
210.265,0.999
210.295,1.000
210.325,1.001
210.355,1.000
210.385,1.000
210.415,0.999
210.445,0.995
210.475,0.996
210.505,0.995
210.535,0.996
210.565,1.003
210.595,0.999
210.625,0.999
210.655,1.003
210.685,0.999
210.715,0.992
210.745,1.002
210.775,1.000
210.805,0.996
210.835,1.002
210.865,0.998
210.895,1.001
210.925,0.999
210.955,0.997
210.985,0.997
211.015,0.998
211.045,0.999
211.075,0.998
211.105,0.995
211.135,1.000
211.165,0.999
211.195,0.999
211.225,1.001
211.255,1.000
211.285,0.999
211.315,1.001
211.345,1.000
211.375,0.998
211.405,1.000
211.435,0.998
211.465,0.998
211.495,0.995
211.525,1.000
211.555,1.000
211.585,1.000
211.615,1.003
211.645,1.003
211.675,1.000
211.705,0.999
211.735,0.997
211.765,0.999
211.795,1.000
211.825,0.997
211.855,1.000
211.885,0.997
211.915,0.994
211.945,0.998
211.975,0.997
212.005,0.999
212.035,1.000
212.065,0.999
212.095,1.000
212.125,0.995
212.155,0.999
212.185,0.999
212.215,0.998
212.245,0.997
212.275,0.998
212.305,0.998
212.335,0.996
212.365,0.999
212.395,0.998
212.425,0.998
212.455,1.001
212.485,1.001
212.515,0.994
212.545,0.999
212.575,0.998
212.605,0.999
212.635,1.000
212.665,0.999
212.695,1.001
212.725,1.000
212.755,0.997
212.785,0.996
212.815,1.000
212.845,1.000
212.875,1.000
212.905,0.997
212.935,1.000
212.965,0.999
212.995,1.000
213.025,1.002
213.055,0.998
213.085,0.999
213.115,0.997
213.145,1.000
213.175,0.998
213.205,1.003
213.235,0.996
213.265,1.000
213.295,1.001
213.325,1.000
213.355,0.998
213.385,0.999
213.415,1.000
213.445,1.001
213.475,1.001
213.505,0.999
213.535,1.000
213.565,1.000
213.595,0.996
213.625,0.999
213.655,0.999
213.685,1.000
213.715,1.002
213.745,1.000
213.775,0.998
213.805,0.997
213.835,1.000
213.865,0.999
213.895,1.002
213.925,0.997
213.955,0.996
213.985,0.999
214.015,1.001
214.045,0.998
214.075,1.000
214.105,1.001
214.135,1.001
214.165,0.996
214.195,0.997
214.225,0.995
214.255,0.999
214.285,1.002
214.315,0.999
214.345,1.002
214.375,1.004
214.405,0.999
214.435,0.997
214.465,0.996
214.495,0.998
214.525,1.000
214.555,0.999
214.585,0.999
214.615,1.000
214.645,1.001
214.675,0.999
214.705,0.998
214.735,0.996
214.765,0.999
214.795,0.998
214.825,0.999
214.855,1.000
214.885,1.002
214.915,0.999
214.945,1.001
214.975,0.990
215.005,1.002
215.035,1.002
215.065,0.999
215.095,1.001
215.125,1.000
215.155,1.000
215.185,0.999
215.215,1.000
215.245,1.000
215.275,1.001
215.305,0.999
215.335,0.998
215.365,0.999
215.395,0.996
215.425,1.001
215.455,1.000
215.485,0.996
215.515,1.003
215.545,0.996
215.575,0.998
215.605,1.002
215.635,1.002
215.665,0.998
215.695,0.998
215.725,0.997
215.755,0.998
215.785,1.002
215.815,1.001
215.845,0.998
215.875,0.999
215.905,1.000
215.935,1.005
215.965,1.000
215.995,0.998
216.025,1.000
216.055,0.998
216.085,0.996
216.115,1.003
216.145,1.002
216.175,1.000
216.205,0.998
216.235,0.998
216.265,0.990
216.295,1.005
216.325,0.999
216.355,0.999
216.385,0.999
216.415,1.002
216.445,1.000
216.475,0.999
216.505,0.996
216.535,0.999
216.565,0.999
216.595,0.998
216.625,1.002
216.655,1.002
216.685,0.998
216.715,0.998
216.745,0.999
216.775,0.996
216.805,1.000
216.835,0.998
216.865,1.002
216.895,1.000
216.925,1.001
216.955,1.000
216.985,0.994
217.015,0.990
217.045,1.004
217.075,1.003
217.105,1.001
217.135,1.000
217.165,1.003
217.195,0.999
217.225,0.992
217.255,0.999
217.285,0.998
217.315,0.998
217.345,0.999
217.375,0.996
217.405,0.994
217.435,0.999
217.465,0.999
217.495,0.997
217.525,0.999
217.555,0.995
217.585,1.000
217.615,0.999
217.645,1.003
217.675,1.003
217.705,1.002
217.735,0.998
217.765,1.002
217.795,1.000
217.825,0.991
217.855,0.999
217.885,1.000
217.915,0.995
217.945,1.002
217.975,1.001
218.005,1.001
218.035,1.002
218.065,0.995
218.095,0.997
218.125,0.999
218.155,1.000
218.185,0.998
218.215,0.999
218.245,1.002
218.275,1.000
218.305,0.998
218.335,1.000
218.365,0.995
218.395,0.992
218.425,1.002
218.455,1.001
218.485,1.002
218.515,1.002
218.545,1.003
218.575,1.005
218.605,1.003
218.635,0.996
218.665,0.999
218.695,1.000
218.725,0.997
218.755,0.999
218.785,1.001
218.815,0.996
218.845,0.996
218.875,1.001
218.905,1.004
218.935,1.008
218.965,1.005
218.995,1.002
219.025,1.003
219.055,1.006
219.085,1.004
219.115,1.001
219.145,0.995
219.175,1.007
219.205,1.010
219.235,1.007
219.265,1.008
219.295,1.012
219.325,1.006
219.355,1.007
219.385,1.021
219.415,1.004
219.445,0.993
219.475,0.978
219.505,0.975
219.535,0.996
219.565,1.014
219.595,1.009
219.625,1.022
219.655,1.034
219.685,1.032
219.715,1.016
219.745,1.002
219.775,0.988
219.805,0.985
219.835,0.981
219.865,0.986
219.895,1.004
219.925,1.012
219.955,1.018
219.985,1.018
220.015,1.006
220.045,1.009
220.075,1.010
220.105,0.999
220.135,1.003
220.165,1.004
220.195,1.008
220.225,1.001
220.255,0.998
220.285,1.017
220.315,1.021
220.345,1.018
220.375,1.005
220.405,1.003
220.435,1.006
220.465,1.009
220.495,1.013
220.525,1.010
220.555,1.004
220.585,1.006
220.615,1.004
220.645,0.995
220.675,1.004
220.705,1.000
220.735,1.004
220.765,1.001
220.795,1.004
220.825,1.001
220.855,1.005
220.885,1.008
220.915,1.000
220.945,0.999
220.975,1.000
221.005,1.006
221.035,1.008
221.065,1.000
221.095,1.005
221.125,1.008
221.155,0.996
221.185,1.003
221.215,0.985
221.245,0.976
221.275,0.996
221.305,1.002
221.335,1.008
221.365,1.009
221.395,1.010
221.425,1.011
221.455,1.011
221.485,1.006
221.515,1.007
221.545,0.990
221.575,0.983
221.605,0.982
221.635,0.992
221.665,0.983
221.695,0.985
221.725,0.981
221.755,0.986
221.785,0.977
221.815,0.967
221.845,0.969
221.875,0.968
221.905,0.970
221.935,0.970
221.965,0.978
221.995,0.974
222.025,0.979
222.055,0.983
222.085,0.988
222.115,0.990
222.145,0.984
222.175,0.986
222.205,0.979
222.235,0.982
222.265,0.983
222.295,0.977
222.325,0.983
222.355,0.988
222.385,0.983
222.415,0.982
222.445,0.992
222.475,0.996
222.505,0.991
222.535,0.983
222.565,0.987
222.595,0.979
222.625,0.982
222.655,0.984
222.685,0.983
222.715,0.984
222.745,0.992
222.775,0.992
222.805,0.986
222.835,0.981
222.865,0.979
222.895,0.984
222.925,0.985
222.955,0.986
222.985,0.983
223.015,0.983
223.045,0.985
223.075,0.982
223.105,0.982
223.135,0.985
223.165,0.986
223.195,0.987
223.225,0.978
223.255,0.984
223.285,0.984
223.315,0.980
223.345,0.983
223.375,0.988
223.405,0.991
223.435,0.988
223.465,0.982
223.495,0.996
223.525,0.988
223.555,0.985
223.585,0.989
223.615,0.986
223.645,0.987
223.675,0.983
223.705,0.981
223.735,0.987
223.765,0.986
223.795,0.986
223.825,0.986
223.855,0.990
223.885,0.986
223.915,0.982
223.945,0.983
223.975,0.984
224.005,0.986
224.035,0.996
224.065,0.992
224.095,0.991
224.125,0.993
224.155,0.990
224.185,0.984
224.215,0.984
224.245,0.981
224.275,0.987
224.305,0.989
224.335,0.994
224.365,0.985
224.395,0.995
224.425,0.990
224.455,0.988
224.485,0.988
224.515,0.989
224.545,0.986
224.575,0.990
224.605,0.984
224.635,0.987
224.665,0.986
224.695,0.987
224.725,0.981
224.755,0.984
224.785,0.985
224.815,0.990
224.845,0.988
224.875,0.990
224.905,0.988
224.935,0.991
224.965,0.987
224.995,0.988
225.025,0.988
225.055,0.982
225.085,0.994
225.115,0.991
225.145,0.988
225.175,0.993
225.205,0.992
225.235,0.987
225.265,0.987
225.295,0.987
225.325,0.990
225.355,0.990
225.385,0.989
