df_hash,22ZHK4.1R5J5W
324.290,-180
324.315,-131
324.340,8
324.365,179
324.390,308
324.415,365
324.440,379
324.465,399
324.490,441
324.515,479
324.540,483
324.565,448
324.590,406
324.615,384
324.640,384
324.665,382
324.690,355
324.715,305
324.740,251
324.765,211
324.790,180
324.815,142
324.840,90
324.865,30
324.890,-24
324.915,-76
324.940,-139
324.965,-214
324.990,-273
325.015,-273
325.040,-187
325.065,-44
325.090,95
325.115,187
325.140,231
325.165,261
325.190,302
325.215,341
325.240,350
325.265,324
325.290,291
325.315,283
325.340,303
325.365,324
325.390,320
325.415,294
325.440,267
325.465,249
325.490,230
325.515,195
325.540,150
325.565,109
325.590,79
325.615,40
325.640,-26
325.665,-112
325.690,-173
325.715,-162
325.740,-78
325.765,38
325.790,136
325.815,198
325.840,245
325.865,301
325.890,365
325.915,410
325.940,415
325.965,388
325.990,363
326.015,361
326.040,376
326.065,383
326.090,372
326.115,353
326.140,345
326.165,344
326.190,329
326.215,287
326.240,227
326.265,173
326.290,131
326.315,82
326.340,5
326.365,-87
326.390,-148
326.415,-131
326.440,-36
326.465,90
326.490,195
326.515,260
326.540,302
326.565,343
326.590,381
326.615,393
326.640,363
326.665,303
326.690,246
326.715,215
326.740,211
326.765,220
326.790,226
326.815,221
326.840,200
326.865,162
326.890,110
326.915,60
326.940,25
326.965,3
326.990,-25
327.015,-85
327.040,-173
327.065,-251
327.090,-265
327.115,-192
327.140,-59
327.165,75
327.190,167
327.215,217
327.240,255
327.265,301
327.290,340
327.315,344
327.340,306
327.365,259
327.390,245
327.415,275
327.440,316
327.465,330
327.490,309
327.515,278
327.540,264
327.565,265
327.590,258
327.615,226
327.640,180
327.665,136
327.690,97
327.715,44
327.740,-34
327.765,-122
327.790,-179
327.815,-168
327.840,-83
327.865,47
327.890,189
327.915,319
327.940,434
327.965,534
327.990,610
328.015,649
328.040,643
328.065,602
328.090,552
328.115,519
328.140,509
328.165,508
328.190,494
328.215,461
328.240,413
328.265,362
328.290,302
328.315,227
328.340,137
328.365,48
328.390,-24
328.415,-87
328.440,-164
328.465,-267
328.490,-368
328.515,-410
328.540,-362
328.565,-246
328.590,-119
328.615,-21
328.640,54
328.665,142
328.690,249
328.715,339
328.740,375
328.765,359
328.790,334
328.815,342
328.840,380
328.865,409
328.890,404
328.915,375
328.940,350
328.965,335
328.990,307
329.015,249
329.040,173
329.065,111
329.090,74
329.115,36
329.140,-31
329.165,-119
329.190,-182
329.215,-174
329.240,-96
329.265,6
329.290,92
329.315,149
329.340,196
329.365,246
329.390,289
329.415,306
329.440,297
329.465,284
329.490,292
329.515,326
329.540,365
329.565,382
329.590,366
329.615,327
329.640,285
329.665,251
329.690,225
329.715,195
329.740,156
329.765,109
329.790,61
329.815,9
329.840,-51
329.865,-119
329.890,-175
329.915,-189
329.940,-148
329.965,-64
329.990,35
330.015,128
330.040,217
330.065,309
330.090,400
330.115,470
330.140,503
330.165,500
330.190,479
330.215,455
330.240,432
330.265,410
330.290,389
330.315,370
330.340,348
330.365,312
330.390,262
330.415,209
330.440,166
330.465,128
330.490,79
330.515,14
330.540,-49
330.565,-97
330.590,-134
330.615,-181
330.640,-243
330.665,-287
330.690,-260
330.715,-146
330.740,16
330.765,163
330.790,262
330.815,331
330.840,405
330.865,489
330.890,554
330.915,572
330.940,549
330.965,519
330.990,512
331.015,531
331.040,558
331.065,572
331.090,570
331.115,558
331.140,541
331.165,519
331.190,485
331.215,436
331.240,374
331.265,314
331.290,264
331.315,222
331.340,171
331.365,102
331.390,31
331.415,-5
331.440,14
331.465,83
331.490,166
331.515,235
331.540,283
331.565,320
331.590,346
331.615,344
331.640,308
331.665,245
331.690,175
331.715,107
331.740,36
331.765,-38
331.790,-114
331.815,-198
331.840,-322
331.865,-515
331.890,-759
331.915,-975
331.940,-1073
331.965,-1025
331.990,-883
332.015,-724
332.040,-587
332.065,-470
332.090,-368
332.115,-306
332.140,-308
332.165,-347
332.190,-357
332.215,-286
332.240,-149
332.265,-2
332.290,115
332.315,220
332.340,339
332.365,461
332.390,548
332.415,589
332.440,631
332.465,737
332.490,915
332.515,1094
332.540,1194
332.565,1198
332.590,1166
332.615,1170
332.640,1224
332.665,1277
332.690,1273
332.715,1192
332.740,1056
332.765,896
332.790,728
332.815,561
332.840,405
332.865,267
332.890,148
332.915,47
332.940,-28
332.965,-62
332.990,-42
333.015,15
333.040,78
333.065,118
333.090,129
333.115,131
333.140,139
333.165,152
333.190,153
333.215,135
333.240,102
333.265,66
333.290,36
333.315,10
333.340,-11
333.365,-31
333.390,-50
333.415,-72
333.440,-99
333.465,-127
333.490,-148
333.515,-159
333.540,-170
333.565,-193
333.590,-233
333.615,-270
333.640,-275
333.665,-230
333.690,-141
333.715,-37
333.740,60
333.765,144
333.790,219
333.815,285
333.840,335
333.865,355
333.890,347
333.915,327
333.940,315
333.965,318
333.990,330
334.015,336
334.040,326
334.065,305
334.090,278
334.115,249
334.140,218
334.165,187
334.190,158
334.215,135
334.240,116
334.265,86
334.290,37
334.315,-25
334.340,-79
334.365,-94
334.390,-55
334.415,29
334.440,134
334.465,232
334.490,309
334.515,362
334.540,396
334.565,415
334.590,419
334.615,411
334.640,393
334.665,370
334.690,346
334.715,327
334.740,317
334.765,312
334.790,305
334.815,288
334.840,260
334.865,222
334.890,180
334.915,139
334.940,102
334.965,71
334.990,40
335.015,-4
335.040,-72
335.065,-149
335.090,-203
335.115,-201
335.140,-139
335.165,-45
335.190,39
335.215,97
335.240,141
335.265,187
335.290,232
335.315,253
335.340,236
335.365,195
335.390,162
335.415,156
335.440,170
335.465,181
335.490,182
335.515,179
335.540,187
335.565,206
335.590,226
335.615,241
335.640,250
335.665,244
335.690,207
335.715,136
335.740,63
335.765,43
335.790,111
335.815,241
335.840,358
335.865,398
335.890,370
335.915,335
335.940,341
335.965,371
335.990,361
336.015,279
336.040,169
336.065,124
336.090,194
336.115,336
336.140,445
336.165,444
336.190,333
336.215,181
336.240,55
336.265,-18
336.290,-53
336.315,-73
336.340,-98
336.365,-141
336.390,-201
336.415,-256
336.440,-259
336.465,-171
336.490,5
336.515,216
336.540,394
336.565,507
336.590,568
336.615,606
336.640,631
336.665,630
336.690,590
336.715,524
336.740,458
336.765,404
336.790,358
336.815,306
336.840,247
336.865,191
336.890,142
336.915,95
336.940,45
336.965,-7
336.990,-55
337.015,-103
337.040,-162
337.065,-229
337.090,-277
337.115,-268
337.140,-187
337.165,-62
337.190,60
337.215,149
337.240,212
337.265,272
337.290,337
337.315,391
337.340,413
337.365,402
337.390,379
337.415,363
337.440,355
337.465,341
337.490,313
337.515,278
337.540,246
337.565,216
337.590,180
337.615,133
337.640,81
337.665,36
337.690,-6
337.715,-57
337.740,-119
337.765,-171
337.790,-179
337.815,-121
337.840,-13
337.865,107
337.890,206
337.915,276
337.940,330
337.965,379
337.990,416
338.015,424
338.040,398
338.065,355
338.090,319
338.115,305
338.140,303
338.165,294
338.190,267
338.215,228
338.240,188
338.265,151
338.290,115
338.315,76
338.340,39
338.365,6
338.390,-28
338.415,-75
338.440,-131
338.465,-174
338.490,-171
338.515,-104
338.540,2
338.565,110
338.590,190
338.615,248
338.640,308
338.665,378
338.690,434
338.715,447
338.740,419
338.765,383
338.790,377
338.815,406
338.840,440
338.865,445
338.890,411
338.915,352
338.940,286
338.965,216
338.990,136
339.015,44
339.040,-52
339.065,-149
339.090,-242
339.115,-317
339.140,-345
339.165,-303
339.190,-200
339.215,-80
339.240,10
339.265,69
339.290,136
339.315,248
339.340,392
339.365,508
339.390,547
339.415,515
339.440,460
339.465,424
339.490,399
339.515,351
339.540,268
339.565,177
339.590,118
339.615,98
339.640,89
339.665,61
339.690,13
339.715,-27
339.740,-40
339.765,-28
339.790,-6
339.815,22
339.840,74
339.865,158
339.890,262
339.915,359
339.940,431
339.965,484
339.990,527
340.015,560
340.040,569
340.065,551
340.090,523
340.115,509
340.140,525
340.165,558
340.190,583
340.215,584
340.240,555
340.265,502
340.290,424
340.315,323
340.340,203
340.365,85
340.390,-5
340.415,-59
340.440,-97
340.465,-161
340.490,-276
340.515,-416
340.540,-503
340.565,-459
340.590,-273
340.615,-25
340.640,165
340.665,230
340.690,197
340.715,153
340.740,165
340.765,224
340.790,273
340.815,270
340.840,229
340.865,194
340.890,188
340.915,195
340.940,184
340.965,147
340.990,101
341.015,62
341.040,33
341.065,2
341.090,-39
341.115,-89
341.140,-138
341.165,-173
341.190,-179
341.215,-141
341.240,-58
341.265,44
341.290,132
341.315,184
341.340,212
341.365,240
341.390,275
341.415,296
341.440,286
341.465,260
341.490,257
341.515,303
341.540,384
341.565,452
341.590,475
341.615,457
341.640,423
341.665,388
341.690,350
341.715,304
341.740,255
341.765,207
341.790,149
341.815,68
341.840,-26
341.865,-87
341.890,-65
341.915,41
341.940,178
341.965,282
341.990,334
342.015,365
342.040,411
342.065,463
342.090,483
342.115,449
342.140,381
342.165,322
342.190,290
342.215,273
342.240,247
342.265,208
342.290,166
342.315,127
342.340,87
342.365,46
342.390,14
342.415,-6
342.440,-32
342.465,-84
342.490,-157
342.515,-206
342.540,-185
342.565,-94
342.590,20
342.615,107
342.640,158
342.665,199
342.690,250
342.715,300
342.740,331
342.765,349
342.790,383
342.815,440
342.840,490
342.865,492
342.890,450
342.915,403
342.940,385
342.965,386
342.990,368
343.015,320
343.040,266
343.065,233
343.090,210
343.115,173
343.140,128
343.165,121
343.190,176
343.215,246
343.240,244
343.265,130
343.290,-31
343.315,-125
343.340,-98
343.365,0
343.390,73
343.415,78
343.440,52
343.465,57
343.490,110
343.515,176
343.540,216
343.565,227
343.590,229
343.615,230
343.640,220
343.665,189
343.690,141
343.715,84
343.740,19
343.765,-48
343.790,-95
343.815,-85
343.840,-7
343.865,106
343.890,207
343.915,272
343.940,318
343.965,368
343.990,415
344.015,428
344.040,391
344.065,327
344.090,278
344.115,258
344.140,250
344.165,228
344.190,184
344.215,135
344.240,92
344.265,56
344.290,23
344.315,-2
344.340,-17
344.365,-33
344.390,-64
344.415,-102
344.440,-111
344.465,-56
344.490,55
344.515,177
344.540,266
344.565,319
344.590,364
344.615,423
344.640,481
344.665,504
344.690,480
344.715,430
344.740,383
344.765,349
344.790,316
344.815,273
344.840,224
344.865,179
344.890,139
344.915,99
344.940,56
344.965,6
344.990,-56
345.015,-141
345.040,-245
345.065,-336
345.090,-369
345.115,-323
345.140,-225
345.165,-130
345.190,-75
345.215,-54
345.240,-36
345.265,-1
345.290,46
345.315,97
345.340,155
345.365,229
345.390,312
345.415,382
345.440,428
345.465,460
345.490,499
345.515,546
345.540,576
345.565,564
345.590,512
345.615,454
345.640,427
345.665,439
345.690,478
345.715,525
345.740,574
345.765,617
345.790,641
345.815,641
345.840,628
345.865,624
345.890,638
345.915,646
345.940,612
345.965,524
345.990,415
346.015,337
346.040,313
346.065,318
346.090,305
346.115,257
346.140,204
346.165,199
346.190,260
346.215,338
346.240,342
346.265,211
346.290,-36
346.315,-300
346.340,-474
346.365,-514
346.390,-461
346.415,-383
346.440,-311
346.465,-218
346.490,-71
346.515,114
346.540,280
346.565,372
346.590,383
346.615,348
346.640,290
346.665,199
346.690,53
346.715,-129
346.740,-289
346.765,-364
346.790,-348
346.815,-300
346.840,-296
346.865,-376
346.890,-515
346.915,-643
346.940,-685
346.965,-606
346.990,-430
347.015,-224
347.040,-61
347.065,25
347.090,59
347.115,92
347.140,161
347.165,266
347.190,375
347.215,451
347.240,474
347.265,447
347.290,398
347.315,369
347.340,387
347.365,446
347.390,503
347.415,513
347.440,472
347.465,419
347.490,385
347.515,365
347.540,320
347.565,237
347.590,153
347.615,131
347.640,191
347.665,290
347.690,363
347.715,381
347.740,366
347.765,354
347.790,359
347.815,372
347.840,386
347.865,402
347.890,413
347.915,403
347.940,364
347.965,319
347.990,310
348.015,351
348.040,410
348.065,440
348.090,421
348.115,377
348.140,335
348.165,291
348.190,225
348.215,138
348.240,71
348.265,66
348.290,120
348.315,191
348.340,236
348.365,252
348.390,263
348.415,279
348.440,286
348.465,269
348.490,238
348.515,215
348.540,207
348.565,194
348.590,162
348.615,125
348.640,111
348.665,130
348.690,154
348.715,153
348.740,129
348.765,108
348.790,104
348.815,96
348.840,55
348.865,-15
348.890,-64
348.915,-45
348.940,44
348.965,159
348.990,252
349.015,311
349.040,352
349.065,391
349.090,422
349.115,425
349.140,390
349.165,320
349.190,229
349.215,137
349.240,70
349.265,46
349.290,60
349.315,77
349.340,61
349.365,6
349.390,-61
349.415,-112
349.440,-147
349.465,-184
349.490,-231
349.515,-262
349.540,-239
349.565,-150
349.590,-24
349.615,89
349.640,156
349.665,170
349.690,138
349.715,84
349.740,42
349.765,46
349.790,108
349.815,195
349.840,255
349.865,258
349.890,217
349.915,165
349.940,119
349.965,70
349.990,13
350.015,-28
350.040,-30
350.065,-4
350.090,7
350.115,-24
350.140,-67
350.165,-53
350.190,57
350.215,234
350.240,403
350.265,522
350.290,600
350.315,671
350.340,735
350.365,765
350.390,743
350.415,688
350.440,638
350.465,615
350.490,603
350.515,578
350.540,528
350.565,460
350.590,383
350.615,303
350.640,226
350.665,158
350.690,95
350.715,24
350.740,-55
350.765,-114
350.790,-108
350.815,-23
350.840,100
350.865,199
350.890,243
350.915,253
350.940,267
350.965,288
350.990,278
351.015,204
351.040,85
351.065,-24
351.090,-85
351.115,-99
351.140,-98
351.165,-104
351.190,-117
351.215,-124
351.240,-119
351.265,-99
351.290,-67
351.315,-30
351.340,-8
351.365,-15
351.390,-37
351.415,-28
351.440,46
351.465,176
351.490,304
351.515,378
351.540,393
351.565,384
351.590,383
351.615,388
351.640,379
351.665,349
351.690,315
351.715,299
351.740,303
351.765,321
351.790,343
351.815,368
351.840,387
351.865,385
351.890,353
351.915,303
351.940,257
351.965,216
351.990,168
352.015,105
352.040,52
352.065,47
352.090,101
352.115,181
352.140,241
352.165,267
352.190,285
352.215,323
352.240,368
352.265,384
352.290,348
352.315,282
352.340,225
352.365,196
352.390,185
352.415,168
352.440,137
352.465,99
352.490,59
352.515,15
352.540,-29
352.565,-73
352.590,-118
352.615,-179
352.640,-264
352.665,-348
352.690,-383
352.715,-334
352.740,-215
352.765,-75
352.790,43
352.815,140
352.840,234
352.865,328
352.890,394
352.915,409
352.940,379
352.965,338
352.990,314
353.015,311
353.040,316
353.065,321
353.090,327
353.115,332
353.140,330
353.165,320
353.190,314
353.215,316
353.240,313
353.265,275
353.290,199
353.315,123
353.340,102
353.365,157
353.390,255
353.415,341
353.440,384
353.465,401
353.490,419
353.515,442
353.540,450
353.565,428
353.590,386
353.615,350
353.640,333
353.665,324
353.690,301
353.715,249
353.740,173
353.765,98
353.790,49
353.815,37
353.840,45
353.865,33
353.890,-28
353.915,-131
353.940,-222
353.965,-245
353.990,-184
354.015,-75
354.040,27
354.065,102
354.090,162
354.115,233
354.140,320
354.165,398
354.190,446
354.215,463
354.240,471
354.265,486
354.290,508
354.315,519
354.340,501
354.365,452
354.390,382
354.415,307
354.440,229
354.465,138
354.490,20
354.515,-122
354.540,-259
354.565,-343
354.590,-349
354.615,-282
354.640,-175
354.665,-55
354.690,66
354.715,182
354.740,272
354.765,315
354.790,310
354.815,279
354.840,245
354.865,214
354.890,168
354.915,101
354.940,32
354.965,-8
354.990,-9
355.015,16
355.040,48
355.065,79
355.090,107
355.115,116
355.140,84
355.165,15
355.190,-44
355.215,-40
355.240,39
355.265,146
355.290,217
355.315,235
355.340,239
355.365,272
355.390,330
355.415,369
355.440,353
355.465,290
355.490,227
355.515,202
355.540,216
355.565,247
355.590,264
355.615,247
355.640,190
355.665,108
355.690,35
355.715,7
355.740,24
355.765,44
355.790,15
355.815,-66
355.840,-145
355.865,-147
355.890,-48
355.915,111
355.940,271
355.965,396
355.990,493
356.015,572
356.040,623
356.065,627
356.090,587
356.115,533
356.140,497
356.165,488
356.190,490
356.215,488
356.240,474
356.265,446
356.290,401
356.315,347
356.340,303
356.365,285
356.390,286
356.415,276
356.440,238
356.465,190
356.490,176
356.515,214
356.540,273
356.565,300
356.590,277
356.615,233
356.640,202
356.665,182
356.690,137
356.715,47
356.740,-63
356.765,-141
356.790,-157
356.815,-129
356.840,-93
356.865,-68
356.890,-51
356.915,-33
356.940,-23
356.965,-30
356.990,-48
357.015,-69
357.040,-95
357.065,-139
357.090,-198
357.115,-234
357.140,-200
357.165,-85
357.190,74
357.215,222
357.240,331
357.265,418
357.290,507
357.315,599
357.340,672
357.365,710
357.390,722
357.415,726
357.440,728
357.465,720
357.490,696
357.515,658
357.540,610
357.565,548
357.590,462
357.615,353
357.640,235
357.665,115
357.690,-10
357.715,-150
357.740,-289
357.765,-386
357.790,-404
357.815,-339
357.840,-227
357.865,-120
357.890,-47
357.915,-8
357.940,7
357.965,5
357.990,-23
358.015,-87
358.040,-184
358.065,-297
358.090,-400
358.115,-470
358.140,-490
358.165,-445
358.190,-331
358.215,-160
358.240,39
358.265,225
358.290,361
358.315,433
358.340,450
358.365,431
358.390,394
358.415,354
358.440,331
358.465,347
358.490,400
358.515,466
358.540,515
358.565,545
358.590,582
358.615,638
358.640,688
358.665,688
358.690,641
358.715,609
358.740,653
358.765,737
358.790,735
358.815,543
358.840,205
358.865,-106
358.890,-238
358.915,-206
358.940,-172
358.965,-285
358.990,-528
359.015,-740
359.040,-768
359.065,-602
359.090,-369
359.115,-211
359.140,-178
359.165,-211
359.190,-209
359.215,-103
359.240,106
359.265,359
359.290,564
359.315,658
359.340,641
359.365,590
359.390,596
359.415,697
359.440,850
359.465,969
359.490,997
359.515,941
359.540,854
359.565,785
359.590,748
359.615,723
359.640,672
359.665,567
359.690,403
359.715,216
359.740,64
359.765,0
359.790,37
359.815,139
359.840,235
359.865,253
359.890,152
359.915,-52
359.940,-288
359.965,-449
359.990,-463
360.015,-341
360.040,-173
360.065,-64
360.090,-52
360.115,-83
360.140,-77
360.165,-2
360.190,99
360.215,150
360.240,106
360.265,-16
360.290,-160
360.315,-265
360.340,-299
360.365,-267
360.390,-201
360.415,-133
360.440,-68
360.465,14
360.490,140
360.515,296
360.540,428
360.565,481
360.590,446
360.615,366
360.640,300
360.665,268
360.690,245
360.715,200
360.740,123
360.765,33
360.790,-43
360.815,-91
360.840,-107
360.865,-104
360.890,-99
360.915,-105
360.940,-111
360.965,-80
360.990,12
361.015,155
361.040,290
361.065,373
361.090,416
361.115,480
361.140,609
361.165,785
361.190,942
361.215,1034
361.240,1072
361.265,1103
361.290,1146
361.315,1167
361.340,1116
361.365,984
361.390,813
361.415,659
361.440,548
361.465,460
361.490,347
361.515,174
361.540,-59
361.565,-308
361.590,-495
361.615,-552
361.640,-464
361.665,-291
361.690,-129
361.715,-45
361.740,-33
361.765,-36
361.790,-7
361.815,44
361.840,77
361.865,59
361.890,4
361.915,-51
361.940,-84
361.965,-102
361.990,-122
362.015,-146
362.040,-160
362.065,-160
362.090,-168
362.115,-207
362.140,-271
362.165,-313
