df_hash,22ZHK4.DKUMNH
413.287,1.065
413.317,1.062
413.347,1.084
413.377,1.095
413.407,1.086
413.437,1.080
413.467,1.082
413.497,1.073
413.527,1.075
413.557,1.078
413.587,1.073
413.617,1.069
413.647,1.074
413.677,1.072
413.707,1.078
413.737,1.065
413.767,1.087
413.797,1.097
413.827,1.083
413.857,1.099
413.887,1.096
413.917,1.081
413.947,1.066
413.977,1.063
414.007,1.062
414.037,1.048
414.067,1.031
414.097,1.076
414.127,1.082
414.157,1.088
414.187,1.106
414.217,1.101
414.247,1.076
414.277,1.086
414.307,1.081
414.337,1.075
414.367,1.072
414.397,1.067
414.427,1.057
414.457,1.066
414.487,1.060
414.517,1.063
414.547,1.075
414.577,1.080
414.607,1.085
414.637,1.089
414.667,1.108
414.697,1.104
414.727,1.104
414.757,1.122
414.787,1.100
414.817,1.083
414.847,1.084
414.877,1.077
414.907,1.070
414.937,1.089
414.967,1.098
414.997,1.097
415.027,1.110
415.057,1.107
415.087,1.085
415.117,1.093
415.147,1.093
415.177,1.103
415.207,1.103
415.237,1.091
415.267,1.082
415.297,1.077
415.327,1.087
415.357,1.088
415.387,1.084
415.417,1.087
415.447,1.083
415.477,1.077
415.507,1.072
415.537,1.078
415.567,1.082
415.597,1.090
415.627,1.098
415.657,1.098
415.687,1.094
415.717,1.102
415.747,1.102
415.777,1.094
415.807,1.091
415.837,1.099
415.867,1.092
415.897,1.091
415.927,1.095
415.957,1.084
415.987,1.090
416.017,1.088
416.047,1.079
416.077,1.091
416.107,1.102
416.137,1.101
416.167,1.098
416.197,1.091
416.227,1.097
416.257,1.104
416.287,1.103
416.317,1.110
416.347,1.097
416.377,1.076
416.407,1.086
416.437,1.079
416.467,1.082
416.497,1.077
416.527,1.075
416.557,1.087
416.587,1.087
416.617,1.083
416.647,1.096
416.677,1.085
416.707,1.093
416.737,1.098
416.767,1.102
416.797,1.103
416.827,1.094
416.857,1.092
416.887,1.094
416.917,1.096
416.947,1.095
416.977,1.099
417.007,1.104
417.037,1.104
417.067,1.091
417.097,1.087
417.127,1.096
417.157,1.091
417.187,1.082
417.217,1.089
417.247,1.092
417.277,1.088
417.307,1.095
417.337,1.095
417.367,1.101
417.397,1.100
417.427,1.103
417.457,1.098
417.487,1.100
417.517,1.096
417.547,1.101
417.577,1.104
417.607,1.104
417.637,1.102
417.667,1.095
417.697,1.096
417.727,1.100
417.757,1.100
417.787,1.103
417.817,1.103
417.847,1.102
417.877,1.104
417.907,1.104
417.937,1.110
417.967,1.104
417.997,1.100
418.027,1.088
418.057,1.064
418.087,1.070
418.117,1.066
418.147,1.067
418.177,1.081
418.207,1.099
418.237,1.095
418.267,1.088
418.297,1.100
418.327,1.100
418.357,1.094
418.387,1.098
418.417,1.100
418.447,1.101
418.477,1.102
418.507,1.093
418.537,1.092
418.567,1.092
418.597,1.095
418.627,1.100
418.657,1.095
418.687,1.099
418.717,1.110
418.747,1.105
418.777,1.101
418.807,1.108
418.837,1.112
418.867,1.104
418.897,1.107
418.927,1.100
418.957,1.109
418.987,1.112
419.017,1.104
419.047,1.104
419.077,1.104
419.107,1.104
419.137,1.104
419.167,1.103
419.197,1.105
419.227,1.108
419.257,1.107
419.287,1.102
419.317,1.104
419.347,1.113
419.377,1.113
419.407,1.105
419.437,1.104
419.467,1.103
419.497,1.105
419.527,1.101
419.557,1.100
419.587,1.092
419.617,1.100
419.647,1.109
419.677,1.104
419.707,1.096
419.737,1.107
419.767,1.107
419.797,1.104
419.827,1.104
419.857,1.104
419.887,1.097
419.917,1.090
419.947,1.094
419.977,1.096
420.007,1.099
420.037,1.101
420.067,1.100
420.097,1.107
420.127,1.101
420.157,1.099
420.187,1.101
420.217,1.102
420.247,1.100
420.277,1.102
420.307,1.097
420.337,1.102
420.367,1.100
420.397,1.102
420.427,1.103
420.457,1.101
420.487,1.099
420.517,1.096
420.547,1.094
420.577,1.095
420.607,1.101
420.637,1.106
420.667,1.103
420.697,1.103
420.727,1.104
420.757,1.114
420.787,1.107
420.817,1.103
420.847,1.103
420.877,1.103
420.907,1.104
420.937,1.099
420.967,1.093
420.997,1.103
421.027,1.102
421.057,1.099
421.087,1.099
421.117,1.102
421.147,1.105
421.177,1.100
421.207,1.098
421.237,1.097
421.267,1.098
421.297,1.097
421.327,1.104
421.357,1.104
421.387,1.102
421.417,1.102
421.447,1.094
421.477,1.096
421.507,1.111
421.537,1.114
421.567,1.111
421.597,1.095
421.627,1.096
421.657,1.100
421.687,1.104
421.717,1.097
421.747,1.103
421.777,1.102
421.807,1.097
421.837,1.102
421.867,1.106
421.897,1.097
421.927,1.106
421.957,1.096
421.987,1.097
422.017,1.093
422.047,1.091
422.077,1.092
422.107,1.091
422.137,1.097
422.167,1.101
422.197,1.105
422.227,1.104
422.257,1.107
422.287,1.108
422.317,1.108
422.347,1.101
422.377,1.104
422.407,1.104
422.437,1.104
422.467,1.106
422.497,1.096
422.527,1.099
422.557,1.099
422.587,1.098
422.617,1.103
422.647,1.103
422.677,1.100
422.707,1.097
422.737,1.104
422.767,1.105
422.797,1.093
422.827,1.091
422.857,1.083
422.887,1.092
422.917,1.102
422.947,1.094
422.977,1.103
423.007,1.104
423.037,1.104
423.067,1.103
423.097,1.109
423.127,1.102
423.157,1.102
423.187,1.098
423.217,1.102
423.247,1.102
423.277,1.105
423.307,1.104
423.337,1.104
423.367,1.105
423.397,1.105
423.427,1.107
423.457,1.094
423.487,1.092
423.517,1.091
423.547,1.094
423.577,1.085
423.607,1.091
423.637,1.098
423.667,1.108
423.697,1.108
423.727,1.103
423.757,1.104
423.787,1.112
423.817,1.109
423.847,1.104
423.877,1.104
423.907,1.106
423.937,1.104
423.967,1.095
423.997,1.099
424.027,1.098
424.057,1.105
424.087,1.096
424.117,1.101
424.147,1.101
424.177,1.101
424.207,1.105
424.237,1.105
424.267,1.099
424.297,1.095
424.327,1.091
424.357,1.104
424.387,1.112
424.417,1.096
424.447,1.098
424.477,1.098
424.507,1.102
424.537,1.100
424.567,1.107
424.597,1.100
424.627,1.113
424.657,1.110
424.687,1.104
424.717,1.096
424.747,1.093
424.777,1.095
424.807,1.096
424.837,1.095
424.867,1.093
424.897,1.084
424.927,1.098
424.957,1.104
424.987,1.105
425.017,1.104
425.047,1.100
425.077,1.100
425.107,1.104
425.137,1.101
425.167,1.116
425.197,1.104
425.227,1.086
425.257,1.100
425.287,1.102
425.317,1.098
425.347,1.098
425.377,1.100
425.407,1.098
425.437,1.103
425.467,1.099
425.497,1.093
425.527,1.101
425.557,1.102
425.587,1.103
425.617,1.093
425.647,1.102
425.677,1.095
425.707,1.100
425.737,1.103
425.767,1.103
425.797,1.095
425.827,1.108
425.857,1.108
425.887,1.104
425.917,1.100
425.947,1.091
425.977,1.095
426.007,1.096
426.037,1.088
426.067,1.094
426.097,1.093
426.127,1.103
426.157,1.109
426.187,1.106
426.217,1.100
426.247,1.102
426.277,1.109
426.307,1.105
426.337,1.099
426.367,1.103
426.397,1.106
426.427,1.102
426.457,1.098
426.487,1.103
426.517,1.104
426.547,1.100
426.577,1.099
426.607,1.098
426.637,1.104
426.667,1.102
426.697,1.104
426.727,1.092
426.757,1.096
426.787,1.099
426.817,1.098
426.847,1.096
426.877,1.101
426.907,1.103
426.937,1.103
426.967,1.105
426.997,1.105
427.027,1.098
427.057,1.103
427.087,1.104
427.117,1.105
427.147,1.100
427.177,1.097
427.207,1.096
427.237,1.099
427.267,1.105
427.297,1.099
427.327,1.103
427.357,1.104
427.387,1.107
427.417,1.103
427.447,1.109
427.477,1.100
427.507,1.103
427.537,1.108
427.567,1.106
427.597,1.115
427.627,1.119
427.657,1.141
427.687,1.140
427.717,1.126
427.747,1.103
427.777,1.090
427.807,1.120
427.837,1.134
427.867,1.153
427.897,1.182
427.927,1.173
427.957,1.115
427.987,1.074
428.017,1.052
428.047,1.036
428.077,1.033
428.107,1.040
428.137,1.045
428.167,1.053
428.197,1.067
428.227,1.075
428.257,1.081
428.287,1.082
428.317,1.105
428.347,1.125
428.377,1.130
428.407,1.137
428.437,1.133
428.467,1.124
428.497,1.113
428.527,1.108
428.557,1.101
428.587,1.091
428.617,1.088
428.647,1.081
428.677,1.082
428.707,1.080
428.737,1.073
428.767,1.083
428.797,1.083
428.827,1.101
428.857,1.113
428.887,1.120
428.917,1.122
428.947,1.105
428.977,1.090
429.007,1.071
429.037,1.079
429.067,1.082
429.097,1.084
429.127,1.087
429.157,1.110
429.187,1.110
429.217,1.113
429.247,1.097
429.277,1.098
429.307,1.101
429.337,1.084
429.367,1.069
429.397,1.079
429.427,1.086
429.457,1.063
429.487,1.078
429.517,1.083
429.547,1.083
429.577,1.088
429.607,1.085
429.637,1.085
429.667,1.096
429.697,1.088
429.727,1.090
429.757,1.085
429.787,1.075
429.817,1.076
429.847,1.093
429.877,1.089
429.907,1.089
429.937,1.083
429.967,1.083
429.997,1.100
430.027,1.094
430.057,1.084
430.087,1.098
430.117,1.075
430.147,1.061
430.177,1.047
430.207,1.086
430.237,1.107
430.267,1.093
430.297,1.055
430.327,1.006
430.357,1.018
430.387,1.032
430.417,1.053
430.447,1.100
430.477,1.126
430.507,1.147
430.537,1.115
430.567,1.091
430.597,1.054
430.627,1.062
430.657,1.044
430.687,1.021
430.717,1.021
430.747,1.074
430.777,1.079
430.807,1.049
430.837,1.018
430.867,1.019
430.897,1.062
430.927,1.029
430.957,1.019
430.987,1.089
431.017,1.104
431.047,1.096
431.077,1.090
431.107,1.063
431.137,1.042
431.167,1.022
431.197,1.011
431.227,1.023
431.257,0.990
431.287,1.002
431.317,1.050
431.347,1.031
431.377,1.044
431.407,1.067
431.437,1.074
431.467,1.060
431.497,1.051
431.527,1.078
431.557,1.091
431.587,1.068
431.617,1.050
431.647,1.067
431.677,1.071
431.707,1.059
431.737,1.062
431.767,1.076
431.797,1.077
431.827,1.062
431.857,1.063
431.887,1.056
431.917,1.058
431.947,1.056
431.977,1.054
432.007,1.043
432.037,1.046
432.067,1.062
432.097,1.067
432.127,1.050
432.157,1.059
432.187,1.078
432.217,1.070
432.247,1.063
432.277,1.064
432.307,1.066
432.337,1.060
432.367,1.055
432.397,1.052
432.427,1.061
432.457,1.069
432.487,1.062
432.517,1.049
432.547,1.052
432.577,1.057
432.607,1.056
432.637,1.052
432.667,1.063
432.697,1.062
432.727,1.065
432.757,1.064
432.787,1.046
432.817,1.053
432.847,1.070
432.877,1.050
432.907,1.037
432.937,1.048
432.967,1.062
432.997,1.063
433.027,1.042
433.057,1.067
433.087,1.077
433.117,1.032
433.147,1.056
433.177,1.050
433.207,1.059
433.237,1.115
433.267,1.102
433.297,1.097
433.327,1.076
433.357,1.082
433.387,1.108
433.417,1.116
433.447,1.101
433.477,1.130
433.507,1.167
433.537,1.120
433.567,1.036
433.597,1.024
433.627,1.030
433.657,1.071
433.687,1.050
433.717,1.051
433.747,1.076
433.777,1.090
433.807,1.112
433.837,1.110
433.867,1.106
433.897,1.066
433.927,1.030
433.957,1.034
433.987,1.052
434.017,1.066
434.047,1.030
434.077,1.047
434.107,1.067
434.137,1.106
434.167,1.071
434.197,1.129
434.227,1.087
434.257,1.184
434.287,1.122
434.317,1.044
434.347,0.987
434.377,1.027
434.407,0.976
434.437,0.975
434.467,0.994
434.497,1.038
434.527,1.101
434.557,1.100
434.587,1.090
434.617,1.139
434.647,1.108
434.677,1.052
434.707,1.066
434.737,1.078
434.767,1.058
434.797,1.075
434.827,1.114
434.857,1.090
434.887,1.058
434.917,1.064
434.947,1.090
434.977,1.049
435.007,1.005
435.037,1.033
435.067,0.977
435.097,1.017
435.127,1.130
435.157,1.033
435.187,1.093
435.217,1.141
435.247,1.127
435.277,1.126
435.307,1.048
435.337,1.009
435.367,1.044
435.397,1.006
435.427,1.021
435.457,1.036
435.487,1.036
435.517,1.041
435.547,1.042
435.577,1.037
435.607,1.055
435.637,1.042
435.667,1.026
435.697,1.033
435.727,1.030
435.757,1.038
435.787,1.066
435.817,1.065
435.847,1.065
435.877,1.068
435.907,1.045
435.937,1.054
435.967,1.057
435.997,1.043
436.027,1.033
436.057,1.040
436.087,1.059
436.117,1.078
436.147,1.048
436.177,1.044
436.207,1.038
436.237,1.030
436.267,1.025
436.297,1.017
436.327,1.048
436.357,1.041
436.387,1.072
436.417,1.095
436.447,1.088
436.477,1.086
436.507,1.079
436.537,1.072
436.567,1.095
436.597,1.127
436.627,1.039
436.657,0.994
436.687,0.987
436.717,0.993
436.747,0.988
436.777,1.022
436.807,1.041
436.837,1.062
436.867,1.066
436.897,1.072
436.927,1.072
436.957,1.068
436.987,1.069
437.017,1.070
437.047,1.078
437.077,1.073
437.107,1.061
437.137,1.071
437.167,1.078
437.197,1.095
437.227,1.095
437.257,1.088
437.287,1.094
437.317,1.078
437.347,1.078
437.377,1.066
437.407,1.075
437.437,1.062
437.467,1.055
437.497,1.029
437.527,1.042
437.557,1.041
437.587,1.037
437.617,1.038
437.647,1.049
437.677,1.034
437.707,1.042
437.737,1.039
437.767,1.041
437.797,1.056
437.827,1.035
437.857,1.036
437.887,1.053
437.917,1.068
437.947,1.083
437.977,1.081
438.007,1.093
438.037,1.098
438.067,1.090
438.097,1.094
438.127,1.093
438.157,1.084
438.187,1.082
438.217,1.068
438.247,1.057
438.277,1.052
438.307,1.042
438.337,1.044
438.367,1.059
438.397,1.061
438.427,1.047
438.457,1.049
438.487,1.045
438.517,1.046
438.547,1.061
438.577,1.056
438.607,1.062
438.637,1.062
438.667,1.056
438.697,1.054
438.727,1.047
438.757,1.050
438.787,1.065
438.817,1.058
438.847,1.057
438.877,1.061
438.907,1.061
438.937,1.058
438.967,1.048
438.997,1.053
439.027,1.049
439.057,1.051
439.087,1.056
439.117,1.057
439.147,1.054
439.177,1.058
439.207,1.055
439.237,1.062
439.267,1.055
439.297,1.064
439.327,1.068
439.357,1.073
439.387,1.062
439.417,1.054
439.447,1.058
439.477,1.055
439.507,1.057
439.537,1.059
439.567,1.062
439.597,1.063
439.627,1.069
439.657,1.062
439.687,1.054
439.717,1.061
439.747,1.058
439.777,1.056
439.807,1.053
439.837,1.064
439.867,1.056
439.897,1.058
439.927,1.060
439.957,1.066
439.987,1.062
440.017,1.063
440.047,1.060
440.077,1.052
440.107,1.050
440.137,1.058
440.167,1.043
440.197,1.074
440.227,1.059
440.257,1.055
440.287,1.061
440.317,1.064
440.347,1.061
440.377,1.062
440.407,1.057
440.437,1.049
440.467,1.066
440.497,1.062
440.527,1.058
440.557,1.054
440.587,1.063
440.617,1.062
440.647,1.070
440.677,1.037
440.707,1.047
440.737,1.078
440.767,1.062
440.797,1.078
440.827,1.066
440.857,1.034
440.887,1.063
440.917,1.076
440.947,1.060
440.977,1.058
441.007,1.048
441.037,1.054
441.067,1.065
441.097,1.072
441.127,1.048
441.157,1.063
441.187,1.074
441.217,1.056
441.247,1.062
441.277,1.062
441.307,1.041
441.337,1.031
441.367,1.049
441.397,1.057
441.427,1.058
441.457,1.058
441.487,1.059
441.517,1.062
441.547,1.065
441.577,1.062
441.607,1.057
441.637,1.053
441.667,1.050
441.697,1.049
441.727,1.049
441.757,1.051
441.787,1.048
441.817,1.057
441.847,1.065
441.877,1.062
441.907,1.072
441.937,1.063
441.967,1.065
441.997,1.054
442.027,1.060
442.057,1.060
442.087,1.057
442.117,1.071
442.147,1.067
442.177,1.060
442.207,1.059
442.237,1.058
442.267,1.055
442.297,1.050
442.327,1.053
442.357,1.065
442.387,1.044
442.417,1.058
442.447,1.073
442.477,1.074
442.507,1.062
442.537,1.051
442.567,1.054
442.597,1.044
442.627,1.041
442.657,1.053
442.687,1.058
442.717,1.057
442.747,1.050
442.777,1.069
442.807,1.070
442.837,1.062
442.867,1.056
442.897,1.062
442.927,1.068
442.957,1.066
442.987,1.059
443.017,1.061
443.047,1.065
443.077,1.060
443.107,1.062
443.137,1.062
443.167,1.056
443.197,1.056
443.227,1.054
443.257,1.045
443.287,1.051
443.317,1.057
443.347,1.051
443.377,1.059
443.407,1.064
443.437,1.057
443.467,1.070
443.497,1.072
443.527,1.061
443.557,1.060
443.587,1.062
443.617,1.061
443.647,1.056
443.677,1.060
443.707,1.060
443.737,1.057
443.767,1.053
443.797,1.053
443.827,1.057
443.857,1.059
443.887,1.057
443.917,1.059
443.947,1.060
443.977,1.055
444.007,1.047
444.037,1.064
444.067,1.062
444.097,1.052
444.127,1.064
444.157,1.061
444.187,1.061
444.217,1.064
444.247,1.070
444.277,1.061
444.307,1.045
444.337,1.044
444.367,1.066
444.397,1.056
444.427,1.065
444.457,1.048
444.487,1.069
444.517,1.053
444.547,1.044
444.577,1.027
444.607,1.042
444.637,1.031
444.667,1.021
444.697,1.030
444.727,1.024
444.757,1.014
444.787,1.041
444.817,1.021
444.847,1.011
444.877,1.006
444.907,1.042
444.937,0.990
444.967,1.021
444.997,1.032
445.027,0.958
445.057,1.071
445.087,0.989
445.117,1.038
445.147,0.987
445.177,1.058
445.207,1.000
445.237,1.043
445.267,1.014
445.297,1.009
445.327,1.040
445.357,0.994
445.387,1.018
445.417,1.016
445.447,1.025
445.477,1.005
445.507,0.985
445.537,1.038
445.567,1.041
445.597,0.967
445.627,1.030
445.657,1.062
445.687,1.065
445.717,1.095
445.747,1.022
445.777,0.990
445.807,0.956
445.837,1.037
445.867,1.048
445.897,1.036
445.927,1.054
445.957,1.047
445.987,0.976
446.017,1.014
446.047,1.031
446.077,1.006
446.107,1.020
446.137,1.021
446.167,1.048
446.197,1.026
446.227,1.033
446.257,1.040
446.287,1.017
446.317,1.036
446.347,1.033
446.377,1.046
446.407,1.051
446.437,1.056
446.467,1.038
446.497,1.024
446.527,1.036
446.557,1.026
446.587,1.048
446.617,1.040
446.647,1.057
446.677,1.036
446.707,1.030
446.737,1.041
446.767,1.046
446.797,1.037
446.827,1.047
446.857,1.053
446.887,1.059
446.917,1.023
446.947,0.987
446.977,0.997
447.007,1.031
447.037,1.064
447.067,1.077
447.097,1.073
447.127,1.066
447.157,1.053
447.187,1.036
447.217,1.050
447.247,1.024
447.277,1.038
447.307,1.039
447.337,1.024
447.367,1.048
447.397,1.070
447.427,1.062
447.457,1.041
447.487,1.040
447.517,1.048
447.547,1.050
447.577,1.047
447.607,1.044
447.637,1.057
447.667,1.049
447.697,1.045
447.727,1.052
447.757,1.052
447.787,1.041
447.817,1.036
447.847,1.037
447.877,1.036
447.907,1.042
447.937,1.052
447.967,1.048
447.997,1.042
448.027,1.058
448.057,1.050
448.087,1.041
448.117,1.029
448.147,1.062
448.177,1.045
448.207,1.022
448.237,1.046
448.267,1.063
448.297,1.039
448.327,1.037
448.357,1.041
448.387,1.036
448.417,1.034
448.447,1.044
448.477,1.042
448.507,1.037
448.537,1.044
448.567,1.026
448.597,1.038
448.627,1.042
448.657,1.048
448.687,1.036
448.717,1.023
448.747,1.048
448.777,1.041
448.807,1.022
448.837,1.050
448.867,1.039
448.897,1.048
448.927,1.072
448.957,1.023
448.987,1.058
449.017,1.087
449.047,0.986
449.077,1.051
449.107,1.105
449.137,1.066
449.167,1.047
449.197,1.061
449.227,1.021
449.257,1.030
449.287,1.061
449.317,1.051
449.347,1.025
449.377,1.023
449.407,1.038
449.437,1.044
449.467,1.042
449.497,1.030
449.527,1.040
449.557,1.042
449.587,1.036
449.617,1.044
449.647,1.038
449.677,1.055
449.707,1.056
449.737,1.043
449.767,1.052
449.797,1.048
449.827,1.048
449.857,1.050
449.887,1.053
449.917,1.042
449.947,1.052
449.977,1.049
450.007,1.045
450.037,1.032
450.067,1.052
450.097,1.049
450.127,1.041
450.157,1.039
450.187,1.041
450.217,1.040
450.247,1.037
450.277,1.037
450.307,1.050
450.337,1.054
450.367,1.050
450.397,1.052
450.427,1.052
450.457,1.046
450.487,1.045
450.517,1.040
450.547,1.046
450.577,1.041
450.607,1.052
450.637,1.039
450.667,1.039
450.697,1.040
450.727,1.039
450.757,1.044
450.787,1.045
450.817,1.041
450.847,1.051
450.877,1.059
450.907,1.052
450.937,1.049
450.967,1.055
450.997,1.049
451.027,1.054
451.057,1.056
451.087,1.054
451.117,1.052
451.147,1.052
451.177,1.049
451.207,1.048
451.237,1.050
451.267,1.053
451.297,1.047
451.327,1.045
451.357,1.045
451.387,1.046
451.417,1.044
451.447,1.049
451.477,1.049
451.507,1.051
451.537,1.048
451.567,1.056
451.597,1.040
451.627,1.045
451.657,1.040
451.687,1.046
451.717,1.045
451.747,1.045
451.777,1.047
451.807,1.034
451.837,1.028
451.867,1.050
451.897,1.060
451.927,1.048
451.957,1.062
451.987,1.064
452.017,1.057
452.047,1.059
452.077,1.054
452.107,1.044
452.137,1.050
452.167,1.046
452.197,1.043
452.227,1.044
452.257,1.047
452.287,1.046
452.317,1.047
452.347,1.046
452.377,1.059
452.407,1.057
452.437,1.052
452.467,1.049
452.497,1.052
452.527,1.049
452.557,1.046
452.587,1.045
452.617,1.050
452.647,1.054
452.677,1.044
452.707,1.045
452.737,1.048
452.767,1.052
452.797,1.047
452.827,1.053
452.857,1.050
452.887,1.054
452.917,1.049
452.947,1.048
452.977,1.048
453.007,1.049
453.037,1.050
453.067,1.047
453.097,1.054
453.127,1.052
453.157,1.048
453.187,1.048
453.217,1.050
453.247,1.047
453.277,1.046
453.307,1.056
453.337,1.050
453.367,1.046
453.397,1.048
453.427,1.053
453.457,1.052
453.487,1.046
453.517,1.046
453.547,1.052
453.577,1.053
453.607,1.040
453.637,1.045
453.667,1.050
453.697,1.058
453.727,1.049
453.757,1.045
453.787,1.048
453.817,1.042
453.847,1.046
453.877,1.044
453.907,1.056
453.937,1.056
453.967,1.045
453.997,1.052
454.027,1.057
454.057,1.057
454.087,1.048
454.117,1.052
454.147,1.046
454.177,1.050
454.207,1.044
454.237,1.045
454.267,1.051
454.297,1.058
454.327,1.051
454.357,1.044
454.387,1.047
454.417,1.050
454.447,1.054
454.477,1.044
454.507,1.054
454.537,1.049
454.567,1.044
454.597,1.049
454.627,1.046
454.657,1.052
454.687,1.048
454.717,1.048
454.747,1.046
454.777,1.055
454.807,1.051
454.837,1.047
454.867,1.056
454.897,1.051
454.927,1.044
454.957,1.044
454.987,1.048
455.017,1.051
455.047,1.044
455.077,1.048
455.107,1.058
455.137,1.048
455.167,1.044
455.197,1.053
455.227,1.050
455.257,1.047
455.287,1.055
455.317,1.050
455.347,1.051
455.377,1.048
455.407,1.052
455.437,1.051
455.467,1.050
455.497,1.053
455.527,1.054
455.557,1.048
455.587,1.046
455.617,1.048
455.647,1.054
455.677,1.045
455.707,1.050
455.737,1.050
455.767,1.040
455.797,1.054
455.827,1.061
455.857,1.052
455.887,1.053
455.917,1.059
455.947,1.039
455.977,1.004
456.007,0.986
456.037,1.004
456.067,1.048
456.097,1.064
456.127,1.079
456.157,1.067
456.187,1.074
456.217,1.072
456.247,1.063
456.277,1.066
456.307,1.069
456.337,1.070
456.367,1.071
456.397,1.075
456.427,1.082
456.457,1.069
456.487,1.058
456.517,1.048
456.547,1.047
456.577,1.055
456.607,1.060
456.637,1.059
456.667,1.059
456.697,1.071
456.727,1.059
456.757,1.064
456.787,1.062
456.817,1.057
456.847,1.060
456.877,1.056
456.907,1.047
456.937,1.055
456.967,1.060
456.997,1.061
457.027,1.059
457.057,1.060
457.087,1.070
457.117,1.063
457.147,1.059
457.177,1.063
457.207,1.062
457.237,1.059
457.267,1.058
457.297,1.060
