df_hash,22ZHK4.QK206M
56.256,1.011
56.286,1.010
56.316,1.005
56.346,1.006
56.376,1.019
56.406,1.016
56.436,1.009
56.466,1.007
56.496,1.010
56.526,1.009
56.556,1.008
56.586,1.011
56.616,1.009
56.646,1.015
56.676,1.018
56.706,1.009
56.736,1.005
56.766,1.008
56.796,1.012
56.826,1.010
56.856,1.012
56.886,1.006
56.916,1.008
56.946,1.014
56.976,1.015
57.006,1.007
57.036,1.002
57.066,1.009
57.096,1.016
57.126,1.022
57.156,1.012
57.186,1.005
57.216,1.005
57.246,1.010
57.276,1.010
57.306,1.012
57.336,1.013
57.366,1.009
57.396,1.017
57.426,1.013
57.456,1.006
57.486,1.005
57.516,1.012
57.546,1.014
57.576,1.011
57.606,1.009
57.636,1.012
57.666,1.013
57.696,1.017
57.726,1.010
57.756,1.010
57.786,1.003
57.816,1.011
57.846,1.021
57.876,1.012
57.906,1.006
57.936,1.012
57.966,1.008
57.996,1.012
58.026,1.011
58.056,1.009
58.086,1.009
58.116,1.013
58.146,1.014
58.176,1.008
58.206,1.007
58.236,1.014
58.266,1.010
58.296,1.014
58.326,1.011
58.356,1.011
58.386,1.013
58.416,1.013
58.446,1.008
58.476,1.005
58.506,1.008
58.536,1.014
58.566,1.021
58.596,1.014
58.626,1.006
58.656,1.011
58.686,1.010
58.716,1.009
58.746,1.009
58.776,1.013
58.806,1.011
58.836,1.016
58.866,1.014
58.896,1.008
58.926,1.007
58.956,1.012
58.986,1.014
59.016,1.011
59.046,1.014
59.076,1.011
59.106,1.010
59.136,1.015
59.166,1.013
59.196,1.008
59.226,1.006
59.256,1.011
59.286,1.015
59.316,1.016
59.346,1.008
59.376,1.009
59.406,1.008
59.436,1.010
59.466,1.006
59.496,1.011
59.526,1.011
59.556,1.007
59.586,1.014
59.616,1.012
59.646,1.003
59.676,1.005
59.706,1.012
59.736,1.011
59.766,1.012
59.796,1.012
59.826,1.014
59.856,1.012
59.886,1.010
59.916,1.017
59.946,1.012
59.976,1.006
60.006,1.006
60.036,1.006
60.066,1.014
60.096,1.022
60.126,1.012
60.156,1.004
60.186,1.006
60.216,1.009
60.246,1.009
60.276,1.010
60.306,1.009
60.336,1.006
60.366,1.017
60.396,1.012
60.426,1.004
60.456,1.007
60.486,1.010
60.516,1.015
60.546,1.009
60.576,1.005
60.606,1.010
60.636,1.012
60.666,1.013
60.696,1.010
60.726,1.004
60.756,1.006
60.786,1.018
60.816,1.017
60.846,1.010
60.876,1.017
60.906,1.019
60.936,1.014
60.966,1.030
60.996,1.036
61.026,1.032
61.056,1.033
61.086,1.026
61.116,1.010
61.146,1.015
61.176,1.004
61.206,1.006
61.236,1.002
61.266,0.993
61.296,0.987
61.326,0.989
61.356,0.981
61.386,0.983
61.416,0.979
61.446,0.958
61.476,0.994
61.506,0.997
61.536,0.977
61.566,0.971
61.596,0.971
61.626,0.963
61.656,0.964
61.686,0.984
61.716,1.021
61.746,1.023
61.776,1.002
61.806,0.988
61.836,1.032
61.866,1.007
61.896,1.057
61.926,1.120
61.956,1.062
61.986,0.979
62.016,0.955
62.046,0.969
62.076,0.992
62.106,1.047
62.136,1.047
62.166,1.035
62.196,1.014
62.226,1.004
62.256,0.987
62.286,1.000
62.316,1.019
62.346,1.032
62.376,1.018
62.406,1.003
62.436,0.982
62.466,0.991
62.496,1.006
62.526,1.021
62.556,1.028
62.586,1.037
62.616,1.028
62.646,1.017
62.676,1.000
62.706,0.996
62.736,1.000
62.766,1.022
62.796,1.027
62.826,1.008
62.856,0.998
62.886,1.003
62.916,1.012
62.946,1.010
62.976,1.013
63.006,1.020
63.036,1.006
63.066,1.010
63.096,1.013
63.126,1.011
63.156,1.007
63.186,1.008
63.216,1.008
63.246,1.016
63.276,1.013
63.306,1.012
63.336,1.006
63.366,1.010
63.396,1.011
63.426,1.015
63.456,1.012
63.486,1.009
63.516,1.015
63.546,1.009
63.576,1.017
63.606,1.007
63.636,1.012
63.666,1.019
63.696,1.016
63.726,1.004
63.756,1.009
63.786,1.009
63.816,1.006
63.846,1.010
63.876,1.013
63.906,1.010
63.936,1.017
63.966,1.009
63.996,1.003
64.026,1.011
64.056,1.007
64.086,1.013
64.116,1.011
64.146,1.005
64.176,1.013
64.206,1.013
64.236,1.015
64.266,1.006
64.296,1.002
64.326,1.020
64.356,1.018
64.386,1.012
64.416,1.011
64.446,1.013
64.476,1.011
64.506,1.009
64.536,1.011
64.566,1.008
64.596,1.013
64.626,1.015
64.656,1.008
64.686,1.008
64.716,1.006
64.746,1.014
64.776,1.011
64.806,1.011
64.836,1.016
64.866,1.016
64.896,1.014
64.926,1.006
64.956,1.004
64.986,1.008
65.016,1.019
65.046,1.016
65.076,1.009
65.106,1.013
65.136,1.007
65.166,1.003
65.196,1.010
65.226,1.010
65.256,1.005
65.286,1.010
65.316,1.017
65.346,1.010
65.376,1.004
65.406,1.009
65.436,1.015
65.466,1.012
65.496,1.011
65.526,1.016
65.556,1.014
65.586,1.011
65.616,1.007
65.646,1.006
65.676,1.014
65.706,1.021
65.736,1.007
65.766,1.008
65.796,1.010
65.826,1.010
65.856,1.009
65.886,1.008
65.916,1.009
65.946,1.011
65.976,1.016
66.006,1.013
66.036,1.007
66.066,1.007
66.096,1.009
66.126,1.012
66.156,1.012
66.186,1.012
66.216,1.017
66.246,1.011
66.276,1.008
66.306,1.003
66.336,1.008
66.366,1.017
66.396,1.016
66.426,1.009
66.456,1.010
66.486,1.007
66.516,1.007
66.546,1.011
66.576,1.014
66.606,1.006
66.636,1.012
66.666,1.015
66.696,1.013
66.726,1.009
66.756,1.010
66.786,1.007
66.816,1.013
66.846,1.011
66.876,1.010
66.906,1.010
66.936,1.018
66.966,1.013
66.996,1.011
67.026,1.005
67.056,1.008
67.086,1.017
67.116,1.019
67.146,1.010
67.176,1.007
67.206,1.005
67.236,1.004
67.266,1.010
67.296,1.012
67.326,1.009
67.356,1.012
67.386,1.016
67.416,1.014
67.446,1.008
67.476,1.008
67.506,1.012
67.536,1.011
67.566,1.009
67.596,1.010
67.626,1.013
67.656,1.010
67.686,1.011
67.716,1.015
67.746,1.016
67.776,1.009
67.806,1.004
67.836,1.008
67.866,1.016
67.896,1.023
67.926,1.009
67.956,1.004
67.986,1.012
68.016,1.011
68.046,1.012
68.076,1.010
68.106,1.009
68.136,1.009
68.166,1.016
68.196,1.013
68.226,1.006
68.256,1.011
68.286,1.012
68.316,1.015
68.346,1.011
68.376,1.008
68.406,1.012
68.436,1.017
68.466,1.011
68.496,1.005
68.526,1.004
68.556,1.010
68.586,1.017
68.616,1.019
68.646,1.010
68.676,1.010
68.706,1.008
68.736,1.008
68.766,1.008
68.796,1.012
68.826,1.008
68.856,1.014
68.886,1.014
68.916,1.009
68.946,1.009
68.976,1.013
69.006,1.015
69.036,1.010
69.066,1.010
69.096,1.013
69.126,1.013
69.156,1.013
69.186,1.011
69.216,1.010
69.246,1.003
69.276,1.004
69.306,1.010
69.336,1.022
69.366,1.013
69.396,1.006
69.426,1.005
69.456,1.008
69.486,1.009
69.516,1.016
69.546,1.014
69.576,1.006
69.606,1.013
69.636,1.014
69.666,1.010
69.696,1.003
69.726,1.010
69.756,1.013
69.786,1.015
69.816,1.013
69.846,1.010
69.876,1.012
69.906,1.015
69.936,1.017
69.966,1.013
69.996,1.006
70.026,1.003
70.056,1.004
70.086,1.021
70.116,1.018
70.146,1.008
70.176,1.002
70.206,1.011
70.236,1.010
70.266,1.013
70.296,1.010
70.326,1.006
70.356,1.017
70.386,1.016
70.416,1.008
70.446,1.007
70.476,1.009
70.506,1.015
70.536,1.016
70.566,1.010
70.596,1.014
70.626,1.016
70.656,1.013
70.686,1.005
70.716,1.007
70.746,1.008
70.776,1.014
70.806,1.019
70.836,1.004
70.866,1.005
70.896,1.015
70.926,1.016
70.956,1.011
70.986,1.010
71.016,1.007
71.046,1.010
71.076,1.019
71.106,1.008
71.136,1.000
71.166,0.999
71.196,0.999
71.226,1.032
71.256,1.030
71.286,1.017
71.316,1.007
71.346,1.010
71.376,1.005
71.406,1.005
71.436,1.013
71.466,1.009
71.496,0.999
71.526,1.014
71.556,1.021
71.586,1.018
71.616,1.021
71.646,1.009
71.676,1.007
71.706,1.010
71.736,1.013
71.766,1.017
71.796,1.009
71.826,1.001
71.856,1.009
71.886,1.011
71.916,1.009
71.946,1.014
71.976,1.012
72.006,1.021
72.036,1.022
72.066,1.004
72.096,0.997
72.126,1.005
72.156,1.011
72.186,1.011
72.216,1.019
72.246,1.013
72.276,1.015
72.306,1.011
72.336,1.007
72.366,1.010
72.396,1.011
72.426,1.003
72.456,1.017
72.486,1.011
72.516,1.003
72.546,1.010
72.576,1.021
72.606,1.027
72.636,1.009
72.666,1.003
72.696,1.008
72.726,1.013
72.756,1.016
72.786,1.012
72.816,1.010
72.846,1.011
72.876,1.017
72.906,1.006
72.936,1.010
72.966,1.010
72.996,1.009
73.026,1.017
73.056,1.011
73.086,1.009
73.116,1.003
73.146,1.007
73.176,1.026
73.206,1.013
73.236,1.010
73.266,1.013
73.296,1.006
73.326,1.006
73.356,1.014
73.386,1.011
73.416,1.004
73.446,1.014
73.476,1.011
73.506,1.011
73.536,1.010
73.566,1.009
73.596,1.008
73.626,1.007
73.656,1.018
73.686,1.012
73.716,1.013
73.746,1.005
73.776,1.004
73.806,1.012
73.836,1.020
73.866,1.011
73.896,1.007
73.926,1.008
73.956,1.006
73.986,1.008
74.016,1.012
74.046,1.005
74.076,1.010
74.106,1.020
74.136,1.023
74.166,1.010
74.196,1.000
74.226,1.002
74.256,1.012
74.286,1.014
74.316,1.014
74.346,1.007
74.376,1.010
74.406,1.008
74.436,1.009
74.466,1.008
74.496,1.007
74.526,1.012
74.556,1.015
74.586,1.011
74.616,1.009
74.646,1.007
74.676,1.015
74.706,1.013
74.736,1.009
74.766,1.002
74.796,1.008
74.826,1.010
74.856,1.012
74.886,1.012
74.916,1.009
74.946,1.011
74.976,1.017
75.006,1.012
75.036,1.006
75.066,1.009
75.096,1.011
75.126,1.012
75.156,1.010
75.186,1.008
75.216,1.009
75.246,1.010
75.276,1.013
75.306,1.011
75.336,1.009
75.366,1.013
75.396,1.011
75.426,1.006
75.456,1.004
75.486,1.010
75.516,1.023
75.546,1.015
75.576,1.008
75.606,1.009
75.636,1.010
75.666,1.013
75.696,1.013
75.726,1.012
75.756,1.007
75.786,1.013
75.816,1.013
75.846,1.008
75.876,1.006
75.906,1.010
75.936,1.013
75.966,1.013
75.996,1.012
76.026,1.006
76.056,1.007
76.086,1.012
76.116,1.012
76.146,1.009
76.176,1.012
76.206,1.014
76.236,1.006
76.266,1.006
76.296,1.004
76.326,1.009
76.356,1.019
76.386,1.016
76.416,1.010
76.446,1.004
76.476,1.009
76.506,1.013
76.536,1.015
76.566,1.012
76.596,1.006
76.626,1.013
76.656,1.012
76.686,1.008
76.716,1.006
76.746,1.010
76.776,1.014
76.806,1.013
76.836,1.013
76.866,1.008
76.896,1.009
76.926,1.010
76.956,1.010
76.986,1.011
77.016,1.009
77.046,1.013
77.076,1.013
77.106,1.008
77.136,1.004
77.166,1.008
77.196,1.016
77.226,1.021
77.256,1.010
77.286,1.008
77.316,1.009
77.346,1.009
77.376,1.011
77.406,1.013
77.436,1.014
77.466,1.005
77.496,1.015
77.526,1.012
77.556,1.008
77.586,1.003
77.616,1.009
77.646,1.013
77.676,1.012
77.706,1.010
77.736,1.008
77.766,1.009
77.796,1.009
77.826,1.016
77.856,1.013
77.886,1.007
77.916,1.005
77.946,1.010
77.976,1.015
78.006,1.021
78.036,1.009
78.066,1.006
78.096,1.012
78.126,1.012
78.156,1.010
78.186,1.009
78.216,1.009
78.246,1.010
78.276,1.016
78.306,1.011
78.336,1.008
78.366,1.009
78.396,1.012
78.426,1.013
78.456,1.015
78.486,1.007
78.516,1.009
78.546,1.010
78.576,1.010
78.606,1.012
78.636,1.014
78.666,1.010
78.696,1.004
78.726,1.005
78.756,1.008
78.786,1.021
78.816,1.018
78.846,1.010
78.876,1.007
78.906,1.010
78.936,1.010
78.966,1.008
78.996,1.008
79.026,1.009
79.056,1.011
79.086,1.015
79.116,1.013
79.146,1.007
79.176,1.006
79.206,1.012
79.236,1.011
79.266,1.009
79.296,1.008
79.326,1.008
79.356,1.011
79.386,1.012
79.416,1.012
79.446,1.006
79.476,1.014
79.506,1.016
79.536,1.011
79.566,1.006
79.596,1.006
79.626,1.010
79.656,1.022
79.686,1.015
79.716,1.004
79.746,1.007
79.776,1.009
79.806,1.010
79.836,1.011
79.866,1.010
79.896,1.007
79.926,1.011
79.956,1.016
79.986,1.008
80.016,1.005
80.046,1.010
80.076,1.015
80.106,1.012
80.136,1.015
80.166,1.010
80.196,1.010
80.226,1.012
80.256,1.013
80.286,1.011
80.316,1.007
80.346,1.013
80.376,1.014
80.406,1.013
80.436,1.005
80.466,1.006
80.496,1.009
80.526,1.021
80.556,1.018
80.586,1.009
80.616,1.006
80.646,1.011
80.676,1.010
80.706,1.009
80.736,1.011
80.766,1.010
80.796,1.011
80.826,1.015
80.856,1.011
80.886,1.006
80.916,1.009
80.946,1.012
80.976,1.014
81.006,1.011
81.036,1.009
81.066,1.010
81.096,1.011
81.126,1.010
81.156,1.014
81.186,1.016
81.216,1.011
81.246,1.004
81.276,1.006
81.306,1.008
81.336,1.017
81.366,1.016
81.396,1.010
81.426,1.005
81.456,1.012
81.486,1.013
81.516,1.009
81.546,1.009
81.576,1.011
81.606,1.008
81.636,1.013
81.666,1.011
81.696,1.009
81.726,1.010
81.756,1.012
81.786,1.014
81.816,1.008
81.846,1.009
81.876,1.009
81.906,1.011
81.936,1.015
81.966,1.008
81.996,1.006
82.026,1.004
82.056,1.008
82.086,1.021
82.116,1.012
82.146,1.004
82.176,1.007
82.206,1.012
82.236,1.011
82.266,1.009
82.296,1.013
82.326,1.006
82.356,1.012
82.386,1.016
82.416,1.010
82.446,1.009
82.476,1.010
82.506,1.016
82.536,1.012
82.566,1.012
82.596,1.008
82.626,1.011
82.656,1.015
82.686,1.013
82.716,1.008
82.746,1.008
82.776,1.008
82.806,1.012
82.836,1.020
82.866,1.011
82.896,1.002
82.926,1.008
82.956,1.010
82.986,1.011
83.016,1.012
83.046,1.014
83.076,1.007
83.106,1.015
83.136,1.013
83.166,1.005
83.196,1.004
83.226,1.011
83.256,1.016
83.286,1.012
83.316,1.007
83.346,1.008
83.376,1.008
83.406,1.015
83.436,1.015
83.466,1.013
83.496,1.004
83.526,1.005
83.556,1.007
83.586,1.019
83.616,1.017
83.646,1.008
83.676,1.007
83.706,1.012
83.736,1.010
83.766,1.009
83.796,1.010
83.826,1.007
83.856,1.012
83.886,1.015
83.916,1.010
83.946,1.005
83.976,1.008
84.006,1.009
84.036,1.010
84.066,1.008
84.096,1.006
84.126,1.008
84.156,1.018
84.186,1.011
84.216,1.006
84.246,1.006
84.276,1.010
84.306,1.015
84.336,1.014
84.366,1.013
84.396,1.008
84.426,1.012
84.456,1.010
84.486,1.008
84.516,1.010
84.546,1.011
84.576,1.011
84.606,1.013
84.636,1.009
84.666,1.006
84.696,1.011
84.726,1.012
84.756,1.012
84.786,1.014
84.816,1.008
84.846,1.009
84.876,1.009
84.906,1.018
84.936,1.009
84.966,1.004
84.996,1.007
85.026,1.011
85.056,1.018
85.086,1.015
85.116,1.006
85.146,1.006
85.176,1.007
85.206,1.009
85.236,1.013
85.266,1.012
85.296,1.008
85.326,1.012
85.356,1.014
85.386,1.010
85.416,1.006
85.446,1.008
85.476,1.012
85.506,1.012
85.536,1.012
85.566,1.007
85.596,1.011
85.626,1.013
85.656,1.012
85.686,1.012
85.716,1.015
85.746,1.007
85.776,1.008
85.806,1.007
85.836,1.008
85.866,1.020
85.896,1.014
85.926,1.011
85.956,1.008
85.986,1.008
86.016,1.010
86.046,1.011
86.076,1.011
86.106,1.007
86.136,1.015
86.166,1.015
86.196,1.006
86.226,1.005
86.256,1.010
86.286,1.015
86.316,1.016
86.346,1.008
86.376,1.011
86.406,1.010
86.436,1.010
86.466,1.015
86.496,1.009
86.526,1.011
86.556,1.003
86.586,1.009
86.616,1.021
86.646,1.018
86.676,1.010
86.706,1.008
86.736,1.008
86.766,1.010
86.796,1.012
86.826,1.008
86.856,1.010
86.886,1.009
86.916,1.013
86.946,1.010
86.976,1.007
87.006,1.008
87.036,1.010
87.066,1.012
87.096,1.012
87.126,1.013
87.156,1.010
87.186,1.008
87.216,1.012
87.246,1.017
87.276,1.010
87.306,1.010
87.336,1.006
87.366,1.011
87.396,1.017
87.426,1.010
87.456,1.008
87.486,1.006
87.516,1.012
87.546,1.007
87.576,1.012
87.606,1.017
87.636,1.010
87.666,1.018
87.696,1.015
87.726,1.006
87.756,1.008
87.786,1.011
87.816,1.015
87.846,1.012
87.876,1.009
87.906,1.009
87.936,1.011
87.966,1.013
87.996,1.012
88.026,1.013
88.056,1.015
88.086,1.009
88.116,1.005
88.146,1.007
88.176,1.010
88.206,1.021
88.236,1.013
88.266,1.008
88.296,1.007
88.326,1.009
88.356,1.008
88.386,1.013
88.416,1.012
88.446,1.005
88.476,1.013
88.506,1.015
88.536,1.009
88.566,1.005
88.596,1.009
88.626,1.014
88.656,1.016
88.686,1.009
88.716,1.013
88.746,1.009
88.776,1.012
88.806,1.014
88.836,1.015
88.866,1.012
88.896,1.008
88.926,1.005
88.956,1.012
88.986,1.021
89.016,1.012
89.046,1.004
89.076,1.006
89.106,1.010
89.136,1.012
89.166,1.007
89.196,1.009
89.226,1.008
89.256,1.011
89.286,1.012
89.316,1.011
89.346,1.006
89.376,1.008
89.406,1.016
89.436,1.013
89.466,1.010
89.496,1.008
89.526,1.009
89.556,1.015
89.586,1.012
89.616,1.009
89.646,1.007
89.676,1.010
89.706,1.014
89.736,1.018
89.766,1.008
89.796,1.007
89.826,1.005
89.856,1.010
89.886,1.008
89.916,1.012
89.946,1.011
89.976,1.008
90.006,1.018
90.036,1.015
90.066,1.008
90.096,1.007
90.126,1.013
90.156,1.017
90.186,1.012
90.216,1.009
90.246,1.007
90.276,1.012
90.306,1.011
90.336,1.016
90.366,1.009
90.396,1.010
90.426,1.007
90.456,1.011
90.486,1.011
90.516,1.022
90.546,1.010
90.576,1.006
90.606,1.005
90.636,1.011
90.666,1.010
90.696,1.014
90.726,1.012
90.756,1.008
90.786,1.020
90.816,1.011
90.846,1.005
90.876,1.008
90.906,1.012
90.936,1.017
90.966,1.013
90.996,1.010
91.026,1.006
91.056,1.010
91.086,1.012
91.116,1.007
91.146,1.008
91.176,1.012
91.206,1.013
91.236,1.007
91.266,1.006
91.296,1.006
91.326,1.019
91.356,1.021
91.386,1.012
91.416,1.006
91.446,1.007
91.476,1.010
91.506,1.014
91.536,1.012
91.566,1.013
91.596,1.007
91.626,1.014
91.656,1.012
91.686,1.006
91.716,1.006
91.746,1.012
91.776,1.013
91.806,1.015
91.836,1.008
91.866,1.009
91.896,1.010
91.926,1.014
91.956,1.015
91.986,1.008
92.016,1.008
92.046,1.006
92.076,1.012
92.106,1.020
92.136,1.013
92.166,1.007
92.196,1.007
92.226,1.010
92.256,1.011
92.286,1.009
92.316,1.013
92.346,1.011
92.376,1.017
92.406,1.011
92.436,1.007
92.466,1.011
92.496,1.014
92.526,1.012
92.556,1.010
92.586,1.007
92.616,1.008
92.646,1.011
92.676,1.013
92.706,1.015
92.736,1.014
92.766,1.010
92.796,1.006
92.826,1.007
92.856,1.008
92.886,1.020
92.916,1.011
92.946,1.008
92.976,1.006
93.006,1.008
93.036,1.011
93.066,1.009
93.096,1.013
93.126,1.007
93.156,1.009
93.186,1.015
93.216,1.011
93.246,1.005
93.276,1.009
93.306,1.010
93.336,1.012
93.366,1.014
93.396,1.010
93.426,1.010
93.456,1.011
93.486,1.011
93.516,1.011
93.546,1.012
93.576,1.015
93.606,1.007
93.636,1.005
93.666,1.007
93.696,1.009
93.726,1.023
93.756,1.016
93.786,1.003
93.816,1.010
93.846,1.010
93.876,1.013
93.906,1.010
93.936,1.011
93.966,1.007
93.996,1.015
94.026,1.014
94.056,1.009
94.086,1.007
94.116,1.011
94.146,1.015
94.176,1.014
94.206,1.010
94.236,1.007
94.266,1.008
94.296,1.011
94.326,1.017
94.356,1.015
94.386,1.010
94.416,1.003
94.446,1.011
94.476,1.017
94.506,1.015
94.536,1.009
94.566,1.006
94.596,1.012
94.626,1.013
94.656,1.007
94.686,1.010
94.716,1.011
94.746,1.011
94.776,1.014
94.806,1.007
94.836,1.006
94.866,1.009
94.896,1.011
94.926,1.016
94.956,1.012
94.986,1.013
95.016,1.008
95.046,1.008
95.076,1.015
95.106,1.015
95.136,1.012
95.166,1.007
95.196,1.009
95.226,1.014
95.256,1.020
95.286,1.009
95.316,1.008
95.346,1.012
95.376,1.012
95.406,1.008
95.436,1.011
95.466,1.012
95.496,1.005
95.526,1.017
95.556,1.010
95.586,1.006
95.616,1.002
95.646,1.011
95.676,1.012
95.706,1.010
95.736,1.009
95.766,1.010
95.796,1.013
95.826,1.011
95.856,1.011
95.886,1.011
95.916,1.016
95.946,1.011
95.976,1.008
96.006,1.006
96.036,1.008
96.066,1.021
96.096,1.015
96.126,1.003
96.156,1.008
96.186,1.010
96.216,1.010
96.246,1.008
96.276,1.011
96.306,1.007
96.336,1.011
96.366,1.015
96.396,1.008
96.426,1.008
96.456,1.007
96.486,1.014
96.516,1.013
96.546,1.014
96.576,1.008
96.606,1.007
96.636,1.010
96.666,1.014
96.696,1.011
96.726,1.013
96.756,1.006
96.786,1.015
96.816,1.010
96.846,1.008
96.876,1.003
96.906,1.011
96.936,1.022
96.966,1.014
96.996,1.003
97.026,1.009
97.056,1.014
97.086,1.008
97.116,1.008
97.146,1.010
97.176,1.008
97.206,1.010
97.236,1.015
97.266,1.007
97.296,1.005
97.326,1.010
97.356,1.014
97.386,1.012
97.416,1.010
97.446,1.008
97.476,1.008
97.506,1.012
97.536,1.015
97.566,1.011
97.596,1.008
97.626,1.010
97.656,1.005
97.686,1.013
97.716,1.020
97.746,1.012
97.776,1.007
97.806,1.010
97.836,1.011
97.866,1.009
97.896,1.011
97.926,1.012
97.956,1.012
97.986,1.010
98.016,1.014
98.046,1.007
98.076,1.007
98.106,1.013
98.136,1.011
98.166,1.010
98.196,1.008
98.226,1.010
98.256,1.009
98.286,1.011
98.316,1.014
98.346,1.012
98.376,1.015
98.406,1.010
98.436,1.009
98.466,1.005
98.496,1.013
98.526,1.021
98.556,1.012
98.586,1.005
98.616,1.004
98.646,1.012
98.676,1.011
98.706,1.009
98.736,1.011
98.766,1.008
98.796,1.013
98.826,1.015
98.856,1.008
98.886,1.003
98.916,1.010
98.946,1.013
98.976,1.011
99.006,1.007
99.036,1.007
99.066,1.008
99.096,1.011
99.126,1.010
99.156,1.011
99.186,1.018
99.216,1.009
99.246,1.005
99.276,1.003
99.306,1.008
99.336,1.021
99.366,1.013
99.396,1.008
99.426,1.008
99.456,1.014
99.486,1.009
99.516,1.010
99.546,1.013
99.576,1.009
99.606,1.011
99.636,1.017
99.666,1.010
99.696,1.004
99.726,1.010
99.756,1.016
99.786,1.015
99.816,1.010
99.846,1.010
99.876,1.009
99.906,1.012
99.936,1.017
99.966,1.010
99.996,1.010
100.026,1.003
100.056,1.010
100.086,1.017
100.116,1.016
100.146,1.006
100.176,1.008
100.206,1.011
100.236,1.007
100.266,1.008
100.296,1.011
100.326,1.011
100.356,1.009
100.386,1.015
100.416,1.010
100.446,1.008
100.476,1.010
100.506,1.013
100.536,1.011
100.566,1.010
100.596,1.011
100.626,1.009
100.656,1.012
100.686,1.010
100.716,1.015
100.746,1.013
100.776,1.006
100.806,1.006
100.836,1.010
100.866,1.019
100.896,1.019
100.926,1.009
100.956,1.006
100.986,1.011
101.016,1.011
101.046,1.012
101.076,1.008
101.106,1.011
101.136,1.006
101.166,1.015
101.196,1.011
101.226,1.007
101.256,1.008
101.286,1.009
101.316,1.013
101.346,1.012
101.376,1.011
101.406,1.012
101.436,1.010
101.466,1.012
101.496,1.011
101.526,1.013
101.556,1.014
101.586,1.007
101.616,1.005
101.646,1.011
101.676,1.015
101.706,1.019
101.736,1.009
101.766,1.004
101.796,1.007
101.826,1.008
101.856,1.008
101.886,1.014
101.916,1.014
101.946,1.005
101.976,1.015
102.006,1.012
102.036,1.005
102.066,1.007
102.096,1.011
102.126,1.012
102.156,1.011
102.186,1.007
102.216,1.006
102.246,1.007
102.276,1.015
102.306,1.014
102.336,1.008
102.366,1.004
102.396,1.005
102.426,1.013
102.456,1.021
102.486,1.014
102.516,1.005
102.546,1.010
102.576,1.013
102.606,1.012
102.636,1.010
102.666,1.010
102.696,1.009
102.726,1.009
102.756,1.012
102.786,1.007
102.816,1.006
102.846,1.008
102.876,1.012
102.906,1.011
102.936,1.011
102.966,1.007
102.996,1.007
103.026,1.016
103.056,1.013
103.086,1.008
103.116,1.002
103.146,1.010
103.176,1.019
103.206,1.017
103.236,1.009
103.266,1.007
103.296,1.007
103.326,1.012
103.356,1.009
103.386,1.010
103.416,1.010
103.446,1.013
103.476,1.016
103.506,1.013
103.536,1.005
103.566,1.010
103.596,1.011
103.626,1.011
103.656,1.010
103.686,1.008
103.716,1.008
103.746,1.010
103.776,1.017
103.806,1.013
103.836,1.014
103.866,1.005
103.896,1.007
103.926,1.015
103.956,1.021
103.986,1.010
104.016,1.009
104.046,1.005
104.076,1.010
104.106,1.011
104.136,1.012
104.166,1.010
104.196,1.005
104.226,1.015
104.256,1.012
104.286,1.007
104.316,1.007
104.346,1.010
104.376,1.010
104.406,1.014
104.436,1.010
104.466,1.009
104.496,1.010
104.526,1.015
104.556,1.008
104.586,1.010
104.616,1.015
104.646,1.010
104.676,1.009
104.706,1.002
104.736,1.010
104.766,1.021
104.796,1.011
104.826,1.004
104.856,1.011
104.886,1.010
104.916,1.010
104.946,1.010
104.976,1.010
105.006,1.008
105.036,1.009
105.066,1.017
105.096,1.007
105.126,1.006
105.156,1.008
105.186,1.010
105.216,1.013
105.246,1.010
105.276,1.009
105.306,1.008
105.336,1.010
105.366,1.013
105.396,1.011
105.426,1.012
105.456,1.006
105.486,1.011
105.516,1.020
105.546,1.013
105.576,1.009
105.606,1.009
105.636,1.009
105.666,1.006
105.696,1.011
105.726,1.013
105.756,1.012
105.786,1.014
105.816,1.016
105.846,1.007
105.876,1.010
105.906,1.011
105.936,1.014
105.966,1.013
105.996,1.009
106.026,1.013
106.056,1.009
106.086,1.010
106.116,1.015
106.146,1.014
106.176,1.008
106.206,1.006
106.236,1.010
106.266,1.016
106.296,1.021
106.326,1.010
106.356,1.008
106.386,1.008
106.416,1.010
106.446,1.007
106.476,1.016
106.506,1.011
106.536,1.008
106.566,1.016
106.596,1.014
106.626,1.008
106.656,1.007
106.686,1.012
106.716,1.012
106.746,1.011
106.776,1.010
106.806,1.011
106.836,1.008
106.866,1.011
106.896,1.014
106.926,1.014
106.956,1.013
106.986,1.007
107.016,1.008
107.046,1.008
107.076,1.023
107.106,1.017
107.136,1.003
107.166,1.005
107.196,1.011
107.226,1.008
107.256,1.010
107.286,1.013
107.316,1.010
107.346,1.016
107.376,1.014
107.406,1.007
