df_hash,22ZHK4.DWJ61Z
444.797,1.068
444.827,1.066
444.857,1.062
444.887,1.053
444.917,1.062
444.947,1.061
444.977,1.077
445.007,1.073
445.037,1.060
445.067,1.049
445.097,1.061
445.127,1.063
445.157,1.051
445.187,1.059
445.217,1.055
445.247,1.056
445.277,1.061
445.307,1.049
445.337,1.062
445.367,1.066
445.397,1.051
445.427,1.055
445.457,1.064
445.487,1.052
445.517,1.049
445.547,1.056
445.577,1.043
445.607,1.046
445.637,1.060
445.667,1.067
445.697,1.053
445.727,1.056
445.757,1.063
445.787,1.069
445.817,1.070
445.847,1.063
445.877,1.038
445.907,0.986
445.937,0.969
445.967,1.042
445.997,1.056
446.027,1.056
446.057,1.101
446.087,1.106
446.117,1.076
446.147,1.004
446.177,1.063
446.207,1.094
446.237,1.073
446.267,1.048
446.297,1.037
446.327,1.018
446.357,1.027
446.387,1.022
446.417,1.031
446.447,1.058
446.477,1.062
446.507,1.065
446.537,1.097
446.567,1.093
446.597,1.059
446.627,1.053
446.657,1.039
446.687,1.061
446.717,1.079
446.747,1.063
446.777,1.087
446.807,1.089
446.837,1.081
446.867,1.145
446.897,1.137
446.927,1.046
446.957,1.049
446.987,0.938
447.017,1.008
447.047,1.091
447.077,1.047
447.107,1.029
447.137,1.080
447.167,1.115
447.197,1.060
447.227,1.069
447.257,1.100
447.287,1.071
447.317,1.119
447.347,1.112
447.377,1.046
447.407,1.032
447.437,1.059
447.467,1.082
447.497,1.077
447.527,1.065
447.557,1.068
447.587,1.070
447.617,1.056
447.647,1.062
447.677,1.075
447.707,1.060
447.737,1.068
447.767,1.081
447.797,1.060
447.827,1.073
447.857,1.062
447.887,1.059
447.917,1.077
447.947,1.068
447.977,1.055
448.007,1.061
448.037,1.056
448.067,1.059
448.097,1.079
448.127,1.064
448.157,1.047
448.187,1.066
448.217,1.068
448.247,1.059
448.277,1.065
448.307,1.067
448.337,1.059
448.367,1.068
448.397,1.076
448.427,1.054
448.457,1.064
448.487,1.085
448.517,1.062
448.547,1.064
448.577,1.073
448.607,1.060
448.637,1.058
448.667,1.067
448.697,1.051
448.727,1.065
448.757,1.067
448.787,1.067
448.817,1.063
448.847,1.077
448.877,1.068
448.907,1.062
448.937,1.062
448.967,1.071
448.997,1.073
449.027,1.068
449.057,1.075
449.087,1.062
449.117,1.070
449.147,1.074
449.177,1.064
449.207,1.069
449.237,1.065
449.267,1.066
449.297,1.065
449.327,1.070
449.357,1.067
449.387,1.072
449.417,1.067
449.447,1.069
449.477,1.067
449.507,1.067
449.537,1.064
449.567,1.062
449.597,1.067
449.627,1.069
449.657,1.063
449.687,1.068
449.717,1.070
449.747,1.070
449.777,1.067
449.807,1.067
449.837,1.062
449.867,1.071
449.897,1.066
449.927,1.063
449.957,1.076
449.987,1.067
450.017,1.067
450.047,1.071
450.077,1.065
450.107,1.068
450.137,1.069
450.167,1.065
450.197,1.070
450.227,1.073
450.257,1.067
450.287,1.065
450.317,1.068
450.347,1.068
450.377,1.074
450.407,1.064
450.437,1.061
450.467,1.064
450.497,1.068
450.527,1.063
450.557,1.064
450.587,1.070
450.617,1.064
450.647,1.067
450.677,1.071
450.707,1.062
450.737,1.067
450.767,1.069
450.797,1.064
450.827,1.065
450.857,1.070
450.887,1.065
450.917,1.068
450.947,1.069
450.977,1.065
451.007,1.068
451.037,1.071
451.067,1.059
451.097,1.065
451.127,1.067
451.157,1.078
451.187,1.070
451.217,1.069
451.247,1.065
451.277,1.062
451.307,1.067
451.337,1.063
451.367,1.063
451.397,1.076
451.427,1.070
451.457,1.064
451.487,1.065
451.517,1.063
451.547,1.062
451.577,1.068
451.607,1.075
451.637,1.067
451.667,1.073
451.697,1.070
451.727,1.063
451.757,1.069
451.787,1.062
451.817,1.068
451.847,1.071
451.877,1.065
451.907,1.072
451.937,1.070
451.967,1.066
451.997,1.071
452.027,1.062
452.057,1.068
452.087,1.065
452.117,1.064
452.147,1.065
452.177,1.066
452.207,1.067
452.237,1.068
452.267,1.077
452.297,1.080
452.327,1.071
452.357,1.059
452.387,1.055
452.417,1.065
452.447,1.068
452.477,1.060
452.507,1.071
452.537,1.063
452.567,1.074
452.597,1.063
452.627,1.062
452.657,1.069
452.687,1.073
452.717,1.062
452.747,1.072
452.777,1.066
452.807,1.065
452.837,1.070
452.867,1.053
452.897,1.057
452.927,1.096
452.957,1.068
452.987,1.081
453.017,1.064
453.047,1.053
453.077,1.066
453.107,1.074
453.137,1.056
453.167,1.065
453.197,1.073
453.227,1.064
453.257,1.073
453.287,1.069
453.317,1.059
453.347,1.063
453.377,1.063
453.407,1.065
453.437,1.065
453.467,1.061
453.497,1.079
453.527,1.054
453.557,1.082
453.587,1.043
453.617,1.046
453.647,1.103
453.677,1.032
453.707,1.052
453.737,1.076
453.767,1.076
453.797,1.090
453.827,1.130
453.857,0.988
453.887,1.039
453.917,1.123
453.947,1.072
453.977,1.071
454.007,1.050
454.037,1.038
454.067,1.113
454.097,1.082
454.127,1.073
454.157,1.093
454.187,1.028
454.217,1.035
454.247,1.089
454.277,1.057
454.307,1.078
454.337,1.115
454.367,1.035
454.397,1.036
454.427,1.091
454.457,1.080
454.487,1.078
454.517,1.062
454.547,1.019
454.577,1.076
454.607,1.108
454.637,1.061
454.667,1.090
454.697,1.092
454.727,1.069
454.757,1.066
454.787,1.062
454.817,1.060
454.847,1.063
454.877,1.081
454.907,1.075
454.937,1.063
454.967,1.083
454.997,1.081
455.027,1.059
455.057,1.075
455.087,1.072
455.117,1.071
455.147,1.091
455.177,1.097
455.207,1.084
455.237,1.101
455.267,1.096
455.297,1.073
455.327,1.076
455.357,1.060
455.387,1.077
455.417,1.089
455.447,1.074
455.477,1.065
455.507,1.074
455.537,1.060
455.567,1.082
455.597,1.075
455.627,1.057
455.657,1.090
455.687,1.076
455.717,1.075
455.747,1.074
455.777,1.079
455.807,1.067
455.837,1.068
455.867,1.075
455.897,1.075
455.927,1.083
455.957,1.078
455.987,1.095
456.017,1.096
456.047,1.077
456.077,1.061
456.107,1.063
456.137,1.056
456.167,1.049
456.197,1.042
456.227,1.057
456.257,1.062
456.287,1.055
456.317,1.064
456.347,1.066
456.377,1.078
456.407,1.070
456.437,1.043
456.467,1.036
456.497,1.040
456.527,1.051
456.557,1.066
456.587,1.057
456.617,1.061
456.647,1.052
456.677,1.047
456.707,1.055
456.737,1.059
456.767,1.063
456.797,1.057
456.827,1.053
456.857,1.053
456.887,1.051
456.917,1.046
456.947,1.067
456.977,1.054
457.007,1.050
457.037,1.060
457.067,1.057
457.097,1.054
457.127,1.057
457.157,1.059
457.187,1.049
457.217,1.059
457.247,1.058
457.277,1.060
457.307,1.065
457.337,1.061
457.367,1.051
457.397,1.063
457.427,1.059
457.457,1.058
457.487,1.063
457.517,1.061
457.547,1.047
457.577,1.052
457.607,1.055
457.637,1.056
457.667,1.062
457.697,1.058
457.727,1.062
457.757,1.064
457.787,1.063
457.817,1.063
457.847,1.059
457.877,1.052
457.907,1.063
457.937,1.059
457.967,1.053
457.997,1.063
458.027,1.058
458.057,1.062
458.087,1.064
458.117,1.059
458.147,1.067
458.177,1.065
458.207,1.062
458.237,1.059
458.267,1.058
458.297,1.061
458.327,1.058
458.357,1.056
458.387,1.060
458.417,1.062
458.447,1.062
458.477,1.060
458.507,1.057
458.537,1.063
458.567,1.061
458.597,1.059
458.627,1.061
458.657,1.060
458.687,1.060
458.717,1.062
458.747,1.060
458.777,1.065
458.807,1.065
458.837,1.054
458.867,1.060
458.897,1.062
458.927,1.063
458.957,1.062
458.987,1.060
459.017,1.056
459.047,1.066
459.077,1.059
459.107,1.056
459.137,1.062
459.167,1.062
459.197,1.056
459.227,1.062
459.257,1.061
459.287,1.058
459.317,1.061
459.347,1.060
459.377,1.064
459.407,1.074
459.437,1.071
459.467,1.056
459.497,1.059
459.527,1.056
459.557,1.060
459.587,1.065
459.617,1.064
459.647,1.063
459.677,1.062
459.707,1.061
459.737,1.062
459.767,1.067
459.797,1.063
459.827,1.064
459.857,1.069
459.887,1.068
459.917,1.066
459.947,1.060
459.977,1.070
460.007,1.066
460.037,1.068
460.067,1.066
460.097,1.070
460.127,1.054
460.157,1.062
460.187,1.063
460.217,1.067
460.247,1.069
460.277,1.056
460.307,1.062
460.337,1.068
460.367,1.065
460.397,1.065
460.427,1.058
460.457,1.065
460.487,1.065
460.517,1.062
460.547,1.065
460.577,1.065
460.607,1.068
460.637,1.062
460.667,1.063
460.697,1.071
460.727,1.069
460.757,1.064
460.787,1.060
460.817,1.061
460.847,1.064
460.877,1.072
460.907,1.066
460.937,1.062
460.967,1.069
460.997,1.064
461.027,1.062
461.057,1.070
461.087,1.064
461.117,1.065
461.147,1.063
461.177,1.061
461.207,1.064
461.237,1.066
461.267,1.062
461.297,1.063
461.327,1.066
461.357,1.069
461.387,1.066
461.417,1.062
461.447,1.062
461.477,1.058
461.507,1.068
461.537,1.064
461.567,1.062
461.597,1.065
461.627,1.069
461.657,1.062
461.687,1.063
461.717,1.065
461.747,1.063
461.777,1.067
461.807,1.068
461.837,1.064
461.867,1.073
461.897,1.066
461.927,1.068
461.957,1.069
461.987,1.068
462.017,1.071
462.047,1.067
462.077,1.061
462.107,1.064
462.137,1.067
462.167,1.066
462.197,1.072
462.227,1.065
462.257,1.072
462.287,1.067
462.317,1.064
462.347,1.066
462.377,1.064
462.407,1.066
462.437,1.071
462.467,1.067
462.497,1.067
462.527,1.073
462.557,1.066
462.587,1.063
462.617,1.066
462.647,1.070
462.677,1.072
462.707,1.063
462.737,1.064
462.767,1.065
462.797,1.065
462.827,1.063
462.857,1.065
462.887,1.070
462.917,1.073
462.947,1.068
462.977,1.066
463.007,1.064
463.037,1.064
463.067,1.067
463.097,1.066
463.127,1.066
463.157,1.067
463.187,1.062
463.217,1.067
463.247,1.071
463.277,1.065
463.307,1.075
463.337,1.069
463.367,1.062
463.397,1.064
463.427,1.065
463.457,1.073
463.487,1.071
463.517,1.060
463.547,1.068
463.577,1.073
463.607,1.066
463.637,1.064
463.667,1.066
463.697,1.069
463.727,1.066
463.757,1.071
463.787,1.066
463.817,1.070
463.847,1.068
463.877,1.062
463.907,1.067
463.937,1.075
463.967,1.070
463.997,1.067
464.027,1.062
464.057,1.066
464.087,1.067
464.117,1.072
464.147,1.066
464.177,1.066
464.207,1.070
464.237,1.067
464.267,1.066
464.297,1.069
464.327,1.069
464.357,1.071
464.387,1.066
464.417,1.063
464.447,1.070
464.477,1.067
464.507,1.068
464.537,1.062
464.567,1.070
464.597,1.072
464.627,1.069
464.657,1.067
464.687,1.064
464.717,1.063
464.747,1.069
464.777,1.062
464.807,1.069
464.837,1.068
464.867,1.070
464.897,1.067
464.927,1.066
464.957,1.066
464.987,1.070
465.017,1.069
465.047,1.067
465.077,1.067
465.107,1.065
465.137,1.068
465.167,1.069
465.197,1.067
465.227,1.068
465.257,1.068
465.287,1.076
465.317,1.070
465.347,1.060
465.377,1.067
465.407,1.065
465.437,1.066
465.467,1.073
465.497,1.062
465.527,1.062
465.557,1.072
465.587,1.067
465.617,1.066
465.647,1.067
465.677,1.067
465.707,1.065
465.737,1.068
465.767,1.063
465.797,1.068
465.827,1.073
465.857,1.067
465.887,1.062
465.917,1.065
465.947,1.073
465.977,1.075
466.007,1.065
466.037,1.063
466.067,1.065
466.097,1.065
466.127,1.073
466.157,1.071
466.187,1.064
466.217,1.070
466.247,1.070
466.277,1.068
466.307,1.064
466.337,1.066
466.367,1.067
466.397,1.066
466.427,1.067
466.457,1.064
466.487,1.067
466.517,1.066
466.547,1.071
466.577,1.064
466.607,1.068
466.637,1.074
466.667,1.068
466.697,1.063
466.727,1.061
466.757,1.062
466.787,1.066
466.817,1.067
466.847,1.064
466.877,1.066
466.907,1.069
466.937,1.062
466.967,1.068
466.997,1.069
467.027,1.066
467.057,1.070
467.087,1.064
467.117,1.065
467.147,1.064
467.177,1.069
467.207,1.074
467.237,1.066
467.267,1.063
467.297,1.068
467.327,1.072
467.357,1.067
467.387,1.062
467.417,1.063
467.447,1.066
467.477,1.072
467.507,1.070
467.537,1.064
467.567,1.069
467.597,1.070
467.627,1.064
467.657,1.064
467.687,1.069
467.717,1.065
467.747,1.069
467.777,1.067
467.807,1.066
467.837,1.069
467.867,1.067
467.897,1.068
467.927,1.065
467.957,1.065
467.987,1.078
468.017,1.067
468.047,1.063
468.077,1.067
468.107,1.063
468.137,1.067
468.167,1.064
468.197,1.061
468.227,1.065
468.257,1.070
468.287,1.068
468.317,1.067
468.347,1.069
468.377,1.063
468.407,1.064
468.437,1.067
468.467,1.071
468.497,1.068
468.527,1.063
468.557,1.061
468.587,1.069
468.617,1.076
468.647,1.066
468.677,1.064
468.707,1.062
468.737,1.069
468.767,1.073
468.797,1.068
468.827,1.070
468.857,1.070
468.887,1.068
468.917,1.075
468.947,1.060
468.977,1.066
469.007,1.065
469.037,1.062
469.067,1.066
469.097,1.070
469.127,1.061
469.157,1.066
469.187,1.063
469.217,1.070
469.247,1.084
469.277,1.062
469.307,1.063
469.337,1.065
469.367,1.064
469.397,1.070
469.427,1.064
469.457,1.066
469.487,1.070
469.517,1.069
469.547,1.064
469.577,1.073
469.607,1.066
469.637,1.066
469.667,1.069
469.697,1.069
469.727,1.067
469.757,1.071
469.787,1.068
469.817,1.064
469.847,1.067
469.877,1.069
469.907,1.071
469.937,1.066
469.967,1.062
469.997,1.066
470.027,1.069
470.057,1.072
470.087,1.068
470.117,1.061
470.147,1.070
470.177,1.073
470.207,1.068
470.237,1.071
470.267,1.067
470.297,1.069
470.327,1.066
470.357,1.065
470.387,1.067
470.417,1.070
470.447,1.069
470.477,1.067
470.507,1.067
470.537,1.074
470.567,1.070
470.597,1.069
470.627,1.062
470.657,1.064
470.687,1.066
470.717,1.072
470.747,1.070
470.777,1.062
470.807,1.068
470.837,1.072
470.867,1.064
470.897,1.063
470.927,1.064
470.957,1.068
470.987,1.066
471.017,1.068
471.047,1.069
471.077,1.071
471.107,1.068
471.137,1.064
471.167,1.068
471.197,1.068
471.227,1.070
471.257,1.067
471.287,1.062
471.317,1.064
471.347,1.071
471.377,1.067
471.407,1.069
471.437,1.062
471.467,1.068
471.497,1.073
471.527,1.064
471.557,1.069
471.587,1.065
471.617,1.069
471.647,1.067
471.677,1.066
471.707,1.065
471.737,1.066
471.767,1.066
471.797,1.065
471.827,1.062
471.857,1.065
471.887,1.075
471.917,1.075
471.947,1.062
471.977,1.063
472.007,1.065
472.037,1.062
472.067,1.076
472.097,1.070
472.127,1.062
472.157,1.069
472.187,1.069
472.217,1.065
472.247,1.068
472.277,1.068
472.307,1.064
472.337,1.064
472.367,1.065
472.397,1.073
472.427,1.066
472.457,1.065
472.487,1.065
472.517,1.069
472.547,1.076
472.577,1.069
472.607,1.066
472.637,1.062
472.667,1.067
472.697,1.066
472.727,1.065
472.757,1.073
472.787,1.067
472.817,1.067
472.847,1.069
472.877,1.065
472.907,1.065
472.937,1.070
472.967,1.071
472.997,1.066
473.027,1.067
473.057,1.073
473.087,1.062
473.117,1.067
473.147,1.068
473.177,1.065
473.207,1.076
473.237,1.073
473.267,1.064
473.297,1.063
473.327,1.069
473.357,1.068
473.387,1.068
473.417,1.064
473.447,1.063
473.477,1.067
473.507,1.067
473.537,1.073
473.567,1.070
473.597,1.067
473.627,1.066
473.657,1.070
473.687,1.062
473.717,1.065
473.747,1.067
473.777,1.067
473.807,1.069
473.837,1.075
473.867,1.071
473.897,1.067
473.927,1.064
473.957,1.064
473.987,1.065
474.017,1.074
474.047,1.069
474.077,1.060
474.107,1.072
474.137,1.072
474.167,1.066
474.197,1.070
474.227,1.066
474.257,1.069
474.287,1.067
474.317,1.068
474.347,1.069
474.377,1.067
474.407,1.071
474.437,1.067
474.467,1.067
474.497,1.079
474.527,1.070
474.557,1.064
474.587,1.062
474.617,1.066
474.647,1.072
474.677,1.070
474.707,1.064
474.737,1.066
474.767,1.072
474.797,1.065
474.827,1.067
474.857,1.071
474.887,1.062
474.917,1.069
474.947,1.069
474.977,1.067
475.007,1.071
475.037,1.066
475.067,1.065
475.097,1.074
475.127,1.074
475.157,1.067
475.187,1.068
475.217,1.062
475.247,1.065
475.277,1.077
475.307,1.069
475.337,1.068
475.367,1.069
475.397,1.070
475.427,1.067
475.457,1.064
475.487,1.064
475.517,1.072
475.547,1.064
475.577,1.065
475.607,1.064
475.637,1.069
475.667,1.063
475.697,1.069
475.727,1.078
475.757,1.065
475.787,1.064
475.817,1.064
475.847,1.064
475.877,1.069
475.907,1.061
475.937,1.066
475.967,1.067
475.997,1.074
476.027,1.068
476.057,1.064
476.087,1.066
476.117,1.067
476.147,1.066
476.177,1.067
476.207,1.069
476.237,1.068
476.267,1.067
476.297,1.064
476.327,1.076
476.357,1.070
476.387,1.068
476.417,1.067
476.447,1.063
476.477,1.064
476.507,1.068
476.537,1.068
476.567,1.067
476.597,1.071
476.627,1.069
476.657,1.068
476.687,1.071
476.717,1.067
476.747,1.067
476.777,1.072
476.807,1.067
476.837,1.068
476.867,1.067
476.897,1.068
476.927,1.077
476.957,1.067
476.987,1.064
477.017,1.066
477.047,1.069
477.077,1.070
477.107,1.070
477.137,1.073
477.167,1.067
477.197,1.069
477.227,1.069
477.257,1.067
477.287,1.067
477.317,1.073
477.347,1.069
477.377,1.066
477.407,1.070
477.437,1.067
477.467,1.073
477.497,1.066
477.527,1.069
477.557,1.074
477.587,1.067
477.617,1.065
477.647,1.066
477.677,1.066
477.707,1.073
477.737,1.069
477.767,1.062
477.797,1.068
477.827,1.067
477.857,1.067
477.887,1.065
477.917,1.069
477.947,1.069
477.977,1.067
478.007,1.067
478.037,1.071
478.067,1.072
478.097,1.070
478.127,1.064
478.157,1.069
478.187,1.075
478.217,1.069
478.247,1.063
478.277,1.067
478.307,1.065
478.337,1.075
478.367,1.069
478.397,1.060
478.427,1.073
478.457,1.068
478.487,1.063
478.517,1.069
478.547,1.066
478.577,1.073
478.607,1.065
478.637,1.066
478.667,1.069
478.697,1.066
478.727,1.069
478.757,1.067
478.787,1.068
478.817,1.073
478.847,1.071
478.877,1.062
478.907,1.062
478.937,1.066
478.967,1.066
478.997,1.067
479.027,1.064
479.057,1.068
479.087,1.072
479.117,1.070
479.147,1.064
479.177,1.066
479.207,1.069
479.237,1.070
479.267,1.066
479.297,1.068
479.327,1.071
479.357,1.068
479.387,1.062
479.417,1.065
479.447,1.074
479.477,1.072
479.507,1.068
479.537,1.062
479.567,1.064
479.597,1.068
479.627,1.073
479.657,1.072
479.687,1.069
479.717,1.069
479.747,1.067
479.777,1.065
479.807,1.072
479.837,1.064
479.867,1.071
479.897,1.068
479.927,1.064
479.957,1.070
479.987,1.068
480.017,1.071
480.047,1.066
480.077,1.066
480.107,1.075
480.137,1.073
480.167,1.062
480.197,1.066
480.227,1.065
480.257,1.069
480.287,1.069
480.317,1.065
480.347,1.065
480.377,1.074
480.407,1.068
480.437,1.068
480.467,1.069
480.497,1.068
480.527,1.072
480.557,1.068
480.587,1.066
480.617,1.066
480.647,1.072
480.677,1.064
480.707,1.068
480.737,1.073
480.767,1.074
480.797,1.068
480.827,1.063
480.857,1.065
480.887,1.068
480.917,1.074
480.947,1.072
480.977,1.068
481.007,1.071
481.037,1.065
481.067,1.064
481.097,1.069
481.127,1.067
481.157,1.066
481.187,1.068
481.217,1.066
481.247,1.067
481.277,1.068
481.307,1.066
481.337,1.067
481.367,1.071
481.397,1.076
481.427,1.067
481.457,1.062
481.487,1.068
481.517,1.069
481.547,1.066
481.577,1.067
481.607,1.069
481.637,1.071
481.667,1.068
481.697,1.067
481.727,1.069
481.757,1.070
481.787,1.065
481.817,1.069
481.847,1.071
481.877,1.070
481.907,1.070
481.937,1.068
481.967,1.068
481.997,1.075
482.027,1.072
482.057,1.062
482.087,1.066
482.117,1.068
482.147,1.073
482.177,1.073
482.207,1.070
482.237,1.069
482.267,1.069
482.297,1.068
482.327,1.066
482.357,1.064
482.387,1.069
482.417,1.068
482.447,1.068
482.477,1.066
482.507,1.067
482.537,1.068
482.567,1.068
482.597,1.073
482.627,1.074
482.657,1.068
482.687,1.064
482.717,1.067
482.747,1.066
482.777,1.070
482.807,1.070
482.837,1.066
482.867,1.072
482.897,1.067
482.927,1.068
482.957,1.068
482.987,1.069
483.017,1.067
483.047,1.069
483.077,1.072
483.107,1.069
483.137,1.071
483.167,1.066
483.197,1.069
483.227,1.075
483.257,1.070
483.287,1.062
483.317,1.065
483.347,1.064
483.377,1.073
483.407,1.075
483.437,1.063
483.467,1.069
483.497,1.070
483.527,1.065
483.557,1.068
483.587,1.068
483.617,1.068
483.647,1.067
483.677,1.069
483.707,1.066
483.737,1.068
483.767,1.065
483.797,1.070
483.827,1.075
483.857,1.069
483.887,1.062
483.917,1.065
483.947,1.070
483.977,1.069
484.007,1.073
484.037,1.067
484.067,1.068
484.097,1.070
484.127,1.067
484.157,1.064
484.187,1.070
484.217,1.067
484.247,1.070
484.277,1.067
484.307,1.067
484.337,1.067
484.367,1.065
484.397,1.066
484.427,1.074
484.457,1.075
484.487,1.064
484.517,1.062
484.547,1.071
484.577,1.066
484.607,1.071
484.637,1.073
484.667,1.064
484.697,1.073
484.727,1.067
484.757,1.065
484.787,1.067
484.817,1.068
484.847,1.069
484.877,1.068
484.907,1.072
484.937,1.066
484.967,1.067
484.997,1.065
485.027,1.068
485.057,1.072
485.087,1.073
485.117,1.064
485.147,1.068
485.177,1.067
485.207,1.070
485.237,1.068
485.267,1.065
485.297,1.064
485.327,1.068
485.357,1.067
485.387,1.063
485.417,1.066
485.447,1.068
485.477,1.067
485.507,1.070
485.537,1.070
485.567,1.066
485.597,1.068
485.627,1.067
485.657,1.069
485.687,1.070
485.717,1.075
485.747,1.070
485.777,1.064
485.807,1.064
485.837,1.069
485.867,1.067
485.897,1.069
485.927,1.066
485.957,1.072
485.987,1.066
486.017,1.069
486.047,1.072
486.077,1.067
486.107,1.069
486.137,1.070
486.167,1.069
486.197,1.063
486.227,1.066
486.257,1.063
486.287,1.067
486.317,1.079
486.347,1.071
486.377,1.062
486.407,1.066
486.437,1.070
486.467,1.069
486.497,1.063
486.527,1.062
486.557,1.068
486.587,1.070
486.617,1.066
486.647,1.066
486.677,1.066
486.707,1.072
486.737,1.071
486.767,1.071
486.797,1.068
486.827,1.070
486.857,1.066
486.887,1.070
486.917,1.074
486.947,1.070
486.977,1.064
487.007,1.065
487.037,1.068
487.067,1.067
487.097,1.066
487.127,1.068
487.157,1.065
487.187,1.069
487.217,1.065
487.247,1.069
487.277,1.071
487.307,1.068
487.337,1.069
487.367,1.070
487.397,1.064
487.427,1.068
487.457,1.066
487.487,1.067
487.517,1.071
487.547,1.076
487.577,1.076
487.607,1.065
487.637,1.065
487.667,1.066
487.697,1.068
487.727,1.077
487.757,1.071
487.787,1.067
487.817,1.070
487.847,1.067
487.877,1.069
487.907,1.068
487.937,1.070
487.967,1.070
487.997,1.065
488.027,1.071
488.057,1.067
488.087,1.068
488.117,1.067
488.147,1.065
488.177,1.072
488.207,1.072
488.237,1.066
488.267,1.063
488.297,1.068
488.327,1.066
488.357,1.070
488.387,1.070
488.417,1.071
488.447,1.068
488.477,1.067
488.507,1.068
488.537,1.068
488.567,1.071
488.597,1.068
488.627,1.064
488.657,1.069
488.687,1.071
488.717,1.071
488.747,1.068
488.777,1.071
488.807,1.073
