df_hash,22ZHK4.E50QS1
247.599,-236
247.624,-273
247.649,-216
247.674,-66
247.699,118
247.724,271
247.749,363
247.774,406
247.799,428
247.824,443
247.849,445
247.874,434
247.899,420
247.924,417
247.949,428
247.974,443
247.999,450
248.024,442
248.049,418
248.074,381
248.099,336
248.124,289
248.149,240
248.174,188
248.199,129
248.224,67
248.249,9
248.274,-40
248.299,-96
248.324,-169
248.349,-246
248.374,-280
248.399,-227
248.424,-85
248.449,97
248.474,252
248.499,343
248.524,380
248.549,396
248.574,408
248.599,414
248.624,408
248.649,396
248.674,393
248.699,402
248.724,417
248.749,425
248.774,419
248.799,398
248.824,366
248.849,324
248.874,274
248.899,222
248.924,168
248.949,113
248.974,60
248.999,12
249.024,-35
249.049,-92
249.074,-166
249.099,-237
249.124,-259
249.149,-193
249.174,-42
249.199,139
249.224,287
249.249,371
249.274,407
249.299,425
249.324,439
249.349,441
249.374,428
249.399,412
249.424,411
249.449,428
249.474,448
249.499,454
249.524,441
249.549,417
249.574,387
249.599,350
249.624,307
249.649,256
249.674,202
249.699,145
249.724,89
249.749,38
249.774,-5
249.799,-54
249.824,-119
249.849,-196
249.874,-247
249.899,-224
249.924,-108
249.949,66
249.974,234
249.999,346
250.024,397
250.049,414
250.074,420
250.099,418
250.124,403
250.149,381
250.174,370
250.199,379
250.224,401
250.249,418
250.274,416
250.299,394
250.324,360
250.349,321
250.374,280
250.399,233
250.424,178
250.449,117
250.474,57
250.499,0
250.524,-54
250.549,-120
250.574,-197
250.599,-260
250.624,-262
250.649,-171
250.674,-2
250.699,181
250.724,314
250.749,377
250.774,395
250.799,403
250.824,408
250.849,398
250.874,369
250.899,343
250.924,345
250.949,375
250.974,403
250.999,403
251.024,374
251.049,337
251.074,302
251.099,260
251.124,202
251.149,134
251.174,73
251.199,19
251.224,-45
251.249,-132
251.274,-215
251.299,-236
251.324,-156
251.349,11
251.374,199
251.399,343
251.424,418
251.449,446
251.474,459
251.499,469
251.524,466
251.549,443
251.574,413
251.599,397
251.624,404
251.649,419
251.674,419
251.699,393
251.724,351
251.749,309
251.774,269
251.799,220
251.824,156
251.849,84
251.874,19
251.899,-35
251.924,-97
251.949,-182
251.974,-272
251.999,-320
252.024,-275
252.049,-131
252.074,63
252.099,241
252.124,358
252.149,414
252.174,439
252.199,453
252.224,457
252.249,446
252.274,424
252.299,406
252.324,405
252.349,419
252.374,432
252.399,427
252.424,404
252.449,370
252.474,333
252.499,293
252.524,242
252.549,176
252.574,105
252.599,41
252.624,-7
252.649,-53
252.674,-118
252.699,-204
252.724,-281
252.749,-296
252.774,-212
252.799,-43
252.824,153
252.849,316
252.874,415
252.899,459
252.924,473
252.949,474
252.974,465
252.999,447
253.024,432
253.049,432
253.074,447
253.099,468
253.124,481
253.149,476
253.174,452
253.199,414
253.224,367
253.249,316
253.274,260
253.299,200
253.324,136
253.349,71
253.374,4
253.399,-67
253.424,-152
253.449,-238
253.474,-286
253.499,-252
253.524,-122
253.549,64
253.574,238
253.599,347
253.624,389
253.649,398
253.674,403
253.699,402
253.724,380
253.749,344
253.774,321
253.799,328
253.824,355
253.849,371
253.874,359
253.899,329
253.924,298
253.949,265
253.974,219
253.999,157
254.024,95
254.049,42
254.074,-15
254.099,-97
254.124,-191
254.149,-243
254.174,-197
254.199,-49
254.224,140
254.249,296
254.274,382
254.299,414
254.324,425
254.349,427
254.374,411
254.399,374
254.424,335
254.449,315
254.474,318
254.499,328
254.524,332
254.549,322
254.574,299
254.599,261
254.624,206
254.649,143
254.674,82
254.699,24
254.724,-48
254.749,-138
254.774,-210
254.799,-210
254.824,-106
254.849,72
254.874,253
254.899,377
254.924,437
254.949,464
254.974,479
254.999,479
255.024,453
255.049,410
255.074,376
255.099,366
255.124,372
255.149,371
255.174,352
255.199,319
255.224,277
255.249,223
255.274,156
255.299,85
255.324,18
255.349,-49
255.374,-134
255.399,-228
255.424,-288
255.449,-256
255.474,-117
255.499,77
255.524,251
255.549,354
255.574,399
255.599,422
255.624,443
255.649,452
255.674,435
255.699,405
255.724,386
255.749,389
255.774,399
255.799,396
255.824,375
255.849,344
255.874,308
255.899,261
255.924,197
255.949,128
255.974,68
255.999,13
256.024,-56
256.049,-148
256.074,-227
256.099,-234
256.124,-134
256.149,47
256.174,239
256.199,378
256.224,448
256.249,475
256.274,492
256.299,506
256.324,508
256.349,493
256.374,475
256.399,471
256.424,482
256.449,494
256.474,487
256.499,456
256.524,410
256.549,359
256.574,303
256.599,238
256.624,166
256.649,93
256.674,26
256.699,-39
256.724,-119
256.749,-216
256.774,-304
256.799,-334
256.824,-270
256.849,-120
256.874,55
256.899,191
256.924,259
256.949,275
256.974,278
256.999,283
257.024,280
257.049,259
257.074,236
257.099,238
257.124,274
257.149,318
257.174,335
257.199,315
257.224,282
257.249,260
257.274,245
257.299,213
257.324,155
257.349,89
257.374,41
257.399,11
257.424,-29
257.449,-98
257.474,-167
257.499,-179
257.524,-98
257.549,55
257.574,216
257.599,330
257.624,383
257.649,400
257.674,403
257.699,397
257.724,378
257.749,348
257.774,320
257.799,306
257.824,305
257.849,304
257.874,289
257.899,256
257.924,208
257.949,153
257.974,99
257.999,48
258.024,-5
258.049,-67
258.074,-133
258.099,-189
258.124,-231
258.149,-273
258.174,-333
258.199,-406
258.224,-450
258.249,-414
258.274,-284
258.299,-97
258.324,80
258.349,207
258.374,288
258.399,355
258.424,426
258.449,499
258.474,564
258.499,623
258.524,686
258.549,755
258.574,820
258.599,879
258.624,935
258.649,995
258.674,1049
258.699,1080
258.724,1079
258.749,1055
258.774,1021
258.799,970
258.824,882
258.849,750
258.874,594
258.899,438
258.924,288
258.949,130
258.974,-38
258.999,-184
259.024,-252
259.049,-222
259.074,-133
259.099,-58
259.124,-44
259.149,-83
259.174,-137
259.199,-177
259.224,-195
259.249,-193
259.274,-162
259.299,-97
259.324,-5
259.349,83
259.374,145
259.399,177
259.424,193
259.449,202
259.474,201
259.499,183
259.524,149
259.549,114
259.574,97
259.599,105
259.624,138
259.649,182
259.674,215
259.699,221
259.724,199
259.749,178
259.774,196
259.799,272
259.824,381
259.849,479
259.874,529
259.899,525
259.924,482
259.949,410
259.974,311
259.999,196
260.024,95
260.049,42
260.074,41
260.099,59
260.124,45
260.149,-30
260.174,-156
260.199,-286
260.224,-374
260.249,-408
260.274,-413
260.299,-437
260.324,-509
260.349,-610
260.374,-678
260.399,-657
260.424,-541
260.449,-385
260.474,-248
260.499,-145
260.524,-36
260.549,129
260.574,367
260.599,652
260.624,949
260.649,1228
260.674,1452
260.699,1574
260.724,1558
260.749,1421
260.774,1242
260.799,1102
260.824,1024
260.849,967
260.874,878
260.899,742
260.924,586
260.949,431
260.974,277
260.999,122
261.024,-2
261.049,-47
261.074,8
261.099,123
261.124,221
261.149,254
261.174,227
261.199,177
261.224,127
261.249,82
261.274,36
261.299,-1
261.324,-26
261.349,-44
261.374,-68
261.399,-90
261.424,-85
261.449,-30
261.474,65
261.499,163
261.524,220
261.549,220
261.574,164
261.599,58
261.624,-94
261.649,-267
261.674,-407
261.699,-450
261.724,-365
261.749,-179
261.774,42
261.799,237
261.824,383
261.849,491
261.874,585
261.899,672
261.924,743
261.949,783
261.974,789
261.999,765
262.024,712
262.049,624
262.074,495
262.099,334
262.124,164
262.149,6
262.174,-137
262.199,-280
262.224,-430
262.249,-562
262.274,-631
262.299,-598
262.324,-462
262.349,-265
262.374,-55
262.399,139
262.424,317
262.449,491
262.474,658
262.499,798
262.524,884
262.549,901
262.574,861
262.599,794
262.624,726
262.649,660
262.674,577
262.699,461
262.724,321
262.749,185
262.774,68
262.799,-44
262.824,-175
262.849,-309
262.874,-384
262.899,-331
262.924,-142
262.949,107
262.974,313
262.999,412
263.024,418
263.049,382
263.074,341
263.099,300
263.124,249
263.149,199
263.174,173
263.199,186
263.224,225
263.249,264
263.274,284
263.299,281
263.324,264
263.349,244
263.374,222
263.399,186
263.424,117
263.449,10
263.474,-103
263.499,-161
263.524,-106
263.549,62
263.574,280
263.599,462
263.624,562
263.649,595
263.674,604
263.699,615
263.724,624
263.749,620
263.774,607
263.799,597
263.824,592
263.849,580
263.874,549
263.899,506
263.924,460
263.949,406
263.974,329
263.999,225
264.024,109
264.049,0
264.074,-99
264.099,-188
264.124,-254
264.149,-254
264.174,-156
264.199,21
264.224,208
264.249,335
264.274,383
264.299,389
264.324,386
264.349,371
264.374,316
264.399,217
264.424,114
264.449,53
264.474,38
264.499,27
264.524,-14
264.549,-75
264.574,-110
264.599,-100
264.624,-76
264.649,-95
264.674,-169
264.699,-241
264.724,-230
264.749,-97
264.774,114
264.799,327
264.824,478
264.849,557
264.874,587
264.899,592
264.924,579
264.949,552
264.974,527
264.999,521
265.024,539
265.049,558
265.074,547
265.099,495
265.124,415
265.149,331
265.174,253
265.199,163
265.224,39
265.249,-115
265.274,-262
265.299,-348
265.324,-342
265.349,-258
265.374,-142
265.399,-36
265.424,45
265.449,111
265.474,169
265.499,219
265.524,256
265.549,286
265.574,322
265.599,374
265.624,429
265.649,467
265.674,473
265.699,449
265.724,405
265.749,335
265.774,225
265.799,73
265.824,-89
265.849,-201
265.874,-210
265.899,-104
265.924,74
265.949,256
265.974,388
265.999,455
266.024,478
266.049,489
266.074,501
266.099,511
266.124,507
266.149,489
266.174,470
266.199,457
266.224,442
266.249,410
266.274,353
266.299,285
266.324,219
266.349,154
266.374,70
266.399,-44
266.424,-161
266.449,-224
266.474,-180
266.499,-30
266.524,167
266.549,341
266.574,450
266.599,500
266.624,524
266.649,543
266.674,557
266.699,554
266.724,530
266.749,493
266.774,454
266.799,416
266.824,369
266.849,307
266.874,237
266.899,176
266.924,128
266.949,78
266.974,-3
266.999,-129
267.024,-265
267.049,-340
267.074,-298
267.099,-138
267.124,75
267.149,262
267.174,374
267.199,420
267.224,436
267.249,445
267.274,446
267.299,429
267.324,399
267.349,373
267.374,363
267.399,361
267.424,353
267.449,332
267.474,300
267.499,259
267.524,197
267.549,95
267.574,-41
267.599,-174
267.624,-249
267.649,-226
267.674,-113
267.699,46
267.724,197
267.749,309
267.774,377
267.799,410
267.824,408
267.849,370
267.874,306
267.899,244
267.924,215
267.949,227
267.974,250
267.999,249
268.024,208
268.049,148
268.074,98
268.099,62
268.124,12
268.149,-80
268.174,-200
268.199,-282
268.224,-257
268.249,-108
268.274,115
268.299,327
268.324,470
268.349,537
268.374,559
268.399,561
268.424,546
268.449,508
268.474,451
268.499,396
268.524,356
268.549,325
268.574,279
268.599,207
268.624,123
268.649,49
268.674,-11
268.699,-81
268.724,-181
268.749,-292
268.774,-352
268.799,-298
268.824,-119
268.849,136
268.874,386
268.899,573
268.924,685
268.949,744
268.974,773
268.999,779
269.024,757
269.049,712
269.074,659
269.099,617
269.124,591
269.149,563
269.174,509
269.199,419
269.224,305
269.249,192
269.274,92
269.299,-7
269.324,-128
269.349,-267
269.374,-376
269.399,-386
269.424,-265
269.449,-47
269.474,185
269.499,358
269.524,451
269.549,488
269.574,505
269.599,510
269.624,498
269.649,470
269.674,444
269.699,435
269.724,439
269.749,434
269.774,406
269.799,361
269.824,317
269.849,281
269.874,241
269.899,171
269.924,62
269.949,-61
269.974,-145
269.999,-133
270.024,-7
270.049,193
270.074,389
270.099,513
270.124,553
270.149,547
270.174,538
270.199,531
270.224,499
270.249,421
270.274,317
270.299,223
270.324,148
270.349,53
270.374,-99
270.399,-307
270.424,-508
270.449,-636
270.474,-673
270.499,-650
270.524,-618
270.549,-609
270.574,-634
270.599,-691
270.624,-764
270.649,-809
270.674,-770
270.699,-621
270.724,-393
270.749,-154
270.774,37
270.799,173
270.824,276
270.849,365
270.874,443
270.899,509
270.924,576
270.949,666
270.974,776
270.999,886
271.024,979
271.049,1063
271.074,1157
271.099,1266
271.124,1375
271.149,1475
271.174,1573
271.199,1664
271.224,1706
271.249,1644
271.274,1464
271.299,1237
271.324,1068
271.349,1009
271.374,1008
271.399,963
271.424,820
271.449,606
271.474,395
271.499,223
271.524,75
271.549,-72
271.574,-213
271.599,-310
271.624,-353
271.649,-368
271.674,-398
271.699,-454
271.724,-522
271.749,-586
271.774,-652
271.799,-728
271.824,-795
271.849,-819
271.874,-791
271.899,-755
271.924,-770
271.949,-846
271.974,-911
271.999,-858
272.024,-638
272.049,-312
272.074,0
272.099,203
272.124,292
272.149,328
272.174,368
272.199,428
272.224,492
272.249,550
272.274,612
272.299,685
272.324,748
272.349,765
272.374,723
272.399,651
272.424,586
272.449,537
272.474,470
272.499,350
272.524,173
272.549,-18
272.574,-179
272.599,-278
272.624,-302
272.649,-243
272.674,-92
272.699,131
272.724,377
272.749,579
272.774,702
272.799,753
272.824,763
272.849,754
272.874,726
272.899,678
272.924,624
272.949,586
272.974,574
272.999,579
273.024,582
273.049,565
273.074,520
273.099,448
273.124,356
273.149,259
273.174,167
273.199,73
273.224,-39
273.249,-169
273.274,-274
273.299,-288
273.324,-176
273.349,32
273.374,254
273.399,416
273.424,499
273.449,533
273.474,549
273.499,550
273.524,529
273.549,494
273.574,474
273.599,489
273.624,522
273.649,533
273.674,496
273.699,418
273.724,329
273.749,242
273.774,143
273.799,5
273.824,-171
273.849,-342
273.874,-442
273.899,-423
273.924,-294
273.949,-117
273.974,35
273.999,130
274.024,189
274.049,249
274.074,316
274.099,347
274.124,297
274.149,175
274.174,52
274.199,0
274.224,34
274.249,103
274.274,148
274.299,149
274.324,116
274.349,48
274.374,-79
274.399,-268
274.424,-456
274.449,-537
274.474,-453
274.499,-246
274.524,-26
274.549,129
274.574,229
274.599,330
274.624,452
274.649,560
274.674,608
274.699,604
274.724,596
274.749,615
274.774,635
274.799,607
274.824,515
274.849,392
274.874,271
274.899,148
274.924,4
274.949,-140
274.974,-216
274.999,-155
275.024,34
275.049,271
275.074,460
275.099,567
275.124,622
275.149,659
275.174,679
275.199,665
275.224,621
275.249,578
275.274,560
275.299,558
275.324,540
275.349,490
275.374,421
275.399,353
275.424,278
275.449,170
275.474,29
275.499,-95
275.524,-131
275.549,-43
275.574,131
275.599,311
275.624,436
275.649,493
275.674,508
275.699,499
275.724,465
275.749,402
275.774,323
275.799,256
275.824,215
275.849,185
275.874,140
275.899,69
275.924,-8
275.949,-79
275.974,-148
275.999,-238
276.024,-346
276.049,-423
276.074,-400
276.099,-248
276.124,-9
276.149,224
276.174,380
276.199,450
276.224,468
276.249,469
276.274,456
276.299,422
276.324,377
276.349,343
276.374,334
276.399,333
276.424,313
276.449,266
276.474,207
276.499,145
276.524,66
276.549,-47
276.574,-172
276.599,-242
276.624,-193
276.649,-29
276.674,173
276.699,328
276.724,404
276.749,431
276.774,448
276.799,462
276.824,453
276.849,415
276.874,372
276.899,351
276.924,348
276.949,331
276.974,279
276.999,208
277.024,144
277.049,90
277.074,20
277.099,-83
277.124,-190
277.149,-236
277.174,-172
277.199,-12
277.224,175
277.249,328
277.274,418
277.299,463
277.324,488
277.349,502
277.374,500
277.399,476
277.424,438
277.449,398
277.474,366
277.499,342
277.524,314
277.549,271
277.574,209
277.599,140
277.624,75
277.649,14
277.674,-57
277.699,-145
277.724,-228
277.749,-257
277.774,-193
277.799,-41
277.824,145
277.849,301
277.874,396
277.899,444
277.924,477
277.949,511
277.974,537
277.999,543
278.024,534
278.049,526
278.074,526
278.099,527
278.124,513
278.149,481
278.174,441
278.199,401
278.224,355
278.249,291
278.274,208
278.299,121
278.324,47
278.349,-18
278.374,-96
278.399,-197
278.424,-299
278.449,-350
278.474,-308
278.499,-175
278.524,0
278.549,153
278.574,250
278.599,296
278.624,323
278.649,350
278.674,374
278.699,384
278.724,377
278.749,365
278.774,365
278.799,376
278.824,383
278.849,372
278.874,342
278.899,306
278.924,277
278.949,250
278.974,211
278.999,149
279.024,75
279.049,6
279.074,-48
279.099,-104
279.124,-184
279.149,-285
279.174,-365
279.199,-365
279.224,-256
279.249,-68
279.274,127
279.299,273
279.324,358
279.349,409
279.374,458
279.399,504
279.424,530
279.449,528
279.474,518
279.499,527
279.524,562
279.549,600
279.574,616
279.599,601
279.624,574
279.649,549
279.674,522
279.699,473
279.724,395
279.749,303
279.774,217
279.799,142
279.824,57
279.849,-52
279.874,-163
279.899,-215
279.924,-156
279.949,10
279.974,222
279.999,400
280.024,501
280.049,540
280.074,552
280.099,556
280.124,549
280.149,523
280.174,492
280.199,479
280.224,493
280.249,517
280.274,526
280.299,513
280.324,486
280.349,451
280.374,402
280.399,331
280.424,245
280.449,156
280.474,62
280.499,-64
280.524,-234
280.549,-413
280.574,-520
280.599,-493
280.624,-343
280.649,-147
280.674,14
280.699,113
280.724,174
280.749,226
280.774,277
280.799,312
280.824,324
280.849,320
280.874,308
280.899,287
280.924,256
280.949,229
280.974,220
280.999,226
281.024,223
281.049,197
281.074,157
281.099,119
281.124,72
281.149,-19
281.174,-169
281.199,-327
281.224,-392
281.249,-299
281.274,-73
281.299,183
281.324,375
281.349,468
281.374,491
281.399,482
281.424,458
281.449,424
281.474,392
281.499,376
281.524,378
281.549,381
281.574,370
281.599,348
281.624,331
281.649,325
281.674,318
281.699,301
281.724,270
281.749,223
281.774,142
281.799,8
281.824,-158
281.849,-287
281.874,-296
281.899,-156
281.924,76
281.949,307
281.974,466
281.999,549
282.024,588
282.049,613
282.074,627
282.099,622
282.124,604
282.149,587
282.174,579
282.199,572
282.224,546
282.249,487
282.274,401
282.299,307
282.324,219
282.349,140
282.374,51
282.399,-69
282.424,-223
282.449,-365
282.474,-424
282.499,-350
282.524,-158
282.549,76
282.574,267
282.599,379
282.624,435
282.649,473
282.674,507
282.699,518
282.724,493
282.749,447
282.774,414
282.799,408
282.824,408
282.849,382
282.874,321
282.899,247
282.924,183
282.949,125
282.974,46
282.999,-72
283.024,-205
283.049,-287
283.074,-256
283.099,-107
283.124,104
283.149,299
283.174,425
283.199,481
283.224,501
283.249,511
283.274,509
283.299,487
283.324,448
283.349,418
283.374,411
283.399,414
283.424,393
283.449,333
283.474,251
283.499,177
283.524,115
283.549,37
283.574,-82
283.599,-220
283.624,-309
283.649,-288
283.674,-154
283.699,35
283.724,209
283.749,329
283.774,401
283.799,447
283.824,476
283.849,484
283.874,468
283.899,434
283.924,395
283.949,361
283.974,335
283.999,310
284.024,273
284.049,211
284.074,119
284.099,13
284.124,-86
284.149,-168
284.174,-244
284.199,-323
284.224,-390
284.249,-401
284.274,-314
284.299,-131
284.324,97
284.349,302
284.374,445
284.399,533
284.424,591
284.449,629
284.474,639
284.499,606
284.524,535
284.549,455
284.574,395
284.599,371
284.624,379
284.649,400
284.674,419
284.699,425
284.724,414
284.749,384
284.774,335
284.799,273
284.824,212
284.849,160
284.874,109
284.899,38
284.924,-60
284.949,-156
284.974,-195
284.999,-135
285.024,5
285.049,159
285.074,257
285.099,284
285.124,279
285.149,290
285.174,325
285.199,358
285.224,364
285.249,353
285.274,348
285.299,363
285.324,386
285.349,401
285.374,404
285.399,399
285.424,387
285.449,361
285.474,324
285.499,290
285.524,268
285.549,249
285.574,212
285.599,149
285.624,80
285.649,24
285.674,-23
285.699,-89
285.724,-178
285.749,-254
285.774,-256
285.799,-160
285.824,-1
285.849,152
285.874,260
285.899,326
285.924,378
285.949,428
285.974,464
285.999,474
286.024,464
286.049,454
286.074,454
286.099,462
286.124,463
286.149,449
286.174,419
286.199,377
286.224,325
286.249,268
286.274,208
286.299,144
286.324,76
286.349,6
286.374,-58
286.399,-119
286.424,-187
286.449,-272
286.474,-358
286.499,-398
286.524,-345
286.549,-201
286.574,-20
286.599,130
286.624,223
286.649,279
286.674,332
286.699,387
286.724,425
286.749,437
286.774,439
286.799,457
286.824,493
286.849,520
286.874,517
286.899,486
286.924,450
286.949,419
286.974,382
286.999,326
287.024,257
287.049,192
287.074,133
287.099,61
287.124,-31
287.149,-111
287.174,-114
287.199,-7
287.224,174
287.249,352
287.274,464
287.299,511
287.324,534
287.349,560
287.374,580
287.399,572
287.424,536
287.449,503
287.474,493
287.499,498
287.524,487
287.549,444
287.574,378
287.599,303
287.624,220
287.649,124
287.674,19
287.699,-69
287.724,-131
287.749,-187
287.774,-275
287.799,-398
287.824,-501
287.849,-504
287.874,-377
287.899,-163
287.924,50
287.949,206
287.974,305
287.999,384
288.024,461
288.049,525
288.074,555
288.099,551
288.124,537
288.149,541
288.174,567
288.199,600
288.224,617
288.249,605
288.274,564
288.299,508
288.324,448
288.349,386
288.374,317
288.399,239
288.424,156
288.449,75
288.474,-10
288.499,-118
288.524,-249
288.549,-361
288.574,-387
288.599,-285
288.624,-85
288.649,129
288.674,292
288.699,393
288.724,467
288.749,537
288.774,590
288.799,598
288.824,567
288.849,532
288.874,520
288.899,523
288.924,512
288.949,480
288.974,442
288.999,403
289.024,340
289.049,225
289.074,70
289.099,-78
289.124,-193
289.149,-291
289.174,-404
289.199,-519
289.224,-566
289.249,-482
289.274,-278
289.299,-40
289.324,148
289.349,269
289.374,353
289.399,423
289.424,462
289.449,444
289.474,378
289.499,314
289.524,291
289.549,308
289.574,332
289.599,335
289.624,311
289.649,265
289.674,208
289.699,145
289.724,83
289.749,20
289.774,-57
289.799,-154
289.824,-240
289.849,-254
289.874,-154
289.899,33
289.924,230
289.949,370
289.974,447
289.999,506
290.024,573
290.049,629
290.074,638
290.099,597
290.124,544
290.149,513
290.174,503
290.199,486
290.224,451
290.249,412
290.274,382
290.299,352
290.324,304
290.349,237
290.374,172
290.399,119
290.424,55
290.449,-39
290.474,-141
290.499,-179
290.524,-100
290.549,77
290.574,273
290.599,411
290.624,481
290.649,521
290.674,559
290.699,588
290.724,587
290.749,557
290.774,523
290.799,505
290.824,497
290.849,481
290.874,451
290.899,412
290.924,360
290.949,283
290.974,181
290.999,77
291.024,-2
291.049,-68
291.074,-154
291.099,-280
291.124,-403
291.149,-441
291.174,-346
291.199,-150
291.224,54
291.249,196
291.274,266
291.299,299
291.324,324
291.349,336
291.374,322
291.399,286
291.424,250
291.449,229
291.474,218
291.499,204
291.524,179
291.549,148
291.574,116
291.599,83
291.624,46
291.649,-2
291.674,-72
291.699,-167
291.724,-269
291.749,-327
291.774,-291
291.799,-151
291.824,41
291.849,212
291.874,322
291.899,388
291.924,448
291.949,515
291.974,567
291.999,588
292.024,593
292.049,612
292.074,655
292.099,698
292.124,710
292.149,684
292.174,637
292.199,580
292.224,509
292.249,419
292.274,323
292.299,231
292.324,134
292.349,10
292.374,-135
292.399,-240
292.424,-230
292.449,-83
292.474,131
292.499,313
292.524,407
292.549,435
292.574,448
292.599,467
292.624,474
292.649,449
292.674,407
292.699,379
292.724,371
292.749,364
292.774,336
292.799,291
292.824,242
292.849,192
292.874,125
292.899,37
292.924,-54
292.949,-136
292.974,-221
292.999,-336
293.024,-472
293.049,-564
293.074,-533
293.099,-363
293.124,-121
293.149,94
293.174,234
293.199,318
293.224,387
293.249,452
293.274,490
293.299,484
293.324,451
293.349,425
293.374,424
293.399,433
293.424,426
293.449,389
293.474,327
293.499,252
293.524,175
293.549,105
293.574,43
293.599,-21
293.624,-105
293.649,-204
293.674,-275
293.699,-259
293.724,-126
293.749,91
293.774,321
293.799,495
293.824,599
293.849,655
293.874,696
293.899,728
293.924,746
293.949,746
293.974,737
293.999,730
294.024,723
294.049,702
294.074,653
294.099,572
294.124,471
294.149,371
294.174,282
294.199,191
294.224,67
294.249,-107
294.274,-304
294.299,-452
294.324,-482
294.349,-382
294.374,-205
294.399,-25
294.424,114
294.449,219
294.474,311
294.499,395
294.524,456
294.549,481
294.574,479
294.599,469
294.624,458
294.649,444
294.674,422
294.699,394
294.724,354
294.749,291
294.774,200
294.799,100
294.824,19
294.849,-39
294.874,-101
294.899,-194
294.924,-298
294.949,-347
294.974,-279
294.999,-100
295.024,118
295.049,298
295.074,407
295.099,470
295.124,520
295.149,564
295.174,584
295.199,571
295.224,537
295.249,506
295.274,488
295.299,481
295.324,472
295.349,453
295.374,416
295.399,358
295.424,287
295.449,213
295.474,142
295.499,61
295.524,-45
295.549,-170
295.574,-267
295.599,-276
295.624,-175
295.649,-2
295.674,167
295.699,278
295.724,328
295.749,348
295.774,361
295.799,361
295.824,325
295.849,254
295.874,178
295.899,132
295.924,122
295.949,113
295.974,69
295.999,-12
296.024,-101
296.049,-162
296.074,-201
296.099,-261
296.124,-370
296.149,-500
296.174,-574
296.199,-525
296.224,-351
296.249,-115
296.274,99
296.299,251
296.324,341
296.349,383
296.374,389
296.399,372
296.424,366
296.449,409
296.474,513
296.499,644
296.524,750
296.549,799
296.574,799
296.599,777
296.624,744
296.649,693
296.674,617
296.699,524
296.724,423
296.749,312
296.774,190
296.799,79
296.824,30
296.849,85
296.874,233
296.899,408
296.924,538
296.949,597
296.974,610
296.999,613
297.024,617
297.049,607
297.074,572
297.099,524
297.124,483
297.149,456
297.174,434
297.199,400
297.224,349
297.249,285
297.274,214
297.299,142
297.324,72
297.349,3
297.374,-73
297.399,-167
297.424,-266
297.449,-332
297.474,-314
297.499,-197
297.524,-19
297.549,147
297.574,250
297.599,292
297.624,314
297.649,347
297.674,383
297.699,394
297.724,368
297.749,328
297.774,306
297.799,307
297.824,311
297.849,293
297.874,252
297.899,207
297.924,169
297.949,132
297.974,84
297.999,26
298.024,-32
298.049,-92
298.074,-169
298.099,-269
298.124,-364
298.149,-393
298.174,-309
298.199,-126
298.224,86
298.249,257
298.274,360
298.299,416
298.324,457
298.349,487
298.374,494
298.399,477
298.424,453
298.449,443
298.474,446
298.499,444
298.524,421
298.549,378
298.574,326
298.599,266
298.624,199
298.649,125
298.674,50
298.699,-24
298.724,-111
298.749,-211
298.774,-295
298.799,-307
298.824,-211
298.849,-30
298.874,165
298.899,312
298.924,399
298.949,453
298.974,499
298.999,535
299.024,542
299.049,525
299.074,507
299.099,505
299.124,509
299.149,498
299.174,466
299.199,429
299.224,401
299.249,372
299.274,325
299.299,258
299.324,186
299.349,113
299.374,23
299.399,-93
299.424,-203
299.449,-235
299.474,-137
299.499,67
299.524,292
299.549,450
299.574,512
299.599,494
299.624,414
299.649,275
299.674,93
299.699,-78
299.724,-168
299.749,-153
299.774,-77
299.799,-11
299.824,15
299.849,34
299.874,84
299.899,160
299.924,221
299.949,232
299.974,208
299.999,179
300.024,152
300.049,103
300.074,22
300.099,-47
300.124,-36
300.149,87
300.174,282
300.199,466
300.224,588
300.249,655
300.274,701
300.299,742
300.324,760
300.349,744
300.374,710
300.399,685
300.424,680
300.449,675
300.474,644
300.499,585
300.524,519
300.549,455
300.574,383
300.599,285
300.624,167
300.649,52
300.674,-43
300.699,-132
300.724,-235
300.749,-343
300.774,-408
300.799,-371
300.824,-221
300.849,-9
300.874,180
300.899,295
300.924,335
300.949,333
300.974,320
300.999,301
301.024,271
301.049,233
301.074,205
301.099,198
301.124,205
301.149,204
301.174,181
301.199,141
301.224,98
301.249,59
301.274,17
301.299,-33
301.324,-85
301.349,-124
301.374,-151
301.399,-188
301.424,-249
301.449,-309
301.474,-309
301.499,-199
301.524,14
301.549,264
301.574,472
301.599,607
301.624,684
301.649,733
301.674,761
301.699,757
301.724,721
301.749,679
301.774,655
301.799,650
301.824,642
301.849,616
301.874,577
301.899,538
301.924,496
301.949,434
301.974,346
301.999,251
302.024,172
302.049,103
302.074,16
302.099,-100
302.124,-208
302.149,-242
302.174,-168
302.199,-17
302.224,134
302.249,232
302.274,276
302.299,302
302.324,334
302.349,363
302.374,366
302.399,338
302.424,300
302.449,279
302.474,286
302.499,305
302.524,311
302.549,289
302.574,244
302.599,192
302.624,146
302.649,98
302.674,27
302.699,-77
302.724,-189
302.749,-250
302.774,-205
302.799,-49
302.824,164
302.849,360
302.874,489
302.899,553
302.924,575
302.949,569
302.974,533
302.999,467
303.024,391
303.049,340
303.074,328
303.099,336
303.124,325
303.149,277
303.174,200
303.199,112
303.224,15
303.249,-107
303.274,-256
303.299,-390
303.324,-441
