df_hash,22ZHK4.KE15WD
58.702,701
58.727,947
58.752,1188
58.777,1331
58.802,1339
58.827,1251
58.852,1134
58.877,1019
58.902,900
58.927,764
58.952,609
58.977,434
59.002,238
59.027,34
59.052,-137
59.077,-242
59.102,-299
59.127,-384
59.152,-545
59.177,-723
59.202,-773
59.227,-590
59.252,-223
59.277,152
59.302,382
59.327,460
59.352,492
59.377,571
59.402,675
59.427,720
59.452,671
59.477,583
59.502,532
59.527,519
59.552,478
59.577,365
59.602,226
59.627,152
59.652,166
59.677,197
59.702,153
59.727,33
59.752,-71
59.777,-86
59.802,-36
59.827,-15
59.852,-73
59.877,-158
59.902,-186
59.927,-152
59.952,-146
59.977,-239
60.002,-374
60.027,-391
60.052,-182
60.077,186
60.102,527
60.127,698
60.152,720
60.177,726
60.202,812
60.227,943
60.252,1013
60.277,972
60.302,884
60.327,854
60.352,911
60.377,989
60.402,994
60.427,910
60.452,795
60.477,704
60.502,620
60.527,474
60.552,244
60.577,4
60.602,-136
60.627,-142
60.652,-99
60.677,-128
60.702,-263
60.727,-423
60.752,-508
60.777,-520
60.802,-562
60.827,-714
60.852,-914
60.877,-993
60.902,-830
60.927,-462
60.952,-54
60.977,247
61.002,416
61.027,518
61.052,621
61.077,728
61.102,809
61.127,844
61.152,842
61.177,822
61.202,800
61.227,786
61.252,779
61.277,764
61.302,715
61.327,629
61.352,537
61.377,472
61.402,423
61.427,342
61.452,208
61.477,73
61.502,8
61.527,13
61.552,-1
61.577,-114
61.602,-278
61.627,-359
61.652,-286
61.677,-150
61.702,-110
61.727,-207
61.752,-305
61.777,-232
61.802,29
61.827,336
61.852,541
61.877,638
61.902,720
61.927,840
61.952,949
61.977,981
62.002,952
62.027,930
62.052,933
62.077,902
62.102,794
62.127,670
62.152,636
62.177,703
62.202,758
62.227,690
62.252,533
62.277,424
62.302,423
62.327,417
62.352,245
62.377,-96
62.402,-422
62.427,-547
62.452,-492
62.477,-451
62.502,-569
62.527,-775
62.552,-856
62.577,-681
62.602,-325
62.627,25
62.652,256
62.677,389
62.702,503
62.727,624
62.752,716
62.777,750
62.802,744
62.827,739
62.852,741
62.877,728
62.902,684
62.927,621
62.952,561
62.977,501
63.002,425
63.027,332
63.052,245
63.077,180
63.102,122
63.127,37
63.152,-75
63.177,-176
63.202,-222
63.227,-222
63.252,-241
63.277,-342
63.302,-510
63.327,-650
63.352,-651
63.377,-480
63.402,-200
63.427,78
63.452,286
63.477,430
63.502,558
63.527,698
63.552,820
63.577,873
63.602,837
63.627,755
63.652,701
63.677,719
63.702,780
63.727,806
63.752,737
63.777,584
63.802,426
63.827,340
63.852,335
63.877,343
63.902,290
63.927,166
63.952,34
63.977,-46
64.002,-89
64.027,-165
64.052,-312
64.077,-464
64.102,-489
64.127,-312
64.152,6
64.177,321
64.202,526
64.227,627
64.252,700
64.277,783
64.302,846
64.327,845
64.352,796
64.377,756
64.402,752
64.427,744
64.452,670
64.477,537
64.502,423
64.527,395
64.552,434
64.577,450
64.602,380
64.627,249
64.652,126
64.677,48
64.702,-17
64.727,-106
64.752,-211
64.777,-292
64.802,-347
64.827,-426
64.852,-560
64.877,-684
64.902,-668
64.927,-443
64.952,-89
64.977,222
65.002,387
65.027,446
65.052,519
65.077,662
65.102,813
65.127,875
65.152,835
65.177,774
65.202,766
65.227,794
65.252,777
65.277,673
65.302,519
65.327,385
65.352,304
65.377,256
65.402,222
65.427,202
65.452,186
65.477,130
65.502,1
65.527,-158
65.552,-245
65.577,-202
65.602,-110
65.627,-128
65.652,-323
65.677,-575
65.702,-665
65.727,-481
65.752,-120
65.777,213
65.802,400
65.827,486
65.852,585
65.877,742
65.902,893
65.927,959
65.952,932
65.977,871
66.002,835
66.027,827
66.052,820
66.077,792
66.102,743
66.127,676
66.152,596
66.177,517
66.202,453
66.227,397
66.252,311
66.277,166
66.302,-15
66.327,-160
66.352,-215
66.377,-198
66.402,-183
66.427,-226
66.452,-327
66.477,-453
66.502,-576
66.527,-681
66.552,-721
66.577,-625
66.602,-367
66.627,-22
66.652,272
66.677,433
66.702,503
66.727,595
66.752,757
66.777,923
66.802,988
66.827,935
66.852,850
66.877,827
66.902,865
66.927,886
66.952,837
66.977,744
67.002,670
67.027,638
67.052,603
67.077,516
67.102,376
67.127,219
67.152,79
67.177,-31
67.202,-95
67.227,-102
67.252,-74
67.277,-86
67.302,-203
67.327,-394
67.352,-536
67.377,-526
67.402,-394
67.427,-281
67.452,-287
67.477,-361
67.502,-354
67.527,-178
67.552,107
67.577,369
67.602,535
67.627,638
67.652,739
67.677,836
67.702,882
67.727,862
67.752,826
67.777,829
67.802,865
67.827,882
67.852,848
67.877,786
67.902,735
67.927,690
67.952,622
67.977,524
68.002,435
68.027,384
68.052,343
68.077,249
68.102,82
68.127,-104
68.152,-232
68.177,-269
68.202,-244
68.227,-216
68.252,-231
68.277,-321
68.302,-498
68.327,-710
68.352,-830
68.377,-721
68.402,-368
68.427,71
68.452,381
68.477,464
68.502,422
68.527,439
68.552,597
68.577,808
68.602,927
68.627,899
68.652,793
68.677,709
68.702,689
68.727,708
68.752,730
68.777,739
68.802,729
68.827,684
68.852,601
68.877,506
68.902,432
68.927,382
68.952,325
68.977,238
69.002,137
69.027,56
69.052,-4
69.077,-74
69.102,-171
69.127,-269
69.152,-337
69.177,-393
69.202,-488
69.227,-623
69.252,-699
69.277,-590
69.302,-281
69.327,91
69.352,358
69.377,469
69.402,520
69.427,625
69.452,783
69.477,888
69.502,867
69.527,770
69.552,710
69.577,745
69.602,816
69.627,835
69.652,778
69.677,705
69.702,670
69.727,655
69.752,591
69.777,442
69.802,253
69.827,108
69.852,59
69.877,84
69.902,108
69.927,69
69.952,-44
69.977,-184
70.002,-285
70.027,-325
70.052,-353
70.077,-447
70.102,-621
70.127,-775
70.152,-751
70.177,-466
70.202,-4
70.227,432
70.252,681
70.277,736
70.302,713
70.327,726
70.352,793
70.377,859
70.402,875
70.427,846
70.452,798
70.477,744
70.502,678
70.527,614
70.552,583
70.577,594
70.602,607
70.627,569
70.652,469
70.677,355
70.702,280
70.727,230
70.752,147
70.777,-5
70.802,-177
70.827,-276
70.852,-260
70.877,-195
70.902,-201
70.927,-332
70.952,-512
70.977,-589
71.002,-466
71.027,-178
71.052,142
71.077,380
71.102,515
71.127,602
71.152,692
71.177,778
71.202,823
71.227,819
71.252,794
71.277,775
71.302,749
71.327,687
71.352,594
71.377,523
71.402,516
71.427,542
71.452,524
71.477,426
71.502,296
71.527,209
71.552,167
71.577,89
71.602,-82
71.627,-291
71.652,-410
71.677,-393
71.702,-345
71.727,-412
71.752,-602
71.777,-739
71.802,-632
71.827,-279
71.852,124
71.877,376
71.902,454
71.927,499
71.952,627
71.977,805
72.002,906
72.027,876
72.052,795
72.077,771
72.102,817
72.127,838
72.152,759
72.177,614
72.202,509
72.227,498
72.252,530
72.277,504
72.302,377
72.327,197
72.352,56
72.377,4
72.402,22
72.427,46
72.452,12
72.477,-108
72.502,-291
72.527,-461
72.552,-532
72.577,-469
72.602,-311
72.627,-148
72.652,-41
72.677,21
72.702,102
72.727,245
72.752,433
72.777,605
72.802,720
72.827,782
72.852,820
72.877,851
72.902,865
72.927,850
72.952,811
72.977,773
73.002,751
73.027,735
73.052,703
73.077,644
73.102,555
73.127,442
73.152,304
73.177,156
73.202,32
73.227,-23
73.252,-9
73.277,17
73.302,-27
73.327,-173
73.352,-355
73.377,-457
73.402,-418
73.427,-300
73.452,-233
73.477,-291
73.502,-412
73.527,-448
73.552,-298
73.577,-1
73.602,302
73.627,495
73.652,572
73.677,613
73.702,685
73.727,774
73.752,818
73.777,787
73.802,728
73.827,706
73.852,736
73.877,761
73.902,721
73.927,619
73.952,521
73.977,474
74.002,453
74.027,391
74.052,267
74.077,141
74.102,84
74.127,82
74.152,42
74.177,-96
74.202,-273
74.227,-351
74.252,-272
74.277,-144
74.302,-138
74.327,-294
74.352,-452
74.377,-394
74.402,-67
74.427,354
74.452,637
74.477,694
74.502,641
74.527,639
74.552,731
74.577,827
74.602,837
74.627,767
74.652,692
74.677,653
74.702,624
74.727,567
74.752,497
74.777,462
74.802,472
74.827,477
74.852,417
74.877,298
74.902,178
74.927,98
74.952,39
74.977,-46
75.002,-166
75.027,-274
75.052,-333
75.077,-371
75.102,-455
75.127,-605
75.152,-740
75.177,-726
75.202,-493
75.227,-103
75.252,287
75.277,549
75.302,659
75.327,688
75.352,722
75.377,788
75.402,855
75.427,888
75.452,880
75.477,850
75.502,806
75.527,740
75.552,655
75.577,583
75.602,557
75.627,570
75.652,567
75.677,500
75.702,385
75.727,287
75.752,234
75.777,179
75.802,46
75.827,-162
75.852,-341
75.877,-383
75.902,-306
75.927,-255
75.952,-356
75.977,-571
76.002,-715
76.027,-635
76.052,-355
76.077,-37
76.102,182
76.127,308
76.152,430
76.177,598
76.202,764
76.227,859
76.252,880
76.277,886
76.302,905
76.327,899
76.352,821
76.377,695
76.402,605
76.427,605
76.452,645
76.477,626
76.502,500
76.527,324
76.552,192
76.577,148
76.602,160
76.627,168
76.652,130
76.677,40
76.702,-88
76.727,-213
76.752,-276
76.777,-248
76.802,-179
76.827,-181
76.852,-318
76.877,-515
76.902,-599
76.927,-454
76.952,-137
76.977,177
77.002,365
77.027,451
77.052,547
77.077,708
77.102,875
77.127,960
77.152,942
77.177,883
77.202,848
77.227,855
77.252,880
77.277,899
77.302,888
77.327,812
77.352,654
77.377,462
77.402,338
77.427,342
77.452,416
77.477,426
77.502,310
77.527,151
77.552,78
77.577,98
77.602,69
77.627,-129
77.652,-437
77.677,-647
77.702,-632
77.727,-490
77.752,-437
77.777,-564
77.802,-725
77.827,-696
77.852,-415
77.877,-39
77.902,227
77.927,338
77.952,403
77.977,534
78.002,710
78.027,830
78.052,844
78.077,804
78.102,793
78.127,821
78.152,827
78.177,765
78.202,658
78.227,573
78.252,546
78.277,555
78.302,557
78.327,527
78.352,469
78.377,391
78.402,302
78.427,201
78.452,81
78.477,-62
78.502,-215
78.527,-329
78.552,-350
78.577,-270
78.602,-161
78.627,-123
78.652,-189
78.677,-281
78.702,-279
78.727,-134
78.752,95
78.777,309
78.802,459
78.827,569
78.852,671
78.877,757
78.902,795
78.927,782
78.952,757
78.977,755
79.002,768
79.027,769
79.052,745
79.077,709
79.102,669
79.127,602
79.152,486
79.177,334
79.202,198
79.227,122
79.252,109
79.277,119
79.302,107
79.327,44
79.352,-71
79.377,-212
79.402,-317
79.427,-332
79.452,-275
79.477,-248
79.502,-353
79.527,-570
79.552,-738
79.577,-685
79.602,-395
79.627,-31
79.652,222
79.677,326
79.702,392
79.727,527
79.752,713
79.777,845
79.802,868
79.827,834
79.852,827
79.877,860
79.902,879
79.927,844
79.952,782
79.977,741
80.002,718
80.027,671
80.052,586
80.077,503
80.102,454
80.127,420
80.152,355
80.177,258
80.202,184
80.227,158
80.252,122
80.277,0
80.302,-190
80.327,-330
80.352,-339
80.377,-287
80.402,-318
80.427,-461
80.452,-555
80.477,-409
80.502,-32
80.527,351
80.552,522
80.577,489
80.602,459
80.627,586
80.652,803
80.677,910
80.702,807
80.727,586
80.752,414
80.777,360
80.802,365
80.827,365
80.852,373
80.877,431
80.902,521
80.927,566
80.952,532
80.977,462
81.002,421
81.027,404
81.052,358
81.077,262
81.102,170
81.127,122
81.152,78
81.177,-43
81.202,-232
81.227,-359
81.252,-308
81.277,-141
81.302,-62
81.327,-214
81.352,-496
81.377,-638
81.402,-450
81.427,0
81.452,461
81.477,723
81.502,773
81.527,740
81.552,747
81.577,820
81.602,914
81.627,976
81.652,978
81.677,902
81.702,751
81.727,558
81.752,378
81.777,254
81.802,183
81.827,136
81.852,97
81.877,75
81.902,77
81.927,93
81.952,101
81.977,98
82.002,96
82.027,92
82.052,64
82.077,-6
82.102,-100
82.127,-185
82.152,-257
82.177,-355
82.202,-509
82.227,-668
82.252,-717
82.277,-572
82.302,-267
82.327,72
82.352,335
82.377,505
82.402,649
82.427,816
82.452,981
82.477,1066
82.502,1035
82.527,937
82.552,865
82.577,872
82.602,927
82.627,941
82.652,856
82.677,697
82.702,553
82.727,495
82.752,508
82.777,498
82.802,393
82.827,215
82.852,71
82.877,41
82.902,90
82.927,101
82.952,1
82.977,-162
83.002,-275
83.027,-301
83.052,-324
83.077,-445
83.102,-637
83.127,-732
83.152,-585
83.177,-232
83.202,131
83.227,344
83.252,424
83.277,512
83.302,686
83.327,869
83.352,927
83.377,838
83.402,721
83.427,698
83.452,764
83.477,811
83.502,766
83.527,673
83.552,621
83.577,620
83.602,586
83.627,447
83.652,235
83.677,56
83.702,-19
83.727,-11
83.752,15
83.777,9
83.802,-58
83.827,-206
83.852,-420
83.877,-607
83.902,-619
83.927,-367
83.952,63
83.977,461
84.002,665
84.027,688
84.052,674
84.077,725
84.102,802
84.127,797
84.152,669
84.177,487
84.202,349
84.227,287
84.252,264
84.277,244
84.302,227
84.327,224
84.352,233
84.377,247
84.402,268
84.427,284
84.452,250
84.477,126
84.502,-53
84.527,-173
84.552,-152
84.577,-55
84.602,-39
84.627,-179
84.652,-346
84.677,-325
84.702,-44
84.727,328
84.752,555
84.777,576
84.802,548
84.827,641
84.852,836
84.877,950
84.902,850
84.927,601
84.952,381
84.977,293
85.002,291
85.027,282
85.052,242
85.077,221
85.102,250
85.127,294
85.152,304
85.177,276
85.202,233
85.227,171
85.252,58
85.277,-101
85.302,-241
85.327,-305
85.352,-327
85.377,-404
85.402,-563
85.427,-684
85.452,-586
85.477,-225
85.502,235
85.527,554
85.552,624
85.577,559
85.602,555
85.627,704
85.652,920
85.677,1045
85.702,1011
85.727,881
85.752,770
85.777,734
85.802,743
85.827,739
85.852,704
85.877,660
85.902,628
85.927,586
85.952,505
85.977,384
86.002,267
86.027,195
86.052,158
86.077,102
86.102,-6
86.127,-138
86.152,-235
86.177,-290
86.202,-362
86.227,-508
86.252,-691
86.277,-783
86.302,-673
86.327,-380
86.352,-49
86.377,168
86.402,237
86.427,243
86.452,305
86.477,470
86.502,690
86.527,872
86.552,951
86.577,930
86.602,865
86.627,828
86.652,847
86.677,892
86.702,902
86.727,854
86.752,780
86.777,730
86.802,704
86.827,647
86.852,515
86.877,331
86.902,178
86.927,116
86.952,125
86.977,135
87.002,95
87.027,4
87.052,-108
87.077,-225
87.102,-333
87.127,-411
87.152,-455
87.177,-506
87.202,-625
87.227,-807
87.252,-929
87.277,-831
87.302,-475
87.327,-24
87.352,285
87.377,348
87.402,280
87.427,290
87.452,467
87.477,712
87.502,860
87.527,850
87.552,760
87.577,701
87.602,707
87.627,734
87.652,739
87.677,726
87.702,716
87.727,703
87.752,664
87.777,597
87.802,535
87.827,504
87.852,478
87.877,404
87.902,260
87.927,90
87.952,-40
87.977,-112
88.002,-162
88.027,-233
88.052,-316
88.077,-362
88.102,-348
88.127,-315
88.152,-335
88.177,-429
88.202,-528
88.227,-510
88.252,-290
88.277,107
88.302,562
88.327,932
88.352,1132
88.377,1175
88.402,1150
88.427,1167
88.452,1295
88.477,1522
88.502,1760
88.527,1895
88.552,1847
88.577,1609
88.602,1237
88.627,818
88.652,423
88.677,102
88.702,-121
88.727,-238
88.752,-254
88.777,-196
88.802,-100
88.827,-12
88.852,26
88.877,-13
88.902,-137
88.927,-306
88.952,-464
88.977,-579
89.002,-671
89.027,-802
89.052,-1002
89.077,-1202
89.102,-1261
89.127,-1067
89.152,-635
89.177,-120
89.202,298
89.227,541
89.252,663
89.277,768
89.302,898
89.327,1004
89.352,1017
89.377,936
89.402,833
89.427,780
89.452,779
89.477,780
89.502,752
89.527,719
89.552,713
89.577,717
89.602,662
89.627,506
89.652,288
89.677,87
89.702,-53
89.727,-161
89.752,-269
89.777,-361
89.802,-407
89.827,-449
89.852,-594
89.877,-880
89.902,-1155
89.927,-1166
89.952,-800
89.977,-248
90.002,139
90.027,175
90.052,11
90.077,-34
90.102,184
90.127,515
90.152,696
90.177,657
90.202,570
90.227,623
90.252,811
90.277,966
90.302,979
90.327,917
90.352,915
90.377,989
90.402,1028
90.427,943
90.452,786
90.477,683
90.502,671
90.527,668
90.552,589
90.577,471
90.602,425
90.627,496
90.652,596
90.677,614
90.702,547
90.727,505
90.752,575
90.777,727
90.802,850
90.827,875
90.852,835
90.877,800
90.902,794
90.927,778
90.952,707
90.977,582
91.002,440
91.027,313
91.052,210
91.077,111
91.102,-15
91.127,-194
91.152,-418
91.177,-639
91.202,-803
91.227,-904
91.252,-988
91.277,-1089
91.302,-1169
91.327,-1154
91.352,-1036
91.377,-917
91.402,-907
91.427,-969
91.452,-906
91.477,-542
91.502,69
91.527,655
91.552,956
91.577,956
91.602,876
91.627,939
91.652,1163
91.677,1382
91.702,1439
91.727,1324
91.752,1143
91.777,994
91.802,893
91.827,819
91.852,764
91.877,725
91.902,674
91.927,566
91.952,395
91.977,217
92.002,93
92.027,10
92.052,-101
92.077,-280
92.102,-462
92.127,-520
92.152,-388
92.177,-127
92.202,122
92.227,268
92.252,329
92.277,385
92.302,487
92.327,599
92.352,645
92.377,586
92.402,471
92.427,395
92.452,415
92.477,492
92.502,516
92.527,407
92.552,202
92.577,26
92.602,-34
92.627,-30
92.652,-111
92.677,-363
92.702,-684
92.727,-854
92.752,-728
92.777,-383
92.802,-39
92.827,152
92.852,237
92.877,364
92.902,590
92.927,812
92.952,892
92.977,819
93.002,718
93.027,704
93.052,758
93.077,772
93.102,692
93.127,575
93.152,495
93.177,436
93.202,312
93.227,96
93.252,-111
93.277,-183
93.302,-112
93.327,-28
93.352,-53
93.377,-162
93.402,-216
93.427,-113
93.452,105
93.477,320
93.502,466
93.527,572
93.552,686
93.577,790
93.602,830
93.627,798
93.652,759
93.677,766
93.702,797
93.727,787
93.752,712
93.777,628
93.802,580
93.827,531
93.852,399
93.877,169
93.902,-58
93.927,-162
93.952,-135
93.977,-92
94.002,-141
94.027,-280
94.052,-424
94.077,-524
94.102,-611
94.127,-713
94.152,-760
94.177,-627
94.202,-289
94.227,112
94.252,389
94.277,490
94.302,545
94.327,707
94.352,967
94.377,1157
94.402,1139
94.427,957
94.452,791
94.477,774
94.502,872
94.527,950
94.552,918
94.577,799
94.602,662
94.627,539
94.652,413
94.677,263
94.702,101
94.727,-47
94.752,-162
94.777,-229
94.802,-237
94.827,-200
94.852,-187
94.877,-274
94.902,-453
94.927,-606
94.952,-604
94.977,-452
95.002,-306
95.027,-325
95.052,-491
95.077,-612
95.102,-504
95.127,-170
95.152,209
95.177,457
95.202,554
95.227,609
95.252,720
95.277,878
95.302,1005
95.327,1047
95.352,1015
95.377,952
95.402,882
95.427,814
95.452,765
95.477,755
95.502,777
95.527,792
95.552,760
95.577,672
95.602,561
95.627,463
95.652,388
95.677,323
95.702,247
95.727,144
95.752,20
95.777,-101
95.802,-191
95.827,-243
95.852,-290
95.877,-388
95.902,-547
95.927,-696
95.952,-726
95.977,-580
96.002,-314
96.027,-57
96.052,95
96.077,157
96.102,222
96.127,362
96.152,561
96.177,742
96.202,839
96.227,854
96.252,840
96.277,840
96.302,853
96.327,848
96.352,810
96.377,757
96.402,721
96.427,706
96.452,683
96.477,614
96.502,490
96.527,337
96.552,194
96.577,88
96.602,36
96.627,37
96.652,65
96.677,58
96.702,-40
96.727,-224
96.752,-391
96.777,-423
96.802,-312
96.827,-201
96.852,-260
96.877,-511
96.902,-768
96.927,-787
96.952,-488
96.977,-23
97.002,359
97.027,535
97.052,572
97.077,622
97.102,753
97.127,908
97.152,990
97.177,971
97.202,904
97.227,861
97.252,866
97.277,893
97.302,897
97.327,841
97.352,717
97.377,559
97.402,427
97.427,370
97.452,380
97.477,380
97.502,292
97.527,112
97.552,-74
97.577,-168
97.602,-147
97.627,-91
97.652,-111
97.677,-249
97.702,-443
97.727,-586
97.752,-607
97.777,-517
97.802,-390
97.827,-291
97.852,-230
97.877,-162
97.902,-35
97.927,166
97.952,398
97.977,592
98.002,711
98.027,767
98.052,806
98.077,852
98.102,890
98.127,888
98.152,842
98.177,791
98.202,775
98.227,793
98.252,799
98.277,755
98.302,669
98.327,584
98.352,522
98.377,458
98.402,357
98.427,227
98.452,125
98.477,83
98.502,59
98.527,-31
98.552,-205
98.577,-369
98.602,-399
98.627,-292
98.652,-195
98.677,-281
98.702,-556
98.727,-821
98.752,-832
98.777,-524
98.802,-65
98.827,301
98.852,467
98.877,511
98.902,581
98.927,729
98.952,878
98.977,929
99.002,874
99.027,798
99.052,784
99.077,826
99.102,850
99.127,800
99.152,702
99.177,625
99.202,604
99.227,599
99.252,546
99.277,433
99.302,315
99.327,241
99.352,192
99.377,97
99.402,-65
99.427,-214
99.452,-247
99.477,-173
99.502,-145
99.527,-307
99.552,-611
99.577,-812
99.602,-683
99.627,-243
99.652,244
99.677,507
99.702,502
99.727,419
99.752,455
99.777,625
99.802,787
99.827,816
99.852,728
99.877,632
99.902,600
99.927,611
99.952,612
99.977,588
100.002,559
100.027,531
100.052,486
100.077,404
100.102,298
100.127,197
100.152,111
100.177,32
100.202,-47
100.227,-130
100.252,-225
100.277,-347
100.302,-483
100.327,-557
100.352,-476
100.377,-223
100.402,104
100.427,368
100.452,505
100.477,570
100.502,649
100.527,748
100.552,800
100.577,753
100.602,654
100.627,599
100.652,624
100.677,662
100.702,615
100.727,465
100.752,288
100.777,172
100.802,130
100.827,109
100.852,56
100.877,-30
100.902,-134
100.927,-253
100.952,-390
100.977,-506
101.002,-520
101.027,-372
101.052,-104
101.077,163
101.102,332
101.127,410
101.152,482
101.177,606
101.202,745
101.227,815
101.252,782
101.277,698
101.302,642
101.327,635
101.352,632
101.377,586
101.402,502
101.427,421
101.452,361
101.477,299
101.502,204
101.527,80
101.552,-51
101.577,-181
101.602,-320
101.627,-455
101.652,-530
101.677,-490
101.702,-352
101.727,-203
101.752,-124
101.777,-116
101.802,-101
101.827,-9
101.852,163
101.877,369
101.902,570
101.927,752
101.952,903
101.977,992
102.002,1000
102.027,958
102.052,929
102.077,944
102.102,974
102.127,968
102.152,915
102.177,854
102.202,812
102.227,775
102.252,706
102.277,609
102.302,523
102.327,470
102.352,425
102.377,348
102.402,241
102.427,151
102.452,106
102.477,72
102.502,-12
102.527,-166
102.552,-349
102.577,-506
102.602,-609
102.627,-658
102.652,-657
102.677,-627
102.702,-640
102.727,-772
102.752,-998
102.777,-1151
102.802,-1024
102.827,-576
102.852,-7
102.877,392
102.902,497
102.927,437
102.952,445
102.977,625
103.002,879
103.027,1046
103.052,1070
103.077,1031
103.102,1021
103.127,1054
103.152,1076
103.177,1051
103.202,991
103.227,927
103.252,869
103.277,815
103.302,764
103.327,713
103.352,637
103.377,510
103.402,342
103.427,199
103.452,145
103.477,173
103.502,205
103.527,165
103.552,50
103.577,-81
103.602,-180
103.627,-247
103.652,-314
103.677,-397
103.702,-488
103.727,-588
103.752,-700
103.777,-801
103.802,-812
103.827,-657
103.852,-340
103.877,21
103.902,288
103.927,414
103.952,477
103.977,589
104.002,774
104.027,943
104.052,992
104.077,912
