df_hash,22ZHK4.E4K1RV
213.259,1.019
213.289,1.015
213.319,1.000
213.349,1.003
213.379,1.012
213.409,1.007
213.439,1.007
213.469,1.010
213.499,1.009
213.529,1.008
213.559,1.006
213.589,1.009
213.619,0.989
213.649,0.947
213.679,1.015
213.709,1.025
213.739,0.999
213.769,1.037
213.799,1.017
213.829,0.999
213.859,1.003
213.889,1.018
213.919,1.003
213.949,1.001
213.979,1.010
214.009,1.002
214.039,1.007
214.069,0.997
214.099,0.986
214.129,1.002
214.159,1.010
214.189,0.993
214.219,0.990
214.249,0.997
214.279,1.002
214.309,1.004
214.339,0.996
214.369,0.989
214.399,1.000
214.429,1.000
214.459,0.993
214.489,0.998
214.519,0.994
214.549,0.998
214.579,0.990
214.609,0.995
214.639,0.982
214.669,0.986
214.699,1.001
214.729,1.006
214.759,0.990
214.789,0.985
214.819,0.992
214.849,0.997
214.879,1.000
214.909,0.994
214.939,0.986
214.969,0.994
214.999,1.002
215.029,0.991
215.059,0.992
215.089,0.996
215.119,0.995
215.149,0.988
215.179,0.990
215.209,0.996
215.239,0.998
215.269,0.993
215.299,1.000
215.329,0.999
215.359,0.986
215.389,0.984
215.419,0.999
215.449,1.007
215.479,1.003
215.509,0.984
215.539,0.988
215.569,0.995
215.599,1.002
215.629,1.005
215.659,1.001
215.689,1.007
215.719,0.998
215.749,0.984
215.779,1.001
215.809,0.990
215.839,0.973
215.869,1.017
215.899,1.032
215.929,1.013
215.959,1.031
215.989,1.021
216.019,0.992
216.049,0.987
216.079,1.000
216.109,0.997
216.139,0.997
216.169,0.994
216.199,0.991
216.229,0.989
216.259,0.990
216.289,0.999
216.319,0.994
216.349,0.986
216.379,1.013
216.409,1.035
216.439,1.023
216.469,1.015
216.499,1.019
216.529,1.015
216.559,1.021
216.589,1.014
216.619,0.999
216.649,0.993
216.679,0.999
216.709,1.001
216.739,1.009
216.769,1.010
216.799,1.008
216.829,1.007
216.859,1.016
216.889,1.008
216.919,1.004
216.949,1.009
216.979,1.008
217.009,0.992
217.039,0.994
217.069,1.005
217.099,1.019
217.129,1.007
217.159,0.997
217.189,0.994
217.219,1.001
217.249,1.011
217.279,1.015
217.309,1.021
217.339,1.024
217.369,1.027
217.399,1.022
217.429,1.015
217.459,1.016
217.489,1.015
217.519,1.016
217.549,1.021
217.579,1.015
217.609,1.017
217.639,1.011
217.669,1.011
217.699,1.013
217.729,1.010
217.759,1.011
217.789,1.004
217.819,0.997
217.849,1.010
217.879,1.012
217.909,1.018
217.939,1.009
217.969,1.005
217.999,1.004
218.029,1.013
218.059,1.012
218.089,1.010
218.119,1.009
218.149,1.006
218.179,1.016
218.209,1.011
218.239,1.006
218.269,1.006
218.299,1.015
218.329,1.013
218.359,1.008
218.389,1.005
218.419,1.006
218.449,1.010
218.479,1.010
218.509,1.014
218.539,1.008
218.569,1.004
218.599,1.011
218.629,1.008
218.659,1.013
218.689,1.012
218.719,1.005
218.749,1.009
218.779,1.012
218.809,1.015
218.839,1.012
218.869,1.001
218.899,1.015
218.929,1.015
218.959,1.009
218.989,1.011
219.019,1.011
219.049,1.011
219.079,1.012
219.109,1.009
219.139,1.009
219.169,1.007
219.199,1.009
219.229,1.010
219.259,1.007
219.289,1.012
219.319,1.008
219.349,1.018
219.379,1.007
219.409,1.009
219.439,1.005
219.469,1.012
219.499,1.010
219.529,1.010
219.559,1.012
219.589,1.004
219.619,1.013
219.649,1.013
219.679,1.006
219.709,1.008
219.739,1.007
219.769,1.006
219.799,1.009
219.829,1.010
219.859,1.007
219.889,1.008
219.919,1.013
219.949,1.014
219.979,1.012
220.009,1.007
220.039,1.011
220.069,1.012
220.099,1.012
220.129,1.008
220.159,1.005
220.189,1.010
220.219,1.010
220.249,1.013
220.279,1.014
220.309,1.006
220.339,1.012
220.369,1.013
220.399,1.010
220.429,1.006
220.459,1.009
220.489,1.007
220.519,1.007
220.549,1.008
220.579,1.007
220.609,1.010
220.639,1.015
220.669,1.012
220.699,1.006
220.729,1.011
220.759,1.011
220.789,1.014
220.819,1.007
220.849,1.006
220.879,1.008
220.909,1.011
220.939,1.014
220.969,1.015
220.999,1.004
221.029,1.013
221.059,1.011
221.089,1.009
221.119,1.007
221.149,1.007
221.179,1.012
221.209,1.009
221.239,1.006
221.269,1.006
221.299,1.010
221.329,1.012
221.359,1.006
221.389,1.006
221.419,1.008
221.449,1.016
221.479,1.012
221.509,1.001
221.539,1.002
221.569,1.011
221.599,1.010
221.629,1.008
221.659,1.013
221.689,1.001
221.719,1.012
221.749,1.006
221.779,1.004
221.809,1.005
221.839,1.011
221.869,1.013
221.899,1.011
221.929,1.008
221.959,1.010
221.989,1.005
222.019,1.001
222.049,1.017
222.079,1.015
222.109,1.011
222.139,1.002
222.169,1.004
222.199,1.011
222.229,1.014
222.259,1.004
222.289,1.009
222.319,1.002
222.349,1.012
222.379,1.013
222.409,1.018
222.439,1.006
222.469,1.005
222.499,1.011
222.529,1.001
222.559,1.004
222.589,1.008
222.619,1.012
222.649,1.001
222.679,1.013
222.709,1.010
222.739,1.015
222.769,1.004
222.799,1.001
222.829,1.005
222.859,1.011
222.889,1.012
222.919,1.012
222.949,1.000
222.979,1.012
223.009,1.014
223.039,1.009
223.069,1.008
223.099,1.011
223.129,1.006
223.159,1.012
223.189,1.008
223.219,1.009
223.249,1.008
223.279,1.012
223.309,1.004
223.339,1.013
223.369,1.011
223.399,1.013
223.429,1.005
223.459,1.008
223.489,1.009
223.519,1.011
223.549,1.011
223.579,1.023
223.609,1.006
223.639,1.006
223.669,1.012
223.699,1.009
223.729,1.025
223.759,1.013
223.789,0.980
223.819,0.996
223.849,1.001
223.879,1.006
223.909,1.007
223.939,1.012
223.969,1.014
223.999,1.001
224.029,1.010
224.059,1.010
224.089,1.010
224.119,1.005
224.149,1.013
224.179,1.008
224.209,1.004
224.239,0.998
224.269,0.997
224.299,0.999
224.329,0.997
224.359,1.006
224.389,1.009
224.419,1.002
224.449,1.002
224.479,1.008
224.509,1.002
224.539,0.998
224.569,1.002
224.599,1.003
224.629,1.001
224.659,1.008
224.689,1.002
224.719,0.997
224.749,1.009
224.779,1.012
224.809,1.005
224.839,0.990
224.869,0.993
224.899,0.995
224.929,1.002
224.959,1.010
224.989,0.997
225.019,0.998
225.049,1.000
225.079,1.006
225.109,0.996
225.139,0.998
225.169,1.000
225.199,1.001
225.229,1.001
225.259,1.006
225.289,1.000
225.319,1.009
225.349,0.998
225.379,1.004
225.409,1.002
225.439,1.011
225.469,1.003
225.499,0.993
225.529,0.997
225.559,1.005
225.589,1.010
225.619,1.009
225.649,0.994
225.679,0.998
225.709,1.006
225.739,1.008
225.769,1.001
225.799,1.000
225.829,1.000
225.859,1.002
225.889,1.003
225.919,1.001
225.949,1.005
225.979,1.000
226.009,1.008
226.039,1.002
226.069,1.013
226.099,1.003
226.129,1.000
226.159,1.000
226.189,1.005
226.219,1.004
226.249,1.007
226.279,0.998
226.309,1.008
226.339,1.009
226.369,1.004
226.399,1.000
226.429,1.002
226.459,1.003
226.489,1.003
226.519,1.002
226.549,1.003
226.579,1.005
226.609,1.007
226.639,1.003
226.669,0.998
226.699,1.006
226.729,1.006
226.759,1.012
226.789,0.998
226.819,1.003
226.849,1.005
226.879,1.006
226.909,1.005
226.939,1.010
226.969,0.999
226.999,1.008
227.029,1.007
227.059,1.004
227.089,1.002
227.119,1.000
227.149,1.002
227.179,1.002
227.209,1.003
227.239,1.007
227.269,1.001
227.299,1.006
227.329,1.009
227.359,1.001
227.389,0.997
227.419,1.009
227.449,1.014
227.479,1.008
227.509,0.999
227.539,0.998
227.569,1.003
227.599,1.008
227.629,1.006
227.659,1.008
227.689,1.002
227.719,1.009
227.749,1.007
227.779,1.002
227.809,1.006
227.839,1.007
227.869,1.005
227.899,1.003
227.929,1.004
227.959,1.006
227.989,1.006
228.019,1.006
228.049,0.999
228.079,0.998
228.109,1.009
228.139,1.010
228.169,1.009
228.199,1.000
228.229,1.001
228.259,1.004
228.289,1.011
228.319,1.003
228.349,1.005
228.379,1.005
228.409,1.009
228.439,1.008
228.469,1.003
228.499,0.997
228.529,1.005
228.559,1.006
228.589,1.007
228.619,1.005
228.649,1.005
228.679,1.006
228.709,1.009
228.739,1.003
228.769,1.008
228.799,0.998
228.829,1.011
228.859,1.004
228.889,1.003
228.919,1.004
228.949,1.005
228.979,1.005
229.009,1.010
229.039,1.008
229.069,1.000
229.099,1.009
229.129,1.006
229.159,1.005
229.189,1.007
229.219,1.010
229.249,1.006
229.279,1.005
229.309,1.003
229.339,1.000
229.369,1.007
229.399,1.014
229.429,1.009
229.459,1.001
229.489,1.004
229.519,1.010
229.549,1.014
229.579,1.004
229.609,1.001
229.639,1.006
229.669,1.006
229.699,1.007
229.729,1.011
229.759,1.000
229.789,1.011
229.819,1.011
229.849,1.002
229.879,1.002
229.909,1.002
229.939,1.007
229.969,1.008
229.999,1.007
230.029,1.006
230.059,1.005
230.089,1.006
230.119,1.008
230.149,1.005
230.179,1.006
230.209,1.003
230.239,1.013
230.269,1.013
230.299,1.000
230.329,1.003
230.359,1.004
230.389,1.011
230.419,1.008
230.449,1.009
230.479,0.996
230.509,1.010
230.539,1.005
230.569,1.012
230.599,0.998
230.629,1.016
230.659,0.994
230.689,0.986
230.719,1.018
230.749,1.021
230.779,0.979
230.809,1.006
230.839,0.993
230.869,0.964
230.899,0.994
230.929,0.970
230.959,0.985
230.989,1.009
231.019,0.994
231.049,0.977
231.079,1.007
231.109,1.026
231.139,0.992
231.169,0.990
231.199,0.990
231.229,1.008
231.259,1.020
231.289,1.000
231.319,0.997
231.349,1.000
231.379,1.006
231.409,1.002
231.439,0.983
231.469,0.984
231.499,0.996
231.529,1.005
231.559,0.992
231.589,0.985
231.619,1.004
231.649,1.011
231.679,0.985
231.709,0.983
231.739,0.999
231.769,0.981
231.799,0.989
231.829,1.003
231.859,0.990
231.889,0.970
231.919,1.001
231.949,1.001
231.979,0.981
232.009,0.986
232.039,1.003
232.069,0.999
232.099,0.983
232.129,0.993
232.159,0.992
232.189,0.989
232.219,0.975
232.249,0.991
232.279,1.002
232.309,0.998
232.339,0.983
232.369,0.984
232.399,0.997
232.429,0.997
232.459,0.980
232.489,0.985
232.519,0.998
232.549,0.995
232.579,0.989
232.609,0.990
232.639,0.990
232.669,0.987
232.699,0.992
232.729,0.990
232.759,0.991
232.789,0.994
232.819,0.994
232.849,0.988
232.879,0.988
232.909,0.985
232.939,0.991
232.969,0.993
232.999,0.991
233.029,0.988
233.059,0.991
233.089,0.989
233.119,0.982
233.149,0.993
233.179,0.991
233.209,0.988
233.239,0.985
233.269,0.996
233.299,0.995
233.329,0.986
233.359,0.986
233.389,0.990
233.419,0.990
233.449,0.988
233.479,0.993
233.509,0.993
233.539,0.983
233.569,0.993
233.599,0.985
233.629,0.983
233.659,1.003
233.689,0.999
233.719,0.983
233.749,0.982
233.779,0.987
233.809,0.992
233.839,0.998
233.869,0.994
233.899,0.982
233.929,0.987
233.959,0.993
233.989,0.992
234.019,0.989
234.049,0.986
234.079,0.991
234.109,0.991
234.139,0.990
234.169,0.983
234.199,0.990
234.229,0.993
234.259,0.988
234.289,0.986
234.319,0.982
234.349,1.000
234.379,0.999
234.409,0.985
234.439,0.980
234.469,0.979
234.499,0.993
234.529,0.996
234.559,0.999
234.589,0.988
234.619,0.981
234.649,0.989
234.679,0.996
234.709,0.995
234.739,0.990
234.769,0.991
234.799,0.987
234.829,0.989
234.859,0.991
234.889,0.990
234.919,0.995
234.949,0.988
234.979,0.992
235.009,0.998
235.039,0.995
235.069,0.985
235.099,0.981
235.129,0.990
235.159,0.995
235.189,0.995
235.219,0.987
235.249,0.987
235.279,0.993
235.309,0.994
235.339,0.989
235.369,0.988
235.399,0.995
235.429,0.988
235.459,0.991
235.489,0.992
235.519,0.992
235.549,0.988
235.579,0.996
235.609,0.994
235.639,0.986
235.669,0.989
235.699,0.999
235.729,0.994
235.759,0.991
235.789,0.991
235.819,0.987
235.849,0.990
235.879,1.000
235.909,0.994
235.939,0.988
235.969,0.994
235.999,0.994
236.029,0.990
236.059,0.989
236.089,0.990
236.119,0.991
236.149,0.989
236.179,0.994
236.209,0.996
236.239,0.992
236.269,0.988
236.299,0.985
236.329,0.994
236.359,1.000
236.389,0.998
236.419,0.995
236.449,0.985
236.479,0.988
236.509,0.988
236.539,0.994
236.569,0.997
236.599,0.988
236.629,0.994
236.659,0.995
236.689,0.989
236.719,0.987
236.749,0.994
236.779,0.991
236.809,0.990
236.839,0.994
236.869,0.995
236.899,0.993
236.929,0.986
236.959,0.988
236.989,0.993
237.019,1.006
237.049,0.994
237.079,0.986
237.109,0.979
237.139,0.984
237.169,0.995
237.199,0.995
237.229,0.987
237.259,0.987
237.289,0.997
237.319,0.987
237.349,0.991
237.379,0.989
237.409,0.987
237.439,0.990
237.469,0.995
237.499,1.004
237.529,1.016
237.559,1.000
237.589,0.967
237.619,0.997
237.649,1.003
237.679,0.961
237.709,0.964
237.739,0.983
237.769,0.982
237.799,0.993
237.829,1.020
237.859,1.027
237.889,1.005
237.919,1.008
237.949,1.016
237.979,1.001
238.009,0.998
238.039,0.995
238.069,0.987
238.099,0.989
238.129,0.987
238.159,0.980
238.189,0.988
238.219,0.996
238.249,1.006
238.279,1.001
238.309,0.996
238.339,0.987
238.369,0.994
238.399,1.005
238.429,0.999
238.459,0.990
238.489,1.000
238.519,1.004
238.549,0.998
238.579,0.996
238.609,0.997
238.639,0.995
238.669,0.995
238.699,0.989
238.729,0.992
238.759,0.989
238.789,0.991
238.819,1.006
238.849,1.020
238.879,1.024
238.909,0.994
238.939,0.974
238.969,0.989
238.999,1.000
239.029,0.981
239.059,0.990
239.089,0.970
239.119,0.985
239.149,0.983
239.179,0.972
239.209,0.995
239.239,1.000
239.269,1.012
239.299,1.009
239.329,0.989
239.359,0.975
239.389,0.980
239.419,0.979
239.449,0.993
239.479,0.990
239.509,0.979
239.539,0.974
239.569,0.977
239.599,0.980
239.629,0.980
239.659,0.973
239.689,0.980
239.719,0.991
239.749,0.972
239.779,0.970
239.809,0.974
239.839,0.986
239.869,0.981
239.899,0.974
239.929,0.976
239.959,0.979
239.989,0.981
240.019,0.979
240.049,0.983
240.079,0.981
240.109,0.969
240.139,0.971
240.169,0.980
240.199,0.980
240.229,0.978
240.259,0.981
240.289,0.969
240.319,0.974
240.349,0.983
240.379,0.983
240.409,0.971
240.439,0.973
240.469,0.977
240.499,0.977
240.529,0.978
240.559,0.974
240.589,0.979
240.619,0.981
240.649,0.973
240.679,0.977
240.709,0.979
240.739,0.982
240.769,0.987
240.799,0.974
240.829,0.972
240.859,0.979
240.889,0.973
240.919,0.977
240.949,0.986
240.979,0.969
241.009,0.980
241.039,0.986
241.069,0.976
241.099,0.976
241.129,0.969
241.159,0.970
241.189,0.979
241.219,0.983
241.249,0.978
241.279,0.976
241.309,0.975
241.339,0.979
241.369,0.979
241.399,0.979
241.429,0.984
241.459,0.972
241.489,0.968
241.519,0.970
241.549,0.996
241.579,0.995
241.609,0.967
241.639,0.964
241.669,0.990
241.699,0.980
241.729,0.973
241.759,0.986
241.789,0.994
241.819,0.968
241.849,0.985
241.879,1.005
241.909,0.980
241.939,0.973
241.969,0.977
241.999,0.982
242.029,0.983
242.059,0.985
242.089,0.984
242.119,0.987
242.149,0.983
242.179,0.980
242.209,0.988
242.239,0.985
242.269,0.968
242.299,0.973
242.329,0.990
242.359,0.995
242.389,0.983
242.419,0.980
242.449,0.984
242.479,0.986
242.509,0.987
242.539,0.980
242.569,0.975
242.599,0.982
242.629,0.986
242.659,0.983
242.689,0.978
242.719,0.981
242.749,0.986
242.779,0.981
242.809,0.987
242.839,0.982
242.869,0.984
242.899,0.988
242.929,0.988
242.959,0.975
242.989,0.980
243.019,0.986
243.049,0.985
243.079,0.984
243.109,0.990
243.139,0.991
243.169,0.981
243.199,0.981
243.229,0.980
243.259,0.987
243.289,0.989
243.319,0.982
243.349,0.984
243.379,0.990
243.409,0.987
243.439,0.981
243.469,0.986
243.499,0.985
243.529,0.985
243.559,0.983
243.589,0.978
243.619,0.987
243.649,0.987
243.679,0.993
243.709,0.993
243.739,0.990
243.769,0.984
243.799,0.987
243.829,0.995
243.859,0.995
243.889,0.989
243.919,0.979
243.949,0.998
243.979,0.988
244.009,0.990
244.039,0.982
244.069,0.981
244.099,0.991
244.129,0.995
244.159,0.987
244.189,0.985
244.219,0.983
244.249,0.985
244.279,0.986
244.309,0.984
244.339,0.994
244.369,0.992
244.399,0.991
244.429,0.981
244.459,0.982
244.489,0.992
244.519,0.995
244.549,0.983
244.579,0.981
244.609,0.980
244.639,0.984
244.669,0.994
244.699,0.985
244.729,0.988
244.759,0.983
244.789,0.991
244.819,0.995
244.849,0.985
244.879,0.985
244.909,0.990
244.939,0.990
244.969,0.989
244.999,0.988
245.029,0.987
245.059,0.992
245.089,0.987
245.119,0.982
245.149,0.985
245.179,1.000
245.209,0.995
245.239,0.988
245.269,0.982
245.299,0.989
245.329,0.992
245.359,0.992
245.389,0.989
245.419,0.981
245.449,0.997
245.479,0.996
245.509,0.990
245.539,0.989
245.569,0.986
245.599,0.990
245.629,0.991
245.659,0.993
245.689,0.993
245.719,0.985
245.749,0.982
245.779,0.990
245.809,1.004
245.839,0.997
245.869,0.981
245.899,0.980
245.929,0.988
245.959,0.993
245.989,0.991
246.019,0.989
246.049,0.985
246.079,0.992
246.109,0.992
246.139,0.987
246.169,0.989
246.199,0.994
246.229,0.990
246.259,0.990
246.289,0.988
246.319,0.990
246.349,0.990
246.379,0.988
246.409,0.988
246.439,1.000
246.469,0.994
246.499,0.990
246.529,0.986
246.559,0.989
246.589,0.994
246.619,0.998
246.649,0.985
246.679,0.990
246.709,0.993
246.739,0.988
246.769,0.990
246.799,0.991
246.829,0.990
246.859,0.995
246.889,0.991
246.919,0.991
246.949,0.992
246.979,0.990
247.009,0.988
247.039,0.988
247.069,1.001
247.099,0.993
247.129,0.983
247.159,0.987
247.189,0.991
247.219,0.996
247.249,0.996
247.279,0.987
247.309,0.994
247.339,0.994
247.369,0.990
247.399,0.985
247.429,0.990
247.459,0.991
247.489,0.995
247.519,0.992
247.549,0.987
247.579,0.987
247.609,0.994
247.639,0.984
247.669,0.989
247.699,0.990
247.729,1.003
247.759,0.992
247.789,0.982
247.819,0.988
247.849,0.991
247.879,0.994
247.909,0.997
247.939,0.985
247.969,0.994
247.999,0.993
248.029,0.988
248.059,0.989
248.089,0.990
248.119,0.990
248.149,0.992
248.179,0.995
248.209,0.989
248.239,0.992
248.269,0.985
248.299,0.979
248.329,0.986
248.359,0.983
248.389,0.985
248.419,0.987
248.449,0.999
248.479,0.995
248.509,0.999
248.539,1.005
248.569,1.000
248.599,0.991
248.629,0.998
248.659,0.991
248.689,0.980
248.719,0.985
248.749,0.984
248.779,0.983
248.809,0.979
248.839,0.984
248.869,0.986
248.899,0.983
248.929,0.989
248.959,0.989
248.989,0.991
249.019,0.982
249.049,0.986
249.079,0.986
249.109,0.988
249.139,0.983
249.169,1.000
249.199,0.982
249.229,0.988
249.259,0.987
249.289,0.986
249.319,0.995
249.349,0.988
249.379,0.998
249.409,0.991
249.439,0.988
249.469,0.986
249.499,0.985
249.529,1.005
249.559,0.993
249.589,0.996
249.619,0.991
249.649,0.989
249.679,0.996
249.709,0.998
249.739,0.998
249.769,0.990
249.799,1.000
249.829,1.001
249.859,0.995
249.889,0.992
249.919,0.995
249.949,0.996
249.979,0.997
250.009,0.995
250.039,0.992
250.069,0.996
250.099,0.996
250.129,0.997
250.159,1.000
250.189,0.997
250.219,0.990
250.249,0.993
250.279,0.998
250.309,0.992
250.339,1.002
250.369,0.990
250.399,0.998
250.429,0.998
250.459,0.996
250.489,0.996
250.519,0.997
250.549,0.996
250.579,0.999
250.609,1.000
250.639,0.996
250.669,0.991
250.699,0.999
250.729,1.006
250.759,1.000
250.789,0.997
250.819,0.988
250.849,0.990
250.879,1.000
250.909,0.997
250.939,1.007
250.969,0.996
250.999,1.002
251.029,0.996
251.059,0.998
251.089,0.996
251.119,1.000
251.149,0.998
251.179,1.000
251.209,0.997
251.239,1.000
251.269,1.003
251.299,1.003
251.329,1.001
251.359,0.998
251.389,0.991
251.419,1.003
251.449,1.002
251.479,0.995
251.509,0.997
251.539,0.997
251.569,0.996
251.599,0.998
251.629,1.003
251.659,0.998
251.689,0.999
251.719,1.002
251.749,0.997
251.779,1.000
251.809,1.004
251.839,1.002
251.869,0.998
251.899,0.996
251.929,0.996
251.959,0.999
251.989,0.999
252.019,1.003
252.049,1.005
252.079,0.996
252.109,1.004
252.139,0.995
252.169,1.003
252.199,1.001
252.229,1.002
252.259,0.997
252.289,0.996
252.319,1.001
252.349,0.998
252.379,0.999
252.409,0.999
252.439,1.001
252.469,1.000
252.499,0.996
252.529,0.997
252.559,1.002
252.589,1.000
252.619,1.000
252.649,1.000
252.679,1.000
252.709,1.000
252.739,1.001
252.769,1.004
252.799,1.000
252.829,0.998
252.859,0.998
252.889,1.003
252.919,0.990
252.949,1.006
252.979,1.002
253.009,1.008
253.039,1.002
253.069,0.996
253.099,1.002
253.129,1.004
253.159,1.001
253.189,1.000
253.219,0.996
253.249,1.000
253.279,1.002
253.309,1.000
253.339,0.998
253.369,0.996
253.399,0.995
253.429,1.001
253.459,1.001
253.489,1.001
253.519,1.001
253.549,1.001
253.579,1.004
253.609,0.999
253.639,1.001
253.669,1.005
253.699,1.000
253.729,0.995
253.759,0.998
253.789,0.996
253.819,1.009
253.849,1.000
253.879,0.998
253.909,0.998
253.939,1.002
253.969,1.006
253.999,1.005
254.029,0.992
254.059,1.000
254.089,1.007
254.119,1.000
254.149,0.999
254.179,1.000
254.209,1.002
254.239,1.002
254.269,1.002
254.299,0.999
254.329,1.001
254.359,1.003
254.389,1.006
254.419,1.003
254.449,1.000
254.479,1.000
254.509,0.995
254.539,1.005
254.569,1.000
254.599,1.006
254.629,1.003
254.659,1.001
254.689,1.001
254.719,1.004
254.749,1.001
254.779,1.009
254.809,0.998
254.839,1.005
254.869,1.002
254.899,0.997
254.929,1.002
254.959,1.003
254.989,1.002
255.019,1.000
255.049,0.998
255.079,1.005
255.109,1.002
255.139,1.002
255.169,1.000
255.199,1.005
255.229,1.002
255.259,1.004
255.289,0.998
255.319,1.000
255.349,1.011
255.379,1.005
255.409,0.997
255.439,0.998
255.469,1.000
255.499,1.005
255.529,1.002
255.559,1.004
255.589,1.002
255.619,1.006
255.649,1.005
255.679,0.998
255.709,1.003
255.739,1.000
255.769,1.002
255.799,1.004
255.829,1.001
255.859,1.001
255.889,1.001
255.919,1.002
255.949,1.002
255.979,1.002
256.009,1.004
256.039,0.996
256.069,1.002
256.099,1.007
256.129,1.011
256.159,1.002
256.189,0.999
256.219,1.002
256.249,1.008
256.279,0.999
256.309,1.008
256.339,1.000
256.369,1.004
256.399,1.003
256.429,1.000
256.459,1.000
256.489,1.001
256.519,1.002
256.549,1.003
256.579,1.005
256.609,1.003
256.639,1.002
256.669,1.005
256.699,1.005
256.729,1.004
256.759,0.995
256.789,1.002
256.819,1.009
256.849,1.004
256.879,0.999
256.909,0.998
256.939,0.999
256.969,1.005
256.999,0.998
257.029,1.006
257.059,1.001
257.089,1.008
257.119,1.002
257.149,0.998
257.179,1.000
257.209,1.007
257.239,1.004
257.269,1.005
257.299,1.002
257.329,1.002
257.359,1.000
257.389,1.003
257.419,1.002
257.449,1.010
257.479,1.000
257.509,1.007
257.539,1.001
257.569,1.000
257.599,1.003
257.629,1.005
257.659,1.005
257.689,1.013
257.719,1.001
257.749,1.004
257.779,1.006
257.809,1.001
257.839,1.000
257.869,0.998
257.899,1.000
257.929,1.006
257.959,1.005
257.989,1.003
258.019,1.001
258.049,1.005
258.079,1.008
258.109,1.005
258.139,0.999
258.169,1.007
258.199,1.001
258.229,0.997
258.259,1.006
258.289,1.003
258.319,1.010
258.349,1.009
258.379,0.996
258.409,1.004
258.439,1.004
258.469,1.002
258.499,1.000
258.529,1.000
258.559,1.003
258.589,1.002
258.619,1.002
258.649,0.999
258.679,1.000
258.709,1.003
258.739,1.001
258.769,1.009
258.799,0.998
258.829,1.007
258.859,1.001
258.889,1.001
258.919,1.003
258.949,1.007
258.979,1.005
259.009,1.009
259.039,0.995
259.069,1.008
259.099,1.011
259.129,0.998
259.159,1.000
259.189,1.004
259.219,1.010
259.249,1.007
259.279,1.000
259.309,1.002
259.339,1.000
259.369,1.006
259.399,0.998
259.429,1.006
259.459,1.006
259.489,1.006
259.519,0.998
259.549,1.001
259.579,1.001
259.609,1.007
259.639,1.000
259.669,1.010
259.699,0.997
259.729,1.003
259.759,1.003
259.789,1.000
259.819,1.003
259.849,1.001
259.879,1.002
259.909,1.003
259.939,1.002
259.969,1.004
259.999,1.002
260.029,0.995
260.059,1.007
260.089,1.001
260.119,1.009
260.149,1.000
260.179,0.995
260.209,1.004
260.239,1.007
260.269,0.995
260.299,1.004
260.329,1.000
260.359,1.008
260.389,1.000
260.419,0.997
260.449,1.002
260.479,0.999
260.509,1.000
260.539,1.000
260.569,1.007
260.599,1.005
260.629,1.008
260.659,1.011
260.689,1.001
260.719,1.009
260.749,0.999
260.779,1.002
260.809,1.002
260.839,0.998
260.869,0.998
260.899,1.005
260.929,1.008
260.959,1.007
260.989,0.997
261.019,1.006
261.049,1.006
261.079,1.000
261.109,1.001
261.139,1.000
261.169,1.002
261.199,0.998
261.229,1.000
261.259,1.001
261.289,1.004
261.319,1.005
261.349,1.007
261.379,1.000
261.409,0.997
261.439,1.007
261.469,1.003
261.499,0.999
261.529,0.999
261.559,1.004
261.589,1.005
261.619,0.999
261.649,1.000
261.679,1.000
261.709,1.003
261.739,1.004
261.769,1.004
261.799,1.000
261.829,1.001
261.859,1.000
261.889,1.000
261.919,1.001
261.949,1.004
261.979,1.002
262.009,1.003
262.039,1.003
262.069,1.010
262.099,1.002
262.129,1.003
262.159,1.000
262.189,1.009
262.219,1.007
262.249,0.999
262.279,1.002
262.309,1.005
262.339,1.007
262.369,0.998
262.399,1.004
262.429,1.000
262.459,1.003
262.489,1.002
262.519,1.002
262.549,1.001
262.579,1.000
262.609,0.999
262.639,1.002
262.669,0.998
262.699,1.000
262.729,0.997
262.759,1.006
262.789,1.004
262.819,1.000
262.849,1.006
262.879,1.005
262.909,1.001
262.939,1.002
262.969,1.005
262.999,1.001
263.029,1.004
263.059,1.000
263.089,1.000
263.119,0.997
263.149,1.004
263.179,1.006
263.209,1.001
263.239,0.997
263.269,0.999
263.299,1.004
263.329,1.002
263.359,1.002
263.389,1.004
263.419,1.007
263.449,1.003
263.479,1.004
263.509,1.005
263.539,1.008
263.569,1.002
263.599,0.995
263.629,1.000
263.659,1.009
263.689,1.004
263.719,1.010
263.749,1.003
263.779,1.003
263.809,1.005
263.839,1.000
263.869,1.003
263.899,1.006
263.929,1.005
263.959,1.003
263.989,0.998
264.019,1.000
264.049,1.001
264.079,1.006
264.109,0.993
264.139,1.005
264.169,1.005
264.199,1.003
264.229,0.999
264.259,1.000
264.289,1.003
264.319,1.004
264.349,1.001
264.379,1.008
264.409,1.000
264.439,1.005
264.469,1.002
264.499,1.000
264.529,0.997
264.559,1.001
264.589,1.000
264.619,1.002
264.649,0.999
264.679,1.000
264.709,1.004
264.739,1.005
264.769,1.006
264.799,0.999
264.829,1.006
264.859,1.003
264.889,0.999
264.919,0.999
264.949,1.003
264.979,1.016
265.009,1.025
265.039,1.057
265.069,1.066
265.099,1.072
265.129,1.056
265.159,0.990
265.189,0.940
265.219,0.969
265.249,0.950
265.279,0.953
265.309,1.025
265.339,0.997
265.369,0.977
265.399,0.999
265.429,0.989
265.459,1.006
265.489,1.009
265.519,1.010
265.549,0.997
265.579,1.007
265.609,0.994
265.639,0.980
