df_hash,22ZHK4.ZXX6DZ
188.951,1.018
188.981,1.018
189.011,1.017
189.041,1.022
189.071,1.018
189.101,1.016
189.131,1.019
189.161,1.015
189.191,1.017
189.221,1.022
189.251,1.009
189.281,1.020
189.311,1.023
189.341,1.013
189.371,1.022
189.401,1.026
189.431,1.021
189.461,1.013
189.491,1.011
189.521,1.028
189.551,1.024
189.581,1.016
189.611,1.008
189.641,1.011
189.671,1.015
189.701,1.022
189.731,1.028
189.761,1.019
189.791,1.024
189.821,1.015
189.851,1.013
189.881,1.015
189.911,1.021
189.941,1.017
189.971,1.011
190.001,1.013
190.031,1.019
190.061,1.018
190.091,1.021
190.121,1.020
190.151,1.024
190.181,1.015
190.211,1.021
190.241,1.023
190.271,1.020
190.301,1.026
190.331,1.028
190.361,1.024
190.391,1.017
190.421,1.017
190.451,1.024
190.481,1.017
190.511,1.016
190.541,1.018
190.571,1.027
190.601,1.014
190.631,1.025
190.661,1.020
190.691,1.011
190.721,1.021
190.751,1.023
190.781,1.009
190.811,1.028
190.841,1.012
190.871,1.003
190.901,1.027
190.931,1.013
190.961,1.005
190.991,1.021
191.021,1.004
191.051,1.002
191.081,1.017
191.111,1.006
191.141,1.004
191.171,1.021
191.201,1.009
191.231,1.020
191.261,1.012
191.291,1.004
191.321,0.999
191.351,0.996
191.381,0.995
191.411,0.991
191.441,0.997
191.471,1.016
191.501,1.025
191.531,1.034
191.561,1.034
191.591,1.037
191.621,1.029
191.651,1.021
191.681,1.006
191.711,0.997
191.741,1.003
191.771,0.997
191.801,0.997
191.831,1.003
191.861,1.005
191.891,1.002
191.921,1.004
191.951,1.010
191.981,1.008
192.011,1.012
192.041,1.010
192.071,1.004
192.101,1.009
192.131,1.006
192.161,1.007
192.191,1.011
192.221,1.000
192.251,0.996
192.281,1.006
192.311,1.002
192.341,1.005
192.371,1.008
192.401,1.007
192.431,1.015
192.461,1.013
192.491,1.009
192.521,1.007
192.551,1.001
192.581,1.011
192.611,1.013
192.641,1.010
192.671,1.011
192.701,1.011
192.731,1.010
192.761,1.015
192.791,1.004
192.821,1.008
192.851,1.006
192.881,1.007
192.911,1.010
192.941,1.008
192.971,1.011
193.001,1.007
193.031,1.007
193.061,1.009
193.091,1.012
193.121,1.009
193.151,1.011
193.181,1.017
193.211,1.006
193.241,1.006
193.271,1.011
193.301,1.010
193.331,1.013
193.361,1.006
193.391,1.007
193.421,1.008
193.451,1.011
193.481,1.008
193.511,1.009
193.541,1.015
193.571,1.002
193.601,1.015
193.631,1.012
193.661,1.011
193.691,1.010
193.721,1.013
193.751,1.009
193.781,1.011
193.811,1.008
193.841,1.013
193.871,1.014
193.901,1.013
193.931,1.009
193.961,1.007
193.991,1.006
194.021,1.018
194.051,1.012
194.081,1.011
194.111,1.007
194.141,1.007
194.171,1.009
194.201,1.015
194.231,1.011
194.261,1.012
194.291,1.007
194.321,1.009
194.351,1.011
194.381,1.011
194.411,1.010
194.441,1.011
194.471,1.012
194.501,1.008
194.531,1.007
194.561,1.011
194.591,1.014
194.621,1.014
194.651,1.004
194.681,1.011
194.711,1.020
194.741,1.012
194.771,1.015
194.801,1.006
194.831,1.006
194.861,1.011
194.891,1.012
194.921,1.013
194.951,1.010
194.981,1.017
195.011,1.004
195.041,1.012
195.071,1.014
195.101,1.008
195.131,1.007
195.161,1.011
195.191,1.010
195.221,1.009
195.251,1.011
195.281,1.014
195.311,1.012
195.341,1.010
195.371,1.015
195.401,1.014
195.431,1.006
195.461,1.015
195.491,1.008
195.521,1.008
195.551,1.013
195.581,1.017
195.611,1.012
195.641,1.012
195.671,1.018
195.701,1.008
195.731,1.011
195.761,1.014
195.791,1.006
195.821,1.008
195.851,1.011
195.881,1.008
195.911,1.008
195.941,1.012
195.971,1.014
196.001,1.015
196.031,1.008
196.061,1.010
196.091,1.013
196.121,1.009
196.151,1.004
196.181,1.016
196.211,1.015
196.241,1.013
196.271,1.013
196.301,1.010
196.331,1.009
196.361,1.013
196.391,1.016
196.421,1.005
196.451,1.013
196.481,1.011
196.511,1.006
196.541,1.012
196.571,1.006
196.601,1.011
196.631,1.014
196.661,1.011
196.691,1.009
196.721,1.010
196.751,1.002
196.781,1.015
196.811,1.016
196.841,1.013
196.871,1.011
196.901,1.012
196.931,1.011
196.961,1.009
196.991,1.007
197.021,1.011
197.051,1.012
197.081,1.013
197.111,1.006
197.141,1.015
197.171,1.017
197.201,1.000
197.231,1.015
197.261,1.012
197.291,1.005
197.321,1.012
197.351,1.012
197.381,1.011
197.411,1.010
197.441,1.010
197.471,1.013
197.501,1.007
197.531,1.008
197.561,1.013
197.591,1.011
197.621,1.008
197.651,1.008
197.681,1.012
197.711,1.015
197.741,1.012
197.771,1.009
197.801,1.007
197.831,1.011
197.861,1.009
197.891,1.012
197.921,1.015
197.951,1.001
197.981,1.009
198.011,1.012
198.041,1.008
198.071,1.008
198.101,1.011
198.131,1.009
198.161,1.006
198.191,1.011
198.221,1.010
198.251,1.008
198.281,1.013
198.311,1.010
198.341,1.011
198.371,1.006
198.401,1.003
198.431,1.013
198.461,1.014
198.491,1.012
198.521,1.006
198.551,1.006
198.581,1.014
198.611,1.008
198.641,1.008
198.671,1.013
198.701,1.006
198.731,1.005
198.761,1.016
198.791,1.008
198.821,1.008
198.851,1.011
198.881,1.011
198.911,1.006
198.941,1.011
198.971,1.014
199.001,1.010
199.031,1.005
199.061,1.007
199.091,1.011
199.121,1.014
199.151,1.007
199.181,1.007
199.211,1.009
199.241,1.015
199.271,1.014
199.301,1.008
199.331,1.008
199.361,1.010
199.391,1.012
199.421,1.010
199.451,1.010
199.481,1.017
199.511,1.000
199.541,1.013
199.571,1.013
199.601,1.005
199.631,1.014
199.661,1.012
199.691,1.011
199.721,1.009
199.751,1.011
199.781,1.007
199.811,1.012
199.841,1.010
199.871,1.009
199.901,1.010
199.931,1.003
199.961,1.007
199.991,1.014
200.021,1.009
200.051,1.011
200.081,1.011
200.111,1.004
200.141,1.009
200.171,1.014
200.201,1.012
200.231,1.007
200.261,1.008
200.291,1.009
200.321,1.008
200.351,1.012
200.381,1.011
200.411,1.006
200.441,1.001
200.471,1.012
200.501,1.012
200.531,1.007
200.561,1.010
200.591,1.013
200.621,1.010
200.651,1.013
200.681,1.011
200.711,1.009
200.741,1.010
200.771,1.008
200.801,1.008
200.831,1.009
200.861,1.008
200.891,1.012
200.921,1.012
200.951,1.010
200.981,1.007
201.011,1.020
201.041,1.006
201.071,1.001
201.101,1.011
201.131,1.020
201.161,1.011
201.191,1.007
201.221,1.009
201.251,1.017
201.281,1.018
201.311,1.003
201.341,1.017
201.371,1.015
201.401,1.016
201.431,1.008
201.461,1.003
201.491,1.002
201.521,1.007
201.551,1.011
201.581,1.012
201.611,1.010
201.641,1.010
201.671,1.011
201.701,1.016
201.731,1.006
201.761,1.005
201.791,1.002
201.821,1.006
201.851,1.018
201.881,1.015
201.911,1.002
201.941,1.010
201.971,1.014
202.001,1.012
202.031,1.008
202.061,1.006
202.091,1.008
202.121,1.008
202.151,1.011
202.181,1.005
202.211,1.012
202.241,1.012
202.271,1.008
202.301,1.012
202.331,1.015
202.361,1.008
202.391,1.016
202.421,1.015
202.451,1.009
202.481,1.012
202.511,1.011
202.541,1.007
202.571,1.015
202.601,1.009
202.631,1.005
202.661,1.009
202.691,1.013
202.721,1.012
202.751,1.016
202.781,1.015
202.811,1.003
202.841,1.012
202.871,1.011
202.901,1.012
202.931,1.010
202.961,1.010
202.991,1.011
203.021,1.008
203.051,1.011
203.081,1.013
203.111,1.016
203.141,1.008
203.171,1.010
203.201,1.015
203.231,1.014
203.261,1.016
203.291,1.012
203.321,1.014
203.351,1.011
203.381,1.010
203.411,1.010
203.441,1.007
203.471,1.015
203.501,1.006
203.531,1.012
203.561,1.016
203.591,1.011
203.621,1.008
203.651,1.011
203.681,1.012
203.711,1.012
203.741,1.010
203.771,1.008
203.801,1.012
203.831,1.018
203.861,1.012
203.891,1.012
203.921,1.015
203.951,1.007
203.981,1.014
204.011,1.015
204.041,1.010
204.071,1.013
204.101,1.012
204.131,1.012
204.161,1.014
204.191,1.013
204.221,1.011
204.251,1.006
204.281,1.017
204.311,1.017
204.341,1.009
204.371,1.013
204.401,1.012
204.431,1.011
204.461,1.015
204.491,1.019
204.521,1.012
204.551,1.012
204.581,1.011
204.611,1.010
204.641,1.013
204.671,1.002
204.701,1.010
204.731,1.009
204.761,1.018
204.791,1.014
204.821,1.012
204.851,1.018
204.881,1.018
204.911,1.015
204.941,1.014
204.971,1.013
205.001,1.011
205.031,1.011
205.061,1.017
205.091,1.006
205.121,1.013
205.151,1.011
205.181,1.010
205.211,1.011
205.241,1.016
205.271,1.018
205.301,1.015
205.331,1.016
205.361,1.013
205.391,1.008
205.421,1.015
205.451,1.011
205.481,1.007
205.511,1.013
205.541,1.010
205.571,1.014
205.601,1.006
205.631,1.010
205.661,1.020
205.691,1.008
205.721,1.010
205.751,1.013
205.781,1.011
205.811,1.012
205.841,1.009
205.871,1.015
205.901,1.014
205.931,1.011
205.961,1.012
205.991,1.013
206.021,1.009
206.051,1.007
206.081,1.010
206.111,1.007
206.141,1.010
206.171,1.010
206.201,1.017
206.231,1.010
206.261,1.009
206.291,1.014
206.321,1.015
206.351,1.010
206.381,1.007
206.411,1.012
206.441,1.013
206.471,1.011
206.501,1.011
206.531,1.009
206.561,1.017
206.591,1.011
206.621,1.011
206.651,1.016
206.681,1.009
206.711,1.008
206.741,1.016
206.771,1.021
206.801,1.003
206.831,1.010
206.861,1.020
206.891,1.013
206.921,1.010
206.951,1.010
206.981,1.011
207.011,1.012
207.041,1.011
207.071,1.016
207.101,1.012
207.131,1.011
207.161,1.010
207.191,1.008
207.221,1.009
207.251,1.006
207.281,1.006
207.311,1.015
207.341,1.006
207.371,1.012
207.401,1.014
207.431,1.012
207.461,1.015
207.491,1.010
207.521,1.007
207.551,1.009
207.581,1.012
207.611,1.013
207.641,1.013
207.671,1.016
207.701,1.003
207.731,1.015
207.761,1.015
207.791,1.010
207.821,1.011
207.851,1.014
207.881,0.997
207.911,1.017
207.941,1.038
207.971,1.030
208.001,1.021
208.031,1.017
208.061,1.003
208.091,1.029
208.121,1.056
208.151,1.045
208.181,1.012
208.211,0.992
208.241,0.996
208.271,1.022
208.301,1.031
208.331,1.005
208.361,1.004
208.391,1.014
208.421,1.018
208.451,1.005
208.481,1.004
208.511,1.011
208.541,1.006
208.571,1.012
208.601,1.021
208.631,1.021
208.661,1.012
208.691,1.022
208.721,1.011
208.751,1.019
208.781,1.028
208.811,1.024
208.841,1.020
208.871,1.019
208.901,1.018
208.931,1.012
208.961,1.013
208.991,1.009
209.021,1.019
209.051,1.032
209.081,1.024
209.111,1.035
209.141,1.046
209.171,1.031
209.201,1.024
209.231,1.013
209.261,1.010
209.291,1.000
209.321,0.997
209.351,1.015
209.381,1.031
209.411,1.042
209.441,1.058
209.471,1.031
209.501,1.011
209.531,0.930
209.561,1.000
209.591,1.040
209.621,1.030
209.651,1.017
209.681,1.014
209.711,1.029
209.741,1.026
209.771,1.008
209.801,1.007
209.831,1.014
209.861,0.999
209.891,1.005
209.921,1.019
209.951,1.019
209.981,1.016
210.011,1.012
210.041,1.019
210.071,1.016
210.101,1.002
210.131,1.010
210.161,1.006
210.191,1.021
210.221,1.021
210.251,1.017
210.281,1.012
210.311,1.010
210.341,1.012
210.371,1.012
210.401,1.008
210.431,1.013
210.461,1.013
210.491,1.016
210.521,1.011
210.551,1.012
210.581,1.014
210.611,1.013
210.641,1.013
210.671,1.012
210.701,1.012
210.731,1.016
210.761,1.008
210.791,1.011
210.821,1.021
210.851,1.020
210.881,1.014
210.911,1.015
210.941,1.018
210.971,1.015
211.001,1.016
211.031,1.018
211.061,1.012
211.091,1.011
211.121,1.024
211.151,1.013
211.181,1.016
211.211,1.014
211.241,1.017
211.271,1.016
211.301,1.021
211.331,1.021
211.361,1.014
211.391,1.009
211.421,1.015
211.451,1.015
211.481,1.024
211.511,1.028
211.541,1.019
211.571,1.016
211.601,1.018
211.631,1.035
211.661,1.040
211.691,1.032
211.721,1.030
211.751,1.030
211.781,1.024
211.811,1.018
211.841,1.025
211.871,1.016
211.901,1.023
211.931,1.033
211.961,1.036
211.991,1.028
212.021,1.041
212.051,1.038
212.081,1.031
212.111,1.016
212.141,1.025
212.171,1.031
212.201,1.040
212.231,1.041
212.261,1.037
212.291,1.037
212.321,1.027
212.351,1.032
212.381,1.028
212.411,0.984
212.441,1.033
212.471,1.043
212.501,1.046
212.531,1.039
212.561,1.040
212.591,1.034
212.621,1.028
212.651,1.022
212.681,1.038
212.711,1.027
212.741,1.034
212.771,1.039
212.801,1.032
212.831,1.037
212.861,1.032
212.891,1.030
212.921,1.029
212.951,1.048
212.981,1.038
213.011,1.021
213.041,1.017
213.071,0.975
213.101,1.030
213.131,1.026
213.161,1.035
213.191,1.057
213.221,1.057
213.251,1.049
213.281,1.032
213.311,1.020
213.341,1.033
213.371,1.032
213.401,1.023
213.431,1.034
213.461,1.044
213.491,1.035
213.521,1.036
213.551,1.034
213.581,1.030
213.611,1.030
213.641,1.023
213.671,1.026
213.701,1.044
213.731,1.022
213.761,1.029
213.791,1.041
213.821,1.037
213.851,1.011
213.881,1.021
213.911,1.028
213.941,1.040
213.971,1.037
214.001,1.026
214.031,1.015
214.061,1.006
214.091,1.019
214.121,1.035
214.151,1.016
214.181,1.032
214.211,1.034
214.241,1.040
214.271,1.029
214.301,1.045
214.331,1.062
214.361,1.044
214.391,1.043
214.421,1.034
214.451,1.030
214.481,1.036
214.511,1.026
214.541,1.027
214.571,1.027
214.601,1.020
214.631,1.000
214.661,1.034
214.691,1.036
214.721,1.038
214.751,1.035
214.781,1.043
214.811,1.062
214.841,1.061
214.871,1.050
214.901,1.054
214.931,1.040
214.961,1.033
214.991,1.042
215.021,1.031
215.051,1.023
215.081,1.038
215.111,1.032
215.141,1.052
215.171,1.059
215.201,1.067
215.231,1.061
215.261,1.061
215.291,1.044
215.321,1.046
215.351,1.038
215.381,1.031
215.411,1.045
215.441,1.043
215.471,1.033
215.501,1.040
215.531,1.044
215.561,1.045
215.591,1.042
215.621,1.049
215.651,1.041
215.681,1.039
215.711,1.043
215.741,1.035
215.771,1.043
215.801,1.047
215.831,1.036
215.861,1.044
215.891,1.044
215.921,1.037
215.951,1.053
215.981,1.048
216.011,1.049
216.041,1.062
216.071,1.038
216.101,1.042
216.131,1.045
216.161,1.052
216.191,1.044
216.221,1.040
216.251,1.051
216.281,1.042
216.311,1.048
216.341,1.029
216.371,1.015
216.401,1.040
216.431,1.050
216.461,1.054
216.491,1.046
216.521,1.037
216.551,1.053
216.581,1.069
216.611,1.061
216.641,1.035
216.671,1.036
216.701,1.044
216.731,1.045
216.761,1.042
216.791,1.040
216.821,1.025
216.851,1.031
216.881,1.006
216.911,1.018
216.941,1.031
216.971,1.039
217.001,1.045
217.031,1.042
217.061,1.033
217.091,1.038
217.121,1.033
217.151,1.031
217.181,1.039
217.211,1.039
217.241,1.055
217.271,1.054
217.301,1.062
217.331,1.064
217.361,1.051
217.391,1.047
217.421,1.058
217.451,1.036
217.481,1.032
217.511,1.043
217.541,1.042
217.571,1.047
217.601,1.044
217.631,1.062
217.661,1.059
217.691,1.057
217.721,1.050
217.751,1.036
217.781,1.046
217.811,1.069
217.841,1.062
217.871,1.035
217.901,1.034
217.931,1.039
217.961,1.034
217.991,1.059
218.021,1.050
218.051,1.055
218.081,1.040
218.111,1.048
218.141,1.038
218.171,1.058
218.201,1.047
218.231,1.036
218.261,1.032
218.291,1.041
218.321,1.037
218.351,1.037
218.381,1.050
218.411,1.039
218.441,1.043
218.471,1.044
218.501,1.041
218.531,1.043
218.561,1.048
218.591,1.040
218.621,1.020
218.651,1.028
218.681,1.036
218.711,1.045
218.741,1.040
218.771,1.054
218.801,1.045
218.831,1.014
218.861,1.043
218.891,1.061
218.921,1.038
218.951,1.043
218.981,1.040
219.011,1.043
219.041,1.040
219.071,1.031
219.101,1.028
219.131,1.033
219.161,1.054
219.191,1.052
219.221,1.039
219.251,1.031
219.281,1.027
219.311,1.038
219.341,1.040
219.371,1.048
219.401,1.050
219.431,1.048
219.461,1.042
219.491,1.040
219.521,1.046
219.551,1.046
219.581,1.043
219.611,1.039
219.641,1.047
219.671,1.051
219.701,1.050
219.731,1.047
219.761,1.044
219.791,1.052
219.821,1.046
219.851,1.046
219.881,1.029
219.911,1.028
219.941,1.045
219.971,1.047
220.001,1.046
220.031,1.052
220.061,1.066
220.091,1.064
220.121,1.062
220.151,1.044
220.181,1.035
220.211,1.028
220.241,1.023
220.271,1.029
220.301,1.029
220.331,1.043
220.361,1.049
220.391,1.039
220.421,1.046
220.451,1.042
220.481,1.032
220.511,1.024
220.541,1.025
220.571,1.031
220.601,1.041
220.631,1.035
220.661,1.032
220.691,1.029
220.721,1.020
220.751,1.040
220.781,1.039
220.811,1.041
220.841,1.045
220.871,1.033
220.901,1.023
220.931,1.031
220.961,1.040
220.991,1.035
221.021,1.037
221.051,1.051
221.081,1.054
221.111,1.052
221.141,1.045
221.171,1.022
221.201,1.019
221.231,1.018
221.261,1.014
221.291,1.016
221.321,1.013
221.351,1.012
221.381,1.021
221.411,1.021
221.441,1.024
221.471,1.014
221.501,1.016
221.531,1.016
221.561,1.017
221.591,1.011
221.621,1.010
221.651,1.017
221.681,1.021
221.711,1.014
221.741,1.004
221.771,1.006
221.801,1.003
221.831,1.013
221.861,1.020
221.891,1.016
221.921,1.015
221.951,1.021
221.981,1.022
222.011,1.021
222.041,1.018
222.071,1.049
222.101,1.059
222.131,1.049
222.161,1.033
222.191,1.022
222.221,1.019
222.251,1.019
222.281,1.024
222.311,0.968
222.341,1.009
222.371,1.055
222.401,1.042
222.431,1.018
222.461,1.001
222.491,1.006
222.521,1.019
222.551,1.016
222.581,1.024
222.611,1.034
222.641,1.026
222.671,1.026
222.701,1.028
222.731,1.032
222.761,1.028
222.791,1.025
222.821,1.034
222.851,1.028
222.881,1.029
222.911,1.029
222.941,1.024
222.971,1.023
223.001,1.025
223.031,1.029
223.061,1.033
223.091,1.036
223.121,1.027
223.151,1.027
223.181,1.029
223.211,1.036
223.241,1.030
223.271,1.032
223.301,1.033
223.331,1.031
223.361,1.028
223.391,1.036
223.421,1.032
223.451,1.034
223.481,1.034
223.511,1.034
223.541,1.027
223.571,1.029
223.601,1.031
223.631,1.021
223.661,1.011
223.691,1.040
223.721,1.051
223.751,1.050
223.781,1.034
223.811,1.027
223.841,1.014
223.871,1.017
223.901,1.035
223.931,1.038
223.961,1.031
223.991,1.027
224.021,1.036
224.051,1.034
224.081,1.036
224.111,1.037
224.141,1.033
224.171,1.024
224.201,1.025
224.231,1.028
224.261,1.026
224.291,1.028
224.321,1.032
224.351,1.034
224.381,1.033
224.411,1.031
224.441,1.031
224.471,1.029
224.501,1.030
224.531,1.027
224.561,1.029
224.591,1.039
224.621,1.033
224.651,1.035
224.681,1.034
224.711,1.033
224.741,1.027
224.771,1.032
224.801,1.040
224.831,1.029
224.861,1.037
224.891,1.036
224.921,1.033
224.951,1.033
224.981,1.039
225.011,1.037
225.041,1.032
225.071,1.037
225.101,1.039
225.131,1.040
225.161,1.033
225.191,1.035
225.221,1.030
225.251,1.034
225.281,1.030
225.311,1.033
225.341,1.026
225.371,1.024
225.401,1.025
225.431,1.034
225.461,1.032
225.491,1.029
225.521,1.027
225.551,1.028
225.581,1.033
225.611,1.030
225.641,1.030
225.671,1.025
225.701,1.027
225.731,1.032
225.761,1.031
225.791,1.032
225.821,1.019
225.851,1.027
225.881,1.034
225.911,1.032
225.941,1.013
225.971,1.047
226.001,1.034
226.031,1.047
226.061,1.044
226.091,1.024
226.121,1.007
226.151,1.044
226.181,1.022
226.211,1.038
226.241,1.046
226.271,1.023
226.301,1.015
226.331,1.040
226.361,1.030
226.391,1.059
226.421,1.062
226.451,1.014
226.481,1.002
226.511,1.045
226.541,1.047
226.571,1.029
226.601,0.987
226.631,0.994
226.661,1.066
226.691,1.116
226.721,1.010
226.751,1.034
226.781,1.053
226.811,1.035
226.841,1.063
226.871,1.026
226.901,1.019
226.931,1.029
226.961,1.065
226.991,1.072
227.021,0.999
227.051,1.037
227.081,1.031
227.111,1.029
227.141,1.041
227.171,1.024
227.201,1.087
227.231,1.030
227.261,1.020
227.291,1.010
227.321,1.059
227.351,1.104
227.381,1.056
227.411,1.076
227.441,1.021
227.471,1.044
227.501,1.133
227.531,0.978
227.561,1.045
227.591,1.030
227.621,1.031
227.651,1.039
227.681,1.035
227.711,1.033
227.741,1.054
227.771,1.028
227.801,1.052
227.831,1.049
227.861,1.040
227.891,1.041
227.921,1.043
227.951,1.031
227.981,1.034
228.011,1.052
228.041,1.053
228.071,1.044
228.101,1.032
228.131,1.065
228.161,1.042
228.191,1.048
228.221,1.051
228.251,1.065
228.281,1.041
228.311,1.038
228.341,1.053
228.371,1.056
228.401,1.062
228.431,1.053
228.461,1.046
228.491,1.059
228.521,1.048
228.551,1.050
228.581,1.055
228.611,1.078
228.641,1.061
228.671,1.058
228.701,1.066
228.731,1.065
228.761,1.073
228.791,1.077
228.821,1.071
228.851,1.079
228.881,1.071
228.911,1.056
228.941,1.054
228.971,1.054
229.001,1.047
229.031,1.055
229.061,1.060
229.091,1.050
229.121,1.056
229.151,1.050
229.181,1.059
229.211,1.054
229.241,1.048
229.271,1.051
229.301,1.051
229.331,1.043
229.361,1.039
229.391,1.053
229.421,1.051
229.451,1.056
229.481,1.062
229.511,1.049
229.541,1.051
229.571,1.043
229.601,1.037
229.631,1.031
229.661,1.037
229.691,1.048
229.721,1.045
229.751,1.049
229.781,1.041
229.811,1.055
229.841,1.049
229.871,1.045
229.901,1.047
229.931,1.045
229.961,1.046
229.991,1.056
230.021,1.056
230.051,1.061
230.081,1.060
230.111,1.051
230.141,1.063
230.171,1.054
230.201,1.049
230.231,1.059
230.261,1.053
230.291,1.053
230.321,1.057
230.351,1.054
230.381,1.054
230.411,1.052
230.441,1.055
230.471,1.035
230.501,1.079
230.531,1.065
230.561,1.088
230.591,1.065
230.621,1.043
230.651,1.044
230.681,1.048
230.711,1.035
230.741,1.050
230.771,1.048
230.801,1.041
230.831,1.061
230.861,1.062
230.891,1.056
230.921,1.063
230.951,1.054
230.981,1.058
231.011,1.056
231.041,1.052
231.071,1.048
231.101,1.053
231.131,1.049
231.161,1.060
231.191,1.061
231.221,1.058
231.251,1.058
231.281,1.065
231.311,1.052
231.341,1.048
231.371,1.051
231.401,1.058
231.431,1.055
231.461,1.057
231.491,1.055
231.521,1.052
231.551,1.048
231.581,1.052
231.611,1.058
231.641,1.048
231.671,1.044
231.701,1.041
231.731,1.050
231.761,1.047
231.791,1.051
231.821,1.050
231.851,1.053
231.881,1.049
231.911,1.052
231.941,1.056
231.971,1.060
232.001,1.056
232.031,1.070
232.061,1.046
232.091,1.056
232.121,1.072
232.151,1.057
232.181,1.040
232.211,1.067
232.241,1.050
232.271,1.051
232.301,1.054
232.331,1.054
232.361,1.052
232.391,1.054
232.421,1.062
232.451,1.071
232.481,1.064
232.511,1.060
232.541,1.058
232.571,1.055
232.601,1.054
232.631,1.067
232.661,1.063
232.691,1.060
232.721,1.064
232.751,1.059
232.781,1.060
232.811,1.069
232.841,1.064
232.871,1.059
232.901,1.062
232.931,1.060
232.961,1.044
