df_hash,22ZHK4.FHJRBH
312.357,1.031
312.387,1.028
312.417,1.031
312.447,1.029
312.477,1.030
312.507,1.032
312.537,1.027
312.567,1.032
312.597,1.032
312.627,1.036
312.657,1.030
312.687,1.018
312.717,1.030
312.747,1.039
312.777,1.031
312.807,1.025
312.837,1.026
312.867,1.028
312.897,1.030
312.927,1.030
312.957,1.022
312.987,1.029
313.017,1.035
313.047,1.030
313.077,1.030
313.107,1.033
313.137,1.031
313.167,1.031
313.197,1.031
313.227,1.022
313.257,1.026
313.287,1.031
313.317,1.029
313.347,1.036
313.377,1.032
313.407,1.028
313.437,1.024
313.467,1.030
313.497,1.034
313.527,1.026
313.557,1.034
313.587,1.032
313.617,1.026
313.647,1.024
313.677,1.030
313.707,1.028
313.737,1.036
313.767,1.036
313.797,1.024
313.827,1.032
313.857,1.029
313.887,1.035
313.917,1.038
313.947,1.026
313.977,1.021
314.007,1.027
314.037,1.027
314.067,1.028
314.097,1.034
314.127,1.026
314.157,1.027
314.187,1.034
314.217,1.036
314.247,1.031
314.277,1.032
314.307,1.029
314.337,1.037
314.367,1.021
314.397,1.031
314.427,1.031
314.457,1.029
314.487,1.028
314.517,1.034
314.547,1.034
314.577,1.033
314.607,1.038
314.637,1.033
314.667,1.025
314.697,1.028
314.727,1.034
314.757,1.042
314.787,1.045
314.817,1.047
314.847,1.039
314.877,1.013
314.907,1.003
314.937,1.025
314.967,1.057
314.997,1.042
315.027,0.981
315.057,1.032
315.087,1.038
315.117,0.959
315.147,0.983
315.177,0.994
315.207,1.016
315.237,1.087
315.267,1.110
315.297,1.033
315.327,1.026
315.357,1.010
315.387,1.015
315.417,0.982
315.447,0.976
315.477,1.043
315.507,1.104
315.537,1.065
315.567,1.021
315.597,1.064
315.627,0.958
315.657,0.901
315.687,0.983
315.717,1.101
315.747,1.214
315.777,1.036
315.807,1.006
315.837,1.028
315.867,1.079
315.897,0.984
315.927,0.880
315.957,0.899
315.987,0.994
316.017,1.089
316.047,1.171
316.077,1.169
316.107,1.042
316.137,0.987
316.167,1.006
316.197,0.986
316.227,0.966
316.257,0.997
316.287,1.052
316.317,1.102
316.347,1.212
316.377,1.053
316.407,1.028
316.437,0.979
316.467,0.980
316.497,0.994
316.527,0.978
316.557,0.982
316.587,0.981
316.617,1.143
316.647,1.099
316.677,0.989
316.707,0.914
316.737,0.939
316.767,0.904
316.797,0.791
316.827,0.882
316.857,1.040
316.887,1.168
316.917,1.171
316.947,1.092
316.977,1.060
317.007,1.109
317.037,1.061
317.067,0.972
317.097,0.986
317.127,1.002
317.157,1.027
317.187,1.102
317.217,1.024
317.247,0.971
317.277,0.957
317.307,0.975
317.337,0.917
317.367,0.890
317.397,0.963
317.427,1.087
317.457,1.097
317.487,1.027
317.517,0.990
317.547,0.997
317.577,0.951
317.607,0.880
317.637,1.036
317.667,1.057
317.697,1.077
317.727,1.041
317.757,1.072
317.787,0.939
317.817,0.920
317.847,0.932
317.877,1.011
317.907,1.069
317.937,1.100
317.967,1.082
317.997,1.081
318.027,1.063
318.057,1.028
318.087,1.040
318.117,1.025
318.147,1.026
318.177,1.028
318.207,1.020
318.237,1.017
318.267,1.039
318.297,1.035
318.327,1.021
318.357,1.023
318.387,1.021
318.417,1.021
318.447,1.019
318.477,1.028
318.507,1.032
318.537,1.024
318.567,1.021
318.597,1.039
318.627,1.028
318.657,1.021
318.687,1.023
318.717,1.019
318.747,1.028
318.777,1.023
318.807,1.026
318.837,1.019
318.867,1.035
318.897,1.008
318.927,1.016
318.957,1.024
318.987,1.027
319.017,1.011
319.047,1.015
319.077,1.031
319.107,1.022
319.137,1.021
319.167,1.021
319.197,1.015
319.227,1.027
319.257,1.028
319.287,1.027
319.317,1.022
319.347,1.023
319.377,1.027
319.407,1.020
319.437,1.027
319.467,1.018
319.497,1.020
319.527,1.025
319.557,1.021
319.587,1.019
319.617,1.025
319.647,1.031
319.677,1.029
319.707,1.015
319.737,1.021
319.767,1.024
319.797,1.025
319.827,1.021
319.857,1.030
319.887,1.032
319.917,1.038
319.947,1.029
319.977,1.022
320.007,1.027
320.037,1.024
320.067,1.034
320.097,1.032
320.127,1.046
320.157,1.032
320.187,1.033
320.217,1.034
320.247,1.043
320.277,1.043
320.307,1.030
320.337,1.038
320.367,1.027
320.397,1.028
320.427,1.017
320.457,1.014
320.487,1.002
320.517,1.009
320.547,1.002
320.577,0.998
320.607,1.006
320.637,1.008
320.667,1.019
320.697,1.007
320.727,1.012
320.757,1.020
320.787,1.024
320.817,1.017
320.847,1.020
320.877,1.010
320.907,1.019
320.937,1.002
320.967,1.024
320.997,1.026
321.027,1.020
321.057,1.010
321.087,1.019
321.117,1.036
321.147,1.014
321.177,1.012
321.207,1.027
321.237,1.028
321.267,1.030
321.297,1.022
321.327,1.021
321.357,1.039
321.387,1.028
321.417,1.021
321.447,1.028
321.477,1.021
321.507,1.028
321.537,1.028
321.567,1.027
321.597,1.035
321.627,1.018
321.657,1.021
321.687,1.025
321.717,1.024
321.747,1.030
321.777,1.021
321.807,1.023
321.837,1.022
321.867,1.023
321.897,1.021
321.927,1.024
321.957,1.023
321.987,1.026
322.017,1.023
322.047,1.021
322.077,1.022
322.107,1.031
322.137,1.021
322.167,1.019
322.197,1.029
322.227,1.023
322.257,1.021
322.287,1.027
322.317,1.021
322.347,1.027
322.377,1.024
322.407,1.023
322.437,1.024
322.467,1.019
322.497,1.021
322.527,1.029
322.557,1.026
322.587,1.027
322.617,1.028
322.647,1.030
322.677,1.028
322.707,1.018
322.737,1.023
322.767,1.024
322.797,1.018
322.827,1.029
322.857,1.037
322.887,1.030
322.917,1.047
322.947,1.040
322.977,1.022
323.007,1.021
323.037,1.025
323.067,1.037
323.097,1.028
323.127,1.018
323.157,1.013
323.187,1.025
323.217,1.001
323.247,0.997
323.277,1.011
323.307,1.006
323.337,0.999
323.367,1.024
323.397,1.045
323.427,1.035
323.457,0.995
323.487,0.993
323.517,1.023
323.547,1.007
323.577,1.002
323.607,1.010
323.637,1.018
323.667,1.015
323.697,1.030
323.727,1.026
323.757,1.017
323.787,1.021
323.817,1.018
323.847,1.020
323.877,1.022
323.907,1.021
323.937,1.021
323.967,1.026
323.997,1.020
324.027,1.007
324.057,1.027
324.087,1.025
324.117,1.023
324.147,1.020
324.177,1.016
324.207,1.018
324.237,1.027
324.267,1.025
324.297,1.010
324.327,1.023
324.357,1.030
324.387,1.034
324.417,1.014
324.447,1.035
324.477,1.031
324.507,1.026
324.537,1.028
324.567,1.020
324.597,1.021
324.627,1.016
324.657,1.024
324.687,1.026
324.717,1.021
324.747,1.024
324.777,1.012
324.807,1.021
324.837,1.026
324.867,1.024
324.897,1.018
324.927,1.024
324.957,1.029
324.987,1.019
325.017,1.025
325.047,1.021
325.077,1.023
325.107,1.026
325.137,1.021
325.167,1.025
325.197,1.022
325.227,1.021
325.257,1.025
325.287,1.022
325.317,1.023
325.347,1.018
325.377,1.018
325.407,1.021
325.437,1.026
325.467,1.023
325.497,1.025
325.527,1.034
325.557,1.018
325.587,1.020
325.617,1.028
325.647,1.026
325.677,1.030
325.707,1.027
325.737,1.016
325.767,1.024
325.797,1.019
325.827,1.022
325.857,1.037
325.887,1.023
325.917,1.019
325.947,1.023
325.977,1.026
326.007,1.020
326.037,1.023
326.067,1.009
326.097,1.026
326.127,1.033
326.157,1.031
326.187,1.025
326.217,1.031
326.247,1.030
326.277,1.022
326.307,1.016
326.337,1.023
326.367,1.036
326.397,1.041
326.427,1.037
326.457,1.019
326.487,1.015
326.517,1.028
326.547,1.022
326.577,1.021
326.607,1.028
326.637,1.021
326.667,1.025
326.697,1.028
326.727,1.025
326.757,1.034
326.787,1.029
326.817,1.025
326.847,1.024
326.877,1.025
326.907,1.031
326.937,1.041
326.967,1.025
326.997,1.025
327.027,1.030
327.057,1.019
327.087,1.012
327.117,1.018
327.147,1.014
327.177,0.995
327.207,1.007
327.237,1.014
327.267,1.008
327.297,1.022
327.327,1.016
327.357,1.016
327.387,1.023
327.417,1.006
327.447,1.010
327.477,1.016
327.507,1.018
327.537,1.023
327.567,1.019
327.597,1.009
327.627,1.021
327.657,1.018
327.687,1.033
327.717,1.018
327.747,1.015
327.777,1.039
327.807,1.029
327.837,1.008
327.867,1.007
327.897,1.009
327.927,1.022
327.957,1.022
327.987,1.029
328.017,1.034
328.047,1.048
328.077,1.040
328.107,1.017
328.137,1.029
328.167,1.023
328.197,1.010
328.227,1.014
328.257,1.018
328.287,1.021
328.317,1.023
328.347,1.028
328.377,1.020
328.407,1.023
328.437,1.026
328.467,1.028
328.497,1.020
328.527,1.024
328.557,1.014
328.587,1.013
328.617,1.014
328.647,1.023
328.677,1.030
328.707,1.029
328.737,1.045
328.767,1.025
328.797,1.024
328.827,1.035
328.857,1.020
328.887,1.022
328.917,1.040
328.947,1.039
328.977,1.026
329.007,1.024
329.037,1.034
329.067,1.033
329.097,1.030
329.127,1.038
329.157,1.044
329.187,1.039
329.217,1.024
329.247,1.035
329.277,1.021
329.307,1.023
329.337,1.033
329.367,1.033
329.397,1.020
329.427,1.022
329.457,1.025
329.487,1.025
329.517,1.034
329.547,1.023
329.577,1.021
329.607,1.021
329.637,1.026
329.667,1.034
329.697,1.043
329.727,1.033
329.757,1.022
329.787,1.019
329.817,1.021
329.847,1.028
329.877,1.034
329.907,1.039
329.937,1.033
329.967,1.024
329.997,1.031
330.027,1.024
330.057,1.022
330.087,1.018
330.117,1.029
330.147,1.032
330.177,1.036
330.207,1.030
330.237,1.024
330.267,1.015
330.297,1.020
330.327,1.025
330.357,1.034
330.387,1.021
330.417,1.019
330.447,1.032
330.477,1.033
330.507,1.028
330.537,1.022
330.567,1.025
330.597,1.031
330.627,1.022
330.657,1.026
330.687,1.031
330.717,1.032
330.747,1.034
330.777,1.028
330.807,1.030
330.837,1.024
330.867,1.036
330.897,1.031
330.927,1.025
330.957,1.027
330.987,1.022
331.017,1.027
331.047,1.028
331.077,1.028
331.107,1.030
331.137,1.023
331.167,1.024
331.197,1.027
331.227,1.030
331.257,1.029
331.287,1.027
331.317,1.030
331.347,1.023
331.377,1.033
331.407,1.025
331.437,1.031
331.467,1.023
331.497,1.033
331.527,1.038
331.557,1.028
331.587,1.031
331.617,1.031
331.647,1.032
331.677,1.036
331.707,1.040
331.737,1.039
331.767,1.044
331.797,1.035
331.827,1.027
331.857,1.029
331.887,1.022
331.917,1.023
331.947,1.026
331.977,1.029
332.007,1.039
332.037,1.045
332.067,1.048
332.097,1.015
332.127,1.020
332.157,1.026
332.187,1.023
332.217,1.016
332.247,1.006
332.277,1.020
332.307,1.015
332.337,1.028
332.367,1.021
332.397,1.022
332.427,1.012
332.457,1.019
332.487,1.028
332.517,1.024
332.547,1.015
332.577,1.024
332.607,1.023
332.637,1.021
332.667,1.007
332.697,1.029
332.727,1.035
332.757,1.032
332.787,1.016
332.817,1.022
332.847,1.033
332.877,1.021
332.907,1.027
332.937,1.030
332.967,1.026
332.997,1.030
333.027,1.041
333.057,1.030
333.087,1.023
333.117,1.023
333.147,1.021
333.177,1.031
333.207,1.031
333.237,1.033
333.267,1.029
333.297,1.031
333.327,1.029
333.357,1.023
333.387,1.026
333.417,1.032
333.447,1.023
333.477,1.034
333.507,1.032
333.537,1.030
333.567,1.030
333.597,1.034
333.627,1.027
333.657,1.021
333.687,1.028
333.717,1.038
333.747,1.029
333.777,1.031
333.807,1.032
333.837,1.032
333.867,1.027
333.897,1.021
333.927,1.026
333.957,1.038
333.987,1.038
334.017,1.027
334.047,1.025
334.077,1.029
334.107,1.034
334.137,1.028
334.167,1.034
334.197,1.028
334.227,1.019
334.257,1.023
334.287,1.037
334.317,1.032
334.347,1.030
334.377,1.035
334.407,1.020
334.437,1.030
334.467,1.028
334.497,1.025
334.527,1.034
334.557,1.031
334.587,1.036
334.617,1.030
334.647,1.029
334.677,1.028
334.707,1.026
334.737,1.029
334.767,1.026
334.797,1.031
334.827,1.023
334.857,1.028
334.887,1.037
334.917,1.033
334.947,1.030
334.977,1.027
335.007,1.028
335.037,1.024
335.067,1.024
335.097,1.029
335.127,1.028
335.157,1.030
335.187,1.031
335.217,1.038
335.247,1.035
335.277,1.028
335.307,1.027
335.337,1.029
335.367,1.025
335.397,1.023
335.427,1.018
335.457,1.030
335.487,1.024
335.517,1.029
335.547,1.033
335.577,1.029
335.607,1.021
335.637,1.029
335.667,1.027
335.697,1.030
335.727,1.030
335.757,1.028
335.787,1.025
335.817,1.027
335.847,1.030
335.877,1.035
335.907,1.029
335.937,1.025
335.967,1.029
335.997,1.036
336.027,1.030
336.057,1.026
336.087,1.034
336.117,1.035
336.147,1.035
336.177,1.029
336.207,1.024
336.237,1.031
336.267,1.021
336.297,1.026
336.327,1.023
336.357,1.026
336.387,1.034
336.417,1.038
336.447,1.031
336.477,1.023
336.507,1.032
336.537,1.028
336.567,1.021
336.597,1.022
336.627,1.021
336.657,1.040
336.687,1.036
336.717,1.031
336.747,1.034
336.777,1.032
336.807,1.029
336.837,1.022
336.867,1.027
336.897,1.036
336.927,1.033
336.957,1.029
336.987,1.033
337.017,1.032
337.047,1.033
337.077,1.032
337.107,1.028
337.137,1.027
337.167,1.024
337.197,1.020
337.227,1.028
337.257,1.035
337.287,1.038
337.317,1.035
337.347,1.036
337.377,1.037
337.407,1.028
337.437,1.024
337.467,1.021
337.497,1.024
337.527,1.023
337.557,1.030
337.587,1.033
337.617,1.029
337.647,1.029
337.677,1.032
337.707,1.034
337.737,1.029
337.767,1.024
337.797,1.014
337.827,1.036
337.857,1.027
337.887,1.019
337.917,1.026
337.947,1.029
337.977,1.033
338.007,1.027
338.037,1.025
338.067,1.030
338.097,1.036
338.127,1.031
338.157,1.032
338.187,1.020
338.217,1.030
338.247,1.036
338.277,1.030
338.307,1.041
338.337,1.012
338.367,1.027
338.397,1.025
338.427,1.029
338.457,1.017
338.487,1.048
338.517,1.018
338.547,1.021
338.577,1.031
338.607,1.026
338.637,1.021
338.667,1.036
338.697,1.039
338.727,1.022
338.757,1.019
338.787,1.021
338.817,1.003
338.847,1.021
338.877,1.035
338.907,1.025
338.937,1.032
338.967,1.014
338.997,1.013
339.027,1.045
339.057,1.019
339.087,1.035
339.117,1.026
339.147,1.030
339.177,0.992
339.207,1.022
339.237,1.044
339.267,1.037
339.297,1.028
339.327,1.033
339.357,1.039
339.387,1.025
339.417,1.014
339.447,1.033
339.477,1.036
339.507,1.028
339.537,1.032
339.567,1.018
339.597,1.032
339.627,1.025
339.657,1.031
339.687,1.034
339.717,1.026
339.747,1.018
339.777,1.012
339.807,1.033
339.837,1.025
339.867,1.038
339.897,1.028
339.927,1.021
339.957,1.019
339.987,1.034
340.017,1.022
340.047,1.014
340.077,1.027
340.107,1.021
340.137,1.014
340.167,1.029
340.197,1.043
340.227,1.038
340.257,1.023
340.287,1.031
340.317,1.028
340.347,1.034
340.377,1.025
340.407,1.028
340.437,1.018
340.467,1.030
340.497,1.038
340.527,1.039
340.557,1.017
340.587,1.026
340.617,1.030
340.647,1.031
340.677,1.028
340.707,1.030
340.737,1.025
340.767,1.038
340.797,1.031
340.827,1.022
340.857,1.026
340.887,1.040
340.917,1.034
340.947,1.010
340.977,1.010
341.007,1.027
341.037,1.028
341.067,1.037
341.097,1.040
341.127,1.019
341.157,1.034
341.187,1.035
341.217,1.019
341.247,1.020
341.277,1.024
341.307,1.020
341.337,1.022
341.367,1.030
341.397,1.031
341.427,1.028
341.457,1.032
341.487,1.038
341.517,1.028
341.547,1.051
341.577,1.045
341.607,1.043
341.637,1.045
341.667,1.046
341.697,1.026
341.727,0.996
341.757,0.989
341.787,0.976
341.817,0.989
341.847,1.026
341.877,1.056
341.907,1.080
341.937,1.097
341.967,1.062
341.997,1.030
342.027,0.986
342.057,0.977
342.087,0.990
342.117,1.000
342.147,0.997
342.177,1.003
342.207,1.007
342.237,0.999
342.267,1.012
342.297,1.019
342.327,1.022
342.357,1.018
342.387,1.005
342.417,1.014
342.447,1.015
342.477,1.024
342.507,1.025
342.537,1.029
342.567,1.015
342.597,1.025
342.627,1.026
342.657,1.027
342.687,1.011
342.717,1.015
342.747,1.029
342.777,1.025
342.807,1.016
342.837,1.022
342.867,1.033
342.897,1.023
342.927,1.019
342.957,1.032
342.987,1.021
343.017,1.024
343.047,1.020
343.077,1.025
343.107,1.025
343.137,1.011
343.167,1.021
343.197,1.027
343.227,1.027
343.257,1.014
343.287,1.012
343.317,1.021
343.347,1.024
343.377,1.021
343.407,1.033
343.437,1.027
343.467,1.022
343.497,1.021
343.527,1.027
343.557,1.017
343.587,1.019
343.617,1.024
343.647,1.021
343.677,1.019
343.707,1.023
343.737,1.031
343.767,1.028
343.797,1.019
343.827,1.012
343.857,1.024
343.887,1.026
343.917,1.019
343.947,1.018
343.977,1.029
344.007,1.035
344.037,1.025
344.067,1.022
344.097,1.028
344.127,1.017
344.157,1.023
344.187,1.033
344.217,1.032
344.247,1.032
344.277,1.042
344.307,1.035
344.337,1.035
344.367,1.037
344.397,1.020
344.427,1.021
344.457,1.026
344.487,1.023
344.517,1.018
344.547,1.019
344.577,1.022
344.607,1.023
344.637,1.021
344.667,1.029
344.697,1.018
344.727,1.013
344.757,1.021
344.787,1.012
344.817,1.035
344.847,1.012
344.877,1.001
344.907,1.037
344.937,1.020
344.967,1.002
344.997,1.010
345.027,1.000
345.057,0.993
345.087,0.990
345.117,0.986
345.147,0.983
345.177,0.984
345.207,0.960
345.237,0.986
345.267,0.999
345.297,1.009
345.327,1.020
345.357,1.006
345.387,1.012
345.417,1.025
345.447,1.032
345.477,1.024
345.507,1.017
345.537,1.042
345.567,1.035
345.597,1.023
345.627,1.046
345.657,1.041
345.687,1.034
345.717,1.042
345.747,1.035
345.777,1.031
345.807,1.024
345.837,1.025
345.867,1.026
345.897,1.025
345.927,1.032
345.957,1.033
345.987,1.042
346.017,1.033
346.047,1.013
346.077,1.040
346.107,1.031
346.137,1.019
346.167,1.022
346.197,1.020
346.227,1.028
346.257,1.034
346.287,1.026
346.317,1.028
346.347,1.033
346.377,1.023
346.407,1.035
346.437,1.020
346.467,1.025
346.497,1.026
346.527,1.020
346.557,1.022
346.587,1.024
346.617,1.018
346.647,1.026
346.677,1.029
346.707,1.022
346.737,1.025
346.767,1.030
346.797,1.017
346.827,1.021
346.857,1.039
346.887,1.036
346.917,1.019
346.947,1.023
346.977,1.019
347.007,1.025
347.037,1.030
347.067,1.023
347.097,1.016
347.127,1.026
347.157,1.028
347.187,1.016
347.217,1.018
347.247,1.025
347.277,1.026
347.307,1.035
347.337,1.021
347.367,1.021
347.397,1.028
347.427,1.031
347.457,1.014
347.487,1.021
347.517,1.029
347.547,1.021
347.577,1.031
347.607,1.029
347.637,1.020
347.667,1.027
347.697,1.028
347.727,1.022
347.757,1.029
347.787,1.031
347.817,1.022
347.847,1.022
347.877,1.020
347.907,1.023
347.937,1.031
347.967,1.025
347.997,1.025
348.027,1.022
348.057,1.024
348.087,1.030
348.117,1.026
348.147,1.021
348.177,1.024
348.207,1.029
348.237,1.021
348.267,1.027
348.297,1.029
348.327,1.016
348.357,1.024
348.387,1.029
348.417,1.027
348.447,1.021
348.477,1.025
348.507,1.028
348.537,1.030
348.567,1.020
348.597,1.021
348.627,1.028
348.657,1.022
348.687,1.030
348.717,1.026
348.747,1.020
348.777,1.024
348.807,1.021
348.837,1.023
348.867,1.021
348.897,1.031
348.927,1.026
348.957,1.024
348.987,1.029
349.017,1.019
349.047,1.025
349.077,1.024
349.107,1.025
349.137,1.028
349.167,1.028
349.197,1.028
349.227,1.027
349.257,1.025
349.287,1.026
349.317,1.021
349.347,1.030
349.377,1.023
349.407,1.024
349.437,1.032
349.467,1.027
349.497,1.020
349.527,1.021
349.557,1.018
349.587,1.033
349.617,1.034
349.647,1.029
349.677,1.020
349.707,1.006
349.737,1.028
349.767,1.025
349.797,1.025
349.827,1.025
349.857,1.031
349.887,1.024
349.917,1.024
349.947,1.019
349.977,1.021
350.007,1.026
350.037,1.028
350.067,1.026
350.097,1.032
350.127,1.025
350.157,1.031
350.187,1.034
350.217,1.025
350.247,1.025
350.277,1.022
350.307,1.028
350.337,1.029
350.367,1.019
350.397,1.019
350.427,1.031
350.457,1.022
350.487,1.025
350.517,1.034
350.547,1.036
350.577,1.025
350.607,1.013
350.637,1.028
350.667,1.029
350.697,1.021
350.727,1.026
350.757,1.030
350.787,1.021
350.817,1.025
350.847,1.035
350.877,1.021
350.907,1.021
350.937,1.040
350.967,1.020
350.997,1.024
351.027,1.033
351.057,1.034
351.087,1.024
351.117,1.020
351.147,1.033
351.177,1.037
351.207,1.022
351.237,1.017
351.267,1.025
351.297,1.036
351.327,1.027
351.357,1.018
351.387,1.034
351.417,1.032
351.447,1.021
351.477,1.025
351.507,1.026
351.537,1.032
351.567,1.028
351.597,1.021
351.627,1.020
351.657,1.021
351.687,1.034
351.717,1.032
351.747,1.029
351.777,1.029
351.807,1.025
351.837,1.021
351.867,1.023
351.897,1.031
351.927,1.024
351.957,1.024
351.987,1.028
352.017,1.030
352.047,1.030
352.077,1.025
352.107,1.034
352.137,1.028
352.167,1.019
352.197,1.021
352.227,1.024
352.257,1.027
352.287,1.026
352.317,1.021
352.347,1.029
352.377,1.032
352.407,1.018
352.437,1.025
352.467,1.036
352.497,1.028
352.527,1.029
352.557,1.029
352.587,1.035
352.617,1.028
352.647,1.021
352.677,1.028
352.707,1.021
352.737,1.025
352.767,1.036
352.797,1.021
352.827,1.023
352.857,1.036
352.887,1.028
352.917,1.026
352.947,1.038
352.977,1.012
353.007,1.032
353.037,1.023
353.067,1.026
353.097,1.038
353.127,1.036
353.157,1.029
353.187,1.020
353.217,1.030
353.247,1.023
353.277,1.026
353.307,1.027
353.337,1.021
353.367,1.025
353.397,1.035
353.427,1.034
353.457,1.033
353.487,1.022
353.517,1.037
353.547,1.030
353.577,1.021
353.607,1.012
353.637,1.024
353.667,1.022
353.697,1.023
353.727,1.028
353.757,1.018
353.787,1.020
353.817,1.021
353.847,1.017
353.877,1.030
353.907,1.019
353.937,1.021
353.967,1.034
353.997,1.044
354.027,1.022
354.057,1.033
354.087,1.037
354.117,1.021
354.147,1.024
354.177,1.034
354.207,1.025
354.237,1.027
354.267,1.031
354.297,1.023
354.327,1.031
354.357,1.030
354.387,1.032
354.417,1.024
354.447,1.021
354.477,1.013
354.507,1.020
354.537,1.025
354.567,1.025
354.597,1.030
354.627,1.038
354.657,1.033
354.687,1.026
354.717,1.023
354.747,1.026
354.777,1.036
354.807,1.028
354.837,1.023
354.867,1.037
354.897,1.027
354.927,1.037
354.957,1.030
354.987,1.032
355.017,1.035
355.047,1.012
355.077,1.027
355.107,1.022
355.137,1.027
355.167,1.034
355.197,1.035
355.227,1.028
355.257,1.021
355.287,1.029
355.317,1.030
355.347,1.028
355.377,1.026
355.407,1.028
355.437,1.032
355.467,1.029
355.497,1.030
355.527,1.025
355.557,1.025
355.587,1.021
355.617,1.019
355.647,1.028
355.677,1.029
355.707,1.028
355.737,1.041
355.767,1.025
355.797,1.030
355.827,1.037
355.857,1.027
355.887,1.025
355.917,1.025
355.947,1.029
355.977,1.035
356.007,1.033
356.037,1.030
356.067,1.025
356.097,1.037
356.127,1.034
356.157,1.022
356.187,1.025
356.217,1.030
356.247,1.038
356.277,1.030
356.307,1.029
356.337,1.029
356.367,1.028
