df_hash,22ZHK4.XSPGQY
319.053,-51
319.078,-125
319.103,-220
319.128,-311
319.153,-375
319.178,-398
319.203,-388
319.228,-378
319.253,-407
319.278,-498
319.303,-639
319.328,-780
319.353,-859
319.378,-831
319.403,-701
319.428,-525
319.453,-380
319.478,-324
319.503,-357
319.528,-431
319.553,-487
319.578,-495
319.603,-463
319.628,-412
319.653,-359
319.678,-311
319.703,-272
319.728,-237
319.753,-189
319.778,-108
319.803,4
319.828,118
319.853,202
319.878,277
319.903,415
319.928,673
319.953,1020
319.978,1357
320.003,1604
320.028,1777
320.053,1950
320.078,2167
320.103,2399
320.128,2608
320.153,2818
320.178,3091
320.203,3439
320.228,3788
320.253,4057
320.278,4260
320.303,4483
320.328,4769
320.353,5067
320.378,5318
320.403,5549
320.428,5797
320.453,5907
320.478,5505
320.503,4305
320.528,2490
320.553,716
320.578,-389
320.603,-795
320.628,-1090
320.653,-1902
320.678,-3300
320.703,-4789
320.728,-5865
320.753,-6507
320.778,-7068
320.803,-7760
320.828,-8354
320.853,-8432
320.878,-7878
320.903,-7030
320.928,-6340
320.953,-5965
320.978,-5702
321.003,-5281
321.028,-4621
321.053,-3817
321.078,-2971
321.103,-2124
321.128,-1317
321.153,-596
321.178,93
321.203,954
321.228,2161
321.253,3607
321.278,4900
321.303,5681
321.328,5950
321.353,6037
321.378,6223
321.403,6439
321.428,6364
321.453,5788
321.478,4830
321.503,3781
321.528,2806
321.553,1859
321.578,855
321.603,-143
321.628,-979
321.653,-1582
321.678,-2027
321.703,-2400
321.728,-2649
321.753,-2639
321.778,-2332
321.803,-1870
321.828,-1447
321.853,-1113
321.878,-749
321.903,-236
321.928,397
321.953,993
321.978,1417
322.003,1664
322.028,1817
322.053,1948
322.078,2073
322.103,2189
322.128,2307
322.153,2440
322.178,2581
322.203,2713
322.228,2838
322.253,2964
322.278,3069
322.303,3095
322.328,3003
322.353,2843
322.378,2736
322.403,2779
322.428,2970
322.453,3225
322.478,3460
322.503,3624
322.528,3644
322.553,3353
322.578,2529
322.603,1049
322.628,-960
322.653,-3096
322.678,-4838
322.703,-5794
322.728,-5884
322.753,-5366
322.778,-4669
322.803,-4145
322.828,-3888
322.853,-3744
322.878,-3490
322.903,-3039
322.928,-2497
322.953,-2053
322.978,-1816
323.003,-1753
323.028,-1749
323.053,-1713
323.078,-1612
323.103,-1453
323.128,-1250
323.153,-1021
323.178,-789
323.203,-560
323.228,-310
323.253,-3
323.278,355
323.303,720
323.328,1061
323.353,1409
323.378,1824
323.403,2295
323.428,2706
323.453,2924
323.478,2909
323.503,2740
323.528,2519
323.553,2286
323.578,2050
323.603,1873
323.628,1865
323.653,2051
323.678,2268
323.703,2243
323.728,1819
323.753,1095
323.778,329
323.803,-282
323.828,-719
323.853,-1025
323.878,-1153
323.903,-965
323.928,-408
323.953,362
323.978,1061
324.003,1471
324.028,1563
324.053,1442
324.078,1224
324.103,996
324.128,854
324.153,904
324.178,1183
324.203,1592
324.228,1951
324.253,2134
324.278,2134
324.303,1993
324.328,1712
324.353,1267
324.378,693
324.403,130
324.428,-260
324.453,-418
324.478,-387
324.503,-230
324.528,34
324.553,392
324.578,760
324.603,995
324.628,984
324.653,695
324.678,141
324.703,-660
324.728,-1651
324.753,-2666
324.778,-3471
324.803,-3935
324.828,-4134
324.853,-4247
324.878,-4334
324.903,-4262
324.928,-3877
324.953,-3231
324.978,-2561
325.003,-2035
325.028,-1583
325.053,-1031
325.078,-381
325.103,136
325.128,350
325.153,426
325.178,775
325.203,1623
325.228,2731
325.253,3582
325.278,3874
325.303,3770
325.328,3677
325.353,3801
325.378,3994
325.403,3991
325.428,3718
325.453,3335
325.478,3007
325.503,2723
325.528,2361
325.553,1869
325.578,1320
325.603,791
325.628,268
325.653,-307
325.678,-913
325.703,-1427
325.728,-1756
325.753,-1938
325.778,-2097
325.803,-2293
325.828,-2450
325.853,-2439
325.878,-2202
325.903,-1793
325.928,-1300
325.953,-785
325.978,-281
326.003,165
326.028,505
326.053,733
326.078,906
326.103,1086
326.128,1287
326.153,1477
326.178,1644
326.203,1833
326.228,2102
326.253,2439
326.278,2756
326.303,2970
326.328,3093
326.353,3227
326.378,3454
326.403,3708
326.428,3761
326.453,3342
326.478,2314
326.503,784
326.528,-920
326.553,-2413
326.578,-3420
326.603,-3901
326.628,-4014
326.653,-3986
326.678,-3964
326.703,-3958
326.728,-3882
326.753,-3648
326.778,-3219
326.803,-2615
326.828,-1895
326.853,-1157
326.878,-517
326.903,-60
326.928,232
326.953,492
326.978,861
327.003,1361
327.028,1863
327.053,2204
327.078,2347
327.103,2396
327.128,2466
327.153,2532
327.178,2462
327.203,2195
327.228,1862
327.253,1692
327.278,1785
327.303,2001
327.328,2098
327.353,1968
327.378,1734
327.403,1612
327.428,1719
327.453,2008
327.478,2353
327.503,2639
327.528,2763
327.553,2614
327.578,2135
327.603,1405
327.628,619
327.653,-49
327.678,-568
327.703,-986
327.728,-1293
327.753,-1390
327.778,-1255
327.803,-1078
327.828,-1162
327.853,-1614
327.878,-2196
327.903,-2521
327.928,-2436
327.953,-2177
327.978,-2122
328.003,-2398
328.028,-2765
328.053,-2878
328.078,-2619
328.103,-2173
328.128,-1797
328.153,-1589
328.178,-1468
328.203,-1329
328.228,-1173
328.253,-1079
328.278,-1099
328.303,-1187
328.328,-1221
328.353,-1086
328.378,-765
328.403,-380
328.428,-115
328.453,-26
328.478,106
328.503,699
328.528,2019
328.553,3869
328.578,5612
328.603,6599
328.628,6612
328.653,5927
328.678,4986
328.703,4028
328.728,3060
328.753,2091
328.778,1285
328.803,842
328.828,759
328.853,796
328.878,695
328.903,401
328.928,55
328.953,-201
328.978,-363
329.003,-510
329.028,-676
329.053,-826
329.078,-926
329.103,-997
329.128,-1053
329.153,-1042
329.178,-871
329.203,-525
329.228,-112
329.253,207
329.278,325
329.303,214
329.328,-90
329.353,-510
329.378,-885
329.403,-1008
329.428,-755
329.453,-220
329.478,318
329.503,606
329.528,610
329.553,503
329.578,469
329.603,530
329.628,574
329.653,512
329.678,370
329.703,240
329.728,174
329.753,157
329.778,172
329.803,246
329.828,413
329.853,653
329.878,895
329.903,1069
329.928,1156
329.953,1172
329.978,1119
330.003,989
330.028,795
330.053,585
330.078,407
330.103,274
330.128,161
330.153,53
330.178,-29
330.203,-63
330.228,-65
330.253,-91
330.278,-183
330.303,-327
330.328,-462
330.353,-529
330.378,-510
330.403,-426
330.428,-305
330.453,-172
330.478,-53
330.503,24
330.528,41
330.553,-1
330.578,-75
330.603,-145
330.628,-180
330.653,-169
330.678,-120
330.703,-47
330.728,41
330.753,155
330.778,309
330.803,497
330.828,673
330.853,769
330.878,744
330.903,627
330.928,505
330.953,468
330.978,546
331.003,694
331.028,836
331.053,920
331.078,949
331.103,948
331.128,929
331.153,876
331.178,783
331.203,677
331.228,612
331.253,613
331.278,649
331.303,658
331.328,613
331.353,544
331.378,494
331.403,460
331.428,394
331.453,272
331.478,144
331.503,98
331.528,170
331.553,303
331.578,411
331.603,465
331.628,504
331.653,562
331.678,610
331.703,592
331.728,496
331.753,375
331.778,276
331.803,191
331.828,78
331.853,-60
331.878,-175
331.903,-247
331.928,-333
331.953,-515
331.978,-786
332.003,-1031
332.028,-1140
332.053,-1112
332.078,-1043
332.103,-1005
332.128,-983
332.153,-933
332.178,-871
332.203,-860
332.228,-918
332.253,-989
332.278,-1028
332.303,-1079
332.328,-1209
332.353,-1367
332.378,-1378
332.403,-1129
332.428,-756
332.453,-562
332.478,-717
332.503,-1051
332.528,-1172
332.553,-830
332.578,-126
332.603,611
332.628,1131
332.653,1419
332.678,1620
332.703,1859
332.728,2161
332.753,2488
332.778,2790
332.803,3017
332.828,3159
332.853,3302
332.878,3608
332.903,4164
332.928,4823
332.953,5250
332.978,5182
333.003,4660
333.028,3987
333.053,3437
333.078,3030
333.103,2589
333.128,1988
333.153,1304
333.178,740
333.203,426
333.228,330
333.253,312
333.278,210
333.303,-109
333.328,-723
333.353,-1587
333.378,-2504
333.403,-3210
333.428,-3554
333.453,-3587
333.478,-3483
333.503,-3357
333.528,-3202
333.553,-2980
333.578,-2744
333.603,-2607
333.628,-2603
333.653,-2614
333.678,-2488
333.703,-2197
333.728,-1865
333.753,-1606
333.778,-1372
333.803,-972
333.828,-270
333.853,652
333.878,1524
333.903,2067
333.928,2166
333.953,1904
333.978,1480
334.003,1125
334.028,1036
334.053,1320
334.078,1933
334.103,2656
334.128,3184
334.153,3297
334.178,2993
334.203,2467
334.228,1957
334.253,1595
334.278,1368
334.303,1192
334.328,995
334.353,720
334.378,302
334.403,-306
334.428,-1045
334.453,-1704
334.478,-2004
334.503,-1774
334.528,-1061
334.553,-79
334.578,937
334.603,1835
334.628,2519
334.653,2875
334.678,2766
334.703,2132
334.728,1096
334.753,-34
334.778,-892
334.803,-1234
334.828,-1071
334.853,-650
334.878,-291
334.903,-181
334.928,-266
334.953,-349
334.978,-301
335.003,-174
335.028,-105
335.053,-129
335.078,-138
335.103,-68
335.128,-81
335.153,-485
335.178,-1409
335.203,-2572
335.228,-3448
335.253,-3682
335.278,-3336
335.303,-2725
335.328,-2051
335.353,-1275
335.378,-349
335.403,523
335.428,959
335.453,748
335.478,100
335.503,-519
335.528,-778
335.553,-678
335.578,-418
335.603,-146
335.628,108
335.653,314
335.678,354
335.703,151
335.728,-182
335.753,-381
335.778,-260
335.803,120
335.828,539
335.853,836
335.878,1032
335.903,1246
335.928,1552
335.953,1947
335.978,2428
336.003,3014
336.028,3672
336.053,4256
336.078,4601
336.103,4674
336.128,4625
336.153,4638
336.178,4744
336.203,4793
336.228,4627
336.253,4247
336.278,3794
336.303,3367
336.328,2897
336.353,2208
336.378,1222
336.403,85
336.428,-901
336.453,-1483
336.478,-1604
336.503,-1409
336.528,-1132
336.553,-975
336.578,-1063
336.603,-1441
336.628,-2071
336.653,-2818
336.678,-3449
336.703,-3717
336.728,-3483
336.753,-2822
336.778,-2012
336.803,-1396
336.828,-1199
336.853,-1406
336.878,-1791
336.903,-2065
336.928,-2041
336.953,-1711
336.978,-1199
337.003,-646
337.028,-119
337.053,386
337.078,880
337.103,1325
337.128,1642
337.153,1781
337.178,1755
337.203,1626
337.228,1455
337.253,1266
337.278,1068
337.303,889
337.328,773
337.353,744
337.378,780
337.403,838
337.428,902
337.453,1009
337.478,1204
337.503,1473
337.528,1713
337.553,1783
337.578,1582
337.603,1117
337.628,489
337.653,-152
337.678,-685
337.703,-1053
337.728,-1270
337.753,-1401
337.778,-1508
337.803,-1623
337.828,-1738
337.853,-1820
337.878,-1841
337.903,-1784
337.928,-1639
337.953,-1393
337.978,-1044
338.003,-612
338.028,-156
338.053,245
338.078,529
338.103,683
338.128,750
338.153,800
338.178,884
338.203,995
338.228,1074
338.253,1055
338.278,925
338.303,746
338.328,617
338.353,612
338.378,725
338.403,885
338.428,1008
338.453,1050
338.478,1016
338.503,935
338.528,833
338.553,719
338.578,600
338.603,492
338.628,409
338.653,357
338.678,319
338.703,268
338.728,178
338.753,53
338.778,-71
338.803,-138
338.828,-99
338.853,43
338.878,232
338.903,382
338.928,442
338.953,420
338.978,367
339.003,324
339.028,297
339.053,275
339.078,266
339.103,297
339.128,371
339.153,446
339.178,461
339.203,405
339.228,341
339.253,361
339.278,504
339.303,719
339.328,914
339.353,1025
339.378,1052
339.403,1023
339.428,951
339.453,829
339.478,663
339.503,489
339.528,368
339.553,349
339.578,438
339.603,595
339.628,750
339.653,844
339.678,874
339.703,919
339.728,1086
339.753,1424
339.778,1868
339.803,2293
339.828,2625
339.853,2902
339.878,3189
339.903,3440
339.928,3454
339.953,3011
339.978,2074
340.003,849
340.028,-362
340.053,-1380
340.078,-2223
340.103,-2985
340.128,-3661
340.153,-4107
340.178,-4170
340.203,-3840
340.228,-3282
340.253,-2712
340.278,-2256
340.303,-1905
340.328,-1595
340.353,-1296
340.378,-1045
340.403,-901
340.428,-869
340.453,-882
340.478,-827
340.503,-621
340.528,-264
340.553,162
340.578,547
340.603,817
340.628,967
340.653,1043
340.678,1099
340.703,1172
340.728,1278
340.753,1419
340.778,1576
340.803,1697
340.828,1709
340.853,1553
340.878,1222
340.903,764
340.928,257
340.953,-232
340.978,-680
341.003,-1079
341.028,-1402
341.053,-1572
341.078,-1491
341.103,-1118
341.128,-549
341.153,-7
341.178,289
341.203,272
341.228,75
341.253,-72
341.278,-6
341.303,283
341.328,716
341.353,1218
341.378,1769
341.403,2336
341.428,2822
341.453,3107
341.478,3140
341.503,2997
341.528,2815
341.553,2682
341.578,2591
341.603,2480
341.628,2297
341.653,2028
341.678,1687
341.703,1316
341.728,994
341.753,802
341.778,731
341.803,612
341.828,194
341.853,-648
341.878,-1751
341.903,-2717
341.928,-3180
341.953,-3059
341.978,-2580
342.003,-2038
342.028,-1533
342.053,-925
342.078,-48
342.103,1022
342.128,1922
342.153,2228
342.178,1781
342.203,803
342.228,-266
342.253,-1078
342.278,-1540
342.303,-1738
342.328,-1736
342.353,-1498
342.378,-985
342.403,-298
342.428,335
342.453,731
342.478,890
342.503,973
342.528,1122
342.553,1331
342.578,1486
342.603,1493
342.628,1364
342.653,1185
342.678,1047
342.703,1013
342.728,1122
342.753,1361
342.778,1617
342.803,1696
342.828,1442
342.853,881
342.878,229
342.903,-244
342.928,-404
342.953,-304
342.978,-108
343.003,27
343.028,30
343.053,-86
343.078,-241
343.103,-316
343.128,-214
343.153,68
343.178,438
343.203,772
343.228,1000
343.253,1112
343.278,1096
343.303,908
343.328,523
343.353,22
343.378,-426
343.403,-700
343.428,-829
343.453,-966
343.478,-1235
343.503,-1629
343.528,-2030
343.553,-2314
343.578,-2408
343.603,-2253
343.628,-1784
343.653,-979
343.678,43
343.703,1026
343.728,1695
343.753,1921
343.778,1788
343.803,1513
343.828,1300
343.853,1221
343.878,1209
343.903,1137
343.928,939
343.953,676
343.978,490
344.003,469
344.028,551
344.053,553
344.078,338
344.103,-55
344.128,-436
344.153,-622
344.178,-576
344.203,-401
344.228,-219
344.253,-70
344.278,69
344.303,220
344.328,342
344.353,372
344.378,278
344.403,90
344.428,-97
344.453,-168
344.478,-40
344.503,267
344.528,611
344.553,802
344.578,743
344.603,506
344.628,270
344.653,163
344.678,181
344.703,245
344.728,318
344.753,445
344.778,681
344.803,1001
344.828,1310
344.853,1531
344.878,1670
344.903,1782
344.928,1894
344.953,1971
344.978,1964
345.003,1853
345.028,1665
345.053,1449
345.078,1252
345.103,1111
345.128,1029
345.153,959
345.178,827
345.203,601
345.228,348
345.253,203
345.278,261
345.303,482
345.328,701
345.353,735
345.378,500
345.403,45
345.428,-493
345.453,-962
345.478,-1249
345.503,-1307
345.528,-1164
345.553,-902
345.578,-620
345.603,-393
345.628,-248
345.653,-164
345.678,-95
345.703,2
345.728,128
345.753,222
345.778,200
345.803,29
345.828,-228
345.853,-460
345.878,-598
345.903,-672
345.928,-758
345.953,-881
345.978,-996
346.003,-1060
346.028,-1101
346.053,-1159
346.078,-1174
346.103,-981
346.128,-465
346.153,260
346.178,880
346.203,1121
346.228,985
346.253,720
346.278,570
346.303,562
346.328,554
346.353,454
346.378,342
346.403,365
346.428,550
346.453,773
346.478,893
346.503,899
346.528,875
346.553,876
346.578,861
346.603,781
346.628,673
346.653,633
346.678,686
346.703,733
346.728,656
346.753,452
346.778,239
346.803,125
346.828,99
346.853,83
346.878,52
346.903,86
346.928,265
346.953,554
346.978,831
347.003,1002
347.028,1089
347.053,1173
347.078,1291
347.103,1403
347.128,1459
347.153,1456
347.178,1410
347.203,1311
347.228,1132
347.253,893
347.278,673
347.303,524
347.328,401
347.353,205
347.378,-96
347.403,-420
347.428,-666
347.453,-837
347.478,-1032
347.503,-1297
347.528,-1531
347.553,-1580
347.578,-1420
347.603,-1202
347.628,-1097
347.653,-1125
347.678,-1154
347.703,-1055
347.728,-819
347.753,-485
347.778,-36
347.803,585
347.828,1323
347.853,1947
347.878,2215
347.903,2115
347.928,1896
347.953,1832
347.978,1949
348.003,2036
348.028,1911
348.053,1647
348.078,1488
348.103,1561
348.128,1693
348.153,1561
348.178,999
348.203,157
348.228,-623
348.253,-1093
348.278,-1236
348.303,-1208
348.328,-1171
348.353,-1194
348.378,-1265
348.403,-1345
348.428,-1387
348.453,-1340
348.478,-1173
348.503,-908
348.528,-627
348.553,-411
348.578,-273
348.603,-142
348.628,70
348.653,384
348.678,736
348.703,1037
348.728,1242
348.753,1363
348.778,1426
348.803,1428
348.828,1355
348.853,1222
348.878,1087
348.903,1012
348.928,1023
348.953,1105
348.978,1220
349.003,1316
349.028,1325
349.053,1205
349.078,1003
349.103,860
349.128,885
349.153,1001
349.178,941
349.203,491
349.228,-249
349.253,-867
349.278,-966
349.303,-529
349.328,75
349.353,443
349.378,485
349.403,409
349.428,398
349.453,371
349.478,86
349.503,-562
349.528,-1408
349.553,-2146
349.578,-2542
349.603,-2492
349.628,-1956
349.653,-980
349.678,199
349.703,1182
349.728,1653
349.753,1670
349.778,1597
349.803,1690
349.828,1763
349.853,1355
349.878,269
349.903,-1098
349.928,-2018
349.953,-2045
349.978,-1342
350.003,-435
350.028,285
350.053,791
350.078,1206
350.103,1528
350.128,1629
350.153,1466
350.178,1190
350.203,993
350.228,892
350.253,740
350.278,439
350.303,84
350.328,-138
350.353,-156
350.378,-79
350.403,-55
350.428,-111
350.453,-153
350.478,-92
350.503,66
350.528,258
350.553,431
350.578,575
350.603,680
350.628,731
350.653,732
350.678,726
350.703,756
350.728,829
350.753,934
350.778,1093
350.803,1349
350.828,1688
350.853,1977
350.878,2031
350.903,1756
350.928,1232
350.953,648
350.978,168
351.003,-160
351.028,-380
351.053,-554
351.078,-715
351.103,-869
351.128,-995
351.153,-1052
351.178,-1008
351.203,-867
351.228,-686
351.253,-533
351.278,-438
351.303,-394
351.328,-393
351.353,-438
351.378,-505
351.403,-518
351.428,-388
351.453,-103
351.478,253
351.503,568
351.528,788
351.553,929
351.578,1014
351.603,1026
351.628,953
351.653,846
351.678,793
351.703,831
351.728,908
351.753,937
351.778,886
351.803,784
351.828,653
351.853,475
351.878,245
351.903,22
351.928,-114
351.953,-148
351.978,-109
352.003,25
352.028,366
352.053,969
352.078,1655
352.103,2062
352.128,1953
352.153,1459
352.178,958
352.203,682
352.228,507
352.253,153
352.278,-428
352.303,-996
352.328,-1345
352.353,-1604
352.378,-2065
352.403,-2717
352.428,-3070
352.453,-2573
352.478,-1228
352.503,300
352.528,1244
352.553,1374
352.578,1084
352.603,879
352.628,886
352.653,883
352.678,697
352.703,455
352.728,421
352.753,679
352.778,1058
352.803,1318
352.828,1338
352.853,1108
352.878,644
352.903,0
352.928,-651
352.953,-1070
352.978,-1151
353.003,-1041
353.028,-967
353.053,-937
353.078,-660
353.103,164
353.128,1475
353.153,2804
353.178,3615
353.203,3697
353.228,3246
353.253,2612
353.278,2034
353.303,1571
353.328,1221
353.353,1016
353.378,979
353.403,1046
353.428,1052
353.453,837
353.478,357
353.503,-266
353.528,-828
353.553,-1183
353.578,-1351
353.603,-1483
353.628,-1682
353.653,-1834
353.678,-1659
353.703,-992
353.728,-35
353.753,695
353.778,764
353.803,191
353.828,-552
353.853,-943
353.878,-798
353.903,-316
353.928,218
353.953,698
353.978,1148
354.003,1512
354.028,1577
354.053,1162
354.078,346
354.103,-535
354.128,-1155
354.153,-1418
354.178,-1437
354.203,-1333
354.228,-1103
354.253,-711
354.278,-234
354.303,144
354.328,305
354.353,333
354.378,431
354.403,692
354.428,982
354.453,1080
354.478,927
354.503,725
354.528,761
354.553,1127
354.578,1615
354.603,1887
354.628,1748
354.653,1276
354.678,722
354.703,324
354.728,184
354.753,281
354.778,525
354.803,786
354.828,900
354.853,725
354.878,231
354.903,-451
354.928,-1074
354.953,-1410
354.978,-1375
355.003,-1048
355.028,-594
355.053,-140
355.078,290
355.103,738
355.128,1195
355.153,1541
355.178,1608
355.203,1365
355.228,1007
355.253,838
355.278,995
355.303,1281
355.328,1331
355.353,964
355.378,363
355.403,-119
355.428,-343
355.453,-498
355.478,-804
355.503,-1118
355.528,-937
355.553,128
355.578,1879
355.603,3559
355.628,4405
355.653,4201
355.678,3311
355.703,2257
355.728,1297
355.753,396
355.778,-500
355.803,-1274
355.828,-1731
355.853,-1821
355.878,-1703
355.903,-1605
355.928,-1642
355.953,-1789
355.978,-1965
356.003,-2105
356.028,-2140
356.053,-1989
356.078,-1607
356.103,-1053
356.128,-484
356.153,-42
356.178,232
356.203,395
356.228,504
356.253,569
356.278,578
356.303,554
356.328,553
356.353,607
356.378,684
356.403,713
356.428,659
356.453,549
356.478,440
356.503,357
356.528,274
356.553,158
356.578,19
356.603,-68
356.628,-14
356.653,228
356.678,615
356.703,1035
356.728,1368
356.753,1553
356.778,1606
356.803,1580
356.828,1510
356.853,1398
356.878,1243
356.903,1071
356.928,934
356.953,855
356.978,808
357.003,731
357.028,598
357.053,441
357.078,320
357.103,245
357.128,161
357.153,5
357.178,-204
357.203,-349
357.228,-290
357.253,3
357.278,417
357.303,770
357.328,944
357.353,951
357.378,880
357.403,794
357.428,689
357.453,533
357.478,337
357.503,161
357.528,54
357.553,0
357.578,-61
357.603,-173
357.628,-317
357.653,-453
357.678,-592
357.703,-800
357.728,-1124
357.753,-1502
357.778,-1770
357.803,-1775
357.828,-1503
357.853,-1104
357.878,-776
357.903,-630
357.928,-625
357.953,-646
357.978,-601
358.003,-471
358.028,-267
358.053,12
358.078,380
358.103,802
358.128,1182
358.153,1420
358.178,1483
358.203,1412
358.228,1256
358.253,1020
358.278,688
358.303,302
358.328,-20
358.353,-168
358.378,-139
358.403,-31
358.428,75
358.453,229
358.478,558
358.503,1125
358.528,1833
358.553,2503
358.578,3048
358.603,3536
358.628,4083
358.653,4688
358.678,5194
358.703,5410
358.728,5235
358.753,4663
358.778,3706
358.803,2387
358.828,832
358.853,-666
358.878,-1778
358.903,-2355
358.928,-2548
358.953,-2651
358.978,-2836
359.003,-3043
359.028,-3134
359.053,-3118
359.078,-3161
359.103,-3376
359.128,-3630
359.153,-3612
359.178,-3109
359.203,-2218
359.228,-1262
359.253,-526
359.278,-72
359.303,217
359.328,450
359.353,618
359.378,657
359.403,577
359.428,494
359.453,551
359.478,795
359.503,1137
359.528,1410
359.553,1483
359.578,1341
359.603,1078
359.628,814
359.653,610
359.678,447
359.703,274
359.728,62
359.753,-217
359.778,-626
359.803,-1225
359.828,-1937
359.853,-2463
359.878,-2416
359.903,-1630
359.928,-380
359.953,774
359.978,1395
360.003,1480
360.028,1371
360.053,1383
360.078,1544
360.103,1693
360.128,1750
360.153,1811
360.178,1982
360.203,2171
360.228,2151
360.253,1812
360.278,1314
360.303,944
360.328,829
360.353,842
360.378,787
360.403,623
360.428,486
360.453,505
360.478,651
360.503,794
360.528,854
360.553,866
360.578,894
360.603,920
360.628,863
360.653,681
360.678,423
360.703,178
360.728,-15
360.753,-190
360.778,-391
360.803,-624
360.828,-856
360.853,-1049
360.878,-1172
360.903,-1192
360.928,-1077
360.953,-829
360.978,-497
361.003,-155
361.028,135
361.053,345
361.078,475
361.103,536
361.128,551
361.153,543
361.178,529
361.203,508
361.228,481
361.253,466
361.278,487
361.303,528
361.328,531
361.353,438
361.378,262
361.403,88
361.428,8
361.453,47
361.478,156
361.503,273
361.528,368
361.553,438
361.578,473
361.603,453
361.628,381
361.653,294
361.678,235
361.703,203
361.728,164
361.753,96
361.778,15
361.803,-51
361.828,-105
361.853,-166
361.878,-222
361.903,-212
361.928,-72
361.953,183
361.978,461
362.003,654
362.028,721
362.053,694
362.078,623
362.103,533
362.128,425
362.153,314
362.178,232
362.203,199
362.228,199
362.253,188
362.278,136
362.303,50
362.328,-25
362.353,-32
362.378,66
362.403,263
362.428,501
362.453,701
362.478,812
362.503,835
362.528,804
362.553,740
362.578,651
362.603,551
362.628,485
362.653,493
362.678,566
362.703,641
362.728,667
362.753,654
362.778,656
362.803,704
362.828,793
362.853,938
362.878,1206
362.903,1617
362.928,1997
362.953,1979
362.978,1246
363.003,-171
363.028,-1824
363.053,-3116
363.078,-3684
363.103,-3565
363.128,-3030
363.153,-2324
363.178,-1553
363.203,-778
363.228,-108
363.253,357
363.278,635
363.303,868
363.328,1167
363.353,1490
363.378,1689
363.403,1683
363.428,1551
363.453,1438
363.478,1394
363.503,1340
363.528,1185
363.553,951
363.578,749
363.603,652
363.628,621
363.653,566
363.678,451
363.703,317
363.728,198
363.753,69
363.778,-112
363.803,-324
363.828,-473
363.853,-488
363.878,-398
363.903,-300
363.928,-256
363.953,-244
363.978,-222
364.003,-211
364.028,-281
364.053,-452
364.078,-636
364.103,-710
364.128,-644
364.153,-542
364.178,-537
364.203,-657
364.228,-806
364.253,-870
364.278,-826
364.303,-739
364.328,-663
364.353,-581
364.378,-426
364.403,-159
364.428,211
364.453,656
364.478,1150
364.503,1653
364.528,2093
364.553,2397
364.578,2542
364.603,2568
364.628,2524
364.653,2417
364.678,2234
364.703,2003
364.728,1809
364.753,1726
364.778,1741
364.803,1776
364.828,1774
364.853,1757
364.878,1772
364.903,1802
364.928,1768
364.953,1626
364.978,1449
365.003,1387
365.028,1537
365.053,1862
365.078,2213
365.103,2420
365.128,2346
365.153,1908
365.178,1122
365.203,161
365.228,-676
365.253,-1139
365.278,-1210
365.303,-1130
365.328,-1205
365.353,-1563
365.378,-2094
365.403,-2594
365.428,-2956
365.453,-3208
365.478,-3420
365.503,-3618
365.528,-3788
365.553,-3920
365.578,-3991
365.603,-3933
365.628,-3647
365.653,-3087
365.678,-2316
365.703,-1438
365.728,-487
365.753,569
365.778,1706
365.803,2716
365.828,3296
365.853,3274
365.878,2771
365.903,2129
365.928,1674
365.953,1530
365.978,1623
366.003,1808
366.028,1971
366.053,2045
366.078,1986
366.103,1787
366.128,1501
366.153,1214
366.178,972
366.203,749
366.228,484
366.253,153
366.278,-197
366.303,-495
366.328,-689
366.353,-764
366.378,-726
366.403,-583
366.428,-358
366.453,-96
366.478,149
366.503,329
366.528,401
366.553,334
366.578,134
366.603,-124
366.628,-308
366.653,-302
366.678,-98
366.703,186
366.728,401
366.753,473
366.778,442
366.803,400
366.828,400
366.853,430
366.878,455
366.903,466
366.928,479
366.953,493
366.978,482
367.003,432
367.028,378
367.053,400
367.078,549
367.103,795
367.128,1034
367.153,1163
367.178,1149
367.203,1035
367.228,878
367.253,709
367.278,539
367.303,390
367.328,300
367.353,275
367.378,267
367.403,194
367.428,23
367.453,-183
367.478,-323
367.503,-335
367.528,-256
367.553,-177
367.578,-159
367.603,-193
367.628,-233
367.653,-247
367.678,-237
367.703,-210
367.728,-156
367.753,-68
367.778,44
367.803,155
367.828,244
367.853,311
367.878,364
367.903,399
367.928,407
367.953,387
367.978,353
368.003,316
368.028,271
368.053,213
368.078,139
368.103,53
368.128,-56
368.153,-202
368.178,-378
368.203,-544
368.228,-651
368.253,-690
368.278,-707
368.303,-753
368.328,-837
368.353,-908
368.378,-896
368.403,-764
368.428,-526
368.453,-227
368.478,82
368.503,376
368.528,651
368.553,918
368.578,1181
368.603,1418
368.628,1611
368.653,1783
368.678,1993
368.703,2281
368.728,2623
368.753,2962
368.778,3295
368.803,3679
368.828,4105
368.853,4382
368.878,4210
368.903,3456
368.928,2342
368.953,1295
368.978,566
369.003,36
369.028,-555
369.053,-1195
369.078,-1508
369.103,-1156
369.128,-289
369.153,502
369.178,737
369.203,514
369.228,368
369.253,671
369.278,1248
369.303,1609
369.328,1483
369.353,1039
369.378,583
369.403,162
369.428,-420
369.453,-1239
369.478,-2027
369.503,-2419
369.528,-2367
369.553,-2226
369.578,-2405
369.603,-2957
369.628,-3566
369.653,-3872
369.678,-3749
369.703,-3282
369.728,-2582
369.753,-1723
369.778,-836
369.803,-130
369.828,248
369.853,376
369.878,501
369.903,791
369.928,1173
369.953,1439
