df_hash,22ZHK4.PQKCV4
185.356,-76
185.381,295
185.406,544
185.431,576
185.456,470
185.481,341
185.506,224
185.531,97
185.556,-46
185.581,-175
185.606,-272
185.631,-363
185.656,-482
185.681,-609
185.706,-681
185.731,-651
185.756,-531
185.781,-373
185.806,-204
185.831,-9
185.856,241
185.881,552
185.906,895
185.931,1222
185.956,1475
185.981,1605
186.006,1582
186.031,1410
186.056,1120
186.081,754
186.106,369
186.131,56
186.156,-82
186.181,-11
186.206,167
186.231,266
186.256,167
186.281,-50
186.306,-174
186.331,-58
186.356,240
186.381,548
186.406,772
186.431,980
186.456,1280
186.481,1633
186.506,1856
186.531,1809
186.556,1551
186.581,1272
186.606,1077
186.631,875
186.656,505
186.681,-47
186.706,-589
186.731,-888
186.756,-882
186.781,-713
186.806,-571
186.831,-522
186.856,-494
186.881,-387
186.906,-185
186.931,37
186.956,200
186.981,284
187.006,334
187.031,407
187.056,500
187.081,525
187.106,345
187.131,-114
187.156,-772
187.181,-1389
187.206,-1706
187.231,-1621
187.256,-1262
187.281,-871
187.306,-622
187.331,-509
187.356,-413
187.381,-259
187.406,-101
187.431,-45
187.456,-119
187.481,-214
187.506,-174
187.531,48
187.556,347
187.581,573
187.606,715
187.631,949
187.656,1473
187.681,2261
187.706,2975
187.731,3175
187.756,2664
187.781,1676
187.806,718
187.831,195
187.856,153
187.881,341
187.906,479
187.931,457
187.956,324
187.981,150
188.006,-38
188.031,-207
188.056,-267
188.081,-149
188.106,93
188.131,300
188.156,355
188.181,323
188.206,394
188.231,666
188.256,1004
188.281,1133
188.306,875
188.331,303
188.356,-325
188.381,-768
188.406,-936
188.431,-894
188.456,-766
188.481,-652
188.506,-591
188.531,-577
188.556,-582
188.581,-584
188.606,-576
188.631,-543
188.656,-433
188.681,-185
188.706,179
188.731,527
188.756,725
188.781,822
188.806,1079
188.831,1738
188.856,2703
188.881,3485
188.906,3544
188.931,2737
188.956,1460
188.981,332
189.006,-280
189.031,-446
189.056,-456
189.081,-495
189.106,-549
189.131,-537
189.156,-473
189.181,-429
189.206,-419
189.231,-366
189.256,-213
189.281,-8
189.306,151
189.331,227
189.356,260
189.381,261
189.406,150
189.431,-158
189.456,-600
189.481,-944
189.506,-978
189.531,-706
189.556,-347
189.581,-135
189.606,-121
189.631,-168
189.656,-115
189.681,82
189.706,351
189.731,599
189.756,772
189.781,853
189.806,840
189.831,774
189.856,752
189.881,875
189.906,1139
189.931,1391
189.956,1415
189.981,1102
190.006,552
190.031,2
190.056,-338
190.081,-423
190.106,-344
190.131,-225
190.156,-125
190.181,-46
190.206,9
190.231,17
190.256,-28
190.281,-73
190.306,-18
190.331,180
190.356,451
190.381,656
190.406,718
190.431,704
190.456,769
190.481,996
190.506,1288
190.531,1421
190.556,1231
190.581,754
190.606,210
190.631,-168
190.656,-305
190.681,-298
190.706,-286
190.731,-321
190.756,-351
190.781,-331
190.806,-305
190.831,-356
190.856,-473
190.881,-500
190.906,-267
190.931,210
190.956,693
190.981,915
191.006,843
191.031,718
191.056,819
191.081,1175
191.106,1521
191.131,1548
191.156,1177
191.181,601
191.206,79
191.231,-257
191.256,-423
191.281,-467
191.306,-421
191.331,-344
191.356,-336
191.381,-455
191.406,-611
191.431,-615
191.456,-362
191.481,53
191.506,432
191.531,676
191.556,860
191.581,1079
191.606,1275
191.631,1265
191.656,953
191.681,475
191.706,88
191.731,-72
191.756,-90
191.781,-132
191.806,-260
191.831,-405
191.856,-505
191.881,-592
191.906,-725
191.931,-857
191.956,-841
191.981,-586
192.006,-183
192.031,157
192.056,314
192.081,368
192.106,541
192.131,993
192.156,1693
192.181,2427
192.206,2915
192.231,2940
192.256,2450
192.281,1598
192.306,687
192.331,10
192.356,-301
192.381,-338
192.406,-305
192.431,-352
192.456,-494
192.481,-649
192.506,-730
192.531,-696
192.556,-546
192.581,-308
192.606,-44
192.631,165
192.656,278
192.681,334
192.706,426
192.731,620
192.756,890
192.781,1133
192.806,1226
192.831,1076
192.856,643
192.881,-21
192.906,-745
192.931,-1275
192.956,-1430
192.981,-1250
193.006,-977
193.031,-853
193.056,-915
193.081,-989
193.106,-886
193.131,-579
193.156,-175
193.181,231
193.206,632
193.231,1024
193.256,1324
193.281,1463
193.306,1540
193.331,1805
193.356,2383
193.381,3012
193.406,3163
193.431,2501
193.456,1257
193.481,97
193.506,-424
193.531,-284
193.556,98
193.581,317
193.606,303
193.631,227
193.656,192
193.681,120
193.706,-69
193.731,-271
193.756,-270
193.781,-2
193.806,344
193.831,526
193.856,522
193.881,551
193.906,793
193.931,1131
193.956,1210
193.981,762
194.006,-133
194.031,-1101
194.056,-1755
194.081,-1944
194.106,-1775
194.131,-1465
194.156,-1184
194.181,-1001
194.206,-909
194.231,-890
194.256,-954
194.281,-1119
194.306,-1350
194.331,-1509
194.356,-1404
194.381,-934
194.406,-208
194.431,508
194.456,1022
194.481,1381
194.506,1814
194.531,2442
194.556,3071
194.581,3286
194.606,2813
194.631,1793
194.656,721
194.681,90
194.706,56
194.731,388
194.756,719
194.781,826
194.806,736
194.831,601
194.856,517
194.881,445
194.906,289
194.931,15
194.956,-285
194.981,-467
195.006,-446
195.031,-267
195.056,-51
195.081,110
195.106,234
195.131,408
195.156,702
195.181,1101
195.206,1519
195.231,1848
195.256,1995
195.281,1883
195.306,1468
195.331,794
195.356,32
195.381,-567
195.406,-820
195.431,-725
195.456,-464
195.481,-255
195.506,-187
195.531,-203
195.556,-205
195.581,-191
195.606,-261
195.631,-503
195.656,-870
195.681,-1181
195.706,-1239
195.731,-973
195.756,-477
195.781,55
195.806,452
195.831,659
195.856,752
195.881,873
195.906,1109
195.931,1390
195.956,1501
195.981,1238
196.006,607
196.031,-121
196.056,-581
196.081,-588
196.106,-275
196.131,44
196.156,164
196.181,118
196.206,73
196.231,106
196.256,121
196.281,-4
196.306,-246
196.331,-420
196.356,-359
196.381,-67
196.406,294
196.431,561
196.456,690
196.481,756
196.506,864
196.531,1073
196.556,1355
196.581,1577
196.606,1540
196.631,1092
196.656,291
196.681,-556
196.706,-1072
196.731,-1073
196.756,-695
196.781,-251
196.806,42
196.831,185
196.856,276
196.881,330
196.906,260
196.931,24
196.956,-248
196.981,-338
197.006,-132
197.031,268
197.056,644
197.081,845
197.106,887
197.131,892
197.156,952
197.181,1044
197.206,1051
197.231,850
197.256,415
197.281,-133
197.306,-568
197.331,-703
197.356,-534
197.381,-241
197.406,-46
197.431,-34
197.456,-127
197.481,-219
197.506,-301
197.531,-434
197.556,-603
197.581,-664
197.606,-467
197.631,-37
197.656,413
197.681,679
197.706,758
197.731,839
197.756,1093
197.781,1503
197.806,1914
197.831,2216
197.856,2445
197.881,2680
197.906,2865
197.931,2776
197.956,2201
197.981,1169
198.006,-3
198.031,-911
198.056,-1321
198.081,-1300
198.106,-1106
198.131,-973
198.156,-970
198.181,-1026
198.206,-1059
198.231,-1061
198.256,-1076
198.281,-1102
198.306,-1057
198.331,-838
198.356,-427
198.381,56
198.406,438
198.431,602
198.456,570
198.481,465
198.506,419
198.531,490
198.556,640
198.581,783
198.606,851
198.631,847
198.656,830
198.681,856
198.706,897
198.731,832
198.756,535
198.781,9
198.806,-567
198.831,-929
198.856,-906
198.881,-540
198.906,-35
198.931,399
198.956,679
198.981,850
199.006,989
199.031,1117
199.056,1199
199.081,1211
199.106,1176
199.131,1136
199.156,1101
199.181,1033
199.206,895
199.231,714
199.256,570
199.281,525
199.306,535
199.331,464
199.356,190
199.381,-280
199.406,-796
199.431,-1162
199.456,-1283
199.481,-1212
199.506,-1074
199.531,-962
199.556,-880
199.581,-789
199.606,-666
199.631,-523
199.656,-371
199.681,-202
199.706,0
199.731,224
199.756,428
199.781,575
199.806,664
199.831,719
199.856,760
199.881,787
199.906,794
199.931,777
199.956,739
199.981,682
200.006,605
200.031,513
200.056,419
200.081,338
200.106,275
200.131,232
200.156,211
200.181,216
200.206,242
200.231,278
200.256,319
200.281,373
200.306,444
200.331,513
200.356,551
200.381,556
200.406,573
200.431,652
200.456,790
200.481,917
200.506,970
200.531,957
200.556,952
200.581,998
200.606,1052
200.631,1030
200.656,916
200.681,797
200.706,765
200.731,788
200.756,707
200.781,376
200.806,-187
200.831,-799
200.856,-1265
200.881,-1521
200.906,-1635
200.931,-1683
200.956,-1650
200.981,-1461
201.006,-1080
201.031,-569
201.056,-44
201.081,404
201.106,742
201.131,964
201.156,1068
201.181,1066
201.206,1010
201.231,965
201.256,956
201.281,946
201.306,873
201.331,718
201.356,529
201.381,360
201.406,207
201.431,-5
201.456,-355
201.481,-845
201.506,-1385
201.531,-1845
201.556,-2129
201.581,-2209
201.606,-2097
201.631,-1815
201.656,-1367
201.681,-748
201.706,45
201.731,1004
201.756,2084
201.781,3172
201.806,4069
201.831,4532
201.856,4390
201.881,3670
201.906,2620
201.931,1576
201.956,774
201.981,238
202.006,-144
202.031,-450
202.056,-619
202.081,-533
202.106,-172
202.131,331
202.156,801
202.181,1171
202.206,1492
202.231,1777
202.256,1879
202.281,1577
202.306,823
202.331,-121
202.356,-836
202.381,-1070
202.406,-940
202.431,-786
202.456,-843
202.481,-1040
202.506,-1126
202.531,-969
202.556,-705
202.581,-604
202.606,-805
202.631,-1195
202.656,-1529
202.681,-1654
202.706,-1600
202.731,-1485
202.756,-1376
202.781,-1239
202.806,-1014
202.831,-701
202.856,-356
202.881,-28
202.906,274
202.931,570
202.956,849
202.981,1077
203.006,1242
203.031,1390
203.056,1601
203.081,1920
203.106,2312
203.131,2683
203.156,2932
203.181,2983
203.206,2796
203.231,2362
203.256,1731
203.281,1028
203.306,426
203.331,56
203.356,-69
203.381,-54
203.406,-33
203.431,-78
203.456,-176
203.481,-280
203.506,-360
203.531,-409
203.556,-417
203.581,-369
203.606,-274
203.631,-189
203.656,-176
203.681,-251
203.706,-370
203.731,-479
203.756,-570
203.781,-682
203.806,-828
203.831,-948
203.856,-943
203.881,-760
203.906,-447
203.931,-124
203.956,100
203.981,181
204.006,143
204.031,40
204.056,-70
204.081,-146
204.106,-166
204.131,-139
204.156,-83
204.181,-8
204.206,101
204.231,274
204.256,516
204.281,803
204.306,1095
204.331,1360
204.356,1575
204.381,1731
204.406,1845
204.431,1962
204.456,2126
204.481,2305
204.506,2368
204.531,2150
204.556,1602
204.581,863
204.606,190
204.631,-232
204.656,-410
204.681,-485
204.706,-572
204.731,-655
204.756,-661
204.781,-589
204.806,-548
204.831,-639
204.856,-814
204.881,-890
204.906,-713
204.931,-314
204.956,116
204.981,423
205.006,625
205.031,870
205.056,1226
205.081,1553
205.106,1593
205.131,1207
205.156,518
205.181,-165
205.206,-587
205.231,-698
205.256,-630
205.281,-536
205.306,-491
205.331,-503
205.356,-570
205.381,-684
205.406,-782
205.431,-749
205.456,-520
205.481,-156
205.506,192
205.531,438
205.556,641
205.581,920
205.606,1276
205.631,1523
205.656,1426
205.681,933
205.706,244
205.731,-334
205.756,-620
205.781,-639
205.806,-531
205.831,-415
205.856,-334
205.881,-298
205.906,-311
205.931,-353
205.956,-352
205.981,-232
206.006,7
206.031,281
206.056,507
206.081,698
206.106,949
206.131,1322
206.156,1750
206.181,2059
206.206,2097
206.231,1851
206.256,1438
206.281,1019
206.306,695
206.331,483
206.356,356
206.381,287
206.406,277
206.431,332
206.456,441
206.481,562
206.506,650
206.531,685
206.556,684
206.581,674
206.606,656
206.631,602
206.656,482
206.681,304
206.706,107
206.731,-73
206.756,-233
206.781,-382
206.806,-515
206.831,-615
206.856,-671
206.881,-697
206.906,-714
206.931,-710
206.956,-652
206.981,-522
207.006,-351
207.031,-210
207.056,-156
207.081,-185
207.106,-238
207.131,-244
207.156,-161
207.181,-8
207.206,144
207.231,217
207.256,178
207.281,65
207.306,-46
207.331,-126
207.356,-210
207.381,-344
207.406,-484
207.431,-496
207.456,-263
207.481,185
207.506,683
207.531,1082
207.556,1381
207.581,1683
207.606,2028
207.631,2276
207.656,2206
207.681,1724
207.706,983
207.731,275
207.756,-179
207.781,-343
207.806,-313
207.831,-193
207.856,-41
207.881,96
207.906,160
207.931,128
207.956,85
207.981,189
208.006,542
208.031,1061
208.056,1504
208.081,1656
208.106,1517
208.131,1321
208.156,1336
208.181,1611
208.206,1897
208.231,1831
208.256,1235
208.281,279
208.306,-638
208.331,-1196
208.356,-1354
208.381,-1315
208.406,-1291
208.431,-1322
208.456,-1297
208.481,-1112
208.506,-791
208.531,-451
208.556,-182
208.581,15
208.606,184
208.631,330
208.656,424
208.681,465
208.706,536
208.731,743
208.756,1097
208.781,1457
208.806,1592
208.831,1343
208.856,739
208.881,-25
208.906,-730
208.931,-1243
208.956,-1547
208.981,-1666
209.006,-1616
209.031,-1419
209.056,-1145
209.081,-893
209.106,-703
209.131,-504
209.156,-189
209.181,254
209.206,707
209.231,1046
209.256,1281
209.281,1547
209.306,1911
209.331,2225
209.356,2216
209.381,1742
209.406,962
209.431,214
209.456,-248
209.481,-416
209.506,-424
209.531,-384
209.556,-317
209.581,-242
209.606,-216
209.631,-265
209.656,-293
209.681,-148
209.706,207
209.731,623
209.756,905
209.781,1027
209.806,1157
209.831,1440
209.856,1795
209.881,1956
209.906,1732
209.931,1204
209.956,646
209.981,287
210.006,149
210.031,107
210.056,46
210.081,-57
210.106,-173
210.131,-271
210.156,-329
210.181,-324
210.206,-246
210.231,-132
210.256,-49
210.281,-28
210.306,-20
210.331,61
210.356,261
210.381,557
210.406,888
210.431,1199
210.456,1434
210.481,1527
210.506,1435
210.531,1178
210.556,836
210.581,481
210.606,124
210.631,-249
210.656,-603
210.681,-841
210.706,-897
210.731,-816
210.756,-723
210.781,-696
210.806,-695
210.831,-623
210.856,-448
210.881,-238
210.906,-85
210.931,-10
210.956,26
210.981,65
211.006,96
211.031,101
211.056,90
211.081,95
211.106,121
211.131,139
211.156,126
211.181,97
211.206,84
211.231,99
211.256,140
211.281,232
211.306,418
211.331,688
211.356,953
211.381,1117
211.406,1201
211.431,1343
211.456,1644
211.481,1997
211.506,2131
211.531,1842
211.556,1197
211.581,484
211.606,-36
211.631,-326
211.656,-506
211.681,-670
211.706,-788
211.731,-800
211.756,-737
211.781,-703
211.806,-731
211.831,-714
211.856,-525
211.881,-177
211.906,156
211.931,320
211.956,337
211.981,372
212.006,550
212.031,830
212.056,1079
212.081,1246
212.106,1412
212.131,1660
212.156,1913
212.181,1960
212.206,1641
212.231,1007
212.256,288
212.281,-298
212.306,-684
212.331,-923
212.356,-1057
212.381,-1071
212.406,-959
212.431,-806
212.456,-739
212.481,-782
212.506,-807
212.531,-641
212.556,-263
212.581,154
212.606,419
212.631,532
212.656,696
212.681,1086
212.706,1602
212.731,1879
212.756,1586
212.781,747
212.806,-239
212.831,-907
212.856,-1064
212.881,-876
212.906,-650
212.931,-540
212.956,-473
212.981,-310
213.006,-35
213.031,216
213.056,312
213.081,259
213.106,191
213.131,238
213.156,436
213.181,754
213.206,1173
213.231,1692
213.256,2236
213.281,2598
213.306,2522
213.331,1917
213.356,985
213.381,131
213.406,-299
213.431,-254
213.456,28
213.481,241
213.506,234
213.531,74
213.556,-84
213.581,-159
213.606,-175
213.631,-194
213.656,-228
213.681,-245
213.706,-223
213.731,-179
213.756,-117
213.781,8
213.806,261
213.831,623
213.856,946
213.881,1036
213.906,799
213.931,334
213.956,-138
213.981,-434
214.006,-519
214.031,-494
214.056,-481
214.081,-538
214.106,-643
214.131,-738
214.156,-778
214.181,-746
214.206,-660
214.231,-557
214.256,-469
214.281,-394
214.306,-292
214.331,-114
214.356,160
214.381,500
214.406,855
214.431,1181
214.456,1455
214.481,1663
214.506,1807
214.531,1922
214.556,2054
214.581,2207
214.606,2290
214.631,2154
214.656,1714
214.681,1038
214.706,319
214.731,-262
214.756,-648
214.781,-875
214.806,-980
214.831,-954
214.856,-798
214.881,-592
214.906,-452
214.931,-421
214.956,-414
214.981,-310
215.006,-82
215.031,174
215.056,352
215.081,456
215.106,591
215.131,837
215.156,1152
215.181,1403
215.206,1477
215.231,1345
215.256,1041
215.281,623
215.306,164
215.331,-233
215.356,-480
215.381,-557
215.406,-531
215.431,-490
215.456,-479
215.481,-489
215.506,-517
215.531,-584
215.556,-685
215.581,-751
215.606,-689
215.631,-486
215.656,-246
215.681,-91
215.706,-37
215.731,17
215.756,175
215.781,438
215.806,736
215.831,1027
215.856,1322
215.881,1606
215.906,1769
215.931,1686
215.956,1359
215.981,956
216.006,664
216.031,506
216.056,346
216.081,74
216.106,-241
216.131,-422
216.156,-379
216.181,-224
216.206,-154
216.231,-247
216.256,-403
216.281,-475
216.306,-415
216.331,-286
216.356,-145
216.381,33
216.406,298
216.431,624
216.456,921
216.481,1135
216.506,1318
216.531,1552
216.556,1812
216.581,1937
216.606,1759
216.631,1274
216.656,668
216.681,166
216.706,-147
216.731,-353
216.756,-569
216.781,-802
216.806,-958
216.831,-971
216.856,-893
216.881,-845
216.906,-857
216.931,-802
216.956,-514
216.981,10
217.006,561
217.031,903
217.056,1014
217.081,1127
217.106,1473
217.131,1986
217.156,2277
217.181,1957
217.206,1015
217.231,-129
217.256,-948
217.281,-1206
217.306,-1074
217.331,-887
217.356,-822
217.381,-812
217.406,-711
217.431,-487
217.456,-230
217.481,-23
217.506,156
217.531,375
217.556,633
217.581,857
217.606,1004
217.631,1145
217.656,1396
217.681,1765
217.706,2074
217.731,2065
217.756,1609
217.781,824
217.806,-2
217.831,-605
217.856,-887
217.881,-923
217.906,-848
217.931,-755
217.956,-659
217.981,-551
218.006,-440
218.031,-355
218.056,-303
218.081,-243
218.106,-114
218.131,95
218.156,329
218.181,506
218.206,617
218.231,746
218.256,999
218.281,1375
218.306,1710
218.331,1777
218.356,1455
218.381,819
218.406,100
218.431,-470
218.456,-769
218.481,-804
218.506,-661
218.531,-455
218.556,-290
218.581,-228
218.606,-253
218.631,-293
218.656,-276
218.681,-193
218.706,-85
218.731,30
218.756,182
218.781,398
218.806,636
218.831,806
218.856,883
218.881,971
218.906,1200
218.931,1552
218.956,1806
218.981,1709
219.006,1221
219.031,568
219.056,54
219.081,-198
219.106,-300
219.131,-413
219.156,-568
219.181,-656
219.206,-600
219.231,-465
219.256,-389
219.281,-433
219.306,-514
219.331,-504
219.356,-354
219.381,-123
219.406,113
219.431,344
219.456,625
219.481,1006
219.506,1460
219.531,1873
219.556,2076
219.581,1927
219.606,1396
219.631,629
219.656,-108
219.681,-572
219.706,-691
219.731,-585
219.756,-446
219.781,-386
219.806,-397
219.831,-416
219.856,-411
219.881,-383
219.906,-326
219.931,-218
219.956,-52
219.981,135
220.006,304
220.031,459
220.056,654
220.081,939
220.106,1306
220.131,1696
220.156,2036
220.181,2256
220.206,2272
220.231,1995
220.256,1394
220.281,575
220.306,-234
220.331,-806
220.356,-1044
220.381,-1030
220.406,-942
220.431,-915
220.456,-971
220.481,-1033
220.506,-1008
220.531,-857
220.556,-617
220.581,-364
220.606,-155
220.631,15
220.656,191
220.681,405
220.706,644
220.731,886
220.756,1149
220.781,1493
220.806,1937
220.831,2360
220.856,2516
220.881,2193
220.906,1385
220.931,343
220.956,-574
220.981,-1117
221.006,-1261
221.031,-1149
221.056,-948
221.081,-752
221.106,-587
221.131,-468
221.156,-404
221.181,-362
221.206,-260
221.231,-23
221.256,331
221.281,686
221.306,933
221.331,1088
221.356,1285
221.381,1610
221.406,1949
221.431,2011
221.456,1559
221.481,645
221.506,-381
221.531,-1113
221.556,-1365
221.581,-1255
221.606,-1035
221.631,-880
221.656,-810
221.681,-782
221.706,-783
221.731,-822
221.756,-867
221.781,-843
221.806,-712
221.831,-526
221.856,-373
221.881,-265
221.906,-113
221.931,165
221.956,533
221.981,869
222.006,1104
222.031,1316
222.056,1634
222.081,2072
222.106,2486
222.131,2720
222.156,2781
222.181,2826
222.206,2957
222.231,3051
222.256,2822
222.281,2082
222.306,943
222.331,-231
222.356,-1081
222.381,-1462
222.406,-1479
222.431,-1353
222.456,-1265
222.481,-1282
222.506,-1357
222.531,-1395
222.556,-1327
222.581,-1165
222.606,-988
222.631,-855
222.656,-731
222.681,-517
222.706,-169
222.731,221
222.756,511
222.781,675
222.806,880
222.831,1328
222.856,2008
222.881,2611
222.906,2718
222.931,2137
222.956,1067
