df_hash,22ZHK4.JCYLLW
316.330,1.020
316.360,1.025
316.390,1.029
316.420,1.036
316.450,1.030
316.480,1.021
316.510,1.023
316.540,1.018
316.570,1.016
316.600,1.020
316.630,1.020
316.660,1.020
316.690,1.017
316.720,1.027
316.750,1.027
316.780,1.036
316.810,1.032
316.840,1.021
316.870,1.022
316.900,1.018
316.930,1.014
316.960,1.014
316.990,1.015
317.020,1.010
317.050,1.021
317.080,1.017
317.110,1.021
317.140,1.027
317.170,1.026
317.200,1.022
317.230,1.021
317.260,1.016
317.290,1.013
317.320,1.011
317.350,1.013
317.380,1.019
317.410,1.020
317.440,1.022
317.470,1.018
317.500,1.026
317.530,1.030
317.560,1.025
317.590,1.025
317.620,1.020
317.650,1.018
317.680,1.022
317.710,1.018
317.740,1.024
317.770,1.023
317.800,1.026
317.830,1.016
317.860,1.021
317.890,1.024
317.920,1.019
317.950,1.019
317.980,1.021
318.010,1.021
318.040,1.023
318.070,1.021
318.100,1.022
318.130,1.020
318.160,1.021
318.190,1.021
318.220,1.022
318.250,1.024
318.280,1.021
318.310,1.020
318.340,1.024
318.370,1.017
318.400,1.022
318.430,1.021
318.460,1.020
318.490,1.023
318.520,1.021
318.550,1.021
318.580,1.029
318.610,1.026
318.640,1.012
318.670,1.021
318.700,1.021
318.730,1.021
318.760,1.020
318.790,1.021
318.820,1.022
318.850,1.021
318.880,1.027
318.910,1.019
318.940,1.021
318.970,1.021
319.000,1.025
319.030,1.019
319.060,1.016
319.090,1.016
319.120,1.021
319.150,1.019
319.180,1.024
319.210,1.016
319.240,1.019
319.270,1.024
319.300,1.024
319.330,1.023
319.360,1.024
319.390,1.027
319.420,1.016
319.450,1.021
319.480,1.025
319.510,1.019
319.540,1.021
319.570,1.020
319.600,1.021
319.630,1.021
319.660,1.023
319.690,1.020
319.720,1.021
319.750,1.021
319.780,1.022
319.810,1.017
319.840,1.021
319.870,1.022
319.900,1.020
319.930,1.019
319.960,1.021
319.990,1.018
320.020,1.020
320.050,1.024
320.080,1.019
320.110,1.022
320.140,1.019
320.170,1.016
320.200,1.021
320.230,1.025
320.260,1.019
320.290,1.020
320.320,1.020
320.350,1.024
320.380,1.022
320.410,1.023
320.440,1.018
320.470,1.020
320.500,1.022
320.530,1.024
320.560,1.021
320.590,1.021
320.620,1.019
320.650,1.023
320.680,1.019
320.710,1.026
320.740,1.017
320.770,1.018
320.800,1.022
320.830,1.025
320.860,1.024
320.890,1.024
320.920,1.021
320.950,1.014
320.980,1.024
321.010,1.022
321.040,1.020
321.070,1.023
321.100,1.023
321.130,1.021
321.160,1.012
321.190,1.009
321.220,1.013
321.250,1.021
321.280,1.024
321.310,1.025
321.340,1.017
321.370,1.025
321.400,1.028
321.430,1.023
321.460,1.024
321.490,1.021
321.520,1.020
321.550,1.024
321.580,1.022
321.610,1.023
321.640,1.024
321.670,1.025
321.700,1.016
321.730,1.020
321.760,1.024
321.790,1.018
321.820,1.019
321.850,1.021
321.880,1.022
321.910,1.025
321.940,1.024
321.970,1.025
322.000,1.021
322.030,1.025
322.060,1.023
322.090,1.019
322.120,1.022
322.150,1.020
322.180,1.021
322.210,1.025
322.240,1.021
322.270,1.030
322.300,1.021
322.330,1.020
322.360,1.020
322.390,1.021
322.420,1.021
322.450,1.022
322.480,1.025
322.510,1.015
322.540,1.022
322.570,1.021
322.600,1.019
322.630,1.025
322.660,1.021
322.690,1.017
322.720,1.020
322.750,1.020
322.780,1.019
322.810,1.014
322.840,1.017
322.870,1.024
322.900,1.027
322.930,1.022
322.960,1.021
322.990,1.018
323.020,1.026
323.050,1.022
323.080,1.019
323.110,1.019
323.140,1.016
323.170,1.021
323.200,1.027
323.230,1.015
323.260,1.020
323.290,1.023
323.320,1.019
323.350,1.021
323.380,1.025
323.410,1.023
323.440,1.025
323.470,1.020
323.500,1.021
323.530,1.018
323.560,1.020
323.590,1.023
323.620,1.021
323.650,1.019
323.680,1.019
323.710,1.023
323.740,1.021
323.770,1.020
323.800,1.025
323.830,1.019
323.860,1.019
323.890,1.022
323.920,1.022
323.950,1.023
323.980,1.021
324.010,1.024
324.040,1.016
324.070,1.022
324.100,1.021
324.130,1.021
324.160,1.021
324.190,1.021
324.220,1.020
324.250,1.022
324.280,1.021
324.310,1.020
324.340,1.019
324.370,1.026
324.400,1.023
324.430,1.023
324.460,1.023
324.490,1.021
324.520,1.023
324.550,1.020
324.580,1.025
324.610,1.020
324.640,1.021
324.670,1.024
324.700,1.021
324.730,1.022
324.760,1.023
324.790,1.021
324.820,1.018
324.850,1.024
324.880,1.025
324.910,1.019
324.940,1.022
324.970,1.019
325.000,1.021
325.030,1.023
325.060,1.021
325.090,1.020
325.120,1.020
325.150,1.021
325.180,1.025
325.210,1.022
325.240,1.024
325.270,1.021
325.300,1.026
325.330,1.020
325.360,1.025
325.390,1.025
325.420,1.023
325.450,1.019
325.480,1.017
325.510,1.018
325.540,1.019
325.570,1.023
325.600,1.026
325.630,1.029
325.660,1.016
325.690,1.025
325.720,1.021
325.750,1.021
325.780,1.021
325.810,1.021
325.840,1.022
325.870,1.023
325.900,1.021
325.930,1.022
325.960,1.021
325.990,1.022
326.020,1.024
326.050,1.023
326.080,1.026
326.110,1.022
326.140,1.023
326.170,1.019
326.200,1.025
326.230,1.020
326.260,1.023
326.290,1.019
326.320,1.016
326.350,1.022
326.380,1.022
326.410,1.026
326.440,1.024
326.470,1.027
326.500,1.017
326.530,1.025
326.560,1.024
326.590,1.021
326.620,1.021
326.650,1.021
326.680,1.023
326.710,1.024
326.740,1.018
326.770,1.020
326.800,1.025
326.830,1.028
326.860,1.021
326.890,1.020
326.920,1.021
326.950,1.025
326.980,1.021
327.010,1.020
327.040,1.022
327.070,1.021
327.100,1.023
327.130,1.021
327.160,1.015
327.190,1.020
327.220,1.020
327.250,1.021
327.280,1.024
327.310,1.021
327.340,1.023
327.370,1.020
327.400,1.023
327.430,1.021
327.460,1.019
327.490,1.018
327.520,1.022
327.550,1.024
327.580,1.021
327.610,1.020
327.640,1.020
327.670,1.024
327.700,1.023
327.730,1.019
327.760,1.021
327.790,1.023
327.820,1.024
327.850,1.021
327.880,1.023
327.910,1.023
327.940,1.020
327.970,1.022
328.000,1.022
328.030,1.016
328.060,1.018
328.090,1.027
328.120,1.024
328.150,1.027
328.180,1.026
328.210,1.019
328.240,1.019
328.270,1.024
328.300,1.023
328.330,1.018
328.360,1.019
328.390,1.021
328.420,1.026
328.450,1.021
328.480,1.021
328.510,1.022
328.540,1.021
328.570,1.024
328.600,1.024
328.630,1.021
328.660,1.021
328.690,1.022
328.720,1.021
328.750,1.021
328.780,1.021
328.810,1.026
328.840,1.021
328.870,1.021
328.900,1.015
328.930,1.016
328.960,1.022
328.990,1.022
329.020,1.021
329.050,1.020
329.080,1.022
329.110,1.019
329.140,1.023
329.170,1.021
329.200,1.022
329.230,1.025
329.260,1.021
329.290,1.023
329.320,1.020
329.350,1.021
329.380,1.017
329.410,1.021
329.440,1.023
329.470,1.021
329.500,1.021
329.530,1.022
329.560,1.025
329.590,1.023
329.620,1.025
329.650,1.021
329.680,1.024
329.710,1.021
329.740,1.021
329.770,1.016
329.800,1.020
329.830,1.018
329.860,1.021
329.890,1.020
329.920,1.023
329.950,1.025
329.980,1.018
330.010,1.021
330.040,1.023
330.070,1.021
330.100,1.022
330.130,1.019
330.160,1.022
330.190,1.023
330.220,1.021
330.250,1.017
330.280,1.021
330.310,1.025
330.340,1.021
330.370,1.022
330.400,1.021
330.430,1.021
330.460,1.022
330.490,1.020
330.520,1.021
330.550,1.025
330.580,1.022
330.610,1.027
330.640,1.024
330.670,1.017
330.700,1.024
330.730,1.024
330.760,1.021
330.790,1.023
330.820,1.025
330.850,1.020
330.880,1.019
330.910,1.024
330.940,1.020
330.970,1.021
331.000,1.021
331.030,1.023
331.060,1.026
331.090,1.021
331.120,1.021
331.150,1.021
331.180,1.022
331.210,1.021
331.240,1.022
331.270,1.019
331.300,1.021
331.330,1.025
331.360,1.021
331.390,1.021
331.420,1.018
331.450,1.023
331.480,1.021
331.510,1.025
331.540,1.019
331.570,1.021
331.600,1.023
331.630,1.020
331.660,1.018
331.690,1.024
331.720,1.027
331.750,1.018
331.780,1.025
331.810,1.026
331.840,1.022
331.870,1.020
331.900,1.020
331.930,1.024
331.960,1.024
331.990,1.023
332.020,1.018
332.050,1.023
332.080,1.023
332.110,1.022
332.140,1.022
332.170,1.028
332.200,1.024
332.230,1.025
332.260,1.018
332.290,1.021
332.320,1.028
332.350,1.021
332.380,1.022
332.410,1.021
332.440,1.017
332.470,1.021
332.500,1.020
332.530,1.021
332.560,1.025
332.590,1.025
332.620,1.021
332.650,1.020
332.680,1.027
332.710,1.022
332.740,1.020
332.770,1.022
332.800,1.024
332.830,1.024
332.860,1.020
332.890,1.018
332.920,1.023
332.950,1.022
332.980,1.023
333.010,1.020
333.040,1.021
333.070,1.025
333.100,1.025
333.130,1.019
333.160,1.021
333.190,1.028
333.220,1.023
333.250,1.024
333.280,1.016
333.310,1.016
333.340,1.021
333.370,1.024
333.400,1.026
333.430,1.029
333.460,1.028
333.490,1.014
333.520,1.019
333.550,1.023
333.580,1.024
333.610,1.023
333.640,1.020
333.670,1.023
333.700,1.021
333.730,1.021
333.760,1.026
333.790,1.023
333.820,1.022
333.850,1.022
333.880,1.019
333.910,1.021
333.940,1.019
333.970,1.024
334.000,1.028
334.030,1.022
334.060,1.023
334.090,1.025
334.120,1.021
334.150,1.027
334.180,1.022
334.210,1.017
334.240,1.018
334.270,1.021
334.300,1.015
334.330,1.019
334.360,1.023
334.390,1.021
334.420,1.021
334.450,1.022
334.480,1.021
334.510,1.024
334.540,1.023
334.570,1.022
334.600,1.021
334.630,1.023
334.660,1.022
334.690,1.022
334.720,1.026
334.750,1.020
334.780,1.024
334.810,1.021
334.840,1.016
334.870,1.021
334.900,1.023
334.930,1.020
334.960,1.019
334.990,1.022
335.020,1.025
335.050,1.026
335.080,1.020
335.110,1.017
335.140,1.021
335.170,1.027
335.200,1.020
335.230,1.018
335.260,1.020
335.290,1.021
335.320,1.020
335.350,1.022
335.380,1.024
335.410,1.022
335.440,1.026
335.470,1.021
335.500,1.021
335.530,1.025
335.560,1.023
335.590,1.020
335.620,1.022
335.650,1.021
335.680,1.025
335.710,1.020
335.740,1.014
335.770,1.022
335.800,1.023
335.830,1.024
335.860,1.024
335.890,1.026
335.920,1.015
335.950,1.021
335.980,1.029
336.010,1.021
336.040,1.022
336.070,1.021
336.100,1.022
336.130,1.027
336.160,1.023
336.190,1.020
336.220,1.017
336.250,1.017
336.280,1.018
336.310,1.027
336.340,1.032
336.370,1.026
336.400,1.025
336.430,1.021
336.460,1.023
336.490,1.021
336.520,1.027
336.550,1.018
336.580,1.018
336.610,1.022
336.640,1.021
336.670,1.022
336.700,1.030
336.730,1.027
336.760,1.019
336.790,1.023
336.820,1.025
336.850,1.020
336.880,1.021
336.910,1.021
336.940,1.022
336.970,1.024
337.000,1.022
337.030,1.024
337.060,1.021
337.090,1.022
337.120,1.021
337.150,1.024
337.180,1.023
337.210,1.024
337.240,1.024
337.270,1.029
337.300,1.021
337.330,1.024
337.360,1.020
337.390,1.020
337.420,1.023
337.450,1.022
337.480,1.022
337.510,1.021
337.540,1.025
337.570,1.015
337.600,1.023
337.630,1.025
337.660,1.024
337.690,1.020
337.720,1.018
337.750,1.021
337.780,1.021
337.810,1.021
337.840,1.018
337.870,1.021
337.900,1.025
337.930,1.025
337.960,1.023
337.990,1.023
338.020,1.023
338.050,1.021
338.080,1.023
338.110,1.018
338.140,1.024
338.170,1.021
338.200,1.018
338.230,1.025
338.260,1.024
338.290,1.024
338.320,1.025
338.350,1.030
338.380,1.021
338.410,1.025
338.440,1.023
338.470,1.019
338.500,1.020
338.530,1.022
338.560,1.024
338.590,1.022
338.620,1.021
338.650,1.021
338.680,1.022
338.710,1.022
338.740,1.024
338.770,1.022
338.800,1.020
338.830,1.024
338.860,1.022
338.890,1.022
338.920,1.025
338.950,1.018
338.980,1.026
339.010,1.025
339.040,1.018
339.070,1.024
339.100,1.020
339.130,1.025
339.160,1.026
339.190,1.021
339.220,1.018
339.250,1.021
339.280,1.023
339.310,1.017
339.340,1.020
339.370,1.020
339.400,1.024
339.430,1.026
339.460,1.024
339.490,1.022
339.520,1.021
339.550,1.021
339.580,1.028
339.610,1.024
339.640,1.022
339.670,1.021
339.700,1.021
339.730,1.021
339.760,1.023
339.790,1.021
339.820,1.026
339.850,1.021
339.880,1.025
339.910,1.020
339.940,1.021
339.970,1.023
340.000,1.022
340.030,1.024
340.060,1.025
340.090,1.025
340.120,1.019
340.150,1.024
340.180,1.023
340.210,1.023
340.240,1.024
340.270,1.022
340.300,1.023
340.330,1.023
340.360,1.023
340.390,1.022
340.420,1.022
340.450,1.022
340.480,1.021
340.510,1.022
340.540,1.025
340.570,1.021
340.600,1.024
340.630,1.019
340.660,1.020
340.690,1.022
340.720,1.023
340.750,1.022
340.780,1.026
340.810,1.019
340.840,1.021
340.870,1.023
340.900,1.023
340.930,1.027
340.960,1.024
340.990,1.026
341.020,1.020
341.050,1.024
341.080,1.022
341.110,1.021
341.140,1.023
341.170,1.022
341.200,1.021
341.230,1.021
341.260,1.021
341.290,1.021
341.320,1.020
341.350,1.018
341.380,1.021
341.410,1.022
341.440,1.024
341.470,1.023
341.500,1.025
341.530,1.021
341.560,1.024
341.590,1.019
341.620,1.028
341.650,1.020
341.680,1.025
341.710,1.021
341.740,1.019
341.770,1.027
341.800,1.027
341.830,1.028
341.860,1.022
341.890,1.023
341.920,1.019
341.950,1.021
341.980,1.025
342.010,1.022
342.040,1.023
342.070,1.020
342.100,1.025
342.130,1.025
342.160,1.023
342.190,1.024
342.220,1.023
342.250,1.021
342.280,1.023
342.310,1.023
342.340,1.024
342.370,1.021
342.400,1.020
342.430,1.022
342.460,1.023
342.490,1.021
342.520,1.025
342.550,1.022
342.580,1.020
342.610,1.022
342.640,1.024
342.670,1.027
342.700,1.024
342.730,1.028
342.760,1.018
342.790,1.021
342.820,1.025
342.850,1.022
342.880,1.021
342.910,1.024
342.940,1.025
342.970,1.026
343.000,1.024
343.030,1.023
343.060,1.020
343.090,1.023
343.120,1.021
343.150,1.021
343.180,1.023
343.210,1.024
343.240,1.021
343.270,1.020
343.300,1.025
343.330,1.024
343.360,1.025
343.390,1.022
343.420,1.020
343.450,1.023
343.480,1.025
343.510,1.023
343.540,1.024
343.570,1.023
343.600,1.014
343.630,1.021
343.660,1.026
343.690,1.021
343.720,1.023
343.750,1.025
343.780,1.024
343.810,1.022
343.840,1.022
343.870,1.021
343.900,1.024
343.930,1.022
343.960,1.022
343.990,1.023
344.020,1.025
344.050,1.025
344.080,1.021
344.110,1.023
344.140,1.027
344.170,1.020
344.200,1.024
344.230,1.021
344.260,1.018
344.290,1.023
344.320,1.022
344.350,1.023
344.380,1.023
344.410,1.024
344.440,1.017
344.470,1.020
344.500,1.027
344.530,1.019
344.560,1.021
344.590,1.021
344.620,1.022
344.650,1.024
344.680,1.028
344.710,1.024
344.740,1.023
344.770,1.022
344.800,1.021
344.830,1.023
344.860,1.026
344.890,1.024
344.920,1.028
344.950,1.020
344.980,1.021
345.010,1.020
345.040,1.022
345.070,1.025
345.100,1.024
345.130,1.019
345.160,1.019
345.190,1.025
345.220,1.022
345.250,1.021
345.280,1.021
345.310,1.020
345.340,1.021
345.370,1.024
345.400,1.021
345.430,1.023
345.460,1.024
345.490,1.023
345.520,1.021
345.550,1.021
345.580,1.021
345.610,1.026
345.640,1.022
345.670,1.020
345.700,1.021
345.730,1.026
345.760,1.023
345.790,1.022
345.820,1.025
345.850,1.026
345.880,1.024
345.910,1.026
345.940,1.021
345.970,1.024
346.000,1.023
346.030,1.020
346.060,1.023
346.090,1.021
346.120,1.026
346.150,1.025
346.180,1.027
346.210,1.014
346.240,1.023
346.270,1.024
346.300,1.025
346.330,1.024
346.360,1.022
346.390,1.021
346.420,1.014
346.450,1.041
346.480,1.021
346.510,1.018
346.540,1.017
346.570,1.021
346.600,1.021
346.630,1.022
346.660,1.021
346.690,1.021
346.720,1.023
346.750,1.021
346.780,1.024
346.810,1.023
346.840,1.022
346.870,1.025
346.900,1.023
346.930,1.022
346.960,1.021
346.990,1.027
347.020,1.024
347.050,1.021
347.080,1.020
347.110,1.021
347.140,1.015
347.170,1.021
347.200,1.021
347.230,1.021
347.260,1.026
347.290,1.023
347.320,1.024
347.350,1.027
347.380,1.024
347.410,1.025
347.440,1.020
347.470,1.021
347.500,1.026
347.530,1.022
347.560,1.024
347.590,1.024
347.620,1.026
347.650,1.021
347.680,1.023
347.710,1.021
347.740,1.022
347.770,1.023
347.800,1.021
347.830,1.022
347.860,1.021
347.890,1.025
347.920,1.025
347.950,1.028
347.980,1.018
348.010,1.023
348.040,1.026
348.070,1.024
348.100,1.023
348.130,1.023
348.160,1.022
348.190,1.022
348.220,1.021
348.250,1.018
348.280,1.023
348.310,1.021
348.340,1.021
348.370,1.023
348.400,1.025
348.430,1.022
348.460,1.026
348.490,1.021
348.520,1.023
348.550,1.023
348.580,1.022
348.610,1.023
348.640,1.021
348.670,1.017
348.700,1.021
348.730,1.024
348.760,1.026
348.790,1.022
348.820,1.022
348.850,1.017
348.880,1.022
348.910,1.027
348.940,1.023
348.970,1.023
349.000,1.021
349.030,1.024
349.060,1.024
349.090,1.023
349.120,1.023
349.150,1.021
349.180,1.023
349.210,1.021
349.240,1.025
349.270,1.024
349.300,1.025
349.330,1.024
349.360,1.025
349.390,1.024
349.420,1.022
349.450,1.022
349.480,1.021
349.510,1.024
349.540,1.024
349.570,1.018
349.600,1.022
349.630,1.025
349.660,1.026
349.690,1.027
349.720,1.026
349.750,1.019
349.780,1.026
349.810,1.031
349.840,1.024
349.870,1.021
349.900,1.020
349.930,1.023
349.960,1.023
349.990,1.021
350.020,1.019
350.050,1.021
350.080,1.019
350.110,1.021
350.140,1.019
350.170,1.023
350.200,1.023
350.230,1.026
350.260,1.030
350.290,1.025
350.320,1.023
350.350,1.024
350.380,1.022
350.410,1.020
350.440,1.022
350.470,1.024
350.500,1.026
350.530,1.026
350.560,1.022
350.590,1.022
350.620,1.021
350.650,1.024
350.680,1.021
350.710,1.021
350.740,1.021
350.770,1.023
350.800,1.025
350.830,1.025
350.860,1.024
350.890,1.020
350.920,1.019
350.950,1.020
350.980,1.025
351.010,1.022
351.040,1.023
351.070,1.022
351.100,1.026
351.130,1.023
351.160,1.023
351.190,1.023
351.220,1.021
351.250,1.026
351.280,1.025
351.310,1.023
351.340,1.025
351.370,1.026
351.400,1.016
351.430,1.020
351.460,1.021
351.490,1.025
351.520,1.024
351.550,1.026
351.580,1.024
351.610,1.022
351.640,1.020
351.670,1.023
351.700,1.020
351.730,1.022
351.760,1.024
351.790,1.026
351.820,1.020
351.850,1.021
351.880,1.024
351.910,1.020
351.940,1.025
351.970,1.022
352.000,1.021
352.030,1.023
352.060,1.023
352.090,1.027
352.120,1.021
352.150,1.021
352.180,1.021
352.210,1.020
352.240,1.027
352.270,1.020
352.300,1.022
352.330,1.025
352.360,1.024
352.390,1.025
352.420,1.021
352.450,1.023
352.480,1.024
352.510,1.026
352.540,1.026
352.570,1.022
352.600,1.026
352.630,1.021
352.660,1.028
352.690,1.022
352.720,1.023
352.750,1.029
352.780,1.018
352.810,1.023
352.840,1.024
352.870,1.023
352.900,1.025
352.930,1.021
352.960,1.016
352.990,1.022
353.020,1.026
353.050,1.025
353.080,1.021
353.110,1.019
353.140,1.024
353.170,1.023
353.200,1.024
353.230,1.025
353.260,1.027
353.290,1.024
353.320,1.021
353.350,1.017
353.380,1.019
353.410,1.021
353.440,1.028
353.470,1.021
353.500,1.027
353.530,1.020
353.560,1.028
353.590,1.021
353.620,1.020
353.650,1.023
353.680,1.025
353.710,1.023
353.740,1.023
353.770,1.021
353.800,1.021
353.830,1.025
353.860,1.022
353.890,1.024
353.920,1.023
353.950,1.024
353.980,1.024
354.010,1.024
354.040,1.022
354.070,1.020
354.100,1.019
354.130,1.023
354.160,1.026
354.190,1.021
354.220,1.028
354.250,1.024
354.280,1.027
354.310,1.021
354.340,1.027
354.370,1.019
354.400,1.026
354.430,1.018
354.460,1.020
354.490,1.023
354.520,1.022
354.550,1.023
354.580,1.026
354.610,1.032
354.640,1.018
354.670,1.018
354.700,1.022
354.730,1.022
354.760,1.024
354.790,1.027
354.820,1.024
354.850,1.027
354.880,1.023
354.910,1.019
354.940,1.027
354.970,1.027
355.000,1.017
355.030,1.024
355.060,1.022
355.090,1.017
355.120,1.023
355.150,1.021
355.180,1.020
355.210,1.021
355.240,1.014
355.270,1.013
355.300,1.017
355.330,1.018
355.360,1.021
355.390,1.022
355.420,1.015
355.450,1.013
355.480,1.009
355.510,1.012
355.540,1.015
355.570,1.017
355.600,1.010
355.630,1.021
355.660,1.019
355.690,1.014
355.720,1.023
355.750,1.024
355.780,1.019
355.810,1.020
355.840,1.021
355.870,1.028
355.900,1.014
355.930,1.008
355.960,1.021
355.990,1.023
356.020,1.021
356.050,1.020
356.080,1.025
356.110,1.023
356.140,1.027
356.170,1.016
356.200,1.020
356.230,1.023
356.260,1.020
356.290,1.021
356.320,1.024
356.350,1.023
356.380,1.022
356.410,1.020
356.440,1.024
356.470,1.021
356.500,1.021
356.530,1.020
356.560,1.021
356.590,1.018
356.620,1.018
356.650,1.023
356.680,1.018
356.710,1.025
356.740,1.029
356.770,1.020
356.800,1.021
356.830,1.021
356.860,1.021
356.890,1.021
356.920,1.023
356.950,1.022
356.980,1.021
357.010,1.023
357.040,1.018
357.070,1.022
357.100,1.021
357.130,1.018
357.160,1.018
357.190,1.021
357.220,1.025
357.250,1.021
357.280,1.021
357.310,1.019
357.340,1.019
357.370,1.022
357.400,1.025
357.430,1.020
357.460,1.020
357.490,1.020
357.520,1.021
357.550,1.024
357.580,1.019
357.610,1.023
357.640,1.022
357.670,1.015
357.700,1.024
357.730,1.021
357.760,1.025
357.790,1.021
357.820,1.020
357.850,1.017
357.880,1.019
357.910,1.023
357.940,1.021
357.970,1.021
358.000,1.022
358.030,1.023
358.060,1.021
358.090,1.024
358.120,1.021
358.150,1.021
358.180,1.021
358.210,1.022
358.240,1.024
358.270,1.022
358.300,1.019
358.330,1.023
358.360,1.020
358.390,1.022
358.420,1.018
358.450,1.021
358.480,1.019
358.510,1.021
358.540,1.021
358.570,1.023
358.600,1.017
358.630,1.020
358.660,1.022
358.690,1.020
358.720,1.021
358.750,1.023
358.780,1.029
358.810,1.014
358.840,1.021
358.870,1.021
358.900,1.021
358.930,1.021
358.960,1.019
358.990,1.020
359.020,1.020
359.050,1.020
359.080,1.021
359.110,1.021
359.140,1.019
359.170,1.020
359.200,1.020
359.230,1.021
359.260,1.021
359.290,1.017
359.320,1.019
359.350,1.018
359.380,1.021
359.410,1.016
359.440,1.021
359.470,1.021
359.500,1.021
359.530,1.020
359.560,1.022
359.590,1.016
359.620,1.015
359.650,1.018
359.680,1.024
359.710,1.003
359.740,1.030
359.770,1.030
359.800,1.019
359.830,1.017
359.860,1.021
359.890,1.027
359.920,1.023
359.950,1.017
359.980,1.021
360.010,1.016
360.040,1.021
360.070,1.023
360.100,1.018
360.130,1.026
360.160,1.025
360.190,1.022
360.220,1.021
360.250,1.021
360.280,1.018
360.310,1.021
360.340,1.020
