df_hash,22ZHK4.Z5RDGQ
470.855,1.047
470.885,1.040
470.915,1.045
470.945,1.045
470.975,1.044
471.005,1.045
471.035,1.044
471.065,1.043
471.095,1.044
471.125,1.048
471.155,1.049
471.185,1.042
471.215,1.036
471.245,1.052
471.275,1.053
471.305,1.040
471.335,1.038
471.365,1.042
471.395,1.043
471.425,1.045
471.455,1.042
471.485,1.049
471.515,1.046
471.545,1.045
471.575,1.043
471.605,1.048
471.635,1.050
471.665,1.041
471.695,1.046
471.725,1.047
471.755,1.043
471.785,1.046
471.815,1.045
471.845,1.041
471.875,1.039
471.905,1.050
471.935,1.052
471.965,1.045
471.995,1.039
472.025,1.040
472.055,1.045
472.085,1.048
472.115,1.041
472.145,1.047
472.175,1.050
472.205,1.042
472.235,1.047
472.265,1.047
472.295,1.046
472.325,1.041
472.355,1.045
472.385,1.047
472.415,1.043
472.445,1.046
472.475,1.047
472.505,1.047
472.535,1.040
472.565,1.044
472.595,1.052
472.625,1.046
472.655,1.041
472.685,1.039
472.715,1.045
472.745,1.044
472.775,1.051
472.805,1.043
472.835,1.043
472.865,1.047
472.895,1.044
472.925,1.044
472.955,1.041
472.985,1.042
473.015,1.044
473.045,1.048
473.075,1.042
473.105,1.048
473.135,1.049
473.165,1.038
473.195,1.035
473.225,1.052
473.255,1.051
473.285,1.044
473.315,1.037
473.345,1.039
473.375,1.045
473.405,1.043
473.435,1.041
473.465,1.044
473.495,1.043
473.525,1.045
473.555,1.040
473.585,1.043
473.615,1.043
473.645,1.043
473.675,1.043
473.705,1.043
473.735,1.044
473.765,1.048
473.795,1.049
473.825,1.041
473.855,1.038
473.885,1.054
473.915,1.050
473.945,1.044
473.975,1.039
474.005,1.043
474.035,1.044
474.065,1.049
474.095,1.041
474.125,1.050
474.155,1.048
474.185,1.048
474.215,1.048
474.245,1.045
474.275,1.044
474.305,1.042
474.335,1.045
474.365,1.041
474.395,1.044
474.425,1.047
474.455,1.046
474.485,1.049
474.515,1.036
474.545,1.036
474.575,1.051
474.605,1.052
474.635,1.047
474.665,1.043
474.695,1.047
474.725,1.045
474.755,1.046
474.785,1.043
474.815,1.045
474.845,1.047
474.875,1.047
474.905,1.040
474.935,1.044
474.965,1.048
474.995,1.042
475.025,1.044
475.055,1.042
475.085,1.043
475.115,1.048
475.145,1.045
475.175,1.046
475.205,1.048
475.235,1.038
475.265,1.044
475.295,1.042
475.325,1.039
475.355,1.046
475.385,1.056
475.415,1.042
475.445,1.038
475.475,1.040
475.505,1.043
475.535,1.044
475.565,1.044
475.595,1.048
475.625,1.043
475.655,1.053
475.685,1.051
475.715,1.045
475.745,1.033
475.775,1.029
475.805,1.015
475.835,1.018
475.865,1.040
475.895,1.040
475.925,1.021
475.955,1.049
475.985,1.056
476.015,1.041
476.045,1.040
476.075,1.057
476.105,1.054
476.135,1.044
476.165,1.044
476.195,1.040
476.225,1.039
476.255,1.037
476.285,1.031
476.315,1.035
476.345,1.034
476.375,1.039
476.405,1.035
476.435,1.036
476.465,1.043
476.495,1.042
476.525,1.037
476.555,1.035
476.585,1.039
476.615,1.039
476.645,1.036
476.675,1.031
476.705,1.031
476.735,1.043
476.765,1.031
476.795,1.031
476.825,1.029
476.855,1.034
476.885,1.033
476.915,1.036
476.945,1.038
476.975,1.036
477.005,1.030
477.035,1.076
477.065,1.108
477.095,1.086
477.125,1.063
477.155,1.030
477.185,1.008
477.215,0.976
477.245,0.996
477.275,1.020
477.305,1.033
477.335,1.021
477.365,1.041
477.395,1.062
477.425,1.052
477.455,1.024
477.485,1.011
477.515,1.021
477.545,1.027
477.575,1.028
477.605,1.020
477.635,1.026
477.665,1.036
477.695,1.033
477.725,1.030
477.755,1.024
477.785,1.033
477.815,1.031
477.845,1.029
477.875,1.024
477.905,1.023
477.935,1.037
477.965,1.031
477.995,1.022
478.025,1.043
478.055,1.040
478.085,1.020
478.115,1.017
478.145,0.992
478.175,0.997
478.205,1.003
478.235,1.035
478.265,1.079
478.295,1.060
478.325,1.039
478.355,1.032
478.385,1.034
478.415,1.024
478.445,1.017
478.475,1.015
478.505,1.018
478.535,1.022
478.565,1.025
478.595,1.020
478.625,1.016
478.655,1.036
478.685,1.044
478.715,1.037
478.745,1.030
478.775,1.025
478.805,1.022
478.835,1.020
478.865,1.025
478.895,1.034
478.925,1.032
478.955,1.024
478.985,1.020
479.015,1.023
479.045,1.027
479.075,1.029
479.105,1.023
479.135,1.021
479.165,1.025
479.195,1.025
479.225,1.014
479.255,1.013
479.285,1.029
479.315,1.040
479.345,1.031
479.375,1.019
479.405,1.017
479.435,1.021
479.465,1.021
479.495,1.021
479.525,1.022
479.555,1.021
479.585,1.021
479.615,1.026
479.645,1.029
479.675,1.022
479.705,1.019
479.735,1.025
479.765,1.021
479.795,1.023
479.825,1.020
479.855,1.021
479.885,1.018
479.915,1.025
479.945,1.032
479.975,1.026
480.005,1.017
480.035,0.999
480.065,0.993
480.095,0.989
480.125,1.002
480.155,1.022
480.185,1.048
480.215,1.054
480.245,1.044
480.275,1.025
480.305,1.013
480.335,1.012
480.365,1.014
480.395,1.021
480.425,1.017
480.455,1.020
480.485,1.013
480.515,1.016
480.545,1.024
480.575,1.028
480.605,1.019
480.635,1.015
480.665,1.005
480.695,1.012
480.725,1.018
480.755,1.022
480.785,1.018
480.815,1.017
480.845,1.016
480.875,1.016
480.905,1.021
480.935,1.022
480.965,1.014
480.995,1.013
481.025,1.014
481.055,1.020
481.085,1.021
481.115,1.009
481.145,1.002
481.175,1.015
481.205,1.025
481.235,1.025
481.265,1.016
481.295,1.009
481.325,1.016
481.355,1.020
481.385,1.020
481.415,1.012
481.445,1.015
481.475,1.022
481.505,1.018
481.535,1.021
481.565,1.027
481.595,1.019
481.625,1.015
481.655,1.015
481.685,1.009
481.715,1.024
481.745,1.019
481.775,1.020
481.805,1.013
481.835,1.017
481.865,1.021
481.895,1.010
481.925,1.010
481.955,1.014
481.985,1.028
482.015,1.033
482.045,1.017
482.075,1.007
482.105,1.013
482.135,1.017
482.165,1.016
482.195,1.020
482.225,1.018
482.255,1.019
482.285,1.022
482.315,1.027
482.345,1.021
482.375,1.031
482.405,1.020
482.435,1.006
482.465,1.008
482.495,1.019
482.525,1.034
482.555,1.028
482.585,1.020
482.615,1.014
482.645,1.016
482.675,1.020
482.705,1.005
482.735,1.026
482.765,1.030
482.795,1.022
482.825,1.024
482.855,1.005
482.885,1.014
482.915,1.014
482.945,1.018
482.975,1.025
483.005,1.025
483.035,1.018
483.065,1.018
483.095,1.023
483.125,1.019
483.155,1.022
483.185,1.027
483.215,1.018
483.245,1.012
483.275,1.023
483.305,1.032
483.335,1.029
483.365,1.023
483.395,1.018
483.425,1.022
483.455,1.023
483.485,1.022
483.515,1.021
483.545,1.019
483.575,1.018
483.605,1.023
483.635,1.029
483.665,1.026
483.695,1.024
483.725,1.027
483.755,1.016
483.785,1.015
483.815,1.025
483.845,1.027
483.875,1.020
483.905,1.019
483.935,1.028
483.965,1.032
483.995,1.017
484.025,1.006
484.055,1.033
484.085,1.022
484.115,1.010
484.145,1.004
484.175,1.013
484.205,1.026
484.235,1.023
484.265,1.024
484.295,1.023
484.325,1.027
484.355,1.017
484.385,1.019
484.415,1.038
484.445,1.047
484.475,1.027
484.505,1.015
484.535,1.008
484.565,1.020
484.595,1.028
484.625,1.034
484.655,1.029
484.685,1.021
484.715,1.010
484.745,1.017
484.775,1.028
484.805,1.022
484.835,1.016
484.865,1.021
484.895,1.024
484.925,1.030
484.955,1.020
484.985,1.014
485.015,1.014
485.045,1.022
485.075,1.017
485.105,1.009
485.135,1.013
485.165,1.012
485.195,1.015
485.225,1.019
485.255,1.017
485.285,1.024
485.315,1.019
485.345,1.015
485.375,1.014
485.405,1.016
485.435,1.014
485.465,1.014
485.495,1.020
485.525,1.021
485.555,1.021
485.585,1.024
485.615,1.027
485.645,1.025
485.675,1.032
485.705,1.026
485.735,1.022
485.765,1.019
485.795,1.021
485.825,1.022
485.855,1.030
485.885,1.027
485.915,1.019
485.945,1.019
485.975,1.013
486.005,1.014
486.035,1.015
486.065,1.017
486.095,1.019
486.125,1.030
486.155,1.023
486.185,1.013
486.215,1.019
486.245,1.022
486.275,1.019
486.305,1.020
486.335,1.030
486.365,1.024
486.395,1.019
486.425,1.017
486.455,1.022
486.485,1.033
486.515,1.029
486.545,1.029
486.575,1.035
486.605,1.038
486.635,1.039
486.665,1.035
486.695,1.031
486.725,1.036
486.755,1.036
486.785,1.038
486.815,1.032
486.845,1.031
486.875,1.030
486.905,1.032
486.935,1.029
486.965,1.020
486.995,1.026
487.025,1.034
487.055,1.040
487.085,1.040
487.115,1.055
487.145,1.048
487.175,1.065
487.205,1.045
487.235,1.036
487.265,1.040
487.295,1.048
487.325,1.071
487.355,1.060
487.385,1.040
487.415,1.040
487.445,1.050
487.475,1.061
487.505,1.063
487.535,1.057
487.565,1.076
487.595,1.070
487.625,1.058
487.655,1.056
487.685,1.079
487.715,1.074
487.745,1.063
487.775,1.055
487.805,1.068
487.835,1.066
487.865,1.059
487.895,1.062
487.925,1.060
487.955,1.055
487.985,1.062
488.015,1.064
488.045,1.069
488.075,1.070
488.105,1.066
488.135,1.053
488.165,1.062
488.195,1.059
488.225,1.059
488.255,1.074
488.285,1.090
488.315,1.082
488.345,1.067
488.375,1.074
488.405,1.080
488.435,1.077
488.465,1.060
488.495,1.059
488.525,1.041
488.555,1.042
488.585,1.048
488.615,1.048
488.645,1.031
488.675,1.043
488.705,1.017
488.735,1.010
488.765,1.018
488.795,1.040
488.825,1.030
488.855,1.021
488.885,1.018
488.915,1.015
488.945,1.029
488.975,1.042
489.005,1.037
489.035,1.049
489.065,1.042
489.095,1.024
489.125,1.011
489.155,1.021
489.185,1.026
489.215,1.020
489.245,1.017
489.275,1.027
489.305,0.996
489.335,0.988
489.365,1.003
489.395,1.007
489.425,1.008
489.455,1.019
489.485,1.019
489.515,1.017
489.545,1.024
489.575,1.028
489.605,1.021
489.635,1.025
489.665,1.021
489.695,1.019
489.725,1.016
489.755,1.010
489.785,1.007
489.815,1.010
489.845,0.998
489.875,1.000
489.905,1.017
489.935,1.021
489.965,1.016
489.995,1.016
490.025,1.023
490.055,1.014
490.085,1.002
490.115,1.011
490.145,1.014
490.175,1.014
490.205,1.007
490.235,1.003
490.265,1.004
490.295,1.014
490.325,1.020
490.355,1.012
490.385,1.010
490.415,1.023
490.445,1.026
490.475,1.014
490.505,1.008
490.535,1.013
490.565,1.021
490.595,1.000
490.625,1.004
490.655,1.015
490.685,1.014
490.715,1.014
490.745,1.011
490.775,1.010
490.805,1.016
490.835,1.021
490.865,1.008
490.895,1.017
490.925,1.012
490.955,1.010
490.985,1.009
491.015,1.012
491.045,1.014
491.075,1.014
491.105,1.012
491.135,1.008
491.165,1.012
491.195,1.009
491.225,1.009
491.255,1.016
491.285,1.027
491.315,1.019
491.345,1.003
491.375,1.012
491.405,1.010
491.435,1.010
491.465,1.000
491.495,1.014
491.525,1.016
491.555,1.018
491.585,1.013
491.615,1.013
491.645,1.017
491.675,1.011
491.705,1.010
491.735,1.010
491.765,1.014
491.795,1.011
491.825,1.007
491.855,1.018
491.885,1.017
491.915,1.015
491.945,1.019
491.975,1.014
492.005,1.011
492.035,1.013
492.065,1.011
492.095,1.006
492.125,1.010
492.155,1.016
492.185,1.011
492.215,1.012
492.245,1.013
492.275,1.013
492.305,1.014
492.335,1.011
492.365,1.012
492.395,1.014
492.425,1.018
492.455,1.006
492.485,1.016
492.515,1.006
492.545,1.017
492.575,1.015
492.605,1.010
492.635,1.006
492.665,1.010
492.695,1.026
492.725,1.012
492.755,1.007
492.785,1.014
492.815,1.023
492.845,1.027
492.875,1.000
492.905,1.005
492.935,1.027
492.965,1.012
492.995,1.017
493.025,1.029
493.055,0.999
493.085,0.982
493.115,0.961
493.145,0.967
493.175,1.005
493.205,1.022
493.235,1.030
493.265,1.035
493.295,1.034
493.325,1.044
493.355,1.010
493.385,1.005
493.415,1.005
493.445,1.001
493.475,1.002
493.505,0.999
493.535,1.006
493.565,1.007
493.595,1.004
493.625,1.004
493.655,1.008
493.685,1.009
493.715,1.005
493.745,1.002
493.775,0.998
493.805,1.008
493.835,1.001
493.865,1.003
493.895,0.999
493.925,0.999
493.955,1.002
493.985,1.008
494.015,1.008
494.045,1.001
494.075,1.007
494.105,1.006
494.135,1.002
494.165,1.003
494.195,1.004
494.225,1.003
494.255,1.006
494.285,1.005
494.315,1.008
494.345,1.006
494.375,1.003
494.405,0.998
494.435,1.000
494.465,1.002
494.495,1.008
494.525,1.003
494.555,1.004
494.585,1.002
494.615,1.000
494.645,1.007
494.675,1.001
494.705,1.008
494.735,1.006
494.765,0.998
494.795,1.002
494.825,1.004
494.855,1.005
494.885,1.000
494.915,1.000
494.945,1.005
494.975,1.003
495.005,1.007
495.035,1.006
495.065,1.018
495.095,1.026
495.125,1.030
495.155,1.028
495.185,1.021
495.215,1.022
495.245,1.005
495.275,0.989
495.305,0.971
495.335,0.976
495.365,0.987
495.395,1.000
495.425,1.006
495.455,1.010
495.485,1.013
495.515,1.010
495.545,1.010
495.575,1.009
495.605,1.002
495.635,1.000
495.665,1.006
495.695,1.015
495.725,1.013
495.755,1.007
495.785,1.004
495.815,1.007
495.845,1.007
495.875,1.003
495.905,1.005
495.935,1.007
495.965,1.009
495.995,1.011
496.025,1.009
496.055,1.008
496.085,1.013
496.115,1.014
496.145,1.010
496.175,1.002
496.205,1.006
496.235,1.008
496.265,1.016
496.295,1.012
496.325,1.009
496.355,1.007
496.385,1.011
496.415,1.004
496.445,1.003
496.475,1.001
496.505,1.008
496.535,1.012
496.565,1.011
496.595,1.007
496.625,1.012
496.655,1.014
496.685,1.011
496.715,1.011
496.745,1.010
496.775,1.012
496.805,1.006
496.835,1.006
496.865,1.016
496.895,1.018
496.925,1.014
496.955,1.008
496.985,1.011
497.015,1.009
497.045,1.006
497.075,1.010
497.105,1.012
497.135,1.015
497.165,1.012
497.195,1.011
497.225,1.012
497.255,1.011
497.285,1.006
497.315,1.008
497.345,1.011
497.375,1.010
497.405,1.009
497.435,1.010
497.465,1.007
497.495,1.019
497.525,1.011
497.555,1.013
497.585,1.012
497.615,1.014
497.645,1.013
497.675,1.003
497.705,1.007
497.735,1.018
497.765,1.014
497.795,1.017
497.825,1.013
497.855,1.009
497.885,1.009
497.915,1.013
497.945,1.009
497.975,1.014
498.005,1.014
498.035,1.008
498.065,1.010
498.095,1.008
498.125,1.015
498.155,1.020
498.185,1.020
498.215,1.002
498.245,1.010
498.275,1.029
498.305,1.041
498.335,1.032
498.365,0.987
498.395,0.987
498.425,1.014
498.455,1.042
498.485,1.036
498.515,1.020
498.545,0.995
498.575,0.998
498.605,1.051
498.635,1.062
498.665,1.031
498.695,1.011
498.725,1.004
498.755,1.027
498.785,1.066
498.815,1.078
498.845,1.029
498.875,0.989
498.905,0.992
498.935,1.046
498.965,1.040
498.995,1.016
499.025,1.001
499.055,0.999
499.085,0.994
499.115,1.021
499.145,1.033
499.175,1.026
499.205,1.014
499.235,1.010
499.265,0.982
499.295,0.980
499.325,0.992
499.355,1.023
499.385,1.053
499.415,1.036
499.445,1.010
499.475,0.984
499.505,1.006
499.535,1.048
499.565,1.060
499.595,1.031
499.625,1.013
499.655,1.011
499.685,1.018
499.715,1.052
499.745,1.050
499.775,1.031
499.805,1.004
499.835,1.018
499.865,1.021
499.895,1.020
499.925,1.023
499.955,1.048
499.985,1.029
500.015,1.033
500.045,1.033
500.075,1.037
500.105,1.047
500.135,1.031
500.165,1.033
500.195,1.034
500.225,1.050
500.255,1.045
500.285,1.032
500.315,1.040
500.345,1.032
500.375,1.016
500.405,1.033
500.435,1.051
500.465,1.065
500.495,1.071
500.525,1.061
500.555,1.053
500.585,1.039
500.615,1.028
500.645,1.029
500.675,1.037
500.705,1.029
500.735,1.040
500.765,1.067
500.795,1.061
500.825,1.053
500.855,1.060
500.885,1.050
500.915,1.041
500.945,1.032
500.975,1.036
501.005,1.045
501.035,1.049
501.065,1.048
501.095,1.038
501.125,1.043
501.155,1.045
501.185,1.046
501.215,1.039
501.245,1.044
501.275,1.053
501.305,1.050
501.335,1.058
501.365,1.062
501.395,1.054
501.425,1.040
501.455,1.031
501.485,1.033
501.515,1.043
501.545,1.046
501.575,1.054
501.605,1.059
501.635,1.054
501.665,1.044
501.695,1.040
501.725,1.040
501.755,1.048
501.785,1.058
501.815,1.057
501.845,1.046
501.875,1.045
501.905,1.042
501.935,1.037
501.965,1.054
501.995,1.049
502.025,1.051
502.055,1.050
502.085,1.042
502.115,1.044
502.145,1.043
502.175,1.045
502.205,1.053
502.235,1.059
502.265,1.044
502.295,1.047
502.325,1.041
502.355,1.046
502.385,1.042
502.415,1.044
502.445,1.046
502.475,1.058
502.505,1.058
502.535,1.052
502.565,1.051
502.595,1.054
502.625,1.050
502.655,1.048
502.685,1.045
502.715,1.045
502.745,1.053
502.775,1.054
502.805,1.048
502.835,1.056
502.865,1.057
502.895,1.055
502.925,1.057
502.955,1.057
502.985,1.049
503.015,1.050
503.045,1.053
503.075,1.056
503.105,1.061
503.135,1.067
503.165,1.086
503.195,1.070
503.225,1.029
503.255,1.006
503.285,0.987
503.315,1.000
503.345,1.054
503.375,1.120
503.405,1.128
503.435,1.084
503.465,1.004
503.495,0.996
503.525,1.014
503.555,1.033
503.585,1.054
503.615,1.077
503.645,1.079
503.675,1.060
503.705,1.041
503.735,1.007
503.765,0.985
503.795,0.979
503.825,1.012
503.855,1.053
503.885,1.076
503.915,1.095
503.945,1.065
503.975,1.018
504.005,0.986
504.035,1.003
504.065,1.025
504.095,1.008
504.125,1.013
504.155,1.021
504.185,1.016
504.215,1.011
504.245,1.021
504.275,1.018
504.305,1.018
504.335,1.039
504.365,1.033
504.395,1.039
504.425,1.050
504.455,1.020
504.485,1.003
504.515,1.011
504.545,1.012
504.575,1.012
504.605,1.004
504.635,0.997
504.665,1.016
504.695,1.021
504.725,1.012
504.755,1.021
504.785,1.033
504.815,1.021
504.845,1.011
504.875,1.013
504.905,1.017
504.935,1.018
504.965,1.015
504.995,1.011
505.025,1.012
505.055,1.019
505.085,1.016
505.115,1.018
505.145,1.014
505.175,1.018
505.205,1.018
505.235,1.011
505.265,1.015
505.295,1.021
505.325,1.017
505.355,1.020
505.385,1.008
505.415,1.013
505.445,1.019
505.475,1.021
505.505,1.022
505.535,1.017
505.565,1.015
505.595,1.019
505.625,1.021
505.655,1.021
505.685,1.018
505.715,1.007
505.745,1.021
505.775,1.021
505.805,1.018
505.835,1.014
505.865,1.012
505.895,1.023
505.925,1.036
505.955,0.999
505.985,1.004
506.015,1.033
506.045,1.031
506.075,1.024
506.105,1.041
506.135,1.033
506.165,1.030
506.195,1.018
506.225,1.014
506.255,1.026
506.285,1.017
506.315,1.007
506.345,1.007
506.375,1.023
506.405,1.027
506.435,1.028
506.465,1.028
506.495,1.021
506.525,1.026
506.555,1.021
506.585,1.018
506.615,1.010
506.645,1.013
506.675,1.012
506.705,1.006
506.735,1.026
506.765,1.039
506.795,1.042
506.825,1.027
506.855,1.017
506.885,1.037
506.915,1.025
506.945,1.009
506.975,1.013
507.005,1.030
507.035,1.041
507.065,1.023
507.095,1.003
507.125,1.010
507.155,1.031
507.185,1.038
507.215,1.025
507.245,1.022
507.275,1.025
507.305,1.029
507.335,1.021
507.365,1.023
507.395,1.033
507.425,1.033
507.455,1.033
507.485,1.043
507.515,1.057
507.545,1.026
507.575,1.037
507.605,1.034
507.635,1.033
507.665,1.018
507.695,1.014
507.725,1.009
507.755,1.013
507.785,1.019
507.815,1.017
507.845,1.029
507.875,1.033
507.905,1.017
507.935,1.019
507.965,1.020
507.995,1.024
508.025,1.012
508.055,1.008
508.085,1.008
508.115,1.012
508.145,1.027
508.175,1.030
508.205,1.029
508.235,1.025
508.265,1.027
508.295,1.025
508.325,1.042
508.355,1.040
508.385,1.036
508.415,1.042
508.445,1.050
508.475,1.048
508.505,1.033
508.535,1.036
508.565,1.030
508.595,1.027
508.625,1.035
508.655,1.021
508.685,1.016
508.715,1.023
508.745,1.025
508.775,1.029
508.805,1.014
508.835,1.022
508.865,1.021
508.895,1.027
508.925,1.037
508.955,1.037
508.985,1.042
509.015,1.046
509.045,1.050
509.075,1.044
509.105,1.041
509.135,1.040
509.165,1.043
509.195,1.034
509.225,1.018
509.255,1.017
509.285,1.021
509.315,1.031
509.345,1.024
509.375,1.035
509.405,1.021
509.435,0.977
509.465,0.950
509.495,0.969
509.525,0.995
509.555,0.999
509.585,0.984
509.615,0.994
509.645,0.997
509.675,1.041
509.705,1.040
509.735,1.035
509.765,1.027
509.795,1.047
509.825,1.061
509.855,1.041
509.885,1.037
509.915,1.037
509.945,0.989
509.975,0.971
510.005,0.989
510.035,0.973
510.065,0.939
510.095,0.947
510.125,0.927
510.155,0.945
510.185,0.985
510.215,1.043
510.245,1.034
510.275,1.012
510.305,1.016
510.335,1.015
510.365,1.000
510.395,0.974
510.425,1.005
510.455,0.993
510.485,1.003
510.515,1.026
510.545,1.020
510.575,1.021
510.605,1.047
510.635,1.041
510.665,1.021
510.695,1.020
510.725,1.024
510.755,1.021
510.785,1.006
510.815,0.988
510.845,0.999
510.875,1.013
510.905,1.028
510.935,0.997
510.965,1.001
510.995,0.975
511.025,0.979
511.055,0.976
511.085,0.983
511.115,1.000
511.145,1.000
511.175,1.006
511.205,1.004
511.235,0.999
511.265,1.000
511.295,1.003
511.325,0.987
511.355,0.980
511.385,1.012
511.415,1.021
511.445,1.016
511.475,0.995
511.505,0.997
511.535,0.968
511.565,0.983
511.595,1.021
511.625,1.055
511.655,1.071
511.685,1.057
511.715,1.045
511.745,1.023
511.775,1.032
511.805,1.035
511.835,1.044
511.865,1.026
511.895,1.018
511.925,0.993
511.955,0.977
511.985,0.974
512.015,0.995
512.045,0.986
512.075,0.979
512.105,0.960
512.135,0.968
512.165,0.983
512.195,1.027
512.225,1.034
512.255,1.052
512.285,1.063
512.315,1.054
512.345,1.018
512.375,1.006
512.405,0.999
512.435,1.005
512.465,1.011
512.495,1.026
512.525,1.027
512.555,1.007
512.585,0.974
512.615,0.978
512.645,0.991
512.675,0.984
512.705,0.971
512.735,0.988
512.765,1.021
512.795,1.033
512.825,0.996
512.855,0.965
512.885,0.971
512.915,0.995
512.945,1.025
512.975,1.054
513.005,1.029
513.035,0.996
513.065,0.983
513.095,0.971
513.125,0.994
513.155,1.007
513.185,1.002
513.215,1.000
513.245,1.013
513.275,1.019
513.305,1.026
513.335,1.021
513.365,1.010
513.395,1.011
513.425,1.003
513.455,0.993
513.485,1.003
513.515,1.015
513.545,1.017
513.575,1.005
513.605,1.006
513.635,1.011
513.665,1.009
513.695,1.015
513.725,1.003
513.755,0.995
513.785,1.006
513.815,1.008
513.845,1.002
513.875,1.001
513.905,1.002
513.935,1.002
513.965,1.003
513.995,1.016
514.025,1.008
514.055,1.001
514.085,1.007
514.115,1.007
514.145,1.010
514.175,1.001
514.205,1.007
514.235,1.010
514.265,1.009
514.295,1.006
514.325,1.010
514.355,1.005
514.385,0.999
514.415,1.002
514.445,1.004
514.475,1.006
514.505,1.001
514.535,1.005
514.565,1.002
514.595,1.017
514.625,1.016
514.655,1.006
514.685,1.005
514.715,1.004
514.745,1.004
514.775,0.999
514.805,1.002
514.835,1.006
514.865,1.011
