df_hash,22ZHK4.Z7HMM1
168.947,109
168.972,47
168.997,51
169.022,93
169.047,141
169.072,172
169.097,180
169.122,174
169.147,164
169.172,158
169.197,153
169.222,140
169.247,110
169.272,67
169.297,28
169.322,0
169.347,-25
169.372,-58
169.397,-94
169.422,-115
169.447,-110
169.472,-97
169.497,-101
169.522,-113
169.547,-82
169.572,43
169.597,258
169.622,486
169.647,641
169.672,700
169.697,712
169.722,748
169.747,840
169.772,973
169.797,1122
169.822,1279
169.847,1436
169.872,1559
169.897,1604
169.922,1569
169.947,1506
169.972,1482
169.997,1508
170.022,1520
170.047,1448
170.072,1290
170.097,1130
170.122,1066
170.147,1121
170.172,1222
170.197,1253
170.222,1138
170.247,873
170.272,512
170.297,135
170.322,-188
170.347,-418
170.372,-548
170.397,-607
170.422,-633
170.447,-651
170.472,-655
170.497,-627
170.522,-565
170.547,-487
170.572,-424
170.597,-401
170.622,-433
170.647,-529
170.672,-690
170.697,-895
170.722,-1113
170.747,-1314
170.772,-1496
170.797,-1675
170.822,-1856
170.847,-2000
170.872,-2040
170.897,-1929
170.922,-1687
170.947,-1387
170.972,-1109
170.997,-885
171.022,-691
171.047,-478
171.072,-204
171.097,144
171.122,551
171.147,973
171.172,1341
171.197,1590
171.222,1687
171.247,1654
171.272,1557
171.297,1450
171.322,1352
171.347,1247
171.372,1132
171.397,1034
171.422,987
171.447,994
171.472,1011
171.497,984
171.522,901
171.547,796
171.572,711
171.597,655
171.622,596
171.647,510
171.672,412
171.697,340
171.722,316
171.747,326
171.772,339
171.797,351
171.822,389
171.847,476
171.872,598
171.897,705
171.922,754
171.947,747
171.972,724
171.997,725
172.022,770
172.047,857
172.072,974
172.097,1100
172.122,1198
172.147,1212
172.172,1099
172.197,860
172.222,540
172.247,199
172.272,-126
172.297,-429
172.322,-699
172.347,-902
172.372,-990
172.397,-948
172.422,-824
172.447,-704
172.472,-658
172.497,-682
172.522,-713
172.547,-668
172.572,-513
172.597,-276
172.622,-23
172.647,186
172.672,329
172.697,414
172.722,462
172.747,482
172.772,466
172.797,404
172.822,293
172.847,154
172.872,19
172.897,-83
172.922,-150
172.947,-194
172.972,-231
172.997,-254
173.022,-238
173.047,-164
173.072,-45
173.097,83
173.122,186
173.147,255
173.172,306
173.197,357
173.222,405
173.247,438
173.272,452
173.297,462
173.322,485
173.347,516
173.372,532
173.397,513
173.422,464
173.447,410
173.472,370
173.497,341
173.522,303
173.547,240
173.572,154
173.597,66
173.622,4
173.647,-8
173.672,43
173.697,154
173.722,296
173.747,429
173.772,523
173.797,573
173.822,595
173.847,606
173.872,610
173.897,601
173.922,584
173.947,569
173.972,566
173.997,573
174.022,578
174.047,583
174.072,602
174.097,657
174.122,753
174.147,873
174.172,989
174.197,1080
174.222,1138
174.247,1163
174.272,1163
174.297,1140
174.322,1090
174.347,998
174.372,840
174.397,601
174.422,291
174.447,-55
174.472,-399
174.497,-720
174.522,-1011
174.547,-1256
174.572,-1427
174.597,-1499
174.622,-1474
174.647,-1391
174.672,-1289
174.697,-1181
174.722,-1048
174.747,-872
174.772,-661
174.797,-440
174.822,-232
174.847,-43
174.872,129
174.897,279
174.922,402
174.947,500
174.972,586
174.997,655
175.022,688
175.047,673
175.072,635
175.097,635
175.122,713
175.147,847
175.172,967
175.197,1013
175.222,984
175.247,927
175.272,882
175.297,849
175.322,802
175.347,736
175.372,673
175.397,646
175.422,665
175.447,713
175.472,761
175.497,785
175.522,775
175.547,741
175.572,710
175.597,711
175.622,746
175.647,774
175.672,745
175.697,642
175.722,502
175.747,371
175.772,259
175.797,133
175.822,-39
175.847,-248
175.872,-464
175.897,-681
175.922,-929
175.947,-1231
175.972,-1558
175.997,-1851
176.022,-2074
176.047,-2241
176.072,-2381
176.097,-2489
176.122,-2535
176.147,-2510
176.172,-2430
176.197,-2276
176.222,-1938
176.247,-1267
176.272,-232
176.297,988
176.322,2083
176.347,2808
176.372,3132
176.397,3200
176.422,3171
176.447,3101
176.472,2966
176.497,2756
176.522,2518
176.547,2310
176.572,2134
176.597,1946
176.622,1712
176.647,1449
176.672,1204
176.697,999
176.722,814
176.747,609
176.772,373
176.797,128
176.822,-86
176.847,-242
176.872,-337
176.897,-389
176.922,-425
176.947,-457
176.972,-473
176.997,-450
177.022,-378
177.047,-282
177.072,-202
177.097,-146
177.122,-87
177.147,4
177.172,121
177.197,215
177.222,245
177.247,213
177.272,161
177.297,119
177.322,86
177.347,43
177.372,-5
177.397,-43
177.422,-63
177.447,-92
177.472,-154
177.497,-242
177.522,-318
177.547,-354
177.572,-362
177.597,-371
177.622,-379
177.647,-350
177.672,-259
177.697,-138
177.722,-59
177.747,-67
177.772,-128
177.797,-158
177.822,-94
177.847,61
177.872,257
177.897,440
177.922,588
177.947,694
177.972,748
177.997,727
178.022,616
178.047,416
178.072,157
178.097,-111
178.122,-332
178.147,-459
178.172,-468
178.197,-374
178.222,-209
178.247,1
178.272,245
178.297,517
178.322,800
178.347,1072
178.372,1321
178.397,1556
178.422,1785
178.447,1988
178.472,2125
178.497,2167
178.522,2127
178.547,2052
178.572,1988
178.597,1950
178.622,1922
178.647,1877
178.672,1780
178.697,1580
178.722,1223
178.747,699
178.772,71
178.797,-538
178.822,-1024
178.847,-1350
178.872,-1552
178.897,-1677
178.922,-1736
178.947,-1716
178.972,-1628
178.997,-1526
179.022,-1467
179.047,-1457
179.072,-1437
179.097,-1337
179.122,-1138
179.147,-890
179.172,-670
179.197,-523
179.222,-443
179.247,-392
179.272,-324
179.297,-203
179.322,-20
179.347,207
179.372,429
179.397,590
179.422,671
179.447,700
179.472,731
179.497,793
179.522,855
179.547,850
179.572,724
179.597,478
179.622,170
179.647,-114
179.672,-307
179.697,-384
179.722,-368
179.747,-310
179.772,-246
179.797,-175
179.822,-59
179.847,120
179.872,328
179.897,481
179.922,508
179.947,421
179.972,308
179.997,261
180.022,301
180.047,368
180.072,392
180.097,365
180.122,358
180.147,449
180.172,654
180.197,900
180.222,1086
180.247,1149
180.272,1102
180.297,1011
180.322,940
180.347,918
180.372,935
180.397,966
180.422,988
180.447,986
180.472,953
180.497,890
180.522,807
180.547,721
180.572,650
180.597,595
180.622,547
180.647,494
180.672,430
180.697,360
180.722,287
180.747,209
180.772,127
180.797,48
180.822,-18
180.847,-79
180.872,-158
180.897,-276
180.922,-423
180.947,-550
180.972,-596
180.997,-530
181.022,-375
181.047,-191
181.072,-37
181.097,60
181.122,107
181.147,121
181.172,117
181.197,99
181.222,66
181.247,17
181.272,-42
181.297,-100
181.322,-145
181.347,-173
181.372,-193
181.397,-211
181.422,-220
181.447,-206
181.472,-170
181.497,-136
181.522,-132
181.547,-162
181.572,-197
181.597,-196
181.622,-147
181.647,-68
181.672,14
181.697,95
181.722,189
181.747,301
181.772,411
181.797,497
181.822,554
181.847,600
181.872,656
181.897,720
181.922,776
181.947,818
181.972,861
181.997,920
182.022,995
182.047,1066
182.072,1119
182.097,1152
182.122,1171
182.147,1173
182.172,1151
182.197,1102
182.222,1035
182.247,949
182.272,833
182.297,672
182.322,477
182.347,288
182.372,140
182.397,38
182.422,-43
182.447,-120
182.472,-169
182.497,-147
182.522,-39
182.547,114
182.572,248
182.597,317
182.622,324
182.647,296
182.672,250
182.697,181
182.722,84
182.747,-36
182.772,-171
182.797,-312
182.822,-454
182.847,-571
182.872,-624
182.897,-586
182.922,-474
182.947,-347
182.972,-261
182.997,-229
183.022,-224
183.047,-214
183.072,-195
183.097,-188
183.122,-202
183.147,-226
183.172,-239
183.197,-235
183.222,-227
183.247,-225
183.272,-225
183.297,-213
183.322,-187
183.347,-157
183.372,-126
183.397,-74
183.422,20
183.447,154
183.472,291
183.497,404
183.522,503
183.547,632
183.572,811
183.597,1002
183.622,1133
183.647,1156
183.672,1089
183.697,988
183.722,884
183.747,762
183.772,597
183.797,406
183.822,248
183.847,180
183.872,202
183.897,266
183.922,323
183.947,359
183.972,385
183.997,400
184.022,383
184.047,321
184.072,229
184.097,145
184.122,92
184.147,63
184.172,45
184.197,41
184.222,72
184.247,148
184.272,248
184.297,339
184.322,405
184.347,455
184.372,499
184.397,531
184.422,535
184.447,511
184.472,483
184.497,480
184.522,503
184.547,529
184.572,539
184.597,539
184.622,540
184.647,525
184.672,447
184.697,277
184.722,46
184.747,-162
184.772,-276
184.797,-290
184.822,-256
184.847,-232
184.872,-222
184.897,-191
184.922,-106
184.947,21
184.972,148
184.997,236
185.022,284
185.047,313
185.072,337
185.097,353
185.122,354
185.147,347
185.172,346
185.197,359
185.222,377
185.247,383
185.272,374
185.297,356
185.322,340
185.347,320
185.372,285
185.397,233
185.422,180
185.447,140
185.472,112
185.497,77
185.522,19
185.547,-44
185.572,-74
185.597,-40
185.622,52
185.647,164
185.672,257
185.697,318
185.722,361
185.747,401
185.772,436
185.797,451
185.822,442
185.847,417
185.872,387
185.897,358
185.922,325
185.947,289
185.972,258
185.997,237
186.022,223
186.047,204
186.072,172
186.097,130
186.122,90
186.147,59
186.172,38
186.197,26
186.222,20
186.247,13
186.272,-8
186.297,-52
186.322,-106
186.347,-137
186.372,-112
186.397,-22
186.422,104
186.447,231
186.472,333
186.497,406
186.522,455
186.547,485
186.572,491
186.597,475
186.622,446
186.647,418
186.672,402
186.697,397
186.722,396
186.747,390
186.772,376
186.797,358
186.822,343
186.847,335
186.872,329
186.897,313
186.922,274
186.947,217
186.972,160
186.997,121
187.022,104
187.047,96
187.072,74
187.097,24
187.122,-51
187.147,-133
187.172,-194
187.197,-206
187.222,-157
187.247,-56
187.272,66
187.297,177
187.322,265
187.347,337
187.372,402
187.397,455
187.422,478
187.447,463
187.472,431
187.497,416
187.522,441
187.547,495
187.572,552
187.597,589
187.622,608
187.647,624
187.672,644
187.697,659
187.722,650
187.747,605
187.772,522
187.797,410
187.822,288
187.847,172
187.872,73
187.897,-13
187.922,-98
187.947,-183
187.972,-249
187.997,-266
188.022,-222
188.047,-135
188.072,-43
188.097,20
188.122,53
188.147,72
188.172,89
188.197,101
188.222,99
188.247,83
188.272,73
188.297,88
188.322,133
188.347,192
188.372,244
188.397,279
188.422,296
188.447,303
188.472,302
188.497,292
188.522,277
188.547,260
188.572,239
188.597,206
188.622,152
188.647,77
188.672,5
188.697,-32
188.722,-12
188.747,61
188.772,162
188.797,258
188.822,335
188.847,393
188.872,440
188.897,477
188.922,502
188.947,522
188.972,551
188.997,598
189.022,655
189.047,696
189.072,700
189.097,666
189.122,609
189.147,546
189.172,477
189.197,394
189.222,297
189.247,195
189.272,99
189.297,8
189.322,-78
189.347,-155
189.372,-201
189.397,-188
189.422,-113
189.447,4
189.472,127
189.497,222
189.522,276
189.547,286
189.572,258
189.597,206
189.622,145
189.647,93
189.672,63
189.697,58
189.722,73
189.747,101
189.772,135
189.797,167
189.822,188
189.847,191
189.872,179
189.897,159
189.922,137
189.947,111
189.972,79
189.997,54
190.022,69
190.047,154
190.072,311
190.097,501
190.122,662
190.147,753
190.172,777
190.197,765
190.222,746
190.247,715
190.272,651
190.297,543
190.322,410
190.347,284
190.372,180
190.397,92
190.422,5
190.447,-80
190.472,-151
190.497,-201
190.522,-234
190.547,-259
190.572,-278
190.597,-284
190.622,-281
190.647,-281
190.672,-289
190.697,-285
190.722,-235
190.747,-128
190.772,9
190.797,128
190.822,199
190.847,234
190.872,267
190.897,313
190.922,355
190.947,371
190.972,364
190.997,365
191.022,403
191.047,481
191.072,569
191.097,637
191.122,671
191.147,675
191.172,659
191.197,628
191.222,579
191.247,511
191.272,427
191.297,335
191.322,244
191.347,158
191.372,78
191.397,3
191.422,-57
191.447,-79
191.472,-44
191.497,47
191.522,166
191.547,272
191.572,340
191.597,372
191.622,387
191.647,399
191.672,408
191.697,407
191.722,401
191.747,394
191.772,388
191.797,374
191.822,345
191.847,304
191.872,261
191.897,225
191.922,193
191.947,157
191.972,109
191.997,49
192.022,-16
192.047,-82
192.072,-143
192.097,-198
192.122,-248
192.147,-286
192.172,-299
192.197,-266
192.222,-175
192.247,-38
192.272,114
192.297,254
192.322,370
192.347,470
192.372,560
192.397,636
192.422,684
192.447,706
192.472,720
192.497,746
192.522,787
192.547,827
192.572,851
192.597,854
192.622,838
192.647,803
192.672,744
192.697,666
192.722,580
192.747,489
192.772,380
192.797,233
192.822,52
192.847,-125
192.872,-250
192.897,-298
192.922,-287
192.947,-260
192.972,-245
192.997,-243
193.022,-240
193.047,-227
193.072,-204
193.097,-170
193.122,-125
193.147,-75
193.172,-36
193.197,-25
193.222,-39
193.247,-55
193.272,-50
193.297,-15
193.322,34
193.347,82
193.372,114
193.397,127
193.422,121
193.447,107
193.472,107
193.497,142
193.522,219
193.547,317
193.572,401
193.597,450
193.622,469
193.647,476
193.672,485
193.697,490
193.722,482
193.747,462
193.772,438
193.797,418
193.822,398
193.847,370
193.872,329
193.897,280
193.922,231
193.947,185
193.972,146
193.997,114
194.022,87
194.047,56
194.072,12
194.097,-40
194.122,-75
194.147,-60
194.172,14
194.197,126
194.222,229
194.247,294
194.272,327
194.297,356
194.322,401
194.347,455
194.372,498
194.397,519
194.422,527
194.447,540
194.472,565
194.497,588
194.522,591
194.547,567
194.572,525
194.597,481
194.622,438
194.647,390
194.672,334
194.697,279
194.722,237
194.747,209
194.772,188
194.797,160
194.822,122
194.847,83
194.872,54
194.897,39
194.922,30
194.947,20
194.972,9
194.997,1
195.022,-5
195.047,-28
195.072,-81
195.097,-159
195.122,-234
195.147,-268
195.172,-236
195.197,-148
195.222,-35
195.247,72
195.272,163
195.297,245
195.322,328
195.347,404
195.372,454
195.397,464
195.422,439
195.447,407
195.472,395
195.497,413
195.522,449
195.547,484
195.572,505
195.597,509
195.622,496
195.647,468
195.672,428
195.697,384
195.722,346
195.747,318
195.772,293
195.797,267
195.822,242
195.847,223
195.872,213
195.897,204
195.922,185
195.947,157
195.972,130
195.997,110
196.022,91
196.047,56
196.072,6
196.097,-36
196.122,-39
196.147,16
196.172,116
196.197,223
196.222,302
196.247,342
196.272,352
196.297,348
196.322,335
196.347,312
196.372,275
196.397,224
196.422,167
196.447,122
196.472,105
196.497,122
196.522,162
196.547,205
196.572,240
196.597,266
196.622,293
196.647,321
196.672,337
196.697,328
196.722,298
196.747,263
196.772,239
196.797,225
196.822,206
196.847,174
196.872,139
196.897,113
196.922,94
196.947,61
196.972,7
196.997,-47
197.022,-59
197.047,4
197.072,130
197.097,271
197.122,381
197.147,445
197.172,480
197.197,509
197.222,541
197.247,564
197.272,567
197.297,549
197.322,516
197.347,469
197.372,403
197.397,314
197.422,208
197.447,109
197.472,47
197.497,35
197.522,63
197.547,101
197.572,119
197.597,113
197.622,94
197.647,76
197.672,57
197.697,28
197.722,-9
197.747,-32
197.772,-10
197.797,65
197.822,169
197.847,258
197.872,308
197.897,323
197.922,324
197.947,322
197.972,313
197.997,290
198.022,259
198.047,237
198.072,230
198.097,230
198.122,223
198.147,205
198.172,186
198.197,173
198.222,165
198.247,156
198.272,143
198.297,127
198.322,106
198.347,71
198.372,21
198.397,-24
198.422,-31
198.447,22
198.472,125
198.497,238
198.522,324
198.547,373
198.572,399
198.597,414
198.622,417
198.647,402
198.672,373
198.697,350
198.722,347
198.747,357
198.772,362
198.797,349
198.822,318
198.847,281
198.872,241
198.897,193
198.922,137
198.947,81
198.972,34
198.997,-2
199.022,-43
199.047,-91
199.072,-123
199.097,-107
199.122,-24
199.147,109
199.172,249
199.197,362
199.222,438
199.247,492
199.272,537
199.297,572
199.322,589
199.347,593
199.372,598
199.397,614
199.422,638
199.447,656
199.472,657
199.497,645
199.522,630
199.547,611
199.572,575
199.597,510
199.622,423
199.647,331
199.672,252
199.697,183
199.722,108
199.747,22
199.772,-62
199.797,-114
199.822,-110
199.847,-52
199.872,32
199.897,107
199.922,156
199.947,180
199.972,188
199.997,187
200.022,178
200.047,161
200.072,145
200.097,141
200.122,151
200.147,168
200.172,177
200.197,175
200.222,166
200.247,154
200.272,137
200.297,106
200.322,58
200.347,-2
200.372,-70
200.397,-147
200.422,-235
200.447,-325
200.472,-389
200.497,-394
200.522,-329
200.547,-215
200.572,-93
200.597,11
200.622,94
200.647,169
200.672,240
200.697,303
200.722,352
200.747,390
200.772,430
200.797,473
200.822,513
200.847,543
200.872,559
200.897,566
200.922,565
200.947,553
200.972,531
200.997,502
201.022,472
201.047,438
201.072,394
201.097,339
201.122,282
201.147,230
201.172,181
201.197,126
201.222,66
201.247,28
201.272,41
201.297,109
201.322,203
201.347,280
201.372,323
201.397,346
201.422,370
201.447,399
201.472,416
201.497,409
201.522,386
201.547,367
201.572,367
201.597,378
201.622,386
201.647,383
201.672,373
201.697,361
201.722,343
201.747,316
201.772,281
201.797,248
201.822,222
201.847,198
201.872,170
201.897,134
201.922,94
201.947,53
201.972,18
201.997,0
202.022,11
202.047,62
202.072,144
202.097,226
202.122,281
202.147,300
202.172,297
202.197,290
202.222,282
202.247,268
202.272,243
202.297,216
202.322,201
202.347,198
202.372,198
202.397,193
202.422,183
202.447,176
202.472,172
202.497,160
202.522,132
202.547,94
202.572,57
202.597,29
202.622,4
202.647,-22
202.672,-47
202.697,-60
202.722,-63
202.747,-70
202.772,-93
202.797,-115
202.822,-98
202.847,-9
202.872,140
202.897,305
202.922,435
202.947,515
202.972,561
202.997,597
203.022,628
203.047,644
203.072,642
203.097,631
203.122,622
203.147,615
203.172,603
203.197,581
203.222,553
203.247,526
203.272,500
203.297,469
203.322,428
203.347,380
203.372,326
203.397,264
203.422,190
203.447,111
203.472,39
203.497,-21
203.522,-82
203.547,-159
203.572,-248
203.597,-321
203.622,-340
203.647,-293
203.672,-203
203.697,-106
203.722,-25
203.747,41
203.772,106
203.797,171
203.822,225
203.847,258
203.872,272
203.897,283
203.922,302
203.947,331
203.972,362
203.997,389
204.022,407
204.047,419
204.072,428
204.097,432
204.122,428
204.147,412
204.172,385
204.197,352
204.222,315
204.247,271
204.272,211
204.297,136
204.322,63
204.347,20
204.372,26
204.397,75
204.422,132
204.447,162
204.472,150
204.497,114
204.522,82
204.547,75
204.572,98
204.597,143
204.622,201
204.647,261
204.672,315
204.697,356
204.722,388
204.747,420
204.772,454
204.797,477
204.822,472
204.847,431
204.872,366
204.897,300
204.922,246
204.947,201
204.972,166
204.997,155
205.022,189
205.047,273
205.072,377
205.097,457
205.122,480
205.147,455
205.172,414
205.197,387
205.222,378
205.247,374
205.272,361
205.297,340
205.322,314
205.347,286
205.372,253
205.397,215
205.422,179
205.447,151
205.472,133
205.497,120
205.522,102
205.547,70
205.572,15
205.597,-57
205.622,-126
205.647,-161
205.672,-137
205.697,-58
205.722,45
205.747,139
205.772,208
205.797,258
205.822,298
205.847,325
205.872,329
205.897,310
205.922,284
205.947,272
205.972,278
205.997,287
206.022,277
206.047,241
206.072,188
206.097,135
206.122,95
206.147,74
206.172,68
206.197,65
206.222,58
