df_hash,22ZHK4.JPPQDU
308.080,1.069
308.110,1.061
308.140,1.054
308.170,1.057
308.200,1.050
308.230,1.042
308.260,1.050
308.290,1.049
308.320,1.050
308.350,1.043
308.380,1.044
308.410,1.059
308.440,1.051
308.470,1.052
308.500,1.063
308.530,1.064
308.560,1.057
308.590,1.051
308.620,1.055
308.650,1.054
308.680,1.057
308.710,1.057
308.740,1.053
308.770,1.057
308.800,1.058
308.830,1.055
308.860,1.049
308.890,1.051
308.920,1.060
308.950,1.051
308.980,1.042
309.010,1.042
309.040,1.046
309.070,1.057
309.100,1.056
309.130,1.056
309.160,1.061
309.190,1.054
309.220,1.052
309.250,1.055
309.280,1.052
309.310,1.056
309.340,1.054
309.370,1.057
309.400,1.054
309.430,1.050
309.460,1.053
309.490,1.056
309.520,1.053
309.550,1.051
309.580,1.051
309.610,1.052
309.640,1.051
309.670,1.059
309.700,1.058
309.730,1.052
309.760,1.049
309.790,1.047
309.820,1.052
309.850,1.048
309.880,1.054
309.910,1.058
309.940,1.052
309.970,1.052
310.000,1.047
310.030,1.052
310.060,1.057
310.090,1.060
310.120,1.056
310.150,1.058
310.180,1.059
310.210,1.051
310.240,1.049
310.270,1.058
310.300,1.050
310.330,1.055
310.360,1.044
310.390,1.050
310.420,1.043
310.450,1.041
310.480,1.043
310.510,1.049
310.540,1.058
310.570,1.051
310.600,1.047
310.630,1.047
310.660,1.044
310.690,1.049
310.720,1.047
310.750,1.045
310.780,1.057
310.810,1.062
310.840,1.060
310.870,1.050
310.900,1.046
310.930,1.052
310.960,1.049
310.990,1.050
311.020,1.056
311.050,1.054
311.080,1.046
311.110,1.049
311.140,1.059
311.170,1.058
311.200,1.051
311.230,1.046
311.260,1.047
311.290,1.056
311.320,1.047
311.350,1.044
311.380,1.048
311.410,1.048
311.440,1.044
311.470,1.054
311.500,1.053
311.530,1.054
311.560,1.053
311.590,1.048
311.620,1.046
311.650,1.045
311.680,1.051
311.710,1.056
311.740,1.055
311.770,1.051
311.800,1.049
311.830,1.051
311.860,1.048
311.890,1.057
311.920,1.046
311.950,1.052
311.980,1.052
312.010,1.046
312.040,1.058
312.070,1.055
312.100,1.046
312.130,1.051
312.160,1.051
312.190,1.049
312.220,1.056
312.250,1.053
312.280,1.048
312.310,1.048
312.340,1.047
312.370,1.051
312.400,1.057
312.430,1.048
312.460,1.050
312.490,1.044
312.520,1.045
312.550,1.057
312.580,1.057
312.610,1.047
312.640,1.052
312.670,1.054
312.700,1.052
312.730,1.051
312.760,1.043
312.790,1.047
312.820,1.053
312.850,1.052
312.880,1.048
312.910,1.045
312.940,1.051
312.970,1.046
313.000,1.044
313.030,1.045
313.060,1.050
313.090,1.053
313.120,1.054
313.150,1.046
313.180,1.047
313.210,1.049
313.240,1.052
313.270,1.055
313.300,1.054
313.330,1.051
313.360,1.046
313.390,1.048
313.420,1.056
313.450,1.054
313.480,1.051
313.510,1.052
313.540,1.058
313.570,1.060
313.600,1.056
313.630,1.064
313.660,1.057
313.690,1.071
313.720,1.052
313.750,1.035
313.780,1.025
313.810,1.009
313.840,1.019
313.870,1.031
313.900,1.040
313.930,1.038
313.960,1.033
313.990,1.016
314.020,1.013
314.050,1.019
314.080,1.035
314.110,1.058
314.140,1.062
314.170,1.057
314.200,1.065
314.230,1.053
314.260,1.060
314.290,1.059
314.320,1.049
314.350,1.055
314.380,1.042
314.410,1.048
314.440,1.045
314.470,1.037
314.500,1.029
314.530,1.033
314.560,1.030
314.590,1.042
314.620,1.045
314.650,1.043
314.680,1.044
314.710,1.040
314.740,1.039
314.770,1.039
314.800,1.033
314.830,1.038
314.860,1.035
314.890,1.036
314.920,1.044
314.950,1.041
314.980,1.036
315.010,1.037
315.040,1.040
315.070,1.049
315.100,1.040
315.130,1.040
315.160,1.040
315.190,1.033
315.220,1.036
315.250,1.037
315.280,1.044
315.310,1.044
315.340,1.035
315.370,1.034
315.400,1.039
315.430,1.036
315.460,1.036
315.490,1.033
315.520,1.036
315.550,1.038
315.580,1.046
315.610,1.042
315.640,1.041
315.670,1.038
315.700,1.041
315.730,1.041
315.760,1.040
315.790,1.044
315.820,1.038
315.850,1.042
315.880,1.041
315.910,1.042
315.940,1.039
315.970,1.038
316.000,1.040
316.030,1.036
316.060,1.037
316.090,1.039
316.120,1.039
316.150,1.033
316.180,1.041
316.210,1.040
316.240,1.034
316.270,1.038
316.300,1.044
316.330,1.038
316.360,1.041
316.390,1.055
316.420,1.043
316.450,1.049
316.480,1.053
316.510,1.048
316.540,1.051
316.570,1.075
316.600,1.070
316.630,1.074
316.660,1.108
316.690,1.125
316.720,1.111
316.750,1.103
316.780,1.067
316.810,1.069
316.840,1.062
316.870,1.056
316.900,1.039
316.930,1.022
316.960,1.028
316.990,1.012
317.020,0.998
317.050,0.979
317.080,0.993
317.110,0.996
317.140,0.973
317.170,0.981
317.200,0.974
317.230,0.961
317.260,0.973
317.290,0.979
317.320,1.003
317.350,0.992
317.380,1.000
317.410,1.012
317.440,1.025
317.470,1.018
317.500,1.008
317.530,1.004
317.560,0.969
317.590,0.983
317.620,1.008
317.650,1.006
317.680,1.013
317.710,1.054
317.740,1.008
317.770,1.054
317.800,1.102
317.830,1.074
317.860,1.077
317.890,1.073
317.920,1.077
317.950,1.111
317.980,1.099
318.010,1.098
318.040,1.099
318.070,1.099
318.100,1.097
318.130,1.094
318.160,1.085
318.190,1.071
318.220,1.064
318.250,1.054
318.280,1.054
318.310,1.044
318.340,1.045
318.370,1.027
318.400,1.031
318.430,1.036
318.460,1.036
318.490,1.024
318.520,1.025
318.550,1.037
318.580,1.029
318.610,1.047
318.640,1.046
318.670,1.043
318.700,1.031
318.730,1.030
318.760,1.032
318.790,1.030
318.820,1.036
318.850,1.062
318.880,1.059
318.910,1.043
318.940,1.057
318.970,1.060
319.000,1.052
319.030,1.050
319.060,1.053
319.090,1.066
319.120,1.074
319.150,1.065
319.180,1.067
319.210,1.068
319.240,1.074
319.270,1.070
319.300,1.069
319.330,1.081
319.360,1.070
319.390,1.064
319.420,1.067
319.450,1.076
319.480,1.076
319.510,1.068
319.540,1.063
319.570,1.078
319.600,1.074
319.630,1.064
319.660,1.065
319.690,1.068
319.720,1.073
319.750,1.064
319.780,1.068
319.810,1.081
319.840,1.071
319.870,1.074
319.900,1.074
319.930,1.075
319.960,1.072
319.990,1.071
320.020,1.064
320.050,1.063
320.080,1.075
320.110,1.072
320.140,1.066
320.170,1.066
320.200,1.073
320.230,1.068
320.260,1.065
320.290,1.070
320.320,1.073
320.350,1.067
320.380,1.067
320.410,1.067
320.440,1.074
320.470,1.066
320.500,1.068
320.530,1.073
320.560,1.077
320.590,1.069
320.620,1.068
320.650,1.069
320.680,1.069
320.710,1.062
320.740,1.063
320.770,1.070
320.800,1.072
320.830,1.065
320.860,1.063
320.890,1.067
320.920,1.063
320.950,1.065
320.980,1.072
321.010,1.076
321.040,1.062
321.070,1.066
321.100,1.069
321.130,1.073
321.160,1.071
321.190,1.067
321.220,1.073
321.250,1.066
321.280,1.065
321.310,1.067
321.340,1.067
321.370,1.069
321.400,1.065
321.430,1.063
321.460,1.065
321.490,1.071
321.520,1.073
321.550,1.069
321.580,1.065
321.610,1.071
321.640,1.076
321.670,1.075
321.700,1.067
321.730,1.067
321.760,1.069
321.790,1.063
321.820,1.072
321.850,1.072
321.880,1.073
321.910,1.070
321.940,1.073
321.970,1.072
322.000,1.067
322.030,1.063
322.060,1.067
322.090,1.065
322.120,1.070
322.150,1.068
322.180,1.068
322.210,1.072
322.240,1.067
322.270,1.071
322.300,1.069
322.330,1.063
322.360,1.072
322.390,1.069
322.420,1.070
322.450,1.071
322.480,1.065
322.510,1.067
322.540,1.066
322.570,1.062
322.600,1.067
322.630,1.067
322.660,1.068
322.690,1.063
322.720,1.067
322.750,1.072
322.780,1.071
322.810,1.062
322.840,1.060
322.870,1.069
322.900,1.070
322.930,1.067
322.960,1.064
322.990,1.064
323.020,1.062
323.050,1.064
323.080,1.066
323.110,1.070
323.140,1.075
323.170,1.064
323.200,1.068
323.230,1.064
323.260,1.065
323.290,1.067
323.320,1.066
323.350,1.065
323.380,1.068
323.410,1.070
323.440,1.066
323.470,1.073
323.500,1.071
323.530,1.067
323.560,1.063
323.590,1.067
323.620,1.074
323.650,1.066
323.680,1.070
323.710,1.065
323.740,1.063
323.770,1.070
323.800,1.065
323.830,1.062
323.860,1.065
323.890,1.075
323.920,1.073
323.950,1.072
323.980,1.062
324.010,1.070
324.040,1.071
324.070,1.063
324.100,1.068
324.130,1.068
324.160,1.068
324.190,1.066
324.220,1.065
324.250,1.068
324.280,1.071
324.310,1.065
324.340,1.067
324.370,1.063
324.400,1.068
324.430,1.073
324.460,1.070
324.490,1.065
324.520,1.068
324.550,1.075
324.580,1.067
324.610,1.070
324.640,1.082
324.670,1.087
324.700,1.097
324.730,1.109
324.760,1.097
324.790,1.099
324.820,1.108
324.850,1.100
324.880,1.072
324.910,1.077
324.940,1.066
324.970,1.030
325.000,1.043
325.030,1.036
325.060,1.019
325.090,1.011
325.120,0.992
325.150,0.997
325.180,1.029
325.210,1.032
325.240,1.032
325.270,1.044
325.300,1.044
325.330,1.035
325.360,1.050
325.390,1.061
325.420,1.061
325.450,1.061
325.480,1.068
325.510,1.066
325.540,1.066
325.570,1.070
325.600,1.075
325.630,1.062
325.660,1.063
325.690,1.053
325.720,1.051
325.750,1.054
325.780,1.050
325.810,1.034
325.840,1.051
325.870,1.045
325.900,1.040
325.930,1.039
325.960,1.052
325.990,1.068
326.020,1.067
326.050,1.071
326.080,1.055
326.110,1.039
326.140,1.036
326.170,1.046
326.200,1.063
326.230,1.060
326.260,1.044
326.290,1.065
326.320,1.076
326.350,1.042
326.380,1.067
326.410,1.068
326.440,1.076
326.470,1.101
326.500,1.080
326.530,1.082
326.560,1.052
326.590,1.039
326.620,1.034
326.650,1.016
326.680,1.030
326.710,1.040
326.740,1.031
326.770,1.029
326.800,1.031
326.830,1.032
326.860,1.039
326.890,1.066
326.920,1.076
326.950,1.075
326.980,1.092
327.010,1.093
327.040,1.061
327.070,1.056
327.100,1.048
327.130,1.044
327.160,1.021
327.190,1.039
327.220,1.055
327.250,1.030
327.280,1.022
327.310,1.028
327.340,1.028
327.370,1.045
327.400,1.052
327.430,1.028
327.460,0.987
327.490,1.017
327.520,1.062
327.550,1.040
327.580,1.038
327.610,1.069
327.640,1.061
327.670,1.046
327.700,1.050
327.730,1.041
327.760,1.057
327.790,1.064
327.820,1.062
327.850,1.052
327.880,1.056
327.910,1.065
327.940,1.049
327.970,1.037
328.000,1.039
328.030,1.038
328.060,1.031
328.090,1.028
328.120,1.024
328.150,1.021
328.180,1.018
328.210,1.029
328.240,1.037
328.270,1.047
328.300,1.061
328.330,1.069
328.360,1.071
328.390,1.075
328.420,1.073
328.450,1.089
328.480,1.074
328.510,1.047
328.540,1.044
328.570,1.040
328.600,1.035
328.630,1.038
328.660,1.055
328.690,1.043
328.720,1.045
328.750,1.046
328.780,1.021
328.810,1.018
328.840,1.026
328.870,1.036
328.900,1.035
328.930,1.041
328.960,1.056
328.990,1.073
329.020,1.076
329.050,1.072
329.080,1.062
329.110,1.067
329.140,1.069
329.170,1.063
329.200,1.062
329.230,1.070
329.260,1.070
329.290,1.061
329.320,1.062
329.350,1.058
329.380,1.061
329.410,1.057
329.440,1.061
329.470,1.062
329.500,1.065
329.530,1.056
329.560,1.057
329.590,1.062
329.620,1.061
329.650,1.053
329.680,1.072
329.710,1.067
329.740,1.056
329.770,1.056
329.800,1.058
329.830,1.056
329.860,1.063
329.890,1.068
329.920,1.059
329.950,1.057
329.980,1.061
330.010,1.061
330.040,1.058
330.070,1.058
330.100,1.059
330.130,1.062
330.160,1.059
330.190,1.062
330.220,1.058
330.250,1.059
330.280,1.059
330.310,1.058
330.340,1.065
330.370,1.062
330.400,1.061
330.430,1.068
330.460,1.064
330.490,1.062
330.520,1.055
330.550,1.061
330.580,1.061
330.610,1.060
330.640,1.063
330.670,1.061
330.700,1.063
330.730,1.059
330.760,1.059
330.790,1.065
330.820,1.063
330.850,1.062
330.880,1.059
330.910,1.065
330.940,1.062
330.970,1.056
331.000,1.056
331.030,1.059
331.060,1.053
331.090,1.061
331.120,1.062
331.150,1.062
331.180,1.067
331.210,1.058
331.240,1.058
331.270,1.061
331.300,1.056
331.330,1.057
331.360,1.056
331.390,1.063
331.420,1.064
331.450,1.066
331.480,1.061
331.510,1.052
331.540,1.055
331.570,1.057
331.600,1.059
331.630,1.058
331.660,1.056
331.690,1.058
331.720,1.066
331.750,1.066
331.780,1.061
331.810,1.054
331.840,1.061
331.870,1.059
331.900,1.063
331.930,1.058
331.960,1.063
331.990,1.071
332.020,1.070
332.050,1.072
332.080,1.073
332.110,1.062
332.140,1.047
332.170,1.048
332.200,1.056
332.230,1.047
332.260,1.057
332.290,1.056
332.320,1.054
332.350,1.062
332.380,1.058
332.410,1.045
332.440,1.055
332.470,1.054
332.500,1.053
332.530,1.051
332.560,1.051
332.590,1.066
332.620,1.055
332.650,1.062
332.680,1.062
332.710,1.052
332.740,1.061
332.770,1.051
332.800,1.053
332.830,1.067
332.860,1.063
332.890,1.055
332.920,1.062
332.950,1.064
332.980,1.061
333.010,1.056
333.040,1.062
333.070,1.058
333.100,1.058
333.130,1.064
333.160,1.056
333.190,1.060
333.220,1.064
333.250,1.054
333.280,1.052
333.310,1.056
333.340,1.058
333.370,1.060
333.400,1.057
333.430,1.059
333.460,1.059
333.490,1.066
333.520,1.058
333.550,1.053
333.580,1.055
333.610,1.061
333.640,1.054
333.670,1.054
333.700,1.058
333.730,1.060
333.760,1.055
333.790,1.058
333.820,1.049
333.850,1.058
333.880,1.061
333.910,1.057
333.940,1.054
333.970,1.054
334.000,1.055
334.030,1.064
334.060,1.062
334.090,1.060
334.120,1.057
334.150,1.062
334.180,1.073
334.210,1.060
334.240,1.059
334.270,1.072
334.300,1.061
334.330,1.065
334.360,1.060
334.390,1.055
334.420,1.057
334.450,1.054
334.480,1.062
334.510,1.062
334.540,1.056
334.570,1.057
334.600,1.061
334.630,1.056
334.660,1.063
334.690,1.061
334.720,1.062
334.750,1.059
334.780,1.056
334.810,1.062
334.840,1.060
334.870,1.060
334.900,1.054
334.930,1.059
334.960,1.059
334.990,1.063
335.020,1.063
335.050,1.062
335.080,1.056
335.110,1.060
335.140,1.067
335.170,1.073
335.200,1.080
335.230,1.114
335.260,1.127
335.290,1.119
335.320,1.109
335.350,1.104
335.380,1.080
335.410,1.080
335.440,1.062
335.470,1.061
335.500,1.063
335.530,1.042
335.560,1.031
335.590,1.032
335.620,1.022
335.650,1.028
335.680,1.017
335.710,1.005
335.740,1.001
335.770,0.990
335.800,0.999
335.830,1.014
335.860,1.026
335.890,1.030
335.920,1.034
335.950,1.031
335.980,1.038
336.010,1.025
336.040,1.025
336.070,1.029
336.100,1.025
336.130,1.014
336.160,1.003
336.190,0.991
336.220,1.028
336.250,1.036
336.280,1.021
336.310,1.049
336.340,1.037
336.370,1.032
336.400,1.060
336.430,1.070
336.460,1.053
336.490,1.070
336.520,1.052
336.550,1.051
336.580,1.037
336.610,1.026
336.640,1.025
336.670,1.024
336.700,1.051
336.730,1.052
336.760,1.040
336.790,1.050
336.820,1.055
336.850,1.053
336.880,1.029
336.910,1.045
336.940,1.039
336.970,1.023
337.000,1.028
337.030,1.025
337.060,1.013
337.090,1.016
337.120,1.002
337.150,0.996
337.180,1.011
337.210,1.010
337.240,1.020
337.270,1.033
337.300,1.039
337.330,1.045
337.360,1.032
337.390,1.038
337.420,1.044
337.450,1.035
337.480,1.041
337.510,1.047
337.540,1.051
337.570,1.038
337.600,1.030
337.630,1.027
337.660,1.027
337.690,1.025
337.720,1.031
337.750,1.037
337.780,1.043
337.810,1.037
337.840,1.039
337.870,1.036
337.900,1.029
337.930,1.025
337.960,1.023
337.990,1.030
338.020,1.029
338.050,1.031
338.080,1.033
338.110,1.040
338.140,1.041
338.170,1.035
338.200,1.036
338.230,1.036
338.260,1.037
338.290,1.040
338.320,1.038
338.350,1.039
338.380,1.041
338.410,1.038
338.440,1.041
338.470,1.039
338.500,1.037
338.530,1.031
338.560,1.034
338.590,1.025
338.620,1.028
338.650,1.040
338.680,1.042
338.710,1.035
338.740,1.039
338.770,1.034
338.800,1.038
338.830,1.033
338.860,1.041
338.890,1.040
338.920,1.036
338.950,1.036
338.980,1.030
339.010,1.038
339.040,1.039
339.070,1.037
339.100,1.041
339.130,1.039
339.160,1.037
339.190,1.035
339.220,1.037
339.250,1.038
339.280,1.040
339.310,1.037
339.340,1.039
339.370,1.038
339.400,1.041
339.430,1.041
339.460,1.039
339.490,1.042
339.520,1.039
339.550,1.039
339.580,1.032
339.610,1.034
339.640,1.044
339.670,1.039
339.700,1.040
339.730,1.044
339.760,1.040
339.790,1.035
339.820,1.037
339.850,1.039
339.880,1.046
339.910,1.037
339.940,1.039
339.970,1.042
340.000,1.041
340.030,1.040
340.060,1.038
340.090,1.036
340.120,1.036
340.150,1.037
340.180,1.037
340.210,1.033
340.240,1.039
340.270,1.038
340.300,1.038
340.330,1.041
340.360,1.037
340.390,1.033
340.420,1.037
340.450,1.045
340.480,1.041
340.510,1.035
340.540,1.044
340.570,1.041
340.600,1.039
340.630,1.043
340.660,1.040
340.690,1.043
340.720,1.041
340.750,1.045
340.780,1.042
340.810,1.038
340.840,1.042
340.870,1.037
340.900,1.038
340.930,1.044
340.960,1.039
340.990,1.035
341.020,1.041
341.050,1.041
341.080,1.039
341.110,1.034
341.140,1.030
341.170,1.032
341.200,1.041
341.230,1.038
341.260,1.041
341.290,1.045
341.320,1.044
341.350,1.045
341.380,1.044
341.410,1.046
341.440,1.037
341.470,1.041
341.500,1.045
341.530,1.039
341.560,1.037
341.590,1.036
341.620,1.042
341.650,1.048
341.680,1.042
341.710,1.040
341.740,1.037
341.770,1.034
341.800,1.038
341.830,1.043
341.860,1.043
341.890,1.041
341.920,1.041
341.950,1.042
341.980,1.041
342.010,1.047
342.040,1.044
342.070,1.040
342.100,1.042
342.130,1.042
342.160,1.044
342.190,1.044
342.220,1.044
342.250,1.035
342.280,1.036
342.310,1.032
342.340,1.038
342.370,1.046
342.400,1.042
342.430,1.041
342.460,1.043
342.490,1.039
342.520,1.039
342.550,1.045
342.580,1.045
342.610,1.041
342.640,1.037
342.670,1.041
342.700,1.047
342.730,1.042
342.760,1.044
342.790,1.029
342.820,1.039
342.850,1.051
342.880,1.041
342.910,1.038
342.940,1.046
342.970,1.048
343.000,1.046
343.030,1.043
343.060,1.047
343.090,1.046
343.120,1.037
343.150,1.053
343.180,1.050
343.210,1.058
343.240,1.074
343.270,1.071
343.300,1.063
343.330,1.085
343.360,1.098
343.390,1.085
343.420,1.083
343.450,1.089
343.480,1.071
343.510,1.048
343.540,1.028
343.570,1.021
343.600,1.017
343.630,1.008
343.660,1.009
343.690,1.013
343.720,1.017
343.750,1.028
343.780,1.028
343.810,1.036
343.840,1.059
343.870,1.043
343.900,1.031
343.930,1.025
343.960,1.017
343.990,1.008
344.020,1.061
344.050,1.021
344.080,1.043
344.110,1.052
344.140,1.051
344.170,1.046
344.200,1.036
344.230,1.035
344.260,1.004
344.290,1.004
344.320,1.006
344.350,1.012
344.380,1.014
344.410,1.023
344.440,1.036
344.470,1.033
344.500,1.032
344.530,1.028
344.560,1.044
344.590,1.057
344.620,1.041
344.650,1.036
344.680,1.052
344.710,1.033
344.740,1.026
344.770,1.038
344.800,1.023
344.830,1.020
344.860,1.041
344.890,1.029
344.920,1.025
344.950,1.011
344.980,1.047
345.010,1.044
345.040,1.020
345.070,1.048
345.100,1.044
345.130,1.024
345.160,1.045
345.190,1.040
345.220,1.046
345.250,1.034
345.280,1.044
345.310,1.061
345.340,1.054
345.370,1.047
345.400,1.064
345.430,1.038
345.460,1.042
345.490,1.053
345.520,1.051
345.550,1.052
345.580,1.053
345.610,1.051
345.640,1.052
345.670,1.061
345.700,1.058
345.730,1.063
345.760,1.059
345.790,1.051
345.820,1.056
345.850,1.058
345.880,1.058
345.910,1.043
345.940,1.049
345.970,1.060
346.000,1.066
346.030,1.060
346.060,1.062
346.090,1.059
346.120,1.043
346.150,1.049
346.180,1.055
346.210,1.060
346.240,1.047
346.270,1.050
346.300,1.051
346.330,1.062
346.360,1.060
346.390,1.048
346.420,1.047
346.450,1.050
346.480,1.056
346.510,1.049
346.540,1.050
346.570,1.045
346.600,1.055
346.630,1.053
346.660,1.048
346.690,1.062
346.720,1.058
346.750,1.051
346.780,1.052
346.810,1.055
346.840,1.058
346.870,1.060
346.900,1.050
346.930,1.049
346.960,1.047
346.990,1.051
347.020,1.053
347.050,1.047
347.080,1.053
347.110,1.049
347.140,1.052
347.170,1.058
347.200,1.051
347.230,1.049
347.260,1.051
347.290,1.047
347.320,1.048
347.350,1.058
347.380,1.057
347.410,1.052
347.440,1.048
347.470,1.047
347.500,1.058
347.530,1.053
347.560,1.052
347.590,1.054
347.620,1.047
347.650,1.050
347.680,1.058
347.710,1.048
347.740,1.045
347.770,1.053
347.800,1.055
347.830,1.060
347.860,1.056
347.890,1.059
347.920,1.055
347.950,1.050
347.980,1.057
348.010,1.045
348.040,1.048
348.070,1.054
348.100,1.050
348.130,1.062
348.160,1.074
348.190,1.075
348.220,1.077
348.250,1.073
348.280,1.080
348.310,1.074
348.340,1.070
348.370,1.072
348.400,1.080
348.430,1.058
348.460,1.031
348.490,1.046
348.520,1.022
348.550,1.012
348.580,1.006
348.610,1.016
348.640,1.021
348.670,1.021
348.700,1.033
348.730,1.038
348.760,1.025
348.790,1.038
348.820,1.024
348.850,1.038
348.880,1.044
348.910,1.043
348.940,1.049
348.970,1.041
349.000,1.034
349.030,1.040
349.060,1.057
349.090,1.054
349.120,1.037
349.150,1.048
349.180,1.048
349.210,1.059
349.240,1.064
349.270,1.048
349.300,1.042
349.330,1.069
349.360,1.077
349.390,1.075
349.420,1.065
349.450,1.037
349.480,1.021
349.510,1.019
349.540,1.034
349.570,1.044
349.600,1.045
349.630,1.046
349.660,1.055
349.690,1.058
349.720,1.068
349.750,1.104
349.780,1.118
349.810,1.140
349.840,1.179
349.870,1.156
349.900,1.130
349.930,1.121
349.960,1.089
349.990,1.067
350.020,1.066
350.050,1.026
350.080,1.011
350.110,1.023
350.140,0.986
350.170,0.962
350.200,0.975
350.230,0.908
350.260,0.927
350.290,0.992
350.320,0.979
350.350,0.933
350.380,0.969
350.410,0.978
350.440,0.953
350.470,0.934
350.500,0.941
350.530,0.982
350.560,1.037
350.590,1.059
350.620,1.071
350.650,1.259
350.680,1.179
350.710,1.109
350.740,1.104
350.770,1.066
350.800,1.015
350.830,1.011
350.860,0.995
350.890,0.949
350.920,0.943
350.950,0.950
350.980,0.982
351.010,1.076
351.040,1.053
351.070,1.050
351.100,1.045
351.130,1.018
351.160,1.079
351.190,1.121
351.220,1.097
351.250,1.100
351.280,1.111
351.310,1.053
351.340,1.057
351.370,1.032
351.400,1.034
351.430,1.063
351.460,1.063
351.490,1.058
351.520,1.056
351.550,1.056
351.580,1.046
351.610,1.029
351.640,1.007
351.670,0.986
351.700,0.970
351.730,0.965
351.760,1.003
351.790,0.970
351.820,0.958
351.850,0.983
351.880,0.979
351.910,0.954
351.940,0.995
351.970,0.980
352.000,0.993
352.030,1.021
352.060,1.059
352.090,1.087
