df_hash,22ZHK4.V1TMJW
378.478,1.052
378.508,1.034
378.538,1.030
378.568,1.036
378.598,1.057
378.628,1.036
378.658,1.042
378.688,0.990
378.718,1.002
378.748,1.002
378.778,1.017
378.808,1.048
378.838,1.005
378.868,1.026
378.898,1.021
378.928,1.032
378.958,1.037
378.988,1.022
379.018,1.027
379.048,1.045
379.078,1.033
379.108,1.029
379.138,1.027
379.168,1.035
379.198,1.034
379.228,1.015
379.258,1.029
379.288,1.027
379.318,1.029
379.348,1.032
379.378,1.027
379.408,1.035
379.438,1.021
379.468,1.020
379.498,1.023
379.528,1.016
379.558,1.010
379.588,1.024
379.618,1.029
379.648,1.026
379.678,1.040
379.708,1.057
379.738,1.040
379.768,1.026
379.798,1.027
379.828,1.021
379.858,1.026
379.888,1.034
379.918,1.035
379.948,1.032
379.978,1.030
380.008,1.014
380.038,1.010
380.068,1.021
380.098,1.022
380.128,1.009
380.158,1.015
380.188,1.024
380.218,1.027
380.248,1.006
380.278,1.009
380.308,1.019
380.338,1.024
380.368,1.018
380.398,1.008
380.428,1.001
380.458,1.006
380.488,1.016
380.518,1.016
380.548,1.020
380.578,1.009
380.608,1.020
380.638,1.011
380.668,1.011
380.698,1.004
380.728,1.012
380.758,1.019
380.788,1.014
380.818,1.014
380.848,0.995
380.878,1.021
380.908,1.019
380.938,1.008
380.968,1.015
380.998,1.014
381.028,1.016
381.058,1.018
381.088,1.022
381.118,1.006
381.148,1.004
381.178,1.002
381.208,1.010
381.238,1.019
381.268,1.011
381.298,1.011
381.328,1.016
381.358,1.007
381.388,1.008
381.418,1.006
381.448,0.999
381.478,1.009
381.508,1.008
381.538,1.007
381.568,1.007
381.598,1.008
381.628,1.001
381.658,1.002
381.688,1.012
381.718,1.009
381.748,1.005
381.778,1.012
381.808,1.012
381.838,1.010
381.868,1.025
381.898,1.014
381.928,1.007
381.958,1.011
381.988,1.013
382.018,1.013
382.048,1.008
382.078,1.005
382.108,1.014
382.138,1.009
382.168,1.004
382.198,1.011
382.228,1.005
382.258,1.012
382.288,1.020
382.318,1.020
382.348,1.018
382.378,1.017
382.408,1.011
382.438,1.017
382.468,1.006
382.498,1.000
382.528,1.007
382.558,1.011
382.588,1.012
382.618,1.008
382.648,1.014
382.678,1.027
382.708,1.015
382.738,1.019
382.768,1.027
382.798,1.020
382.828,1.024
382.858,1.022
382.888,1.024
382.918,1.028
382.948,1.013
382.978,1.014
383.008,1.021
383.038,1.014
383.068,1.019
383.098,1.017
383.128,1.026
383.158,1.017
383.188,1.012
383.218,1.013
383.248,1.008
383.278,1.000
383.308,0.997
383.338,0.985
383.368,0.966
383.398,0.982
383.428,0.969
383.458,0.995
383.488,1.020
383.518,1.010
383.548,1.002
383.578,1.041
383.608,1.052
383.638,1.076
383.668,1.099
383.698,1.124
383.728,1.104
383.758,1.084
383.788,1.107
383.818,1.037
383.848,1.021
383.878,1.015
383.908,1.002
383.938,0.948
383.968,1.015
383.998,1.034
384.028,1.044
384.058,1.021
384.088,1.030
384.118,1.032
384.148,1.020
384.178,1.015
384.208,1.020
384.238,1.004
384.268,1.019
384.298,1.012
384.328,1.033
384.358,1.016
384.388,1.021
384.418,0.943
384.448,0.942
384.478,0.996
384.508,1.047
384.538,1.087
384.568,1.117
384.598,1.105
384.628,1.097
384.658,1.097
384.688,1.074
384.718,1.067
384.748,1.067
384.778,1.036
384.808,1.020
384.838,0.993
384.868,1.007
384.898,0.979
384.928,0.995
384.958,1.028
384.988,1.003
385.018,1.022
385.048,1.027
385.078,1.022
385.108,1.030
385.138,1.017
385.168,0.997
385.198,1.003
385.228,1.026
385.258,1.040
385.288,1.044
385.318,1.066
385.348,1.054
385.378,1.015
385.408,1.010
385.438,1.012
385.468,1.021
385.498,1.028
385.528,1.007
385.558,1.021
385.588,1.031
385.618,1.012
385.648,0.999
385.678,1.013
385.708,1.006
385.738,1.012
385.768,1.024
385.798,1.021
385.828,1.020
385.858,1.020
385.888,1.033
385.918,1.041
385.948,1.034
385.978,1.044
386.008,1.033
386.038,1.035
386.068,1.026
386.098,1.022
386.128,1.041
386.158,1.045
386.188,1.033
386.218,1.040
386.248,1.023
386.278,1.016
386.308,1.024
386.338,0.991
386.368,1.019
386.398,1.021
386.428,1.018
386.458,1.029
386.488,1.025
386.518,1.028
386.548,1.030
386.578,1.020
386.608,1.025
386.638,1.021
386.668,1.019
386.698,1.016
386.728,1.020
386.758,1.008
386.788,1.022
386.818,1.020
386.848,1.021
386.878,1.013
386.908,1.017
386.938,1.018
386.968,0.998
386.998,1.019
387.028,1.016
387.058,1.016
387.088,1.013
387.118,1.022
387.148,1.021
387.178,1.021
387.208,1.013
387.238,1.019
387.268,1.019
387.298,1.008
387.328,1.009
387.358,1.006
387.388,1.016
387.418,1.011
387.448,1.017
387.478,1.019
387.508,1.011
387.538,1.019
387.568,1.015
387.598,1.028
387.628,1.028
387.658,1.024
387.688,1.014
387.718,1.014
387.748,1.014
387.778,1.011
387.808,1.011
387.838,1.018
387.868,1.023
387.898,1.021
387.928,1.025
387.958,1.015
387.988,1.015
388.018,1.012
388.048,1.001
388.078,1.015
388.108,1.021
388.138,1.009
388.168,1.011
388.198,1.026
388.228,1.028
388.258,1.033
388.288,1.030
388.318,1.034
388.348,1.034
388.378,1.027
388.408,1.022
388.438,1.019
388.468,1.024
388.498,1.031
388.528,1.030
388.558,1.038
388.588,1.040
388.618,1.049
388.648,1.043
388.678,1.045
388.708,1.041
388.738,1.041
388.768,1.031
388.798,1.027
388.828,1.036
388.858,1.022
388.888,1.048
388.918,1.018
388.948,0.991
388.978,0.996
389.008,1.004
389.038,0.993
389.068,0.996
389.098,0.997
389.128,1.019
389.158,1.021
389.188,1.031
389.218,1.025
389.248,1.038
389.278,1.036
389.308,1.025
389.338,1.021
389.368,1.019
389.398,1.028
389.428,1.036
389.458,1.031
389.488,1.035
389.518,1.043
389.548,1.050
389.578,1.040
389.608,1.034
389.638,1.039
389.668,1.036
389.698,1.035
389.728,1.046
389.758,1.039
389.788,1.032
389.818,1.035
389.848,1.030
389.878,1.044
389.908,1.036
389.938,1.021
389.968,1.017
389.998,1.021
390.028,1.015
390.058,1.020
390.088,1.018
390.118,1.042
390.148,1.043
390.178,1.031
390.208,1.045
390.238,1.041
390.268,1.029
390.298,1.022
390.328,1.030
390.358,1.042
390.388,1.035
390.418,1.031
390.448,1.019
390.478,1.036
390.508,1.043
390.538,1.033
390.568,1.031
390.598,1.041
390.628,1.043
390.658,1.031
390.688,1.035
390.718,1.017
390.748,1.027
390.778,1.021
390.808,1.001
390.838,0.994
390.868,0.985
390.898,0.985
390.928,0.992
390.958,0.985
390.988,0.996
391.018,1.025
391.048,1.060
391.078,1.033
391.108,1.019
391.138,1.032
391.168,1.028
391.198,1.013
391.228,1.012
391.258,1.013
391.288,1.005
391.318,1.002
391.348,1.022
391.378,1.021
391.408,1.016
391.438,1.010
391.468,1.017
391.498,1.015
391.528,1.023
391.558,1.028
391.588,1.026
391.618,1.022
391.648,1.008
391.678,1.004
391.708,1.011
391.738,0.997
391.768,1.002
391.798,1.010
391.828,1.008
391.858,1.017
391.888,1.007
391.918,1.011
391.948,1.008
391.978,1.004
392.008,1.011
392.038,1.002
392.068,1.005
392.098,1.011
392.128,1.006
392.158,1.007
392.188,1.008
392.218,1.008
392.248,1.000
392.278,1.005
392.308,1.002
392.338,1.002
392.368,1.010
392.398,1.006
392.428,1.014
392.458,1.014
392.488,1.001
392.518,1.003
392.548,1.008
392.578,1.004
392.608,1.000
392.638,0.996
392.668,1.003
392.698,1.004
392.728,1.004
392.758,1.005
392.788,1.009
392.818,1.014
392.848,1.005
392.878,1.016
392.908,1.010
392.938,1.009
392.968,1.003
392.998,1.003
393.028,1.009
393.058,1.006
393.088,1.003
393.118,1.006
393.148,1.015
393.178,1.017
393.208,1.007
393.238,1.009
393.268,0.999
393.298,1.009
393.328,1.006
393.358,0.989
393.388,1.002
393.418,0.995
393.448,1.007
393.478,1.013
393.508,1.008
393.538,1.010
393.568,1.007
393.598,1.008
393.628,1.012
393.658,1.008
393.688,1.001
393.718,1.008
393.748,1.000
393.778,1.003
393.808,1.001
393.838,1.008
393.868,1.000
393.898,1.005
393.928,1.020
393.958,1.020
393.988,1.016
394.018,1.013
394.048,1.017
394.078,1.004
394.108,1.003
394.138,0.993
394.168,0.984
394.198,0.996
394.228,0.993
394.258,1.003
394.288,1.013
394.318,1.012
394.348,1.007
394.378,0.998
394.408,1.001
394.438,1.000
394.468,1.006
394.498,1.009
394.528,1.004
394.558,1.002
394.588,0.985
394.618,0.997
394.648,1.004
394.678,1.005
394.708,0.999
394.738,0.999
394.768,1.007
394.798,1.004
394.828,0.994
394.858,0.991
394.888,1.003
394.918,1.006
394.948,0.995
394.978,1.006
395.008,1.019
395.038,1.000
395.068,1.003
395.098,0.993
395.128,0.996
395.158,0.992
395.188,1.003
395.218,1.001
395.248,1.000
395.278,1.001
395.308,1.000
395.338,0.999
395.368,1.006
395.398,1.003
395.428,1.003
395.458,1.004
395.488,1.002
395.518,0.997
395.548,0.992
395.578,1.002
395.608,1.005
395.638,0.994
395.668,0.993
395.698,1.006
395.728,1.007
395.758,1.010
395.788,1.002
395.818,1.004
395.848,1.004
395.878,0.996
395.908,0.998
395.938,0.992
395.968,0.993
395.998,0.999
396.028,1.013
396.058,1.022
396.088,1.036
396.118,1.045
396.148,1.054
396.178,1.029
396.208,1.033
396.238,1.034
396.268,1.035
396.298,1.037
396.328,1.012
396.358,1.006
396.388,1.009
396.418,1.000
396.448,0.996
396.478,0.996
396.508,0.993
396.538,0.979
396.568,0.995
396.598,0.980
396.628,0.984
396.658,0.993
396.688,0.982
396.718,0.976
396.748,0.988
396.778,0.973
396.808,0.972
396.838,0.988
396.868,0.975
396.898,0.982
396.928,0.974
396.958,0.990
396.988,1.009
397.018,1.017
397.048,1.033
397.078,1.072
397.108,1.103
397.138,1.116
397.168,1.104
397.198,1.098
397.228,1.074
397.258,1.056
397.288,1.039
397.318,1.026
397.348,1.009
397.378,1.017
397.408,1.048
397.438,1.059
397.468,1.059
397.498,1.052
397.528,1.072
397.558,1.081
397.588,1.060
397.618,1.060
397.648,1.059
397.678,1.028
397.708,1.051
397.738,1.006
397.768,0.998
397.798,1.023
397.828,0.999
397.858,1.041
397.888,1.049
397.918,1.007
397.948,1.008
397.978,0.997
398.008,1.020
398.038,1.021
398.068,1.046
398.098,1.031
398.128,0.982
398.158,1.009
398.188,1.066
398.218,1.026
398.248,1.005
398.278,1.032
398.308,1.024
398.338,1.033
398.368,1.031
398.398,1.034
398.428,1.050
398.458,1.041
398.488,1.045
398.518,1.031
398.548,1.033
398.578,1.047
398.608,1.045
398.638,1.051
398.668,1.052
398.698,1.058
398.728,1.056
398.758,1.050
398.788,1.053
398.818,1.050
398.848,1.038
398.878,1.040
398.908,1.041
398.938,1.037
398.968,1.041
398.998,1.041
399.028,1.046
399.058,1.029
399.088,1.015
399.118,1.030
399.148,1.022
399.178,1.015
399.208,1.021
399.238,1.014
399.268,1.027
399.298,1.028
399.328,1.032
399.358,1.020
399.388,1.033
399.418,1.030
399.448,1.015
399.478,1.021
399.508,1.026
399.538,1.012
399.568,1.012
399.598,1.010
399.628,0.993
399.658,1.029
399.688,1.025
399.718,1.015
399.748,1.019
399.778,0.996
399.808,0.979
399.838,1.006
399.868,1.033
399.898,1.043
399.928,1.045
399.958,1.024
399.988,1.024
400.018,1.001
400.048,1.009
400.078,0.987
400.108,0.983
400.138,1.009
400.168,1.030
400.198,1.043
400.228,1.038
400.258,1.039
400.288,1.032
400.318,1.007
400.348,0.984
400.378,0.982
400.408,0.987
400.438,0.998
400.468,1.004
400.498,1.010
400.528,1.001
400.558,1.009
400.588,0.992
400.618,0.997
400.648,0.981
400.678,1.006
400.708,1.001
400.738,1.002
400.768,1.005
400.798,1.001
400.828,0.993
400.858,0.996
400.888,0.992
400.918,0.997
400.948,1.000
400.978,1.007
401.008,1.007
401.038,1.010
401.068,1.005
401.098,1.006
401.128,1.009
401.158,0.993
401.188,0.994
401.218,0.989
401.248,0.991
401.278,0.999
401.308,0.994
401.338,1.009
401.368,1.003
401.398,1.000
401.428,0.998
401.458,0.999
401.488,0.994
401.518,0.999
401.548,0.998
401.578,0.999
401.608,0.995
401.638,1.010
401.668,1.004
401.698,1.000
401.728,0.994
401.758,0.979
401.788,0.976
401.818,0.994
401.848,1.007
401.878,1.005
401.908,1.008
401.938,1.005
401.968,1.004
401.998,0.974
402.028,0.977
402.058,0.983
402.088,0.987
402.118,0.998
402.148,0.997
402.178,1.008
402.208,1.007
402.238,1.002
402.268,0.995
402.298,0.981
402.328,0.979
402.358,0.977
402.388,0.994
402.418,0.999
402.448,0.992
402.478,0.995
402.508,1.006
402.538,0.997
402.568,0.998
402.598,1.007
402.628,1.007
402.658,1.009
402.688,1.003
402.718,1.002
402.748,1.007
402.778,1.012
402.808,1.034
402.838,1.031
402.868,1.032
402.898,1.047
402.928,1.043
402.958,1.035
402.988,1.023
403.018,1.010
403.048,1.026
403.078,1.001
403.108,0.980
403.138,0.993
403.168,0.988
403.198,1.001
403.228,1.009
403.258,0.998
403.288,0.994
403.318,0.991
403.348,0.994
403.378,1.000
403.408,1.000
403.438,1.010
403.468,1.011
403.498,1.014
403.528,1.035
403.558,1.021
403.588,1.020
403.618,1.016
403.648,1.008
403.678,1.010
403.708,1.013
403.738,1.007
403.768,0.996
403.798,1.000
403.828,1.002
403.858,1.001
403.888,1.018
403.918,1.031
403.948,1.041
403.978,1.022
404.008,1.025
404.038,1.025
404.068,1.027
404.098,1.016
404.128,0.993
404.158,1.034
404.188,1.013
404.218,1.004
404.248,1.018
404.278,1.007
404.308,1.034
404.338,1.020
404.368,1.023
404.398,1.028
404.428,1.026
404.458,1.015
404.488,1.021
404.518,1.031
404.548,1.037
404.578,1.046
404.608,1.047
404.638,1.044
404.668,1.030
404.698,1.032
404.728,1.043
404.758,1.034
404.788,1.020
404.818,1.021
404.848,1.021
404.878,1.025
404.908,1.004
404.938,1.010
404.968,1.018
404.998,1.016
405.028,1.021
405.058,1.028
405.088,1.030
405.118,1.027
405.148,1.023
405.178,1.014
405.208,1.013
405.238,1.020
405.268,1.013
405.298,1.021
405.328,1.007
405.358,1.028
405.388,1.029
405.418,1.023
405.448,1.014
405.478,1.028
405.508,1.021
405.538,1.018
405.568,1.014
405.598,1.022
405.628,1.008
405.658,1.023
405.688,1.022
405.718,1.018
405.748,1.020
405.778,1.023
405.808,1.016
405.838,1.019
405.868,1.017
405.898,1.021
405.928,1.020
405.958,1.027
405.988,1.031
406.018,1.029
406.048,1.021
406.078,1.013
406.108,1.010
406.138,1.007
406.168,1.014
406.198,1.021
406.228,1.035
406.258,1.030
406.288,1.026
406.318,1.047
406.348,1.049
406.378,1.049
406.408,1.025
406.438,1.010
406.468,0.990
406.498,0.977
406.528,0.996
406.558,1.049
406.588,1.105
406.618,1.104
406.648,1.115
406.678,1.104
406.708,1.068
406.738,1.031
406.768,1.040
406.798,1.038
406.828,1.021
406.858,1.001
406.888,0.965
406.918,1.008
406.948,0.959
406.978,0.865
407.008,0.875
407.038,0.946
407.068,0.980
407.098,1.013
407.128,1.007
407.158,1.077
407.188,1.154
407.218,1.164
407.248,1.135
407.278,1.100
407.308,1.061
407.338,1.039
407.368,1.023
407.398,1.003
407.428,1.010
407.458,1.005
407.488,1.026
407.518,1.040
407.548,1.040
407.578,1.034
407.608,1.039
407.638,1.049
407.668,1.077
407.698,1.094
407.728,1.084
407.758,1.079
407.788,1.010
407.818,0.901
407.848,0.952
407.878,1.013
407.908,1.050
407.938,1.065
407.968,1.105
407.998,1.104
408.028,1.085
408.058,1.078
408.088,1.075
408.118,1.062
408.148,1.073
408.178,1.079
408.208,1.039
408.238,1.011
408.268,1.021
408.298,1.007
408.328,1.018
408.358,1.026
408.388,1.013
408.418,0.995
408.448,1.019
408.478,1.001
408.508,1.001
408.538,1.019
408.568,1.003
408.598,1.036
408.628,1.017
408.658,0.995
408.688,0.975
408.718,0.975
408.748,0.938
408.778,0.912
408.808,0.940
408.838,0.954
408.868,0.991
408.898,1.052
408.928,1.045
408.958,1.062
408.988,1.093
409.018,1.090
409.048,1.120
409.078,1.127
409.108,1.126
409.138,1.094
409.168,1.062
409.198,1.039
409.228,1.024
409.258,1.022
409.288,1.009
409.318,1.000
409.348,1.006
409.378,1.011
409.408,1.019
409.438,1.007
409.468,0.992
409.498,1.002
409.528,1.002
409.558,1.022
409.588,1.027
409.618,1.025
409.648,1.019
409.678,1.019
409.708,1.004
409.738,0.988
409.768,0.989
409.798,1.015
409.828,1.026
409.858,1.033
409.888,1.047
409.918,1.022
409.948,1.000
409.978,1.004
410.008,0.989
410.038,1.009
410.068,1.013
410.098,1.013
410.128,1.011
410.158,1.030
410.188,1.032
410.218,1.031
410.248,1.029
410.278,1.037
410.308,1.044
410.338,1.057
410.368,1.053
410.398,1.049
410.428,1.057
410.458,1.044
410.488,1.058
410.518,1.047
410.548,1.033
410.578,1.030
410.608,1.026
410.638,1.017
410.668,1.020
410.698,1.019
410.728,1.008
410.758,1.002
410.788,1.003
410.818,0.993
410.848,0.996
410.878,0.979
410.908,0.957
410.938,0.957
410.968,0.955
410.998,0.950
411.028,0.986
411.058,1.001
411.088,1.003
411.118,0.993
411.148,0.960
411.178,0.941
411.208,0.946
411.238,0.973
411.268,1.003
411.298,1.004
411.328,1.052
411.358,1.101
411.388,1.115
411.418,1.137
411.448,1.110
411.478,1.062
411.508,1.041
411.538,1.042
411.568,1.036
411.598,0.994
411.628,1.003
411.658,0.987
411.688,1.031
411.718,1.039
411.748,1.043
411.778,1.037
411.808,1.035
411.838,1.030
411.868,1.014
411.898,1.022
411.928,1.029
411.958,1.017
411.988,1.012
412.018,0.991
412.048,1.004
412.078,1.004
412.108,1.001
412.138,0.993
412.168,0.993
412.198,1.020
412.228,1.029
412.258,1.030
412.288,1.024
412.318,1.015
412.348,1.021
412.378,1.039
412.408,1.040
412.438,1.024
412.468,0.997
412.498,1.007
412.528,1.016
412.558,1.021
412.588,1.024
412.618,1.013
412.648,1.015
412.678,1.020
412.708,1.005
412.738,1.011
412.768,1.013
412.798,1.012
412.828,1.014
412.858,1.003
412.888,1.000
412.918,1.005
412.948,1.013
412.978,1.013
413.008,1.014
413.038,1.019
413.068,1.019
413.098,1.020
413.128,1.024
413.158,1.014
413.188,1.011
413.218,1.016
413.248,1.027
413.278,1.012
413.308,1.027
413.338,1.046
413.368,1.012
413.398,1.007
413.428,1.014
413.458,1.004
413.488,1.025
413.518,1.019
413.548,1.025
413.578,1.025
413.608,1.036
413.638,1.030
413.668,1.029
413.698,1.030
413.728,1.031
413.758,1.028
413.788,1.018
413.818,1.022
413.848,1.021
413.878,1.032
413.908,1.021
413.938,1.022
413.968,1.004
413.998,1.007
414.028,1.027
414.058,1.028
414.088,1.026
414.118,1.027
414.148,1.030
414.178,1.018
414.208,1.019
414.238,1.021
414.268,1.022
414.298,1.024
414.328,1.030
414.358,1.025
414.388,1.026
414.418,1.021
414.448,1.026
414.478,1.029
414.508,1.022
414.538,1.021
414.568,1.023
414.598,1.021
414.628,1.011
414.658,1.025
414.688,1.019
414.718,1.025
414.748,1.030
414.778,1.035
414.808,1.034
414.838,1.031
414.868,1.028
414.898,1.024
414.928,1.024
414.958,1.023
414.988,1.027
415.018,1.023
415.048,1.030
415.078,1.027
415.108,1.024
415.138,1.026
415.168,1.031
415.198,1.030
415.228,1.029
415.258,1.018
415.288,1.032
415.318,1.021
415.348,1.022
415.378,1.025
415.408,1.023
415.438,1.017
415.468,1.021
415.498,1.020
415.528,1.020
415.558,1.024
415.588,1.019
415.618,1.016
415.648,1.001
415.678,1.010
415.708,1.026
415.738,1.033
415.768,1.025
415.798,1.028
415.828,1.021
415.858,1.023
415.888,1.021
415.918,1.021
415.948,1.017
415.978,1.023
416.008,1.020
416.038,1.021
416.068,1.019
416.098,1.023
416.128,1.018
416.158,1.015
416.188,1.019
416.218,1.021
416.248,1.025
416.278,1.020
416.308,1.021
416.338,1.024
416.368,1.025
416.398,1.021
416.428,1.023
416.458,1.021
416.488,1.018
416.518,1.019
416.548,1.016
416.578,1.020
416.608,1.019
416.638,1.018
416.668,1.017
416.698,1.020
416.728,1.024
416.758,1.022
416.788,1.018
416.818,1.019
416.848,1.022
416.878,1.020
416.908,1.017
416.938,1.022
416.968,1.017
416.998,1.018
417.028,1.021
417.058,1.018
417.088,1.021
417.118,1.018
417.148,1.019
417.178,1.019
417.208,1.021
417.238,1.023
417.268,1.016
417.298,1.014
417.328,1.016
417.358,1.021
417.388,1.021
417.418,1.017
417.448,1.016
417.478,1.020
417.508,1.024
417.538,1.019
417.568,1.021
417.598,1.019
417.628,1.014
417.658,1.009
417.688,1.020
417.718,1.022
417.748,1.021
417.778,1.023
417.808,1.021
417.838,1.017
417.868,1.017
417.898,1.017
417.928,1.018
417.958,1.020
417.988,1.019
418.018,1.021
418.048,1.021
418.078,1.018
418.108,1.021
418.138,1.024
418.168,1.024
418.198,1.021
418.228,1.020
418.258,1.021
418.288,1.020
418.318,1.022
418.348,1.021
418.378,1.021
418.408,1.024
418.438,1.022
418.468,1.023
418.498,1.022
418.528,1.021
418.558,1.018
418.588,1.021
418.618,1.017
418.648,1.018
418.678,1.024
418.708,1.023
418.738,1.019
418.768,1.022
418.798,1.024
418.828,1.023
418.858,1.021
418.888,1.021
418.918,1.024
418.948,1.020
418.978,1.016
419.008,1.021
419.038,1.020
419.068,1.022
419.098,1.023
419.128,1.022
419.158,1.022
419.188,1.022
419.218,1.021
419.248,1.022
419.278,1.018
419.308,1.019
419.338,1.021
419.368,1.026
419.398,1.022
419.428,1.023
419.458,1.015
419.488,1.025
419.518,1.024
419.548,1.020
419.578,1.021
419.608,1.021
419.638,1.017
419.668,1.020
419.698,1.019
419.728,1.023
419.758,1.027
419.788,1.025
419.818,1.021
419.848,1.021
419.878,1.021
419.908,1.021
419.938,1.021
419.968,1.020
419.998,1.022
420.028,1.023
420.058,1.022
420.088,1.023
420.118,1.023
420.148,1.021
420.178,1.028
420.208,1.021
420.238,1.021
420.268,1.023
420.298,1.022
420.328,1.020
420.358,1.023
420.388,1.025
420.418,1.025
420.448,1.022
420.478,1.024
420.508,1.023
420.538,1.021
420.568,1.017
420.598,1.018
420.628,1.018
420.658,1.022
420.688,1.021
420.718,1.023
420.748,1.024
420.778,1.017
420.808,1.021
420.838,1.025
420.868,1.025
420.898,1.022
420.928,1.021
420.958,1.023
420.988,1.019
421.018,1.020
421.048,1.022
421.078,1.021
421.108,1.024
421.138,1.021
421.168,1.021
421.198,1.022
421.228,1.021
421.258,1.021
421.288,1.021
421.318,1.018
421.348,1.023
421.378,1.019
421.408,1.026
421.438,1.012
421.468,1.021
421.498,1.021
421.528,1.026
421.558,1.027
421.588,1.026
421.618,1.020
421.648,1.026
421.678,1.024
421.708,1.024
421.738,1.022
421.768,1.022
421.798,1.027
421.828,1.015
421.858,1.019
421.888,1.024
421.918,1.022
421.948,1.013
421.978,1.016
422.008,1.010
422.038,1.014
422.068,1.018
422.098,1.024
422.128,1.016
422.158,1.014
422.188,0.993
422.218,1.007
422.248,1.023
422.278,1.008
422.308,0.996
422.338,1.027
422.368,1.000
422.398,1.026
422.428,1.016
422.458,1.017
422.488,1.034
422.518,1.024
422.548,1.024
422.578,1.042
422.608,1.014
422.638,1.008
422.668,0.999
422.698,1.016
422.728,1.031
422.758,1.004
422.788,1.017
422.818,1.013
422.848,1.005
422.878,1.003
422.908,1.033
422.938,1.034
422.968,1.033
422.998,1.043
423.028,1.036
423.058,1.024
423.088,1.020
423.118,1.006
423.148,1.034
423.178,1.021
423.208,1.018
423.238,1.012
423.268,1.021
423.298,1.032
423.328,1.043
423.358,1.055
423.388,1.049
423.418,1.013
423.448,1.016
423.478,1.014
423.508,1.042
423.538,1.033
423.568,1.025
423.598,1.023
423.628,0.991
423.658,0.986
423.688,1.003
423.718,1.024
423.748,1.032
423.778,1.021
423.808,1.049
423.838,1.030
423.868,1.014
423.898,1.041
423.928,1.022
423.958,1.020
423.988,1.027
424.018,1.053
424.048,1.044
424.078,1.031
424.108,1.017
424.138,1.012
424.168,0.995
424.198,1.006
424.228,1.011
424.258,1.019
424.288,1.020
424.318,1.031
424.348,1.021
424.378,1.021
424.408,1.030
424.438,1.023
424.468,1.060
424.498,1.044
424.528,1.024
424.558,1.009
424.588,1.018
424.618,1.023
424.648,1.009
424.678,1.002
424.708,1.002
424.738,1.001
424.768,1.018
424.798,1.036
424.828,1.027
424.858,1.036
424.888,1.019
424.918,1.021
424.948,1.044
424.978,1.032
425.008,1.013
425.038,1.000
425.068,1.024
425.098,1.048
425.128,1.048
425.158,1.024
425.188,0.999
425.218,0.996
425.248,0.990
425.278,1.007
425.308,1.019
425.338,1.021
425.368,1.015
425.398,1.017
425.428,1.010
425.458,1.005
425.488,1.006
425.518,1.007
425.548,1.008
425.578,1.015
425.608,1.018
425.638,1.020
425.668,1.019
425.698,1.011
425.728,1.020
425.758,1.019
425.788,1.009
425.818,1.016
425.848,1.014
425.878,1.018
425.908,1.021
425.938,1.018
425.968,1.021
425.998,1.019
426.028,1.022
426.058,1.010
426.088,1.023
426.118,1.024
426.148,1.015
426.178,1.015
426.208,1.017
426.238,1.019
426.268,1.020
426.298,1.025
426.328,1.015
426.358,1.018
426.388,1.021
426.418,1.021
426.448,1.018
426.478,1.024
426.508,1.024
426.538,1.014
426.568,1.020
426.598,1.023
426.628,1.012
426.658,1.017
426.688,1.025
426.718,1.022
426.748,1.018
426.778,1.021
426.808,1.013
426.838,1.031
426.868,1.020
426.898,1.018
426.928,1.017
426.958,1.025
426.988,1.022
427.018,1.028
427.048,1.022
427.078,1.021
427.108,1.021
427.138,1.025
427.168,1.003
427.198,1.021
427.228,1.029
427.258,1.011
427.288,1.024
427.318,1.021
427.348,1.020
427.378,1.000
427.408,1.024
427.438,1.015
427.468,1.024
427.498,1.024
427.528,1.022
427.558,1.023
427.588,1.021
427.618,1.023
427.648,1.002
427.678,1.021
427.708,1.020
427.738,1.019
427.768,1.022
427.798,0.989
427.828,1.029
427.858,1.021
427.888,1.021
427.918,1.015
427.948,1.028
427.978,1.020
428.008,1.019
428.038,1.018
428.068,1.016
428.098,1.016
428.128,1.055
428.158,1.021
428.188,1.025
428.218,1.021
428.248,1.021
428.278,1.022
428.308,1.020
428.338,1.017
428.368,1.022
428.398,1.023
428.428,1.019
428.458,1.018
428.488,1.019
428.518,1.026
428.548,1.025
428.578,1.019
428.608,1.024
428.638,1.024
428.668,1.021
428.698,0.987
428.728,1.018
428.758,1.020
428.788,1.027
428.818,1.020
428.848,1.020
428.878,1.021
428.908,1.020
428.938,0.987
428.968,1.021
428.998,1.019
429.028,1.023
429.058,1.026
429.088,1.023
429.118,1.024
429.148,1.014
429.178,1.027
429.208,1.020
429.238,1.017
429.268,1.021
429.298,1.052
429.328,1.019
429.358,1.023
429.388,1.019
429.418,1.023
429.448,1.026
429.478,1.027
429.508,1.015
429.538,1.027
429.568,1.001
429.598,1.012
429.628,1.011
429.658,0.981
429.688,1.027
429.718,0.986
429.748,1.025
429.778,1.033
429.808,1.024
429.838,1.032
429.868,1.021
429.898,1.011
429.928,1.002
429.958,1.016
429.988,1.025
430.018,1.048
430.048,1.040
430.078,1.022
430.108,1.033
430.138,1.021
430.168,0.997
430.198,1.005
430.228,0.995
430.258,0.997
430.288,1.105
430.318,1.132
430.348,1.074
430.378,1.041
430.408,1.008
430.438,1.000
430.468,1.015
430.498,0.982
430.528,0.951
430.558,1.107
430.588,1.082
430.618,1.128
430.648,1.030
430.678,1.031
430.708,1.042
430.738,1.028
430.768,1.025
430.798,1.079
430.828,1.029
430.858,0.973
