df_hash,22ZHK4.V1TMJW
303.963,284
303.988,260
304.013,276
304.038,338
304.063,421
304.088,491
304.113,530
304.138,540
304.163,541
304.188,545
304.213,550
304.238,552
304.263,551
304.288,557
304.313,569
304.338,570
304.363,529
304.388,426
304.413,267
304.438,82
304.463,-90
304.488,-224
304.513,-318
304.538,-389
304.563,-451
304.588,-497
304.613,-502
304.638,-447
304.663,-340
304.688,-219
304.713,-125
304.738,-70
304.763,-37
304.788,1
304.813,53
304.838,103
304.863,135
304.888,147
304.913,152
304.938,163
304.963,179
304.988,193
305.013,200
305.038,198
305.063,187
305.088,164
305.113,134
305.138,105
305.163,85
305.188,68
305.213,38
305.238,-9
305.263,-65
305.288,-104
305.313,-107
305.338,-76
305.363,-22
305.388,37
305.413,100
305.438,161
305.463,218
305.488,268
305.513,313
305.538,353
305.563,386
305.588,400
305.613,388
305.638,356
305.663,321
305.688,300
305.713,295
305.738,300
305.763,307
305.788,310
305.813,306
305.838,287
305.863,250
305.888,198
305.913,146
305.938,108
305.963,90
305.988,93
306.013,111
306.038,140
306.063,173
306.088,202
306.113,221
306.138,232
306.163,242
306.188,251
306.213,250
306.238,234
306.263,207
306.288,184
306.313,176
306.338,180
306.363,184
306.388,179
306.413,170
306.438,165
306.463,167
306.488,168
306.513,158
306.538,132
306.563,94
306.588,50
306.613,15
306.638,4
306.663,25
306.688,71
306.713,116
306.738,143
306.763,149
306.788,151
306.813,160
306.838,170
306.863,165
306.888,144
306.913,123
306.938,118
306.963,123
306.988,119
307.013,95
307.038,63
307.063,48
307.088,57
307.113,74
307.138,82
307.163,76
307.188,69
307.213,68
307.238,68
307.263,69
307.288,91
307.313,162
307.338,289
307.363,445
307.388,598
307.413,738
307.438,872
307.463,997
307.488,1076
307.513,1059
307.538,940
307.563,768
307.588,614
307.613,506
307.638,414
307.663,287
307.688,110
307.713,-80
307.738,-230
307.763,-311
307.788,-336
307.813,-340
307.838,-349
307.863,-374
307.888,-407
307.913,-430
307.938,-424
307.963,-379
307.988,-307
308.013,-233
308.038,-181
308.063,-152
308.088,-129
308.113,-93
308.138,-39
308.163,18
308.188,72
308.213,119
308.238,164
308.263,207
308.288,245
308.313,274
308.338,299
308.363,324
308.388,349
308.413,367
308.438,374
308.463,368
308.488,356
308.513,346
308.538,347
308.563,369
308.588,417
308.613,482
308.638,540
308.663,568
308.688,557
308.713,520
308.738,477
308.763,438
308.788,398
308.813,348
308.838,291
308.863,236
308.888,189
308.913,144
308.938,95
308.963,38
308.988,-21
309.013,-79
309.038,-141
309.063,-215
309.088,-297
309.113,-365
309.138,-396
309.163,-383
309.188,-339
309.213,-283
309.238,-226
309.263,-167
309.288,-97
309.313,-17
309.338,60
309.363,119
309.388,152
309.413,165
309.438,170
309.463,179
309.488,198
309.513,222
309.538,241
309.563,253
309.588,260
309.613,266
309.638,270
309.663,264
309.688,241
309.713,214
309.738,207
309.763,241
309.788,311
309.813,381
309.838,414
309.863,398
309.888,358
309.913,328
309.938,328
309.963,346
309.988,359
310.013,353
310.038,333
310.063,314
310.088,301
310.113,286
310.138,262
310.163,233
310.188,212
310.213,204
310.238,198
310.263,177
310.288,136
310.313,90
310.338,64
310.363,76
310.388,117
310.413,161
310.438,187
310.463,191
310.488,185
310.513,183
310.538,184
310.563,181
310.588,169
310.613,152
310.638,141
310.663,140
310.688,147
310.713,151
310.738,150
310.763,149
310.788,154
310.813,162
310.838,161
310.863,141
310.888,100
310.913,59
310.938,43
310.963,65
310.988,118
311.013,180
311.038,228
311.063,254
311.088,265
311.113,265
311.138,255
311.163,229
311.188,187
311.213,143
311.238,117
311.263,115
311.288,128
311.313,134
311.338,121
311.363,95
311.388,74
311.413,67
311.438,65
311.463,48
311.488,7
311.513,-42
311.538,-67
311.563,-47
311.588,13
311.613,85
311.638,144
311.663,182
311.688,209
311.713,234
311.738,253
311.763,256
311.788,243
311.813,228
311.838,225
311.863,234
311.888,241
311.913,235
311.938,218
311.963,204
311.988,201
312.013,196
312.038,171
312.063,119
312.088,59
312.113,23
312.138,32
312.163,78
312.188,137
312.213,183
312.238,209
312.263,221
312.288,231
312.313,242
312.338,248
312.363,243
312.388,224
312.413,201
312.438,183
312.463,176
312.488,173
312.513,165
312.538,145
312.563,119
312.588,97
312.613,80
312.638,59
312.663,27
312.688,-9
312.713,-26
312.738,0
312.763,66
312.788,144
312.813,200
312.838,221
312.863,223
312.888,229
312.913,247
312.938,262
312.963,263
312.988,251
313.013,243
313.038,248
313.063,258
313.088,254
313.113,232
313.138,204
313.163,189
313.188,186
313.213,178
313.238,142
313.263,81
313.288,22
313.313,-2
313.338,19
313.363,73
313.388,134
313.413,183
313.438,217
313.463,239
313.488,252
313.513,254
313.538,246
313.563,233
313.588,222
313.613,218
313.638,223
313.663,230
313.688,232
313.713,221
313.738,198
313.763,170
313.788,146
313.813,131
313.838,117
313.863,89
313.888,39
313.913,-19
313.938,-58
313.963,-52
313.988,-1
314.013,69
314.038,126
314.063,158
314.088,173
314.113,187
314.138,202
314.163,207
314.188,195
314.213,174
314.238,161
314.263,164
314.288,177
314.313,185
314.338,180
314.363,168
314.388,157
314.413,148
314.438,136
314.463,118
314.488,99
314.513,84
314.538,70
314.563,55
314.588,40
314.613,39
314.638,66
314.663,122
314.688,192
314.713,255
314.738,298
314.763,325
314.788,342
314.813,355
314.838,364
314.863,366
314.888,365
314.913,365
314.938,369
314.963,373
314.988,368
315.013,345
315.038,306
315.063,268
315.088,249
315.113,255
315.138,272
315.163,281
315.188,266
315.213,229
315.238,182
315.263,141
315.288,115
315.313,109
315.338,124
315.363,154
315.388,186
315.413,204
315.438,201
315.463,186
315.488,173
315.513,169
315.538,168
315.563,159
315.588,133
315.613,90
315.638,36
315.663,-23
315.688,-78
315.713,-124
315.738,-159
315.763,-192
315.788,-235
315.813,-290
315.838,-346
315.863,-392
315.888,-425
315.913,-442
315.938,-435
315.963,-382
315.988,-270
316.013,-114
316.038,38
316.063,140
316.088,173
316.113,159
316.138,141
316.163,149
316.188,181
316.213,214
316.238,229
316.263,220
316.288,199
316.313,182
316.338,173
316.363,171
316.388,170
316.413,177
316.438,203
316.463,249
316.488,294
316.513,301
316.538,255
316.563,180
316.588,126
316.613,127
316.638,169
316.663,214
316.688,241
316.713,271
316.738,344
316.763,461
316.788,584
316.813,665
316.838,699
316.863,721
316.888,765
316.913,825
316.938,869
316.963,885
316.988,897
317.013,940
317.038,1003
317.063,1031
317.088,970
317.113,821
317.138,647
317.163,527
317.188,499
317.213,548
317.238,628
317.263,694
317.288,716
317.313,679
317.338,588
317.363,462
317.388,327
317.413,195
317.438,70
317.463,-48
317.488,-155
317.513,-247
317.538,-341
317.563,-471
317.588,-662
317.613,-893
317.638,-1103
317.663,-1241
317.688,-1299
317.713,-1310
317.738,-1303
317.763,-1271
317.788,-1183
317.813,-1031
317.838,-848
317.863,-687
317.888,-574
317.913,-490
317.938,-398
317.963,-285
317.988,-168
318.013,-74
318.038,-8
318.063,51
318.088,134
318.113,252
318.138,392
318.163,524
318.188,625
318.213,681
318.238,698
318.263,692
318.288,677
318.313,664
318.338,658
318.363,661
318.388,679
318.413,714
318.438,758
318.463,792
318.488,797
318.513,763
318.538,702
318.563,636
318.588,581
318.613,541
318.638,507
318.663,468
318.688,425
318.713,384
318.738,352
318.763,326
318.788,292
318.813,238
318.838,167
318.863,100
318.888,64
318.913,75
318.938,120
318.963,168
318.988,188
319.013,171
319.038,127
319.063,81
319.088,51
319.113,43
319.138,49
319.163,57
319.188,59
319.213,55
319.238,48
319.263,42
319.288,40
319.313,41
319.338,43
319.363,45
319.388,40
319.413,24
319.438,-2
319.463,-25
319.488,-22
319.513,16
319.538,87
319.563,164
319.588,221
319.613,248
319.638,249
319.663,237
319.688,224
319.713,214
319.738,207
319.763,199
319.788,187
319.813,166
319.838,142
319.863,121
319.888,112
319.913,114
319.938,124
319.963,134
319.988,141
320.013,134
320.038,106
320.063,59
320.088,15
320.113,7
320.138,47
320.163,117
320.188,176
320.213,199
320.238,193
320.263,188
320.288,192
320.313,192
320.338,171
320.363,140
320.388,130
320.413,154
320.438,191
320.463,203
320.488,182
320.513,161
320.538,177
320.563,230
320.588,280
320.613,290
320.638,263
320.663,230
320.688,206
320.713,172
320.738,103
320.763,16
320.788,-31
320.813,9
320.838,129
320.863,263
320.888,341
320.913,342
320.938,294
320.963,236
320.988,185
321.013,138
321.038,93
321.063,62
321.088,58
321.113,82
321.138,115
321.163,132
321.188,116
321.213,71
321.238,14
321.263,-26
321.288,-36
321.313,-24
321.338,-15
321.363,-29
321.388,-56
321.413,-63
321.438,-20
321.463,69
321.488,171
321.513,248
321.538,290
321.563,307
321.588,315
321.613,318
321.638,311
321.663,296
321.688,285
321.713,289
321.738,308
321.763,329
321.788,345
321.813,349
321.838,340
321.863,317
321.888,291
321.913,274
321.938,270
321.963,269
321.988,248
322.013,200
322.038,148
322.063,131
322.088,168
322.113,239
322.138,301
322.163,322
322.188,303
322.213,270
322.238,249
322.263,241
322.288,234
322.313,217
322.338,195
322.363,182
322.388,186
322.413,199
322.438,199
322.463,161
322.488,85
322.513,-8
322.538,-91
322.563,-154
322.588,-222
322.613,-325
322.638,-466
322.663,-603
322.688,-681
322.713,-666
322.738,-571
322.763,-434
322.788,-284
322.813,-136
322.838,3
322.863,121
322.888,206
322.913,265
322.938,324
322.963,411
322.988,530
323.013,655
323.038,752
323.063,803
323.088,814
323.113,802
323.138,781
323.163,752
323.188,703
323.213,624
323.238,517
323.263,398
323.288,293
323.313,215
323.338,168
323.363,147
323.388,158
323.413,210
323.438,301
323.463,400
323.488,464
323.513,469
323.538,431
323.563,387
323.588,365
323.613,362
323.638,359
323.663,341
323.688,309
323.713,259
323.738,184
323.763,75
323.788,-52
323.813,-172
323.838,-258
323.863,-308
323.888,-331
323.913,-331
323.938,-305
323.963,-259
323.988,-212
324.013,-189
324.038,-191
324.063,-194
324.088,-175
324.113,-135
324.138,-94
324.163,-63
324.188,-29
324.213,24
324.238,95
324.263,159
324.288,195
324.313,207
324.338,217
324.363,237
324.388,251
324.413,239
324.438,197
324.463,142
324.488,94
324.513,61
324.538,45
324.563,51
324.588,87
324.613,146
324.638,204
324.663,235
324.688,232
324.713,217
324.738,211
324.763,223
324.788,240
324.813,245
324.838,235
324.863,209
324.888,170
324.913,117
324.938,58
324.963,11
324.988,-10
325.013,-6
325.038,10
325.063,30
325.088,54
325.113,96
325.138,163
325.163,250
325.188,346
325.213,436
325.238,509
325.263,556
325.288,572
325.313,568
325.338,562
325.363,563
325.388,566
325.413,552
325.438,508
325.463,447
325.488,393
325.513,360
325.538,342
325.563,316
325.588,262
325.613,176
325.638,74
325.663,-20
325.688,-80
325.713,-88
325.738,-46
325.763,22
325.788,84
325.813,118
325.838,129
325.863,134
325.888,144
325.913,152
325.938,150
325.963,144
325.988,147
326.013,165
326.038,183
326.063,181
326.088,157
326.113,131
326.138,124
326.163,133
326.188,135
326.213,113
326.238,79
326.263,62
326.288,83
326.313,135
326.338,199
326.363,255
326.388,297
326.413,322
326.438,324
326.463,298
326.488,249
326.513,198
326.538,166
326.563,158
326.588,160
326.613,157
326.638,142
326.663,120
326.688,104
326.713,96
326.738,83
326.763,48
326.788,-20
326.813,-111
326.838,-192
326.863,-228
326.888,-213
326.913,-174
326.938,-156
326.963,-180
326.988,-229
327.013,-270
327.038,-289
327.063,-301
327.088,-330
327.113,-374
327.138,-409
327.163,-412
327.188,-386
327.213,-343
327.238,-282
327.263,-181
327.288,-22
327.313,169
327.338,329
327.363,399
327.388,378
327.413,322
327.438,307
327.463,366
327.488,475
327.513,574
327.538,617
327.563,598
327.588,543
327.613,487
327.638,449
327.663,425
327.688,407
327.713,401
327.738,420
327.763,469
327.788,524
327.813,554
327.838,552
327.863,556
327.888,611
327.913,714
327.938,799
327.963,797
327.988,715
328.013,642
328.038,676
328.063,824
328.088,990
328.113,1059
328.138,995
328.163,847
328.188,682
328.213,522
328.238,348
328.263,162
328.288,-3
328.313,-113
328.338,-178
328.363,-246
328.388,-348
328.413,-465
328.438,-548
328.463,-565
328.488,-524
328.513,-450
328.538,-373
328.563,-320
328.588,-309
328.613,-336
328.638,-361
328.663,-330
328.688,-233
328.713,-119
328.738,-50
328.763,-34
328.788,-16
328.813,57
328.838,172
328.863,262
328.888,286
328.913,268
328.938,251
328.963,240
328.988,201
329.013,132
329.038,107
329.063,223
329.088,511
329.113,901
329.138,1280
329.163,1572
329.188,1745
329.213,1765
329.238,1578
329.263,1153
329.288,542
329.313,-131
329.338,-741
329.363,-1209
329.388,-1499
329.413,-1610
329.438,-1582
329.463,-1507
329.488,-1473
329.513,-1481
329.538,-1419
329.563,-1176
329.588,-785
329.613,-424
329.638,-248
329.663,-231
329.688,-200
329.713,-52
329.738,99
329.763,43
329.788,-274
329.813,-614
329.838,-630
329.863,-179
329.888,535
329.913,1140
329.938,1403
329.963,1385
329.988,1327
330.013,1418
330.038,1667
330.063,1946
330.088,2122
330.113,2129
330.138,1979
330.163,1732
330.188,1456
330.213,1194
330.238,940
330.263,666
330.288,374
330.313,134
330.338,32
330.363,85
330.388,197
330.413,230
330.438,108
330.463,-133
330.488,-404
330.513,-637
330.538,-811
330.563,-921
330.588,-952
330.613,-905
330.638,-831
330.663,-802
330.688,-840
330.713,-881
330.738,-826
330.763,-637
330.788,-379
330.813,-157
330.838,-27
330.863,37
330.888,95
330.913,164
330.938,217
330.963,229
330.988,227
331.013,264
331.038,376
331.063,548
331.088,729
331.113,880
331.138,989
331.163,1062
331.188,1102
331.213,1098
331.238,1044
331.263,944
331.288,818
331.313,687
331.338,564
331.363,452
331.388,344
331.413,233
331.438,117
331.463,12
331.488,-50
331.513,-30
331.538,95
331.563,301
331.588,512
331.613,631
331.638,600
331.663,440
331.688,245
331.713,117
331.738,90
331.763,103
331.788,51
331.813,-126
331.838,-398
331.863,-664
331.888,-838
331.913,-916
331.938,-953
331.963,-997
331.988,-1025
332.013,-970
332.038,-784
332.063,-506
332.088,-237
332.113,-67
332.138,-12
332.163,-24
332.188,-38
332.213,-12
332.238,72
332.263,236
332.288,486
332.313,777
332.338,1007
332.363,1078
332.388,977
332.413,798
332.438,667
332.463,643
332.488,678
332.513,681
332.538,600
332.563,453
332.588,290
332.613,143
332.638,24
332.663,-52
332.688,-63
332.713,1
332.738,115
332.763,220
332.788,277
332.813,286
332.838,271
332.863,253
332.888,236
332.913,221
332.938,214
332.963,224
332.988,245
333.013,262
333.038,265
333.063,259
333.088,252
333.113,251
333.138,249
333.163,237
333.188,199
333.213,120
333.238,0
333.263,-134
333.288,-223
333.313,-226
333.338,-160
333.363,-87
333.388,-63
333.413,-79
333.438,-84
333.463,-40
333.488,29
333.513,60
333.538,16
333.563,-77
333.588,-161
333.613,-198
333.638,-190
333.663,-155
333.688,-101
333.713,-25
333.738,65
333.763,149
333.788,212
333.813,257
333.838,293
333.863,318
333.888,321
333.913,301
333.938,274
333.963,260
333.988,257
334.013,251
334.038,241
334.063,247
334.088,294
334.113,375
334.138,455
334.163,509
334.188,545
334.213,591
334.238,660
334.263,731
334.288,779
334.313,812
334.338,868
334.363,974
334.388,1105
334.413,1191
334.438,1170
334.463,1039
334.488,848
334.513,659
334.538,498
334.563,345
334.588,171
334.613,-24
334.638,-202
334.663,-319
334.688,-365
334.713,-379
334.738,-413
334.763,-490
334.788,-581
334.813,-630
334.838,-609
334.863,-535
334.888,-455
334.913,-404
334.938,-378
334.963,-358
334.988,-326
335.013,-290
335.038,-267
335.063,-268
335.088,-292
335.113,-330
335.138,-375
335.163,-417
335.188,-446
335.213,-449
335.238,-418
335.263,-347
335.288,-237
335.313,-100
335.338,35
335.363,142
335.388,202
335.413,225
335.438,237
335.463,264
335.488,313
335.513,374
335.538,433
335.563,484
335.588,527
335.613,556
335.638,561
335.663,535
335.688,487
335.713,443
335.738,434
335.763,481
335.788,569
335.813,660
335.838,706
335.863,686
335.888,621
335.913,559
335.938,536
335.963,549
335.988,558
336.013,527
336.038,448
336.063,340
336.088,227
336.113,122
336.138,32
336.163,-27
336.188,-44
336.213,-29
336.238,-11
336.263,-20
336.288,-49
336.313,-62
336.338,-31
336.363,37
336.388,104
336.413,137
336.438,138
336.463,132
336.488,141
336.513,161
336.538,183
336.563,201
336.588,221
336.613,242
336.638,254
336.663,246
336.688,219
336.713,191
336.738,176
336.763,180
336.788,194
336.813,205
336.838,198
336.863,163
336.888,104
336.913,46
336.938,25
336.963,60
336.988,133
337.013,205
337.038,243
337.063,251
337.088,255
337.113,277
337.138,315
337.163,358
337.188,401
337.213,448
337.238,501
337.263,542
337.288,548
337.313,512
337.338,449
337.363,382
337.388,323
337.413,274
337.438,230
337.463,191
337.488,154
337.513,109
337.538,44
337.563,-39
337.588,-117
337.613,-161
337.638,-152
337.663,-97
337.688,-26
337.713,31
337.738,56
337.763,51
337.788,26
337.813,-7
337.838,-62
337.863,-163
337.888,-335
337.913,-577
337.938,-855
337.963,-1119
337.988,-1336
338.013,-1501
338.038,-1625
338.063,-1714
338.088,-1750
338.113,-1706
338.138,-1563
338.163,-1329
338.188,-1032
338.213,-706
338.238,-366
338.263,-2
338.288,405
338.313,863
338.338,1336
338.363,1756
338.388,2056
338.413,2207
338.438,2227
338.463,2163
338.488,2047
338.513,1884
338.538,1667
338.563,1413
338.588,1170
338.613,997
338.638,919
338.663,912
338.688,924
338.713,912
338.738,875
338.763,847
338.788,860
338.813,914
338.838,969
338.863,979
338.888,919
338.913,793
338.938,623
338.963,435
338.988,252
339.013,104
339.038,18
339.063,0
339.088,14
339.113,7
339.138,-61
339.163,-197
339.188,-368
339.213,-545
339.238,-711
339.263,-861
339.288,-979
339.313,-1040
339.338,-1036
339.363,-984
339.388,-918
339.413,-852
339.438,-768
339.463,-638
339.488,-458
339.513,-261
339.538,-93
339.563,14
339.588,68
339.613,94
339.638,122
339.663,172
339.688,256
339.713,368
339.738,482
339.763,560
339.788,576
339.813,539
339.838,487
339.863,457
339.888,457
339.913,468
339.938,464
339.963,441
339.988,410
340.013,385
340.038,362
340.063,323
340.088,251
340.113,142
340.138,4
340.163,-149
340.188,-299
340.213,-419
340.238,-476
340.263,-449
340.288,-348
340.313,-213
340.338,-95
340.363,-24
340.388,9
340.413,37
340.438,83
340.463,150
340.488,226
340.513,298
340.538,364
340.563,423
340.588,466
340.613,483
340.638,476
340.663,466
340.688,475
340.713,506
340.738,538
340.763,538
340.788,489
340.813,406
340.838,323
340.863,272
340.888,262
340.913,279
340.938,294
340.963,281
340.988,234
341.013,168
341.038,107
341.063,68
341.088,44
341.113,15
341.138,-37
341.163,-108
341.188,-178
341.213,-229
341.238,-266
341.263,-306
341.288,-364
341.313,-437
341.338,-518
341.363,-594
341.388,-649
341.413,-648
341.438,-549
341.463,-331
341.488,-42
341.513,216
341.538,343
341.563,309
341.588,182
341.613,77
341.638,81
341.663,205
341.688,395
341.713,586
341.738,736
341.763,833
341.788,882
341.813,893
341.838,881
341.863,864
341.888,856
341.913,870
341.938,909
341.963,976
341.988,1063
342.013,1151
342.038,1214
342.063,1233
342.088,1199
342.113,1115
342.138,975
342.163,770
342.188,496
342.213,178
342.238,-129
342.263,-368
342.288,-504
