df_hash,22ZHK4.QT9BDF
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.SU53
person_label,V49
date_time_start,2025-10-30_17-54-05.050000_+03
date_time_start_unix,1761832445.05
date_time_end,2025-10-30_18-02-50.778000_+03
length_difference_noticed,no

time,acc_mag
313.731,0.996
313.761,1.002
313.791,1.006
313.821,1.012
313.851,1.002
313.881,0.997
313.911,1.003
313.941,1.005
313.971,1.006
314.001,1.003
314.031,1.005
314.061,0.997
314.091,1.008
314.121,1.004
314.151,1.007
314.181,1.008
314.211,1.006
314.241,0.998
314.271,1.007
314.301,0.985
314.331,1.000
314.361,1.015
314.391,1.034
314.421,1.031
314.451,0.978
314.481,1.014
314.511,1.023
314.541,1.009
314.571,1.002
314.601,1.005
314.631,1.024
314.661,1.006
314.691,0.972
314.721,0.946
314.751,0.938
314.781,0.949
314.811,1.040
314.841,1.069
314.871,1.008
314.901,0.972
314.931,1.025
314.961,1.004
314.991,1.011
315.021,0.996
315.051,0.996
315.081,1.005
315.111,0.988
315.141,1.034
315.171,1.014
315.201,1.027
315.231,1.064
315.261,1.027
315.291,0.992
315.321,0.992
315.351,0.976
315.381,1.004
315.411,1.035
315.441,1.016
315.471,1.006
315.501,1.009
315.531,1.000
315.561,0.991
315.591,0.992
315.621,1.003
315.651,0.999
315.681,1.001
315.711,0.993
315.741,0.999
315.771,0.997
315.801,0.995
315.831,0.992
315.861,0.993
315.891,0.987
315.921,1.009
315.951,0.988
315.981,1.000
316.011,1.012
316.041,1.023
316.071,1.020
316.101,0.990
316.131,0.996
316.161,1.008
316.191,1.013
316.221,1.013
316.251,0.997
316.281,1.006
316.311,1.009
316.341,0.996
316.371,1.015
316.401,1.008
316.431,0.999
316.461,0.977
316.491,0.997
316.521,1.021
316.551,1.010
316.581,0.992
316.611,0.999
316.641,1.005
316.671,1.008
316.701,1.014
316.731,1.020
316.761,1.009
316.791,0.991
316.821,1.007
316.851,1.014
316.881,1.008
316.911,1.003
316.941,0.996
316.971,1.001
317.001,1.010
317.031,1.009
317.061,1.009
317.091,1.002
317.121,0.992
317.151,1.004
317.181,1.009
317.211,1.008
317.241,1.007
317.271,1.000
317.301,1.006
317.331,1.011
317.361,1.007
317.391,1.001
317.421,1.001
317.451,1.011
317.481,1.020
317.511,1.003
317.541,1.012
317.571,0.996
317.601,1.010
317.631,1.047
317.661,1.060
317.691,1.035
317.721,1.039
317.751,1.000
317.781,1.005
317.811,0.985
317.841,0.979
317.871,0.984
317.901,1.014
317.931,1.017
317.961,1.011
317.991,1.012
318.021,0.991
318.051,0.970
318.081,0.986
318.111,0.992
318.141,0.998
318.171,0.997
318.201,0.998
318.231,0.997
318.261,0.987
318.291,0.988
318.321,1.004
318.351,0.998
318.381,0.974
318.411,0.991
318.441,0.990
318.471,1.000
318.501,1.003
318.531,0.978
318.561,1.002
318.591,1.021
318.621,1.007
318.651,0.992
318.681,0.986
318.711,0.993
318.741,0.994
318.771,1.001
318.801,0.983
318.831,1.006
318.861,1.010
318.891,1.000
318.921,0.994
318.951,0.994
318.981,1.005
319.011,0.985
319.041,0.995
319.071,0.995
319.101,0.979
319.131,0.989
319.161,0.995
319.191,0.996
319.221,1.003
319.251,0.996
319.281,1.004
319.311,0.983
319.341,0.992
319.371,0.995
319.401,1.007
319.431,0.987
319.461,1.000
319.491,1.018
319.521,1.005
319.551,0.988
319.581,0.993
319.611,1.014
319.641,0.995
319.671,1.004
319.701,0.991
319.731,1.001
319.761,1.014
319.791,0.996
319.821,0.980
319.851,1.001
319.881,1.012
319.911,0.993
319.941,1.008
319.971,0.988
320.001,0.993
320.031,0.991
320.061,0.989
320.091,0.976
320.121,1.011
320.151,0.980
320.181,0.983
320.211,0.996
320.241,0.993
320.271,0.976
320.301,0.980
320.331,0.980
320.361,0.981
320.391,0.990
320.421,0.979
320.451,0.976
320.481,0.978
320.511,0.980
320.541,1.000
320.571,0.986
320.601,0.976
320.631,0.988
320.661,0.975
320.691,0.988
320.721,0.980
320.751,0.981
320.781,0.987
320.811,1.008
320.841,1.002
320.871,0.999
320.901,0.998
320.931,0.987
320.961,0.992
320.991,0.998
321.021,1.005
321.051,0.989
321.081,0.982
321.111,1.003
321.141,1.009
321.171,0.998
321.201,0.985
321.231,0.988
321.261,0.979
321.291,0.991
321.321,0.992
321.351,1.001
321.381,0.990
321.411,1.001
321.441,0.995
321.471,0.997
321.501,0.999
321.531,0.983
321.561,0.977
321.591,0.979
321.621,0.987
321.651,0.975
321.681,0.988
321.711,0.994
321.741,1.003
321.771,0.993
321.801,0.988
321.831,0.987
321.861,0.982
321.891,0.983
321.921,0.984
321.951,0.990
321.981,0.984
322.011,0.979
322.041,0.990
322.071,0.982
322.101,0.997
322.131,0.992
322.161,0.983
322.191,0.983
322.221,0.995
322.251,0.986
322.281,0.992
322.311,0.995
322.341,0.991
322.371,0.975
322.401,0.982
322.431,0.970
322.461,0.969
322.491,0.982
322.521,0.975
322.551,0.954
322.581,0.997
322.611,1.020
322.641,1.019
322.671,1.009
322.701,1.014
322.731,1.007
322.761,1.007
322.791,1.012
322.821,1.008
322.851,0.999
322.881,1.020
322.911,1.011
322.941,1.001
322.971,1.012
323.001,1.022
323.031,1.008
323.061,1.019
323.091,1.011
323.121,1.013
323.151,1.060
323.181,1.058
323.211,0.961
323.241,0.928
323.271,0.957
323.301,0.997
323.331,1.003
323.361,1.014
323.391,1.024
323.421,1.038
323.451,1.039
323.481,1.018
323.511,1.002
323.541,0.987
323.571,0.984
323.601,0.977
323.631,0.989
323.661,1.007
323.691,1.021
323.721,1.010
323.751,1.011
323.781,1.020
323.811,1.021
323.841,1.021
323.871,1.036
323.901,1.026
323.931,1.032
323.961,1.036
323.991,1.033
324.021,1.005
324.051,1.045
324.081,1.018
324.111,1.038
324.141,1.045
324.171,1.018
324.201,1.062
324.231,1.056
324.261,1.054
324.291,1.056
324.321,1.030
324.351,1.036
324.381,1.042
324.411,1.028
324.441,1.029
324.471,1.029
324.501,1.013
324.531,1.021
324.561,1.023
324.591,1.023
324.621,1.007
324.651,1.018
324.681,1.035
324.711,1.013
324.741,1.012
324.771,1.021
324.801,1.020
324.831,1.015
324.861,1.021
324.891,1.023
324.921,1.011
324.951,1.023
324.981,1.028
325.011,1.021
325.041,1.008
325.071,1.015
325.101,1.021
325.131,1.013
325.161,1.012
325.191,1.017
325.221,1.010
325.251,1.014
325.281,1.007
325.311,1.021
325.341,1.015
325.371,1.012
325.401,1.010
325.431,1.008
325.461,1.014
325.491,1.012
325.521,1.012
325.551,1.011
325.581,1.019
325.611,1.013
325.641,1.021
325.671,1.028
325.701,1.022
325.731,1.015
325.761,1.008
325.791,1.016
325.821,1.020
325.851,1.010
325.881,1.019
325.911,1.008
325.941,1.010
325.971,1.017
326.001,1.016
326.031,1.005
326.061,1.007
326.091,1.002
326.121,1.013
326.151,1.015
326.181,1.023
326.211,1.035
326.241,1.010
326.271,1.015
326.301,1.008
326.331,1.005
326.361,1.009
326.391,1.015
326.421,1.020
326.451,1.021
326.481,1.016
326.511,1.015
326.541,1.018
326.571,1.016
326.601,1.014
326.631,1.008
326.661,1.011
326.691,1.014
326.721,1.024
326.751,1.023
326.781,1.042
326.811,1.014
326.841,0.996
326.871,1.011
326.901,0.993
326.931,0.996
326.961,1.000
326.991,1.018
327.021,1.009
327.051,1.014
327.081,1.028
327.111,1.011
327.141,0.995
327.171,0.997
327.201,1.000
327.231,1.005
327.261,1.009
327.291,1.019
327.321,1.019
327.351,1.014
327.381,1.011
327.411,1.012
327.441,1.012
327.471,1.018
327.501,1.018
327.531,1.018
327.561,1.016
327.591,1.009
327.621,1.010
327.651,1.002
327.681,1.003
327.711,1.014
327.741,1.007
327.771,1.009
327.801,1.013
327.831,1.008
327.861,1.011
327.891,1.006
327.921,1.015
327.951,1.008
327.981,1.011
328.011,1.007
328.041,1.019
328.071,1.014
328.101,1.005
328.131,1.012
328.161,1.014
328.191,0.999
328.221,1.012
328.251,1.012
328.281,1.008
328.311,1.009
328.341,1.010
328.371,1.008
328.401,1.003
328.431,1.012
328.461,1.013
328.491,1.009
328.521,1.007
328.551,1.008
328.581,1.007
328.611,1.013
328.641,1.012
328.671,1.008
328.701,1.012
328.731,1.013
328.761,1.013
328.791,1.009
328.821,1.002
328.851,1.007
328.881,1.013
328.911,1.007
328.941,1.013
328.971,1.008
329.001,1.005
329.031,1.004
329.061,1.001
329.091,1.008
329.121,1.000
329.151,1.012
329.181,1.019
329.211,1.012
329.241,1.016
329.271,1.013
329.301,1.005
329.331,1.010
329.361,1.014
329.391,1.008
329.421,1.004
329.451,1.010
329.481,1.008
329.511,1.002
329.541,0.996
329.571,0.985
329.601,0.990
329.631,0.998
329.661,0.988
329.691,0.985
329.721,0.981
329.751,1.009
329.781,1.010
329.811,1.015
329.841,1.040
329.871,1.024
329.901,1.028
329.931,1.026
329.961,1.031
329.991,1.034
330.021,1.033
330.051,1.011
330.081,1.014
330.111,1.023
330.141,1.012
330.171,1.009
330.201,1.017
330.231,1.016
330.261,1.019
330.291,1.014
330.321,1.009
330.351,1.005
330.381,1.011
330.411,1.021
330.441,1.013
330.471,1.007
330.501,1.008
330.531,1.008
330.561,1.014
330.591,1.014
330.621,1.009
330.651,1.013
330.681,1.009
330.711,1.009
330.741,1.014
330.771,1.014
330.801,1.009
330.831,1.013
330.861,1.007
330.891,1.017
330.921,1.013
330.951,1.009
330.981,1.010
331.011,1.009
331.041,1.011
331.071,1.010
331.101,1.012
331.131,1.014
331.161,1.009
331.191,1.013
331.221,1.015
331.251,1.011
331.281,1.015
331.311,1.016
331.341,1.011
331.371,1.013
331.401,1.004
331.431,1.015
331.461,1.013
331.491,1.007
331.521,1.012
331.551,1.011
331.581,1.011
331.611,1.012
331.641,1.017
331.671,1.008
331.701,1.006
331.731,1.014
331.761,1.013
331.791,1.014
331.821,1.006
331.851,1.011
331.881,1.016
331.911,1.010
331.941,1.010
331.971,1.005
332.001,1.009
332.031,1.010
332.061,1.012
332.091,1.010
332.121,1.015
332.151,1.003
332.181,1.006
332.211,1.016
332.241,1.014
332.271,1.011
332.301,1.014
332.331,1.015
332.361,1.015
332.391,1.015
332.421,1.009
332.451,1.018
332.481,1.036
332.511,1.021
332.541,1.037
332.571,1.054
332.601,1.042
332.631,1.032
332.661,0.996
332.691,1.004
332.721,1.026
332.751,1.040
332.781,1.035
332.811,1.036
332.841,1.061
332.871,1.024
332.901,1.053
332.931,1.025
332.961,1.021
332.991,1.009
333.021,1.009
333.051,1.016
333.081,0.962
333.111,0.997
333.141,1.017
333.171,0.999
333.201,1.003
333.231,1.025
333.261,1.008
333.291,1.010
333.321,1.012
333.351,1.020
333.381,1.014
333.411,1.012
333.441,1.015
333.471,1.022
333.501,1.018
333.531,1.014
333.561,1.001
333.591,1.019
333.621,0.985
333.651,0.933
333.681,0.927
333.711,0.958
333.741,0.961
333.771,1.005
333.801,1.025
333.831,1.036
333.861,1.031
333.891,0.990
333.921,0.982
333.951,0.984
333.981,0.992
334.011,0.998
334.041,0.982
334.071,1.019
334.101,1.050
334.131,1.028
334.161,1.052
334.191,1.070
334.221,1.040
334.251,1.025
334.281,1.025
334.311,1.027
334.341,1.062
334.371,1.057
334.401,1.069
334.431,1.077
334.461,1.080
334.491,1.064
334.521,1.070
334.551,1.060
334.581,1.050
334.611,1.047
334.641,1.050
334.671,1.036
334.701,1.024
334.731,1.033
334.761,1.029
334.791,1.013
334.821,1.014
334.851,1.018
334.881,1.010
334.911,1.010
334.941,1.026
334.971,1.026
335.001,1.021
335.031,1.028
335.061,1.037
335.091,1.032
335.121,1.036
335.151,1.021
335.181,1.020
335.211,1.034
335.241,1.027
335.271,1.028
335.301,1.021
335.331,1.039
335.361,1.023
335.391,1.030
335.421,1.029
335.451,1.026
335.481,1.012
335.511,1.005
335.541,1.010
335.571,1.012
335.601,1.021
335.631,1.016
335.661,1.018
335.691,1.025
335.721,1.023
335.751,1.014
335.781,1.014
335.811,1.017
335.841,1.009
335.871,1.014
335.901,1.019
335.931,1.021
335.961,1.035
335.991,1.035
336.021,1.032
336.051,1.022
336.081,1.021
336.111,1.014
336.141,1.022
336.171,1.012
336.201,1.011
336.231,1.027
336.261,1.062
336.291,1.080
336.321,1.018
336.351,1.022
336.381,1.024
336.411,1.029
336.441,1.037
336.471,1.025
336.501,1.048
336.531,1.040
336.561,1.011
336.591,1.022
336.621,1.021
336.651,1.012
336.681,1.002
336.711,1.022
336.741,1.031
336.771,1.010
336.801,1.021
336.831,1.020
336.861,1.010
336.891,1.014
336.921,1.013
336.951,1.017
336.981,1.010
337.011,1.007
337.041,1.009
337.071,1.014
337.101,1.024
337.131,1.050
337.161,1.041
337.191,1.021
337.221,0.961
337.251,0.959
337.281,0.995
337.311,1.013
337.341,0.994
337.371,1.013
337.401,1.028
337.431,1.035
337.461,1.027
337.491,1.026
337.521,1.028
337.551,1.020
337.581,1.012
337.611,1.005
337.641,1.014
337.671,0.995
337.701,1.006
337.731,1.036
337.761,1.034
337.791,1.032
337.821,1.028
337.851,1.027
337.881,1.037
337.911,1.050
337.941,1.050
337.971,1.034
338.001,1.061
338.031,1.063
338.061,1.029
338.091,1.041
338.121,1.044
338.151,1.049
338.181,1.056
338.211,1.054
338.241,1.055
338.271,1.053
338.301,1.049
338.331,1.057
338.361,1.046
338.391,1.041
338.421,1.054
338.451,1.035
338.481,1.022
338.511,1.030
338.541,1.025
338.571,1.028
338.601,1.029
338.631,1.025
338.661,1.010
338.691,1.001
338.721,1.018
338.751,1.022
338.781,1.021
338.811,1.018
338.841,1.021
338.871,1.017
338.901,1.014
338.931,1.012
338.961,1.015
338.991,1.007
339.021,1.005
339.051,1.009
339.081,1.018
339.111,1.001
339.141,1.021
339.171,1.030
339.201,1.021
339.231,1.029
339.261,1.021
339.291,1.015
339.321,1.020
339.351,1.025
339.381,1.021
339.411,1.027
339.441,1.019
339.471,1.021
339.501,1.024
339.531,1.023
339.561,1.024
339.591,1.020
339.621,1.020
339.651,1.018
339.681,1.020
339.711,1.023
339.741,1.013
339.771,1.018
339.801,1.027
339.831,1.025
339.861,1.021
339.891,1.018
339.921,1.024
339.951,1.023
339.981,1.019
340.011,1.024
340.041,1.023
340.071,1.019
340.101,1.015
340.131,1.010
340.161,1.027
340.191,1.029
340.221,1.025
340.251,1.018
340.281,1.023
340.311,1.023
340.341,1.021
340.371,1.021
340.401,1.020
340.431,1.016
340.461,1.016
340.491,1.015
340.521,1.021
340.551,1.024
340.581,1.024
340.611,1.023
340.641,1.019
340.671,1.021
340.701,1.021
340.731,1.016
340.761,1.016
340.791,1.026
340.821,1.022
340.851,1.012
340.881,1.023
340.911,1.020
340.941,1.015
340.971,1.023
341.001,1.024
341.031,1.016
341.061,1.015
341.091,1.021
341.121,1.016
341.151,1.019
341.181,1.021
341.211,1.023
341.241,1.014
341.271,1.019
341.301,1.025
341.331,1.023
341.361,1.014
341.391,1.015
341.421,1.023
341.451,1.021
341.481,1.011
341.511,1.021
341.541,1.022
341.571,1.020
341.601,1.018
341.631,1.012
341.661,1.024
341.691,1.022
341.721,1.024
341.751,1.018
341.781,1.017
341.811,1.016
341.841,1.021
341.871,1.020
341.901,1.024
341.931,1.019
341.961,1.020
341.991,1.008
342.021,1.025
342.051,1.032
342.081,1.021
342.111,1.006
342.141,1.011
342.171,1.016
342.201,1.004
342.231,1.015
342.261,1.023
342.291,1.030
342.321,1.023
342.351,1.019
342.381,1.021
342.411,1.020
342.441,1.019
342.471,1.022
342.501,1.014
342.531,1.013
342.561,1.016
342.591,1.018
342.621,1.013
342.651,1.021
342.681,1.017
342.711,1.015
342.741,1.017
342.771,1.024
342.801,1.021
342.831,1.016
342.861,1.026
342.891,1.010
342.921,1.016
342.951,1.026
342.981,1.017
343.011,1.004
343.041,1.025
343.071,1.011
343.101,1.005
343.131,1.022
343.161,1.004
343.191,1.024
343.221,1.028
343.251,1.031
343.281,1.013
343.311,1.021
343.341,1.029
343.371,1.040
343.401,1.024
343.431,1.035
343.461,1.062
343.491,1.070
343.521,1.057
343.551,1.042
343.581,1.008
343.611,1.000
343.641,1.028
343.671,1.013
343.701,0.996
343.731,1.018
343.761,1.043
343.791,1.026
343.821,1.025
343.851,1.010
343.881,1.006
343.911,1.022
343.941,1.038
343.971,1.024
344.001,1.019
344.031,1.016
344.061,1.025
344.091,1.034
344.121,1.014
344.151,1.020
344.181,1.022
344.211,1.016
344.241,1.027
344.271,1.017
344.301,1.024
344.331,1.018
344.361,1.020
344.391,1.030
344.421,1.027
344.451,1.004
344.481,1.019
344.511,1.030
344.541,1.020
344.571,1.024
344.601,1.030
344.631,1.024
344.661,1.016
344.691,1.012
344.721,1.010
344.751,1.013
344.781,1.015
344.811,1.021
344.841,1.027
344.871,1.028
344.901,1.012
344.931,1.015
344.961,1.018
344.991,1.017
345.021,1.000
345.051,1.037
345.081,1.037
345.111,1.020
345.141,1.016
345.171,1.015
345.201,0.992
345.231,1.008
345.261,1.033
345.291,1.036
345.321,1.033
345.351,1.038
345.381,1.021
345.411,1.005
345.441,1.007
345.471,1.007
345.501,1.012
345.531,1.020
345.561,1.025
345.591,1.022
345.621,1.013
345.651,1.030
345.681,1.023
345.711,1.013
345.741,1.008
345.771,1.022
345.801,1.021
345.831,1.005
345.861,1.036
345.891,1.010
345.921,1.019
345.951,1.017
345.981,1.030
346.011,1.017
346.041,1.005
346.071,1.023
346.101,1.015
346.131,1.018
346.161,1.021
346.191,1.027
346.221,1.021
346.251,1.004
346.281,1.003
346.311,1.013
346.341,1.012
346.371,1.008
346.401,1.003
346.431,1.000
346.461,1.015
346.491,1.029
346.521,1.032
346.551,1.045
346.581,1.041
346.611,1.041
346.641,1.058
346.671,1.051
346.701,1.061
346.731,1.042
346.761,1.035
346.791,1.040
346.821,1.038
346.851,1.035
346.881,1.034
346.911,1.036
346.941,1.019
346.971,1.035
347.001,1.034
347.031,1.023
347.061,1.016
347.091,1.032
347.121,1.034
347.151,1.024
347.181,1.006
347.211,1.000
347.241,1.000
347.271,1.004
347.301,1.014
347.331,1.008
347.361,0.995
347.391,0.956
347.421,0.946
347.451,0.998
347.481,0.990
347.511,0.969
347.541,1.000
347.571,0.996
347.601,0.996
347.631,0.977
347.661,1.003
347.691,0.993
347.721,1.036
347.751,0.991
347.781,1.014
347.811,1.033
347.841,1.070
347.871,1.047
347.901,1.032
347.931,1.061
347.961,1.056
347.991,1.089
348.021,1.083
348.051,1.130
348.081,1.149
348.111,1.155
348.141,1.125
348.171,1.115
348.201,1.089
348.231,1.065
348.261,1.038
348.291,1.020
348.321,1.000
348.351,0.997
348.381,0.930
348.411,0.914
348.441,1.009
348.471,1.061
348.501,1.047
348.531,1.023
348.561,1.051
348.591,1.032
348.621,1.055
348.651,1.044
348.681,1.046
348.711,1.021
348.741,1.033
348.771,1.054
348.801,1.052
348.831,1.050
348.861,1.051
348.891,1.065
348.921,1.108
348.951,1.059
348.981,1.019
349.011,1.018
349.041,0.992
349.071,0.993
349.101,0.972
349.131,0.987
349.161,1.012
349.191,1.029
349.221,1.021
349.251,1.006
349.281,1.014
349.311,1.004
349.341,1.005
349.371,1.010
349.401,1.011
349.431,1.024
349.461,1.009
349.491,1.022
349.521,1.021
349.551,1.022
349.581,1.030
349.611,1.031
349.641,1.029
349.671,1.036
349.701,1.040
349.731,1.033
349.761,1.027
349.791,1.013
349.821,1.018
349.851,1.017
349.881,1.012
349.911,1.009
349.941,1.020
349.971,1.020
350.001,1.020
350.031,1.016
350.061,1.021
350.091,1.010
350.121,1.022
350.151,1.032
350.181,1.025
350.211,1.029
350.241,1.021
350.271,1.019
350.301,1.021
350.331,1.016
350.361,1.021
350.391,1.021
350.421,1.025
350.451,1.019
350.481,1.032
350.511,1.033
350.541,1.022
350.571,1.034
350.601,1.024
350.631,1.022
350.661,1.031
350.691,1.031
350.721,1.043
350.751,1.045
350.781,1.033
350.811,1.019
350.841,1.020
350.871,1.014
350.901,1.034
350.931,1.042
350.961,1.038
350.991,1.009
351.021,1.009
351.051,1.026
351.081,1.028
351.111,1.021
351.141,1.022
351.171,1.023
351.201,1.016
351.231,1.019
351.261,1.002
351.291,0.955
351.321,0.963
351.351,0.971
351.381,0.966
351.411,0.982
351.441,1.009
351.471,1.009
351.501,1.000
351.531,1.013
351.561,1.007
351.591,1.007
351.621,0.971
351.651,0.978
351.681,0.983
351.711,0.987
351.741,0.994
351.771,1.011
351.801,1.007
351.831,1.047
351.861,1.068
351.891,1.023
351.921,1.079
351.951,1.084
351.981,1.077
352.011,1.060
352.041,1.102
352.071,1.082
352.101,1.050
352.131,1.054
352.161,1.038
352.191,1.030
352.221,1.022
352.251,1.031
352.281,1.040
352.311,1.040
352.341,1.028
352.371,1.029
352.401,1.033
352.431,1.025
352.461,1.029
352.491,1.038
352.521,1.046
352.551,1.020
352.581,1.022
352.611,1.030
352.641,1.013
352.671,1.021
352.701,1.030
352.731,1.026
352.761,1.027
352.791,1.022
352.821,1.020
352.851,1.021
352.881,1.010
352.911,1.016
352.941,1.022
352.971,1.028
353.001,1.028
353.031,1.034
353.061,1.027
353.091,1.031
353.121,1.027
353.151,1.012
353.181,1.003
353.211,1.005
353.241,1.016
353.271,1.021
353.301,1.020
353.331,1.030
353.361,1.032
353.391,1.019
353.421,1.023
353.451,1.027
353.481,1.029
353.511,1.024
353.541,1.026
353.571,1.018
353.601,1.017
353.631,1.012
353.661,1.034
353.691,1.038
353.721,1.021
353.751,1.031
353.781,1.011
353.811,1.032
353.841,1.015
353.871,1.025
353.901,1.005
353.931,1.006
353.961,1.015
353.991,1.016
354.021,1.018
354.051,1.017
354.081,1.018
354.111,1.024
354.141,1.019
354.171,1.019
354.201,1.028
354.231,1.021
354.261,1.018
354.291,1.033
354.321,1.038
354.351,1.043
354.381,1.036
354.411,1.061
354.441,1.066
354.471,1.050
354.501,0.979
354.531,0.962
354.561,1.000
354.591,0.996
354.621,0.993
354.651,0.998
354.681,1.023
354.711,1.060
354.741,1.061
354.771,1.082
354.801,1.083
354.831,1.062
354.861,1.021
354.891,0.997
354.921,0.991
354.951,1.008
354.981,1.007
355.011,1.012
355.041,1.035
355.071,1.027
355.101,1.004
355.131,1.021
355.161,0.996
355.191,1.017
355.221,1.002
355.251,1.007
355.281,1.015
355.311,1.036
355.341,1.051
355.371,1.039
355.401,1.049
355.431,1.059
355.461,1.020
355.491,1.007
355.521,1.001
355.551,0.997
355.581,0.994
355.611,1.013
355.641,1.023
355.671,1.035
355.701,1.031
355.731,1.004
355.761,0.998
355.791,1.014
355.821,1.002
355.851,1.014
355.881,1.005
355.911,0.994
355.941,1.025
355.971,1.027
356.001,0.962
356.031,1.003
356.061,1.029
356.091,1.010
356.121,1.004
356.151,1.012
356.181,1.004
356.211,1.026
356.241,1.020
356.271,1.001
356.301,1.009
356.331,0.997
356.361,1.007
356.391,1.016
356.421,1.015
356.451,1.021
356.481,1.026
356.511,1.019
356.541,1.020
356.571,1.037
356.601,1.024
356.631,1.020
356.661,1.030
356.691,1.022
356.721,1.009
356.751,1.021
356.781,1.021
356.811,1.021
356.841,1.015
356.871,1.017
356.901,1.022
356.931,1.019
356.961,1.019
356.991,1.011
357.021,1.018
357.051,1.023
357.081,1.015
357.111,1.015
357.141,1.021
357.171,1.015
357.201,1.015
357.231,1.019
357.261,1.013
357.291,1.014
357.321,1.012
357.351,1.006
357.381,1.014
357.411,1.013
357.441,1.010
357.471,1.018
357.501,1.016
357.531,1.011
357.561,1.015
357.591,1.015
357.621,1.015
357.651,1.014
357.681,1.015
357.711,1.019
357.741,1.024
357.771,1.013
357.801,1.016
357.831,1.019
357.861,1.009
357.891,0.994
357.921,0.999
357.951,1.013
357.981,1.016
358.011,1.016
358.041,1.007
358.071,1.006
358.101,1.005
358.131,1.005
358.161,0.994
358.191,0.984
358.221,0.991
358.251,0.979
