df_hash,22ZHK4.3SLRU5
289.254,1.012
289.284,1.021
289.314,1.018
289.344,1.016
289.374,1.021
289.404,1.015
289.434,1.012
289.464,1.018
289.494,1.006
289.524,1.014
289.554,1.015
289.584,1.008
289.614,0.999
289.644,1.007
289.674,1.001
289.704,1.004
289.734,1.008
289.764,1.003
289.794,1.015
289.824,1.022
289.854,1.014
289.884,1.017
289.914,1.019
289.944,1.023
289.974,1.010
290.004,1.006
290.034,1.010
290.064,1.012
290.094,1.012
290.124,1.015
290.154,1.010
290.184,1.008
290.214,1.003
290.244,1.009
290.274,1.011
290.304,1.013
290.334,1.017
290.364,1.006
290.394,1.015
290.424,1.013
290.454,1.013
290.484,1.019
290.514,1.008
290.544,1.012
290.574,1.007
290.604,1.004
290.634,1.010
290.664,1.006
290.694,1.010
290.724,1.017
290.754,1.018
290.784,1.011
290.814,1.018
290.844,1.015
290.874,1.012
290.904,1.008
290.934,1.007
290.964,1.004
290.994,1.014
291.024,1.017
291.054,1.021
291.084,1.019
291.114,1.011
291.144,1.013
291.174,1.011
291.204,1.005
291.234,1.000
291.264,1.007
291.294,1.020
291.324,1.018
291.354,1.023
291.384,1.021
291.414,1.016
291.444,1.006
291.474,1.009
291.504,1.010
291.534,1.010
291.564,1.010
291.594,1.006
291.624,1.018
291.654,1.016
291.684,1.009
291.714,1.010
291.744,1.015
291.774,1.013
291.804,1.013
291.834,1.016
291.864,1.004
291.894,1.011
291.924,1.011
291.954,1.016
291.984,1.011
292.014,1.018
292.044,0.999
292.074,1.010
292.104,1.019
292.134,1.002
292.164,1.016
292.194,1.012
292.224,1.000
292.254,1.009
292.284,1.033
292.314,1.041
292.344,1.035
292.374,1.013
292.404,1.004
292.434,1.021
292.464,1.022
292.494,1.018
292.524,1.016
292.554,1.008
292.584,1.019
292.614,1.026
292.644,1.033
292.674,1.021
292.704,1.026
292.734,1.022
292.764,1.011
292.794,1.015
292.824,1.020
292.854,1.006
292.884,1.010
292.914,1.016
292.944,1.016
292.974,1.017
293.004,1.015
293.034,1.021
293.064,1.021
293.094,1.030
293.124,1.024
293.154,1.019
293.184,1.018
293.214,1.011
293.244,1.009
293.274,1.020
293.304,1.013
293.334,1.017
293.364,1.034
293.394,1.028
293.424,1.024
293.454,1.022
293.484,1.027
293.514,1.017
293.544,1.009
293.574,1.008
293.604,1.010
293.634,1.016
293.664,1.008
293.694,1.015
293.724,1.017
293.754,1.021
293.784,1.021
293.814,1.022
293.844,1.018
293.874,1.021
293.904,1.021
293.934,1.027
293.964,1.025
293.994,1.018
294.024,1.026
294.054,1.022
294.084,1.012
294.114,1.015
294.144,1.005
294.174,1.000
294.204,1.011
294.234,1.012
294.264,1.021
294.294,1.031
294.324,1.027
294.354,1.030
294.384,1.030
294.414,1.030
294.444,1.024
294.474,1.024
294.504,1.018
294.534,1.011
294.564,1.011
294.594,1.012
294.624,1.007
294.654,1.020
294.684,1.021
294.714,1.011
294.744,1.018
294.774,1.016
294.804,1.015
294.834,1.019
294.864,1.034
294.894,1.039
294.924,1.028
294.954,1.022
294.984,1.013
295.014,1.013
295.044,1.018
295.074,0.999
295.104,1.000
295.134,1.019
295.164,1.023
295.194,1.035
295.224,1.037
295.254,1.025
295.284,1.018
295.314,1.016
295.344,1.017
295.374,1.020
295.404,1.029
295.434,1.035
295.464,1.023
295.494,1.005
295.524,1.009
295.554,1.020
295.584,1.022
295.614,1.009
295.644,1.012
295.674,1.009
295.704,1.009
295.734,1.008
295.764,1.015
295.794,1.017
295.824,1.019
295.854,1.021
295.884,1.021
295.914,1.023
295.944,1.016
295.974,1.019
296.004,1.021
296.034,1.022
296.064,1.022
296.094,1.019
296.124,1.018
296.154,1.021
296.184,1.017
296.214,1.021
296.244,1.022
296.274,1.016
296.304,1.018
296.334,1.016
296.364,1.019
296.394,1.018
296.424,1.016
296.454,1.021
296.484,1.015
296.514,1.018
296.544,1.022
296.574,1.021
296.604,1.024
296.634,1.021
296.664,1.017
296.694,1.016
296.724,1.013
296.754,1.022
296.784,1.022
296.814,1.019
296.844,1.020
296.874,1.020
296.904,1.016
296.934,1.012
296.964,1.013
296.994,1.018
297.024,1.018
297.054,1.019
297.084,1.018
297.114,1.021
297.144,1.019
297.174,1.016
297.204,1.018
297.234,1.023
297.264,1.021
297.294,1.022
297.324,1.021
297.354,1.016
297.384,1.015
297.414,1.021
297.444,1.021
297.474,1.018
297.504,1.022
297.534,1.019
297.564,1.019
297.594,1.021
297.624,1.018
297.654,1.021
297.684,1.018
297.714,1.014
297.744,1.021
297.774,1.019
297.804,1.014
297.834,1.016
297.864,1.019
297.894,1.021
297.924,1.020
297.954,1.021
297.984,1.029
298.014,1.027
298.044,1.027
298.074,1.016
298.104,1.011
298.134,1.010
298.164,1.011
298.194,1.015
298.224,1.020
298.254,1.027
298.284,1.022
298.314,1.026
298.344,1.028
298.374,1.019
298.404,1.017
298.434,1.006
298.464,1.002
298.494,1.006
298.524,1.012
298.554,1.014
298.584,1.023
298.614,1.033
298.644,1.037
298.674,1.020
298.704,1.021
298.734,1.023
298.764,1.018
298.794,1.018
298.824,1.013
298.854,1.011
298.884,1.010
298.914,1.016
298.944,1.028
298.974,1.024
299.004,1.026
299.034,1.025
299.064,1.026
299.094,1.017
299.124,1.005
299.154,1.022
299.184,1.015
299.214,1.010
299.244,1.008
299.274,1.019
299.304,1.025
299.334,1.023
299.364,1.022
299.394,1.025
299.424,1.018
299.454,1.019
299.484,1.025
299.514,1.025
299.544,1.018
299.574,1.020
299.604,1.016
299.634,1.018
299.664,1.025
299.694,1.020
299.724,1.015
299.754,1.012
299.784,1.019
299.814,1.015
299.844,1.014
299.874,1.021
299.904,1.011
299.934,1.011
299.964,1.014
299.994,1.016
300.024,1.021
300.054,1.024
300.084,1.021
300.114,1.015
300.144,1.020
300.174,1.018
300.204,1.024
300.234,1.033
300.264,1.022
300.294,1.010
300.324,1.014
300.354,1.013
300.384,1.010
300.414,1.025
300.444,1.021
300.474,1.029
300.504,1.031
300.534,1.027
300.564,1.026
300.594,1.015
300.624,1.025
300.654,1.025
300.684,1.020
300.714,1.015
300.744,1.015
300.774,1.008
300.804,1.016
300.834,1.020
300.864,1.020
300.894,1.024
300.924,1.019
300.954,1.020
300.984,1.024
301.014,1.027
301.044,1.033
301.074,1.024
301.104,1.021
301.134,1.017
301.164,1.012
301.194,1.013
301.224,1.018
301.254,1.021
301.284,1.030
301.314,1.028
301.344,1.021
301.374,1.023
301.404,1.018
301.434,1.017
301.464,1.017
301.494,1.016
301.524,1.020
301.554,1.024
301.584,1.026
301.614,1.026
301.644,1.019
301.674,1.012
301.704,1.018
301.734,1.020
301.764,1.026
301.794,1.028
301.824,1.033
301.854,1.030
301.884,1.030
301.914,1.024
301.944,1.021
301.974,1.019
302.004,1.015
302.034,1.019
302.064,1.029
302.094,1.023
302.124,1.026
302.154,1.024
302.184,1.019
302.214,1.015
302.244,1.014
302.274,1.021
302.304,1.019
302.334,1.025
302.364,1.022
302.394,1.022
302.424,1.020
302.454,1.017
302.484,1.024
302.514,1.026
302.544,1.022
302.574,1.020
302.604,1.029
302.634,1.029
302.664,1.028
302.694,1.026
302.724,1.019
302.754,1.022
302.784,1.021
302.814,1.017
302.844,1.021
302.874,1.021
302.904,1.022
302.934,1.026
302.964,1.025
302.994,1.031
303.024,1.022
303.054,1.022
303.084,1.017
303.114,1.020
303.144,1.025
303.174,1.024
303.204,1.022
303.234,1.022
303.264,1.026
303.294,1.026
303.324,1.027
303.354,1.019
303.384,1.021
303.414,1.013
303.444,1.014
303.474,1.024
303.504,1.028
303.534,1.032
303.564,1.038
303.594,1.023
303.624,1.012
303.654,1.030
303.684,1.028
303.714,1.029
303.744,1.039
303.774,1.026
303.804,1.013
303.834,1.013
303.864,0.999
303.894,0.993
303.924,0.992
303.954,1.005
303.984,1.020
304.014,1.038
304.044,1.031
304.074,1.033
304.104,1.035
304.134,1.027
304.164,1.029
304.194,1.028
304.224,1.024
304.254,1.026
304.284,1.027
304.314,1.023
304.344,1.026
304.374,1.027
304.404,1.025
304.434,1.026
304.464,1.024
304.494,1.027
304.524,1.027
304.554,1.025
304.584,1.028
304.614,1.025
304.644,1.029
304.674,1.021
304.704,1.017
304.734,1.017
304.764,1.019
304.794,1.016
304.824,1.015
304.854,1.022
304.884,1.027
304.914,1.024
304.944,1.027
304.974,1.028
305.004,1.027
305.034,1.023
305.064,1.030
305.094,1.026
305.124,1.023
305.154,1.018
305.184,1.019
305.214,1.014
305.244,1.015
305.274,1.021
305.304,1.016
305.334,1.021
305.364,1.027
305.394,1.028
305.424,1.028
305.454,1.028
305.484,1.025
305.514,1.030
305.544,1.027
305.574,1.025
305.604,1.022
305.634,1.026
305.664,1.024
305.694,1.023
305.724,1.026
305.754,1.030
305.784,1.014
305.814,1.017
305.844,1.016
305.874,1.016
305.904,1.013
305.934,1.014
305.964,1.018
305.994,1.023
306.024,1.033
306.054,1.023
306.084,1.021
306.114,1.021
306.144,1.029
306.174,1.031
306.204,1.031
306.234,1.022
306.264,1.023
306.294,1.037
306.324,1.028
306.354,1.021
306.384,1.015
306.414,1.015
306.444,1.027
306.474,1.008
306.504,0.999
306.534,1.016
306.564,1.012
306.594,1.006
306.624,1.021
306.654,1.026
306.684,1.020
306.714,1.028
306.744,1.037
306.774,1.040
306.804,1.031
306.834,1.022
306.864,1.021
306.894,1.028
306.924,1.021
306.954,1.019
306.984,1.016
307.014,1.016
307.044,1.021
307.074,1.021
307.104,1.025
307.134,1.012
307.164,1.016
307.194,1.017
307.224,1.013
307.254,1.019
307.284,1.024
307.314,1.030
307.344,1.021
307.374,1.023
307.404,1.021
307.434,1.023
307.464,1.021
307.494,1.021
307.524,1.029
307.554,1.027
307.584,1.035
307.614,1.034
307.644,1.059
307.674,1.088
307.704,1.069
307.734,1.029
307.764,0.996
307.794,0.996
307.824,0.988
307.854,0.983
307.884,0.997
307.914,1.003
307.944,0.985
307.974,0.987
308.004,0.988
308.034,1.001
308.064,1.005
308.094,0.999
308.124,0.997
308.154,1.017
308.184,1.012
308.214,0.999
308.244,0.996
308.274,1.007
308.304,1.002
308.334,1.006
308.364,1.008
308.394,1.003
308.424,0.995
308.454,1.000
308.484,0.997
308.514,0.993
308.544,0.995
308.574,1.007
308.604,1.016
308.634,1.009
308.664,1.008
308.694,1.011
308.724,1.015
308.754,1.010
308.784,1.009
308.814,1.000
308.844,1.012
308.874,1.004
308.904,0.996
308.934,0.998
308.964,1.006
308.994,1.006
309.024,1.003
309.054,1.005
309.084,1.003
309.114,1.004
309.144,1.002
309.174,1.008
309.204,1.012
309.234,1.012
309.264,1.001
309.294,1.009
309.324,1.005
309.354,1.011
309.384,0.990
309.414,0.992
309.444,1.011
309.474,1.010
309.504,0.996
309.534,0.981
309.564,0.987
309.594,1.021
309.624,1.039
309.654,1.038
309.684,1.028
309.714,1.031
309.744,1.021
309.774,1.015
309.804,1.008
309.834,1.017
309.864,1.014
309.894,1.013
309.924,1.018
309.954,1.018
309.984,1.014
310.014,1.005
310.044,1.019
310.074,1.020
310.104,1.016
310.134,1.010
310.164,1.019
310.194,1.014
310.224,1.017
310.254,1.021
310.284,1.015
310.314,1.013
310.344,1.015
310.374,1.016
310.404,1.014
310.434,1.013
310.464,1.014
310.494,1.014
310.524,1.009
310.554,1.019
310.584,1.015
310.614,1.012
310.644,1.012
310.674,1.014
310.704,1.013
310.734,1.016
310.764,1.019
310.794,1.019
310.824,1.018
310.854,1.015
310.884,1.013
310.914,1.020
310.944,1.023
310.974,1.019
311.004,1.013
311.034,1.017
311.064,1.017
311.094,1.005
311.124,1.012
311.154,1.014
311.184,1.004
311.214,1.014
311.244,1.020
311.274,1.019
311.304,1.026
311.334,1.024
311.364,1.022
311.394,1.015
311.424,1.014
311.454,1.006
311.484,1.011
311.514,1.011
311.544,1.016
311.574,1.018
311.604,1.018
311.634,1.021
311.664,1.026
311.694,1.024
311.724,1.025
311.754,1.018
311.784,1.015
311.814,1.018
311.844,1.015
311.874,1.012
311.904,1.017
311.934,1.015
311.964,1.020
311.994,1.012
312.024,1.020
312.054,1.014
312.084,1.011
312.114,1.019
312.144,1.022
312.174,1.019
312.204,1.014
312.234,1.015
312.264,1.022
312.294,1.022
312.324,1.021
312.354,1.021
312.384,1.023
312.414,1.022
312.444,1.021
312.474,1.012
312.504,1.007
312.534,1.012
312.564,1.009
312.594,1.015
312.624,1.017
312.654,1.020
312.684,1.018
312.714,1.024
312.744,1.021
312.774,1.021
312.804,1.020
312.834,1.015
312.864,1.016
312.894,1.021
312.924,1.022
312.954,1.011
312.984,1.012
313.014,1.015
313.044,1.016
313.074,1.022
313.104,1.027
313.134,1.027
313.164,1.017
313.194,1.016
313.224,1.011
313.254,1.019
313.284,1.022
313.314,1.024
313.344,1.016
313.374,1.018
313.404,1.018
313.434,1.015
313.464,1.019
313.494,1.011
313.524,1.019
313.554,1.021
313.584,1.018
313.614,1.021
313.644,1.024
313.674,1.012
313.704,1.016
313.734,1.014
313.764,1.015
313.794,1.020
313.824,1.020
313.854,1.017
313.884,1.016
313.914,1.019
313.944,1.021
313.974,1.022
314.004,1.020
314.034,1.020
314.064,1.015
314.094,1.012
314.124,1.011
314.154,1.012
314.184,1.013
314.214,1.015
314.244,1.020
314.274,1.019
314.304,1.023
314.334,1.020
314.364,1.019
314.394,1.026
314.424,1.024
314.454,1.021
314.484,1.022
314.514,1.016
314.544,1.013
314.574,1.017
314.604,1.018
314.634,1.015
314.664,1.019
314.694,1.021
314.724,1.015
314.754,1.018
314.784,1.017
314.814,1.020
314.844,1.016
314.874,1.017
314.904,1.008
314.934,1.021
314.964,1.027
314.994,1.025
315.024,1.015
315.054,1.012
315.084,1.014
315.114,1.016
315.144,1.019
315.174,1.019
315.204,1.017
315.234,1.015
315.264,1.016
315.294,1.019
315.324,1.019
315.354,1.017
315.384,1.014
315.414,1.022
315.444,1.023
315.474,1.021
315.504,1.020
315.534,1.020
315.564,1.015
315.594,1.021
315.624,1.017
315.654,1.021
315.684,1.020
315.714,1.018
315.744,1.020
315.774,1.021
315.804,1.021
315.834,1.023
315.864,1.020
315.894,1.017
315.924,1.012
315.954,1.011
315.984,1.015
316.014,1.016
316.044,1.018
316.074,1.021
316.104,1.017
316.134,1.014
316.164,1.016
316.194,1.017
316.224,1.022
316.254,1.024
316.284,1.026
316.314,1.020
316.344,1.021
316.374,1.014
316.404,1.016
316.434,1.015
316.464,1.016
316.494,1.015
316.524,1.025
316.554,1.021
316.584,1.017
316.614,1.010
316.644,1.018
316.674,1.015
316.704,1.016
316.734,1.018
316.764,1.022
316.794,1.022
316.824,1.019
316.854,1.021
316.884,1.015
316.914,1.016
316.944,1.015
316.974,1.016
317.004,1.013
317.034,1.015
317.064,1.018
317.094,1.020
317.124,1.015
317.154,1.023
317.184,1.024
317.214,1.037
317.244,1.027
317.274,1.011
317.304,1.009
317.334,1.000
317.364,0.997
317.394,1.030
317.424,1.028
317.454,1.037
317.484,1.040
317.514,1.034
317.544,1.016
317.574,1.014
317.604,1.008
317.634,1.006
317.664,1.012
317.694,1.020
317.724,1.018
317.754,1.024
317.784,1.018
317.814,1.019
317.844,1.016
317.874,1.017
317.904,1.022
317.934,1.018
317.964,1.022
317.994,1.028
318.024,1.026
318.054,1.017
318.084,1.014
318.114,1.013
318.144,1.014
318.174,1.016
318.204,1.021
318.234,1.024
318.264,1.029
318.294,1.023
318.324,1.021
318.354,1.021
318.384,1.021
318.414,1.024
318.444,1.022
318.474,1.023
318.504,1.021
318.534,1.018
318.564,1.016
318.594,1.021
318.624,1.024
318.654,1.024
318.684,1.020
318.714,1.020
318.744,1.017
318.774,1.023
318.804,1.020
318.834,1.019
318.864,1.025
318.894,1.026
318.924,1.017
318.954,1.016
318.984,1.016
319.014,1.013
319.044,1.012
319.074,1.023
319.104,1.024
319.134,1.021
319.164,1.021
319.194,1.023
319.224,1.021
319.254,1.018
319.284,1.018
319.314,1.017
319.344,1.016
319.374,1.024
319.404,1.015
319.434,1.015
319.464,1.039
319.494,1.040
319.524,1.035
319.554,1.018
319.584,1.005
319.614,0.996
319.644,1.005
319.674,1.008
319.704,1.022
319.734,1.021
319.764,1.023
319.794,1.029
319.824,1.027
319.854,1.029
319.884,1.028
319.914,1.024
319.944,1.016
319.974,1.008
320.004,1.003
320.034,1.002
320.064,0.976
320.094,0.978
320.124,1.004
320.154,1.020
320.184,1.030
320.214,1.048
320.244,1.086
320.274,1.118
320.304,1.112
320.334,1.082
320.364,1.034
320.394,0.994
320.424,0.985
320.454,0.943
320.484,0.955
320.514,0.990
320.544,1.013
320.574,1.024
320.604,1.032
320.634,1.037
320.664,1.024
320.694,1.029
320.724,1.030
320.754,1.025
320.784,1.023
320.814,1.022
320.844,1.030
320.874,1.028
320.904,1.020
320.934,1.022
320.964,1.024
320.994,1.021
321.024,1.022
321.054,1.019
321.084,1.014
321.114,1.017
321.144,1.018
321.174,1.016
321.204,1.018
321.234,1.018
321.264,1.026
321.294,1.023
321.324,1.022
321.354,1.024
321.384,1.021
321.414,1.017
321.444,1.012
321.474,1.014
321.504,1.020
321.534,1.021
321.564,1.019
321.594,1.024
321.624,1.027
321.654,1.014
321.684,1.013
321.714,1.018
321.744,1.023
321.774,1.021
321.804,1.022
321.834,1.015
321.864,1.017
321.894,1.028
321.924,1.025
321.954,1.039
321.984,1.046
322.014,1.033
322.044,1.022
322.074,1.006
322.104,1.005
322.134,1.006
322.164,1.006
322.194,1.007
322.224,1.019
322.254,1.022
322.284,1.028
322.314,1.025
322.344,1.021
322.374,1.020
322.404,1.027
322.434,1.033
322.464,1.029
322.494,1.022
322.524,1.026
322.554,1.021
322.584,1.026
322.614,1.022
322.644,1.016
322.674,1.021
322.704,1.021
322.734,1.016
322.764,1.017
322.794,1.016
322.824,1.021
322.854,1.025
322.884,1.025
322.914,1.022
322.944,1.021
322.974,1.025
323.004,1.023
323.034,1.021
323.064,1.024
323.094,1.017
323.124,1.011
323.154,1.015
323.184,1.032
323.214,1.045
323.244,1.050
323.274,1.044
323.304,1.033
323.334,1.027
323.364,1.026
323.394,1.023
323.424,1.027
323.454,1.021
323.484,1.014
323.514,0.999
323.544,1.009
323.574,1.010
323.604,1.003
323.634,1.014
323.664,1.006
323.694,1.017
323.724,1.028
323.754,1.037
323.784,1.007
323.814,0.996
323.844,1.008
323.874,0.994
323.904,0.996
323.934,1.015
323.964,1.030
323.994,1.025
324.024,1.021
324.054,1.012
324.084,1.003
324.114,1.017
324.144,1.009
324.174,1.013
324.204,1.007
324.234,0.995
324.264,1.007
324.294,1.031
324.324,1.026
324.354,1.007
324.384,1.016
324.414,1.007
324.444,0.997
324.474,0.999
324.504,1.016
324.534,1.012
324.564,1.016
324.594,1.019
324.624,1.013
324.654,1.013
324.684,1.017
324.714,1.021
324.744,1.019
324.774,1.014
324.804,1.025
324.834,1.021
324.864,1.006
324.894,1.011
324.924,1.019
324.954,1.020
324.984,1.020
325.014,1.023
325.044,1.018
325.074,1.015
325.104,1.019
325.134,1.016
325.164,1.015
325.194,1.016
325.224,1.011
325.254,1.012
325.284,1.016
325.314,1.008
325.344,1.004
325.374,1.017
325.404,1.018
325.434,1.018
325.464,1.021
325.494,1.021
325.524,1.019
325.554,1.019
325.584,1.016
325.614,1.018
325.644,1.008
325.674,1.013
325.704,1.015
325.734,1.011
325.764,1.016
325.794,1.024
325.824,1.011
325.854,1.011
325.884,1.021
325.914,1.021
325.944,1.011
325.974,1.016
326.004,1.019
326.034,1.015
326.064,1.013
326.094,1.011
326.124,1.021
326.154,1.022
326.184,1.019
326.214,1.023
326.244,1.021
326.274,1.026
326.304,1.015
326.334,1.007
326.364,1.009
326.394,1.013
326.424,1.015
326.454,1.009
326.484,1.012
326.514,1.011
326.544,1.014
326.574,1.017
326.604,1.013
326.634,1.017
326.664,1.011
326.694,1.014
326.724,1.018
326.754,1.023
326.784,1.014
326.814,1.013
326.844,1.017
326.874,1.014
326.904,1.014
326.934,1.015
326.964,1.014
326.994,1.015
327.024,1.011
327.054,1.010
327.084,1.005
327.114,1.009
327.144,1.009
327.174,1.017
327.204,1.013
327.234,1.015
327.264,1.027
327.294,1.026
327.324,1.029
327.354,1.020
327.384,1.018
327.414,1.027
327.444,1.018
327.474,1.017
327.504,1.017
327.534,1.014
327.564,1.011
327.594,1.014
327.624,1.015
327.654,1.011
327.684,1.018
327.714,1.028
327.744,1.032
327.774,1.011
327.804,1.004
327.834,1.014
327.864,1.023
327.894,1.014
327.924,1.012
327.954,1.015
327.984,1.015
328.014,1.014
328.044,1.008
328.074,1.016
328.104,1.008
328.134,1.013
328.164,1.007
328.194,1.012
328.224,1.006
328.254,1.004
328.284,1.009
328.314,1.020
328.344,1.019
328.374,1.008
328.404,1.000
328.434,0.989
328.464,1.002
328.494,0.998
328.524,1.002
328.554,1.001
328.584,1.006
328.614,1.013
328.644,1.015
328.674,1.023
328.704,1.021
328.734,1.013
328.764,1.012
328.794,1.004
328.824,1.002
328.854,1.001
328.884,1.003
328.914,1.005
328.944,1.000
328.974,1.004
329.004,1.014
329.034,1.019
329.064,1.017
329.094,1.021
329.124,1.017
329.154,1.012
329.184,1.010
329.214,1.010
329.244,1.006
329.274,1.009
329.304,1.011
329.334,1.014
329.364,1.013
329.394,1.008
329.424,1.006
329.454,1.013
329.484,1.018
329.514,1.010
329.544,1.010
329.574,1.006
329.604,1.009
329.634,1.010
329.664,1.015
329.694,1.008
329.724,1.001
329.754,1.002
329.784,1.004
329.814,1.005
329.844,1.013
329.874,1.012
329.904,1.013
329.934,1.020
329.964,1.010
329.994,1.011
330.024,1.002
330.054,1.006
330.084,1.011
330.114,1.010
330.144,1.013
330.174,1.005
330.204,1.005
330.234,1.005
330.264,1.008
330.294,1.012
330.324,1.015
330.354,1.012
330.384,1.009
330.414,1.012
330.444,1.016
330.474,1.012
330.504,1.010
330.534,1.008
330.564,1.003
330.594,1.007
330.624,1.012
330.654,1.010
330.684,1.014
330.714,1.016
330.744,1.015
330.774,1.003
330.804,0.997
330.834,1.008
330.864,0.999
330.894,1.010
330.924,1.007
330.954,1.010
330.984,1.019
331.014,1.014
331.044,1.013
331.074,1.001
331.104,1.003
331.134,1.003
331.164,1.012
331.194,1.015
331.224,1.006
331.254,1.007
331.284,1.005
331.314,1.005
331.344,1.004
331.374,1.014
331.404,1.012
331.434,1.021
331.464,1.021
331.494,1.018
331.524,1.014
331.554,1.006
331.584,1.002
331.614,1.000
331.644,1.007
331.674,1.000
331.704,1.011
331.734,1.011
331.764,1.003
331.794,1.011
331.824,1.014
331.854,1.003
331.884,1.003
331.914,0.999
331.944,0.998
331.974,0.996
332.004,1.007
332.034,1.038
332.064,1.053
332.094,1.049
332.124,1.029
332.154,1.021
332.184,1.017
332.214,1.004
332.244,1.009
332.274,1.009
332.304,1.017
332.334,1.022
332.364,1.006
332.394,1.011
332.424,1.016
332.454,1.015
332.484,1.029
332.514,1.018
332.544,0.975
332.574,1.000
332.604,1.033
332.634,1.009
332.664,0.985
332.694,1.011
332.724,1.021
332.754,1.005
332.784,1.019
332.814,1.014
332.844,1.016
332.874,1.016
332.904,1.014
332.934,1.019
332.964,1.015
332.994,1.009
333.024,1.008
333.054,1.021
333.084,1.041
333.114,1.045
333.144,1.026
333.174,1.033
333.204,1.028
333.234,1.023
333.264,1.017
