df_hash,22ZHK4.PRJFYW
455.842,1.045
455.872,1.047
455.902,1.039
455.932,1.037
455.962,1.034
455.992,1.041
456.022,1.043
456.052,1.043
456.082,1.052
456.112,1.057
456.142,1.047
456.172,1.052
456.202,1.053
456.232,1.052
456.262,1.056
456.292,1.048
456.322,1.039
456.352,1.055
456.382,1.062
456.412,1.069
456.442,1.080
456.472,1.071
456.502,1.073
456.532,1.066
456.562,1.069
456.592,1.074
456.622,1.059
456.652,1.050
456.682,1.043
456.712,1.053
456.742,1.044
456.772,1.055
456.802,1.050
456.832,1.040
456.862,1.059
456.892,1.054
456.922,1.051
456.952,1.054
456.982,1.059
457.012,1.055
457.042,1.050
457.072,1.062
457.102,1.062
457.132,1.047
457.162,1.045
457.192,1.055
457.222,1.057
457.252,1.061
457.282,1.050
457.312,1.050
457.342,1.057
457.372,1.051
457.402,1.055
457.432,1.052
457.462,1.052
457.492,1.054
457.522,1.059
457.552,1.057
457.582,1.056
457.612,1.051
457.642,1.057
457.672,1.060
457.702,1.057
457.732,1.053
457.762,1.054
457.792,1.052
457.822,1.051
457.852,1.052
457.882,1.058
457.912,1.060
457.942,1.057
457.972,1.052
458.002,1.054
458.032,1.058
458.062,1.055
458.092,1.054
458.122,1.050
458.152,1.048
458.182,1.058
458.212,1.056
458.242,1.061
458.272,1.053
458.302,1.056
458.332,1.062
458.362,1.053
458.392,1.049
458.422,1.060
458.452,1.056
458.482,1.052
458.512,1.055
458.542,1.055
458.572,1.056
458.602,1.051
458.632,1.056
458.662,1.053
458.692,1.054
458.722,1.059
458.752,1.065
458.782,1.051
458.812,1.054
458.842,1.062
458.872,1.058
458.902,1.053
458.932,1.053
458.962,1.052
458.992,1.055
459.022,1.053
459.052,1.057
459.082,1.057
459.112,1.059
459.142,1.046
459.172,1.061
459.202,1.050
459.232,1.055
459.262,1.049
459.292,1.055
459.322,1.063
459.352,1.052
459.382,1.055
459.412,1.056
459.442,1.054
459.472,1.055
459.502,1.048
459.532,1.057
459.562,1.056
459.592,1.052
459.622,1.054
459.652,1.056
459.682,1.061
459.712,1.058
459.742,1.050
459.772,1.052
459.802,1.056
459.832,1.059
459.862,1.051
459.892,1.060
459.922,1.057
459.952,1.058
459.982,1.060
460.012,1.047
460.042,1.051
460.072,1.054
460.102,1.054
460.132,1.061
460.162,1.055
460.192,1.052
460.222,1.059
460.252,1.055
460.282,1.055
460.312,1.048
460.342,1.054
460.372,1.064
460.402,1.054
460.432,1.050
460.462,1.058
460.492,1.059
460.522,1.052
460.552,1.052
460.582,1.057
460.612,1.054
460.642,1.059
460.672,1.052
460.702,1.057
460.732,1.052
460.762,1.056
460.792,1.056
460.822,1.049
460.852,1.051
460.882,1.060
460.912,1.058
460.942,1.049
460.972,1.057
461.002,1.051
461.032,1.057
461.062,1.058
461.092,1.053
461.122,1.058
461.152,1.062
461.182,1.045
461.212,1.056
461.242,1.061
461.272,1.050
461.302,1.050
461.332,1.055
461.362,1.055
461.392,1.054
461.422,1.051
461.452,1.060
461.482,1.058
461.512,1.052
461.542,1.058
461.572,1.053
461.602,1.056
461.632,1.056
461.662,1.058
461.692,1.053
461.722,1.059
461.752,1.050
461.782,1.054
461.812,1.060
461.842,1.056
461.872,1.055
461.902,1.054
461.932,1.053
461.962,1.058
461.992,1.054
462.022,1.055
462.052,1.058
462.082,1.058
462.112,1.043
462.142,1.054
462.172,1.059
462.202,1.055
462.232,1.049
462.262,1.052
462.292,1.059
462.322,1.056
462.352,1.057
462.382,1.057
462.412,1.055
462.442,1.058
462.472,1.056
462.502,1.053
462.532,1.054
462.562,1.052
462.592,1.053
462.622,1.056
462.652,1.056
462.682,1.058
462.712,1.052
462.742,1.055
462.772,1.049
462.802,1.047
462.832,1.062
462.862,1.057
462.892,1.055
462.922,1.052
462.952,1.061
462.982,1.056
463.012,1.052
463.042,1.057
463.072,1.060
463.102,1.056
463.132,1.047
463.162,1.059
463.192,1.055
463.222,1.056
463.252,1.056
463.282,1.053
463.312,1.059
463.342,1.057
463.372,1.059
463.402,1.056
463.432,1.053
463.462,1.057
463.492,1.055
463.522,1.058
463.552,1.053
463.582,1.054
463.612,1.055
463.642,1.057
463.672,1.055
463.702,1.053
463.732,1.056
463.762,1.053
463.792,1.055
463.822,1.052
463.852,1.059
463.882,1.061
463.912,1.052
463.942,1.051
463.972,1.053
464.002,1.052
464.032,1.053
464.062,1.058
464.092,1.055
464.122,1.050
464.152,1.053
464.182,1.053
464.212,1.064
464.242,1.062
464.272,1.051
464.302,1.052
464.332,1.056
464.362,1.059
464.392,1.058
464.422,1.055
464.452,1.055
464.482,1.055
464.512,1.059
464.542,1.056
464.572,1.055
464.602,1.053
464.632,1.049
464.662,1.052
464.692,1.058
464.722,1.052
464.752,1.051
464.782,1.057
464.812,1.053
464.842,1.059
464.872,1.066
464.902,1.056
464.932,1.054
464.962,1.053
464.992,1.056
465.022,1.052
465.052,1.056
465.082,1.055
465.112,1.056
465.142,1.051
465.172,1.049
465.202,1.063
465.232,1.057
465.262,1.047
465.292,1.059
465.322,1.060
465.352,1.059
465.382,1.055
465.412,1.059
465.442,1.056
465.472,1.059
465.502,1.054
465.532,1.053
465.562,1.059
465.592,1.053
465.622,1.058
465.652,1.052
465.682,1.062
465.712,1.053
465.742,1.055
465.772,1.052
465.802,1.055
465.832,1.052
465.862,1.062
465.892,1.054
465.922,1.061
465.952,1.055
465.982,1.061
466.012,1.058
466.042,1.057
466.072,1.056
466.102,1.055
466.132,1.050
466.162,1.056
466.192,1.057
466.222,1.058
466.252,1.049
466.282,1.058
466.312,1.057
466.342,1.058
466.372,1.052
466.402,1.050
466.432,1.056
466.462,1.058
466.492,1.055
466.522,1.056
466.552,1.053
466.582,1.051
466.612,1.051
466.642,1.053
466.672,1.061
466.702,1.057
466.732,1.051
466.762,1.054
466.792,1.056
466.822,1.055
466.852,1.050
466.882,1.049
466.912,1.062
466.942,1.059
466.972,1.057
467.002,1.055
467.032,1.054
467.062,1.056
467.092,1.058
467.122,1.055
467.152,1.057
467.182,1.055
467.212,1.043
467.242,1.054
467.272,1.062
467.302,1.060
467.332,1.049
467.362,1.053
467.392,1.054
467.422,1.056
467.452,1.057
467.482,1.055
467.512,1.053
467.542,1.059
467.572,1.054
467.602,1.064
467.632,1.051
467.662,1.053
467.692,1.057
467.722,1.059
467.752,1.049
467.782,1.059
467.812,1.060
467.842,1.053
467.872,1.051
467.902,1.054
467.932,1.063
467.962,1.055
467.992,1.052
468.022,1.057
468.052,1.057
468.082,1.051
468.112,1.057
468.142,1.062
468.172,1.059
468.202,1.046
468.232,1.064
468.262,1.053
468.292,1.052
468.322,1.051
468.352,1.056
468.382,1.056
468.412,1.054
468.442,1.059
468.472,1.056
468.502,1.060
468.532,1.051
468.562,1.059
468.592,1.061
468.622,1.051
468.652,1.050
468.682,1.051
468.712,1.048
468.742,1.053
468.772,1.054
468.802,1.058
468.832,1.059
468.862,1.053
468.892,1.053
468.922,1.058
468.952,1.053
468.982,1.052
469.012,1.057
469.042,1.061
469.072,1.049
469.102,1.057
469.132,1.049
469.162,1.059
469.192,1.057
469.222,1.056
469.252,1.056
469.282,1.056
469.312,1.054
469.342,1.053
469.372,1.054
469.402,1.056
469.432,1.054
469.462,1.055
469.492,1.054
469.522,1.057
469.552,1.062
469.582,1.061
469.612,1.056
469.642,1.057
469.672,1.054
469.702,1.057
469.732,1.055
469.762,1.056
469.792,1.058
469.822,1.047
469.852,1.048
469.882,1.062
469.912,1.061
469.942,1.054
469.972,1.055
470.002,1.055
470.032,1.055
470.062,1.054
470.092,1.062
470.122,1.052
470.152,1.051
470.182,1.047
470.212,1.058
470.242,1.060
470.272,1.059
470.302,1.053
470.332,1.057
470.362,1.060
470.392,1.055
470.422,1.052
470.452,1.055
470.482,1.056
470.512,1.057
470.542,1.060
470.572,1.054
470.602,1.059
470.632,1.049
470.662,1.056
470.692,1.060
470.722,1.049
470.752,1.058
470.782,1.053
470.812,1.056
470.842,1.060
470.872,1.059
470.902,1.051
470.932,1.056
470.962,1.062
470.992,1.053
471.022,1.058
471.052,1.059
471.082,1.064
471.112,1.049
471.142,1.053
471.172,1.054
471.202,1.055
471.232,1.056
471.262,1.044
471.292,1.058
471.322,1.057
471.352,1.058
471.382,1.053
471.412,1.055
471.442,1.061
471.472,1.055
471.502,1.058
471.532,1.057
471.562,1.055
471.592,1.058
471.622,1.052
471.652,1.061
471.682,1.053
471.712,1.055
471.742,1.056
471.772,1.057
471.802,1.060
471.832,1.060
471.862,1.055
471.892,1.053
471.922,1.055
471.952,1.052
471.982,1.055
472.012,1.060
472.042,1.057
472.072,1.061
472.102,1.062
472.132,1.057
472.162,1.057
472.192,1.054
472.222,1.057
472.252,1.054
472.282,1.060
472.312,1.048
472.342,1.066
472.372,1.060
472.402,1.052
472.432,1.053
472.462,1.058
472.492,1.057
472.522,1.057
472.552,1.057
472.582,1.055
472.612,1.059
472.642,1.058
472.672,1.046
472.702,1.051
472.732,1.056
472.762,1.057
472.792,1.055
472.822,1.059
472.852,1.051
472.882,1.063
472.912,1.055
472.942,1.057
472.972,1.061
473.002,1.054
473.032,1.055
473.062,1.054
473.092,1.060
473.122,1.058
473.152,1.061
473.182,1.057
473.212,1.058
473.242,1.059
473.272,1.052
473.302,1.063
473.332,1.055
473.362,1.059
473.392,1.053
473.422,1.054
473.452,1.059
473.482,1.054
473.512,1.052
473.542,1.053
473.572,1.052
473.602,1.054
473.632,1.058
473.662,1.059
473.692,1.057
473.722,1.062
473.752,1.053
473.782,1.060
473.812,1.054
473.842,1.052
473.872,1.061
473.902,1.048
473.932,1.058
473.962,1.054
473.992,1.053
474.022,1.062
474.052,1.062
474.082,1.061
474.112,1.054
474.142,1.053
474.172,1.058
474.202,1.058
474.232,1.050
474.262,1.053
474.292,1.057
474.322,1.063
474.352,1.061
474.382,1.052
474.412,1.062
474.442,1.056
474.472,1.056
474.502,1.057
474.532,1.062
474.562,1.058
474.592,1.057
474.622,1.052
474.652,1.057
474.682,1.056
474.712,1.059
474.742,1.054
474.772,1.054
474.802,1.056
474.832,1.057
474.862,1.059
474.892,1.054
474.922,1.053
474.952,1.053
474.982,1.056
475.012,1.055
475.042,1.053
475.072,1.053
475.102,1.062
475.132,1.062
475.162,1.059
475.192,1.053
475.222,1.052
475.252,1.056
475.282,1.056
475.312,1.060
475.342,1.054
475.372,1.061
475.402,1.052
475.432,1.053
475.462,1.057
475.492,1.058
475.522,1.055
475.552,1.057
475.582,1.062
475.612,1.062
475.642,1.057
475.672,1.062
475.702,1.050
475.732,1.057
475.762,1.057
475.792,1.054
475.822,1.055
475.852,1.059
475.882,1.056
475.912,1.055
475.942,1.062
475.972,1.059
476.002,1.053
476.032,1.049
476.062,1.053
476.092,1.062
476.122,1.060
476.152,1.053
476.182,1.058
476.212,1.054
476.242,1.052
476.272,1.061
476.302,1.057
476.332,1.058
476.362,1.059
476.392,1.059
476.422,1.056
476.452,1.059
476.482,1.062
476.512,1.055
476.542,1.054
476.572,1.059
476.602,1.059
476.632,1.054
476.662,1.049
476.692,1.055
476.722,1.058
476.752,1.052
476.782,1.055
476.812,1.054
476.842,1.059
476.872,1.058
476.902,1.059
476.932,1.051
476.962,1.055
476.992,1.060
477.022,1.051
477.052,1.055
477.082,1.062
477.112,1.051
477.142,1.051
477.172,1.057
477.202,1.060
477.232,1.053
477.262,1.058
477.292,1.060
477.322,1.062
477.352,1.062
477.382,1.051
477.412,1.064
477.442,1.059
477.472,1.050
477.502,1.054
477.532,1.055
477.562,1.060
477.592,1.057
477.622,1.062
477.652,1.056
477.682,1.055
477.712,1.061
477.742,1.057
477.772,1.055
477.802,1.061
477.832,1.046
477.862,1.058
477.892,1.056
477.922,1.056
477.952,1.055
477.982,1.059
478.012,1.061
478.042,1.046
478.072,1.054
478.102,1.062
478.132,1.063
478.162,1.060
478.192,1.066
478.222,1.052
478.252,1.055
478.282,1.054
478.312,1.062
478.342,1.055
478.372,1.052
478.402,1.049
478.432,1.054
478.462,1.060
478.492,1.058
478.522,1.059
478.552,1.055
478.582,1.061
478.612,1.054
478.642,1.058
478.672,1.060
478.702,1.051
478.732,1.057
478.762,1.056
478.792,1.061
478.822,1.051
478.852,1.062
478.882,1.051
478.912,1.052
478.942,1.058
478.972,1.057
479.002,1.062
479.032,1.052
479.062,1.056
479.092,1.056
479.122,1.062
479.152,1.056
479.182,1.059
479.212,1.061
479.242,1.063
479.272,1.050
479.302,1.055
479.332,1.059
479.362,1.058
479.392,1.043
479.422,1.062
479.452,1.058
479.482,1.056
479.512,1.051
479.542,1.065
479.572,1.057
479.602,1.061
479.632,1.057
479.662,1.053
479.692,1.059
479.722,1.060
479.752,1.060
479.782,1.050
479.812,1.053
479.842,1.053
479.872,1.054
479.902,1.062
479.932,1.043
479.962,1.058
479.992,1.062
480.022,1.058
480.052,1.050
480.082,1.053
480.112,1.055
480.142,1.058
480.172,1.055
480.202,1.057
480.232,1.060
480.262,1.054
480.292,1.055
480.322,1.061
480.352,1.062
480.382,1.062
480.412,1.059
480.442,1.052
480.472,1.057
480.502,1.058
480.532,1.054
480.562,1.058
480.592,1.055
480.622,1.062
480.652,1.054
480.682,1.057
480.712,1.052
480.742,1.055
480.772,1.059
480.802,1.053
480.832,1.060
480.862,1.058
480.892,1.060
480.922,1.050
480.952,1.056
480.982,1.066
481.012,1.051
481.042,1.055
481.072,1.059
481.102,1.059
481.132,1.051
481.162,1.055
481.192,1.056
481.222,1.056
481.252,1.056
481.282,1.055
481.312,1.063
481.342,1.057
481.372,1.045
481.402,1.058
481.432,1.052
481.462,1.055
481.492,1.057
481.522,1.058
481.552,1.061
481.582,1.064
481.612,1.053
481.642,1.054
481.672,1.059
481.702,1.057
481.732,1.050
481.762,1.051
481.792,1.055
481.822,1.056
481.852,1.064
481.882,1.053
481.912,1.056
481.942,1.053
481.972,1.055
482.002,1.063
482.032,1.055
482.062,1.062
482.092,1.050
482.122,1.047
482.152,1.060
482.182,1.057
482.212,1.054
482.242,1.062
482.272,1.056
482.302,1.058
482.332,1.061
482.362,1.055
482.392,1.058
482.422,1.053
482.452,1.049
482.482,1.064
482.512,1.055
482.542,1.052
482.572,1.055
482.602,1.055
482.632,1.060
482.662,1.058
482.692,1.059
482.722,1.049
482.752,1.059
482.782,1.052
482.812,1.052
482.842,1.051
482.872,1.056
482.902,1.055
482.932,1.059
482.962,1.055
482.992,1.059
483.022,1.058
483.052,1.057
483.082,1.056
483.112,1.059
483.142,1.058
483.172,1.062
483.202,1.053
483.232,1.054
483.262,1.057
483.292,1.055
483.322,1.057
483.352,1.055
483.382,1.060
483.412,1.063
483.442,1.061
483.472,1.051
483.502,1.061
483.532,1.058
483.562,1.057
483.592,1.058
483.622,1.056
483.652,1.060
483.682,1.057
483.712,1.055
483.742,1.055
483.772,1.056
483.802,1.056
483.832,1.049
483.862,1.055
483.892,1.054
483.922,1.060
483.952,1.055
483.982,1.060
484.012,1.055
484.042,1.058
484.072,1.050
484.102,1.053
484.132,1.056
484.162,1.060
484.192,1.056
484.222,1.057
484.252,1.056
484.282,1.060
484.312,1.052
484.342,1.055
484.372,1.057
484.402,1.055
484.432,1.053
484.462,1.057
484.492,1.062
484.522,1.054
484.552,1.053
484.582,1.049
484.612,1.054
484.642,1.060
484.672,1.056
484.702,1.054
484.732,1.062
484.762,1.054
484.792,1.059
484.822,1.061
484.852,1.056
484.882,1.054
484.912,1.058
484.942,1.055
484.972,1.055
485.002,1.053
485.032,1.053
485.062,1.060
485.092,1.057
485.122,1.058
485.152,1.054
485.182,1.063
485.212,1.061
485.242,1.071
485.272,1.060
485.302,1.045
485.332,1.061
485.362,1.061
485.392,1.053
485.422,1.061
485.452,1.067
485.482,1.066
485.512,1.054
485.542,1.057
485.572,1.050
485.602,1.057
485.632,1.065
485.662,1.062
485.692,1.052
485.722,1.048
485.752,1.053
485.782,1.051
485.812,1.070
485.842,1.064
485.872,1.051
485.902,1.046
485.932,1.031
485.962,1.054
485.992,1.071
486.022,1.074
486.052,1.067
486.082,1.066
486.112,1.059
486.142,1.045
486.172,1.055
486.202,1.051
486.232,1.047
486.262,1.046
486.292,1.061
486.322,1.054
486.352,1.053
486.382,1.062
486.412,1.074
486.442,1.129
486.472,1.141
486.502,1.089
486.532,1.027
486.562,1.021
486.592,1.012
486.622,1.006
486.652,1.003
486.682,1.055
486.712,1.047
486.742,1.042
486.772,1.070
486.802,1.069
486.832,1.068
486.862,1.054
486.892,1.034
486.922,1.061
486.952,1.072
486.982,1.000
487.012,1.008
487.042,1.054
487.072,1.024
487.102,1.033
487.132,1.014
487.162,1.036
487.192,1.058
487.222,1.056
487.252,1.076
487.282,1.082
487.312,1.098
487.342,1.095
487.372,1.090
487.402,1.083
487.432,1.076
487.462,1.070
487.492,1.067
487.522,1.078
487.552,1.073
487.582,1.040
487.612,1.052
487.642,1.031
487.672,1.049
487.702,1.031
487.732,1.030
487.762,1.043
487.792,1.062
487.822,1.059
487.852,1.119
487.882,1.129
487.912,1.005
487.942,1.109
487.972,1.056
488.002,1.048
488.032,1.016
488.062,1.109
488.092,1.121
488.122,0.909
488.152,1.025
488.182,1.075
488.212,1.058
488.242,1.010
488.272,1.088
488.302,1.057
488.332,1.054
488.362,1.063
488.392,1.062
488.422,1.041
488.452,1.039
488.482,1.035
488.512,1.025
488.542,1.054
488.572,1.051
488.602,1.035
488.632,1.031
488.662,1.063
488.692,1.049
488.722,1.059
488.752,1.038
488.782,1.044
488.812,1.071
488.842,1.023
488.872,1.037
488.902,1.021
488.932,1.040
488.962,1.071
488.992,1.053
489.022,1.052
489.052,1.039
489.082,0.974
489.112,1.081
489.142,1.112
489.172,1.046
489.202,0.891
489.232,1.101
489.262,0.981
489.292,1.077
489.322,0.994
489.352,1.028
489.382,1.014
489.412,1.075
489.442,1.034
489.472,1.040
489.502,1.062
489.532,1.092
489.562,1.053
489.592,1.028
489.622,1.045
489.652,1.054
489.682,1.048
489.712,1.021
489.742,1.042
489.772,1.053
489.802,1.022
489.832,1.030
489.862,1.056
489.892,1.031
489.922,1.030
489.952,1.030
489.982,1.043
490.012,1.052
490.042,1.030
490.072,1.063
490.102,1.044
490.132,1.035
490.162,1.040
490.192,1.259
490.222,1.063
490.252,1.062
490.282,1.029
490.312,1.029
490.342,1.030
490.372,1.077
490.402,1.026
490.432,1.022
490.462,1.074
490.492,1.020
490.522,1.033
490.552,1.046
490.582,1.048
490.612,1.035
490.642,1.028
490.672,1.041
490.702,1.019
490.732,1.041
490.762,1.039
490.792,1.021
490.822,1.044
490.852,1.062
490.882,1.017
490.912,1.026
490.942,1.018
490.972,1.002
491.002,1.003
491.032,1.046
491.062,1.030
491.092,1.074
491.122,1.116
491.152,1.097
491.182,1.016
491.212,1.043
491.242,0.961
491.272,0.988
491.302,1.024
491.332,1.031
491.362,1.033
491.392,1.025
491.422,0.994
491.452,0.986
491.482,1.029
491.512,0.982
491.542,0.993
491.572,0.994
491.602,1.018
491.632,1.031
491.662,1.016
491.692,0.987
491.722,1.008
491.752,1.003
491.782,1.008
491.812,1.013
491.842,1.052
491.872,1.040
491.902,1.026
491.932,1.019
491.962,0.961
491.992,0.936
492.022,0.954
492.052,0.996
492.082,1.026
492.112,1.080
492.142,1.115
492.172,1.046
492.202,0.999
492.232,0.883
492.262,1.008
492.292,2.324
492.322,1.176
492.352,0.963
492.382,1.024
492.412,0.968
492.442,0.948
492.472,1.024
492.502,0.977
492.532,1.019
492.562,1.083
492.592,1.038
492.622,1.060
492.652,1.029
492.682,1.019
492.712,1.034
492.742,0.991
492.772,1.020
492.802,1.003
492.832,1.003
492.862,0.992
492.892,0.990
492.922,0.928
492.952,0.950
492.982,1.069
493.012,0.942
493.042,0.961
493.072,1.040
493.102,1.083
493.132,0.923
493.162,0.992
493.192,1.122
493.222,1.008
493.252,1.077
493.282,0.935
493.312,0.984
493.342,1.040
493.372,0.936
493.402,0.979
493.432,1.162
493.462,0.986
493.492,1.041
493.522,1.118
493.552,1.115
493.582,1.137
493.612,1.112
493.642,1.134
493.672,1.146
493.702,1.111
493.732,1.075
493.762,1.141
493.792,1.062
493.822,0.949
493.852,1.130
493.882,1.104
493.912,1.103
493.942,1.131
493.972,1.069
494.002,1.044
494.032,1.017
494.062,1.012
494.092,1.013
494.122,1.048
494.152,0.989
494.182,1.034
494.212,1.034
494.242,0.939
494.272,0.910
494.302,0.968
494.332,1.033
494.362,1.099
494.392,1.136
494.422,1.084
494.452,1.022
494.482,1.072
494.512,1.091
494.542,1.058
494.572,1.067
494.602,1.092
494.632,1.073
494.662,1.081
494.692,1.100
494.722,1.079
494.752,1.048
494.782,1.030
494.812,0.990
494.842,1.110
494.872,1.658
494.902,1.081
494.932,0.862
494.962,1.062
494.992,1.168
495.022,1.072
495.052,0.989
495.082,1.058
495.112,1.144
495.142,1.087
495.172,0.996
495.202,1.042
495.232,1.072
495.262,1.062
495.292,1.021
495.322,1.019
495.352,1.066
495.382,1.086
495.412,1.038
495.442,1.029
495.472,0.993
495.502,1.061
495.532,1.049
495.562,1.037
495.592,1.027
495.622,1.044
495.652,1.059
495.682,1.092
495.712,1.178
495.742,1.921
495.772,1.659
495.802,1.654
495.832,0.847
495.862,0.809
495.892,0.868
495.922,1.113
495.952,1.475
495.982,1.654
496.012,1.685
496.042,1.416
496.072,0.973
496.102,0.893
496.132,0.866
496.162,0.788
496.192,0.814
496.222,1.269
496.252,1.061
496.282,0.925
496.312,1.059
496.342,1.187
496.372,1.038
496.402,0.997
496.432,1.299
496.462,1.275
496.492,1.141
496.522,0.953
496.552,1.240
496.582,1.228
496.612,0.871
496.642,0.780
496.672,1.203
496.702,1.151
496.732,0.901
496.762,1.078
496.792,1.289
496.822,1.028
496.852,0.904
496.882,0.965
496.912,1.153
496.942,0.986
496.972,1.186
497.002,1.277
497.032,1.234
497.062,0.954
497.092,0.792
497.122,0.717
497.152,0.588
497.182,0.819
497.212,0.472
497.242,0.884
497.272,1.410
497.302,1.121
497.332,1.293
497.362,1.651
497.392,1.245
497.422,1.264
497.452,0.841
497.482,1.188
497.512,1.217
497.542,1.168
497.572,0.819
497.602,1.037
497.632,1.144
497.662,0.851
497.692,1.148
497.722,1.079
497.752,1.019
497.782,1.048
497.812,1.037
497.842,0.854
497.872,0.836
497.902,0.933
497.932,1.093
497.962,0.898
497.992,0.827
498.022,1.871
498.052,1.390
498.082,0.794
498.112,0.868
498.142,0.895
498.172,2.152
498.202,0.198
498.232,3.041
498.262,0.581
498.292,1.084
498.322,0.317
498.352,0.981
498.382,0.996
498.412,0.918
498.442,0.896
498.472,0.945
498.502,0.928
498.532,0.920
498.562,0.929
498.592,0.934
498.622,0.930
498.652,0.926
498.682,0.928
498.712,0.928
498.742,0.928
498.772,0.930
498.802,0.926
498.832,0.932
498.862,0.926
498.892,0.928
498.922,0.930
498.952,0.932
498.982,0.927
499.012,0.930
499.042,0.926
499.072,0.926
499.102,0.928
499.132,0.928
499.162,0.936
499.192,0.930
499.222,0.928
499.252,0.930
499.282,0.928
499.312,0.927
499.342,0.930
499.372,0.924
499.402,0.930
499.432,0.928
499.462,0.926
499.492,0.931
499.522,0.931
499.552,0.932
499.582,0.929
499.612,0.932
499.642,0.928
499.672,0.930
499.702,0.925
499.732,0.930
499.762,0.932
499.792,0.928
499.822,0.930
499.852,0.932
