df_hash,22ZHK4.P6Z1T7
168.984,0.991
169.014,1.000
169.044,0.991
169.074,0.998
169.104,0.993
169.134,0.997
169.164,0.991
169.194,1.003
169.224,0.993
169.254,0.999
169.284,0.989
169.314,0.999
169.344,0.989
169.374,1.003
169.404,0.999
169.434,0.983
169.464,0.992
169.494,1.001
169.524,0.998
169.554,0.995
169.584,0.988
169.614,1.001
169.644,1.000
169.674,0.987
169.704,0.994
169.734,0.993
169.764,0.999
169.794,1.001
169.824,0.997
169.854,0.995
169.884,0.987
169.914,0.992
169.944,0.995
169.974,0.994
170.004,0.995
170.034,0.993
170.064,0.990
170.094,0.993
170.124,0.995
170.154,1.001
170.184,0.995
170.214,0.991
170.244,0.989
170.274,0.997
170.304,1.002
170.334,0.999
170.364,0.986
170.394,0.999
170.424,1.000
170.454,0.987
170.484,0.994
170.514,0.989
170.544,0.994
170.574,1.001
170.604,0.995
170.634,0.994
170.664,0.996
170.694,0.990
170.724,0.997
170.754,0.998
170.784,0.989
170.814,0.999
170.844,1.003
170.874,0.995
170.904,0.989
170.934,0.994
170.964,1.000
170.994,1.002
171.024,0.991
171.054,0.989
171.084,1.005
171.114,0.996
171.144,0.986
171.174,0.993
171.204,1.010
171.234,1.033
171.264,1.011
171.294,0.988
171.324,0.991
171.354,0.988
171.384,0.985
171.414,0.982
171.444,0.981
171.474,0.998
171.504,0.993
171.534,0.994
171.564,0.987
171.594,0.992
171.624,0.995
171.654,0.998
171.684,0.998
171.714,0.996
171.744,0.993
171.774,1.001
171.804,0.998
171.834,0.988
171.864,1.001
171.894,0.999
171.924,0.995
171.954,0.996
171.984,1.002
172.014,0.989
172.044,0.997
172.074,0.989
172.104,0.993
172.134,0.998
172.164,0.998
172.194,1.002
172.224,0.981
172.254,0.990
172.284,1.006
172.314,0.992
172.344,0.989
172.374,0.984
172.404,1.002
172.434,1.004
172.464,1.003
172.494,0.995
172.524,0.996
172.554,0.999
172.584,0.992
172.614,0.996
172.644,0.991
172.674,0.987
172.704,0.981
172.734,0.981
172.764,1.001
172.794,1.008
172.824,0.984
172.854,1.009
172.884,1.011
172.914,0.998
172.944,0.995
172.974,0.994
173.004,1.003
173.034,1.006
173.064,1.007
173.094,0.997
173.124,0.990
173.154,0.994
173.184,1.001
173.214,1.004
173.244,1.005
173.274,0.992
173.304,1.000
173.334,1.001
173.364,1.005
173.394,1.000
173.424,0.999
173.454,1.001
173.484,0.992
173.514,0.994
173.544,0.990
173.574,0.991
173.604,0.995
173.634,0.990
173.664,1.001
173.694,1.006
173.724,0.992
173.754,0.991
173.784,0.998
173.814,1.004
173.844,1.010
173.874,0.995
173.904,0.996
173.934,1.000
173.964,0.995
173.994,0.990
174.024,0.998
174.054,1.000
174.084,0.993
174.114,0.997
174.144,0.998
174.174,0.996
174.204,1.000
174.234,0.995
174.264,0.991
174.294,0.999
174.324,0.993
174.354,0.998
174.384,0.998
174.414,0.997
174.444,0.991
174.474,0.997
174.504,1.002
174.534,0.998
174.564,0.993
174.594,0.991
174.624,0.999
174.654,0.997
174.684,0.988
174.714,0.999
174.744,0.994
174.774,0.998
174.804,0.997
174.834,0.992
174.864,0.999
174.894,0.997
174.924,0.998
174.954,0.999
174.984,1.000
175.014,1.000
175.044,0.997
175.074,1.000
175.104,0.996
175.134,0.998
175.164,0.999
175.194,0.999
175.224,0.998
175.254,0.995
175.284,1.002
175.314,1.003
175.344,0.995
175.374,0.991
175.404,0.995
175.434,0.994
175.464,0.998
175.494,0.994
175.524,1.002
175.554,1.001
175.584,0.993
175.614,0.986
175.644,0.999
175.674,1.001
175.704,0.993
175.734,0.993
175.764,0.999
175.794,0.996
175.824,0.997
175.854,1.006
175.884,0.993
175.914,0.996
175.944,0.999
175.974,0.996
176.004,0.998
176.034,1.000
176.064,0.993
176.094,0.990
176.124,0.993
176.154,0.996
176.184,1.000
176.214,0.999
176.244,0.999
176.274,0.990
176.304,0.993
176.334,0.992
176.364,0.994
176.394,0.998
176.424,0.994
176.454,0.992
176.484,1.000
176.514,1.000
176.544,0.987
176.574,0.998
176.604,0.991
176.634,0.992
176.664,0.998
176.694,1.004
176.724,0.994
176.754,0.989
176.784,0.995
176.814,0.993
176.844,1.004
176.874,0.991
176.904,0.994
176.934,0.998
176.964,0.994
176.994,0.992
177.024,0.994
177.054,0.996
177.084,0.998
177.114,0.986
177.144,0.989
177.174,1.005
177.204,0.994
177.234,0.997
177.264,0.986
177.294,0.996
177.324,0.998
177.354,0.998
177.384,0.997
177.414,1.004
177.444,1.003
177.474,1.002
177.504,1.001
177.534,1.005
177.564,0.987
177.594,1.004
177.624,0.997
177.654,0.988
177.684,0.994
177.714,0.996
177.744,0.994
177.774,0.987
177.804,0.990
177.834,0.996
177.864,0.998
177.894,0.996
177.924,0.998
177.954,0.989
177.984,0.993
178.014,1.001
178.044,1.005
178.074,0.994
178.104,0.991
178.134,0.997
178.164,0.991
178.194,1.000
178.224,1.000
178.254,0.998
178.284,0.997
178.314,0.996
178.344,0.998
178.374,0.995
178.404,0.994
178.434,0.998
178.464,0.997
178.494,0.993
178.524,0.995
178.554,0.995
178.584,0.995
178.614,1.000
178.644,0.999
178.674,0.993
178.704,0.995
178.734,0.995
178.764,0.995
178.794,1.000
178.824,0.993
178.854,0.992
178.884,0.990
178.914,1.004
178.944,0.996
178.974,0.994
179.004,0.993
179.034,0.994
179.064,0.997
179.094,0.999
179.124,0.999
179.154,0.982
179.184,1.000
179.214,0.997
179.244,0.996
179.274,0.999
179.304,0.993
179.334,0.993
179.364,0.996
179.394,0.996
179.424,0.994
179.454,0.990
179.484,0.990
179.514,0.999
179.544,0.995
179.574,0.995
179.604,1.000
179.634,0.996
179.664,0.995
179.694,0.988
179.724,0.992
179.754,1.000
179.784,1.000
179.814,0.994
179.844,0.989
179.874,0.991
179.904,0.993
179.934,0.996
179.964,0.998
179.994,0.996
180.024,0.992
180.054,0.993
180.084,0.994
180.114,0.995
180.144,0.993
180.174,0.995
180.204,0.998
180.234,1.002
180.264,0.997
180.294,0.992
180.324,0.992
180.354,1.000
180.384,0.997
180.414,0.995
180.444,0.995
180.474,0.996
180.504,0.994
180.534,0.999
180.564,0.994
180.594,0.990
180.624,0.997
180.654,1.000
180.684,0.992
180.714,0.989
180.744,0.993
180.774,0.996
180.804,0.995
180.834,0.988
180.864,0.992
180.894,1.000
180.924,0.998
180.954,0.995
180.984,0.997
181.014,0.993
181.044,0.991
181.074,0.996
181.104,0.992
181.134,0.992
181.164,0.995
181.194,1.003
181.224,0.997
181.254,1.000
181.284,0.995
181.314,0.996
181.344,0.998
181.374,0.994
181.404,0.994
181.434,0.998
181.464,0.990
181.494,0.997
181.524,0.996
181.554,0.992
181.584,0.993
181.614,0.995
181.644,0.998
181.674,0.992
181.704,1.004
181.734,1.002
181.764,0.997
181.794,0.996
181.824,0.990
181.854,0.989
181.884,0.992
181.914,0.994
181.944,0.992
181.974,0.994
182.004,0.998
182.034,0.989
182.064,0.992
182.094,1.005
182.124,0.992
182.154,0.996
182.184,1.003
182.214,0.995
182.244,0.996
182.274,0.993
182.304,0.996
182.334,0.998
182.364,0.999
182.394,0.994
182.424,0.988
182.454,0.995
182.484,1.001
182.514,0.996
182.544,0.997
182.574,0.996
182.604,0.996
182.634,0.993
182.664,0.997
182.694,0.993
182.724,0.990
182.754,0.996
182.784,0.995
182.814,0.993
182.844,0.996
182.874,1.003
182.904,0.996
182.934,0.996
182.964,0.994
182.994,0.996
183.024,1.001
183.054,0.995
183.084,0.996
183.114,0.995
183.144,0.997
183.174,1.000
183.204,0.993
183.234,0.990
183.264,0.990
183.294,1.001
183.324,1.008
183.354,0.990
183.384,0.998
183.414,1.000
183.444,0.991
183.474,0.996
183.504,0.998
183.534,0.995
183.564,0.997
183.594,0.992
183.624,0.997
183.654,0.999
183.684,0.994
183.714,0.993
183.744,0.996
183.774,0.995
183.804,1.001
183.834,0.992
183.864,0.997
183.894,0.996
183.924,1.000
183.954,0.997
183.984,0.990
184.014,0.992
184.044,0.997
184.074,1.001
184.104,0.992
184.134,0.996
184.164,1.001
184.194,0.991
184.224,0.989
184.254,0.993
184.284,0.998
184.314,0.998
184.344,0.994
184.374,0.998
184.404,0.996
184.434,0.993
184.464,1.004
184.494,0.995
184.524,0.987
184.554,0.999
184.584,0.998
184.614,0.995
184.644,1.000
184.674,1.002
184.704,0.991
184.734,0.997
184.764,0.997
184.794,0.994
184.824,0.997
184.854,1.002
184.884,0.996
184.914,0.991
184.944,0.994
184.974,0.994
185.004,0.994
185.034,0.997
185.064,0.994
185.094,0.995
185.124,0.991
185.154,0.991
185.184,1.000
185.214,0.994
185.244,0.997
185.274,1.000
185.304,0.991
185.334,1.005
185.364,0.997
185.394,0.982
185.424,0.992
185.454,0.994
185.484,0.995
185.514,1.001
185.544,1.003
185.574,0.995
185.604,0.995
185.634,0.995
185.664,0.999
185.694,0.998
185.724,0.996
185.754,1.000
185.784,1.000
185.814,0.991
185.844,1.002
185.874,0.995
185.904,1.001
185.934,0.998
185.964,1.002
185.994,0.995
186.024,0.988
186.054,0.993
186.084,0.993
186.114,0.999
186.144,1.005
186.174,0.998
186.204,0.994
186.234,0.997
186.264,0.997
186.294,0.996
186.324,0.997
186.354,0.994
186.384,0.996
186.414,0.995
186.444,1.001
186.474,0.992
186.504,1.001
186.534,0.999
186.564,1.004
186.594,0.997
186.624,0.992
186.654,0.996
186.684,0.991
186.714,1.003
186.744,0.989
186.774,0.991
186.804,0.998
186.834,0.997
186.864,0.991
186.894,1.001
186.924,0.996
186.954,0.996
186.984,0.993
187.014,1.001
187.044,1.003
187.074,0.998
187.104,0.997
187.134,0.999
187.164,1.005
187.194,0.989
187.224,1.000
187.254,0.994
187.284,0.996
187.314,0.997
187.344,0.989
187.374,1.000
187.404,1.007
187.434,0.989
187.464,1.006
187.494,0.995
187.524,0.994
187.554,1.008
187.584,0.989
187.614,0.991
187.644,0.993
187.674,1.000
187.704,1.005
187.734,0.999
187.764,1.007
187.794,0.995
187.824,0.994
187.854,0.992
187.884,0.996
187.914,1.003
187.944,0.997
187.974,0.996
188.004,0.993
188.034,1.003
188.064,0.999
188.094,0.999
188.124,0.991
188.154,0.994
188.184,0.995
188.214,0.995
188.244,0.998
188.274,0.995
188.304,0.995
188.334,1.000
188.364,0.996
188.394,0.994
188.424,0.998
188.454,1.000
188.484,0.995
188.514,0.992
188.544,0.996
188.574,1.005
188.604,0.997
188.634,0.997
188.664,0.992
188.694,0.989
188.724,0.998
188.754,1.001
188.784,1.000
188.814,0.994
188.844,0.995
188.874,1.001
188.904,0.996
188.934,1.000
188.964,0.990
188.994,0.993
189.024,1.002
189.054,0.997
189.084,1.000
189.114,0.995
189.144,0.995
189.174,0.997
189.204,0.999
189.234,0.997
189.264,0.997
189.294,0.996
189.324,0.998
189.354,0.994
189.384,0.997
189.414,1.001
189.444,1.001
189.474,0.997
189.504,0.995
189.534,0.994
189.564,0.995
189.594,0.996
189.624,0.995
189.654,0.998
189.684,0.996
189.714,0.998
189.744,1.000
189.774,1.000
189.804,1.001
189.834,0.995
189.864,0.992
189.894,1.000
189.924,1.000
189.954,0.997
189.984,0.997
190.014,0.992
190.044,0.997
190.074,0.996
190.104,0.993
190.134,0.996
190.164,1.000
190.194,0.999
190.224,0.993
190.254,0.995
190.284,1.004
190.314,0.996
190.344,0.993
190.374,1.002
190.404,0.992
190.434,0.988
190.464,1.001
190.494,1.005
190.524,0.999
190.554,0.997
190.584,0.996
190.614,0.999
190.644,1.002
190.674,0.995
190.704,0.995
190.734,0.994
190.764,0.997
190.794,0.995
190.824,0.993
190.854,0.995
190.884,0.999
190.914,0.997
190.944,0.999
190.974,0.996
191.004,0.995
191.034,0.996
191.064,1.000
191.094,0.999
191.124,1.000
191.154,1.000
191.184,0.990
191.214,0.994
191.244,0.999
191.274,0.995
191.304,0.999
191.334,1.000
191.364,0.992
191.394,0.999
191.424,1.001
191.454,0.993
191.484,1.000
191.514,1.002
191.544,1.001
191.574,0.999
191.604,0.990
191.634,0.998
191.664,0.993
191.694,0.998
191.724,0.997
191.754,0.995
191.784,0.994
191.814,0.997
191.844,0.996
191.874,0.997
191.904,0.995
191.934,0.995
191.964,1.000
191.994,0.997
192.024,0.996
192.054,0.993
192.084,0.998
192.114,0.994
192.144,0.996
192.174,1.000
192.204,0.998
192.234,0.994
192.264,1.007
192.294,1.001
192.324,0.991
192.354,0.994
192.384,0.996
192.414,0.999
192.444,0.999
192.474,0.998
192.504,0.992
192.534,1.002
192.564,0.993
192.594,0.994
192.624,0.995
192.654,0.996
192.684,0.997
192.714,0.998
192.744,1.001
192.774,0.999
192.804,0.995
192.834,1.002
192.864,1.004
192.894,0.997
192.924,0.994
192.954,0.993
192.984,0.994
193.014,0.991
193.044,0.988
193.074,0.992
193.104,1.005
193.134,1.004
193.164,0.999
193.194,1.000
193.224,0.999
193.254,1.002
193.284,1.000
193.314,1.000
193.344,0.985
193.374,1.003
193.404,0.994
193.434,0.998
193.464,0.994
193.494,0.995
193.524,0.994
193.554,0.994
193.584,0.995
193.614,0.994
193.644,0.979
193.674,0.999
193.704,0.999
193.734,1.001
193.764,0.992
193.794,0.993
193.824,1.004
193.854,0.994
193.884,0.996
193.914,0.995
193.944,0.998
193.974,0.993
194.004,0.993
194.034,0.995
194.064,0.996
194.094,1.009
194.124,0.993
194.154,0.996
194.184,0.997
194.214,0.987
194.244,0.990
194.274,0.999
194.304,0.997
194.334,0.997
194.364,0.998
194.394,0.988
194.424,0.998
194.454,0.998
194.484,0.999
194.514,0.995
194.544,0.993
194.574,0.995
194.604,1.001
194.634,1.001
194.664,0.992
194.694,0.993
194.724,1.000
194.754,0.999
194.784,0.994
194.814,0.999
194.844,1.003
194.874,1.000
194.904,0.986
194.934,0.991
194.964,1.000
194.994,0.998
195.024,1.001
195.054,0.998
195.084,0.999
195.114,1.001
195.144,0.994
195.174,0.995
195.204,1.001
195.234,1.001
195.264,0.993
195.294,0.990
195.324,0.988
195.354,0.999
195.384,1.001
195.414,0.999
195.444,0.993
195.474,0.999
195.504,0.997
195.534,0.991
195.564,0.996
195.594,0.994
195.624,1.001
195.654,1.000
195.684,0.999
195.714,0.996
195.744,0.988
195.774,0.994
195.804,0.997
195.834,1.000
195.864,0.998
195.894,0.989
195.924,0.993
195.954,0.996
195.984,1.000
196.014,0.994
196.044,0.996
196.074,0.994
196.104,0.994
196.134,0.986
196.164,0.994
196.194,0.992
196.224,0.999
196.254,0.997
196.284,1.002
196.314,0.998
196.344,0.995
196.374,0.992
196.404,1.000
196.434,0.997
196.464,1.004
196.494,0.981
196.524,0.990
196.554,1.009
196.584,0.991
196.614,1.001
196.644,0.994
196.674,0.985
196.704,1.001
196.734,0.998
196.764,0.996
196.794,0.994
196.824,0.996
196.854,0.996
196.884,0.995
196.914,0.998
196.944,0.988
196.974,0.990
197.004,0.994
197.034,0.999
197.064,1.005
197.094,0.996
197.124,1.000
197.154,0.996
197.184,0.995
197.214,0.996
197.244,0.996
197.274,1.000
197.304,0.986
197.334,0.996
197.364,1.002
197.394,1.000
197.424,0.992
197.454,0.995
197.484,1.001
197.514,0.997
197.544,0.998
197.574,0.997
197.604,0.999
197.634,0.994
197.664,0.993
197.694,0.999
197.724,0.997
197.754,0.991
197.784,1.002
197.814,0.993
197.844,1.007
197.874,1.003
197.904,0.997
197.934,0.989
197.964,0.997
197.994,1.000
198.024,1.004
198.054,1.000
198.084,0.990
198.114,0.996
198.144,0.999
198.174,0.997
198.204,0.993
198.234,0.998
198.264,0.994
198.294,1.003
198.324,1.000
198.354,0.995
198.384,0.988
198.414,1.001
198.444,1.000
198.474,0.993
198.504,0.993
198.534,1.002
198.564,0.995
198.594,0.995
198.624,0.995
198.654,1.001
198.684,0.992
198.714,1.007
198.744,0.997
198.774,0.993
198.804,0.996
198.834,0.991
198.864,0.998
198.894,1.000
198.924,0.998
198.954,0.991
198.984,0.998
199.014,0.995
199.044,0.999
199.074,0.985
199.104,0.996
199.134,0.998
199.164,0.998
199.194,0.997
199.224,0.998
199.254,0.993
199.284,0.994
199.314,0.997
199.344,0.995
199.374,0.999
199.404,0.996
199.434,0.994
199.464,1.000
199.494,0.995
199.524,0.998
199.554,0.995
199.584,0.991
199.614,1.002
199.644,1.002
199.674,0.994
199.704,0.990
199.734,0.990
199.764,0.995
199.794,1.002
199.824,0.997
199.854,0.992
199.884,1.001
199.914,0.994
199.944,0.997
199.974,0.999
200.004,0.989
200.034,0.996
200.064,0.996
200.094,0.995
200.124,0.997
200.154,0.993
200.184,0.998
200.214,0.994
200.244,0.999
200.274,0.998
200.304,0.997
200.334,0.997
200.364,0.995
200.394,0.997
200.424,0.993
200.454,1.000
200.484,1.000
200.514,1.004
200.544,0.997
200.574,0.990
200.604,0.991
200.634,0.996
200.664,1.001
200.694,0.998
200.724,0.986
200.754,1.002
200.784,1.001
200.814,0.998
200.844,0.996
200.874,0.994
200.904,0.993
200.934,0.998
200.964,0.996
200.994,0.996
201.024,0.997
201.054,0.998
201.084,0.993
201.114,0.995
201.144,1.001
201.174,0.996
201.204,0.993
201.234,0.988
201.264,1.002
201.294,0.999
201.324,0.998
201.354,0.987
201.384,0.989
201.414,0.994
201.444,1.004
201.474,0.998
201.504,0.996
201.534,0.997
201.564,0.995
201.594,0.996
201.624,0.992
201.654,0.992
201.684,0.998
201.714,0.998
201.744,0.991
201.774,0.993
201.804,0.997
201.834,0.993
201.864,0.995
201.894,0.993
201.924,0.997
201.954,0.993
201.984,0.992
202.014,1.002
202.044,0.994
202.074,0.991
202.104,0.994
202.134,0.993
202.164,1.002
202.194,0.996
202.224,0.998
202.254,0.999
202.284,0.998
202.314,0.992
202.344,1.000
202.374,1.000
202.404,0.991
202.434,0.995
202.464,0.998
202.494,1.000
202.524,0.996
202.554,0.994
202.584,0.995
202.614,0.995
202.644,0.999
202.674,1.000
202.704,0.995
202.734,0.995
202.764,1.005
202.794,0.992
202.824,1.001
202.854,0.993
202.884,0.990
202.914,1.001
202.944,0.994
202.974,0.992
203.004,0.994
203.034,0.995
203.064,1.003
203.094,0.997
203.124,1.001
203.154,0.998
203.184,0.993
203.214,0.994
203.244,0.995
203.274,0.998
203.304,1.000
203.334,1.006
203.364,0.993
203.394,0.987
203.424,0.991
203.454,0.996
203.484,1.005
203.514,1.001
203.544,0.995
203.574,1.003
203.604,0.999
203.634,0.995
203.664,0.992
203.694,0.999
203.724,0.994
203.754,0.996
203.784,0.997
203.814,0.997
203.844,0.997
203.874,1.001
203.904,0.997
203.934,0.999
203.964,0.993
203.994,1.004
204.024,0.995
204.054,0.992
204.084,0.993
204.114,0.996
204.144,0.996
204.174,1.003
204.204,0.998
204.234,0.992
204.264,0.992
204.294,0.994
204.324,0.996
204.354,0.995
204.384,0.991
204.414,1.000
204.444,0.995
204.474,0.997
204.504,0.999
204.534,0.997
204.564,1.001
204.594,1.000
204.624,0.992
204.654,0.992
204.684,1.002
204.714,1.002
204.744,0.997
204.774,0.996
204.804,0.993
204.834,0.996
204.864,1.000
204.894,0.999
204.924,0.996
204.954,0.995
204.984,0.995
205.014,0.989
205.044,0.995
205.074,0.999
205.104,0.999
205.134,0.993
205.164,0.995
205.194,0.997
205.224,0.999
205.254,0.993
205.284,0.994
205.314,0.999
205.344,0.993
205.374,0.998
205.404,0.993
205.434,1.001
205.464,0.998
205.494,0.998
205.524,0.994
205.554,0.997
205.584,0.999
205.614,0.991
205.644,1.002
205.674,0.998
205.704,0.993
205.734,0.994
205.764,0.993
205.794,0.996
205.824,0.992
205.854,1.000
205.884,0.999
205.914,0.997
205.944,0.991
205.974,0.992
206.004,0.996
206.034,0.996
206.064,0.995
206.094,0.999
206.124,0.995
206.154,0.997
206.184,0.996
206.214,0.994
206.244,0.996
206.274,0.993
206.304,0.998
206.334,0.997
206.364,0.987
206.394,0.996
206.424,1.001
206.454,0.997
206.484,0.994
206.514,0.994
206.544,0.997
206.574,1.000
206.604,0.994
206.634,0.997
206.664,0.995
206.694,0.996
206.724,0.993
206.754,0.999
206.784,0.996
206.814,1.002
206.844,0.996
206.874,0.999
206.904,1.000
206.934,0.994
206.964,0.991
206.994,0.992
207.024,0.997
207.054,1.002
207.084,0.998
207.114,1.003
207.144,0.995
207.174,0.991
207.204,0.997
207.234,0.995
207.264,0.999
207.294,0.994
207.324,0.998
207.354,0.999
207.384,0.996
207.414,0.996
207.444,0.995
207.474,0.998
207.504,0.998
207.534,0.994
207.564,1.000
207.594,1.000
207.624,0.997
207.654,0.988
207.684,0.998
207.714,0.996
207.744,0.996
207.774,0.999
207.804,1.000
207.834,0.995
207.864,0.994
207.894,0.989
207.924,0.995
207.954,1.000
207.984,0.995
208.014,0.996
208.044,0.999
208.074,0.991
208.104,1.003
208.134,0.995
208.164,0.997
208.194,0.994
208.224,1.007
208.254,0.991
208.284,0.988
208.314,0.995
208.344,1.000
208.374,1.000
208.404,0.997
208.434,0.998
208.464,0.997
208.494,0.997
208.524,0.992
208.554,0.994
208.584,1.001
208.614,0.997
208.644,0.999
208.674,0.995
208.704,0.996
208.734,0.997
208.764,0.998
208.794,0.994
208.824,1.002
208.854,0.993
208.884,0.990
208.914,0.992
208.944,0.995
208.974,0.993
209.004,0.997
209.034,1.001
209.064,0.997
209.094,0.992
209.124,0.994
209.154,0.996
209.184,1.000
209.214,0.997
209.244,0.997
209.274,0.995
209.304,1.002
209.334,0.994
209.364,0.999
209.394,0.994
209.424,1.008
209.454,1.000
209.484,0.982
209.514,0.993
209.544,0.998
209.574,0.996
209.604,0.999
209.634,0.995
209.664,1.003
209.694,0.995
209.724,0.991
209.754,0.998
209.784,0.995
209.814,0.996
209.844,0.997
209.874,0.995
209.904,0.995
209.934,0.991
209.964,0.995
209.994,0.992
210.024,1.002
210.054,0.995
210.084,0.991
210.114,0.989
210.144,0.995
210.174,0.996
210.204,0.999
210.234,1.000
210.264,1.008
210.294,0.997
210.324,0.990
210.354,0.993
210.384,1.000
210.414,0.999
210.444,0.997
210.474,0.992
210.504,0.991
210.534,1.001
210.564,0.990
210.594,0.996
210.624,1.007
210.654,0.993
210.684,0.992
210.714,0.991
210.744,0.996
210.774,1.003
210.804,0.999
210.834,0.998
210.864,0.998
210.894,0.991
210.924,0.993
210.954,0.996
210.984,1.001
211.014,0.997
211.044,0.991
211.074,0.991
211.104,0.999
211.134,1.003
211.164,0.982
211.194,1.003
211.224,0.995
211.254,0.997
211.284,0.990
211.314,0.988
211.344,0.994
211.374,1.005
211.404,0.999
211.434,0.994
211.464,0.997
211.494,0.997
211.524,0.989
211.554,0.994
211.584,0.995
211.614,1.000
211.644,0.996
211.674,0.998
211.704,0.996
211.734,0.994
211.764,0.998
211.794,0.997
211.824,1.001
211.854,1.004
211.884,0.992
211.914,0.984
211.944,0.987
211.974,0.996
212.004,0.998
212.034,1.005
212.064,0.989
212.094,0.998
212.124,0.991
212.154,0.989
212.184,0.998
212.214,0.999
212.244,1.001
212.274,0.993
212.304,0.997
212.334,0.991
212.364,0.996
212.394,0.996
212.424,0.992
212.454,1.000
212.484,0.999
212.514,0.990
212.544,0.991
212.574,0.991
212.604,0.996
212.634,1.002
212.664,0.997
212.694,0.984
212.724,1.005
212.754,0.994
212.784,0.991
212.814,0.990
212.844,1.001
212.874,0.995
212.904,0.995
212.934,0.997
212.964,0.997
212.994,0.992
