df_hash,22ZHK4.EBWR1B
479.201,1.064
479.231,1.066
479.261,1.064
479.291,1.068
479.321,1.063
479.351,1.065
479.381,1.067
479.411,1.065
479.441,1.063
479.471,1.064
479.501,1.063
479.531,1.063
479.561,1.065
479.591,1.062
479.621,1.061
479.651,1.059
479.681,1.068
479.711,1.064
479.741,1.063
479.771,1.062
479.801,1.064
479.831,1.064
479.861,1.066
479.891,1.063
479.921,1.060
479.951,1.065
479.981,1.065
480.011,1.064
480.041,1.062
480.071,1.060
480.101,1.062
480.131,1.064
480.161,1.062
480.191,1.068
480.221,1.066
480.251,1.068
480.281,1.062
480.311,1.062
480.341,1.062
480.371,1.064
480.401,1.066
480.431,1.063
480.461,1.063
480.491,1.062
480.521,1.068
480.551,1.062
480.581,1.062
480.611,1.063
480.641,1.065
480.671,1.062
480.701,1.063
480.731,1.067
480.761,1.063
480.791,1.062
480.821,1.064
480.851,1.063
480.881,1.061
480.911,1.062
480.941,1.061
480.971,1.062
481.001,1.068
481.031,1.067
481.061,1.066
481.091,1.061
481.121,1.066
481.151,1.064
481.181,1.062
481.211,1.063
481.241,1.061
481.271,1.067
481.301,1.062
481.331,1.065
481.361,1.063
481.391,1.062
481.421,1.063
481.451,1.064
481.481,1.062
481.511,1.065
481.541,1.066
481.571,1.062
481.601,1.062
481.631,1.064
481.661,1.065
481.691,1.066
481.721,1.062
481.751,1.064
481.781,1.065
481.811,1.065
481.841,1.062
481.871,1.066
481.901,1.063
481.931,1.065
481.961,1.063
481.991,1.066
482.021,1.065
482.051,1.066
482.081,1.062
482.111,1.062
482.141,1.063
482.171,1.066
482.201,1.062
482.231,1.062
482.261,1.066
482.291,1.065
482.321,1.068
482.351,1.065
482.381,1.068
482.411,1.062
482.441,1.066
482.471,1.064
482.501,1.065
482.531,1.063
482.561,1.063
482.591,1.064
482.621,1.064
482.651,1.067
482.681,1.068
482.711,1.066
482.741,1.062
482.771,1.062
482.801,1.063
482.831,1.064
482.861,1.064
482.891,1.065
482.921,1.068
482.951,1.063
482.981,1.066
483.011,1.063
483.041,1.063
483.071,1.063
483.101,1.063
483.131,1.065
483.161,1.063
483.191,1.066
483.221,1.065
483.251,1.068
483.281,1.067
483.311,1.065
483.341,1.063
483.371,1.063
483.401,1.064
483.431,1.064
483.461,1.067
483.491,1.065
483.521,1.067
483.551,1.063
483.581,1.062
483.611,1.066
483.641,1.063
483.671,1.064
483.701,1.064
483.731,1.066
483.761,1.063
483.791,1.068
483.821,1.062
483.851,1.058
483.881,1.063
483.911,1.065
483.941,1.063
483.971,1.064
484.001,1.066
484.031,1.063
484.061,1.062
484.091,1.066
484.121,1.064
484.151,1.063
484.181,1.066
484.211,1.062
484.241,1.065
484.271,1.064
484.301,1.067
484.331,1.062
484.361,1.065
484.391,1.065
484.421,1.063
484.451,1.064
484.481,1.062
484.511,1.066
484.541,1.062
484.571,1.068
484.601,1.062
484.631,1.062
484.661,1.066
484.691,1.065
484.721,1.064
484.751,1.064
484.781,1.066
484.811,1.064
484.841,1.064
484.871,1.062
484.901,1.062
484.931,1.066
484.961,1.062
484.991,1.062
485.021,1.064
485.051,1.061
485.081,1.069
485.111,1.062
485.141,1.065
485.171,1.064
485.201,1.066
485.231,1.064
485.261,1.065
485.291,1.069
485.321,1.063
485.351,1.066
485.381,1.066
485.411,1.062
485.441,1.064
485.471,1.065
485.501,1.066
485.531,1.064
485.561,1.065
485.591,1.066
485.621,1.063
485.651,1.065
485.681,1.063
485.711,1.064
485.741,1.067
485.771,1.067
485.801,1.062
485.831,1.064
485.861,1.063
485.891,1.065
485.921,1.062
485.951,1.064
485.981,1.065
486.011,1.066
486.041,1.063
486.071,1.065
486.101,1.065
486.131,1.061
486.161,1.069
486.191,1.065
486.221,1.064
486.251,1.061
486.281,1.064
486.311,1.064
486.341,1.063
486.371,1.066
486.401,1.065
486.431,1.064
486.461,1.064
486.491,1.062
486.521,1.063
486.551,1.064
486.581,1.064
486.611,1.066
486.641,1.067
486.671,1.066
486.701,1.067
486.731,1.061
486.761,1.064
486.791,1.066
486.821,1.068
486.851,1.066
486.881,1.064
486.911,1.066
486.941,1.063
486.971,1.069
487.001,1.067
487.031,1.062
487.061,1.065
487.091,1.067
487.121,1.064
487.151,1.065
487.181,1.067
487.211,1.062
487.241,1.064
487.271,1.064
487.301,1.066
487.331,1.062
487.361,1.066
487.391,1.067
487.421,1.062
487.451,1.062
487.481,1.065
487.511,1.062
487.541,1.064
487.571,1.064
487.601,1.067
487.631,1.063
487.661,1.064
487.691,1.062
487.721,1.066
487.751,1.064
487.781,1.064
487.811,1.063
487.841,1.069
487.871,1.068
487.901,1.064
487.931,1.069
487.961,1.067
487.991,1.064
488.021,1.064
488.051,1.065
488.081,1.066
488.111,1.066
488.141,1.065
488.171,1.067
488.201,1.064
488.231,1.063
488.261,1.069
488.291,1.064
488.321,1.066
488.351,1.064
488.381,1.063
488.411,1.062
488.441,1.064
488.471,1.067
488.501,1.068
488.531,1.069
488.561,1.062
488.591,1.064
488.621,1.064
488.651,1.062
488.681,1.063
488.711,1.064
488.741,1.063
488.771,1.065
488.801,1.063
488.831,1.064
488.861,1.062
488.891,1.062
488.921,1.067
488.951,1.064
488.981,1.063
489.011,1.063
489.041,1.065
489.071,1.062
489.101,1.064
489.131,1.066
489.161,1.068
489.191,1.062
489.221,1.064
489.251,1.063
489.281,1.065
489.311,1.064
489.341,1.064
489.371,1.069
489.401,1.062
489.431,1.067
489.461,1.063
489.491,1.062
489.521,1.065
489.551,1.066
489.581,1.065
489.611,1.062
489.641,1.066
489.671,1.065
489.701,1.064
489.731,1.062
489.761,1.063
489.791,1.060
489.821,1.059
489.851,1.063
489.881,1.069
489.911,1.067
489.941,1.064
489.971,1.064
490.001,1.066
490.031,1.065
490.061,1.066
490.091,1.063
490.121,1.059
490.151,1.065
490.181,1.062
490.211,1.068
490.241,1.062
490.271,1.061
490.301,1.064
490.331,1.067
490.361,1.066
490.391,1.068
490.421,1.062
490.451,1.065
490.481,1.064
490.511,1.062
490.541,1.065
490.571,1.064
490.601,1.066
490.631,1.062
490.661,1.067
490.691,1.063
490.721,1.068
490.751,1.062
490.781,1.063
490.811,1.066
490.841,1.066
490.871,1.064
490.901,1.070
490.931,1.067
490.961,1.062
490.991,1.063
491.021,1.066
491.051,1.063
491.081,1.064
491.111,1.061
491.141,1.069
491.171,1.067
491.201,1.066
491.231,1.068
491.261,1.066
491.291,1.064
491.321,1.065
491.351,1.063
491.381,1.065
491.411,1.062
491.441,1.065
491.471,1.064
491.501,1.065
491.531,1.063
491.561,1.063
491.591,1.063
491.621,1.065
491.651,1.062
491.681,1.067
491.711,1.067
491.741,1.061
491.771,1.068
491.801,1.064
491.831,1.064
491.861,1.064
491.891,1.063
491.921,1.065
491.951,1.064
491.981,1.065
492.011,1.065
492.041,1.065
492.071,1.062
492.101,1.063
492.131,1.063
492.161,1.067
492.191,1.062
492.221,1.061
492.251,1.067
492.281,1.066
492.311,1.062
492.341,1.063
492.371,1.064
492.401,1.063
492.431,1.064
492.461,1.070
492.491,1.065
492.521,1.067
492.551,1.067
492.581,1.061
492.611,1.065
492.641,1.064
492.671,1.063
492.701,1.058
492.731,1.063
492.761,1.063
492.791,1.061
492.821,1.064
492.851,1.050
492.881,1.066
492.911,1.053
492.941,1.050
492.971,1.050
493.001,1.050
493.031,1.064
493.061,1.076
493.091,1.075
493.121,1.073
493.151,1.067
493.181,1.059
493.211,1.042
493.241,1.021
493.271,1.021
493.301,1.025
493.331,1.031
493.361,1.030
493.391,1.022
493.421,1.026
493.451,1.049
493.481,1.056
493.511,1.074
493.541,1.110
493.571,1.139
493.601,1.179
493.631,1.212
493.661,1.166
493.691,1.113
493.721,1.088
493.751,1.076
493.781,1.063
493.811,1.022
493.841,1.015
493.871,1.057
493.901,1.049
493.931,1.041
493.961,1.038
493.991,1.026
494.021,1.027
494.051,1.013
494.081,1.008
494.111,0.996
494.141,1.026
494.171,1.040
494.201,1.083
494.231,1.122
494.261,1.104
494.291,1.089
494.321,1.076
494.351,1.061
494.381,1.037
494.411,1.037
494.441,1.007
494.471,1.052
494.501,1.062
494.531,1.084
494.561,1.104
494.591,1.101
494.621,1.078
494.651,1.052
494.681,1.038
494.711,1.037
494.741,1.048
494.771,1.070
494.801,1.075
494.831,1.073
494.861,1.059
494.891,1.056
494.921,1.061
494.951,1.064
494.981,1.066
495.011,1.068
495.041,1.070
495.071,1.069
495.101,1.067
495.131,1.065
495.161,1.061
495.191,1.057
495.221,1.062
495.251,1.066
495.281,1.061
495.311,1.058
495.341,1.063
495.371,1.062
495.401,1.064
495.431,1.066
495.461,1.065
495.491,1.062
495.521,1.062
495.551,1.062
495.581,1.058
495.611,1.053
495.641,1.063
495.671,1.064
495.701,1.057
495.731,1.061
495.761,1.064
495.791,1.062
495.821,1.064
495.851,1.058
495.881,1.065
495.911,1.060
495.941,1.062
495.971,1.058
496.001,1.059
496.031,1.062
496.061,1.062
496.091,1.064
496.121,1.060
496.151,1.058
496.181,1.061
496.211,1.067
496.241,1.062
496.271,1.061
496.301,1.065
496.331,1.059
496.361,1.061
496.391,1.058
496.421,1.061
496.451,1.064
496.481,1.063
496.511,1.060
496.541,1.057
496.571,1.060
496.601,1.062
496.631,1.064
496.661,1.058
496.691,1.062
496.721,1.062
496.751,1.059
496.781,1.061
496.811,1.058
496.841,1.063
496.871,1.059
496.901,1.062
496.931,1.058
496.961,1.057
496.991,1.062
497.021,1.062
497.051,1.063
497.081,1.058
497.111,1.057
497.141,1.061
497.171,1.061
497.201,1.062
497.231,1.059
497.261,1.059
497.291,1.062
497.321,1.062
497.351,1.062
497.381,1.057
497.411,1.058
497.441,1.062
497.471,1.059
497.501,1.063
497.531,1.064
497.561,1.059
497.591,1.061
497.621,1.062
497.651,1.060
497.681,1.056
497.711,1.062
497.741,1.062
497.771,1.062
497.801,1.062
497.831,1.062
497.861,1.061
497.891,1.062
497.921,1.061
497.951,1.056
497.981,1.060
498.011,1.064
498.041,1.061
498.071,1.061
498.101,1.057
498.131,1.059
498.161,1.062
498.191,1.062
498.221,1.064
498.251,1.061
498.281,1.063
498.311,1.057
498.341,1.064
498.371,1.058
498.401,1.058
498.431,1.062
498.461,1.062
498.491,1.061
498.521,1.064
498.551,1.059
498.581,1.064
498.611,1.063
498.641,1.065
498.671,1.056
498.701,1.059
498.731,1.062
498.761,1.058
498.791,1.055
498.821,1.059
498.851,1.062
498.881,1.062
498.911,1.062
498.941,1.060
498.971,1.063
499.001,1.057
499.031,1.062
499.061,1.060
499.091,1.059
499.121,1.061
499.151,1.058
499.181,1.061
499.211,1.062
499.241,1.062
499.271,1.062
499.301,1.062
499.331,1.059
499.361,1.062
499.391,1.063
499.421,1.061
499.451,1.062
499.481,1.060
499.511,1.061
499.541,1.060
499.571,1.060
499.601,1.059
499.631,1.061
499.661,1.062
499.691,1.062
499.721,1.062
499.751,1.060
499.781,1.062
499.811,1.059
499.841,1.061
499.871,1.058
499.901,1.061
499.931,1.062
499.961,1.060
499.991,1.060
500.021,1.062
500.051,1.063
500.081,1.062
500.111,1.060
500.141,1.057
500.171,1.064
500.201,1.058
500.231,1.060
500.261,1.061
500.291,1.056
500.321,1.063
500.351,1.065
500.381,1.062
500.411,1.058
500.441,1.062
500.471,1.060
500.501,1.058
500.531,1.061
500.561,1.064
500.591,1.062
500.621,1.062
500.651,1.064
500.681,1.062
500.711,1.063
500.741,1.062
500.771,1.062
500.801,1.064
500.831,1.065
500.861,1.062
500.891,1.061
500.921,1.057
500.951,1.057
500.981,1.060
501.011,1.064
501.041,1.064
501.071,1.060
501.101,1.064
501.131,1.059
501.161,1.061
501.191,1.058
501.221,1.059
501.251,1.062
501.281,1.063
501.311,1.062
501.341,1.059
501.371,1.063
501.401,1.061
501.431,1.058
501.461,1.062
501.491,1.062
501.521,1.062
501.551,1.060
501.581,1.062
501.611,1.062
501.641,1.062
501.671,1.062
501.701,1.060
501.731,1.063
501.761,1.057
501.791,1.063
501.821,1.060
501.851,1.062
501.881,1.058
501.911,1.061
501.941,1.070
501.971,1.063
502.001,1.055
502.031,1.055
502.061,1.060
502.091,1.064
502.121,1.064
502.151,1.062
502.181,1.061
502.211,1.062
502.241,1.058
502.271,1.062
502.301,1.060
502.331,1.064
502.361,1.061
502.391,1.062
502.421,1.061
502.451,1.062
502.481,1.063
502.511,1.057
502.541,1.059
502.571,1.058
502.601,1.063
502.631,1.062
502.661,1.062
502.691,1.059
502.721,1.059
502.751,1.059
502.781,1.062
502.811,1.062
502.841,1.065
502.871,1.060
502.901,1.059
502.931,1.064
502.961,1.069
502.991,1.066
503.021,1.057
503.051,1.062
503.081,1.058
503.111,1.059
503.141,1.060
503.171,1.062
503.201,1.062
503.231,1.061
503.261,1.066
503.291,1.055
503.321,1.058
503.351,1.062
503.381,1.065
503.411,1.060
503.441,1.060
503.471,1.062
503.501,1.063
503.531,1.062
503.561,1.061
503.591,1.062
503.621,1.063
503.651,1.060
503.681,1.059
503.711,1.063
503.741,1.063
503.771,1.060
503.801,1.060
503.831,1.060
503.861,1.060
503.891,1.064
503.921,1.060
503.951,1.059
503.981,1.062
504.011,1.064
504.041,1.063
504.071,1.055
504.101,1.060
504.131,1.062
504.161,1.062
504.191,1.062
504.221,1.059
504.251,1.061
504.281,1.063
504.311,1.061
504.341,1.062
504.371,1.064
504.401,1.063
504.431,1.063
504.461,1.062
504.491,1.059
504.521,1.063
504.551,1.063
504.581,1.059
504.611,1.062
504.641,1.059
504.671,1.064
504.701,1.060
504.731,1.062
504.761,1.062
504.791,1.059
504.821,1.061
504.851,1.061
504.881,1.061
504.911,1.062
504.941,1.065
504.971,1.061
505.001,1.061
505.031,1.062
505.061,1.064
505.091,1.062
505.121,1.060
505.151,1.065
505.181,1.059
505.211,1.062
505.241,1.065
505.271,1.061
505.301,1.062
505.331,1.060
505.361,1.063
505.391,1.060
505.421,1.060
505.451,1.063
505.481,1.061
505.511,1.060
505.541,1.062
505.571,1.061
505.601,1.060
505.631,1.062
505.661,1.062
505.691,1.055
505.721,1.065
505.751,1.061
505.781,1.059
505.811,1.061
505.841,1.060
505.871,1.062
505.901,1.060
505.931,1.060
505.961,1.064
505.991,1.063
506.021,1.061
506.051,1.062
506.081,1.066
506.111,1.062
506.141,1.064
506.171,1.062
506.201,1.057
506.231,1.065
506.261,1.062
506.291,1.064
506.321,1.058
506.351,1.059
506.381,1.062
506.411,1.062
506.441,1.062
506.471,1.059
506.501,1.056
506.531,1.058
506.561,1.062
506.591,1.059
506.621,1.058
506.651,1.057
506.681,1.053
506.711,1.046
506.741,1.060
506.771,1.063
506.801,1.051
506.831,1.044
506.861,1.053
506.891,1.043
506.921,1.046
506.951,1.054
506.981,1.046
507.011,1.056
507.041,1.059
507.071,1.057
507.101,1.062
507.131,1.062
507.161,1.060
507.191,1.063
507.221,1.062
507.251,1.062
507.281,1.052
507.311,1.044
507.341,1.046
507.371,1.050
507.401,1.045
507.431,1.026
507.461,1.040
507.491,1.051
507.521,1.047
507.551,1.044
507.581,1.048
507.611,1.039
507.641,1.035
507.671,1.038
507.701,1.039
507.731,1.048
507.761,1.053
507.791,1.047
507.821,1.045
507.851,1.029
507.881,1.025
507.911,1.026
507.941,1.033
507.971,1.046
508.001,1.055
508.031,1.058
508.061,1.053
508.091,1.035
508.121,1.021
508.151,1.022
508.181,1.038
508.211,1.385
508.241,1.110
508.271,1.051
508.301,1.039
508.331,1.063
508.361,1.047
508.391,1.045
508.421,1.039
508.451,1.035
508.481,1.040
508.511,1.037
508.541,1.049
508.571,1.046
508.601,1.047
508.631,1.051
508.661,1.054
508.691,1.055
508.721,1.046
508.751,1.040
508.781,1.034
508.811,1.034
508.841,1.037
508.871,1.033
508.901,1.040
508.931,1.040
508.961,1.043
508.991,1.050
509.021,1.048
509.051,1.057
509.081,1.038
509.111,1.040
509.141,1.048
509.171,1.038
509.201,1.050
509.231,1.053
509.261,1.052
509.291,1.059
509.321,1.064
509.351,1.062
509.381,1.059
509.411,1.060
509.441,1.058
509.471,1.055
509.501,1.062
509.531,1.052
509.561,1.047
509.591,1.042
509.621,1.043
509.651,1.045
509.681,1.037
509.711,1.035
509.741,1.034
509.771,1.042
509.801,1.039
509.831,1.035
509.861,1.039
509.891,1.042
509.921,1.050
509.951,1.048
509.981,1.054
510.011,1.048
510.041,1.050
510.071,1.046
510.101,1.037
510.131,1.061
510.161,1.053
510.191,1.056
510.221,1.056
510.251,1.052
510.281,1.057
510.311,1.056
510.341,1.051
510.371,1.048
510.401,1.046
510.431,1.048
510.461,1.035
510.491,1.033
510.521,1.037
510.551,1.040
510.581,1.067
510.611,1.067
510.641,1.065
510.671,1.067
510.701,1.051
510.731,1.038
510.761,1.034
510.791,1.045
510.821,1.049
510.851,1.055
510.881,1.055
510.911,1.051
510.941,1.049
510.971,1.047
511.001,1.047
511.031,1.050
511.061,1.050
511.091,1.051
511.121,1.049
511.151,1.037
511.181,1.028
511.211,1.033
511.241,1.038
511.271,1.034
511.301,1.064
511.331,1.106
511.361,1.089
511.391,1.112
511.421,1.101
511.451,1.040
511.481,1.012
511.511,0.988
511.541,1.000
511.571,1.037
511.601,1.064
511.631,1.114
511.661,1.090
511.691,1.049
511.721,1.021
511.751,1.019
511.781,1.039
511.811,1.060
511.841,1.072
511.871,1.069
511.901,1.053
511.931,1.053
511.961,1.055
511.991,1.048
512.021,1.041
512.051,1.052
512.081,1.049
512.111,1.045
512.141,1.055
512.171,1.048
512.201,1.060
512.231,1.077
512.261,1.076
512.291,1.043
512.321,1.037
512.351,1.047
512.381,1.057
512.411,1.048
512.441,1.062
512.471,1.074
512.501,1.081
512.531,1.074
512.561,1.047
512.591,1.027
512.621,1.029
512.651,1.040
512.681,1.056
512.711,1.048
512.741,1.055
512.771,1.060
512.801,1.065
512.831,1.060
512.861,1.056
512.891,1.054
512.921,1.060
512.951,1.056
512.981,1.050
513.011,1.052
513.041,1.063
513.071,1.062
513.101,1.061
513.131,1.054
513.161,1.064
513.191,1.061
513.221,1.064
513.251,1.066
513.281,1.065
513.311,1.062
513.341,1.052
513.371,1.052
513.401,1.052
513.431,1.052
513.461,1.050
513.491,1.051
513.521,1.053
513.551,1.061
513.581,1.053
513.611,1.058
513.641,1.061
513.671,1.062
513.701,1.056
513.731,1.061
513.761,1.064
513.791,1.062
513.821,1.056
513.851,1.062
513.881,1.079
513.911,1.075
513.941,1.044
513.971,1.021
514.001,1.009
514.031,1.023
514.061,1.007
514.091,1.026
514.121,1.055
514.151,1.069
514.181,1.062
514.211,1.068
514.241,1.073
514.271,1.060
514.301,1.033
514.331,1.065
514.361,1.068
514.391,1.106
514.421,1.092
514.451,1.081
514.481,0.976
514.511,1.069
514.541,0.911
514.571,1.091
514.601,1.093
514.631,0.900
514.661,0.619
514.691,0.995
514.721,1.291
514.751,1.090
514.781,1.130
514.811,1.093
514.841,0.792
514.871,1.049
514.901,0.743
514.931,1.321
514.961,1.087
514.991,0.944
515.021,1.075
515.051,1.099
515.081,1.042
515.111,0.931
515.141,1.032
515.171,0.922
515.201,0.713
515.231,0.949
515.261,1.133
515.291,0.975
515.321,0.874
515.351,1.065
515.381,0.923
515.411,0.793
515.441,1.373
515.471,0.835
515.501,1.149
515.531,1.063
515.561,0.904
515.591,0.952
515.621,0.958
515.651,1.023
515.681,0.901
515.711,0.884
515.741,0.964
515.771,0.897
515.801,0.951
515.831,0.824
515.861,0.953
515.891,0.852
515.921,0.917
515.951,0.738
515.981,0.914
516.011,1.182
516.041,1.500
516.071,1.009
516.101,0.958
516.131,1.444
516.161,3.717
516.191,1.882
516.221,1.289
516.251,1.328
516.281,0.967
516.311,1.333
516.341,1.413
516.371,0.756
516.401,1.606
516.431,1.209
516.461,0.960
516.491,1.222
516.521,1.178
516.551,0.950
516.581,1.028
516.611,1.248
516.641,1.227
516.671,0.478
516.701,0.906
516.731,0.933
516.761,1.003
516.791,0.730
516.821,1.056
516.851,1.156
516.881,0.889
516.911,0.840
516.941,1.361
516.971,1.104
517.001,0.995
517.031,1.018
517.061,1.601
517.091,1.498
517.121,1.303
517.151,0.882
517.181,0.822
517.211,0.996
517.241,1.202
517.271,0.972
517.301,1.021
517.331,1.364
517.361,1.533
517.391,1.401
517.421,1.304
517.451,1.342
517.481,1.406
517.511,1.261
517.541,0.788
517.571,1.014
517.601,1.022
517.631,1.083
517.661,1.322
517.691,1.388
517.721,0.540
517.751,1.425
517.781,1.171
517.811,1.048
517.841,0.958
517.871,0.866
517.901,0.979
517.931,1.227
517.961,1.091
517.991,1.175
518.021,1.106
518.051,0.873
518.081,1.151
518.111,0.889
518.141,1.039
518.171,1.135
518.201,0.951
518.231,0.899
518.261,0.798
518.291,1.457
518.321,1.615
518.351,0.954
518.381,1.124
518.411,1.313
518.441,1.210
518.471,0.908
518.501,1.019
518.531,1.077
518.561,0.996
518.591,0.863
518.621,0.980
518.651,1.017
518.681,1.278
518.711,0.764
518.741,0.986
518.771,1.198
518.801,1.269
518.831,0.921
518.861,1.064
518.891,1.062
518.921,1.042
518.951,1.320
518.981,1.132
519.011,1.379
519.041,1.581
519.071,1.159
519.101,0.824
519.131,1.189
519.161,1.022
519.191,0.930
519.221,0.973
519.251,1.184
519.281,1.359
519.311,1.162
519.341,1.124
519.371,1.101
519.401,1.041
519.431,1.018
519.461,0.985
519.491,1.178
519.521,1.103
519.551,1.050
519.581,1.099
519.611,1.102
519.641,1.167
519.671,1.119
519.701,1.119
519.731,1.114
519.761,1.107
519.791,1.093
519.821,1.084
519.851,1.085
519.881,1.074
519.911,1.114
519.941,1.124
519.971,1.106
520.001,1.099
520.031,1.113
520.061,1.117
520.091,1.034
520.121,1.137
520.151,1.128
520.181,1.121
520.211,1.093
520.241,1.124
520.271,1.143
520.301,1.135
520.331,1.120
520.361,1.128
520.391,1.126
520.421,1.113
520.451,1.100
520.481,1.066
520.511,1.027
520.541,1.064
520.571,1.109
520.601,1.199
520.631,1.211
520.661,1.408
520.691,1.270
520.721,0.849
520.751,0.921
520.781,1.315
520.811,1.013
520.841,1.075
520.871,1.570
520.901,1.150
520.931,0.998
520.961,1.521
520.991,1.082
521.021,1.045
521.051,0.960
521.081,0.938
521.111,1.134
521.141,0.920
521.171,0.862
521.201,1.442
521.231,0.815
521.261,1.183
521.291,1.786
521.321,0.576
521.351,1.213
521.381,1.063
521.411,1.043
521.441,0.976
521.471,2.305
521.501,0.888
521.531,1.128
521.561,1.127
521.591,1.147
521.621,1.091
521.651,1.674
521.681,1.267
521.711,0.835
521.741,0.806
521.771,0.657
521.801,0.883
521.831,0.748
521.861,1.074
521.891,1.161
521.921,1.104
521.951,1.133
521.981,1.136
522.011,0.888
522.041,1.229
522.071,1.217
522.101,1.095
522.131,1.021
522.161,1.265
522.191,0.944
522.221,1.056
522.251,0.739
522.281,1.050
522.311,1.213
522.341,1.089
522.371,1.131
522.401,1.072
522.431,1.026
522.461,1.262
522.491,1.101
522.521,1.146
522.551,1.347
522.581,0.797
522.611,1.052
522.641,1.027
522.671,1.126
522.701,0.893
522.731,1.702
522.761,1.044
522.791,1.109
522.821,1.137
522.851,1.139
522.881,0.273
522.911,1.557
522.941,1.230
522.971,0.966
523.001,1.179
523.031,0.988
523.061,0.973
523.091,1.072
523.121,0.966
523.151,1.044
523.181,1.035
523.211,1.082
