df_hash,22ZHK4.HLFD3X
384.847,1.013
384.877,1.011
384.907,1.016
384.937,1.013
384.967,1.028
384.997,1.031
385.027,1.036
385.057,1.030
385.087,1.034
385.117,1.036
385.147,1.026
385.177,1.024
385.207,1.022
385.237,1.016
385.267,1.021
385.297,1.021
385.327,1.020
385.357,1.029
385.387,1.018
385.417,1.030
385.447,1.022
385.477,1.010
385.507,1.012
385.537,1.036
385.567,1.034
385.597,1.031
385.627,1.026
385.657,1.003
385.687,0.999
385.717,1.012
385.747,1.013
385.777,1.000
385.807,0.989
385.837,0.991
385.867,0.966
385.897,0.974
385.927,1.000
385.957,1.010
385.987,1.030
386.017,1.033
386.047,1.028
386.077,1.054
386.107,1.062
386.137,1.055
386.167,1.047
386.197,1.025
386.227,1.038
386.257,1.027
386.287,1.001
386.317,1.028
386.347,1.025
386.377,1.036
386.407,1.084
386.437,1.095
386.467,1.064
386.497,1.090
386.527,1.086
386.557,1.046
386.587,1.069
386.617,1.094
386.647,1.070
386.677,1.105
386.707,1.101
386.737,1.055
386.767,1.037
386.797,1.047
386.827,1.039
386.857,1.045
386.887,1.054
386.917,1.033
386.947,1.021
386.977,1.032
387.007,1.033
387.037,1.020
387.067,1.021
387.097,1.033
387.127,1.015
387.157,1.026
387.187,1.048
387.217,1.030
387.247,1.038
387.277,1.037
387.307,1.034
387.337,1.029
387.367,1.028
387.397,1.034
387.427,1.029
387.457,1.041
387.487,1.045
387.517,1.039
387.547,1.038
387.577,1.029
387.607,1.033
387.637,1.034
387.667,1.024
387.697,1.022
387.727,1.033
387.757,1.036
387.787,1.030
387.817,1.031
387.847,1.036
387.877,1.030
387.907,1.034
387.937,1.034
387.967,1.027
387.997,1.042
388.027,1.037
388.057,1.034
388.087,1.020
388.117,1.044
388.147,1.042
388.177,1.024
388.207,1.030
388.237,1.039
388.267,1.030
388.297,1.030
388.327,1.039
388.357,1.029
388.387,1.028
388.417,1.025
388.447,1.034
388.477,1.031
388.507,1.034
388.537,1.038
388.567,1.045
388.597,1.037
388.627,1.024
388.657,1.033
388.687,1.032
388.717,1.033
388.747,1.024
388.777,1.033
388.807,1.050
388.837,1.036
388.867,1.025
388.897,1.039
388.927,1.050
388.957,1.041
388.987,1.033
389.017,1.040
389.047,1.050
389.077,1.030
389.107,1.043
389.137,1.049
389.167,1.044
389.197,1.050
389.227,1.040
389.257,1.061
389.287,1.062
389.317,1.047
389.347,1.033
389.377,1.026
389.407,1.026
389.437,1.030
389.467,1.032
389.497,1.036
389.527,1.033
389.557,1.019
389.587,1.031
389.617,1.034
389.647,1.028
389.677,1.029
389.707,1.034
389.737,1.031
389.767,1.027
389.797,1.031
389.827,1.029
389.857,1.018
389.887,1.026
389.917,1.028
389.947,1.305
389.977,1.036
390.007,1.051
390.037,1.021
390.067,1.018
390.097,1.006
390.127,1.014
390.157,1.005
390.187,1.013
390.217,1.025
390.247,1.030
390.277,1.021
390.307,1.010
390.337,0.999
390.367,1.021
390.397,1.013
390.427,1.024
390.457,1.022
390.487,1.021
390.517,1.009
390.547,1.046
390.577,1.031
390.607,1.048
390.637,1.075
390.667,1.003
390.697,1.014
390.727,1.005
390.757,1.067
390.787,1.070
390.817,1.048
390.847,1.032
390.877,1.112
390.907,1.136
390.937,1.107
390.967,1.073
390.997,1.037
391.027,1.021
391.057,1.021
391.087,1.031
391.117,1.083
391.147,1.017
391.177,1.001
391.207,1.018
391.237,1.021
391.267,1.060
391.297,1.082
391.327,1.070
391.357,1.050
391.387,1.049
391.417,1.104
391.447,1.065
391.477,1.104
391.507,1.079
391.537,1.078
391.567,1.045
391.597,1.045
391.627,1.028
391.657,1.019
391.687,0.999
391.717,1.008
391.747,1.047
391.777,1.028
391.807,1.025
391.837,1.033
391.867,1.050
391.897,1.030
391.927,1.042
391.957,1.046
391.987,1.044
392.017,1.059
392.047,1.056
392.077,1.067
392.107,1.047
392.137,1.011
392.167,1.042
392.197,1.031
392.227,1.044
392.257,1.056
392.287,1.031
392.317,1.045
392.347,1.075
392.377,1.067
392.407,1.038
392.437,1.032
392.467,1.036
392.497,1.036
392.527,1.025
392.557,1.051
392.587,1.053
392.617,1.048
392.647,1.053
392.677,1.050
392.707,1.044
392.737,1.038
392.767,1.044
392.797,1.044
392.827,1.042
392.857,1.046
392.887,1.058
392.917,1.056
392.947,1.055
392.977,1.057
393.007,1.052
393.037,1.060
393.067,1.043
393.097,1.044
393.127,1.044
393.157,1.033
393.187,1.035
393.217,1.039
393.247,1.051
393.277,1.048
393.307,1.042
393.337,1.048
393.367,1.056
393.397,1.056
393.427,1.061
393.457,1.044
393.487,1.053
393.517,1.072
393.547,1.048
393.577,1.049
393.607,1.071
393.637,1.059
393.667,1.043
393.697,1.048
393.727,1.059
393.757,1.036
393.787,1.038
393.817,1.040
393.847,1.034
393.877,1.041
393.907,1.054
393.937,1.051
393.967,1.049
393.997,1.047
394.027,1.046
394.057,1.040
394.087,1.041
394.117,1.047
394.147,1.042
394.177,1.056
394.207,1.053
394.237,1.062
394.267,1.050
394.297,1.040
394.327,1.057
394.357,1.059
394.387,1.052
394.417,1.017
394.447,1.035
394.477,1.035
394.507,1.063
394.537,1.069
394.567,1.065
394.597,1.084
394.627,1.086
394.657,1.083
394.687,1.062
394.717,1.056
394.747,1.042
394.777,1.041
394.807,1.047
394.837,1.027
394.867,1.030
394.897,1.050
394.927,1.044
394.957,1.036
394.987,1.037
395.017,1.035
395.047,1.025
395.077,1.049
395.107,1.045
395.137,1.045
395.167,1.039
395.197,1.007
395.227,0.988
395.257,0.981
395.287,0.984
395.317,0.999
395.347,0.995
395.377,1.003
395.407,1.034
395.437,1.010
395.467,1.009
395.497,1.028
395.527,1.015
395.557,1.002
395.587,1.016
395.617,1.019
395.647,1.040
395.677,1.031
395.707,1.063
395.737,1.112
395.767,1.121
395.797,1.164
395.827,1.190
395.857,1.178
395.887,1.207
395.917,1.159
395.947,1.091
395.977,1.033
396.007,1.003
396.037,0.923
396.067,0.955
396.097,0.938
396.127,0.957
396.157,0.995
396.187,1.068
396.217,1.148
396.247,1.288
396.277,1.334
396.307,1.162
396.337,1.160
396.367,1.051
396.397,1.065
396.427,1.005
396.457,0.984
396.487,0.961
396.517,0.837
396.547,0.821
396.577,0.867
396.607,0.941
396.637,0.986
396.667,1.018
396.697,1.116
396.727,1.050
396.757,1.057
396.787,1.136
396.817,1.123
396.847,1.096
396.877,1.108
396.907,1.115
396.937,1.097
396.967,1.082
396.997,1.003
397.027,1.020
397.057,1.036
397.087,1.024
397.117,1.022
397.147,1.019
397.177,1.014
397.207,1.009
397.237,1.027
397.267,1.026
397.297,1.021
397.327,1.052
397.357,1.046
397.387,1.034
397.417,1.039
397.447,1.023
397.477,1.012
397.507,1.055
397.537,1.033
397.567,1.015
397.597,1.017
397.627,0.996
397.657,1.021
397.687,1.055
397.717,1.072
397.747,1.058
397.777,1.060
397.807,1.047
397.837,1.042
397.867,1.044
397.897,1.029
397.927,1.092
397.957,1.054
397.987,1.035
398.017,1.037
398.047,1.033
398.077,1.044
398.107,1.002
398.137,0.964
398.167,0.954
398.197,1.097
398.227,1.150
398.257,1.029
398.287,1.050
398.317,1.137
398.347,1.220
398.377,1.135
398.407,1.151
398.437,1.163
398.467,1.217
398.497,1.145
398.527,1.128
398.557,1.159
398.587,1.204
398.617,1.280
398.647,1.190
398.677,1.187
398.707,1.100
398.737,1.139
398.767,1.108
398.797,1.077
398.827,1.091
398.857,1.071
398.887,1.050
398.917,1.016
398.947,1.038
398.977,1.091
399.007,1.058
399.037,1.021
399.067,1.021
399.097,1.019
399.127,1.023
399.157,0.980
399.187,0.974
399.217,1.025
399.247,1.057
399.277,1.002
399.307,0.964
399.337,1.066
399.367,1.060
399.397,1.068
399.427,1.083
399.457,1.057
399.487,1.019
399.517,1.029
399.547,1.008
399.577,1.007
399.607,1.069
399.637,1.056
399.667,1.061
399.697,1.059
399.727,1.042
399.757,1.027
399.787,1.040
399.817,1.070
399.847,1.069
399.877,1.061
399.907,1.069
399.937,1.062
399.967,1.048
399.997,1.063
400.027,1.062
400.057,1.062
400.087,1.047
400.117,1.068
400.147,1.069
400.177,1.102
400.207,1.093
400.237,1.046
400.267,1.014
400.297,1.045
400.327,1.041
400.357,1.033
400.387,1.029
400.417,1.018
400.447,1.018
400.477,1.041
400.507,1.059
400.537,0.977
400.567,1.058
400.597,1.070
400.627,1.073
400.657,1.082
400.687,1.071
400.717,1.035
400.747,0.989
400.777,1.030
400.807,1.040
400.837,1.034
400.867,1.055
400.897,1.025
400.927,1.054
400.957,1.078
400.987,1.121
401.017,1.098
401.047,1.085
401.077,1.035
401.107,1.026
401.137,1.076
401.167,1.016
401.197,1.043
401.227,1.062
401.257,1.128
401.287,1.084
401.317,1.043
401.347,1.034
401.377,1.010
401.407,1.047
401.437,1.089
401.467,1.058
401.497,1.055
401.527,1.021
401.557,0.910
401.587,0.995
401.617,1.099
401.647,1.055
401.677,1.031
401.707,1.119
401.737,1.075
401.767,1.030
401.797,1.076
401.827,1.102
401.857,1.102
401.887,1.088
401.917,1.114
401.947,1.076
401.977,0.946
402.007,0.986
402.037,1.050
402.067,1.072
402.097,1.014
402.127,0.972
402.157,1.026
402.187,1.028
402.217,1.053
402.247,1.039
402.277,1.029
402.307,1.019
402.337,1.032
402.367,1.028
402.397,1.015
402.427,1.026
402.457,1.037
402.487,1.055
402.517,1.062
402.547,1.011
402.577,1.030
402.607,1.040
402.637,0.990
402.667,1.035
402.697,1.062
402.727,1.037
402.757,1.038
402.787,1.036
402.817,1.027
402.847,1.045
402.877,1.048
402.907,1.021
402.937,1.049
402.967,1.036
402.997,1.044
403.027,1.053
403.057,1.032
403.087,1.023
403.117,1.036
403.147,1.043
403.177,1.060
403.207,1.074
403.237,1.060
403.267,1.023
403.297,1.048
403.327,1.069
403.357,1.059
403.387,1.055
403.417,1.050
403.447,1.034
403.477,1.020
403.507,1.023
403.537,1.027
403.567,1.026
403.597,1.040
403.627,1.038
403.657,1.046
403.687,1.047
403.717,1.044
403.747,1.037
403.777,1.027
403.807,1.048
403.837,1.046
403.867,1.038
403.897,1.048
403.927,1.045
403.957,1.036
403.987,1.024
404.017,1.028
404.047,1.048
404.077,1.036
404.107,1.032
404.137,1.038
404.167,1.044
404.197,1.037
404.227,1.052
404.257,1.050
404.287,1.062
404.317,1.064
404.347,1.049
404.377,1.056
404.407,1.051
404.437,1.042
404.467,1.032
404.497,1.055
404.527,1.046
404.557,1.030
404.587,1.025
404.617,1.232
404.647,1.050
404.677,1.042
404.707,1.043
404.737,1.028
404.767,1.036
404.797,1.027
404.827,1.050
404.857,1.054
404.887,1.062
404.917,1.051
404.947,1.051
404.977,1.042
405.007,1.033
405.037,1.048
405.067,1.039
405.097,1.031
405.127,1.031
405.157,1.050
405.187,1.038
405.217,1.021
405.247,1.012
405.277,1.013
405.307,1.032
405.337,1.042
405.367,1.030
405.397,1.035
405.427,1.020
405.457,1.012
405.487,1.019
405.517,1.013
405.547,1.011
405.577,1.010
405.607,1.025
405.637,1.018
405.667,1.015
405.697,1.007
405.727,0.994
405.757,1.032
405.787,1.021
405.817,0.994
405.847,1.003
405.877,1.015
405.907,1.019
405.937,1.016
405.967,0.997
405.997,1.017
406.027,1.015
406.057,1.021
406.087,1.010
406.117,1.030
406.147,1.022
406.177,1.018
406.207,1.000
406.237,1.006
406.267,1.018
406.297,1.020
406.327,0.994
406.357,1.003
406.387,1.000
406.417,1.016
406.447,1.078
406.477,1.061
406.507,1.038
406.537,1.026
406.567,1.018
406.597,1.009
406.627,1.026
406.657,1.024
406.687,1.022
406.717,1.012
406.747,1.016
406.777,1.026
406.807,1.010
406.837,1.048
406.867,1.036
406.897,1.010
406.927,1.037
406.957,1.062
406.987,1.058
407.017,1.036
407.047,1.061
407.077,1.039
407.107,0.998
407.137,0.959
407.167,1.016
407.197,1.009
407.227,0.954
407.257,1.005
407.287,1.017
407.317,0.995
407.347,0.998
407.377,1.045
407.407,1.035
407.437,1.037
407.467,1.032
407.497,1.019
407.527,1.012
407.557,1.024
407.587,1.009
407.617,1.014
407.647,1.033
407.677,1.035
407.707,1.010
407.737,0.987
407.767,1.007
407.797,1.019
407.827,0.996
407.857,0.977
407.887,1.005
407.917,0.999
407.947,1.002
407.977,0.994
408.007,1.012
408.037,1.015
408.067,0.968
408.097,0.990
408.127,1.011
408.157,1.003
408.187,1.012
408.217,1.014
408.247,1.011
408.277,1.005
408.307,1.023
408.337,0.971
408.367,0.953
408.397,1.010
408.427,1.051
408.457,1.043
408.487,1.016
408.517,1.015
408.547,1.026
408.577,1.014
408.607,1.017
408.637,1.016
408.667,1.013
408.697,1.015
408.727,1.014
408.757,1.011
408.787,1.034
408.817,1.019
408.847,1.006
408.877,1.004
408.907,1.006
408.937,1.007
408.967,0.998
408.997,1.006
409.027,1.007
409.057,1.014
409.087,1.010
409.117,1.012
409.147,1.016
409.177,1.020
409.207,1.013
409.237,1.013
409.267,1.005
409.297,1.008
409.327,1.011
409.357,0.997
409.387,1.009
409.417,1.021
409.447,1.008
409.477,0.999
409.507,1.008
409.537,1.016
409.567,1.005
409.597,1.000
409.627,1.010
409.657,1.007
409.687,1.007
409.717,1.004
409.747,1.005
409.777,1.007
409.807,1.019
409.837,0.995
409.867,0.987
409.897,1.009
409.927,1.002
409.957,1.002
409.987,1.002
410.017,1.014
410.047,1.006
410.077,1.003
410.107,1.013
410.137,1.014
410.167,1.008
410.197,1.006
410.227,0.991
410.257,1.000
410.287,1.012
410.317,1.006
410.347,1.005
410.377,1.004
410.407,1.010
410.437,1.005
410.467,0.994
410.497,1.007
410.527,1.015
410.557,1.010
410.587,1.008
410.617,1.007
410.647,1.002
410.677,1.014
410.707,1.011
410.737,0.987
410.767,1.003
410.797,1.015
410.827,1.000
410.857,0.996
410.887,1.005
410.917,1.009
410.947,1.004
410.977,0.999
411.007,0.994
411.037,1.017
411.067,1.012
411.097,1.002
411.127,1.005
411.157,1.006
411.187,1.002
411.217,1.004
411.247,1.005
411.277,1.008
411.307,1.022
411.337,0.994
411.367,1.009
411.397,1.009
411.427,1.000
411.457,1.002
411.487,1.001
411.517,1.008
411.547,1.017
411.577,0.962
411.607,0.979
411.637,1.013
411.667,1.014
411.697,1.009
411.727,1.002
411.757,1.000
411.787,1.033
411.817,1.010
411.847,0.993
411.877,0.944
411.907,0.992
411.937,1.024
411.967,1.043
411.997,1.069
412.027,1.044
412.057,0.971
412.087,1.019
412.117,1.141
412.147,1.086
412.177,1.027
412.207,1.028
412.237,1.043
412.267,1.010
412.297,1.051
412.327,0.962
412.357,1.032
412.387,1.040
412.417,1.026
412.447,0.944
412.477,0.897
412.507,0.904
412.537,0.897
412.567,0.941
412.597,1.014
412.627,1.017
412.657,1.057
412.687,1.057
412.717,1.054
412.747,1.054
412.777,1.041
412.807,0.998
412.837,0.951
412.867,0.955
412.897,0.956
412.927,0.959
412.957,0.936
412.987,0.990
413.017,1.021
413.047,1.074
413.077,1.042
413.107,1.024
413.137,1.027
413.167,0.996
413.197,1.011
413.227,1.024
413.257,1.027
413.287,1.009
413.317,1.015
413.347,1.009
413.377,0.992
413.407,0.993
413.437,1.012
413.467,1.006
413.497,1.007
413.527,1.041
413.557,1.022
413.587,1.020
413.617,0.992
413.647,0.987
413.677,0.970
413.707,0.979
413.737,0.983
413.767,0.974
413.797,0.987
413.827,1.037
413.857,0.977
413.887,0.958
413.917,0.983
413.947,0.972
413.977,0.990
414.007,1.004
414.037,0.975
414.067,0.967
414.097,0.994
414.127,1.007
414.157,1.007
414.187,1.008
414.217,1.008
414.247,1.002
414.277,1.008
414.307,1.008
414.337,0.997
414.367,1.006
414.397,0.999
414.427,1.004
414.457,0.992
414.487,1.007
414.517,1.009
414.547,1.000
414.577,1.002
414.607,1.019
414.637,1.021
414.667,1.002
414.697,1.014
414.727,1.001
414.757,0.995
414.787,1.006
414.817,1.004
414.847,1.000
414.877,1.011
414.907,0.994
414.937,0.992
414.967,0.995
414.997,0.993
415.027,0.999
415.057,0.997
415.087,0.993
415.117,0.991
415.147,1.011
415.177,0.984
415.207,0.993
415.237,0.997
415.267,1.002
415.297,1.001
415.327,1.001
415.357,0.997
415.387,1.002
415.417,1.000
415.447,1.001
415.477,1.004
415.507,0.998
415.537,1.000
415.567,0.993
415.597,1.001
415.627,0.998
415.657,1.002
415.687,0.998
415.717,1.000
415.747,0.994
415.777,0.992
415.807,0.995
415.837,0.985
415.867,1.012
415.897,1.003
415.927,0.998
415.957,0.997
415.987,0.996
416.017,0.995
416.047,0.993
416.077,0.995
416.107,0.996
416.137,0.998
416.167,1.000
416.197,1.000
416.227,0.999
416.257,1.004
416.287,1.002
416.317,0.995
416.347,0.996
416.377,1.008
416.407,0.997
416.437,0.999
416.467,0.996
416.497,0.996
416.527,1.000
416.557,0.996
416.587,0.999
416.617,1.000
416.647,1.005
416.677,0.991
416.707,0.994
416.737,1.000
416.767,1.000
416.797,0.992
416.827,0.989
416.857,1.004
416.887,1.006
416.917,0.997
416.947,0.995
416.977,0.998
417.007,1.002
417.037,0.995
417.067,0.991
417.097,0.998
417.127,1.005
417.157,0.995
417.187,0.997
417.217,0.992
417.247,1.005
417.277,1.001
417.307,0.998
417.337,0.993
417.367,0.982
417.397,1.006
417.427,1.006
417.457,0.991
417.487,0.998
417.517,0.997
417.547,1.000
417.577,0.999
417.607,0.995
417.637,0.999
417.667,1.002
417.697,1.002
417.727,0.990
417.757,0.996
417.787,0.999
417.817,0.996
417.847,0.989
417.877,0.993
417.907,1.003
417.937,1.004
417.967,0.995
417.997,0.998
418.027,0.996
418.057,1.001
418.087,0.993
418.117,0.991
418.147,1.001
418.177,1.001
418.207,0.995
418.237,0.995
418.267,0.995
418.297,0.997
418.327,0.996
418.357,0.997
418.387,0.997
418.417,0.994
418.447,1.005
418.477,1.000
418.507,0.998
418.537,0.995
418.567,0.995
418.597,0.998
418.627,0.988
418.657,1.001
418.687,1.006
418.717,1.001
418.747,0.999
418.777,0.998
418.807,0.989
418.837,0.999
418.867,0.996
418.897,0.995
418.927,0.990
418.957,0.997
418.987,1.000
419.017,0.998
419.047,0.999
419.077,0.997
419.107,0.999
419.137,0.997
419.167,0.989
419.197,0.997
419.227,1.001
419.257,0.995
419.287,0.997
419.317,0.995
419.347,0.993
419.377,1.001
419.407,0.999
419.437,0.994
419.467,0.990
419.497,0.993
419.527,1.016
419.557,0.999
419.587,0.994
419.617,0.995
419.647,1.002
419.677,0.997
419.707,0.987
419.737,0.997
419.767,1.005
419.797,0.995
419.827,0.994
419.857,0.998
419.887,0.987
419.917,0.997
419.947,0.999
419.977,0.997
420.007,0.993
420.037,0.985
420.067,1.008
420.097,1.002
420.127,0.989
420.157,1.000
420.187,0.995
420.217,0.995
420.247,0.991
420.277,0.991
420.307,1.004
420.337,0.998
420.367,0.995
420.397,0.995
420.427,0.995
420.457,0.997
420.487,0.997
420.517,0.997
420.547,0.995
420.577,0.985
420.607,1.012
420.637,0.999
420.667,0.992
420.697,0.998
420.727,0.996
420.757,0.991
420.787,0.999
420.817,0.995
420.847,0.998
420.877,1.004
420.907,0.995
420.937,0.991
420.967,0.986
420.997,0.994
421.027,1.000
421.057,0.997
421.087,0.999
421.117,0.993
421.147,0.994
421.177,1.011
421.207,0.998
421.237,0.998
421.267,1.001
421.297,0.993
421.327,0.992
421.357,0.996
421.387,0.993
421.417,0.998
421.447,1.000
421.477,0.993
421.507,0.998
421.537,0.991
421.567,0.994
421.597,0.994
421.627,0.996
421.657,1.004
421.687,1.001
421.717,1.007
421.747,0.988
421.777,0.998
421.807,0.992
421.837,0.990
421.867,0.992
421.897,0.995
421.927,0.999
421.957,1.000
421.987,0.990
422.017,0.998
422.047,1.004
422.077,0.997
422.107,0.996
422.137,0.994
422.167,0.990
422.197,0.999
422.227,0.996
422.257,0.998
422.287,0.995
422.317,0.996
422.347,1.000
422.377,1.003
422.407,0.986
422.437,0.988
422.467,1.007
422.497,1.000
422.527,0.987
422.557,0.988
422.587,0.996
422.617,1.001
422.647,0.997
422.677,0.998
422.707,1.001
422.737,1.001
422.767,0.993
422.797,0.990
422.827,0.996
422.857,1.000
422.887,0.996
422.917,0.994
422.947,0.991
422.977,1.000
423.007,1.001
423.037,0.993
423.067,0.995
423.097,0.999
423.127,0.994
423.157,1.008
423.187,0.992
423.217,0.990
423.247,0.993
423.277,0.991
423.307,0.993
423.337,0.991
423.367,0.993
423.397,0.999
423.427,0.993
423.457,0.992
423.487,1.000
423.517,0.999
423.547,0.991
423.577,1.004
423.607,1.006
423.637,0.997
423.667,0.989
423.697,0.974
423.727,0.991
423.757,1.002
423.787,0.995
423.817,0.993
423.847,0.997
423.877,0.992
423.907,0.991
423.937,0.995
423.967,1.001
423.997,1.006
424.027,0.998
424.057,0.994
424.087,0.997
424.117,0.995
424.147,0.999
424.177,0.994
424.207,0.998
424.237,0.998
424.267,0.982
424.297,1.007
424.327,1.000
424.357,1.000
424.387,0.997
424.417,0.991
424.447,0.995
424.477,0.991
424.507,0.996
424.537,0.996
424.567,0.998
424.597,0.996
424.627,0.995
424.657,0.995
424.687,0.994
424.717,0.997
424.747,0.989
424.777,0.995
424.807,1.001
424.837,0.983
424.867,1.007
424.897,0.997
424.927,0.996
424.957,0.999
424.987,0.995
425.017,0.995
425.047,0.996
425.077,0.995
425.107,1.001
425.137,0.991
425.167,0.997
425.197,0.997
425.227,0.997
425.257,0.993
425.287,0.998
425.317,0.993
425.347,0.999
425.377,0.987
425.407,0.982
425.437,1.014
425.467,1.000
425.497,0.993
425.527,1.007
425.557,0.996
425.587,0.992
425.617,0.993
425.647,0.987
425.677,0.995
425.707,1.001
425.737,0.996
425.767,0.991
425.797,0.991
425.827,0.991
425.857,0.995
425.887,0.998
425.917,1.001
425.947,0.990
425.977,0.984
426.007,1.001
426.037,1.003
426.067,0.990
426.097,0.995
426.127,1.002
426.157,0.989
426.187,0.991
426.217,0.995
426.247,1.002
426.277,1.007
426.307,0.992
426.337,0.994
426.367,0.994
426.397,0.987
426.427,0.994
426.457,0.998
426.487,0.997
426.517,0.991
426.547,0.982
426.577,0.992
426.607,1.010
426.637,1.001
426.667,0.999
426.697,0.996
426.727,0.990
426.757,0.991
426.787,0.996
426.817,0.995
426.847,1.005
426.877,1.002
426.907,0.999
426.937,0.995
426.967,0.991
426.997,0.993
427.027,0.999
427.057,1.001
427.087,0.995
427.117,0.994
427.147,0.987
427.177,0.998
427.207,1.001
427.237,1.000
427.267,0.998
427.297,0.990
427.327,0.993
427.357,0.992
427.387,0.995
427.417,1.000
427.447,0.999
427.477,1.001
427.507,1.000
427.537,0.980
427.567,0.991
427.597,0.994
427.627,1.000
427.657,0.997
427.687,0.999
427.717,1.003
427.747,1.006
427.777,1.000
427.807,0.993
427.837,0.995
427.867,0.996
427.897,0.997
427.927,1.001
427.957,0.996
427.987,0.981
428.017,1.007
428.047,1.000
428.077,0.993
428.107,0.990
428.137,0.988
428.167,0.993
428.197,0.995
428.227,0.992
428.257,0.999
428.287,1.012
428.317,1.000
428.347,0.986
428.377,0.995
428.407,0.991
428.437,1.002
428.467,0.994
428.497,0.994
428.527,0.991
428.557,0.996
428.587,1.011
428.617,0.998
428.647,1.008
428.677,0.990
428.707,0.993
428.737,0.999
428.767,0.999
428.797,0.992
428.827,1.000
428.857,0.996
428.887,0.989
428.917,0.974
428.947,0.988
428.977,1.007
429.007,1.016
429.037,0.999
429.067,0.991
429.097,0.995
429.127,1.003
429.157,0.994
429.187,0.996
429.217,1.001
429.247,1.002
429.277,0.998
429.307,0.994
429.337,0.992
429.367,0.995
429.397,1.006
429.427,0.996
429.457,0.990
429.487,0.999
429.517,0.992
429.547,0.994
429.577,0.996
429.607,0.994
429.637,1.001
429.667,1.005
429.697,0.998
429.727,0.989
429.757,0.996
429.787,0.999
429.817,0.993
429.847,0.996
429.877,1.003
429.907,0.996
429.937,0.991
429.967,0.984
429.997,0.989
430.027,1.004
430.057,0.997
430.087,0.994
430.117,0.998
430.147,0.989
430.177,0.993
430.207,0.996
430.237,0.994
430.267,1.001
430.297,1.003
430.327,0.991
430.357,0.993
430.387,0.996
430.417,0.994
430.447,0.999
430.477,0.999
430.507,1.004
430.537,1.001
430.567,0.990
430.597,0.989
430.627,1.001
430.657,0.998
430.687,0.993
430.717,0.991
430.747,0.993
430.777,1.005
430.807,0.998
430.837,0.995
430.867,0.995
430.897,0.997
430.927,0.996
430.957,1.000
430.987,0.990
431.017,0.990
431.047,0.996
431.077,0.997
431.107,0.996
431.137,0.997
431.167,0.993
431.197,0.986
431.227,1.007
431.257,0.996
431.287,0.999
431.317,0.999
431.347,0.995
431.377,0.989
431.407,0.992
431.437,0.991
431.467,1.000
431.497,1.004
431.527,0.988
431.557,0.999
431.587,0.997
431.617,0.989
431.647,0.994
431.677,1.000
431.707,0.997
431.737,0.989
431.767,0.980
431.797,1.003
431.827,0.997
431.857,0.990
431.887,0.996
431.917,1.000
431.947,0.997
431.977,0.997
432.007,0.994
432.037,0.994
432.067,0.999
432.097,0.999
432.127,0.994
432.157,0.999
432.187,1.000
432.217,0.995
432.247,0.994
432.277,0.992
432.307,0.993
432.337,0.985
432.367,0.990
432.397,0.998
432.427,1.001
432.457,1.007
432.487,1.002
432.517,0.999
432.547,0.996
432.577,0.996
432.607,0.992
432.637,0.996
432.667,0.995
432.697,0.993
432.727,0.990
432.757,0.994
432.787,0.997
432.817,0.992
432.847,0.996
432.877,0.995
432.907,0.994
432.937,0.986
432.967,0.999
432.997,1.004
433.027,0.996
433.057,0.995
433.087,0.993
433.117,0.997
433.147,0.990
433.177,0.989
433.207,0.998
433.237,1.001
433.267,0.993
433.297,0.992
433.327,0.993
433.357,0.996
433.387,0.993
433.417,1.004
433.447,0.991
433.477,1.000
433.507,0.995
433.537,0.997
433.567,0.993
433.597,0.994
433.627,1.000
433.657,0.999
433.687,0.988
433.717,1.004
433.747,0.992
433.777,0.999
433.807,0.994
433.837,0.994
433.867,0.993
433.897,0.996
433.927,1.000
433.957,0.988
433.987,0.991
434.017,0.999
434.047,0.990
434.077,0.992
434.107,0.994
434.137,0.994
434.167,1.003
434.197,1.000
434.227,0.991
434.257,0.991
434.287,0.985
434.317,1.006
434.347,0.994
434.377,0.990
434.407,1.003
434.437,0.996
434.467,0.993
434.497,0.996
434.527,0.986
434.557,0.991
434.587,0.997
434.617,0.997
434.647,0.992
434.677,0.995
434.707,0.994
434.737,0.987
434.767,0.985
434.797,0.990
434.827,1.003
434.857,1.003
434.887,1.000
434.917,0.992
434.947,0.996
434.977,1.002
435.007,1.007
435.037,0.994
435.067,0.981
435.097,0.994
435.127,0.990
435.157,0.998
435.187,1.004
435.217,1.001
435.247,1.000
435.277,0.990
435.307,0.985
435.337,0.992
435.367,0.995
435.397,0.996
435.427,0.996
435.457,0.999
435.487,0.995
435.517,0.999
435.547,0.997
435.577,0.994
435.607,0.998
435.637,0.992
435.667,0.988
435.697,1.001
435.727,0.992
435.757,0.990
435.787,0.999
435.817,0.997
435.847,0.989
435.877,0.991
435.907,1.000
435.937,0.996
435.967,0.997
435.997,0.993
436.027,0.993
436.057,0.995
436.087,0.994
436.117,0.995
436.147,0.997
436.177,0.992
436.207,0.996
436.237,0.988
436.267,0.994
436.297,0.990
436.327,0.990
436.357,1.001
436.387,0.998
436.417,0.992
436.447,0.999
436.477,0.997
436.507,0.994
436.537,0.991
436.567,0.999
436.597,0.990
436.627,1.004
436.657,0.999
436.687,0.991
436.717,0.998
436.747,0.996
436.777,0.989
436.807,0.991
436.837,0.993
436.867,0.995
436.897,0.995
436.927,0.990
436.957,0.989
436.987,0.991
437.017,1.003
437.047,0.996
437.077,0.987
437.107,0.991
437.137,0.998
437.167,0.990
437.197,0.988
437.227,0.989
