df_hash,22ZHK4.HLFD3X
395.507,487
395.532,510
395.557,514
395.582,495
395.607,465
395.632,443
395.657,431
395.682,415
395.707,383
395.732,346
395.757,321
395.782,301
395.807,251
395.832,144
395.857,2
395.882,-113
395.907,-152
395.932,-112
395.957,-33
395.982,45
396.007,121
396.032,205
396.057,293
396.082,354
396.107,364
396.132,332
396.157,294
396.182,275
396.207,268
396.232,244
396.257,187
396.282,110
396.307,36
396.332,-29
396.357,-97
396.382,-168
396.407,-217
396.432,-202
396.457,-111
396.482,28
396.507,161
396.532,249
396.557,290
396.582,308
396.607,318
396.632,309
396.657,267
396.682,197
396.707,127
396.732,85
396.757,67
396.782,49
396.807,15
396.832,-21
396.857,-42
396.882,-48
396.907,-69
396.932,-126
396.957,-197
396.982,-223
397.007,-157
397.032,-12
397.057,152
397.082,280
397.107,359
397.132,414
397.157,462
397.182,490
397.207,476
397.232,424
397.257,365
397.282,324
397.307,297
397.332,258
397.357,196
397.382,125
397.407,66
397.432,20
397.457,-34
397.482,-102
397.507,-155
397.532,-146
397.557,-55
397.582,94
397.607,253
397.632,389
397.657,497
397.682,584
397.707,641
397.732,651
397.757,615
397.782,560
397.807,517
397.832,500
397.857,492
397.882,472
397.907,435
397.932,392
397.957,348
397.982,298
398.007,230
398.032,142
398.057,51
398.082,-20
398.107,-44
398.132,-2
398.157,101
398.182,233
398.207,343
398.232,397
398.257,407
398.282,415
398.307,447
398.332,485
398.357,485
398.382,433
398.407,363
398.432,321
398.457,310
398.482,286
398.507,207
398.532,78
398.557,-68
398.582,-229
398.607,-434
398.632,-690
398.657,-929
398.682,-1038
398.707,-957
398.732,-744
398.757,-530
398.782,-398
398.807,-329
398.832,-248
398.857,-119
398.882,30
398.907,152
398.932,234
398.957,298
398.982,352
399.007,381
399.032,376
399.057,369
399.082,401
399.107,469
399.132,521
399.157,512
399.182,459
399.207,430
399.232,465
399.257,536
399.282,577
399.307,565
399.332,535
399.357,536
399.382,567
399.407,587
399.432,569
399.457,533
399.482,517
399.507,521
399.532,503
399.557,430
399.582,320
399.607,219
399.632,147
399.657,78
399.682,-28
399.707,-160
399.732,-255
399.757,-251
399.782,-147
399.807,-3
399.832,115
399.857,184
399.882,220
399.907,240
399.932,241
399.957,206
399.982,140
400.007,71
400.032,25
400.057,1
400.082,-22
400.107,-61
400.132,-103
400.157,-128
400.182,-136
400.207,-151
400.232,-195
400.257,-242
400.282,-236
400.307,-136
400.332,36
400.357,208
400.382,316
400.407,353
400.432,359
400.457,368
400.482,372
400.507,340
400.532,266
400.557,185
400.582,133
400.607,113
400.632,92
400.657,47
400.682,-6
400.707,-32
400.732,-20
400.757,4
400.782,9
400.807,7
400.832,45
400.857,161
400.882,332
400.907,482
400.932,543
400.957,504
400.982,420
401.007,352
401.032,327
401.057,327
401.082,321
401.107,300
401.132,287
401.157,306
401.182,359
401.207,411
401.232,419
401.257,368
401.282,290
401.307,245
401.332,276
401.357,382
401.382,519
401.407,639
401.432,719
401.457,761
401.482,772
401.507,752
401.532,700
401.557,622
401.582,525
401.607,409
401.632,260
401.657,80
401.682,-107
401.707,-268
401.732,-381
401.757,-453
401.782,-495
401.807,-499
401.832,-443
401.857,-327
401.882,-190
401.907,-93
401.932,-64
401.957,-75
401.982,-73
402.007,-28
402.032,43
402.057,108
402.082,145
402.107,155
402.132,148
402.157,124
402.182,79
402.207,17
402.232,-54
402.257,-126
402.282,-185
402.307,-209
402.332,-168
402.357,-47
402.382,133
402.407,321
402.432,470
402.457,558
402.482,598
402.507,604
402.532,588
402.557,556
402.582,518
402.607,486
402.632,459
402.657,426
402.682,381
402.707,333
402.732,289
402.757,238
402.782,165
402.807,74
402.832,8
402.857,14
402.882,98
402.907,212
402.932,290
402.957,301
402.982,265
403.007,216
403.032,171
403.057,127
403.082,75
403.107,19
403.132,-34
403.157,-82
403.182,-126
403.207,-166
403.232,-207
403.257,-259
403.282,-335
403.307,-424
403.332,-482
403.357,-462
403.382,-357
403.407,-218
403.432,-111
403.457,-64
403.482,-60
403.507,-68
403.532,-78
403.557,-106
403.582,-156
403.607,-212
403.632,-245
403.657,-240
403.682,-199
403.707,-132
403.732,-48
403.757,40
403.782,119
403.807,188
403.832,267
403.857,385
403.882,551
403.907,737
403.932,903
403.957,1031
403.982,1124
404.007,1194
404.032,1237
404.057,1241
404.082,1207
404.107,1149
404.132,1088
404.157,1038
404.182,1012
404.207,1012
404.232,1016
404.257,970
404.282,824
404.307,589
404.332,354
404.357,231
404.382,258
404.407,364
404.432,439
404.457,427
404.482,358
404.507,289
404.532,229
404.557,144
404.582,9
404.607,-146
404.632,-266
404.657,-318
404.682,-320
404.707,-312
404.732,-316
404.757,-339
404.782,-382
404.807,-448
404.832,-513
404.857,-531
404.882,-463
404.907,-318
404.932,-160
404.957,-55
404.982,-27
405.007,-48
405.032,-78
405.057,-92
405.082,-90
405.107,-78
405.132,-59
405.157,-38
405.182,-20
405.207,-12
405.232,-16
405.257,-37
405.282,-71
405.307,-105
405.332,-106
405.357,-38
405.382,102
405.407,275
405.432,413
405.457,474
405.482,466
405.507,427
405.532,388
405.557,349
405.582,298
405.607,236
405.632,180
405.657,146
405.682,131
405.707,115
405.732,80
405.757,20
405.782,-47
405.807,-94
405.832,-81
405.857,13
405.882,173
405.907,345
405.932,463
405.957,494
405.982,456
406.007,393
406.032,339
406.057,293
406.082,244
406.107,191
406.132,152
406.157,139
406.182,135
406.207,108
406.232,40
406.257,-46
406.282,-103
406.307,-83
406.332,19
406.357,173
406.382,322
406.407,424
406.432,461
406.457,446
406.482,404
406.507,356
406.532,306
406.557,252
406.582,194
406.607,145
406.632,118
406.657,109
406.682,98
406.707,64
406.732,14
406.757,-13
406.782,29
406.807,157
406.832,342
406.857,524
406.882,654
406.907,717
406.932,728
406.957,708
406.982,671
407.007,618
407.032,552
407.057,486
407.082,434
407.107,397
407.132,356
407.157,284
407.182,170
407.207,38
407.232,-66
407.257,-98
407.282,-47
407.307,63
407.332,187
407.357,284
407.382,331
407.407,329
407.432,289
407.457,228
407.482,160
407.507,94
407.532,28
407.557,-38
407.582,-101
407.607,-151
407.632,-189
407.657,-232
407.682,-297
407.707,-378
407.732,-435
407.757,-421
407.782,-315
407.807,-141
407.832,43
407.857,191
407.882,284
407.907,331
407.932,350
407.957,356
407.982,362
408.007,375
408.032,397
408.057,423
408.082,443
408.107,447
408.132,425
408.157,363
408.182,262
408.207,143
408.232,53
408.257,29
408.282,71
408.307,135
408.332,167
408.357,146
408.382,86
408.407,19
408.432,-38
408.457,-83
408.482,-115
408.507,-126
408.532,-111
408.557,-80
408.582,-56
408.607,-60
408.632,-96
408.657,-151
408.682,-207
408.707,-241
408.732,-228
408.757,-145
408.782,10
408.807,216
408.832,427
408.857,598
408.882,707
408.907,762
408.932,795
408.957,830
408.982,869
409.007,885
409.032,849
409.057,757
409.082,639
409.107,531
409.132,438
409.157,330
409.182,183
409.207,22
409.232,-88
409.257,-98
409.282,-20
409.307,82
409.332,164
409.357,225
409.382,291
409.407,361
409.432,400
409.457,376
409.482,311
409.507,258
409.532,246
409.557,254
409.582,238
409.607,182
409.632,109
409.657,38
409.682,-39
409.707,-135
409.732,-224
409.757,-240
409.782,-136
409.807,62
409.832,269
409.857,409
409.882,470
409.907,487
409.932,486
409.957,464
409.982,409
410.007,335
410.032,273
410.057,237
410.082,209
410.107,165
410.132,105
410.157,43
410.182,-22
410.207,-112
410.232,-232
410.257,-340
410.282,-369
410.307,-288
410.332,-135
410.357,11
410.382,100
410.407,135
410.432,143
410.457,133
410.482,98
410.507,41
410.532,-8
410.557,-27
410.582,-22
410.607,-26
410.632,-57
410.657,-94
410.682,-113
410.707,-121
410.732,-152
410.757,-213
410.782,-255
410.807,-202
410.832,-23
410.857,229
410.882,470
410.907,640
410.932,737
410.957,787
410.982,801
411.007,772
411.032,701
411.057,609
411.082,521
411.107,448
411.132,381
411.157,311
411.182,233
411.207,143
411.232,45
411.257,-42
411.282,-81
411.307,-33
411.332,100
411.357,272
411.382,416
411.407,491
411.432,503
411.457,480
411.482,443
411.507,400
411.532,352
411.557,303
411.582,257
411.607,217
411.632,185
411.657,161
411.682,135
411.707,86
411.732,4
411.757,-84
411.782,-121
411.807,-58
411.832,93
411.857,268
411.882,392
411.907,439
411.932,431
411.957,402
411.982,361
412.007,303
412.032,232
412.057,167
412.082,120
412.107,87
412.132,56
412.157,26
412.182,-4
412.207,-46
412.232,-113
412.257,-192
412.282,-230
412.307,-172
412.332,-15
412.357,176
412.382,327
412.407,403
412.432,422
412.457,416
412.482,392
412.507,343
412.532,278
412.557,224
412.582,193
412.607,172
412.632,135
412.657,86
412.682,44
412.707,12
412.732,-34
412.757,-118
412.782,-203
412.807,-215
412.832,-106
412.857,86
412.882,275
412.907,390
412.932,430
412.957,437
412.982,436
413.007,421
413.032,381
413.057,329
413.082,290
413.107,271
413.132,249
413.157,207
413.182,152
413.207,100
413.232,47
413.257,-23
413.282,-107
413.307,-158
413.332,-121
413.357,13
413.382,192
413.407,342
413.432,426
413.457,455
413.482,459
413.507,450
413.532,426
413.557,389
413.582,350
413.607,323
413.632,303
413.657,279
413.682,245
413.707,205
413.732,157
413.757,97
413.782,30
413.807,-11
413.832,17
413.857,135
413.882,309
413.907,466
413.932,550
413.957,559
413.982,536
414.007,518
414.032,496
414.057,428
414.082,284
414.107,90
414.132,-80
414.157,-166
414.182,-167
414.207,-144
414.232,-168
414.257,-257
414.282,-360
414.307,-402
414.332,-340
414.357,-201
414.382,-57
414.407,28
414.432,29
414.457,-30
414.482,-109
414.507,-170
414.532,-204
414.557,-227
414.582,-256
414.607,-287
414.632,-291
414.657,-245
414.682,-166
414.707,-109
414.732,-119
414.757,-170
414.782,-174
414.807,-43
414.832,223
414.857,530
414.882,760
414.907,864
414.932,887
414.957,908
414.982,968
415.007,1039
415.032,1072
415.057,1043
415.082,972
415.107,889
415.132,804
415.157,702
415.182,562
415.207,389
415.232,219
415.257,109
415.282,102
415.307,200
415.332,361
415.357,520
415.382,625
415.407,663
415.432,652
415.457,616
415.482,559
415.507,476
415.532,369
415.557,248
415.582,125
415.607,4
415.632,-110
415.657,-204
415.682,-267
415.707,-305
415.732,-349
415.757,-423
415.782,-505
415.807,-537
415.832,-463
415.857,-293
415.882,-92
415.907,63
415.932,148
415.957,180
415.982,190
416.007,181
416.032,147
416.057,92
416.082,42
416.107,11
416.132,-9
416.157,-41
416.182,-89
416.207,-133
416.232,-164
416.257,-200
416.282,-267
416.307,-349
416.332,-382
416.357,-302
416.382,-109
416.407,125
416.432,315
416.457,422
416.482,464
416.507,478
416.532,480
416.557,465
416.582,430
416.607,390
416.632,359
416.657,335
416.682,310
416.707,285
416.732,269
416.757,254
416.782,217
416.807,151
416.832,93
416.857,106
416.882,221
416.907,403
416.932,572
416.957,674
416.982,706
417.007,701
417.032,680
417.057,634
417.082,559
417.107,472
417.132,400
417.157,350
417.182,301
417.207,238
417.232,168
417.257,108
417.282,54
417.307,-15
417.332,-106
417.357,-179
417.382,-178
417.407,-84
417.432,60
417.457,187
417.482,257
417.507,275
417.532,267
417.557,245
417.582,206
417.607,157
417.632,113
417.657,87
417.682,70
417.707,48
417.732,17
417.757,-10
417.782,-34
417.807,-67
417.832,-118
417.857,-163
417.882,-153
417.907,-59
417.932,98
417.957,257
417.982,365
418.007,409
418.032,410
418.057,391
418.082,363
418.107,327
418.132,292
418.157,263
418.182,239
418.207,215
418.232,187
418.257,154
418.282,112
418.307,55
418.332,-11
418.357,-60
418.382,-46
418.407,49
418.432,199
418.457,343
418.482,433
418.507,462
418.532,448
418.557,414
418.582,370
418.607,320
418.632,272
418.657,237
418.682,212
418.707,191
418.732,167
418.757,136
418.782,95
418.807,35
418.832,-34
418.857,-82
418.882,-62
418.907,39
418.932,191
418.957,332
418.982,414
419.007,433
419.032,413
419.057,375
419.082,328
419.107,275
419.132,229
419.157,198
419.182,176
419.207,150
419.232,111
419.257,67
419.282,23
419.307,-30
419.332,-99
419.357,-159
419.382,-161
419.407,-70
419.432,95
419.457,265
419.482,376
419.507,415
419.532,412
419.557,398
419.582,377
419.607,338
419.632,289
419.657,253
419.682,241
419.707,235
419.732,210
419.757,164
419.782,115
419.807,74
419.832,21
419.857,-59
419.882,-144
419.907,-173
419.932,-95
419.957,72
419.982,259
420.007,393
420.032,452
420.057,459
420.082,441
420.107,406
420.132,354
420.157,300
420.182,263
420.207,246
420.232,228
420.257,191
420.282,143
420.307,102
420.332,70
420.357,21
420.382,-57
420.407,-137
420.432,-153
420.457,-64
420.482,106
420.507,285
420.532,409
420.557,462
420.582,467
420.607,445
420.632,404
420.657,351
420.682,299
420.707,264
420.732,243
420.757,218
420.782,177
420.807,128
420.832,79
420.857,26
420.882,-47
420.907,-132
420.932,-180
420.957,-137
420.982,5
421.007,195
421.032,354
421.057,442
421.082,471
421.107,470
421.132,454
421.157,415
421.182,355
421.207,295
421.232,256
421.257,233
421.282,203
421.307,151
421.332,88
421.357,35
421.382,-11
421.407,-79
421.432,-175
421.457,-258
421.482,-260
421.507,-146
421.532,49
421.557,247
421.582,382
421.607,446
421.632,468
421.657,473
421.682,461
421.707,423
421.732,370
421.757,324
421.782,297
421.807,276
421.832,239
421.857,181
421.882,120
421.907,73
421.932,26
421.957,-44
421.982,-142
422.007,-221
422.032,-217
422.057,-101
422.082,89
422.107,277
422.132,402
422.157,454
422.182,463
422.207,455
422.232,437
422.257,401
422.282,353
422.307,309
422.332,284
422.357,266
422.382,234
422.407,181
422.432,122
422.457,77
422.482,38
422.507,-17
422.532,-104
422.557,-192
422.582,-221
422.607,-146
422.632,15
422.657,200
422.682,341
422.707,412
422.732,432
422.757,426
422.782,406
422.807,370
422.832,321
422.857,279
422.882,254
422.907,238
422.932,209
422.957,160
422.982,106
423.007,63
423.032,24
423.057,-34
423.082,-116
423.107,-180
423.132,-167
423.157,-51
423.182,128
423.207,296
423.232,397
423.257,435
423.282,444
423.307,448
423.332,440
423.357,404
423.382,349
423.407,299
423.432,269
423.457,248
423.482,210
423.507,153
423.532,93
423.557,45
423.582,-1
423.607,-70
423.632,-159
423.657,-226
423.682,-216
423.707,-109
423.732,60
423.757,228
423.782,344
423.807,404
423.832,429
423.857,440
423.882,441
423.907,422
423.932,384
423.957,339
423.982,302
424.007,279
424.032,260
424.057,230
424.082,180
424.107,120
424.132,66
424.157,24
424.182,-21
424.207,-89
424.232,-176
424.257,-244
424.282,-238
424.307,-135
424.332,38
424.357,219
424.382,351
424.407,422
424.432,457
424.457,482
424.482,500
424.507,498
424.532,472
424.557,437
424.582,413
424.607,405
424.632,397
424.657,371
424.682,328
424.707,280
424.732,241
424.757,205
424.782,157
424.807,92
424.832,23
424.857,-36
424.882,-88
424.907,-149
424.932,-232
424.957,-313
424.982,-341
425.007,-273
425.032,-114
425.057,81
425.082,246
425.107,348
425.132,395
425.157,416
425.182,425
425.207,420
425.232,400
425.257,376
425.282,366
425.307,370
425.332,374
425.357,360
425.382,328
425.407,294
425.432,262
425.457,227
425.482,178
425.507,121
425.532,70
425.557,27
425.582,-24
425.607,-101
425.632,-188
425.657,-236
425.682,-196
425.707,-64
425.732,113
425.757,272
425.782,372
425.807,414
425.832,421
425.857,412
425.882,393
425.907,364
425.932,333
425.957,312
425.982,303
426.007,294
426.032,268
426.057,221
426.082,167
426.107,122
426.132,86
426.157,41
426.182,-33
426.207,-130
426.232,-208
426.257,-214
426.282,-122
426.307,43
426.332,218
426.357,346
426.382,413
426.407,437
426.432,444
426.457,439
426.482,414
426.507,367
426.532,318
426.557,285
426.582,268
426.607,245
426.632,202
426.657,142
426.682,85
426.707,34
426.732,-26
426.757,-114
426.782,-207
426.807,-252
426.832,-200
426.857,-49
426.882,142
426.907,306
426.932,405
426.957,447
426.982,463
427.007,467
427.032,451
427.057,410
427.082,357
427.107,316
427.132,294
427.157,274
427.182,237
427.207,179
427.232,118
427.257,67
427.282,15
427.307,-61
427.332,-164
427.357,-252
427.382,-263
427.407,-165
427.432,18
427.457,217
427.482,369
427.507,452
427.532,487
427.557,500
427.582,500
427.607,477
427.632,431
427.657,380
427.682,344
427.707,326
427.732,306
427.757,261
427.782,193
427.807,123
427.832,66
427.857,11
427.882,-66
427.907,-170
427.932,-263
427.957,-282
427.982,-192
428.007,-15
428.032,180
428.057,329
428.082,408
428.107,436
428.132,444
428.157,441
428.182,423
428.207,384
428.232,337
428.257,301
428.282,281
428.307,263
428.332,227
428.357,170
428.382,108
428.407,55
428.432,6
428.457,-62
428.482,-159
428.507,-253
428.532,-284
428.557,-208
428.582,-37
428.607,163
428.632,321
428.657,407
428.682,440
428.707,454
428.732,458
428.757,440
428.782,393
428.807,335
428.832,294
428.857,274
428.882,256
428.907,216
428.932,155
428.957,95
428.982,49
429.007,0
429.032,-80
429.057,-180
429.082,-250
429.107,-230
429.132,-104
429.157,80
429.182,254
429.207,369
429.232,426
429.257,455
429.282,475
429.307,482
429.332,464
429.357,421
429.382,367
429.407,322
429.432,289
429.457,256
429.482,209
429.507,146
429.532,81
429.557,25
429.582,-22
429.607,-82
429.632,-169
429.657,-265
429.682,-322
429.707,-289
429.732,-154
429.757,39
429.782,222
429.807,348
429.832,416
429.857,457
429.882,498
429.907,532
429.932,540
429.957,518
429.982,485
430.007,469
430.032,474
430.057,484
430.082,475
430.107,445
430.132,408
430.157,376
430.182,344
430.207,302
430.232,247
430.257,190
430.282,139
430.307,87
430.332,24
430.357,-48
430.382,-116
430.407,-166
430.432,-210
430.457,-273
430.482,-360
430.507,-437
430.532,-440
430.557,-336
430.582,-145
430.607,61
430.632,222
430.657,315
430.682,361
430.707,390
430.732,416
430.757,432
430.782,433
430.807,421
430.832,409
430.857,407
430.882,411
430.907,408
430.932,388
430.957,352
430.982,312
431.007,279
431.032,251
431.057,217
431.082,166
431.107,106
431.132,52
431.157,13
431.182,-26
431.207,-90
431.232,-170
431.257,-219
431.282,-186
431.307,-61
431.332,107
431.357,248
431.382,326
431.407,355
431.432,369
431.457,383
431.482,387
431.507,371
431.532,344
431.557,326
431.582,326
431.607,330
431.632,323
431.657,301
431.682,271
431.707,237
431.732,196
431.757,148
431.782,100
431.807,56
431.832,5
431.857,-63
431.882,-140
431.907,-185
431.932,-151
431.957,-34
431.982,125
432.007,266
432.032,353
432.057,391
432.082,405
432.107,410
432.132,403
432.157,381
432.182,350
432.207,323
432.232,307
432.257,297
432.282,278
432.307,244
432.332,198
432.357,150
432.382,107
432.407,65
432.432,12
432.457,-62
432.482,-149
432.507,-212
432.532,-210
432.557,-123
432.582,28
432.607,191
432.632,315
432.657,383
432.682,409
432.707,417
432.732,419
432.757,410
432.782,384
432.807,349
432.832,316
432.857,295
432.882,277
432.907,251
432.932,207
432.957,152
432.982,98
433.007,50
433.032,-4
433.057,-82
433.082,-177
433.107,-254
433.132,-263
433.157,-175
433.182,-11
433.207,174
433.232,323
433.257,410
433.282,449
433.307,467
433.332,477
433.357,474
433.382,451
433.407,414
433.432,377
433.457,351
433.482,333
433.507,307
433.532,260
433.557,198
433.582,137
433.607,86
433.632,35
433.657,-33
433.682,-129
433.707,-224
433.732,-264
433.757,-208
433.782,-62
433.807,121
433.832,277
433.857,371
433.882,413
433.907,430
433.932,440
433.957,435
433.982,407
434.007,363
434.032,323
434.057,299
434.082,280
434.107,247
434.132,194
434.157,135
434.182,87
434.207,51
434.232,2
434.257,-77
434.282,-175
434.307,-242
434.332,-225
434.357,-107
434.382,73
434.407,248
434.432,368
434.457,424
434.482,445
434.507,453
434.532,453
434.557,433
434.582,391
434.607,347
434.632,318
434.657,301
434.682,274
434.707,222
434.732,155
434.757,94
434.782,45
434.807,-10
434.832,-94
434.857,-194
434.882,-258
434.907,-234
434.932,-111
434.957,64
434.982,228
435.007,342
435.032,406
435.057,441
435.082,462
435.107,466
435.132,445
435.157,402
435.182,352
435.207,315
435.232,291
435.257,269
435.282,230
435.307,172
435.332,109
435.357,54
435.382,4
435.407,-60
435.432,-151
435.457,-240
435.482,-274
435.507,-211
435.532,-61
435.557,118
435.582,264
435.607,352
435.632,403
435.657,444
435.682,479
435.707,490
435.732,467
435.757,427
435.782,394
435.807,377
435.832,363
435.857,338
435.882,299
435.907,258
435.932,216
435.957,168
435.982,107
436.007,44
436.032,-8
436.057,-58
436.082,-122
436.107,-206
436.132,-277
436.157,-279
436.182,-182
436.207,-15
436.232,153
436.257,269
436.282,330
436.307,365
436.332,402
436.357,434
436.382,442
436.407,421
436.432,393
436.457,378
436.482,376
436.507,367
436.532,339
436.557,300
436.582,265
436.607,235
436.632,197
436.657,142
436.682,79
436.707,27
436.732,-13
436.757,-63
436.782,-135
436.807,-212
436.832,-242
436.857,-188
436.882,-57
436.907,96
436.932,219
436.957,292
436.982,330
437.007,356
437.032,376
437.057,381
437.082,369
437.107,349
437.132,333
437.157,324
437.182,314
437.207,296
437.232,269
437.257,235
437.282,195
437.307,151
437.332,109
437.357,73
437.382,31
437.407,-26
437.432,-97
437.457,-150
437.482,-141
437.507,-56
437.532,77
437.557,206
437.582,291
437.607,337
437.632,371
437.657,408
437.682,440
437.707,446
437.732,424
437.757,393
437.782,373
437.807,369
437.832,367
437.857,355
437.882,329
437.907,296
437.932,262
437.957,225
437.982,180
438.007,127
438.032,72
438.057,23
438.082,-20
438.107,-67
438.132,-129
438.157,-201
438.182,-255
438.207,-251
438.232,-167
438.257,-23
438.282,125
438.307,231
438.332,285
438.357,313
438.382,345
438.407,381
438.432,402
438.457,394
438.482,371
438.507,357
438.532,360
438.557,362
438.582,346
438.607,313
438.632,280
438.657,253
438.682,221
438.707,173
438.732,114
438.757,64
438.782,29
438.807,-9
438.832,-73
438.857,-151
438.882,-194
438.907,-157
438.932,-40
438.957,106
438.982,226
439.007,299
439.032,340
439.057,369
439.082,388
439.107,388
439.132,370
439.157,348
439.182,336
439.207,332
439.232,326
439.257,308
439.282,283
439.307,254
439.332,219
439.357,174
439.382,123
439.407,75
439.432,32
439.457,-20
439.482,-90
439.507,-157
439.532,-179
439.557,-121
439.582,6
439.607,156
439.632,276
439.657,344
439.682,378
439.707,398
439.732,410
439.757,407
439.782,382
439.807,348
439.832,322
439.857,310
439.882,302
439.907,282
439.932,244
439.957,194
439.982,146
440.007,105
440.032,63
440.057,5
440.082,-69
440.107,-144
440.132,-179
440.157,-141
440.182,-26
440.207,129
440.232,273
440.257,369
440.282,414
440.307,431
440.332,438
440.357,437
440.382,417
440.407,378
440.432,334
440.457,303
440.482,287
440.507,267
440.532,228
440.557,172
440.582,115
440.607,67
440.632,17
440.657,-53
440.682,-146
440.707,-226
440.732,-243
440.757,-165
440.782,-13
440.807,154
440.832,284
440.857,356
440.882,389
440.907,408
440.932,422
440.957,420
440.982,395
441.007,355
441.032,319
441.057,298
441.082,282
441.107,254
441.132,208
441.157,156
441.182,111
441.207,69
441.232,12
441.257,-70
441.282,-159
441.307,-209
441.332,-177
441.357,-61
441.382,99
441.407,247
441.432,344
441.457,390
441.482,410
441.507,423
441.532,427
441.557,409
441.582,370
441.607,324
441.632,294
441.657,279
441.682,264
441.707,231
441.732,181
441.757,133
441.782,93
441.807,49
441.832,-19
441.857,-110
441.882,-185
441.907,-194
441.932,-112
441.957,33
441.982,188
442.007,303
442.032,367
442.057,395
442.082,410
442.107,415
442.132,403
442.157,371
442.182,331
442.207,300
442.232,284
442.257,270
442.282,241
442.307,192
442.332,139
442.357,96
442.382,61
442.407,13
442.432,-64
442.457,-155
442.482,-217
442.507,-203
442.532,-104
442.557,47
442.582,194
442.607,297
442.632,350
442.657,374
442.682,386
442.707,391
442.732,381
442.757,355
442.782,320
442.807,292
442.832,275
442.857,262
442.882,236
442.907,191
442.932,135
442.957,86
442.982,46
443.007,2
443.032,-63
443.057,-144
443.082,-198
443.107,-181
443.132,-79
443.157,73
443.182,222
443.207,328
443.232,392
443.257,435
443.282,473
443.307,499
443.332,501
443.357,479
443.382,451
443.407,430
443.432,421
443.457,413
443.482,396
443.507,367
443.532,330
443.557,289
443.582,247
443.607,202
443.632,153
443.657,95
443.682,32
443.707,-26
443.732,-74
443.757,-115
443.782,-169
443.807,-244
443.832,-320
443.857,-347
443.882,-287
443.907,-144
443.932,31
443.957,179
443.982,271
444.007,320
444.032,354
444.057,387
444.082,414
444.107,422
444.132,412
444.157,396
444.182,386
444.207,385
444.232,384
444.257,372
444.282,348
444.307,316
444.332,283
444.357,248
444.382,208
444.407,159
444.432,107
444.457,60
444.482,20
444.507,-23
444.532,-84
444.557,-153
444.582,-195
444.607,-167
444.632,-61
444.657,87
444.682,220
444.707,303
444.732,344
444.757,367
444.782,386
444.807,393
444.832,380
444.857,355
444.882,337
444.907,333
444.932,332
444.957,319
444.982,291
445.007,258
445.032,225
445.057,187
445.082,140
445.107,91
445.132,48
445.157,8
445.182,-46
445.207,-122
445.232,-185
445.257,-186
445.282,-100
445.307,43
445.332,184
445.357,277
445.382,323
445.407,350
445.432,376
445.457,393
445.482,386
445.507,359
445.532,331
445.557,315
445.582,307
445.607,292
445.632,265
445.657,230
445.682,193
445.707,150
445.732,99
445.757,48
445.782,3
445.807,-42
445.832,-102
445.857,-176
445.882,-228
445.907,-210
445.932,-100
445.957,71
445.982,236
446.007,348
446.032,406
446.057,440
446.082,469
446.107,488
446.132,480
446.157,446
446.182,406
446.207,379
446.232,364
446.257,345
446.282,318
446.307,284
446.332,250
446.357,209
446.382,155
446.407,91
446.432,30
446.457,-19
446.482,-70
446.507,-140
446.532,-219
446.557,-265
446.582,-230
446.607,-104
446.632,74
446.657,241
446.682,352
446.707,407
446.732,435
446.757,458
446.782,474
446.807,471
446.832,445
446.857,415
446.882,396
446.907,390
446.932,381
446.957,355
446.982,315
447.007,274
447.032,239
447.057,200
447.082,143
447.107,72
447.132,6
447.157,-41
447.182,-85
447.207,-152
447.232,-239
447.257,-304
447.282,-287
447.307,-169
447.332,11
447.357,184
447.382,303
447.407,363
447.432,391
447.457,404
447.482,401
447.507,382
447.532,356
447.557,337
447.582,329
447.607,323
447.632,310
447.657,292
447.682,268
447.707,234
447.732,185
447.757,128
447.782,76
447.807,34
447.832,-14
447.857,-89
447.882,-175
447.907,-220
447.932,-174
447.957,-34
447.982,144
448.007,295
448.032,386
448.057,430
448.082,453
448.107,461
448.132,449
448.157,417
448.182,381
448.207,355
448.232,340
448.257,324
448.282,299
448.307,265
448.332,225
448.357,178
448.382,123
448.407,66
448.432,9
448.457,-54
448.482,-136
448.507,-223
448.532,-271
448.557,-233
448.582,-101
448.607,80
448.632,243
448.657,348
448.682,400
448.707,427
448.732,442
448.757,441
448.782,418
448.807,382
448.832,351
448.857,332
448.882,317
448.907,297
448.932,270
448.957,233
448.982,186
449.007,129
449.032,71
449.057,18
449.082,-34
449.107,-103
449.132,-187
449.157,-248
449.182,-232
449.207,-115
449.232,67
449.257,244
449.282,364
449.307,425
449.332,453
449.357,468
449.382,470
449.407,450
449.432,417
449.457,387
449.482,369
449.507,354
449.532,332
449.557,299
449.582,261
449.607,216
449.632,162
449.657,102
449.682,45
449.707,-7
449.732,-70
449.757,-156
449.782,-245
449.807,-286
449.832,-230
449.857,-80
449.882,103
449.907,253
449.932,337
449.957,372
449.982,389
450.007,401
450.032,398
450.057,377
450.082,346
450.107,323
450.132,315
450.157,311
450.182,299
450.207,271
450.232,231
450.257,186
450.282,143
450.307,104
450.332,60
450.357,0
450.382,-81
450.407,-157
450.432,-181
450.457,-119
450.482,24
450.507,196
450.532,332
450.557,402
450.582,422
450.607,422
450.632,422
450.657,413
450.682,385
450.707,344
450.732,309
450.757,291
450.782,280
450.807,256
450.832,207
450.857,147
450.882,92
450.907,48
450.932,0
450.957,-75
450.982,-169
451.007,-248
451.032,-264
451.057,-190
451.082,-46
451.107,117
451.132,251
451.157,332
451.182,370
