df_hash,22ZHK4.RZ8R6V
218.318,1.009
218.348,1.009
218.378,1.006
218.408,1.006
218.438,1.009
218.468,1.007
218.498,1.008
218.528,1.008
218.558,1.009
218.588,1.008
218.618,1.005
218.648,1.006
218.678,1.008
218.708,1.010
218.738,1.014
218.768,1.003
218.798,1.006
218.828,1.010
218.858,1.008
218.888,1.008
218.918,1.005
218.948,1.005
218.978,1.011
219.008,1.008
219.038,1.010
219.068,1.008
219.098,1.011
219.128,1.006
219.158,1.011
219.188,1.007
219.218,1.008
219.248,1.011
219.278,1.008
219.308,1.006
219.338,1.010
219.368,1.012
219.398,1.008
219.428,1.005
219.458,1.010
219.488,1.008
219.518,1.008
219.548,1.006
219.578,1.005
219.608,1.008
219.638,1.012
219.668,1.007
219.698,1.007
219.728,1.007
219.758,1.008
219.788,1.007
219.818,1.005
219.848,1.012
219.878,1.012
219.908,1.006
219.938,1.007
219.968,1.006
219.998,1.008
220.028,1.008
220.058,1.007
220.088,1.006
220.118,1.006
220.148,1.008
220.178,1.006
220.208,1.004
220.238,1.005
220.268,1.010
220.298,1.005
220.328,1.008
220.358,1.010
220.388,1.012
220.418,1.003
220.448,1.008
220.478,1.009
220.508,1.008
220.538,1.008
220.568,1.006
220.598,1.006
220.628,1.008
220.658,1.011
220.688,1.004
220.718,1.011
220.748,1.005
220.778,1.005
220.808,1.008
220.838,1.007
220.868,1.010
220.898,1.008
220.928,1.007
220.958,1.004
220.988,1.011
221.018,1.007
221.048,1.006
221.078,1.008
221.108,1.007
221.138,1.009
221.168,1.004
221.198,1.007
221.228,1.009
221.258,1.008
221.288,1.006
221.318,1.009
221.348,1.007
221.378,1.006
221.408,1.008
221.438,1.004
221.468,1.008
221.498,1.003
221.528,1.006
221.558,1.007
221.588,1.007
221.618,1.009
221.648,1.007
221.678,1.008
221.708,1.005
221.738,1.008
221.768,1.009
221.798,1.008
221.828,1.007
221.858,1.013
221.888,1.009
221.918,1.009
221.948,1.007
221.978,1.010
222.008,1.011
222.038,1.006
222.068,1.007
222.098,1.008
222.128,1.005
222.158,1.010
222.188,1.002
222.218,1.007
222.248,1.007
222.278,1.008
222.308,1.006
222.338,1.010
222.368,1.010
222.398,1.006
222.428,1.005
222.458,1.005
222.488,1.007
222.518,1.008
222.548,1.005
222.578,1.008
222.608,1.004
222.638,1.009
222.668,1.008
222.698,1.011
222.728,1.007
222.758,1.010
222.788,1.011
222.818,1.006
222.848,1.008
222.878,1.007
222.908,1.006
222.938,1.014
222.968,1.007
222.998,1.008
223.028,1.007
223.058,1.009
223.088,1.006
223.118,1.008
223.148,1.007
223.178,1.009
223.208,1.006
223.238,1.008
223.268,1.009
223.298,1.009
223.328,1.009
223.358,1.008
223.388,1.007
223.418,1.005
223.448,1.007
223.478,1.012
223.508,1.011
223.538,1.009
223.568,1.008
223.598,1.006
223.628,1.009
223.658,1.010
223.688,1.008
223.718,1.007
223.748,1.008
223.778,1.008
223.808,1.006
223.838,1.004
223.868,1.008
223.898,1.010
223.928,1.010
223.958,1.005
223.988,1.009
224.018,1.006
224.048,1.006
224.078,1.007
224.108,1.007
224.138,1.009
224.168,1.008
224.198,1.009
224.228,1.011
224.258,1.012
224.288,1.009
224.318,1.006
224.348,1.007
224.378,1.013
224.408,1.005
224.438,1.008
224.468,1.007
224.498,1.005
224.528,1.008
224.558,1.007
224.588,1.005
224.618,1.009
224.648,1.010
224.678,1.012
224.708,1.007
224.738,1.010
224.768,1.006
224.798,1.008
224.828,1.008
224.858,1.008
224.888,1.007
224.918,1.009
224.948,1.004
224.978,1.007
225.008,1.009
225.038,1.009
225.068,1.007
225.098,1.008
225.128,1.004
225.158,1.009
225.188,1.004
225.218,1.011
225.248,1.011
225.278,1.007
225.308,1.006
225.338,1.010
225.368,1.009
225.398,1.011
225.428,1.007
225.458,1.002
225.488,1.007
225.518,1.010
225.548,1.005
225.578,1.012
225.608,1.005
225.638,1.010
225.668,1.009
225.698,1.001
225.728,1.009
225.758,1.008
225.788,1.009
225.818,1.010
225.848,1.005
225.878,1.005
225.908,1.007
225.938,1.012
225.968,1.011
225.998,1.007
226.028,1.006
226.058,1.003
226.088,1.009
226.118,1.013
226.148,1.006
226.178,1.007
226.208,1.008
226.238,1.013
226.268,1.013
226.298,1.007
226.328,1.009
226.358,1.004
226.388,1.006
226.418,1.007
226.448,1.009
226.478,1.008
226.508,1.006
226.538,1.010
226.568,1.008
226.598,1.011
226.628,1.010
226.658,1.006
226.688,1.006
226.718,1.007
226.748,1.006
226.778,1.006
226.808,1.006
226.838,1.007
226.868,1.008
226.898,1.009
226.928,1.012
226.958,1.013
226.988,1.010
227.018,1.007
227.048,1.010
227.078,1.007
227.108,1.008
227.138,1.010
227.168,1.007
227.198,1.007
227.228,1.007
227.258,1.007
227.288,1.004
227.318,1.009
227.348,1.010
227.378,1.007
227.408,1.008
227.438,1.008
227.468,1.009
227.498,1.011
227.528,1.007
227.558,1.008
227.588,1.009
227.618,1.007
227.648,1.006
227.678,1.009
227.708,1.010
227.738,1.008
227.768,1.007
227.798,1.008
227.828,1.005
227.858,1.009
227.888,1.003
227.918,1.009
227.948,1.008
227.978,1.008
228.008,1.007
228.038,1.005
228.068,1.011
228.098,1.006
228.128,1.009
228.158,1.008
228.188,1.008
228.218,1.006
228.248,1.008
228.278,1.008
228.308,1.010
228.338,1.007
228.368,1.008
228.398,1.011
228.428,1.010
228.458,1.011
228.488,1.004
228.518,1.008
228.548,1.007
228.578,1.006
228.608,1.007
228.638,1.008
228.668,1.006
228.698,1.007
228.728,1.007
228.758,1.010
228.788,1.009
228.818,1.008
228.848,1.005
228.878,1.008
228.908,1.009
228.938,1.008
228.968,1.006
228.998,1.006
229.028,1.009
229.058,1.007
229.088,1.007
229.118,1.010
229.148,1.008
229.178,1.010
229.208,1.007
229.238,1.006
229.268,1.008
229.298,1.006
229.328,1.006
229.358,1.007
229.388,1.009
229.418,1.007
229.448,1.004
229.478,1.007
229.508,1.008
229.538,1.008
229.568,1.006
229.598,1.010
229.628,1.006
229.658,1.010
229.688,1.006
229.718,1.011
229.748,1.006
229.778,1.008
229.808,1.006
229.838,1.007
229.868,1.008
229.898,1.006
229.928,1.009
229.958,1.008
229.988,1.009
230.018,1.007
230.048,1.005
230.078,1.007
230.108,1.010
230.138,1.008
230.168,1.006
230.198,1.008
230.228,1.012
230.258,1.003
230.288,1.009
230.318,1.009
230.348,1.008
230.378,1.010
230.408,1.009
230.438,1.008
230.468,1.005
230.498,1.008
230.528,1.006
230.558,1.014
230.588,1.010
230.618,1.007
230.648,1.007
230.678,1.004
230.708,1.011
230.738,1.007
230.768,1.007
230.798,1.008
230.828,1.007
230.858,1.007
230.888,1.008
230.918,1.011
230.948,1.007
230.978,1.008
231.008,1.007
231.038,1.012
231.068,1.006
231.098,1.012
231.128,1.007
231.158,1.005
231.188,1.010
231.218,1.013
231.248,1.009
231.278,1.005
231.308,1.007
231.338,1.010
231.368,1.007
231.398,1.006
231.428,1.008
231.458,1.007
231.488,1.009
231.518,1.010
231.548,1.007
231.578,1.008
231.608,1.005
231.638,1.005
231.668,1.005
231.698,1.007
231.728,1.009
231.758,1.009
231.788,1.008
231.818,1.008
231.848,1.008
231.878,1.011
231.908,1.005
231.938,1.010
231.968,1.011
231.998,1.007
232.028,1.009
232.058,1.008
232.088,1.006
232.118,1.012
232.148,1.007
232.178,1.007
232.208,1.008
232.238,1.007
232.268,1.009
232.298,1.008
232.328,1.009
232.358,1.007
232.388,1.010
232.418,1.009
232.448,1.007
232.478,1.009
232.508,1.010
232.538,1.008
232.568,1.007
232.598,1.009
232.628,1.007
232.658,1.012
232.688,1.009
232.718,1.007
232.748,1.005
232.778,1.007
232.808,1.011
232.838,1.008
232.868,1.010
232.898,1.004
232.928,1.010
232.958,1.007
232.988,1.006
233.018,1.008
233.048,1.007
233.078,1.006
233.108,1.006
233.138,1.010
233.168,1.005
233.198,1.011
233.228,1.008
233.258,1.009
233.288,1.008
233.318,1.009
233.348,1.013
233.378,1.007
233.408,1.005
233.438,1.007
233.468,1.010
233.498,1.007
233.528,1.007
233.558,1.012
233.588,1.007
233.618,1.007
233.648,1.008
233.678,1.008
233.708,1.006
233.738,1.007
233.768,1.010
233.798,1.005
233.828,1.008
233.858,1.007
233.888,1.007
233.918,1.009
233.948,1.008
233.978,1.010
234.008,1.005
234.038,1.008
234.068,1.004
234.098,1.009
234.128,1.009
234.158,1.012
234.188,1.008
234.218,1.009
234.248,1.007
234.278,1.008
234.308,1.005
234.338,1.004
234.368,1.006
234.398,1.009
234.428,1.007
234.458,1.006
234.488,1.010
234.518,1.012
234.548,1.007
234.578,1.009
234.608,1.010
234.638,1.012
234.668,1.009
234.698,1.007
234.728,1.008
234.758,1.006
234.788,1.008
234.818,1.007
234.848,1.004
234.878,1.007
234.908,1.010
234.938,1.009
234.968,1.009
234.998,1.009
235.028,1.005
235.058,1.009
235.088,1.006
235.118,1.006
235.148,1.007
235.178,1.009
235.208,1.008
235.238,1.008
235.268,1.007
235.298,1.006
235.328,1.007
235.358,1.007
235.388,1.012
235.418,1.006
235.448,1.010
235.478,1.007
235.508,1.007
235.538,1.007
235.568,1.007
235.598,1.006
235.628,1.010
235.658,1.010
235.688,1.011
235.718,1.007
235.748,1.006
235.778,1.006
235.808,1.005
235.838,1.012
235.868,1.008
235.898,1.009
235.928,1.007
235.958,1.005
235.988,1.009
236.018,1.007
236.048,1.006
236.078,1.008
236.108,1.010
236.138,1.008
236.168,1.009
236.198,1.008
236.228,1.007
236.258,1.003
236.288,1.008
236.318,1.010
236.348,1.012
236.378,1.007
236.408,1.006
236.438,1.009
236.468,1.010
236.498,1.007
236.528,1.008
236.558,1.010
236.588,1.013
236.618,1.003
236.648,1.008
236.678,1.010
236.708,1.006
236.738,1.005
236.768,1.009
236.798,1.010
236.828,1.007
236.858,1.011
236.888,1.007
236.918,1.008
236.948,1.007
236.978,1.008
237.008,1.004
237.038,1.007
237.068,1.007
237.098,1.006
237.128,1.007
237.158,1.007
237.188,1.010
237.218,1.007
237.248,1.010
237.278,1.007
237.308,1.010
237.338,1.014
237.368,1.006
237.398,1.007
237.428,1.007
237.458,1.014
237.488,1.004
237.518,1.006
237.548,1.008
237.578,1.006
237.608,1.006
237.638,1.008
237.668,1.010
237.698,1.008
237.728,1.005
237.758,1.011
237.788,1.006
237.818,1.007
237.848,1.008
237.878,1.010
237.908,1.010
237.938,1.007
237.968,1.005
237.998,1.012
238.028,1.011
238.058,1.007
238.088,1.010
238.118,1.010
238.148,1.006
238.178,1.006
238.208,1.010
238.238,1.008
238.268,1.007
238.298,1.012
238.328,1.008
238.358,1.006
238.388,1.009
238.418,1.008
238.448,1.006
238.478,1.008
238.508,1.012
238.538,1.014
238.568,1.017
238.598,1.009
238.628,1.007
238.658,1.005
238.688,1.002
238.718,1.014
238.748,1.006
238.778,1.009
238.808,1.009
238.838,1.006
238.868,1.008
238.898,1.010
238.928,1.008
238.958,1.013
238.988,1.006
239.018,1.003
239.048,1.011
239.078,1.011
239.108,1.004
239.138,1.009
239.168,1.005
239.198,1.006
239.228,1.010
239.258,1.009
239.288,1.012
239.318,1.006
239.348,1.009
239.378,1.007
239.408,1.002
239.438,1.011
239.468,1.008
239.498,1.012
239.528,1.008
239.558,1.010
239.588,1.007
239.618,1.009
239.648,1.011
239.678,1.008
239.708,1.009
239.738,1.007
239.768,1.009
239.798,1.010
239.828,1.012
239.858,1.005
239.888,1.010
239.918,1.005
239.948,1.008
239.978,1.009
240.008,1.009
240.038,1.012
240.068,1.006
240.098,1.003
240.128,1.008
240.158,1.011
240.188,1.010
240.218,1.008
240.248,1.007
240.278,1.007
240.308,1.007
240.338,1.006
240.368,1.009
240.398,1.011
240.428,1.009
240.458,1.008
240.488,1.007
240.518,1.008
240.548,1.010
240.578,1.012
240.608,1.005
240.638,1.009
240.668,1.008
240.698,1.009
240.728,1.009
240.758,1.006
240.788,1.011
240.818,1.007
240.848,1.011
240.878,1.008
240.908,1.008
240.938,1.010
240.968,1.006
240.998,1.007
241.028,1.009
241.058,1.011
241.088,1.008
241.118,1.013
241.148,1.007
241.178,1.008
241.208,1.007
241.238,1.005
241.268,1.006
241.298,1.007
241.328,1.009
241.358,1.011
241.388,1.006
241.418,1.008
241.448,1.010
241.478,1.008
241.508,1.008
241.538,1.008
241.568,1.006
241.598,1.006
241.628,1.008
241.658,1.007
241.688,1.007
241.718,1.007
241.748,1.010
241.778,1.008
241.808,1.009
241.838,1.006
241.868,1.006
241.898,1.014
241.928,1.011
241.958,1.012
241.988,1.007
242.018,1.013
242.048,1.007
242.078,1.003
242.108,1.012
242.138,1.007
242.168,1.006
242.198,1.008
242.228,1.007
242.258,1.006
242.288,1.009
242.318,1.007
242.348,1.006
242.378,1.007
242.408,1.006
242.438,1.008
242.468,1.007
242.498,1.006
242.528,1.006
242.558,1.009
242.588,1.008
242.618,1.010
242.648,1.007
242.678,1.008
242.708,1.007
242.738,1.008
242.768,1.012
242.798,1.007
242.828,1.010
242.858,1.006
242.888,1.008
242.918,1.010
242.948,1.009
242.978,1.007
243.008,1.008
243.038,1.010
243.068,1.013
243.098,1.006
243.128,1.011
243.158,1.007
243.188,1.011
243.218,1.011
243.248,1.011
243.278,1.008
243.308,1.006
243.338,1.005
243.368,1.013
243.398,1.008
243.428,1.010
243.458,1.011
243.488,1.006
243.518,1.007
243.548,1.011
243.578,1.012
243.608,1.009
243.638,1.009
243.668,1.006
243.698,1.007
243.728,1.009
243.758,1.007
243.788,1.009
243.818,1.007
243.848,1.010
243.878,1.005
243.908,1.006
243.938,1.002
243.968,1.010
243.998,1.007
244.028,1.008
244.058,1.011
244.088,1.006
244.118,1.009
244.148,1.008
244.178,1.009
244.208,1.008
244.238,1.005
244.268,1.011
244.298,1.012
244.328,1.009
244.358,1.007
244.388,1.010
244.418,1.011
244.448,1.006
244.478,1.011
244.508,1.011
244.538,1.010
244.568,1.009
244.598,1.006
244.628,1.008
244.658,1.007
244.688,1.011
244.718,1.011
244.748,1.009
244.778,1.007
244.808,1.006
244.838,1.009
244.868,1.007
244.898,1.007
244.928,1.010
244.958,0.986
244.988,1.012
245.018,1.013
245.048,1.015
245.078,1.011
245.108,1.001
245.138,1.003
245.168,1.028
245.198,1.023
245.228,1.022
245.258,1.032
245.288,1.038
245.318,1.034
245.348,1.026
245.378,1.034
245.408,1.037
245.438,1.007
245.468,1.005
245.498,1.017
245.528,1.025
245.558,1.019
245.588,1.020
245.618,1.013
245.648,1.008
245.678,1.030
245.708,1.020
245.738,1.030
245.768,1.046
245.798,1.061
245.828,1.031
245.858,1.051
245.888,1.046
245.918,1.023
245.948,1.019
245.978,1.000
246.008,1.003
246.038,0.993
246.068,0.991
246.098,1.000
246.128,1.022
246.158,1.029
246.188,1.028
246.218,1.014
246.248,0.988
246.278,1.024
246.308,1.014
246.338,1.006
246.368,1.012
246.398,1.047
246.428,1.012
246.458,1.021
246.488,1.024
246.518,1.021
246.548,1.017
246.578,1.026
246.608,1.007
246.638,1.011
246.668,0.999
246.698,0.998
246.728,0.992
246.758,0.996
246.788,1.015
246.818,1.017
246.848,1.000
246.878,1.022
246.908,1.021
246.938,1.010
246.968,1.000
246.998,0.995
247.028,1.001
247.058,1.001
247.088,1.011
247.118,1.010
247.148,1.020
247.178,1.018
247.208,1.011
247.238,1.003
247.268,1.013
247.298,1.012
247.328,1.012
247.358,1.012
247.388,1.014
247.418,1.013
247.448,1.020
247.478,1.012
247.508,1.014
247.538,1.020
247.568,1.009
247.598,0.996
247.628,1.013
247.658,1.014
247.688,1.010
247.718,1.012
247.748,1.013
247.778,1.007
247.808,1.004
247.838,1.013
247.868,1.006
247.898,1.012
247.928,1.011
247.958,1.009
247.988,1.005
248.018,1.010
248.048,1.011
248.078,1.009
248.108,1.016
248.138,1.013
248.168,1.012
248.198,1.015
248.228,1.008
248.258,1.012
248.288,1.014
248.318,1.009
248.348,1.015
248.378,1.010
248.408,1.016
248.438,1.015
248.468,1.020
248.498,1.019
248.528,1.014
248.558,1.016
248.588,1.014
248.618,1.019
248.648,1.010
248.678,1.009
248.708,1.015
248.738,1.012
248.768,1.011
248.798,1.016
248.828,1.016
248.858,1.016
248.888,1.019
248.918,1.016
248.948,1.013
248.978,1.012
249.008,1.011
249.038,1.015
249.068,1.016
249.098,1.017
249.128,1.021
249.158,1.013
249.188,1.012
249.218,1.008
249.248,1.012
249.278,1.016
249.308,1.020
249.338,1.020
249.368,1.021
249.398,1.017
249.428,1.017
249.458,1.018
249.488,1.003
249.518,1.019
249.548,1.024
249.578,1.013
249.608,1.013
249.638,1.017
249.668,1.027
249.698,1.023
249.728,1.020
249.758,1.021
249.788,1.018
249.818,1.020
249.848,1.010
249.878,1.000
249.908,1.010
249.938,1.021
249.968,1.016
249.998,1.007
250.028,1.014
250.058,1.022
250.088,1.021
250.118,1.026
250.148,1.030
250.178,1.007
250.208,1.000
250.238,1.013
250.268,1.016
250.298,1.013
250.328,1.018
250.358,1.038
250.388,1.059
250.418,1.021
250.448,1.020
250.478,1.020
250.508,1.013
250.538,0.999
250.568,1.035
250.598,1.034
250.628,1.025
250.658,1.038
250.688,1.037
250.718,1.019
250.748,1.029
250.778,1.021
250.808,1.019
250.838,1.017
250.868,1.018
250.898,1.020
250.928,1.015
250.958,1.005
250.988,1.012
251.018,1.011
251.048,1.011
251.078,1.013
251.108,1.034
251.138,1.040
251.168,1.039
251.198,1.051
251.228,1.035
251.258,1.035
251.288,1.046
251.318,1.051
251.348,1.067
251.378,1.055
251.408,1.045
251.438,1.045
251.468,1.101
251.498,1.042
251.528,1.065
251.558,1.090
251.588,1.055
251.618,1.064
251.648,1.063
251.678,1.053
251.708,1.004
251.738,0.980
251.768,0.967
251.798,0.931
251.828,0.856
251.858,0.892
251.888,0.971
251.918,0.997
251.948,1.009
251.978,1.005
252.008,1.036
252.038,1.081
252.068,1.124
252.098,1.109
252.128,1.099
252.158,1.058
252.188,1.044
252.218,1.057
252.248,1.060
252.278,1.036
252.308,1.030
252.338,1.016
252.368,0.996
252.398,1.000
252.428,0.999
252.458,1.010
252.488,1.009
252.518,1.036
252.548,0.997
252.578,0.996
252.608,0.997
252.638,0.988
252.668,1.001
252.698,1.009
252.728,1.016
252.758,1.026
252.788,1.042
252.818,1.036
252.848,1.040
252.878,1.026
252.908,1.014
252.938,1.019
252.968,1.023
252.998,1.022
253.028,1.016
253.058,1.016
253.088,1.022
253.118,1.027
253.148,1.026
253.178,1.021
253.208,1.015
253.238,1.007
253.268,1.007
253.298,1.021
253.328,1.017
253.358,1.016
253.388,1.033
253.418,1.045
253.448,1.029
253.478,1.029
253.508,1.020
253.538,1.018
253.568,1.014
253.598,1.014
253.628,1.009
253.658,1.016
253.688,1.021
253.718,1.020
253.748,1.026
253.778,1.017
253.808,1.017
253.838,1.029
253.868,1.021
253.898,1.014
253.928,1.020
253.958,1.021
253.988,1.017
254.018,1.017
254.048,1.016
254.078,1.027
254.108,1.024
254.138,1.016
254.168,1.012
254.198,1.021
254.228,1.017
254.258,1.025
254.288,1.006
254.318,0.997
254.348,0.966
254.378,0.995
254.408,1.021
254.438,1.051
254.468,1.040
254.498,1.027
254.528,1.076
254.558,1.109
254.588,1.060
254.618,1.026
254.648,1.010
254.678,1.015
254.708,1.022
254.738,1.016
254.768,0.991
254.798,1.021
254.828,1.037
254.858,1.025
254.888,1.011
254.918,1.009
254.948,1.007
254.978,1.012
255.008,1.005
255.038,1.025
255.068,1.028
255.098,1.020
255.128,1.020
255.158,1.021
255.188,1.025
255.218,1.020
255.248,1.022
255.278,1.032
255.308,1.019
255.338,1.017
255.368,1.019
255.398,1.023
255.428,1.021
255.458,1.021
255.488,1.023
255.518,1.021
255.548,1.021
255.578,1.020
255.608,1.017
255.638,1.023
255.668,1.025
255.698,1.022
255.728,1.019
255.758,1.023
255.788,1.021
255.818,1.025
255.848,1.021
255.878,1.020
255.908,1.025
255.938,1.026
255.968,1.014
255.998,1.019
256.028,1.020
256.058,1.022
256.088,1.025
256.118,1.022
256.148,1.023
256.178,1.022
256.208,1.026
256.238,1.021
256.268,1.021
256.298,1.020
256.328,1.021
256.358,1.025
256.388,1.024
256.418,1.021
256.448,1.025
256.478,1.019
256.508,1.016
256.538,1.022
256.568,1.024
256.598,1.028
256.628,1.025
256.658,1.017
256.688,1.022
256.718,1.020
256.748,1.021
256.778,1.022
256.808,1.020
256.838,1.020
256.868,1.021
256.898,1.022
256.928,1.018
256.958,1.023
256.988,1.027
257.018,1.023
257.048,1.024
257.078,1.023
257.108,1.024
257.138,1.024
257.168,1.021
257.198,1.021
257.228,1.028
257.258,1.028
257.288,1.021
257.318,1.017
257.348,1.026
257.378,1.026
257.408,1.024
257.438,1.023
257.468,1.021
257.498,1.018
257.528,1.022
257.558,1.021
257.588,1.023
257.618,1.023
257.648,1.023
257.678,1.030
257.708,1.021
257.738,1.021
257.768,1.023
257.798,1.021
257.828,1.023
257.858,1.021
257.888,1.028
257.918,1.028
257.948,1.021
257.978,1.024
258.008,1.026
258.038,1.024
258.068,1.018
258.098,1.026
258.128,1.025
258.158,1.019
258.188,1.024
258.218,1.027
258.248,1.024
258.278,1.021
258.308,1.028
258.338,1.028
258.368,1.028
258.398,1.021
258.428,1.012
258.458,1.021
258.488,1.024
258.518,1.024
258.548,1.029
258.578,1.022
258.608,1.026
258.638,1.027
258.668,1.025
258.698,1.026
258.728,1.027
258.758,1.026
258.788,1.018
258.818,1.016
258.848,1.023
258.878,1.021
258.908,1.024
258.938,1.021
258.968,1.016
258.998,1.022
259.028,1.011
259.058,1.020
259.088,1.021
259.118,1.021
259.148,1.033
259.178,1.033
259.208,1.021
259.238,1.021
259.268,1.022
259.298,1.021
259.328,1.021
259.358,1.021
259.388,1.021
259.418,1.016
259.448,1.021
259.478,1.021
259.508,1.021
259.538,1.026
259.568,1.026
259.598,1.021
259.628,1.020
259.658,1.024
259.688,1.023
259.718,1.022
259.748,1.026
259.778,1.030
259.808,1.029
259.838,1.024
259.868,1.019
259.898,1.021
259.928,1.023
259.958,1.021
259.988,1.024
260.018,1.026
260.048,1.026
260.078,1.022
260.108,1.028
260.138,1.021
260.168,1.021
260.198,1.020
260.228,1.020
260.258,1.023
260.288,1.022
260.318,1.025
260.348,1.021
260.378,1.017
260.408,1.020
260.438,1.026
260.468,1.027
260.498,1.021
260.528,1.028
260.558,1.029
260.588,1.035
260.618,1.026
260.648,1.024
260.678,1.028
260.708,1.031
260.738,1.024
260.768,1.035
260.798,1.039
260.828,1.029
260.858,1.023
260.888,1.028
260.918,1.033
260.948,1.056
260.978,1.035
261.008,1.033
261.038,1.034
261.068,1.035
261.098,1.030
261.128,1.030
261.158,1.026
261.188,1.047
261.218,1.044
261.248,1.030
261.278,1.033
261.308,1.017
261.338,1.003
261.368,0.999
261.398,0.998
261.428,1.016
261.458,1.016
261.488,1.011
261.518,1.021
261.548,1.027
261.578,1.027
261.608,1.034
261.638,1.042
261.668,1.036
261.698,1.044
261.728,1.059
261.758,1.050
261.788,1.032
261.818,1.021
261.848,1.024
261.878,1.025
261.908,1.023
261.938,1.032
261.968,1.031
261.998,1.031
262.028,1.033
262.058,1.031
262.088,1.023
262.118,1.036
262.148,1.037
262.178,1.030
262.208,1.030
262.238,1.029
262.268,1.032
262.298,1.042
262.328,1.039
