df_hash,22ZHK4.FCVC8X
397.484,1.058
397.514,1.067
397.544,1.061
397.574,1.060
397.604,1.068
397.634,1.069
397.664,1.066
397.694,1.062
397.724,1.067
397.754,1.062
397.784,1.061
397.814,1.067
397.844,1.062
397.874,1.064
397.904,1.068
397.934,1.062
397.964,1.060
397.994,1.063
398.024,1.069
398.054,1.066
398.084,1.067
398.114,1.073
398.144,1.071
398.174,1.073
398.204,1.074
398.234,1.093
398.264,1.117
398.294,1.104
398.324,1.088
398.354,1.097
398.384,1.096
398.414,1.096
398.444,1.101
398.474,1.093
398.504,1.073
398.534,1.071
398.564,1.063
398.594,1.062
398.624,1.054
398.654,1.042
398.684,1.050
398.714,1.019
398.744,1.017
398.774,1.037
398.804,1.048
398.834,1.025
398.864,0.997
398.894,0.970
398.924,1.002
398.954,1.018
398.984,1.005
399.014,1.005
399.044,1.000
399.074,1.003
399.104,0.996
399.134,1.036
399.164,1.043
399.194,1.016
399.224,0.984
399.254,0.957
399.284,1.011
399.314,1.061
399.344,1.023
399.374,1.039
399.404,1.057
399.434,1.051
399.464,1.022
399.494,1.003
399.524,1.033
399.554,0.980
399.584,1.017
399.614,1.021
399.644,1.038
399.674,1.062
399.704,1.088
399.734,1.091
399.764,1.079
399.794,1.015
399.824,0.998
399.854,1.033
399.884,1.037
399.914,1.043
399.944,1.058
399.974,1.035
400.004,1.048
400.034,1.045
400.064,1.070
400.094,1.040
400.124,1.055
400.154,1.059
400.184,1.047
400.214,1.060
400.244,1.064
400.274,1.064
400.304,1.067
400.334,1.061
400.364,1.053
400.394,1.048
400.424,1.053
400.454,1.054
400.484,1.054
400.514,1.058
400.544,1.053
400.574,1.061
400.604,1.060
400.634,1.054
400.664,1.052
400.694,1.055
400.724,1.056
400.754,1.059
400.784,1.060
400.814,1.057
400.844,1.058
400.874,1.057
400.904,1.055
400.934,1.051
400.964,1.057
400.994,1.065
401.024,1.055
401.054,1.053
401.084,1.059
401.114,1.060
401.144,1.051
401.174,1.059
401.204,1.059
401.234,1.060
401.264,1.060
401.294,1.058
401.324,1.058
401.354,1.051
401.384,1.062
401.414,1.058
401.444,1.061
401.474,1.058
401.504,1.064
401.534,1.063
401.564,1.054
401.594,1.064
401.624,1.059
401.654,1.058
401.684,1.053
401.714,1.052
401.744,1.056
401.774,1.048
401.804,1.038
401.834,1.051
401.864,1.060
401.894,1.058
401.924,1.057
401.954,1.060
401.984,1.058
402.014,1.064
402.044,1.065
402.074,1.063
402.104,1.059
402.134,1.058
402.164,1.062
402.194,1.062
402.224,1.058
402.254,1.063
402.284,1.062
402.314,1.061
402.344,1.063
402.374,1.062
402.404,1.057
402.434,1.062
402.464,1.064
402.494,1.059
402.524,1.059
402.554,1.064
402.584,1.059
402.614,1.062
402.644,1.053
402.674,1.060
402.704,1.064
402.734,1.060
402.764,1.061
402.794,1.058
402.824,1.059
402.854,1.057
402.884,1.056
402.914,1.062
402.944,1.064
402.974,1.061
403.004,1.062
403.034,1.062
403.064,1.065
403.094,1.060
403.124,1.066
403.154,1.068
403.184,1.060
403.214,1.058
403.244,1.067
403.274,1.059
403.304,1.062
403.334,1.063
403.364,1.070
403.394,1.058
403.424,1.057
403.454,1.063
403.484,1.062
403.514,1.061
403.544,1.063
403.574,1.063
403.604,1.056
403.634,1.065
403.664,1.061
403.694,1.065
403.724,1.057
403.754,1.061
403.784,1.064
403.814,1.067
403.844,1.067
403.874,1.073
403.904,1.071
403.934,1.087
403.964,1.084
403.994,1.066
404.024,1.069
404.054,1.093
404.084,1.072
404.114,1.021
404.144,1.023
404.174,1.040
404.204,1.016
404.234,1.042
404.264,1.092
404.294,1.063
404.324,1.074
404.354,1.142
404.384,0.995
404.414,1.028
404.444,1.103
404.474,1.105
404.504,1.073
404.534,1.148
404.564,1.047
404.594,1.084
404.624,1.125
404.654,1.062
404.684,1.100
404.714,1.010
404.744,1.081
404.774,1.072
404.804,1.061
404.834,1.066
404.864,1.057
404.894,1.003
404.924,1.000
404.954,1.038
404.984,1.031
405.014,1.025
405.044,1.018
405.074,1.024
405.104,1.024
405.134,1.027
405.164,1.057
405.194,1.048
405.224,1.052
405.254,1.028
405.284,1.022
405.314,1.039
405.344,1.041
405.374,1.058
405.404,1.063
405.434,1.045
405.464,1.058
405.494,1.051
405.524,1.040
405.554,1.052
405.584,1.062
405.614,1.063
405.644,1.054
405.674,1.062
405.704,1.061
405.734,1.065
405.764,1.071
405.794,1.063
405.824,1.064
405.854,1.049
405.884,1.046
405.914,1.068
405.944,1.069
405.974,1.063
406.004,1.066
406.034,1.047
406.064,1.048
406.094,1.056
406.124,1.064
406.154,1.075
406.184,1.048
406.214,1.042
406.244,1.057
406.274,1.071
406.304,1.060
406.334,1.065
406.364,1.070
406.394,1.062
406.424,1.041
406.454,1.055
406.484,1.068
406.514,1.070
406.544,1.066
406.574,1.069
406.604,1.068
406.634,1.067
406.664,1.070
406.694,1.073
406.724,1.070
406.754,1.068
406.784,1.060
406.814,1.049
406.844,1.063
406.874,1.069
406.904,1.096
406.934,1.072
406.964,1.062
406.994,1.097
407.024,1.053
407.054,1.064
407.084,1.072
407.114,1.058
407.144,1.053
407.174,1.062
407.204,1.058
407.234,1.044
407.264,1.051
407.294,1.060
407.324,1.050
407.354,1.047
407.384,1.053
407.414,1.050
407.444,1.062
407.474,1.065
407.504,1.072
407.534,1.077
407.564,1.070
407.594,1.071
407.624,1.064
407.654,1.061
407.684,1.056
407.714,1.062
407.744,1.057
407.774,1.056
407.804,1.064
407.834,1.073
407.864,1.068
407.894,1.063
407.924,1.060
407.954,1.062
407.984,1.063
408.014,1.064
408.044,1.061
408.074,1.067
408.104,1.070
408.134,1.077
408.164,1.080
408.194,1.073
408.224,1.062
408.254,1.057
408.284,1.060
408.314,1.062
408.344,1.067
408.374,1.067
408.404,1.071
408.434,1.072
408.464,1.062
408.494,1.049
408.524,1.062
408.554,1.063
408.584,1.066
408.614,1.067
408.644,1.072
408.674,1.075
408.704,1.072
408.734,1.078
408.764,1.063
408.794,1.069
408.824,1.063
408.854,1.059
408.884,1.066
408.914,1.062
408.944,1.069
408.974,1.067
409.004,1.071
409.034,1.073
409.064,1.069
409.094,1.063
409.124,1.067
409.154,1.071
409.184,1.071
409.214,1.068
409.244,1.064
409.274,1.068
409.304,1.067
409.334,1.066
409.364,1.069
409.394,1.070
409.424,1.058
409.454,1.065
409.484,1.073
409.514,1.065
409.544,1.067
409.574,1.071
409.604,1.061
409.634,1.071
409.664,1.076
409.694,1.068
409.724,1.074
409.754,1.071
409.784,1.078
409.814,1.112
409.844,1.115
409.874,1.073
409.904,1.055
409.934,1.067
409.964,1.062
409.994,1.062
410.024,1.066
410.054,1.065
410.084,1.063
410.114,1.066
410.144,1.072
410.174,1.062
410.204,1.032
410.234,1.043
410.264,1.054
410.294,1.063
410.324,1.057
410.354,1.052
410.384,1.062
410.414,1.063
410.444,1.062
410.474,1.076
410.504,1.067
410.534,1.060
410.564,1.062
410.594,1.065
410.624,1.054
410.654,1.068
410.684,1.088
410.714,1.079
410.744,1.083
410.774,1.082
410.804,1.069
410.834,1.060
410.864,1.061
410.894,1.059
410.924,1.053
410.954,1.055
410.984,1.056
411.014,1.056
411.044,1.066
411.074,1.058
411.104,1.065
411.134,1.065
411.164,1.060
411.194,1.066
411.224,1.054
411.254,1.047
411.284,1.034
411.314,1.045
411.344,1.053
411.374,1.067
411.404,1.079
411.434,1.080
411.464,1.076
411.494,1.077
411.524,1.072
411.554,1.065
411.584,1.063
411.614,1.063
411.644,1.063
411.674,1.070
411.704,1.082
411.734,1.090
411.764,1.076
411.794,1.071
411.824,1.069
411.854,1.065
411.884,1.068
411.914,1.075
411.944,1.072
411.974,1.068
412.004,1.072
412.034,1.070
412.064,1.069
412.094,1.074
412.124,1.076
412.154,1.063
412.184,1.060
412.214,1.062
412.244,1.052
412.274,1.062
412.304,1.068
412.334,1.080
412.364,1.078
412.394,1.086
412.424,1.082
412.454,1.073
412.484,1.080
412.514,1.073
412.544,1.066
412.574,1.073
412.604,1.075
412.634,1.081
412.664,1.080
412.694,1.078
412.724,1.061
412.754,1.050
412.784,1.069
412.814,1.080
412.844,1.073
412.874,1.058
412.904,1.067
412.934,1.058
412.964,1.040
412.994,1.044
413.024,1.045
413.054,1.057
413.084,1.057
413.114,1.060
413.144,1.076
413.174,1.078
413.204,1.077
413.234,1.075
413.264,1.074
413.294,1.075
413.324,1.071
413.354,1.074
413.384,1.071
413.414,1.064
413.444,1.075
413.474,1.071
413.504,1.062
413.534,1.074
413.564,1.062
413.594,1.071
413.624,1.066
413.654,1.070
413.684,1.067
413.714,1.054
413.744,1.060
413.774,1.070
413.804,1.071
413.834,1.048
413.864,1.117
413.894,1.114
413.924,1.067
413.954,1.070
413.984,1.072
414.014,1.047
414.044,1.043
414.074,1.070
414.104,1.069
414.134,1.065
414.164,1.077
414.194,1.072
414.224,1.058
414.254,1.055
414.284,1.069
414.314,1.071
414.344,1.074
414.374,1.082
414.404,1.041
414.434,1.074
414.464,1.083
414.494,1.056
414.524,1.067
414.554,1.073
414.584,1.075
414.614,1.098
414.644,1.081
414.674,1.057
414.704,1.076
414.734,1.079
414.764,1.069
414.794,1.072
414.824,1.077
414.854,1.071
414.884,1.074
414.914,1.067
414.944,1.059
414.974,1.067
415.004,1.075
415.034,1.084
415.064,1.076
415.094,1.088
415.124,1.089
415.154,1.084
415.184,1.073
415.214,1.084
415.244,1.077
415.274,1.057
415.304,1.079
415.334,1.075
415.364,1.068
415.394,1.061
415.424,1.075
415.454,1.073
415.484,1.073
415.514,1.094
415.544,1.085
415.574,1.069
415.604,1.049
415.634,1.065
415.664,1.100
415.694,1.078
415.724,1.082
415.754,1.075
415.784,1.075
415.814,1.096
415.844,1.100
415.874,1.102
415.904,1.091
415.934,1.076
415.964,1.064
415.994,1.047
416.024,1.056
416.054,1.069
416.084,1.066
416.114,1.100
416.144,1.114
416.174,1.122
416.204,1.122
416.234,1.111
416.264,1.134
416.294,1.126
416.324,1.082
416.354,1.057
416.384,1.006
416.414,0.993
416.444,1.029
416.474,1.054
416.504,1.049
416.534,1.046
416.564,1.072
416.594,1.065
416.624,1.058
416.654,1.051
416.684,1.038
416.714,1.033
416.744,1.065
416.774,1.045
416.804,1.007
416.834,1.014
416.864,1.048
416.894,1.120
416.924,1.165
416.954,1.108
416.984,1.081
417.014,1.095
417.044,1.086
417.074,1.033
417.104,1.051
417.134,1.079
417.164,1.058
417.194,1.056
417.224,1.054
417.254,1.073
417.284,1.078
417.314,1.092
417.344,1.087
417.374,1.085
417.404,1.073
417.434,1.044
417.464,1.051
417.494,1.043
417.524,1.042
417.554,1.044
417.584,1.067
417.614,1.065
417.644,1.051
417.674,1.073
417.704,1.085
417.734,1.078
417.764,1.127
417.794,1.141
417.824,1.106
417.854,1.086
417.884,1.072
417.914,1.051
417.944,1.062
417.974,1.039
418.004,1.054
418.034,1.052
418.064,1.068
418.094,1.070
418.124,1.076
418.154,1.102
418.184,1.124
418.214,1.143
418.244,1.164
418.274,1.181
418.304,1.186
418.334,1.165
418.364,1.129
418.394,1.099
418.424,1.064
418.454,1.061
418.484,1.070
418.514,1.074
418.544,1.078
418.574,1.065
418.604,1.053
418.634,1.068
418.664,1.036
418.694,0.972
418.724,0.952
418.754,0.944
418.784,0.973
418.814,1.005
418.844,1.009
418.874,1.009
418.904,1.013
418.934,1.010
418.964,1.017
418.994,1.016
419.024,1.021
419.054,1.019
419.084,1.047
419.114,1.030
419.144,1.031
419.174,1.011
419.204,0.996
419.234,0.990
419.264,0.988
419.294,0.992
419.324,0.997
419.354,1.051
419.384,1.041
419.414,1.079
419.444,1.094
419.474,1.073
419.504,1.038
419.534,1.050
419.564,1.043
419.594,1.028
419.624,1.031
419.654,1.021
419.684,1.024
419.714,1.025
419.744,1.021
419.774,1.031
419.804,1.054
419.834,1.061
419.864,1.058
419.894,1.043
419.924,1.033
419.954,1.034
419.984,1.041
420.014,1.037
420.044,1.058
420.074,1.056
420.104,1.048
420.134,1.035
420.164,1.047
420.194,1.054
420.224,1.049
420.254,1.049
420.284,1.057
420.314,1.054
420.344,1.047
420.374,1.044
420.404,1.047
420.434,1.056
420.464,1.046
420.494,1.043
420.524,1.043
420.554,1.039
420.584,1.041
420.614,1.049
420.644,1.045
420.674,1.047
420.704,1.055
420.734,1.050
420.764,1.045
420.794,1.043
420.824,1.052
420.854,1.050
420.884,1.045
420.914,1.043
420.944,1.040
420.974,1.055
421.004,1.052
421.034,1.051
421.064,1.050
421.094,1.052
421.124,1.042
421.154,1.045
421.184,1.048
421.214,1.048
421.244,1.048
421.274,1.043
421.304,1.054
421.334,1.046
421.364,1.048
421.394,1.045
421.424,1.048
421.454,1.041
421.484,1.055
421.514,1.049
421.544,1.046
421.574,1.040
421.604,1.048
421.634,1.045
421.664,1.043
421.694,1.061
421.724,1.044
421.754,1.043
421.784,1.047
421.814,1.047
421.844,1.053
421.874,1.045
421.904,1.046
421.934,1.052
421.964,1.047
421.994,1.046
422.024,1.036
422.054,1.041
422.084,1.039
422.114,1.039
422.144,1.031
422.174,1.037
422.204,1.036
422.234,1.043
422.264,1.037
422.294,1.026
422.324,1.024
422.354,1.037
422.384,1.045
422.414,1.048
422.444,1.038
422.474,1.055
422.504,1.066
422.534,1.067
422.564,1.062
422.594,1.065
422.624,1.067
422.654,1.048
422.684,1.045
422.714,1.052
422.744,1.036
422.774,1.028
422.804,1.030
422.834,1.039
422.864,1.034
422.894,1.036
422.924,1.050
422.954,1.048
422.984,1.047
423.014,1.053
423.044,1.062
423.074,1.057
423.104,1.052
423.134,1.053
423.164,1.062
423.194,1.051
423.224,1.048
423.254,1.047
423.284,1.049
423.314,1.041
423.344,1.036
423.374,1.034
423.404,1.035
423.434,1.048
423.464,1.042
423.494,1.029
423.524,1.038
423.554,1.034
423.584,1.039
423.614,1.046
423.644,1.038
423.674,1.038
423.704,1.044
423.734,1.062
423.764,1.055
423.794,1.055
423.824,1.051
423.854,1.043
423.884,1.030
423.914,1.031
423.944,1.037
423.974,1.062
424.004,1.053
424.034,1.037
424.064,1.041
424.094,1.041
424.124,1.037
424.154,1.047
424.184,1.046
424.214,1.049
424.244,1.057
424.274,1.067
424.304,1.056
424.334,1.036
424.364,1.049
424.394,1.069
424.424,1.057
424.454,1.059
424.484,1.047
424.514,1.059
424.544,1.060
424.574,1.058
424.604,1.079
424.634,1.071
424.664,1.043
424.694,1.065
424.724,1.116
424.754,1.095
424.784,1.077
424.814,1.086
424.844,1.088
424.874,1.055
424.904,1.025
424.934,1.047
424.964,1.050
424.994,1.030
425.024,1.024
425.054,1.058
425.084,1.059
425.114,1.021
425.144,1.021
425.174,1.023
425.204,1.018
425.234,1.025
425.264,1.016
425.294,1.018
425.324,1.066
425.354,1.094
425.384,1.079
425.414,1.071
425.444,1.111
425.474,1.104
425.504,1.083
425.534,1.057
425.564,1.028
425.594,1.005
425.624,0.963
425.654,0.930
425.684,0.918
425.714,1.008
425.744,1.025
425.774,1.096
425.804,1.157
425.834,1.163
425.864,1.136
425.894,1.142
425.924,1.146
425.954,1.128
425.984,1.098
426.014,1.076
426.044,1.095
426.074,1.086
426.104,1.072
426.134,1.030
426.164,1.027
426.194,1.001
426.224,1.013
426.254,1.046
426.284,1.043
426.314,1.059
426.344,1.092
426.374,1.094
426.404,1.085
426.434,1.091
426.464,1.083
426.494,1.087
426.524,1.077
426.554,1.056
426.584,1.039
426.614,1.073
426.644,1.104
426.674,1.104
426.704,1.082
426.734,1.073
426.764,1.069
426.794,1.081
426.824,1.074
426.854,1.080
426.884,1.073
426.914,1.070
426.944,1.076
426.974,1.071
427.004,1.076
427.034,1.068
427.064,1.074
427.094,1.076
427.124,1.074
427.154,1.071
427.184,1.081
427.214,1.088
427.244,1.093
427.274,1.091
427.304,1.088
427.334,1.081
427.364,1.056
427.394,1.052
427.424,1.067
427.454,1.090
427.484,1.099
427.514,1.088
427.544,1.072
427.574,1.061
427.604,1.062
427.634,1.090
427.664,1.084
427.694,1.081
427.724,1.054
427.754,1.046
427.784,1.058
427.814,1.073
427.844,1.077
427.874,1.082
427.904,1.106
427.934,1.108
427.964,1.104
427.994,1.080
428.024,1.074
428.054,1.049
428.084,1.049
428.114,1.057
428.144,1.065
428.174,1.075
428.204,1.082
428.234,1.094
428.264,1.092
428.294,1.079
428.324,1.076
428.354,1.067
428.384,1.057
428.414,1.060
428.444,1.071
428.474,1.075
428.504,1.072
428.534,1.076
428.564,1.073
428.594,1.076
428.624,1.076
428.654,1.075
428.684,1.075
428.714,1.071
428.744,1.071
428.774,1.069
428.804,1.076
428.834,1.075
428.864,1.079
428.894,1.075
428.924,1.055
428.954,1.053
428.984,1.102
429.014,1.136
429.044,1.131
429.074,1.082
429.104,1.030
429.134,0.988
429.164,1.023
429.194,1.088
429.224,1.124
429.254,1.122
429.284,1.099
429.314,1.064
429.344,1.094
429.374,1.076
429.404,1.043
429.434,1.038
429.464,1.045
429.494,1.065
429.524,1.065
429.554,1.077
429.584,1.086
429.614,1.065
429.644,1.071
429.674,1.079
429.704,1.076
429.734,1.068
429.764,1.063
429.794,1.054
429.824,1.054
429.854,1.059
429.884,1.083
429.914,1.090
429.944,1.088
429.974,1.107
430.004,1.094
430.034,1.062
430.064,1.052
430.094,1.062
430.124,1.066
430.154,1.087
430.184,1.099
430.214,1.090
430.244,1.076
430.274,1.065
430.304,1.064
430.334,1.070
430.364,1.085
430.394,1.090
430.424,1.096
430.454,1.085
430.484,1.090
430.514,1.065
430.544,1.066
430.574,1.065
430.604,1.076
430.634,1.084
430.664,1.066
430.694,1.066
430.724,1.062
430.754,1.059
430.784,1.075
430.814,1.082
430.844,1.076
430.874,1.076
430.904,1.071
430.934,1.056
430.964,1.053
430.994,1.066
431.024,1.077
431.054,1.099
431.084,1.110
431.114,1.104
431.144,1.083
431.174,1.092
431.204,1.094
431.234,1.090
431.264,1.076
431.294,1.062
431.324,1.062
431.354,1.064
431.384,1.064
431.414,1.079
431.444,1.071
431.474,1.065
431.504,1.063
431.534,1.062
431.564,1.063
431.594,1.078
431.624,1.072
431.654,1.069
431.684,1.075
431.714,1.085
431.744,1.083
431.774,1.076
431.804,1.078
431.834,1.075
431.864,1.074
431.894,1.075
431.924,1.082
431.954,1.080
431.984,1.072
432.014,1.074
432.044,1.075
432.074,1.072
432.104,1.075
432.134,1.079
432.164,1.075
432.194,1.078
432.224,1.076
432.254,1.077
432.284,1.071
432.314,1.076
432.344,1.077
432.374,1.078
432.404,1.080
432.434,1.077
432.464,1.072
432.494,1.076
432.524,1.077
432.554,1.080
432.584,1.072
432.614,1.070
432.644,1.070
432.674,1.081
432.704,1.082
432.734,1.079
432.764,1.075
432.794,1.075
432.824,1.063
432.854,1.070
432.884,1.078
432.914,1.069
432.944,1.071
432.974,1.075
433.004,1.079
433.034,1.090
433.064,1.081
433.094,1.071
433.124,1.063
433.154,1.065
433.184,1.078
433.214,1.080
433.244,1.076
433.274,1.075
433.304,1.070
433.334,1.076
433.364,1.073
433.394,1.075
433.424,1.075
433.454,1.074
433.484,1.085
433.514,1.104
433.544,1.078
433.574,1.040
433.604,1.048
433.634,1.059
433.664,1.085
433.694,1.095
433.724,1.093
433.754,1.088
433.784,1.085
433.814,1.071
433.844,1.067
433.874,1.051
433.904,1.057
433.934,1.071
433.964,1.092
433.994,1.093
434.024,1.083
434.054,1.068
434.084,1.081
434.114,1.066
434.144,1.060
434.174,1.063
434.204,1.062
434.234,1.078
434.264,1.085
434.294,1.086
434.324,1.074
434.354,1.067
434.384,1.070
434.414,1.079
434.444,1.090
434.474,1.086
434.504,1.076
434.534,1.059
434.564,1.040
434.594,1.061
434.624,1.094
434.654,1.131
434.684,1.138
434.714,1.111
434.744,1.092
434.774,1.070
434.804,1.062
434.834,1.066
434.864,1.066
434.894,1.062
434.924,1.062
434.954,1.061
434.984,1.060
435.014,1.066
435.044,1.074
435.074,1.071
435.104,1.055
435.134,1.052
435.164,1.024
435.194,1.015
435.224,1.008
435.254,1.024
435.284,1.063
435.314,1.087
435.344,1.093
435.374,1.084
435.404,1.081
435.434,1.069
435.464,1.060
435.494,1.046
435.524,1.045
435.554,1.056
435.584,1.061
435.614,1.067
435.644,1.063
435.674,1.062
435.704,1.051
435.734,1.057
435.764,1.061
435.794,1.068
435.824,1.076
435.854,1.083
435.884,1.086
435.914,1.090
435.944,1.083
435.974,1.089
436.004,1.083
436.034,1.071
436.064,1.065
436.094,1.075
436.124,1.086
436.154,1.094
436.184,1.100
436.214,1.096
436.244,1.093
436.274,1.080
436.304,1.054
436.334,1.038
436.364,1.037
436.394,1.047
436.424,1.062
436.454,1.066
436.484,1.048
436.514,1.042
436.544,1.047
436.574,1.047
436.604,1.071
436.634,1.065
436.664,1.051
436.694,1.039
436.724,1.054
436.754,1.078
436.784,1.104
436.814,1.118
436.844,1.107
436.874,1.080
436.904,1.070
436.934,1.070
436.964,1.078
436.994,1.091
437.024,1.124
437.054,1.113
437.084,1.049
437.114,1.030
437.144,1.048
437.174,1.061
437.204,1.063
437.234,1.060
437.264,1.070
437.294,1.075
437.324,1.080
437.354,1.079
437.384,1.076
437.414,1.081
437.444,1.078
437.474,1.075
437.504,1.075
437.534,1.074
437.564,1.070
437.594,1.076
437.624,1.080
437.654,1.074
437.684,1.075
437.714,1.074
437.744,1.077
437.774,1.069
437.804,1.068
437.834,1.073
437.864,1.077
437.894,1.077
437.924,1.073
437.954,1.072
437.984,1.073
438.014,1.079
438.044,1.074
438.074,1.068
438.104,1.074
438.134,1.072
438.164,1.071
438.194,1.077
438.224,1.072
438.254,1.073
438.284,1.076
438.314,1.072
438.344,1.075
438.374,1.071
438.404,1.076
438.434,1.077
438.464,1.079
438.494,1.078
438.524,1.073
438.554,1.073
438.584,1.072
438.614,1.074
438.644,1.074
438.674,1.074
438.704,1.070
438.734,1.071
438.764,1.076
438.794,1.077
438.824,1.077
438.854,1.074
438.884,1.076
438.914,1.071
438.944,1.077
438.974,1.073
439.004,1.072
439.034,1.075
439.064,1.073
439.094,1.083
439.124,1.081
439.154,1.076
439.184,1.071
439.214,1.070
439.244,1.071
439.274,1.071
439.304,1.074
439.334,1.073
439.364,1.078
439.394,1.074
439.424,1.071
439.454,1.075
439.484,1.075
439.514,1.075
439.544,1.074
439.574,1.077
439.604,1.073
439.634,1.075
439.664,1.070
439.694,1.074
439.724,1.070
439.754,1.073
439.784,1.075
439.814,1.072
439.844,1.072
439.874,1.075
439.904,1.075
439.934,1.075
439.964,1.075
439.994,1.079
440.024,1.076
440.054,1.070
440.084,1.070
440.114,1.075
440.144,1.079
440.174,1.074
440.204,1.070
440.234,1.076
440.264,1.076
440.294,1.079
440.324,1.077
440.354,1.071
440.384,1.072
440.414,1.078
440.444,1.074
440.474,1.076
440.504,1.075
440.534,1.075
440.564,1.077
440.594,1.075
440.624,1.074
440.654,1.075
440.684,1.077
440.714,1.071
440.744,1.074
440.774,1.076
440.804,1.074
440.834,1.074
440.864,1.076
440.894,1.074
440.924,1.074
440.954,1.077
440.984,1.072
441.014,1.071
441.044,1.075
441.074,1.075
441.104,1.076
441.134,1.072
441.164,1.074
441.194,1.075
441.224,1.073
441.254,1.073
441.284,1.078
441.314,1.074
441.344,1.075
441.374,1.073
441.404,1.074
441.434,1.075
441.464,1.073
441.494,1.077
441.524,1.074
441.554,1.072
441.584,1.073
441.614,1.076
441.644,1.077
441.674,1.076
441.704,1.074
441.734,1.073
441.764,1.072
441.794,1.072
441.824,1.076
441.854,1.079
441.884,1.086
441.914,1.062
441.944,1.070
441.974,1.075
442.004,1.076
442.034,1.069
442.064,1.074
442.094,1.077
442.124,1.072
442.154,1.080
442.184,1.077
442.214,1.071
442.244,1.076
442.274,1.076
442.304,1.077
442.334,1.076
442.364,1.076
442.394,1.076
442.424,1.071
442.454,1.073
442.484,1.070
442.514,1.078
442.544,1.077
442.574,1.076
442.604,1.072
442.634,1.071
442.664,1.076
442.694,1.077
442.724,1.077
442.754,1.080
442.784,1.065
442.814,1.067
442.844,1.077
442.874,1.077
442.904,1.074
442.934,1.074
442.964,1.080
442.994,1.062
443.024,1.075
443.054,1.081
443.084,1.077
443.114,1.060
443.144,1.078
443.174,1.085
443.204,1.065
443.234,1.077
443.264,1.078
443.294,1.071
443.324,1.069
443.354,1.077
443.384,1.074
443.414,1.074
443.444,1.073
443.474,1.076
443.504,1.073
443.534,1.074
443.564,1.075
443.594,1.075
443.624,1.072
443.654,1.073
443.684,1.076
443.714,1.070
443.744,1.071
443.774,1.075
443.804,1.076
443.834,1.066
443.864,1.074
443.894,1.080
443.924,1.080
443.954,1.073
443.984,1.073
444.014,1.078
444.044,1.075
444.074,1.073
444.104,1.075
444.134,1.073
444.164,1.075
444.194,1.072
444.224,1.075
444.254,1.074
444.284,1.076
444.314,1.075
444.344,1.075
444.374,1.077
444.404,1.074
444.434,1.075
444.464,1.078
444.494,1.073
444.524,1.080
444.554,1.072
444.584,1.074
444.614,1.077
444.644,1.079
444.674,1.078
444.704,1.082
444.734,1.080
444.764,1.075
444.794,1.068
444.824,1.075
444.854,1.073
444.884,1.072
444.914,1.073
444.944,1.072
444.974,1.072
445.004,1.071
445.034,1.074
445.064,1.075
445.094,1.076
445.124,1.073
445.154,1.073
445.184,1.078
445.214,1.077
445.244,1.072
445.274,1.072
445.304,1.077
445.334,1.073
445.364,1.078
445.394,1.073
445.424,1.073
445.454,1.074
445.484,1.077
445.514,1.076
445.544,1.077
445.574,1.077
445.604,1.071
445.634,1.072
445.664,1.076
445.694,1.076
445.724,1.074
445.754,1.072
445.784,1.072
445.814,1.079
445.844,1.077
445.874,1.074
445.904,1.077
445.934,1.074
445.964,1.078
445.994,1.076
446.024,1.072
446.054,1.075
446.084,1.077
446.114,1.076
446.144,1.072
446.174,1.076
446.204,1.078
446.234,1.074
446.264,1.073
446.294,1.074
446.324,1.074
446.354,1.076
446.384,1.071
446.414,1.074
446.444,1.076
446.474,1.075
446.504,1.073
446.534,1.075
446.564,1.071
446.594,1.076
446.624,1.071
446.654,1.071
446.684,1.075
446.714,1.074
446.744,1.078
446.774,1.072
446.804,1.070
446.834,1.071
446.864,1.075
446.894,1.079
446.924,1.072
446.954,1.072
446.984,1.073
447.014,1.077
447.044,1.077
447.074,1.076
447.104,1.074
447.134,1.077
447.164,1.079
447.194,1.079
447.224,1.071
447.254,1.072
447.284,1.072
447.314,1.076
447.344,1.075
447.374,1.072
447.404,1.076
447.434,1.078
447.464,1.074
447.494,1.076
447.524,1.073
447.554,1.078
447.584,1.079
447.614,1.078
447.644,1.077
447.674,1.073
447.704,1.073
447.734,1.076
447.764,1.077
447.794,1.078
447.824,1.078
447.854,1.074
447.884,1.070
447.914,1.077
447.944,1.079
447.974,1.076
448.004,1.072
448.034,1.081
448.064,1.079
448.094,1.071
448.124,1.073
448.154,1.076
448.184,1.075
448.214,1.073
448.244,1.074
448.274,1.076
448.304,1.074
448.334,1.079
448.364,1.079
448.394,1.075
448.424,1.072
448.454,1.075
448.484,1.076
448.514,1.073
448.544,1.081
448.574,1.074
448.604,1.071
448.634,1.074
448.664,1.075
448.694,1.077
448.724,1.077
448.754,1.078
448.784,1.072
448.814,1.076
448.844,1.078
448.874,1.075
448.904,1.070
448.934,1.074
448.964,1.072
448.994,1.076
449.024,1.076
449.054,1.078
449.084,1.075
449.114,1.077
449.144,1.074
449.174,1.070
449.204,1.073
449.234,1.077
449.264,1.078
449.294,1.075
449.324,1.075
449.354,1.075
449.384,1.069
449.414,1.076
449.444,1.077
449.474,1.074
449.504,1.072
449.534,1.076
449.564,1.079
449.594,1.078
449.624,1.080
449.654,1.076
449.684,1.071
449.714,1.072
449.744,1.075
449.774,1.071
449.804,1.075
449.834,1.076
449.864,1.068
