df_hash,22ZHK4.VLRYU9
175.017,163
175.042,160
175.067,159
175.092,160
175.117,160
175.142,158
175.167,153
175.192,145
175.217,132
175.242,115
175.267,95
175.292,76
175.317,58
175.342,41
175.367,22
175.392,0
175.417,-24
175.442,-43
175.467,-48
175.492,-38
175.517,-18
175.542,3
175.567,19
175.592,32
175.617,46
175.642,65
175.667,87
175.692,104
175.717,113
175.742,116
175.767,118
175.792,122
175.817,127
175.842,133
175.867,137
175.892,141
175.917,143
175.942,143
175.967,138
175.992,130
176.017,118
176.042,107
176.067,96
176.092,88
176.117,82
176.142,77
176.167,67
176.192,50
176.217,27
176.242,9
176.267,4
176.292,13
176.317,28
176.342,38
176.367,43
176.392,49
176.417,62
176.442,81
176.467,100
176.492,113
176.517,117
176.542,120
176.567,125
176.592,131
176.617,134
176.642,135
176.667,136
176.692,138
176.717,142
176.742,144
176.767,141
176.792,135
176.817,129
176.842,123
176.867,117
176.892,110
176.917,101
176.942,93
176.967,86
176.992,78
177.017,66
177.042,50
177.067,38
177.092,37
177.117,49
177.142,70
177.167,91
177.192,107
177.217,117
177.242,123
177.267,131
177.292,139
177.317,143
177.342,139
177.367,126
177.392,108
177.417,89
177.442,74
177.467,63
177.492,56
177.517,51
177.542,48
177.567,45
177.592,43
177.617,43
177.642,43
177.667,43
177.692,43
177.717,41
177.742,39
177.767,36
177.792,30
177.817,20
177.842,8
177.867,0
177.892,0
177.917,9
177.942,29
177.967,51
177.992,72
178.017,92
178.042,112
178.067,131
178.092,147
178.117,157
178.142,162
178.167,164
178.192,165
178.217,166
178.242,169
178.267,171
178.292,174
178.317,175
178.342,170
178.367,160
178.392,146
178.417,132
178.442,119
178.467,107
178.492,96
178.517,86
178.542,76
178.567,65
178.592,54
178.617,45
178.642,42
178.667,49
178.692,63
178.717,80
178.742,98
178.767,114
178.792,130
178.817,141
178.842,145
178.867,138
178.892,126
178.917,116
178.942,111
178.967,108
178.992,100
179.017,86
179.042,70
179.067,59
179.092,54
179.117,50
179.142,44
179.167,36
179.192,29
179.217,24
179.242,16
179.267,4
179.292,-11
179.317,-24
179.342,-26
179.367,-16
179.392,3
179.417,25
179.442,45
179.467,61
179.492,75
179.517,88
179.542,100
179.567,109
179.592,114
179.617,116
179.642,117
179.667,120
179.692,126
179.717,130
179.742,129
179.767,124
179.792,118
179.817,116
179.842,117
179.867,118
179.892,114
179.917,107
179.942,97
179.967,85
179.992,71
180.017,56
180.042,43
180.067,39
180.092,47
180.117,64
180.142,83
180.167,100
180.192,114
180.217,126
180.242,139
180.267,153
180.292,162
180.317,165
180.342,162
180.367,158
180.392,155
180.417,154
180.442,153
180.467,151
180.492,147
180.517,143
180.542,139
180.567,132
180.592,120
180.617,104
180.642,86
180.667,69
180.692,52
180.717,30
180.742,5
180.767,-15
180.792,-22
180.817,-11
180.842,10
180.867,32
180.892,47
180.917,56
180.942,66
180.967,79
180.992,94
181.017,104
181.042,107
181.067,107
181.092,109
181.117,114
181.142,121
181.167,125
181.192,124
181.217,120
181.242,115
181.267,112
181.292,108
181.317,104
181.342,100
181.367,95
181.392,89
181.417,80
181.442,66
181.467,50
181.492,36
181.517,32
181.542,38
181.567,53
181.592,72
181.617,87
181.642,99
181.667,108
181.692,118
181.717,128
181.742,137
181.767,142
181.792,141
181.817,137
181.842,134
181.867,134
181.892,134
181.917,131
181.942,123
181.967,113
181.992,103
182.017,94
182.042,85
182.067,73
182.092,59
182.117,47
182.142,37
182.167,25
182.192,7
182.217,-14
182.242,-32
182.267,-36
182.292,-24
182.317,-4
182.342,14
182.367,28
182.392,38
182.417,52
182.442,69
182.467,87
182.492,100
182.517,109
182.542,117
182.567,127
182.592,139
182.617,149
182.642,155
182.667,157
182.692,154
182.717,150
182.742,143
182.767,134
182.792,123
182.817,111
182.842,98
182.867,87
182.892,76
182.917,65
182.942,54
182.967,44
182.992,40
183.017,47
183.042,63
183.067,83
183.092,101
183.117,114
183.142,123
183.167,131
183.192,141
183.217,148
183.242,152
183.267,150
183.292,143
183.317,133
183.342,119
183.367,104
183.392,89
183.417,76
183.442,67
183.467,60
183.492,53
183.517,48
183.542,44
183.567,42
183.592,39
183.617,34
183.642,26
183.667,20
183.692,19
183.717,24
183.742,34
183.767,46
183.792,60
183.817,75
183.842,93
183.867,110
183.892,124
183.917,131
183.942,133
183.967,133
183.992,136
184.017,143
184.042,151
184.067,159
184.092,164
184.117,168
184.142,170
184.167,171
184.192,171
184.217,172
184.242,173
184.267,174
184.292,171
184.317,163
184.342,148
184.367,129
184.392,106
184.417,84
184.442,62
184.467,45
184.492,32
184.517,25
184.542,24
184.567,28
184.592,35
184.617,42
184.642,45
184.667,45
184.692,45
184.717,49
184.742,56
184.767,61
184.792,61
184.817,54
184.842,46
184.867,39
184.892,36
184.917,32
184.942,28
184.967,24
184.992,22
185.017,18
185.042,12
185.067,5
185.092,1
185.117,8
185.142,26
185.167,50
185.192,73
185.217,91
185.242,107
185.267,124
185.292,143
185.317,160
185.342,172
185.367,178
185.392,181
185.417,182
185.442,180
185.467,175
185.492,166
185.517,156
185.542,147
185.567,139
185.592,128
185.617,112
185.642,92
185.667,73
185.692,59
185.717,49
185.742,43
185.767,36
185.792,26
185.817,13
185.842,0
185.867,-11
185.892,-16
185.917,-10
185.942,4
185.967,22
185.992,41
186.017,60
186.042,83
186.067,110
186.092,138
186.117,159
186.142,173
186.167,181
186.192,189
186.217,194
186.242,193
186.267,184
186.292,174
186.317,173
186.342,185
186.367,198
186.392,197
186.417,171
186.442,125
186.467,75
186.492,34
186.517,6
186.542,-11
186.567,-26
186.592,-36
186.617,-37
186.642,-26
186.667,-2
186.692,29
186.717,61
186.742,84
186.767,96
186.792,97
186.817,94
186.842,94
186.867,97
186.892,103
186.917,105
186.942,101
186.967,91
186.992,76
187.017,66
187.042,68
187.067,90
187.092,128
187.117,167
187.142,190
187.167,188
187.192,165
187.217,133
187.242,104
187.267,83
187.292,70
187.317,63
187.342,60
187.367,62
187.392,64
187.417,67
187.442,72
187.467,83
187.492,99
187.517,115
187.542,122
187.567,118
187.592,109
187.617,102
187.642,101
187.667,103
187.692,104
187.717,101
187.742,97
187.767,95
187.792,93
187.817,86
187.842,73
187.867,58
187.892,50
187.917,57
187.942,72
187.967,86
187.992,93
188.017,97
188.042,102
188.067,112
188.092,118
188.117,113
188.142,98
188.167,82
188.192,75
188.217,82
188.242,94
188.267,104
188.292,106
188.317,103
188.342,98
188.367,92
188.392,83
188.417,69
188.442,54
188.467,40
188.492,30
188.517,26
188.542,27
188.567,33
188.592,44
188.617,60
188.642,79
188.667,99
188.692,115
188.717,124
188.742,123
188.767,119
188.792,113
188.817,110
188.842,106
188.867,99
188.892,85
188.917,65
188.942,44
188.967,29
188.992,24
189.017,30
189.042,41
189.067,49
189.092,45
189.117,31
189.142,17
189.167,16
189.192,32
189.217,60
189.242,86
189.267,102
189.292,110
189.317,120
189.342,137
189.367,156
189.392,169
189.417,169
189.442,162
189.467,157
189.492,162
189.517,173
189.542,181
189.567,180
189.592,171
189.617,160
189.642,150
189.667,140
189.692,128
189.717,111
189.742,91
189.767,74
189.792,60
189.817,47
189.842,30
189.867,8
189.892,-13
189.917,-30
189.942,-33
189.967,-20
189.992,5
190.017,34
190.042,57
190.067,70
190.092,79
190.117,94
190.142,117
190.167,144
190.192,161
190.217,166
190.242,164
190.267,164
190.292,170
190.317,173
190.342,164
190.367,142
190.392,115
190.417,95
190.442,86
190.467,82
190.492,76
190.517,67
190.542,57
190.567,49
190.592,43
190.617,38
190.642,30
190.667,19
190.692,3
190.717,-12
190.742,-20
190.767,-14
190.792,5
190.817,33
190.842,57
190.867,72
190.892,84
190.917,98
190.942,115
190.967,130
190.992,138
191.017,140
191.042,142
191.067,147
191.092,153
191.117,155
191.142,152
191.167,148
191.192,145
191.217,142
191.242,135
191.267,123
191.292,111
191.317,105
191.342,104
191.367,103
191.392,99
191.417,95
191.442,94
191.467,93
191.492,87
191.517,73
191.542,56
191.567,50
191.592,62
191.617,84
191.642,103
191.667,109
191.692,104
191.717,100
191.742,104
191.767,117
191.792,130
191.817,136
191.842,132
191.867,123
191.892,111
191.917,99
191.942,87
191.967,78
191.992,74
192.017,75
192.042,75
192.067,70
192.092,60
192.117,48
192.142,40
192.167,39
192.192,41
192.217,42
192.242,41
192.267,39
192.292,34
192.317,26
192.342,12
192.367,0
192.392,-4
192.417,6
192.442,31
192.467,57
192.492,76
192.517,86
192.542,93
192.567,102
192.592,114
192.617,123
192.642,126
192.667,125
192.692,125
192.717,128
192.742,133
192.767,137
192.792,140
192.817,141
192.842,141
192.867,138
192.892,132
192.917,125
192.942,119
192.967,115
192.992,108
193.017,98
193.042,85
193.067,75
193.092,67
193.117,57
193.142,44
193.167,31
193.192,27
193.217,37
193.242,57
193.267,77
193.292,90
193.317,99
193.342,108
193.367,119
193.392,130
193.417,134
193.442,133
193.467,130
193.492,129
193.517,129
193.542,128
193.567,127
193.592,125
193.617,122
193.642,116
193.667,109
193.692,101
193.717,95
193.742,88
193.767,80
193.792,69
193.817,58
193.842,49
193.867,40
193.892,27
193.917,8
193.942,-6
193.967,-7
193.992,9
194.017,36
194.042,60
194.067,76
194.092,87
194.117,102
194.142,122
194.167,139
194.192,148
194.217,148
194.242,144
194.267,143
194.292,144
194.317,144
194.342,142
194.367,140
194.392,137
194.417,134
194.442,127
194.467,119
194.492,110
194.517,100
194.542,88
194.567,75
194.592,60
194.617,47
194.642,33
194.667,18
194.692,2
194.717,-5
194.742,0
194.767,20
194.792,48
194.817,71
194.842,88
194.867,101
194.892,113
194.917,126
194.942,133
194.967,133
194.992,129
195.017,126
195.042,128
195.067,132
195.092,133
195.117,129
195.142,124
195.167,119
195.192,115
195.217,110
195.242,102
195.267,91
195.292,79
195.317,70
195.342,60
195.367,48
195.392,31
195.417,12
195.442,-1
195.467,-2
195.492,12
195.517,36
195.542,63
195.567,84
195.592,99
195.617,112
195.642,125
195.667,134
195.692,138
195.717,135
195.742,130
195.767,129
195.792,131
195.817,136
195.842,139
195.867,138
195.892,133
195.917,126
195.942,120
195.967,112
195.992,103
196.017,92
196.042,80
196.067,69
196.092,58
196.117,46
196.142,30
196.167,14
196.192,7
196.217,14
196.242,35
196.267,61
196.292,82
196.317,95
196.342,101
196.367,108
196.392,116
196.417,122
196.442,123
196.467,120
196.492,117
196.517,119
196.542,123
196.567,123
196.592,117
196.617,109
196.642,101
196.667,98
196.692,94
196.717,86
196.742,73
196.767,60
196.792,48
196.817,37
196.842,22
196.867,2
196.892,-15
196.917,-23
196.942,-14
196.967,6
196.992,32
197.017,55
197.042,72
197.067,87
197.092,102
197.117,116
197.142,127
197.167,132
197.192,133
197.217,133
197.242,138
197.267,145
197.292,153
197.317,158
197.342,161
197.367,164
197.392,165
197.417,161
197.442,148
197.467,130
197.492,113
197.517,105
197.542,101
197.567,94
197.592,80
197.617,68
197.642,69
197.667,90
197.692,124
197.717,156
197.742,179
197.767,196
197.792,214
197.817,239
197.842,264
197.867,283
197.892,297
197.917,312
197.942,326
197.967,325
197.992,290
198.017,213
198.042,110
198.067,7
198.092,-76
198.117,-140
198.142,-195
198.167,-251
198.192,-302
198.217,-337
198.242,-349
198.267,-346
198.292,-336
198.317,-325
198.342,-309
198.367,-278
198.392,-232
198.417,-175
198.442,-111
198.467,-38
198.492,48
198.517,149
198.542,246
198.567,321
198.592,367
198.617,394
198.642,422
198.667,458
198.692,493
198.717,509
198.742,496
198.767,460
198.792,410
198.817,351
198.842,285
198.867,217
198.892,160
198.917,117
198.942,82
198.967,38
198.992,-17
199.017,-70
199.042,-91
199.067,-69
199.092,-13
199.117,45
199.142,84
199.167,100
199.192,101
199.217,94
199.242,80
199.267,57
199.292,33
199.317,17
199.342,11
199.367,12
199.392,12
199.417,9
199.442,6
199.467,7
199.492,10
199.517,16
199.542,24
199.567,35
199.592,49
199.617,58
199.642,58
199.667,51
199.692,43
199.717,46
199.742,62
199.767,89
199.792,120
199.817,146
199.842,164
199.867,173
199.892,174
199.917,171
199.942,168
199.967,165
199.992,160
200.017,151
200.042,142
200.067,137
200.092,139
200.117,147
200.142,152
200.167,151
200.192,139
200.217,121
200.242,102
200.267,88
200.292,79
200.317,72
200.342,60
200.367,41
200.392,21
200.417,11
200.442,16
200.467,32
200.492,48
200.517,55
200.542,57
200.567,63
200.592,77
200.617,93
200.642,99
200.667,91
200.692,79
200.717,73
200.742,79
200.767,90
200.792,98
200.817,99
200.842,98
200.867,99
200.892,98
200.917,92
200.942,80
200.967,69
200.992,64
201.017,60
201.042,51
201.067,33
201.092,15
201.117,13
201.142,31
201.167,61
201.192,88
201.217,105
201.242,114
201.267,125
201.292,138
201.317,148
201.342,150
201.367,144
201.392,137
201.417,135
201.442,139
201.467,143
201.492,144
201.517,141
201.542,138
201.567,136
201.592,134
201.617,129
201.642,122
201.667,116
201.692,111
201.717,106
201.742,97
201.767,85
201.792,75
201.817,71
201.842,74
201.867,83
201.892,91
201.917,95
201.942,94
201.967,91
201.992,85
202.017,76
202.042,66
202.067,55
202.092,46
202.117,41
202.142,38
202.167,36
202.192,34
202.217,32
202.242,31
202.267,32
202.292,36
202.317,39
202.342,42
202.367,45
202.392,48
202.417,50
202.442,50
202.467,48
202.492,48
202.517,54
202.542,68
202.567,86
202.592,103
202.617,117
202.642,128
202.667,140
202.692,152
202.717,159
202.742,159
202.767,156
202.792,154
202.817,155
202.842,157
202.867,155
202.892,151
202.917,147
202.942,144
202.967,139
202.992,130
203.017,117
203.042,104
203.067,91
203.092,76
203.117,58
203.142,41
203.167,36
203.192,47
203.217,71
203.242,95
203.267,111
203.292,118
203.317,123
203.342,124
203.367,120
203.392,106
203.417,88
203.442,75
203.467,74
203.492,81
203.517,90
203.542,95
203.567,97
203.592,96
203.617,91
203.642,80
203.667,63
203.692,46
203.717,35
203.742,26
203.767,15
203.792,1
203.817,-9
203.842,-7
203.867,8
203.892,33
203.917,55
203.942,70
203.967,83
203.992,97
204.017,113
204.042,125
204.067,126
204.092,118
204.117,108
204.142,105
204.167,109
204.192,117
204.217,122
204.242,121
204.267,114
204.292,104
204.317,91
204.342,76
204.367,60
204.392,47
204.417,45
204.442,55
204.467,68
204.492,73
204.517,63
204.542,44
204.567,31
204.592,34
204.617,52
204.642,73
204.667,86
204.692,91
204.717,96
204.742,107
204.767,124
204.792,140
204.817,149
204.842,154
204.867,158
204.892,166
204.917,174
204.942,180
204.967,181
204.992,179
205.017,173
205.042,165
205.067,155
205.092,146
205.117,137
205.142,128
205.167,117
205.192,104
205.217,93
205.242,82
205.267,71
205.292,51
205.317,22
205.342,-9
205.367,-30
205.392,-28
205.417,-5
205.442,28
205.467,62
205.492,91
205.517,120
205.542,151
205.567,182
205.592,205
205.617,214
205.642,212
205.667,202
205.692,187
205.717,164
205.742,128
205.767,81
205.792,34
205.817,-3
205.842,-25
205.867,-35
205.892,-38
205.917,-35
205.942,-27
205.967,-13
205.992,4
206.017,20
206.042,30
206.067,34
206.092,35
206.117,35
206.142,31
206.167,23
206.192,15
206.217,13
206.242,22
206.267,41
206.292,63
206.317,81
206.342,95
206.367,108
206.392,123
206.417,140
206.442,156
206.467,166
206.492,169
206.517,170
206.542,173
206.567,179
206.592,185
206.617,187
206.642,186
206.667,180
206.692,174
206.717,166
206.742,158
206.767,148
206.792,138
206.817,126
206.842,113
206.867,97
206.892,81
206.917,66
206.942,51
206.967,35
206.992,19
207.017,7
207.042,4
207.067,12
207.092,26
207.117,39
207.142,47
207.167,52
207.192,60
207.217,74
207.242,90
207.267,102
207.292,106
207.317,103
207.342,98
207.367,96
207.392,96
207.417,98
207.442,102
207.467,109
207.492,117
207.517,123
207.542,123
207.567,116
207.592,104
207.617,89
207.642,79
207.667,74
207.692,73
207.717,69
207.742,60
207.767,47
207.792,36
207.817,30
207.842,28
207.867,25
207.892,20
207.917,18
207.942,24
207.967,44
207.992,72
208.017,103
208.042,130
208.067,151
208.092,165
208.117,169
208.142,164
208.167,151
208.192,136
208.217,125
208.242,122
208.267,126
208.292,135
208.317,142
208.342,143
208.367,136
208.392,126
208.417,118
208.442,114
208.467,115
208.492,116
208.517,114
208.542,110
208.567,101
208.592,86
208.617,66
208.642,43
208.667,24
208.692,13
208.717,11
208.742,18
208.767,32
208.792,50
208.817,68
208.842,81
208.867,90
208.892,97
208.917,105
208.942,112
208.967,109
208.992,94
209.017,73
209.042,62
209.067,69
209.092,87
209.117,101
209.142,105
209.167,102
209.192,102
209.217,107
209.242,108
209.267,102
209.292,92
209.317,84
209.342,80
209.367,74
209.392,63
209.417,52
209.442,49
209.467,56
209.492,67
209.517,72
209.542,75
209.567,85
209.592,108
209.617,136
209.642,155
209.667,157
209.692,149
209.717,140
209.742,135
209.767,132
209.792,130
209.817,130
209.842,133
209.867,132
209.892,121
209.917,102
209.942,83
209.967,72
209.992,68
210.017,60
210.042,42
210.067,19
210.092,1
210.117,-7
210.142,-7
210.167,-4
210.192,5
210.217,27
210.242,58
210.267,90
210.292,110
210.317,115
210.342,110
210.367,104
210.392,101
210.417,99
210.442,99
210.467,101
210.492,109
210.517,118
210.542,120
210.567,111
210.592,95
210.617,77
210.642,67
210.667,67
210.692,75
210.717,85
210.742,86
210.767,73
210.792,47
210.817,19
210.842,6
210.867,16
210.892,45
210.917,81
210.942,113
210.967,140
210.992,161
211.017,175
211.042,177
211.067,163
211.092,142
211.117,125
211.142,123
211.167,136
211.192,155
211.217,170
211.242,176
211.267,173
211.292,166
211.317,156
211.342,143
211.367,125
211.392,102
211.417,74
211.442,43
211.467,15
211.492,-5
211.517,-16
211.542,-17
211.567,-11
211.592,-3
211.617,6
211.642,18
211.667,36
211.692,63
211.717,95
211.742,123
211.767,139
211.792,141
211.817,135
211.842,129
211.867,129
211.892,132
211.917,135
211.942,137
211.967,140
211.992,143
212.017,141
212.042,128
212.067,105
212.092,80
212.117,61
212.142,51
212.167,42
212.192,31
212.217,21
212.242,18
212.267,28
212.292,47
212.317,68
212.342,87
212.367,106
212.392,124
212.417,139
212.442,145
212.467,142
212.492,134
212.517,126
212.542,121
212.567,116
212.592,109
212.617,100
212.642,89
212.667,79
212.692,69
212.717,60
212.742,56
212.767,55
212.792,53
212.817,44
212.842,25
212.867,4
212.892,-6
212.917,-1
212.942,18
212.967,44
212.992,66
213.017,81
213.042,92
213.067,102
213.092,115
213.117,127
213.142,136
213.167,140
213.192,140
213.217,138
213.242,137
213.267,136
213.292,134
213.317,131
213.342,127
213.367,121
213.392,114
213.417,106
213.442,94
213.467,81
213.492,69
213.517,60
213.542,51
213.567,39
213.592,24
213.617,8
213.642,1
213.667,7
213.692,24
213.717,47
213.742,66
213.767,79
213.792,90
213.817,104
213.842,121
213.867,138
213.892,148
213.917,151
213.942,149
213.967,148
213.992,149
214.017,153
214.042,156
214.067,160
214.092,164
214.117,165
214.142,161
214.167,151
214.192,137
214.217,124
214.242,113
214.267,103
214.292,94
214.317,85
214.342,77
214.367,68
214.392,54
214.417,35
214.442,16
214.467,7
214.492,14
214.517,32
214.542,51
214.567,63
214.592,64
214.617,62
214.642,60
214.667,61
214.692,62
214.717,63
214.742,65
214.767,69
214.792,76
214.817,83
214.842,88
214.867,90
214.892,90
214.917,89
214.942,88
214.967,86
214.992,83
215.017,80
215.042,78
215.067,79
215.092,80
215.117,80
215.142,75
215.167,67
215.192,58
215.217,50
215.242,42
215.267,31
215.292,19
