df_hash,22ZHK4.A7NV4E
175.282,1.003
175.312,1.001
175.342,1.004
175.372,1.007
175.402,1.004
175.432,1.005
175.462,1.007
175.492,1.007
175.522,1.009
175.552,0.997
175.582,1.011
175.612,1.009
175.642,1.001
175.672,1.000
175.702,1.004
175.732,1.008
175.762,1.010
175.792,1.001
175.822,1.005
175.852,1.008
175.882,1.000
175.912,1.002
175.942,1.007
175.972,1.003
176.002,1.003
176.032,1.005
176.062,1.001
176.092,1.001
176.122,1.002
176.152,1.003
176.182,1.001
176.212,1.002
176.242,1.002
176.272,1.000
176.302,1.005
176.332,0.996
176.362,1.007
176.392,1.001
176.422,0.997
176.452,1.002
176.482,1.003
176.512,1.004
176.542,1.006
176.572,0.995
176.602,1.003
176.632,0.999
176.662,0.998
176.692,1.000
176.722,1.000
176.752,1.000
176.782,0.999
176.812,1.001
176.842,0.999
176.872,1.003
176.902,1.001
176.932,1.002
176.962,0.995
176.992,0.994
177.022,0.999
177.052,1.002
177.082,1.002
177.112,0.997
177.142,1.000
177.172,1.004
177.202,1.010
177.232,1.003
177.262,0.999
177.292,1.000
177.322,1.000
177.352,1.003
177.382,1.001
177.412,1.005
177.442,1.003
177.472,1.004
177.502,1.003
177.532,1.005
177.562,1.002
177.592,1.001
177.622,0.998
177.652,1.005
177.682,1.006
177.712,1.003
177.742,1.009
177.772,1.006
177.802,1.000
177.832,0.999
177.862,1.005
177.892,1.004
177.922,1.010
177.952,1.002
177.982,1.005
178.012,1.002
178.042,1.003
178.072,1.000
178.102,1.007
178.132,1.005
178.162,1.005
178.192,1.003
178.222,1.000
178.252,1.005
178.282,1.005
178.312,1.004
178.342,1.005
178.372,1.002
178.402,1.005
178.432,1.002
178.462,1.003
178.492,1.011
178.522,1.007
178.552,0.998
178.582,1.003
178.612,1.006
178.642,1.004
178.672,1.007
178.702,1.004
178.732,1.004
178.762,1.001
178.792,1.003
178.822,1.005
178.852,1.008
178.882,1.006
178.912,1.005
178.942,1.000
178.972,1.008
179.002,1.001
179.032,1.002
179.062,1.003
179.092,1.003
179.122,1.001
179.152,1.005
179.182,1.005
179.212,0.996
179.242,1.012
179.272,1.009
179.302,1.005
179.332,1.008
179.362,1.003
179.392,1.008
179.422,1.011
179.452,1.005
179.482,1.007
179.512,0.994
179.542,1.001
179.572,1.004
179.602,0.996
179.632,1.005
179.662,1.011
179.692,1.003
179.722,1.005
179.752,1.007
179.782,1.012
179.812,1.008
179.842,1.004
179.872,1.002
179.902,1.000
179.932,1.000
179.962,1.008
179.992,1.005
180.022,0.999
180.052,1.005
180.082,1.009
180.112,1.003
180.142,1.003
180.172,1.005
180.202,1.005
180.232,1.000
180.262,1.000
180.292,1.000
180.322,1.006
180.352,1.004
180.382,1.002
180.412,1.001
180.442,0.998
180.472,0.993
180.502,0.999
180.532,1.004
180.562,0.999
180.592,1.000
180.622,0.999
180.652,0.995
180.682,0.996
180.712,0.997
180.742,1.005
180.772,0.999
180.802,0.999
180.832,0.992
180.862,0.996
180.892,0.996
180.922,0.997
180.952,0.995
180.982,0.997
181.012,1.005
181.042,0.997
181.072,0.993
181.102,1.006
181.132,1.013
181.162,1.009
181.192,1.000
181.222,0.996
181.252,1.000
181.282,0.999
181.312,1.006
181.342,1.006
181.372,1.001
181.402,1.004
181.432,1.006
181.462,1.001
181.492,1.005
181.522,1.005
181.552,1.003
181.582,1.002
181.612,1.006
181.642,1.000
181.672,1.005
181.702,1.006
181.732,1.007
181.762,0.994
181.792,1.004
181.822,1.003
181.852,1.002
181.882,0.998
181.912,1.004
181.942,1.007
181.972,1.012
182.002,1.004
182.032,1.003
182.062,1.000
182.092,1.003
182.122,1.006
182.152,1.006
182.182,1.003
182.212,1.002
182.242,1.003
182.272,1.002
182.302,1.000
182.332,1.002
182.362,1.011
182.392,1.007
182.422,0.998
182.452,1.008
182.482,1.005
182.512,1.000
182.542,1.001
182.572,1.000
182.602,1.003
182.632,1.007
182.662,1.001
182.692,1.006
182.722,1.002
182.752,1.006
182.782,1.006
182.812,1.006
182.842,1.002
182.872,1.003
182.902,0.999
182.932,1.005
182.962,1.000
182.992,1.001
183.022,1.003
183.052,1.002
183.082,1.000
183.112,1.004
183.142,1.010
183.172,1.000
183.202,1.009
183.232,1.004
183.262,1.000
183.292,1.001
183.322,1.006
183.352,1.000
183.382,1.007
183.412,1.003
183.442,1.003
183.472,0.997
183.502,0.999
183.532,1.005
183.562,1.002
183.592,1.001
183.622,1.003
183.652,1.000
183.682,0.998
183.712,0.997
183.742,1.002
183.772,1.001
183.802,1.001
183.832,1.001
183.862,0.998
183.892,1.008
183.922,0.997
183.952,1.000
183.982,0.998
184.012,0.998
184.042,1.003
184.072,1.003
184.102,1.005
184.132,1.002
184.162,0.999
184.192,0.998
184.222,1.000
184.252,0.999
184.282,1.002
184.312,1.000
184.342,0.996
184.372,1.000
184.402,0.993
184.432,0.994
184.462,1.003
184.492,1.002
184.522,1.002
184.552,0.994
184.582,0.991
184.612,0.999
184.642,0.997
184.672,1.001
184.702,0.997
184.732,0.996
184.762,1.001
184.792,1.000
184.822,1.000
184.852,0.996
184.882,1.001
184.912,1.003
184.942,0.999
184.972,1.005
185.002,0.997
185.032,1.000
185.062,1.000
185.092,1.004
185.122,1.001
185.152,1.000
185.182,0.990
185.212,0.993
185.242,1.001
185.272,1.004
185.302,0.997
185.332,1.011
185.362,1.002
185.392,1.001
185.422,0.998
185.452,0.998
185.482,0.997
185.512,0.998
185.542,1.000
185.572,1.002
185.602,1.002
185.632,0.998
185.662,0.998
185.692,1.002
185.722,1.002
185.752,1.009
185.782,1.005
185.812,0.997
185.842,1.000
185.872,1.008
185.902,1.005
185.932,1.001
185.962,0.994
185.992,1.003
186.022,1.003
186.052,1.003
186.082,1.003
186.112,1.002
186.142,1.004
186.172,1.005
186.202,1.003
186.232,0.999
186.262,0.999
186.292,1.001
186.322,1.003
186.352,1.002
186.382,1.005
186.412,1.005
186.442,1.004
186.472,1.003
186.502,1.003
186.532,0.999
186.562,1.003
186.592,1.004
186.622,1.005
186.652,1.006
186.682,0.999
186.712,1.003
186.742,1.000
186.772,1.002
186.802,0.999
186.832,1.003
186.862,1.004
186.892,1.001
186.922,1.001
186.952,1.000
186.982,1.000
187.012,1.002
187.042,1.005
187.072,1.002
187.102,1.001
187.132,1.002
187.162,0.993
187.192,1.001
187.222,0.997
187.252,1.005
187.282,1.005
187.312,1.003
187.342,0.998
187.372,1.002
187.402,1.004
187.432,1.003
187.462,1.008
187.492,1.006
187.522,1.002
187.552,0.998
187.582,1.001
187.612,1.001
187.642,1.001
187.672,1.007
187.702,1.005
187.732,1.001
187.762,1.004
187.792,1.003
187.822,1.005
187.852,1.002
187.882,1.002
187.912,1.003
187.942,1.002
187.972,1.006
188.002,1.011
188.032,0.994
188.062,1.010
188.092,1.004
188.122,1.003
188.152,0.994
188.182,1.004
188.212,1.002
188.242,1.003
188.272,0.994
188.302,1.006
188.332,0.997
188.362,0.995
188.392,1.004
188.422,1.002
188.452,1.002
188.482,1.001
188.512,1.001
188.542,1.000
188.572,1.000
188.602,1.002
188.632,1.002
188.662,1.002
188.692,1.002
188.722,1.000
188.752,1.005
188.782,1.000
188.812,1.003
188.842,0.999
188.872,0.995
188.902,0.998
188.932,0.996
188.962,1.002
188.992,1.000
189.022,1.001
189.052,1.002
189.082,1.002
189.112,1.000
189.142,0.996
189.172,0.997
189.202,1.001
189.232,0.998
189.262,1.003
189.292,0.999
189.322,1.003
189.352,1.000
189.382,1.001
189.412,0.994
189.442,0.989
189.472,0.994
189.502,1.004
189.532,1.000
189.562,0.993
189.592,0.999
189.622,1.004
189.652,1.001
189.682,1.005
189.712,0.999
189.742,0.999
189.772,1.000
189.802,0.999
189.832,1.000
189.862,1.006
189.892,1.008
189.922,1.009
189.952,1.004
189.982,0.998
190.012,1.003
190.042,1.002
190.072,1.002
190.102,1.001
190.132,1.005
190.162,1.009
190.192,1.012
190.222,1.003
190.252,1.004
190.282,0.998
190.312,1.001
190.342,1.001
190.372,1.006
190.402,1.000
190.432,1.009
190.462,1.000
190.492,1.004
190.522,1.006
190.552,1.003
190.582,1.002
190.612,1.005
190.642,1.005
190.672,1.008
190.702,1.000
190.732,0.999
190.762,1.000
190.792,1.004
190.822,1.004
190.852,1.006
190.882,1.004
190.912,1.007
190.942,1.002
190.972,0.996
191.002,1.008
191.032,1.008
191.062,1.002
191.092,0.994
191.122,1.003
191.152,1.005
191.182,1.005
191.212,1.006
191.242,1.002
191.272,1.004
191.302,1.004
191.332,1.002
191.362,1.002
191.392,1.001
191.422,1.006
191.452,1.003
191.482,1.000
191.512,1.001
191.542,1.006
191.572,1.002
191.602,1.004
191.632,1.002
191.662,1.000
191.692,1.004
191.722,1.007
191.752,1.010
191.782,1.001
191.812,1.010
191.842,1.005
191.872,1.001
191.902,0.997
191.932,1.003
191.962,1.004
191.992,1.005
192.022,1.004
192.052,1.006
192.082,1.004
192.112,1.003
192.142,1.004
192.172,1.002
192.202,1.004
192.232,1.004
192.262,1.005
192.292,1.005
192.322,1.005
192.352,1.004
192.382,1.004
192.412,1.001
192.442,1.004
192.472,1.005
192.502,1.010
192.532,1.005
192.562,0.996
192.592,1.010
192.622,1.007
192.652,1.002
192.682,1.001
192.712,1.004
192.742,1.005
192.772,1.005
192.802,1.000
192.832,1.009
192.862,1.001
192.892,1.001
192.922,1.002
192.952,1.001
192.982,0.999
193.012,1.005
193.042,1.004
193.072,0.999
193.102,1.002
193.132,1.002
193.162,1.004
193.192,0.998
193.222,1.003
193.252,1.003
193.282,1.001
193.312,1.005
193.342,1.000
193.372,1.001
193.402,1.000
193.432,1.002
193.462,1.000
193.492,1.002
193.522,1.005
193.552,1.005
193.582,1.000
193.612,1.002
193.642,1.005
193.672,1.001
193.702,1.004
193.732,1.004
193.762,1.000
193.792,1.002
193.822,0.996
193.852,0.991
193.882,1.004
193.912,1.001
193.942,1.001
193.972,1.000
194.002,0.997
194.032,0.998
194.062,0.999
194.092,1.005
194.122,1.005
194.152,1.011
194.182,1.000
194.212,0.999
194.242,1.004
194.272,0.998
194.302,0.999
194.332,1.007
194.362,1.000
194.392,1.002
194.422,1.003
194.452,1.006
194.482,1.006
194.512,1.006
194.542,1.005
194.572,1.002
194.602,1.002
194.632,1.003
194.662,1.005
194.692,1.002
194.722,1.007
194.752,1.007
194.782,1.006
194.812,0.997
194.842,1.007
194.872,1.004
194.902,1.004
194.932,1.005
194.962,1.000
194.992,1.001
195.022,1.006
195.052,1.004
195.082,1.004
195.112,1.000
195.142,1.002
195.172,1.005
195.202,1.004
195.232,1.002
195.262,0.997
195.292,1.008
195.322,1.005
195.352,1.008
195.382,1.001
195.412,1.000
195.442,1.006
195.472,1.007
195.502,1.000
195.532,1.003
195.562,1.002
195.592,1.003
195.622,0.999
195.652,1.003
195.682,1.004
195.712,1.007
195.742,1.003
195.772,1.000
195.802,1.002
195.832,1.005
195.862,1.004
195.892,1.006
195.922,1.006
195.952,1.006
195.982,0.997
196.012,1.008
196.042,1.008
196.072,1.004
196.102,1.003
196.132,1.010
196.162,1.003
196.192,1.009
196.222,1.000
196.252,1.012
196.282,1.000
196.312,0.999
196.342,1.007
196.372,1.009
196.402,1.006
196.432,1.006
196.462,1.003
196.492,1.004
196.522,1.000
196.552,1.004
196.582,1.003
196.612,1.001
196.642,1.007
196.672,1.001
196.702,0.997
196.732,1.008
196.762,1.001
196.792,0.999
196.822,0.996
196.852,1.003
196.882,1.003
196.912,1.004
196.942,1.004
196.972,1.001
197.002,1.001
197.032,0.998
197.062,1.003
197.092,1.002
197.122,1.000
197.152,1.004
197.182,1.001
197.212,0.998
197.242,1.001
197.272,1.007
197.302,1.000
197.332,1.004
197.362,1.007
197.392,0.999
197.422,0.997
197.452,0.998
197.482,1.003
197.512,0.999
197.542,1.002
197.572,0.999
197.602,1.000
197.632,0.998
197.662,0.995
197.692,1.000
197.722,1.003
197.752,1.009
197.782,1.005
197.812,1.000
197.842,0.994
197.872,1.000
197.902,1.004
197.932,1.007
197.962,0.999
197.992,1.001
198.022,1.004
198.052,1.002
198.082,0.999
198.112,1.006
198.142,1.009
198.172,1.004
198.202,1.006
198.232,1.006
198.262,1.001
198.292,1.002
198.322,1.007
198.352,1.005
198.382,1.003
198.412,1.004
198.442,1.001
198.472,1.002
198.502,1.002
198.532,1.005
198.562,1.004
198.592,1.006
198.622,1.008
198.652,1.005
198.682,1.002
198.712,0.999
198.742,1.007
198.772,1.012
198.802,1.004
198.832,1.002
198.862,1.003
198.892,1.000
198.922,1.005
198.952,1.003
198.982,1.007
199.012,1.006
199.042,1.001
199.072,0.999
199.102,1.007
199.132,1.003
199.162,1.004
199.192,1.005
199.222,1.007
199.252,0.995
199.282,1.008
199.312,1.005
199.342,1.001
199.372,1.003
199.402,1.003
199.432,1.006
199.462,1.003
199.492,1.004
199.522,1.004
199.552,1.001
199.582,1.003
199.612,1.002
199.642,1.005
199.672,1.007
199.702,1.005
199.732,1.001
199.762,0.999
199.792,1.004
199.822,1.006
199.852,1.004
199.882,1.003
199.912,1.003
199.942,1.000
199.972,1.003
200.002,1.010
200.032,1.006
200.062,0.998
200.092,1.003
200.122,1.008
200.152,1.011
200.182,1.004
200.212,1.009
200.242,1.001
200.272,1.000
200.302,0.999
200.332,1.004
200.362,1.003
200.392,1.000
200.422,1.001
200.452,0.998
200.482,0.999
200.512,1.004
200.542,1.003
200.572,1.003
200.602,1.002
200.632,0.998
200.662,1.006
200.692,1.000
200.722,0.998
200.752,0.999
200.782,0.999
200.812,1.001
200.842,1.007
200.872,1.003
200.902,1.003
200.932,0.998
200.962,1.002
200.992,1.002
201.022,1.004
201.052,1.000
201.082,1.003
201.112,1.001
201.142,1.000
201.172,0.999
201.202,1.002
201.232,1.003
201.262,0.999
201.292,1.005
201.322,0.998
201.352,0.997
201.382,0.994
201.412,1.004
201.442,1.002
201.472,1.005
201.502,1.008
201.532,1.007
201.562,1.007
201.592,1.002
201.622,1.005
201.652,1.006
201.682,1.003
201.712,1.006
201.742,1.005
201.772,1.005
201.802,1.004
201.832,1.007
201.862,1.000
201.892,1.007
201.922,1.006
201.952,1.002
201.982,1.002
202.012,1.009
202.042,1.007
202.072,1.007
202.102,1.000
202.132,1.003
202.162,1.001
202.192,1.004
202.222,1.001
202.252,1.002
202.282,1.004
202.312,1.004
202.342,1.003
202.372,1.002
202.402,1.003
202.432,0.998
202.462,1.009
202.492,1.003
202.522,1.000
202.552,1.010
202.582,1.004
202.612,1.004
202.642,1.001
202.672,1.006
202.702,1.009
202.732,1.003
202.762,1.004
202.792,1.006
202.822,1.003
202.852,1.002
202.882,1.006
202.912,1.008
202.942,1.008
202.972,1.005
203.002,1.002
203.032,1.003
203.062,1.002
203.092,1.001
203.122,1.006
203.152,1.004
203.182,1.004
203.212,1.008
203.242,1.007
203.272,1.001
203.302,1.003
203.332,1.004
203.362,1.011
203.392,1.001
203.422,1.007
203.452,1.003
203.482,1.004
203.512,1.007
203.542,1.007
203.572,1.008
203.602,1.007
203.632,1.007
203.662,1.002
203.692,1.001
203.722,1.003
203.752,1.003
203.782,1.008
203.812,1.009
203.842,1.000
203.872,1.009
203.902,1.011
203.932,1.000
203.962,0.999
203.992,1.009
204.022,1.010
204.052,1.002
204.082,1.004
204.112,1.009
204.142,1.001
204.172,1.003
204.202,1.005
204.232,1.010
204.262,1.006
204.292,1.004
204.322,1.005
204.352,1.002
204.382,1.001
204.412,1.003
204.442,1.005
204.472,1.005
204.502,1.004
204.532,1.008
204.562,1.000
204.592,0.994
204.622,1.002
204.652,1.005
204.682,1.011
204.712,1.005
204.742,1.005
204.772,1.000
204.802,1.004
204.832,1.005
204.862,1.006
204.892,1.005
204.922,1.003
204.952,1.004
204.982,0.999
205.012,1.002
205.042,1.005
205.072,1.002
205.102,1.004
205.132,1.007
205.162,1.000
205.192,0.998
205.222,1.000
205.252,1.012
205.282,0.999
205.312,1.006
205.342,1.011
205.372,1.003
205.402,1.000
205.432,0.995
205.462,1.006
205.492,1.005
205.522,1.002
205.552,0.997
205.582,1.006
205.612,1.004
205.642,1.002
205.672,0.998
205.702,1.006
205.732,1.004
205.762,1.008
205.792,1.000
205.822,1.000
205.852,1.001
205.882,1.002
205.912,1.009
205.942,1.004
205.972,1.005
206.002,1.001
206.032,1.003
206.062,1.004
206.092,1.007
206.122,1.005
206.152,1.000
206.182,1.008
206.212,1.006
206.242,1.001
206.272,1.003
206.302,1.006
206.332,0.994
206.362,1.011
206.392,1.006
206.422,1.004
206.452,0.999
206.482,1.002
206.512,1.009
206.542,1.005
206.572,1.004
206.602,1.003
206.632,1.000
206.662,1.004
206.692,1.004
206.722,1.003
206.752,1.001
206.782,1.006
206.812,1.005
206.842,1.002
206.872,1.002
206.902,1.004
206.932,1.007
206.962,0.999
206.992,1.006
207.022,1.006
207.052,1.000
207.082,0.998
207.112,1.005
207.142,1.007
207.172,1.003
207.202,1.003
207.232,1.005
207.262,1.000
207.292,1.006
207.322,1.007
207.352,1.008
207.382,1.004
207.412,1.001
207.442,1.005
207.472,1.005
207.502,1.005
207.532,1.009
207.562,1.005
207.592,1.006
207.622,1.004
207.652,1.005
207.682,1.004
207.712,1.003
207.742,1.005
207.772,1.007
207.802,1.007
207.832,1.005
207.862,1.004
207.892,1.006
207.922,0.997
207.952,0.998
207.982,1.002
208.012,1.005
208.042,1.008
208.072,1.007
208.102,1.001
208.132,1.000
208.162,1.000
208.192,1.003
208.222,1.006
208.252,1.001
208.282,1.001
208.312,1.005
208.342,0.994
208.372,1.000
208.402,1.000
208.432,0.998
208.462,1.007
208.492,1.002
208.522,1.005
208.552,0.997
208.582,1.000
208.612,1.001
208.642,1.007
208.672,1.003
208.702,1.001
208.732,0.999
208.762,0.995
208.792,0.999
208.822,1.000
208.852,1.003
208.882,0.993
208.912,1.002
208.942,1.001
208.972,0.993
209.002,0.996
209.032,1.006
209.062,1.006
209.092,0.996
209.122,0.999
209.152,1.001
209.182,1.000
209.212,1.002
209.242,0.999
209.272,0.996
209.302,1.002
209.332,1.003
209.362,1.006
209.392,1.002
209.422,1.002
209.452,1.010
209.482,1.002
209.512,1.010
209.542,1.007
209.572,1.002
209.602,0.998
209.632,1.007
209.662,1.006
209.692,1.012
209.722,1.003
209.752,1.009
209.782,1.002
209.812,1.003
209.842,1.003
209.872,1.008
209.902,1.007
209.932,1.005
209.962,1.000
209.992,0.999
210.022,1.005
210.052,1.010
210.082,1.009
210.112,0.995
210.142,1.006
210.172,1.009
210.202,1.004
210.232,0.995
210.262,1.003
210.292,1.001
210.322,1.009
210.352,1.001
210.382,1.003
210.412,1.000
210.442,1.000
210.472,1.006
210.502,1.004
210.532,1.005
210.562,1.003
210.592,1.004
210.622,1.002
210.652,1.003
210.682,1.006
210.712,1.001
210.742,1.007
210.772,1.007
210.802,0.999
210.832,1.007
210.862,1.007
210.892,0.999
210.922,0.999
210.952,1.003
210.982,1.007
211.012,1.007
211.042,1.004
211.072,1.002
211.102,1.002
211.132,1.004
211.162,1.007
211.192,1.001
211.222,1.004
211.252,1.005
211.282,1.002
211.312,1.004
211.342,1.005
211.372,1.005
211.402,1.007
211.432,1.005
211.462,1.000
211.492,1.008
211.522,1.009
211.552,1.001
211.582,1.011
211.612,1.010
211.642,0.999
211.672,1.001
211.702,1.008
211.732,1.007
211.762,0.996
211.792,1.003
211.822,1.005
211.852,1.002
211.882,1.004
211.912,1.002
211.942,1.003
211.972,1.005
212.002,1.005
212.032,1.002
212.062,0.998
212.092,1.000
212.122,0.994
212.152,0.999
212.182,1.000
212.212,1.003
212.242,1.003
212.272,0.999
212.302,1.003
212.332,1.000
212.362,0.992
212.392,0.998
212.422,1.000
212.452,1.002
212.482,1.001
212.512,0.992
212.542,0.995
212.572,0.993
212.602,0.994
212.632,0.993
212.662,1.002
212.692,0.995
212.722,0.996
212.752,0.995
212.782,0.997
212.812,0.995
212.842,0.999
212.872,1.001
212.902,1.000
212.932,0.994
212.962,0.998
212.992,1.003
213.022,1.000
213.052,1.000
213.082,1.008
213.112,1.017
213.142,1.023
213.172,1.015
213.202,1.009
213.232,0.995
213.262,0.995
213.292,0.991
213.322,0.998
213.352,0.998
213.382,1.006
213.412,1.010
213.442,1.008
213.472,1.007
213.502,1.007
213.532,1.000
213.562,1.001
213.592,1.008
213.622,1.014
213.652,1.004
213.682,0.998
213.712,0.993
213.742,1.002
213.772,1.008
213.802,0.996
213.832,0.982
213.862,0.978
213.892,0.970
213.922,0.955
213.952,0.948
213.982,0.967
214.012,0.971
214.042,0.984
214.072,0.974
214.102,0.988
214.132,1.021
214.162,1.012
214.192,1.014
214.222,1.005
214.252,1.016
214.282,1.010
214.312,1.006
214.342,1.013
214.372,0.994
214.402,0.987
214.432,0.998
214.462,1.006
214.492,0.994
214.522,0.991
214.552,0.981
214.582,0.984
214.612,0.976
214.642,0.970
214.672,0.960
214.702,0.966
214.732,0.977
214.762,0.980
214.792,0.986
214.822,0.990
214.852,0.985
214.882,0.981
214.912,0.982
214.942,0.983
214.972,0.986
215.002,0.981
215.032,0.979
215.062,0.980
215.092,0.984
215.122,0.985
215.152,0.989
215.182,0.985
215.212,0.980
215.242,0.977
215.272,0.972
215.302,0.970
215.332,0.975
215.362,0.972
215.392,0.978
215.422,0.979
215.452,0.978
215.482,0.978
215.512,0.974
215.542,0.978
215.572,0.982
215.602,0.983
215.632,0.989
215.662,0.978
215.692,0.983
215.722,0.982
215.752,0.975
215.782,0.972
215.812,0.978
215.842,0.973
215.872,0.981
215.902,0.981
215.932,0.985
215.962,0.983
215.992,0.976
216.022,0.984
216.052,0.980
216.082,0.979
216.112,0.980
216.142,0.967
216.172,0.973
216.202,0.979
216.232,0.991
216.262,0.993
216.292,0.981
216.322,0.983
216.352,0.973
216.382,0.973
216.412,0.983
216.442,0.984
216.472,0.970
216.502,0.983
216.532,0.988
216.562,0.991
216.592,0.986
216.622,0.985
216.652,0.983
216.682,0.978
216.712,0.979
216.742,0.988
216.772,0.985
216.802,0.984
216.832,0.981
216.862,0.981
216.892,0.989
216.922,0.979
216.952,0.986
216.982,0.985
217.012,0.977
217.042,0.984
217.072,0.982
217.102,0.985
217.132,0.988
217.162,0.983
217.192,0.983
217.222,0.980
217.252,0.982
217.282,0.982
217.312,0.983
217.342,0.985
217.372,0.987
217.402,0.981
217.432,0.982
217.462,0.982
217.492,0.990
217.522,0.982
217.552,0.982
217.582,0.976
217.612,0.987
217.642,0.988
217.672,0.980
217.702,0.982
217.732,0.979
217.762,0.985
217.792,0.989
217.822,0.979
217.852,0.982
217.882,0.977
217.912,0.978
217.942,0.984
217.972,0.983
218.002,0.985
218.032,0.985
218.062,0.980
218.092,0.981
218.122,0.986
218.152,0.980
218.182,0.987
218.212,0.985
218.242,0.984
218.272,0.981
218.302,0.979
218.332,0.988
218.362,0.988
218.392,0.989
218.422,0.991
218.452,0.985
218.482,0.992
218.512,0.981
218.542,0.985
218.572,0.983
218.602,0.981
218.632,0.981
218.662,0.980
218.692,0.981
218.722,0.976
218.752,0.982
218.782,0.983
218.812,0.981
218.842,0.984
218.872,0.976
218.902,0.977
218.932,0.980
218.962,0.982
218.992,0.982
219.022,0.976
219.052,0.980
219.082,0.983
219.112,0.983
219.142,0.982
219.172,0.978
219.202,0.978
219.232,0.978
219.262,0.975
219.292,0.978
