df_hash,22ZHK4.YQ10CM
56.368,1.026
56.398,1.029
56.428,1.028
56.458,1.025
56.488,1.023
56.518,1.028
56.548,1.031
56.578,1.026
56.608,1.028
56.638,1.029
56.668,1.030
56.698,1.032
56.728,1.026
56.758,1.023
56.788,1.024
56.818,1.029
56.848,1.027
56.878,1.031
56.908,1.024
56.938,1.025
56.968,1.030
56.998,1.022
57.028,1.029
57.058,1.027
57.088,1.030
57.118,1.031
57.148,1.025
57.178,1.030
57.208,1.026
57.238,1.024
57.268,1.030
57.298,1.023
57.328,1.030
57.358,1.026
57.388,1.026
57.418,1.032
57.448,1.023
57.478,1.029
57.508,1.030
57.538,1.027
57.568,1.025
57.598,1.025
57.628,1.025
57.658,1.028
57.688,1.028
57.718,1.027
57.748,1.025
57.778,1.025
57.808,1.023
57.838,1.028
57.868,1.027
57.898,1.027
57.928,1.024
57.958,1.024
57.988,1.029
58.018,1.023
58.048,1.031
58.078,1.028
58.108,1.030
58.138,1.026
58.168,1.023
58.198,1.025
58.228,1.030
58.258,1.025
58.288,1.025
58.318,1.029
58.348,1.024
58.378,1.021
58.408,1.029
58.438,1.031
58.468,1.026
58.498,1.028
58.528,1.031
58.558,1.025
58.588,1.027
58.618,1.025
58.648,1.020
58.678,1.025
58.708,1.031
58.738,1.026
58.768,1.025
58.798,1.028
58.828,1.026
58.858,1.026
58.888,1.028
58.918,1.029
58.948,1.027
58.978,1.028
59.008,1.028
59.038,1.030
59.068,1.027
59.098,1.025
59.128,1.026
59.158,1.029
59.188,1.030
59.218,1.035
59.248,1.028
59.278,1.024
59.308,1.030
59.338,1.029
59.368,1.029
59.398,1.031
59.428,1.025
59.458,1.023
59.488,1.031
59.518,1.027
59.548,1.023
59.578,1.026
59.608,1.027
59.638,1.027
59.668,1.027
59.698,1.032
59.728,1.026
59.758,1.022
59.788,1.030
59.818,1.029
59.848,1.028
59.878,1.032
59.908,1.025
59.938,1.028
59.968,1.030
59.998,1.029
60.028,1.029
60.058,1.028
60.088,1.029
60.118,1.027
60.148,1.025
60.178,1.027
60.208,1.031
60.238,1.029
60.268,1.024
60.298,1.023
60.328,1.028
60.358,1.030
60.388,1.023
60.418,1.030
60.448,1.025
60.478,1.029
60.508,1.027
60.538,1.025
60.568,1.031
60.598,1.029
60.628,1.027
60.658,1.030
60.688,1.027
60.718,1.026
60.748,1.024
60.778,1.027
60.808,1.026
60.838,1.028
60.868,1.032
60.898,1.029
60.928,1.033
60.958,1.030
60.988,1.028
61.018,1.031
61.048,1.033
61.078,1.022
61.108,1.025
61.138,1.029
61.168,1.030
61.198,1.026
61.228,1.022
61.258,1.025
61.288,1.026
61.318,1.026
61.348,1.026
61.378,1.030
61.408,1.027
61.438,1.024
61.468,1.029
61.498,1.031
61.528,1.028
61.558,1.024
61.588,1.027
61.618,1.024
61.648,1.025
61.678,1.026
61.708,1.033
61.738,1.030
61.768,1.023
61.798,1.028
61.828,1.031
61.858,1.030
61.888,1.031
61.918,1.026
61.948,1.023
61.978,1.031
62.008,1.034
62.038,1.024
62.068,1.029
62.098,1.025
62.128,1.027
62.158,1.027
62.188,1.031
62.218,1.028
62.248,1.031
62.278,1.029
62.308,1.027
62.338,1.025
62.368,1.027
62.398,1.027
62.428,1.027
62.458,1.027
62.488,1.024
62.518,1.033
62.548,1.026
62.578,1.026
62.608,1.029
62.638,1.028
62.668,1.022
62.698,1.029
62.728,1.026
62.758,1.022
62.788,1.031
62.818,1.032
62.848,1.022
62.878,1.025
62.908,1.028
62.938,1.021
62.968,1.024
62.998,1.032
63.028,1.029
63.058,1.028
63.088,1.026
63.118,1.030
63.148,1.030
63.178,1.023
63.208,1.026
63.238,1.027
63.268,1.027
63.298,1.029
63.328,1.026
63.358,1.021
63.388,1.020
63.418,1.033
63.448,1.037
63.478,1.029
63.508,1.029
63.538,1.028
63.568,1.027
63.598,1.028
63.628,1.031
63.658,1.022
63.688,1.033
63.718,1.027
63.748,1.025
63.778,1.024
63.808,1.034
63.838,1.029
63.868,1.032
63.898,1.030
63.928,1.022
63.958,1.024
63.988,1.023
64.018,1.022
64.048,1.027
64.078,1.027
64.108,1.023
64.138,1.028
64.168,1.030
64.198,1.029
64.228,1.033
64.258,1.031
64.288,1.027
64.318,1.026
64.348,1.030
64.378,1.026
64.408,1.033
64.438,1.021
64.468,1.025
64.498,1.025
64.528,1.024
64.558,1.022
64.588,1.026
64.618,1.023
64.648,1.029
64.678,1.030
64.708,1.028
64.738,1.029
64.768,1.023
64.798,1.026
64.828,1.027
64.858,1.028
64.888,1.028
64.918,1.031
64.948,1.027
64.978,1.022
65.008,1.026
65.038,1.031
65.068,1.024
65.098,1.027
65.128,1.028
65.158,1.021
65.188,1.025
65.218,1.027
65.248,1.025
65.278,1.030
65.308,1.028
65.338,1.026
65.368,1.026
65.398,1.028
65.428,1.028
65.458,1.027
65.488,1.027
65.518,1.028
65.548,1.027
65.578,1.027
65.608,1.027
65.638,1.026
65.668,1.028
65.698,1.026
65.728,1.026
65.758,1.027
65.788,1.027
65.818,1.025
65.848,1.030
65.878,1.025
65.908,1.024
65.938,1.028
65.968,1.030
65.998,1.030
66.028,1.027
66.058,1.027
66.088,1.026
66.118,1.026
66.148,1.027
66.178,1.022
66.208,1.024
66.238,1.024
66.268,1.028
66.298,1.030
66.328,1.029
66.358,1.029
66.388,1.024
66.418,1.028
66.448,1.028
66.478,1.030
66.508,1.027
66.538,1.023
66.568,1.032
66.598,1.025
66.628,1.024
66.658,1.028
66.688,1.027
66.718,1.028
66.748,1.028
66.778,1.029
66.808,1.023
66.838,1.027
66.868,1.028
66.898,1.032
66.928,1.022
66.958,1.028
66.988,1.027
67.018,1.030
67.048,1.029
67.078,1.027
67.108,1.021
67.138,1.029
67.168,1.028
67.198,1.027
67.228,1.029
67.258,1.030
67.288,1.026
67.318,1.026
67.348,1.028
67.378,1.027
67.408,1.027
67.438,1.028
67.468,1.023
67.498,1.028
67.528,1.025
67.558,1.022
67.588,1.025
67.618,1.030
67.648,1.020
67.678,1.029
67.708,1.024
67.738,1.027
67.768,1.026
67.798,1.025
67.828,1.022
67.858,1.026
67.888,1.033
67.918,1.034
67.948,1.024
67.978,1.030
68.008,1.029
68.038,1.023
68.068,1.023
68.098,1.026
68.128,1.032
68.158,1.026
68.188,1.029
68.218,1.029
68.248,1.026
68.278,1.028
68.308,1.026
68.338,1.027
68.368,1.024
68.398,1.026
68.428,1.029
68.458,1.025
68.488,1.029
68.518,1.025
68.548,1.022
68.578,1.027
68.608,1.030
68.638,1.024
68.668,1.027
68.698,1.026
68.728,1.031
68.758,1.027
68.788,1.026
68.818,1.025
68.848,1.023
68.878,1.023
68.908,1.023
68.938,1.025
68.968,1.026
68.998,1.023
69.028,1.026
69.058,1.026
69.088,1.028
69.118,1.029
69.148,1.026
69.178,1.027
69.208,1.026
69.238,1.025
69.268,1.029
69.298,1.026
69.328,1.024
69.358,1.027
69.388,1.027
69.418,1.027
69.448,1.033
69.478,1.027
69.508,1.024
69.538,1.025
69.568,1.029
69.598,1.026
69.628,1.024
69.658,1.029
69.688,1.027
69.718,1.026
69.748,1.032
69.778,1.023
69.808,1.027
69.838,1.025
69.868,1.023
69.898,1.022
69.928,1.029
69.958,1.027
69.988,1.029
70.018,1.027
70.048,1.025
70.078,1.021
70.108,1.027
70.138,1.031
70.168,1.030
70.198,1.030
70.228,1.025
70.258,1.027
70.288,1.028
70.318,1.029
70.348,1.024
70.378,1.026
70.408,1.028
70.438,1.026
70.468,1.023
70.498,1.028
70.528,1.027
70.558,1.025
70.588,1.027
70.618,1.032
70.648,1.023
70.678,1.028
70.708,1.024
70.738,1.025
70.768,1.032
70.798,1.028
70.828,1.024
70.858,1.027
70.888,1.026
70.918,1.028
70.948,1.026
70.978,1.027
71.008,1.024
71.038,1.026
71.068,1.031
71.098,1.026
71.128,1.033
71.158,1.025
71.188,1.021
71.218,1.028
71.248,1.027
71.278,1.027
71.308,1.025
71.338,1.021
71.368,1.022
71.398,1.029
71.428,1.032
71.458,1.022
71.488,1.028
71.518,1.025
71.548,1.026
71.578,1.028
71.608,1.026
71.638,1.030
71.668,1.025
71.698,1.028
71.728,1.024
71.758,1.023
71.788,1.026
71.818,1.024
71.848,1.029
71.878,1.025
71.908,1.028
71.938,1.030
71.968,1.030
71.998,1.029
72.028,1.023
72.058,1.027
72.088,1.026
72.118,1.024
72.148,1.030
72.178,1.022
72.208,1.027
72.238,1.030
72.268,1.031
72.298,1.022
72.328,1.027
72.358,1.024
72.388,1.026
72.418,1.022
72.448,1.028
72.478,1.023
72.508,1.027
72.538,1.025
72.568,1.025
72.598,1.027
72.628,1.029
72.658,1.029
72.688,1.028
72.718,1.025
72.748,1.028
72.778,1.028
72.808,1.026
72.838,1.021
72.868,1.027
72.898,1.027
72.928,1.031
72.958,1.027
72.988,1.028
73.018,1.025
73.048,1.028
73.078,1.031
73.108,1.031
73.138,1.017
73.168,1.028
73.198,1.025
73.228,1.022
73.258,1.029
73.288,1.028
73.318,1.031
73.348,1.030
73.378,1.027
73.408,1.025
73.438,1.028
73.468,1.025
73.498,1.024
73.528,1.028
73.558,1.030
73.588,1.023
73.618,1.030
73.648,1.028
73.678,1.022
73.708,1.025
73.738,1.028
73.768,1.023
73.798,1.024
73.828,1.028
73.858,1.026
73.888,1.024
73.918,1.021
73.948,1.023
73.978,1.028
74.008,1.025
74.038,1.030
74.068,1.028
74.098,1.025
74.128,1.026
74.158,1.022
74.188,1.027
74.218,1.026
74.248,1.024
74.278,1.031
74.308,1.024
74.338,1.026
74.368,1.031
74.398,1.029
74.428,1.023
74.458,1.026
74.488,1.026
74.518,1.029
74.548,1.026
74.578,1.029
74.608,1.028
74.638,1.024
74.668,1.026
74.698,1.025
74.728,1.021
74.758,1.026
74.788,1.027
74.818,1.026
74.848,1.025
74.878,1.029
74.908,1.026
74.938,1.029
74.968,1.027
74.998,1.025
75.028,1.023
75.058,1.026
75.088,1.026
75.118,1.028
75.148,1.026
75.178,1.028
75.208,1.026
75.238,1.029
75.268,1.024
75.298,1.023
75.328,1.024
75.358,1.030
75.388,1.030
75.418,1.022
75.448,1.029
75.478,1.031
75.508,1.026
75.538,1.024
75.568,1.021
75.598,1.018
75.628,1.026
75.658,1.029
75.688,1.026
75.718,1.026
75.748,1.029
75.778,1.029
75.808,1.028
75.838,1.028
75.868,1.028
75.898,1.026
75.928,1.025
75.958,1.027
75.988,1.027
76.018,1.026
76.048,1.026
76.078,1.024
76.108,1.025
76.138,1.023
76.168,1.028
76.198,1.026
76.228,1.026
76.258,1.026
76.288,1.024
76.318,1.028
76.348,1.022
76.378,1.027
76.408,1.026
76.438,1.029
76.468,1.029
76.498,1.029
76.528,1.022
76.558,1.026
76.588,1.027
76.618,1.022
76.648,1.022
76.678,1.029
76.708,1.031
76.738,1.027
76.768,1.028
76.798,1.024
76.828,1.025
76.858,1.026
76.888,1.027
76.918,1.024
76.948,1.028
76.978,1.031
77.008,1.026
77.038,1.021
77.068,1.024
77.098,1.026
77.128,1.027
77.158,1.025
77.188,1.028
77.218,1.025
77.248,1.026
77.278,1.027
77.308,1.026
77.338,1.024
77.368,1.022
77.398,1.024
77.428,1.034
77.458,1.026
77.488,1.026
77.518,1.025
77.548,1.027
77.578,1.026
77.608,1.028
77.638,1.024
77.668,1.024
77.698,1.026
77.728,1.025
77.758,1.024
77.788,1.025
77.818,1.026
77.848,1.025
77.878,1.029
77.908,1.022
77.938,1.026
77.968,1.021
77.998,1.028
78.028,1.027
78.058,1.021
78.088,1.025
78.118,1.026
78.148,1.025
78.178,1.027
78.208,1.024
78.238,1.028
78.268,1.030
78.298,1.025
78.328,1.025
78.358,1.026
78.388,1.025
78.418,1.026
78.448,1.028
78.478,1.028
78.508,1.029
78.538,1.022
78.568,1.031
78.598,1.022
78.628,1.021
78.658,1.028
78.688,1.024
78.718,1.023
78.748,1.027
78.778,1.025
78.808,1.024
78.838,1.028
78.868,1.025
78.898,1.032
78.928,1.022
78.958,1.023
78.988,1.024
79.018,1.028
79.048,1.033
79.078,1.025
79.108,1.027
79.138,1.027
79.168,1.026
79.198,1.026
79.228,1.028
79.258,1.025
79.288,1.022
79.318,1.029
79.348,1.025
79.378,1.031
79.408,1.027
79.438,1.021
79.468,1.024
79.498,1.031
79.528,1.028
79.558,1.022
79.588,1.025
79.618,1.025
79.648,1.029
79.678,1.025
79.708,1.026
79.738,1.027
79.768,1.027
79.798,1.025
79.828,1.026
79.858,1.026
79.888,1.026
79.918,1.026
79.948,1.030
79.978,1.023
80.008,1.024
80.038,1.023
80.068,1.029
80.098,1.029
80.128,1.021
80.158,1.023
80.188,1.026
80.218,1.026
80.248,1.025
80.278,1.024
80.308,1.022
80.338,1.026
80.368,1.030
80.398,1.028
80.428,1.029
80.458,1.022
80.488,1.027
80.518,1.026
80.548,1.026
80.578,1.025
80.608,1.029
80.638,1.021
80.668,1.024
80.698,1.025
80.728,1.025
80.758,1.029
80.788,1.024
80.818,1.023
80.848,1.029
80.878,1.028
80.908,1.029
80.938,1.024
80.968,1.024
80.998,1.022
81.028,1.025
81.058,1.022
81.088,1.025
81.118,1.029
81.148,1.022
81.178,1.024
81.208,1.024
81.238,1.028
81.268,1.028
81.298,1.028
81.328,1.029
81.358,1.025
81.388,1.025
81.418,1.027
81.448,1.025
81.478,1.027
81.508,1.028
81.538,1.024
81.568,1.023
81.598,1.026
81.628,1.026
81.658,1.025
81.688,1.024
81.718,1.027
81.748,1.029
81.778,1.028
81.808,1.026
81.838,1.021
81.868,1.021
81.898,1.024
81.928,1.027
81.958,1.020
81.988,1.031
82.018,1.031
82.048,1.030
82.078,1.028
82.108,1.028
82.138,1.025
82.168,1.027
82.198,1.021
82.228,1.028
82.258,1.025
82.288,1.030
82.318,1.029
82.348,1.027
82.378,1.030
82.408,1.021
82.438,1.031
82.468,1.029
82.498,1.024
82.528,1.029
82.558,1.025
82.588,1.022
82.618,1.025
82.648,1.029
82.678,1.029
82.708,1.021
82.738,1.021
82.768,1.025
82.798,1.028
82.828,1.025
82.858,1.029
82.888,1.025
82.918,1.025
82.948,1.026
82.978,1.029
83.008,1.026
83.038,1.027
83.068,1.023
83.098,1.028
83.128,1.026
83.158,1.026
83.188,1.029
83.218,1.028
83.248,1.024
83.278,1.030
83.308,1.029
83.338,1.023
83.368,1.029
83.398,1.027
83.428,1.021
83.458,1.028
83.488,1.027
83.518,1.022
83.548,1.029
83.578,1.027
83.608,1.023
83.638,1.026
83.668,1.023
83.698,1.028
83.728,1.028
83.758,1.024
83.788,1.024
83.818,1.027
83.848,1.024
83.878,1.022
83.908,1.027
83.938,1.023
83.968,1.027
83.998,1.021
84.028,1.030
84.058,1.027
84.088,1.033
84.118,1.024
84.148,1.024
84.178,1.034
84.208,1.028
84.238,1.022
84.268,1.023
84.298,1.027
84.328,1.021
84.358,1.029
84.388,1.028
84.418,1.021
84.448,1.023
84.478,1.025
84.508,1.025
84.538,1.027
84.568,1.027
84.598,1.027
84.628,1.028
84.658,1.025
84.688,1.029
84.718,1.030
84.748,1.026
84.778,1.025
84.808,1.026
84.838,1.025
84.868,1.025
84.898,1.024
84.928,1.027
84.958,1.029
84.988,1.024
85.018,1.026
85.048,1.024
85.078,1.028
85.108,1.029
85.138,1.023
85.168,1.027
85.198,1.027
85.228,1.024
85.258,1.026
85.288,1.025
85.318,1.021
85.348,1.024
85.378,1.026
85.408,1.026
85.438,1.028
85.468,1.030
85.498,1.023
85.528,1.024
85.558,1.022
85.588,1.023
85.618,1.025
85.648,1.027
85.678,1.023
85.708,1.026
85.738,1.025
85.768,1.023
85.798,1.024
85.828,1.027
85.858,1.030
85.888,1.026
85.918,1.024
85.948,1.021
85.978,1.022
86.008,1.029
86.038,1.026
86.068,1.021
86.098,1.023
86.128,1.021
86.158,1.026
86.188,1.026
86.218,1.031
86.248,1.022
86.278,1.023
86.308,1.023
86.338,1.023
86.368,1.028
86.398,1.025
86.428,1.023
86.458,1.027
86.488,1.026
86.518,1.026
86.548,1.025
86.578,1.022
86.608,1.024
86.638,1.028
86.668,1.031
86.698,1.026
86.728,1.029
86.758,1.032
86.788,1.023
86.818,1.023
86.848,1.029
86.878,1.029
86.908,1.025
86.938,1.026
86.968,1.024
86.998,1.024
87.028,1.027
87.058,1.029
87.088,1.023
87.118,1.026
87.148,1.023
87.178,1.025
87.208,1.030
87.238,1.028
87.268,1.021
87.298,1.027
87.328,1.031
87.358,1.027
87.388,1.023
87.418,1.027
87.448,1.025
87.478,1.022
87.508,1.027
87.538,1.028
87.568,1.023
87.598,1.027
87.628,1.028
87.658,1.025
87.688,1.028
87.718,1.024
87.748,1.023
87.778,1.026
87.808,1.024
87.838,1.026
87.868,1.027
87.898,1.029
87.928,1.024
87.958,1.027
87.988,1.025
88.018,1.026
88.048,1.028
88.078,1.024
88.108,1.027
88.138,1.021
88.168,1.029
88.198,1.027
88.228,1.027
88.258,1.025
88.288,1.024
88.318,1.026
88.348,1.024
88.378,1.030
88.408,1.021
88.438,1.023
88.468,1.023
88.498,1.024
88.528,1.026
88.558,1.026
88.588,1.028
88.618,1.025
88.648,1.024
88.678,1.022
88.708,1.024
88.738,1.023
88.768,1.024
88.798,1.022
88.828,1.025
88.858,1.025
88.888,1.027
88.918,1.026
88.948,1.028
88.978,1.026
89.008,1.028
89.038,1.026
89.068,1.022
89.098,1.022
89.128,1.026
89.158,1.023
89.188,1.023
89.218,1.028
89.248,1.021
89.278,1.024
89.308,1.027
89.338,1.028
89.368,1.031
89.398,1.021
89.428,1.019
89.458,1.022
89.488,1.027
89.518,1.025
89.548,1.031
89.578,1.021
89.608,1.023
89.638,1.024
89.668,1.021
89.698,1.026
89.728,1.028
89.758,1.026
89.788,1.027
89.818,1.027
89.848,1.028
89.878,1.027
89.908,1.024
89.938,1.023
89.968,1.023
89.998,1.023
90.028,1.032
90.058,1.021
90.088,1.029
90.118,1.025
90.148,1.026
90.178,1.022
90.208,1.023
90.238,1.021
90.268,1.034
90.298,1.023
90.328,1.025
90.358,1.029
90.388,1.023
90.418,1.024
90.448,1.027
90.478,1.023
90.508,1.027
90.538,1.026
90.568,1.025
90.598,1.024
90.628,1.029
90.658,1.028
90.688,1.025
90.718,1.019
90.748,1.025
90.778,1.025
90.808,1.022
90.838,1.022
90.868,1.031
90.898,1.027
90.928,1.020
90.958,1.025
90.988,1.021
91.018,1.026
91.048,1.024
91.078,1.028
91.108,1.027
91.138,1.023
91.168,1.021
91.198,1.024
91.228,1.026
91.258,1.027
91.288,1.021
91.318,1.023
91.348,1.024
91.378,1.026
91.408,1.027
91.438,1.027
91.468,1.024
91.498,1.022
91.528,1.025
91.558,1.030
91.588,1.022
91.618,1.026
91.648,1.027
91.678,1.023
91.708,1.027
91.738,1.025
91.768,1.029
91.798,1.027
91.828,1.023
91.858,1.023
91.888,1.025
91.918,1.021
91.948,1.024
91.978,1.028
92.008,1.029
92.038,1.025
92.068,1.028
92.098,1.026
92.128,1.024
92.158,1.026
92.188,1.026
92.218,1.026
92.248,1.027
92.278,1.025
92.308,1.024
92.338,1.027
92.368,1.030
92.398,1.025
92.428,1.023
92.458,1.028
92.488,1.031
92.518,1.023
92.548,1.026
92.578,1.025
92.608,1.023
92.638,1.026
92.668,1.020
92.698,1.020
92.728,1.024
92.758,1.025
92.788,1.024
92.818,1.025
92.848,1.026
92.878,1.026
92.908,1.026
92.938,1.027
92.968,1.026
92.998,1.027
93.028,1.026
93.058,1.025
93.088,1.029
93.118,1.024
93.148,1.027
93.178,1.026
93.208,1.019
93.238,1.023
93.268,1.025
93.298,1.023
93.328,1.027
93.358,1.023
93.388,1.023
93.418,1.032
93.448,1.023
93.478,1.028
93.508,1.025
93.538,1.024
93.568,1.022
93.598,1.025
93.628,1.023
93.658,1.027
93.688,1.027
93.718,1.026
93.748,1.025
93.778,1.027
93.808,1.028
93.838,1.030
93.868,1.023
93.898,1.021
93.928,1.023
93.958,1.024
93.988,1.026
94.018,1.023
94.048,1.020
94.078,1.022
94.108,1.025
94.138,1.026
94.168,1.027
94.198,1.020
94.228,1.024
94.258,1.028
94.288,1.022
94.318,1.026
94.348,1.026
94.378,1.023
94.408,1.029
94.438,1.021
94.468,1.025
94.498,1.022
94.528,1.023
94.558,1.024
94.588,1.027
94.618,1.021
94.648,1.031
94.678,1.022
94.708,1.025
94.738,1.027
94.768,1.025
94.798,1.027
94.828,1.027
94.858,1.023
94.888,1.023
94.918,1.021
94.948,1.019
94.978,1.027
95.008,1.025
95.038,1.024
95.068,1.025
95.098,1.024
95.128,1.025
95.158,1.025
95.188,1.028
95.218,1.024
95.248,1.024
95.278,1.020
95.308,1.022
95.338,1.025
95.368,1.024
95.398,1.021
95.428,1.031
95.458,1.024
95.488,1.022
95.518,1.029
95.548,1.025
95.578,1.024
95.608,1.025
95.638,1.025
95.668,1.025
95.698,1.021
95.728,1.021
95.758,1.022
95.788,1.025
95.818,1.027
95.848,1.024
95.878,1.024
95.908,1.026
95.938,1.025
95.968,1.023
95.998,1.025
96.028,1.024
96.058,1.025
96.088,1.022
96.118,1.027
96.148,1.025
96.178,1.026
96.208,1.026
96.238,1.029
96.268,1.026
96.298,1.021
96.328,1.024
96.358,1.030
96.388,1.023
96.418,1.024
96.448,1.025
96.478,1.027
96.508,1.025
96.538,1.022
96.568,1.021
96.598,1.026
96.628,1.026
96.658,1.022
96.688,1.027
96.718,1.026
96.748,1.027
96.778,1.026
96.808,1.025
96.838,1.025
96.868,1.020
96.898,1.025
96.928,1.025
96.958,1.023
96.988,1.030
97.018,1.021
97.048,1.028
97.078,1.025
97.108,1.021
97.138,1.027
97.168,1.028
97.198,1.022
97.228,1.022
97.258,1.026
97.288,1.024
97.318,1.026
97.348,1.022
97.378,1.021
97.408,1.021
97.438,1.025
97.468,1.025
97.498,1.024
97.528,1.024
97.558,1.030
97.588,1.026
97.618,1.025
97.648,1.030
97.678,1.025
97.708,1.023
97.738,1.025
97.768,1.021
97.798,1.024
97.828,1.024
97.858,1.021
97.888,1.023
97.918,1.024
97.948,1.023
97.978,1.028
98.008,1.024
98.038,1.025
98.068,1.023
98.098,1.022
98.128,1.028
98.158,1.028
98.188,1.021
98.218,1.021
98.248,1.024
98.278,1.024
98.308,1.022
98.338,1.027
98.368,1.024
98.398,1.028
98.428,1.026
98.458,1.024
98.488,1.027
98.518,1.027
98.548,1.024
98.578,1.022
98.608,1.023
98.638,1.026
98.668,1.027
98.698,1.020
98.728,1.029
98.758,1.021
98.788,1.025
98.818,1.030
98.848,1.022
98.878,1.021
98.908,1.022
98.938,1.026
98.968,1.024
98.998,1.020
99.028,1.020
99.058,1.022
99.088,1.024
99.118,1.025
99.148,1.021
99.178,1.023
99.208,1.029
99.238,1.027
99.268,1.029
99.298,1.023
99.328,1.024
99.358,1.024
99.388,1.023
99.418,1.024
99.448,1.023
99.478,1.026
99.508,1.028
99.538,1.027
99.568,1.023
99.598,1.026
99.628,1.026
99.658,1.022
99.688,1.027
99.718,1.027
99.748,1.020
99.778,1.021
99.808,1.023
99.838,1.024
99.868,1.025
99.898,1.026
99.928,1.024
99.958,1.021
99.988,1.021
100.018,1.026
100.048,1.025
100.078,1.026
100.108,1.027
100.138,1.025
100.168,1.023
100.198,1.025
100.228,1.021
100.258,1.022
100.288,1.024
100.318,1.025
100.348,1.027
100.378,1.025
100.408,1.030
100.438,1.021
100.468,1.021
100.498,1.029
100.528,1.025
100.558,1.023
100.588,1.022
100.618,1.023
100.648,1.023
100.678,1.024
100.708,1.021
100.738,1.021
100.768,1.024
100.798,1.026
100.828,1.027
100.858,1.029
100.888,1.025
100.918,1.022
100.948,1.023
100.978,1.024
101.008,1.025
101.038,1.025
101.068,1.025
101.098,1.021
101.128,1.021
101.158,1.028
101.188,1.025
101.218,1.024
101.248,1.030
101.278,1.029
101.308,1.022
101.338,1.027
101.368,1.026
101.398,1.024
101.428,1.027
101.458,1.021
101.488,1.022
101.518,1.029
101.548,1.031
101.578,1.023
101.608,1.022
101.638,1.023
101.668,1.024
101.698,1.028
101.728,1.024
101.758,1.025
101.788,1.025
101.818,1.028
101.848,1.024
101.878,1.025
101.908,1.027
101.938,1.021
101.968,1.025
101.998,1.022
102.028,1.024
102.058,1.025
102.088,1.028
102.118,1.029
102.148,1.021
102.178,1.025
102.208,1.029
102.238,1.025
102.268,1.021
102.298,1.025
102.328,1.019
102.358,1.024
102.388,1.025
102.418,1.034
102.448,1.020
102.478,1.021
102.508,1.022
102.538,1.026
102.568,1.025
102.598,1.025
102.628,1.026
102.658,1.027
102.688,1.026
102.718,1.023
102.748,1.025
102.778,1.025
102.808,1.019
102.838,1.020
102.868,1.023
102.898,1.025
102.928,1.029
102.958,1.027
102.988,1.024
103.018,1.021
103.048,1.029
103.078,1.030
103.108,1.029
103.138,1.021
103.168,1.022
103.198,1.021
103.228,1.026
103.258,1.027
103.288,1.026
103.318,1.021
103.348,1.024
103.378,1.027
103.408,1.024
103.438,1.026
103.468,1.024
103.498,1.025
103.528,1.028
103.558,1.027
103.588,1.026
103.618,1.021
103.648,1.023
103.678,1.025
103.708,1.024
103.738,1.030
103.768,1.023
103.798,1.025
103.828,1.024
103.858,1.021
103.888,1.027
103.918,1.026
103.948,1.023
103.978,1.024
104.008,1.023
104.038,1.025
104.068,1.032
104.098,1.023
104.128,1.026
104.158,1.024
104.188,1.024
104.218,1.024
104.248,1.025
104.278,1.024
104.308,1.023
104.338,1.025
104.368,1.026
104.398,1.024
104.428,1.024
104.458,1.029
104.488,1.022
104.518,1.024
104.548,1.026
104.578,1.024
104.608,1.029
104.638,1.023
104.668,1.021
104.698,1.030
104.728,1.029
104.758,1.023
104.788,1.023
104.818,1.022
104.848,1.021
104.878,1.023
104.908,1.024
104.938,1.024
104.968,1.027
104.998,1.024
105.028,1.021
105.058,1.025
105.088,1.023
105.118,1.027
105.148,1.024
105.178,1.026
105.208,1.027
105.238,1.029
105.268,1.028
105.298,1.027
105.328,1.024
105.358,1.022
105.388,1.023
105.418,1.023
105.448,1.023
105.478,1.027
105.508,1.028
105.538,1.024
105.568,1.021
105.598,1.031
105.628,1.027
105.658,1.023
105.688,1.025
105.718,1.026
105.748,1.022
105.778,1.026
105.808,1.029
105.838,1.018
105.868,1.025
105.898,1.024
105.928,1.026
105.958,1.022
105.988,1.025
106.018,1.024
106.048,1.027
106.078,1.026
106.108,1.027
106.138,1.023
106.168,1.027
106.198,1.022
106.228,1.025
106.258,1.025
106.288,1.024
106.318,1.022
106.348,1.026
106.378,1.022
106.408,1.028
106.438,1.024
106.468,1.026
106.498,1.024
106.528,1.021
106.558,1.026
106.588,1.025
106.618,1.021
106.648,1.023
106.678,1.024
106.708,1.024
106.738,1.024
106.768,1.022
106.798,1.021
106.828,1.022
106.858,1.023
106.888,1.025
106.918,1.028
106.948,1.027
106.978,1.025
107.008,1.022
107.038,1.023
107.068,1.021
107.098,1.024
107.128,1.024
107.158,1.024
107.188,1.022
107.218,1.024
107.248,1.026
107.278,1.025
107.308,1.016
107.338,1.024
107.368,1.025
107.398,1.031
107.428,1.021
107.458,1.025
107.488,1.026
107.518,1.026
