df_hash,22ZHK4.XMLDE7
185.050,0.976
185.080,0.974
185.110,0.972
185.140,0.975
185.170,0.978
185.200,0.978
185.230,0.965
185.260,0.982
185.290,0.974
185.320,0.976
185.350,0.978
185.380,0.976
185.410,0.979
185.440,0.984
185.470,0.968
185.500,0.975
185.530,0.980
185.560,0.971
185.590,0.975
185.620,0.978
185.650,0.976
185.680,0.978
185.710,0.984
185.740,0.979
185.770,0.963
185.800,0.977
185.830,0.971
185.860,0.978
185.890,0.981
185.920,0.969
185.950,0.974
185.980,0.980
186.010,0.979
186.040,0.984
186.070,0.971
186.100,0.969
186.130,0.974
186.160,0.981
186.190,0.977
186.220,0.976
186.250,0.981
186.280,0.978
186.310,0.976
186.340,0.982
186.370,0.972
186.400,0.978
186.430,0.985
186.460,0.970
186.490,0.978
186.520,0.974
186.550,0.970
186.580,0.981
186.610,0.978
186.640,0.977
186.670,0.980
186.700,0.959
186.730,0.985
186.760,0.983
186.790,0.973
186.820,0.974
186.850,0.980
186.880,0.974
186.910,0.973
186.940,0.973
186.970,0.973
187.000,0.970
187.030,0.972
187.060,0.987
187.090,0.971
187.120,0.978
187.150,0.976
187.180,0.975
187.210,0.973
187.240,0.980
187.270,0.979
187.300,0.977
187.330,0.967
187.360,0.978
187.390,0.971
187.420,0.981
187.450,0.981
187.480,0.977
187.510,0.977
187.540,0.983
187.570,0.979
187.600,0.985
187.630,0.979
187.660,0.979
187.690,0.975
187.720,0.970
187.750,0.980
187.780,0.976
187.810,0.972
187.840,0.976
187.870,0.979
187.900,0.973
187.930,0.986
187.960,0.980
187.990,0.970
188.020,0.982
188.050,0.980
188.080,0.976
188.110,0.979
188.140,0.978
188.170,0.981
188.200,0.971
188.230,0.980
188.260,0.982
188.290,0.983
188.320,0.982
188.350,0.982
188.380,0.969
188.410,0.980
188.440,0.990
188.470,0.970
188.500,0.979
188.530,0.976
188.560,0.977
188.590,0.987
188.620,0.977
188.650,0.974
188.680,0.973
188.710,0.972
188.740,0.980
188.770,0.979
188.800,0.975
188.830,0.981
188.860,0.982
188.890,0.981
188.920,0.980
188.950,0.967
188.980,0.986
189.010,0.987
189.040,0.978
189.070,0.979
189.100,0.976
189.130,0.979
189.160,0.974
189.190,0.986
189.220,0.975
189.250,0.986
189.280,0.976
189.310,0.974
189.340,0.978
189.370,0.975
189.400,0.979
189.430,0.982
189.460,0.982
189.490,0.976
189.520,0.975
189.550,0.976
189.580,0.982
189.610,0.977
189.640,0.965
189.670,0.982
189.700,0.979
189.730,0.977
189.760,0.981
189.790,0.972
189.820,0.975
189.850,0.977
189.880,0.976
189.910,0.975
189.940,0.982
189.970,0.975
190.000,0.982
190.030,0.985
190.060,0.976
190.090,0.982
190.120,0.965
190.150,0.976
190.180,0.985
190.210,0.974
190.240,0.970
190.270,0.976
190.300,0.972
190.330,0.983
190.360,0.982
190.390,0.967
190.420,0.981
190.450,0.980
190.480,0.979
190.510,0.975
190.540,0.974
190.570,0.979
190.600,0.980
190.630,0.977
190.660,0.975
190.690,0.978
190.720,0.979
190.750,0.978
190.780,0.977
190.810,0.976
190.840,0.979
190.870,0.982
190.900,0.971
190.930,0.981
190.960,0.979
190.990,0.981
191.020,0.978
191.050,0.978
191.080,0.974
191.110,0.982
191.140,0.974
191.170,0.978
191.200,0.975
191.230,0.979
191.260,0.975
191.290,0.971
191.320,0.969
191.350,0.986
191.380,0.971
191.410,0.979
191.440,0.979
191.470,0.970
191.500,0.972
191.530,0.982
191.560,0.965
191.590,0.975
191.620,0.980
191.650,0.966
191.680,0.965
191.710,0.974
191.740,0.974
191.770,0.960
191.800,0.966
191.830,0.967
191.860,0.965
191.890,0.953
191.920,0.976
191.950,0.967
191.980,0.961
192.010,0.956
192.040,0.961
192.070,0.964
192.100,0.962
192.130,0.959
192.160,0.958
192.190,0.964
192.220,0.953
192.250,0.961
192.280,0.956
192.310,0.962
192.340,0.966
192.370,0.967
192.400,0.951
192.430,0.975
192.460,0.962
192.490,0.947
192.520,0.963
192.550,0.957
192.580,0.946
192.610,0.961
192.640,0.969
192.670,0.957
192.700,0.953
192.730,0.960
192.760,0.954
192.790,0.952
192.820,0.966
192.850,0.958
192.880,0.964
192.910,0.958
192.940,0.965
192.970,0.955
193.000,0.959
193.030,0.965
193.060,0.965
193.090,0.961
193.120,0.958
193.150,0.965
193.180,0.959
193.210,0.957
193.240,0.972
193.270,0.947
193.300,0.939
193.330,0.961
193.360,0.958
193.390,0.956
193.420,0.963
193.450,0.958
193.480,0.955
193.510,0.959
193.540,0.933
193.570,0.998
193.600,0.953
193.630,0.947
193.660,0.958
193.690,0.964
193.720,0.956
193.750,0.963
193.780,0.958
193.810,0.951
193.840,0.961
193.870,0.962
193.900,0.960
193.930,0.956
193.960,0.968
193.990,0.962
194.020,0.979
194.050,0.944
194.080,0.962
194.110,0.961
194.140,0.956
194.170,0.961
194.200,0.956
194.230,0.956
194.260,0.963
194.290,0.973
194.320,0.961
194.350,0.944
194.380,0.975
194.410,0.957
194.440,0.952
194.470,0.959
194.500,0.964
194.530,0.964
194.560,0.959
194.590,0.970
194.620,0.973
194.650,0.955
194.680,0.956
194.710,0.950
194.740,0.960
194.770,0.957
194.800,0.959
194.830,0.971
194.860,0.961
194.890,0.955
194.920,0.968
194.950,0.961
194.980,0.956
195.010,0.966
195.040,0.955
195.070,0.964
195.100,0.971
195.130,0.926
195.160,0.960
195.190,0.957
195.220,0.956
195.250,0.966
195.280,0.956
195.310,0.959
195.340,0.976
195.370,0.957
195.400,0.959
195.430,0.965
195.460,0.960
195.490,0.954
195.520,0.957
195.550,0.972
195.580,0.962
195.610,0.978
195.640,0.942
195.670,0.954
195.700,0.954
195.730,0.958
195.760,0.961
195.790,0.956
195.820,0.967
195.850,0.975
195.880,0.962
195.910,0.958
195.940,0.961
195.970,0.959
196.000,0.956
196.030,0.961
196.060,0.960
196.090,0.967
196.120,0.961
196.150,0.966
196.180,0.968
196.210,0.967
196.240,0.958
196.270,0.961
196.300,0.953
196.330,0.963
196.360,0.956
196.390,0.961
196.420,0.958
196.450,0.958
196.480,0.966
196.510,0.958
196.540,0.958
196.570,0.961
196.600,0.960
196.630,0.965
196.660,0.964
196.690,0.958
196.720,0.958
196.750,0.959
196.780,0.962
196.810,0.961
196.840,0.963
196.870,0.967
196.900,0.956
196.930,0.960
196.960,0.954
196.990,0.954
197.020,0.954
197.050,0.966
197.080,0.947
197.110,0.954
197.140,0.955
197.170,0.969
197.200,0.954
197.230,0.964
197.260,0.965
197.290,0.962
197.320,0.967
197.350,0.963
197.380,0.957
197.410,0.971
197.440,0.971
197.470,0.963
197.500,0.950
197.530,0.945
197.560,0.973
197.590,0.958
197.620,0.959
197.650,0.961
197.680,0.956
197.710,0.955
197.740,0.968
197.770,0.958
197.800,0.962
197.830,0.961
197.860,0.960
197.890,0.961
197.920,0.959
197.950,0.956
197.980,0.962
198.010,0.964
198.040,0.957
198.070,0.964
198.100,0.956
198.130,0.961
198.160,0.960
198.190,0.965
198.220,0.984
198.250,0.952
198.280,0.958
198.310,0.953
198.340,0.960
198.370,0.964
198.400,0.954
198.430,0.952
198.460,0.950
198.490,0.967
198.520,0.972
198.550,0.964
198.580,0.960
198.610,0.960
198.640,0.966
198.670,0.965
198.700,0.954
198.730,0.960
198.760,0.952
198.790,0.959
198.820,0.961
198.850,0.969
198.880,0.960
198.910,0.960
198.940,0.963
198.970,0.968
199.000,0.959
199.030,0.966
199.060,0.963
199.090,0.970
199.120,0.946
199.150,0.949
199.180,0.963
199.210,0.949
199.240,0.969
199.270,0.963
199.300,0.961
199.330,0.963
199.360,0.953
199.390,0.959
199.420,0.958
199.450,0.970
199.480,0.963
199.510,0.966
199.540,0.957
199.570,0.992
199.600,0.923
199.630,0.966
199.660,0.963
199.690,0.958
199.720,0.961
199.750,0.959
199.780,0.951
199.810,0.956
199.840,0.972
199.870,0.951
199.900,0.968
199.930,0.958
199.960,0.952
199.990,0.958
200.020,0.960
200.050,0.961
200.080,0.960
200.110,0.958
200.140,0.953
200.170,0.970
200.200,0.959
200.230,0.963
200.260,0.969
200.290,0.966
200.320,0.963
200.350,0.960
200.380,0.957
200.410,0.952
200.440,0.966
200.470,0.954
200.500,0.956
200.530,0.978
200.560,0.952
200.590,0.956
200.620,0.972
200.650,0.964
200.680,0.961
200.710,0.955
200.740,0.961
200.770,0.963
200.800,0.958
200.830,0.959
200.860,0.968
200.890,0.952
200.920,0.957
200.950,0.967
200.980,0.956
201.010,0.959
201.040,0.962
201.070,0.956
201.100,0.956
201.130,0.970
201.160,0.941
201.190,0.966
201.220,0.965
201.250,0.958
201.280,0.961
201.310,0.961
201.340,0.955
201.370,0.964
201.400,0.960
201.430,0.956
201.460,0.952
201.490,0.975
201.520,0.960
201.550,0.969
201.580,0.959
201.610,0.959
201.640,0.961
201.670,0.958
201.700,0.957
201.730,0.962
201.760,0.958
201.790,0.946
201.820,0.985
201.850,0.945
201.880,0.961
201.910,0.963
201.940,0.963
201.970,0.958
202.000,0.965
202.030,0.954
202.060,0.958
202.090,0.968
202.120,0.968
202.150,0.948
202.180,0.961
202.210,0.964
202.240,0.950
202.270,0.959
202.300,0.967
202.330,0.964
202.360,0.951
202.390,0.965
202.420,0.958
202.450,0.953
202.480,0.965
202.510,0.967
202.540,0.954
202.570,0.962
202.600,0.955
202.630,0.961
202.660,0.953
202.690,0.963
202.720,0.951
202.750,0.963
202.780,0.969
202.810,0.960
202.840,0.949
202.870,0.959
202.900,0.958
202.930,0.946
202.960,0.963
202.990,0.964
203.020,0.957
203.050,0.956
203.080,0.962
203.110,0.954
203.140,0.955
203.170,0.963
203.200,0.955
203.230,0.959
203.260,0.959
203.290,0.968
203.320,0.963
203.350,0.972
203.380,0.953
203.410,0.960
203.440,0.952
203.470,0.958
203.500,0.958
203.530,0.964
203.560,0.964
203.590,0.953
203.620,0.957
203.650,0.982
203.680,0.949
203.710,0.960
203.740,0.961
203.770,0.949
203.800,0.961
203.830,0.962
203.860,0.957
203.890,0.967
203.920,0.959
203.950,0.961
203.980,0.956
204.010,0.958
204.040,0.956
204.070,0.960
204.100,0.972
204.130,0.957
204.160,0.965
204.190,0.942
204.220,0.965
204.250,0.958
204.280,0.954
204.310,0.965
204.340,0.962
204.370,0.950
204.400,0.959
204.430,0.967
204.460,0.949
204.490,0.963
204.520,0.970
204.550,0.954
204.580,0.961
204.610,0.954
204.640,0.957
204.670,0.955
204.700,0.955
204.730,0.964
204.760,0.962
204.790,0.958
204.820,0.960
204.850,0.962
204.880,0.966
204.910,0.960
204.940,0.965
204.970,0.965
205.000,0.958
205.030,0.972
205.060,0.950
205.090,0.960
205.120,0.961
205.150,0.971
205.180,0.946
205.210,0.965
205.240,0.955
205.270,0.963
205.300,0.954
205.330,0.956
205.360,0.958
205.390,0.960
205.420,0.964
205.450,0.958
205.480,0.967
205.510,0.961
205.540,0.958
205.570,0.966
205.600,0.961
205.630,0.957
205.660,0.961
205.690,0.954
205.720,0.953
205.750,0.969
205.780,0.966
205.810,0.959
205.840,0.973
205.870,0.959
205.900,0.957
205.930,0.964
205.960,0.951
205.990,0.954
206.020,0.966
206.050,0.961
206.080,0.955
206.110,0.958
206.140,0.961
206.170,0.951
206.200,0.966
206.230,0.969
206.260,0.945
206.290,0.965
206.320,0.963
206.350,0.960
206.380,0.965
206.410,0.961
206.440,0.960
206.470,0.974
206.500,0.955
206.530,0.965
206.560,0.976
206.590,0.938
206.620,0.952
206.650,0.965
206.680,0.964
206.710,0.949
206.740,0.962
206.770,0.951
206.800,0.966
206.830,0.956
206.860,0.975
206.890,0.964
206.920,0.966
206.950,0.965
206.980,0.953
207.010,0.960
207.040,0.958
207.070,0.957
207.100,0.961
207.130,0.975
207.160,0.966
207.190,0.946
207.220,0.994
207.250,0.939
207.280,0.952
207.310,0.964
207.340,0.957
207.370,0.953
207.400,0.959
207.430,0.954
207.460,0.964
207.490,0.980
207.520,0.959
207.550,0.961
207.580,0.966
207.610,0.959
207.640,0.949
207.670,0.958
207.700,0.968
207.730,0.969
207.760,0.964
207.790,0.957
207.820,0.960
207.850,0.968
207.880,0.957
207.910,0.964
207.940,0.963
207.970,0.973
208.000,0.968
208.030,0.948
208.060,0.952
208.090,0.963
208.120,0.958
208.150,0.950
208.180,0.960
208.210,0.947
208.240,0.961
208.270,0.982
208.300,0.956
208.330,0.967
208.360,0.967
208.390,0.964
208.420,0.960
208.450,0.957
208.480,0.962
208.510,0.957
208.540,0.963
208.570,0.960
208.600,0.954
208.630,0.966
208.660,0.964
208.690,0.964
208.720,0.962
208.750,0.963
208.780,0.959
208.810,0.965
208.840,0.949
208.870,0.965
208.900,0.959
208.930,0.959
208.960,0.970
208.990,0.962
209.020,0.954
209.050,0.966
209.080,0.954
209.110,0.958
209.140,0.966
209.170,0.955
209.200,0.962
209.230,0.960
209.260,0.964
209.290,0.960
209.320,0.964
209.350,0.964
209.380,0.968
209.410,0.954
209.440,0.964
209.470,0.961
209.500,0.951
209.530,0.963
209.560,0.968
209.590,0.962
209.620,0.960
209.650,0.962
209.680,0.955
209.710,0.968
209.740,0.959
209.770,0.950
209.800,0.951
209.830,0.964
209.860,0.956
209.890,0.960
209.920,0.970
209.950,0.963
209.980,0.960
210.010,0.958
210.040,0.967
210.070,0.952
210.100,0.963
210.130,0.962
210.160,0.961
210.190,0.966
210.220,0.958
210.250,0.953
210.280,0.954
210.310,0.964
210.340,0.957
210.370,0.960
210.400,0.958
210.430,0.966
210.460,0.955
210.490,0.958
210.520,0.957
210.550,0.963
210.580,0.979
210.610,0.948
210.640,0.966
210.670,0.964
210.700,0.962
210.730,0.968
210.760,0.957
210.790,0.959
210.820,0.957
210.850,0.965
210.880,0.972
210.910,0.963
210.940,0.960
210.970,0.972
211.000,0.944
211.030,0.958
211.060,0.966
211.090,0.957
211.120,0.944
211.150,0.957
211.180,0.973
211.210,0.956
211.240,0.953
211.270,0.962
211.300,0.968
211.330,0.938
211.360,0.980
211.390,0.949
211.420,0.955
211.450,0.963
211.480,0.959
211.510,0.960
211.540,0.958
211.570,0.957
211.600,0.965
211.630,0.957
211.660,0.954
211.690,0.960
211.720,0.946
211.750,0.959
211.780,0.958
211.810,0.968
211.840,0.956
211.870,0.956
211.900,0.960
211.930,0.961
211.960,0.964
211.990,0.954
212.020,0.951
212.050,0.962
212.080,0.958
212.110,0.964
212.140,0.970
212.170,0.931
212.200,0.990
212.230,0.966
212.260,0.945
212.290,0.966
212.320,0.973
212.350,0.960
212.380,0.967
212.410,0.965
212.440,0.970
212.470,0.979
212.500,0.976
212.530,0.957
212.560,0.965
212.590,0.958
212.620,0.989
212.650,0.975
212.680,0.966
212.710,0.961
212.740,0.962
212.770,0.974
212.800,0.971
212.830,0.969
212.860,0.930
212.890,0.979
212.920,0.965
212.950,0.967
212.980,0.975
213.010,0.987
213.040,0.978
213.070,0.986
213.100,0.984
213.130,0.973
213.160,0.988
213.190,0.979
213.220,0.979
213.250,0.977
213.280,0.972
213.310,0.977
213.340,0.979
213.370,0.979
213.400,0.979
213.430,0.981
213.460,0.970
213.490,0.983
213.520,0.971
213.550,0.987
213.580,0.972
213.610,0.979
213.640,0.986
213.670,0.978
213.700,0.976
213.730,0.980
213.760,0.986
213.790,0.982
213.820,0.984
213.850,0.982
213.880,0.982
213.910,0.979
213.940,0.972
213.970,0.977
214.000,0.975
214.030,0.978
214.060,0.990
214.090,0.979
214.120,0.992
214.150,0.976
214.180,0.973
214.210,0.979
214.240,0.966
214.270,0.982
214.300,0.976
214.330,0.979
214.360,0.976
214.390,0.977
214.420,0.981
214.450,0.975
214.480,0.985
214.510,0.976
214.540,0.970
214.570,0.980
214.600,0.980
214.630,0.968
214.660,0.983
214.690,0.980
214.720,0.975
214.750,0.974
214.780,0.980
214.810,0.983
214.840,0.974
214.870,0.963
214.900,0.976
214.930,0.981
214.960,0.982
214.990,0.977
215.020,0.968
215.050,0.970
215.080,0.987
215.110,0.972
215.140,0.975
215.170,0.975
215.200,0.976
215.230,0.974
215.260,0.976
215.290,0.998
215.320,0.978
215.350,0.969
215.380,0.981
215.410,0.977
215.440,0.970
215.470,0.976
215.500,0.979
215.530,0.973
215.560,0.978
215.590,0.979
215.620,0.975
215.650,0.985
215.680,0.974
215.710,0.966
215.740,0.971
215.770,0.978
215.800,0.979
215.830,0.973
215.860,0.977
215.890,0.984
215.920,0.982
215.950,0.965
215.980,0.980
216.010,0.979
216.040,0.970
216.070,0.975
216.100,0.972
216.130,0.980
216.160,0.971
216.190,0.982
216.220,0.985
216.250,0.971
216.280,0.974
216.310,0.971
216.340,0.969
216.370,0.973
216.400,0.979
216.430,0.973
216.460,0.963
216.490,1.015
216.520,0.976
216.550,0.969
216.580,0.981
216.610,0.978
216.640,0.975
216.670,0.978
216.700,0.979
216.730,0.978
216.760,0.978
216.790,0.982
216.820,0.965
216.850,0.973
216.880,0.977
216.910,0.969
216.940,0.981
216.970,0.968
217.000,0.983
217.030,0.970
217.060,0.980
217.090,0.974
217.120,0.962
217.150,0.971
217.180,0.979
217.210,0.988
217.240,0.979
217.270,0.975
217.300,0.973
217.330,0.977
217.360,0.973
217.390,0.978
217.420,0.961
217.450,0.982
217.480,0.969
217.510,0.970
217.540,0.977
217.570,0.978
217.600,0.976
217.630,0.965
217.660,0.977
217.690,0.969
217.720,0.968
217.750,0.973
217.780,0.973
217.810,0.973
217.840,0.979
217.870,0.982
217.900,0.978
217.930,0.971
217.960,0.971
217.990,0.974
218.020,0.972
218.050,0.969
218.080,0.978
218.110,0.975
218.140,0.978
218.170,0.963
218.200,0.978
218.230,0.979
218.260,0.967
218.290,0.960
218.320,0.967
218.350,0.961
218.380,0.952
218.410,0.963
218.440,0.963
218.470,0.963
218.500,0.970
218.530,0.978
218.560,0.959
218.590,0.968
218.620,0.966
218.650,0.970
218.680,0.966
218.710,0.966
218.740,0.960
218.770,0.962
218.800,0.954
218.830,0.955
218.860,0.951
218.890,0.958
218.920,0.957
218.950,0.946
218.980,0.958
219.010,0.958
219.040,0.944
219.070,0.954
219.100,0.962
219.130,0.947
219.160,0.957
219.190,0.959
219.220,0.946
219.250,0.949
219.280,0.952
219.310,0.948
219.340,0.956
219.370,0.955
219.400,0.945
219.430,0.954
219.460,0.950
219.490,0.947
219.520,0.950
219.550,0.947
219.580,0.953
219.610,0.949
219.640,0.954
219.670,0.959
219.700,0.942
219.730,0.941
219.760,0.949
219.790,0.954
219.820,0.946
219.850,0.948
219.880,0.935
219.910,0.947
219.940,0.932
219.970,0.945
220.000,0.952
220.030,0.944
220.060,0.944
220.090,0.956
220.120,0.941
220.150,0.939
220.180,0.946
220.210,0.950
220.240,0.945
220.270,0.967
220.300,0.935
220.330,0.943
220.360,0.943
220.390,0.947
220.420,0.941
220.450,0.948
220.480,0.951
220.510,0.946
220.540,0.963
220.570,0.940
220.600,0.950
220.630,0.949
220.660,0.948
220.690,0.959
220.720,0.966
220.750,0.940
220.780,0.943
220.810,0.933
220.840,0.945
220.870,0.948
220.900,0.949
220.930,0.950
220.960,0.943
220.990,0.943
221.020,0.947
221.050,0.948
221.080,0.944
221.110,0.949
221.140,0.943
221.170,0.930
221.200,0.959
221.230,0.940
221.260,0.954
221.290,0.951
221.320,0.939
221.350,0.947
221.380,0.952
221.410,0.952
221.440,0.954
221.470,0.943
221.500,0.943
221.530,0.955
221.560,0.946
221.590,0.947
221.620,0.952
221.650,0.958
221.680,0.965
221.710,0.932
221.740,0.951
221.770,0.947
221.800,0.960
221.830,0.972
221.860,0.971
221.890,0.988
221.920,0.986
221.950,0.995
221.980,1.011
222.010,1.007
222.040,0.998
222.070,0.986
222.100,0.971
222.130,0.967
222.160,0.950
222.190,0.936
222.220,0.939
222.250,0.947
222.280,0.948
222.310,0.956
222.340,0.948
222.370,0.947
222.400,0.960
222.430,0.957
222.460,0.956
222.490,0.966
222.520,0.961
222.550,0.960
222.580,0.958
222.610,0.941
222.640,0.985
222.670,0.977
222.700,0.967
222.730,0.975
222.760,0.966
222.790,0.962
222.820,0.961
222.850,0.998
222.880,0.980
222.910,0.972
222.940,0.989
222.970,1.005
223.000,0.978
223.030,1.027
223.060,1.031
223.090,1.003
223.120,0.991
223.150,0.984
223.180,1.018
223.210,1.009
223.240,0.972
223.270,1.009
223.300,1.027
223.330,0.971
223.360,0.981
223.390,0.969
223.420,0.974
223.450,0.950
223.480,0.943
223.510,0.977
223.540,0.958
223.570,0.948
223.600,1.007
223.630,0.977
223.660,0.924
223.690,0.976
223.720,1.028
223.750,0.971
223.780,0.952
223.810,0.984
223.840,0.961
223.870,0.930
223.900,1.008
223.930,0.986
223.960,0.969
223.990,0.951
224.020,0.985
224.050,1.040
224.080,1.055
224.110,1.002
224.140,0.988
224.170,0.995
224.200,0.939
224.230,0.925
224.260,0.968
224.290,0.983
224.320,0.993
224.350,0.983
224.380,1.013
224.410,0.973
224.440,0.928
224.470,0.900
224.500,0.971
224.530,0.919
224.560,0.898
224.590,0.917
224.620,0.955
224.650,0.930
224.680,0.910
224.710,0.961
224.740,0.948
224.770,0.927
224.800,0.968
224.830,0.968
224.860,0.951
224.890,0.979
224.920,0.983
224.950,0.984
224.980,0.953
225.010,0.951
225.040,0.948
225.070,0.949
225.100,0.951
225.130,0.997
225.160,0.973
225.190,0.955
225.220,0.950
225.250,0.984
225.280,0.950
225.310,0.943
225.340,0.968
225.370,0.961
225.400,0.971
225.430,0.961
225.460,0.992
225.490,0.982
225.520,0.991
225.550,0.985
225.580,0.961
225.610,0.948
225.640,0.924
225.670,0.961
225.700,0.924
225.730,0.914
225.760,0.962
225.790,0.952
225.820,0.938
225.850,0.984
225.880,0.957
225.910,0.935
225.940,0.913
225.970,0.931
226.000,0.965
226.030,0.961
226.060,0.952
226.090,0.984
226.120,0.982
226.150,0.985
226.180,0.997
226.210,1.015
226.240,0.979
226.270,0.974
226.300,0.972
226.330,0.952
226.360,1.002
226.390,0.962
226.420,0.984
226.450,1.005
226.480,1.022
226.510,1.024
226.540,1.001
226.570,0.992
226.600,0.981
226.630,0.982
226.660,0.962
226.690,0.968
226.720,0.974
226.750,0.990
226.780,0.970
226.810,0.976
226.840,0.965
226.870,0.954
226.900,0.982
226.930,0.968
226.960,0.970
226.990,0.941
227.020,0.901
227.050,0.900
227.080,0.917
227.110,0.916
227.140,0.932
227.170,0.955
227.200,0.968
227.230,0.933
227.260,0.945
227.290,1.025
227.320,1.063
227.350,1.104
227.380,1.056
227.410,1.059
227.440,1.032
227.470,0.957
227.500,0.911
227.530,0.883
227.560,0.856
227.590,0.815
227.620,0.887
227.650,0.938
227.680,0.945
227.710,0.987
227.740,1.014
227.770,1.047
227.800,1.051
227.830,1.004
227.860,1.003
227.890,0.938
227.920,0.918
227.950,0.944
227.980,0.974
228.010,0.979
228.040,0.986
228.070,1.016
228.100,0.979
228.130,0.982
228.160,0.976
228.190,1.032
228.220,0.958
228.250,0.967
228.280,0.977
228.310,0.980
228.340,0.956
228.370,0.965
228.400,0.982
228.430,0.967
228.460,0.954
228.490,0.968
228.520,0.964
228.550,0.986
228.580,0.959
228.610,0.968
228.640,0.982
228.670,0.953
228.700,0.976
228.730,1.024
228.760,0.990
228.790,0.970
228.820,0.976
228.850,0.979
228.880,0.968
228.910,0.987
228.940,0.976
228.970,0.979
229.000,0.982
229.030,0.986
229.060,0.993
