df_hash,22ZHK4.XMLDE7
180.655,293
180.680,422
180.705,504
180.730,539
180.755,551
180.780,570
180.805,615
180.830,683
180.855,754
180.880,793
180.905,768
180.930,668
180.955,511
180.980,337
181.005,185
181.030,70
181.055,-8
181.080,-58
181.105,-83
181.130,-88
181.155,-91
181.180,-109
181.205,-140
181.230,-155
181.255,-121
181.280,-34
181.305,76
181.330,173
181.355,251
181.380,335
181.405,453
181.430,603
181.455,754
181.480,870
181.505,929
181.530,919
181.555,832
181.580,668
181.605,450
181.630,228
181.655,53
181.680,-49
181.705,-97
181.730,-120
181.755,-140
181.780,-159
181.805,-176
181.830,-191
181.855,-210
181.880,-233
181.905,-260
181.930,-294
181.955,-340
181.980,-386
182.005,-408
182.030,-382
182.055,-308
182.080,-210
182.105,-117
182.130,-38
182.155,38
182.180,124
182.205,218
182.230,307
182.255,384
182.280,455
182.305,531
182.330,608
182.355,676
182.380,719
182.405,732
182.430,720
182.455,692
182.480,654
182.505,610
182.530,552
182.555,473
182.580,372
182.605,269
182.630,200
182.655,192
182.680,240
182.705,305
182.730,347
182.755,350
182.780,332
182.805,316
182.830,302
182.855,277
182.880,233
182.905,186
182.930,153
182.955,136
182.980,117
183.005,76
183.030,17
183.055,-39
183.080,-87
183.105,-137
183.130,-206
183.155,-291
183.180,-361
183.205,-386
183.230,-353
183.255,-271
183.280,-147
183.305,19
183.330,220
183.355,427
183.380,600
183.405,719
183.430,793
183.455,846
183.480,875
183.505,857
183.530,769
183.555,624
183.580,466
183.605,328
183.630,215
183.655,109
183.680,6
183.705,-80
183.730,-137
183.755,-176
183.780,-219
183.805,-273
183.830,-315
183.855,-318
183.880,-276
183.905,-203
183.930,-110
183.955,13
183.980,182
184.005,381
184.030,570
184.055,712
184.080,801
184.105,847
184.130,853
184.155,797
184.180,669
184.205,498
184.230,338
184.255,232
184.280,172
184.305,121
184.330,58
184.355,-3
184.380,-41
184.405,-53
184.430,-63
184.455,-89
184.480,-126
184.505,-154
184.530,-173
184.555,-197
184.580,-236
184.605,-264
184.630,-241
184.655,-153
184.680,-30
184.705,75
184.730,137
184.755,168
184.780,197
184.805,244
184.830,309
184.855,389
184.880,488
184.905,603
184.930,715
184.955,793
184.980,826
185.005,827
185.030,815
185.055,786
185.080,716
185.105,584
185.130,401
185.155,204
185.180,18
185.205,-148
185.230,-289
185.255,-382
185.280,-393
185.305,-315
185.330,-186
185.355,-64
185.380,11
185.405,43
185.430,54
185.455,57
185.480,51
185.505,40
185.530,51
185.555,111
185.580,222
185.605,356
185.630,474
185.655,557
185.680,604
185.705,624
185.730,621
185.755,601
185.780,568
185.805,519
185.830,439
185.855,310
185.880,147
185.905,-4
185.930,-90
185.955,-94
185.980,-44
186.005,9
186.030,42
186.055,56
186.080,60
186.105,56
186.130,35
186.155,2
186.180,-18
186.205,-8
186.230,27
186.255,67
186.280,85
186.305,73
186.330,41
186.355,9
186.380,-4
186.405,11
186.430,55
186.455,112
186.480,161
186.505,201
186.530,252
186.555,342
186.580,474
186.605,620
186.630,735
186.655,793
186.680,803
186.705,785
186.730,750
186.755,687
186.780,587
186.805,454
186.830,314
186.855,200
186.880,128
186.905,91
186.930,68
186.955,40
186.980,1
187.005,-41
187.030,-73
187.055,-95
187.080,-122
187.105,-166
187.130,-220
187.155,-254
187.180,-239
187.205,-168
187.230,-69
187.255,20
187.280,79
187.305,106
187.330,113
187.355,106
187.380,93
187.405,92
187.430,124
187.455,203
187.480,319
187.505,442
187.530,539
187.555,596
187.580,619
187.605,623
187.630,616
187.655,595
187.680,548
187.705,466
187.730,350
187.755,223
187.780,117
187.805,58
187.830,54
187.855,87
187.880,129
187.905,155
187.930,160
187.955,149
187.980,134
188.005,119
188.030,105
188.055,90
188.080,76
188.105,67
188.130,58
188.155,42
188.180,11
188.205,-28
188.230,-60
188.255,-68
188.280,-52
188.305,-27
188.330,-4
188.355,24
188.380,83
188.405,190
188.430,336
188.455,489
188.480,615
188.505,700
188.530,750
188.555,766
188.580,744
188.605,673
188.630,558
188.655,419
188.680,290
188.705,191
188.730,126
188.755,82
188.780,43
188.805,4
188.830,-30
188.855,-52
188.880,-64
188.905,-82
188.930,-119
188.955,-167
188.980,-197
189.005,-179
189.030,-111
189.055,-22
189.080,55
189.105,106
189.130,141
189.155,165
189.180,176
189.205,164
189.230,140
189.255,133
189.280,169
189.305,248
189.330,351
189.355,451
189.380,536
189.405,600
189.430,634
189.455,636
189.480,616
189.505,587
189.530,546
189.555,465
189.580,320
189.605,130
189.630,-44
189.655,-137
189.680,-134
189.705,-75
189.730,-14
189.755,25
189.780,55
189.805,93
189.830,138
189.855,176
189.880,200
189.905,217
189.930,236
189.955,254
189.980,262
190.005,254
190.030,229
190.055,184
190.080,120
190.105,53
190.130,11
190.155,12
190.180,44
190.205,75
190.230,94
190.255,127
190.280,211
190.305,353
190.330,507
190.355,621
190.380,677
190.405,703
190.430,722
190.455,719
190.480,654
190.505,512
190.530,329
190.555,166
190.580,57
190.605,-6
190.630,-52
190.655,-90
190.680,-110
190.705,-108
190.730,-102
190.755,-107
190.780,-121
190.805,-126
190.830,-119
190.855,-124
190.880,-162
190.905,-216
190.930,-231
190.955,-156
190.980,9
191.005,212
191.030,388
191.055,506
191.080,577
191.105,620
191.130,644
191.155,650
191.180,643
191.205,637
191.230,636
191.255,623
191.280,570
191.305,466
191.330,325
191.355,175
191.380,42
191.405,-64
191.430,-146
191.455,-212
191.480,-270
191.505,-326
191.530,-375
191.555,-397
191.580,-370
191.605,-285
191.630,-161
191.655,-28
191.680,96
191.705,214
191.730,332
191.755,445
191.780,535
191.805,588
191.830,611
191.855,622
191.880,633
191.905,641
191.930,635
191.955,616
191.980,592
192.005,570
192.030,543
192.055,504
192.080,457
192.105,413
192.130,367
192.155,288
192.180,142
192.205,-65
192.230,-275
192.255,-410
192.280,-434
192.305,-374
192.330,-290
192.355,-221
192.380,-163
192.405,-94
192.430,-15
192.455,44
192.480,57
192.505,30
192.530,8
192.555,31
192.580,107
192.605,218
192.630,342
192.655,467
192.680,585
192.705,680
192.730,733
192.755,739
192.780,715
192.805,678
192.830,617
192.855,502
192.880,316
192.905,95
192.930,-90
192.955,-180
192.980,-168
193.005,-99
193.030,-31
193.055,14
193.080,46
193.105,84
193.130,125
193.155,153
193.180,159
193.205,156
193.230,161
193.255,177
193.280,189
193.305,181
193.330,157
193.355,129
193.380,106
193.405,79
193.430,40
193.455,-4
193.480,-35
193.505,-39
193.530,-28
193.555,-20
193.580,-12
193.605,33
193.630,148
193.655,325
193.680,512
193.705,656
193.730,748
193.755,815
193.780,879
193.805,922
193.830,895
193.855,780
193.880,610
193.905,448
193.930,336
193.955,268
193.980,214
194.005,158
194.030,107
194.055,70
194.080,40
194.105,4
194.130,-38
194.155,-75
194.180,-102
194.205,-136
194.230,-196
194.255,-274
194.280,-333
194.305,-330
194.330,-260
194.355,-157
194.380,-63
194.405,8
194.430,76
194.455,167
194.480,280
194.505,386
194.530,449
194.555,455
194.580,424
194.605,387
194.630,365
194.655,357
194.680,347
194.705,327
194.730,305
194.755,285
194.780,255
194.805,190
194.830,78
194.855,-62
194.880,-191
194.905,-277
194.930,-324
194.955,-348
194.980,-342
195.005,-271
195.030,-102
195.055,146
195.080,410
195.105,611
195.130,716
195.155,743
195.180,734
195.205,717
195.230,700
195.255,681
195.280,667
195.305,670
195.330,694
195.355,726
195.380,738
195.405,697
195.430,585
195.455,407
195.480,194
195.505,-11
195.530,-182
195.555,-313
195.580,-415
195.605,-492
195.630,-540
195.655,-547
195.680,-510
195.705,-427
195.730,-290
195.755,-90
195.780,160
195.805,416
195.830,620
195.855,731
195.880,752
195.905,721
195.930,681
195.955,669
195.980,702
196.005,767
196.030,813
196.055,770
196.080,596
196.105,320
196.130,31
196.155,-185
196.180,-312
196.205,-389
196.230,-458
196.255,-513
196.280,-516
196.305,-446
196.330,-330
196.355,-214
196.380,-129
196.405,-75
196.430,-48
196.455,-51
196.480,-79
196.505,-97
196.530,-51
196.555,95
196.580,323
196.605,568
196.630,763
196.655,871
196.680,900
196.705,882
196.730,844
196.755,787
196.780,684
196.805,504
196.830,249
196.855,-24
196.880,-234
196.905,-323
196.930,-299
196.955,-217
196.980,-126
197.005,-46
197.030,19
197.055,62
197.080,73
197.105,72
197.130,114
197.155,243
197.180,448
197.205,664
197.230,826
197.255,911
197.280,931
197.305,886
197.330,759
197.355,540
197.380,267
197.405,10
197.430,-176
197.455,-291
197.480,-360
197.505,-403
197.530,-413
197.555,-378
197.580,-292
197.605,-152
197.630,42
197.655,282
197.680,529
197.705,728
197.730,844
197.755,882
197.780,870
197.805,818
197.830,709
197.855,530
197.880,308
197.905,99
197.930,-49
197.955,-133
197.980,-175
198.005,-205
198.030,-243
198.055,-311
198.080,-413
198.105,-515
198.130,-539
198.155,-412
198.180,-132
198.205,219
198.230,540
198.255,770
198.280,907
198.305,963
198.330,922
198.355,764
198.380,513
198.405,248
198.430,55
198.455,-29
198.480,-35
198.505,-17
198.530,-12
198.555,-26
198.580,-48
198.605,-66
198.630,-81
198.655,-104
198.680,-152
198.705,-219
198.730,-263
198.755,-214
198.780,-27
198.805,270
198.830,587
198.855,828
198.880,961
198.905,1015
198.930,1022
198.955,967
198.980,810
199.005,550
199.030,254
199.055,15
199.080,-115
199.105,-155
199.130,-160
199.155,-167
199.180,-177
199.205,-177
199.230,-165
199.255,-158
199.280,-174
199.305,-218
199.330,-279
199.355,-328
199.380,-323
199.405,-222
199.430,-11
199.455,273
199.480,556
199.505,765
199.530,872
199.555,903
199.580,906
199.605,905
199.630,886
199.655,809
199.680,652
199.705,427
199.730,177
199.755,-51
199.780,-227
199.805,-338
199.830,-388
199.855,-387
199.880,-354
199.905,-314
199.930,-282
199.955,-242
199.980,-151
200.005,27
200.030,290
200.055,576
200.080,808
200.105,943
200.130,995
200.155,1012
200.180,1017
200.205,992
200.230,897
200.255,718
200.280,487
200.305,265
200.330,102
200.355,11
200.380,-25
200.405,-34
200.430,-32
200.455,-23
200.480,-16
200.505,-28
200.530,-77
200.555,-169
200.580,-289
200.605,-402
200.630,-478
200.655,-498
200.680,-468
200.705,-396
200.730,-286
200.755,-133
200.780,63
200.805,283
200.830,486
200.855,639
200.880,736
200.905,803
200.930,868
200.955,927
200.980,940
201.005,859
201.030,676
201.055,439
201.080,220
201.105,70
201.130,-12
201.155,-65
201.180,-116
201.205,-160
201.230,-168
201.255,-124
201.280,-37
201.305,59
201.330,129
201.355,159
201.380,152
201.405,124
201.430,88
201.455,51
201.480,13
201.505,-25
201.530,-49
201.555,-33
201.580,38
201.605,158
201.630,295
201.655,418
201.680,512
201.705,576
201.730,596
201.755,546
201.780,411
201.805,227
201.830,67
201.855,-4
201.880,18
201.905,81
201.930,121
201.955,112
201.980,70
202.005,27
202.030,6
202.055,24
202.080,96
202.105,230
202.130,403
202.155,570
202.180,686
202.205,745
202.230,767
202.255,770
202.280,734
202.305,624
202.330,424
202.355,165
202.380,-87
202.405,-269
202.430,-345
202.455,-320
202.480,-229
202.505,-118
202.530,-27
202.555,29
202.580,66
202.605,98
202.630,120
202.655,112
202.680,63
202.705,0
202.730,-35
202.755,-14
202.780,57
202.805,154
202.830,262
202.855,377
202.880,486
202.905,557
202.930,562
202.955,507
202.980,430
203.005,371
203.030,332
203.055,285
203.080,210
203.105,117
203.130,33
203.155,-21
203.180,-50
203.205,-62
203.230,-58
203.255,-38
203.280,-6
203.305,31
203.330,85
203.355,171
203.380,296
203.405,433
203.430,536
203.455,584
203.480,589
203.505,577
203.530,556
203.555,511
203.580,442
203.605,377
203.630,350
203.655,361
203.680,371
203.705,337
203.730,259
203.755,175
203.780,120
203.805,93
203.830,69
203.855,32
203.880,-3
203.905,-18
203.930,-10
203.955,0
203.980,-11
204.005,-55
204.030,-115
204.055,-157
204.080,-141
204.105,-42
204.130,122
204.155,286
204.180,376
204.205,373
204.230,331
204.255,334
204.280,409
204.305,502
204.330,525
204.355,444
204.380,304
204.405,182
204.430,114
204.455,81
204.480,52
204.505,16
204.530,-10
204.555,-24
204.580,-35
204.605,-51
204.630,-48
204.655,8
204.680,127
204.705,279
204.730,414
204.755,500
204.780,534
204.805,523
204.830,477
204.855,411
204.880,350
204.905,317
204.930,306
204.955,286
204.980,232
205.005,151
205.030,76
205.055,34
205.080,17
205.105,1
205.130,-25
205.155,-50
205.180,-57
205.205,-48
205.230,-44
205.255,-59
205.280,-79
205.305,-77
205.330,-28
205.355,70
205.380,200
205.405,328
205.430,424
205.455,469
205.480,465
205.505,435
205.530,406
205.555,386
205.580,359
205.605,306
205.630,232
205.655,164
205.680,132
205.705,135
205.730,149
205.755,150
205.780,136
205.805,122
205.830,125
205.855,156
205.880,220
205.905,322
205.930,452
205.955,582
205.980,670
206.005,694
206.030,671
206.055,639
206.080,614
206.105,566
206.130,447
206.155,241
206.180,-5
206.205,-208
206.230,-302
206.255,-283
206.280,-199
206.305,-110
206.330,-44
206.355,5
206.380,49
206.405,84
206.430,95
206.455,77
206.480,46
206.505,29
206.530,33
206.555,43
206.580,36
206.605,12
206.630,1
206.655,38
206.680,127
206.705,243
206.730,349
206.755,432
206.780,496
206.805,545
206.830,567
206.855,544
206.880,478
206.905,391
206.930,311
206.955,250
206.980,204
207.005,170
207.030,153
207.055,156
207.080,170
207.105,175
207.130,168
207.155,161
207.180,172
207.205,202
207.230,233
207.255,249
207.280,249
207.305,240
207.330,221
207.355,183
207.380,124
207.405,57
207.430,-5
207.455,-70
207.480,-151
207.505,-242
207.530,-300
207.555,-270
207.580,-141
207.605,43
207.630,218
207.655,351
207.680,456
207.705,561
207.730,665
207.755,740
207.780,768
207.805,759
207.830,745
207.855,739
207.880,725
207.905,672
207.930,563
207.955,406
207.980,228
208.005,57
208.030,-84
208.055,-188
208.080,-260
208.105,-319
208.130,-374
208.155,-412
208.180,-401
208.205,-323
208.230,-198
208.255,-74
208.280,9
208.305,49
208.330,66
208.355,76
208.380,78
208.405,69
208.430,65
208.455,101
208.480,196
208.505,333
208.530,464
208.555,549
208.580,576
208.605,565
208.630,541
208.655,512
208.680,467
208.705,388
208.730,269
208.755,125
208.780,-10
208.805,-99
208.830,-123
208.855,-93
208.880,-38
208.905,16
208.930,69
208.955,133
208.980,219
209.005,319
209.030,417
209.055,505
209.080,587
209.105,668
209.130,737
209.155,777
209.180,777
209.205,750
209.230,720
209.255,695
209.280,656
209.305,568
209.330,410
209.355,194
209.380,-38
209.405,-240
209.430,-372
209.455,-420
209.480,-389
209.505,-303
209.530,-196
209.555,-103
209.580,-48
209.605,-43
209.630,-81
209.655,-142
209.680,-195
209.705,-204
209.730,-141
209.755,-2
209.780,183
209.805,370
209.830,519
209.855,621
209.880,690
209.905,739
209.930,758
209.955,719
209.980,595
210.005,394
210.030,162
210.055,-37
210.080,-153
210.105,-170
210.130,-110
210.155,-11
210.180,89
210.205,175
210.230,244
210.255,295
210.280,322
210.305,319
210.330,289
210.355,252
210.380,224
210.405,206
210.430,182
210.455,142
210.480,103
210.505,100
210.530,161
210.555,276
210.580,402
210.605,499
210.630,547
210.655,560
210.680,554
210.705,538
210.730,505
210.755,447
210.780,368
210.805,283
210.830,211
210.855,164
210.880,138
210.905,122
210.930,99
210.955,63
210.980,17
211.005,-29
211.030,-73
211.055,-119
211.080,-173
211.105,-238
211.130,-305
211.155,-359
211.180,-383
211.205,-366
211.230,-309
211.255,-232
211.280,-174
211.305,-162
211.330,-186
211.355,-195
211.380,-136
211.405,0
211.430,166
211.455,292
211.480,343
211.505,341
211.530,337
211.555,356
211.580,389
211.605,410
211.630,413
211.655,411
211.680,418
211.705,430
211.730,434
211.755,417
211.780,381
211.805,330
211.830,270
211.855,215
211.880,181
211.905,180
211.930,203
211.955,229
211.980,249
212.005,281
212.030,356
212.055,485
212.080,635
212.105,762
212.130,841
212.155,878
212.180,893
212.205,892
212.230,865
212.255,812
212.280,750
212.305,692
212.330,629
212.355,528
212.380,378
212.405,199
212.430,37
212.455,-86
212.480,-187
212.505,-294
212.530,-411
212.555,-511
212.580,-566
212.605,-582
212.630,-592
212.655,-618
212.680,-636
212.705,-593
212.730,-456
212.755,-237
212.780,4
212.805,214
212.830,361
212.855,449
212.880,491
212.905,503
212.930,495
212.955,485
212.980,489
213.005,514
213.030,546
213.055,562
213.080,538
213.105,468
213.130,365
213.155,248
213.180,132
213.205,18
213.230,-92
213.255,-190
213.280,-255
213.305,-262
213.330,-206
213.355,-106
213.380,6
213.405,107
213.430,190
213.455,265
213.480,346
213.505,433
213.530,517
213.555,584
213.580,624
213.605,635
213.630,620
213.655,583
213.680,532
213.705,474
213.730,419
213.755,373
213.780,330
213.805,272
213.830,181
213.855,58
213.880,-71
213.905,-170
213.930,-210
213.955,-193
213.980,-143
214.005,-84
214.030,-25
214.055,33
214.080,87
214.105,129
214.130,150
214.155,157
214.180,163
214.205,182
214.230,217
214.255,266
214.280,329
214.305,398
214.330,458
214.355,489
214.380,480
214.405,437
214.430,376
214.455,306
214.480,225
214.505,139
214.530,72
214.555,57
214.580,109
214.605,199
214.630,280
214.655,314
214.680,300
214.705,261
214.730,220
214.755,181
214.780,141
214.805,98
214.830,64
214.855,49
214.880,57
214.905,74
214.930,78
214.955,60
214.980,29
215.005,19
215.030,64
215.055,164
215.080,276
215.105,342
215.130,338
215.155,294
215.180,270
215.205,300
215.230,366
215.255,429
215.280,465
215.305,482
215.330,489
215.355,466
215.380,381
215.405,232
215.430,62
215.455,-67
215.480,-130
215.505,-146
215.530,-154
215.555,-170
215.580,-181
215.605,-172
215.630,-140
215.655,-98
215.680,-58
215.705,-26
215.730,-13
215.755,-32
215.780,-80
215.805,-129
215.830,-137
215.855,-91
215.880,-11
215.905,64
215.930,114
215.955,144
215.980,167
216.005,189
216.030,206
216.055,221
216.080,249
216.105,297
216.130,352
216.155,391
216.180,400
216.205,394
216.230,397
216.255,422
216.280,465
216.305,515
216.330,567
216.355,615
216.380,649
216.405,656
216.430,635
216.455,599
216.480,569
216.505,549
216.530,529
216.555,495
216.580,445
216.605,381
216.630,305
216.655,218
216.680,129
216.705,68
216.730,65
216.755,132
216.780,240
216.805,341
216.830,399
216.855,406
216.880,378
216.905,333
216.930,272
216.955,189
216.980,81
217.005,-38
217.030,-142
217.055,-199
217.080,-191
217.105,-124
217.130,-31
217.155,50
217.180,98
217.205,118
217.230,128
217.255,144
217.280,166
217.305,187
217.330,206
217.355,227
217.380,252
217.405,267
217.430,256
217.455,222
217.480,186
217.505,169
217.530,170
217.555,160
217.580,109
217.605,25
217.630,-46
217.655,-54
217.680,18
217.705,135
217.730,239
217.755,290
217.780,290
217.805,268
217.830,253
217.855,252
217.880,259
217.905,266
217.930,274
217.955,281
217.980,284
218.005,273
218.030,244
218.055,206
218.080,170
218.105,139
218.130,102
218.155,46
218.180,-27
218.205,-92
218.230,-115
218.255,-82
218.280,-11
218.305,61
218.330,106
218.355,119
218.380,114
218.405,98
218.430,69
218.455,27
218.480,-7
218.505,-5
218.530,51
218.555,147
218.580,242
218.605,305
218.630,336
218.655,352
218.680,362
218.705,356
218.730,325
218.755,284
218.780,272
218.805,322
218.830,432
218.855,570
218.880,691
218.905,770
218.930,797
218.955,769
218.980,686
219.005,559
219.030,415
219.055,287
219.080,195
219.105,134
219.130,82
219.155,25
